QFunRegParamNorm,Epoch,MinEsReturn,PolicyRegParamNorm,AverageQLoss,AverageY,AverageAction,MaxReturn,MinReturn,AverageEsReturn,AverageAbsY,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,Iteration,AverageAbsQ,StdReturn,AverageQ,AveragePolicySurr
1318.11,2815,3.66965452753,200.718,4.19756e+06,23099.7812734,0.478314,986.050213739,977.462965071,16.719030383,23106.5477127,983.039516989,89.8039873967,752.220254054,92.4207268453,22.4070115836,2815,23142.2,2.44699242835,23098.4,-24753.6
1319.54,2816,3.96622415183,200.755,4.22401e+06,23138.5513675,0.596312,1000.8717365,999.032776209,13.9478749272,23146.0684451,1000.06963097,100.722516865,761.557754254,79.3747187067,14.4124881029,2816,23183.0,0.648441133179,23136.7,-24826.0
1320.98,2817,1.85684083448,200.81,4.47187e+06,23248.4825359,0.35442,993.224943466,980.39599714,14.3868883614,23254.5626076,990.705929361,93.2155167046,771.249411499,89.2759771509,14.645099406,2817,23289.0,3.50972495267,23245.4,-24929.8
1322.47,2818,3.43021807263,200.884,4.28762e+06,23381.9660889,0.589428,985.109852069,932.598900256,11.815668552,23388.9242523,974.066033595,89.1410280977,765.875603713,52.0352345294,10.6172090515,2818,23423.6,18.0184925461,23380.7,-25057.2
1323.94,2819,4.46901103796,200.895,4.55146e+06,23440.39,0.552008,991.027614198,987.850854384,10.4203989507,23446.7161471,989.468541324,94.3466740238,778.97375032,42.6030306892,7.88913639518,2819,23485.4,0.810943701097,23440.4,-25139.1
1325.43,2820,4.2598178218,200.947,4.49447e+06,23529.464284,0.580632,985.487853538,959.258976098,14.4670542498,23536.4986388,979.431325855,90.0356836977,779.467795568,76.4165777142,16.3262490103,2820,23572.3,9.08451738387,23526.5,-25237.8
1327.07,2821,3.28576339866,200.979,4.57716e+06,23610.0412921,0.718662,989.975057856,986.921730892,10.6961998641,23616.3616963,988.54192853,92.8251531807,786.504516225,59.5523010297,9.73946508109,2821,23653.0,0.941546233313,23609.0,-25331.1
1328.58,2822,3.31275581612,201.091,4.56202e+06,23688.28031,0.522657,985.338617014,973.958153264,13.1649556781,23694.6033083,983.471830954,89.2792441981,781.429297852,49.8804731176,10.9217720997,2822,23729.9,3.23595114835,23685.2,-25392.7
1330.02,2823,4.22238514815,201.111,4.45214e+06,23791.181104,0.506197,989.744069042,987.923781375,10.3529857044,23798.090868,988.98803183,92.6122634825,770.2151886,40.6009622144,8.37358425293,2823,23835.5,0.578585026098,23789.6,-25487.7
1331.56,2824,4.34788815861,201.179,4.5848e+06,23854.5343384,0.546665,992.63299872,909.1451725,11.2829928285,23862.0958596,960.442661194,91.5628953455,786.958411041,50.4893906005,8.88536743438,2824,23900.5,26.7692927302,23853.0,-25571.3
1333.05,2825,4.56788991365,201.205,4.68776e+06,23960.138388,0.598109,987.797524114,933.059237888,17.7983652489,23967.2906209,964.41955956,86.6842807381,794.358225237,91.8239653499,17.2679320913,2825,24004.7,19.8254979678,23958.4,-25693.1
1334.63,2826,4.39818386977,201.231,4.63778e+06,24037.9457337,0.565684,989.445473864,969.990442239,17.2124782971,24045.0134521,982.574397927,91.1072801195,792.365143899,78.1080911868,17.6641370357,2826,24081.5,6.93205131722,24036.2,-25764.5
1336.14,2827,3.86649038714,201.293,4.65573e+06,24099.2084891,0.568844,986.869250157,978.163096992,17.6806009955,24106.0337777,984.58357747,89.967611026,801.958523026,90.1265963787,19.9988977999,2827,24145.2,2.50013595401,24096.4,-25852.2
1337.6,2828,4.19282109759,201.358,4.75977e+06,24230.9385731,0.655896,985.101688456,972.957360055,11.4581374916,24237.3221338,981.098881831,87.7590073626,807.141098743,62.1159538595,11.5792681223,2828,24273.6,3.98434976832,24229.1,-25996.2
1339.1,2829,4.39781561196,201.376,4.6022e+06,24329.7919842,0.398979,990.779757356,963.796613513,13.0349798331,24336.895765,981.463588464,89.7230277782,790.17011301,40.411773997,9.59469043792,2829,24375.1,10.1963463992,24328.0,-26077.7
1340.63,2830,2.64219765882,201.443,4.93407e+06,24456.2603408,0.406866,982.149364071,979.98238942,14.2897187454,24462.792684,981.405112503,88.410147805,813.825328213,48.6944366474,12.070392512,2830,24500.8,0.58841676288,24453.3,-26225.4
1342.03,2831,4.19612076431,201.503,4.69077e+06,24531.095046,0.530839,989.469141207,976.16360779,14.3039942663,24538.8209096,982.886362315,90.6227300797,798.660669173,41.0326134715,11.1540899535,2831,24577.8,3.93247764062,24529.8,-26281.2
1343.52,2832,3.73892229035,201.601,4.92921e+06,24601.1523203,0.585623,988.123395219,975.237902504,12.4932166743,24608.8114515,980.803468323,88.1969457634,816.827918604,72.6215661083,12.0260097017,2832,24645.7,3.73848250369,24598.8,-26377.7
1345.04,2833,4.23192279898,201.693,4.84133e+06,24665.9438101,0.593723,975.782324477,936.901246507,14.6196407643,24672.4960104,960.073257374,92.519960893,808.339703711,87.0828207835,15.7367643387,2833,24712.1,12.586578764,24664.7,-26447.6
1346.57,2834,4.39322581247,201.724,4.85406e+06,24822.3589814,0.507119,991.992313831,986.888390316,16.6757530815,24829.3985035,990.601562728,93.4176609323,812.249456377,76.2641887187,17.2740623473,2834,24867.4,1.62374937636,24820.1,-26605.6
1348.09,2835,3.8789061191,201.788,5.07423e+06,24912.3770614,0.600714,989.071299629,965.564063334,13.0848178181,24919.0675674,972.406154729,88.7145278993,831.035582004,87.821203842,14.7007136222,2835,24956.9,6.02522017142,24910.0,-26694.2
1349.62,2836,4.38780414514,201.865,5.19656e+06,24942.0021698,0.645073,987.188088416,946.43577679,11.2321441029,24949.5407845,974.497164086,88.0260042076,840.324399397,50.7772239318,10.0989243458,2836,24988.9,10.6680612417,24939.4,-26772.2
1351.17,2837,4.01492227433,201.946,5.19289e+06,25074.51844,0.657683,987.527620878,906.453726653,11.7231137754,25080.8416419,964.635493553,88.1816932032,843.655794302,95.9662601265,14.2745081069,2837,25119.2,28.4551301777,25072.4,-26908.1
1352.68,2838,3.65853056403,202.02,5.13014e+06,25186.0695513,0.602382,955.500165634,828.524937239,15.2318401535,25193.4048048,905.166062856,81.8804674909,829.336455153,90.8098884478,15.5883182806,2838,25231.3,36.7556773403,25184.0,-26998.8
1354.17,2839,3.65535144649,202.125,5.29484e+06,25285.4598205,0.632134,992.083412938,824.795477124,11.0390254242,25292.2280637,904.99426316,87.5082650129,840.659537096,47.6972185376,8.51398846513,2839,25330.2,47.6318672842,25282.8,-27097.2
1355.75,2840,1.84264621444,202.203,5.28479e+06,25334.8728122,0.649399,958.624105363,30.7027168984,12.9734667817,25340.8903637,611.211092379,73.577068681,846.658432746,80.8258201169,15.3558822634,2840,25379.9,353.959894527,25334.9,-27175.8
1357.24,2841,2.98759217378,202.256,5.12473e+06,25433.0387719,0.606629,989.030471842,675.660585825,15.7053308692,25440.4219833,852.786558545,83.5600521633,840.653059162,75.0213790597,17.2646124345,2841,25479.3,95.8469720532,25430.1,-27268.3
1358.76,2842,4.02391113803,202.342,5.24754e+06,25602.0867926,0.619999,900.905365225,804.67897688,13.0951488077,25609.8959363,847.42102866,81.1964120891,847.668927123,53.2718328134,11.316923717,2842,25647.3,32.3845299665,25599.3,-27437.3
1360.29,2843,3.21268443481,202.442,5.37187e+06,25652.3728638,0.638069,974.690184052,883.703577208,14.2226147838,25659.4317724,958.430783153,83.261373561,857.239921058,91.8997347696,17.5764887413,2843,25699.8,26.2171868874,25650.4,-27530.7
1361.85,2844,4.16615490034,202.509,5.32188e+06,25780.9945787,0.597461,902.956387463,107.697773639,10.0967246258,25787.3001719,727.946730872,84.2039046198,851.370929092,45.3944151005,8.37769181303,2844,25826.8,249.199117059,25778.8,-27653.6
1363.27,2845,3.44317434415,202.562,5.31298e+06,25943.890011,0.600948,955.315938747,547.823273234,13.7668431417,25950.0436417,865.317442521,85.0072293526,849.418160167,87.5114579574,14.5730570087,2845,25988.4,110.770699688,25941.6,-27789.5
1364.77,2846,4.06308041816,202.661,5.56238e+06,25978.988041,0.621697,974.244317512,394.515965885,13.0558520441,25985.8877847,891.741113507,86.8621422665,859.810850342,50.9370938927,11.5333240326,2846,26026.8,160.175823043,25978.2,-27855.0
1366.29,2847,3.665188771,202.746,5.4208e+06,26095.2327062,0.594653,978.491855009,920.189837959,11.7984493919,26102.4186829,942.00178664,82.2115599838,864.598702119,44.1923375837,8.83056216613,2847,26141.1,14.8201294169,26092.1,-27939.7
1367.86,2848,3.99372431189,202.822,5.65593e+06,26161.6616364,0.59733,924.975073262,803.737583029,13.2442576113,26169.2337943,865.133908775,80.6337328863,877.555627252,53.2864954525,13.0476150647,2848,26211.2,39.2711391432,26159.6,-28066.1
1369.39,2849,3.4733974611,202.897,5.57656e+06,26270.2821663,0.585897,984.973838972,341.522336875,12.2017520919,26277.4213629,880.754671831,80.9252719065,873.822630113,59.4563240098,12.0847131834,2849,26319.1,184.039531339,26267.8,-28181.8
1370.99,2850,3.01230396316,202.979,5.81565e+06,26340.5404724,0.596314,970.52075337,788.929982547,13.6647702189,26347.5339025,902.702534043,82.805666188,884.922360752,115.4001232,18.7076980013,2850,26389.5,60.8434284733,26337.8,-28270.9
1372.54,2851,4.20619298824,203.063,5.5522e+06,26473.4776469,0.626691,982.064646797,952.686931267,13.1404809295,26481.4604938,972.604779024,86.5854663903,871.12988421,74.5309348791,13.4112263527,2851,26523.1,8.45546777749,26471.7,-28389.4
1374.08,2852,3.05764641823,203.145,5.64316e+06,26585.1771413,0.603224,964.978413976,799.938446119,12.7713286007,26591.4280238,878.62414737,84.0236713686,880.842052927,41.9992160612,11.5681189575,2852,26635.4,49.9787013504,26583.8,-28548.6
1375.61,2853,2.88013470661,203.207,5.80138e+06,26708.0258208,0.599697,980.030522443,199.016428286,10.5299409402,26715.2085511,875.60551745,81.0037510741,884.796230543,42.3514762896,8.15074052496,2853,26753.4,216.599701197,26703.0,-28647.5
1377.1,2854,2.68773634742,203.306,5.70237e+06,26834.986294,0.601519,973.977836236,854.784092742,10.5808485536,26841.5614919,938.560214152,88.154222385,883.532827705,44.2919608208,8.87641739921,2854,26884.4,36.0055473784,26834.5,-28786.7
1378.65,2855,4.74776232956,203.397,5.81706e+06,26905.007345,0.606446,978.437415781,972.919011673,17.8785280754,26911.396896,975.635521762,88.0071354389,893.732005967,64.7330182723,16.1341424459,2855,26953.6,1.61578412168,26902.3,-28860.9
1380.2,2856,1.88005994169,203.514,5.93631e+06,27039.5830811,0.603045,979.459764186,287.112651901,10.8953155882,27046.7618238,902.201671437,83.1172108321,893.397009575,68.2380711789,10.4095484511,2856,27088.7,195.380801173,27036.7,-29013.7
1381.8,2857,3.52167095788,203.605,6.02347e+06,27154.8890349,0.62858,986.894130457,433.410828309,11.8780630908,27161.3531277,929.291984945,85.0823959326,897.445959754,47.9874365047,9.0549554332,2857,27203.6,156.948648553,27153.0,-29117.3
1383.35,2858,4.61400385333,203.675,5.95577e+06,27257.9595465,0.609743,977.129219164,902.809456229,11.1783404085,27264.4273653,950.162347931,85.2117845012,899.920563631,57.7949568009,10.3233771797,2858,27305.5,20.7758040623,27255.8,-29247.2
1384.84,2859,3.279212795,203.759,5.96709e+06,27391.3924353,0.618186,981.062772574,297.099063915,11.7796117093,27398.9110749,905.316794254,85.1539546166,900.879638649,40.9270488554,8.7683002866,2859,27441.1,192.861341651,27388.6,-29349.6
1386.39,2860,4.49129305242,203.836,6.12169e+06,27455.6811518,0.583263,978.408567832,933.433856,13.2137476819,27463.1180413,961.790164893,80.5065368643,907.804786703,45.6077388854,11.6754603042,2860,27502.8,13.2193807592,27454.2,-29426.2
1387.94,2861,3.82036849645,203.907,6.11758e+06,27556.9533785,0.562429,977.745354078,941.689953319,12.042104161,27564.8601507,961.337323197,78.7611198796,907.682432493,51.5859303155,11.8975593814,2861,27606.3,11.7078696983,27553.4,-29542.4
1389.46,2862,3.77953879621,203.95,6.28307e+06,27585.8842816,0.6096,979.765832158,901.73007135,13.8433667794,27594.4391984,962.023662742,84.1804442142,930.30679397,152.461207054,22.2979364979,2862,27638.5,22.9469429546,27583.8,-29645.7
1391.03,2863,4.28368691885,204.002,6.13103e+06,27741.4592053,0.605185,983.698380295,965.461286075,11.051334625,27749.3730388,980.070874072,86.7994458988,917.660943894,59.5059259166,9.52322439735,2863,27792.2,5.04282790807,27738.6,-29748.7
1392.62,2864,4.08573397746,204.038,6.23557e+06,27860.2407393,0.600405,980.420503028,930.64449946,11.4392282738,27867.1445853,969.44570249,84.0453050984,923.972457574,46.7955246682,9.02281726724,2864,27908.3,14.553960623,27856.2,-29892.3
1394.14,2865,3.86908367347,204.102,6.3543e+06,28017.3547468,0.631992,988.764571288,921.963741864,16.5319682966,28023.5903395,965.156577924,86.6932153009,930.008711026,67.5816456081,17.8105960564,2865,28068.2,21.1470152483,28016.9,-30036.3
1395.74,2866,3.90447311306,204.165,6.32861e+06,28109.6387641,0.587592,986.748847007,916.13835165,12.1459536761,28116.3533088,971.797567596,85.7006276125,931.580788916,68.2499303676,11.773351315,2866,28158.7,22.5636271664,28106.0,-30162.8
1397.29,2867,4.19524795368,204.273,6.49923e+06,28274.6673261,0.572412,983.987666268,963.966247737,13.1525590596,28281.5077714,978.656500357,85.7026387672,929.337278981,46.7131884614,11.1355470462,2867,28323.8,5.35694879412,28273.1,-30303.7
1398.93,2868,1.47145483533,204.343,6.64499e+06,28341.690718,0.631721,977.692306167,949.492524255,16.9222122436,28348.6388811,968.259693107,88.4193070168,949.121663422,94.5128643244,17.9300038971,2868,28390.6,8.70471039179,28337.7,-30390.6
1400.49,2869,3.56216203175,204.433,6.73111e+06,28433.923642,0.574828,979.963031841,967.923113124,10.8523733964,28441.5343322,973.608228974,84.2005974961,953.744053049,56.0554182499,10.4253273583,2869,28487.6,3.90023421161,28431.8,-30516.2
1402.02,2870,2.79330090148,204.51,6.68047e+06,28582.2045868,0.59678,978.365689826,963.927883172,10.3979173987,28590.006932,970.315515513,82.3861113587,945.833839049,54.9080273807,9.50572115675,2870,28636.4,3.86244992051,28580.2,-30627.0
1403.57,2871,4.20783018397,204.579,6.76314e+06,28652.5649974,0.611846,978.255080614,923.758095197,12.0792312154,28660.6488354,969.870377541,86.4685261745,954.443795985,78.3523234407,12.2434593686,2871,28707.1,15.5663941608,28650.0,-30744.8
1405.18,2872,4.54852937402,204.693,6.77336e+06,28798.2205802,0.606634,976.29630556,966.999839277,13.1148431453,28806.38149,972.236126702,85.8355142209,960.2570026,66.0623709816,14.2660894583,2872,28851.7,2.50962041402,28796.6,-30903.8
1406.77,2873,3.47899089494,204.813,6.81632e+06,28885.4913571,0.612778,963.432260543,939.974609229,10.7248456951,28892.0824845,953.539231753,80.2222826864,969.885732942,58.5492591707,9.45501813194,2873,28937.2,8.30039025455,28881.1,-30994.3
1408.36,2874,4.21553377947,204.904,6.75863e+06,29009.67571,0.601768,973.761281159,931.083170242,9.41532368266,29017.3758056,962.982427903,85.9709727353,963.911062266,32.8376259162,7.09593302149,2874,29060.6,11.5774732093,29007.1,-31109.2
1410.04,2875,4.16744684868,205.002,6.77146e+06,29128.1859953,0.567925,967.774149079,225.727624542,13.5453695682,29135.7967162,895.809407325,81.9426926106,965.923420118,45.6074225224,10.7580020969,2875,29180.5,211.932215775,29125.0,-31249.9
1411.63,2876,3.65938947933,205.073,6.87612e+06,29262.0195614,0.635587,980.044368919,952.152456799,12.4243942667,29269.6651358,972.378658754,86.9731064457,974.086992349,71.0821775419,12.3808768209,2876,29313.7,8.25631761104,29258.9,-31365.3
1413.27,2877,3.78176282283,205.177,7.01246e+06,29333.4144378,0.610145,982.884548328,958.226215916,14.4062361153,29342.2750383,973.002110916,86.3736980452,980.329813564,59.6207967033,14.0369647928,2877,29386.9,6.44168444781,29332.9,-31480.4
1414.85,2878,3.01738898271,205.281,6.89452e+06,29430.7357189,0.622135,977.710849313,439.00205928,13.1158635535,29437.3306946,920.584065513,84.9096124133,978.470411083,65.225356884,12.1849468637,2878,29482.5,152.443816784,29427.8,-31574.3
1416.45,2879,4.54662624373,205.391,7.03808e+06,29598.0409658,0.618876,978.215438625,915.933594576,13.3498598304,29604.7754656,953.604668474,81.59686837,981.471278864,75.8111749098,12.7813300156,2879,29650.6,19.82866719,29595.7,-31744.6
1417.99,2880,4.3158891521,205.46,7.34056e+06,29708.2319333,0.606081,977.59352504,194.375017531,11.6597712465,29715.557495,859.199622006,80.9735074435,999.456559642,54.8844943048,10.3182281259,2880,29764.4,224.316090247,29706.7,-31858.5
1419.53,2881,3.59285606115,205.534,7.36566e+06,29812.0421979,0.594989,978.720156396,362.529269097,12.3283597325,29818.2620945,901.355743457,83.0540637087,1012.39227643,85.8676576818,14.1139614144,2881,29864.3,174.926829328,29807.9,-32008.9
1421.11,2882,1.58340639864,205.633,7.31858e+06,29894.5913189,0.592296,973.92936584,926.00793634,12.564133884,29900.7032792,961.200099217,86.4063741142,1000.93907436,79.8148057665,15.1353042604,2882,29945.4,13.0596899751,29890.7,-32086.9
1422.71,2883,3.5240984879,205.72,7.38261e+06,30044.6789151,0.596608,965.414585392,901.201945827,12.1654252393,30050.4192817,948.060504153,82.5934929469,1002.71105524,50.2047046843,10.4134176911,2883,30094.7,17.1957972048,30042.0,-32234.5
1424.29,2884,3.16501116261,205.791,7.4297e+06,30155.0027913,0.624042,959.514897178,937.374159406,11.1703270045,30161.8051115,953.08218804,83.0492038056,1004.13342741,58.2384907709,9.6882728234,2884,30208.1,6.93330950697,30152.6,-32332.6
1425.82,2885,2.29687831223,205.87,7.26681e+06,30292.7924956,0.618738,985.459806317,896.412347666,11.1778978201,30300.8545739,954.037549834,83.3962472342,1004.43573415,46.0375186574,9.83661416071,2885,30346.5,25.4139646901,30291.4,-32510.9
1427.42,2886,4.00097029312,206.018,7.308e+06,30409.5590688,0.631312,971.414134796,56.8721381655,14.2693386684,30416.2448508,679.338440281,68.4147431919,1003.04647613,64.8670247496,13.7996251971,2886,30463.1,383.944963996,30406.9,-32638.5
1429.03,2887,3.92122259424,206.078,7.31609e+06,30617.8781331,0.590679,978.92548854,168.466662828,10.2849319364,30625.3720356,856.255023299,78.6021203189,1003.8526413,35.2923091025,7.86643384336,2887,30672.2,251.049984308,30615.2,-32816.5
1430.68,2888,1.69655030386,206.169,7.7655e+06,30692.600791,0.581676,976.918901389,963.499699418,13.52546041,30699.4540841,969.793960137,86.6422265786,1032.74302043,72.6962800144,13.8182104155,2888,30747.2,3.97364547407,30690.1,-32927.4
1432.28,2889,4.5176104631,206.235,7.53732e+06,30819.1208357,0.604517,946.605337892,710.287775028,12.6382074059,30825.4628173,911.812427467,84.3933012025,1029.46450779,81.6495735032,13.3563719794,2889,30870.9,64.3377680619,30815.3,-33054.0
1433.89,2890,4.00500580769,206.35,7.79799e+06,30982.6925694,0.635436,978.950400272,300.04038985,14.0767157782,30989.4414627,906.758389035,83.9842081245,1029.66388296,63.0311521983,11.1215820804,2890,31034.4,192.436507104,30979.5,-33232.2
1435.53,2891,4.14171635801,206.428,7.93687e+06,31102.4372056,0.583097,978.862638936,889.830889451,13.213454678,31109.8307285,964.575346399,83.0495935838,1036.85508694,68.3673621927,12.8162878978,2891,31156.9,25.3961203561,31100.3,-33352.5
1437.11,2892,4.00380610696,206.489,7.87517e+06,31207.0815791,0.619223,961.882476995,74.8644801182,12.9859561039,31214.6377768,405.275894142,64.5204411326,1043.66446059,62.7347396671,12.714876706,2892,31261.3,362.050223523,31203.8,-33478.9
1438.77,2893,3.34150087221,206.547,8.1633e+06,31389.845418,0.624757,953.117182147,208.49576801,10.8978231755,31397.1178078,741.36290276,81.0920252059,1045.15345768,85.4505296513,12.3010548584,2893,31444.9,240.720655734,31388.5,-33664.2
1440.36,2894,4.10443200595,206.61,8.11541e+06,31456.3071861,0.617335,973.706094634,963.004696843,13.4535216106,31463.8353802,967.838492046,87.0314017977,1051.59514069,48.5855043738,10.2003616566,2894,31511.7,4.08012034992,31453.0,-33724.1
1441.99,2895,3.25881976843,206.699,8.1589e+06,31633.0093043,0.596541,974.656627102,939.259224462,11.2005120639,31640.2460585,967.45687336,87.7119827653,1056.98747041,52.3698402608,9.95965055625,2895,31689.6,10.1973078548,31630.3,-33918.6
1443.62,2896,2.66783123771,206.743,8.24854e+06,31699.9687526,0.613123,972.618926509,931.076649964,15.7321128482,31706.8718475,959.757775897,86.2430309322,1067.681894,83.8111817284,16.5210267163,2896,31756.2,13.6287625262,31695.0,-34021.0
1445.25,2897,4.7123194432,206.828,8.16035e+06,31917.437959,0.598824,942.416925166,487.110683471,15.5367427152,31924.6746738,879.661414461,80.0780281801,1057.31733254,78.9619716633,17.5362026609,2897,31973.6,127.41196404,31914.0,-34214.6
1446.86,2898,3.70245787323,206.896,8.2319e+06,32014.4809644,0.607685,950.475672764,109.896209781,12.8594454015,32020.7727571,863.031083879,77.6673315003,1062.54833846,61.0200396504,12.7334002587,2898,32071.0,238.303287164,32011.6,-34332.2
1448.45,2899,3.63245586899,206.999,8.15908e+06,32132.2646469,0.623026,587.278148637,40.7802066585,9.76342243534,32138.9777008,166.265661688,61.8152592116,1063.27358521,48.6481941357,8.0870552772,2899,32187.9,86.3020959526,32129.4,-34455.1
1450.11,2900,4.24374995676,207.085,8.64494e+06,32298.4978815,0.59922,970.100586043,213.019682727,9.91672815315,32305.8103878,655.80905892,75.165388326,1090.49104076,44.0401474897,7.39834659957,2900,32355.4,311.623494349,32295.8,-34607.2
1451.71,2901,3.27638798264,207.165,8.53856e+06,32389.9117047,0.58271,915.395630747,459.504466993,11.3470708284,32397.0106633,808.491745631,79.6793144045,1080.20692832,62.0961516989,11.1264581498,2901,32448.3,140.60300143,32387.0,-34724.6
1453.34,2902,4.24229381652,207.253,9.0045e+06,32528.1594993,0.587018,973.081939868,94.6867547532,11.3657877442,32535.9554229,535.988246707,70.125844382,1104.62105129,55.3210025381,10.7549722531,2902,32583.5,372.0685368,32524.9,-34851.0
1455.02,2903,3.82277880337,207.363,8.66114e+06,32553.6723108,0.593604,965.558633796,913.196267894,12.8191328686,32561.6845495,944.056163115,80.4872877662,1102.76918574,49.11952716,12.1706246373,2903,32610.9,17.4368109451,32550.2,-34927.3
1456.65,2904,3.03484825058,207.447,8.85272e+06,32710.2534416,0.573321,963.215397765,133.385292714,10.836083276,32716.837213,578.037034049,70.3927852325,1105.13016297,68.5091754856,10.5196007923,2904,32767.9,354.191342381,32708.8,-35074.6
1458.29,2905,4.49314293322,207.544,8.84422e+06,32851.8521375,0.587187,963.108185947,93.6312174186,11.7962269944,32859.5884211,754.85578537,70.9097960024,1099.66887485,60.8890560261,10.7159737996,2905,32905.3,339.917631705,32848.4,-35216.9
1459.93,2906,1.81844067432,207.614,8.67298e+06,32962.993957,0.585745,981.031155032,97.7710563789,10.3917534459,32970.1966536,888.892858045,77.6809911524,1095.00497504,44.882845562,9.43128827543,2906,33020.2,250.249561848,32961.2,-35332.1
1461.6,2907,2.96328660312,207.718,8.7203e+06,33083.4718098,0.58085,974.993722414,276.768731877,11.5697974246,33090.2960796,793.10130385,80.8321107763,1098.07696405,34.0309018572,7.69023161857,2907,33138.1,273.727082959,33079.6,-35468.6
1463.16,2908,4.69575828545,207.785,8.75762e+06,33199.7023671,0.584247,982.632620096,244.998670471,16.5888504234,33205.3574076,842.380889061,75.4695603116,1108.64738023,98.6751374469,18.6419490851,2908,33257.4,267.370701121,33198.1,-35613.7
1464.81,2909,4.04795712997,207.855,8.81923e+06,33333.7938635,0.592628,972.301641955,946.917767961,10.7567427987,33340.4268448,964.77755687,84.0703813121,1115.86146658,36.7647496825,8.03110697233,2909,33391.7,6.71259419368,33330.9,-35714.4
1466.51,2910,2.72948890013,207.934,8.9265e+06,33473.4803629,0.600498,977.554287638,956.507328588,14.9697399358,33480.4276474,972.081560636,84.6955026152,1116.98239568,61.9109391576,14.1236258433,2910,33532.1,5.56399131774,33470.9,-35900.0
1468.1,2911,3.47855262751,208.021,9.45324e+06,33564.4374909,0.608834,980.126355055,957.249002542,10.2453960392,33571.9848959,971.098261892,85.6312038317,1140.77749927,35.7709486545,7.26734284405,2911,33621.8,7.02365399314,33559.5,-35976.6
1469.75,2912,1.81292637335,208.149,9.56392e+06,33688.2272414,0.628879,966.185262078,954.131295744,16.4432576772,33695.3187925,960.073410687,86.4721372219,1142.46779905,100.600039557,18.9155499546,2912,33747.4,4.04265631851,33685.1,-36128.4
1471.26,2913,5.09181004444,208.223,9.04925e+06,33900.3620184,0.596043,979.94243662,946.572844607,19.2806740118,33907.0794481,969.473552156,84.7622857832,1123.28531492,159.023768893,26.7741078816,2913,33958.8,11.6785207675,33896.7,-36317.7
1472.9,2914,4.16966486382,208.325,9.42619e+06,33973.1254405,0.58297,981.392557263,920.468143073,14.0810629515,33979.7250195,964.775804848,83.6742378195,1143.080637,65.2478538582,14.1837646032,2914,34033.0,19.8748785349,33971.4,-36452.7
1474.55,2915,3.59356390744,208.437,9.34308e+06,34108.7015731,0.623313,970.808540008,563.381740455,15.7854635273,34115.5042517,920.607138247,85.207740917,1138.28211313,68.2513683669,14.7801532876,2915,34167.4,113.186951362,34105.3,-36533.1
1476.22,2916,3.3337150176,208.509,9.60888e+06,34201.302714,0.576638,977.359440005,917.205168205,14.8193077168,34209.1199909,966.688410767,81.7758845398,1151.10775367,103.15418616,17.2371332269,2916,34263.4,16.8238021596,34198.1,-36654.1
1477.88,2917,2.13792386643,208.611,9.2458e+06,34340.6445689,0.648581,959.755661043,938.758286314,13.6360713294,34347.7838011,950.713034378,84.8161905572,1146.77070905,63.4188044386,12.6390680181,2917,34399.5,6.75272931439,34335.8,-36818.1
1479.49,2918,5.22339990684,208.711,9.33561e+06,34423.4102126,0.675842,977.994890821,925.657531521,13.1204657776,34430.6439274,950.639053529,87.6950974033,1147.41447374,30.8537406991,7.75538705863,2918,34485.3,14.5294339205,34421.5,-36899.0
1481.14,2919,4.23359248869,208.819,9.94574e+06,34600.4907148,0.641347,965.683934694,905.286229767,16.4344187965,34607.4786435,954.611764043,84.2658069465,1178.91118564,61.153787615,14.6898495304,2919,34660.3,16.8825695883,34596.5,-37092.1
1482.7,2920,2.19196945977,208.902,9.85953e+06,34668.6209081,0.634577,962.058569881,146.399856905,11.6570141844,34676.3297713,773.748938239,77.3443602425,1166.97318096,40.6853157867,8.8062505579,2920,34731.0,326.178321733,34665.0,-37171.0
1484.33,2921,4.56168783786,208.977,9.64791e+06,34823.1437815,0.609858,972.764308016,953.236198682,13.2991801295,34830.5149111,965.378157402,83.737833593,1164.49525661,62.6786544969,11.2997010202,2921,34883.5,5.64867961013,34820.3,-37309.8
1485.97,2922,3.83266427921,209.117,9.96465e+06,34906.7468459,0.640131,945.877401705,840.178231387,16.682466798,34915.0948066,921.371665895,84.0715988826,1185.74112897,73.1796823475,14.7066709862,2922,34970.6,31.8509527857,34904.8,-37443.2
1487.58,2923,4.7611389329,209.226,9.78002e+06,35021.1856017,0.64263,977.874572645,964.023764182,13.5409113517,35028.5051355,972.567667117,86.5174971198,1182.0322184,81.6319339259,14.4356522841,2923,35080.9,4.83520454961,35015.1,-37561.5
1489.28,2924,4.72137640901,209.307,9.88569e+06,35206.9197177,0.610833,974.991964079,572.509710543,17.5428038073,35213.8111759,917.378955195,84.8196861893,1184.5785024,71.3272267363,15.5004430546,2924,35270.0,111.275107346,35204.4,-37750.6
1490.97,2925,1.99050380027,209.362,1.03557e+07,35321.0550341,0.64713,952.732432927,67.837800347,14.263018139,35328.9200538,861.359855321,78.432130072,1197.53016971,36.9972876127,10.4125028361,2925,35382.2,251.040191919,35318.7,-37870.5
