MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,AverageAbsQYDiff,Epoch,AverageAbsY,AverageEsReturn,MinReturn,StdEsReturn,StdReturn,MaxEsReturn,AverageQLoss,AverageY,PolicyRegParamNorm,Iteration,AverageAction,AverageReturn,MinEsReturn,AverageQ
1000.0,9.96222,99.9956828753,-10.6844,215.396,0.165959437522,4072,9.92905179869,21.1111111111,1000.0,31.7351695703,0.0,191.0,0.403459,9.92739452633,134.74,4072,0.604029,1000.0,3.0,9.92718
1000.0,9.92117,99.9956828753,-10.6883,215.413,0.16508967378,4073,9.88927075013,17.1333333333,1000.0,33.1815544475,0.0,241.0,0.406636,9.8877417933,134.737,4073,0.0890348,1000.0,3.0,9.88789
1000.0,9.9471,99.9956828753,-10.6766,215.453,0.176923638537,4074,9.90737587809,13.4794520548,1000.0,15.4707940389,0.0,113.0,0.445951,9.90608005339,134.76,4074,0.0202812,1000.0,3.0,9.9056
1000.0,9.91245,99.9956828753,-10.667,215.5,0.166450664175,4075,9.88155287375,27.4838709677,1000.0,22.9373212821,0.0,91.0,0.411868,9.87940933302,134.774,4075,0.0123631,1000.0,3.0,9.8791
1000.0,9.91998,99.9956828753,-10.6503,215.499,0.17378294282,4076,9.88675402301,24.2857142857,1000.0,30.6314497581,0.0,194.0,0.429811,9.88457314625,134.795,4076,0.149944,1000.0,3.0,9.88502
1000.0,9.98309,99.9956828753,-10.6784,215.541,0.161424834013,4077,9.94922815296,22.7272727273,1000.0,16.011875758,0.0,77.0,0.398177,9.94822304675,134.806,4077,0.0114146,1000.0,4.0,9.9484
1000.0,9.91743,99.9956828753,-10.6474,215.55,0.162582228743,4078,9.88501952135,22.0222222222,1000.0,21.6656296048,0.0,114.0,0.382571,9.8837268624,134.823,4078,0.0200308,1000.0,4.0,9.8834
1000.0,9.94064,99.9956828753,-10.6731,215.564,0.170702458926,4079,9.90130564645,19.0754716981,1000.0,20.0422657709,0.0,116.0,0.417799,9.9004626003,134.814,4079,0.0149729,1000.0,3.0,9.90003
1000.0,9.93214,99.9956828753,-10.6491,215.569,0.163640846044,4080,9.89425707331,26.7297297297,1000.0,24.858136575,0.0,125.0,0.382269,9.8936542727,134.824,4080,0.14328,1000.0,2.0,9.89406
1000.0,9.97272,99.9956828753,-10.6761,215.595,0.158913030827,4081,9.94117751257,20.8125,1000.0,16.3829894632,0.0,76.0,0.385029,9.93969684818,134.85,4081,0.00482748,1000.0,4.0,9.93947
1000.0,9.89856,99.9956828753,-10.6386,215.63,0.167731209613,4082,9.86367437975,16.3559322034,1000.0,14.009394804,0.0,54.0,0.417051,9.86231698231,134.852,4082,0.00628253,1000.0,3.0,9.86275
1000.0,9.9417,99.9956828753,-10.6424,215.644,0.175450126771,4083,9.90018344214,33.6774193548,1000.0,21.5965754406,0.0,103.0,0.426578,9.89830993773,134.855,4083,0.00444028,1000.0,6.0,9.89815
1000.0,9.94885,99.9956828753,-10.6814,215.691,0.157431371858,4084,9.92010766292,26.0526315789,1000.0,19.0345217799,0.0,80.0,0.358268,9.91816689383,134.873,4084,0.00251188,1000.0,3.0,9.91809
1000.0,9.92645,99.9956828753,-10.6683,215.695,0.181382880943,4085,9.88780791905,28.9428571429,1000.0,21.8029393263,0.0,108.0,0.454854,9.88683807187,134.896,4085,0.00994776,1000.0,6.0,9.88632
1000.0,9.97962,99.9956828753,-10.6687,215.711,0.157478957967,4086,9.94644203355,29.303030303,1000.0,22.4492489562,0.0,92.0,0.349328,9.94492012669,134.943,4086,0.00346629,1000.0,2.0,9.94512
1000.0,9.90688,99.9956828753,-10.6411,215.726,0.170683308317,4087,9.87380959457,25.525,1000.0,18.5107907719,0.0,90.0,0.438412,9.87157598488,134.954,4087,0.0272846,1000.0,3.0,9.87083
1000.0,9.96859,99.9956828753,-10.659,215.747,0.158255410549,4088,9.93962207964,21.7441860465,1000.0,12.9921139287,0.0,58.0,0.363178,9.93806100972,134.961,4088,0.455379,1000.0,3.0,9.93795
1000.0,9.91956,99.9956828753,-10.6333,215.762,0.145554900453,4089,9.89096316825,21.4893617021,1000.0,27.9474220182,0.0,179.0,0.298687,9.88958769599,134.988,4089,0.31322,1000.0,3.0,9.88941
1000.0,9.94106,99.9956828753,-10.6548,215.769,0.175005415798,4090,9.90163640527,21.7173913043,1000.0,16.2275437391,0.0,78.0,0.425043,9.89954040282,134.969,4090,0.029596,1000.0,3.0,9.89973
1000.0,9.94296,99.9956828753,-10.6572,215.8,0.163300808653,4091,9.91218823593,20.4509803922,1000.0,19.4928983805,0.0,98.0,0.407139,9.90979694298,135.005,4091,0.0171559,1000.0,3.0,9.91052
1000.0,9.95629,99.9956828753,-10.6782,215.84,0.16759309418,4092,9.92577603951,18.7222222222,1000.0,13.90765399,0.0,60.0,0.381411,9.92439104236,135.019,4092,0.0467162,1000.0,3.0,9.92342
1000.0,9.98731,99.9956828753,-10.6719,215.82,0.171713602468,4093,9.94895368999,15.1194029851,1000.0,16.4475851224,0.0,106.0,0.405264,9.94777601806,135.085,4093,0.0421279,1000.0,3.0,9.94779
1000.0,9.93548,99.9956828753,-10.6537,215.832,0.170469587805,4094,9.90467862188,18.88,1000.0,17.0324866065,0.0,91.0,0.410008,9.90286272945,135.092,4094,0.0094102,1000.0,3.0,9.90292
1000.0,9.96697,99.9956828753,-10.6538,215.848,0.167009340547,4095,9.93570281206,21.6666666667,1000.0,19.0813317728,0.0,93.0,0.420978,9.93315751297,135.109,4095,0.177604,1000.0,3.0,9.93371
1000.0,9.96442,99.9956828753,-10.6728,215.873,0.167554680006,4096,9.92975865655,20.7234042553,1000.0,15.7543673481,0.0,75.0,0.404363,9.92694744808,135.1,4096,0.0998281,1000.0,4.0,9.92734
1000.0,9.96135,99.9956828753,-10.6685,215.875,0.167098312349,4097,9.93104378814,14.5774647887,1000.0,12.9284727504,0.0,68.0,0.40736,9.92882351546,135.131,4097,0.0407728,1000.0,3.0,9.92857
1000.0,9.92788,99.9956828753,-10.6818,215.892,0.168578235386,4098,9.89445797097,22.6590909091,1000.0,19.1749637689,0.0,102.0,0.398425,9.8913364293,135.17,4098,0.01564,1000.0,4.0,9.89088
1000.0,9.95507,99.9956828753,-10.6957,215.917,0.17273351483,4099,9.91693115693,20.14,1000.0,17.3447513675,0.0,84.0,0.430915,9.91413739414,135.215,4099,0.0211397,1000.0,3.0,9.9142
1000.0,9.9595,99.9956828753,-10.6658,215.951,0.177860027732,4100,9.92056715429,13.7464788732,1000.0,11.7577883207,0.0,47.0,0.466661,9.91873069378,135.218,4100,0.00538192,1000.0,3.0,9.91883
1000.0,9.96779,99.9956828753,-10.6734,215.952,0.166776778212,4101,9.93477732848,23.1395348837,1000.0,26.8610389549,0.0,154.0,0.416364,9.93220316315,135.248,4101,0.0135266,1000.0,3.0,9.93178
1000.0,9.94715,99.9956828753,-10.6662,215.997,0.165163238912,4102,9.91746749073,20.38,1000.0,13.3174922564,0.0,52.0,0.386364,9.91530575155,135.33,4102,0.0170172,1000.0,3.0,9.91601
1000.0,9.97152,99.9956828753,-10.6887,216.022,0.160686914905,4103,9.94426974599,18.1071428571,1000.0,18.4977591031,0.0,119.0,0.359376,9.94177150481,135.329,4103,0.0171028,1000.0,3.0,9.9412
1000.0,9.98343,99.9956828753,-10.6824,216.071,0.169220498304,4104,9.95195720228,28.5428571429,1000.0,30.6308368032,0.0,147.0,0.404905,9.94934413345,135.364,4104,0.0179759,1000.0,2.0,9.94929
1000.0,10.0001,99.9956828753,-10.7101,216.09,0.17162763318,4105,9.96457145878,27.75,1000.0,20.4591394953,0.0,83.0,0.411182,9.96262414155,135.387,4105,0.00836473,1000.0,3.0,9.96239
1000.0,9.98698,99.9956828753,-10.7167,216.096,0.166788237179,4106,9.95320036528,24.7631578947,1000.0,28.3562247975,0.0,125.0,0.400567,9.95097826184,135.403,4106,0.00809034,1000.0,3.0,9.95116
1000.0,10.0012,99.9956828753,-10.7296,216.126,0.164960706943,4107,9.96812537637,22.0,1000.0,16.0650274318,0.0,64.0,0.374911,9.96662513725,135.411,4107,0.118834,1000.0,3.0,9.96569
1000.0,10.0311,99.9956828753,-10.7245,216.171,0.16816374856,4108,10.0009736729,23.8048780488,1000.0,21.013607104,0.0,101.0,0.411945,9.99917844203,135.447,4108,0.0975393,1000.0,3.0,9.99982
1000.0,10.039,99.9956828753,-10.7652,216.177,0.188854249885,4109,10.0022113062,19.0363636364,1000.0,15.2028270533,0.0,60.0,0.456765,10.0003324964,135.478,4109,0.0242067,1000.0,4.0,9.99994
1000.0,10.0572,99.9956828753,-10.7766,216.21,0.171392706814,4110,10.0248249674,18.537037037,1000.0,16.7660514168,0.0,69.0,0.399301,10.0227832568,135.525,4110,0.0220224,1000.0,3.0,10.0228
1000.0,10.0728,99.9956828753,-10.771,216.215,0.176182289289,4111,10.0380021371,18.5769230769,1000.0,16.6425614636,0.0,75.0,0.418791,10.036651449,135.517,4111,0.0222568,1000.0,3.0,10.0362
1000.0,10.0675,99.9956828753,-10.7725,216.25,0.17115447228,4112,10.0351420521,20.137254902,1000.0,19.38467113,0.0,83.0,0.410485,10.0336933952,135.55,4112,0.0152259,1000.0,3.0,10.0339
1000.0,10.0869,99.9956828753,-10.8166,216.267,0.171327387921,4113,10.05492134,16.2295081967,1000.0,18.3127595423,0.0,108.0,0.384363,10.0535075382,135.539,4113,0.0140801,1000.0,3.0,10.0533
1000.0,10.023,99.9956828753,-10.7408,216.317,0.168821832271,4114,9.99582895478,17.9454545455,1000.0,14.9099334573,0.0,69.0,0.408547,9.99416553191,135.539,4114,0.0202295,1000.0,3.0,9.99354
1000.0,10.0745,99.9956828753,-10.7675,216.37,0.168912959254,4115,10.044964522,19.4038461538,1000.0,16.0830292968,0.0,68.0,0.42159,10.0431886975,135.528,4115,0.0267813,1000.0,3.0,10.0439
1000.0,10.1064,99.9956828753,-10.8085,216.396,0.165895835949,4116,10.073441353,17.3333333333,1000.0,19.8859320224,0.0,109.0,0.371502,10.0713888272,135.537,4116,0.00722007,1000.0,3.0,10.0703
1000.0,10.0532,99.9956828753,-10.804,216.394,0.170323886751,4117,10.0191108174,29.4857142857,1000.0,24.6233007287,0.0,111.0,0.410243,10.0173323366,135.544,4117,0.00673845,1000.0,5.0,10.0182
1000.0,10.0727,99.9956828753,-10.7854,216.435,0.167931030413,4118,10.0424211819,24.4634146341,1000.0,27.2299132152,0.0,148.0,0.40392,10.041068239,135.568,4118,0.00994019,1000.0,3.0,10.0408
1000.0,10.1174,96.0772265705,-10.8024,216.456,0.154380699065,4119,10.0879705436,19.38,153.0,20.9998952378,319.334223065,103.0,0.329168,10.0863664768,135.597,4119,0.385815,589.647058824,3.0,10.0857
1000.0,10.0989,99.9956828753,-10.8108,216.442,0.175581143864,4120,10.058044856,19.0555555556,1000.0,18.328703119,0.0,98.0,0.412153,10.0561237502,135.595,4120,0.0124866,1000.0,4.0,10.0557
1000.0,10.0378,99.9956828753,-10.7725,216.471,0.169568551303,4121,10.0073067769,13.5972222222,1000.0,13.5345850429,0.0,68.0,0.431641,10.0059303539,135.607,4121,0.00498195,1000.0,3.0,10.0054
1000.0,10.1514,99.9956828753,-10.8365,216.5,0.167199458178,4122,10.1129899549,19.2641509434,1000.0,23.1558712905,0.0,152.0,0.389715,10.1117966967,135.6,4122,0.0552975,1000.0,3.0,10.113
1000.0,10.1266,99.9956828753,-10.8419,216.523,0.175321382229,4123,10.0874653516,16.4666666667,1000.0,17.2447737655,0.0,85.0,0.384288,10.0851108609,135.593,4123,0.115177,1000.0,4.0,10.0844
1000.0,10.1096,99.9956828753,-10.8242,216.55,0.167121158918,4124,10.0826118553,13.3648648649,1000.0,12.3075172857,0.0,68.0,0.428671,10.0809111115,135.591,4124,0.0105166,1000.0,3.0,10.0811
1000.0,10.1021,99.9956828753,-10.8192,216.562,0.167341411065,4125,10.0718030301,19.6346153846,1000.0,22.2494847357,0.0,141.0,0.406074,10.0698093197,135.614,4125,0.229323,1000.0,4.0,10.0695
1000.0,10.1256,99.9956828753,-10.8386,216.58,0.176588291709,4126,10.0888092048,17.4561403509,1000.0,19.207153433,0.0,90.0,0.423894,10.0876708767,135.603,4126,0.00891012,1000.0,4.0,10.0876
1000.0,10.1523,99.9956828753,-10.8603,216.587,0.16152126006,4127,10.1166299958,17.9642857143,1000.0,17.4611449119,0.0,90.0,0.362182,10.1157377188,135.635,4127,0.00753674,1000.0,3.0,10.1158
1000.0,10.1055,99.9956828753,-10.8154,216.596,0.181832357795,4128,10.068305845,12.0,1000.0,11.5184503643,0.0,79.0,0.465356,10.0665792236,135.673,4128,0.0119794,1000.0,3.0,10.0661
1000.0,10.1263,99.9956828753,-10.8678,216.621,0.180887553337,4129,10.0886161597,15.3230769231,1000.0,16.8615244245,0.0,78.0,0.459489,10.0869015552,135.66,4129,0.0472106,1000.0,3.0,10.0866
1000.0,10.2095,99.9956828753,-10.9155,216.643,0.156732934953,4130,10.1817346145,16.3225806452,1000.0,13.8979856901,0.0,63.0,0.357319,10.1797138122,135.696,4130,0.0133485,1000.0,3.0,10.1798
1000.0,10.1807,99.9956828753,-10.8986,216.684,0.171270258869,4131,10.1479487482,12.1707317073,1000.0,13.6665917014,0.0,71.0,0.413577,10.1465118663,135.707,4131,0.0144394,1000.0,2.0,10.1462
1000.0,10.172,99.9956828753,-10.9131,216.727,0.177146663856,4132,10.1353196628,14.1126760563,1000.0,14.7967919018,0.0,67.0,0.426097,10.1336726378,135.724,4132,0.367043,1000.0,3.0,10.1333
1000.0,10.1728,99.9956828753,-10.9113,216.723,0.172243330139,4133,10.1324144111,13.8472222222,1000.0,11.1238728795,0.0,53.0,0.403214,10.1313360224,135.718,4133,0.24548,1000.0,2.0,10.1322
1000.0,10.1726,99.9956828753,-10.9112,216.779,0.161990402112,4134,10.1410943376,15.7142857143,1000.0,13.9914129804,0.0,68.0,0.38251,10.1387798119,135.723,4134,0.0102648,1000.0,3.0,10.1384
1000.0,10.1566,99.9956828753,-10.9008,216.828,0.161930257032,4135,10.125625363,16.5245901639,1000.0,24.6673651516,0.0,161.0,0.385552,10.1235615506,135.73,4135,0.177111,1000.0,3.0,10.1236
1000.0,10.2154,99.9956828753,-10.952,216.867,0.174320004169,4136,10.1810222746,18.2181818182,1000.0,18.9455592389,0.0,103.0,0.430151,10.1797786126,135.736,4136,0.0087077,1000.0,3.0,10.1802
1000.0,10.2336,99.9956828753,-10.9786,216.938,0.16253165809,4137,10.2044918923,14.1857142857,1000.0,12.9342213385,0.0,51.0,0.384057,10.2027306044,135.726,4137,0.495396,1000.0,3.0,10.202
1000.0,10.1794,99.9956828753,-10.9347,216.966,0.195338202838,4138,10.1421286827,16.064516129,1000.0,20.4488906299,0.0,139.0,0.521026,10.140136756,135.701,4138,0.0247627,1000.0,3.0,10.1404
1000.0,10.2575,99.9956828753,-10.9576,216.947,0.172097325442,4139,10.2244069728,19.6875,1000.0,15.2139687048,0.0,68.0,0.411575,10.2228798271,135.717,4139,0.0555652,1000.0,3.0,10.2224
1000.0,10.2537,99.9956828753,-10.9635,216.949,0.172518699725,4140,10.218134314,27.2631578947,1000.0,34.2511499696,0.0,151.0,0.419612,10.2163443337,135.757,4140,0.469144,1000.0,3.0,10.2163
1000.0,10.2517,99.9956828753,-11.0023,216.947,0.163662321116,4141,10.2254363629,13.7466666667,1000.0,12.0234141943,0.0,49.0,0.379794,10.2241141632,135.765,4141,0.249174,1000.0,3.0,10.2236
1000.0,10.2546,99.9956828753,-11.0055,216.942,0.177414220151,4142,10.2211666797,16.064516129,1000.0,16.1243864277,0.0,102.0,0.446163,10.2194065751,135.764,4142,0.153781,1000.0,3.0,10.2194
1000.0,10.2602,99.9956828753,-10.9971,216.946,0.179805757708,4143,10.230675461,18.7307692308,1000.0,14.7571565228,0.0,92.0,0.465886,10.2293378344,135.77,4143,0.191121,1000.0,3.0,10.2287
444.0,10.2528,63.6259360082,-10.9788,216.959,0.175561628837,4144,10.2127139257,22.8181818182,50.0,17.6972939987,59.2327236885,82.0,0.398699,10.210441824,135.805,4144,0.378286,112.466666667,3.0,10.2107
1000.0,10.2974,99.9956828753,-11.0143,216.983,0.166542466251,4145,10.2647330901,22.7555555556,1000.0,26.0556289978,0.0,166.0,0.402427,10.2623353445,135.84,4145,0.153174,1000.0,4.0,10.2632
1000.0,10.31,80.3024056705,-11.0222,216.973,0.173208420645,4146,10.2761596565,16.5166666667,80.0,17.7139226473,455.658556621,115.0,0.419313,10.2749396648,135.8,4146,0.0536411,567.736842105,4.0,10.2745
1000.0,10.3323,99.9956828753,-11.0554,216.982,0.180165994994,4147,10.2990211786,16.3064516129,1000.0,14.7785685169,0.0,92.0,0.443184,10.2976842679,135.847,4147,0.291371,1000.0,3.0,10.2978
1000.0,10.3479,91.5778124323,-11.0584,216.965,0.180604688753,4148,10.3108081991,13.1466666667,65.0,11.8902686634,347.338051791,44.0,0.460504,10.309418636,135.867,4148,0.0401322,844.666666667,3.0,10.3098
1000.0,10.357,99.9956828753,-11.0865,216.996,0.165539481025,4149,10.3301546024,18.0535714286,1000.0,14.9623571038,0.0,77.0,0.431871,10.3281672706,135.828,4149,0.0215722,1000.0,3.0,10.3283
1000.0,10.3238,99.9956828753,-11.0509,217.031,0.182043785127,4150,10.2898193528,16.2833333333,1000.0,13.6822167632,0.0,65.0,0.453472,10.2881819902,135.868,4150,0.0177675,1000.0,3.0,10.2871
1000.0,10.3467,99.9956828753,-11.0945,217.034,0.171623828386,4151,10.3153575796,13.8648648649,1000.0,15.2655099014,0.0,100.0,0.419106,10.3134266026,135.873,4151,0.126162,1000.0,3.0,10.3136
1000.0,10.353,88.10849924,-11.0996,217.05,0.167471445675,4152,10.3173094596,12.8076923077,65.0,12.9556023841,393.517786791,73.0,0.357439,10.3152528416,135.881,4152,0.306099,784.461538462,3.0,10.3148
1000.0,10.3846,99.9956828753,-11.1294,217.075,0.170213387586,4153,10.3561145253,20.2857142857,1000.0,21.0567745655,0.0,83.0,0.437801,10.3548895418,135.883,4153,0.134297,1000.0,3.0,10.3538
1000.0,10.4201,99.9956828753,-11.1323,217.099,0.179027337216,4154,10.3834564223,15.2575757576,1000.0,14.4088678567,0.0,84.0,0.458218,10.3822043637,135.946,4154,0.0210705,1000.0,3.0,10.383
1000.0,10.3914,99.9956828753,-11.1502,217.135,0.159167805524,4155,10.3612620756,11.4352941176,1000.0,9.38891343563,0.0,39.0,0.348226,10.3600849406,135.961,4155,0.00590615,1000.0,3.0,10.3599
1000.0,10.4568,99.9956828753,-11.1615,217.164,0.177482320744,4156,10.420969053,18.3928571429,1000.0,14.5684083004,0.0,59.0,0.454447,10.4199201174,135.976,4156,0.0387999,1000.0,3.0,10.4196
1000.0,10.4463,99.9956828753,-11.1811,217.2,0.183319460612,4157,10.4029813457,11.5058823529,1000.0,10.9969231305,0.0,65.0,0.437686,10.4013781272,135.956,4157,0.201487,1000.0,2.0,10.4014
1000.0,10.4587,99.9956828753,-11.1772,217.219,0.17892549671,4158,10.420333525,13.3026315789,1000.0,13.1118866691,0.0,78.0,0.463181,10.418191893,135.948,4158,0.0105607,1000.0,2.0,10.4177
1000.0,10.4556,99.9956828753,-11.2216,217.243,0.172140652944,4159,10.4238155501,13.4133333333,1000.0,17.9228668342,0.0,147.0,0.442514,10.421803775,135.93,4159,0.0179519,1000.0,3.0,10.4216
1000.0,10.4639,99.9956828753,-11.2295,217.266,0.16500670027,4160,10.4348373457,13.7887323944,1000.0,13.2334568456,0.0,72.0,0.411638,10.4330611925,135.929,4160,0.323185,1000.0,3.0,10.4332
1000.0,10.4969,99.9956828753,-11.2367,217.288,0.174182792572,4161,10.462673825,16.0322580645,1000.0,15.7490068729,0.0,76.0,0.405796,10.4604495819,135.931,4161,0.014057,1000.0,3.0,10.4598
1000.0,10.5626,99.9956828753,-11.2809,217.313,0.175995152336,4162,10.5271618553,13.9589041096,1000.0,11.8349822255,0.0,58.0,0.421841,10.5252013067,135.917,4162,0.00501809,1000.0,3.0,10.5257
1000.0,10.5295,99.9956828753,-11.2842,217.324,0.185305556716,4163,10.4929207797,11.7882352941,1000.0,11.204089713,0.0,76.0,0.464705,10.4901592634,135.916,4163,0.566139,1000.0,3.0,10.4895
115.0,10.5198,44.4825054297,-11.292,217.312,0.188322945876,4164,10.4773880289,12.5875,37.0,12.8283804025,21.3530590622,54.0,0.47721,10.473907663,135.941,4164,0.373835,60.7333333333,3.0,10.473
1000.0,10.5357,99.9956828753,-11.2966,217.331,0.181647350109,4165,10.5005947626,11.9397590361,1000.0,13.4695993246,0.0,80.0,0.428949,10.4967771652,135.936,4165,0.535758,1000.0,2.0,10.4972
1000.0,10.5678,99.9956828753,-11.3298,217.395,0.190337637543,4166,10.5311598608,11.5,1000.0,17.247682689,0.0,96.0,0.490912,10.5276929675,135.913,4166,0.340187,1000.0,3.0,10.5282
1000.0,10.5933,99.9956828753,-11.3627,217.415,0.189751449899,4167,10.5552089493,13.6266666667,1000.0,16.0746370272,0.0,94.0,0.465732,10.5509660018,135.92,4167,0.0106131,1000.0,3.0,10.5492
1000.0,10.6016,99.9956828753,-11.362,217.444,0.175101824906,4168,10.5709577453,9.11009174312,1000.0,9.48329235743,0.0,52.0,0.431025,10.566689761,135.93,4168,0.0161696,1000.0,3.0,10.5679
1000.0,10.6907,99.9956828753,-11.4135,217.473,0.188096375755,4169,10.6599517272,12.0602409639,1000.0,11.315145408,0.0,62.0,0.476274,10.6560580918,135.94,4169,0.111298,1000.0,3.0,10.6554
1000.0,10.6977,99.9956828753,-11.4458,217.503,0.169864461025,4170,10.6629679609,12.525,1000.0,13.5498846859,0.0,74.0,0.405378,10.6608638111,135.935,4170,0.0873525,1000.0,3.0,10.6602
1000.0,10.6793,99.9956828753,-11.4453,217.511,0.191619758963,4171,10.6407103702,11.3928571429,1000.0,9.37958504659,0.0,48.0,0.50775,10.6380770084,135.962,4171,0.461371,1000.0,3.0,10.638
1000.0,10.6767,99.9956828753,-11.4458,217.563,0.191949104508,4172,10.6374060344,11.247311828,1000.0,11.99162424,0.0,74.0,0.497151,10.6350357145,135.959,4172,0.023999,1000.0,3.0,10.635
1000.0,10.7104,99.9956828753,-11.4553,217.551,0.179601769051,4173,10.6768007055,11.4252873563,1000.0,13.2340836383,0.0,100.0,0.452441,10.6754300858,135.956,4173,0.481008,1000.0,3.0,10.6747
1000.0,10.7093,99.9956828753,-11.483,217.56,0.198850102896,4174,10.6697115257,9.42990654206,1000.0,10.4489074236,0.0,48.0,0.522206,10.6670238626,135.965,4174,0.0192989,1000.0,2.0,10.6669
1000.0,10.6992,99.9956828753,-11.5098,217.564,0.176606299313,4175,10.6674841946,11.5465116279,1000.0,13.3213039525,0.0,82.0,0.42815,10.6657048472,135.97,4175,0.0140431,1000.0,2.0,10.6653
1000.0,10.7469,99.9956828753,-11.497,217.609,0.195280249555,4176,10.7079895814,10.6344086022,1000.0,17.4601142677,0.0,142.0,0.523226,10.7060341159,136.01,4176,0.00572041,1000.0,2.0,10.7054
1000.0,10.6935,99.9956828753,-11.4834,217.622,0.189735135001,4177,10.6582720209,13.5405405405,1000.0,14.7145719182,0.0,80.0,0.501263,10.6561174066,136.022,4177,0.491072,1000.0,3.0,10.6557
1000.0,10.7081,99.9956828753,-11.4776,217.655,0.16291590022,4178,10.6806501796,14.4637681159,1000.0,11.2721019093,0.0,41.0,0.389355,10.6783896028,136.012,4178,0.230888,1000.0,3.0,10.6784
1000.0,10.7944,99.9956828753,-11.5388,217.673,0.185272970434,4179,10.7546185423,17.8,1000.0,16.934526324,0.0,92.0,0.486681,10.7526989199,136.013,4179,0.192274,1000.0,3.0,10.7524
1000.0,10.7161,99.9956828753,-11.4727,217.677,0.179281741637,4180,10.6807573267,13.8,1000.0,13.0107647738,0.0,60.0,0.450607,10.678647298,136.039,4180,0.0213421,1000.0,3.0,10.6782
1000.0,10.7141,99.9956828753,-11.4747,217.734,0.185533905217,4181,10.6782479616,10.2244897959,1000.0,9.75781279048,0.0,45.0,0.470043,10.6760357372,136.078,4181,0.171488,1000.0,3.0,10.6758
1000.0,10.739,99.9956828753,-11.5085,217.787,0.186989007299,4182,10.6983256051,10.8804347826,1000.0,10.5735954883,0.0,64.0,0.469548,10.6970139091,136.129,4182,0.391673,1000.0,2.0,10.6978
1000.0,10.7604,99.9956828753,-11.5023,217.845,0.187693068683,4183,10.7232672599,11.1348314607,1000.0,13.3266574206,0.0,76.0,0.487544,10.7212140235,136.162,4183,0.0157768,1000.0,3.0,10.7199
1000.0,10.7379,99.9956828753,-11.5063,217.844,0.189940878881,4184,10.7000588624,20.625,1000.0,20.0755085033,0.0,105.0,0.516714,10.6987461478,136.172,4184,0.088671,1000.0,3.0,10.6983
1000.0,10.6873,99.9956828753,-11.4641,217.859,0.175359732873,4185,10.6530911287,18.5849056604,1000.0,23.3168770056,0.0,108.0,0.42616,10.6514560483,136.166,4185,0.00938454,1000.0,3.0,10.6513
1000.0,10.7165,99.9956828753,-11.4941,217.875,0.182405380974,4186,10.6793062659,14.1369863014,1000.0,13.5831433291,0.0,63.0,0.457561,10.677206652,136.175,4186,0.118241,1000.0,3.0,10.6777
1000.0,10.7365,99.9956828753,-11.515,217.902,0.178623408237,4187,10.7001758308,13.6857142857,1000.0,15.1011284887,0.0,59.0,0.465721,10.698225529,136.179,4187,0.105654,1000.0,3.0,10.6985
1000.0,10.7201,99.9956828753,-11.4892,217.915,0.182380079872,4188,10.6772777552,12.6829268293,1000.0,12.779440471,0.0,56.0,0.422478,10.6757242243,136.167,4188,0.0642589,1000.0,3.0,10.6753
1000.0,10.6945,99.9956828753,-11.4684,217.935,0.176005989106,4189,10.6627928241,14.75,1000.0,17.6496750512,0.0,103.0,0.445921,10.6614497054,136.183,4189,0.247841,1000.0,3.0,10.6619
1000.0,10.7228,99.9956828753,-11.5069,217.959,0.17653569568,4190,10.686099725,24.925,1000.0,22.3801111481,0.0,92.0,0.419675,10.6839252821,136.181,4190,0.0584688,1000.0,4.0,10.6841
1000.0,10.7021,99.9956828753,-11.4576,217.969,0.170176063305,4191,10.6694225699,18.2363636364,1000.0,26.496630068,0.0,190.0,0.414247,10.6675092914,136.194,4191,0.466345,1000.0,3.0,10.6675
1000.0,10.7487,99.9956828753,-11.4913,217.99,0.185145815623,4192,10.7184870745,21.1276595745,1000.0,25.6644609158,0.0,123.0,0.508503,10.7166828287,136.197,4192,0.213403,1000.0,3.0,10.7161
1000.0,10.6946,99.9956828753,-11.4493,218.016,0.192012011621,4193,10.6517671781,13.768115942,1000.0,14.1012332974,0.0,57.0,0.488448,10.6502441801,136.197,4193,0.104976,1000.0,3.0,10.6501
1000.0,10.7047,99.9956828753,-11.4786,218.035,0.179845105527,4194,10.6723243309,11.8764044944,1000.0,13.7357241312,0.0,81.0,0.462041,10.6711853577,136.193,4194,0.325326,1000.0,2.0,10.6707
1000.0,10.7122,99.9956828753,-11.4752,218.067,0.192891781424,4195,10.6745078127,17.8214285714,1000.0,23.1725724132,0.0,143.0,0.503147,10.6737920708,136.185,4195,0.476004,1000.0,3.0,10.674
1000.0,10.7126,99.9956828753,-11.4934,218.074,0.173269569709,4196,10.6787335304,11.1333333333,1000.0,13.7122815996,0.0,96.0,0.402124,10.6769995017,136.185,4196,0.148035,1000.0,3.0,10.6769
1000.0,10.7205,99.9956828753,-11.4973,218.078,0.168786836279,4197,10.6887752504,11.9879518072,1000.0,11.594030429,0.0,50.0,0.419712,10.687670137,136.184,4197,0.461202,1000.0,3.0,10.6883
1000.0,10.733,99.9956828753,-11.4945,218.081,0.178094877089,4198,10.6921620582,14.8333333333,1000.0,14.5201879666,0.0,63.0,0.434689,10.6901687519,136.188,4198,0.245144,1000.0,3.0,10.689
