AverageY,MaxReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,Iteration,QFunRegParamNorm,AverageReturn,AverageAbsQ,AveragePolicySurr,StdEsReturn,AverageAction,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,AverageQLoss,StdReturn,AverageEsReturn
156.521887945,1419.94379038,824.575160921,1249,115.683609532,1.27894559422,824.575160921,1249,186.048,1355.51194474,156.517,-157.326,0.0,0.911377,119.114,156.517,156.522226653,1313.48020978,30.5164,30.8030426807,824.575160921
156.529506023,1477.2632042,968.816386755,1250,119.575969446,1.20754741447,968.816386755,1250,186.103,1430.69275089,156.526,-157.349,0.0,0.906353,119.191,156.526,156.529645766,1364.57784909,23.78,35.1094437618,968.816386755
156.536597764,1460.22438007,833.272469494,1251,118.470570231,1.26175362966,833.272469494,1251,186.169,1376.29628171,156.535,-157.407,0.0,0.911324,119.216,156.535,156.536889679,1316.04460316,28.6262,41.4283773905,833.272469494
156.635857807,1493.17874703,896.336796871,1252,116.845164646,1.21966982886,896.336796871,1252,186.196,1424.06181267,156.635,-157.498,0.0,0.901777,119.255,156.635,156.636071416,1305.92016119,26.4685,60.8821997206,896.336796871
156.689792424,1514.98730779,919.496498748,1253,120.439479224,1.19830503073,919.496498748,1253,186.282,1459.7163093,156.684,-157.516,0.0,0.893581,119.256,156.684,156.690111126,1369.01213465,22.034,42.4629367423,919.496498748
156.664151371,1579.76763232,928.723308725,1254,129.038064137,1.23987532641,928.723308725,1254,186.386,1477.85650956,156.663,-157.498,0.0,0.888079,119.35,156.663,156.664448937,1399.82509464,27.4911,54.3748325394,928.723308725
156.71263095,1539.12403286,919.786204652,1255,120.128021139,1.22077679265,919.786204652,1255,186.469,1400.20345413,156.71,-157.549,0.0,0.902053,119.377,156.71,156.712906503,1300.67297203,26.7142,60.9886920101,919.786204652
156.737088017,1395.79725811,944.145214942,1256,108.449518074,1.24336627497,944.145214942,1256,186.544,1344.04251963,156.734,-157.53,0.0,0.912425,119.421,156.734,156.737442562,1280.94306782,26.5189,39.1429251674,944.145214942
156.756342867,1428.63626903,940.976359403,1257,107.0068505,1.20428379947,940.976359403,1257,186.575,1349.80073011,156.752,-157.577,0.0,0.896112,119.46,156.752,156.756572881,1287.01019851,24.6612,39.2239619479,940.976359403
156.782789136,1562.01758495,958.889486725,1258,131.26487982,1.19805204813,958.889486725,1258,186.643,1501.71587754,156.78,-157.595,0.0,0.893041,119.505,156.78,156.782994135,1438.64262199,24.533,36.8652353165,958.889486725
156.804346666,1391.95405382,958.818183486,1259,117.671966093,1.24946309095,958.818183486,1259,186.744,1342.96331616,156.805,-157.635,0.0,0.89747,119.545,156.805,156.804641161,1273.40961646,27.4894,32.526483864,958.818183486
156.786798521,1298.3598108,933.213390497,1260,106.966099358,1.23355374396,933.213390497,1260,186.845,1195.64041217,156.781,-157.617,0.0,0.91503,119.614,156.781,156.787125332,1114.07890443,26.2254,53.1229903085,933.213390497
156.822134599,1376.70786136,833.607721761,1261,109.882139072,1.2085404342,833.607721761,1261,186.941,1303.42998378,156.822,-157.658,0.0,0.90845,119.652,156.822,156.82249515,1225.18438868,26.5391,56.6173473154,833.607721761
156.829195345,1327.45433708,935.545661361,1262,105.448592427,1.16608278222,935.545661361,1262,187.036,1279.82234117,156.828,-157.651,0.0,0.904331,119.678,156.828,156.82946508,1209.97610807,21.5759,42.7414753186,935.545661361
156.844818127,1440.65745449,845.691821362,1263,109.43316084,1.18313988891,845.691821362,1263,187.077,1394.4384739,156.839,-157.678,0.0,0.915686,119.748,156.839,156.844945721,1360.91989799,22.6641,26.7299310053,845.691821362
156.838318518,1196.25180563,913.675854555,1264,94.4925797607,1.278866325,913.675854555,1264,187.205,1129.17440907,156.835,-157.652,0.0,0.926271,119.748,156.835,156.838545828,1012.89497106,28.8941,49.0362781013,913.675854555
156.869852407,1335.61973946,940.640333404,1265,105.634840235,1.23835154899,940.640333404,1265,187.248,1255.27711773,156.866,-157.699,0.0,0.91706,119.826,156.866,156.870194574,1150.02819796,25.896,54.152825326,940.640333404
156.83456626,1502.78447868,932.703764044,1266,121.499374051,1.25411432495,932.703764044,1266,187.305,1460.06425186,156.832,-157.671,0.0,0.893202,119.838,156.832,156.834821527,1437.07127785,26.768,22.3475511803,932.703764044
156.848512898,1423.53290942,829.329528406,1267,111.947035346,1.25499900287,829.329528406,1267,187.389,1376.80570554,156.847,-157.682,0.0,0.903512,119.844,156.847,156.84879346,1306.45594573,26.0178,34.3410987772,829.329528406
156.8436243,1449.85404027,942.672072976,1268,113.027919855,1.24887878578,942.672072976,1268,187.47,1362.25257077,156.84,-157.686,0.0,0.900574,119.884,156.84,156.844046502,1210.82373148,25.8263,62.2029621554,942.672072976
156.93102735,1412.43206212,816.261881882,1269,113.104155396,1.15340892532,816.261881882,1269,187.497,1359.01563997,156.93,-157.766,0.0,0.910376,119.933,156.93,156.931274249,1287.19267824,21.064,34.9274376285,816.261881882
156.964611029,1440.08581175,864.244262865,1270,92.0432666721,1.16006442636,864.244262865,1270,187.563,1331.54015063,156.957,-157.809,0.0,0.930848,119.968,156.957,156.964778179,1219.36251016,22.3049,62.6345279793,864.244262865
157.03438225,1232.86205785,931.287480407,1271,103.195104736,1.19972950638,931.287480407,1271,187.634,1187.10802495,157.033,-157.863,0.0,0.928359,120.003,157.033,157.034714201,1124.90444468,22.6032,36.202023235,931.287480407
157.041639791,1451.48843347,942.079048061,1272,109.206411813,1.20932866899,942.079048061,1272,187.742,1353.49092265,157.043,-157.866,0.0,0.89855,120.023,157.043,157.041900158,1240.09340526,25.1995,59.2535154383,942.079048061
156.999521708,1477.3754783,984.179602604,1273,114.524483414,1.25624053635,984.179602604,1273,187.832,1402.12936664,156.992,-157.835,0.0,0.910691,120.095,156.992,156.9998896,1314.53322728,28.8945,44.9158517223,984.179602604
157.050585813,1408.05720961,943.031815817,1274,108.887716535,1.24042376423,943.031815817,1274,187.916,1367.00378006,157.047,-157.869,0.0,0.907473,120.148,157.047,157.050908372,1344.49791392,27.2975,20.5643467537,943.031815817
157.035067463,1557.87091898,856.492954873,1275,111.341518213,1.25238350333,856.492954873,1275,187.983,1502.75506311,157.036,-157.823,0.0,0.904728,120.213,157.036,157.035388511,1449.16446374,29.1279,32.3840464868,856.492954873
157.01749837,1448.23676149,951.370288034,1276,114.967175528,1.22133080842,951.370288034,1276,188.097,1380.46090927,157.012,-157.83,0.0,0.909695,120.277,157.012,157.017844496,1304.5581403,26.1235,43.5567312415,951.370288034
156.97818642,1428.38892548,860.368602221,1277,116.5290471,1.24454671845,860.368602221,1277,188.189,1373.26776812,156.975,-157.784,0.0,0.901648,120.296,156.975,156.978518361,1310.90823816,27.4703,40.3208197912,860.368602221
156.969298594,1450.058366,959.818824115,1278,106.16361309,1.28949102483,959.818824115,1278,188.298,1349.15685571,156.97,-157.793,0.0,0.916837,120.294,156.97,156.969606041,1258.77987866,30.2649,49.71197856,959.818824115
157.038539565,1466.58050103,912.437941599,1279,122.226122899,1.19776039088,912.437941599,1279,188.333,1417.44292063,157.033,-157.876,0.0,0.901406,120.336,157.033,157.038857574,1321.88403224,23.4461,54.7854475857,912.437941599
157.097900478,1459.39235744,908.424213035,1280,117.880787881,1.20582625389,908.424213035,1280,188.399,1380.65429741,157.095,-157.946,0.0,0.888453,120.418,157.095,157.09811894,1268.94112908,23.958,49.3823374917,908.424213035
157.1439622,1533.33302288,906.403939874,1281,128.966492255,1.18777744545,906.403939874,1281,188.461,1486.68518712,157.144,-157.972,0.0,0.889267,120.51,157.144,157.144241208,1455.11236232,24.3915,20.1594357656,906.403939874
157.130580682,1426.55020951,949.293713011,1282,120.065787705,1.23609218023,949.293713011,1282,188.555,1371.25846122,157.126,-157.943,0.0,0.903746,120.522,157.126,157.130886265,1300.91957045,28.2336,46.4591660411,949.293713011
157.141678457,1452.69788016,951.015277742,1283,116.198924523,1.14229901258,951.015277742,1283,188.586,1329.76185187,157.139,-157.966,0.0,0.921377,120.546,157.139,157.141817335,1271.14664209,21.5689,48.4497735415,951.015277742
157.163816767,1471.10757243,939.303216235,1284,109.054826727,1.20126880264,939.303216235,1284,188.645,1434.91602907,157.164,-158.021,0.0,0.911246,120.613,157.164,157.164038697,1384.54531749,25.8504,24.2244305652,939.303216235
157.199845512,1535.71199215,946.62823326,1285,127.255499782,1.26131351115,946.62823326,1285,188.753,1498.66956415,157.194,-158.045,0.0,0.889755,120.643,157.194,157.200093827,1400.26208301,30.8696,41.8196971685,946.62823326
157.210484871,1596.06428469,940.227376689,1286,126.727990758,1.26180092542,940.227376689,1286,188.829,1510.69063877,157.206,-158.036,0.0,0.904612,120.694,157.206,157.210803476,1395.56467081,28.1466,51.2730660204,940.227376689
157.201811196,1537.04661852,973.154594138,1287,114.831021867,1.1722222214,973.154594138,1287,188.906,1436.6163746,157.201,-158.034,0.0,0.906784,120.763,157.201,157.202048737,1347.02615396,24.6139,50.3812576067,973.154594138
157.233664488,1544.76713716,862.754173823,1288,106.289401898,1.19562067467,862.754173823,1288,188.945,1399.80583867,157.228,-158.014,0.0,0.914179,120.805,157.228,157.233936469,1329.10949395,25.1203,58.9266438154,862.754173823
157.230602988,1337.76335171,880.557515045,1289,107.240976192,1.17516911933,880.557515045,1289,189.025,1274.74567601,157.23,-157.996,0.0,0.936165,120.818,157.23,157.230896815,1228.53045909,23.1866,35.2288363848,880.557515045
157.141752612,1473.77920643,846.229598518,1290,120.608783266,1.28067769316,846.229598518,1290,189.13,1393.78409126,157.139,-157.932,0.0,0.906283,120.895,157.139,157.142065273,1341.60156417,32.1642,38.9360698521,846.229598518
157.123117446,1404.54556988,883.918133401,1291,114.73854492,1.227556105,883.918133401,1291,189.202,1373.19825313,157.117,-157.924,0.0,0.903362,120.953,157.117,157.123425067,1304.71048495,27.023,33.5123275363,883.918133401
157.100332938,1304.82857055,865.249096483,1292,99.930998397,1.21623395203,865.249096483,1292,189.282,1244.81460268,157.101,-157.927,0.0,0.919739,120.989,157.101,157.100581588,1167.6164656,26.5415,47.3401895146,865.249096483
157.09450703,1482.20900247,838.434134016,1293,120.401151413,1.23122168077,838.434134016,1293,189.385,1431.53967339,157.091,-157.888,0.0,0.894428,121.025,157.091,157.094831842,1370.07899023,28.1301,29.5507373222,838.434134016
156.962821935,1474.79321399,917.467529553,1294,119.742706013,1.2472954812,917.467529553,1294,189.476,1428.60302203,156.961,-157.721,0.0,0.907649,121.065,156.961,156.963278466,1378.46596849,30.9139,27.7304629425,917.467529553
156.928013533,1319.94564917,831.891775438,1295,109.170997209,1.13250018008,831.891775438,1295,189.521,1245.30905009,156.924,-157.712,0.0,0.905669,121.168,156.924,156.928171372,1140.57921205,21.9254,56.3378941476,831.891775438
156.884101346,1510.04154275,984.408235878,1296,113.264863238,1.14117302164,984.408235878,1296,189.572,1441.44379197,156.885,-157.655,0.0,0.887521,121.215,156.885,156.884332046,1353.87344868,22.2266,41.9001397687,984.408235878
156.8982055,1547.54517638,901.829684179,1297,117.205000285,1.21080132419,901.829684179,1297,189.698,1496.26844408,156.895,-157.68,0.0,0.897426,121.253,156.895,156.89845992,1446.46103857,27.8823,36.7483651274,901.829684179
156.853402622,1514.33079259,819.793148195,1298,119.398312295,1.17773061684,819.793148195,1298,189.755,1462.22892443,156.849,-157.654,0.0,0.895507,121.288,156.849,156.85358697,1407.58214844,24.4507,37.7227488991,819.793148195
156.860934716,1432.65613836,902.076651728,1299,112.938065162,1.16175886106,902.076651728,1299,189.776,1367.71295579,156.86,-157.631,0.0,0.910509,121.31,156.86,156.861189436,1312.03570948,22.4611,35.2045725601,902.076651728
156.856016316,1525.88629324,962.095234754,1300,122.449836828,1.17347877256,962.095234754,1300,189.81,1482.37419267,156.85,-157.636,0.0,0.902947,121.346,156.85,156.856288605,1399.21586645,22.8272,47.0261788813,962.095234754
156.827797082,1428.25907383,926.436372876,1301,109.616723594,1.21822355233,926.436372876,1301,189.945,1374.52403612,156.825,-157.624,0.0,0.920236,121.408,156.825,156.828040294,1276.16280886,25.2031,44.3737153293,926.436372876
156.842739779,1499.78802388,908.821531471,1302,116.451976685,1.18683118486,908.821531471,1302,190.031,1422.95526991,156.842,-157.64,0.0,0.897081,121.465,156.842,156.842953636,1363.96876363,26.2451,35.3386173592,908.821531471
156.840641991,1484.95003011,930.751599186,1303,112.120968609,1.20263223024,930.751599186,1303,190.122,1416.1212006,156.839,-157.673,0.0,0.90117,121.513,156.839,156.841061975,1334.76047212,27.4362,42.1138292,930.751599186
156.894126706,1326.21378383,818.593523596,1304,100.130808227,1.13484454379,818.593523596,1304,190.156,1255.47158989,156.892,-157.675,0.0,0.926966,121.541,156.892,156.894334195,1199.6484106,20.3657,36.4685476746,818.593523596
156.798252317,1500.7731986,846.703124014,1305,85.4643740781,1.2696989486,846.703124014,1305,190.274,1405.38608269,156.795,-157.612,0.0,0.918053,121.592,156.795,156.798653365,1188.2947359,31.1764,86.097334364,846.703124014
156.881426577,1260.61964356,886.161632544,1306,57.7526150564,1.16048357511,886.161632544,1306,190.363,1172.15395344,156.879,-157.728,0.0,0.916205,121.624,156.879,156.881708499,953.717421354,22.5908,91.2757315811,886.161632544
156.879300284,1482.67522972,883.414815504,1307,106.105101221,1.21744099279,883.414815504,1307,190.448,1348.70574493,156.877,-157.693,0.0,0.902857,121.653,156.877,156.879633633,1262.67699462,26.2626,63.7672267764,883.414815504
156.854544066,1495.19596776,846.89232904,1308,112.448065772,1.22428314955,846.89232904,1308,190.608,1404.48876037,156.852,-157.656,0.0,0.904185,121.749,156.852,156.854707442,1308.29769213,28.5885,54.9789486483,846.89232904
156.904450051,1504.92824011,874.400281568,1309,111.848632189,1.18901510001,874.400281568,1309,190.695,1433.37384975,156.899,-157.714,0.0,0.900654,121.816,156.899,156.904702838,1366.26551704,23.2242,48.0250419849,874.400281568
156.907069018,1468.86652866,1018.73664773,1310,112.791725422,1.17985564538,1018.73664773,1310,190.717,1429.32432546,156.905,-157.703,0.0,0.909438,121.788,156.905,156.907251004,1368.21405502,23.9459,36.1728423238,1018.73664773
156.942793759,1534.34779361,870.791019882,1311,115.841323465,1.2075954143,870.791019882,1311,190.808,1471.19731003,156.94,-157.754,0.0,0.910956,121.838,156.94,156.943067456,1397.91587123,25.573,43.8123968688,870.791019882
156.897053356,1545.7508014,881.364232365,1312,107.787257242,1.20905232815,881.364232365,1312,190.907,1464.64904001,156.894,-157.7,0.0,0.901648,121.895,156.894,156.897404182,1401.85656673,26.0423,45.0541786587,881.364232365
156.90944634,1371.84904304,944.354075311,1313,106.448421342,1.18870202873,944.354075311,1313,190.97,1313.33906371,156.906,-157.744,0.0,0.904972,121.947,156.906,156.909746677,1221.6957693,24.2764,37.2633408188,944.354075311
156.940849218,1457.17532739,864.598233228,1314,112.222600915,1.21785942369,864.598233228,1314,191.021,1380.06854237,156.938,-157.784,0.0,0.905664,121.999,156.938,156.941211577,1315.5546122,26.321,45.0194009602,864.598233228
157.000026884,1547.05666499,883.615788388,1315,128.983472221,1.15452843981,883.615788388,1315,191.035,1474.25744975,156.997,-157.848,0.0,0.897744,122.069,156.997,157.000282876,1434.96790148,22.3856,36.7021032915,883.615788388
157.060643167,1583.96098081,930.267486072,1316,125.45047204,1.1993500152,930.267486072,1316,191.154,1510.19209875,157.059,-157.887,0.0,0.889677,122.134,157.059,157.060862804,1402.43043795,24.81,55.3618855002,930.267486072
157.033489696,1565.73215977,923.33721386,1317,115.310673958,1.21808889999,923.33721386,1317,191.21,1482.33150519,157.028,-157.851,0.0,0.887322,122.161,157.028,157.033812566,1407.52732649,26.9705,45.0995101045,923.33721386
157.044457288,1496.06697817,932.607901031,1318,116.899085247,1.24867558152,932.607901031,1318,191.309,1453.16273712,157.044,-157.863,0.0,0.890821,122.18,157.044,157.044780328,1398.48342116,28.2556,30.926457489,932.607901031
157.022884411,1479.74181877,933.931662913,1319,114.439844328,1.2218153918,933.931662913,1319,191.4,1407.39802813,157.021,-157.843,0.0,0.904819,122.234,157.021,157.023138737,1325.51596053,27.7026,43.5839429267,933.931662913
157.048605595,1489.22616999,890.503834957,1320,122.904749343,1.21539098735,890.503834957,1320,191.473,1431.73656247,157.044,-157.854,0.0,0.898908,122.271,157.044,157.048844839,1372.59835624,26.1921,38.4759240577,890.503834957
157.013964859,1428.14340984,899.619884773,1321,117.409053234,1.23116537485,899.619884773,1321,191.555,1365.01646589,157.011,-157.82,0.0,0.9096,122.3,157.011,157.014101578,1299.07263806,26.521,44.896039854,899.619884773
157.01873985,1474.71518043,903.778833239,1322,114.148220826,1.24444428749,903.778833239,1322,191.615,1344.94753258,157.015,-157.826,0.0,0.894439,122.317,157.015,157.019019761,1274.03981136,27.0994,64.565649926,903.778833239
157.02446344,1460.83897007,979.883723399,1323,103.580158349,1.22126333522,979.883723399,1323,191.679,1374.10632721,157.022,-157.848,0.0,0.89603,122.396,157.022,157.024708482,1331.36635582,26.511,41.0736948481,979.883723399
156.998075428,1309.72338301,914.026373147,1324,105.866185855,1.24817640426,914.026373147,1324,191.779,1253.77388264,156.997,-157.8,0.0,0.906108,122.465,156.997,156.998485815,1177.56468309,29.3169,39.2036258527,914.026373147
157.022579215,1527.77813815,1001.8395102,1325,124.574852648,1.20744509388,1001.8395102,1325,191.875,1443.78743467,157.02,-157.832,0.0,0.893629,122.557,157.02,157.022800621,1408.65466915,24.2376,34.7675286693,1001.8395102
157.033710412,1520.9155525,877.086336888,1326,123.880410796,1.19197266583,877.086336888,1326,191.925,1448.68152275,157.031,-157.828,0.0,0.89546,122.586,157.031,157.033909676,1376.2989899,23.4574,44.7229461167,877.086336888
156.974043241,1533.0837324,945.533389737,1327,121.048318844,1.28458800253,945.533389737,1327,192.035,1422.96632971,156.972,-157.747,0.0,0.901449,122.65,156.972,156.974365506,1336.71375287,30.9611,60.145096331,945.533389737
157.037899983,1492.14185951,920.005643146,1328,121.551660241,1.1532172861,920.005643146,1328,192.066,1423.81027262,157.033,-157.841,0.0,0.907889,122.679,157.033,157.03802881,1338.44269711,22.3992,48.2054889409,920.005643146
156.958227623,1508.54799221,920.554292635,1329,126.406763369,1.26401436746,920.554292635,1329,192.155,1431.65651484,156.959,-157.726,0.0,0.908034,122.722,156.959,156.958588477,1357.18857399,30.9054,46.6404492822,920.554292635
156.967012689,1477.2178821,936.479278829,1330,115.163187689,1.11839487976,936.479278829,1330,192.227,1418.57394597,156.962,-157.749,0.0,0.904028,122.763,156.962,156.967229144,1363.64295218,21.5664,38.2577419766,936.479278829
156.965420272,1579.21718672,987.996392942,1331,124.329929766,1.18818884344,987.996392942,1331,192.304,1494.11833701,156.962,-157.749,0.0,0.908567,122.813,156.962,156.965696863,1406.59446281,25.8396,49.8076916251,987.996392942
156.939330516,1411.74892188,927.285387394,1332,113.316219681,1.20965221865,927.285387394,1332,192.452,1357.14062385,156.939,-157.723,0.0,0.905016,122.872,156.939,156.939557691,1303.74945952,27.0733,33.5894086807,927.285387394
156.950976781,1489.58488083,958.849049059,1333,122.504466061,1.147274213,958.849049059,1333,192.563,1449.72226157,156.948,-157.733,0.0,0.897556,122.93,156.948,156.951242161,1407.60281009,22.934,25.3265679643,958.849049059
156.904865854,1400.20915122,900.428639719,1334,115.617000202,1.19026326785,900.428639719,1334,192.634,1311.35882767,156.906,-157.679,0.0,0.901929,122.967,156.906,156.905083249,1247.16433917,26.2094,45.7797251226,900.428639719
156.849445998,1412.29643377,855.152826887,1335,106.181669453,1.25187211966,855.152826887,1335,192.733,1319.11772278,156.843,-157.636,0.0,0.915952,123.043,156.843,156.849663455,1255.62861721,29.2437,44.72291647,855.152826887
156.832297956,1461.00407879,888.122210625,1336,121.429644309,1.19795560202,888.122210625,1336,192.773,1373.06288681,156.836,-157.635,0.0,0.902774,123.084,156.836,156.832570492,1304.29358492,25.9422,44.5832649922,888.122210625
156.761181527,1467.05443824,888.752534365,1337,120.002912404,1.23574705505,888.752534365,1337,192.863,1428.45118404,156.752,-157.528,0.0,0.905263,123.09,156.752,156.7615297,1394.79404691,27.968,22.502752932,888.752534365
156.801800696,1478.1174825,850.890135642,1338,121.116235117,1.14892934745,850.890135642,1338,192.926,1401.09115307,156.802,-157.597,0.0,0.907456,123.171,156.802,156.802069092,1318.49729377,21.0814,41.6033150754,850.890135642
156.775281083,1519.9105641,941.02330825,1339,118.151603003,1.15189591334,941.02330825,1339,192.982,1417.14573594,156.77,-157.564,0.0,0.912119,123.208,156.77,156.775721298,1342.28550025,21.2066,54.9318703531,941.02330825
156.785442517,1505.07331943,926.904716264,1340,130.541714052,1.15937310533,926.904716264,1340,193.05,1440.62413111,156.783,-157.603,0.0,0.902528,123.293,156.783,156.785693675,1366.07423902,21.7829,45.8294283865,926.904716264
156.803408597,1632.72364451,897.823447919,1341,139.281269147,1.20722225783,897.823447919,1341,193.113,1556.98857305,156.801,-157.607,0.0,0.900153,123.285,156.801,156.803604745,1431.06366089,25.5927,56.6303789291,897.823447919
156.748017628,1566.43839803,990.947447525,1342,129.661011583,1.24370883997,990.947447525,1342,193.162,1490.39647352,156.745,-157.527,0.0,0.892258,123.339,156.745,156.74831622,1417.20782545,27.3472,44.649368788,990.947447525
156.799134634,1378.50132592,855.356907894,1343,112.158336377,1.1371838616,855.356907894,1343,193.22,1310.06334469,156.798,-157.567,0.0,0.905613,123.371,156.798,156.799403266,1221.55781054,21.4735,52.9585649062,855.356907894
156.763820255,1529.71541893,861.917453435,1344,125.47168781,1.24186702945,861.917453435,1344,193.308,1447.59178723,156.761,-157.584,0.0,0.90931,123.422,156.761,156.764014742,1365.67482213,27.338,47.3112865527,861.917453435
156.743514035,1579.29884094,870.033115099,1345,116.098693835,1.28232582088,870.033115099,1345,193.405,1461.10474191,156.741,-157.565,0.0,0.903893,123.489,156.741,156.744000222,1412.92503958,30.6169,44.8355496259,870.033115099
156.789773783,1490.9596389,919.986898428,1346,122.436301114,1.19154908837,919.986898428,1346,193.534,1407.17232594,156.787,-157.596,0.0,0.902696,123.531,156.787,156.790135374,1330.0764204,22.3643,37.9939926297,919.986898428
156.825512793,1408.00790665,824.945250763,1347,118.550656211,1.23693390416,824.945250763,1347,193.638,1365.08938166,156.821,-157.67,0.0,0.894466,123.592,156.821,156.825805422,1290.79967899,26.4579,37.8622935018,824.945250763
156.829503008,1452.69429183,845.235357909,1348,115.615876047,1.22909252695,845.235357909,1348,193.685,1357.19285704,156.827,-157.679,0.0,0.902113,123.59,156.827,156.829860474,1300.73223565,25.8913,46.6921699331,845.235357909
156.826867797,1492.04910856,891.874867357,1349,124.884929309,1.23931703969,891.874867357,1349,193.739,1433.03096552,156.824,-157.672,0.0,0.875612,123.635,156.824,156.827156705,1381.74724302,27.0287,37.9585913802,891.874867357
156.889230065,1484.09592436,937.641600029,1350,117.692815582,1.20715120025,937.641600029,1350,193.824,1401.93666143,156.887,-157.701,0.0,0.889124,123.697,156.887,156.889485464,1323.47580274,24.2368,45.7877986248,937.641600029
156.946471683,1485.07170763,978.430713033,1351,124.48282947,1.13973340525,978.430713033,1351,193.904,1427.2591048,156.946,-157.737,0.0,0.896062,123.746,156.946,156.946683755,1364.83073243,18.8366,34.1038956132,978.430713033
156.911420835,1458.67006972,1024.10739793,1352,125.333106966,1.21582208976,1024.10739793,1352,193.992,1399.62697758,156.907,-157.7,0.0,0.891378,123.802,156.907,156.911559168,1336.96812242,23.4981,41.8120930157,1024.10739793
156.931504796,1614.24080944,873.125885169,1353,122.408735993,1.21445284431,873.125885169,1353,194.025,1525.99425118,156.929,-157.722,0.0,0.885785,123.811,156.929,156.931775714,1453.78949595,24.3311,47.6476110017,873.125885169
156.936457059,1561.0855714,870.846799506,1354,125.001018982,1.196690348,870.846799506,1354,194.161,1439.98141975,156.935,-157.752,0.0,0.901837,123.851,156.935,156.936763637,1356.03590317,25.409,52.5585975984,870.846799506
156.978930734,1571.30580567,1024.32578909,1355,132.666321442,1.23579263822,1024.32578909,1355,194.238,1509.31222651,156.975,-157.825,0.0,0.879236,123.907,156.975,156.97910815,1468.92931601,25.8185,37.5899469167,1024.32578909
157.009138426,1615.66655723,987.000237196,1356,133.039117386,1.22347226441,987.000237196,1356,194.291,1532.98422461,157.009,-157.809,0.0,0.87891,123.925,157.009,157.009378017,1492.98215281,26.0165,32.9882742788,987.000237196
156.981591401,1687.12213303,883.611581404,1357,131.33991099,1.21513697211,883.611581404,1357,194.32,1618.83372843,156.979,-157.805,0.0,0.889857,123.945,156.979,156.981909519,1537.19920603,27.1074,41.6498950253,883.611581404
157.033009673,1575.87332977,955.632018665,1358,129.114462243,1.20366181077,955.632018665,1358,194.416,1524.75462088,157.028,-157.857,0.0,0.881179,123.968,157.028,157.033217278,1457.89819192,24.1867,34.5544926616,955.632018665
157.04456521,1322.73194542,969.675375537,1359,115.559112825,1.19539213908,969.675375537,1359,194.469,1270.17518527,157.048,-157.834,0.0,0.889199,124.006,157.048,157.044915984,1218.74893907,22.8686,33.7808254,969.675375537
157.003348538,1561.24789615,917.004852149,1360,124.288743511,1.24385440825,917.004852149,1360,194.582,1486.05514604,156.997,-157.804,0.0,0.896082,124.119,156.997,157.003704306,1437.71899931,27.7763,34.2514665592,917.004852149
156.963498938,1559.29066741,908.724371944,1361,129.661837901,1.24796884758,908.724371944,1361,194.653,1521.41249135,156.96,-157.726,0.0,0.897719,124.148,156.96,156.963787896,1449.4792128,27.8931,29.8462792388,908.724371944
156.903481178,1471.438555,888.258562375,1362,122.103160359,1.24950951597,888.258562375,1362,194.714,1420.98951321,156.899,-157.708,0.0,0.893612,124.172,156.899,156.903763347,1313.72078325,28.65,50.9053189382,888.258562375
156.929448639,1538.42105763,943.878740093,1363,129.224990368,1.24013439648,943.878740093,1363,194.806,1505.67140774,156.93,-157.727,0.0,0.909746,124.218,156.93,156.929754423,1416.97159493,26.9531,36.3515732789,943.878740093
156.920198043,1512.04957881,897.793805474,1364,122.52655044,1.24584916008,897.793805474,1364,194.847,1440.86593315,156.917,-157.725,0.0,0.918824,124.276,156.917,156.920495453,1387.5304332,28.5509,32.9892118835,897.793805474
156.911457101,1520.93218219,939.218060142,1365,124.838770695,1.21906078136,939.218060142,1365,194.915,1455.85713724,156.908,-157.72,0.0,0.911056,124.325,156.908,156.911609791,1377.59563064,26.6525,36.6087762748,939.218060142
156.938692438,1483.27703007,986.851945248,1366,110.216976243,1.2123266093,986.851945248,1366,194.984,1381.93261327,156.937,-157.76,0.0,0.912554,124.366,156.937,156.938941561,1339.2330047,26.9154,42.9706619489,986.851945248
156.915226071,1444.8500166,994.775890276,1367,100.478171303,1.21309952846,994.775890276,1367,195.059,1380.25954329,156.912,-157.746,0.0,0.92122,124.417,156.912,156.915590033,1250.28921384,26.6187,56.5177570331,994.775890276
156.891632014,1485.78462355,952.680776224,1368,120.132624309,1.26478548938,952.680776224,1368,195.185,1439.49474693,156.886,-157.685,0.0,0.909891,124.474,156.886,156.891860482,1395.81352863,30.5917,30.336379928,952.680776224
156.82737012,1464.11114959,996.891160923,1369,117.980454775,1.27906665529,996.891160923,1369,195.268,1421.46787805,156.826,-157.621,0.0,0.892851,124.503,156.826,156.827520874,1374.11702307,30.4911,28.5153722228,996.891160923
156.823492093,1489.34054115,838.466576996,1370,118.803503165,1.19933005732,838.466576996,1370,195.331,1401.882937,156.821,-157.625,0.0,0.893106,124.545,156.821,156.823734305,1323.38436268,26.2296,62.6120312117,838.466576996
156.816178474,1512.98506662,905.11147871,1371,123.341581563,1.22534103576,905.11147871,1371,195.435,1454.07357777,156.811,-157.633,0.0,0.907131,124.603,156.811,156.816546893,1399.55147596,29.2665,36.1371685339,905.11147871
