PolicyRegParamNorm,AverageY,QFunRegParamNorm,MaxForwardProgress,AverageQ,AverageAbsQ,MaxEsReturn,Epoch,StdReturn,MinForwardProgress,AverageAbsY,MinReturn,MaxReturn,MinEsReturn,AverageEsReturn,AverageQLoss,AverageAction,StdEsReturn,StdForwardProgress,AverageReturn,AverageAbsQYDiff,AverageDiscountedReturn,AveragePolicySurr,AverageForwardProgress
56.3659,12.6679917486,152.758,2.65558203184,12.6656,12.6955,273.989289276,918,32.0827943473,0.579068885196,12.686263253,129.98788667,380.311216738,10.1554206771,81.9487879602,0.94961,0.983139,71.0919968426,0.303110220882,311.896846538,0.429022542679,114.334912125,-12.8439,1.38227377018
56.3964,12.6197353768,152.803,1.30145601497,12.6203,12.6503,333.555523514,919,45.1574043044,0.256573623361,12.6361871368,78.7593102,303.360984259,6.6521263583,39.953570688,0.965864,0.9835,64.3760978391,0.221858346035,274.436958553,0.440666571683,103.495395889,-12.8023,0.791921919937
56.4243,12.6229409217,152.829,2.64819386612,12.6208,12.6464,188.190039455,920,64.8876087368,0.420843983323,12.6379437335,87.5700165509,379.273810084,9.17796055435,95.1891760675,0.934755,0.984292,62.0455536593,0.481869125689,313.083727574,0.429086274277,117.377374865,-12.8038,1.69426382965
56.4582,12.5960580934,152.902,3.71375662893,12.596,12.6216,398.792159301,921,83.732381463,0.297664594352,12.6101207143,57.567644375,433.706008367,6.67991919483,77.2229497594,0.936543,0.983643,85.1205943645,0.682798839351,320.993083294,0.429908765399,128.101505139,-12.7783,2.33423174752
56.4921,12.5671912562,152.916,1.0422249326,12.5658,12.5927,206.078185912,922,42.8195843328,0.231119042494,12.5829999161,89.4008332069,298.960103353,9.36332173686,70.0954944202,0.923202,0.985481,65.764518478,0.173355249018,266.171667824,0.425515814868,101.164197398,-12.7606,0.644329237121
56.525,12.548967596,153.042,0.841678217871,12.5486,12.5781,247.325326053,923,34.6387817994,0.097414072549,12.566198615,91.2171955293,288.197106284,9.80873145433,68.7943336954,0.910047,0.985164,53.5231061639,0.155208694791,262.978690094,0.423277549512,99.06092284,-12.7367,0.517467009223
56.5581,12.5717758203,153.126,1.34181045848,12.5709,12.5979,237.90134276,924,21.5744441246,0.359978643848,12.5887925135,191.928662285,312.306338207,11.3426639902,87.2919199882,0.941006,0.983114,65.1692955857,0.244871173884,279.131077366,0.420897598869,104.623540026,-12.7653,0.79446151315
56.5862,12.5349255992,153.082,1.5427723522,12.5336,12.5649,203.049723036,925,75.0809657204,0.152164000117,12.556736848,61.5851536883,323.74218223,13.8392642868,105.831531317,0.865606,0.983137,64.5191377346,0.295459021641,242.513522579,0.417692353186,96.7998521151,-12.7235,0.649296679919
56.63,12.484858831,153.234,1.44173588649,12.4836,12.5145,336.158838006,926,39.8485932867,0.290335457562,12.5052084083,81.540314877,318.356347671,5.9051788809,48.8877450862,0.962801,0.985162,71.1228261474,0.223651059393,286.714164167,0.43037916201,107.477512142,-12.6805,0.972828753309
56.6636,12.5047279583,153.299,1.61274571393,12.504,12.5349,229.061152338,927,71.0103975832,0.0891792283161,12.5258190354,54.4238338234,326.955334027,4.88471966558,60.4182286277,0.898783,0.983844,64.1887143157,0.314893150308,255.618373208,0.417495136231,100.113812577,-12.6974,0.766919564876
56.7031,12.4758159141,153.416,1.50682599085,12.474,12.5068,266.191950321,928,25.501733685,0.414076337402,12.4957509678,140.710992997,322.206257009,11.3148364267,68.9501718498,0.882861,0.986049,59.968734055,0.212308482751,289.496593964,0.417888825466,107.883146401,-12.6743,0.927034123594
56.7234,12.4664529578,153.509,3.1290200662,12.4661,12.4963,187.934118468,929,96.02391794,0.583730457618,12.485982533,100.14480733,403.070505371,5.90376564218,46.8934488779,0.887661,0.983977,57.2637140409,0.67433440262,279.328450594,0.420056880499,119.118462592,-12.648,1.9824124389
56.7607,12.4488667666,153.556,2.51254394583,12.4477,12.4741,223.592731994,930,38.0588202995,0.96217459865,12.4658278508,162.690038035,372.078519327,5.96026760224,58.3178973558,0.909407,0.985233,56.4199973079,0.391850191165,316.868718854,0.428718925525,117.343157258,-12.6429,1.61432306561
56.7936,12.4439463217,153.681,1.66683611533,12.4439,12.47,220.930838541,931,74.7377478909,0.131193600503,12.4619188799,89.4814883707,329.624114057,23.944920977,111.12029524,0.913847,0.984535,65.4644568607,0.393978283177,258.248747768,0.425501900961,104.429328583,-12.6421,1.00353847715
56.8232,12.4297769879,153.779,3.79227118732,12.43,12.4581,229.298205451,932,82.9770558883,0.584361993229,12.4469440398,89.0646947645,424.133922132,6.71763369513,63.6972754826,0.83227,0.984348,63.724308559,0.747716578065,251.600085267,0.413671707703,123.375324177,-12.6153,2.22060010687
56.8728,12.4092227765,153.838,0.885311823999,12.4078,12.4333,304.619913889,933,38.3427508167,0.0996463702916,12.4250327847,77.1975241896,290.545892998,10.2665205924,66.996562755,0.931301,0.98441,81.3725617351,0.141920873622,257.860456267,0.42735222606,97.4882067757,-12.6029,0.425990516197
56.8986,12.3906821402,153.961,0.949707702699,12.3899,12.4204,198.102245962,934,50.6827590995,0.144915487978,12.4108380549,80.8020953723,294.428230929,18.1946827205,77.914227297,0.869864,0.985179,49.9156294952,0.181135666044,259.532867758,0.419574307083,98.4577939899,-12.5797,0.551821948272
56.9405,12.371507635,154.076,1.10681548788,12.3721,12.402,234.075521938,935,46.9895066247,0.134566476793,12.3919294099,60.7338652129,301.886163174,17.3030448545,103.106730234,0.910884,0.985343,70.1808102405,0.18659817359,266.583114026,0.425618529434,101.510690707,-12.5704,0.69148032815
56.9694,12.3674256311,154.143,2.84934226211,12.3668,12.3972,317.474142259,936,76.7334847251,0.387377406454,12.388133643,64.4871707083,388.744645916,12.0473755104,93.7772274514,0.884224,0.98617,81.1675336634,0.530523615684,303.652294346,0.42119988929,118.895537641,-12.5645,1.78493994134
57.0108,12.3645602397,154.238,2.40668591748,12.3642,12.394,232.175379274,937,41.5241580687,0.448934723321,12.3839789833,128.578982107,366.905293487,8.85527366244,80.5745856958,0.904849,0.986694,78.7039674165,0.327598837431,306.375462659,0.426153316507,113.223570521,-12.5532,1.33599262647
57.0608,12.3379985866,154.32,3.84492880603,12.337,12.3674,257.041703057,938,105.221549107,0.0697745681957,12.3577527871,16.8407426767,439.051417095,8.9740537352,111.475776836,0.860758,0.986954,75.8923768458,0.845313036535,251.358339386,0.412953119905,114.633739744,-12.5457,1.95025574925
57.1154,12.3409652553,154.346,4.33325041478,12.3414,12.3692,359.379408625,939,93.2645862573,0.82783283706,12.3596982633,114.6756079,463.94299198,5.10378091494,41.1033837318,0.883298,0.98735,65.6601538854,0.863239791927,301.470765996,0.423167161698,131.693512574,-12.5288,2.65308950338
57.154,12.3214633862,154.509,3.42312414555,12.3235,12.3503,353.483696887,940,91.808253999,0.276660146504,12.3380725397,61.5729216081,418.092818795,8.14290020605,47.9837688787,0.860152,0.988499,71.5409619097,0.683431170211,260.408499416,0.422270911637,114.175795898,-12.5178,1.76689243945
57.1906,12.3543735611,154.55,1.62305505299,12.3562,12.3815,320.263767353,941,60.8977478162,0.137878693973,12.3699690609,51.9447789163,327.838762886,40.737383689,148.347056276,0.814558,0.986788,97.5079982923,0.298431875546,279.029835586,0.410532023881,105.883593556,-12.5534,1.03897827268
57.2327,12.337701421,154.621,3.18238688424,12.3362,12.3607,280.948271174,942,72.8527978873,0.504294096643,12.3524030726,91.1580127931,400.015086471,9.40297929367,73.7782616015,0.869189,0.98615,64.9506400839,0.479320519142,267.656851561,0.421013129202,110.931835563,-12.5323,1.47699039456
57.2646,12.3209069731,154.734,3.86485512652,12.3204,12.346,225.740968019,943,71.7790149146,0.632207400741,12.3370998502,85.0774324155,410.600091901,8.03402876315,77.3207314654,0.831762,0.987792,61.1187630406,0.598403879289,336.749670534,0.413753092764,129.866403567,-12.5168,2.49183547738
57.3026,12.3514669187,154.822,2.57147495075,12.3514,12.375,228.297633742,944,44.0746939309,0.434475753323,12.3653452894,134.662477586,336.475450112,17.8394051107,74.8598128916,0.823238,0.985857,55.7287813078,0.337115030862,299.020859865,0.404913720271,111.376072145,-12.5567,1.27740887496
57.3572,12.3240739373,154.864,2.89974910189,12.3229,12.348,345.254418982,945,58.914046709,0.22307265391,12.3390555963,115.369426394,368.477143842,9.98991173737,90.716022227,0.897749,0.986363,91.148226602,0.460342557562,282.368704144,0.41752031461,108.434241353,-12.5161,1.16093390434
57.3714,12.3183906095,154.903,2.74039634713,12.317,12.3442,190.703736015,946,81.9753313768,0.146661091777,12.3340144619,49.2442559804,383.748916599,9.39987770943,82.3815351561,0.868652,0.987376,54.9538096174,0.489609776584,253.188297751,0.417753836842,101.650158572,-12.512,0.97974455841
57.4131,12.3170204022,154.946,1.830616038,12.3174,12.3416,154.919733996,947,12.8242998869,0.763135523406,12.3307973855,256.6801516,338.206941494,10.4348195474,58.4900039869,0.882258,0.984148,36.1264001852,0.214802967381,301.180064458,0.415142804579,110.371209261,-12.5091,1.10763615672
57.4544,12.2953074227,155.033,3.41464786086,12.2954,12.3214,300.943751078,948,54.6898042779,0.549128635463,12.3116763627,97.550629819,417.704743966,29.1676881202,104.174689001,0.878552,0.985727,88.4001495075,0.486592453137,337.860286131,0.41674773481,123.849055178,-12.4936,2.06619292096
57.5026,12.2766176049,155.09,1.24943786061,12.275,12.2989,241.469811331,949,49.2663218762,0.164719976493,12.2894271685,80.6542387936,309.296233558,7.79003991341,57.4322363278,0.891344,0.983852,56.6547639292,0.219353308739,266.346643805,0.425954570549,101.305571445,-12.4704,0.71063115274
57.5313,12.2738648803,155.125,2.25430688034,12.2737,12.2969,254.923265901,950,68.987434183,0.488632072109,12.2878920446,103.750755616,351.969341033,11.039775708,88.6686951466,0.890889,0.986198,64.872920021,0.42203186736,291.880939606,0.424357968617,113.201917006,-12.4719,1.47533096455
57.5726,12.2616129156,155.192,3.29986205713,12.2616,12.2836,269.900685165,951,73.435012687,0.507068958652,12.2752661753,90.5148205721,412.088546298,21.1909777587,105.90574597,0.898689,0.98841,65.8942865235,0.544417138445,316.97621014,0.425136876133,129.361603208,-12.4541,2.36115564534
57.5967,12.2599659337,155.305,3.49028080944,12.2575,12.2812,206.538459471,952,57.8933006284,0.311285143878,12.2746471443,93.3803450745,411.326569597,10.1935627025,72.4243439907,0.831344,0.987763,53.9327748642,0.569589193144,337.230053233,0.410173458195,122.03632647,-12.4483,2.01211932586
57.6391,12.2805998568,155.355,1.2113631765,12.2791,12.3007,181.706499188,953,53.9239305059,0.20246853721,12.2928978869,77.8808026403,306.809621124,6.19814461507,56.2429710828,0.846416,0.985745,50.5168859564,0.219076868048,258.997582107,0.418607954946,100.627815695,-12.4667,0.675915892619
57.6625,12.2371426567,155.55,3.14635185818,12.2365,12.2616,191.13941484,954,46.2486827682,0.465645708856,12.2503318382,94.8526354021,404.769430453,37.5550237909,91.3279008287,0.888683,0.98814,44.3524283607,0.461414149915,326.708192046,0.429521203531,118.765360733,-12.4102,1.77323588142
57.6934,12.2290295532,155.671,3.01133689709,12.2279,12.2537,320.231979504,955,67.335053951,0.37665100814,12.2432734801,94.2603590022,397.396586914,18.0235864141,123.677682213,0.902124,0.986854,84.2145914925,0.557392917273,308.345793596,0.424508519934,117.212004695,-12.4162,1.73885542375
57.718,12.2163179037,155.749,2.73399194471,12.2163,12.2415,202.697330516,956,68.3055290295,0.293783331585,12.2317331219,73.7434435121,383.891073548,8.79345737549,69.3319699522,0.906837,0.986011,47.894995743,0.458945979141,286.559570374,0.425110151955,108.395866458,-12.3893,1.21080190109
57.7604,12.1648286195,155.826,4.0756568774,12.1644,12.1885,331.333226811,957,73.0678152527,0.703293438212,12.1779852246,102.704307822,450.873883635,5.28865178868,46.553794698,0.940185,0.986306,76.9451855076,0.641201395413,348.871174671,0.430809034958,135.098449957,-12.3455,2.75299792199
57.793,12.1786229101,155.879,3.3092962204,12.1795,12.202,202.64152107,958,64.8436893898,0.623780449791,12.1917414104,103.511886067,381.957250552,15.3012523947,63.4131002111,0.839486,0.986662,45.9892229953,0.549462036893,316.43554257,0.416891167793,118.345142396,-12.356,1.82692906944
57.8167,12.1715903707,155.915,1.45815575904,12.1715,12.1937,210.186218537,959,40.696279421,0.251935286636,12.1825671026,115.808970454,319.286113806,8.40963924238,42.6374245484,0.831121,0.983958,42.9041985448,0.23842121655,272.307370912,0.414983439104,103.112923622,-12.3482,0.749797232589
57.8325,12.1327638295,155.978,0.690568629598,12.132,12.1533,322.000357272,960,32.7063276216,0.30175101661,12.145332387,118.677764231,281.191153973,18.8218459027,80.7337245589,0.857949,0.98408,72.5257572824,0.106477723376,260.858671828,0.413817944389,98.4073522772,-12.3207,0.466369016368
57.8659,12.1370669861,156.011,2.39872929939,12.1384,12.1617,339.755244027,961,60.8396797287,0.361829185386,12.1493155541,83.3863913483,367.558472278,12.8916586124,114.047373303,0.836711,0.987139,87.1873859804,0.479018104799,307.052544892,0.412022530138,114.093029793,-12.3292,1.48610106105
57.8975,12.1214130094,156.032,2.69610436122,12.1202,12.1417,224.961916305,962,93.7533747851,0.200723806948,12.1336447308,39.4020142513,382.421442328,8.93055951167,91.7663037273,0.900066,0.988881,68.3135013346,0.62117039362,280.331441178,0.418526478923,112.315370857,-12.2983,1.66127254026
57.939,12.1339446156,156.111,1.08505172992,12.1334,12.1528,309.587862559,963,33.1548722221,0.20334063954,12.1449356992,98.5367060366,300.621871938,7.18814775348,65.2244650235,0.774266,0.98942,66.7232257506,0.191495624693,276.326525637,0.396352871764,104.32253524,-12.3271,0.747785924932
57.965,12.110559655,156.194,2.56800341708,12.1082,12.1309,237.477101102,964,46.3448778112,0.836405468181,12.1205413377,139.478640433,375.099082387,10.967594147,105.745597228,0.812762,0.98741,70.7714913083,0.353310453339,326.092388673,0.405281046604,120.52590026,-12.3059,1.81330747866
58.0011,12.1082322694,156.277,3.73382848029,12.1079,12.1283,198.026501994,965,102.538878567,0.704938972837,12.119370789,94.5426400568,434.241605548,6.92488355001,54.2120992945,0.860246,0.988702,44.6851917655,0.834611267951,292.589467353,0.411454693592,127.501401453,-12.2941,2.38406187937
58.0345,12.1098803068,156.313,2.38977105771,12.1065,12.1257,183.857757651,966,73.7980045585,0.496495475026,12.1196114095,104.704934402,366.569918739,15.5368738414,71.5567283214,0.83454,0.98843,47.1807983131,0.441487864926,298.519845872,0.407538187097,114.224673479,-12.2922,1.56129311677
58.0693,12.0745491777,156.315,0.988611862405,12.0752,12.0956,297.721147972,967,45.2779897276,0.332610940433,12.0857661385,118.410831525,296.06792609,9.91443806246,96.034542149,0.835176,0.98539,78.3001861043,0.142899058885,262.511890384,0.405621645208,100.882378649,-12.265,0.63154472779
58.0904,12.0962177947,156.346,2.09295598841,12.0958,12.1146,275.228010122,968,53.4857773772,0.300236965957,12.1057326924,89.7786525138,351.364305096,9.55332512468,79.7691865167,0.800471,0.985987,71.8489130229,0.333249660569,299.773376798,0.399671908854,111.867961788,-12.2804,1.28425237747
58.1301,12.082670642,156.4,1.43487325147,12.0812,12.101,288.092831109,969,28.5526108031,0.367968856619,12.0924058154,158.114681609,318.714550904,7.9943142258,84.8170074791,0.808048,0.987918,71.4259840872,0.209331021283,291.713625266,0.395079020504,108.560887179,-12.2782,1.01462418481
58.158,12.127635685,156.426,3.49001265459,12.1262,12.1434,245.060090288,970,89.3602251991,0.749834459938,12.1346074093,98.831531566,421.906589154,8.50077477454,96.8499958571,0.791135,0.989444,66.1678428069,0.707934715756,335.466711024,0.390946141889,131.134314397,-12.3237,2.5672550244
58.2007,12.0978788435,156.442,2.77750609492,12.0976,12.1166,208.728601983,971,81.643723691,0.410557228216,12.1061500356,91.9543338775,385.459220205,6.99537303157,45.5020839644,0.848167,0.988696,50.0056207286,0.554408250673,302.503175862,0.410939535264,116.667087251,-12.2916,1.63027327826
58.2355,12.1103678561,156.546,2.42306001222,12.1084,12.1289,196.249870438,972,60.840338426,0.590051393764,12.1199733499,147.546374909,367.957678598,10.8762203954,70.9582078791,0.783074,0.987216,48.8593945971,0.418988953857,309.486634173,0.396689483345,118.63738986,-12.2906,1.6776878749
58.2785,12.0978701794,156.559,1.71177539911,12.096,12.1132,189.419711854,973,69.4529695639,0.196498497138,12.1062539298,81.5846735272,331.979772137,6.46643054928,68.3429536575,0.831248,0.987356,56.7632627267,0.300324074457,254.030475211,0.411324186764,101.925262162,-12.2753,0.870920907998
58.3103,12.0947194007,156.612,2.77587766043,12.0927,12.1125,232.469842088,974,72.8163108437,0.553316845847,12.1053814026,79.2294609625,385.822249383,8.79247715747,103.38196406,0.808716,0.987545,70.0614660842,0.459892500642,319.92575564,0.403429003186,123.950492477,-12.2791,2.04211526314
58.3362,12.0726457581,156.663,3.12833366661,12.0716,12.0933,246.336176266,975,93.8289071379,0.657614373653,12.0830073057,93.4868249414,403.147588964,9.02552616259,68.1727435725,0.863265,0.98676,54.1143001633,0.638399751437,299.235035115,0.406304794719,120.47087069,-12.2494,2.00127389814
58.3665,12.0767787251,156.701,2.31299963576,12.0759,12.095,188.617162999,976,52.2934890828,0.373323091768,12.0856728528,106.121621266,363.128407281,6.76939679708,68.6463329305,0.859632,0.989108,66.59616873,0.368829134465,298.062888127,0.409645297013,111.948686749,-12.2774,1.30869710837
58.389,12.0427550685,156.755,2.07780202081,12.0415,12.0607,282.640489654,977,59.0075917097,0.550274760937,12.0511181461,108.659429282,350.666602139,23.682827651,94.9393600325,0.826035,0.987298,73.7290506917,0.376067660689,306.112950699,0.400668136277,115.470028065,-12.222,1.49706924318
58.4232,12.0416559224,156.851,2.47333168733,12.0416,12.0567,311.532953369,978,64.4762897413,0.195139955616,12.0493003542,84.9988820455,370.491465553,5.89970515541,51.7802897221,0.837776,0.987927,79.5367249827,0.400197494173,283.173840129,0.404952495015,108.108095866,-12.2259,1.12349515595
58.4408,12.0228027394,156.915,3.07721077636,12.021,12.0392,280.262744369,979,53.7998878699,0.530846962488,12.0299652029,103.237070876,400.911533633,29.2075554772,114.239704057,0.88041,0.988734,90.3612379216,0.514286070377,337.956898199,0.412574600731,124.571906451,-12.1919,2.03663541183
58.4614,12.0337825279,157.009,3.4772681165,12.0338,12.0489,381.100332037,980,60.1056527456,1.29890595662,12.0397895099,152.716071944,418.355297545,5.73496622648,70.0676044778,0.806316,0.989099,87.6067032342,0.493945700869,340.819555607,0.395252617068,131.648291285,-12.2126,2.55220106659
58.4813,12.0454550812,157.061,2.63027570178,12.0457,12.0636,289.555942528,981,37.7372422361,0.748917870242,12.0532035732,115.498859691,378.773472451,10.3235011544,94.5799305765,0.844146,0.987656,77.9198823476,0.302067775461,336.533279781,0.403538299412,123.949342608,-12.2371,1.90526385521
58.5078,12.0344288135,157.114,3.01069338136,12.0326,12.0489,297.634459461,982,35.7159041289,1.43476588823,12.0405537211,233.226782523,397.574514293,9.30910576954,76.8691771183,0.831731,0.988296,78.3431630294,0.387334577317,350.005631228,0.402423363278,127.639514163,-12.2267,2.22435261427
58.5181,12.0290206115,157.166,3.9226299317,12.0288,12.0466,304.400063715,983,93.8483358305,0.767597297525,12.0363989787,106.653079375,443.547148954,8.45902781837,77.6358947812,0.803738,0.988752,67.346037741,0.774186090795,326.662281261,0.397188872527,130.322249935,-12.2089,2.47493704694
58.554,12.01416626,157.248,3.78449179817,12.0136,12.0304,292.459895607,984,104.780813595,0.586772134708,12.0209691254,88.4883227569,436.900991607,6.09776190093,96.1487727497,0.783415,0.989137,83.6163079977,0.808661097335,320.927009963,0.39383356608,129.614188849,-12.1978,2.51588571588
58.5728,12.0079144914,157.292,4.0212506318,12.0057,12.0234,231.99369975,985,92.5207839476,0.819121017614,12.0149322834,101.394970019,447.663085018,9.94344175574,76.1020217352,0.820021,0.988894,59.763859568,0.801162877304,276.409631264,0.407164226896,130.237644058,-12.2072,2.49395946306
58.5906,12.0127238529,157.301,4.19863309757,12.0122,12.0289,372.136578097,986,122.15035474,0.210504678475,12.0203875882,41.9732138498,456.224875237,8.90161076862,100.762504243,0.79095,0.988804,106.037774664,1.06461380879,317.26476665,0.398104824252,125.962782287,-12.2004,2.54558980609
58.6033,11.999800955,157.375,4.29446740514,11.9993,12.0156,216.561568764,987,95.4600665696,0.785172813654,12.0060265005,116.085545899,462.229817272,14.7259741066,109.85842886,0.795761,0.988444,61.2467748554,0.900490727126,252.531112323,0.391472546502,124.311818308,-12.1841,2.27755655487
58.6236,12.0062208325,157.473,3.25854322835,12.0068,12.0219,266.394255089,988,54.169452092,0.61406944271,12.0113658781,110.401087539,392.363467429,11.2558646885,76.6588212351,0.875343,0.989329,68.9405600929,0.502475756408,329.985929741,0.409445294256,122.241984482,-12.2051,2.0433230088
58.6316,11.9951683366,157.468,4.28500952254,11.9942,12.0105,139.111905451,989,87.253055837,0.989408897527,12.000251475,108.167481571,460.860646517,10.3393569155,63.9881433334,0.816215,0.986532,45.6288359008,0.775707220437,273.217445051,0.399931837626,125.571996137,-12.1723,2.36512940468
58.6645,11.9859467541,157.57,3.24990597653,11.9839,11.9985,384.167916055,990,84.0440028751,0.612623790284,11.9905018528,98.7705857009,409.014184698,10.1269834686,114.396012902,0.780525,0.989265,115.670046098,0.638611132353,314.714544168,0.397791685341,121.213411894,-12.1787,2.01260155028
58.6899,11.9858744563,157.632,0.867976774355,11.9853,12.0021,155.825044692,991,7.52305765471,0.250656442977,11.9917240881,258.789333897,290.065883918,15.1174267556,70.1027034622,0.854675,0.986293,42.7436771195,0.149592922746,273.545773862,0.404517687386,101.704887886,-12.1616,0.543123559253
58.7125,12.0025674863,157.712,3.91233303465,12.0012,12.016,232.537808285,992,86.7428949839,0.972910874833,12.0068124602,104.566676127,443.016994035,34.6141902539,114.219846896,0.769996,0.987348,62.2490329673,0.760775337245,267.431955839,0.38071482289,124.569193814,-12.1746,2.27683191754
58.7386,12.0050664984,157.779,4.0063420106,12.0043,12.0164,363.705773144,993,34.8822477983,1.34389717946,12.0099339194,191.982031203,446.986844841,7.20875825052,90.1700488714,0.735196,0.989423,89.8438993504,0.582902304873,345.106252691,0.376220558599,124.095891933,-12.1943,2.09328745717
58.759,11.9873059574,157.847,3.28301466438,11.9865,12.0014,164.762734867,994,41.9838509763,1.38122188522,11.9917705597,206.439137484,411.207115953,10.8278049357,67.4488252871,0.751183,0.98794,49.2463787537,0.413834570124,336.283592624,0.38098688271,123.134625728,-12.1554,2.09032666294
58.7993,11.9718830638,157.884,2.40646671685,11.9702,11.9843,230.139310394,995,19.65549133,0.643944175735,11.9779004937,238.05706613,366.699456107,13.6214512034,74.2716373859,0.828909,0.990092,55.5325098053,0.334927982199,311.004935393,0.398526654657,115.264253376,-12.1735,1.30704438553
58.8289,11.9733127215,158.013,3.6193050686,11.9726,11.9879,205.40762901,996,95.852845475,0.76836970866,11.9785287275,106.205292329,427.944720948,11.3967219049,108.75378123,0.743783,0.988572,69.3333653155,0.768197480153,283.073993184,0.376376809214,126.242914523,-12.161,2.32828970645
58.8625,11.9867564114,158.146,1.84355743418,11.9857,12.0005,300.704525903,997,44.012835646,0.252529412123,11.9932947647,67.689354649,338.640221448,10.4182615409,80.8929428438,0.823265,0.988424,74.1254849565,0.232712680153,297.962402114,0.394815078608,111.620014951,-12.1904,1.18359627962
58.8942,12.0030794579,158.244,0.948256354125,12.002,12.0152,213.454920562,998,15.3772410914,0.132122908698,12.0068393049,175.851940421,294.12710345,22.4696579439,138.961384665,0.827603,0.983938,62.7860099064,0.159258743934,259.589190419,0.39334037226,97.5707586786,-12.1848,0.313356248575
58.9169,11.9875206955,158.301,3.87387046267,11.9865,11.9999,237.115077384,999,85.4532388444,0.99506189456,11.9922923976,128.639456436,440.621864685,11.9027378786,73.5377021247,0.801493,0.988149,62.3453044637,0.714824411734,297.316926556,0.391230350125,130.55381467,-12.169,2.54876905344
58.9389,11.9856032551,158.44,0.817496680765,11.9835,11.9972,283.015190718,1000,77.6181747143,-0.0152104249474,11.9905648102,46.3551772203,287.57470643,24.6259815774,103.902070635,0.790402,0.990648,66.1478328864,0.177527180485,189.711141299,0.389834517767,84.5354535864,-12.1709,0.293767816998
58.9671,11.9724219293,158.569,2.10328195751,11.9727,11.9867,325.803850315,1001,32.5232209242,0.422514623936,11.9767763131,115.193001248,352.24831962,12.4878587116,108.504960128,0.803722,0.988956,82.8604223208,0.345347971342,291.335708286,0.396244110927,107.92973193,-12.1516,0.969515391243
59.0033,11.9693696668,158.653,1.45846895353,11.9687,11.9811,300.298881471,1002,54.2609591088,0.0378420635418,11.9739944954,63.7050904602,319.592570274,23.7029381427,66.0723210131,0.76082,0.990009,58.7327149552,0.264700571245,254.252092691,0.38200554995,98.0883102299,-12.122,0.552028032191
59.0403,11.9377019297,158.79,3.75755266034,11.9368,11.9533,272.075703746,1003,90.9207773744,0.86037140418,11.9438050363,113.033825337,434.608456414,10.0266991855,81.2645656787,0.803825,0.991108,70.9572266407,0.75398982981,315.596917885,0.387067465153,130.702981018,-12.1218,2.53064379023
59.0718,11.9164888973,158.882,2.85324736621,11.9148,11.9309,261.671622482,1004,79.4246765638,0.720606588264,11.9222837224,100.827982044,389.818243563,10.1756563555,108.789884233,0.771622,0.989417,79.5258055506,0.501048779695,309.791117139,0.385128500535,120.26323677,-12.0879,1.91705092601
59.098,11.9031972671,158.967,0.415400807894,11.9018,11.9163,335.104943194,1005,4.19967519102,0.0592117841244,11.9093762993,249.477962369,267.056348105,9.73048652688,119.717887667,0.799098,0.987937,86.9866143902,0.0838395441876,255.959460106,0.388797180481,95.1613106556,-12.0904,0.194815234636
59.1256,11.8935847817,159.115,1.09371620421,11.8927,11.9073,203.515882699,1006,9.2586029033,0.161253282306,11.8990041404,253.974262041,300.855578081,17.7383591431,90.7795782132,0.779181,0.98553,53.2552620242,0.1850675252,270.134830559,0.378723571155,100.075323588,-12.0579,0.474405456684
59.1376,11.9175723074,159.217,2.12293553395,11.9173,11.9288,280.452032017,1007,18.2837499783,0.655475555644,11.9227324251,232.679366683,354.107272552,39.2687847344,104.20093717,0.727935,0.986857,66.0972946202,0.276980783287,303.853405119,0.367116769656,112.700848806,-12.081,1.23890169032
59.18,11.8897391741,159.298,3.1227300506,11.8899,11.9015,304.015399991,1008,19.9618344673,1.23877356699,11.8942972199,284.501754605,403.124984013,30.9439491484,110.630664068,0.793479,0.992208,79.996204307,0.416338843591,332.339957961,0.374276188352,122.851887673,-12.0553,1.82958412696
59.2196,11.8962116399,159.414,3.3400476635,11.8943,11.9062,322.355175611,1009,52.1396723751,0.311609899598,11.9008915264,44.5208107384,317.904862115,11.7538579341,104.303382376,0.744619,0.988913,75.909061418,0.613015119564,185.982534081,0.371958689372,111.087073637,-12.0653,1.81929866207
59.2484,11.874064495,159.516,3.07208883996,11.8727,11.8853,226.520089648,1010,76.2741738428,0.69611301331,11.8788615072,100.255809638,397.984278344,7.07324468056,59.0961424245,0.762499,0.988103,59.7923565881,0.571736750886,309.456720147,0.377767976885,123.868388647,-12.0242,2.14034322967
59.2755,11.8423784312,159.63,2.8582961218,11.8426,11.8557,235.854272633,1011,84.7104102243,0.261395974953,11.847757758,54.378077976,389.606234581,16.2426825842,89.4745292051,0.800779,0.987353,62.3212026171,0.530985722477,275.39843892,0.381881363018,114.799612576,-12.0037,1.81902882946
59.3103,11.8605615207,159.749,2.49495099677,11.8592,11.8714,212.821359663,1012,36.8967411503,0.918494698252,11.864236946,183.136546303,363.870286514,9.78672748943,91.5169637247,0.758395,0.989255,58.420051226,0.316353001479,311.953787032,0.372241278728,118.332205101,-12.0092,1.59665493069
59.3406,11.8256244535,159.886,2.75279773672,11.825,11.8367,169.091557828,1013,40.0191813694,0.465015498643,11.8296798627,79.8820133556,263.011196329,18.91288362,70.48638125,0.75378,0.988949,46.7733834303,0.463020281765,149.336888942,0.368478968683,96.0684349674,-11.9696,1.35736279837
