Iteration,AveragePolicySurr,StdReturn,AverageAbsY,StdEsReturn,Epoch,MinReturn,PolicyRegParamNorm,AverageQ,AverageQLoss,AverageDiscountedReturn,AverageAbsQ,MaxReturn,MinEsReturn,AverageY,AverageAbsQYDiff,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAction,QFunRegParamNorm
491,-152.986,107.466199645,151.232677038,54.8500904326,491,233.923844946,80.3163,151.099,68.9516,151.173204854,151.249,654.195495326,261.162891896,151.116125166,4.24687884969,344.679737293,537.786592064,412.303238284,0.996716,103.659
492,-153.267,203.977210028,151.473514774,126.348269746,492,271.623119827,80.4318,151.373,72.1513,149.229817434,151.513,1288.2266489,252.121923515,151.375940132,4.27125436215,421.642923462,599.650546508,602.724504637,0.993689,103.736
493,-153.517,243.504180318,151.780981469,229.837668747,493,145.72026964,80.4503,151.679,64.5369,156.979600964,151.791,1055.03298836,1.31486865623,151.690972599,4.13231235868,318.681100646,465.237802168,706.177206962,0.992609,103.809
494,-153.252,318.702935793,151.534054401,192.246207007,494,241.940856405,80.5132,151.432,69.7745,151.252927926,151.559,1755.91262299,-0.956774238062,151.44560125,4.23037222164,256.319031824,881.623878262,461.058041354,0.993238,103.909
495,-153.734,193.276079527,151.97410634,234.74738138,495,191.230108407,80.6035,151.886,71.296,145.808985007,152.022,1029.83521982,25.0873146831,151.886137031,4.27541031105,335.030394801,534.040039436,655.603694887,0.993117,103.982
496,-153.552,187.062433327,151.727589788,104.090227903,496,153.248322342,80.6637,151.626,76.2405,136.849544632,151.751,988.483043959,117.264436932,151.639513636,4.2939493611,288.994222575,393.533426079,458.754668228,0.991848,104.126
497,-154.522,188.377705708,152.781617015,245.166971358,497,142.512909797,80.7469,152.682,73.4396,154.190932908,152.805,1086.76552983,8.66044460197,152.698636633,4.27355882003,308.761285958,519.01572681,539.13207885,0.992841,104.197
498,-153.609,227.935083043,151.794933244,134.595263221,498,195.774893905,80.8195,151.693,68.9666,162.262288513,151.823,1369.75632072,268.483950963,151.697385731,4.17204871422,349.2120131,526.441678267,646.239386625,0.994094,104.277
499,-154.166,303.688806688,152.387989788,109.142686073,499,137.280222072,80.9163,152.295,69.0997,133.079582982,152.45,1217.39459236,44.6058831426,152.296693745,4.1919176787,182.638862278,485.973180972,325.700038692,0.993084,104.413
500,-154.241,162.236857976,152.460376925,122.402633255,500,177.41070597,81.0286,152.331,71.1968,134.147397191,152.494,929.667505601,131.339573733,152.33959852,4.22079339189,286.034985512,352.11504937,480.670727112,0.994631,104.504
501,-154.315,119.561779418,152.506762072,116.801352642,501,56.2588727424,81.0956,152.386,78.4323,122.958573695,152.514,806.430910035,169.305311036,152.398617814,4.3066120746,335.756869225,313.012471647,479.494551276,0.990551,104.588
502,-154.281,217.173942795,152.51376391,115.347481806,502,168.717459357,81.1537,152.408,65.668,123.292061492,152.539,1020.48574926,102.505413863,152.417801016,4.16747291105,269.212786983,380.866631161,456.100308554,0.99241,104.707
503,-154.593,224.132218572,152.74417201,224.819745064,503,123.235555254,81.2346,152.625,78.2081,129.189178848,152.766,912.086533165,4.09491218137,152.63576798,4.30204086817,228.058291774,443.402005142,753.347605791,0.990193,104.783
504,-154.636,146.446189017,152.842714544,239.228324527,504,187.548715911,81.2934,152.71,69.6633,182.248753326,152.88,914.948306353,93.5314076529,152.716182424,4.2517465406,350.618988379,513.784886162,653.50958246,0.995835,104.907
505,-154.882,219.467953419,153.069540634,120.304334484,505,128.259900985,81.409,152.943,65.2472,121.95827251,153.109,994.479544891,76.0427729214,152.954656828,4.18777631722,260.886453719,368.274081476,413.636943847,0.991065,105.018
506,-155.448,209.605242282,153.673858528,128.095179831,506,155.733262025,81.5113,153.583,72.5466,159.163922057,153.713,1207.67712776,158.942628558,153.593870037,4.24358234146,356.185561548,431.144858727,550.608403953,0.993941,105.115
507,-155.591,193.387434699,153.808243191,224.451594986,507,138.485499202,81.5718,153.709,76.9266,137.38728506,153.825,1122.11192728,77.3452264376,153.719876948,4.28274714324,292.579745064,360.209112233,743.668683295,0.992635,105.22
508,-155.769,184.881648904,153.894516146,147.209826428,508,137.109541683,81.5992,153.82,69.7784,158.223991043,153.914,973.265778036,223.84435496,153.824376629,4.19941564545,443.387185715,488.035510078,629.443507811,0.99326,105.318
509,-155.855,158.642249058,154.100001096,143.125017867,509,238.150626275,81.6734,154.015,81.2454,160.33779643,154.14,880.432235337,11.2683055754,154.01468581,4.37301510588,222.849805065,539.775458579,484.775383302,0.993045,105.424
510,-155.583,181.629696698,153.754654427,214.674849577,510,141.523333326,81.683,153.645,68.1783,159.730511588,153.785,811.613930781,0.817011815501,153.662127594,4.26477576026,267.972063394,443.660675323,703.812361311,0.99398,105.495
511,-155.938,181.530438999,154.078016627,224.584743232,511,208.086396669,81.819,153.982,80.5555,147.007969789,154.117,869.352849878,41.2223391393,153.98891087,4.39656060848,276.726376881,521.323020328,661.92362598,0.992971,105.576
512,-156.199,142.875660127,154.32859904,105.304017441,512,82.4417582469,81.8804,154.231,71.7116,117.316688431,154.365,701.639844034,174.536590511,154.241762112,4.31051959987,284.938920784,258.09228052,445.734904329,0.993041,105.609
513,-156.974,174.204994156,155.052786466,190.15724975,513,133.770782023,81.9465,154.969,69.2793,150.075827303,155.072,826.627535116,-2.98774998016,154.977565183,4.20446353708,262.140796629,464.657499966,477.113708926,0.994609,105.694
514,-156.313,94.2795564749,154.316985595,191.926761303,514,337.101345003,81.9815,154.229,76.8669,161.557273205,154.35,722.867105041,-3.85993462691,154.240988242,4.32923527203,326.25722095,531.751093197,499.710620768,0.995454,105.809
515,-156.88,183.272726884,154.927341464,190.08132622,515,88.3758327338,82.0627,154.842,70.424,121.394148454,154.959,861.524383061,4.54193243498,154.854504865,4.34638139351,322.219545172,329.414992712,553.790335397,0.992908,105.886
516,-156.551,186.208861152,154.579324202,145.353246009,516,179.709374064,82.1072,154.496,73.2191,106.889786191,154.612,1063.32103445,-1.26279694227,154.501604545,4.37301091501,241.148471223,500.78895989,422.563219539,0.991571,106.008
517,-156.969,136.029045167,155.0972008,96.1300606162,517,168.273268269,82.1848,155.012,71.0824,154.144720293,155.137,755.863201262,122.067871404,155.016299913,4.33714827304,269.4191259,355.316849043,420.694162455,0.995768,106.117
518,-157.444,208.980596053,155.532168036,142.390493405,518,48.5921455996,82.2778,155.44,77.3537,138.816145493,155.56,829.834839113,-2.1803880314,155.458004785,4.35349296782,283.601078251,447.348603694,442.820315278,0.992214,106.23
519,-157.598,122.664421263,155.732889933,190.584034832,519,269.578381872,82.292,155.648,78.4698,162.413960907,155.759,828.256258776,-1.77657116782,155.654777656,4.36383987532,268.107944894,505.06539597,539.655876512,0.992608,106.327
520,-157.706,177.222503713,155.783593584,286.710308813,520,181.872893146,82.3365,155.672,74.3965,138.670080576,155.793,861.266719387,4.91838411848,155.683944659,4.30798081486,450.171816527,459.99972877,804.849395593,0.993185,106.436
521,-158.406,158.530137348,156.468170915,107.518176779,521,129.42079135,82.4018,156.358,76.0353,140.916602243,156.501,708.718602783,131.655472623,156.364281207,4.31988115495,312.587262853,335.853884036,485.561899857,0.993449,106.518
522,-158.166,153.118511416,156.196059462,92.5313159387,522,165.694477175,82.4591,156.082,86.369,147.742712303,156.201,817.826408995,192.19822011,156.103848523,4.54519939295,304.474764834,435.035425072,464.436084721,0.994433,106.628
523,-158.1,131.627504037,156.155535085,162.785491809,523,409.385875479,82.5524,156.048,77.5804,151.451231292,156.18,943.489815442,119.027871205,156.051526734,4.41362553043,404.707613375,617.335737639,585.728637192,0.989735,106.762
524,-158.736,138.824266863,156.868929773,90.8007289912,524,187.643991182,82.6006,156.775,79.0446,158.467611135,156.89,988.042055456,-0.964618039382,156.782061862,4.45067788602,152.784890158,406.311795127,261.769449472,0.994787,106.786
525,-159.234,122.712685348,157.350068948,202.708334631,525,183.856863747,82.6029,157.243,84.1818,170.5565014,157.376,792.103073563,178.32362857,157.259618828,4.46891538998,401.249930584,454.481174585,798.457735049,0.994971,106.866
526,-159.268,188.168269784,157.464164398,238.834927672,526,164.13715946,82.7435,157.388,78.3087,145.585900429,157.507,1176.32821401,79.0551660771,157.388960594,4.3802369773,489.528086734,681.813778008,674.66691519,0.993917,106.987
527,-159.528,252.235826861,157.730016957,158.396965581,527,46.8131238276,82.8084,157.631,77.7055,125.334371224,157.744,1052.41655075,33.9327129925,157.645776339,4.40194971019,253.305888761,507.95928064,474.398286112,0.992143,107.089
528,-159.048,193.497207031,157.220505129,101.531545597,528,174.121121217,82.8223,157.115,92.4278,157.421340943,157.245,900.130489019,265.826020191,157.120192284,4.58124025676,441.590923715,468.692594221,502.965199819,0.99392,107.219
529,-159.463,106.918492355,157.604287568,139.410213165,529,166.675203752,82.934,157.486,72.1856,163.064698997,157.614,889.662392854,206.766503684,157.502113281,4.32744499004,437.842262723,583.012159976,670.070719673,0.995343,107.267
530,-159.634,125.413815467,157.781486456,340.322405064,530,311.03309709,82.9928,157.699,74.6493,182.895726723,157.812,830.28276731,62.5776425193,157.698149231,4.42620651219,370.974326301,549.81103952,1079.88104008,0.996274,107.362
531,-159.801,91.416674643,157.900590387,166.724423319,531,104.74034143,83.0535,157.784,80.2298,162.169019978,157.907,665.706956536,8.90934542871,157.801615943,4.51895925643,284.406061308,578.943011537,512.960246549,0.99603,107.424
532,-160.548,245.27059314,158.65189458,256.189334246,532,161.880890459,83.1238,158.564,79.781,147.039181621,158.693,1315.95495761,-2.82929685692,158.566912382,4.49514422786,341.541195341,451.541696911,684.584743595,0.99574,107.505
533,-160.26,143.021471481,158.347021083,238.405378296,533,166.390349745,83.1699,158.232,85.3399,165.480337148,158.371,892.073075687,57.8390327925,158.24341892,4.52997077474,338.789678779,511.657865963,631.510296143,0.994972,107.599
534,-160.876,147.955684103,159.046791761,140.617650159,534,134.589317456,83.2698,158.934,77.796,154.813781451,159.058,819.693654493,186.106771266,158.954521532,4.46876336437,372.916753392,418.027695088,592.238019562,0.994894,107.704
535,-160.826,253.481111856,158.971279516,249.161121882,535,-39.5984692456,83.34,158.876,76.475,88.4623307419,159.018,1006.46769191,21.3148680655,158.878988753,4.45707965724,330.058445313,381.39426216,768.294275311,0.992859,107.794
536,-161.316,187.035928138,159.456984758,162.191629689,536,80.5139734278,83.385,159.326,79.5219,133.266879784,159.487,898.054810705,11.9023412764,159.344339533,4.50566481799,266.943808636,365.342470364,435.134615451,0.99544,107.879
537,-161.28,183.207879697,159.385138162,71.9857570381,537,79.5170118754,83.4307,159.276,80.7073,146.059913018,159.424,856.531174931,193.032239845,159.284075835,4.55073197276,262.868415029,431.776936512,406.464477352,0.995834,107.978
538,-161.552,168.128853351,159.644513049,145.670953422,538,187.690672902,83.5242,159.521,71.8274,152.63467692,159.677,878.687307758,39.7169197398,159.536295163,4.48606990212,204.539323494,435.285325115,544.305960179,0.994474,108.11
539,-161.69,176.101445136,159.848221632,347.29165239,539,141.236335227,83.6105,159.7,81.1276,141.793156276,159.883,939.430780131,5.32624066753,159.699411491,4.48108815933,388.772887626,325.448759493,919.277326714,0.994154,108.167
540,-162.005,199.368878754,160.238369803,194.736033332,540,159.473632053,83.6678,160.117,74.5213,176.679231237,160.258,1092.61835888,170.329841614,160.125596778,4.50468016347,306.141971036,477.974064994,728.00700934,0.994769,108.261
541,-162.276,251.07385263,160.446229004,77.7764250081,541,39.6586807013,83.724,160.328,84.2721,114.637090228,160.468,1057.72393351,404.176814862,160.33458099,4.57557196503,503.479250682,400.945048533,615.896508882,0.992908,108.382
542,-162.557,176.81882319,160.643335843,157.214603923,542,42.0296424285,83.7467,160.536,75.2247,104.972027536,160.673,710.616146649,-3.47195503518,160.555416272,4.48366483181,183.188559253,332.725611008,467.738080536,0.994052,108.461
543,-162.016,213.000456264,160.12643021,227.358025876,543,136.043272009,83.8506,160.013,98.3612,119.609891906,160.164,1054.63578964,9.30296079648,160.019853953,4.77211974685,276.465312858,386.059886984,784.088857594,0.993795,108.583
544,-162.395,228.860510613,160.535357417,96.9677096215,544,5.8221519658,83.9515,160.415,74.1921,82.8713157638,160.555,829.290343007,60.7957627553,160.428684496,4.4912868337,249.548844114,395.387327134,349.825074449,0.992975,108.688
545,-162.426,249.889440867,160.58928732,230.40074228,545,16.3302948636,84.0181,160.471,74.8838,113.76077728,160.639,870.320666409,38.8846270838,160.4783839,4.53020277717,269.789746008,448.44222832,677.383746886,0.993425,108.776
546,-163.325,201.593500186,161.448264465,186.949866411,546,178.273755339,84.1077,161.348,85.3077,171.654010446,161.465,1065.98443991,2.82074106299,161.362273502,4.64965229146,342.259415953,656.809899765,540.411776351,0.99491,108.891
547,-163.294,195.888577492,161.356155196,198.509779339,547,256.435301664,84.163,161.228,85.9922,156.075085525,161.366,1220.5764834,122.946924259,161.238168972,4.65981538838,402.133172962,571.978764167,713.326157437,0.995598,108.991
548,-163.037,239.768448351,161.174624344,159.726983133,548,175.660353121,84.2251,161.065,86.669,155.621412219,161.208,1096.68110206,-3.60673790196,161.07595699,4.64578271512,187.799260064,506.252386772,459.862286686,0.995389,109.03
549,-163.626,232.158139876,161.721906024,161.756251637,549,58.1738917249,84.273,161.634,92.8302,144.259165763,161.756,1052.03676934,69.2302861893,161.634213403,4.69963975169,288.929102489,509.958357637,459.588573124,0.995467,109.105
550,-163.908,214.470313475,161.936422299,163.859117004,550,147.94567967,84.3314,161.821,77.6521,155.332120066,161.957,1035.25989373,-3.22404268065,161.843645555,4.52680318657,215.689306351,498.113898878,485.778122393,0.995611,109.15
551,-164.013,196.312751058,162.000368212,185.75352631,551,98.2630191925,84.4677,161.908,81.9538,140.095946402,162.018,1024.65997139,6.77479623091,161.924285613,4.62971960644,223.248989587,381.651208735,508.137694941,0.996528,109.273
552,-164.476,95.2817082297,162.558898039,152.015567108,552,116.058038334,84.5298,162.451,86.3381,107.569336929,162.596,732.723306499,60.0424971213,162.459645493,4.61595535869,238.074926518,203.076121001,453.226835125,0.996117,109.35
553,-164.334,128.578592111,162.445504755,172.766837548,553,107.815948289,84.6056,162.342,85.1674,127.543355999,162.479,653.335296937,-6.56635180845,162.349483775,4.65143002734,242.303985988,285.26118971,440.812258254,0.995148,109.405
554,-164.236,236.752661715,162.476262603,218.072194666,554,26.1652795958,84.6844,162.333,78.4043,80.4168556667,162.486,1158.43534585,16.5453525219,162.347504721,4.53397909321,188.720786622,308.121450209,659.502857732,0.993844,109.511
555,-164.469,155.118115041,162.634189776,297.090793548,555,164.544098901,84.7329,162.491,83.0208,148.034963832,162.659,1087.47305368,-9.80311309258,162.490402153,4.65151961727,259.460199107,580.170727029,862.03544209,0.997543,109.606
556,-164.611,271.719656354,162.682787154,60.2525240862,556,-79.900520454,84.8014,162.557,85.0551,79.4057583648,162.706,902.230889744,72.6435451214,162.564596925,4.62914038568,148.285721554,351.37704406,298.728359602,0.992761,109.705
557,-164.865,208.313656383,163.048463211,173.951843671,557,209.845098104,84.8966,162.911,88.0441,180.989794901,163.066,1163.35262004,105.081592312,162.926263227,4.69482683427,359.301456818,606.07259119,629.309592417,0.996614,109.847
558,-165.462,217.44639958,163.53408513,245.358026677,558,146.57610905,84.9625,163.422,83.3995,110.781547276,163.566,1089.1906436,-49.9502547498,163.427042596,4.69947144301,231.902663192,400.430299641,618.404676546,0.995484,109.982
559,-165.294,269.177506901,163.411375623,88.2559798134,559,-53.2198195875,85.0788,163.298,83.9336,119.848831943,163.447,1098.88635001,239.730336559,163.311211357,4.67987137515,344.425883162,445.039544703,433.785189022,0.993815,110.114
560,-165.6,122.001876361,163.644071956,319.271171683,560,38.7026241061,85.0669,163.52,85.6447,109.694079979,163.66,707.062127782,-42.7081483659,163.523272131,4.68053902817,295.593767143,273.685883576,898.064851621,0.993875,110.231
561,-165.805,180.346714798,164.012893832,189.862601959,561,138.003743735,85.1355,163.894,88.0382,105.497917355,164.044,798.297108604,5.66619228784,163.900882458,4.71921810324,164.455517267,371.512895312,593.122485595,0.993937,110.365
562,-166.002,496.412120326,164.137284901,223.611863581,562,-92.3201266735,85.208,164.014,82.426,83.0618288215,164.175,2101.51143876,186.874692633,164.031547648,4.6411307765,475.85426417,560.352888893,814.372041782,0.994159,110.478
563,-165.497,233.134872428,163.704502683,251.653849822,563,94.9835147689,85.2981,163.585,83.9527,150.472013899,163.729,1519.42732517,-17.2493671425,163.588037515,4.70003980354,310.481109646,494.474484088,630.248370973,0.9951,110.594
564,-165.981,352.58715079,164.249126465,194.536712456,564,-17.4944988676,85.3633,164.103,100.44,98.9546895735,164.287,1426.95830874,51.7454232733,164.117478148,4.8823855661,326.140737883,538.13466479,593.650372363,0.994966,110.701
565,-165.753,284.021880019,163.872808963,229.093646533,565,1.38872568559,85.4463,163.781,86.3362,142.106683203,163.922,1100.03394945,0.903701882782,163.774098554,4.6761649106,313.258411366,423.276375754,730.674847309,0.994504,110.843
566,-165.833,499.054237202,163.943929469,128.710425366,566,176.488969723,85.5649,163.831,87.3923,182.248568872,163.989,2356.98090583,14.6110266573,163.843194221,4.7919009098,230.992532884,980.27399034,364.443166737,0.997404,110.889
567,-166.524,381.571515035,164.622786075,179.656734777,567,191.858855621,85.5856,164.511,81.6969,179.143797252,164.65,1756.20616943,84.1887171856,164.523789734,4.7025028202,328.559080876,700.662270814,571.121214704,0.995691,110.982
568,-165.942,258.758733338,164.048960513,138.62849671,568,386.356383474,85.6701,163.934,84.4371,188.406396937,164.085,1372.20775252,-0.0395731256307,163.941773902,4.76386143557,283.714507178,709.757332063,503.140785954,0.996416,111.075
569,-166.388,158.240985825,164.459783241,183.502131243,569,132.086408787,85.7038,164.36,92.5178,136.35927538,164.501,746.093597517,123.055404471,164.3651176,4.8061315689,367.909586925,440.663536135,583.206162192,0.995862,111.167
570,-166.557,180.527459246,164.734085984,230.496527197,570,156.833535867,85.7806,164.614,84.7216,177.526615352,164.764,984.255925293,-1.851510084,164.624609555,4.68771671379,246.444361277,533.306038595,644.31462985,0.996345,111.272
571,-166.595,183.478428453,164.774673536,194.434081945,571,117.42683612,85.8553,164.686,83.1669,129.301733993,164.811,889.914080299,26.910490225,164.691759848,4.72112907468,333.145904777,276.041903324,698.70050014,0.994955,111.359
572,-166.531,154.785061613,164.56552848,219.11009353,572,52.1122609794,85.9359,164.451,78.4991,120.03153327,164.604,823.307279304,-3.93250392879,164.469275758,4.64794944046,355.03723465,292.580683497,567.088423618,0.99501,111.464
573,-166.642,159.194081478,164.789292205,195.19248672,573,174.803927961,86.0117,164.71,85.9759,167.725886069,164.835,867.398374834,-3.30341277893,164.709720878,4.76906953011,253.979297135,463.601530964,628.861659816,0.996643,111.599
574,-167.756,234.652835082,165.850256408,61.1842111687,574,170.739562349,86.0913,165.758,84.6971,143.677240033,165.886,1136.03720338,148.959457975,165.763634252,4.81055682357,227.103287912,462.565671066,316.667752977,0.995907,111.675
575,-167.373,230.038482079,165.471349247,139.401752781,575,-31.5247198516,86.1725,165.375,82.7047,110.085301749,165.496,1053.24872963,69.0572619859,165.388523115,4.78276250778,331.078153559,391.787142912,462.015428316,0.995231,111.757
576,-167.366,272.461016119,165.483257821,178.533931984,576,143.472388309,86.2057,165.39,90.679,119.202228245,165.507,1764.94173206,222.354015077,165.40902595,4.89483758573,442.993386296,321.04413993,722.075256741,0.997161,111.85
577,-167.235,554.048952003,165.271140748,194.073974943,577,105.527418818,86.2469,165.208,90.4492,123.237120911,165.323,2018.45516566,27.8274601832,165.207534032,4.81782638639,292.795363594,664.27965647,609.334737217,0.995393,111.938
578,-168.091,214.814102028,166.156470358,319.475223992,578,22.0579609098,86.3463,166.074,84.4492,159.042037008,166.199,1125.03093881,49.6742612956,166.084490365,4.78021704522,341.587515976,698.687441539,891.368084117,0.996994,112.003
579,-167.74,87.0826931394,165.724616655,190.870074747,579,95.0693812192,86.3905,165.672,92.7753,92.0724116318,165.778,476.677746047,-4.75155519926,165.674361132,4.87402187691,277.148272872,161.301696846,516.619235526,0.995199,112.082
580,-168.684,216.534947508,166.704815106,201.071595956,580,33.3457320932,86.4319,166.629,96.2592,140.133462077,166.732,1009.99652279,42.1066666323,166.649956504,4.90711311988,300.956893465,530.607197588,639.414812638,0.995273,112.212
581,-168.24,75.2495748111,166.210258323,176.072832369,581,176.434561445,86.4742,166.143,95.7364,150.413964948,166.254,669.059425919,-0.540212064861,166.145483955,4.94053340995,279.513285293,439.687141063,543.615821782,0.995821,112.306
582,-168.326,318.250141509,166.444806973,156.287564734,582,73.0635412397,86.5326,166.377,96.4285,101.530818009,166.494,1787.71524829,107.028933883,166.379164654,5.01157308658,282.074505501,283.514519112,574.381018178,0.996975,112.38
583,-168.75,353.591568455,166.731645517,268.668271217,583,61.340428738,86.5997,166.662,81.9342,164.891291326,166.748,1714.06889078,-2.5529922774,166.684985175,4.77373609065,367.264278305,682.106987604,753.662304852,0.997352,112.473
584,-168.672,453.744525586,166.646200571,168.942148299,584,115.858004918,86.6771,166.57,88.5938,166.204027877,166.686,1676.75314352,8.81786911576,166.575448854,4.94526082199,251.821225441,658.861052837,502.010990925,0.99742,112.568
585,-169.181,276.188281429,167.168000608,349.646460276,585,282.598527732,86.7378,167.084,103.413,181.692994397,167.192,1416.00603232,-5.72796889955,167.09374914,5.03543872992,333.305163852,799.160561935,1119.24691209,0.997769,112.667
586,-169.24,318.104958205,167.269781498,188.717122478,586,190.043549814,86.7849,167.184,86.4321,151.285966297,167.288,1498.52807626,14.1363911248,167.204819679,4.80600576415,246.586598423,608.681109498,652.947034105,0.997808,112.775
587,-169.247,540.658156702,167.344450982,407.453162481,587,401.551108877,86.8447,167.281,97.9675,196.362559592,167.398,2637.31635639,-1.87731999675,167.282952146,4.91374311525,240.744074354,947.85578536,1053.49671913,0.997669,112.83
588,-169.523,200.249792858,167.545372938,152.842989307,588,166.976495984,86.8241,167.469,81.0117,163.184838767,167.576,1113.33287669,3.79710913873,167.476607375,4.73066179124,215.441630833,608.493423438,406.421649613,0.997092,112.87
589,-169.414,190.815350506,167.377522734,139.877890416,589,150.116532727,86.8464,167.295,80.8893,177.264123831,167.412,938.550109232,56.2116440459,167.298122402,4.79367237229,280.074895096,511.814935032,501.345857685,0.997445,113.012
590,-169.445,258.692987774,167.478919205,241.122963511,590,272.893204769,86.9595,167.372,99.6911,138.132113761,167.503,1204.29624973,-1.91863811864,167.393756671,5.02231360714,228.976747122,722.058017644,704.50331507,0.996622,113.09
591,-170.324,216.539969552,168.447960542,107.433640838,591,226.674605204,86.9888,168.358,92.2473,145.886798418,168.48,1538.92913407,61.493248981,168.364941363,4.89016939032,243.682491705,548.545632325,406.170595157,0.996596,113.191
592,-169.502,372.468965297,167.489212746,173.917218306,592,72.0628313715,87.1286,167.391,106.369,118.261288218,167.52,1540.58490667,5.19181311001,167.409523905,5.02590305751,231.725230921,705.285623744,561.043762677,0.996349,113.282
593,-169.883,752.87617434,167.981219241,166.641844881,593,226.849939346,87.2021,167.894,94.0595,159.007084214,168.018,2818.01420077,-2.96531356317,167.906034646,4.87772305566,228.331569927,1179.01342082,448.891340448,0.996382,113.373
594,-169.769,707.757729442,167.865235509,216.858784424,594,40.1197682421,87.2774,167.764,106.62,146.051864208,167.892,2490.94389838,153.120140714,167.778084912,5.09612472024,459.631234531,1090.82838738,677.781366812,0.997181,113.476
595,-170.115,568.738157279,168.208590083,203.611585337,595,14.5021296967,87.2969,168.1,80.2016,126.400332727,168.233,2002.22511591,18.3238394709,168.116776227,4.72363480529,324.811434854,671.096589411,586.150605799,0.996877,113.542
596,-170.297,658.533050348,168.356150756,194.535389338,596,90.321285063,87.3468,168.292,90.827,154.904522448,168.418,2856.50442594,211.938511766,168.281448286,4.89700976542,484.468371549,716.79728798,724.559662629,0.996075,113.588
597,-170.462,708.88824967,168.482821363,221.637660318,597,139.783072518,87.4174,168.391,79.5515,189.488543515,168.507,2919.44408988,124.124792775,168.410356109,4.83752303814,335.954151451,1158.7815223,744.972182599,0.997571,113.699
598,-170.892,215.484886828,168.973832175,569.285657092,598,181.149997758,87.4963,168.884,78.4012,170.815947863,169.003,1080.48497384,258.809182291,168.891421798,4.79411233513,870.879263354,444.37257823,1747.25157031,0.997669,113.785
599,-171.594,481.597486311,169.636632694,304.613526292,599,193.83136413,87.5573,169.544,96.1758,185.595399343,169.667,2449.27734288,-3.91752559627,169.555977477,5.03446721002,249.521425004,825.192761069,705.689128155,0.997518,113.868
600,-170.903,546.468944517,168.950141488,297.786252508,600,179.317888688,87.6102,168.856,95.1473,182.633746428,168.976,2712.04431817,91.4628652764,168.870496022,4.92437943551,544.83225798,930.547342842,917.389893064,0.997077,113.924
601,-171.684,177.029474345,169.709526998,213.310322944,601,159.55371617,87.6719,169.631,87.1642,164.213788607,169.747,868.230300564,44.0959312112,169.630198985,4.85351559475,402.285566434,435.683170359,668.204336686,0.997562,113.993
602,-171.274,424.268961589,169.307921162,237.716547674,602,306.081484653,87.779,169.216,98.9915,194.767613956,169.339,1813.55607068,5.03904138193,169.233284917,5.03452473644,346.923987521,939.560722377,579.535105723,0.997361,114.075
603,-172.003,141.116806191,169.972194712,329.591614806,603,354.408340263,87.8193,169.897,104.077,174.239094957,170.004,933.299283861,-1.88493180919,169.898531632,5.05305766651,328.061068109,654.316731499,936.408235928,0.997357,114.145
604,-172.336,280.169020616,170.479172668,257.530590649,604,138.328053951,87.8784,170.371,96.5521,159.584837349,170.488,1187.97101098,-5.05820012099,170.404252765,4.95436731159,254.724090612,487.661051405,727.686326724,0.99655,114.228
605,-171.869,162.356657487,169.851286236,176.935946867,605,152.61426784,87.9215,169.762,84.8465,160.096438555,169.904,807.804296862,165.94308269,169.764095192,4.9169245415,443.597020676,466.958694589,721.258895257,0.996495,114.358
606,-172.288,496.596190606,170.338899345,354.616833831,606,368.061212551,87.9651,170.258,97.2939,192.475362468,170.376,2423.02037643,177.453869821,170.264988488,5.04070221524,511.601965109,1168.16241857,1032.92625609,0.998169,114.429
607,-172.135,561.058604552,170.182862001,218.198532357,607,35.9553295302,88.0208,170.087,94.8299,172.575704463,170.218,2417.36904423,182.253590854,170.092931616,4.97238811243,481.206938049,1216.96574697,774.927140216,0.996888,114.541
608,-172.565,294.008434156,170.68265806,357.26765129,608,196.071141863,88.1435,170.581,92.3149,154.20211973,170.728,1305.77993481,-3.45343455808,170.58395331,4.96422926881,357.526117644,716.113695331,950.183952563,0.996495,114.617
