AverageDiscountedReturn,StdEsReturn,MaxEsReturn,MaxReturn,AveragePolicySurr,MinReturn,AverageReturn,Epoch,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageY,MinEsReturn,QFunRegParamNorm,AverageAbsQ,Iteration,StdReturn
99.9956828753,10.3915682819,68.0,1000.0,-96.1645,1000.0,1000.0,119,0.50846,87.5318,2.67647845531,87.5475770797,42.3957,41.3607,10.7555555556,87.5159652917,3.0,99.3156,87.7456,119,0.0
99.9956828753,8.78748430462,49.0,1000.0,-97.0696,1000.0,1000.0,120,0.541129,88.649,2.61673320468,88.6718643726,42.4045,41.4947,9.78217821782,88.6422929325,3.0,99.7467,88.8271,120,0.0
99.9956828753,13.0840294641,68.0,1000.0,-97.7571,1000.0,1000.0,121,0.654972,89.3471,2.61636589529,89.3604486063,40.4448,41.668,14.8169014085,89.3326849624,3.0,100.234,89.5309,121,0.0
99.9956828753,14.2573358766,91.0,1000.0,-98.4471,1000.0,1000.0,122,0.621945,89.8154,2.61263354895,89.8260944054,41.0718,41.7907,14.5882352941,89.8032994333,3.0,100.744,89.9839,122,0.0
99.9956828753,14.1870845704,73.0,1000.0,-99.4049,1000.0,1000.0,123,0.555596,90.4231,2.64994036342,90.4400032416,43.0003,41.8992,15.8888888889,90.417519659,3.0,101.266,90.6058,123,0.0
99.9956828753,13.2420693148,80.0,1000.0,-100.149,1000.0,1000.0,124,0.508314,91.3525,2.73160250839,91.3569727207,46.4439,41.978,12.8205128205,91.3334491671,3.0,101.78,91.5263,124,0.0
99.9956828753,13.4697176651,89.0,1000.0,-101.085,1000.0,1000.0,125,0.458108,91.9862,2.7651027145,92.0067904911,47.9863,42.0412,12.9090909091,91.9797222699,3.0,102.053,92.1743,125,0.0
99.9956828753,9.72927728894,79.0,1000.0,-102.056,1000.0,1000.0,126,0.45396,93.124,2.71354254635,93.1361904927,43.9176,42.148,10.6105263158,93.1155736274,3.0,102.445,93.3061,126,0.0
99.9956828753,9.36451203981,47.0,1000.0,-102.82,1000.0,1000.0,127,0.543714,93.8008,2.66509182098,93.8200402496,45.5443,42.2278,11.3977272727,93.7927214102,3.0,103.004,93.9976,127,0.0
99.9956828753,9.81498656234,74.0,1000.0,-103.621,1000.0,1000.0,128,0.472364,94.5361,2.71907209655,94.5522458406,46.9837,42.3439,10.5157894737,94.5282246072,3.0,103.343,94.726,128,0.0
99.9956828753,15.4434227903,88.0,1000.0,-104.122,1000.0,1000.0,129,0.552001,94.9061,2.85856325979,94.9248943841,50.4386,42.461,12.9736842105,94.8905162983,3.0,103.711,95.1221,129,0.0
99.9956828753,12.4647987394,62.0,1000.0,-104.97,1000.0,1000.0,130,0.376723,95.5394,2.90907953993,95.5642376644,51.0557,42.6051,12.3414634146,95.536439799,3.0,104.227,95.7758,130,0.0
99.9956828753,8.60325934008,60.0,1000.0,-106.123,1000.0,1000.0,131,0.444337,96.291,2.76043723694,96.3153350278,48.2205,42.7302,9.40186915888,96.2833952322,3.0,104.68,96.4963,131,0.0
99.9956828753,16.8851099723,87.0,1000.0,-106.952,1000.0,1000.0,132,0.433815,97.2543,2.84093941933,97.278918437,52.6092,42.863,13.9142857143,97.2496919591,3.0,105.17,97.4628,132,0.0
99.9956828753,12.0078631897,57.0,1000.0,-108.216,1000.0,1000.0,133,0.423764,98.5418,2.82276397299,98.5431292012,51.3993,42.9527,14.0547945205,98.5173739456,3.0,105.463,98.7442,133,0.0
99.9956828753,14.7401714054,76.0,1000.0,-108.579,1000.0,1000.0,134,0.38709,98.8311,2.90064147422,98.8559195633,52.4791,43.1305,14.3142857143,98.8273927599,3.0,105.965,99.0551,134,0.0
99.9956828753,15.0163244504,88.0,1000.0,-109.708,1000.0,1000.0,135,0.593329,99.891,2.98937656721,99.9024647064,54.3247,43.2771,13.9,99.8727678381,3.0,106.282,100.116,135,0.0
99.9956828753,16.5986469892,82.0,1000.0,-110.193,1000.0,1000.0,136,0.384318,99.9118,2.93907118804,99.9429756066,53.7702,43.4052,17.1016949153,99.9104703693,3.0,106.715,100.128,136,0.0
99.9956828753,11.2217575951,52.0,1000.0,-110.929,1000.0,1000.0,137,0.485026,100.951,2.94581396977,100.967392159,57.8363,43.4891,12.9102564103,100.938439863,3.0,107.146,101.186,137,0.0
99.9956828753,12.2015387035,57.0,1000.0,-112.066,1000.0,1000.0,138,0.417205,101.969,2.97589851614,101.989770513,52.8877,43.5893,13.8115942029,101.96146186,3.0,107.401,102.185,138,0.0
99.9956828753,17.388885339,99.0,1000.0,-112.924,1000.0,1000.0,139,0.428568,102.796,3.09639222253,102.828222148,61.9499,43.7147,14.0,102.792945879,3.0,107.814,103.015,139,0.0
99.9956828753,16.4504493541,88.0,1000.0,-113.824,1000.0,1000.0,140,0.472234,103.692,2.90141405333,103.715459269,54.9362,43.9032,18.5555555556,103.675304874,3.0,108.176,103.926,140,0.0
99.9956828753,14.1427548516,68.0,1000.0,-114.545,1000.0,1000.0,141,0.542414,104.495,2.87338631014,104.519186938,55.6241,44.0824,15.1692307692,104.480036576,3.0,108.423,104.704,141,0.0
99.9956828753,13.4676481862,63.0,1000.0,-115.69,1000.0,1000.0,142,0.674493,105.23,3.11463201624,105.275868295,60.6221,44.2316,12.858974359,105.223659665,3.0,108.788,105.462,142,0.0
99.9956828753,15.5945651594,82.0,1000.0,-116.711,1000.0,1000.0,143,0.531725,106.375,3.20151105944,106.405953996,65.1288,44.2875,16.406779661,106.366241756,3.0,109.067,106.627,143,0.0
99.9956828753,13.6983300955,62.0,1000.0,-117.366,1000.0,1000.0,144,0.420088,106.94,3.04297864707,106.976581877,58.5828,44.4405,15.3676470588,106.936844779,3.0,109.348,107.177,144,0.0
99.9956828753,10.6177439452,58.0,1000.0,-117.873,1000.0,1000.0,145,0.491843,107.414,3.12525298752,107.453888206,62.6821,44.6301,13.5,107.400958738,3.0,109.706,107.662,145,0.0
99.9956828753,16.0816408242,71.0,1000.0,-118.853,1000.0,1000.0,146,0.472288,108.045,3.20624396558,108.07675773,61.22,44.7326,15.4923076923,108.035918914,3.0,110.187,108.293,146,0.0
99.9956828753,15.4612153574,60.0,1000.0,-119.607,1000.0,1000.0,147,0.459615,109.153,3.02313710228,109.188882258,60.8419,44.8426,16.0,109.140975729,2.0,110.486,109.388,147,0.0
99.9956828753,21.6190279349,108.0,1000.0,-120.187,1000.0,1000.0,148,0.477472,109.643,3.1002956447,109.685152248,58.8496,44.9892,23.6744186047,109.636223719,3.0,110.873,109.91,148,0.0
99.9956828753,15.9798475941,85.0,1000.0,-121.266,1000.0,1000.0,149,0.5024,110.706,3.03062398742,110.726005085,63.5942,45.1908,17.2413793103,110.692828998,3.0,111.115,110.944,149,0.0
99.9956828753,10.1449092491,40.0,1000.0,-121.643,1000.0,1000.0,150,0.475203,111.052,3.25467913464,111.077587591,67.493,45.3154,14.3714285714,111.045086145,3.0,111.418,111.303,150,0.0
99.9956828753,15.5128160222,68.0,1000.0,-122.487,1000.0,1000.0,151,0.519073,111.722,3.09831725252,111.766211794,63.0819,45.4814,15.59375,111.723339721,2.0,111.866,111.985,151,0.0
99.9956828753,16.3260905498,75.0,1000.0,-123.172,1000.0,1000.0,152,0.57838,112.115,3.30917509783,112.136102905,73.9245,45.6399,20.4791666667,112.096487749,3.0,112.113,112.364,152,0.0
99.9956828753,17.6651758854,91.0,1000.0,-123.66,1000.0,1000.0,153,0.624594,113.213,3.07306024503,113.240269484,61.7702,45.788,19.6862745098,113.209146096,3.0,112.502,113.472,153,0.0
99.9956828753,17.9971062489,82.0,1000.0,-124.768,1000.0,1000.0,154,0.475203,113.693,3.16629926502,113.71789607,64.4784,45.9427,20.75,113.677047645,4.0,112.89,113.937,154,0.0
99.9956828753,12.5191689755,51.0,1000.0,-124.922,1000.0,1000.0,155,0.603489,113.932,3.10243356761,113.960658223,66.2908,46.0806,17.8571428571,113.916871076,3.0,113.35,114.171,155,0.0
99.9956828753,16.8171375597,62.0,1000.0,-126.254,1000.0,1000.0,156,0.466461,115.131,3.42026063338,115.184102553,73.6303,46.1378,22.9545454545,115.129479928,3.0,113.593,115.404,156,0.0
99.9956828753,16.6121134733,77.0,1000.0,-126.719,1000.0,1000.0,157,0.504113,115.806,3.20542320131,115.842571057,69.7297,46.3543,18.2363636364,115.79808138,3.0,113.86,116.072,157,0.0
99.9956828753,11.5186374309,50.0,1000.0,-127.469,1000.0,1000.0,158,0.455195,116.83,3.32354991889,116.870433397,70.4648,46.5068,18.2909090909,116.825067782,4.0,114.281,117.103,158,0.0
99.9956828753,13.3613273774,67.0,1000.0,-128.163,1000.0,1000.0,159,0.401758,117.038,3.32056272245,117.081253689,74.9106,46.6608,15.8253968254,117.034645207,2.0,114.692,117.31,159,0.0
99.9956828753,9.79607814034,48.0,1000.0,-128.92,1000.0,1000.0,160,0.485497,117.971,3.31227104363,117.990986652,75.939,46.8225,12.6835443038,117.951996223,3.0,115.131,118.235,160,0.0
99.9956828753,12.8766454721,74.0,1000.0,-129.895,1000.0,1000.0,161,0.434082,118.683,3.24734427043,118.706773123,72.6992,46.9248,13.1447368421,118.676712132,3.0,115.468,118.916,161,0.0
99.9956828753,12.8497814424,54.0,1000.0,-130.854,1000.0,1000.0,162,0.467813,119.675,3.34576151506,119.704488725,74.9109,47.0559,13.0,119.667995191,3.0,115.792,119.951,162,0.0
99.9956828753,12.6122983316,47.0,1000.0,-131.394,1000.0,1000.0,163,0.547437,119.884,3.40104803025,119.914084013,78.1922,47.2416,14.5588235294,119.882880511,3.0,116.16,120.147,163,0.0
99.9956828753,22.5517537505,128.0,1000.0,-132.077,1000.0,1000.0,164,0.648193,120.516,3.48242809757,120.552312957,79.5512,47.4323,20.7083333333,120.506130786,3.0,116.524,120.781,164,0.0
99.9956828753,17.0510173549,62.0,1000.0,-132.562,1000.0,1000.0,165,0.517174,121.607,3.20274411144,121.626584106,71.5392,47.5709,20.5510204082,121.594131879,3.0,116.645,121.876,165,0.0
99.9956828753,23.8849688201,108.0,1000.0,-133.441,1000.0,1000.0,166,0.523579,121.93,3.25979218316,121.972680767,71.1143,47.7033,22.9090909091,121.9219088,3.0,116.917,122.201,166,0.0
99.9956828753,15.2661890767,72.0,1000.0,-134.237,1000.0,1000.0,167,0.568748,123.009,3.34209042068,123.032063894,75.2556,47.9228,18.1272727273,122.99290061,3.0,117.293,123.258,167,0.0
99.9956828753,18.2391554065,89.0,1000.0,-134.641,1000.0,1000.0,168,0.500291,123.296,3.39562802488,123.328527446,81.1562,48.0694,19.2884615385,123.285303957,3.0,117.527,123.549,168,0.0
99.9956828753,14.0562849072,62.0,1000.0,-135.411,1000.0,1000.0,169,0.525808,124.102,3.55550203206,124.142609919,84.8681,48.2126,15.6229508197,124.098685536,3.0,117.993,124.371,169,0.0
99.9956828753,14.6562462983,65.0,1000.0,-136.388,1000.0,1000.0,170,0.612238,124.833,3.33379248176,124.868123644,75.8899,48.2835,17.1666666667,124.817635806,3.0,118.291,125.093,170,0.0
99.9956828753,14.9918414255,67.0,1000.0,-136.672,1000.0,1000.0,171,0.517556,124.755,3.49958945192,124.816781268,81.1498,48.4229,17.7368421053,124.749172582,3.0,118.646,125.067,171,0.0
99.9956828753,12.5181399819,70.0,1000.0,-137.257,1000.0,1000.0,172,0.612993,125.825,3.52027708539,125.875453365,83.8226,48.5682,14.1690140845,125.811581333,3.0,119.062,126.116,172,0.0
99.9956828753,16.522005528,83.0,1000.0,-138.301,1000.0,1000.0,173,0.579391,126.683,3.43729093153,126.749672519,77.6533,48.7911,16.7,126.681556362,3.0,119.307,126.97,173,0.0
99.9956828753,14.3484226361,56.0,1000.0,-139.223,1000.0,1000.0,174,0.507728,127.366,3.51397659191,127.413188849,79.4131,48.96,17.625,127.354728273,2.0,119.714,127.658,174,0.0
99.9956828753,18.3519299621,109.0,1000.0,-139.455,1000.0,1000.0,175,0.504731,127.294,3.56904966267,127.352026761,83.1121,49.0378,16.8,127.282711478,3.0,119.93,127.606,175,0.0
99.9956828753,13.6005568978,59.0,1000.0,-140.462,1000.0,1000.0,176,0.515758,128.526,3.56174612558,128.567517775,83.4444,49.1442,15.3846153846,128.507040523,3.0,120.33,128.811,176,0.0
99.9956828753,13.7856104528,65.0,1000.0,-141.029,1000.0,1000.0,177,0.486502,129.056,3.46449206388,129.112852954,79.9371,49.2788,16.5833333333,129.05087825,3.0,120.61,129.351,177,0.0
99.9956828753,13.6068114121,64.0,1000.0,-141.749,1000.0,1000.0,178,0.488602,129.952,3.45713729792,130.024831785,83.0718,49.3689,15.2272727273,129.939784873,3.0,120.886,130.247,178,0.0
99.9956828753,21.8317330043,109.0,1000.0,-142.343,1000.0,1000.0,179,0.537422,130.369,3.50709839664,130.437727717,84.7163,49.5268,20.5208333333,130.351061342,3.0,121.213,130.683,179,0.0
99.9956828753,20.3203587045,107.0,1000.0,-143.083,1000.0,1000.0,180,0.518346,130.875,3.47666219794,130.952078535,82.6335,49.543,17.2881355932,130.866105349,3.0,121.46,131.192,180,0.0
99.9956828753,12.2355742344,64.0,1000.0,-143.521,1000.0,1000.0,181,0.521409,131.385,3.68578493439,131.455891456,91.6225,49.6893,13.4864864865,131.381735587,2.0,121.602,131.744,181,0.0
99.9956828753,18.3472985761,96.0,1000.0,-144.071,1000.0,1000.0,182,0.393077,131.831,3.57675213156,131.90077045,89.3633,49.9034,16.1206896552,131.827990693,3.0,121.839,132.147,182,0.0
99.9956828753,15.0764992091,75.0,1000.0,-144.61,1000.0,1000.0,183,0.504025,132.828,3.4083902328,132.896242032,81.5485,50.0734,16.3384615385,132.806901862,3.0,122.067,133.163,183,0.0
99.9956828753,15.5975623293,98.0,1000.0,-145.436,1000.0,1000.0,184,0.40398,133.448,3.55757782488,133.532667169,85.289,50.1684,15.7777777778,133.433085501,3.0,122.329,133.782,184,0.0
99.9956828753,13.6639286497,99.0,1000.0,-145.564,1000.0,1000.0,185,0.536007,133.649,3.56243865204,133.737994963,90.9921,50.3643,13.8082191781,133.645655814,3.0,122.681,133.992,185,0.0
99.9956828753,13.8824488638,65.0,1000.0,-146.534,1000.0,1000.0,186,0.434433,134.34,3.66725427033,134.399788321,88.6717,50.4856,16.3606557377,134.325251681,3.0,123.009,134.673,186,0.0
99.9956828753,16.2386503799,70.0,1000.0,-146.875,1000.0,1000.0,187,0.694548,134.336,3.53917835797,134.454348894,88.3826,50.6869,17.0338983051,134.335133159,3.0,123.403,134.663,187,0.0
99.9956828753,20.7213720663,95.0,1000.0,-147.792,1000.0,1000.0,188,0.661073,135.355,3.57848025649,135.423085329,87.3341,50.8045,20.3673469388,135.340341649,2.0,123.681,135.689,188,0.0
99.9956828753,37.3267465912,147.0,1000.0,-148.382,1000.0,1000.0,189,0.49827,135.823,3.60890631455,135.913006431,93.1205,50.917,26.2368421053,135.820380991,3.0,124.111,136.146,189,0.0
99.9956828753,13.3632002938,60.0,1000.0,-148.808,1000.0,1000.0,190,0.4743,136.363,3.67802281198,136.455519762,95.2178,51.0136,16.9661016949,136.350921619,3.0,124.419,136.707,190,0.0
99.9956828753,20.1501237849,88.0,1000.0,-149.765,1000.0,1000.0,191,0.540511,137.408,3.72711521395,137.48990801,93.5204,51.2158,20.1836734694,137.388284923,3.0,124.592,137.772,191,0.0
99.9956828753,9.91281101516,49.0,1000.0,-149.909,1000.0,1000.0,192,0.42661,137.541,3.85451671749,137.644627491,107.078,51.3747,12.9466666667,137.54150846,3.0,124.957,137.884,192,0.0
99.9956828753,11.3983516116,58.0,1000.0,-150.423,1000.0,1000.0,193,0.457713,137.636,3.80826530977,137.717198139,102.895,51.5674,13.358974359,137.615973505,3.0,125.309,137.994,193,0.0
99.9956828753,17.002597886,84.0,1000.0,-151.447,1000.0,1000.0,194,0.532856,138.871,3.72880517603,138.969795969,96.9522,51.7474,17.5614035088,138.875205112,3.0,125.641,139.222,194,0.0
99.9956828753,12.1026652322,50.0,1000.0,-151.948,1000.0,1000.0,195,0.537385,139.482,3.80398292273,139.583149773,104.028,51.854,16.0967741935,139.47071971,3.0,126.043,139.835,195,0.0
99.9956828753,15.3793350775,72.0,1000.0,-152.532,1000.0,1000.0,196,0.460431,140.065,3.72969993828,140.147498379,98.4783,52.0603,14.6567164179,140.053940101,3.0,126.413,140.402,196,0.0
99.9956828753,14.4141484926,76.0,1000.0,-152.935,1000.0,1000.0,197,0.415442,140.324,3.69883178596,140.3994295,96.135,52.275,15.3333333333,140.322883529,3.0,126.657,140.653,197,0.0
99.9956828753,14.3589367072,65.0,1000.0,-153.66,1000.0,1000.0,198,0.448397,141.059,3.58962619257,141.133666759,93.1221,52.5016,15.1818181818,141.043609086,3.0,126.942,141.394,198,0.0
99.9956828753,13.5467475232,73.0,1000.0,-154.375,1000.0,1000.0,199,0.40936,141.339,3.70844338215,141.432110773,100.221,52.6139,14.9104477612,141.328621052,3.0,127.308,141.674,199,0.0
99.9956828753,12.9278785251,64.0,1000.0,-155.173,1000.0,1000.0,200,0.382515,142.05,3.72504253599,142.133282496,93.7536,52.7367,13.7808219178,142.049189427,3.0,127.653,142.391,200,0.0
99.9956828753,17.7247666427,86.0,1000.0,-155.9,1000.0,1000.0,201,0.428147,143.108,3.66835921644,143.170983196,97.4757,52.8461,18.4074074074,143.090428959,3.0,128.006,143.418,201,0.0
99.9956828753,16.9958992618,83.0,1000.0,-156.585,1000.0,1000.0,202,0.425439,143.977,3.59197624922,144.056454434,92.5449,52.9721,14.9692307692,143.965448755,3.0,128.284,144.295,202,0.0
99.9956828753,16.9479321595,111.0,1000.0,-157.168,1000.0,1000.0,203,0.452461,143.883,3.92603783456,143.935080485,107.97,53.1473,17.4745762712,143.868590081,3.0,128.455,144.221,203,0.0
99.9956828753,12.5826817957,70.0,1000.0,-157.441,1000.0,1000.0,204,0.365021,144.097,3.81770507886,144.172215503,109.114,53.3443,13.8472222222,144.097596379,3.0,128.828,144.422,204,0.0
99.9956828753,18.0778126404,115.0,1000.0,-158.254,1000.0,1000.0,205,0.448831,145.364,3.91606507014,145.437695288,106.662,53.4752,16.4918032787,145.351876781,3.0,129.161,145.699,205,0.0
99.9956828753,12.7775416624,60.0,1000.0,-158.681,1000.0,1000.0,206,0.417369,145.361,3.83173860102,145.465778488,106.319,53.5788,14.6176470588,145.353266873,3.0,129.422,145.722,206,0.0
99.9956828753,13.2743214128,80.0,1000.0,-159.58,1000.0,1000.0,207,0.473537,146.566,4.07646351766,146.635183798,114.125,53.7334,15.6031746032,146.548959134,3.0,129.757,146.934,207,0.0
99.9956828753,20.4030254304,93.0,1000.0,-160.064,1000.0,1000.0,208,0.632979,146.575,3.79720929413,146.636100337,105.581,53.7713,24.380952381,146.565694962,3.0,129.977,146.895,208,0.0
99.9956828753,16.135551336,64.0,1000.0,-160.473,1000.0,1000.0,209,0.484616,147.258,3.78691697802,147.325061531,100.509,53.9008,19.2745098039,147.24449347,2.0,130.301,147.563,209,0.0
99.9956828753,12.8669479524,58.0,1000.0,-161.02,1000.0,1000.0,210,0.419692,147.819,3.9438960768,147.914589217,111.982,54.0185,15.859375,147.822589471,3.0,130.673,148.164,210,0.0
99.9956828753,18.6643878817,106.0,1000.0,-161.907,1000.0,1000.0,211,0.538297,148.219,3.78424838021,148.301044187,108.095,54.1473,17.875,148.200896114,3.0,130.822,148.574,211,0.0
99.9956828753,10.3365658995,56.0,1000.0,-161.65,1000.0,1000.0,212,0.423988,148.551,3.88854104732,148.612898309,114.395,54.2486,13.5,148.535645538,3.0,131.205,148.875,212,0.0
99.9956828753,12.3446206242,54.0,1000.0,-162.895,1000.0,1000.0,213,0.578132,149.166,3.74327128814,149.224104377,98.8871,54.4384,17.4736842105,149.163872863,3.0,131.408,149.517,213,0.0
99.9956828753,21.0940062717,138.0,1000.0,-163.505,1000.0,1000.0,214,0.640228,150.003,3.78305556101,150.06171665,108.628,54.5485,19.3461538462,149.9781787,3.0,131.614,150.316,214,0.0
99.9956828753,18.6957808669,122.0,1000.0,-163.636,1000.0,1000.0,215,0.42798,150.44,3.9173911331,150.546025398,110.026,54.6698,16.6333333333,150.448706531,2.0,131.857,150.806,215,0.0
99.9956828753,11.0755424523,52.0,1000.0,-164.253,1000.0,1000.0,216,0.364932,150.437,3.89588472857,150.514547672,113.273,54.7754,13.3783783784,150.425354285,3.0,132.065,150.772,216,0.0
99.9956828753,10.5156490609,82.0,1000.0,-164.78,1000.0,1000.0,217,0.367061,151.377,3.75590649024,151.425253296,107.731,54.8422,12.3703703704,151.356881069,3.0,132.386,151.677,217,0.0
99.9956828753,11.333835283,58.0,1000.0,-165.095,1000.0,1000.0,218,0.364269,152.181,3.84858703353,152.265872745,112.703,54.9937,13.4133333333,152.181004145,3.0,132.794,152.494,218,0.0
99.9956828753,12.9995143654,79.0,1000.0,-165.432,1000.0,1000.0,219,0.337862,151.921,3.93603399309,151.979382633,119.371,55.1039,15.1666666667,151.906179619,4.0,132.981,152.252,219,0.0
99.9956828753,10.8467507386,76.0,1000.0,-166.329,1000.0,1000.0,220,0.332114,152.753,3.82784761956,152.822181037,110.573,55.2627,11.5172413793,152.744065969,3.0,133.245,153.057,220,0.0
99.9956828753,10.5557098473,45.0,1000.0,-166.485,1000.0,1000.0,221,0.325021,152.862,3.97285374628,152.947529627,116.199,55.361,14.5588235294,152.854153992,3.0,133.638,153.187,221,0.0
99.9956828753,14.0003300588,93.0,1000.0,-167.119,1000.0,1000.0,222,0.391709,153.598,3.93852874388,153.658279624,118.87,55.4891,14.5942028986,153.591394007,3.0,133.938,153.918,222,0.0
99.9956828753,11.4282169852,63.0,1000.0,-167.125,1000.0,1000.0,223,0.479133,153.849,3.79909786644,153.955950013,102.646,55.5502,14.8059701493,153.83493082,3.0,134.129,154.185,223,0.0
99.9956828753,15.2637446831,73.0,1000.0,-167.583,1000.0,1000.0,224,0.475911,154.138,3.93405162451,154.233945031,111.609,55.627,17.0338983051,154.122259152,3.0,134.42,154.486,224,0.0
99.9956828753,9.38819003942,42.0,1000.0,-168.198,1000.0,1000.0,225,0.388042,154.742,3.86645807935,154.838967513,112.866,55.7452,13.5479452055,154.731152386,3.0,134.836,155.095,225,0.0
99.9956828753,11.8101087232,57.0,1000.0,-169.024,1000.0,1000.0,226,0.330469,155.129,3.97369298898,155.251682244,116.337,55.8312,16.1935483871,155.123112578,3.0,135.094,155.522,226,0.0
99.9956828753,13.3045642007,68.0,1000.0,-169.329,1000.0,1000.0,227,0.341314,156.18,3.99022719267,156.267828282,119.58,55.9806,14.4,156.167396495,3.0,135.375,156.499,227,0.0
99.9956828753,10.0611014195,56.0,1000.0,-169.683,1000.0,1000.0,228,0.334877,155.768,3.95767953637,155.867219749,115.732,56.1096,13.1052631579,155.762102369,3.0,135.589,156.154,228,0.0
99.9956828753,11.7592255169,55.0,1000.0,-170.49,1000.0,1000.0,229,0.413489,156.657,3.93759682011,156.765193191,114.64,56.323,15.196969697,156.661015797,3.0,135.951,156.995,229,0.0
99.9956828753,10.1068228487,51.0,1000.0,-170.665,1000.0,1000.0,230,0.441062,156.423,4.07411485533,156.51471437,125.961,56.358,14.3768115942,156.413132788,4.0,136.165,156.807,230,0.0
99.9956828753,13.3156273349,57.0,1000.0,-170.711,1000.0,1000.0,231,0.464537,157.497,4.02492878924,157.590865035,124.455,56.5095,16.1290322581,157.488202659,3.0,136.515,157.871,231,0.0
99.9956828753,15.6044391347,74.0,1000.0,-171.178,1000.0,1000.0,232,0.614173,157.295,3.95481914266,157.38557317,121.477,56.6123,18.9615384615,157.266824546,5.0,136.818,157.646,232,0.0
99.9956828753,10.2903352209,58.0,1000.0,-171.387,1000.0,1000.0,233,0.433135,157.75,4.04036070013,157.846927431,130.202,56.6066,16.564516129,157.755491577,4.0,137.058,158.085,233,0.0
99.9956828753,15.242029013,72.0,1000.0,-171.634,1000.0,1000.0,234,0.403062,157.596,3.93940783574,157.715315475,114.91,56.7105,16.9491525424,157.60241106,3.0,137.281,157.989,234,0.0
99.9956828753,11.5788545932,46.0,1000.0,-172.134,1000.0,1000.0,235,0.40457,157.945,3.80137411215,158.028103364,110.666,56.7677,15.7213114754,157.925626664,4.0,137.702,158.282,235,0.0
99.9956828753,13.2485186507,80.0,1000.0,-172.421,1000.0,1000.0,236,0.42849,158.159,4.04783515688,158.290062742,126.702,56.849,16.5737704918,158.146290209,4.0,137.849,158.595,236,0.0
99.9956828753,14.4860936226,80.0,1000.0,-173.293,1000.0,1000.0,237,0.422812,158.923,3.9966836438,159.044863117,131.137,56.966,17.7413793103,158.920347086,4.0,138.193,159.278,237,0.0
99.9956828753,11.9209898918,63.0,1000.0,-173.392,1000.0,1000.0,238,0.408552,159.582,4.13416677591,159.712725459,131.963,57.0858,16.3,159.581093277,4.0,138.498,159.983,238,0.0
99.9956828753,16.496620992,73.0,1000.0,-173.518,1000.0,1000.0,239,0.397027,159.411,3.91248360637,159.521478018,113.561,57.1946,17.5789473684,159.387987277,3.0,138.879,159.84,239,0.0
99.9956828753,17.9675150542,79.0,1000.0,-173.74,1000.0,1000.0,240,0.453004,159.508,3.992699847,159.631800272,125.592,57.2688,20.7916666667,159.500432298,4.0,139.148,159.904,240,0.0
99.9956828753,17.7963186669,85.0,1000.0,-174.136,1000.0,1000.0,241,0.535453,159.927,4.03630981705,160.078629756,130.716,57.3969,19.7254901961,159.918474231,3.0,139.387,160.358,241,0.0
98.8023164382,23.0722777376,141.0,1000.0,-174.797,202.0,927.454545455,242,0.45034,160.588,4.04002460387,160.709461731,120.191,57.413,20.3,160.592999813,3.0,139.671,160.996,242,229.408870256
99.9956828753,23.5377100704,96.0,1000.0,-174.768,1000.0,1000.0,243,0.398919,160.444,3.8592037877,160.522174026,114.484,57.6092,23.9756097561,160.422895065,3.0,139.878,160.798,243,0.0
99.9956828753,16.9562345139,78.0,1000.0,-175.323,1000.0,1000.0,244,0.535339,161.11,4.06991563799,161.226507027,133.552,57.6924,21.1666666667,161.095332961,3.0,140.246,161.539,244,0.0
99.9956828753,17.9878135601,71.0,1000.0,-175.322,1000.0,1000.0,245,0.503052,161.06,3.92761442856,161.25711317,121.331,57.758,21.2173913043,161.065353814,4.0,140.514,161.5,245,0.0
99.9956828753,14.3406490396,63.0,1000.0,-175.885,1000.0,1000.0,246,0.407885,161.57,4.08132806888,161.752086202,116.158,57.91,18.6181818182,161.5580578,4.0,140.81,162.056,246,0.0
99.9956828753,19.2517690393,83.0,1000.0,-176.685,1000.0,1000.0,247,0.435423,162.488,4.15269956356,162.660730339,127.541,57.9773,23.2093023256,162.489986103,3.0,141.108,162.944,247,0.0
99.9956828753,20.9312919629,101.0,1000.0,-177.299,1000.0,1000.0,248,0.538817,163.3,3.8427930433,163.44763964,114.75,58.0841,23.2093023256,163.2948277,4.0,141.314,163.714,248,0.0
99.9956828753,19.7803431259,89.0,1000.0,-177.046,1000.0,1000.0,249,0.401283,162.855,3.93888524383,163.021827136,121.501,58.1466,20.5918367347,162.848552766,3.0,141.577,163.303,249,0.0
99.9956828753,17.6087826555,64.0,1000.0,-177.857,1000.0,1000.0,250,0.708601,163.674,3.86548068256,163.810775602,117.928,58.2816,22.976744186,163.667559519,2.0,141.796,164.075,250,0.0
