AverageAction,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MinReturn,AverageAbsQ,AverageQLoss,Epoch,StdEsReturn,AverageAbsY,AverageReturn,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxReturn,AverageY
0.752458,46.2210252129,46.6099,80.8728,552.558868865,123,239.755280931,408.290553771,226.737,167.62,123,211.148945383,226.642710601,520.760210678,226.58,211.738429698,5.73228523452,-231.521,9.85779172195,598.879362001,226.608556957
0.704018,22.6641065607,46.6946,81.2613,505.195028392,124,268.868681627,437.261876086,226.836,178.135,124,138.02241059,226.706284301,512.180573341,226.638,208.919805119,5.83877781314,-231.71,9.2379682714,543.88138127,226.660767788
0.68698,52.0553391184,46.866,81.5194,526.437755348,125,195.861675118,354.085282022,229.238,155.59,125,162.377023638,229.148654676,408.441566843,229.085,185.371338282,5.69824504056,-233.944,12.4889338974,639.319873605,229.107937342
0.7007,26.3812511873,46.9589,81.8799,686.289559557,126,257.957095352,475.590309195,230.622,172.951,126,202.336807762,230.4973769,527.455075175,230.425,211.410463568,5.84468573911,-235.416,9.22414121648,577.993498862,230.441209931
0.699657,39.4711864528,47.1278,82.2314,626.138141859,127,220.604633916,407.423670809,231.025,169.557,127,158.636326893,230.919364304,512.498924138,230.836,208.124015241,5.86832263396,-235.754,10.895609356,610.127352717,230.860056885
0.72977,10.8300930862,47.2877,82.6419,541.766849163,128,178.339810051,418.126536077,232.174,176.289,128,170.362418974,232.076465758,462.624006238,231.991,200.764042961,5.9475075433,-237.124,9.70179287401,497.268308495,232.030416815
0.633089,54.619308314,47.4091,82.9226,572.253547291,129,239.361893609,236.910998072,233.809,191.733,129,191.235701689,233.667391305,327.657017506,233.602,164.605472627,6.00973807079,-238.794,11.3907855257,395.303884661,233.624692388
0.655871,17.4850767468,47.5183,83.2176,368.314648412,130,192.848927546,536.052376582,236.163,164.167,130,114.76316777,236.053309337,570.946106128,235.983,213.467220677,5.7603698423,-240.898,7.09045348705,602.862348338,235.991046487
0.643226,158.613850998,47.6356,83.6249,782.382264528,131,262.850120824,509.618339159,236.385,193.533,131,269.141301547,236.281021902,861.680085055,236.198,226.737947006,6.0792714886,-241.207,18.6557563925,1250.12328888,236.23420239
0.626751,194.226467366,47.8003,83.9492,517.805555283,132,211.633867351,185.036235012,237.315,182.103,132,152.712778208,237.192092039,358.569836931,237.12,157.940723807,6.00477289081,-242.146,10.3512434489,784.108231239,237.144654074
0.635274,212.484349068,47.9391,84.2646,547.472364607,133,211.061150359,192.237149753,238.582,211.587,133,160.405003396,238.457981727,725.507041567,238.4,210.418813728,6.35984050599,-243.605,11.551524967,1149.18781055,238.41566602
0.634365,142.074662447,48.0481,84.4964,791.271863563,134,276.283902697,292.443012212,239.982,186.689,134,261.382099519,239.863360306,444.257195746,239.78,185.131575021,6.10586512597,-244.935,8.23763215616,1149.97628889,239.812924829
0.553308,115.588382221,48.2635,84.8184,919.120067951,135,335.665927878,169.725191024,241.794,182.385,135,310.068174204,241.692324489,231.889944555,241.599,124.330914343,6.07983686348,-246.551,8.61409322271,991.851468692,241.644431234
0.637357,208.083608185,48.3311,85.0536,550.224235204,136,232.058391483,168.096179578,242.961,174.324,136,168.358939234,242.81453253,345.351194499,242.763,150.952608292,5.93885681594,-248.002,8.80452624649,843.121724397,242.761945746
0.574038,429.831927416,48.3745,85.3423,622.387430672,137,168.802364989,178.247236314,244.2,173.32,137,180.861504155,244.073665154,446.94765199,244.004,153.51561851,5.89726191233,-249.118,3.71224175877,2226.98935062,244.025333226
0.54354,283.270785972,48.5308,85.7076,479.600428157,138,245.098333614,192.963715745,243.92,204.006,138,166.391543986,243.813996014,485.440939598,243.74,159.296172329,6.26754772362,-249.088,50.0544013883,1389.67825452,243.777306677
0.596896,272.10842695,48.6507,86.0891,709.624061088,139,247.89565513,311.360460318,246.746,200.325,139,206.982631436,246.61900588,642.374400144,246.54,198.395940727,6.3189034569,-251.907,14.6763061912,1369.08593695,246.563372742
0.55548,170.426878475,48.7728,86.4549,548.120546032,140,265.708831298,338.725026042,248.1,186.133,140,195.645681063,247.985705025,518.981182665,247.91,187.36124745,6.15229775841,-253.29,8.40876130321,1073.4135271,247.93869088
0.567911,203.210817855,48.8778,86.77,625.727733585,141,213.574959991,332.065439882,248.512,205.716,141,174.464322637,248.426114381,629.806895443,248.333,174.685544247,6.36329401976,-253.656,24.8199521385,1120.94559298,248.363176116
0.622336,392.932328436,48.9851,87.053,503.891858281,142,265.890009542,429.904541621,250.277,201.924,142,164.863866504,250.165403814,726.598972334,250.069,199.382884884,6.37075622085,-255.603,24.4794823662,2596.13563047,250.102627641
0.601159,242.59450307,49.0714,87.3555,821.123072603,143,224.683823996,385.727568882,250.051,222.264,143,235.650198099,249.909461385,739.552405426,249.796,199.979663574,6.43961236792,-255.456,11.0073150501,1452.82640369,249.813486052
0.617864,330.815716786,49.2397,87.6858,874.14516337,144,392.34167657,223.695576943,251.301,204.813,144,302.792961685,251.182036694,695.056652522,251.09,193.454745797,6.24449556834,-256.527,107.145032537,1460.86540705,251.125824052
0.62758,498.164316332,49.3434,88.0314,968.140794389,145,463.669901911,279.708160611,253.999,213.937,145,337.242843962,253.908035445,726.674175181,253.799,184.696188448,6.44333954648,-259.425,10.9660354621,2056.58960769,253.83607023
0.61734,448.276475671,49.5387,88.2758,556.764417644,146,194.700214825,253.006163016,254.282,226.327,146,172.16838417,254.153029779,816.720840587,254.051,192.1937424,6.65756877583,-259.79,14.399183866,2398.2771599,254.073095762
0.573452,470.802722741,49.6974,88.6267,603.680730729,147,221.005806436,396.709113774,255.861,204.408,147,158.884984051,255.739714277,1158.08240898,255.619,194.543300338,6.41257986901,-261.251,14.0358867454,2211.50559979,255.659145245
0.58316,205.969025394,49.8396,88.8692,507.157576994,148,236.183441752,149.64450082,257.554,192.675,148,160.748913226,257.432188008,256.147765516,257.342,125.786993592,6.24576069776,-262.77,19.2433519252,929.445740073,257.363808936
0.598536,359.933627055,50.0036,89.2207,314.922868399,149,114.901392107,153.550226711,257.388,206.384,149,92.9181686896,257.273848667,666.012142751,257.171,191.281580137,6.4156267802,-262.817,11.6203900766,2209.22900911,257.204734283
0.582544,406.880996419,50.1846,89.565,457.306263217,150,224.869276089,204.864614497,259.2,206.995,150,151.55569656,259.077792302,521.799037985,258.987,168.919997263,6.47532165735,-264.823,25.7861062926,1530.26926779,259.004706013
0.582897,324.545887497,50.3134,89.8947,1289.77816476,151,527.052842725,327.095318218,259.374,210.294,151,428.15243773,259.224767159,815.260979844,259.119,214.428511034,6.53478671746,-264.871,17.2315934111,1972.46621729,259.133376397
0.551909,306.192707058,50.4646,90.3334,509.140756501,152,213.71210033,135.274848594,262.33,220.171,152,168.366052714,262.240338462,356.628121872,262.135,126.799831696,6.58464266432,-267.949,13.2815246049,1524.451643,262.176102919
0.606511,251.281193352,50.5491,90.6771,602.425075854,153,238.428489599,341.31282933,262.407,240.463,153,231.9093794,262.275373855,572.028625153,262.166,190.593016188,6.7745383899,-267.848,6.37293982137,1771.2398119,262.205301399
0.519238,655.889846747,50.7164,90.9772,652.384366848,154,219.502555071,216.367852391,262.794,258.274,154,190.822076232,262.672504519,575.412137448,262.555,141.562412667,6.83571699133,-268.261,16.8328640855,1989.79681128,262.576174198
0.572553,528.467965435,50.8126,91.3056,504.839752911,155,250.159370073,239.541610908,263.808,207.639,155,156.087903571,263.699371319,581.055172623,263.537,157.850659153,6.5218686296,-269.042,17.251558674,2227.74531996,263.588268759
0.575757,63.6936749384,50.9217,91.6151,468.521720624,156,205.161465853,239.786265951,266.088,235.06,156,168.780930987,265.92749139,286.437360862,265.806,142.535848856,6.82437574615,-271.483,9.09419015248,724.010326483,265.834734729
0.51708,369.170458761,51.0672,91.9562,516.883345503,157,213.524204328,232.150764798,266.568,225.625,157,152.231068568,266.397313586,631.315243933,266.29,169.897244789,6.7882947408,-272.15,12.0718809184,2465.81789089,266.310571487
0.527987,16.4994633636,51.1523,92.2457,748.525842492,158,226.646842281,192.793689661,267.791,211.995,158,196.536531206,267.64744869,202.814149736,267.523,114.159851566,6.72398472112,-273.263,25.6734828304,340.745628137,267.553027514
0.512358,106.467387877,51.2643,92.4673,874.98348966,159,281.608979895,210.783067462,269.29,206.861,159,264.929839744,269.139052059,262.365683432,269.067,129.581150237,6.61593955058,-274.562,12.303615085,971.011742427,269.076940159
0.599464,89.6820706708,51.3468,92.7117,727.578827935,160,279.394836625,135.502642721,269.453,210.269,160,252.652306946,269.332628687,234.834597244,269.191,120.685688531,6.76629859866,-274.831,13.757552916,737.533790111,269.229515388
0.559498,469.981778566,51.444,92.9667,656.228923491,161,274.223734807,213.481670748,270.133,212.47,161,216.019498694,270.013138168,739.203042255,269.881,176.027319164,6.56238460032,-275.493,15.8869171461,1689.95377114,269.919426242
0.623973,173.423575852,51.5584,93.2434,669.401169205,162,262.699059728,199.267007227,273.333,220.232,162,170.835049316,273.207121626,661.395398699,273.095,186.084870125,6.59084546203,-278.596,43.9391815383,1155.19837159,273.126077604
0.552162,47.0969787102,51.7189,93.4584,542.373484527,163,163.243127472,128.986528629,272.15,232.749,163,142.020729691,271.995497101,258.486130799,271.883,132.378091404,6.95567377607,-277.603,16.2640393719,314.002581905,271.919702644
0.622037,261.611867578,51.8552,93.7151,944.266135046,164,329.340408712,208.666553926,274.428,253.593,164,358.138977582,274.265629062,583.308339356,274.153,182.825281011,6.89120796088,-279.751,10.2537720459,1674.70339345,274.165046579
0.613364,274.876478211,51.927,94.0178,902.415302508,165,523.544380521,266.621326855,276.741,226.751,165,215.300555021,276.613264399,651.743167522,276.535,195.637835262,6.76816446208,-282.303,277.1533065,1980.72029908,276.554183919
0.614165,442.040231999,52.0628,94.2715,801.670209878,166,313.742924996,609.993056585,276.002,249.099,166,247.994409437,275.88072466,1019.57418653,275.714,195.815743655,6.88834540209,-281.456,8.19682198013,2175.10420793,275.75883071
0.642588,203.850338499,52.1568,94.5868,683.604516953,167,197.552031596,213.395677995,277.842,195.261,167,192.64903158,277.6832788,323.590099123,277.607,140.366388387,6.52864060847,-283.178,16.0259145329,1185.15503248,277.623466134
0.551496,88.2431438698,52.244,94.9331,617.114205402,168,377.378240174,174.241045704,277.096,265.811,168,193.307152113,276.962868261,215.871857708,276.839,114.112110196,7.11429110762,-282.73,21.7538479111,842.713180405,276.897100884
0.615542,293.384046139,52.3964,95.2183,573.911637345,169,210.959088798,188.081328736,279.412,233.878,169,227.525686756,279.254866645,533.406455883,279.163,171.342764637,6.74702881364,-284.926,8.98384617927,1622.29340249,279.177574119
0.672799,404.277431357,52.5439,95.5831,509.614637319,170,255.130079489,198.643385717,279.645,258.123,170,185.339166059,279.493319007,765.511627596,279.382,196.990097041,7.09044730862,-285.544,24.3007870775,2649.68561639,279.420783904
0.641771,321.247711196,52.6889,95.8911,560.747938808,171,239.692144972,198.155866616,282.028,254.069,171,170.075771554,281.861183263,482.505674896,281.746,161.563893269,7.07293404489,-287.701,10.7011160037,1180.22284428,281.770925778
0.601674,11.0750291242,52.7595,96.1825,970.33464736,172,476.323642398,218.98757063,282.57,241.447,172,283.795581229,282.366888365,259.093183499,282.271,138.193915734,7.06454544699,-288.232,18.4436229124,277.717237726,282.300442013
0.574101,16.2776340964,52.9098,96.5192,803.866836848,173,283.038681393,210.789800724,282.968,231.674,173,247.281231194,282.809962135,249.268233194,282.705,132.729003609,6.92890186964,-288.65,9.61721946996,276.246905046,282.734057997
0.673768,812.97987534,52.9933,96.8493,455.399444229,174,140.203481702,317.694720769,283.632,293.573,174,157.120825086,283.50549099,1241.24177413,283.382,209.055804293,7.27523201151,-289.288,11.5274037747,2931.75790113,283.41374729
0.612951,13.7377405386,53.1085,97.1385,488.098323444,175,159.671085088,258.096806939,284.672,290.737,175,157.335717714,284.486863271,277.108973561,284.393,146.146786625,7.18878349646,-290.346,7.79733262029,321.272706642,284.420660897
0.619803,5.03013511606,53.2737,97.4284,836.772285182,176,475.297222947,236.214386973,285.751,268.759,176,220.583088192,285.637955817,248.521537838,285.532,135.578782325,6.98505970778,-291.55,102.147504927,259.80789,285.560754106
0.636958,6.86516705276,53.4141,97.747,496.380447277,177,165.039981422,235.525377088,287.007,263.487,177,156.60594018,286.857546437,249.423289579,286.747,136.302054491,6.98800719683,-292.59,11.9589242779,262.194337061,286.789132357
0.651837,8.58158145981,53.5276,98.1103,466.105753068,178,211.900497585,245.506392194,287.166,296.144,178,150.340095496,286.971521989,265.416755119,286.901,141.660129661,7.35687769183,-292.969,11.081470162,280.473388511,286.904387484
0.609287,10.4900463483,53.6133,98.4547,720.934054345,179,340.058273967,243.251697939,288.344,280.657,179,263.159898327,288.237184481,264.080039475,288.113,141.96319914,7.1493573402,-293.912,16.5166579206,278.201638589,288.173686144
0.675532,252.637562808,53.7334,98.6936,699.192072484,180,368.188819414,266.852431141,289.939,228.692,180,251.498956135,289.727475823,456.720535868,289.685,169.847108397,6.7772953098,-295.703,7.89289431539,1260.57596317,289.688870672
0.623484,10.3539195614,53.8822,98.946,599.827825231,181,386.980855139,234.239426267,290.07,257.652,181,122.663064593,289.905728156,252.565016772,289.807,138.324440888,6.94375200701,-295.778,282.386701617,274.846229385,289.841456284
0.678977,5.9368757121,53.9601,99.1753,1089.90187769,182,527.348464708,250.786663652,291.112,254.655,182,414.659487634,290.9669536,262.617719119,290.879,141.360314258,6.91913522425,-296.883,14.0557395332,277.753860558,290.899092555
0.619705,11.6546251476,54.0905,99.424,645.378976715,183,216.665584346,224.40745107,291.825,276.595,183,217.598556603,291.675245764,249.259802512,291.554,137.402284641,7.02342757776,-297.752,12.7426488036,278.306524504,291.586912296
0.654016,99.5510866494,54.1973,99.7354,815.240722815,184,331.564338706,213.828399379,294.409,290.888,184,288.649515273,294.264493654,249.398712642,294.225,134.170502441,7.06685835308,-300.406,10.7825303411,1145.65336001,294.224491214
0.70051,775.153332051,54.3224,99.9952,955.580484922,185,332.439485591,252.207930354,295.029,294.817,185,303.36793182,294.872792461,770.445316856,294.765,170.771704163,7.32304174972,-300.838,13.4775473662,2782.13774491,294.812299066
0.736678,8.1809048071,54.4582,100.236,892.876674337,186,288.051754767,236.997413768,295.868,273.671,186,288.802595465,295.752860254,252.083770801,295.666,137.094642366,7.08680031111,-301.704,14.8611067767,275.026676426,295.685964319
0.705256,124.346840259,54.5345,100.51,638.236968583,187,199.642227861,248.636635692,296.354,256.159,187,184.632641201,296.206899596,295.555718598,296.122,148.131660212,7.00399462754,-302.26,14.3088170148,978.97831691,296.160684272
0.697115,1029.01747395,54.594,100.777,828.203737754,188,455.005797438,266.814076613,298.42,250.962,188,227.721761407,298.305139676,1394.79437682,298.217,197.640227655,7.00046379016,-304.24,75.0448800659,2943.57979201,298.247056807
0.664712,839.526180542,54.7255,101.019,496.339517779,189,270.527893405,276.547445319,298.096,288.06,189,146.168680455,297.968960151,722.241660222,297.88,173.45777439,7.15175824013,-303.895,15.1118652406,3091.57037314,297.916379527
0.674335,46.6427410725,54.8011,101.264,1299.44198107,190,280.442066414,401.719547848,299.545,280.973,190,392.587331566,299.429847116,444.159020572,299.375,187.832828989,7.0764033385,-305.479,15.2843901582,704.852407661,299.383780004
0.664358,6.18175989432,54.9807,101.519,648.656852498,191,253.410765748,249.820694198,301.397,292.925,191,234.470818242,301.252902076,261.504753908,301.186,139.801413681,7.26254801941,-307.229,8.49393737853,278.260104508,301.205568054
0.695668,8.23457781639,55.0829,101.816,620.84023418,192,110.399484695,230.369941138,302.357,253.574,192,170.791835948,302.220496195,244.825117584,302.13,134.615151982,7.03565161593,-308.075,10.4379163646,270.138108206,302.161094442
0.684487,254.142325467,55.1808,102.123,831.930963921,193,222.482759526,249.668845626,301.786,316.552,193,281.16815068,301.616674811,302.102060047,301.519,146.448122127,7.50396141783,-307.738,5.23939209195,2513.76910414,301.554019731
0.703366,4.95757571823,55.3021,102.385,866.958543485,194,401.742737403,225.302621615,303.717,276.972,194,323.950757197,303.574446706,234.471736066,303.508,131.179445661,7.10598647898,-309.691,17.4972284168,247.125100493,303.524618949
0.678566,1042.88690648,55.408,102.714,570.723048146,195,202.558513946,231.567014762,304.43,355.959,195,192.415147689,304.27248814,928.075087407,304.184,158.782160287,7.51850862408,-310.36,6.46019296664,2758.79374666,304.212876171
0.691432,7.95200285116,55.5607,102.858,636.619414135,196,242.056609299,227.551318885,305.326,319.363,196,188.71878461,305.132401284,243.571165682,305.061,133.281344793,7.2827193927,-311.39,12.9719724723,260.501175916,305.085363171
0.672958,131.342248221,55.6901,103.171,504.685689071,197,181.298006959,242.341787984,305.636,292.832,197,191.260482474,305.489001749,368.19764965,305.399,148.993453367,7.33977204596,-311.691,11.2135314525,687.48981187,305.433856364
0.670647,636.376806931,55.8044,103.476,769.809199447,198,228.896562446,313.624370109,306.268,311.484,198,275.239020123,306.128640869,929.931752014,306.016,178.643087835,7.40423289516,-312.279,11.5659583618,2665.77213755,306.062729178
0.681471,757.790696854,55.9655,103.73,505.47059081,199,250.186716663,236.655643758,307.597,284.224,199,143.289083111,307.432456105,1191.67251799,307.349,189.63283593,7.30230257924,-313.444,17.1774020006,2568.49919104,307.370249573
0.643381,10.7566323455,56.0245,104.048,1125.69475505,200,266.949967624,207.866681125,309.713,246.568,200,394.072497858,309.574966391,227.782039378,309.489,124.787125531,6.87502390118,-315.937,7.55047355312,259.430859571,309.510415519
0.682173,417.233349386,56.1316,104.305,873.227946338,201,294.769009196,241.164228,310.388,305.085,201,220.277316115,310.261288258,467.406350694,310.18,147.441516404,7.4690816999,-316.638,106.522923286,1914.38498268,310.21766382
