QFunRegParamNorm,AverageAction,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,Epoch,AverageAbsQYDiff,AverageReturn,MinReturn,AverageAbsY,MinEsReturn,AverageQ,AveragePolicySurr,Iteration,AverageDiscountedReturn,StdEsReturn,AverageY,MaxReturn,AverageAbsQ,StdReturn,AverageQLoss
302.928,0.999934,933.477337257,389.367259875,338.23,2336,0.608664825088,1058.81129256,184.238182836,22.1449408878,15.472275181,22.1386,-22.3497,2336,194.104656214,285.789814346,22.1381257631,2565.46801973,22.1524,638.540082823,1.83791
302.97,0.999886,804.653924497,329.737163271,338.3,2337,0.611700366601,476.798521013,23.5715162193,22.1253315992,2.49049374394,22.118,-22.3172,2337,106.054719665,236.687696678,22.1171970291,2582.04001028,22.1325,575.342982034,1.72424
303.005,0.999892,1046.41394178,312.797402941,338.337,2338,0.638610654852,1144.92960792,396.498126863,22.106171294,-1.61820270121,22.0963,-22.3117,2338,219.504576824,376.822371153,22.0964256458,2848.3074904,22.1111,565.026232592,1.98843
303.047,0.999849,1029.48062465,368.422954932,338.365,2339,0.615958465286,931.674756191,233.418854629,22.0810197651,13.7677593819,22.0713,-22.3001,2339,217.670372191,334.165621197,22.0719227402,1858.5233631,22.088,419.12323809,1.78721
303.073,0.999859,1012.04921864,483.25768375,338.574,2340,0.603798026004,786.889879529,214.457087948,22.1653133128,82.522133464,22.1548,-22.3774,2340,186.796716242,328.732266232,22.1567348667,2138.22269086,22.1702,434.987791971,1.80367
303.121,0.999854,572.722348901,300.998187168,338.72,2341,0.612314489064,636.885852944,215.137672718,22.1993562504,21.7582839251,22.1927,-22.4122,2341,174.127004112,160.023186033,22.1935718508,2504.32212415,22.2046,379.392261796,1.88669
303.151,0.999868,717.926503123,279.313513537,338.833,2342,0.594881788278,679.372394603,324.455196857,22.2146746251,38.8735072841,22.2069,-22.4107,2342,190.2322922,238.389973658,22.2075172304,1896.10325027,22.2198,361.517456857,1.69149
303.203,0.999899,865.594076408,340.270166237,338.865,2343,0.620517230014,853.646572394,286.574975599,22.2279314171,-0.118961064563,22.2207,-22.4427,2343,191.764997575,272.01493343,22.2196375307,2313.62957279,22.2341,513.628398133,1.95517
303.228,0.999956,591.608424677,366.252961952,338.947,2344,0.614773266375,1028.58936738,398.855824103,22.2607015115,27.1419737932,22.2551,-22.4608,2344,215.632094234,175.487643572,22.2563676388,2200.52123884,22.266,421.738162478,1.95563
303.288,0.999883,938.841515102,543.490710296,338.984,2345,0.598185228331,902.161099846,121.377451139,22.2515998417,185.095760392,22.2451,-22.4595,2345,192.678498784,318.335261448,22.2464693601,1950.96079143,22.2581,480.003765497,1.7194
303.331,0.999902,541.005558181,176.929465601,339.068,2346,0.603990291492,664.662714241,13.7568181267,22.2654681725,-3.14840904378,22.2632,-22.4698,2346,182.75784663,199.329754435,22.2612515478,1744.99575991,22.2746,403.685645113,1.8957
303.386,0.999944,732.279311045,358.018701716,339.141,2347,0.599670446261,-1.90509934776,-7.62422617294,22.2658891316,0.685315162452,22.2608,-22.4741,2347,-3.80761920731,309.680731936,22.2600753982,1090.43171843,22.2742,47.9675915604,1.76968
303.407,0.99998,624.076796428,59.3407228966,339.181,2348,0.608769298042,-6.73013423394,-8.08008818002,22.3370521476,-10.8167847393,22.331,-22.5163,2348,-6.43546822523,164.647216604,22.3325326639,-5.30815123445,22.3407,0.54633111289,1.88904
303.492,0.999983,736.198602748,8.69016055168,339.271,2349,0.624625594322,4.16447361011,-1.03839182929,22.2629615168,-10.6147841331,22.253,-22.4388,2349,1.97059403445,93.5313857814,22.2547911474,611.243009015,22.2682,35.8307098045,2.07222
303.538,0.999914,674.573133502,128.866140552,339.303,2350,0.629417620001,135.116939338,14.7529292962,22.2412144893,-10.0982704915,22.2365,-22.421,2350,63.0345517248,191.286491839,22.2359140053,1787.71031129,22.247,258.083873539,1.90234
303.574,0.999927,907.562462878,326.45830234,339.315,2351,0.632683082144,690.386837701,54.6958941907,22.2694978898,-7.33651009864,22.2631,-22.4624,2351,184.841892406,385.811621902,22.2651005047,2501.81844464,22.274,559.202665902,1.97784
303.62,0.999898,1043.50181148,337.772565711,339.432,2352,0.609487447041,393.3873201,44.8875683632,22.2573955597,24.3199507909,22.2515,-22.4501,2352,162.619113701,376.795522713,22.2509841618,879.671037508,22.2635,264.874649027,1.79839
303.635,0.999882,872.465697979,367.677780881,339.398,2353,0.622953178806,424.332672625,66.1319171047,22.2811168787,59.2841146283,22.2767,-22.4718,2353,166.106071104,272.649920251,22.2762980785,1069.81540883,22.2893,281.131872044,1.87903
303.702,0.999883,783.491890138,357.323182468,339.391,2354,0.631407572614,158.510547389,32.4080555783,22.2399381619,16.7021063591,22.23,-22.4116,2354,72.1152120817,266.323868555,22.2321536382,834.810012489,22.2442,211.015885697,1.99136
303.731,0.999849,818.044624638,436.566845998,339.471,2355,0.642228943397,143.353207761,26.9633053413,22.2278040469,57.1106979095,22.2198,-22.3989,2355,66.5813364228,294.616547237,22.2195123401,757.012716027,22.2342,205.745847704,2.06203
303.781,0.999796,348.13553965,72.5211664123,339.546,2356,0.642055100839,45.9666653114,17.3073916884,22.1972961658,-7.30663200536,22.1896,-22.334,2356,33.2748169449,87.2393186249,22.1904299627,559.603245085,22.2019,55.9170574398,1.92907
303.857,0.999949,534.361620236,80.639615483,339.594,2357,0.669634691589,27.9148653824,-3.51604542119,22.0570578679,-5.18358362397,22.047,-22.1461,2357,21.807550509,129.776352828,22.0467788031,81.6776566504,22.0638,13.1687773929,2.17396
303.888,0.999898,356.042146704,80.2672130025,339.631,2358,0.669200149471,391.695247587,84.0142160623,21.9632684201,-8.40154163446,21.9513,-22.0648,2358,159.309502685,97.527483498,21.9519061587,858.78169267,21.9713,242.043767356,2.04256
303.94,0.999878,704.685481819,353.00276334,339.659,2359,0.680643109851,602.69986919,281.968271019,21.9017567221,0.305908678905,21.8887,-22.081,2359,223.112538815,244.079604543,21.8895486866,797.511015116,21.9048,106.608925473,2.02396
303.974,0.999883,593.069521677,254.73641743,339.707,2360,0.688416444398,489.094363494,191.491754847,21.8726510442,-8.60015172084,21.8623,-22.0711,2360,202.852632749,201.674765101,21.8628403834,1104.29978865,21.8786,239.099810407,2.10914
304.032,0.999793,863.330139802,265.172557545,339.758,2361,0.689842729907,464.968844809,243.587040173,21.9348130865,-6.20277811532,21.9262,-22.1468,2361,198.019610526,252.81763003,21.9253784754,833.126924592,21.9408,146.89779141,2.19894
304.025,0.999879,457.341241521,257.185015547,339.78,2362,0.667356121209,476.212050821,222.107398808,21.9138532291,-2.54746429339,21.904,-22.1144,2362,206.724999991,166.581917286,21.9060477895,986.212230284,21.9166,149.78318319,2.02611
304.065,0.999869,506.608115059,252.192411449,339.781,2363,0.649953909033,553.868662759,274.46025713,21.9472368546,-10.1877311519,21.9391,-22.1612,2363,208.42629467,143.059589169,21.9397354086,959.901145734,21.9529,116.485669013,1.88103
304.099,0.999898,545.137308797,262.519238007,339.9,2364,0.633842705542,596.922765764,249.46274618,22.0034849735,-3.43164688575,21.9963,-22.2208,2364,201.023764557,217.913663149,21.9977629935,912.294155888,22.008,140.201039944,1.76927
304.134,0.999855,588.092336605,424.65508867,339.961,2365,0.636771231061,717.769049932,207.232256647,22.0268810557,283.795232645,22.0198,-22.265,2365,187.374058327,126.18750482,22.0193578586,1583.24725071,22.0321,279.17777464,1.883
304.171,0.999835,973.475634988,300.614122865,340.059,2366,0.62585483198,1087.90399085,473.944614574,21.9609951917,7.49873133902,21.9531,-22.1839,2366,211.159516563,298.644518946,21.95231035,2467.78062844,21.9682,448.407116189,1.76241
304.218,0.999888,561.761550451,149.466945695,340.145,2367,0.628447150039,916.060246671,403.257386901,22.04441126,-8.62301054207,22.0379,-22.2592,2367,193.37693159,179.95035153,22.0381003796,1751.57922193,22.052,362.907413555,1.85577
304.285,0.999835,548.747495163,345.219399999,340.212,2368,0.640821019224,1091.53760859,594.746182657,22.0304767236,-7.65797296443,22.0192,-22.249,2368,230.027869773,194.386610321,22.0209042627,2543.2108786,22.0351,465.500220668,2.01926
304.324,0.999792,455.46767677,350.426809794,340.197,2369,0.633234544875,1224.27295358,289.031207732,22.0927700933,229.046320451,22.0846,-22.3109,2369,219.55456365,93.7626920076,22.0839022608,1937.62523319,22.0981,434.724461887,1.98354
304.352,0.999837,855.731595523,564.091311759,340.281,2370,0.623539312389,929.385520189,252.780427097,22.1967267564,177.211746605,22.1875,-22.4146,2370,191.681409165,285.073308565,22.187694015,1511.06262003,22.2019,306.43365367,1.86126
304.417,0.99984,876.197720401,483.056346188,340.395,2371,0.624044562247,513.846090496,196.830566518,22.1189828283,212.183274856,22.1129,-22.334,2371,147.565969255,237.25057079,22.1128989065,1721.01159448,22.1257,421.424802105,2.01772
304.465,0.999934,616.0677189,283.149794431,340.443,2372,0.630946512704,852.877614166,211.022312445,22.0562776016,-2.80739014888,22.0428,-22.2681,2372,189.571782336,206.187800373,22.0437833605,2019.48611176,22.0612,421.193693415,2.05505
304.504,0.99983,779.162135786,369.803380048,340.435,2373,0.614600648206,840.895707252,229.014911415,22.1387230302,-5.41564516619,22.1277,-22.368,2373,175.877155076,248.263214749,22.1292071964,1621.03810967,22.1434,374.244319839,1.82224
304.547,0.999858,1581.1071636,371.119054813,340.507,2374,0.648457099539,829.155960474,260.98537099,22.1650308062,4.35978029632,22.1536,-22.3857,2374,186.970183449,552.445449778,22.1559247532,2007.57530565,22.1705,362.29199472,2.41781
304.604,0.999857,539.094033822,251.86108821,340.598,2375,0.62602002036,119.197154011,-2.38710778137,22.2440725887,11.5816760774,22.2311,-22.448,2375,42.3842023045,170.608222968,22.2307020326,1114.97590695,22.2517,238.608281358,1.99765
304.608,0.999856,989.700509336,176.521795405,340.667,2376,0.623476422166,275.594363426,153.271796957,22.2579981842,-8.30500375208,22.2443,-22.4513,2376,137.085608213,289.833237504,22.2410360682,1071.62378041,22.2674,156.180508816,1.90773
304.675,0.999969,506.512475983,53.5895180348,340.747,2377,0.6388321299,36.0113184753,-3.09981061691,22.2712625526,-6.17085748439,22.2528,-22.4579,2377,20.0637904933,116.525762664,22.2548509029,1119.8700759,22.2746,93.561027483,2.02516
304.711,0.999902,622.407054576,52.5637666654,340.729,2378,0.641777448322,-1.15959999432,-3.62784820299,22.217135553,-8.10461279135,22.2011,-22.4143,2378,-1.79243397779,149.581600402,22.2023975978,201.974086571,22.2253,13.3896785948,2.08307
304.756,0.999924,824.001308408,186.573317423,340.827,2379,0.649148697994,811.943758713,193.453584964,22.2730221508,-5.97989183802,22.2593,-22.4924,2379,190.739143214,280.567572736,22.2602852638,1758.76857311,22.2777,455.446009835,2.14271
304.791,0.999914,403.028200358,143.408331709,340.892,2380,0.645174344899,576.252327717,160.030643714,22.3280863052,-6.98559198635,22.311,-22.545,2380,156.219580604,122.212782577,22.3098466347,2284.4991332,22.3335,540.440384278,2.09304
304.806,0.999915,491.995738849,96.4307778832,340.9,2381,0.643451136972,330.255665323,-0.699814479571,22.3330209443,-6.76676344121,22.317,-22.5433,2381,126.447247384,141.9090851,22.317789956,1389.82527003,22.3394,278.752886157,2.11233
304.843,0.999906,904.372532788,268.145281409,340.932,2382,0.619459500619,305.679622594,-2.85339792673,22.3808707044,-6.82610185605,22.3676,-22.5882,2382,88.0683171446,328.428564327,22.3667071463,1585.93292135,22.3912,384.274807506,1.81554
304.888,0.999833,605.594443942,194.117119719,341.038,2383,0.639101542358,597.149686373,213.45814411,22.3533355836,-6.08870600841,22.3398,-22.537,2383,145.688311426,161.001495353,22.3406453916,1074.08405674,22.3607,262.479322451,2.06007
304.926,0.999854,949.013197471,362.950926922,341.063,2384,0.646144456739,621.212591528,154.531460025,22.4049417978,91.9340036697,22.3887,-22.5956,2384,163.871276407,291.795919789,22.3886136327,1195.09594772,22.414,270.489924728,2.09018
304.976,0.999945,1262.21774392,455.238829751,341.034,2385,0.639546121264,221.479452827,119.6107463,22.3274299518,3.63038220379,22.3111,-22.5301,2385,114.726924101,458.179556948,22.3120752866,973.650457693,22.3338,134.379539245,2.08346
305.02,0.999799,563.334924935,118.15223375,341.033,2386,0.628139138264,138.114718915,15.3356050057,22.3903921931,-9.88956804983,22.3755,-22.5674,2386,80.3632602546,200.919144826,22.3755137676,1272.83182509,22.395,131.613992839,2.04183
305.035,0.999532,366.721858155,76.436380372,341.064,2387,0.652243031108,82.5846429714,-2.90352984768,22.3959522589,-7.5804263188,22.3785,-22.5821,2387,14.9647621859,98.8742490446,22.3799810591,1316.49198754,22.4035,284.039218881,2.13738
305.089,0.999491,520.866621211,41.4479236008,341.184,2388,0.620233325314,475.394574041,-2.44397111411,22.4626216382,-9.11506943958,22.4501,-22.6499,2388,104.587592788,118.917926091,22.4492973834,1473.43182521,22.469,472.186630108,1.78885
305.121,0.99977,873.442559613,280.298305329,341.233,2389,0.637595211852,804.866549735,215.971762327,22.4282084643,-7.80677605689,22.4082,-22.6163,2389,216.703368953,301.123514499,22.4090899183,1229.51612535,22.4334,199.693681057,1.98681
305.136,0.999811,808.334117642,372.518940937,341.305,2390,0.630659504406,716.110176533,508.609748119,22.2939639538,-5.07937350332,22.2798,-22.4846,2390,221.379733703,263.386985615,22.2784605336,1060.49165387,22.3022,118.546948313,1.79351
305.162,0.999874,573.693385937,311.624938487,341.309,2391,0.623318704152,698.282693915,374.731800589,22.450864213,-7.13795614671,22.4376,-22.6453,2391,216.846080645,210.720018195,22.4381413049,1068.8818707,22.4585,183.742174792,1.91422
305.196,0.999907,594.836829486,249.875916881,341.384,2392,0.639589158525,747.690636321,278.684589701,22.3271183351,-2.88605399615,22.3121,-22.5241,2392,223.705914854,233.69076436,22.3130732698,1065.0164313,22.3346,152.942918687,2.17424
305.219,0.9999,620.70320018,292.100102011,341.374,2393,0.620616018575,576.535810927,277.124215161,22.3930107715,19.9959763808,22.38,-22.5675,2393,210.870090179,198.972523606,22.3799644597,1054.15686769,22.4,235.493047143,1.91053
305.242,0.999887,590.596963811,295.228375499,341.442,2394,0.606833291417,610.129173842,241.342878776,22.3576084977,-3.14493183074,22.3428,-22.5204,2394,211.22312556,177.428752076,22.34240921,1294.22517848,22.3647,325.807039017,1.67902
305.317,0.999913,732.464304398,361.402408734,341.56,2395,0.639203481691,812.836102042,187.638865447,22.3137291442,-5.44371780974,22.2968,-22.4899,2395,197.731461891,274.753067722,22.2968124297,1357.44956623,22.3237,278.722088473,2.08531
305.345,0.999832,689.700084076,250.942150528,341.586,2396,0.651673587018,808.114558026,268.841902378,22.2907987018,-10.0847612966,22.2786,-22.4849,2396,200.784219269,293.790984503,22.2780252321,1743.38898512,22.2998,310.740253415,2.11446
305.394,0.999939,538.544950868,243.812487185,341.654,2397,0.628501683404,422.778379812,265.407973087,22.3818780886,-6.89028022843,22.3721,-22.5635,2397,163.121349644,192.44136361,22.3737508585,895.628131998,22.3865,116.357522891,1.97599
305.426,0.999873,352.809893039,193.519900141,341.745,2398,0.62643704344,440.177311628,239.915943464,22.2904346489,-2.855277358,22.2802,-22.4626,2398,171.247935554,127.709100932,22.2798672692,802.89927513,22.3004,110.214089043,2.00393
305.452,0.999928,545.517078499,223.458064119,341.774,2399,0.618852862981,476.222854196,338.185941404,22.2878301202,-6.10374132205,22.2779,-22.4759,2399,187.720236467,170.81103967,22.2781337462,907.526262512,22.2973,118.147477275,1.90374
305.505,0.999951,562.287874664,345.345864556,341.793,2400,0.630033608473,419.119703826,329.957887332,22.2771050475,10.1977811725,22.2667,-22.4906,2400,181.322710394,185.880296805,22.2678171907,709.738921024,22.2843,82.1431018075,1.92815
305.528,0.999943,647.768580225,356.388886043,341.848,2401,0.628037981517,601.417940404,201.597350173,22.2435769538,35.1578320662,22.2321,-22.4461,2401,200.126258932,199.213379414,22.2337804384,1117.68927467,22.2479,181.509933297,1.90897
305.576,0.999829,435.3875265,323.7665811,341.883,2402,0.614552294773,608.953510407,179.259147321,22.3170735586,114.309960665,22.3052,-22.4806,2402,184.336321175,113.147004031,22.3053282785,1408.64761582,22.3229,298.973131947,1.84576
305.59,0.999836,648.958899947,436.470738679,342.028,2403,0.626171317415,498.169215352,179.503576287,22.2256927489,-6.37446449358,22.2151,-22.4186,2403,147.727518145,250.405408549,22.2155536077,1409.77113944,22.2333,358.548801389,1.90679
305.635,0.999858,480.730124753,245.263983546,342.089,2404,0.631411865976,351.665462749,100.869316912,22.2459880636,-9.60058107723,22.2315,-22.4433,2404,113.515313953,200.268331833,22.2343022659,1160.84691245,22.2498,284.70807033,1.98902
305.636,0.999901,834.157185112,184.155549516,342.116,2405,0.624573538778,142.122416933,35.8090277972,22.3044833265,-8.56516848004,22.2946,-22.5042,2405,68.4440067204,252.989915918,22.2934906133,800.879153891,22.3123,144.07246563,1.93755
305.685,0.999984,186.094139477,30.9333929625,342.192,2406,0.640928828728,-4.53349682046,-5.89588660319,22.1526818608,-9.43272617633,22.1394,-22.3188,2406,-4.48841391656,50.1936142521,22.138872438,-2.49802033639,22.1616,0.707796686054,2.01776
305.755,0.999867,183.172046204,13.6443162355,342.27,2407,0.648267933689,160.59612509,27.3220236242,22.2871633305,-9.26182794418,22.2774,-22.4301,2407,66.4662492158,41.705279356,22.2765368474,910.256885454,22.2974,206.753493637,2.10798
305.817,0.99992,517.787798513,107.634803358,342.383,2408,0.649069509278,68.9551454525,22.6515763689,22.2190970911,-10.3242042952,22.2068,-22.3737,2408,40.0966468697,159.148955495,22.2072622525,592.613889128,22.2265,81.8991622384,2.16821
305.861,0.999956,415.660431683,24.6156232239,342.463,2409,0.650637608484,411.341400446,163.957095419,22.2039415857,-10.9337140803,22.1928,-22.3553,2409,136.091251279,77.79666215,22.1930077521,1083.14964446,22.2119,274.162840327,2.10815
305.879,0.999847,728.674722377,153.425217308,342.55,2410,0.652677777499,559.94938689,416.867281899,22.1570881537,-5.2367089911,22.1461,-22.3326,2410,159.885854168,245.151938024,22.1451096958,937.525892223,22.1641,138.570990753,2.15244
305.922,0.99991,501.023663135,59.659458829,342.677,2411,0.654585770463,311.091550626,117.799767087,22.0844043636,-9.59331110942,22.0724,-22.258,2411,126.52723734,138.375381191,22.0737094792,1390.28483311,22.0891,249.733595013,2.1525
305.938,0.999941,375.848073247,118.606960276,342.694,2412,0.637900526327,290.824307004,115.896917758,22.1028878288,-3.89153097415,22.0927,-22.2845,2412,125.704807093,131.059645248,22.0917571951,911.412278115,22.1107,215.80318722,1.8978
305.962,0.999907,909.632580813,336.919314814,342.8,2413,0.656665251095,467.717780977,29.205835496,22.063216068,17.8136036462,22.0449,-22.2335,2413,130.540039735,304.351000209,22.0451713466,955.969797568,22.0704,281.363271072,2.15957
306.032,0.999931,500.361344551,123.851568623,342.785,2414,0.633920313407,430.018886441,249.573249768,22.0414111983,-4.13030593647,22.0277,-22.21,2414,168.236185176,151.661898485,22.0280707799,626.503940203,22.0477,88.0265684178,1.99033
306.09,0.999907,704.527207448,472.096223209,342.876,2415,0.615758366721,602.817450317,394.765077791,22.0661764301,-2.44261825083,22.0539,-22.2482,2415,179.836817685,248.447480216,22.0524618065,986.798857578,22.0741,111.177407442,1.7003
306.095,0.999946,411.44723717,296.376680321,342.965,2416,0.63388103759,678.996739073,149.962310007,22.0252708245,164.316465824,22.0097,-22.2203,2416,171.288454409,81.2978086557,22.0106321372,1086.01331598,22.0337,188.511139337,1.84258
306.126,0.999931,682.981011355,367.554858229,343.008,2417,0.64257428065,648.499121229,423.455536084,21.9547570856,53.0371366964,21.9347,-22.1397,2417,178.320237241,205.959739585,21.9345606859,1209.84362785,21.9618,176.491054143,2.0922
306.181,0.999887,618.884652347,390.088936464,343.14,2418,0.641153553407,952.016722248,619.389114348,22.0173948277,196.705799473,22.0022,-22.2224,2418,183.308538299,133.842128516,22.0038344228,1499.89693753,22.0235,204.60414968,1.96623
306.234,0.999941,902.140121292,330.878905752,343.377,2419,0.61096446339,46.1704273158,2.80422911148,22.0873679868,10.9658276156,22.0743,-22.2519,2419,13.7718216029,286.596534482,22.0743844335,1669.90177832,22.092,201.552224254,1.7174
306.276,0.999893,917.827144669,67.3659727932,343.366,2420,0.648329497409,545.134930127,0.693978664706,22.0747801118,-7.29464036067,22.056,-22.2218,2420,112.300364078,200.73861286,22.0571151563,1615.73299793,22.08,481.718090454,1.93198
306.299,0.999838,526.101812801,248.602965691,343.266,2421,0.664490513192,677.650454366,276.563754555,21.981321792,0.59185350611,21.9599,-22.1656,2421,178.566514342,192.88404721,21.959827694,1686.8559066,21.9871,287.146008043,2.12724
306.325,0.999841,687.986828545,402.049245962,343.373,2422,0.645269444306,646.099639031,350.054471235,22.0369799276,205.619398865,22.0191,-22.2386,2422,178.848697278,134.122270414,22.020577549,1212.87724882,22.0408,192.610063903,1.93899
306.388,0.999865,625.504157531,296.500885912,343.391,2423,0.662773035011,705.100898172,329.873818803,21.992004867,17.3637831469,21.9679,-22.172,2423,178.645302859,196.563486801,21.9668589566,1488.31820993,22.0006,270.352527144,2.24288
306.405,0.999905,1216.78419947,282.823333491,343.489,2424,0.639256826098,345.640799742,112.92420141,22.0485133666,3.43128918533,22.0257,-22.2364,2424,147.907581426,400.988208892,22.0261406815,876.757889205,22.0559,186.932085975,1.96021
306.454,0.999945,551.754324831,358.529729229,343.529,2425,0.646435296918,551.548414697,99.7702006158,22.0155206186,0.759141197506,21.9896,-22.1964,2425,165.168494887,157.827377205,21.9925652723,1730.08262394,22.0164,348.970150547,2.02895
306.496,0.999951,633.656616216,126.185654545,343.645,2426,0.642759084613,-4.52139710655,-5.88070896718,21.9798842201,-7.66230704947,21.9587,-22.1278,2426,-4.30221131168,197.501512398,21.9599553612,1.49576162913,21.9856,1.10302323166,1.94461
306.528,0.999937,724.663497219,135.930001301,343.659,2427,0.681300974403,438.196340305,251.233389313,21.917593617,-2.54906596661,21.8942,-22.0948,2427,156.264798035,228.742364566,21.8937519597,1268.54984738,21.9262,215.270852608,2.37728
306.557,0.999945,605.843676099,168.087830768,343.655,2428,0.66494203767,424.29241635,3.63605616705,21.9582482552,-4.81832735934,21.9332,-22.1422,2428,172.708203742,180.908453446,21.9328015158,1284.49322783,21.9631,211.362865075,2.29735
306.602,0.999911,596.819340631,252.805347727,343.615,2429,0.657927535665,378.526962894,224.162521461,21.9597062138,-1.63369943493,21.9386,-22.1686,2429,157.398271826,184.156181705,21.9395240878,1016.96456798,21.9669,173.692756972,2.08277
306.635,0.999932,488.876932232,137.816683275,343.683,2430,0.645657555059,500.786853925,203.256161687,21.9399265435,-9.59874920207,21.9174,-22.1625,2430,187.070813455,150.31434281,21.9189268255,1130.64140814,21.9433,229.557839516,2.06186
306.672,0.999937,501.405038774,232.514467913,343.748,2431,0.638880469699,604.472476707,250.349714167,21.9633187426,-7.73219067966,21.9421,-22.1736,2431,199.444943088,197.088361795,21.941637032,2377.4684893,21.9702,444.226216984,2.03506
306.717,0.999815,565.277925585,232.656858497,343.724,2432,0.634369203572,606.763578436,249.098172466,21.9903012493,-0.846730696792,21.9705,-22.1867,2432,167.728294835,212.078496449,21.9717655385,1253.28257863,21.9964,253.221376421,1.89239
306.758,0.999859,580.746399175,387.86896216,343.766,2433,0.625123310504,508.239672286,220.622587311,21.9981241252,78.8031532045,21.9791,-22.2026,2433,180.937447743,186.888013183,21.9788332742,729.706776077,22.004,123.309389979,2.01082
306.804,0.999863,594.495951208,269.427947714,343.84,2434,0.643668680523,754.062352518,13.3707761245,22.0452818479,2.35006486678,22.0253,-22.2386,2434,161.123852785,195.000872575,22.0258197669,2241.42165227,22.0514,404.344805701,2.24124
306.835,0.999982,540.546518328,322.194009781,343.931,2435,0.64362127472,181.156759492,-0.712403116102,22.0144993985,9.95141422679,21.9986,-22.2324,2435,64.0489679681,184.304052163,21.996099355,1025.78025656,22.0235,276.220136499,2.15493
306.856,0.999896,526.301625189,250.445406621,343.99,2436,0.664815663029,531.317321867,-30.6882940258,22.0035917879,-0.273867498948,21.9829,-22.1969,2436,161.361704069,182.271858294,21.9845159888,1298.289323,22.0095,262.984901516,2.41478
306.895,0.999788,419.866931026,196.846407451,344.045,2437,0.650830412095,391.704619245,25.4666510104,21.9308907383,46.4792068666,21.9113,-22.1183,2437,91.4936614276,127.583265441,21.9128014022,814.799643459,21.9347,203.200259076,2.06576
306.933,0.999891,473.309875977,282.977030516,344.072,2438,0.646674093845,359.159520557,-93.5790977224,21.9756220765,148.769124213,21.9602,-22.1283,2438,107.494553569,111.730282457,21.9593498301,1518.18800118,21.9823,314.49865093,2.11128
306.981,0.999882,521.960405418,224.988696281,344.093,2439,0.661730410558,423.926860636,-68.8118037324,21.9115149606,14.1677694779,21.8923,-22.0383,2439,97.2963187843,170.764745086,21.8919855219,1226.00612435,21.9165,323.638151836,2.12674
307.015,0.999817,594.949105043,287.879736085,344.129,2440,0.687145894949,461.884077267,-21.7936017435,21.8492368448,25.9476556074,21.8291,-21.9921,2440,95.9760525864,198.790538654,21.8312452059,1077.09441173,21.855,313.148994371,2.37737
307.055,0.999765,682.193793172,275.10112924,344.259,2441,0.676964729046,521.029830677,22.5761652486,21.7178336145,38.9333664748,21.7023,-21.894,2441,103.126024366,214.587892587,21.7013600594,1143.319778,21.7257,285.178003546,2.11702
307.071,0.999906,479.090718172,218.81088573,344.217,2442,0.663426156888,304.637121545,-2.62532671627,21.7412435088,6.80107969782,21.7241,-21.8939,2442,129.652520087,177.403971857,21.7245866668,826.958007617,21.748,186.330632538,2.03648
307.096,0.999863,632.551578701,194.10795892,344.247,2443,0.668592123095,388.051551138,-20.6395006346,21.7571606715,-15.4925528827,21.7428,-21.929,2443,127.686198708,204.324951299,21.7415636067,1219.90274768,21.7655,221.904510343,2.03986
307.124,0.999903,858.671884279,314.886054457,344.401,2444,0.666362875055,462.954270415,23.6675570329,21.6829475934,5.14634429754,21.6666,-21.841,2444,143.466781319,297.556565487,21.6663026307,1702.65352832,21.6896,313.956487091,1.87772
307.171,0.99993,560.215033825,205.771646919,344.489,2445,0.686212152711,840.932588463,135.25378687,21.6940753656,8.88965176139,21.6777,-21.8518,2445,192.801539531,200.651203934,21.6779751543,2074.73117714,21.6992,477.307177049,2.12998
307.165,0.999828,1117.34125298,458.220949279,344.539,2446,0.663768747984,847.211642849,97.868708921,21.734503759,147.430053307,21.7194,-21.9234,2446,198.326991791,390.973711806,21.7193418347,2283.06908557,21.7435,453.102362258,1.73691
307.203,0.999772,1164.03147242,283.289215001,344.542,2447,0.697837395375,115.139055725,17.4059830137,21.6402902573,5.33512310237,21.6255,-21.8135,2447,44.6927033733,379.952841195,21.6222636063,1885.4258908,21.6507,260.304063518,2.27797
307.241,0.999952,534.727645849,181.751625312,344.587,2448,0.67852322258,372.092627658,29.7925019506,21.6505925478,2.79323767738,21.6293,-21.8277,2448,116.415592005,188.936576788,21.6321488059,1590.48177746,21.6569,429.098003422,1.93482
307.263,0.999836,711.945208791,199.207870406,344.644,2449,0.688463234098,10.0256704166,2.92864487947,21.7235649536,2.23458774294,21.7055,-21.8775,2449,7.50548876592,229.006359509,21.7054258366,749.171373573,21.7316,35.3720347701,2.13074
307.275,0.999879,574.640707911,193.520821253,344.735,2450,0.680662656858,381.448893346,10.3003060539,21.6700315649,6.12638779895,21.6464,-21.8105,2450,140.03256878,227.563012733,21.647630704,1159.6780871,21.6761,305.924709295,2.01044
307.3,0.999904,498.342887551,198.54170114,344.746,2451,0.701484928138,648.964819565,249.815447045,21.5784745582,9.46429795762,21.5632,-21.7378,2451,206.780251996,190.395839657,21.5634028683,1589.4193889,21.5875,324.456916982,2.15904
307.312,0.999953,634.173511244,239.587916659,344.741,2452,0.680757201153,819.653011071,312.936586754,21.5464894033,-27.407289203,21.5264,-21.7596,2452,236.779254723,197.69545114,21.5305368708,1562.15577236,21.5491,251.842057303,1.95282
