MaxEsReturn,Iteration,AverageAction,MinEsReturn,QFunRegParamNorm,AverageEsReturn,StdReturn,Epoch,AverageAbsQ,AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,AverageQ,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,MaxReturn,AverageReturn,StdEsReturn,MinReturn,AverageQLoss
3616.29744018,4636,0.982576,3616.29744018,508.651,3616.29744018,2019.11222892,4636,581.715,-580.569,4.36639250184,581.732139948,577.962,387.62701695,577.974417007,263.007,5727.78991462,4261.00514495,0.0,53.8024039167,370.124
3541.60696101,4637,0.974534,3541.60696101,508.749,3541.60696101,160.453211859,4637,581.653,-580.501,4.40902466181,581.65937763,577.91,455.896437358,577.918313419,262.988,5990.0495742,5722.73684567,0.0,5433.11686571,387.507
3822.33611394,4638,0.976325,3822.33611394,508.798,3822.33611394,1217.18539452,4638,583.167,-582.183,4.27670764007,583.18081116,579.58,478.227320582,579.589746717,262.909,6458.70714963,5552.20108577,0.0,2654.93628493,355.162
3830.65858324,4639,0.986593,3830.65858324,508.886,3830.65858324,1548.49777109,4639,582.438,-581.509,4.31273648768,582.442633741,578.805,456.60891743,578.807480526,262.837,6489.39261767,4875.96413977,0.0,1824.43931409,354.765
3965.24483376,4640,0.981161,3965.24483376,508.971,3965.24483376,765.586894087,4640,582.185,-581.25,4.19473886543,582.201285271,578.518,446.102167993,578.535887551,262.854,6239.83171939,5741.40758265,0.0,3497.78137431,320.863
3018.70369194,4641,0.9792,3018.70369194,509.081,3018.70369194,809.081561898,4641,581.587,-580.468,4.23330203658,581.570545528,577.863,461.387710127,577.851510525,262.817,6122.13565215,5520.02669078,0.0,3173.19365142,357.291
3878.1999344,4642,0.978424,3878.1999344,509.166,3878.1999344,407.666501154,4642,581.872,-580.777,3.99031600515,581.881170422,578.164,436.880096954,578.179001987,262.815,6325.96016939,5828.89044129,0.0,4906.75599615,253.618
3400.63636663,4643,0.976561,3400.63636663,509.276,3400.63636663,1721.1154722,4643,582.325,-581.314,4.36689323898,582.351890474,578.672,483.467854576,578.699914073,262.897,6427.78881212,5173.98410536,0.0,572.048979156,374.365
3931.63931406,4644,0.97657,3931.63931406,509.346,3931.63931406,1648.59010348,4644,580.507,-579.275,4.34067358389,580.503504485,576.688,468.3999817,576.686187138,262.946,6600.90228022,5248.50415093,0.0,1941.57552294,384.639
3746.99484041,4645,0.972325,3746.99484041,509.453,3746.99484041,295.133473374,4645,582.103,-581.032,4.32775639791,582.105738511,578.434,402.933225493,578.433551893,262.916,5769.63192084,5407.50620407,0.0,4674.53745258,378.828
3840.03766911,4646,0.980982,3840.03766911,509.543,3840.03766911,742.366976397,4646,582.32,-581.197,4.24961734882,582.320819279,578.675,423.137909351,578.674399154,262.972,5690.47250795,5013.93941487,0.0,3000.91976572,380.185
3470.31836708,4647,0.987687,3470.31836708,509.661,3470.31836708,2869.92254975,4647,582.215,-581.119,4.32003561796,582.2313034,578.535,376.018774493,578.550380939,263.042,6253.32538556,3496.25527053,0.0,-326.38512027,342.716
3730.45023303,4648,0.988769,3730.45023303,509.778,3730.45023303,2136.22014494,4648,581.585,-580.469,4.24298354398,581.588359529,577.858,397.447422458,577.862445605,263.044,6172.9769915,3709.19368913,0.0,229.778066829,346.22
3829.32444975,4649,0.979116,3829.32444975,509.855,3829.32444975,896.78216967,4649,580.57,-579.345,4.54670417108,580.567376251,576.733,455.535051854,576.73268987,263.031,6019.2220644,5497.6987011,0.0,2857.76597355,419.504
3864.45546661,4650,0.980698,3864.45546661,509.962,3864.45546661,1875.31388917,4650,581.459,-580.334,4.50316551208,581.459197079,577.748,450.641345163,577.754127513,263.052,6178.16607626,4245.79950161,0.0,785.84492911,428.117
960.544863063,4651,0.98392,960.544863063,510.065,960.544863063,1944.60386691,4651,581.993,-580.966,4.5658884645,581.999458274,578.352,399.705146588,578.355141347,263.068,5624.30827152,4132.11073297,0.0,-252.613948215,427.247
3404.55137037,4652,0.986855,3404.55137037,510.143,3404.55137037,1857.84853179,4652,580.933,-579.956,4.43255679353,580.951689395,577.209,451.838423624,577.217890218,263.114,6033.63542852,4262.23001719,0.0,606.580883706,387.754
3608.22342,4653,0.984155,3608.22342,510.248,3608.22342,1543.09932156,4653,580.755,-579.714,4.44384951776,580.757637869,576.979,452.293851542,576.982156315,263.234,6479.9185103,4862.18172808,0.0,2084.51219811,393.303
3798.08759173,4654,0.986492,3798.08759173,510.35,3798.08759173,1668.89690869,4654,581.469,-580.597,4.37017422398,581.490703859,577.842,453.171675717,577.859213157,263.261,5978.94797681,3436.17175142,0.0,1392.65080116,338.239
3974.39701211,4655,0.987748,3974.39701211,510.444,3974.39701211,1593.83982226,4655,580.941,-579.991,4.49517400106,580.949876797,577.232,470.989920383,577.242285948,263.29,6352.8779456,4758.28030549,0.0,2271.814376,393.096
3923.81250717,4656,0.978444,3923.81250717,510.508,3923.81250717,150.723919355,4656,582.044,-581.073,4.5241922334,582.045836682,578.465,488.217931003,578.464768329,263.347,6417.36421463,6209.09213197,0.0,5948.33066803,408.026
4187.81846643,4657,0.987563,4187.81846643,510.617,4187.81846643,1582.03688472,4657,581.774,-580.754,4.48312391247,581.794932269,578.142,411.992562511,578.148919661,263.321,5402.1736569,3476.25271254,0.0,1389.16150842,400.685
3686.28002378,4658,0.982229,3686.28002378,510.73,3686.28002378,1318.96480096,4658,580.987,-579.869,4.56722211259,580.976426724,577.269,456.948218621,577.260281258,263.354,6147.49576814,5061.98743107,0.0,2503.23503777,405.093
3921.774477,4659,0.985029,3921.774477,510.791,3921.774477,1929.11321354,4659,580.814,-579.664,4.44442030504,580.822005959,577.027,455.094109831,577.045141753,263.387,6531.54359212,4897.84985362,0.0,532.747540416,370.827
3449.71591017,4660,0.982574,3449.71591017,510.873,3449.71591017,1356.03596662,4660,581.196,-580.093,4.43555126174,581.20510697,577.454,444.28516948,577.462582006,263.379,5919.48875742,4848.80289058,0.0,1685.69829807,388.973
4005.58823556,4661,0.977452,4005.58823556,510.958,4005.58823556,943.718705569,4661,580.748,-579.662,4.54229914591,580.753402526,577.043,484.224939187,577.042624423,263.424,6548.04566388,5779.04891882,0.0,3902.12715886,445.653
3672.82078182,4662,0.98573,3672.82078182,511.054,3672.82078182,1458.56570059,4662,580.58,-579.439,4.37252182164,580.602515201,576.792,439.391552112,576.810739094,263.434,5969.67001991,4860.01623898,0.0,867.954719051,370.98
1439.66627642,4663,0.980083,1439.66627642,511.143,1439.66627642,1361.96261948,4663,579.773,-578.454,4.50024919854,579.767422286,575.886,480.404886037,575.880865849,263.479,6549.53132345,5817.10913846,0.0,1764.82108294,428.415
69.6439188881,4664,0.987877,69.6439188881,511.216,69.6439188881,2499.4303972,4664,579.434,-578.077,4.23734707667,579.440098733,575.494,403.034980281,575.494362508,263.527,6142.59617305,4210.96899377,0.0,-131.438156646,327.754
3451.81556161,4665,0.98504,3451.81556161,511.273,3451.81556161,1130.32741712,4665,579.773,-578.508,4.38184633856,579.790107445,575.873,454.095185105,575.890479033,263.56,6398.45017682,5615.58084287,0.0,2281.31946008,379.469
3909.90731442,4666,0.980445,3909.90731442,511.391,3909.90731442,154.121291101,4666,578.908,-577.644,4.47223583802,578.908727831,574.89,464.015640286,574.890249225,263.595,6435.86416626,6136.58121895,0.0,5969.54768612,379.007
3964.94873546,4667,0.989075,3964.94873546,511.421,3964.94873546,2255.91838743,4667,580.532,-579.36,4.37360503658,580.540372843,576.675,398.129030437,576.685746256,263.572,5777.59082499,3387.57871256,0.0,-56.4738306605,376.917
3689.01536681,4668,0.983703,3689.01536681,511.485,3689.01536681,63.8093397683,4668,579.35,-577.964,4.37169179431,579.35462658,575.332,470.133728131,575.331531524,263.541,6034.52178654,5911.95029142,0.0,5815.52879341,371.726
3968.18861593,4669,0.986094,3968.18861593,511.526,3968.18861593,2073.90252806,4669,580.116,-578.774,4.29679883957,580.125712534,576.192,453.578997084,576.20059984,263.623,6394.50256173,5139.78419952,0.0,387.059585924,363.857
3494.15822884,4670,0.978634,3494.15822884,511.606,3494.15822884,127.147773769,4670,579.979,-578.615,4.27139211578,579.977249787,576.048,491.68963309,576.045337893,263.687,6654.75508631,6402.12164147,0.0,6230.78114523,343.142
3882.78214818,4671,0.981569,3882.78214818,511.647,3882.78214818,593.818215369,4671,579.04,-577.568,4.27936178441,579.053402538,575.015,514.9922715,575.030887633,263.69,6860.73729598,6477.78334035,0.0,4735.5850879,357.263
3614.30713207,4672,0.981354,3614.30713207,511.794,3614.30713207,350.354801156,4672,580.043,-578.842,4.4825078061,580.034530511,576.151,480.724874437,576.146460684,263.68,6556.46971387,6208.38688123,0.0,5430.02648479,443.698
3538.16276088,4673,0.980812,3538.16276088,511.837,3538.16276088,1497.7007121,4673,578.793,-577.376,4.29136357028,578.810380377,574.78,499.215871048,574.793403731,263.717,6615.92687136,5956.66042295,0.0,1479.27916488,365.297
749.746794922,4674,0.984144,749.746794922,511.936,749.746794922,1504.97089447,4674,579.3,-577.941,4.51127735136,579.307626341,575.352,461.295477817,575.356165904,263.751,6477.802497,5674.52939802,0.0,1318.95156323,426.226
4122.62189183,4675,0.983275,4122.62189183,512.008,4122.62189183,1370.24866615,4675,579.776,-578.596,4.30178616272,579.788124399,575.88,468.830596622,575.891437024,263.858,6289.49676998,4907.09232238,0.0,2351.83226108,334.608
3620.99490745,4676,0.984329,3620.99490745,512.058,3620.99490745,1329.98624078,4676,579.414,-578.032,4.3572152056,579.411387773,575.485,439.525133889,575.479649977,263.895,6148.42213316,5373.85349855,0.0,1426.1966991,390.548
3707.05244587,4677,0.987569,3707.05244587,512.171,3707.05244587,1449.69489294,4677,578.415,-576.913,4.35828005398,578.413122698,574.407,391.877096442,574.404363849,263.891,5636.2352467,3993.68852442,0.0,803.35188337,371.912
3706.21669591,4678,0.990344,3706.21669591,512.226,3706.21669591,2086.92360962,4678,579.51,-578.194,4.34328328856,579.519371093,575.676,425.012811816,575.684286983,263.908,5765.37944577,3184.38138468,0.0,583.034534299,370.8
3674.02233838,4679,0.988135,3674.02233838,512.367,3674.02233838,2445.04268364,4679,579.178,-577.975,4.41273445168,579.191214379,575.361,409.9845388,575.369948048,263.95,6409.35870944,3813.57228252,0.0,211.847540711,407.248
3768.88121425,4680,0.979328,3768.88121425,512.451,3768.88121425,96.6582680643,4680,578.764,-577.567,4.3377206452,578.760701762,574.943,496.183457628,574.93544464,263.996,6680.91254532,6507.65786213,0.0,6328.73435175,363.44
3826.89104482,4681,0.978882,3826.89104482,512.497,3826.89104482,700.838827811,4681,578.896,-577.774,4.22529239499,578.918117333,575.069,464.712048029,575.091307151,263.979,6385.54153831,5776.84782886,0.0,3800.32841322,352.111
3715.56648906,4682,0.988111,3715.56648906,512.545,3715.56648906,967.750832604,4682,579.152,-578.041,4.46493998871,579.151322402,575.424,462.529585956,575.421950546,263.973,6235.6252412,5598.63201917,0.0,2718.19130429,402.754
3696.04891845,4683,0.982902,3696.04891845,512.622,3696.04891845,754.922087364,4683,578.584,-577.256,4.3598286187,578.600054628,574.755,468.015681953,574.769261181,264.015,6321.72717285,5874.5762233,0.0,3657.06666419,387.376
3957.28179444,4684,0.980639,3957.28179444,512.658,3957.28179444,152.079315059,4684,579.166,-577.955,4.12353975841,579.171586335,575.401,477.591365791,575.406223381,264.08,6675.38181545,6358.49404733,0.0,6087.81003749,313.529
3743.7644136,4685,0.984079,3743.7644136,512.729,3743.7644136,2078.48363134,4685,578.776,-577.521,4.27002181921,578.80019828,574.976,471.213635498,574.995879184,264.087,6881.87893163,5671.12104354,0.0,81.5335273469,370.852
4072.75949609,4686,0.97945,4072.75949609,512.816,4072.75949609,1993.19583033,4686,579.863,-578.665,4.44718337575,579.839735879,576.223,500.296567152,576.202242007,264.158,7128.88764752,5667.47284711,0.0,816.384079051,424.069
3651.9748319,4687,0.979396,3651.9748319,512.878,3651.9748319,232.239748633,4687,579.226,-578.117,4.05999438716,579.234343969,575.474,485.804588843,575.489570944,264.172,6993.02402433,6587.77091684,0.0,6142.05880003,291.661
4094.18545911,4688,0.982347,4094.18545911,512.961,4094.18545911,1566.29456946,4688,579.422,-578.411,4.30379151556,579.429254468,575.683,433.887089128,575.692524207,264.213,6051.07308528,3553.75106661,0.0,1219.09454319,370.975
3861.1793483,4689,0.974541,3861.1793483,513.109,3861.1793483,739.749360847,4689,578.328,-577.183,4.43540637236,578.326790442,574.469,444.525557936,574.466839176,264.263,6055.01186989,5202.32769029,0.0,3923.05189343,425.81
3878.76500306,4690,0.981135,3878.76500306,513.218,3878.76500306,2117.69924003,4690,578.155,-577.001,4.52491262931,578.159261631,574.36,442.198218802,574.366558459,264.321,6344.1469422,3824.84993425,0.0,709.759510388,423.669
3345.5510615,4691,0.982918,3345.5510615,513.306,3345.5510615,2009.4644468,4691,579.245,-578.089,4.30302899724,579.259984066,575.556,460.101244662,575.566627876,264.335,6292.17001756,4352.79468719,0.0,1166.43875879,384.983
3699.09194206,4692,0.976857,3699.09194206,513.387,3699.09194206,1203.26346102,4692,579.372,-578.425,4.36330155262,579.377077204,575.717,457.79569045,575.722294501,264.399,6276.94752422,5613.58228931,0.0,2121.66484321,381.498
3555.8340025,4693,0.985971,3555.8340025,513.492,3555.8340025,2485.56123837,4693,579.026,-577.966,4.36352209052,579.015370914,575.332,417.742237271,575.315883547,264.427,6346.98025679,4107.62433814,0.0,-78.9867349416,411.302
4339.22617138,4694,0.983245,4339.22617138,513.561,4339.22617138,1908.21659307,4694,579.237,-578.223,4.42454227867,579.254276641,575.609,459.754645759,575.629422292,264.482,6180.57987342,4282.04174985,0.0,363.617099517,384.529
3482.47875538,4695,0.98587,3482.47875538,513.633,3482.47875538,2148.38885616,4695,579.556,-578.664,4.38593201976,579.566013687,575.969,378.343701516,575.981546083,264.49,5916.69719218,3380.7042946,0.0,24.5536140839,356.965
3935.42967981,4696,0.982707,3935.42967981,513.646,3935.42967981,1489.67718415,4696,579.396,-578.508,4.20612459823,579.390735508,575.771,419.158224317,575.770924528,264.507,5791.71283979,4077.88040015,0.0,1879.96917823,317.87
3727.33284572,4697,0.982007,3727.33284572,513.719,3727.33284572,2524.24929257,4697,578.099,-576.983,4.25473419649,578.116142012,574.327,404.413358466,574.337096824,264.604,6600.67087609,4104.50976757,0.0,-67.6631893896,330.699
3947.63698663,4698,0.980541,3947.63698663,513.818,3947.63698663,1241.08822377,4698,578.202,-576.995,4.40638074883,578.194254182,574.402,443.814407215,574.39971584,264.574,6152.5828403,4960.26742533,0.0,1897.39494472,398.402
3733.44744376,4699,0.982719,3733.44744376,513.921,3733.44744376,1990.2629267,4699,579.826,-578.814,4.32938234075,579.831856212,576.212,446.352984429,576.219497143,264.558,6070.58767677,4431.18225903,0.0,633.566086093,363.656
2926.21104837,4700,0.982891,2926.21104837,514.096,2926.21104837,1735.82199667,4700,578.501,-577.357,4.43885399973,578.510429248,574.716,461.259596433,574.724402502,264.584,6557.50741411,5001.50409555,0.0,1950.10393538,417.368
4061.08649961,4701,0.98222,4061.08649961,514.174,4061.08649961,2318.29264081,4701,579.03,-578.096,4.31633201812,579.03833005,575.289,408.091267879,575.300118803,264.686,6607.6980024,4494.54091721,0.0,-81.4783008764,367.729
3977.64861159,4702,0.980131,3977.64861159,514.278,3977.64861159,1748.90669771,4702,578.533,-577.414,4.37935958773,578.540639724,574.723,429.140348273,574.725535595,264.674,6226.23815755,5016.13757222,0.0,811.897570672,382.267
3603.37601412,4703,0.986764,3603.37601412,514.337,3603.37601412,2473.8233899,4703,578.793,-577.597,4.34425893792,578.798544479,574.989,402.725985,574.991984659,264.78,6635.79841897,3219.61485696,0.0,-231.899083159,359.814
2367.92402388,4704,0.984911,2367.92402388,514.377,2367.92402388,1936.86314028,4704,579.061,-577.872,4.10258694351,579.067285045,575.264,451.715886774,575.266773458,264.751,6291.31583872,3721.91946978,0.0,480.945372508,281.237
4113.36747583,4705,0.98238,4113.36747583,514.498,4113.36747583,1891.82924316,4705,578.283,-577.126,4.85337225035,578.282873754,574.444,456.090862907,574.443645421,264.765,6779.55925799,5009.62733824,0.0,-21.6926948413,505.328
3726.36130792,4706,0.977844,3726.36130792,514.551,3726.36130792,1311.05560466,4706,580.096,-579.209,4.38953738787,580.10813202,576.416,445.057642676,576.428861987,264.749,6470.08308398,5719.77380062,0.0,1846.91535391,378.44
4096.67956297,4707,0.982732,4096.67956297,514.603,4096.67956297,2542.20415998,4707,578.756,-577.582,4.43680001508,578.751151282,574.904,461.792849883,574.896227733,264.719,6857.73148927,4481.84526123,0.0,499.875733028,383.634
4075.12293059,4708,0.981407,4075.12293059,514.732,4075.12293059,2167.56316237,4708,579.301,-578.22,4.77866807966,579.314303816,575.485,473.02395976,575.49890912,264.723,6803.49431711,4588.50401109,0.0,898.715545503,517.387
4017.99336144,4709,0.980604,4017.99336144,514.815,4017.99336144,1516.64783812,4709,578.458,-577.23,4.47622842148,578.468129016,574.495,408.499261913,574.501033672,264.793,5889.7968846,4691.2323073,0.0,1233.81252077,414.473
4164.95885598,4710,0.971991,4164.95885598,514.93,4164.95885598,436.13066829,4710,579.552,-578.436,4.42285714837,579.568518455,575.733,506.440996628,575.741801256,264.832,7198.74109347,6740.22276726,0.0,5559.43249157,397.561
3493.91517916,4711,0.968933,3493.91517916,515.016,3493.91517916,120.32107918,4711,579.578,-578.36,4.21465027813,579.57702949,575.68,494.402581419,575.681186261,264.826,6980.51873172,6782.34420628,0.0,6594.09510512,313.113
3277.93560397,4712,0.972904,3277.93560397,515.091,3277.93560397,260.621863147,4712,578.923,-577.683,4.55680508348,578.926652778,574.95,519.323291193,574.953561738,264.895,7210.01905404,6789.25993684,0.0,6255.39562792,417.102
3903.30473726,4713,0.975399,3903.30473726,515.134,3903.30473726,2645.89921781,4713,579.938,-578.927,4.5866687104,579.957680385,576.055,458.586948321,576.066117353,264.916,6580.61529195,4624.7651134,0.0,539.27367333,435.712
3947.29829414,4714,0.979119,3947.29829414,515.222,3947.29829414,1451.98339509,4714,579.936,-578.745,4.56475942323,579.943508635,575.99,461.019956297,575.993481888,264.917,6306.51484766,4865.69162649,0.0,2000.09963015,425.418
3648.4522168,4715,0.981278,3648.4522168,515.253,3648.4522168,2055.6330781,4715,580.126,-578.88,4.29420459484,580.132063999,576.202,395.501966539,576.20292772,264.929,6125.25276511,4430.1747586,0.0,-102.701748673,331.302
1667.31026965,4716,0.976678,1667.31026965,515.35,1667.31026965,938.647501926,4716,580.429,-579.123,4.56017531202,580.435923204,576.537,403.8830899,576.54097358,264.99,5296.87962194,4630.84740468,0.0,1891.56919583,435.457
4139.75011309,4717,0.979379,4139.75011309,515.439,4139.75011309,1636.60201201,4717,579.746,-578.453,4.43140657733,579.757456476,575.799,373.151858116,575.804520558,265.003,5017.43577201,3919.62921891,0.0,84.010395025,391.014
3576.48174739,4718,0.979593,3576.48174739,515.499,3576.48174739,1932.92171895,4718,579.651,-578.301,4.30232924744,579.659649957,575.653,408.900197295,575.655148708,265.029,6266.25108949,4305.01256068,0.0,695.464300914,355.374
4083.22033562,4719,0.970278,4083.22033562,515.471,4083.22033562,199.31471409,4719,580.117,-578.743,4.25431090466,580.111471995,576.131,468.941576169,576.124392456,265.083,6416.8996414,6031.25450914,0.0,5731.60642884,319.869
3907.59587344,4720,0.98335,3907.59587344,515.493,3907.59587344,1787.12638773,4720,581.666,-580.583,4.29121514161,581.683345644,577.878,411.970847676,577.890744384,265.054,5871.82567255,4554.12048794,0.0,125.520289332,328.982
4095.23557464,4721,0.990291,4095.23557464,515.584,4095.23557464,1874.69540065,4721,579.877,-578.419,4.3607817045,579.871734729,575.883,377.757735306,575.877974298,265.033,6255.49214972,2415.15814083,0.0,91.0635607796,377.254
4476.72181522,4722,0.977788,4476.72181522,515.681,4476.72181522,1370.04427831,4722,581.242,-580.053,4.38885951799,581.253043478,577.414,399.106048961,577.42905595,265.043,5600.63252915,4805.50322611,0.0,724.736311939,380.594
3932.04345352,4723,0.981073,3932.04345352,515.738,3932.04345352,1445.43009361,4723,579.98,-578.657,4.33768648236,580.000054493,576.0,430.212657841,576.013075099,265.111,5841.26454217,4356.45651625,0.0,1043.3251258,358.113
3599.20775673,4724,0.986391,3599.20775673,515.748,3599.20775673,2098.38500442,4724,580.061,-578.648,4.44607232583,580.045667216,576.104,349.053894526,576.080937,265.132,5737.27062223,2287.17989592,0.0,40.2420437013,402.277
3107.89780157,4725,0.98594,3107.89780157,515.81,3107.89780157,1767.77122051,4725,579.856,-578.465,4.6470110096,579.876452931,575.926,381.335190275,575.93100378,265.145,4943.813819,2770.28680766,0.0,352.750490928,434.381
2470.07985422,4726,0.980189,2470.07985422,515.854,2470.07985422,1646.54367294,4726,579.639,-578.383,4.31188500692,579.662432505,575.68,456.969076012,575.70404915,265.197,6188.77381633,5137.42426041,0.0,1179.81380237,301.621
3654.74464639,4727,0.98614,3654.74464639,515.913,3654.74464639,1920.03753046,4727,580.498,-579.352,4.32583061526,580.493006707,576.591,451.146109067,576.581494198,265.187,6091.50687127,4405.55224414,0.0,1404.74263326,361.844
4152.27224555,4728,0.978673,4152.27224555,515.99,4152.27224555,276.69530348,4728,580.072,-578.713,4.371726088,580.075057898,576.061,462.685595002,576.057733754,265.204,6520.98699492,6269.55446965,0.0,5574.97662861,344.615
3674.00161545,4729,0.986983,3674.00161545,516.067,3674.00161545,2255.49785803,4729,581.283,-580.068,4.42412979684,581.305257184,577.422,426.208749519,577.44529344,265.233,6314.26969117,4072.23746944,0.0,349.651851949,367.258
3613.60175512,4730,0.987877,3613.60175512,516.175,3613.60175512,2624.57992277,4730,580.71,-579.455,4.31874617421,580.708331196,576.756,344.415815673,576.758293226,265.252,6192.61300847,3040.9618244,0.0,-204.106521525,309.646
3824.78153363,4731,0.978336,3824.78153363,516.295,3824.78153363,1078.94773308,4731,581.04,-579.958,4.47623692516,581.040412639,577.136,436.745545077,577.137737558,265.295,6208.78275443,5128.19099535,0.0,2161.99426839,359.18
3511.27758435,4732,0.984857,3511.27758435,516.341,3511.27758435,2075.78569917,4732,581.07,-580.07,4.37866556717,581.065684912,577.234,408.438392929,577.23012124,265.361,5829.78402566,3858.55262414,0.0,19.7208852816,338.101
3481.16766012,4733,0.965305,3481.16766012,516.383,3481.16766012,1464.07857143,4733,581.657,-580.649,4.65768028148,581.665734192,577.833,462.183963417,577.843750238,265.436,6426.45932314,5676.87575952,0.0,1307.82044741,424.056
3702.68624436,4734,0.975162,3702.68624436,516.517,3702.68624436,116.094297379,4734,582.237,-581.258,4.54607577993,582.244002496,578.52,488.16411347,578.532408508,265.469,6426.55474376,6208.47628261,0.0,6019.8678651,404.709
3090.76642698,4735,0.9699,3090.76642698,516.598,3090.76642698,195.158304409,4735,581.022,-579.832,4.51109155529,581.029238841,577.185,491.393733534,577.19167434,265.494,6648.35545529,6357.72238522,0.0,6010.24960701,383.295
3888.76831856,4736,0.978154,3888.76831856,516.728,3888.76831856,2354.39838883,4736,581.983,-581.015,4.5075535606,581.976235186,578.3,453.697908994,578.297572248,265.485,6613.52962052,5141.02644768,0.0,286.930615029,373.05
3622.84567027,4737,0.973231,3622.84567027,516.797,3622.84567027,1531.84069928,4737,581.852,-580.79,4.44341351256,581.867090813,578.099,449.375022017,578.107854945,265.465,6220.89031497,4951.73633299,0.0,1444.86619702,388.467
3872.92827247,4738,0.968594,3872.92827247,516.877,3872.92827247,702.242874641,4738,581.827,-580.916,4.40817528023,581.825603856,578.072,444.548521069,578.068906397,265.53,6386.63104631,5798.40082597,0.0,3942.49831434,358.218
3302.63949498,4739,0.979776,3302.63949498,516.905,3302.63949498,1628.18193184,4739,581.367,-580.351,4.53301508209,581.376117593,577.556,445.824288682,577.571993743,265.545,6188.05977969,5197.63062822,0.0,551.296028739,404.886
3855.45001548,4740,0.978369,3855.45001548,516.954,3855.45001548,155.159044253,4740,582.117,-581.055,4.56069181498,582.125051146,578.398,458.595359919,578.400889154,265.556,6122.31676002,5864.6179537,0.0,5531.35345689,450.097
4030.97361415,4741,0.981564,4030.97361415,517.011,4030.97361415,1514.95523144,4741,582.703,-581.746,4.09762803366,582.69646223,579.066,463.388458629,579.062787741,265.569,6333.55372393,5557.53906395,0.0,1042.83984987,326.482
4204.98183671,4742,0.979762,4204.98183671,517.061,4204.98183671,1491.87033753,4742,581.526,-580.488,4.26445703724,581.54475701,577.79,411.57648924,577.808258724,265.6,5756.87562983,5001.59141002,0.0,550.049528935,327.731
3708.18396795,4743,0.981684,3708.18396795,517.103,3708.18396795,1189.99201479,4743,582.814,-581.861,4.14027548824,582.811500105,579.17,452.747025577,579.170181342,265.595,6355.75524864,5299.94169133,0.0,2032.23539337,308.558
3737.81067306,4744,0.971104,3737.81067306,517.185,3737.81067306,204.088159924,4744,583.599,-582.782,4.19821593684,583.599655461,580.043,493.300974283,580.045163497,265.609,6573.03819271,6360.94353799,0.0,6017.2721281,306.756
3541.86004446,4745,0.982093,3541.86004446,517.285,3541.86004446,1685.9856285,4745,582.53,-581.657,4.46659393576,582.558551339,578.883,423.832132928,578.908277431,265.663,5998.47710193,5189.32733406,0.0,163.978414516,417.98
3579.4065877,4746,0.979581,3579.4065877,517.314,3579.4065877,2007.55247549,4746,583.332,-582.515,4.13473918188,583.325187542,579.744,443.632581332,579.740558468,265.626,6221.0245668,4966.23482082,0.0,362.606489981,322.747
3913.25868638,4747,0.974371,3913.25868638,517.405,3913.25868638,1754.747579,4747,584.688,-583.93,4.39557930848,584.684637202,581.271,450.677083322,581.26370093,265.68,6103.95764675,5243.76551412,0.0,-3.72781036167,398.615
4392.34870637,4748,0.976601,4392.34870637,517.466,4392.34870637,1607.29060075,4748,583.423,-582.475,4.28790167079,583.430038937,579.857,458.728351965,579.862619936,265.71,6355.99143866,5404.00620528,0.0,1673.89083681,354.403
3827.65744405,4749,0.974599,3827.65744405,517.583,3827.65744405,1081.45234506,4749,582.78,-581.832,4.48217262344,582.79989466,579.188,502.889817443,579.20174318,265.808,6878.86835764,6250.13369052,0.0,3034.42752406,402.31
4339.79269528,4750,0.980922,4339.79269528,517.618,4339.79269528,954.737056111,4750,583.038,-582.212,4.19220772124,583.039997614,579.495,469.841034051,579.497704081,265.791,6228.92184848,5629.82274363,0.0,3556.99195197,316.247
3760.49479479,4751,0.976599,3760.49479479,517.723,3760.49479479,1000.58249197,4751,583.072,-582.321,4.40106554182,583.083568535,579.577,469.740057159,579.59036505,265.822,6512.11637612,5740.28583507,0.0,2808.25301462,401.099
4209.27996834,4752,0.977237,4209.27996834,517.808,4209.27996834,2110.13495792,4752,584.115,-583.419,4.24960562312,584.103729805,580.701,455.403936418,580.691011038,265.908,6245.65366079,4922.92472986,0.0,385.195988936,331.986
4024.88828421,4753,0.973536,4024.88828421,517.878,4024.88828421,121.062044962,4753,584.019,-583.237,4.43694392009,584.020780376,580.677,474.073755488,580.685769713,265.948,6696.8047126,6476.75640177,0.0,6281.95732415,394.552
3522.60347308,4754,0.98534,3522.60347308,517.992,3522.60347308,1283.06494351,4754,584.157,-583.596,4.58300889329,584.181794896,580.896,465.918733139,580.926260088,266.011,6283.66161239,5620.09529316,0.0,1800.42209171,447.192
3787.9413176,4755,0.978398,3787.9413176,518.088,3787.9413176,1580.81166753,4755,583.563,-583.028,4.37467407058,583.559100025,580.242,458.661723858,580.244410886,266.111,6189.52232572,4446.92267288,0.0,1692.64717558,375.243
3455.13112147,4756,0.983407,3455.13112147,518.142,3455.13112147,2343.72811311,4756,583.521,-582.969,4.41122590977,583.538849511,580.216,446.322204305,580.226855736,266.102,6363.81379005,4641.43932312,0.0,921.93798698,393.744
3561.1264242,4757,0.975361,3561.1264242,518.188,3561.1264242,1377.51483424,4757,584.384,-583.851,4.09327548158,584.391594452,581.114,496.256749079,581.118957905,266.147,6892.58766239,5960.23451229,0.0,2130.14374374,295.172
