PolicyRegParamNorm,Epoch,AverageQ,StdReturn,AverageReturn,QFunRegParamNorm,AverageAbsY,AverageAction,Iteration,AverageQLoss,MinReturn,StdEsReturn,MaxEsReturn,AverageY,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,AverageEsReturn,AverageDiscountedReturn,MaxReturn,MinEsReturn
417.9,4162,31.1994,702.511196718,903.815710651,413.678,31.2200397742,0.999934,4162,3.57281,205.054809118,204.609494158,512.966352465,31.2001306576,0.912054280299,31.2321,-31.4409,118.753947082,180.366744172,3111.45757134,-11.6460855075
418.011,4163,31.2315,0.0989796153884,-7.8815676359,413.705,31.2542095836,1.0,4163,3.63313,-8.0969693806,95.3600814207,316.199829976,31.2310419215,0.909646069358,31.2677,-31.4661,45.344498387,-7.58327045614,-7.06681303032,-10.8285694006
418.066,4164,31.0557,169.362239247,55.4781547959,413.733,31.0842459536,0.999909,4164,3.65719,-9.42361219863,151.561679971,416.006894916,31.0564136022,0.927232104979,31.1013,-31.2548,85.9047009832,19.9648031882,1661.1465085,-9.9150401126
418.129,4165,31.0267,0.0883836438275,-9.23632716427,413.774,31.055350562,1.0,4165,3.86744,-9.44896756823,158.40367716,402.498212762,31.0242852419,0.946232154727,31.0704,-31.1971,108.291194968,-8.78981246743,-9.01991741635,-10.8476526362
418.241,4166,30.7973,0.0876908392586,-9.24437968195,413.842,30.8282603358,1.0,4166,4.00491,-9.44831266378,117.626545867,553.523362653,30.7976689259,0.987301483907,30.8406,-30.9314,34.6814376144,-8.79712780609,-9.01644638056,-12.1457901138
418.391,4167,30.8076,126.841439077,423.704692676,413.882,30.842659034,0.99995,4167,3.9455,243.04706185,77.8947334195,317.260876151,30.8074820194,0.991441326449,30.8565,-30.9127,17.8676691345,189.445755432,1330.23349149,-11.9326481859
418.362,4168,30.5628,187.709387816,436.980075803,413.922,30.6010599391,0.999946,4168,4.27407,315.320457217,213.913083798,571.28187401,30.5654561261,1.01432434742,30.6149,-30.6906,152.300194433,191.687021748,1857.55950414,-6.91559516644
418.357,4169,30.4838,833.701622,870.115227395,413.952,30.5258963625,0.999884,4169,4.1824,222.63962106,158.551094714,426.668451485,30.4851204165,1.02086126197,30.5404,-30.6422,206.135684942,194.429652381,3341.77237756,-5.80942344845
418.413,4170,30.4172,1209.90727712,1359.51710592,414.018,30.4525456541,0.999889,4170,4.25789,184.89352461,397.467485565,1273.17735026,30.41429551,1.01940725405,30.4782,-30.6076,258.89874652,199.76220362,3580.72762393,-7.24157990539
418.411,4171,30.2718,987.950923245,1059.74439648,414.059,30.3124658026,0.999946,4171,4.09188,237.569320333,257.911006064,719.460723673,30.2672220243,1.01110986332,30.3292,-30.504,282.068085405,208.906659445,3753.23593715,-4.7492728458
418.467,4172,30.199,632.474328796,935.103611315,414.1,30.2418282644,0.999924,4172,4.44506,6.16273764665,321.279492511,1000.18053312,30.1993937433,1.03660749696,30.2602,-30.4741,284.139267348,136.885200855,2458.13633933,-6.75774614358
418.52,4173,30.2976,788.995254515,1257.77554593,414.134,30.3337298102,0.999903,4173,4.20052,375.070981173,517.211695251,1565.88834563,30.297522252,1.02167861829,30.3497,-30.6055,557.472730876,243.267152228,4061.210777,-3.92265337354
418.548,4174,30.2849,428.857698163,630.907385071,414.18,30.3113639252,0.999902,4174,4.45706,24.4892183533,196.15612945,772.557203784,30.2868631487,1.0471898265,30.3221,-30.6123,343.908171381,154.009922038,1876.69058112,102.80195182
418.522,4175,30.4236,590.850400196,746.557769231,414.241,30.4541482771,0.999936,4175,4.08411,321.506391214,812.119198416,2153.83305496,30.4234580402,0.989478303364,30.4686,-30.7812,545.833152105,190.668116338,3243.67656891,-3.19497387425
418.514,4176,30.4852,362.383040413,584.781380307,414.283,30.5104501183,0.999907,4176,4.2026,86.8848787187,381.568418673,1034.54490537,30.4881059189,0.996710320922,30.5161,-30.8388,430.916185796,164.376970411,1567.92655321,33.7437042556
418.547,4177,30.5805,884.686136735,944.882696089,414.311,30.6064690113,0.999967,4177,3.93463,90.3897651884,207.594282181,793.193162885,30.5814956561,0.972846663213,30.6201,-30.9098,450.606194936,156.572908396,3209.69813452,283.97361755
418.619,4178,30.6191,516.39632529,538.260127568,414.345,30.6423747154,0.999937,4178,4.0582,79.7342838493,234.863028228,772.478946239,30.6172882156,0.967698510741,30.659,-30.9576,271.233651555,153.472815255,3041.43619712,-2.78598141095
418.666,4179,30.6893,865.704892198,953.233649591,414.367,30.7187705188,0.99994,4179,3.76626,319.685732873,231.099804756,623.738498994,30.6873661966,0.95206158186,30.7318,-31.0262,333.56050271,192.286802259,3699.75860948,1.71963225629
418.755,4180,30.6882,837.384659993,1116.63458177,414.4,30.7174902057,0.99999,4180,4.04375,286.322565274,190.16852205,648.684750697,30.6893305413,0.970965538775,30.7313,-30.9688,214.279256068,211.879487705,3483.28106121,-1.49568371905
418.785,4181,30.7128,1117.32533828,1726.49107403,414.463,30.7377203741,0.999967,4181,4.05652,372.35244556,129.308850798,380.67064075,30.7137808678,0.969907935115,30.7488,-30.9649,132.698570437,247.260129641,4230.93771268,-7.46880449675
418.783,4182,30.6062,1248.94684855,1708.65464498,414.499,30.6368011024,0.999921,4182,3.85274,357.036181473,440.757026529,1310.86696178,30.6067264404,0.966984836615,30.6508,-30.9123,649.501766932,262.007535352,4418.09779985,38.9174851601
418.777,4183,30.6831,864.14714639,1179.54406666,414.512,30.7143821841,0.999962,4183,4.39087,253.723973233,480.649108752,1178.4759241,30.6824272666,0.979983849378,30.7257,-31.0379,599.074432873,251.481260772,4342.66228677,31.6286071492
418.893,4184,30.8085,471.224458251,739.831231813,414.551,30.8374183095,0.999968,4184,4.07597,196.51517856,337.247937324,1206.54321852,30.8100400127,0.955243907145,30.8485,-31.1264,400.112780559,215.687620332,1703.59414069,164.557526348
418.865,4185,30.8472,389.592996779,614.506006373,414.627,30.878414683,0.999931,4185,4.00064,225.528371132,88.0496318838,380.62186424,30.8498570099,0.952577874344,30.8894,-31.1427,218.716487368,206.946411777,1868.22365099,86.52444308
418.933,4186,30.8183,347.986975,363.73212919,414.641,30.846950447,0.999928,4186,3.42067,223.426438148,256.026982552,938.042790754,30.8176801547,0.921852509806,30.8592,-31.1035,271.732574467,161.482394408,2247.97652386,-0.939072035415
418.93,4187,30.8178,31.3314296008,244.482057471,414.672,30.849989205,0.999936,4187,3.88706,122.547392058,354.714266713,1230.13820122,30.8206847112,0.950973527987,30.8623,-31.0936,417.220823198,143.258755531,310.08284516,-4.14290978706
418.963,4188,30.7623,97.8213485821,288.941235079,414.712,30.7869494187,0.999959,4188,4.24762,185.970387571,206.775064734,881.648558106,30.7598843256,0.985661432872,30.8017,-31.0301,345.090823025,157.446980977,989.377927944,199.542063655
418.98,4189,30.8279,335.044677337,407.036761825,414.717,30.8562254795,0.999934,4189,3.72302,133.659651367,158.649715396,480.888251942,30.8286949789,0.934958347319,30.8668,-31.0818,190.364219461,172.284301626,2026.70816667,-4.09435135512
419.083,4190,30.8202,161.062799122,273.351015245,414.756,30.8449845526,0.99996,4190,4.13421,187.072769105,105.095541495,309.525368945,30.8196980597,0.968782081861,30.8617,-31.0983,178.580147183,144.239969881,1097.80118265,-5.38341851691
419.154,4191,30.7623,544.848852976,514.695232812,414.778,30.7824811428,0.999929,4191,3.79212,204.753495407,244.089488043,789.973526523,30.7584276484,0.952827361873,30.7966,-31.039,464.327391237,176.829668838,3100.81300263,218.888054551
419.175,4192,30.7101,487.797121588,702.043656078,414.803,30.7289258654,0.999967,4192,3.08302,194.129961256,230.091646578,933.267805077,30.7107873621,0.914273294904,30.7413,-30.9884,320.605347208,207.305725332,2200.55671322,-0.607537222974
419.195,4193,30.6521,480.764120601,956.141242669,414.837,30.6767450262,0.999965,4193,3.49506,273.17036711,353.043890663,1099.64995745,30.6506289217,0.939105406588,30.6924,-30.9107,370.407383069,231.370698287,2339.26425811,7.6812216203
419.26,4194,30.6541,465.934031623,840.808286326,414.866,30.678319098,0.999954,4194,3.71709,235.5510901,240.44624758,774.84301475,30.6561804358,0.942892436462,30.6863,-30.9219,338.193566443,233.961542685,2237.1467958,41.5051621567
419.418,4195,30.6544,648.761721154,953.311166567,414.925,30.6827986958,0.999944,4195,3.99805,402.540637194,145.394380776,484.114785731,30.6558663094,0.955542100974,30.6936,-30.9403,282.829384438,243.492723246,3618.99062766,-1.81087844684
419.494,4196,30.6244,523.517653627,1021.24391119,414.915,30.6469687421,0.99996,4196,3.69061,272.927735757,159.62640698,663.217907071,30.6197234886,0.923237717363,30.6634,-30.9093,344.216194027,248.184748033,2570.22831911,93.8458519606
419.482,4197,30.5536,421.252536402,907.07574679,414.943,30.578355867,0.999945,4197,3.66357,436.652311734,135.999382461,635.037465169,30.5546119364,0.926612711097,30.5917,-30.8431,312.102469204,234.927622168,2201.83194552,185.028217784
419.602,4198,30.637,691.334270444,995.679300833,414.963,30.6632444774,0.999974,4198,3.79704,245.369506019,219.946962351,860.491464376,30.635960624,0.924886927102,30.6755,-30.9229,536.702030179,230.270123447,3420.75625467,170.424588466
419.677,4199,30.6351,785.754665609,1065.95304598,415.008,30.6598169142,0.999976,4199,3.41312,241.957895903,308.746546431,897.964843849,30.6344236498,0.908401996869,30.6717,-30.9283,345.015263571,239.541614347,3850.44275644,-2.06425713648
419.743,4200,30.6726,628.044913418,998.007029627,415.06,30.6909410388,0.999953,4200,3.51028,222.900929711,262.200829728,722.577699311,30.6716735708,0.911531799449,30.7078,-30.9555,297.939514591,246.927583871,3579.14863604,-3.33621355833
419.781,4201,30.4712,272.240254494,367.810691871,415.1,30.4967775525,0.999932,4201,3.65253,223.246342716,119.287153593,628.494387041,30.4692758838,0.918843712725,30.5125,-30.7567,391.358665938,166.535944703,1547.85372643,263.029428745
419.794,4202,30.5927,288.18018268,402.089380847,415.148,30.62070157,0.999965,4202,3.61986,234.852508053,104.754964439,544.667258954,30.5961175446,0.902910936179,30.6344,-30.8767,381.075353133,173.837129357,1621.02627551,214.864575643
419.822,4203,30.5267,37.6115961063,304.628211541,415.181,30.5492760158,0.999933,4203,3.57485,220.192750938,226.533638523,687.77006325,30.5272513973,0.914796467774,30.5615,-30.8108,395.003902527,166.157359831,420.925505338,-2.35405273906
419.851,4204,30.6114,40.9624160138,333.111276421,415.179,30.6382807667,0.999942,4204,3.46697,275.712876819,193.501910003,498.698037674,30.6095101787,0.898553733591,30.6507,-30.8804,248.212835243,175.511906331,456.499375354,-6.83537915241
419.9,4205,30.5162,59.7159579477,364.239135733,415.245,30.5431231023,0.999926,4205,3.56682,268.138112709,114.79781483,551.582140055,30.5191796005,0.913386031531,30.5549,-30.7779,418.320744973,186.39819362,552.351321454,217.490708862
419.966,4206,30.5224,47.1389459055,342.395653084,415.284,30.5500780539,0.999996,4206,3.80991,222.819475104,166.253117911,516.262699924,30.5243585373,0.927226896139,30.5624,-30.7582,244.036919154,173.403335457,442.715567115,-6.1795401655
420.014,4207,30.3728,35.4565584455,361.460220666,415.34,30.4035568114,0.999982,4207,3.55097,274.899463174,141.570992167,489.591361687,30.372161536,0.911808639572,30.4178,-30.6348,285.018192342,189.364415745,480.775088353,29.6073701638
420.0,4208,30.4324,28.4692067247,321.670196099,415.367,30.4685644096,0.999952,4208,3.56246,259.303175032,334.666118262,1087.25338814,30.4330009826,0.912322409193,30.4803,-30.6919,489.131208824,175.791461377,422.739351533,68.5615870177
420.141,4209,30.3423,92.2160803972,384.086550737,415.425,30.3780556677,0.99995,4209,3.83739,252.929835655,356.581612697,1162.63017755,30.3445130849,0.938959292647,30.3903,-30.6021,333.146818842,195.395268801,1006.71893914,-0.619269505231
420.083,4210,30.2965,131.118486386,358.961315599,415.455,30.3351627231,0.999977,4210,3.6469,263.142306843,185.999558304,669.534208607,30.299123884,0.925644411988,30.3473,-30.5616,298.950075728,180.713625934,1097.95436654,34.545546327
420.027,4211,30.3935,432.057254291,359.495237664,415.493,30.4194861426,0.999984,4211,3.65591,236.105260477,104.047572005,293.582573774,30.3916832846,0.927351740613,30.4358,-30.6905,177.539049385,156.933279648,3013.48179683,-4.76211813852
420.033,4212,30.318,18.102865771,285.697694267,415.517,30.3511653402,0.999919,4212,3.6153,245.937490043,676.740542686,2019.63155509,30.3207720215,0.914191358561,30.3593,-30.6046,897.674120646,156.446091409,324.890590452,233.43019223
420.065,4213,30.3497,721.396964649,606.702231212,415.561,30.3808611735,0.999973,4213,3.38892,234.41703679,567.735826771,1662.91495304,30.3505054277,0.918031142326,30.3938,-30.6371,609.023726311,183.534376325,3722.09688315,146.765202226
420.135,4214,30.335,582.762050927,574.737016016,415.583,30.3745202856,0.999932,4214,3.51458,255.698863135,230.142416554,799.68695775,30.3382188863,0.914019741017,30.3839,-30.61,306.26523957,186.953269988,2734.76374612,94.8848070883
420.14,4215,30.3209,718.803504542,857.450954717,415.625,30.3485755427,0.999995,4215,3.68769,238.366605896,130.321373607,492.88245985,30.321022563,0.920792989764,30.3667,-30.591,272.553011835,214.09279662,3179.05384016,18.6587813752
420.158,4216,30.3251,652.078804917,1126.60880672,415.667,30.3532990983,0.999956,4216,3.34842,199.710825385,236.315518184,843.64626505,30.3258982113,0.899901770322,30.3699,-30.6175,339.206843422,240.312361777,3412.5152562,48.0144931778
420.25,4217,30.3236,906.494320363,1060.0566475,415.702,30.3543845995,0.999933,4217,3.22674,186.020713625,286.569188097,1077.91443023,30.3257584333,0.885025169257,30.3642,-30.607,398.538717875,228.904846255,4056.63554159,186.341379449
420.267,4218,30.3492,939.095593858,1315.83908213,415.769,30.3822239804,0.999958,4218,3.7931,325.148086413,699.922649033,1767.20082539,30.3506862329,0.923634204404,30.3924,-30.6287,657.011941648,234.518893134,3730.63976977,43.3528188666
420.257,4219,30.2984,683.804523889,1099.25454689,415.799,30.3303960323,0.999934,4219,3.69752,310.1419657,366.977253764,1154.45074879,30.300751972,0.922185906591,30.3407,-30.5773,446.207379834,245.602987816,2820.83870707,106.342272828
420.312,4220,30.3329,694.508544815,1273.60525052,415.856,30.3669341276,0.999967,4220,3.91615,477.982556448,249.846235645,705.007176043,30.3364951399,0.933171945054,30.3736,-30.6065,365.802632505,248.178369804,2711.77858537,-6.95652149445
420.379,4221,30.3364,554.229504734,1225.20139319,415.878,30.377932174,0.999944,4221,3.6873,353.543844883,141.993125852,403.446583819,30.3382489926,0.933646590757,30.3887,-30.6166,235.936744888,255.263323219,2235.48466623,34.0591633874
420.392,4222,30.2352,817.002351515,1494.49322737,415.911,30.2724997299,0.99997,4222,3.7934,543.090390458,172.866138891,527.635671896,30.235382766,0.938602867279,30.2845,-30.5313,280.673229442,274.917983962,3550.98647263,47.9254680721
420.355,4223,30.2303,1004.78902394,1723.00428761,415.937,30.2690007437,0.999905,4223,3.48934,395.932312153,487.664267475,1492.06364799,30.2300083547,0.916461901108,30.2831,-30.5046,567.07423011,243.747239189,3650.8454379,68.8019954274
420.418,4224,30.1101,911.530432931,1388.82709895,415.989,30.1431191843,0.999982,4224,4.02098,247.405855126,192.620613701,629.2479317,30.1094263502,0.955827823474,30.1611,-30.3806,245.988325569,226.644794441,3268.07565903,9.66107856571
420.392,4225,30.0945,874.835226164,1746.79821215,416.054,30.1323536504,0.99995,4225,3.888,602.777685219,246.87991759,897.052781071,30.0926221078,0.935750785879,30.1508,-30.373,196.198767875,243.903522638,3371.32374588,-3.55617374911
420.402,4226,30.0647,1042.53785152,1182.70255656,416.106,30.1026178228,0.999935,4226,3.96372,42.9499751334,163.475605232,471.662329863,30.0658589812,0.946521512733,30.119,-30.3438,150.551497465,199.3028011,3575.12389094,12.4063462674
420.378,4227,30.0036,1147.2028625,1680.61871755,416.181,30.0422562021,0.999983,4227,3.94844,272.446070764,276.939542365,744.880502091,30.0051308824,0.947543377715,30.0559,-30.2806,361.61800743,228.80091835,3714.05917915,1.8124057498
420.436,4228,30.0526,1119.84795091,1686.19222587,416.221,30.0893453841,0.999943,4228,3.74132,44.0499592013,339.366615284,1040.62438968,30.0533781026,0.939776901281,30.1055,-30.3425,530.287685045,193.775786858,3262.51822389,53.4254233249
420.445,4229,29.982,1023.31369292,1494.47301839,416.291,30.0292122056,0.999946,4229,3.61659,50.7989202655,882.198026387,2208.30341735,29.9857325693,0.947462614538,30.036,-30.2603,681.689999541,204.371300712,3253.31399271,112.121144035
420.514,4230,30.0219,1157.13337761,1593.21880806,416.331,30.0621331643,0.999929,4230,3.51046,46.8453461813,703.071885787,1746.05229862,30.0215770214,0.931644639803,30.0766,-30.3043,755.609288531,206.915404562,3571.73887402,184.677165319
420.519,4231,29.9644,293.416299715,485.035724819,416.357,30.0087833914,0.999926,4231,3.62124,55.0551608438,184.372601472,674.848858188,29.9678605617,0.933314900729,30.0184,-30.2658,497.441158307,167.179146628,1521.21529406,226.646417366
420.553,4232,30.0678,198.688883634,499.104197484,416.387,30.1047007442,0.999905,4232,4.09535,243.794158446,563.040722326,1674.01822758,30.0678877707,0.973786976584,30.1189,-30.3639,673.309878236,168.171233617,1104.08817922,19.7294267322
420.636,4233,30.0248,679.935425349,1141.32562076,416.405,30.0641876903,0.999943,4233,3.33573,311.724032648,335.728970101,981.982321195,30.0241147848,0.922269203776,30.0785,-30.312,566.994402924,206.621831981,3194.74751423,82.0233477069
420.681,4234,30.0407,558.976249186,1059.30017141,416.43,30.0818414935,0.999893,4234,3.58422,234.724436406,356.688592103,1078.48454847,30.0453617864,0.926966362966,30.0905,-30.3472,376.308508593,204.235985661,2826.66624528,11.8634349535
420.743,4235,30.0011,575.902424573,895.876466169,416.497,30.0430331506,0.999906,4235,3.77483,296.639030832,567.255019652,1443.60743886,30.0045290388,0.934217453953,30.0526,-30.3313,667.861200547,209.452977458,2983.98624309,102.983233192
420.715,4236,30.0226,358.364713856,920.793196684,416.558,30.0535040908,0.999942,4236,4.05307,387.477765107,371.944755206,1310.62432894,30.0193930223,0.964528871157,30.0753,-30.3513,667.649295996,207.695971,1809.36964033,423.690441462
420.672,4237,30.1038,765.062283715,1264.78926214,416.577,30.1367871663,0.999901,4237,3.54206,279.48001722,169.363675194,488.069880941,30.1069154163,0.91908382943,30.1529,-30.4051,301.435783344,196.466163938,2769.97263895,-1.79324913633
420.759,4238,30.0977,1078.93663445,1951.68117969,416.629,30.1304307946,0.999952,4238,3.77148,301.645304884,146.160305501,594.972745287,30.0979743994,0.938915993575,30.1441,-30.4334,390.022754929,227.373607223,3300.23335257,183.190434669
420.789,4239,30.2345,557.904968656,1290.30069106,416.656,30.2591306279,0.999953,4239,3.39255,347.471832781,375.386797196,1099.67780701,30.2355902105,0.915547766739,30.2722,-30.5595,561.662706301,234.238321051,2418.69615173,139.45803718
420.891,4240,30.2043,981.344787085,2177.17607981,416.683,30.2340049656,0.999966,4240,3.43251,320.845318319,503.846133819,1350.24287968,30.2035824248,0.913802760026,30.2486,-30.5298,510.688714998,240.333003538,3692.09068929,7.24278355935
420.983,4241,30.1779,915.714779898,2230.97088618,416.74,30.2089601105,0.999979,4241,3.6956,970.06151616,280.870274087,1069.23193261,30.1830282597,0.934659680871,30.2142,-30.5113,604.638618191,256.776121427,3586.6571549,316.816589508
420.959,4242,30.2345,1162.17177871,2221.07627501,416.803,30.2622348969,0.999968,4242,3.47811,587.763957289,583.233394197,1895.44770005,30.2372023397,0.909833029719,30.2744,-30.5438,929.327222395,251.196613986,3718.1793485,335.727890772
421.011,4243,30.2324,948.198037364,2557.57801315,416.806,30.2586763305,0.999948,4243,3.75928,954.022178496,632.100533555,1678.01782795,30.2355858046,0.926357891328,30.272,-30.5455,795.804301547,257.520870931,3975.32513819,229.793186339
421.018,4244,30.2762,1135.9191861,1857.55409928,416.841,30.3019917777,0.99994,4244,3.63351,457.544124313,593.275425442,2020.49709537,30.2764255636,0.911016936238,30.3124,-30.5685,1191.61112528,226.569862252,3880.38220846,664.586471715
421.057,4245,30.2463,967.979098773,1383.23014813,416.87,30.2705459114,0.999897,4245,3.95235,424.582353048,230.87387055,847.748866257,30.2465743716,0.93397983183,30.2865,-30.5303,446.460682293,207.609408491,3553.18190715,165.97615419
421.072,4246,30.3418,811.933290469,1274.32362963,416.878,30.3600789777,0.999969,4246,3.415,457.521952205,561.948248982,1712.30194768,30.3420728772,0.90426989321,30.3721,-30.6122,841.300882712,216.840573727,3592.59957739,159.365044485
421.161,4247,30.2338,1155.13568151,1920.18305283,416.902,30.2518828133,0.999952,4247,3.54895,510.972076185,496.54012034,1663.97251108,30.2324638957,0.907759373572,30.2643,-30.4821,693.222874785,222.593897426,3965.52400343,260.986674093
421.168,4248,30.2054,1084.72312853,1683.07192942,416.931,30.2251093434,0.999943,4248,3.32577,384.694717033,269.738040814,867.116984574,30.2041573926,0.893330201328,30.2396,-30.4903,499.781175261,216.461930463,3904.74950774,174.263738628
421.206,4249,30.2086,1122.29279485,1887.64110644,416.988,30.229927389,0.999951,4249,3.55261,513.211335206,238.88617222,921.392249074,30.2117864256,0.898889333315,30.2374,-30.464,584.405485566,231.419505829,4205.53863886,287.391484076
421.189,4250,30.1883,1097.66542252,1469.99612258,417.05,30.2071630677,0.999927,4250,3.27354,308.201175623,650.493446876,1827.77557391,30.1886851415,0.897502140946,30.2218,-30.4455,563.708731672,221.536679285,4099.5276568,4.78413308921
421.252,4251,30.0926,781.922209082,1391.30157997,417.08,30.1120213361,0.999989,4251,3.84862,351.938845232,226.902714539,622.791177284,30.0898014484,0.935437379299,30.1249,-30.3299,341.279761727,221.715627216,3252.1195143,4.94701701994
421.249,4252,30.0988,900.845973552,1183.68483983,417.117,30.1176757762,0.999948,4252,3.65037,225.319727699,279.547007493,1017.72833217,30.0985751631,0.925595228646,30.1305,-30.3452,393.587647329,207.430869489,3610.66543129,150.194859726
421.311,4253,30.0452,1200.26091664,1440.17624595,417.161,30.0614827924,0.999946,4253,3.45228,287.618576883,275.942882127,1021.8070793,30.0435672231,0.900620084038,30.076,-30.3001,428.181857649,198.854557136,3791.61407733,182.250027955
421.396,4254,29.9915,941.263749484,1357.19660776,417.172,30.0088958594,0.999941,4254,3.48514,244.779552379,375.529810141,1284.40708466,29.990568647,0.901546667015,30.024,-30.2481,604.051502651,213.833873621,3553.49243295,253.480615119
421.454,4255,29.9887,1094.97536281,1809.53166442,417.198,30.0146474562,0.999931,4255,3.4849,273.355084639,390.929713876,1252.08422225,29.9928912086,0.905850617728,30.0253,-30.2489,486.241914624,230.880600603,4111.26585851,163.187256746
421.501,4256,29.9436,1112.54276873,2159.67288154,417.254,29.9633028162,0.999953,4256,3.3013,522.890798353,430.487396509,1441.87011245,29.9422366826,0.885402858362,29.9798,-30.2279,778.018825151,234.502689507,3998.55310048,253.188143101
421.577,4257,29.969,1358.48776856,2254.17720313,417.257,29.9925673991,0.999914,4257,3.59138,248.771198187,1462.67249042,3101.90890867,29.9693456162,0.91029738367,30.0064,-30.2377,1639.23641824,223.299442865,3971.8289944,176.563927823
421.576,4258,29.933,1102.5621974,1488.46838509,417.294,29.9534083851,0.999951,4258,3.56017,259.461793649,176.878216851,691.34988155,29.9291176157,0.917100414356,29.9711,-30.205,381.618039096,215.067367973,3911.14862253,139.130845459
421.64,4259,29.9991,984.091299029,1755.29521282,417.32,30.0202355624,0.99998,4259,3.53557,521.194804776,231.859830982,776.442439098,29.9987035829,0.915797689371,30.0339,-30.2812,471.068861623,253.090173854,4100.93090978,115.679265162
421.669,4260,30.0459,1309.45150619,2137.21252473,417.365,30.0689160042,0.999956,4260,3.50173,329.442749035,1054.97532011,2317.13490329,30.0460036706,0.89928599742,30.0828,-30.3343,827.836637403,238.237864758,4284.4016164,6.03573543544
421.641,4261,30.0417,1127.48027568,1739.45023685,417.366,30.0620856224,0.999895,4261,3.39755,262.391797753,100.335681673,579.204934592,30.0409358111,0.892654139976,30.0746,-30.3241,408.778994091,215.01774871,3609.64413687,332.837705609
421.588,4262,30.0698,1164.04689099,2272.55809102,417.417,30.094685961,0.999975,4262,3.14804,261.97731627,564.919792306,1970.79474197,30.0729595086,0.884031356837,30.1028,-30.3577,1425.39254659,207.977572397,3708.66749565,647.118613822
421.634,4263,29.9395,1319.4650291,2706.30595763,417.447,29.962279365,0.999932,4263,3.57771,263.341194447,229.465579856,589.84893644,29.9382888957,0.897114454397,29.9766,-30.1998,366.740779957,216.528650177,3961.55573853,-7.04628321648
421.647,4264,30.0061,1353.04962258,2517.88162028,417.446,30.0290530496,0.99997,4264,3.44972,265.499872217,724.407369898,2037.17852054,30.0050217038,0.887876595006,30.0415,-30.2907,1115.33264662,237.571161157,4114.75259718,7.04739112192
421.692,4265,29.973,1165.52507426,2419.85559258,417.49,30.0000811379,0.999929,4265,3.06642,670.422403567,293.997509464,988.902074283,29.9713170035,0.866632618479,30.0135,-30.2386,409.468586,237.940344145,4040.62475241,182.356317712
421.742,4266,30.0891,1005.84132688,2031.14098465,417.52,30.1158086365,0.999954,4266,3.73181,318.856389129,1181.55936082,3042.60115468,30.0905986999,0.898250598259,30.1266,-30.3477,1060.23680881,273.635998354,4603.85919609,-10.4676368432
421.821,4267,29.9708,1421.59114528,1538.29543265,417.536,29.996370013,0.999892,4267,3.30704,199.505629834,718.440280501,1919.09428298,29.969842175,0.859618186251,30.0094,-30.2298,1075.99873159,221.073352963,4715.58605426,163.404040225
421.862,4268,30.0319,1272.84845621,1911.55947887,417.539,30.0585097099,0.999925,4268,3.32334,160.10302302,367.620267075,1081.15012138,30.0314573363,0.868202139568,30.0719,-30.2841,480.186574328,238.363350823,4234.72047065,191.495091838
421.848,4269,29.9778,1452.06262645,2398.4455394,417.579,30.0034153539,0.999904,4269,3.28901,194.286707868,181.909768142,716.128411713,29.9791530651,0.867715618713,30.0148,-30.2366,301.446465022,251.289631503,4645.39544291,115.370695474
421.849,4270,29.8728,1431.30353655,1859.71297963,417.614,29.8982621024,0.999932,4270,3.28721,153.673890374,389.733346504,1260.29542113,29.8742356294,0.881215375972,29.908,-30.1441,461.337913718,239.327682013,4426.75774854,125.466704851
421.805,4271,29.9262,831.014054756,1295.40889057,417.634,29.9564775622,0.999959,4271,3.66637,133.75995426,292.148828731,955.852924561,29.9240542144,0.893845980255,29.9722,-30.1779,489.907899383,235.272497982,2986.391622,161.724971624
421.828,4272,29.897,1344.85872767,1756.53169131,417.676,29.9267349525,0.999941,4272,3.35536,142.355703905,316.408300302,1052.8934735,29.8989131483,0.883428902579,29.9364,-30.1111,630.913673965,224.888330772,4737.30818889,180.973457416
421.844,4273,29.8401,687.470707217,576.69367882,417.688,29.8672721575,0.999922,4273,3.424,162.137644015,235.849776383,917.968887749,29.8404883437,0.884906179112,29.878,-30.0527,280.63312341,171.070181904,2742.720415,113.942394584
421.837,4274,29.7252,1159.16073136,1341.47180438,417.73,29.7567851705,0.999969,4274,3.60515,199.49883508,159.495884493,612.476682653,29.7257548241,0.904522699614,29.7688,-29.9348,272.901861375,233.867278746,4146.80352634,49.5305256028
421.858,4275,29.756,335.551288823,615.065230476,417.783,29.7855091926,0.999921,4275,3.51069,122.616570242,251.423132033,834.325865321,29.7556859221,0.906422644011,29.7956,-29.9481,369.743986504,215.318033029,1240.35068501,65.0166228292
421.978,4276,29.5999,281.183210111,430.88607471,417.79,29.6260474577,0.999923,4276,3.52518,129.060647916,95.297668381,523.436011504,29.599447771,0.925973479021,29.6385,-29.812,278.502088295,179.973331426,1134.18095621,163.183912151
422.069,4277,29.6148,611.914868633,764.382550526,417.845,29.6371387533,0.999953,4277,3.99488,195.467891991,164.649211144,600.428371345,29.6140731386,0.943376526066,29.6508,-29.8455,282.003886762,217.429442421,3150.22643455,137.733453753
422.133,4278,29.543,744.596771557,805.314174935,417.885,29.5747587765,0.999963,4278,3.93108,202.811523113,117.934288136,322.852931514,29.5436399514,0.946587966742,29.5847,-29.7831,156.194870424,203.799836773,2954.25575383,-8.71375073766
