AveragePolicySurr,StdReturn,Iteration,MaxReturn,AverageY,MaxEsReturn,AverageAction,AverageAbsY,Epoch,PolicyRegParamNorm,MinEsReturn,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss
-19.8617,265.918803241,4317,1000.0,18.1924780937,75.0,0.260308,18.1958442387,4317,151.06,3.0,915.909090909,9.0,95.7180149631,75.0,9.45348724295,18.2535,18.1918,316.696,0.311829877888,1.26676
-19.8998,349.574105957,4318,1000.0,18.2585938019,56.0,0.308145,18.2602975182,4318,151.064,3.0,843.666666667,10.06,91.0545357309,59.0,9.33468799693,18.3082,18.2573,316.732,0.303768186131,1.37192
-19.8781,0.0,4319,1000.0,18.1818404184,48.0,0.275204,18.1849090796,4319,151.073,3.0,1000.0,11.1222222222,99.9956828753,1000.0,10.3985338473,18.2391,18.1828,316.723,0.298463857212,1.24743
-19.8625,0.0,4320,1000.0,18.2506202248,38.0,0.300956,18.254108416,4320,151.074,3.0,1000.0,8.5,99.9956828753,1000.0,7.4273315691,18.3045,18.2495,316.665,0.310915168649,1.33994
-19.8549,0.0,4321,1000.0,18.2061562863,70.0,0.383849,18.2089177423,4321,151.088,3.0,1000.0,7.88888888889,99.9956828753,1000.0,9.32161017345,18.2661,18.2056,316.661,0.337998273359,1.55352
-19.8274,0.0,4322,1000.0,18.1497613615,58.0,0.322372,18.1530162529,4322,151.079,3.0,1000.0,7.928,99.9956828753,1000.0,8.75276047884,18.1977,18.1492,316.648,0.303285295051,1.25772
-19.7734,0.0,4323,1000.0,18.1151626248,52.0,0.299416,18.1185376999,4323,151.098,2.0,1000.0,9.40740740741,99.9956828753,1000.0,10.9011017427,18.1665,18.1157,316.68,0.309027664672,1.26143
-19.7429,0.0,4324,1000.0,18.1149563138,42.0,0.226071,18.1191222068,4324,151.057,2.0,1000.0,8.35294117647,99.9956828753,1000.0,7.67029436979,18.169,18.1138,316.679,0.310535323356,1.28578
-19.786,0.0,4325,1000.0,18.1114639846,62.0,0.28007,18.1169025045,4325,151.078,3.0,1000.0,10.0101010101,99.9956828753,1000.0,11.9167948283,18.1692,18.113,316.703,0.307904576663,1.25325
-19.7678,0.0,4326,1000.0,18.0730521361,46.0,0.184956,18.0764925918,4326,151.102,3.0,1000.0,7.96721311475,99.9956828753,1000.0,7.40174373145,18.1267,18.0719,316.742,0.310058521208,1.32328
-19.8264,352.258261751,4327,1000.0,18.1604642047,88.0,0.247387,18.1644059697,4327,151.09,3.0,280.256410256,11.1720430108,63.5770079332,34.0,13.2718666439,18.2133,18.16,316.766,0.297538834635,1.24205
-19.7024,0.0,4328,1000.0,18.0464509184,48.0,0.210209,18.0501335275,4328,151.089,3.0,1000.0,7.976,99.9956828753,1000.0,7.77016241786,18.1039,18.0472,316.806,0.307908394812,1.23423
-19.756,0.0,4329,1000.0,18.0735590963,52.0,0.22867,18.0758450445,4329,151.103,3.0,1000.0,9.44339622642,99.9956828753,1000.0,9.61335567497,18.1279,18.0739,316.852,0.29985737056,1.20509
-19.7277,0.0,4330,1000.0,18.0466240247,81.0,0.278751,18.048274042,4330,151.08,3.0,1000.0,8.69565217391,99.9956828753,1000.0,9.73847047453,18.0951,18.0465,316.888,0.292891573129,1.16602
-19.7364,0.0,4331,1000.0,18.0816980594,63.0,0.255467,18.0829006896,4331,151.076,3.0,1000.0,9.57142857143,99.9956828753,1000.0,9.87527662576,18.1379,18.0809,317.009,0.30100303971,1.12722
-19.756,0.0,4332,1000.0,18.0601462093,59.0,0.217482,18.0622221321,4332,151.063,3.0,1000.0,8.52136752137,99.9956828753,1000.0,9.48827282527,18.1117,18.0596,317.056,0.304551546135,1.2415
-19.6732,0.0,4333,1000.0,18.0424500338,57.0,0.324027,18.0452259178,4333,151.056,3.0,1000.0,7.88976377953,99.9956828753,1000.0,8.24929330923,18.0955,18.0421,317.094,0.303810577428,1.25873
-19.6913,0.0,4334,1000.0,18.0921636114,47.0,0.291292,18.0948755035,4334,151.022,2.0,1000.0,9.21296296296,99.9956828753,1000.0,9.84044086441,18.1549,18.0918,317.144,0.306814760169,1.23023
-19.625,0.0,4335,1000.0,18.0493101579,95.0,0.148585,18.0512836979,4335,151.025,3.0,1000.0,9.92,99.9956828753,1000.0,11.9722011343,18.1042,18.0496,317.159,0.307872840375,1.40084
-19.5927,0.0,4336,1000.0,17.9561118525,61.0,0.417048,17.9583967125,4336,151.0,3.0,1000.0,9.26605504587,99.9956828753,1000.0,10.0271578033,18.0079,17.9546,317.201,0.298593651012,1.29592
-19.5832,0.0,4337,1000.0,17.9712543771,39.0,0.166011,17.9735371218,4337,150.983,3.0,1000.0,9.88118811881,99.9956828753,1000.0,8.8197428497,18.0264,17.9724,317.236,0.293209872071,1.20361
-19.4466,0.0,4338,1000.0,17.8428020342,55.0,0.240008,17.8458483554,4338,150.968,3.0,1000.0,11.2988505747,99.9956828753,1000.0,11.2097196562,17.9008,17.842,317.3,0.303751351947,1.32222
-19.5044,0.0,4339,1000.0,17.897918655,50.0,0.365674,17.9004748715,4339,150.996,3.0,1000.0,8.74358974359,99.9956828753,1000.0,9.47435030012,17.9507,17.8976,317.305,0.306496254486,1.42047
-19.4028,0.0,4340,1000.0,17.7845642985,48.0,0.358275,17.7871453636,4340,150.947,3.0,1000.0,8.95454545455,99.9956828753,1000.0,8.83112920159,17.8339,17.7854,317.362,0.286412728948,1.20846
-19.3775,0.0,4341,1000.0,17.7966211913,67.0,0.170029,17.799626815,4341,150.89,3.0,1000.0,9.30555555556,99.9956828753,1000.0,10.334640001,17.8557,17.7975,317.402,0.292071206498,1.21591
-19.3821,0.0,4342,1000.0,17.7601198091,70.0,0.247166,17.7628419028,4342,150.917,3.0,1000.0,11.7882352941,99.9956828753,1000.0,13.5273962693,17.8103,17.7591,317.418,0.285670783326,1.16846
-19.3148,0.0,4343,1000.0,17.6813615725,114.0,0.410952,17.6854115862,4343,150.928,3.0,1000.0,10.206185567,99.9956828753,1000.0,14.5814018985,17.7331,17.6812,317.462,0.272465275488,1.09782
-19.3078,0.0,4344,1000.0,17.6363011903,34.0,0.346961,17.6387391875,4344,150.937,2.0,1000.0,7.14788732394,99.9956828753,1000.0,6.78227514187,17.6936,17.637,317.498,0.275075722303,1.08237
-19.2718,0.0,4345,1000.0,17.6965931019,37.0,0.367631,17.6996646211,4345,150.936,2.0,1000.0,7.62015503876,99.9956828753,1000.0,7.3813023771,17.7524,17.6963,317.516,0.321174015214,1.50703
-19.2757,0.0,4346,1000.0,17.6623317277,106.0,0.331518,17.6645606069,4346,150.949,3.0,1000.0,10.5729166667,99.9956828753,1000.0,13.6364590893,17.7137,17.6613,317.553,0.292261225642,1.31553
-19.2482,0.0,4347,1000.0,17.613711518,40.0,0.323982,17.6146622866,4347,150.99,3.0,1000.0,8.44537815126,99.9956828753,1000.0,8.50081308913,17.6596,17.6146,317.62,0.293044245031,1.27432
-19.1689,0.0,4348,1000.0,17.626637059,52.0,0.295376,17.6284640546,4348,151.0,3.0,1000.0,9.79411764706,99.9956828753,1000.0,10.2721193522,17.6899,17.6268,317.661,0.319707486668,1.41721
-19.2269,0.0,4349,1000.0,17.6034514512,32.0,0.332853,17.6058079578,4349,150.995,3.0,1000.0,7.59541984733,99.9956828753,1000.0,7.30656781401,17.6558,17.6023,317.683,0.294400546065,1.25558
-19.1299,0.0,4350,1000.0,17.4983239225,89.0,0.390599,17.5008671826,4350,150.985,2.0,1000.0,8.84955752212,99.9956828753,1000.0,10.5706399526,17.56,17.5007,317.712,0.315658577629,1.41983
-19.0823,0.0,4351,1000.0,17.4641771266,48.0,0.412766,17.4673680608,4351,151.012,3.0,1000.0,8.45378151261,99.9956828753,1000.0,8.55112936584,17.5134,17.4633,317.75,0.278837682881,1.09822
-19.0314,273.713633138,4352,1000.0,17.4793194545,49.0,0.329907,17.4818152443,4352,151.056,3.0,323.483870968,12.1097560976,83.8937239314,50.0,12.3090350492,17.5305,17.4783,317.755,0.27809894046,1.1584
-19.0017,35.3583988453,4353,209.0,17.4332988859,70.0,0.407245,17.4360006915,4353,151.085,3.0,84.4957983193,11.4545454545,54.7537585478,49.0,12.3526856584,17.4917,17.4349,317.801,0.30737951236,1.42791
-18.9614,28.1477583973,4354,194.0,17.3723016415,33.0,0.372816,17.3754053329,4354,151.096,2.0,66.6821192053,9.00909090909,47.0498599661,48.0,8.11227515956,17.4237,17.3708,317.833,0.287063509978,1.25077
-18.9868,332.428814435,4355,1000.0,17.3945416552,50.0,0.505787,17.3977323233,4355,151.088,2.0,606.833333333,8.39166666667,92.4400170053,48.0,9.27388432943,17.4648,17.3942,317.889,0.315850768437,1.3348
-18.9201,35.7046398672,4356,239.0,17.3328710468,60.0,0.438816,17.3355672422,4356,151.098,3.0,65.5620915033,11.6279069767,45.7796573851,49.0,12.2787834709,17.3827,17.3335,317.863,0.285311788392,1.25603
-18.8797,5.3203013609,4357,81.0,17.2820050764,87.0,0.398557,17.2841097747,4357,151.115,3.0,50.5707070707,9.63461538462,39.7665000514,49.0,11.7162425818,17.3384,17.2832,317.925,0.306508452559,1.32348
-18.8626,12.0963415878,4358,118.0,17.2945560408,110.0,0.258989,17.2970250717,4358,151.13,2.0,55.2762430939,10.8695652174,42.2552021509,51.0,13.8652030758,17.3383,17.294,317.95,0.28246614845,1.18218
-18.8475,203.103276722,4359,1000.0,17.2230345765,57.0,0.336657,17.2259971485,4359,151.14,2.0,193.148148148,12.4875,66.0056216301,49.0,13.420128306,17.288,17.2225,317.973,0.321418494253,1.36342
-18.7829,22.2550238213,4360,145.0,17.1817183432,63.0,0.309255,17.1845911808,4360,151.16,3.0,61.4171779141,9.14678899083,44.9006650934,50.0,9.80434811617,17.2372,17.182,318.017,0.293915992916,1.19887
-18.7999,15.4715648265,4361,112.0,17.2154649381,47.0,0.298859,17.2184385774,4361,151.162,3.0,57.25,10.7204301075,43.1300870512,48.0,9.8366940764,17.2661,17.2143,318.068,0.276193787151,1.11006
-18.7481,17.1398006715,4362,142.0,17.167091476,66.0,0.326303,17.1705821812,4362,151.151,3.0,59.4378698225,13.6527777778,44.2375529249,48.0,12.5799219683,17.2215,17.1666,318.081,0.302142285683,1.26986
-18.8084,21.7371972422,4363,161.0,17.2350712671,63.0,0.356136,17.238172331,4363,151.14,3.0,58.9882352941,10.585106383,43.6153115408,49.0,10.4986418316,17.2879,17.2344,318.087,0.295784001027,1.27639
-18.7754,13.05041292,4364,114.0,17.2082754613,56.0,0.308117,17.2127842773,4364,151.139,3.0,55.1043956044,12.8987341772,42.0893874793,50.0,11.7436704597,17.2699,17.208,318.112,0.302169492393,1.2468
-18.7347,2.6553140699,4365,66.0,17.1903299595,70.0,0.424115,17.1931663395,4365,151.137,3.0,49.3694581281,13.4383561644,39.0934827541,46.0,13.1742653887,17.2557,17.1902,318.125,0.322692621996,1.41197
-18.7297,321.540804392,4366,1000.0,17.1579634991,40.0,0.498595,17.1596413266,4366,151.093,3.0,674.666666667,12.6049382716,96.6088286778,160.0,10.7113404913,17.2034,17.1581,318.133,0.308290215643,1.38805
-18.6319,0.0,4367,1000.0,17.0706248489,141.0,0.76147,17.0735868573,4367,151.046,3.0,1000.0,12.0843373494,99.9956828753,1000.0,17.6684354175,17.1305,17.0681,318.127,0.300668296802,1.1793
-18.6233,0.0,4368,1000.0,17.0684336187,46.0,0.905645,17.072071636,4368,151.051,3.0,1000.0,8.75221238938,99.9956828753,1000.0,8.50770704574,17.1208,17.0685,318.071,0.273139089263,1.02569
-18.6431,223.208767404,4369,1000.0,17.1069199811,69.0,0.872553,17.109222473,4369,151.027,3.0,818.0,9.53773584906,99.4660768042,276.0,10.5983040013,17.1608,17.1072,318.076,0.282400126487,1.04971
-18.6074,0.0,4370,1000.0,17.0139336933,70.0,0.83349,17.0171297087,4370,151.013,3.0,1000.0,9.64423076923,99.9956828753,1000.0,9.58957594036,17.0748,17.0145,318.1,0.296312515926,1.15334
-18.5611,0.0,4371,1000.0,17.0158076702,50.0,0.849068,17.0184514051,4371,151.011,3.0,1000.0,11.0,99.9956828753,1000.0,10.3509833901,17.0781,17.0149,318.154,0.300310029108,1.22086
-18.4889,0.0,4372,1000.0,16.9094354164,62.0,0.887308,16.9113938668,4372,150.993,2.0,1000.0,12.3580246914,99.9956828753,1000.0,12.2164720231,16.9625,16.91,318.136,0.277513731312,1.07548
-18.4232,0.0,4373,1000.0,16.8811415013,40.0,0.880882,16.8832165754,4373,150.986,2.0,1000.0,9.18691588785,99.9956828753,1000.0,7.72074622455,16.9362,16.882,318.151,0.302494435055,1.30684
-18.4355,0.0,4374,1000.0,16.9036177691,90.0,0.719841,16.9053260527,4374,150.955,3.0,1000.0,10.6947368421,99.9956828753,1000.0,13.8024205995,16.9484,16.9029,318.177,0.267865635896,0.990783
-18.3825,0.0,4375,1000.0,16.8644624956,89.0,0.886128,16.8673167081,4375,150.936,2.0,1000.0,8.46610169492,99.9956828753,1000.0,10.292075447,16.9145,16.8658,318.188,0.266622027404,1.06866
-18.3414,0.0,4376,1000.0,16.8245122161,93.0,0.882151,16.8274468424,4376,150.94,3.0,1000.0,11.4069767442,99.9956828753,1000.0,13.3402502565,16.8716,16.825,318.22,0.295134599329,1.2469
-18.303,326.798300009,4377,1000.0,16.7750083617,54.0,0.313098,16.7790450588,4377,150.977,3.0,726.266666667,9.40566037736,96.9359420364,118.0,10.4500413486,16.8326,16.7761,318.272,0.293673714421,1.21857
-18.2774,106.365889642,4378,1000.0,16.771358344,71.0,0.318895,16.7742269789,4378,150.996,3.0,927.545454545,8.70689655172,99.9819516879,709.0,10.2612572677,16.8237,16.7694,318.311,0.29102964152,1.16824
-18.2304,0.0,4379,1000.0,16.7361906533,48.0,0.650349,16.7380554069,4379,150.978,3.0,1000.0,11.2666666667,99.9956828753,1000.0,9.92729122727,16.7846,16.7361,318.292,0.274876522027,1.03297
-18.1029,260.737242684,4380,1000.0,16.6345247797,92.0,0.253787,16.6371928806,4380,150.982,2.0,898.916666667,12.1341463415,95.6987853741,66.0,17.4536055365,16.6859,16.6358,318.332,0.289639865972,1.21169
-18.1295,357.305135703,4381,1000.0,16.6399770887,50.0,0.248951,16.6426835137,4381,150.976,3.0,502.2,14.8955223881,89.3978968439,77.0,10.3132060368,16.6896,16.6393,318.352,0.273627831072,1.08228
-18.09,247.807576642,4382,1000.0,16.585683811,41.0,0.603761,16.587920668,4382,150.951,3.0,921.636363636,11.3033707865,97.7248293733,138.0,10.7561369934,16.6424,16.5856,318.362,0.290803526584,1.23952
-17.9599,0.0,4383,1000.0,16.3878974699,63.0,0.721382,16.3902451867,4383,150.932,3.0,1000.0,12.1951219512,99.9956828753,1000.0,11.6905621977,16.4416,16.3876,318.439,0.276648521911,1.0081
-17.9926,0.0,4384,1000.0,16.4773536369,86.0,0.73478,16.4791822028,4384,150.937,3.0,1000.0,10.6382978723,99.9956828753,1000.0,11.8086256464,16.5234,16.4771,318.395,0.262390351555,0.954504
-17.8854,0.0,4385,1000.0,16.4018300043,38.0,0.621093,16.4037250054,4385,150.934,3.0,1000.0,7.93650793651,99.9956828753,1000.0,7.43196232471,16.4551,16.4024,318.446,0.294962759075,1.22425
-17.8803,41.6124761002,4386,246.0,16.3960226121,46.0,0.491774,16.3975124993,4386,150.936,2.0,73.0875912409,8.13008130081,48.8315813632,52.0,8.75033969105,16.4376,16.3957,318.444,0.259934664587,0.983752
-17.7991,180.280549114,4387,1000.0,16.2852075589,49.0,0.719661,16.288680684,4387,150.974,3.0,897.083333333,8.95495495495,99.9180061487,543.0,8.6037781219,16.3397,16.2855,318.481,0.269288740879,1.04119
-17.7319,0.0,4388,1000.0,16.2376747284,59.0,0.762907,16.2405473356,4388,150.984,3.0,1000.0,10.07,99.9956828753,1000.0,10.1017374743,16.296,16.2367,318.543,0.30641056941,1.20519
-17.6669,307.978444412,4389,1000.0,16.1959940031,67.0,0.715203,16.1995699274,4389,150.993,2.0,839.666666667,12.7179487179,96.7521146728,129.0,13.3703627819,16.2436,16.1967,318.508,0.285578567129,1.1378
-17.6977,0.0,4390,1000.0,16.2618210776,43.0,0.833193,16.2651472447,4390,151.014,2.0,1000.0,9.32407407407,99.9956828753,1000.0,8.59460285393,16.3127,16.262,318.508,0.290817554111,1.16991
-17.6113,0.0,4391,1000.0,16.1590797421,37.0,0.737257,16.1617914861,4391,151.025,3.0,1000.0,8.70434782609,99.9956828753,1000.0,7.6975138991,16.2105,16.1593,318.531,0.293042070697,1.1532
-17.6215,0.0,4392,1000.0,16.1414899656,45.0,0.785456,16.1430538889,4392,151.088,2.0,1000.0,8.69642857143,99.9956828753,1000.0,8.74422185311,16.1938,16.1412,318.514,0.281076923206,1.08803
-17.5174,128.790944705,4393,1000.0,16.0225973614,48.0,0.689798,16.0246890186,4393,151.098,3.0,959.272727273,9.03571428571,99.9606564686,552.0,8.27207929836,16.0769,16.0221,318.552,0.288761435141,1.08067
-17.5296,77.2746657141,4394,439.0,16.0885435732,52.0,0.634519,16.091680577,4394,151.067,3.0,106.315789474,10.5157894737,58.3918626719,46.0,9.93649642574,16.1324,16.0887,318.572,0.272848687744,1.06424
-17.4394,0.0,4395,1000.0,15.994771787,54.0,0.777301,15.9970674656,4395,151.041,3.0,1000.0,10.7234042553,99.9956828753,1000.0,9.43556451797,16.0429,15.9955,318.58,0.306405042183,1.19334
-17.4325,0.0,4396,1000.0,16.0031313878,123.0,0.696136,16.0047356281,4396,151.076,2.0,1000.0,10.8202247191,99.9956828753,1000.0,16.3064485747,16.046,16.0023,318.579,0.271831364539,0.994407
-17.3806,0.0,4397,1000.0,15.8975713051,125.0,0.863237,15.8989140242,4397,151.099,3.0,1000.0,9.88571428571,99.9956828753,1000.0,14.3840614741,15.9515,15.8984,318.636,0.279335753443,0.968933
-17.3483,0.0,4398,1000.0,15.9043735957,49.0,0.771446,15.9063345016,4398,151.129,3.0,1000.0,8.18032786885,99.9956828753,1000.0,9.00729794589,15.9598,15.9043,318.664,0.286206997529,1.02796
-17.2786,0.0,4399,1000.0,15.7872632625,56.0,0.79715,15.7897716372,4399,151.136,3.0,1000.0,9.74257425743,99.9956828753,1000.0,10.1119020797,15.8367,15.7876,318.723,0.276132406604,0.929015
-17.1667,0.0,4400,1000.0,15.7492215779,59.0,0.699081,15.7513249397,4400,151.165,3.0,1000.0,15.3484848485,99.9956828753,1000.0,13.0494309922,15.802,15.7494,318.733,0.29085116861,1.07694
-17.1427,0.0,4401,1000.0,15.7104379719,70.0,0.751512,15.7119549589,4401,151.171,3.0,1000.0,11.7558139535,99.9956828753,1000.0,12.2720480716,15.7587,15.7109,318.776,0.282175577323,0.982444
-17.141,0.0,4402,1000.0,15.6560240005,64.0,0.80834,15.6577760685,4402,151.189,2.0,1000.0,19.8571428571,99.9956828753,1000.0,13.3722221987,15.7023,15.6545,318.836,0.265036022267,0.88266
-17.0484,0.0,4403,1000.0,15.6370806344,81.0,0.804185,15.6383913455,4403,151.173,3.0,1000.0,13.0649350649,99.9956828753,1000.0,16.3248974558,15.6836,15.6378,318.865,0.271690495331,0.979906
-17.0693,0.0,4404,1000.0,15.6731155137,100.0,0.841697,15.6743908803,4404,151.195,3.0,1000.0,13.4393939394,99.9956828753,1000.0,16.87397924,15.7386,15.6731,318.903,0.30522036495,1.11878
-16.9686,0.0,4405,1000.0,15.5412049156,136.0,0.803731,15.543298505,4405,151.168,3.0,1000.0,16.2463768116,99.9956828753,1000.0,21.1943428309,15.5962,15.542,318.946,0.282793500335,0.971213
-16.8451,0.0,4406,1000.0,15.4800597307,153.0,0.787036,15.4813823398,4406,151.139,3.0,1000.0,14.2112676056,99.9956828753,1000.0,21.680727791,15.5292,15.4805,319.024,0.282830698841,1.03574
-16.7903,0.0,4407,1000.0,15.3412329687,58.0,0.692195,15.3432779497,4407,151.108,3.0,1000.0,11.4090909091,99.9956828753,1000.0,13.293570185,15.3938,15.3415,319.038,0.284692860753,0.985651
-16.786,0.0,4408,1000.0,15.3716532179,110.0,0.796532,15.3739608117,4408,151.051,2.0,1000.0,12.5,99.9956828753,1000.0,16.58990657,15.4244,15.3721,319.092,0.280553419494,0.973122
-16.7337,0.0,4409,1000.0,15.3314749748,45.0,0.779262,15.3343873208,4409,151.044,2.0,1000.0,8.77192982456,99.9956828753,1000.0,9.48686542405,15.3826,15.3313,319.134,0.281045721326,1.01379
-16.6742,0.0,4410,1000.0,15.2909454539,40.0,0.771115,15.2939001043,4410,151.041,2.0,1000.0,7.05673758865,99.9956828753,1000.0,6.71694485774,15.3482,15.2901,319.16,0.290658033824,1.04006
-16.6534,0.0,4411,1000.0,15.2615881166,111.0,0.796427,15.2639620933,4411,151.046,3.0,1000.0,9.00909090909,99.9956828753,1000.0,14.3187705507,15.3159,15.2624,319.178,0.268043819865,0.863524
-16.6082,0.0,4412,1000.0,15.2009420782,101.0,0.807229,15.202891873,4412,151.038,3.0,1000.0,13.2763157895,99.9956828753,1000.0,16.9849768636,15.257,15.1998,319.167,0.284019647998,0.994672
-16.5679,0.0,4413,1000.0,15.1962800518,70.0,0.757953,15.199134509,4413,151.04,3.0,1000.0,12.9342105263,99.9956828753,1000.0,12.0354033959,15.2574,15.1966,319.184,0.289242965616,1.03471
-16.464,0.0,4414,1000.0,15.1373963829,113.0,0.809282,15.1398609365,4414,151.059,3.0,1000.0,17.2372881356,99.9956828753,1000.0,18.9721821186,15.1924,15.1382,319.226,0.285215809701,1.07229
-16.4177,0.0,4415,1000.0,15.0305339865,41.0,0.885746,15.033280452,4415,151.034,3.0,1000.0,12.2592592593,99.9956828753,1000.0,11.6944407789,15.0759,15.0305,319.285,0.24849849879,0.885929
-16.3717,0.0,4416,1000.0,14.9868635642,106.0,0.823598,14.9894111545,4416,151.038,3.0,1000.0,13.2933333333,99.9956828753,1000.0,16.1359006222,15.0394,14.9872,319.373,0.271741393982,0.97491
-16.3771,0.0,4417,1000.0,14.9922872739,52.0,0.799172,14.9953160167,4417,151.031,3.0,1000.0,12.2168674699,99.9956828753,1000.0,11.6319545258,15.0461,14.9912,319.403,0.271279795132,0.940452
-16.3253,358.888910389,4418,1000.0,14.9532696772,173.0,0.745348,14.9576280325,4418,151.039,3.0,839.5,11.6046511628,88.5055842982,37.0,19.3770897266,14.9949,14.9544,319.421,0.252769597735,0.880325
-16.2498,0.0,4419,1000.0,14.9199442748,146.0,0.809914,14.9253507583,4419,151.014,3.0,1000.0,18.9615384615,99.9956828753,1000.0,23.6350143923,14.9735,14.9197,319.454,0.278884466273,1.02368
-16.209,0.0,4420,1000.0,14.9126349347,98.0,0.826502,14.9180232071,4420,150.998,3.0,1000.0,15.0597014925,99.9956828753,1000.0,16.4986481554,14.9575,14.9133,319.475,0.267061927568,1.02241
-16.1484,0.0,4421,1000.0,14.8189842907,79.0,0.827001,14.822503158,4421,151.034,3.0,1000.0,14.3714285714,99.9956828753,1000.0,16.8575302619,14.8648,14.819,319.512,0.251069706666,0.877209
-16.0994,0.0,4422,1000.0,14.7512962772,84.0,0.850754,14.7536830157,4422,151.038,3.0,1000.0,16.1147540984,99.9956828753,1000.0,18.3688067387,14.801,14.7514,319.531,0.257946735552,0.906984
-16.0593,0.0,4423,1000.0,14.6921807651,134.0,0.812076,14.6951791185,4423,151.076,3.0,1000.0,19.693877551,99.9956828753,1000.0,24.4266532928,14.7398,14.693,319.571,0.260439854729,0.894886
-16.0368,0.0,4424,1000.0,14.6926681734,169.0,0.83465,14.6965759705,4424,151.099,3.0,1000.0,25.7105263158,99.9956828753,1000.0,32.0713906734,14.7506,14.6927,319.626,0.260599009566,0.862558
-15.9525,0.0,4425,1000.0,14.6367892627,79.0,0.842568,14.6393356279,4425,151.132,3.0,1000.0,17.9661016949,99.9956828753,1000.0,21.5657969171,14.6956,14.6371,319.676,0.265499429138,0.897145
-15.9261,0.0,4426,1000.0,14.5679399679,88.0,0.882488,14.5705299952,4426,151.159,3.0,1000.0,19.88,99.9956828753,1000.0,21.9523483937,14.6242,14.568,319.728,0.260489115774,0.857181
-15.8241,132.454872818,4427,761.0,14.4759119201,201.0,0.825682,14.4774195962,4427,151.156,3.0,222.866666667,32.8709677419,82.2395279934,82.0,39.6156876189,14.5249,14.476,319.766,0.257243757956,0.786438
-15.8351,0.0,4428,1000.0,14.5085673,94.0,0.860404,14.5100157519,4428,151.174,3.0,1000.0,26.6756756757,99.9956828753,1000.0,23.4198507324,14.5523,14.5081,319.827,0.259282990614,0.940893
-15.8635,0.0,4429,1000.0,14.5535248794,72.0,0.886055,14.555255148,4429,151.141,3.0,1000.0,11.4772727273,99.9956828753,1000.0,13.2167054009,14.6042,14.5535,319.874,0.253272919788,0.827603
-15.76,0.0,4430,1000.0,14.4220860583,127.0,0.862995,14.4248413526,4430,151.113,3.0,1000.0,12.5625,99.9956828753,1000.0,18.513403084,14.4785,14.4227,319.905,0.271521896616,0.968092
-15.7422,0.0,4431,1000.0,14.4533373897,174.0,0.8418,14.4556513679,4431,151.085,3.0,1000.0,12.8076923077,99.9956828753,1000.0,24.1645309537,14.4973,14.4541,319.958,0.262739605258,0.94252
-15.6954,0.0,4432,1000.0,14.3665604805,110.0,0.853654,14.3701304114,4432,151.016,2.0,1000.0,13.0,99.9956828753,1000.0,17.1479429685,14.4137,14.3648,319.981,0.249252714329,0.780662
-15.6775,0.0,4433,1000.0,14.3664112454,47.0,0.830352,14.3693451046,4433,150.993,2.0,1000.0,8.0,99.9956828753,1000.0,8.37137981458,14.4167,14.3665,319.978,0.253227375577,0.78744
-15.6591,231.652157819,4434,1000.0,14.3492569658,123.0,0.833942,14.3531217347,4434,150.963,3.0,861.666666667,14.9253731343,99.4355936143,277.0,18.4142331654,14.398,14.351,320.012,0.265648473342,0.888586
-15.6111,0.0,4435,1000.0,14.3084024839,58.0,0.852239,14.3112145778,4435,150.991,3.0,1000.0,15.2096774194,99.9956828753,1000.0,14.989390976,14.361,14.3077,320.011,0.276697319132,0.937024
-15.6015,0.0,4436,1000.0,14.2531007519,73.0,0.861075,14.2562073855,4436,150.982,3.0,1000.0,11.2659574468,99.9956828753,1000.0,13.8964066471,14.2967,14.253,320.037,0.252427387274,0.808604
-15.5356,0.0,4437,1000.0,14.2123525443,164.0,0.91102,14.214850452,4437,150.985,2.0,1000.0,11.9156626506,99.9956828753,1000.0,20.5351328798,14.2657,14.2127,320.053,0.268054667954,0.87864
-15.4627,0.0,4438,1000.0,14.1558101671,66.0,0.865933,14.1586049115,4438,151.0,3.0,1000.0,17.9090909091,99.9956828753,1000.0,17.143535996,14.1993,14.1551,320.034,0.24766723098,0.745278
-15.5172,0.0,4439,1000.0,14.2270536478,155.0,0.871257,14.2289519194,4439,151.008,3.0,1000.0,24.0714285714,99.9956828753,1000.0,27.3420945806,14.2727,14.2271,320.032,0.259320161572,0.829162
-15.5142,0.0,4440,1000.0,14.195213058,113.0,0.867638,14.1973200174,4440,151.0,3.0,1000.0,13.1818181818,99.9956828753,1000.0,18.1220446029,14.2521,14.1968,320.039,0.261789830831,0.837742
-15.4329,0.0,4441,1000.0,14.152431702,74.0,0.778675,14.15407262,4441,150.981,2.0,1000.0,9.19626168224,99.9956828753,1000.0,11.4242235282,14.1955,14.1516,320.075,0.266973125307,0.993429
-15.4359,0.0,4442,1000.0,14.1597157339,208.0,0.85536,14.1629556515,4442,150.99,3.0,1000.0,13.7361111111,99.9956828753,1000.0,25.3355224139,14.212,14.1602,320.118,0.258354055053,0.830717
-15.3889,0.0,4443,1000.0,14.1173517853,67.0,0.840193,14.1202847425,4443,150.991,3.0,1000.0,10.4536082474,99.9956828753,1000.0,11.2277460247,14.1676,14.1173,320.146,0.260679514622,0.92335
