AverageDiscountedReturn,MinEsReturn,AverageAbsY,MaxReturn,StdReturn,StdEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,Iteration,AverageAction,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageReturn,Epoch,AverageY,AverageAbsQ
91.2256371017,733.677512476,123.530771725,1136.02521268,44.3173512523,0.0,134.106,999.042229456,733.677512476,123.534,1.1000968425,-124.279,876,0.913272,14.1038,97.1653,733.677512476,1083.34302502,876,123.530601566,123.534
93.58799585,731.983624659,123.527450125,1205.96438047,37.8577123111,0.0,134.21,1067.54315854,731.983624659,123.523,1.08198648782,-124.264,877,0.910574,14.385,97.2141,731.983624659,1127.05477871,877,123.527148151,123.523
98.3146910932,803.858720827,123.547253301,1139.78140096,34.5165021543,0.0,134.286,1003.54826046,803.858720827,123.545,1.15858746897,-124.3,878,0.907064,19.3231,97.2367,803.858720827,1083.20194687,878,123.547036058,123.545
87.5161673095,809.822406626,123.587681062,1283.78039476,541.633829845,0.0,134.38,-603.6564637,809.822406626,123.588,1.05659622415,-124.334,879,0.921182,14.7068,97.2703,809.822406626,1016.18787857,879,123.58745556,123.588
100.5042423,818.646761294,123.603811844,1198.85819794,53.7354047851,0.0,134.432,1039.79296669,818.646761294,123.594,1.1368103169,-124.33,880,0.910137,17.0445,97.329,818.646761294,1096.51995518,880,123.603299211,123.594
90.9588766969,766.428471726,123.675974685,1099.51205018,40.5031307268,0.0,134.563,974.690138913,766.428471726,123.673,1.08809752818,-124.423,881,0.897148,16.4582,97.3939,766.428471726,1034.90713152,881,123.675811628,123.673
106.697524863,773.228219881,123.633857162,1327.20607519,35.9208180332,0.0,134.65,1207.91925368,773.228219881,123.626,1.08011839908,-124.373,882,0.900596,16.0828,97.4168,773.228219881,1263.41571734,882,123.633630014,123.626
99.2071980398,804.974712109,123.720173161,1199.0450572,37.2688804544,0.0,134.684,1064.4056233,804.974712109,123.724,1.041507477,-124.505,883,0.907528,13.7605,97.4848,804.974712109,1149.22101741,883,123.719951416,123.724
105.631228818,786.90675364,123.718824707,1272.51456036,50.6306900107,0.0,134.81,1096.74834261,786.90675364,123.717,1.22576965665,-124.491,884,0.914129,22.0533,97.5939,786.90675364,1143.82493267,884,123.718619764,123.717
102.092734526,776.685369642,123.782619369,1209.70438154,47.3764914688,0.0,134.918,1077.90015931,776.685369642,123.775,1.13163856856,-124.541,885,0.894809,16.4283,97.6276,776.685369642,1149.67558637,885,123.782406575,123.775
101.92925412,801.530112483,123.760122855,1248.18414795,51.9381720929,0.0,135.035,1061.63544121,801.530112483,123.751,1.1817319853,-124.529,886,0.9113,19.7314,97.5804,801.530112483,1178.44389364,886,123.759776462,123.751
99.4386184845,730.894142941,123.76253898,1220.18981338,47.3037955069,0.0,135.151,1036.92749314,730.894142941,123.759,1.12606052889,-124.473,887,0.918294,19.3338,97.7118,730.894142941,1141.6999678,887,123.762265851,123.759
87.864553059,827.681223793,123.810451351,1085.11377625,45.5733920578,0.0,135.267,949.433354784,827.681223793,123.804,1.10117666287,-124.564,888,0.921209,16.4308,97.7846,827.681223793,1013.89985354,888,123.810255595,123.804
104.564561141,705.751492752,123.816629313,1229.37373194,41.9408810926,0.0,135.36,1091.02989408,705.751492752,123.815,1.08338219047,-124.551,889,0.906242,15.3771,97.8658,705.751492752,1160.45401952,889,123.816370429,123.815
103.825657778,780.71556179,123.759789356,1217.91962923,41.8481626363,0.0,135.57,1057.37018785,780.71556179,123.756,1.16747682073,-124.48,890,0.919417,20.8838,97.896,780.71556179,1148.84154396,890,123.759640751,123.756
105.810200789,829.489327167,123.774226204,1250.95737732,34.5555957084,0.0,135.646,1131.01997068,829.489327167,123.769,1.06910778208,-124.529,891,0.903182,14.857,97.9096,829.489327167,1213.36317853,891,123.773919124,123.769
107.838946483,747.714414341,123.76523579,1359.5009721,40.9282990976,0.0,135.807,1216.01827736,747.714414341,123.765,1.12883193965,-124.511,892,0.894674,18.2083,97.9579,747.714414341,1279.28401386,892,123.765047043,123.765
97.8828469369,783.731993251,123.700122744,1177.43789496,37.615690215,0.0,135.958,1069.60447532,783.731993251,123.692,1.2038845003,-124.41,893,0.921461,19.4634,98.0029,783.731993251,1127.61183138,893,123.699874436,123.692
100.566272464,776.12095868,123.728188826,1144.86692971,27.8077992121,0.0,136.106,1048.31400511,776.12095868,123.724,1.15785337739,-124.454,894,0.922581,19.852,98.083,776.12095868,1111.19499643,894,123.727830875,123.724
81.360510381,695.600841129,123.795694371,1015.49884047,23.2189097901,0.0,136.198,943.656001339,695.600841129,123.793,1.07265620972,-124.525,895,0.945832,15.536,98.1345,695.600841129,972.105874232,895,123.795491071,123.793
92.1345075264,712.717833665,123.767543939,1104.84450187,39.9540042061,0.0,136.319,990.145471566,712.717833665,123.766,1.15343347116,-124.511,896,0.91127,20.7548,98.1453,712.717833665,1036.48205209,896,123.767196756,123.766
99.3154524991,658.555794058,123.784321297,1274.14924492,34.1418132708,0.0,136.403,1158.23953362,658.555794058,123.779,1.12199547856,-124.6,897,0.907709,18.3652,98.1999,658.555794058,1211.40811775,897,123.784082391,123.779
112.196083965,778.236535093,123.932238331,1342.33410158,26.2366958095,0.0,136.52,1253.95648407,778.236535093,123.929,1.03724930901,-124.69,898,0.902279,12.5865,98.2561,778.236535093,1294.82611163,898,123.932128128,123.929
102.406184644,764.838101327,123.871257332,1291.17122048,45.8692340768,0.0,136.701,1123.0615305,764.838101327,123.867,1.14345289592,-124.658,899,0.913767,17.2685,98.2986,764.838101327,1209.44584489,899,123.870984335,123.867
112.669241344,705.929726321,123.930087401,1364.6882035,43.7955341284,0.0,136.791,1226.73382036,705.929726321,123.926,1.11366935052,-124.686,900,0.910905,17.102,98.4025,705.929726321,1300.77272435,900,123.929861989,123.926
93.0635368427,720.392864533,123.999883645,1196.11074547,30.2550215337,0.0,136.874,1090.56627862,720.392864533,123.994,1.12564677725,-124.792,901,0.905834,17.8705,98.4883,720.392864533,1128.41429082,901,123.999509149,123.994
103.83141505,832.683132053,124.082910982,1253.04678216,36.2974882351,0.0,136.952,1150.52365419,832.683132053,124.081,1.102352055,-124.864,902,0.905553,16.0853,98.5321,832.683132053,1204.20099751,902,124.08269136,124.081
100.615465099,812.619975165,123.998785392,1272.02366139,63.6089740358,0.0,137.072,1037.466683,812.619975165,123.996,1.14126185392,-124.78,903,0.91105,19.3922,98.5627,812.619975165,1208.93163631,903,123.998674906,123.996
100.475016659,728.933389824,124.170689966,1205.63601712,37.9280729488,0.0,137.179,1093.04538426,728.933389824,124.166,1.04972034038,-124.946,904,0.900596,14.0951,98.536,728.933389824,1141.95421564,904,124.170607024,124.166
112.053307205,741.198813426,124.198736502,1251.96978247,33.5908711181,0.0,137.315,1156.72268016,741.198813426,124.194,1.1705487598,-124.968,905,0.902893,19.0022,98.6392,741.198813426,1204.40071172,905,124.198594414,124.194
98.6898009473,686.946549058,124.258131917,1194.6740747,30.3772343252,0.0,137.409,1086.59405242,686.946549058,124.254,1.16033415565,-125.036,906,0.91451,18.7749,98.6746,686.946549058,1144.44855953,906,124.257838162,124.254
100.123613613,630.21862112,124.305867183,1292.29990423,35.5825913595,0.0,137.469,1160.69373421,630.21862112,124.303,1.10534911081,-125.091,907,0.901818,16.5889,98.7405,630.21862112,1211.42414163,907,124.305436127,124.303
108.188477087,669.144833814,124.349456287,1253.21252271,228.435887063,0.0,137.487,459.406953424,669.144833814,124.342,1.04732817499,-125.095,908,0.917907,13.1789,98.7803,669.144833814,1141.09734011,908,124.349275456,124.342
107.16356521,775.223993225,124.387349803,1270.58820373,51.4549187083,0.0,137.568,1093.32615434,775.223993225,124.385,1.15074472349,-125.167,909,0.90672,18.7687,98.8683,775.223993225,1177.20924271,909,124.386958434,124.385
105.620601528,810.808966873,124.354578247,1172.17406017,42.7418037069,0.0,137.634,1039.50155076,810.808966873,124.347,1.19706639367,-125.087,910,0.907523,20.8204,98.9237,810.808966873,1095.87360044,910,124.354386117,124.347
98.9140830371,772.616921826,124.390565734,1203.77741903,45.2207351174,0.0,137.751,1037.65328347,772.616921826,124.392,1.11297020083,-125.142,911,0.903997,16.8366,98.9197,772.616921826,1120.81122494,911,124.390253143,124.392
110.480457962,812.07916073,124.418966744,1338.71375019,38.9020204046,0.0,137.834,1213.71701735,812.07916073,124.413,1.11723459935,-125.149,912,0.90064,17.1858,98.9687,812.07916073,1295.59937771,912,124.418799402,124.413
108.915912348,795.769863027,124.374824088,1335.14405337,38.0149094979,0.0,137.953,1195.55396107,795.769863027,124.371,1.1575317962,-125.122,913,0.896063,19.1331,98.979,795.769863027,1224.63866254,913,124.37461428,124.371
112.520076491,812.43168006,124.425197335,1393.18847959,49.9306475605,0.0,138.002,1249.06567041,812.43168006,124.424,1.03552983703,-125.172,914,0.881405,13.5059,99.0614,812.43168006,1343.41211158,914,124.425036781,124.424
98.8096687207,698.12413246,124.431883448,1074.36448032,32.8180041739,0.0,138.181,981.264274846,698.12413246,124.425,1.20505851957,-125.207,915,0.914922,22.0276,99.1383,698.12413246,1030.10193562,915,124.431455327,124.425
110.595948373,761.820348271,124.410543821,1225.9359391,24.7848297744,0.0,138.277,1146.31496313,761.820348271,124.408,1.18039465559,-125.225,916,0.909448,20.8683,99.1364,761.820348271,1178.88843352,916,124.410203658,124.408
95.2325126654,637.9116583,124.596518619,1165.51794539,32.6766585261,0.0,138.308,1045.01419964,637.9116583,124.591,1.06571200221,-125.349,917,0.905387,15.3464,99.1509,637.9116583,1093.42514924,917,124.596258739,124.591
100.446524027,652.033389027,124.585022736,1176.29639652,39.8367559791,0.0,138.411,1025.50422931,652.033389027,124.581,1.10190845415,-125.442,918,0.906462,16.8056,99.2644,652.033389027,1088.17380728,918,124.584800867,124.581
100.684192511,686.974622102,124.662919422,1106.80466689,28.2382731276,0.0,138.476,1019.90573567,686.974622102,124.659,1.15901391813,-125.416,919,0.924899,17.9853,99.2881,686.974622102,1073.51293176,919,124.662608566,124.659
105.624108456,610.444838116,124.678872721,1276.00558777,36.1143138921,0.0,138.562,1162.86115522,610.444838116,124.674,1.05733626748,-125.428,920,0.912108,15.575,99.3625,610.444838116,1203.80745338,920,124.678616744,124.674
107.058870497,707.945601015,124.735847084,1285.14680001,21.3045691301,0.0,138.631,1221.56581424,707.945601015,124.731,1.10749059709,-125.472,921,0.915081,15.8795,99.4758,707.945601015,1245.37182115,921,124.735561335,124.731
110.708533701,771.791314641,124.700348236,1404.14157478,40.6773544653,0.0,138.704,1281.81808236,771.791314641,124.7,1.10281024991,-125.452,922,0.893985,16.0642,99.4428,771.791314641,1338.37933972,922,124.699950996,124.7
103.850260179,774.64266068,124.643605628,1310.56267755,30.4728767107,0.0,138.827,1196.02641239,774.64266068,124.638,1.19944518205,-125.403,923,0.904182,21.6045,99.5868,774.64266068,1233.33902938,923,124.643103092,124.638
99.9025308415,793.427496555,124.715657865,1266.29452654,56.1816810889,0.0,138.89,1092.44974856,793.427496555,124.708,1.04154842149,-125.446,924,0.900866,13.5823,99.6162,793.427496555,1184.41945788,924,124.715348088,124.708
113.098413473,795.944308464,124.722544666,1412.27354864,37.9977513729,0.0,138.949,1270.33883916,795.944308464,124.724,1.15559703291,-125.523,925,0.899884,19.3294,99.668,795.944308464,1370.98047557,925,124.722230684,124.724
107.797563717,643.898340304,124.838615393,1306.72275741,29.9318094431,0.0,138.9,1207.40397721,643.898340304,124.834,1.01858778653,-125.583,926,0.893966,12.2641,99.6689,643.898340304,1263.42963635,926,124.838458533,124.834
106.044342165,729.034596476,124.906065581,1197.55389897,30.2833373174,0.0,138.965,1094.09015053,729.034596476,124.907,1.04719512889,-125.651,927,0.899913,12.3199,99.627,729.034596476,1163.26079217,927,124.905765072,124.907
93.8515522944,765.148236441,124.80180106,1163.50517345,40.9718454089,0.0,139.105,1026.26634471,765.148236441,124.793,1.15370509845,-125.541,928,0.895091,18.0808,99.6413,765.148236441,1103.32618851,928,124.801603973,124.793
98.879024378,733.818004884,124.727186362,1186.4110327,46.55165706,0.0,139.225,993.742576568,733.818004884,124.725,1.1829669135,-125.473,929,0.917729,19.5459,99.6733,733.818004884,1105.4503855,929,124.727040443,124.725
92.8177285399,665.387645527,124.717376666,1181.707184,37.1693925309,0.0,139.316,1057.94973069,665.387645527,124.708,1.19473300276,-125.464,930,0.92273,20.6822,99.7898,665.387645527,1102.89521044,930,124.717069307,124.708
103.260884782,822.489445266,124.63765845,1166.09971745,46.108225623,0.0,139.522,1010.32964845,822.489445266,124.634,1.21075000903,-125.402,931,0.911764,23.2283,99.7616,822.489445266,1113.56330399,931,124.637360476,124.634
94.0703856292,755.450659676,124.605948123,1168.37407397,48.6503362361,0.0,139.72,992.086951523,755.450659676,124.603,1.19867603803,-125.38,932,0.920527,21.7194,99.8749,755.450659676,1069.72229744,932,124.605563658,124.603
100.066898685,714.564365052,124.634993941,1171.60927353,28.1807251136,0.0,139.815,1088.51024707,714.564365052,124.629,1.12354437614,-125.366,933,0.923726,18.3256,99.9487,714.564365052,1127.92843681,933,124.634827062,124.629
101.525224199,699.332069254,124.652005761,1256.68710691,41.6476005186,0.0,139.928,1100.19612508,699.332069254,124.649,1.06770613583,-125.369,934,0.92268,15.7123,100.011,699.332069254,1183.22821665,934,124.651634873,124.649
101.26581546,757.705092865,124.612135681,1225.39821007,42.2808130529,0.0,140.047,1092.24103731,757.705092865,124.607,1.12541575799,-125.358,935,0.923675,17.8,100.01,757.705092865,1160.50631048,935,124.61182637,124.607
101.138126365,747.319431241,124.678220838,1177.72647496,41.1298681789,0.0,140.146,1052.12500954,747.319431241,124.677,1.08192903247,-125.457,936,0.918826,16.7183,100.071,747.319431241,1106.71070079,936,124.67809576,124.677
89.7297723789,719.349476902,124.741896734,1204.67059441,63.8202130625,0.0,140.239,1011.88324172,719.349476902,124.735,1.1017801796,-125.496,937,0.917008,16.7579,100.131,719.349476902,1123.95216812,937,124.741627518,124.735
101.143341047,764.424259674,124.669364716,1309.31849772,61.4671090548,0.0,140.31,1114.87791105,764.424259674,124.664,1.03781410238,-125.357,938,0.907078,12.8648,100.267,764.424259674,1187.87061633,938,124.669153344,124.664
103.366864133,813.577531126,124.580599869,1264.46580454,44.3745383018,0.0,140.46,1127.18598378,813.577531126,124.579,1.20208359857,-125.32,939,0.89862,21.2233,100.247,813.577531126,1198.32978011,939,124.580303769,124.579
102.825647564,790.850132924,124.573732953,1337.28703763,44.031843728,0.0,140.619,1193.3532019,790.850132924,124.57,1.1661761211,-125.324,940,0.905204,19.7485,100.257,790.850132924,1248.16528161,940,124.573609393,124.57
109.102015178,761.481007956,124.633136981,1356.01069978,38.0403444861,0.0,140.702,1230.40855342,761.481007956,124.63,1.05718872146,-125.412,941,0.89764,14.7043,100.307,761.481007956,1299.71171459,941,124.632929994,124.63
102.150760114,796.69994661,124.679037499,1247.25381643,143.762030437,0.0,140.722,716.477901543,796.69994661,124.677,1.02266439828,-125.412,942,0.904127,12.4702,100.372,796.69994661,1114.99656394,942,124.678815289,124.677
102.041502114,728.431185224,124.612734654,1217.70474003,34.3255904996,0.0,140.812,1121.70935498,728.431185224,124.613,1.15223568799,-125.397,943,0.904539,19.2842,100.38,728.431185224,1174.37642979,943,124.612446283,124.613
102.992071953,755.433669588,124.548294299,1239.34626936,27.2253320988,0.0,140.99,1154.31114633,755.433669588,124.539,1.20737678058,-125.241,944,0.911859,22.0175,100.453,755.433669588,1189.5723659,944,124.548064548,124.539
102.963253334,662.34653667,124.514738265,1308.74657219,39.9810128465,0.0,141.091,1171.78140669,662.34653667,124.511,1.15856315734,-125.241,945,0.896013,19.1946,100.448,662.34653667,1232.69279038,945,124.514394428,124.511
105.029070479,724.009326769,124.463794813,1305.84245351,34.7014940255,0.0,141.184,1200.74990869,724.009326769,124.46,1.13205718585,-125.223,946,0.901762,18.7374,100.491,724.009326769,1255.33582756,946,124.463389142,124.46
106.790881749,761.429229751,124.47809191,1386.15768168,48.0628504752,0.0,141.262,1203.20920722,761.429229751,124.475,1.15417028991,-125.248,947,0.88934,19.4289,100.524,761.429229751,1299.70869802,947,124.477929963,124.475
104.518447841,652.616212425,124.53060411,1315.0656209,49.3271082439,0.0,141.375,1157.07862988,652.616212425,124.527,1.10972487844,-125.322,948,0.904358,16.7797,100.53,652.616212425,1225.70984859,948,124.530380673,124.527
102.322903972,684.316104559,124.568500542,1333.1331488,52.5896489309,0.0,141.448,1165.94193759,684.316104559,124.565,1.07792915463,-125.322,949,0.90809,14.7546,100.547,684.316104559,1282.32809746,949,124.568401221,124.565
97.6794110187,801.819155412,124.564896473,1261.05756914,46.8436090832,0.0,141.523,1081.43987077,801.819155412,124.56,1.12863718022,-125.337,950,0.894899,17.1758,100.641,801.819155412,1161.64137899,950,124.564678391,124.56
92.3525085925,794.603069352,124.566413348,1211.91621644,34.9186831126,0.0,141.608,1095.93468478,794.603069352,124.563,1.12300124312,-125.338,951,0.904433,18.2839,100.646,794.603069352,1163.45400914,951,124.566099137,124.563
92.4739074242,807.768304238,124.601441758,1158.35568124,18.2023171216,0.0,141.682,1090.0644447,807.768304238,124.597,1.08745920372,-125.366,952,0.90552,14.9081,100.76,807.768304238,1120.22079407,952,124.601123076,124.597
94.4572113082,686.384665604,124.656949881,1198.35363155,51.4852277318,0.0,141.823,1015.87687042,686.384665604,124.654,1.06121096097,-125.397,953,0.910659,14.6083,100.842,686.384665604,1109.25822888,953,124.656862213,124.654
102.470947378,737.342855897,124.588448909,1315.50218656,45.5342703286,0.0,141.883,1160.03042191,737.342855897,124.585,1.09825259366,-125.341,954,0.907591,17.4558,100.898,737.342855897,1244.40385153,954,124.588014467,124.585
104.467762763,706.173288862,124.580451336,1311.3471889,35.3173346598,0.0,141.958,1186.10766781,706.173288862,124.578,1.11130072667,-125.298,955,0.910961,17.0954,100.943,706.173288862,1253.1679097,955,124.580102395,124.578
98.0587589785,783.220654795,124.593469403,1263.83053166,33.2201795887,0.0,142.074,1131.54775756,783.220654795,124.587,1.14038152916,-125.36,956,0.89919,18.1496,101.007,783.220654795,1199.89511478,956,124.593116928,124.587
101.465594499,792.373967966,124.636106238,1190.15573732,31.4553032217,0.0,142.172,1094.02828897,792.373967966,124.631,1.13454099283,-125.411,957,0.919325,18.1296,101.089,792.373967966,1144.14451341,957,124.635871155,124.631
99.1464991516,777.587565928,124.661906932,1253.41344749,52.6211285718,0.0,142.247,1089.53343633,777.587565928,124.66,1.06948813833,-125.392,958,0.902174,14.4012,101.16,777.587565928,1166.37128476,958,124.661634619,124.66
104.878532767,711.251690025,124.672444998,1371.8314618,72.3116872456,0.0,142.358,1145.27503333,711.251690025,124.667,1.10107253335,-125.431,959,0.910463,15.593,101.206,711.251690025,1274.44500932,959,124.672144126,124.667
98.5694266896,737.322551782,124.684313619,1340.42513213,46.3090353931,0.0,142.442,1208.77650298,737.322551782,124.684,1.14986903883,-125.452,960,0.915656,17.8139,101.239,737.322551782,1270.36294708,960,124.684097204,124.684
104.250864561,691.565212778,124.759653402,1267.56837149,48.8993064925,0.0,142.559,1093.78664677,691.565212778,124.753,1.18450744875,-125.582,961,0.913622,20.667,101.257,691.565212778,1201.59880849,961,124.759267899,124.753
103.672995017,597.500093474,124.83005433,1292.5421885,56.3011879904,0.0,142.653,1085.12647902,597.500093474,124.827,1.1122652048,-125.613,962,0.900656,16.3213,101.254,597.500093474,1182.47845344,962,124.829807058,124.827
95.3503155532,728.90773115,124.915228318,1165.05686889,45.8686892548,0.0,142.719,1024.35891815,728.90773115,124.913,1.11612518864,-125.69,963,0.917017,15.7349,101.345,728.90773115,1097.92952837,963,124.915029908,124.913
97.3671183686,766.227373242,124.798502672,1104.98380935,56.6462456171,0.0,142.854,890.00234345,766.227373242,124.794,1.25198018694,-125.601,964,0.916648,24.832,101.364,766.227373242,1006.18335692,964,124.79814555,124.794
90.9600628368,704.600254108,124.906921695,1108.12967202,31.4187966085,0.0,142.899,1007.87555386,704.600254108,124.902,1.08534463002,-125.703,965,0.923642,13.3799,101.414,704.600254108,1051.29976059,965,124.906639687,124.902
100.078773276,688.867692736,124.862290878,1280.95814248,67.8270937208,0.0,143.016,1051.57906004,688.867692736,124.862,1.21053078022,-125.62,966,0.901716,21.6873,101.435,688.867692736,1173.30744334,966,124.861866056,124.862
97.846000961,828.075118573,124.882568117,1232.07036748,35.8364701621,0.0,143.152,1111.97789701,828.075118573,124.874,1.13283174263,-125.679,967,0.925903,17.2405,101.454,828.075118573,1173.47634439,967,124.882107198,124.874
99.9289515565,778.702347813,124.971279794,1228.84268231,34.9879890762,0.0,143.201,1116.44489052,778.702347813,124.967,1.11536939562,-125.696,968,0.9242,16.9963,101.482,778.702347813,1194.19948185,968,124.97104318,124.967
98.2530541276,683.461507247,124.995012255,1262.05259916,47.924382272,0.0,143.286,1075.07677145,683.461507247,124.993,1.10940483722,-125.755,969,0.932096,15.4955,101.561,683.461507247,1159.62408436,969,124.994678687,124.993
102.0760943,744.683803741,125.043458811,1233.31416272,46.1780932443,0.0,143.368,1080.99529585,744.683803741,125.039,1.13437979527,-125.804,970,0.923032,17.0969,101.615,744.683803741,1158.89716438,970,125.04323828,125.039
96.5053660507,763.769640753,125.018951192,1232.30802223,45.2773017602,0.0,143.503,1075.50340305,763.769640753,125.016,1.05875967246,-125.755,971,0.933695,13.2854,101.625,763.769640753,1156.665066,971,125.018756938,125.016
104.110256496,747.132759214,125.104679619,1280.09788383,51.423696603,0.0,143.579,1112.26510088,747.132759214,125.103,1.06139258444,-125.845,972,0.92477,14.3115,101.638,747.132759214,1206.11690292,972,125.104433751,125.103
105.691538032,737.463622892,125.158485697,1209.90202055,22.0013611005,0.0,143.671,1132.18594598,737.463622892,125.155,1.03283357813,-125.884,973,0.919866,11.3293,101.695,737.463622892,1178.8655923,973,125.158401786,125.155
95.9640232617,754.479670156,125.02856811,1203.15513929,73.0731468578,0.0,143.839,962.98879949,754.479670156,125.026,1.3384416997,-125.782,974,0.920336,27.5542,101.731,754.479670156,1109.52083182,974,125.028134603,125.026
104.325309478,836.316673902,125.062946727,1266.45269526,33.6016010389,0.0,143.938,1160.53041442,836.316673902,125.057,1.12842306062,-125.842,975,0.911072,17.8406,101.751,836.316673902,1214.95846181,975,125.062727307,125.057
109.935320884,784.619586808,125.12936555,1444.34931433,46.0740156274,0.0,143.997,1280.1739365,784.619586808,125.128,1.10284808842,-125.904,976,0.903831,16.2836,101.79,784.619586808,1331.61490139,976,125.129099305,125.128
98.8216039031,778.947531814,125.1261642,1298.82892592,53.1051729875,0.0,144.139,1097.77617857,778.947531814,125.122,1.146645539,-125.872,977,0.924837,18.9117,101.838,778.947531814,1211.70540404,977,125.125857162,125.122
102.043989573,797.641736311,125.114421278,1295.86222422,71.7000611797,0.0,144.21,1030.88610837,797.641736311,125.108,1.12257902025,-125.86,978,0.91558,16.9584,101.873,797.641736311,1191.91140955,978,125.114192217,125.108
107.099009129,744.158391507,125.160164679,1348.71581425,39.7436898309,0.0,144.299,1214.65157225,744.158391507,125.154,1.12922146032,-125.942,979,0.910186,17.884,101.893,744.158391507,1275.03298852,979,125.159869457,125.154
100.699596354,817.673828867,125.241274595,1308.62415559,42.4440925927,0.0,144.31,1174.66643402,817.673828867,125.241,1.01056133843,-125.965,980,0.925249,10.7305,102.007,817.673828867,1257.67706442,980,125.241010208,125.241
105.608685742,715.614142333,125.242468314,1295.80229221,40.4780468061,0.0,144.468,1172.23653929,715.614142333,125.235,1.14964791132,-125.972,981,0.913362,18.401,102.016,715.614142333,1237.09178206,981,125.242388257,125.235
86.7264721818,711.017141728,125.19890568,1162.82984556,57.5245713214,0.0,144.552,952.275106554,711.017141728,125.203,1.15481620868,-125.918,982,0.923565,18.1239,102.045,711.017141728,1084.60094002,982,125.198573132,125.203
79.2615496594,685.617600005,125.336199933,980.263570614,71.4391638388,0.0,144.6,765.620605601,685.617600005,125.33,1.11921610719,-126.07,983,0.933886,15.8375,102.121,685.617600005,898.511274568,983,125.335954843,125.33
98.8209063845,736.304056583,125.271582617,1174.05568417,52.7940961106,0.0,144.692,991.967171659,736.304056583,125.265,1.02917022676,-125.98,984,0.926851,11.4531,102.116,736.304056583,1112.11903608,984,125.271401429,125.265
104.890881084,725.216616439,125.222763849,1398.098433,49.506581366,0.0,144.816,1208.96763822,725.216616439,125.224,1.17166408837,-125.965,985,0.901938,18.7249,102.132,725.216616439,1274.46934874,985,125.222372324,125.224
94.9925684029,777.187072794,125.309453275,1127.06829385,300.420959439,0.0,144.965,68.9406736184,777.187072794,125.302,1.09922923714,-126.044,986,0.920337,15.9385,102.185,777.187072794,954.066855712,986,125.309390743,125.302
119.040632988,825.706458867,125.366695497,1377.31791836,40.2065231249,0.0,145.002,1249.51351786,825.706458867,125.362,1.0776908881,-126.076,987,0.904312,13.7696,102.211,825.706458867,1294.67899231,987,125.366627479,125.362
95.3602401213,815.786840687,125.305046056,1310.7130507,48.3312631892,0.0,145.13,1157.6765974,815.786840687,125.302,1.19428476036,-126.059,988,0.912149,21.5343,102.192,815.786840687,1238.42218232,988,125.304758246,125.302
101.219880505,747.730829858,125.17668175,1221.11602677,34.533940172,0.0,145.231,1122.48989152,747.730829858,125.172,1.14531740721,-125.904,989,0.902144,19.8366,102.212,747.730829858,1173.05594165,989,125.176264435,125.172
99.8308544771,762.358439503,125.155137289,1197.60125592,36.0877639634,0.0,145.365,1080.89833336,762.358439503,125.157,1.16566814272,-125.891,990,0.902432,18.9401,102.284,762.358439503,1156.51485012,990,125.154764902,125.157
101.869326187,740.718939112,125.119847904,1232.74250031,30.9537952983,0.0,145.464,1115.33183336,740.718939112,125.111,1.13889533536,-125.902,991,0.918918,17.3637,102.357,740.718939112,1164.8492759,991,125.119515648,125.111
100.120585125,728.052592458,125.156968098,1272.33172545,42.342072347,0.0,145.567,1129.16575687,728.052592458,125.153,1.12249670463,-125.917,992,0.913579,17.9422,102.331,728.052592458,1226.30222956,992,125.156712275,125.153
100.2145753,833.085785894,125.283825291,1202.37862495,42.74272733,0.0,145.639,1058.69949759,833.085785894,125.283,1.01007361238,-126.027,993,0.916133,11.7562,102.369,833.085785894,1121.85885839,993,125.283740356,125.283
99.5180019062,799.592935049,125.243904063,1214.33939673,25.7603155288,0.0,145.706,1118.01831884,799.592935049,125.238,1.11833082965,-125.959,994,0.901378,15.5287,102.416,799.592935049,1169.97263029,994,125.2437668,125.238
102.549202827,706.496084626,125.187744972,1288.18691368,43.0873544934,0.0,145.866,1127.80755556,706.496084626,125.184,1.19657564814,-125.947,995,0.903283,22.6397,102.458,706.496084626,1237.16717071,995,125.18734603,125.184
112.302115862,774.580151821,125.216826551,1377.00123696,42.793088605,0.0,145.989,1216.01752376,774.580151821,125.212,1.18740072476,-125.993,996,0.913116,19.466,102.504,774.580151821,1309.27695538,996,125.216626375,125.212
103.262766449,762.105501794,125.308395884,1385.23439987,14.6902722209,0.0,146.113,1328.83006557,762.105501794,125.304,1.09561087528,-126.083,997,0.900287,15.2545,102.55,762.105501794,1356.29169182,997,125.308207825,125.304
114.93372622,762.574478863,125.367487355,1414.21078721,35.8237771894,0.0,146.206,1294.14685612,762.574478863,125.365,1.07407909333,-126.166,998,0.906557,13.3043,102.633,762.574478863,1363.95402538,998,125.367206852,125.365
94.6074334065,807.729068398,125.497165007,1151.91111955,46.5315344209,0.0,146.329,1001.45509179,807.729068398,125.492,1.16746756706,-126.327,999,0.919114,17.9865,102.665,807.729068398,1094.4575052,999,125.496947229,125.492
92.5509770037,828.601581512,125.506450915,1045.94376348,31.7410998184,0.0,146.428,941.005520533,828.601581512,125.501,1.21617969047,-126.368,1000,0.891067,20.5047,102.625,828.601581512,999.611054204,1000,125.506023117,125.501
