AverageDiscountedReturn,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAbsY,AverageY,PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AveragePolicySurr,MinEsReturn,StdReturn,MaxReturn,AverageReturn,AverageAbsQ,Epoch,AverageQ,AverageEsReturn,AverageAction,MaxEsReturn,Iteration
228.323897978,288.363,351.758708443,5.62783709371,281.971071202,281.796593293,198.444,383.035,482.788599788,-286.261,14.7406800879,575.529575089,2954.59392659,987.683473709,282.18,3873,281.786,402.936937831,0.998705,1214.7562851,3873
216.108281842,288.078,262.140573379,5.74956014246,281.670764873,281.484738294,198.501,383.048,316.721604585,-286.019,26.8796437316,509.195737759,1958.30883536,1038.03705185,281.861,3874,281.471,440.371984192,0.998681,889.412603091,3874
226.92003621,291.066,208.629736747,5.76251664216,281.682536235,281.469247229,198.522,383.061,468.746367778,-285.918,11.6507100122,567.641681783,3393.97184185,1066.42618394,281.935,3875,281.477,244.226054794,0.999142,664.189629796,3875
228.74765193,270.083,318.722510386,5.65007345729,281.650380495,281.452945735,198.537,383.09,571.543725016,-285.92,23.8088137724,517.241289518,2253.56545567,1240.66000062,281.835,3876,281.428,480.838295723,0.998871,832.150846093,3876
213.026745829,298.02,202.614522934,5.77522723011,281.70420748,281.500095734,198.568,383.058,113.713345555,-285.979,279.731004347,279.509766391,1473.48147979,833.286201105,281.981,3877,281.516,614.153849869,0.998423,856.241868939,3877
219.410083958,277.49,429.270916073,5.6945452909,282.145413278,281.940346316,198.588,383.092,108.574368127,-286.366,22.6120970629,492.07769847,2200.26650672,1027.53355188,282.335,3878,281.91,438.468631871,0.998482,1039.38738006,3878
165.506461363,319.026,233.441072542,5.89954872424,282.366462775,282.175700121,198.6,383.109,106.274851883,-286.475,72.7355786317,558.950533756,2621.55356785,690.966264175,282.598,3879,282.199,412.014739988,0.998159,856.687885901,3879
234.043334784,278.126,358.650948642,5.69274171197,281.2924307,281.118661294,198.59,383.124,454.424366845,-285.453,13.500818252,303.821581998,2055.59041117,882.587929819,281.493,3880,281.117,331.638467954,0.998083,1237.58597596,3880
202.217191911,277.562,282.202489882,5.53371639439,281.917752792,281.687746921,198.608,383.144,187.887201434,-285.858,38.3096438196,410.232952969,1995.2419565,874.006890451,282.125,3881,281.67,302.982191669,0.99763,752.085955356,3881
243.415114881,287.775,348.082807678,5.6175323463,282.078903192,281.874915063,198.631,383.149,670.89356918,-286.217,218.130520768,518.150077768,2605.96679974,1332.67924237,282.271,3882,281.871,415.285081435,0.998451,1183.30608927,3882
211.924194393,268.236,157.202241681,5.54424920001,281.078162906,280.899514728,198.658,383.165,204.439670252,-285.224,121.820248856,485.696589356,2373.67879938,819.388493471,281.304,3883,280.9,422.193220646,0.998039,607.866169075,3883
245.456174749,273.991,247.930451618,5.56446183768,281.810440099,281.614398612,198.689,383.199,627.048995037,-286.024,59.7618813431,223.577275627,1336.79632231,957.159980535,282.044,3884,281.625,392.124906449,0.999025,735.369874155,3884
201.34269562,275.071,218.68582982,5.53924153535,281.978237413,281.75105947,198.718,383.223,282.500811502,-286.134,89.4033285319,627.443054862,2105.08144185,804.961683758,282.198,3885,281.742,442.783214344,0.998477,704.825174463,3885
230.59242208,290.079,299.977067263,5.5801346684,281.505794595,281.322074288,198.728,383.203,323.511886876,-285.495,70.5748685291,355.783592937,1690.26754273,1102.17817124,281.739,3886,281.329,365.09026365,0.998651,1049.86601966,3886
182.079475967,242.711,153.140313438,5.40234669253,281.614574223,281.43189341,198.768,383.23,182.83738197,-285.569,147.570732143,579.464043401,1947.0399434,753.21136557,281.811,3887,281.401,357.094124019,0.998582,583.081698069,3887
169.87054107,289.277,266.934187757,5.54963109075,281.466899542,281.265502249,198.81,383.265,161.225640039,-285.534,8.08340522443,761.227073808,2797.89276886,820.452979313,281.705,3888,281.276,329.640153413,0.998167,814.297711825,3888
216.577422797,285.806,219.196788628,5.602811883,281.359973672,281.09309418,198.804,383.276,268.696064839,-285.406,471.197898154,859.141661186,3326.40816838,1498.06444893,281.573,3889,281.084,684.43150468,0.998885,1031.58956454,3889
102.757255846,264.244,451.42691286,5.54097116763,281.460028983,281.278828876,198.822,383.28,121.2359511,-285.693,178.536335644,107.760519125,1210.60081658,168.027734789,281.724,3890,281.275,655.766821481,0.998743,1164.65890985,3890
145.399192171,268.406,262.701323973,5.4499138085,280.91184889,280.740765966,198.854,383.281,209.539944492,-285.128,136.035223697,206.149819255,1986.43520697,298.95679615,281.128,3891,280.745,444.957233836,0.99871,780.421944733,3891
119.852823378,255.145,245.073849667,5.40634263697,281.468057154,281.289050445,198.892,383.285,125.876999309,-285.516,119.052411851,472.310062076,3004.99721016,303.099065416,281.723,3892,281.292,244.456637145,0.99915,927.585391123,3892
129.60941668,265.971,132.345185549,5.38124056661,281.217551586,281.022529792,198.904,383.303,126.988792663,-285.265,62.8753933326,178.459858661,1400.45985999,257.618685996,281.412,3893,281.013,283.87415782,0.998853,435.568674209,3893
136.434711181,255.168,233.871575882,5.35624982059,281.218345025,281.010632962,198.909,383.317,219.040523194,-285.333,92.2453190292,16.4052158357,304.07182191,252.157354446,281.44,3894,281.012,415.114888888,0.998923,864.087690074,3894
135.364344167,252.2,613.31412254,5.32333184288,281.387445775,281.200065123,198.849,383.303,219.885050268,-285.506,32.0339391518,14.4988120477,288.013039011,249.2157171,281.59,3895,281.206,776.954157265,0.999177,1534.18916265,3895
133.269815431,247.824,201.965482591,5.29430597862,280.825027117,280.67345635,198.887,383.313,219.038692707,-284.871,144.291159861,12.2335530875,286.300324913,241.675939841,281.079,3896,280.667,470.905516601,0.999132,704.926452569,3896
140.689730581,246.891,253.946970108,5.3283173505,280.615768871,280.427342939,198.931,383.338,192.574666789,-284.748,230.292237367,291.864755467,2731.17489318,294.968938019,280.839,3897,280.439,423.233941548,0.999208,971.748631579,3897
147.723604177,249.929,175.583514494,5.35754918267,281.216847752,280.992525536,198.911,383.336,251.001975346,-285.05,152.665965965,467.567441867,3101.16855657,359.807340178,281.437,3898,280.99,335.419438945,0.998701,623.494716008,3898
140.235302882,250.762,341.322325116,5.23811136554,280.815575977,280.597578747,198.916,383.336,202.282586758,-284.932,600.627033423,17.7887533584,299.09486938,261.77637692,281.046,3899,280.593,981.875684504,0.999238,1435.56466389,3899
136.839245869,259.976,153.736925522,5.46759195147,280.554713756,280.389020957,198.906,383.33,227.064375013,-284.624,86.9714653622,10.2338979905,284.369956783,251.738703381,280.775,3900,280.381,284.202850866,0.999262,627.676547021,3900
108.803992338,249.914,174.174846856,5.32064055136,280.963005826,280.780511676,198.934,383.345,127.669225665,-285.222,263.646244427,45.3554136164,256.237853833,177.070361159,281.161,3901,280.775,437.821091282,0.99879,611.995938138,3901
95.1341958751,250.165,716.725113463,5.27620264446,281.051035075,280.883393924,198.938,383.345,120.582159903,-284.972,26.5208280149,14.5893922725,260.166409455,140.130711935,281.247,3902,280.868,779.078159227,0.998914,2114.34131747,3902
94.8126757019,256.293,177.139475099,5.35608020267,281.477064894,281.304380593,198.955,383.347,116.000253154,-285.491,26.935441898,29.3410111138,275.540754355,141.926214771,281.67,3903,281.303,231.06846371,0.99877,543.542471315,3903
104.109000875,273.996,270.384355607,5.48072349063,280.661649855,280.478460587,198.994,383.392,131.821048966,-284.863,36.6562377217,174.339087649,1394.37715044,180.558501199,280.883,3904,280.483,298.800727089,0.998486,755.049206856,3904
96.3788695119,257.947,99.5873049371,5.38806517578,281.025905633,280.817717432,199.017,383.4,129.085933524,-285.201,134.09452387,11.44307318,263.758489511,142.85544506,281.232,3905,280.8,222.195980125,0.999044,453.97585394,3905
94.3227714012,279.718,182.172399547,5.50430833458,280.854564484,280.669940048,199.028,383.425,124.842365151,-285.044,100.580400127,12.0947922164,230.746589803,138.928449144,281.088,3906,280.673,216.205700233,0.998287,740.048799688,3906
127.02313901,260.395,196.668249472,5.37023691591,280.976098008,280.80018704,199.047,383.487,143.734357952,-284.904,62.8953006817,210.026800579,1436.14676762,245.604141027,281.192,3907,280.805,290.163823687,0.998299,564.313295305,3907
188.379985733,271.601,185.485258533,5.45386052951,281.242987,281.028493361,199.076,383.492,142.760375356,-285.076,17.9791533453,412.650883345,1819.03268889,632.752828299,281.465,3908,281.034,223.778372199,0.998308,630.850767959,3908
149.559577642,273.025,234.315915112,5.4867528393,280.591651525,280.425002302,199.081,383.527,78.9315643967,-284.888,31.9898643988,162.845081573,1490.72450854,305.493541468,280.797,3909,280.41,291.405589476,0.99859,813.260485041,3909
153.421912281,257.557,123.162530047,5.37881538921,281.201593435,281.018937816,199.095,383.555,206.030805241,-285.24,44.3041190268,139.908050988,975.765769847,304.153009242,281.431,3910,281.026,268.029566794,0.998423,501.064467463,3910
164.122485464,283.481,325.038484853,5.59139803197,281.039307893,280.844109768,199.133,383.583,208.060500455,-285.279,56.3061811676,206.130234249,798.475472288,362.537228722,281.264,3911,280.848,435.940127543,0.999023,1000.98504931,3911
118.519118274,272.517,73.6330877687,5.48092874005,281.157822968,280.932690958,199.139,383.628,168.721775353,-284.98,79.6158877861,10.7335579871,267.784011839,193.885998559,281.364,3912,280.92,237.527982919,0.997732,356.23048316,3912
124.69366077,224.53,125.933460166,5.34176111139,280.87181951,280.670825213,199.175,383.622,177.235930079,-284.945,93.4906154482,19.0870736236,320.225710436,208.462595303,281.114,3913,280.678,269.799944664,0.997221,513.272164891,3913
112.458314153,229.589,184.756757902,5.17917173387,281.663351924,281.431881554,199.193,383.685,86.6225096064,-285.594,35.0458887996,14.6505461344,214.897546249,178.473997062,281.843,3914,281.435,330.182226353,0.998494,696.172944188,3914
121.892077737,253.124,182.468917992,5.44160635373,280.914329609,280.696172028,199.2,383.698,168.719418697,-284.72,77.1868898984,40.5779106108,289.837291403,205.576024103,281.118,3915,280.689,261.659142366,0.998993,729.796138063,3915
172.806665636,261.731,197.899159511,5.50679719752,281.51046167,281.292321159,199.262,383.727,84.8078580104,-285.199,86.467925936,308.876096568,1248.90245126,463.187401993,281.761,3916,281.291,270.192468392,0.999261,713.531657669,3916
161.094194733,257.91,128.619359152,5.47929584674,281.014975006,280.787668537,199.295,383.744,218.326878994,-284.945,75.6119890836,208.818742819,1085.89908692,353.415487491,281.233,3917,280.795,241.066655744,0.999257,518.269294606,3917
152.873980083,267.946,142.510498749,5.49085019084,280.721170822,280.509787467,199.266,383.764,220.12851573,-284.801,109.233812223,204.789998347,1083.27691358,325.876567567,280.95,3918,280.503,287.447700529,0.999302,554.119881667,3918
144.721439544,232.176,319.260231807,5.3634470421,280.885759147,280.691567619,199.259,383.775,229.513613649,-284.921,43.2700274502,21.7431028125,347.493435325,260.877967645,281.072,3919,280.678,335.359290888,0.999344,1031.65177453,3919
144.971022766,272.466,283.32105617,5.50949321869,280.756280021,280.535458804,199.28,383.768,214.153672919,-284.656,26.4339997892,37.3611654785,354.8653716,263.960975553,281.005,3920,280.549,327.023956208,0.999373,832.090005055,3920
163.485153557,266.49,140.823287708,5.6108587716,280.465352222,280.252764405,199.269,383.804,234.504719708,-284.417,89.9316926985,148.399381169,767.429478469,347.963128962,280.635,3921,280.226,334.926626134,0.999064,516.159376049,3921
171.765813331,275.081,174.195916771,5.60170484691,280.788844359,280.558860524,199.279,383.814,284.215008301,-284.817,34.3402888553,161.840098383,1172.63926171,398.273414748,281.024,3922,280.573,303.265000573,0.999586,678.131273147,3922
126.174541406,243.56,123.262374821,5.4124526384,280.980600088,280.741241277,199.282,383.851,142.900346168,-285.258,17.703941451,28.6571557082,258.956299359,214.513377308,281.206,3923,280.753,253.105344462,0.999539,462.053923238,3923
138.56194075,228.247,123.130760263,5.3703132839,280.912532816,280.686503133,199.343,383.866,231.919183145,-284.959,123.774149664,7.88913607847,277.316247347,245.778263185,281.135,3924,280.676,286.629976528,0.999614,490.423929327,3924
149.191480293,265.336,277.453429317,5.59235794587,281.358196878,281.125595931,199.354,383.893,232.284627526,-285.307,19.3567958062,150.554892141,851.96875081,300.016090765,281.557,3925,281.116,340.497324412,0.999373,937.497735884,3925
142.052246919,276.345,269.192979258,5.60746118824,281.578417207,281.356466992,199.364,383.943,232.451059755,-285.76,12.2924986614,8.45786515699,281.440117667,255.838067227,281.749,3926,281.351,271.247918981,0.999288,736.718910539,3926
189.844345014,236.717,119.279677772,5.47337573572,282.035369858,281.798781894,199.396,383.982,161.218703563,-286.198,160.945835777,357.553718342,1197.68270531,589.207240555,282.218,3927,281.78,320.137699956,0.999392,492.24442828,3927
217.572228007,274.391,253.915539658,5.61217113184,281.971790288,281.739046744,199.402,384.001,549.875674128,-285.984,7.43828498565,77.4714267503,948.782067522,617.927933636,282.146,3928,281.738,376.79589317,0.999463,728.391295477,3928
228.916815154,256.595,230.295846588,5.51282242175,281.266815945,281.042170541,199.403,384.021,558.581581276,-285.448,175.638532504,78.0358705759,868.825609397,654.365668275,281.485,3929,281.04,445.929939921,0.99934,757.533502953,3929
241.444661862,247.948,172.90494358,5.48497318256,281.74194109,281.493726423,199.428,384.037,580.027537109,-285.71,196.11752642,51.1079827878,771.948589422,675.585276742,281.901,3930,281.49,437.607650633,0.999125,709.31788641,3930
233.914918487,239.57,293.196290483,5.37919339608,282.148084118,281.906065627,199.453,384.017,608.191053815,-286.06,59.7608421652,110.687393943,1089.34585773,824.654951782,282.352,3931,281.901,397.143421711,0.999372,883.579331442,3931
225.655586534,227.553,128.149605707,5.31822332396,282.126752226,281.828985271,199.479,384.036,301.039979796,-286.194,118.614928396,183.565124755,1072.49953798,744.771979509,282.272,3932,281.817,240.730796917,0.999346,537.10900275,3932
240.654671796,256.006,193.984080413,5.47537067302,282.380252733,282.154993381,199.447,384.057,582.362719951,-286.451,92.4904636146,127.90564545,1217.00132743,859.373798154,282.577,3933,282.152,407.853685225,0.999237,682.902385644,3933
201.097171347,216.653,146.994299514,5.32161374484,282.784461582,282.485914138,199.507,384.074,86.8960761353,-286.468,15.154344039,264.386513812,1160.50795918,608.439335848,282.956,3934,282.485,174.11714256,0.998912,570.989247123,3934
221.724833455,249.585,233.615574732,5.39564257793,282.272258926,281.916568378,199.542,384.082,280.209308899,-286.047,22.2299807103,1106.44752673,3257.28686714,1768.76209002,282.438,3935,281.916,234.108921034,0.998837,659.92688208,3935
134.814212915,279.934,221.532980768,5.63031289784,281.984168404,281.660493296,199.552,384.095,197.277597884,-285.676,80.6222592571,269.764196743,2296.61990544,293.312993149,282.196,3936,281.654,268.083078064,0.998238,672.035492257,3936
101.82935652,250.681,101.95673828,5.40989064298,282.272746934,282.001369393,199.578,384.117,76.1273507831,-286.193,25.5666378887,342.908754026,2342.67599721,243.889170217,282.468,3937,281.999,122.511961766,0.997932,362.031976135,3937
201.056002679,295.51,170.281039055,5.66669409363,282.111484696,281.718085476,199.596,384.112,84.578886854,-285.66,77.984390745,108.304971321,801.969067736,487.982817854,282.332,3938,281.719,176.04388429,0.998623,649.370077243,3938
234.264733508,252.645,239.20034157,5.53087193967,281.790533329,281.337418813,199.588,384.166,511.986161572,-285.117,84.0839126937,85.326831782,778.068243027,630.221822901,281.958,3939,281.326,451.397171992,0.999228,807.582487868,3939
226.82640782,270.173,93.46715387,5.60136892149,281.370998766,281.026707119,199.603,384.19,436.684906317,-284.97,292.946797611,72.3515868365,729.807801413,608.502085517,281.554,3940,281.015,423.528755845,0.999093,535.577720234,3940
237.267275363,229.865,168.306782806,5.24689398073,281.115046638,280.647968124,199.644,384.218,553.770460468,-284.683,146.485533493,91.0055546052,1005.23249141,761.820986256,281.29,3941,280.651,491.055889179,0.999001,635.802650998,3941
234.494757829,275.68,236.189694778,5.59467431763,281.477153481,281.070890973,199.68,384.197,300.785273213,-285.025,103.095463062,210.636181135,1325.99775903,843.654945005,281.672,3942,281.056,373.607318481,0.998509,737.712377637,3942
173.593625902,264.167,277.001049453,5.52504409584,281.03073097,280.750669953,199.666,384.218,208.857940211,-284.784,8.00173374736,469.166964223,1637.81859522,583.891571287,281.252,3943,280.755,375.726973035,0.998755,778.787158251,3943
251.92618251,232.367,390.819260493,5.30755273705,281.286969637,280.9286124,199.675,384.244,90.8802778076,-284.806,50.6926676057,270.253263598,1539.98805243,967.831504162,281.456,3944,280.925,397.238564275,0.999039,1198.74778778,3944
136.760509299,261.598,227.960728232,5.50516541124,281.217539767,280.838454007,199.715,384.245,193.397491059,-284.826,36.9250593344,274.483834834,2020.12420581,299.152492304,281.408,3945,280.829,378.042059507,0.998547,762.134069535,3945
263.1197809,278.409,570.724497441,5.53818008676,281.013571127,280.695028301,199.728,384.294,775.997195625,-284.781,275.313033706,614.115332649,3412.12898204,1406.48290415,281.196,3946,280.698,652.841976357,0.998733,1763.11815854,3946
202.679146608,255.294,254.338281247,5.41346831464,281.576912953,281.265949627,199.724,384.273,85.3361479717,-285.159,46.0332992768,863.300904459,3152.63697203,1175.38596664,281.755,3947,281.273,277.66817211,0.998751,862.267352028,3947
162.296047,268.558,149.333299856,5.50608913793,281.173042821,280.850275129,199.779,384.307,232.055541732,-284.751,54.9099892793,726.666639102,2907.50891067,745.406504002,281.343,3948,280.819,170.910662433,0.998686,516.352376703,3948
141.102044239,234.083,240.422908658,5.27035541416,281.169806679,280.785647397,199.797,384.343,79.5889658962,-284.686,80.441351564,857.445230615,2707.85791841,749.440309032,281.348,3949,280.808,339.28787769,0.998394,723.725935037,3949
165.778863572,265.38,315.297966783,5.5542041592,280.601872742,280.243269777,199.802,384.372,213.493134893,-284.4,60.6700088305,773.691772403,2885.10868432,706.749221434,280.805,3950,280.229,268.354167149,0.998487,1075.66421167,3950
209.144728959,267.527,169.431041548,5.61567917978,280.574092581,280.171468622,199.791,384.391,278.948843799,-284.288,87.0722179005,896.317695241,3131.34011402,1124.8807367,280.771,3951,280.171,246.896715646,0.998475,641.996686995,3951
218.154499445,237.785,215.081997581,5.37509856617,280.444901023,280.121553849,199.807,384.405,249.337329072,-283.877,20.5835427065,424.811040391,2400.44947847,806.127414573,280.655,3952,280.114,287.857009515,0.998707,656.124806596,3952
188.416035551,255.081,188.550260447,5.4960578432,280.792603399,280.395332324,199.828,384.429,203.339194618,-284.318,87.3038399108,731.172389847,2624.56953955,838.491195981,280.972,3953,280.397,337.633588426,0.998714,601.053481729,3953
62.9248149411,231.759,289.517468919,5.29614535909,280.743804758,280.446186395,199.816,384.456,77.5601357577,-284.3,10.6005326772,2.01584692897,87.4930152946,82.4179221809,280.948,3954,280.431,382.39671139,0.998559,729.989147808,3954
76.5543896766,254.212,30.7930553896,5.46392089462,281.089319232,280.75805337,199.833,384.516,84.5408779366,-284.629,26.0221721657,128.485980033,1496.95710093,123.436676716,281.274,3955,280.765,86.2989864236,0.997483,186.012465195,3955
154.895694196,235.51,149.571340187,5.41440981259,280.877829931,280.587488895,199.867,384.55,121.681617512,-284.536,17.2415041424,203.279376449,866.610120091,375.639477577,281.102,3956,280.59,263.829656187,0.997837,544.447066639,3956
216.893126223,266.135,310.769112027,5.70095343631,280.859309162,280.50239476,199.885,384.542,303.110339522,-284.2,93.7370357402,845.311817239,3300.02603481,972.044445485,281.062,3957,280.501,341.678492074,0.998179,1004.2230761,3957
149.099386213,266.034,424.835182221,5.54319310635,281.031441277,280.761701235,199.902,384.539,225.112743126,-284.688,16.5032622444,689.174635231,3112.83197445,489.364714316,281.229,3958,280.769,508.337997453,0.998719,1168.40954519,3958
143.458779924,236.55,333.328550241,5.42595222064,280.56324629,280.30622993,199.919,384.539,239.744963672,-284.324,38.7601880534,204.324205391,1714.42131737,301.606400851,280.731,3959,280.298,354.059792918,0.998734,863.675006779,3959
143.952590435,287.122,144.992222848,5.71470504609,280.614213938,280.362877069,199.945,384.566,83.7879362182,-284.403,63.1372022762,432.2547479,2666.08252853,399.537462143,280.82,3960,280.346,208.398542802,0.998235,535.969978041,3960
185.366895535,246.883,349.989156906,5.51994003339,280.27936245,280.011949211,199.916,384.577,233.245654271,-283.954,39.113963746,927.651726044,3004.64134013,1104.24795698,280.473,3961,280.004,335.534865089,0.998633,921.203205336,3961
237.330161028,228.828,272.011650792,5.38328760677,280.581404756,280.363554281,199.964,384.55,1203.27186455,-284.423,279.980824452,932.05171462,3339.90676516,2393.24475768,280.757,3962,280.369,742.294302485,0.99913,1012.28549482,3962
211.376853879,247.468,273.937436851,5.46444322668,280.394930311,280.17891854,199.984,384.541,280.783875253,-284.236,82.3513722975,597.68968323,2148.73815492,953.83782659,280.602,3963,280.173,454.922147895,0.999085,920.243075084,3963
256.41569132,247.913,394.757119481,5.44846265153,280.541959992,280.332220066,199.986,384.554,463.338344039,-284.108,20.1315538934,330.721994503,2179.45834079,1025.76957967,280.745,3964,280.324,435.916863571,0.999465,1170.87127657,3964
247.84260591,271.534,231.194515837,5.64503796905,280.420652653,280.216839011,199.994,384.55,533.503559626,-284.011,9.01980664844,289.865558618,1828.92317533,1006.67112809,280.63,3965,280.218,248.29012305,0.99908,725.373074809,3965
224.302030264,216.293,194.903730073,5.25463214711,280.588381124,280.396613073,200.035,384.557,140.120566902,-284.204,94.2674714894,924.202372979,3327.1372494,1664.0465147,280.787,3966,280.393,289.399070556,0.999314,663.079629175,3966
194.782154117,259.028,281.507731811,5.57458182012,281.117170641,280.923895291,200.043,384.546,261.784153953,-284.779,9.43869280274,1063.63052922,3050.20932311,1248.83548841,281.287,3967,280.912,364.876861015,0.999181,796.77271254,3967
134.230355333,235.63,342.806877695,5.44489082163,280.476289427,280.311649686,200.059,384.564,210.814847845,-284.282,668.506207621,102.666256768,1131.39515133,254.133046731,280.71,3968,280.31,980.258307206,0.999277,1557.57454061,3968
146.881262904,241.046,425.033945799,5.44866850538,281.649950665,281.489561547,200.088,384.585,191.979607574,-285.316,85.7030339348,534.7953688,2535.50602374,472.645106455,281.832,3969,281.485,465.071128647,0.998981,1295.41331547,3969
140.47664386,254.459,186.51373476,5.47185114739,280.755679737,280.552528953,200.091,384.596,200.135394827,-284.449,44.2578816477,353.377029631,1699.08394739,374.944910994,280.971,3970,280.554,181.751311899,0.999116,705.094251723,3970
161.850595785,221.142,217.270576848,5.33448455175,280.807910724,280.634257764,200.155,384.609,210.564427029,-284.474,7.19726136058,500.235489013,2144.79290059,597.190787946,280.983,3971,280.626,348.711181315,0.998785,762.820555255,3971
141.512728726,262.244,321.662587507,5.59947035354,280.370308187,280.195074215,200.141,384.619,135.675212714,-283.891,27.9501747453,176.64474355,1618.32758061,288.102801643,280.603,3972,280.197,323.915707854,0.998877,939.125405838,3972
128.542030239,268.99,242.236230923,5.68971726196,280.317288001,280.104481366,200.158,384.659,131.339648956,-283.693,112.77120015,46.7872657413,311.33142296,228.924147978,280.521,3973,280.086,280.458158661,0.998883,941.242718593,3973
134.245921091,235.645,48.8950343549,5.52888901779,281.311540743,281.085153475,200.144,384.657,209.420895171,-285.087,79.7398733777,127.686467344,1365.78667422,256.761633911,281.537,3974,281.097,176.868966592,0.999072,267.574797399,3974
162.285091182,244.701,357.464659403,5.52369102363,280.683217918,280.485970732,200.155,384.7,237.798948048,-284.56,284.675724361,499.110511282,2358.05666324,507.60948434,280.92,3975,280.492,594.969925565,0.999162,1281.30163293,3975
170.371485086,229.267,212.189331103,5.37006134016,281.004773657,280.853274413,200.149,384.717,271.24875354,-284.875,124.281105889,1033.18912861,3179.21790272,866.619204589,281.194,3976,280.845,327.46851614,0.999307,819.488650591,3976
230.636771937,237.48,235.025456279,5.44171070284,281.050761357,280.891142536,200.159,384.714,455.119288363,-284.92,16.0941825075,907.326390672,3192.38610956,1671.26486974,281.246,3977,280.887,267.982641654,0.999447,865.578796024,3977
158.969473949,225.727,298.384907012,5.49743904116,281.709923726,281.563859801,200.159,384.765,137.573961537,-285.449,14.4365694364,525.448867025,3027.14426887,493.856450633,281.91,3978,281.556,362.732325047,0.999189,879.590316836,3978
206.707103719,243.989,164.694841059,5.48332459282,281.428552555,281.237164366,200.181,384.795,146.334130377,-285.198,12.1155076665,603.031553519,3123.19197374,872.363441845,281.628,3979,281.249,218.036641804,0.998848,555.641515316,3979
99.2726272715,251.517,293.045734218,5.53152401864,281.867761379,281.706678773,200.147,384.802,135.511662383,-285.382,125.205718431,6.01783276992,165.714873446,148.60018573,282.038,3980,281.684,366.446334083,0.998732,964.046042189,3980
98.9364576145,230.437,57.4007905361,5.43100221517,281.704319624,281.546274346,200.148,384.782,134.713398225,-284.857,24.2216465812,5.17075151319,167.82872472,148.147275457,281.87,3981,281.53,164.704870872,0.998798,225.043696542,3981
95.7868538916,266.257,97.7369503349,5.83166878334,281.298910929,281.12325883,200.169,384.797,109.541034285,-284.203,58.21276573,9.13209342532,160.827466611,141.462206773,281.457,3982,281.127,164.857442609,0.997803,481.644411595,3982
100.551482579,257.116,154.437285681,5.86460940182,280.623085708,280.429960269,200.169,384.854,130.057300143,-283.155,18.5297433107,7.52918391084,170.443982732,150.395155193,280.804,3983,280.416,188.884664038,0.999097,623.562796954,3983
200.488720507,308.255,222.529376377,6.32248130492,279.381873372,279.188980552,200.24,384.88,190.182739859,-282.372,22.4822314197,1147.37031125,3256.87042254,1194.09037855,279.587,3984,279.178,293.495753309,0.999233,730.701772868,3984
218.645238346,292.635,243.200019645,6.47331920849,279.842141228,279.638249093,200.28,384.904,206.374083868,-284.053,20.8271677813,654.00499385,2809.64524486,933.572420374,280.029,3985,279.623,322.948843331,0.999277,644.80322991,3985
252.131350047,261.49,184.635519925,5.9870884744,280.10216116,279.926358684,200.294,384.873,739.261412428,-284.276,128.079592841,253.467730136,1635.15435903,1141.46134321,280.324,3986,279.93,348.702762537,0.999226,746.467244749,3986
247.940511376,233.582,157.03863199,5.58473986243,281.303201561,281.179153002,200.33,384.902,709.092957358,-285.227,179.583635487,185.513475744,1357.20837069,936.511842257,281.472,3987,281.184,383.660891637,0.999356,683.041325545,3987
253.25095942,246.52,80.1551353963,5.61129035747,281.549305433,281.38629336,200.287,384.908,825.50323476,-285.213,435.754174625,780.03237715,3309.45495595,2145.7089162,281.698,3988,281.382,513.877878462,0.999418,683.227913457,3988
233.819925178,256.726,219.130250252,5.68020141867,281.519386662,281.360971699,200.33,384.897,171.53842414,-285.384,301.922537289,757.241914318,3253.63565292,1319.54772872,281.68,3989,281.342,517.347623504,0.999505,921.909352554,3989
137.391517265,234.81,247.460022404,5.45816280674,282.132921305,281.981529841,200.316,384.914,160.829990416,-285.813,53.7917707073,306.735169061,1402.65851239,326.972105434,282.318,3990,281.992,361.603823693,0.999446,836.82633384,3990
113.099568984,249.896,165.081692808,5.56468874142,282.55256982,282.40150792,200.296,384.92,148.247041462,-286.282,61.2127567561,102.495784976,781.347899554,192.91120977,282.735,3991,282.407,254.570400836,0.999338,565.004290361,3991
104.6541415,284.331,119.101314661,5.83094737726,282.240987115,282.052688165,200.286,384.984,148.569167346,-285.978,144.181648256,6.08038297791,187.716613874,159.020234812,282.4,3992,282.043,309.479363125,0.999351,463.686647869,3992
107.826339373,300.564,49.4324618852,5.95424847201,281.548503422,281.367781915,200.31,385.016,146.839820283,-284.841,34.838007559,7.71127435,191.500419051,166.350611117,281.679,3993,281.362,150.454076235,0.998957,214.152771325,3993
256.204866978,294.245,170.53102026,5.99109532322,282.414493978,282.205153512,200.362,385.059,1256.76868599,-286.026,64.2145892174,717.623626713,3290.40337759,2424.82822945,282.604,3994,282.19,249.216620856,0.999523,687.396954884,3994
240.870438515,259.708,350.36256886,5.68202569363,282.030397072,281.876269549,200.396,385.091,442.37117976,-285.979,13.415499162,772.01974187,3111.04044162,1491.01878011,282.184,3995,281.87,404.340633934,0.999524,1179.16795484,3995
252.582918255,245.127,150.639399038,5.57978664282,282.779441373,282.605133534,200.45,385.09,747.313525097,-286.326,62.0559816931,699.952200171,3141.19843108,1702.21658698,283.002,3996,282.616,295.502108986,0.999266,633.146715164,3996
