QFunRegParamNorm,AverageDiscountedReturn,AverageAction,Epoch,AverageEsReturn,MaxEsReturn,AverageAbsY,AveragePolicySurr,AverageY,Iteration,AverageAbsQYDiff,StdReturn,MinEsReturn,AverageReturn,AverageAbsQ,MaxReturn,MinReturn,StdEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm
131.226,47.0643585789,0.990845,2707,93.5133497171,97.6136966664,6.85446842435,-6.87401,6.85446842435,2707,0.0329731265842,0.0631541468644,85.4657813042,93.4308970582,6.85457,93.5045667981,93.2518891991,2.9209146364,6.85457,0.0140157,84.9861
131.221,47.1339638147,0.990443,2708,92.609904059,96.6623192333,6.85294554441,-6.87179,6.85294554441,2708,0.0287969951921,0.0854124298648,86.3020526034,93.4448309761,6.85288,93.5997795628,93.2525409557,3.06482193529,6.85288,0.0105033,84.9757
131.238,46.9824508711,0.990859,2709,93.4307440298,96.53319836,6.84630426813,-6.86508,6.84630426813,2709,0.0326852114697,0.0697984845757,90.2095576737,93.4163659315,6.84622,93.5393659795,93.2602958689,1.62018875079,6.84622,0.0143557,84.9927
131.251,47.0985635635,0.990408,2710,93.7239783279,97.8350112777,6.85490198471,-6.87392,6.85490198471,2710,0.0293946972755,0.0692553688649,91.1335450364,93.4390392604,6.85498,93.6001404374,93.2619294351,1.72211495442,6.85498,0.0113431,84.9812
131.251,47.0426260369,0.990556,2711,93.0870887663,95.1196435105,6.85758021521,-6.87613,6.85758021521,2711,0.032217016958,0.0502631953836,90.0613597293,93.4288771887,6.85754,93.5023856238,93.322209451,1.48338312591,6.85754,0.0147631,84.9973
131.271,46.6647216378,0.990459,2712,93.5351523425,94.6917643665,6.86017060769,-6.87889,6.86017060769,2712,0.0289985528182,0.0327452728728,90.8882232737,93.3639234684,6.86023,93.4171754862,93.3081820893,1.24051458206,6.86023,0.0124348,85.0213
131.302,46.901656143,0.990799,2713,93.084799786,98.1649999601,6.85185379899,-6.87053,6.85185379899,2713,0.0317502241536,0.0663768363729,89.520596229,93.4029832191,6.85186,93.5026440764,93.2707415942,2.50998684649,6.85186,0.0176069,85.0131
131.311,47.019158681,0.990202,2714,92.5954984053,98.6241147626,6.84505852751,-6.86375,6.84505852751,2714,0.0285242431239,0.0677140377081,88.6125011778,93.4266333784,6.84506,93.5033642593,93.2736674996,2.75718424148,6.84506,0.0100173,85.014
131.358,47.1889383974,0.990083,2715,91.4844754047,95.5666177352,6.85601629821,-6.87543,6.85601629821,2715,0.0329876083561,0.0859856387626,85.7624907223,93.4563303559,6.85596,93.5991058971,93.2571871146,3.26819642049,6.85596,0.0172916,84.9861
131.372,47.1689263251,0.991107,2716,93.3147431095,99.7,6.85971258425,-6.87872,6.85971258425,2716,0.0287934562176,0.0948390026078,89.6825975048,93.4469580633,6.85967,93.6003559372,93.2554358627,2.47098323439,6.85967,0.0136221,84.9302
131.407,47.0683915521,0.991531,2717,93.8071428573,94.9031321451,6.87123944992,-6.88996,6.87123944992,2717,0.0314526936176,0.105260685513,90.4433661879,93.4270055776,6.87126,93.5999704053,93.2498209785,1.36009680252,6.87126,0.0143487,84.9379
131.433,47.0028242885,0.989849,2718,93.4571110807,97.1508640794,6.85583143301,-6.87441,6.85583143301,2718,0.0291874525924,0.122725476308,89.9416298442,93.4250449632,6.85582,93.600148144,93.1727096228,2.21197028123,6.85582,0.0107495,84.9405
131.445,46.7300075579,0.99173,2719,93.0333876084,98.2623891193,6.84434985396,-6.86316,6.84434985396,2719,0.0285024654341,0.140676512938,89.4306582286,93.3666505,6.84443,93.6000749586,93.1486035879,2.55638261215,6.84443,0.0114319,84.931
131.471,46.8226313734,0.990565,2720,92.5563621295,95.8985800987,6.84408920229,-6.86311,6.84408920229,2720,0.0290189843242,0.118498104366,90.368821594,93.3896312083,6.84394,93.6024577203,93.1638237601,1.72063601305,6.84394,0.0113699,84.9336
131.477,46.8538316979,0.991048,2721,93.2755831711,95.4563937175,6.82787793256,-6.84686,6.82787793256,2721,0.0324107700804,0.112553552498,88.848065532,93.3923516427,6.8277,93.6023922935,93.1629781516,1.76734273501,6.8277,0.0176487,84.9141
131.507,47.1518533698,0.990793,2722,94.3501718005,98.466839022,6.84972315697,-6.86927,6.84972315697,2722,0.0301400950921,0.0930850273689,91.676449549,93.4457710635,6.84988,93.6002061603,93.2486026763,1.6092174057,6.84988,0.011826,84.9261
131.505,46.6862192929,0.990914,2723,92.3123281101,96.4289766173,6.85814937118,-6.87797,6.85814937118,2723,0.0307148197465,0.141448476998,87.4857539867,93.3635203904,6.85813,93.5982763382,93.1447494204,2.5813826947,6.85813,0.0128343,84.918
131.544,47.1392314449,0.991605,2724,91.2453387753,93.6741241787,6.847572886,-6.86571,6.847572886,2724,0.0327282239126,0.0764738252661,86.1369751026,93.4390978754,6.84748,93.6001841235,93.2548776487,2.39205675813,6.84748,0.0152198,84.9255
131.58,47.2118969362,0.993447,2725,92.4382620227,97.4539341926,6.83752840409,-6.85757,6.83752840409,2725,0.0270866269917,0.0824100196362,88.5007159579,93.4412920547,6.83752,93.6004744863,93.2953058884,2.67660993169,6.83752,0.00970752,84.9386
131.587,47.1866905684,0.994622,2726,92.1216849684,94.4940611183,6.84542679976,-6.86446,6.84542679976,2726,0.0270659612775,0.0705744178965,88.216970738,93.4302565069,6.84549,93.5970303752,93.2703434329,2.51505946651,6.84549,0.00707779,84.9464
131.627,47.2424247263,0.990585,2727,93.9930195666,99.6152840086,6.84770629633,-6.86658,6.84770629633,2727,0.0364777100186,0.06237916378,88.2258589243,93.4627911652,6.84761,93.5994820436,93.367069937,2.36451536132,6.84761,0.0193729,84.9337
131.631,47.0779319721,0.993694,2728,92.4577991956,95.3226947501,6.85255972108,-6.87277,6.85255972108,2728,0.0282498680219,0.0746555546091,87.2296708709,93.4166131024,6.85255,93.6003857002,93.2597239493,2.55951358604,6.85255,0.00803402,84.9172
131.638,47.0799298487,0.992056,2729,92.6788862878,97.3166739462,6.84447039807,-6.86366,6.84447039807,2729,0.0296639479184,0.0866647298183,88.8266813688,93.4261481817,6.84446,93.6002861629,93.264373505,2.49518280271,6.84446,0.0118813,84.922
131.654,47.2322457078,0.991778,2730,92.6764023351,95.6042289209,6.84076273562,-6.8611,6.84076273562,2730,0.0308588432754,0.05862742609,89.9764324458,93.4542663314,6.84078,93.5401632076,93.3633518603,2.01379138421,6.84078,0.0109695,84.9322
131.681,47.193016222,0.990652,2731,93.1574294302,96.6512481489,6.83593596203,-6.85501,6.83593596203,2731,0.0312170352934,0.0799821921528,91.1850544668,93.4538768941,6.83589,93.5998201148,93.3360413998,1.70608072451,6.83589,0.0119125,84.9146
131.712,47.2783005789,0.9909,2732,92.3351397949,95.5137434135,6.83428232767,-6.8532,6.83428232767,2732,0.0310306777402,0.0737340494132,88.5905089996,93.4672325541,6.8342,93.600300022,93.3439505003,2.16456093094,6.8342,0.0129137,84.9454
131.746,47.2157782468,0.991436,2733,93.9431656761,97.4681904953,6.84577130488,-6.8655,6.84577130488,2733,0.0281326328566,0.0906685979986,90.9838375199,93.4532615365,6.84577,93.6006437301,93.2623500578,1.63504799765,6.84577,0.00896802,84.9566
131.796,47.0788809344,0.992941,2734,93.203995381,98.3011445096,6.83999164623,-6.85997,6.83999164623,2734,0.0346676646802,0.0836075501062,91.146092351,93.4209460929,6.83985,93.6028708558,93.2638895949,2.11386064047,6.83985,0.0156979,84.949
131.774,46.9472767352,0.990212,2735,93.7274928005,98.4871501805,6.84520598133,-6.86448,6.84520598133,2735,0.0340730064446,0.10176132959,90.8831703606,93.4134534802,6.84524,93.598545222,93.2531047568,1.90069206836,6.84524,0.0143389,84.9601
131.768,47.2226453966,0.990752,2736,93.3931715041,97.7532397992,6.84291266973,-6.86273,6.84291266973,2736,0.0330445655802,0.0728212835716,90.6745563356,93.4584268468,6.84292,93.5977349462,93.3431463021,1.98650853625,6.84292,0.0159913,84.9666
131.776,47.2911911559,0.991323,2737,91.2646302449,94.3606103298,6.82975364013,-6.84911,6.82975364013,2737,0.0294358282772,0.076240489768,88.4401389273,93.4670526109,6.82971,93.6018039031,93.3480586382,2.06088997544,6.82971,0.0121306,84.9456
131.79,47.1982098153,0.991034,2738,92.354672674,99.0601106534,6.85999202334,-6.87909,6.85999202334,2738,0.0283777780581,0.0718093075844,87.3764378684,93.4526544208,6.85996,93.603566079,93.3617195909,3.29693484232,6.85996,0.00890572,84.9454
131.777,47.2690329224,0.994616,2739,93.6167587651,95.2415059094,6.84404909934,-6.86234,6.84404909934,2739,0.0356882321316,0.0808549208684,89.8220799417,93.444693522,6.84406,93.6001603212,93.3353244058,1.37853038399,6.84406,0.0174701,84.9535
131.83,47.2241529569,0.990519,2740,92.6642285902,95.1881389314,6.83523049482,-6.85435,6.83523049482,2740,0.0344015796512,0.0796743540259,87.1391165945,93.4599662116,6.83525,93.6013742683,93.2845567059,2.55251816046,6.83525,0.0183066,84.9559
131.847,47.0027537368,0.992411,2741,93.4790644684,98.049219526,6.83700475258,-6.8561,6.83700475258,2741,0.0298575566129,0.0808942923179,90.7704055361,93.4106525167,6.83682,93.5991547185,93.2605774729,2.07655875479,6.83682,0.0121433,84.9415
131.859,47.3080947382,0.991611,2742,93.3266753201,95.1782985933,6.85259840954,-6.87083,6.85259840954,2742,0.0292926597774,0.0730892817009,91.6347520186,93.4684142315,6.85259,93.6005904363,93.3348941141,1.31722335931,6.85259,0.0116981,84.9648
131.874,47.0625700416,0.988875,2743,93.1569809263,96.7937067684,6.83372435885,-6.85332,6.83372435885,2743,0.0295928279256,0.0846941541888,90.9083644584,93.4413370323,6.8337,93.6003703207,93.2634991379,1.74510884648,6.8337,0.0103972,84.9555
131.891,47.0449238341,0.989299,2744,93.5859776767,94.6517338775,6.86172251132,-6.88113,6.86172251132,2744,0.0308885241115,0.0753930210986,90.6731552136,93.4359015761,6.86164,93.5921790191,93.258408566,1.26921138934,6.86164,0.00972003,84.9707
131.926,47.1475407918,0.988597,2745,93.3205850077,97.4112439363,6.83512032182,-6.85504,6.83512032182,2745,0.0321158949662,0.0791148426092,89.7433950272,93.4577005216,6.83516,93.6005363359,93.3320005771,2.06407380052,6.83516,0.0154167,84.9816
131.943,47.1135974862,0.989816,2746,92.2252568514,94.7435822889,6.83544963637,-6.85471,6.83544963637,2746,0.0281018788599,0.0754026661243,89.3691140203,93.4449243204,6.83545,93.5957110153,93.3359428498,1.88813214193,6.83545,0.0118522,85.0077
131.986,46.9854439269,0.989165,2747,92.7441609777,99.5799860862,6.84308684574,-6.86255,6.84308684574,2747,0.0336809099628,0.0731833602516,89.7334677706,93.4263084865,6.84305,93.5437046721,93.2590272923,2.82546799188,6.84305,0.0157474,85.0148
132.029,47.2182345728,0.989436,2748,92.311407266,96.2772470103,6.83911956032,-6.85953,6.83911956032,2748,0.0322166596621,0.0686129788429,89.3651577439,93.4651675213,6.83911,93.6021534529,93.3622225602,1.89151340871,6.83911,0.0142396,85.0449
132.043,47.1700384723,0.990813,2749,93.7268025965,96.5924175647,6.83606583279,-6.85684,6.83606583279,2749,0.0281528303732,0.091381817444,91.1414445025,93.4489026281,6.83605,93.6215111676,93.2641259816,1.39220259616,6.83605,0.0110617,85.0293
132.05,47.0920093294,0.991819,2750,92.5069507172,96.9258121235,6.83750280432,-6.85626,6.83750280432,2750,0.0277651647996,0.0843592682605,88.223581653,93.4296918003,6.83749,93.6023522632,93.2567355317,2.56993990916,6.83749,0.00946359,85.0249
132.076,47.1260423102,0.992623,2751,92.0543858376,97.3941189611,6.83680028347,-6.85685,6.83680028347,2751,0.0328334127997,0.0836464751613,86.5577114847,93.4310535408,6.83668,93.6016597048,93.2618976679,2.88689368978,6.83668,0.0164273,85.038
132.112,47.0926411835,0.990503,2752,92.4032838203,97.1353185079,6.8544059454,-6.875,6.8544059454,2752,0.0327573794613,0.100477589718,90.6042086305,93.4370968903,6.85446,93.6046169414,93.2724777821,1.9224800173,6.85446,0.0159389,85.0363
132.145,47.0284210979,0.990424,2753,92.7021265976,99.2496538897,6.85327958768,-6.87386,6.85327958768,2753,0.0297499488988,0.0943962235538,89.8776236431,93.4264697697,6.85326,93.6025079162,93.2709541089,2.73842432782,6.85326,0.0135314,85.0602
132.177,46.9067157845,0.991437,2754,92.8060195027,95.8561934375,6.84886190414,-6.86896,6.84886190414,2754,0.0348615404023,0.111344747004,89.3828327947,93.399395395,6.84881,93.6019386152,93.2467909645,1.8843058316,6.84881,0.0165993,85.0756
132.182,47.1469955143,0.991634,2755,93.4296995962,95.1493524367,6.84583675471,-6.86611,6.84583675471,2755,0.029791335775,0.0942533962482,90.9531301644,93.4402134421,6.84592,93.6000684836,93.2607828396,1.29897795527,6.84592,0.0128757,85.0867
132.19,47.2120892989,0.993277,2756,93.0931744928,95.0853471386,6.84292669044,-6.86265,6.84292669044,2756,0.0309046082903,0.0769194720726,87.8983670215,93.4424126771,6.84282,93.6012306566,93.3329715055,2.11682655893,6.84282,0.0157631,85.1342
132.228,47.0009544402,0.990077,2757,92.0419467657,94.6746998196,6.8577059385,-6.87743,6.8577059385,2757,0.0296523383901,0.0619583562001,82.6222251777,93.4241862065,6.85774,93.5037491476,93.2726840046,3.80706699726,6.85774,0.0116775,85.1487
132.245,47.1634516848,0.99064,2758,93.6099545756,97.2037703814,6.84487240131,-6.86393,6.84487240131,2758,0.0318048197035,0.0876260294543,86.4750033847,93.4487418619,6.8448,93.6004503639,93.2598807472,2.40437660578,6.8448,0.012011,85.1263
132.234,47.0585386521,0.98977,2759,93.7888908651,97.1937506624,6.84345069877,-6.86273,6.84345069877,2759,0.0333406105821,0.042159246011,90.0836372421,93.4360530134,6.84337,93.5062415877,93.3138468008,1.88983172878,6.84337,0.0155171,85.1413
132.244,47.0146030658,0.989446,2760,92.502717123,94.316911641,6.83570792455,-6.85584,6.83570792455,2760,0.0323789465803,0.0502243932747,88.0068991842,93.4303418422,6.83574,93.5096830645,93.3133432205,1.98386843319,6.83574,0.0148787,85.1627
132.255,46.4242674671,0.990504,2761,92.9523260486,95.6779165078,6.84385764664,-6.86284,6.84385764664,2761,0.0284925684571,0.0681083851798,89.9430373171,93.3217418507,6.84381,93.4139669529,93.1838739813,1.89357214387,6.84381,0.0108955,85.1653
132.256,46.59389811,0.989459,2762,93.932121931,98.8402205809,6.85153494301,-6.87024,6.85153494301,2762,0.0293174661737,0.0560955447947,90.7312474666,93.3573430403,6.85153,93.4590167167,93.2146181292,2.19091108178,6.85153,0.0115931,85.1775
132.283,46.8932618569,0.990823,2763,92.683354467,96.0389668526,6.84235211461,-6.86238,6.84235211461,2763,0.0306762120939,0.0583145978466,90.1410202987,93.4015121842,6.84228,93.5053530661,93.3120625769,1.79387136392,6.84228,0.0149162,85.1635
132.31,46.8505458061,0.989344,2764,93.07468542,99.1384229957,6.84567692757,-6.86537,6.84567692757,2764,0.0296985508237,0.0682347147848,89.5797236965,93.4023923795,6.84568,93.509673007,93.2629931284,2.54427187382,6.84568,0.0116176,85.2013
132.298,46.9015663501,0.990531,2765,92.9853623858,95.8506521273,6.84606792582,-6.86673,6.84606792582,2765,0.0307761547529,0.0781605269698,89.8905022879,93.4041108137,6.84609,93.5091831803,93.2535868888,1.91463621872,6.84609,0.0120347,85.2072
132.294,47.0116806981,0.99017,2766,92.6556098037,98.1221261448,6.84755330111,-6.86669,6.84755330111,2766,0.0283204769475,0.06076213454,86.9097078649,93.4255340191,6.84759,93.5145308416,93.2697397635,2.93782142049,6.84759,0.0102267,85.2133
132.319,46.9868025984,0.989163,2767,93.6743611587,95.6564013867,6.85931895371,-6.87803,6.85931895371,2767,0.0299990015054,0.0580178959867,90.1615705913,93.426977884,6.8592,93.5054569365,93.2659424166,1.5452497194,6.8592,0.0107937,85.2133
132.323,46.9552243617,0.990247,2768,93.3449112736,98.830482114,6.83870603798,-6.85838,6.83870603798,2768,0.0309725038794,0.0686144476419,90.1214181856,93.4151829184,6.83878,93.5047565157,93.269939979,2.21061174017,6.83878,0.0117129,85.2141
132.339,46.9510674727,0.991489,2769,92.5588703511,99.1467376465,6.85423479442,-6.87435,6.85423479442,2769,0.0316012368148,0.0723345792213,89.2155806684,93.407580153,6.85412,93.5103910953,93.2580337834,3.0091522408,6.85412,0.0128301,85.2239
132.335,46.63239877,0.989268,2770,92.9301933541,94.5458440723,6.85894407175,-6.87853,6.85894407175,2770,0.0314874615519,0.126758829662,90.3702801455,93.3639921968,6.85886,93.5054815837,93.1531842976,1.56233960477,6.85886,0.0147207,85.2369
132.325,46.9340679954,0.991008,2771,93.871348665,95.2275034344,6.85464705757,-6.87531,6.85464705757,2771,0.0299583319936,0.0601267642741,90.9857515071,93.4074986338,6.85478,93.5126359437,93.3170233689,1.24663279861,6.85478,0.0105709,85.2195
132.32,46.8411182187,0.989959,2772,93.5217909085,98.954269167,6.83409035445,-6.85404,6.83409035445,2772,0.0305530607607,0.0885407226125,89.1539910122,93.3969750224,6.83403,93.5106141157,93.2583442369,2.57162047532,6.83403,0.0106304,85.2215
132.322,46.9531865845,0.991083,2773,93.1325644333,94.9331380298,6.84483966274,-6.86547,6.84483966274,2773,0.0292875726773,0.0695175812553,89.9918739079,93.4102832397,6.84484,93.5114597748,93.2564262731,1.75281821602,6.84484,0.011739,85.2386
132.345,46.9692127771,0.989699,2774,93.2738310674,96.6767747113,6.85189028536,-6.87234,6.85189028536,2774,0.0293407372944,0.0724802642256,89.9983424385,93.420797778,6.85189,93.5097756576,93.2790505024,2.03369524619,6.85189,0.0108771,85.2632
132.347,46.8818317092,0.99067,2775,93.112696826,94.8515960931,6.84382096477,-6.8644,6.84382096477,2775,0.0290985504337,0.0725732790775,90.4540207536,93.3999056479,6.84377,93.5069413613,93.2657061823,1.46235491393,6.84377,0.0125831,85.2682
132.349,46.9487612227,0.990054,2776,93.274650413,98.4298815923,6.83803257073,-6.85815,6.83803257073,2776,0.030330632858,0.0664938601914,88.0051592735,93.4151587115,6.838,93.5103916928,93.2840305545,2.65277977255,6.838,0.0117327,85.2599
132.361,46.9408077203,0.99009,2777,92.3855605809,95.572924681,6.85393502449,-6.87521,6.85393502449,2777,0.0308276624664,0.0705309742304,87.9881044224,93.4136045176,6.85389,93.505673633,93.2672526443,2.26329486414,6.85389,0.0122364,85.2528
132.375,46.8378808618,0.990043,2778,92.4891838082,99.6346374963,6.83946798256,-6.85992,6.83946798256,2778,0.0293815012788,0.0824896530049,90.8162901327,93.3957546556,6.83952,93.5038581248,93.254582724,2.62175487357,6.83952,0.0118528,85.2911
132.382,46.8565143948,0.991464,2779,94.2082595474,99.7,6.85888778782,-6.87967,6.85888778782,2779,0.0312917829598,0.130400433675,91.3023112338,93.3902394104,6.8588,93.6008916936,93.1677276186,2.01996727227,6.8588,0.012802,85.2808
132.392,46.8886267953,0.990968,2780,92.0197433119,95.1071578307,6.84946082049,-6.87019,6.84946082049,2780,0.0280096035826,0.142715701269,87.6726551854,93.3985777186,6.84943,93.6009916029,93.1618769533,2.30299521401,6.84943,0.00891026,85.2815
132.392,46.983612833,0.989826,2781,93.1634729016,98.8508742187,6.84426116548,-6.8645,6.84426116548,2781,0.0320389772987,0.115120184793,88.375699342,93.4219165793,6.84423,93.6000886742,93.2439013234,2.65348244774,6.84423,0.0139334,85.2684
132.38,47.0064247922,0.990625,2782,93.1748168881,99.301358042,6.83556514887,-6.85581,6.83556514887,2782,0.0322768044092,0.128814718414,90.707399079,93.4211981767,6.83555,93.6010695982,93.2308559677,2.51974203448,6.83555,0.012016,85.2607
132.396,46.5002681087,0.989909,2783,92.7622775768,96.1483731237,6.84857690082,-6.86839,6.84857690082,2783,0.0317535609488,0.173525125438,89.07690432,93.3363865207,6.84863,93.6015056666,93.0650725684,2.19743299918,6.84863,0.0136875,85.2718
132.377,46.9025882721,0.989529,2784,93.2771518308,97.2782194269,6.85887460761,-6.87911,6.85887460761,2784,0.0303488691559,0.124677294033,90.0115371741,93.4094737288,6.85889,93.5993125137,93.2445485532,2.0497116974,6.85889,0.0137227,85.2797
132.383,47.0567930196,0.992151,2785,93.5186655224,98.1684379164,6.84768497446,-6.86802,6.84768497446,2785,0.0307486681771,0.110448371716,89.864890365,93.4215821359,6.84764,93.6013035034,93.2644225498,2.26126021312,6.84764,0.0134762,85.2958
132.374,47.0033548434,0.991596,2786,94.1939074759,97.8280263579,6.85065115425,-6.87034,6.85065115425,2786,0.0281746333225,0.10765504948,91.4773942386,93.4154074157,6.85067,93.6010862485,93.2813003198,1.31995793717,6.85067,0.00893754,85.3189
132.345,46.9286508375,0.989382,2787,93.2852628162,96.9747049692,6.8175277918,-6.83817,6.8175277918,2787,0.0343197256411,0.149065482763,90.0468228085,93.4143821659,6.8175,93.6007632754,93.1518963409,1.89227254239,6.8175,0.0155734,85.322
132.339,46.9574181506,0.989839,2788,91.7470476149,94.3052614736,6.84012425183,-6.86067,6.84012425183,2788,0.0291000376674,0.123815716561,89.0595038673,93.4172446319,6.8402,93.6013868892,93.2408477596,1.68370731268,6.8402,0.0102083,85.3097
132.334,47.0887169498,0.987446,2789,91.5641073878,94.8256817337,6.85407007121,-6.87491,6.85407007121,2789,0.0279071570529,0.0621287192552,86.6551393657,93.4540829465,6.85402,93.601176582,93.3926048973,2.55217709256,6.85402,0.00878756,85.3144
132.35,47.1271578451,0.990935,2790,92.4820530727,94.4691032848,6.85588754432,-6.87599,6.85588754432,2790,0.0301796777263,0.085784408271,90.151465553,93.440923993,6.85596,93.6003176511,93.2577305441,1.66536651396,6.85596,0.0120843,85.3103
132.333,46.9471546153,0.989551,2791,92.9256975266,99.0151177972,6.84214660109,-6.86158,6.84214660109,2791,0.0308339428099,0.10641501055,90.1761629431,93.4171947615,6.84211,93.600617017,93.270963962,2.80663538365,6.84211,0.0139777,85.3273
132.328,47.0295545541,0.990173,2792,92.9069015606,94.4993297177,6.82696322388,-6.84686,6.82696322388,2792,0.031472934875,0.0935681451241,89.8516882834,93.4281340719,6.8269,93.6002843342,93.2806789976,1.47151724211,6.8269,0.0143315,85.3463
132.358,47.1012174293,0.989374,2793,92.747421134,99.6,6.85698014818,-6.876,6.85698014818,2793,0.0293648392017,0.0797472136948,88.7956624701,93.4452314572,6.85701,93.6010594806,93.2713759959,2.94063634629,6.85701,0.0119198,85.3338
132.355,46.8734288617,0.990111,2794,94.1550720812,99.5573621324,6.84305890916,-6.86342,6.84305890916,2794,0.0328544882206,0.0730468629535,91.2880098632,93.4016666949,6.84313,93.507397373,93.2845259364,1.94302085432,6.84313,0.0136661,85.3552
132.374,46.8593382986,0.989894,2795,93.2680451096,95.6516625739,6.84622690081,-6.86582,6.84622690081,2795,0.0306176276058,0.114599440155,89.3692791939,93.4000474134,6.84631,93.6012569922,93.2431388144,2.00081283655,6.84631,0.0144836,85.3519
132.37,46.923040335,0.989425,2796,93.4470844771,99.6922019821,6.83807076883,-6.85882,6.83807076883,2796,0.030022466696,0.0781621371808,90.7654897113,93.4140974392,6.83796,93.5996013091,93.2697168833,2.44813015739,6.83796,0.0111651,85.3938
132.392,46.9362796159,0.990979,2797,93.2013320607,97.9467830291,6.82888011451,-6.84944,6.82888011451,2797,0.0300967083753,0.0688981138145,89.3634342651,93.4076911202,6.82899,93.5811637492,93.2627488598,2.22875787622,6.82899,0.0114134,85.4204
132.391,47.0337012849,0.989578,2798,93.3651760952,95.3746816877,6.8524138377,-6.87267,6.8524138377,2798,0.0308279755661,0.0475794172846,89.9740900892,93.4327394878,6.85234,93.5068069214,93.2841004512,1.67850585776,6.85234,0.0107286,85.4108
132.426,46.7035185072,0.989992,2799,93.1458176567,99.1756112321,6.84579023893,-6.86533,6.84579023893,2799,0.0311550989518,0.114103514537,88.2906581253,93.372333943,6.84584,93.5978081374,93.1705832806,2.69676884497,6.84584,0.0143763,85.4397
132.443,46.8707369306,0.990513,2800,92.9529569535,95.1258826773,6.8503306309,-6.86991,6.8503306309,2800,0.0298588260859,0.127217155255,87.9950877374,93.3983298979,6.85029,93.6011816057,93.2224606482,1.97997542007,6.85029,0.0126206,85.4453
132.46,46.7028120695,0.990959,2801,93.4690036137,97.7639559956,6.84664627932,-6.86643,6.84664627932,2801,0.0302928523695,0.167666856445,89.4667094184,93.3658610219,6.84678,93.5994559623,93.1286474962,2.1488674858,6.84678,0.0127039,85.4518
132.506,47.1009907696,0.988971,2802,93.1619092152,97.4262849014,6.84386670995,-6.86348,6.84386670995,2802,0.0341411068381,0.0952060396738,85.4367210244,93.4472507696,6.84383,93.6005423748,93.2911818679,2.90133931156,6.84383,0.0176985,85.4554
132.535,47.0183151138,0.990373,2803,92.9794326734,94.4903731359,6.82721095006,-6.84692,6.82721095006,2803,0.0294977165592,0.0682342209263,90.5460911032,93.4254991608,6.82721,93.5086418449,93.260715071,1.57661506585,6.82721,0.0117009,85.4312
132.526,46.8983573741,0.989046,2804,93.9740724474,98.7679000229,6.84528097934,-6.86564,6.84528097934,2804,0.028921231794,0.0697274722361,90.9373681912,93.4120397832,6.8453,93.5073863344,93.2894369924,1.90589992819,6.8453,0.0109329,85.4466
132.559,46.9126889359,0.990549,2805,92.5774213149,97.2271897857,6.84927055698,-6.86835,6.84927055698,2805,0.0312703420368,0.0878839399651,89.5037750238,93.4059612404,6.84936,93.5055279941,93.2476967485,2.38141473062,6.84936,0.0144776,85.4725
132.556,46.9908917202,0.989158,2806,93.7647734127,95.3403492835,6.84502623568,-6.86473,6.84502623568,2806,0.0309027946803,0.0690074294123,90.4307576766,93.4276651141,6.84504,93.5080237486,93.2730920351,1.337822967,6.84504,0.0121773,85.4787
132.56,46.9643447586,0.989308,2807,91.6995233105,98.4452861157,6.83061833236,-6.85072,6.83061833236,2807,0.0306347155935,0.0655237049621,89.1141121126,93.4220857783,6.83052,93.5060028521,93.2924288664,2.7837722403,6.83052,0.0125055,85.4996
132.562,46.7970311189,0.99009,2808,91.7004953098,95.7942010886,6.83667241913,-6.85692,6.83667241913,2808,0.0296509623541,0.110464292807,88.2469873425,93.3881816686,6.83669,93.5059145639,93.155212362,2.33464918569,6.83669,0.0116912,85.4997
132.559,46.8989890364,0.990438,2809,93.7497591771,99.8458902844,6.84493011361,-6.86564,6.84493011361,2809,0.0328814937774,0.10273396032,89.3842414072,93.4040753871,6.84503,93.5047115122,93.1481183966,3.0730542082,6.84503,0.0146958,85.5312
132.578,46.7710535131,0.990773,2810,91.2087600985,93.8885947238,6.84379484991,-6.86435,6.84379484991,2810,0.0287843885953,0.168257034507,87.5786932715,93.3789916448,6.84387,93.6008034506,93.1347390364,1.87774376227,6.84387,0.0118497,85.5367
132.577,46.9889698012,0.990953,2811,92.5280732364,99.1330452926,6.84456970753,-6.86429,6.84456970753,2811,0.0315833975966,0.0796141240605,88.0407327601,93.4170527235,6.84452,93.5062244528,93.2432055187,3.06860628149,6.84452,0.0135691,85.5255
132.57,46.9948676296,0.989781,2812,93.2011735531,95.091935373,6.84936526391,-6.86957,6.84936526391,2812,0.0269693477742,0.0797867190519,90.2035721554,93.4248355932,6.84952,93.5076289176,93.2466696172,1.615249614,6.84952,0.00820532,85.5511
132.581,46.8121129301,0.989069,2813,91.9238335936,97.8614983362,6.8421150756,-6.86343,6.8421150756,2813,0.0313541311045,0.130789250051,84.4770727153,93.3963157893,6.84201,93.5985798591,93.1504168883,3.90800162793,6.84201,0.0137387,85.5462
132.568,46.8551678588,0.990422,2814,92.8004443035,98.1168335469,6.84890555319,-6.86826,6.84890555319,2814,0.0319675830687,0.0962509198478,89.4952149021,93.3965265111,6.84887,93.559794992,93.2261944013,2.22370401221,6.84887,0.0138123,85.5697
132.618,46.9894177308,0.991129,2815,93.9518233366,99.2565585964,6.84867785183,-6.86899,6.84867785183,2815,0.0320413986391,0.101429500561,90.0700250542,93.4158866483,6.84859,93.598459279,93.2227915911,2.17542490362,6.84859,0.0171566,85.5855
