Epoch,QFunRegParamNorm,MaxReturn,AverageDiscountedReturn,StdEsReturn,AverageQ,MinEsReturn,AverageAbsQ,AverageAction,AverageQLoss,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn,AverageAbsY,MinReturn,AverageEsReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsQYDiff
126,61.8098,4177.94234839,323.322009252,0.0,194.273,3384.89264188,194.273,0.88824,50.9137,194.298093144,-196.604,3384.89264188,90.3188323605,194.298493581,3864.81393013,3384.89264188,50.6673,126,4068.58517006,2.7675138796
127,62.1586,5913.93712933,418.608584982,0.0,195.339,1498.68221785,195.339,0.911429,64.1482,195.353205957,-197.67,1498.68221785,195.372640103,195.353422811,5262.02012451,1498.68221785,50.8682,127,5491.17460028,2.87803196601
128,62.5167,5248.66482031,408.026263028,0.0,198.121,3456.29384384,198.121,0.902457,48.6952,198.134925068,-200.438,3456.29384384,115.49653702,198.135140897,4833.73402458,3456.29384384,51.0965,128,5088.57900076,2.74556097432
129,62.9223,5109.2134597,399.322400878,0.0,200.491,3145.06992861,200.491,0.895287,74.1591,200.513837917,-202.884,3145.06992861,547.666167239,200.514088586,3151.84605093,3145.06992861,51.2658,129,4755.2814074,2.97556959089
130,63.2223,4773.78984869,348.211237084,0.0,203.493,2936.08583429,203.493,0.889309,49.0411,203.511816356,-205.875,2936.08583429,1034.31789859,203.512253513,1133.41161602,2936.08583429,51.4422,130,3751.55741094,2.71567268073
131,63.6356,4257.45511119,265.374446591,0.0,204.902,2954.94833362,204.902,0.900777,57.975,204.91038425,-207.254,2954.94833362,1475.79468037,204.910975543,301.659616472,2954.94833362,51.6524,131,1837.43839679,2.83379647859
132,63.9885,4441.21892849,354.889136045,0.0,208.426,3447.85837307,208.426,0.868885,60.6445,208.449834522,-210.737,3447.85837307,96.9138456321,208.45012189,4141.10813431,3447.85837307,51.8423,132,4308.49324415,2.91266247312
133,64.3638,4716.4166133,373.246011416,0.0,210.209,3110.37434076,210.209,0.881543,52.7936,210.222929203,-212.568,3110.37434076,101.093744969,210.223281183,4374.03003063,3110.37434076,51.9923,133,4561.34383896,2.82898168781
134,64.6873,5066.07166863,401.98440855,0.0,212.437,3193.17534895,212.437,0.913262,58.1577,212.460640735,-214.826,3193.17534895,466.631235755,212.460969107,3377.80937119,3193.17534895,52.1711,134,4741.64304619,2.9217657654
135,65.0024,4797.2356361,372.365903652,0.0,214.043,3454.39008569,214.043,0.876655,59.3286,214.054135096,-216.424,3454.39008569,100.561488564,214.054403101,4453.74597517,3454.39008569,52.3271,135,4608.64406028,2.85443052827
136,65.3569,4464.23259152,342.958830138,0.0,217.278,2936.87719007,217.278,0.888066,51.5202,217.293008211,-219.649,2936.87719007,92.4521001034,217.293406846,4127.76508011,2936.87719007,52.4982,136,4252.51253368,2.80548471166
137,65.6824,4436.63748949,324.214708588,0.0,219.756,3463.01790267,219.756,0.913015,57.2278,219.775120972,-222.174,3463.01790267,1382.64445481,219.775428066,242.880235599,3463.01790267,52.6851,137,2158.84209992,2.91482335783
138,65.9878,5031.41881928,373.297123617,0.0,221.177,3428.88144735,221.177,0.90949,66.8287,221.189625202,-223.555,3428.88144735,680.933939957,221.189876455,2877.08928808,3428.88144735,52.8554,138,4339.94300396,2.99462659985
139,66.1888,5484.96996331,431.19970897,0.0,225.085,3194.48367274,225.085,0.92293,50.7416,225.101122601,-227.461,3194.48367274,87.9072514723,225.10144465,5170.43043145,3194.48367274,52.9905,139,5332.89341226,2.7888500008
140,66.6176,4744.05385091,359.54302086,0.0,227.092,3169.89702211,227.092,0.885136,68.6678,227.107534483,-229.433,3169.89702211,1101.57030982,227.10783665,882.986499537,3169.89702211,53.1741,140,4041.65618525,2.99089922821
141,66.9298,5280.81685919,399.655601882,0.0,227.968,3668.88354833,227.968,0.913363,72.766,227.990961638,-230.359,3668.88354833,1413.14826597,227.991306901,366.351236816,3668.88354833,53.3207,141,4563.0944358,3.08659332277
142,67.2929,4968.65852249,375.614452508,0.0,228.441,1531.72983927,228.441,0.913267,90.4986,228.459885885,-230.836,1531.72983927,193.395634647,228.460366391,4403.04897376,1531.72983927,53.4887,142,4601.37139148,3.20411512028
143,67.5667,5335.00599806,420.695672513,0.0,230.899,240.69766799,230.899,0.908703,59.3833,230.912884559,-233.287,240.69766799,95.509816851,230.913191406,5041.95973585,240.69766799,53.6389,143,5191.36279127,2.90155002411
144,67.7748,4250.45821456,324.711186462,0.0,232.857,3481.55445994,232.857,0.9033,64.1915,232.876022502,-235.274,3481.55445994,1089.83078463,232.876203216,747.40446873,3481.55445994,53.786,144,3321.91002852,2.95902372052
145,68.0887,4970.73361111,386.441625388,0.0,235.681,3262.93373259,235.681,0.909377,75.9552,235.693758053,-238.098,3262.93373259,223.967470978,235.69394076,4273.49268727,3262.93373259,53.9907,145,4658.19139783,3.02838864818
146,68.442,4788.97434584,369.53804262,0.0,237.251,3237.24451547,237.251,0.916009,64.268,237.271609989,-239.682,3237.24451547,658.901980067,237.272001824,2908.76455651,3237.24451547,54.1676,146,4103.38468794,2.99914317617
147,68.6761,4954.58954217,378.704075646,0.0,240.013,3322.73225178,240.013,0.908755,58.4626,240.028876395,-242.464,3322.73225178,311.702984043,240.02903593,3819.14457099,3322.73225178,54.3451,147,4650.17815245,3.0003570144
148,69.0994,4964.83409032,349.34819218,0.0,242.384,3396.43305249,242.384,0.930454,83.6406,242.401237384,-244.843,3396.43305249,544.694327892,242.401411802,2713.72724611,3396.43305249,54.5397,148,4136.00954403,3.15563167288
149,69.5153,5105.45234498,409.275779625,0.0,245.02,3469.25298802,245.02,0.901635,78.0084,245.044066642,-247.515,3469.25298802,383.209344148,245.044343113,3756.26634763,3469.25298802,54.6946,149,4787.62190997,3.21230600419
150,69.8249,4933.57151253,374.155927642,0.0,246.13,3339.06498022,246.13,0.901461,80.7382,246.14688775,-248.637,3339.06498022,478.295476531,246.147070675,3119.78071862,3339.06498022,54.8499,150,4472.44907618,3.19513517257
151,70.1843,4602.30499772,363.036533033,0.0,248.768,3148.33798224,248.768,0.906501,79.9968,248.785645406,-251.274,3148.33798224,154.462171372,248.785951802,4066.98840798,3148.33798224,54.9822,151,4382.75424891,3.18875557711
152,70.5228,4822.94787483,349.900792936,0.0,250.567,3406.71593464,250.567,0.912041,62.1338,250.582086841,-253.033,3406.71593464,1077.62286725,250.58249588,1204.78633266,3406.71593464,55.138,152,3807.51201201,3.02526211777
153,70.8435,5277.13383434,376.08369518,0.0,253.288,3400.67642793,253.288,0.91818,82.3603,253.304130827,-255.817,3400.67642793,1246.03052386,253.304510113,882.075590003,3400.67642793,55.2535,153,4555.41977213,3.23587708029
154,71.1503,4702.38087409,375.07307672,0.0,256.352,3375.29454505,256.352,0.906846,76.1102,256.369442978,-258.87,3375.29454505,220.523006063,256.369728626,4074.70064905,3375.29454505,55.4493,154,4462.25140407,3.16848904749
155,71.435,5082.34824324,373.17789165,0.0,258.195,2992.16040152,258.195,0.915062,76.766,258.207712815,-260.677,2992.16040152,1128.94714957,258.20794239,1127.61684247,2992.16040152,55.6393,155,4223.84290104,3.18272597863
156,71.7674,4887.98991124,365.028986557,0.0,260.198,3513.11587003,260.198,0.907611,70.3204,260.215575208,-262.719,3513.11587003,1158.35789334,260.215768348,1185.19285531,3513.11587003,55.8376,156,3699.67750684,3.17159701168
157,72.0679,5757.68763336,425.142805779,0.0,262.476,3458.59014654,262.476,0.910774,82.4451,262.492280821,-265.031,3458.59014654,137.285681212,262.492556145,5265.23019722,3458.59014654,55.9952,157,5465.69153461,3.19255220088
158,72.3945,4820.79618837,382.786539526,0.0,264.473,3639.43997894,264.473,0.920582,88.9115,264.49236694,-266.998,3639.43997894,114.144811969,264.492518999,4438.59838379,3639.43997894,56.1281,158,4627.91043652,3.22019059719
159,72.7377,4285.63040714,337.778761122,0.0,266.524,3284.76354068,266.524,0.920103,102.606,266.544055817,-269.059,3284.76354068,1215.09195926,266.544257905,464.49969994,3284.76354068,56.3043,159,3113.82368732,3.41363438244
160,72.9605,4802.8462678,369.495551517,0.0,267.808,3281.83334314,267.808,0.917679,73.006,267.822157083,-270.333,3281.83334314,177.755221845,267.82240239,4204.09258015,3281.83334314,56.4807,160,4437.33321072,3.09989592088
161,73.3519,5214.82693422,398.547761596,0.0,270.865,3651.99239862,270.865,0.925581,100.798,270.8849433,-273.371,3651.99239862,722.38518695,270.885385316,2619.51590616,3651.99239862,56.6789,161,4737.45580953,3.38269323081
162,73.6787,4688.66133026,355.23719478,0.0,273.003,3593.15948987,273.003,0.925352,79.3318,273.016927529,-275.573,3593.15948987,1208.86290827,273.017144108,1463.67104704,3593.15948987,56.8531,162,3039.62060333,3.18191511157
163,74.0125,4055.15468527,306.897339839,0.0,275.159,3126.27302564,275.159,0.910193,85.5993,275.176913598,-277.645,3126.27302564,1064.3524584,275.177056265,1043.76808101,3126.27302564,57.0243,163,3210.42707505,3.23600215809
164,74.3504,3827.17192725,301.956019711,0.0,277.169,3478.85463994,277.169,0.907324,100.668,277.185476807,-279.759,3478.85463994,791.090760874,277.18577132,947.776770407,3478.85463994,57.1926,164,3255.80822383,3.41386133509
165,74.6625,4968.51938554,385.86623655,0.0,279.596,3487.77450671,279.596,0.933026,92.7378,279.615651655,-282.168,3487.77450671,181.130512149,279.61585949,4364.7555244,3487.77450671,57.4038,165,4766.89220567,3.35320523476
166,74.8878,4652.79624761,344.634896216,0.0,281.558,3294.41939166,281.558,0.921143,91.5153,281.575452042,-284.088,3294.41939166,753.169588855,281.575536901,2191.68139065,3294.41939166,57.5755,166,3964.98710745,3.3091912432
167,75.2119,5316.39371798,395.711917859,0.0,282.482,3259.39464995,282.482,0.927221,108.168,282.491802409,-285.098,3259.39464995,559.639943649,282.492116113,3152.20294269,3259.39464995,57.7867,167,4776.5404728,3.4662466018
168,75.5137,5253.82532149,371.997860281,0.0,284.572,3292.8814084,284.572,0.935769,109.225,284.60677481,-287.163,3292.8814084,1531.94981844,284.607065927,603.068781019,3292.8814084,57.9444,168,3621.54331661,3.45097223118
169,75.8826,5270.69076844,374.064417614,0.0,286.71,3714.82439447,286.71,0.931877,105.233,286.719421918,-289.336,3714.82439447,1535.09708181,286.71963566,229.960531857,3714.82439447,58.1164,169,4321.44173381,3.44812304157
170,76.1856,5118.5724361,397.98235314,0.0,289.286,3501.7674606,289.286,0.932709,86.9007,289.303306398,-291.868,3501.7674606,1458.15335092,289.303539844,126.160972602,3501.7674606,58.3002,170,3504.80156085,3.2752941545
171,76.4472,5549.91544414,427.77678638,0.0,290.939,3317.14231025,290.939,0.935094,92.6618,290.94877283,-293.45,3317.14231025,596.200998547,290.948899868,3684.47746057,3317.14231025,58.4465,171,4948.48395055,3.36655784643
172,76.7736,5576.9941826,379.987645065,0.0,292.469,3286.54523711,292.469,0.929705,96.9975,292.493467424,-295.039,3286.54523711,1397.71066859,292.493774525,998.142437764,3286.54523711,58.5834,172,4260.8297301,3.38181586845
173,77.0674,4735.90720685,363.546967081,0.0,294.644,3302.73410893,294.644,0.941301,115.334,294.666198137,-297.236,3302.73410893,1343.34849428,294.666357166,847.115969099,3302.73410893,58.7721,173,3704.85225119,3.54396113595
174,77.4251,4914.01511307,317.287268475,0.0,295.845,3419.14184276,295.846,0.939309,121.754,295.862892029,-298.443,3419.14184276,1918.31028377,295.863243432,-245.359367817,3419.14184276,58.8998,174,2108.06441436,3.52773462008
175,77.7279,4938.16911258,340.017589299,0.0,299.398,3557.99715763,299.398,0.936593,103.211,299.40916167,-302.0,3557.99715763,1499.1275834,299.409391316,135.890966529,3557.99715763,59.0934,175,2944.021047,3.44177253764
176,77.9975,5008.92710775,365.738386472,0.0,300.295,3234.51102962,300.295,0.911884,98.6174,300.30093819,-302.842,3234.51102962,618.117701796,300.301395296,2879.00368355,3234.51102962,59.2677,176,4508.50732017,3.42201871003
177,78.3336,3974.22760344,287.508816949,0.0,302.732,3596.3868035,302.732,0.930491,133.019,302.765537398,-305.339,3596.3868035,1051.4519721,302.765823242,298.78060096,3596.3868035,59.376,177,3382.32448709,3.68574889635
178,78.6843,5063.3123995,352.020805672,0.0,304.736,3491.38163545,304.736,0.941698,118.362,304.751925727,-307.341,3491.38163545,1915.36280402,304.752257524,179.849504514,3491.38163545,59.4881,178,2561.4295987,3.55537867983
179,79.0383,5461.51876054,404.474149571,0.0,306.787,3578.3505366,306.787,0.93583,146.208,306.812836734,-309.407,3578.3505366,1328.46098755,306.813180135,806.908727449,3578.3505366,59.6139,179,4760.60909269,3.73721662461
180,79.3177,5529.29679829,407.449426136,0.0,307.96,3329.63777339,307.96,0.927756,107.102,307.970563717,-310.536,3329.63777339,519.151668,307.970771689,3749.42430496,3329.63777339,59.7831,180,4827.64152355,3.42290781438
181,79.6149,5014.01974104,353.927912957,0.0,310.152,3585.73629234,310.152,0.9278,123.63,310.172484389,-312.773,3585.73629234,618.435610953,310.172700623,2775.03993451,3585.73629234,60.005,181,4167.11736791,3.60027658234
182,79.8904,4714.48875437,345.281527757,0.0,312.157,3794.98980974,312.157,0.90519,117.225,312.182297349,-314.731,3794.98980974,1176.02184694,312.182525826,583.947255999,3794.98980974,60.1246,182,3915.93076923,3.51926516399
183,80.1167,5053.22980263,386.479830875,0.0,313.349,3680.17714729,313.349,0.912284,82.8332,313.354062327,-315.901,3680.17714729,156.3921713,313.354207893,4430.05582327,3680.17714729,60.318,183,4793.88906021,3.24680181011
184,80.3757,5430.17771528,410.210646067,0.0,314.646,2879.14032683,314.646,0.918958,134.857,314.675748993,-317.234,2879.14032683,106.673495744,314.675969949,5125.65955594,2879.14032683,60.4885,184,5268.68115412,3.63481719403
185,80.7297,5038.59541927,362.278033799,0.0,317.408,3411.54164337,317.408,0.937794,122.435,317.427511094,-319.988,3411.54164337,1389.96230372,317.427723526,287.373145699,3411.54164337,60.6344,185,2568.82719613,3.6122018559
186,80.978,5525.89173147,419.160031196,0.0,318.576,3439.79054516,318.576,0.927804,111.069,318.584831396,-321.201,3439.79054516,1613.00578605,318.584990123,1186.21257552,3439.79054516,60.7691,186,4290.614277,3.49800163255
187,81.3411,5388.99992596,409.778267188,0.0,319.985,3679.02385961,319.985,0.929017,130.711,320.005940256,-322.595,3679.02385961,1118.23471368,320.006235122,2100.46654744,3679.02385961,60.9069,187,4306.32859228,3.61910085294
188,81.6486,5209.88035573,400.544772576,0.0,321.974,3584.88052859,321.974,0.934986,127.843,321.992124405,-324.566,3584.88052859,432.604947945,321.992388943,3644.45622612,3584.88052859,61.0781,188,4885.84380764,3.60508545844
189,81.9474,5045.94470877,395.439911667,0.0,323.374,3609.36375907,323.374,0.931924,107.201,323.386983838,-326.04,3609.36375907,1241.34953252,323.387087043,697.795240251,3609.36375907,61.2473,189,4102.8690232,3.44009843923
190,82.3163,5601.2206198,433.400342664,0.0,325.763,3549.59169224,325.763,0.92568,157.57,325.788291367,-328.358,3549.59169224,466.07272211,325.788661928,3944.67670855,3549.59169224,61.4117,190,5335.57618258,3.82975653795
191,82.559,5151.78009345,390.928569383,0.0,328.376,3466.684506,328.376,0.928803,136.463,328.391321617,-331.026,3466.684506,199.301359178,328.39148983,4613.47853689,3466.684506,61.6301,191,4933.8024874,3.59080206116
192,82.8102,5527.42229364,420.34843976,0.0,329.565,3452.49079104,329.565,0.935039,128.063,329.58528433,-332.127,3452.49079104,1014.7947139,329.585396902,2841.88296928,3452.49079104,61.7541,192,4713.17049984,3.51503053507
193,83.0308,5274.60151571,415.642599529,0.0,330.113,3379.88629492,330.113,0.928491,143.334,330.127640271,-332.674,3379.88629492,721.640838262,330.127827007,2685.57263678,3379.88629492,61.8888,193,4792.90516831,3.62497015435
194,83.2382,5143.37691627,391.161482399,0.0,333.421,3399.43166839,333.421,0.937008,124.859,333.446652695,-336.095,3399.43166839,1005.97557123,333.446992771,2301.08860832,3399.43166839,61.9896,194,4536.20162529,3.51176617089
195,83.4903,5444.09957356,435.997935697,0.0,333.647,3612.03268902,333.647,0.935713,137.38,333.66119065,-336.258,3612.03268902,111.552821652,333.661443013,5072.73946538,3612.03268902,62.1453,195,5276.06700765,3.61037262561
196,83.8399,5426.88604428,431.613307769,0.0,335.178,3660.97487682,335.178,0.939487,142.975,335.197849663,-337.863,3660.97487682,946.239420905,335.198120807,2173.50219921,3660.97487682,62.3221,196,4712.12322001,3.64756004655
197,84.2069,4995.3699418,334.57735586,0.0,336.209,3280.55988527,336.209,0.943374,121.699,336.222564827,-338.895,3280.55988527,1881.66305329,336.222669046,-372.36651617,3280.55988527,62.4836,197,3572.68337791,3.5374737954
198,84.4952,5506.30821066,400.225595575,0.0,339.049,3683.66855421,339.049,0.935053,133.134,339.067386697,-341.654,3683.66855421,1406.69264381,339.067727603,1419.3058343,3683.66855421,62.6822,198,4429.62329591,3.64992100576
199,84.8769,5347.99603213,386.907238901,0.0,339.964,3332.86668698,339.964,0.935441,175.107,339.981172588,-342.655,3332.86668698,1511.87051469,339.981408007,411.839965742,3332.86668698,62.8401,199,4411.8038947,3.88951993997
200,85.1844,4771.55425587,379.733222737,0.0,341.723,3858.94435341,341.723,0.915004,128.618,341.727168048,-344.303,3858.94435341,74.5590024481,341.727343153,4552.4836354,3858.94435341,62.9712,200,4661.90691339,3.54252768108
201,85.4959,5356.91510029,375.651912031,0.0,344.591,3577.17429161,344.591,0.942717,144.997,344.630473447,-347.209,3577.17429161,1209.25465789,344.630696296,1141.57651398,3577.17429161,63.1647,201,4474.47294774,3.69258274115
202,85.7782,5530.07051015,402.660247771,0.0,345.606,3432.22683897,345.606,0.934994,132.679,345.618045425,-348.271,3432.22683897,1228.62417866,345.618242982,1814.18098424,3432.22683897,63.2949,202,4536.83988831,3.64015186536
203,86.0866,5644.85602564,423.332749145,0.0,347.519,3763.52468948,347.519,0.930754,149.608,347.54042373,-350.129,3763.52468948,1757.19481049,347.540560525,592.35931794,3763.52468948,63.4549,203,4626.31420105,3.7723414114
204,86.2983,5965.07787869,449.204884684,0.0,347.698,3452.59980589,347.698,0.939421,122.497,347.710809571,-350.239,3452.59980589,176.937081026,347.71106129,5350.64608311,3452.59980589,63.6096,204,5746.90458195,3.56771260711
205,86.654,5744.02812737,435.919076937,0.0,348.725,3938.92462594,348.725,0.933487,177.76,348.73395154,-351.252,3938.92462594,188.783469854,348.734147432,5153.95331297,3938.92462594,63.7469,205,5423.06841584,3.92431643488
206,86.9029,5545.01628774,442.478569216,0.0,351.653,3795.71183252,351.653,0.934334,152.233,351.677952805,-354.185,3795.71183252,83.0782813956,351.678312663,5252.76733632,3795.71183252,63.8551,206,5411.8940083,3.80305501229
207,87.1413,5434.45217312,422.22831438,0.0,352.182,3909.00892189,352.182,0.923883,131.454,352.202725482,-354.775,3909.00892189,106.663512928,352.202891547,4980.0575521,3909.00892189,63.9913,207,5231.11777095,3.63765172059
208,87.4303,5334.70061761,420.153043579,0.0,354.111,3610.05630331,354.111,0.93378,146.831,354.118555707,-356.746,3610.05630331,150.214117928,354.118878012,4845.88755011,3610.05630331,64.1045,208,5046.99170642,3.71754496528
209,87.6383,5395.92743638,416.621213251,0.0,354.477,3725.40845899,354.477,0.934258,156.263,354.49949506,-357.143,3725.40845899,1314.17454498,354.499660615,1276.74354946,3725.40845899,64.2625,209,4251.98410916,3.81807641869
