Epoch,AverageEsReturn,MaxReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAction,MinEsReturn,Iteration,StdReturn,StdEsReturn
1617,72.1364800796,1365.87250452,378.113735268,184.012594783,13.0316253211,-507.548,421.338491112,490.537,489.987458763,129.909,489.54,489.550649277,334.86,1454.9,170.744981469,0.792824,5.91223249157,1617,215.997118184,102.916506427
1618,30.2874305593,944.756936424,178.64839896,177.692771042,12.7459852987,-507.927,330.642750504,490.934,490.445912365,129.981,490.004,490.029945066,334.977,1374.89,152.864542811,0.789268,5.7141587329,1618,148.061281869,35.0522269935
1619,34.3841087511,639.953503315,163.357439983,46.9285619949,12.9916485059,-509.632,230.029096121,493.033,492.592619094,130.026,492.154,492.180676685,335.092,1435.67,117.291944351,0.768512,6.05335044427,1619,142.297587119,33.6040450987
1620,35.3971004547,859.616627134,137.016363609,185.725307238,13.0055499677,-508.774,413.084020517,491.978,491.433913377,130.113,490.908,490.905783471,335.162,1419.22,170.928676787,0.811962,6.91620625478,1620,161.737042525,33.2959312179
1621,36.6838024935,1107.92351437,214.177771227,170.161418275,13.093325696,-508.889,438.63553528,491.959,491.320269133,130.139,490.871,490.851427004,335.282,1480.78,173.141663817,0.772702,6.18490085595,1621,174.80650656,44.9650592177
1622,22.9454360447,1139.31438168,130.30164237,168.431151948,13.2868930005,-509.11,430.623724989,492.121,491.605566526,130.207,491.105,491.11889874,335.416,1466.75,170.068624289,0.777853,4.09332711387,1622,204.269761739,26.865008847
1623,39.4199772904,1127.69209826,166.106371964,176.558558599,13.6436710454,-509.684,383.742340802,492.881,492.373171582,130.218,491.941,491.939370191,335.55,1591.67,165.188494522,0.76257,6.19791082706,1623,166.946948357,41.6903326862
1624,52.8697087279,1002.65138589,563.716101323,112.2244228,12.7532009707,-509.796,383.5017123,492.964,492.462669546,130.262,492.134,492.16386511,335.671,1346.41,166.394801176,0.798538,6.14200107791,1624,166.896746382,113.400411643
1625,34.9832655861,529.252069924,98.0871501407,62.7523945526,13.0655776122,-509.997,233.906238665,493.337,492.73146667,130.284,492.362,492.362464482,335.84,1499.33,123.061290013,0.797561,6.05042408544,1625,129.758748165,27.0975749726
1626,43.2856420385,789.173289895,202.215915871,65.4712014268,13.016122,-510.839,333.451067469,493.708,493.111217006,130.319,492.77,492.797903496,335.967,1425.9,153.989145403,0.768734,7.26466761115,1626,156.968917824,49.0150303129
1627,42.6837152988,856.418322414,295.96081156,65.1357333512,13.1356413097,-510.695,214.73418911,493.052,492.486685486,130.323,492.13,492.131742012,336.056,1438.68,101.224922264,0.863689,6.85883278886,1627,224.754194806,67.8209780836
1628,47.7873729557,728.848249979,235.122677521,64.2201176686,13.3774842945,-510.932,208.886843679,493.574,493.02863355,130.349,492.656,492.651322294,336.169,1507.42,96.2776450469,0.83715,6.43663501633,1628,213.566185689,54.772224684
1629,48.9174455692,1006.99146301,622.900796503,69.2746438388,13.2437347443,-512.17,455.28897791,494.736,494.183800901,130.427,493.848,493.863407143,336.292,1453.04,163.268018322,0.810982,5.72667112322,1629,265.918062228,105.317120834
1630,53.6601092705,1228.18699645,532.150618513,65.3802391249,13.2549684673,-511.35,374.722934662,493.928,493.364394214,130.502,493.016,493.043630793,336.43,1439.22,136.858555168,0.824929,6.42817027925,1630,311.524621761,97.115507034
1631,30.6858709127,1679.53829999,385.322592964,62.2734153506,13.3906125308,-511.553,167.929367172,494.349,493.790512178,130.53,493.41,493.391100526,336.529,1528.48,79.6896058041,0.847257,6.09356584179,1631,248.902249933,60.1932680482
1632,33.6163273717,1220.66161418,224.299636348,72.1620817401,13.2161647576,-511.416,489.644754774,494.4,493.835249688,130.579,493.467,493.50137895,336.64,1381.8,173.634042102,0.816839,3.50543820446,1632,254.360939495,44.2066549403
1633,52.4958676883,2107.17274313,304.836046666,64.8655047753,13.2516420801,-511.698,351.723529256,494.668,494.111559592,130.592,493.783,493.760284593,336.73,1432.37,118.541161359,0.812284,6.12786471563,1633,403.971975552,66.4265261472
1634,54.4546070664,1882.88664439,336.082261104,65.7278029654,13.390628138,-512.672,357.619131324,494.9,494.344369618,130.647,493.916,493.928766371,336.909,1457.82,109.460086526,0.847327,6.729158938,1634,465.014178878,79.2060803002
1635,26.2115168384,1003.60730057,116.678305176,65.0677767309,13.275466276,-512.927,274.053569589,495.516,494.993518718,130.678,494.556,494.582820839,337.011,1432.87,116.546309418,0.855051,5.86538572191,1635,240.966920882,28.5344529602
1636,44.5741620676,1174.06042844,397.795187221,68.1576951816,13.5370205983,-512.953,505.459348515,495.726,495.138303929,130.76,494.82,494.772836979,337.142,1503.07,165.053638983,0.820444,5.36189236631,1636,309.560516337,81.2317362814
1637,38.6061716525,1254.30543193,290.43636719,229.564405588,13.3531601939,-512.508,544.038521275,494.835,494.325234414,130.805,493.941,493.985173116,337.262,1451.9,190.486252091,0.782056,4.93312495231,1637,215.870488642,53.6768188065
1638,38.9427000611,1020.1829545,315.170055072,62.5896465937,13.4524056809,-512.01,254.917548742,494.973,494.46332575,130.874,494.119,494.106021802,337.405,1452.73,106.030491632,0.829547,5.19075316544,1638,254.848781579,68.3497211351
1639,58.6654124564,1049.40536012,333.986294687,65.194737447,13.1997405929,-510.022,135.234232687,494.158,493.557601748,130.906,493.272,493.285982015,337.479,1463.6,70.031296004,0.850821,5.864479091,1639,207.722277205,78.3971210806
1640,41.6678374921,1878.26324074,548.604005395,79.695973704,13.3469613362,-510.393,717.852719786,493.528,492.929189935,130.947,492.627,492.627747212,337.552,1509.78,194.655397229,0.822955,5.98181362075,1640,366.677845486,94.2828282777
1641,32.1064325177,1875.27643931,164.240205376,66.2763563763,13.3461559133,-511.083,514.982429903,493.335,492.71139279,130.992,492.319,492.329455216,337.644,1445.43,149.164221202,0.841321,6.07116444203,1641,405.705217062,37.6071345686
1642,36.2439002142,881.882777719,222.893370016,13.3269725127,13.1958452889,-510.721,347.220128605,493.839,493.202115131,131.051,492.897,492.885517076,337.772,1427.56,138.054415209,0.836675,6.13958741112,1642,233.008142957,46.1198757531
1643,30.5058319142,1253.26070366,140.45228061,320.982179245,13.4441734558,-509.959,622.864585762,492.994,492.436210739,131.072,492.118,492.139335082,337.892,1550.16,192.249748706,0.774929,6.09072201145,1643,191.592894912,31.7914190733
1644,56.110894671,1268.57736186,553.019436652,220.1406675,13.1725457492,-509.638,631.240727226,491.981,491.385066472,131.157,490.991,490.995775731,338.038,1418.94,204.157497034,0.779575,6.35671441541,1644,209.154468063,106.812548
1645,37.5391016318,1311.90424749,361.666532864,84.4076184748,13.6865773599,-508.406,585.318959482,491.437,490.875550993,131.165,490.414,490.423858895,338.133,1543.83,161.300306512,0.659029,5.99526906335,1645,265.792548609,61.6003539403
1646,52.4466740215,1047.31981396,407.347014057,63.0385306081,13.5503984865,-508.367,117.842851104,491.315,490.778894768,131.192,490.339,490.35644051,338.255,1532.23,67.5370842189,0.847779,4.50257061398,1646,158.592278298,78.0619198181
1647,40.4299431701,1244.14277819,316.55427267,63.6354023452,13.4128631833,-507.085,304.622982773,489.482,488.882423359,131.265,488.513,488.520587281,338.357,1464.74,110.528059085,0.853449,5.74460860789,1647,343.006128584,60.3599412325
1648,31.9396112512,1565.33395956,279.515938047,66.2641795626,13.6089576965,-507.959,412.822144571,490.423,489.828829081,131.291,489.46,489.459158792,338.477,1515.87,138.137156748,0.86097,5.40241707348,1648,366.325382587,53.6461189611
1649,33.6920273891,1274.81801601,210.827888574,73.6762343423,13.4391900434,-508.394,371.824405759,490.843,490.241518657,131.386,489.806,489.812131803,338.552,1409.69,140.113785556,0.85629,5.79388628465,1649,285.1668448,44.2585185235
1650,37.7335861787,1036.57612594,390.06510158,73.9115648777,13.4095682244,-507.753,406.139887131,490.364,489.796911193,131.387,489.5,489.490639085,338.648,1506.68,165.708259467,0.834878,5.84916830254,1650,208.232166226,69.2421977575
1651,26.1206821874,956.719909737,167.073396888,63.0623515793,13.3697598356,-507.655,326.875814993,490.483,489.856466958,131.428,489.569,489.543816268,338.729,1498.87,140.429338416,0.831344,3.72868371412,1651,214.682961693,31.536779394
1652,21.6115243168,964.715044404,82.5627802123,76.0786929941,13.5382863141,-507.282,265.048404317,490.216,489.631182456,131.394,489.23,489.248436713,338.849,1487.0,129.208872919,0.844275,5.09163735188,1652,173.707384397,19.0981536964
1653,42.158256052,972.01115863,192.122342897,69.92199343,13.5584219523,-506.928,163.332782923,489.711,489.106318052,131.465,488.766,488.770636752,338.945,1547.07,85.3703067116,0.848881,6.05997382789,1653,194.277969066,45.7842031122
1654,63.7756015471,748.393951509,387.393168991,67.4488707077,13.4945464746,-507.447,393.353145484,490.521,489.982273744,131.482,489.603,489.599853234,339.05,1509.81,166.437770584,0.813107,5.6717058712,1654,174.167836466,92.2125449429
1655,42.9906228266,1203.18113515,415.616408388,118.562473756,13.1949632715,-506.914,407.300184433,489.57,489.017600415,131.495,488.634,488.660170516,339.161,1469.62,166.505729366,0.812063,5.11533363552,1655,201.948645115,71.6424780463
1656,32.8775889433,1131.39879989,215.075829209,62.2110767488,12.9106077303,-506.832,484.416423687,490.175,489.534623807,131.559,489.203,489.200871242,339.259,1390.76,165.550096203,0.806434,5.61801016487,1656,291.463387108,41.5192853418
1657,45.4048435467,530.535316011,329.423067103,66.6515429912,13.3358730658,-507.436,126.270244702,490.441,489.900601806,131.567,489.534,489.552149784,339.385,1497.93,80.9307500011,0.852952,6.07561569014,1657,69.6019019377,65.4795282634
1658,50.0413791198,515.700028971,299.553208373,73.3271187787,13.3097759777,-506.903,234.150083441,490.054,489.499662958,131.567,489.161,489.153309692,339.415,1482.72,120.769237402,0.840696,5.15293545963,1658,74.8104927792,66.8636718334
1659,31.1605937116,614.749681882,191.008128279,80.0286386084,13.3165142285,-506.914,179.677988797,489.276,488.733425952,131.554,488.363,488.392290446,339.511,1483.41,103.422111599,0.851391,4.26938494321,1659,93.0083757579,36.3430302474
1660,38.1602163371,646.024233994,209.656865498,32.1590107411,13.3887524086,-507.756,131.579876213,490.195,489.631851063,131.612,489.258,489.262003998,339.61,1463.26,81.9777150095,0.846793,6.2389965812,1660,85.1896352243,44.9629981787
1661,31.7848329705,607.945607357,175.562580957,72.6514276331,13.296151134,-506.897,143.836851665,489.924,489.419160551,131.682,489.059,489.072332898,339.704,1469.52,91.2580946714,0.851396,5.00379306076,1661,67.516743592,43.3929352369
1662,34.3579874448,1072.79213005,286.225837664,152.234194025,13.4697147169,-507.015,351.521583562,489.796,489.283173029,131.678,488.915,488.892805087,339.835,1452.74,140.169837396,0.834556,5.16751470245,1662,196.821539463,48.7396480077
1663,33.5656659657,858.586364321,231.553771824,60.0404484019,13.5077958432,-507.621,156.92091754,490.085,489.554887415,131.704,489.115,489.17351138,339.949,1438.35,84.6445251221,0.838793,4.81081798955,1663,153.628477148,46.6544338466
1664,36.1378748763,716.467120459,188.129485778,67.8968757897,13.3633152899,-507.458,130.958355654,490.313,489.671783803,131.742,489.332,489.295625159,340.093,1473.88,78.5622480662,0.853344,3.04113168634,1664,119.732515639,41.3434318575
1665,50.3592309885,1307.68724259,250.353550874,29.0315640356,13.1369142774,-507.475,177.112276249,490.664,490.109609713,131.751,489.727,489.752669202,340.162,1402.2,88.5652301481,0.863498,4.13608975804,1665,198.486109375,56.0063650724
1666,51.8682623996,1070.47215121,785.484314323,70.668536216,13.7207597217,-507.007,280.357169043,489.442,488.831650249,131.766,488.479,488.457071561,340.248,1555.49,127.865176837,0.828269,6.32541365781,1666,200.081983678,134.891697396
1667,37.6472264825,723.185916376,189.510277044,77.5504965883,13.3102556537,-506.964,233.365462659,489.792,489.211594952,131.806,488.861,488.860614968,340.382,1437.63,126.362798663,0.871125,6.14599843275,1667,79.4075833972,43.9214654017
1668,60.4815886484,1105.44007702,515.251867361,85.2867020445,13.3967069074,-507.028,306.683011925,489.991,489.371845984,131.859,489.064,489.062834376,340.524,1561.32,147.77269104,0.842692,6.44580174205,1668,130.119205544,110.303645319
1669,63.7578497304,584.313118589,565.817491183,34.2867832953,13.2351921108,-505.725,241.423472417,488.523,487.970305774,131.852,487.579,487.59276307,340.633,1463.05,128.93944369,0.846077,5.75787081776,1669,80.2570342971,120.874738012
1670,42.4736643989,788.580526612,319.887979112,70.6492081551,13.6693005836,-505.597,299.923391331,488.565,487.957684613,131.897,487.601,487.590188787,340.738,1574.15,144.180610383,0.877565,6.17263712468,1670,130.552164837,58.6633892188
1671,35.7866159045,433.268184381,234.862094595,65.810850387,13.2238862873,-504.979,140.396992959,487.829,487.20579463,131.964,486.868,486.890291876,340.821,1424.41,86.8307670113,0.888788,5.54035799241,1671,79.5720034343,48.1715073375
1672,29.471471803,1017.39551972,181.664183051,71.8780430858,13.3144495439,-503.946,282.327446325,487.386,486.775546525,131.99,486.432,486.447280018,340.894,1499.57,131.367548655,0.873,6.28761424716,1672,171.643328094,37.4483027429
1673,63.2156405193,722.775410927,335.237200392,69.7238033014,12.9051303684,-503.626,248.096570719,486.626,486.034720989,132.026,485.753,485.734405921,341.001,1422.7,126.132261039,0.887844,6.40350712982,1673,111.610056343,80.8170550216
1674,30.2885703866,402.108011134,202.478503006,80.2266260574,13.3152148179,-503.292,217.647400785,486.515,485.953678486,132.052,485.619,485.622773975,341.118,1491.8,116.952113517,0.871279,5.26319227487,1674,100.637148478,41.4207676837
1675,32.2620825864,1299.70689595,139.005399683,152.62858441,12.7753251877,-503.357,321.104464071,487.268,486.654169332,132.084,486.348,486.353203241,341.242,1327.01,134.56385921,0.854003,4.66646934765,1675,170.615857555,29.3729253891
1676,25.7275281806,581.59812532,171.864046899,88.8862090199,13.1445084045,-502.376,259.323395386,485.791,485.235255787,132.165,484.931,484.954661458,341.349,1448.32,118.689436547,0.854993,2.32632492704,1676,120.917219839,38.3100175911
1677,12.4758801905,653.387157226,102.669195086,20.0180888641,13.2716215712,-503.08,185.564519812,485.667,485.128894451,132.176,484.814,484.826458397,341.391,1465.27,52.6116772813,0.751903,1.75239111975,1677,202.198460213,16.6078789913
1678,16.5384939565,1173.89494946,94.1147977167,42.269483926,13.6264074286,-502.002,238.208192076,484.089,483.385421226,132.262,483.123,483.087142329,341.471,1571.19,59.9985099846,0.793528,0.975289272877,1678,253.972156488,21.0048399915
1679,22.3737999794,552.83687418,183.731278444,67.561409136,13.1933727753,-500.461,209.657345836,483.401,482.809959418,132.281,482.458,482.456867332,341.6,1393.7,105.567772462,0.86377,1.91349190684,1679,68.4116149088,34.6734601249
1680,18.7591235016,287.203340809,131.973191866,76.2733520675,13.2087056187,-501.575,132.633191643,484.856,484.269601938,132.324,483.863,483.893397802,341.75,1442.18,86.2130497841,0.853123,2.5592905709,1680,64.468479306,24.6178619185
1681,18.0687638687,727.341512312,151.540011168,45.6303898016,12.7792756005,-501.066,292.58430839,483.866,483.270111024,132.306,482.902,482.871718167,341.898,1368.07,82.6490717725,0.816005,1.91003542191,1681,201.13482885,26.8207571883
1682,26.5322000467,793.84054375,226.56443065,51.6333694494,13.2951072831,-501.004,299.720654481,483.514,482.963649733,132.356,482.556,482.552690837,341.972,1458.38,100.788670755,0.840881,1.54119506131,1682,173.175187077,41.9553942936
1683,18.4063103487,820.220429556,175.110705616,39.7731038479,13.3355903065,-500.808,264.638347937,483.836,483.27181884,132.382,482.915,482.911288418,342.115,1491.87,76.9476390285,0.803772,1.92825635972,1683,204.896259732,29.9244182879
1684,12.1491930563,302.414375416,98.2555967883,12.2654340842,13.0528512207,-500.232,234.991691209,483.37,482.757395124,132.422,482.363,482.399766308,342.186,1429.94,130.139294316,0.883289,0.0516568022324,1684,55.4072384774,15.6813796783
1685,17.2241198247,1648.60278588,78.89058102,5.08700223235,12.669121966,-499.213,404.410478928,482.642,482.09505558,132.447,481.655,481.66977881,342.3,1359.53,94.8807244679,0.84137,1.84257082961,1685,359.220283226,17.1565088304
1686,23.185153192,2205.18398774,104.272491875,42.8315685662,12.9937073689,-499.49,503.933320079,482.325,481.797488006,132.485,481.381,481.376539074,342.415,1425.21,92.5154105408,0.835931,1.23020946754,1686,437.977409716,25.1985673067
1687,19.6990755792,962.482544775,141.909716371,8.56410226986,12.8445321026,-499.037,128.973767099,482.006,481.467846377,132.497,481.006,481.025431492,342.536,1384.43,28.5293847421,0.641197,1.46858006658,1687,231.487481916,32.4234606361
