Epoch,AverageReturn,AverageAbsQ,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,Iteration,MinEsReturn,AverageAbsY,AverageQLoss,AverageAction,AverageQ,AverageDiscountedReturn,MaxReturn,AverageY,AverageEsReturn,QFunRegParamNorm,MinReturn,AveragePolicySurr,MaxEsReturn,StdEsReturn
1899,1767.92557017,25.4538,788.36446413,0.600584550636,132.462,1899,49.6038271466,25.4521675945,1.72086,0.999564,25.4463,172.259434547,2681.19700013,25.4479544026,448.87295374,158.129,329.162537389,-25.6416,934.509851882,344.5533881
1900,760.898618536,25.386,573.864742312,0.597081047254,132.514,1900,13.2719045977,25.3831114467,1.74394,0.999675,25.379,163.486386503,2861.75673427,25.3799717898,463.997005595,158.17,197.523524826,-25.5814,1142.83091884,438.984265513
1901,1448.12379157,25.5237,831.718423697,0.565887647571,132.54,1901,35.8909834453,25.5190311764,1.32461,0.999648,25.5157,147.505434108,2763.03918948,25.515671081,227.667902518,158.189,120.739269795,-25.7187,736.274480267,261.106935211
1902,953.465779103,25.4665,537.304908654,0.593438915675,132.592,1902,3.31444978996,25.4628539555,1.69271,0.999614,25.4597,166.927859833,2597.54819443,25.4595106204,292.19826138,158.201,344.805361449,-25.6347,606.77194132,245.617537364
1903,957.867041785,25.4903,828.502737689,0.593442457136,132.598,1903,16.5832926515,25.4865940879,1.77713,0.999605,25.4819,140.742465868,2697.34497129,25.4818487916,234.450618408,158.264,98.2140929386,-25.6549,442.4382277,154.774892663
1904,494.442305606,25.5762,589.205423916,0.581330209174,132.587,1904,30.1285440896,25.5737935093,1.53477,0.999702,25.5699,123.946696074,2621.73597671,25.5716629101,444.06578,158.27,97.1411731888,-25.7551,1077.46342298,393.430349725
1905,1513.60075889,25.5612,943.589045224,0.576352148737,132.611,1905,25.7234453878,25.5591535138,1.4504,0.999718,25.555,179.918773605,3109.44294648,25.5563839773,304.072080021,158.309,396.500754458,-25.7389,584.47346384,223.034656503
1906,997.881014032,25.5705,951.804132377,0.579500619831,132.672,1906,130.898527389,25.5680084063,1.5268,0.999692,25.5634,130.906527113,2949.7571507,25.5654117469,311.463557063,158.333,54.6751741548,-25.741,528.229071016,136.422759115
1907,798.260022634,25.4796,658.707031984,0.592699494216,132.73,1907,318.29990293,25.479174867,1.63037,0.999771,25.4749,152.619781466,2778.06688727,25.4763447492,783.371303292,158.379,94.0559335237,-25.6471,1467.72883488,494.207461775
1908,1252.11236253,25.5395,855.125232984,0.583216101312,132.747,1908,21.380518543,25.536405629,1.6241,0.999691,25.5332,149.70336118,2931.77695027,25.5338223562,312.574481568,158.455,153.918419825,-25.7063,988.876417051,332.269062614
1909,818.593714236,25.5338,823.712600483,0.590157217671,132.77,1909,100.683129774,25.5298788118,1.60373,0.999621,25.5267,128.968379337,2967.16157685,25.5269447218,344.520318112,158.49,46.0990429144,-25.707,785.158531437,279.709103119
1910,1031.51169814,25.4649,675.423771442,0.608856455056,132.78,1910,18.8498782587,25.4615280277,1.85963,0.999685,25.4587,160.116430551,2840.38585896,25.4591300944,709.057554745,158.555,56.1052789353,-25.6351,1259.84613599,455.823850333
1911,1142.71529195,25.4911,738.100227272,0.594013173945,132.807,1911,131.716418995,25.4897323672,1.62731,0.999752,25.4836,155.6477721,2784.58287269,25.4859406731,630.697330732,158.589,80.4317193795,-25.6737,1618.89424003,598.65406004
1912,1031.13380228,25.436,713.203871677,0.592974399494,132.808,1912,56.4251050864,25.4315511149,1.56167,0.999608,25.4292,144.722361687,3039.66171276,25.4296134475,309.948764401,158.602,74.6718317357,-25.6088,565.506971674,153.647380418
1913,220.94433219,25.4582,297.565285643,0.60212997513,132.821,1913,-4.3079625605,25.4558425691,1.88795,0.999858,25.4487,99.1714734262,2433.97094259,25.4503705973,239.590828619,158.642,99.2458196364,-25.6225,568.542855674,194.733005393
1914,454.628490157,25.4515,557.031042213,0.596038979406,132.806,1914,4.70380054923,25.4498825718,1.66714,0.999772,25.444,141.003934944,3217.01515896,25.4461091184,328.947492774,158.669,113.723033665,-25.6197,743.428955439,256.237263205
1915,1620.18200357,25.3821,1094.43190205,0.598898685808,132.809,1915,14.7402642876,25.3787490096,1.64836,0.999754,25.3741,186.069741505,3103.37083539,25.3743870591,263.952458765,158.695,155.737573188,-25.5563,804.19856157,292.213263143
1916,1220.40312651,25.4303,1085.11040921,0.611284289985,132.852,1916,69.5346722397,25.4294881931,1.77438,0.999701,25.42,139.610255253,3165.98479588,25.4215564804,382.847696049,158.72,18.0599963738,-25.5823,1004.50533101,378.385168353
1917,683.185877921,25.4634,861.729494697,0.610033838141,132.896,1917,93.4868332182,25.4615979779,1.75127,0.999813,25.454,150.724599087,3141.85022222,25.455425479,515.02832854,158.774,121.558243386,-25.6331,1039.72017083,379.648879651
1918,1335.5378211,25.4549,1118.54877131,0.597759838611,132.902,1918,-3.7544723683,25.4534353253,1.54578,0.99978,25.4457,178.352249409,3102.97311763,25.4475588944,387.075188043,158.807,134.876071972,-25.6189,809.622144354,322.295168098
1919,555.468623985,25.3742,711.487783708,0.606994728739,132.889,1919,78.7120060422,25.3715540678,1.62018,0.999765,25.365,127.437679765,2972.31082269,25.3659337577,278.006723182,158.833,124.419502757,-25.534,505.70316652,151.148794655
1920,196.776252526,25.5316,380.62859634,0.60568902952,132.908,1920,2.20845569096,25.5271029996,1.63783,0.999864,25.5203,63.8383273108,2321.26778503,25.5198869926,210.386772643,158.848,32.3225906271,-25.6897,965.428325176,281.632965224
1921,731.717387843,25.488,471.070005593,0.617537318052,132.916,1921,2.07775603655,25.4842386984,1.65671,0.999766,25.4754,139.851373015,1954.42691106,25.4764740282,182.796916108,158.859,43.6519797854,-25.629,433.111458546,129.016877509
1922,451.374815271,25.3976,545.207260249,0.599253078882,132.987,1922,21.7442986579,25.3925236219,1.49832,0.999824,25.3842,116.207171807,2592.82217224,25.3834164949,191.745485327,158.902,49.6484716674,-25.5483,456.748117848,144.450280921
1923,1284.66647464,25.5387,1117.54824178,0.622564612128,133.004,1923,1.09169603722,25.5380886534,1.82857,0.999832,25.5281,142.821505089,2890.09405358,25.5308771401,190.382491168,158.913,110.20301732,-25.6879,502.2066366,153.157276852
1924,681.917038115,25.4085,747.591338441,0.612151682541,133.006,1924,409.061749494,25.4039080548,1.77614,0.999798,25.3968,131.125038512,2617.26266452,25.3972777487,694.760008997,158.959,120.817922155,-25.568,1409.639122,416.006507312
1925,1352.13162372,25.423,631.989693011,0.59867357085,133.035,1925,26.5291198205,25.4206559346,1.66747,0.99975,25.4124,200.46716006,2777.78700426,25.4141925053,268.133432016,158.99,525.135166823,-25.5766,622.699465816,184.710117608
1926,730.345363313,25.4082,828.574237941,0.601897671647,133.009,1926,158.664411821,25.4047027516,1.53019,0.999832,25.3969,144.972606715,2744.49406769,25.3974273997,443.65291716,159.01,138.316703556,-25.5727,762.684713928,285.677569708
1927,380.790186994,25.38,594.352001596,0.594691909105,133.054,1927,120.107015978,25.3774375122,1.58202,0.999869,25.3687,116.85979561,2934.06645749,25.3683063962,410.279609388,159.06,131.676217619,-25.5401,987.205428547,312.545714104
1928,669.829744959,25.3543,726.258402372,0.615068468647,133.049,1928,58.1398073774,25.3511189599,1.83717,0.999791,25.3414,139.744232146,2702.50119593,25.3433358647,546.415309244,159.095,125.939337898,-25.5233,1142.19673136,377.674273394
1929,1089.98960261,25.3144,1029.13735186,0.610615115975,133.135,1929,-0.260313809623,25.3130985543,1.92207,0.99985,25.304,170.353525456,3144.97471793,25.3056666596,299.51003046,159.139,112.030988349,-25.4845,682.194651938,243.633274577
1930,1250.55627515,25.3399,899.739373727,0.609065553056,133.094,1930,142.629083478,25.3352341758,1.61443,0.999823,25.3255,179.130776783,2719.8641254,25.3263051799,487.117464672,159.139,153.038646448,-25.4897,872.508546355,258.3599674
1931,1415.94407876,25.2847,954.959509377,0.614708815487,133.145,1931,48.2452432716,25.2811004002,1.78247,0.999805,25.2704,182.239946357,2995.96901108,25.2712600417,435.831713102,159.222,207.96826234,-25.4474,795.670880882,258.422466183
1932,621.564831578,25.3124,526.647887643,0.589654813104,133.168,1932,116.720353725,25.3099289505,1.57057,0.999814,25.2992,152.530042238,2432.28088036,25.3001905086,571.370324325,159.25,146.723574539,-25.4619,1047.54430247,348.368287515
1933,-1.69353298054,25.3161,0.0584206642666,0.598742705016,133.156,1933,133.529765727,25.3122042939,1.59786,1.0,25.3025,-1.66607379266,-1.52253039571,25.3032284543,381.298179546,159.286,-1.86935057304,-25.4725,813.291570668,242.488249328
1934,1451.85026479,25.363,859.081157836,0.581027508967,133.178,1934,-3.15443918708,25.3598382268,1.32682,0.999753,25.3505,200.703507845,2701.72162849,25.3510942424,397.381468948,159.346,229.407263562,-25.5305,734.415804303,284.997662766
1935,1071.45953628,25.3474,703.465476635,0.618537161674,133.207,1935,3.57129393688,25.3448030555,1.82257,0.999538,25.3358,147.908832717,2405.52591481,25.3373748816,568.368207865,159.382,87.1432043071,-25.5082,1175.30101984,553.20376264
1936,402.015278087,25.2692,483.220155946,0.595678694537,133.289,1936,34.7405003919,25.2625923855,1.41091,0.99972,25.2548,123.411921346,2291.91239227,25.2541760545,312.671750372,159.383,17.6854952915,-25.4137,902.247680973,324.781569409
1937,280.059475314,25.2281,613.115751033,0.589663110846,133.327,1937,54.6344107503,25.2247767208,1.40687,0.999259,25.2169,52.2092163661,2456.70534986,25.2177475595,336.106505424,159.478,32.6912867264,-25.372,750.480975907,254.039095231
1938,1472.34973542,25.2206,826.430384386,0.614866779999,133.351,1938,46.1937427266,25.2180197005,1.71912,0.999835,25.2054,183.377153367,2721.75433221,25.206662205,340.034849536,159.541,77.4457933615,-25.3656,954.607152863,374.661620046
1939,403.040818188,25.2116,616.405686583,0.616077245403,133.382,1939,33.4882827937,25.2081832853,1.71373,0.999391,25.1984,78.5583432546,2782.06486284,25.1988186263,317.465689092,159.578,29.3119548315,-25.3735,919.955719069,339.67586821
1940,1671.5352607,25.2571,1001.5717213,0.605020955539,133.453,1940,32.8320880511,25.2546723501,1.64221,0.999685,25.2436,159.636301715,2905.70697628,25.2450991808,231.539377733,159.624,78.9864239302,-25.4101,651.774764928,246.676763153
1941,565.509939943,25.3301,978.9115736,0.588944322216,133.505,1941,0.838663301449,25.3293088995,1.47822,0.999541,25.3192,84.8744473701,2881.15426169,25.3211119131,822.92439516,159.662,54.0474649624,-25.4973,1639.7360587,605.326101659
1942,790.927189462,25.209,922.036262211,0.611747197347,133.553,1942,17.715233313,25.2037785566,1.82633,0.999498,25.1986,88.1860904338,2469.20138522,25.1981978795,377.572085716,159.713,44.0095133424,-25.3745,855.380551955,351.999274543
1943,921.53709485,25.3018,1022.48829782,0.581201963328,133.545,1943,36.0190720968,25.3008492388,1.51811,0.999405,25.292,94.3954595237,2744.8615374,25.2938314712,515.48645357,159.735,29.539798612,-25.4659,1428.08283167,539.062609082
1944,2072.50595735,25.253,843.562443666,0.611835776675,133.558,1944,50.6799808912,25.2486976296,1.97811,0.999706,25.2439,158.734637432,2851.42394005,25.2437445472,722.544953774,159.78,142.240538909,-25.4097,1361.00219325,535.458141869
1945,1113.01017916,25.2289,1045.98696862,0.6103331303,133.55,1945,102.896545746,25.2253225925,1.95325,0.999867,25.2177,177.743197962,2930.89929289,25.2180873093,188.598184034,159.817,167.75151157,-25.3859,274.299822323,85.7016382883
1946,2212.55225751,25.2336,773.700697586,0.59097306303,133.542,1946,-1.9532676711,25.2308703958,1.71507,0.9998,25.2244,167.403560846,2818.99320387,25.2253004392,630.025898947,159.861,421.013967975,-25.4023,2274.27051024,696.047240745
1947,1351.87539367,25.3202,737.50087459,0.583238151801,133.556,1947,1.61675392169,25.3175108892,1.54928,0.999788,25.3089,198.868227039,2650.4062945,25.3117832509,248.957204694,159.918,85.150285475,-25.4831,572.637700028,228.617682734
1948,2119.68950175,25.3029,794.674604943,0.592669892408,133.57,1948,219.917179105,25.2981216579,1.6775,0.999754,25.2939,202.102896654,3051.91818288,25.2927331895,503.859640653,159.924,397.059342538,-25.4623,848.121284272,224.172371653
1949,2224.07979775,25.2255,820.597709476,0.576622077654,133.61,1949,812.2346426,25.2222317604,1.53389,0.999805,25.2174,201.957615599,2926.81525738,25.2180983301,812.696856702,159.946,327.107183565,-25.3887,813.159070804,0.462214101761
1950,1409.29397832,25.1522,968.864168499,0.612044053753,133.722,1950,2.97160878796,25.1494957289,2.01873,0.999535,25.1434,163.957622859,3059.3974777,25.1444959722,594.045584964,159.985,20.7382031605,-25.3311,1974.14412939,660.213067864
1951,2516.29308333,25.2482,694.433949361,0.570582894863,133.785,1951,2.19753527785,25.2451705187,1.49013,0.99974,25.2395,204.527167347,3044.32057345,25.2395184123,373.952828459,160.009,999.046262,-25.4171,877.563097559,379.577481132
1952,2176.2405493,25.2731,858.921425902,0.596298111373,133.804,1952,1.43168261483,25.2707812849,1.74265,0.999824,25.2623,209.134893759,3180.13665779,25.2630293438,612.424378481,160.031,962.931555037,-25.4301,1258.05341017,445.011202945
1953,2112.47705873,25.2178,879.018604015,0.569413135743,133.825,1953,7.42011868464,25.2123739703,1.51682,0.999881,25.2073,221.149159306,2949.8264316,25.2071740989,765.162019779,160.069,899.0556509,-25.3643,1395.94126812,496.755247536
1954,1916.12623289,25.2576,776.65956453,0.584935394095,133.919,1954,0.747297849443,25.2560188178,1.59342,0.999736,25.2509,209.863129371,3069.38059353,25.2516970215,423.553432335,160.069,288.677708308,-25.4066,1263.79462588,455.558359137
1955,1929.17565422,25.2295,778.306785242,0.579154919739,133.944,1955,17.9862276964,25.2262030492,1.42144,0.999552,25.2226,187.825641088,2727.09784934,25.2221113826,360.464166596,160.103,423.52522147,-25.3845,629.383128774,188.541019695
1956,1565.01385065,25.2339,690.027341595,0.593992953795,133.936,1956,187.721498917,25.2310166098,1.76757,0.999774,25.2266,189.44161506,2790.51927166,25.2284383733,648.360504249,160.136,149.783463263,-25.3934,1107.17974948,375.369464462
1957,1738.27181199,25.205,896.256886684,0.591695411429,133.949,1957,51.3688418383,25.2012960215,1.69675,0.999829,25.198,171.86586207,2871.39654492,25.1982723648,267.455270172,160.188,273.251566048,-25.3689,874.894717872,255.201882247
1958,834.020145343,25.1704,784.697214098,0.568649479633,133.982,1958,121.606984461,25.1683956082,1.45633,0.999631,25.1641,128.54354429,2670.3536597,25.1652245294,285.023184557,160.206,29.9621096091,-25.3316,752.500877475,214.110414384
1959,1761.227959,25.2956,976.020230201,0.58897721114,134.036,1959,31.3093511714,25.2930165268,1.59783,0.999739,25.2886,186.056033408,2813.63270759,25.2898213151,395.789806823,160.266,219.287145197,-25.4612,1073.62046733,328.105290008
1960,1669.06068436,25.2268,726.423456839,0.57739378906,134.068,1960,1.16669169268,25.2233542471,1.60126,0.999888,25.2206,218.094537358,3244.13437321,25.2206519035,318.303402775,160.273,847.054646539,-25.3997,633.084955022,229.981460126
1961,1538.95566827,25.1147,674.451597119,0.59292066905,134.117,1961,1.20741134094,25.1147404598,1.61778,0.999732,25.1088,176.190903237,2805.68760211,25.110667175,353.54877795,160.325,578.203810383,-25.2841,838.334569344,314.543655094
1962,1059.93840855,25.1713,839.325038131,0.597631843354,134.185,1962,46.7552494626,25.1700071274,1.80275,0.999813,25.1655,156.136871681,2993.83013514,25.1661507251,281.502947598,160.34,128.321689661,-25.3441,515.056429366,158.356677578
1963,1384.36544997,25.2977,919.826240429,0.566735617257,134.214,1963,381.694230456,25.2950888651,1.31277,0.999719,25.2901,145.476587769,3243.05380179,25.2904821166,574.504504215,160.367,70.3097410687,-25.4677,891.472102065,208.741608208
1964,1914.50763288,25.1751,792.915128204,0.565208160855,134.232,1964,136.429429003,25.1706988728,1.34371,0.999839,25.1685,226.264095821,3457.05988032,25.1683169442,373.370101033,160.388,739.244744074,-25.34,533.069779992,132.948191381
1965,1679.32899186,25.2086,1100.5755319,0.560363727696,134.229,1965,32.3632884925,25.2045044043,1.25131,0.999793,25.2005,221.198511055,3289.29936337,25.2006375639,322.012495615,160.387,469.900824023,-25.3552,728.588427405,320.338610874
1966,2286.52583003,25.1384,832.615885641,0.591361877361,134.296,1966,-2.87246588829,25.1372747824,1.69497,0.99981,25.1303,247.208769188,3479.83682579,25.1328385506,297.377457029,160.433,969.439374441,-25.2891,694.292487103,238.68740733
1967,1717.65609208,25.2138,758.216721166,0.569791169847,134.235,1967,144.529660828,25.2107929715,1.28679,0.999682,25.2062,195.28451547,3123.75398324,25.2060911377,451.845330086,160.447,651.678826826,-25.3646,771.29865345,215.876074629
1968,1693.60497936,25.07,878.846681181,0.602205846424,134.24,1968,-2.20315262527,25.0670613677,1.63332,0.999724,25.0611,198.220625026,3562.43907426,25.0619943878,258.136641379,160.507,432.039452958,-25.2345,798.138637695,249.427737187
1969,747.662475884,25.2017,216.985512242,0.609603601716,134.293,1969,-2.07721199759,25.2001663234,1.95421,0.999853,25.1924,216.759569029,1554.18967035,25.1930146968,246.217794734,160.55,459.229066111,-25.3278,532.517438689,187.61251644
1970,1428.92333676,25.1404,520.90620937,0.591652421994,134.299,1970,-1.85060535526,25.1393400716,1.57537,0.999701,25.131,174.884967755,2911.0522019,25.13268361,332.428152359,160.581,672.15342263,-25.296,489.105794055,186.892946035
1971,1194.03950747,25.0876,773.070303973,0.583657324793,134.327,1971,369.197647205,25.0858367031,1.48518,0.999636,25.0768,157.070341932,3163.14632731,25.0785450667,899.133245098,160.634,133.807551934,-25.2362,1829.62188276,660.071607327
1972,1216.60701006,25.1676,769.369261797,0.588622842098,134.375,1972,330.166295091,25.165075843,1.5644,0.999788,25.1563,170.634447983,3206.26053712,25.156950705,689.779897239,160.669,45.4358010075,-25.3142,1155.13835571,299.713848452
1973,1558.26327147,25.1373,730.294817335,0.59419287841,134.394,1973,23.3832057052,25.1351593603,1.65379,0.999733,25.1274,197.492376382,3044.06581354,25.1292259373,430.40496853,160.696,508.135033279,-25.2789,837.214292637,292.050931799
1974,1073.03225726,25.2082,796.9712056,0.588835608352,134.432,1974,159.293050262,25.2075298778,1.58787,0.999688,25.1996,161.326461075,2703.13855132,25.2016974644,460.157441521,160.71,158.75115202,-25.3791,644.537453532,181.675166083
1975,1825.40968533,25.1933,735.572160963,0.586463524247,134.441,1975,5.93225130827,25.1899677383,1.55933,0.999701,25.184,167.227002628,2479.49329678,25.1848788073,465.26077827,160.753,493.706277736,-25.361,1298.3656926,519.039538906
1976,1156.6080032,25.1019,697.954787705,0.593436350099,134.57,1976,5.3670423123,25.1005935288,1.738,0.999659,25.0917,147.051621197,2415.10769688,25.0935354107,304.952091029,160.806,34.1614569959,-25.2605,1275.64764814,448.042102582
1977,1003.23209854,25.143,904.989857692,0.594323128127,134.643,1977,16.5296792135,25.1399473561,1.66562,0.999659,25.1305,126.392595599,2491.60849351,25.1322029311,160.647924148,160.803,-2.43453735321,-25.2922,360.536267967,140.894262169
1978,1007.06522165,25.1107,717.82379181,0.594953597075,134.627,1978,214.345070803,25.1099511047,1.74779,0.999758,25.0973,107.033978823,2242.03174416,25.0999768127,498.476031862,160.884,9.3296542647,-25.247,786.181813554,187.917481701
1979,2196.22932873,24.991,732.035100682,0.582012030223,134.644,1979,22.0780354363,24.9881314998,1.50173,0.999637,24.9818,189.974600263,2870.52350111,24.9824806793,258.411417025,160.918,409.606730946,-25.1378,673.988644382,233.598745884
1980,1593.26322879,25.0422,833.879923238,0.589055735437,134.644,1980,78.1686022024,25.0364352839,1.72739,0.999753,25.0331,155.827953947,2802.30570808,25.0309134566,394.290315863,160.975,264.266875655,-25.1926,746.366407805,226.524374937
1981,2205.93210173,25.0988,879.748783552,0.59215977821,134.662,1981,4.53879444515,25.096233003,1.61275,0.999786,25.0858,196.351864646,2988.22256265,25.088772811,629.292198985,160.974,57.2619946752,-25.2284,1100.58229994,429.848959992
1982,1662.91633069,25.0262,991.357574032,0.574073588861,134.731,1982,20.3244812788,25.0215153262,1.51071,0.999613,25.0148,148.654102532,2817.78917106,25.0141317534,276.028146659,161.024,310.772771767,-25.1754,549.365055489,197.698480802
1983,403.003421773,24.9708,870.575244967,0.596522138603,134.804,1983,155.49030832,24.9658355197,1.73607,0.999572,24.9603,48.650795913,3038.61479694,24.9595960395,412.32496276,161.096,-1.76655973497,-25.1119,850.438605669,219.71610562
1984,1548.58945975,25.0736,883.623530764,0.571009370668,134.866,1984,-1.44887040094,25.0697847797,1.38754,0.999697,25.0631,194.621073865,2959.54855531,25.0641003608,294.697954923,161.131,639.075663403,-25.2168,846.980748468,268.201969492
1985,13.2634910145,25.0179,176.152816904,0.593919393838,134.902,1985,-2.6436684987,25.0162654463,1.87899,0.999813,25.0055,0.749003578678,2951.1920642,25.0065110599,418.325276439,161.205,-1.83920486045,-25.1481,1457.87440573,481.024903851
1986,1379.97181737,24.8775,784.046184902,0.588893476692,134.933,1986,-1.37854524781,24.8736925282,1.58707,0.999831,24.8596,230.442118501,3024.01031415,24.8600463812,266.727641319,161.242,409.83703607,-25.0014,817.470486578,292.263631817
1987,950.889896642,25.0039,509.668651686,0.585889938251,134.941,1987,-0.984594070355,25.0020338673,1.5784,0.999631,24.9912,169.27130583,2574.63256108,24.9924731149,180.239136357,161.274,195.653321817,-25.1497,961.779897325,302.155371945
1988,766.760788694,24.9745,665.850111148,0.591804590886,134.98,1988,309.319623007,24.9702948094,1.58812,0.999693,24.9567,119.102156329,2584.61482194,24.9561400396,552.770105318,161.28,20.8752029846,-25.136,729.659183681,177.205089249
1989,979.036201308,24.9072,693.247815501,0.588109305026,134.986,1989,1.39554873474,24.9034388968,1.58797,0.999631,24.891,152.807363836,2440.72015006,24.8928840311,125.137136466,161.34,95.281638971,-25.0417,610.563817258,212.403038855
1990,880.813435275,24.9469,773.772894155,0.575100977484,135.072,1990,1.01917069496,24.9445681683,1.48062,0.999866,24.9338,145.269172757,2634.4126749,24.9327300361,202.859261728,161.383,-2.7187779083,-25.0846,852.291620534,264.468579375
1991,914.429880563,24.9996,772.310730083,0.580023873726,135.077,1991,-0.00814919884022,24.9953841945,1.5236,0.999584,24.9857,164.571431645,3019.93010889,24.9857460535,219.260944544,161.452,116.365218176,-25.1372,508.866131526,207.716802786
1992,1016.65732682,25.0089,733.428923261,0.59714153799,135.085,1992,16.0105535096,25.0060279594,1.82947,0.999794,24.9885,161.893464845,2556.21321632,24.9904654786,192.818734193,161.486,137.606909516,-25.148,651.891162693,183.591329233
1993,1064.49734608,24.8654,762.999764204,0.598410128146,135.105,1993,54.4809200188,24.8668856914,1.88395,0.999729,24.8493,159.870078832,2863.43932559,24.8508284122,469.554939725,161.556,144.891582764,-25.0033,896.142394791,306.515273527
1994,540.82384299,24.9572,545.933940811,0.589091807179,135.162,1994,9.64112603306,24.953751371,1.68199,0.999834,24.941,129.626714915,2711.32517727,24.942208617,282.711377566,161.575,37.8449215145,-25.1025,708.141278414,213.550266663
1995,1264.15182302,24.9911,927.511806252,0.591306622576,135.164,1995,38.3078013999,24.9907711651,1.78763,0.99974,24.9736,166.339344449,2828.52688086,24.9758739734,320.258647421,161.637,108.666829412,-25.1291,659.506171481,224.238911049
1996,1111.88147913,24.9243,806.484376686,0.579018768262,135.208,1996,7.6876047801,24.9194099273,1.50686,0.99972,24.9043,165.538775904,2782.50875443,24.9042090673,418.223176966,161.663,29.5635667491,-25.0711,839.986421371,343.334250748
1997,987.290822633,24.9117,849.560099886,0.595907109455,135.223,1997,133.750019687,24.908360123,1.77022,0.999768,24.8964,159.831646877,2558.18485405,24.8973200181,522.675329764,161.744,152.16587032,-25.0637,1004.36720931,321.3793128
1998,1518.51271789,24.907,870.175823118,0.562335873895,135.281,1998,199.133220797,24.9050930487,1.30813,0.999849,24.8931,165.635161714,2619.95696778,24.8950247786,572.55893627,161.767,168.772800637,-25.0467,1522.16074779,488.565287689
1999,1440.28512979,24.8557,710.666047107,0.580764561164,135.278,1999,9.77792070582,24.85270909,1.55588,0.999878,24.841,184.840326542,2783.77595137,24.8402290722,379.969350728,161.789,398.785446731,-25.0094,546.804954639,195.982029518
2000,1605.53544021,24.9443,791.407406039,0.584232320481,135.279,2000,316.985149716,24.9431847056,1.60972,0.999806,24.9312,183.940608094,2825.92972931,24.9332564104,554.564966095,161.851,409.726272256,-25.1056,804.862993439,185.146794037
2001,767.101121444,24.9275,936.244552822,0.594689432274,135.349,2001,40.6937776873,24.9228033217,1.67897,0.999839,24.9136,150.728988894,2888.01882532,24.9137392032,337.918891503,161.849,142.766075076,-25.0838,660.575023383,205.101914775
2002,2084.99624615,24.9444,862.702960257,0.588017058371,135.365,2002,-0.213507722088,24.941487809,1.65908,0.999822,24.9331,223.42591738,3141.24207578,24.9346521484,361.912183761,161.873,567.320321158,-25.103,972.296661456,355.832387037
2003,1135.86341712,24.9771,1037.88312991,0.586574652409,135.42,2003,191.716789611,24.9741270915,1.69485,0.999779,24.9635,163.221339809,2989.19026085,24.9636758121,448.605869716,161.92,27.3648453716,-25.1386,735.114819269,195.382088247
2004,1418.92709304,24.9324,1001.82317152,0.58499204775,135.446,2004,147.493022803,24.9333097539,1.60988,0.999717,24.921,175.010552502,3026.99087708,24.9231242166,516.509817365,161.945,185.414469144,-25.0836,816.557520675,235.876114212
2005,972.711218558,25.0025,720.475588972,0.613822960898,135.415,2005,43.1342748085,24.9979069654,1.86253,0.99982,24.9889,168.712322403,2725.17217413,24.9896523023,299.699153169,161.975,108.110309556,-25.1456,841.77084618,274.132592786
2006,1230.53178584,24.9027,665.748947734,0.607087473889,135.441,2006,81.0239753059,24.8987430517,1.83865,0.999702,24.89,156.453632127,2342.2026736,24.8901948674,250.059669573,161.992,43.5872921394,-25.0726,691.481543031,208.025841856
2007,900.355679418,24.9141,552.186455656,0.588716550093,135.472,2007,89.0511613767,24.9095908144,1.54729,0.99985,24.904,160.717067115,2519.51855391,24.9043010586,400.540788561,162.039,195.086638432,-25.0768,1038.64039461,299.043556998
2008,973.581514095,25.0665,626.788197586,0.59123796422,135.503,2008,211.824704615,25.0652237154,1.53624,0.999813,25.057,182.774985347,2787.3360727,25.0562948732,411.49382835,162.061,129.756380547,-25.2151,677.744778501,162.782345145
2009,1236.29137905,25.0027,519.662039134,0.592215800924,135.556,2009,76.3259393548,24.9988635334,1.68601,0.999817,24.9905,158.595711806,2651.63407125,24.992653564,418.138134223,162.095,607.595346636,-25.1441,935.032953583,311.394571074
2010,1182.72624957,25.0075,746.098990682,0.572137464345,135.572,2010,24.7621852786,25.0038098446,1.4205,0.999616,24.9963,124.492361804,2361.27293502,24.9964317529,390.542864361,162.098,25.3575726008,-25.1534,755.981564069,303.09520544
2011,1598.66414859,24.9832,1038.45150791,0.596863357148,135.592,2011,13.3771455396,24.980474663,1.66404,0.999764,24.9723,147.175461325,2944.17574864,24.9723444491,261.110685412,162.13,90.2566801781,-25.1393,681.684584494,261.997702018
2012,2197.65654883,24.9141,740.463095415,0.601350577191,135.585,2012,10.9345343093,24.9107944162,1.72934,0.999813,24.9046,184.619183329,2917.27824511,24.9059874063,350.181403542,162.186,951.595134148,-25.0738,783.355464425,319.297052421
2013,885.275415388,24.9065,345.936048897,0.596196964248,135.576,2013,20.4138921456,24.8989717188,1.79263,0.999847,24.895,195.333424994,1810.61870162,24.8938368507,256.784481903,162.217,236.184826119,-25.064,589.389574322,198.947917201
2014,1103.10666155,24.9277,815.997090268,0.599907577223,135.574,2014,36.8647267135,24.923722475,1.80354,0.999906,24.9183,187.48378159,2851.65881312,24.9189521859,321.784851287,162.284,390.252011151,-25.1007,759.914724838,274.315874754
2015,1491.66641632,24.9774,817.66097886,0.596722559785,135.617,2015,274.210031145,24.9754998973,1.62511,0.999786,24.9699,199.241705884,3011.42576295,24.9705710557,456.524348173,162.309,516.534982684,-25.143,627.847106824,134.269892424
