MaxEsReturn,AverageAbsQ,AverageReturn,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,AverageY,AverageEsReturn,MaxReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,MinEsReturn,AverageAction,AverageAbsY,AverageDiscountedReturn,MinReturn
57.0,92.4751,82.4426229508,2.6138748899,24.9225190094,120.473,43.6182,92.275589746,11.3647058824,166.0,48.3794,129,10.1759197403,92.282,-101.283,129,3.0,0.217253,92.3092483057,55.0786731813,53.0
73.0,93.5451,118.2,2.64777052533,4.21705221829,121.106,45.9083,93.349601241,11.5111111111,127.0,48.6356,130,12.5885701637,93.3435,-102.364,130,3.0,0.186886,93.3861214725,69.4879735521,109.0
80.0,94.2592,123.256097561,2.70280881225,2.24592300332,121.648,46.8494,94.0459181094,9.17431192661,130.0,48.964,131,11.5360178179,94.0513,-103.095,131,3.0,0.289392,94.0807969806,71.018426674,115.0
49.0,95.436,123.728395062,2.76179059502,2.18870470561,122.238,48.5935,95.2230270763,10.6086956522,130.0,49.2326,132,9.59387998055,95.2237,-104.537,132,3.0,0.134826,95.259164811,71.1560677068,118.0
94.0,96.5136,133.105263158,2.69325580261,6.49003070986,122.57,48.6099,96.3183832854,11.9069767442,141.0,49.4992,133,13.2459979976,96.3166,-105.503,133,3.0,0.19681,96.3505185072,73.6952074828,90.0
74.0,97.152,72.9347826087,2.80977350177,12.0531471155,123.112,50.9031,96.9322582112,11.6395348837,140.0,49.7294,134,12.2473659158,96.9341,-106.289,134,3.0,0.234785,96.9735600982,51.6549900968,66.0
47.0,98.3173,120.0,2.8835040099,2.56347977785,123.713,55.2141,98.1058293491,9.33644859813,127.0,50.0325,135,8.10669957762,98.1081,-107.592,135,3.0,0.210768,98.1434503043,70.0519513415,110.0
83.0,99.0965,110.538461538,2.9480984372,20.5144321711,124.225,56.2536,98.8650484411,11.4367816092,147.0,50.2565,136,11.9843779054,98.8681,-108.802,136,3.0,0.292573,98.9081484141,66.3842824808,85.0
67.0,100.304,106.168421053,2.83406866746,18.4993044715,124.829,53.3003,100.093079682,11.6976744186,153.0,50.5127,137,10.7758016671,100.092,-110.051,137,3.0,0.228499,100.137953706,65.0194294171,80.0
39.0,101.443,107.244680851,2.92431158157,21.1261087687,125.367,55.5389,101.213709533,8.92857142857,147.0,50.7778,138,6.82133507789,101.211,-111.233,138,2.0,0.180061,101.261196404,65.2182764247,81.0
44.0,102.578,84.6554621849,2.87926765661,11.1923120183,125.867,56.0318,102.349042855,9.21296296296,138.0,51.1477,139,7.69565886035,102.351,-112.386,139,3.0,0.334539,102.413261391,57.0571768867,76.0
49.0,103.759,95.4571428571,2.99057688967,15.4784203522,126.426,60.909,103.518883331,10.0505050505,144.0,51.4416,140,8.75407407304,103.518,-113.634,140,2.0,0.311583,103.579437961,61.2579181959,77.0
44.0,105.037,84.8813559322,3.04844434794,7.85263584326,126.893,59.9985,104.798846985,9.77669902913,139.0,51.6744,141,8.83388449761,104.798,-114.926,141,3.0,0.209203,104.860095394,57.2733722496,79.0
45.0,105.592,107.817204301,3.01322190477,15.9130339737,127.507,58.6083,105.327968007,9.44761904762,139.0,51.8811,142,8.40519221885,105.33,-115.789,142,3.0,0.283458,105.389608726,65.7110892522,75.0
36.0,106.778,79.2125984252,3.11014865973,3.25462704241,128.036,63.5996,106.510758993,8.23140495868,102.0,52.1247,143,7.01210326799,106.511,-117.043,143,3.0,0.293821,106.5844041,54.86887094,74.0
42.0,108.037,87.4347826087,3.22026204987,10.8948575303,128.568,67.4477,107.757615945,12.3536585366,142.0,52.3346,144,9.67316119946,107.757,-118.391,144,3.0,0.381042,107.835192842,58.2476695896,77.0
42.0,108.804,71.45,3.19067075643,22.3748343968,129.208,64.5912,108.513893644,9.72815533981,142.0,52.5554,145,9.74150780255,108.516,-119.239,145,3.0,0.326403,108.598029248,49.984348797,39.0
60.0,109.703,85.2203389831,3.34029251509,7.35093167532,129.828,72.6548,109.415644679,10.0918367347,134.0,52.8297,146,10.4881728674,109.42,-120.399,146,2.0,0.34,109.497635766,57.4311156741,76.0
53.0,111.052,89.2946428571,3.25950448903,10.9272254949,130.283,67.3916,110.758153939,10.306122449,140.0,53.0638,147,9.73360281397,110.761,-121.764,147,2.0,0.337686,110.838201933,59.0191011564,81.0
102.0,111.875,87.0347826087,3.44183727778,13.0216745299,130.835,74.8826,111.577300447,12.6455696203,152.0,53.2917,148,15.0442705143,111.577,-123.076,148,3.0,0.292915,111.662379437,57.9884020103,77.0
64.0,113.408,86.1196581197,3.37581006602,8.35142896127,131.434,72.7609,113.122920626,10.206185567,144.0,53.5132,149,10.1116837028,113.119,-124.519,149,3.0,0.442269,113.210931454,57.7869542205,79.0
50.0,114.577,80.496,3.44097473541,2.69703244326,131.918,76.9599,114.269110712,11.5862068966,90.0,53.7508,150,9.55390240319,114.271,-125.744,150,3.0,0.281695,114.363188984,55.4540017333,75.0
79.0,115.592,81.8536585366,3.52394464344,3.29000191966,132.417,79.1946,115.276770558,8.55555555556,101.0,54.0291,151,10.1707175153,115.283,-126.851,151,3.0,0.35227,115.372722147,56.0501502469,76.0
36.0,117.004,76.0,3.59477931228,2.16375095189,133.03,80.7028,116.702562549,11.2727272727,83.0,54.2475,152,5.99569404718,116.702,-128.911,152,3.0,0.455321,116.788537415,53.4008986222,71.0
72.0,118.403,77.6511627907,3.76075052162,2.13007683666,133.545,87.5567,118.089723669,13.6081081081,82.0,54.3319,153,11.3837456045,118.089,-130.244,153,3.0,0.337254,118.183122832,54.1681318129,73.0
48.0,119.653,80.112,3.75790306899,2.70175054363,134.143,87.5668,119.327868896,14.2,87.0,54.412,154,9.87869279958,119.323,-131.686,154,3.0,0.33983,119.42286626,55.2815851682,74.0
60.0,121.01,75.3759398496,3.74961634036,1.10093264468,134.706,89.7435,120.68260028,15.703125,78.0,54.5025,155,10.827741696,120.692,-133.337,155,3.0,0.28759,120.773303381,53.1159328454,72.0
56.0,122.577,83.375,3.628498357,3.15188435702,135.219,84.0817,122.254817382,15.6031746032,95.0,54.5664,156,11.8328835361,122.26,-134.867,156,3.0,0.445129,122.341876365,56.7186373361,77.0
70.0,123.91,70.2657342657,3.89462590259,3.6199738224,135.607,93.0878,123.572677196,18.7407407407,84.0,54.609,157,13.7883273033,123.575,-136.634,157,3.0,0.439745,123.65449799,50.6156857691,63.0
45.0,125.8,81.3902439024,3.76840307161,2.22562367743,136.19,95.787,125.479409011,17.275862069,90.0,54.7015,158,10.6395376868,125.473,-138.458,158,3.0,0.39354,125.574130792,55.8576026121,76.0
69.0,127.058,129.896103896,3.90044905168,16.6784598744,136.749,97.9603,126.690993159,21.5434782609,155.0,54.7688,159,16.7146206784,126.698,-140.207,159,4.0,0.426337,126.793454359,72.477942774,87.0
81.0,129.448,131.103896104,3.93424734283,19.4579696326,137.192,98.1314,129.103649978,16.8166666667,195.0,54.8788,160,13.8774297172,129.101,-142.634,160,3.0,0.341335,129.192913508,72.6888828722,82.0
51.0,131.086,280.135135135,4.00554522467,73.8735816298,137.668,103.327,130.746664392,17.8035714286,524.0,54.981,161,11.7358115595,130.749,-144.684,161,3.0,0.451677,130.826287572,92.4788582344,130.0
75.0,133.113,125.35,4.00703822417,21.5441987551,138.276,99.9974,132.748321977,19.9,155.0,55.0428,162,16.6376080012,132.748,-146.793,162,3.0,0.368398,132.8469042,70.9319184008,88.0
81.0,135.291,139.01369863,4.02332288882,24.1963957186,138.89,102.841,134.949871009,21.7826086957,195.0,55.0541,163,15.3876193083,134.947,-148.91,163,4.0,0.44053,135.033299763,74.5308001343,85.0
83.0,136.795,122.731707317,4.23725195117,18.8537689707,139.504,114.962,136.412494507,18.1071428571,155.0,55.103,164,16.4008695016,136.414,-150.477,164,3.0,0.406667,136.520251184,70.326845416,89.0
68.0,138.775,123.024390244,4.28909613579,23.3379078261,139.97,116.452,138.441281204,18.9387755102,176.0,55.1923,165,16.4532834801,138.444,-153.102,165,2.0,0.558142,138.525517779,70.1087154447,47.0
74.0,140.992,126.0125,4.26315446473,27.8668682085,140.611,118.332,140.620401251,20.2075471698,166.0,55.2462,166,14.500954413,140.618,-155.14,166,3.0,0.404294,140.716250555,70.5480633691,45.0
56.0,142.802,150.223880597,4.3525401797,24.7789155049,141.066,118.216,142.38677439,16.5254237288,250.0,55.3593,167,13.3700347124,142.389,-157.32,167,3.0,0.576111,142.494942278,77.3072226572,100.0
57.0,144.255,130.506493506,4.37783987165,13.9977951665,141.603,125.026,143.885928819,17.6724137931,158.0,55.4049,168,12.5318737502,143.888,-159.156,168,3.0,0.543509,143.986840388,72.7646709819,87.0
91.0,146.334,126.797468354,4.5130857079,17.9812699646,142.131,128.544,145.93875943,19.1153846154,165.0,55.4952,169,18.1570645778,145.935,-161.367,169,3.0,0.492227,146.053123804,71.5408167776,73.0
88.0,148.799,140.887323944,4.36319276772,3.59400633988,142.738,123.337,148.429930612,21.085106383,151.0,55.5625,170,17.741440594,148.432,-163.765,170,3.0,0.622798,148.513184732,75.7151017597,134.0
54.0,150.594,157.4375,4.47691653481,24.3219775872,143.244,128.386,150.205945961,19.9019607843,196.0,55.6479,171,14.4822472825,150.199,-166.064,171,3.0,0.393817,150.288608929,78.8330681136,128.0
52.0,152.813,186.740740741,4.68647119606,38.0064249857,143.707,137.147,152.410030798,20.6458333333,239.0,55.7189,172,12.7826209873,152.416,-168.18,172,3.0,0.404556,152.501699317,83.5467078292,128.0
54.0,154.756,139.611111111,4.63018102853,21.7495565444,144.274,141.183,154.378285769,18.2909090909,235.0,55.8513,173,11.2309195402,154.377,-170.14,173,3.0,0.4161,154.466859426,74.9178901443,91.0
84.0,156.816,127.620253165,4.76850715535,2.96094321898,144.842,142.509,156.417260684,20.1224489796,135.0,55.8974,174,15.054503229,156.413,-172.674,174,4.0,0.304091,156.508477452,72.2569150851,118.0
55.0,158.736,128.58974359,4.81808686581,16.582687835,145.603,145.972,158.3264884,16.8333333333,165.0,56.0108,175,12.1190850406,158.324,-174.479,175,3.0,0.416253,158.426788323,72.1299408015,91.0
92.0,160.625,137.506849315,4.84677994185,21.7111317245,146.204,151.494,160.215408009,20.4489795918,233.0,56.091,176,16.4466499591,160.214,-176.835,176,3.0,0.476341,160.303552623,74.4085929463,125.0
74.0,162.131,150.208955224,4.86119953147,30.5010581238,146.759,150.196,161.728516882,14.9393939394,257.0,56.1209,177,13.2640763284,161.733,-178.753,177,3.0,0.402969,161.810725378,77.0148545528,82.0
63.0,163.966,191.509433962,4.9053801735,61.0337434173,147.277,153.846,163.549920792,21.5531914894,456.0,56.237,178,15.9757908746,163.545,-180.898,178,3.0,0.336534,163.647626326,83.0963607311,85.0
55.0,166.626,146.942028986,5.06912622107,20.4633883448,147.686,166.956,166.200465687,19.3269230769,255.0,56.2604,179,10.2332812127,166.192,-183.406,179,3.0,0.35337,166.285211822,76.7905792882,133.0
63.0,167.921,134.76,4.93101692392,6.91826567862,148.136,161.88,167.477174912,20.7708333333,183.0,56.3317,180,15.2140828173,167.478,-184.855,180,3.0,0.384328,167.575519679,74.1328162477,126.0
69.0,170.307,141.676056338,4.92662079186,4.24521154564,148.636,162.519,169.870699887,19.4901960784,159.0,56.5037,181,14.8103998291,169.871,-187.087,181,4.0,0.337924,169.949358128,75.9011370788,137.0
57.0,171.754,263.973684211,4.96050587374,77.7274207668,149.333,168.849,171.333086758,25.3157894737,433.0,56.6111,182,14.5151558963,171.337,-188.667,182,3.0,0.447456,171.413648854,90.786487906,137.0
51.0,173.58,208.979591837,5.06503969403,58.6885552922,149.762,171.014,173.107371266,20.4117647059,335.0,56.6963,183,13.3286900796,173.11,-190.826,183,4.0,0.407923,173.210123562,85.5798742449,128.0
53.0,175.677,256.6,4.97576530747,84.5218314993,150.401,173.611,175.264003316,18.7115384615,519.0,56.7908,184,12.6146077387,175.266,-192.81,184,4.0,0.464604,175.35131874,90.0055742271,129.0
63.0,177.293,206.183673469,5.07283602589,53.9632049507,150.93,178.792,176.861093198,20.6,368.0,56.8777,185,15.8177115918,176.855,-194.278,185,3.0,0.427139,176.95904294,85.5347318214,128.0
63.0,179.163,288.057142857,5.08090301844,111.70495394,151.518,175.038,178.74899479,20.914893617,549.0,56.9828,186,14.9265289851,178.743,-196.265,186,4.0,0.429543,178.828769121,90.9692909887,140.0
50.0,180.507,322.903225806,5.18519792358,147.589306991,152.023,186.745,180.023534844,15.6461538462,810.0,57.0376,187,12.0415061277,180.033,-197.846,187,3.0,0.496671,180.119215838,92.342874859,136.0
62.0,182.263,151.772727273,5.16813288381,33.6288996633,152.632,184.357,181.804799104,18.2181818182,245.0,57.1115,188,14.8834146975,181.803,-199.767,188,3.0,0.468324,181.917799383,77.1525145047,54.0
108.0,183.68,931.636363636,5.12111823561,216.184800041,153.329,185.432,183.173610472,22.5348837209,1000.0,57.2636,189,22.2181036986,183.18,-201.107,189,3.0,0.441147,183.320460855,99.2442177741,248.0
58.0,185.077,139.397260274,5.23296891147,32.9751835813,154.049,200.545,184.630253053,16.1746031746,324.0,57.3082,190,13.4406864934,184.621,-202.625,190,3.0,0.42537,184.730454765,74.2784802516,52.0
50.0,186.329,164.114754098,5.16438061412,47.1061230786,154.701,187.708,185.859558962,22.0217391304,335.0,57.4477,191,14.6458023819,185.867,-203.948,191,3.0,0.475981,185.974545819,79.035466574,132.0
79.0,187.519,205.551020408,5.49391026427,84.4449008198,155.206,199.144,187.003661878,23.8095238095,508.0,57.5157,192,19.7631669132,187.008,-205.375,192,3.0,0.50428,187.117324873,83.8216742368,131.0
69.0,188.758,864.083333333,5.25424867728,229.798265998,155.541,197.066,188.281084431,18.8653846154,1000.0,57.6282,193,14.4555403887,188.275,-206.911,193,4.0,0.464086,188.412840224,99.4904030431,293.0
71.0,190.329,955.363636364,5.27679707193,141.152575558,155.933,198.813,189.85457304,20.2,1000.0,57.7087,194,14.1985914794,189.86,-208.52,194,4.0,0.483108,189.969762751,99.9415094358,509.0
48.0,192.082,1000.0,5.16700365167,0.0,156.522,193.122,191.600039921,19.4117647059,1000.0,57.8444,195,13.9075046332,191.603,-209.67,195,4.0,0.444974,191.718797791,99.9956828753,1000.0
53.0,192.934,1000.0,5.25638386625,0.0,157.107,200.195,192.422699703,17.2203389831,1000.0,58.0116,196,13.2793554528,192.419,-210.822,196,4.0,0.487846,192.562124074,99.9956828753,1000.0
57.0,194.31,570.222222222,5.26817686958,289.967154377,157.664,194.135,193.759959698,19.3333333333,1000.0,58.1196,197,13.0439177723,193.766,-212.473,197,4.0,0.549832,193.926196503,97.6605459504,219.0
75.0,195.373,944.727272727,5.42100671237,174.787710671,158.225,206.071,194.84847302,22.5333333333,1000.0,58.1487,198,14.4539114276,194.844,-213.323,198,3.0,0.508107,194.990588358,99.8192259386,392.0
49.0,196.816,720.285714286,5.38307245525,296.285438766,158.796,201.509,196.244873425,17.6315789474,1000.0,58.2312,199,11.2696325053,196.246,-214.627,199,3.0,0.447581,196.40948296,98.1367235597,177.0
58.0,197.694,894.666666667,5.31277306732,221.164468716,159.234,201.443,197.129894104,18.3962264151,1000.0,58.2837,200,13.556784311,197.125,-215.711,200,2.0,0.400713,197.329129617,99.1446017509,228.0
68.0,198.999,1000.0,5.32565773224,0.0,159.733,204.168,198.350793988,16.9833333333,1000.0,58.4049,201,13.3285303849,198.374,-216.864,201,3.0,0.502239,198.646290065,99.9956828753,1000.0
57.0,200.041,1000.0,5.39075957331,0.0,160.149,205.899,199.408649959,20.4255319149,1000.0,58.4879,202,14.5598466804,199.403,-217.85,202,3.0,0.412931,199.687795663,99.9956828753,1000.0
59.0,200.556,1000.0,5.24267759205,0.0,160.647,200.023,199.945384657,20.1153846154,1000.0,58.5185,203,15.60652458,199.946,-218.82,203,3.0,0.478888,200.190311103,99.9956828753,1000.0
58.0,201.847,1000.0,5.47495754002,0.0,161.109,223.887,201.263271815,16.6166666667,1000.0,58.5766,204,13.864933786,201.267,-219.871,204,2.0,0.464988,201.478353441,99.9956828753,1000.0
44.0,202.371,1000.0,5.48472408056,0.0,161.632,215.761,201.754506274,16.7586206897,1000.0,58.5957,205,12.6536220041,201.745,-221.019,205,3.0,0.484708,202.024678901,99.9956828753,1000.0
56.0,204.251,1000.0,5.26669947297,0.0,162.12,205.074,203.642171797,19.6730769231,1000.0,58.6559,206,15.272802818,203.641,-221.898,206,3.0,0.471665,203.904774918,99.9956828753,1000.0
57.0,204.326,1000.0,5.46278813148,0.0,162.686,219.069,203.704835305,20.4489795918,1000.0,58.7415,207,12.3768401633,203.706,-222.397,207,4.0,0.446395,203.953973846,99.9956828753,1000.0
55.0,205.197,1000.0,5.33947831348,0.0,163.151,207.955,204.605762262,17.75,1000.0,58.8176,208,14.4731894994,204.606,-223.406,208,3.0,0.453903,204.800446965,99.9956828753,1000.0
67.0,206.063,1000.0,5.27423473269,0.0,163.642,203.031,205.438441409,22.2888888889,1000.0,58.9898,209,18.0069396773,205.445,-224.462,209,3.0,0.485262,205.672062725,99.9956828753,1000.0
80.0,206.758,1000.0,5.33113233669,0.0,164.089,218.193,206.142197299,17.7090909091,1000.0,59.0146,210,14.6270890999,206.151,-225.241,210,4.0,0.474426,206.337308325,99.9956828753,1000.0
71.0,207.699,1000.0,5.36300177856,0.0,164.582,215.097,207.145278229,26.7631578947,1000.0,59.1526,211,18.3180012276,207.143,-225.889,211,3.0,0.584558,207.337433523,99.9956828753,1000.0
50.0,208.49,1000.0,5.44036679157,0.0,165.098,224.129,207.931466885,19.9019607843,1000.0,59.2679,212,14.333910023,207.932,-226.837,212,3.0,0.419446,208.114229604,99.9956828753,1000.0
49.0,209.105,1000.0,5.47354047143,0.0,165.641,227.865,208.492151739,17.1929824561,1000.0,59.3748,213,12.1517287724,208.497,-227.283,213,3.0,0.505808,208.717212542,99.9956828753,1000.0
56.0,210.004,1000.0,5.48273756536,0.0,166.059,229.906,209.42062411,22.7111111111,1000.0,59.4895,214,13.8990362931,209.414,-228.025,214,3.0,0.628136,209.629636996,99.9956828753,1000.0
72.0,210.147,1000.0,5.36763409686,0.0,166.509,213.204,209.532925506,23.1666666667,1000.0,59.5778,215,16.6717849284,209.54,-228.232,215,3.0,0.606864,209.759014486,99.9956828753,1000.0
69.0,210.397,1000.0,5.49732043084,0.0,167.173,227.424,209.730412265,20.7551020408,1000.0,59.6962,216,14.0051457194,209.748,-228.391,216,3.0,0.624357,210.042183017,99.9956828753,1000.0
53.0,211.11,1000.0,5.5445511283,0.0,167.653,219.049,210.46676671,20.5625,1000.0,59.7764,217,14.311863159,210.457,-229.585,217,4.0,0.579719,210.717311531,99.9956828753,1000.0
69.0,211.594,1000.0,5.64046598343,0.0,168.184,229.11,210.937805615,21.1041666667,1000.0,59.8745,218,17.0211138288,210.932,-229.94,218,4.0,0.622754,211.209024763,99.9956828753,1000.0
70.0,212.081,1000.0,5.26577483238,0.0,168.593,210.783,211.42570731,24.9230769231,1000.0,59.9378,219,16.7735821219,211.438,-230.464,219,3.0,0.612853,211.693854812,99.9956828753,1000.0
132.0,212.745,1000.0,5.38993144895,0.0,169.108,223.107,212.124059232,24.5,1000.0,60.0114,220,25.4514009344,212.124,-231.048,220,3.0,0.599993,212.377038194,99.9956828753,1000.0
83.0,213.087,1000.0,5.50308953139,0.0,169.346,228.356,212.458026278,21.4042553191,1000.0,60.1285,221,17.1633696717,212.458,-231.23,221,3.0,0.631522,212.693827987,99.9956828753,1000.0
75.0,213.889,1000.0,5.41165295897,0.0,169.781,224.996,213.225731937,17.2413793103,1000.0,60.2412,222,16.9647813129,213.227,-231.562,222,3.0,0.626765,213.5199266,99.9956828753,1000.0
73.0,213.162,1000.0,5.40135167937,0.0,170.218,233.627,212.502391441,17.4736842105,1000.0,60.4061,223,15.9847572823,212.518,-231.288,223,3.0,0.619874,212.780912857,99.9956828753,1000.0
75.0,213.797,1000.0,5.24966525641,0.0,170.689,207.668,213.201790059,25.125,1000.0,60.5489,224,17.051667807,213.203,-232.047,224,4.0,0.618527,213.437329895,99.9956828753,1000.0
87.0,214.417,1000.0,5.30951265169,0.0,171.029,216.424,213.83288928,17.4912280702,1000.0,60.7899,225,15.3155382709,213.826,-232.443,225,3.0,0.623352,214.03283338,99.9956828753,1000.0
84.0,215.283,1000.0,5.47686824999,0.0,171.44,225.946,214.70502732,17.2586206897,1000.0,60.978,226,17.6904029552,214.707,-232.883,226,3.0,0.598027,214.901681738,99.9956828753,1000.0
90.0,214.242,1000.0,5.24188196611,0.0,171.988,216.165,213.660322914,26.0263157895,1000.0,61.107,227,22.3530132693,213.676,-232.366,227,3.0,0.558877,213.881241045,99.9956828753,1000.0
54.0,214.985,1000.0,5.31974486746,0.0,172.313,216.636,214.389998843,19.0192307692,1000.0,61.1766,228,12.4104335519,214.391,-233.144,228,3.0,0.546124,214.613700119,99.9956828753,1000.0
68.0,214.927,1000.0,5.25577450212,0.0,172.754,215.605,214.27909722,22.6,1000.0,61.3261,229,17.6123693907,214.282,-232.891,229,4.0,0.644542,214.522837811,99.9956828753,1000.0
118.0,214.958,1000.0,5.18574106276,0.0,173.177,211.847,214.367244624,21.8043478261,1000.0,61.4895,230,20.0636157446,214.366,-232.822,230,3.0,0.60847,214.590816963,99.9956828753,1000.0
73.0,214.821,1000.0,5.53631456749,0.0,173.522,226.661,214.217856568,21.3829787234,1000.0,61.6257,231,17.9426428845,214.222,-232.805,231,3.0,0.684682,214.433919918,99.9956828753,1000.0
91.0,214.909,1000.0,5.29035680673,0.0,173.992,221.437,214.363114156,30.6774193548,1000.0,61.7451,232,20.470887427,214.376,-232.896,232,3.0,0.603904,214.542743774,99.9956828753,1000.0
59.0,215.643,1000.0,5.16716465248,0.0,174.387,206.67,215.098010468,19.9607843137,1000.0,61.8281,233,14.5453459767,215.094,-233.218,233,3.0,0.605902,215.278138634,99.9956828753,1000.0
100.0,214.734,1000.0,5.1577157024,0.0,174.754,206.754,214.122651535,22.2608695652,1000.0,61.9791,234,19.7785949105,214.131,-232.803,234,3.0,0.505355,214.341094437,99.9956828753,1000.0
71.0,216.01,1000.0,5.21498241242,0.0,175.107,219.545,215.494807808,21.6304347826,1000.0,62.1026,235,16.5901472799,215.497,-233.265,235,4.0,0.599754,215.656389156,99.9956828753,1000.0
61.0,214.789,202.08,5.27406105932,163.256833241,175.393,218.857,214.252177852,22.4651162791,760.0,62.1647,236,18.389011933,214.248,-232.736,236,3.0,0.525574,214.381205134,72.0181596919,47.0
59.0,215.355,1000.0,5.07429918984,0.0,175.822,207.076,214.83775277,19.5961538462,1000.0,62.2838,237,15.2167160303,214.838,-232.572,237,3.0,0.46845,214.972048172,99.9956828753,1000.0
53.0,214.578,1000.0,5.19954787523,0.0,176.207,216.956,214.005838326,23.7906976744,1000.0,62.3883,238,13.2674775288,214.015,-232.113,238,5.0,0.51566,214.153083513,99.9956828753,1000.0
80.0,214.892,1000.0,5.29957437598,0.0,176.531,224.085,214.329390902,20.0408163265,1000.0,62.5429,239,13.6769718329,214.336,-231.987,239,3.0,0.500816,214.497340973,99.9956828753,1000.0
59.0,214.452,1000.0,5.2178938666,0.0,176.965,212.509,213.912447695,22.0869565217,1000.0,62.6357,240,14.3084439754,213.917,-231.965,240,4.0,0.430551,214.085215968,99.9956828753,1000.0
49.0,214.873,1000.0,5.16603394156,0.0,177.149,210.551,214.332288279,18.7115384615,1000.0,62.7045,241,13.1636687347,214.338,-232.032,241,3.0,0.45692,214.469364538,99.9956828753,1000.0
63.0,215.113,1000.0,5.03149095077,0.0,177.552,199.115,214.56628595,17.25,1000.0,62.8055,242,12.8636392318,214.575,-232.307,242,3.0,0.48286,214.719211211,99.9956828753,1000.0
88.0,214.902,198.62745098,5.14034382937,46.5495564665,177.826,210.911,214.382654236,20.9411764706,393.0,62.8871,243,16.9721938276,214.378,-232.051,243,3.0,0.388685,214.538236886,85.1333682911,89.0
51.0,214.556,1000.0,5.14574375606,0.0,178.232,218.517,214.04908368,17.1896551724,1000.0,63.0279,244,12.7190556152,214.062,-231.865,244,3.0,0.434869,214.205736331,99.9956828753,1000.0
