AverageAbsQ,AveragePolicySurr,AverageReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,AverageDiscountedReturn,Epoch,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,StdEsReturn,AverageEsReturn,AverageY,AverageAbsY,AverageQ,Iteration,MaxEsReturn,AverageQLoss,StdReturn
2343.64,-2562.88,1000.0,51.4628771248,1000.0,3.0,99.9956828753,1504,0.233377,529.799,191.909,1000.0,15.585081649,14.7826086957,2340.00002688,2340.43137389,2339.97,1504,82.0,29812.6,0.0
2354.76,-2570.89,1000.0,50.9725865626,1000.0,2.0,99.9956828753,1505,0.288918,530.314,191.98,1000.0,11.8516835005,10.1111111111,2351.08582285,2351.39369431,2351.11,1505,96.0,28202.8,0.0
2373.76,-2585.69,1000.0,51.0082172963,1000.0,3.0,99.9956828753,1506,0.246597,530.923,192.073,1000.0,17.2773786111,9.86597938144,2370.01267622,2370.24942236,2370.01,1506,159.0,28407.9,0.0
2373.61,-2589.36,1000.0,51.6641555085,1000.0,3.0,99.9956828753,1507,0.226015,531.453,192.148,1000.0,14.3435477305,13.8026315789,2370.09109807,2370.34706784,2369.81,1507,57.0,28828.8,0.0
2389.56,-2601.36,1000.0,51.1527281785,1000.0,3.0,99.9956828753,1508,0.22911,531.943,192.205,1000.0,13.4960076401,13.3333333333,2385.24388936,2385.62068814,2385.35,1508,76.0,27634.3,0.0
2392.5,-2607.75,1000.0,51.0785239964,1000.0,3.0,99.9956828753,1509,0.204325,532.442,192.299,1000.0,9.93365858449,12.0731707317,2388.79782946,2389.11875434,2388.61,1509,52.0,27469.4,0.0
2396.76,-2616.34,1000.0,53.4972079059,1000.0,3.0,99.9956828753,1510,0.210476,533.158,192.389,1000.0,11.8117505734,11.8395061728,2392.81033463,2393.16209237,2392.63,1510,55.0,29405.3,0.0
2410.39,-2627.64,1000.0,49.5896218548,1000.0,2.0,99.9956828753,1511,0.210754,533.764,192.433,1000.0,12.2570132985,10.875,2406.62802916,2406.91677749,2406.68,1511,68.0,26419.8,0.0
2412.66,-2636.6,1000.0,52.9333409104,1000.0,2.0,99.9956828753,1512,0.200902,534.366,192.531,1000.0,10.7499610255,10.6210526316,2408.64484644,2409.01802779,2408.48,1512,60.0,30230.1,0.0
2424.38,-2648.12,1000.0,53.4123009351,1000.0,2.0,99.9956828753,1513,0.245502,534.902,192.627,1000.0,11.4902975426,10.8043478261,2420.43836304,2420.71826185,2420.43,1513,59.0,31064.3,0.0
2433.84,-2657.29,1000.0,51.9809152945,1000.0,2.0,99.9956828753,1514,0.184233,535.436,192.672,1000.0,11.7943723919,11.6627906977,2429.84340125,2430.16857209,2429.77,1514,66.0,28918.6,0.0
2434.28,-2660.82,1000.0,52.8634355588,1000.0,3.0,99.9956828753,1515,0.200706,535.97,192.748,1000.0,9.20159787436,9.17757009346,2430.46141036,2430.73257787,2430.43,1515,47.0,30815.9,0.0
2451.15,-2677.43,1000.0,52.8405561188,1000.0,3.0,99.9956828753,1516,0.183677,536.506,192.828,1000.0,11.8774655053,12.835443038,2447.11881397,2447.42595235,2447.0,1516,55.0,29870.1,0.0
2455.92,-2681.15,1000.0,54.0505615798,1000.0,2.0,99.9956828753,1517,0.217094,537.039,192.882,1000.0,10.0496528646,10.2755102041,2451.9868048,2452.25730222,2451.91,1517,53.0,31868.5,0.0
2469.9,-2697.59,1000.0,52.8485783882,1000.0,2.0,99.9956828753,1518,0.248732,537.573,192.925,1000.0,14.8744692556,12.8205128205,2466.09619445,2466.42632854,2466.0,1518,75.0,31188.2,0.0
2473.67,-2697.71,1000.0,55.4037903235,1000.0,2.0,99.9956828753,1519,0.186802,538.157,192.946,1000.0,12.4885691536,11.1136363636,2469.16942461,2469.55328726,2469.09,1519,84.0,32095.2,0.0
2488.8,-2713.7,1000.0,53.6632290547,1000.0,3.0,99.9956828753,1520,0.240893,538.7,193.016,1000.0,10.7516016842,10.3571428571,2485.00447173,2485.29537066,2484.87,1520,63.0,30813.8,0.0
2494.56,-2723.62,1000.0,54.1761621146,1000.0,3.0,99.9956828753,1521,0.331231,539.234,193.042,1000.0,13.1067903284,13.7260273973,2490.34436074,2490.62587217,2490.2,1521,63.0,31013.4,0.0
2514.05,-2739.75,1000.0,54.6093391184,1000.0,3.0,99.9956828753,1522,0.211462,539.768,193.085,1000.0,14.6798676012,12.1951219512,2510.10344992,2510.40613437,2510.0,1522,89.0,32026.4,0.0
2523.54,-2751.39,1000.0,53.7001603465,1000.0,3.0,99.9956828753,1523,0.312851,540.294,193.151,1000.0,15.3378080724,13.4594594595,2519.39065502,2519.69742987,2519.38,1523,88.0,31752.5,0.0
2531.7,-2759.63,1000.0,56.8234475943,1000.0,3.0,99.9956828753,1524,0.260538,540.829,193.2,1000.0,17.9875952581,12.8974358974,2527.23529692,2527.53410438,2527.27,1524,93.0,34378.6,0.0
2535.63,-2768.39,1000.0,55.0392742204,1000.0,3.0,99.9956828753,1525,0.204679,541.403,193.308,1000.0,13.3625492369,11.3977272727,2531.57122755,2531.89161241,2531.34,1525,72.0,31582.4,0.0
2549.21,-2781.45,1000.0,57.0498257905,1000.0,2.0,99.9956828753,1526,0.277363,541.982,193.346,1000.0,13.6545414705,13.1184210526,2544.50773881,2545.01351427,2544.38,1526,61.0,32615.5,0.0
2560.1,-2794.61,1000.0,57.6444108578,1000.0,3.0,99.9956828753,1527,0.216366,542.55,193.392,1000.0,13.8546042691,11.3448275862,2555.96459428,2556.36873619,2555.85,1527,81.0,34650.2,0.0
2568.98,-2803.14,1000.0,56.0019777912,1000.0,3.0,99.9956828753,1528,0.464535,543.144,193.452,1000.0,10.891818713,11.4318181818,2564.96718763,2565.37482238,2564.89,1528,46.0,33781.1,0.0
2585.03,-2820.24,1000.0,57.4237523868,1000.0,3.0,99.9956828753,1529,0.647477,543.718,193.497,1000.0,12.442382815,11.6987951807,2581.0098728,2581.24890409,2580.87,1529,71.0,33506.9,0.0
2587.28,-2829.04,1000.0,59.6066912664,1000.0,3.0,99.9956828753,1530,0.282303,544.278,193.572,1000.0,13.5884604906,12.1428571429,2582.87253,2583.15051169,2582.89,1530,86.0,36298.2,0.0
2592.66,-2834.79,1000.0,58.3031328812,1000.0,3.0,99.9956828753,1531,0.192075,544.857,193.599,1000.0,11.816216644,11.9764705882,2588.72063498,2588.96221067,2588.46,1531,61.0,34190.5,0.0
2614.58,-2850.96,1000.0,56.937809669,1000.0,3.0,99.9956828753,1532,0.266034,545.434,193.696,1000.0,13.4990489674,12.4810126582,2610.49386083,2610.78438531,2610.5,1532,86.0,34066.3,0.0
2622.89,-2866.06,1000.0,58.7182193664,1000.0,3.0,99.9956828753,1533,0.290244,546.077,193.757,1000.0,27.3794610101,17.8392857143,2618.72663394,2618.95859795,2618.61,1533,145.0,35521.0,0.0
2634.22,-2872.22,1000.0,56.8356989637,1000.0,3.0,99.9956828753,1534,0.236566,546.749,193.801,1000.0,13.121928212,12.7,2630.01040227,2630.29522121,2629.95,1534,62.0,32411.9,0.0
2642.64,-2886.74,1000.0,57.1053435449,1000.0,2.0,99.9956828753,1535,0.237014,547.389,193.888,1000.0,13.2426335655,12.4125,2638.66195472,2638.8752399,2638.4,1535,60.0,34565.1,0.0
2662.23,-2902.95,1000.0,58.0953437474,1000.0,2.0,99.9956828753,1536,0.221279,547.966,193.995,1000.0,11.7521786142,12.0987654321,2657.84991353,2658.16806266,2657.72,1536,59.0,35350.8,0.0
2662.48,-2909.04,1000.0,59.3792821021,1000.0,3.0,99.9956828753,1537,0.177923,548.502,194.067,1000.0,13.0898831669,11.6363636364,2657.87938302,2658.18259556,2657.83,1537,71.0,37389.7,0.0
2678.61,-2924.5,1000.0,58.0300281387,1000.0,2.0,99.9956828753,1538,0.20821,549.047,194.127,1000.0,14.4496290382,11.6279069767,2674.35910942,2674.76385363,2674.24,1538,99.0,35025.4,0.0
2697.24,-2942.6,1000.0,59.170094595,1000.0,3.0,99.9956828753,1539,0.222897,549.55,194.182,1000.0,15.4987712854,12.8421052632,2692.9476679,2693.2257719,2692.88,1539,92.0,37295.2,0.0
2702.43,-2951.41,1000.0,60.0652974361,1000.0,3.0,99.9956828753,1540,0.288213,550.169,194.219,1000.0,17.5118114176,13.6575342466,2697.82542413,2698.1512794,2697.79,1540,83.0,39262.2,0.0
2718.87,-2969.77,1000.0,63.172883545,1000.0,3.0,99.9956828753,1541,0.231234,550.76,194.305,1000.0,13.0478971664,12.4512195122,2714.47715413,2714.80874076,2714.24,1541,73.0,42294.6,0.0
2734.02,-2983.49,1000.0,59.103259363,1000.0,3.0,99.9956828753,1542,0.200778,551.352,194.392,1000.0,16.8095755892,13.6301369863,2729.83555157,2730.20276242,2729.87,1542,102.0,37187.3,0.0
2746.65,-2997.18,1000.0,58.6300658479,1000.0,3.0,99.9956828753,1543,0.21361,551.944,194.453,1000.0,12.8023525226,12.7051282051,2742.43201449,2742.69476298,2742.35,1543,79.0,35306.0,0.0
2760.45,-3014.21,1000.0,63.32499315,1000.0,3.0,99.9956828753,1544,0.22033,552.627,194.526,1000.0,11.9538100185,13.2597402597,2756.20936324,2756.50209806,2755.99,1544,55.0,42364.7,0.0
2779.57,-3031.68,1000.0,61.0454898686,1000.0,3.0,99.9956828753,1545,0.314473,553.278,194.59,1000.0,12.4533567262,11.9625,2775.19164948,2775.46411881,2775.05,1545,75.0,38470.2,0.0
2788.22,-3040.12,1000.0,63.1580677752,1000.0,3.0,99.9956828753,1546,0.221143,553.891,194.651,1000.0,12.1087428653,12.7073170732,2783.37026597,2783.75799756,2783.19,1546,60.0,41931.7,0.0
2798.99,-3058.72,1000.0,62.9878028756,1000.0,3.0,99.9956828753,1547,0.183842,554.59,194.685,1000.0,12.8586789157,11.7469879518,2794.46425635,2794.83821862,2794.24,1547,57.0,42345.8,0.0
2816.95,-3075.49,1000.0,62.861209966,1000.0,3.0,99.9956828753,1548,0.24977,555.161,194.756,1000.0,11.7462848004,11.5454545455,2812.35494292,2812.6941158,2812.3,1548,47.0,41502.3,0.0
2829.48,-3095.96,1000.0,65.6248236122,1000.0,3.0,99.9956828753,1549,0.250633,555.795,194.778,1000.0,20.8218102943,13.2894736842,2824.82648749,2825.13024937,2824.75,1549,116.0,44341.7,0.0
2842.02,-3108.11,1000.0,63.4507580767,1000.0,3.0,99.9956828753,1550,0.216397,556.504,194.807,1000.0,13.0393065671,11.9759036145,2837.9192997,2838.29117127,2837.51,1550,77.0,42058.6,0.0
2862.41,-3126.79,1000.0,65.2739334678,1000.0,2.0,99.9956828753,1551,0.268593,557.096,194.84,1000.0,16.4406454271,12.8701298701,2857.3885754,2857.80997811,2857.44,1551,84.0,43504.7,0.0
2878.33,-3148.86,1000.0,66.7147854111,1000.0,3.0,99.9956828753,1552,0.222778,557.849,194.903,1000.0,15.2202116855,12.7125,2873.89107564,2874.32027259,2873.44,1552,91.0,43636.0,0.0
2906.13,-3168.78,1000.0,66.2574692402,1000.0,2.0,99.9956828753,1553,0.226986,558.45,194.978,1000.0,13.7312480382,12.3456790123,2901.2355898,2901.67910663,2901.14,1553,64.0,44128.9,0.0
2912.19,-3180.49,1000.0,67.1887108873,1000.0,2.0,99.9956828753,1554,0.269745,559.147,195.041,1000.0,12.1760508619,10.623655914,2907.46296168,2907.82067959,2907.25,1554,68.0,44256.0,0.0
2926.19,-3196.25,1000.0,66.9260423778,1000.0,3.0,99.9956828753,1555,0.18371,559.781,195.131,1000.0,9.42350031977,9.6380952381,2921.29139456,2921.67858,2921.21,1555,54.0,45256.6,0.0
2945.13,-3220.96,1000.0,66.3111631637,1000.0,2.0,99.9956828753,1556,0.213697,560.54,195.182,1000.0,16.0709484316,13.4594594595,2940.49521489,2940.85595314,2940.34,1556,79.0,44875.6,0.0
2951.72,-3228.7,1000.0,67.3316555039,1000.0,3.0,99.9956828753,1557,0.186152,561.179,195.224,1000.0,13.2156442929,12.1604938272,2946.81432709,2947.26704912,2946.7,1557,70.0,46917.9,0.0
2969.71,-3249.51,1000.0,66.9543838296,1000.0,2.0,99.9956828753,1558,0.217446,561.836,195.313,1000.0,11.1425143001,10.9247311828,2964.94311908,2965.36171226,2964.53,1558,56.0,44619.6,0.0
2992.78,-3269.06,1000.0,68.1442506477,1000.0,3.0,99.9956828753,1559,0.261918,562.504,195.369,1000.0,9.69496617116,10.6451612903,2988.05096476,2988.43456996,2987.93,1559,48.0,46198.3,0.0
3015.8,-3290.75,1000.0,69.8262551184,1000.0,2.0,99.9956828753,1560,0.197804,563.084,195.471,1000.0,10.7438027804,10.8924731183,3011.10595017,3011.49024456,3011.04,1560,53.0,49181.5,0.0
3038.16,-3312.82,1000.0,70.4883155344,1000.0,2.0,99.9956828753,1561,0.207124,563.684,195.551,1000.0,14.8266192672,12.8311688312,3033.63280604,3033.87720308,3033.39,1561,77.0,47962.9,0.0
3049.48,-3328.84,1000.0,69.0237497526,1000.0,3.0,99.9956828753,1562,0.19457,564.369,195.596,1000.0,18.8927296192,16.4426229508,3044.52967082,3044.97085514,3044.44,1562,90.0,50361.6,0.0
3058.69,-3340.01,1000.0,71.1072878909,1000.0,3.0,99.9956828753,1563,0.368239,564.991,195.649,1000.0,13.8887783216,14.0428571429,3054.21887487,3054.46200259,3053.84,1563,63.0,52385.3,0.0
3071.46,-3353.1,1000.0,70.6727663414,1000.0,3.0,99.9956828753,1564,0.282266,565.673,195.678,1000.0,13.8264427021,13.2987012987,3066.43742187,3066.77795312,3066.15,1564,70.0,49636.9,0.0
3081.39,-3368.66,1000.0,70.026371722,1000.0,3.0,99.9956828753,1565,0.233316,566.249,195.722,1000.0,12.8483943595,12.1728395062,3076.49190291,3076.85412754,3076.61,1565,62.0,51470.2,0.0
3102.89,-3391.61,1000.0,71.4874629809,1000.0,2.0,99.9956828753,1566,0.28885,566.856,195.798,1000.0,14.1439460927,11.8235294118,3098.55616639,3098.77720384,3098.2,1566,72.0,53584.7,0.0
3118.34,-3408.24,1000.0,72.5917166831,1000.0,3.0,99.9956828753,1567,0.258155,567.588,195.852,1000.0,14.8023784595,11.1931818182,3113.42791027,3113.67527257,3113.41,1567,93.0,51803.3,0.0
3138.65,-3432.42,1000.0,70.2564004704,1000.0,3.0,99.9956828753,1568,0.253489,568.278,195.913,1000.0,11.8779206935,12.7,3134.39735376,3134.73501298,3133.99,1568,54.0,52841.8,0.0
3152.41,-3446.14,1000.0,71.2466675459,1000.0,3.0,99.9956828753,1569,0.155799,569.029,195.989,1000.0,11.6469403201,11.7738095238,3147.40912418,3147.88387494,3147.42,1569,53.0,52309.4,0.0
3162.22,-3463.99,1000.0,72.6719099865,1000.0,3.0,99.9956828753,1570,0.17376,569.823,196.009,1000.0,16.457133943,13.2894736842,3157.33116865,3157.70742413,3157.06,1570,110.0,53371.8,0.0
3176.3,-3473.21,1000.0,74.0162665035,1000.0,3.0,99.9956828753,1571,0.21464,570.518,196.043,1000.0,10.0332991502,11.6071428571,3171.39568274,3171.92517487,3171.1,1571,47.0,56186.0,0.0
3201.42,-3499.3,1000.0,75.2557063489,1000.0,3.0,99.9956828753,1572,0.2259,571.304,196.14,1000.0,12.5610829294,13.0632911392,3196.19222918,3196.62196271,3196.11,1572,60.0,58023.6,0.0
3225.2,-3515.3,1000.0,72.8334371883,1000.0,2.0,99.9956828753,1573,0.175181,572.024,196.187,1000.0,13.7021040107,11.0888888889,3220.1740509,3220.72367851,3219.99,1573,78.0,55167.2,0.0
3232.44,-3531.56,1000.0,73.0444590301,1000.0,3.0,99.9956828753,1574,0.209168,572.688,196.261,1000.0,11.1910839377,12.2839506173,3227.28779244,3227.80746378,3227.02,1574,46.0,55217.2,0.0
3251.92,-3549.42,1000.0,73.9361535123,1000.0,3.0,99.9956828753,1575,0.194539,573.445,196.265,1000.0,16.0287550251,10.8888888889,3246.81644861,3247.42267611,3246.76,1575,122.0,54685.7,0.0
3261.2,-3568.89,1000.0,74.4532263362,1000.0,3.0,99.9956828753,1576,0.310347,574.232,196.331,1000.0,16.2557148071,14.125,3256.0939356,3256.59502981,3255.74,1576,121.0,57381.6,0.0
3283.51,-3585.68,1000.0,74.4094350209,1000.0,3.0,99.9956828753,1577,0.31042,574.939,196.391,1000.0,13.2255408417,13.875,3278.35129081,3278.86913564,3278.08,1577,61.0,56306.8,0.0
3296.47,-3601.09,1000.0,76.5424287366,1000.0,3.0,99.9956828753,1578,0.254271,575.611,196.46,1000.0,15.549374508,12.835443038,3291.39602669,3291.85763184,3291.2,1578,83.0,60866.9,0.0
3302.14,-3613.58,1000.0,76.3541180494,1000.0,3.0,99.9956828753,1579,0.335077,576.364,196.519,1000.0,11.0583640276,11.7857142857,3296.73119319,3297.21364623,3296.48,1579,50.0,57185.8,0.0
3326.19,-3637.54,1000.0,78.9893423012,1000.0,3.0,99.9956828753,1580,0.310855,577.054,196.545,1000.0,16.052466759,11.2386363636,3320.58494852,3321.02186111,3320.41,1580,118.0,62367.2,0.0
3334.78,-3646.01,1000.0,76.0518089208,1000.0,3.0,99.9956828753,1581,0.276016,577.76,196.582,1000.0,7.99111794896,9.20720720721,3330.029707,3330.44074816,3329.69,1581,34.0,58252.8,0.0
3351.38,-3663.93,1000.0,75.8387450313,1000.0,2.0,99.9956828753,1582,0.330702,578.546,196.618,1000.0,13.8659699131,12.6025641026,3346.40206226,3346.7488491,3346.4,1582,69.0,59060.5,0.0
3369.04,-3684.57,1000.0,77.5599029112,1000.0,3.0,99.9956828753,1583,0.180769,579.316,196.675,1000.0,16.7427891241,13.3888888889,3363.76723084,3364.11338736,3363.61,1583,120.0,60766.7,0.0
3381.19,-3696.74,1000.0,78.8766659071,1000.0,3.0,99.9956828753,1584,0.356297,579.984,196.722,1000.0,10.2239109634,11.4347826087,3376.34218503,3376.75899821,3376.06,1584,55.0,63304.2,0.0
3401.33,-3717.21,1000.0,77.271538501,1000.0,3.0,99.9956828753,1585,0.25008,580.73,196.792,1000.0,15.2931299027,12.9866666667,3396.11096085,3396.52783506,3396.02,1585,78.0,62432.8,0.0
3414.55,-3728.6,1000.0,79.6874858167,1000.0,3.0,99.9956828753,1586,0.219669,581.384,196.845,1000.0,15.0678400008,16.3709677419,3409.49228073,3409.87201656,3409.15,1586,63.0,64706.7,0.0
3433.51,-3747.41,1000.0,79.2698716879,1000.0,2.0,99.9956828753,1587,0.24157,582.121,196.896,1000.0,11.5588102221,12.2375,3428.0115728,3428.42193611,3427.98,1587,51.0,64963.3,0.0
3441.52,-3762.95,1000.0,81.5532091777,1000.0,3.0,99.9956828753,1588,0.200608,582.852,196.945,1000.0,14.2886409261,12.1058823529,3436.18238199,3436.65687576,3435.86,1588,85.0,69851.5,0.0
3454.2,-3780.68,1000.0,79.2334337579,1000.0,3.0,99.9956828753,1589,0.231356,583.492,197.021,1000.0,14.4981512478,14.0281690141,3448.82176951,3449.20709387,3448.65,1589,79.0,61808.3,0.0
3463.37,-3789.84,1000.0,80.5976251727,1000.0,3.0,99.9956828753,1590,0.157484,584.216,197.082,1000.0,13.749562636,12.0126582278,3458.36140206,3458.76717111,3458.15,1590,64.0,66724.6,0.0
3486.62,-3808.41,1000.0,82.1317341516,1000.0,3.0,99.9956828753,1591,0.212752,584.977,197.139,1000.0,13.636801082,12.9875,3481.19785802,3481.55521336,3481.12,1591,62.0,65120.5,0.0
3498.1,-3829.49,1000.0,81.3535931762,1000.0,2.0,99.9956828753,1592,0.204653,585.83,197.2,1000.0,11.7456498966,12.3536585366,3492.9951702,3493.48979597,3492.67,1592,57.0,66481.5,0.0
3509.32,-3837.17,1000.0,82.8682481593,1000.0,3.0,99.9956828753,1593,0.172054,586.667,197.265,1000.0,16.8350156364,15.4615384615,3503.65815785,3504.18194722,3503.59,1593,90.0,69276.9,0.0
3531.65,-3859.93,1000.0,83.3759691751,1000.0,3.0,99.9956828753,1594,0.17337,587.335,197.338,1000.0,15.6353239451,14.8805970149,3526.24437672,3526.83949201,3526.02,1594,88.0,69983.2,0.0
3547.18,-3871.24,1000.0,82.5763346784,1000.0,3.0,99.9956828753,1595,0.17593,588.128,197.397,1000.0,19.3230144876,16.2333333333,3541.23918063,3541.84816977,3540.9,1595,115.0,68326.8,0.0
3560.08,-3896.43,1000.0,84.7812281509,1000.0,3.0,99.9956828753,1596,0.312916,588.831,197.431,1000.0,13.3092703337,13.0506329114,3554.27249032,3554.69234778,3554.25,1596,63.0,69801.5,0.0
3579.82,-3912.7,1000.0,84.3122825452,1000.0,2.0,99.9956828753,1597,0.163478,589.539,197.504,1000.0,17.5322960794,12.9868421053,3574.01310554,3574.52900409,3574.05,1597,89.0,72856.3,0.0
3585.96,-3926.19,1000.0,85.3428269117,1000.0,3.0,99.9956828753,1598,0.226865,590.252,197.568,1000.0,15.9487444327,14.4571428571,3581.00494227,3581.53295062,3580.51,1598,74.0,76040.2,0.0
3600.6,-3938.11,1000.0,86.0903310083,1000.0,3.0,99.9956828753,1599,0.220903,590.984,197.599,1000.0,12.3088549899,11.6385542169,3594.73202902,3595.30144356,3594.69,1599,64.0,73697.4,0.0
3617.2,-3961.24,1000.0,84.9960707593,1000.0,3.0,99.9956828753,1600,0.208679,591.718,197.661,1000.0,13.4370022811,15.5,3611.66273425,3612.35531386,3611.42,1600,60.0,74423.6,0.0
3640.99,-3979.66,1000.0,86.2928199438,1000.0,3.0,99.9956828753,1601,0.225248,592.548,197.736,1000.0,15.020548022,12.9605263158,3635.29121632,3635.84300057,3635.01,1601,81.0,73462.6,0.0
3656.58,-3999.17,1000.0,83.4467231477,1000.0,3.0,99.9956828753,1602,0.240829,593.304,197.808,1000.0,14.9376174188,16.1129032258,3651.56787531,3652.1788859,3651.32,1602,56.0,69973.9,0.0
3670.42,-4013.34,1000.0,85.9739210915,1000.0,3.0,99.9956828753,1603,0.306029,594.026,197.849,1000.0,14.5882577282,15.0303030303,3664.86765581,3665.38002212,3664.7,1603,74.0,72631.8,0.0
3677.26,-4029.58,1000.0,88.0811090947,1000.0,2.0,99.9956828753,1604,0.209802,594.87,197.903,1000.0,12.153933574,12.4578313253,3671.26148834,3671.73323342,3671.14,1604,75.0,75761.0,0.0
3710.74,-4052.8,1000.0,91.1539355146,1000.0,3.0,99.9956828753,1605,0.180082,595.57,197.971,1000.0,15.2894157431,13.0,3704.79759375,3705.29034985,3704.42,1605,80.0,80813.8,0.0
3716.79,-4064.91,1000.0,86.5159111436,1000.0,3.0,99.9956828753,1606,0.258308,596.284,198.043,1000.0,14.6017148776,13.7323943662,3710.53051902,3711.05857223,3710.45,1606,74.0,77511.5,0.0
3735.86,-4086.69,1000.0,89.0723061334,1000.0,3.0,99.9956828753,1607,0.195195,597.001,198.1,1000.0,14.3068289384,13.8243243243,3730.05605998,3730.54712339,3729.85,1607,62.0,77978.5,0.0
3748.72,-4106.99,1000.0,88.5596924853,1000.0,3.0,99.9956828753,1608,0.280623,597.681,198.156,1000.0,14.2927303052,14.7424242424,3742.35158131,3742.93913105,3742.15,1608,65.0,77169.6,0.0
3768.7,-4123.43,1000.0,88.3878670902,1000.0,3.0,99.9956828753,1609,0.289714,598.467,198.207,1000.0,16.7604298014,15.3432835821,3762.98871415,3763.51803019,3762.69,1609,86.0,79948.9,0.0
3790.45,-4145.85,1000.0,89.1374201176,1000.0,3.0,99.9956828753,1610,0.289623,599.269,198.278,1000.0,13.9451785666,13.4657534247,3784.91448136,3785.46288128,3784.74,1610,57.0,83111.7,0.0
3816.14,-4167.69,1000.0,90.5681992043,1000.0,3.0,99.9956828753,1611,0.307266,600.001,198.382,1000.0,12.2724388272,13.0512820513,3810.2196684,3810.63568942,3809.91,1611,60.0,82884.4,0.0
3830.52,-4188.0,1000.0,90.6375370316,1000.0,3.0,99.9956828753,1612,0.209581,600.857,198.465,1000.0,16.7845749292,13.2266666667,3824.75284744,3825.28729678,3824.61,1612,106.0,82757.6,0.0
3837.62,-4194.1,1000.0,92.0924831696,1000.0,3.0,99.9956828753,1613,0.293641,601.581,198.502,1000.0,14.3894409937,14.6323529412,3831.48649257,3831.98656304,3831.25,1613,59.0,85598.6,0.0
3858.04,-4221.35,1000.0,91.7548478363,1000.0,3.0,99.9956828753,1614,0.31726,602.375,198.588,1000.0,11.8359787327,11.4772727273,3851.58592647,3852.09687283,3851.28,1614,71.0,81963.1,0.0
3878.04,-4238.69,1000.0,95.206453748,1000.0,3.0,99.9956828753,1615,0.266122,603.11,198.699,1000.0,14.4774063325,11.8,3872.04523282,3872.56509369,3871.79,1615,77.0,88819.3,0.0
3897.49,-4264.62,1000.0,93.6713016935,1000.0,2.0,99.9956828753,1616,0.255788,603.866,198.794,1000.0,12.648426265,13.1315789474,3891.24059826,3891.72919554,3891.2,1616,61.0,86434.4,0.0
3922.37,-4294.87,1000.0,91.4760903836,1000.0,3.0,99.9956828753,1617,0.288406,604.693,198.866,1000.0,15.2736769345,15.2307692308,3916.49308876,3916.99475096,3916.13,1617,66.0,83023.3,0.0
3953.98,-4316.65,1000.0,94.4086144369,1000.0,3.0,99.9956828753,1618,0.278992,605.378,198.891,1000.0,10.9659812997,11.3595505618,3947.78232333,3948.28693696,3947.58,1618,58.0,89186.7,0.0
3962.72,-4333.84,1000.0,94.4574787672,1000.0,3.0,99.9956828753,1619,0.254263,606.007,198.911,1000.0,16.5801681019,14.3787878788,3956.60931057,3957.0597456,3956.12,1619,93.0,87310.1,0.0
3974.16,-4343.17,1000.0,96.60490164,1000.0,3.0,99.9956828753,1620,0.482072,606.768,198.986,1000.0,11.2122258949,12.2804878049,3967.67707566,3968.17863146,3967.6,1620,55.0,90960.4,0.0
