AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,MaxReturn,Epoch,AverageEsReturn,StdReturn,AverageAction,StdEsReturn,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,MinReturn,AverageAbsY,MinEsReturn,AverageY,QFunRegParamNorm,Iteration,AverageReturn,AverageQ
671224.0,15840.7191858,-731101.0,60.0,1000.0,4391,11.8571428571,0.0,0.189346,11.3830940404,2.51692e+09,99.9956828753,463.602,1000.0,670342.347503,3.0,669401.740401,5720.08,4391,1000.0,669418.0
669794.0,15739.5782336,-730442.0,98.0,1000.0,4392,15.7142857143,0.0,0.296233,16.46682916,2.44109e+09,99.9956828753,463.693,1000.0,668885.319273,3.0,667887.571207,5721.27,4392,1000.0,667845.0
671999.0,15473.1828027,-732050.0,82.0,1000.0,4393,13.7534246575,0.0,0.267887,14.7497674204,2.3744e+09,99.9956828753,463.866,1000.0,671090.955309,3.0,670145.215438,5722.48,4393,1000.0,670148.0
672570.0,15631.8925937,-732639.0,75.0,1000.0,4394,15.6307692308,0.0,0.229698,15.54306101,2.46143e+09,99.9956828753,463.939,1000.0,671691.08886,3.0,670857.57888,5723.75,4394,1000.0,670832.0
673746.0,15481.1004447,-733714.0,75.0,1000.0,4395,14.0571428571,0.0,0.238518,15.0550283145,2.42407e+09,99.9956828753,464.089,1000.0,672848.417186,3.0,672093.112949,5724.96,4395,1000.0,672046.0
673403.0,15276.3080271,-733585.0,70.0,1000.0,4396,15.6461538462,0.0,0.294273,16.490958613,2.35665e+09,99.9956828753,464.217,1000.0,672509.668649,2.0,671803.656244,5726.18,4396,1000.0,671800.0
673925.0,15545.1033901,-734055.0,104.0,1000.0,4397,16.0491803279,0.0,0.198175,17.0941714058,2.46587e+09,99.9956828753,464.356,1000.0,672982.075922,3.0,672332.338215,5727.33,4397,1000.0,672272.0
674245.0,15732.7360396,-734901.0,59.0,1000.0,4398,10.8829787234,0.0,0.266443,10.2103997702,2.5168e+09,99.9956828753,464.497,1000.0,673283.294159,3.0,672618.100615,5728.56,4398,1000.0,672606.0
675238.0,15711.7789192,-735791.0,63.0,1000.0,4399,14.7611940299,0.0,0.366357,13.3518287106,2.4944e+09,99.9956828753,464.576,1000.0,674234.894203,2.0,673596.076668,5729.81,4399,1000.0,673586.0
674714.0,15650.117878,-736707.0,78.0,1000.0,4400,14.6376811594,0.0,0.381235,14.5870411166,2.41106e+09,99.9956828753,464.638,1000.0,673727.377762,3.0,673072.093586,5731.09,4400,1000.0,673047.0
676520.0,15807.3217261,-737082.0,107.0,1000.0,4401,17.0526315789,0.0,0.431278,18.1043961441,2.51228e+09,99.9956828753,464.701,1000.0,675548.232416,3.0,674790.703334,5732.26,4401,1000.0,674776.0
676430.0,15444.4818427,-737632.0,56.0,1000.0,4402,14.5588235294,0.0,0.43565,12.7779478617,2.40987e+09,99.9956828753,464.8,1000.0,675467.259043,3.0,674681.135916,5733.54,4402,1000.0,674669.0
677620.0,15871.1976424,-738515.0,72.0,1000.0,4403,17.2413793103,0.0,0.35706,16.6808896902,2.50683e+09,99.9956828753,464.92,1000.0,676603.343749,3.0,675806.884734,5734.82,4403,1000.0,675799.0
678418.0,15940.494343,-740086.0,73.0,1000.0,4404,19.9230769231,0.0,0.301736,16.1410205495,2.54143e+09,99.9956828753,465.03,1000.0,677460.652364,3.0,676665.847822,5736.11,4404,1000.0,676626.0
677752.0,15734.0968521,-739772.0,55.0,1000.0,4405,11.0674157303,0.0,0.354116,10.5253015146,2.45925e+09,99.9956828753,465.099,1000.0,676768.631126,3.0,676074.261238,5737.45,4405,1000.0,676038.0
678964.0,15255.4914178,-740067.0,66.0,1000.0,4406,13.0779220779,0.0,0.323156,14.029436802,2.39009e+09,99.9956828753,465.165,1000.0,677942.886874,3.0,677323.683445,5738.64,4406,1000.0,677294.0
680333.0,15549.4760894,-741568.0,61.0,1000.0,4407,13.9583333333,0.0,0.334614,12.4515031444,2.47358e+09,99.9956828753,465.255,1000.0,679367.648093,3.0,678697.951268,5739.86,4407,1000.0,678686.0
680841.0,15782.8621023,-742005.0,56.0,1000.0,4408,16.1612903226,0.0,0.315191,13.2934540626,2.55952e+09,99.9956828753,465.362,1000.0,679868.043755,3.0,679203.046302,5741.1,4408,1000.0,679170.0
680463.0,15714.6619698,-742584.0,76.0,1000.0,4409,14.4347826087,0.0,0.28116,16.6746168814,2.52128e+09,99.9956828753,465.418,1000.0,679491.192796,3.0,678868.16628,5742.33,4409,1000.0,678872.0
681605.0,15339.3229125,-742337.0,87.0,1000.0,4410,17.649122807,0.0,0.264485,17.4682581584,2.39531e+09,99.9956828753,465.48,1000.0,680735.849211,3.0,680012.4204,5743.57,4410,1000.0,679965.0
681129.0,15552.9736754,-742675.0,67.0,1000.0,4411,16.9821428571,0.0,0.337041,16.3832351936,2.42522e+09,99.9956828753,465.531,1000.0,680275.946436,3.0,679517.230923,5744.81,4411,1000.0,679470.0
682994.0,15686.9139324,-744950.0,98.0,1000.0,4412,17.6779661017,0.0,0.39641,18.0549450271,2.41372e+09,99.9956828753,465.597,1000.0,682039.050498,3.0,681229.253355,5746.07,4412,1000.0,681237.0
684252.0,15671.1512496,-744864.0,103.0,1000.0,4413,16.5166666667,0.0,0.268451,16.2721558361,2.42771e+09,99.9956828753,465.723,1000.0,683384.077545,3.0,682513.886541,5747.36,4413,1000.0,682462.0
685164.0,15504.9684817,-745585.0,56.0,1000.0,4414,20.9583333333,0.0,0.446499,14.818285907,2.45222e+09,99.9956828753,465.816,1000.0,684289.696076,3.0,683348.44086,5748.62,4414,1000.0,683380.0
685125.0,15508.2028346,-746374.0,66.0,1000.0,4415,20.4081632653,0.0,0.344308,15.6803768793,2.40149e+09,99.9956828753,465.874,1000.0,684252.894327,3.0,683329.059879,5749.91,4415,1000.0,683304.0
686702.0,15980.2773778,-748422.0,99.0,1000.0,4416,13.1447368421,0.0,0.382282,14.6984638898,2.60762e+09,99.9956828753,465.962,1000.0,685755.014036,3.0,684865.290181,5751.16,4416,1000.0,684842.0
686433.0,15794.1306817,-747669.0,108.0,1000.0,4417,19.2884615385,0.0,0.380923,20.5906406469,2.5006e+09,99.9956828753,466.044,1000.0,685505.713429,3.0,684648.065216,5752.46,4417,1000.0,684598.0
687298.0,16048.8709182,-748764.0,85.0,1000.0,4418,24.5609756098,0.0,0.24365,20.5379467714,2.6212e+09,99.9956828753,466.187,1000.0,686297.832487,3.0,685614.186477,5753.7,4418,1000.0,685605.0
687440.0,15772.1107945,-749339.0,111.0,1000.0,4419,14.7352941176,0.0,0.200165,16.8807388038,2.53083e+09,99.9956828753,466.285,1000.0,686457.432683,3.0,685794.917463,5754.92,4419,1000.0,685756.0
687744.0,15617.1264241,-750006.0,77.0,1000.0,4420,16.393442623,0.0,0.168498,14.8547929987,2.53185e+09,99.9956828753,466.378,1000.0,686759.780402,2.0,686132.4849,5756.17,4420,1000.0,686139.0
688537.0,15901.6079661,-750804.0,98.0,1000.0,4421,13.8732394366,0.0,0.211211,14.9364188417,2.56574e+09,99.9956828753,466.522,1000.0,687504.716663,2.0,686939.409414,5757.42,4421,1000.0,686918.0
689166.0,15819.6897928,-751084.0,126.0,1000.0,4422,19.0754716981,0.0,0.290165,20.0874024698,2.5389e+09,99.9956828753,466.596,1000.0,688203.051022,3.0,687624.885314,5758.74,4422,1000.0,687603.0
689706.0,15850.5946679,-751416.0,57.0,1000.0,4423,15.1363636364,0.0,0.338666,13.2869112671,2.54479e+09,99.9956828753,466.685,1000.0,688691.570615,3.0,688155.351721,5760.07,4423,1000.0,688132.0
689904.0,15584.8699675,-751658.0,85.0,1000.0,4424,21.7391304348,0.0,0.307205,21.16748407,2.48949e+09,99.9956828753,466.776,1000.0,688946.61006,3.0,688396.717676,5761.39,4424,1000.0,688340.0
689750.0,15663.1756162,-751214.0,74.0,1000.0,4425,19.1,0.0,0.17865,18.8650470447,2.4893e+09,99.9956828753,466.888,1000.0,688736.827437,3.0,688182.800935,5762.67,4425,1000.0,688179.0
690189.0,15900.1932836,-751828.0,56.0,1000.0,4426,17.4166666667,0.0,0.287512,14.3135037251,2.61763e+09,99.9956828753,466.987,1000.0,689218.301031,3.0,688605.965614,5763.9,4426,1000.0,688588.0
690137.0,15710.2949581,-751155.0,104.0,1000.0,4427,19.5294117647,0.0,0.351259,16.4499871162,2.51304e+09,99.9956828753,467.11,1000.0,689190.655092,3.0,688497.59691,5765.16,4427,1000.0,688496.0
691115.0,15939.8704757,-753087.0,63.0,1000.0,4428,19.76,0.0,0.358085,15.3630205363,2.57647e+09,99.9956828753,467.236,1000.0,690145.840401,3.0,689456.7525,5766.42,4428,1000.0,689440.0
690987.0,15826.6503166,-752446.0,58.0,1000.0,4429,18.5090909091,0.0,0.270539,13.5470529868,2.54353e+09,99.9956828753,467.383,1000.0,689964.625575,3.0,689234.505787,5767.65,4429,1000.0,689208.0
691265.0,15863.6023021,-753084.0,61.0,1000.0,4430,16.1833333333,0.0,0.361224,13.2872014443,2.5523e+09,99.9956828753,467.548,1000.0,690278.781556,3.0,689502.596119,5768.87,4430,1000.0,689509.0
689674.0,15809.6924822,-751531.0,61.0,1000.0,4431,18.8679245283,0.0,0.210124,15.0872152998,2.51403e+09,99.9956828753,467.724,1000.0,688700.317702,3.0,687896.56029,5770.15,4431,1000.0,687893.0
691933.0,16067.0323362,-753477.0,81.0,1000.0,4432,19.6153846154,0.0,0.346287,18.9179949399,2.55674e+09,99.9956828753,467.828,1000.0,690985.600958,3.0,690221.847095,5771.39,4432,1000.0,690205.0
692529.0,16056.9887283,-754694.0,76.0,1000.0,4433,18.3773584906,0.0,0.410017,16.1773501283,2.57324e+09,99.9956828753,467.885,1000.0,691524.306214,3.0,690884.087249,5772.71,4433,1000.0,690841.0
693369.0,15998.6761649,-754633.0,92.0,1000.0,4434,22.0,0.0,0.428975,17.9358761195,2.53585e+09,99.9956828753,467.959,1000.0,692349.167507,3.0,691629.384078,5774.0,4434,1000.0,691639.0
692269.0,15691.1940181,-754205.0,82.0,1000.0,4435,24.8536585366,0.0,0.371458,15.3122953555,2.41993e+09,99.9956828753,468.035,1000.0,691334.796283,4.0,690577.13268,5775.25,4435,1000.0,690566.0
692273.0,15987.8245036,-754017.0,79.0,1000.0,4436,19.6470588235,0.0,0.347308,16.8730246825,2.5671e+09,99.9956828753,468.161,1000.0,691339.409649,3.0,690581.541782,5776.56,4436,1000.0,690583.0
692072.0,16243.8346307,-753929.0,76.0,1000.0,4437,16.9661016949,0.0,0.293253,13.7618560308,2.67357e+09,99.9956828753,468.314,1000.0,691128.858194,3.0,690346.802834,5777.88,4437,1000.0,690347.0
692709.0,16003.1332363,-755105.0,139.0,1000.0,4438,25.3076923077,0.0,0.289654,26.3128649885,2.51722e+09,99.9956828753,468.425,1000.0,691743.222811,3.0,690951.063379,5779.16,4438,1000.0,690925.0
692154.0,16002.4266816,-755200.0,103.0,1000.0,4439,24.1428571429,0.0,0.24961,23.3009006862,2.54083e+09,99.9956828753,468.523,1000.0,691180.580018,3.0,690420.163894,5780.45,4439,1000.0,690384.0
693592.0,16052.6819181,-756351.0,81.0,1000.0,4440,23.5476190476,0.0,0.311349,19.5389749462,2.53065e+09,99.9956828753,468.616,1000.0,692643.039112,3.0,691912.552369,5781.74,4440,1000.0,691894.0
693815.0,15939.9264267,-756105.0,90.0,1000.0,4441,19.3076923077,0.0,0.346241,15.825415855,2.45011e+09,99.9956828753,468.748,1000.0,692800.991365,3.0,692106.245334,5783.04,4441,1000.0,692094.0
694163.0,16186.3261515,-757061.0,66.0,1000.0,4442,19.9387755102,0.0,0.348959,15.5214245129,2.64027e+09,99.9956828753,468.914,1000.0,693168.646326,3.0,692489.136124,5784.27,4442,1000.0,692442.0
695911.0,15927.9611691,-758550.0,77.0,1000.0,4443,19.0566037736,0.0,0.134487,14.6743455954,2.47991e+09,99.9956828753,469.034,1000.0,694880.856926,3.0,694157.139247,5785.52,4443,1000.0,694162.0
696127.0,16198.8768888,-758995.0,66.0,1000.0,4444,17.3389830508,0.0,0.266304,13.7034081737,2.60379e+09,99.9956828753,469.159,1000.0,695168.224825,3.0,694450.416208,5786.82,4444,1000.0,694420.0
697717.0,16144.5422857,-759362.0,83.0,1000.0,4445,23.2380952381,0.0,0.351352,19.468912367,2.61586e+09,99.9956828753,469.242,1000.0,696678.047543,2.0,695942.259541,5788.18,4445,1000.0,695922.0
695747.0,16304.2969435,-759265.0,131.0,1000.0,4446,26.7894736842,0.0,0.318508,25.5972427532,2.66042e+09,99.9956828753,469.338,1000.0,694789.818732,4.0,694026.302224,5789.43,4446,1000.0,693983.0
698707.0,16105.6682925,-760530.0,85.0,1000.0,4447,21.7173913043,0.0,0.326251,19.9146691002,2.58428e+09,99.9956828753,469.478,1000.0,697831.472555,3.0,697018.894014,5790.73,4447,1000.0,697032.0
697581.0,15933.4349772,-759990.0,60.0,1000.0,4448,18.4074074074,0.0,0.327155,14.8642231656,2.56085e+09,99.9956828753,469.613,1000.0,696593.560125,3.0,695765.204492,5791.97,4448,1000.0,695768.0
698552.0,16225.5077237,-760659.0,86.0,1000.0,4449,18.7592592593,0.0,0.344876,15.9024051118,2.68465e+09,99.9956828753,469.781,1000.0,697637.797789,3.0,696781.912519,5793.24,4449,1000.0,696719.0
698706.0,16200.6727647,-761582.0,96.0,1000.0,4450,23.45,0.0,0.358679,18.1300165472,2.71246e+09,99.9956828753,469.971,1000.0,697791.641407,2.0,696978.4064,5794.54,4450,1000.0,696949.0
699722.0,16320.5366604,-761389.0,64.0,1000.0,4451,19.3396226415,0.0,0.375739,16.0552623434,2.69663e+09,99.9956828753,470.115,1000.0,698794.506104,3.0,698017.501762,5795.85,4451,1000.0,698030.0
698784.0,16182.2123829,-761231.0,83.0,1000.0,4452,21.8260869565,0.0,0.291595,18.5135723984,2.67953e+09,99.9956828753,470.216,1000.0,697766.363561,3.0,697049.449516,5797.12,4452,1000.0,697023.0
699962.0,16191.338454,-762300.0,71.0,1000.0,4453,23.1627906977,0.0,0.350294,18.0412063648,2.66611e+09,99.9956828753,470.365,1000.0,699005.833908,3.0,698274.177096,5798.41,4453,1000.0,698242.0
701548.0,16157.5983771,-763018.0,67.0,1000.0,4454,20.7083333333,0.0,0.39416,16.5062593346,2.66937e+09,99.9956828753,470.464,1000.0,700590.39928,4.0,699854.028448,5799.7,4454,1000.0,699833.0
701027.0,16268.8464952,-763285.0,60.0,1000.0,4455,25.1951219512,0.0,0.390181,17.929699455,2.65489e+09,99.9956828753,470.566,1000.0,700038.405898,4.0,699315.947306,5800.94,4455,1000.0,699299.0
700741.0,16257.1552702,-763052.0,55.0,1000.0,4456,18.6730769231,0.0,0.387824,13.7445389909,2.62901e+09,99.9956828753,470.661,1000.0,699727.418259,3.0,698940.419256,5802.19,4456,1000.0,698931.0
699703.0,16314.0083764,-762322.0,117.0,1000.0,4457,25.3414634146,0.0,0.359313,21.0523270901,2.67459e+09,99.9956828753,470.803,1000.0,698734.532658,4.0,697926.10384,5803.47,4457,1000.0,697885.0
700317.0,16195.5424156,-763529.0,114.0,1000.0,4458,19.3333333333,0.0,0.282193,21.1397466609,2.65159e+09,99.9956828753,470.925,1000.0,699274.532139,2.0,698476.677875,5804.72,4458,1000.0,698501.0
702468.0,16187.6629217,-763619.0,107.0,1000.0,4459,24.2682926829,0.0,0.165699,21.1475932901,2.59646e+09,99.9956828753,471.064,1000.0,701481.570889,4.0,700767.696505,5805.9,4459,1000.0,700758.0
700874.0,16319.6841649,-763443.0,111.0,1000.0,4460,23.5581395349,0.0,0.229355,22.1866315558,2.68851e+09,99.9956828753,471.137,1000.0,699895.971625,3.0,699141.210952,5807.2,4460,1000.0,699123.0
701035.0,16215.1132545,-763328.0,109.0,1000.0,4461,22.6511627907,0.0,0.503838,18.3326925171,2.60454e+09,99.9956828753,471.259,1000.0,700067.952076,4.0,699297.49656,5808.46,4461,1000.0,699318.0
700398.0,16224.6687548,-763265.0,113.0,1000.0,4462,23.2272727273,0.0,0.400989,19.1309644726,2.65197e+09,99.9956828753,471.411,1000.0,699407.966612,3.0,698623.915357,5809.64,4462,1000.0,698586.0
701543.0,16353.0334621,-763156.0,70.0,1000.0,4463,19.98,0.0,0.182649,13.8787463411,2.71407e+09,99.9956828753,471.586,1000.0,700545.971872,4.0,699654.169685,5810.97,4463,1000.0,699654.0
703055.0,16217.5484802,-764070.0,78.0,1000.0,4464,18.462962963,0.0,0.294511,14.7293018151,2.65583e+09,99.9956828753,471.692,1000.0,702068.455726,3.0,701224.499749,5812.18,4464,1000.0,701209.0
700497.0,16651.8799478,-761032.0,86.0,1000.0,4465,20.04,0.0,0.338446,14.8606325572,2.78906e+09,99.9956828753,471.81,1000.0,699558.762022,4.0,698556.766529,5813.42,4465,1000.0,698548.0
699334.0,16481.8134889,-761545.0,68.0,1000.0,4466,17.5849056604,0.0,0.35407,12.6198914002,2.65449e+09,99.9956828753,471.971,1000.0,698348.747146,3.0,697260.933726,5814.61,4466,1000.0,697297.0
699970.0,16919.2284881,-760274.0,82.0,1000.0,4467,24.5581395349,0.0,0.374299,17.7872469674,2.82024e+09,99.9956828753,472.092,1000.0,699044.31288,3.0,697819.559118,5815.95,4467,1000.0,697820.0
700919.0,17240.1595807,-762374.0,69.0,1000.0,4468,21.4468085106,0.0,0.427092,15.8178575501,2.84859e+09,99.9956828753,472.23,1000.0,699968.927976,3.0,698613.539557,5817.23,4468,1000.0,698614.0
701014.0,16891.2078119,-762065.0,82.0,1000.0,4469,19.4705882353,0.0,0.300003,16.1541021818,2.69201e+09,99.9956828753,472.379,1000.0,700116.371385,4.0,698685.803485,5818.42,4469,1000.0,698692.0
700538.0,16446.7707575,-760972.0,129.0,1000.0,4470,26.3684210526,0.0,0.278203,27.3490315932,2.57383e+09,99.9956828753,472.498,1000.0,699552.005717,3.0,698264.938235,5819.61,4470,1000.0,698266.0
698626.0,16499.6039783,-759528.0,92.0,1000.0,4471,21.1086956522,0.0,0.218332,18.5357800423,2.65498e+09,99.9956828753,472.572,1000.0,697660.841068,3.0,696368.506256,5820.78,4471,1000.0,696388.0
698578.0,16299.666342,-758885.0,108.0,1000.0,4472,23.2444444444,0.0,0.259455,20.4571699526,2.60734e+09,99.9956828753,472.65,1000.0,697690.799434,3.0,696597.469769,5821.97,4472,1000.0,696590.0
698876.0,16133.0718644,-759421.0,87.0,1000.0,4473,25.7894736842,0.0,0.261985,18.6549808429,2.55152e+09,99.9956828753,472.672,1000.0,697945.979641,6.0,696955.587893,5823.24,4473,1000.0,696951.0
698754.0,16226.7049884,-759649.0,113.0,1000.0,4474,18.25,0.0,0.249582,17.321796756,2.63094e+09,99.9956828753,472.742,1000.0,697818.041585,3.0,696935.150944,5824.51,4474,1000.0,696938.0
698871.0,16077.2234386,-758464.0,64.0,1000.0,4475,23.1162790698,0.0,0.342305,17.4731811807,2.56498e+09,99.9956828753,472.839,1000.0,697902.825799,3.0,697025.470827,5825.73,4475,1000.0,697051.0
698685.0,15952.6267782,-759773.0,58.0,1000.0,4476,19.137254902,0.0,0.290869,14.7502337739,2.48873e+09,99.9956828753,472.93,1000.0,697706.452452,3.0,696813.295946,5826.92,4476,1000.0,696832.0
698082.0,16260.3636944,-759368.0,88.0,1000.0,4477,18.3818181818,0.0,0.307996,16.1824718969,2.70554e+09,99.9956828753,472.986,1000.0,697107.777678,3.0,696266.367884,5828.16,4477,1000.0,696279.0
697113.0,15962.1376625,-758899.0,71.0,1000.0,4478,20.5918367347,0.0,0.283054,15.4601771082,2.53529e+09,99.9956828753,473.117,1000.0,696051.787329,3.0,695222.626937,5829.34,4478,1000.0,695237.0
699064.0,16198.2678365,-759811.0,88.0,1000.0,4479,18.5471698113,0.0,0.317318,17.2938706971,2.61881e+09,99.9956828753,473.205,1000.0,698036.539028,4.0,697209.192306,5830.57,4479,1000.0,697225.0
697350.0,16548.3072687,-759756.0,71.0,1000.0,4480,19.6538461538,0.0,0.292535,15.1376817341,2.71236e+09,99.9956828753,473.281,1000.0,696295.229573,3.0,695473.699966,5831.86,4480,1000.0,695498.0
698435.0,16289.7888762,-760391.0,87.0,1000.0,4481,18.679245283,0.0,0.221348,18.0667249488,2.56679e+09,99.9956828753,473.383,1000.0,697410.443594,3.0,696636.154731,5833.01,4481,1000.0,696616.0
699934.0,16257.0395175,-761900.0,67.0,1000.0,4482,17.2203389831,0.0,0.27619,13.7299225332,2.65446e+09,99.9956828753,473.498,1000.0,699008.915275,3.0,698238.9104,5834.21,4482,1000.0,698203.0
699050.0,16542.9165633,-761349.0,64.0,1000.0,4483,17.1724137931,0.0,0.322026,13.6016453506,2.79248e+09,99.9956828753,473.546,1000.0,698103.43176,3.0,697275.501263,5835.54,4483,1000.0,697282.0
699646.0,16400.6551633,-760964.0,68.0,1000.0,4484,17.8928571429,0.0,0.399667,16.763777459,2.81252e+09,99.9956828753,473.656,1000.0,698652.779873,3.0,697844.111569,5836.76,4484,1000.0,697874.0
699828.0,16270.5694229,-761458.0,99.0,1000.0,4485,16.813559322,0.0,0.388422,20.5867116728,2.62598e+09,99.9956828753,473.729,1000.0,698906.401553,3.0,698061.807107,5837.97,4485,1000.0,698046.0
698718.0,16448.0134209,-761354.0,90.0,1000.0,4486,11.8235294118,0.0,0.288491,12.9652716862,2.73128e+09,99.9956828753,473.804,1000.0,697754.043587,3.0,696969.161036,5839.12,4486,1000.0,696924.0
699646.0,16353.2730282,-761993.0,62.0,1000.0,4487,13.2105263158,0.0,0.408745,12.1993483319,2.74491e+09,99.9956828753,473.953,1000.0,698672.467939,3.0,697875.183095,5840.23,4487,1000.0,697858.0
699409.0,16515.8834561,-762659.0,49.0,1000.0,4488,14.0294117647,0.0,0.281863,13.8818232701,2.70545e+09,99.9956828753,474.03,1000.0,698401.456605,2.0,697612.370247,5841.37,4488,1000.0,697622.0
701341.0,16360.6102177,-763118.0,79.0,1000.0,4489,16.2580645161,0.0,0.256835,16.0904053597,2.65929e+09,99.9956828753,474.084,1000.0,700328.856477,3.0,699545.378801,5842.49,4489,1000.0,699534.0
700737.0,16336.8163947,-762822.0,94.0,1000.0,4490,22.5869565217,0.0,0.29557,21.0005963548,2.62449e+09,99.9956828753,474.074,1000.0,699710.119864,3.0,699051.47281,5843.63,4490,1000.0,699010.0
700208.0,16621.5665968,-762615.0,70.0,1000.0,4491,19.62,399.981049847,0.270325,15.243214884,2.67843e+09,86.1206313502,474.126,47.0,699188.467865,2.0,698472.402603,5844.79,4491,780.923076923,698506.0
699311.0,16832.7402939,-763146.0,67.0,1000.0,4492,13.0384615385,0.0,0.36889,13.1289876069,2.69172e+09,99.9956828753,474.192,1000.0,698352.025399,2.0,697686.585259,5845.98,4492,1000.0,697663.0
699361.0,16846.9071731,-760787.0,86.0,1000.0,4493,17.4035087719,0.0,0.445834,18.6668480403,2.70622e+09,99.9956828753,474.226,1000.0,698318.356269,3.0,697657.901174,5847.06,4493,1000.0,697649.0
699830.0,16915.1958495,-761793.0,72.0,1000.0,4494,13.9,0.0,0.395453,14.1786056135,2.69568e+09,99.9956828753,474.312,1000.0,698828.489286,3.0,698090.707515,5848.17,4494,1000.0,698088.0
700648.0,16701.1924954,-763420.0,146.0,1000.0,4495,14.7857142857,0.0,0.37157,21.4208795719,2.67024e+09,99.9956828753,474.378,1000.0,699652.029536,3.0,698910.271971,5849.28,4495,1000.0,698895.0
701313.0,17027.055036,-763072.0,104.0,1000.0,4496,15.1060606061,0.0,0.431868,16.0653294941,2.77776e+09,99.9956828753,474.444,1000.0,700331.228343,3.0,699565.012433,5850.44,4496,1000.0,699570.0
699287.0,17127.9289573,-762249.0,78.0,1000.0,4497,16.6034482759,0.0,0.368693,16.1671651655,2.82816e+09,99.9956828753,474.464,1000.0,698322.726678,3.0,697542.330461,5851.64,4497,1000.0,697540.0
700860.0,16771.223716,-763582.0,85.0,1000.0,4498,17.2586206897,0.0,0.334544,16.3079844468,2.65245e+09,99.9956828753,474.519,1000.0,699765.716085,3.0,699113.522514,5852.72,4498,1000.0,699107.0
700929.0,16410.7000044,-763334.0,73.0,1000.0,4499,23.1555555556,0.0,0.311933,18.3363095227,2.52255e+09,99.9956828753,474.576,1000.0,699866.731773,3.0,699199.658379,5853.88,4499,1000.0,699190.0
701913.0,16816.1265406,-764239.0,122.0,1000.0,4500,24.5641025641,0.0,0.276057,24.3339952897,2.67657e+09,99.9956828753,474.565,1000.0,700862.468329,2.0,700168.476507,5855.01,4500,1000.0,700164.0
701436.0,16631.8365835,-763466.0,64.0,1000.0,4501,17.6034482759,0.0,0.317018,13.7225458269,2.58068e+09,99.9956828753,474.585,1000.0,700457.520785,3.0,699783.614445,5856.15,4501,1000.0,699759.0
701953.0,16831.8300526,-763432.0,76.0,1000.0,4502,19.0,0.0,0.370916,15.6867929067,2.69493e+09,99.9956828753,474.64,1000.0,700874.42854,3.0,700224.341495,5857.33,4502,1000.0,700234.0
702757.0,16561.9636954,-765033.0,80.0,1000.0,4503,18.3636363636,0.0,0.411151,17.1245317243,2.62002e+09,99.9956828753,474.727,1000.0,701678.761759,3.0,701031.453273,5858.53,4503,1000.0,701016.0
703564.0,16682.6145402,-765894.0,53.0,1000.0,4504,13.1710526316,0.0,0.334297,12.464041076,2.59615e+09,99.9956828753,474.765,1000.0,702584.78426,3.0,701913.646175,5859.68,4504,1000.0,701884.0
701656.0,16764.0305975,-765085.0,150.0,1000.0,4505,24.4146341463,0.0,0.228284,26.9217253912,2.68902e+09,99.9956828753,474.845,1000.0,700606.600084,3.0,699893.528289,5860.9,4505,1000.0,699889.0
703965.0,16312.8168012,-766145.0,74.0,1000.0,4506,14.9848484848,0.0,0.290899,12.7356483984,2.52727e+09,99.9956828753,474.964,1000.0,703011.536806,3.0,702305.051953,5862.11,4506,1000.0,702280.0
704437.0,16484.4626224,-767051.0,71.0,1000.0,4507,23.8571428571,0.0,0.24265,17.1943670574,2.54739e+09,99.9956828753,475.031,1000.0,703461.240527,3.0,702682.443453,5863.35,4507,1000.0,702662.0
705957.0,16708.6220173,-767637.0,86.0,1000.0,4508,21.9347826087,0.0,0.243068,19.4191771799,2.687e+09,99.9956828753,475.161,1000.0,704999.024042,3.0,704094.037028,5864.55,4508,1000.0,704088.0
704598.0,16764.8370119,-766725.0,59.0,1000.0,4509,21.2608695652,0.0,0.259206,15.1878595432,2.69881e+09,99.9956828753,475.249,1000.0,703680.169434,3.0,702591.782515,5865.77,4509,1000.0,702589.0
706160.0,16580.9022957,-768095.0,105.0,1000.0,4510,24.3414634146,0.0,0.27488,19.7615168719,2.6605e+09,99.9956828753,475.377,1000.0,705244.693005,3.0,704158.794165,5866.99,4510,1000.0,704150.0
705227.0,16398.4236835,-767429.0,72.0,1000.0,4511,24.487804878,0.0,0.318449,17.0051956927,2.55492e+09,99.9956828753,475.46,1000.0,704331.207574,3.0,703241.727465,5868.24,4511,1000.0,703202.0
705639.0,16564.6620023,-768149.0,67.0,1000.0,4512,16.6,0.0,0.304434,15.2131522046,2.66065e+09,99.9956828753,475.517,1000.0,704648.133174,3.0,703552.205386,5869.37,4512,1000.0,703552.0
706468.0,16446.0247836,-768788.0,87.0,1000.0,4513,19.4807692308,0.0,0.332328,17.470293891,2.51243e+09,99.9956828753,475.544,1000.0,705456.223821,3.0,704443.840883,5870.54,4513,1000.0,704430.0
706075.0,16482.117656,-769736.0,75.0,1000.0,4514,21.5531914894,0.0,0.359027,17.9796676071,2.69636e+09,99.9956828753,475.589,1000.0,705104.297442,3.0,704283.175818,5871.77,4514,1000.0,704258.0
707098.0,16560.2325886,-771420.0,75.0,1000.0,4515,20.6170212766,0.0,0.320171,16.4556828333,2.64097e+09,99.9956828753,475.622,1000.0,706039.032406,2.0,705340.649125,5872.96,4515,1000.0,705345.0
