AverageQLoss,AverageReturn,AverageAbsQ,AveragePolicySurr,MaxEsReturn,QFunRegParamNorm,StdReturn,MaxReturn,AverageY,Epoch,AverageAction,AverageAbsQYDiff,Iteration,AverageAbsY,MinEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,AverageQ
453.868,2548.39100124,371.714,-373.73,1089.28508792,278.865,1726.57621683,4920.16100919,371.269000093,3526,0.999886,10.1737721102,3526,371.622569105,19.1664528166,204.850799101,32.5317823901,178.262,430.802406306,444.044104197,371.276
484.154,1892.38254042,370.693,-372.636,1944.74452348,278.876,1993.55163195,4680.02171476,370.303956372,3527,0.999894,10.4109788065,3527,370.644709953,-12.2286673672,143.961241932,16.9763503564,178.297,751.623951737,534.349512013,370.275
455.3,2341.46066588,370.72,-372.551,1093.56679425,278.944,2302.96385722,4980.46212282,370.204288344,3528,0.999967,10.3740342392,3528,370.638058141,73.6404561685,142.407551848,16.3954306756,178.315,405.844414716,525.122963784,370.201
471.412,1779.61167796,371.372,-373.446,641.892955411,278.987,1747.07098401,4359.41944473,370.96256964,3529,0.999912,10.3356251136,3529,371.290200489,-5.35966234374,160.030675701,53.9225830756,178.337,272.303614454,273.260655477,370.95
470.712,2971.94036844,370.955,-372.855,2024.36959288,279.017,1864.73105491,4507.06512557,370.473813309,3530,0.999911,10.3016117243,3530,370.863661845,-9.61171811627,205.142009638,83.0276247834,178.343,681.976189403,407.083299569,370.477
430.449,2409.12030569,370.674,-372.603,2832.96175867,279.067,1578.1341533,4713.65059858,370.274361974,3531,0.999939,10.2844009145,3531,370.58910444,17.4228197564,199.674320413,71.3151389586,178.386,959.411549717,513.544011439,370.259
451.155,702.111654575,370.856,-372.849,700.724007224,279.125,1311.02016416,4478.14786459,370.451124533,3532,0.999967,10.3031187918,3532,370.798216841,-7.14181242467,99.9464533988,44.3389119552,178.388,275.940675067,264.564939626,370.44
477.889,2693.88783316,370.052,-371.943,1800.83983181,279.143,2038.03742583,4786.52000146,369.602891924,3533,0.9999,10.4654896873,3533,369.935253767,-6.51581921005,199.342154823,51.871521364,178.394,503.389678243,229.526409539,369.594
467.521,663.156306059,369.791,-371.642,1201.50847809,279.222,1330.45388489,4878.14289914,369.31442768,3534,0.999919,10.4684834091,3534,369.690388064,-8.5860061636,75.114460701,8.10851328948,178.433,348.858358508,211.815240825,369.323
482.051,2164.31934557,369.434,-371.047,949.55379842,279.277,1693.34554424,4754.73552576,368.920378107,3535,0.999934,10.5466442659,3535,369.342634089,-7.92457997514,188.193435275,35.1606756033,178.476,287.674626483,158.805877623,368.9
416.158,2462.97037801,369.606,-371.497,542.729428829,279.283,1504.13106078,4595.11034232,369.200409296,3536,0.999915,10.3261245936,3536,369.539801598,4.77371378288,202.205452226,231.742911794,178.493,161.307475628,194.456747235,369.2
433.197,2639.90856351,369.758,-371.633,1494.87663524,279.293,1768.72744795,4740.89530318,369.290359024,3537,0.999923,10.3334826256,3537,369.694105808,22.854451289,204.696787087,486.923106636,178.519,431.268697347,355.374514177,369.264
446.87,973.260959339,369.306,-371.329,485.133425258,279.352,857.668204091,4095.40389312,368.886686578,3538,0.999945,10.4468909202,3538,369.218766852,14.8942948382,176.150940871,33.8199977404,178.565,164.897956326,187.943030247,368.899
491.526,704.997800423,369.289,-371.267,1055.63935321,279.39,269.675276798,1354.07272448,368.823834106,3539,0.999923,10.6852973513,3539,369.224110367,-6.75476352809,181.505177652,327.288036385,178.566,321.222986903,268.545233975,368.814
471.963,1163.25445332,369.437,-371.494,753.088091368,279.437,875.166296294,3911.66123667,368.89659271,3540,0.999868,10.5071362338,3540,369.355786914,132.526179413,199.600869693,370.112255949,178.612,271.245695393,365.122358928,368.901
435.772,659.100431969,369.471,-371.549,1384.14846081,279.478,276.424490171,1400.17865441,369.011141605,3541,0.999889,10.3422263696,3541,369.398059344,120.387269434,195.98069328,188.299991751,178.573,431.239080913,598.671053883,368.987
476.335,1004.19515331,369.573,-371.686,522.416593412,279.528,957.685195287,3945.50957124,369.139608273,3542,0.999928,10.4252753053,3542,369.506853954,176.70535228,186.929423556,197.351362161,178.573,122.330685422,362.581792161,369.144
472.553,2182.59274021,369.283,-371.419,1260.75605562,279.595,1548.81394481,4626.74269068,368.901411104,3543,0.999937,10.4723737243,3543,369.238343473,2.14993115133,215.255155141,52.2540034664,178.589,465.079820601,392.793905581,368.893
481.897,3277.7529494,369.243,-371.299,1322.7679485,279.605,1322.87652114,5245.21851238,368.831588865,3544,0.999872,10.5917369139,3544,369.159056339,36.9160663061,299.451058204,447.778570705,178.62,453.83768835,487.162895911,368.822
464.874,3374.72894536,369.088,-371.213,861.307274375,279.645,1428.86420274,4918.53352814,368.712515094,3545,0.999971,10.5015550607,3545,369.028624887,46.3272408512,231.376738979,962.783578931,178.626,309.796612029,336.271942069,368.705
444.125,3333.95832807,369.504,-371.591,2354.72860581,279.743,1418.62343756,4521.2084915,369.074518836,3546,0.999858,10.2353421818,3546,369.442980129,401.76540698,252.408314982,49.8909217711,178.641,817.971462921,1507.47504416,369.064
417.055,3165.93660791,369.204,-371.379,921.715573495,279.764,1461.54660695,4482.25679581,368.856794549,3547,0.999922,10.0894019318,3547,369.125558504,28.2275004754,211.211411067,54.9159233576,178.643,364.85413048,469.268595177,368.861
427.428,4066.55301361,368.842,-371.051,2924.23045109,279.816,359.921930333,4659.59225992,368.437435477,3548,0.999928,10.1782036558,3548,368.756357057,-12.2837611031,228.244901561,3213.19698155,178.712,979.105355644,1132.0306593,368.435
431.118,3967.85075695,369.414,-371.836,969.057374207,279.821,1152.48818606,4741.0119311,369.119390755,3549,0.99994,10.2245590209,3549,369.378142762,129.897847602,225.863804574,564.749579445,178.719,345.512423324,417.543048248,369.087
460.731,4342.89512378,369.248,-371.732,1077.98725871,279.87,136.410247549,4559.25597879,368.829604318,3550,0.999947,10.26794851,3550,369.168865373,149.021654117,227.065818313,4032.55158834,178.717,372.064113494,649.306223927,368.828
421.921,3708.2180522,369.478,-371.896,1995.18991324,279.909,1134.49135222,4735.82999182,369.12991833,3551,0.999897,10.1264404649,3551,369.423858473,158.285875866,231.413731452,558.391300968,178.757,745.128138327,1034.63969995,369.13
447.797,2703.33557555,369.787,-372.356,1627.02238717,279.965,1603.15526146,4384.49368095,369.418156856,3552,0.999903,10.1526045475,3552,369.716671258,99.6807882019,206.728584053,44.0279430428,178.774,640.690643845,967.48877554,369.418
428.407,2213.29255616,370.252,-372.689,2589.73336549,280.034,936.919333657,3985.60977519,369.864871293,3553,0.999872,10.0885496243,3553,370.160819591,609.674630095,206.941910646,724.395280303,178.791,990.029367696,1599.70399779,369.842
447.12,2626.21284667,370.826,-373.263,1290.90516657,280.067,1569.12310125,4308.51495241,370.465819438,3554,0.999892,10.0851070209,3554,370.760194716,13.8179965795,176.506346403,14.5126458612,178.808,551.641897116,605.139008588,370.457
443.744,1653.00543384,370.853,-373.256,1165.85615423,280.108,1315.56258941,4446.54061881,370.49009122,3555,0.999915,10.1460034909,3555,370.763342144,20.2493851686,137.824776528,13.7382565591,178.787,438.648934372,431.414540928,370.496
449.422,2257.34927374,370.529,-372.837,1797.54509892,280.122,1167.27666362,4033.48183489,370.198611987,3556,0.999911,10.1379141767,3556,370.449010592,34.7574212258,178.335829331,533.188235508,178.808,688.699333886,710.013297545,370.202
446.791,1645.32268155,370.046,-372.355,1045.87027094,280.15,1392.53811916,4056.46202947,369.712271422,3557,0.999905,10.0926429249,3557,369.99527184,51.2060106329,166.392053579,11.6719836012,178.808,341.416930111,350.726663887,369.697
433.872,1089.29369354,370.888,-373.188,1368.85909142,280.188,1096.16576326,3616.25966063,370.568831934,3558,0.99994,10.0426040154,3558,370.834437618,8.09848678658,129.68211759,15.0184169108,178.793,481.290867805,401.784486969,370.548
439.055,2586.04794833,370.695,-373.077,835.945785546,280.26,1030.28617733,4540.23741616,370.322145624,3559,0.999884,10.1501255034,3559,370.591284322,13.741984813,195.823720096,698.232442039,178.837,358.528582792,361.096913912,370.325
430.538,2107.85219097,370.834,-373.188,2239.53175112,280.316,1123.6173348,4313.46371328,370.48730383,3560,0.999917,10.0829128089,3560,370.762559475,254.137966782,206.263435752,568.978769245,178.836,859.766885936,1044.06115298,370.473
443.602,2083.0268419,371.813,-374.144,1833.37999562,280.371,1264.56252365,4509.16519238,371.451156918,3561,0.999907,10.0783408703,3561,371.703759053,196.189434718,241.647461706,350.768911745,178.841,652.337989648,772.907501193,371.468
425.56,1714.54810018,371.315,-373.568,1168.94848923,280.424,1055.90904699,4230.88698507,370.97307093,3562,0.999807,9.90125421792,3562,371.246236568,134.648001642,223.801459394,52.0134024834,178.953,368.183437687,447.596247375,370.958
423.482,624.026248729,371.653,-373.99,1099.03723753,280.442,518.105380298,2044.24127725,371.329908094,3563,0.999886,9.82572929895,3563,371.536125629,63.2635460535,148.840700046,50.9610486601,178.929,378.406648831,538.119772098,371.348
471.971,2566.3965886,371.68,-373.998,2492.87843202,280.499,839.425563626,4477.32149076,371.413773003,3564,0.999925,10.1231916223,3564,371.641156801,38.2390984877,262.987288382,1063.30616586,178.916,1014.76605558,743.280246789,371.374
470.874,2674.17767892,372.225,-374.615,1162.97877511,280.508,1068.44198893,5007.93789765,371.941203234,3565,0.999892,10.1701259151,3565,372.133482191,467.153551743,282.071664838,1258.98796512,178.879,347.912611684,815.066163427,371.94
493.494,2709.78154825,371.479,-374.065,2325.00248697,280.565,1371.12161378,5553.99595365,371.161257517,3566,0.999938,10.1728228794,3566,371.373573774,153.716886883,279.016976877,1009.74972134,178.898,701.531463652,813.539381742,371.156
438.213,2426.85960241,371.719,-374.172,1473.99920646,280.592,1391.12463175,4705.17064919,371.333154263,3567,0.999946,9.95781330715,3567,371.648626684,0.104962101635,259.127604835,330.40077723,178.906,592.765228352,586.552280616,371.313
408.224,1264.79557062,372.359,-374.703,1006.27313632,280.668,871.42808359,2615.24728671,372.050941237,3568,0.999944,9.89597287173,3568,372.308729271,-1.89782648185,229.100348087,19.5002907743,178.919,381.912948728,454.071647313,372.047
401.913,2996.86203236,372.133,-374.37,1599.18124284,280.73,1124.24183671,5685.52096413,371.797033728,3569,0.999941,9.84321716191,3569,372.05654655,25.1730470876,286.293998813,73.6440460677,178.926,553.349007965,588.876190231,371.793
408.929,2480.53193853,372.078,-374.25,654.726328303,280.76,1197.33847647,4861.50718552,371.706953458,3570,0.999932,9.8730195288,3570,371.987874793,-2.73462676621,282.430067235,503.575254208,179.004,203.391965427,251.39763334,371.71
415.929,3209.80884085,372.158,-374.391,781.248948008,280.822,1855.98074232,5881.66743663,371.835221378,3571,0.999933,9.89825364017,3571,372.121690624,166.380597879,253.400239749,135.090737359,179.038,214.316723338,470.275570596,371.812
448.316,3112.53870698,371.952,-374.11,2252.02192023,280.894,1453.61544519,5279.14806209,371.59838958,3572,0.999915,10.0352714504,3572,371.89628586,197.016461463,282.119023317,72.7947575933,179.055,752.263196683,1189.03409669,371.599
447.852,3301.90781157,371.374,-373.65,1771.83607017,280.965,1446.5833316,5512.16894408,371.018181107,3573,0.99997,10.1262689218,3573,371.298858773,40.1873893413,307.146592401,1157.20735106,179.126,571.111618535,416.128793093,371.015
439.239,1407.29516259,372.375,-374.478,947.145777817,280.974,810.579924543,3806.93492506,372.041341487,3574,0.99994,10.0564959584,3574,372.333612261,-6.3264917339,262.390108904,147.110357176,179.178,298.917215179,282.273673617,372.016
464.64,1896.9753526,371.388,-373.46,1248.62750562,281.015,1294.68319609,4228.36770156,371.008776861,3575,0.999904,10.2214771333,3575,371.322137208,41.1534131184,246.850927956,129.765516323,179.178,407.01598907,528.770915226,371.003
449.023,624.036587325,371.094,-373.067,466.54543422,281.067,992.657813726,3856.74092127,370.730551144,3576,0.999952,10.1180521641,3576,371.030859861,-2.11516149858,101.93038574,6.77253368135,179.183,154.53099526,151.292536357,370.718
432.937,860.54962895,371.657,-373.669,1388.69342193,281.09,1323.64244967,5396.46532916,371.308432354,3577,0.9999,10.0565473359,3577,371.567910184,1.06447688645,127.231677235,20.0330850814,179.22,530.995545858,512.854101117,371.318
426.248,3661.83733893,370.436,-372.566,1089.48726265,281.14,1678.81531636,5378.69046918,370.02141487,3578,0.999951,10.0425674511,3578,370.35771191,55.0960207537,269.433687342,56.231821523,179.226,382.733270002,438.418435881,370.016
437.277,3166.96342812,371.221,-373.391,2897.56373642,281.153,1162.11179277,4759.69430781,370.849131488,3579,0.999948,10.0469540896,3579,371.134639224,7.95810035278,263.130164043,1417.67722085,179.273,1044.74120136,597.045932343,370.849
481.028,1811.83567178,370.815,-373.016,1504.68689286,281.239,1406.92344579,4232.44769076,370.458676834,3580,0.999874,10.1473052762,3580,370.737365773,-0.44069382954,220.608300479,50.5328876869,179.288,537.599736407,397.712619005,370.455
429.856,663.202056287,370.971,-373.197,1400.80433659,281.281,665.33352654,2772.09401961,370.569400644,3581,0.999964,10.055658605,3581,370.88998027,-1.10337255487,163.115428122,14.8774903137,179.32,635.610279579,672.661759876,370.558
440.801,1662.87103108,371.139,-373.354,1581.68451201,281.285,1195.98178472,3794.54321239,370.785013407,3582,0.999884,10.0752846201,3582,371.064839427,134.542052723,235.948974999,69.6103659761,179.344,507.890483733,551.636983595,370.773
433.445,750.725336426,371.376,-373.6,1334.75742614,281.343,934.074711154,4185.31058717,371.040901988,3583,0.999901,10.066362548,3583,371.327292691,47.5931153481,145.377116229,67.9591587136,179.359,561.80184692,550.659575228,371.049
443.022,1185.73135559,370.756,-372.676,2558.19456576,281.402,751.351889674,2815.58818839,370.297555238,3584,0.999952,10.2867863755,3584,370.632739009,175.232112782,206.137266555,279.150708628,179.401,850.40622051,1149.24259807,370.279
438.293,1214.35538713,370.73,-372.788,1578.67159414,281.457,840.497544703,2967.93700128,370.392996798,3585,0.999929,10.2114100968,3585,370.671481977,14.5179456929,218.798334782,80.3446354241,179.442,661.959586574,646.771247271,370.396
477.354,1599.1989342,370.793,-372.741,396.17540202,281.489,1020.44503435,3889.31143446,370.483436218,3586,0.999906,10.4198946911,3586,370.743903158,99.5563647544,240.846678179,98.1023557641,179.433,138.277966345,200.658960703,370.428
474.014,3359.28650198,370.792,-372.887,3184.07935423,281.546,658.658585319,4174.77910003,370.377532036,3587,0.999898,10.3543752646,3587,370.690183008,196.690221717,237.026747113,1611.66417258,179.412,1221.80710531,1076.30461097,370.408
500.941,3104.80614597,369.722,-371.876,1852.80917295,281.632,965.275617614,4330.97657573,369.322438,3588,0.999917,10.6342709908,3588,369.614204642,83.7331352357,285.847456682,837.101618352,179.444,683.086619167,815.435771788,369.311
455.174,2166.82836752,370.251,-372.36,1590.42457424,281.65,1082.68774829,4161.33544668,369.822385754,3589,0.999936,10.3989033386,3589,370.158575161,259.044233482,257.540667432,752.463807554,179.478,520.384177092,716.285917306,369.826
447.114,2991.14260106,370.383,-372.378,1788.97940565,281.698,1336.43002033,4812.77350094,369.958249133,3590,0.999944,10.4332177463,3590,370.315828544,-2.43793941013,287.964084853,1048.96769713,179.548,643.063148098,613.58773377,369.95
458.979,3240.83009069,370.242,-372.486,1353.85774106,281.713,1356.99599507,4982.09037577,369.780086174,3591,0.99992,10.5512746145,3591,370.166170603,4.86725901957,272.918223064,1274.02975271,179.535,530.540437602,455.047479358,369.761
458.453,1544.18226718,371.35,-373.461,2235.78980632,281.745,1067.6946491,4180.2434182,370.874099564,3592,0.999886,10.4562211975,3592,371.279760522,0.713757389079,246.345942034,94.7358925607,179.571,877.973045519,809.057780143,370.89
438.707,2824.19890828,369.787,-371.935,1261.17810703,281.83,1219.27475354,4874.61027431,369.290204525,3593,0.999937,10.4545343573,3593,369.705865371,-3.02011386282,255.946370326,1121.5487577,179.661,458.047393875,368.161765336,369.256
467.03,3428.05412123,370.36,-372.889,4074.66059522,281.869,1580.45445682,5366.84470705,369.931208795,3594,0.999894,10.5696317003,3594,370.270138031,103.815894239,233.083575593,1140.1663216,179.663,1744.9943756,1632.58150038,369.933
518.06,3128.54770102,370.052,-372.502,1129.53212228,281.938,1407.2860617,5534.86537804,369.611789885,3595,0.999902,10.8208424071,3595,369.955123614,114.126565864,303.986884244,377.890327882,179.637,416.00802186,551.278657814,369.602
452.936,4092.36419934,371.081,-373.662,942.770376841,281.964,1148.89399936,5140.41908072,370.682963852,3596,0.999888,10.4270160677,3596,370.97280469,24.3542571377,274.804967081,1896.83229644,179.722,340.395513994,511.738419863,370.678
438.384,4654.21488602,371.448,-374.143,1189.10591749,281.975,195.809369701,5013.540504,371.068032066,3597,0.999902,10.3153666501,3597,371.380391037,11.9213390904,282.816998606,4358.85277967,179.755,480.683454539,593.585610341,371.056
480.442,4042.33060473,371.788,-374.56,2146.64824916,282.005,1118.71886718,4792.64636467,371.423362228,3598,0.999834,10.4937513719,3598,371.680938245,1041.54664894,269.763198444,1342.08376048,179.768,398.7894102,1555.54366971,371.434
503.297,2777.54269871,371.728,-374.094,1472.13161273,282.052,1404.88634808,4885.07183441,371.318399422,3599,0.999916,10.6130810311,3599,371.661531896,10.754399623,300.542412959,1062.57757843,179.765,528.913047242,684.271390283,371.291
450.435,4643.64913757,371.609,-374.019,850.661399089,282.105,215.114709901,4894.7179894,371.228065094,3600,0.999933,10.4122187176,3600,371.506375771,134.286444027,296.292018459,4268.02513795,179.814,285.151902876,405.658578248,371.23
469.498,2800.14631647,372.549,-374.965,1724.48076383,282.134,1397.50911982,5883.54441655,372.200348091,3601,0.99993,10.4253089276,3601,372.500816478,871.136879686,312.624678357,1078.08934532,179.836,332.052561928,1196.66747741,372.184
443.749,4372.81949735,372.999,-375.268,1752.14367092,282.166,1128.47423832,5329.22843349,372.603422651,3602,0.999904,10.3044758231,3602,372.958236445,187.134312928,317.714318298,1046.79918376,179.846,562.374846324,789.04871417,372.588
470.099,4512.48725925,373.568,-375.979,1875.00091606,282.253,980.620732595,5143.00694951,373.202858276,3603,0.999938,10.509608931,3603,373.536188472,26.313415771,299.055668237,1495.90100458,179.859,782.205956061,805.332393859,373.203
476.35,3309.49739155,372.375,-374.861,1963.74804708,282.302,1208.03849353,4509.30696806,372.002684674,3604,0.999957,10.5511089948,3604,372.299679253,1062.66299924,256.373686621,935.997501407,179.859,378.537785068,1450.09790021,371.993
456.637,4520.98843191,373.501,-376.045,1743.98372765,282.34,151.441341851,4834.25676596,373.140227825,3605,0.999957,10.4813885947,3605,373.447302914,174.500097337,310.96842907,4341.41743895,179.886,624.633736928,674.947169454,373.137
482.035,4134.28124944,374.194,-376.673,1020.43045156,282.336,983.27208506,5076.29969533,373.784220704,3606,0.999945,10.4733469249,3606,374.131313382,312.458674273,291.451575685,2176.82876214,179.92,250.080635426,795.979702991,373.769
491.032,3529.38403036,373.442,-376.021,1840.79758493,282.375,992.478244355,4627.88516288,373.042921221,3607,0.999934,10.4154070096,3607,373.349757315,-8.45966782163,272.391066264,1246.87124722,179.929,756.824184616,580.558747015,373.051
450.119,4119.89926658,374.009,-376.604,1378.7581239,282.428,640.477029664,4835.17515262,373.670517416,3608,0.999955,10.3805963411,3608,373.937935408,84.1549081658,287.295930188,2259.63731186,179.972,462.811202833,616.893838625,373.654
452.774,3811.69421038,374.786,-377.447,966.802747782,282.457,705.729697375,4558.60160876,374.406075756,3609,0.999924,10.2774693354,3609,374.721861768,392.029013856,279.371991527,1777.47207566,179.996,236.685173489,701.314097806,374.405
449.477,3575.62534591,374.924,-377.653,2027.56003009,282.498,718.727545053,4224.16517241,374.568878452,3610,0.999938,10.2677181047,3610,374.834096593,-1.74344829466,256.713785253,1570.83835018,180.005,806.980596319,1036.40892116,374.557
438.8,3887.27067964,375.528,-378.082,2069.58386247,282.545,769.833657305,4444.81526704,375.16632557,3611,0.999886,10.1460535944,3611,375.444410178,12.2255799539,254.79214809,1556.06217958,180.021,839.982183313,1033.2818003,375.163
493.763,3265.26215463,375.674,-378.242,1687.49673271,282.602,1404.81589567,4721.48408638,375.34852319,3612,0.999931,10.3999327163,3612,375.60049204,44.9378139904,266.001414433,590.092922719,180.038,627.372481595,839.479626584,375.326
423.122,3760.75675151,375.894,-378.458,2399.04618283,282.61,1037.58269811,4506.29826949,375.538660714,3613,0.999925,10.0088360764,3613,375.806493092,330.917965464,224.472510352,535.979930246,180.057,874.625349205,886.784926917,375.53
484.572,3315.05720531,375.607,-378.011,744.177079216,282.649,1339.13257201,4788.09943243,375.232277748,3614,0.999909,10.4042669735,3614,375.4955514,76.42403331,233.51954658,1089.94151406,180.094,238.587590767,403.330388773,375.236
463.815,2482.34820064,376.656,-379.147,2114.54657935,282.707,1231.22914165,4555.06102114,376.377296658,3615,0.999948,10.1167344644,3615,376.615855888,398.412321897,232.553765193,432.482022402,180.142,623.17817604,1118.60872954,376.363
472.481,2179.72437121,376.318,-378.808,2606.13307455,282.738,1433.0141265,4641.45752623,375.968877625,3616,0.999864,10.2614507982,3616,376.224512324,1.56510922111,224.671576345,488.353598437,180.175,1068.33141734,1230.69524848,375.973
440.763,2598.67674697,376.037,-378.595,1473.07428454,282.803,1111.94939825,4647.1906699,375.721900706,3617,0.99997,10.2048809198,3617,375.970439333,0.0354850431958,282.051507433,407.475724443,180.192,527.712438113,495.918258636,375.715
439.802,2263.90650066,377.21,-379.79,1048.68328282,282.877,1224.22891928,5022.82890803,376.887674427,3618,0.999905,10.1319130665,3618,377.152762612,-4.43147231396,272.334493628,403.957428949,180.187,352.065438672,346.441446556,376.865
493.445,2316.06009517,377.137,-379.539,858.464500054,282.917,1159.93170739,4414.6711118,376.780819643,3619,0.999947,10.3826732908,3619,377.07429227,179.387314705,261.715603012,645.66470664,180.181,276.66107696,428.885979752,376.762
473.21,2539.25263892,376.352,-378.794,2646.24638558,282.965,1568.02015126,4783.43136692,375.948672866,3620,0.999877,10.4137793561,3620,376.250538767,239.053149936,261.012448965,603.498812114,180.145,1005.26541529,1202.040919,375.95
473.072,2081.79064093,376.507,-378.991,919.906543,283.009,1071.35496399,4857.37214266,376.149374489,3621,0.999948,10.3496481589,3621,376.43234007,147.849120128,237.919641404,747.303058538,180.186,280.488535712,424.518443574,376.159
492.761,2890.76682572,376.322,-378.828,1285.77972212,283.058,1256.32879233,4708.38372126,375.947636155,3622,0.999954,10.3263689472,3622,376.241293056,134.106432712,239.239725911,381.438272577,180.198,492.604080724,678.409875563,375.933
486.96,2737.97730383,376.774,-379.274,1026.19869518,283.114,1157.71790773,5045.93193891,376.418848846,3623,0.999935,10.3899267484,3623,376.699035374,26.5713323653,236.352400592,1097.35949943,180.185,351.328260671,381.444749134,376.422
490.15,3311.54527525,377.119,-379.631,925.187607099,283.157,1457.85424089,4811.89086712,376.788225271,3624,0.999906,10.2509945627,3624,377.058943563,-3.43779597442,238.015757696,257.178509159,180.181,333.795739686,350.313677531,376.781
482.79,2437.18611179,376.717,-379.076,2330.30432613,283.207,1807.50975811,4918.13121336,376.347919135,3625,0.999931,10.2917010164,3625,376.63847039,30.3048487705,201.414046276,155.975966807,180.164,864.910795177,673.329026433,376.317
472.094,4249.26220051,377.246,-379.623,2231.0676278,283.239,797.042440771,5051.34793062,376.86518318,3626,0.999921,10.274367468,3626,377.177991463,-9.52321595056,226.965010793,2045.28503784,180.203,889.16370091,778.735958662,376.859
458.266,3896.63486349,377.602,-380.012,260.806872841,283.308,1151.79236147,4948.31357977,377.24228245,3627,0.999914,10.1112246262,3627,377.517705528,-8.35337468999,207.669447425,472.696431315,180.212,118.766360669,158.092942903,377.242
466.885,2671.62082865,377.298,-379.757,4730.20117008,283.387,1518.66275669,4638.62979235,376.95647378,3628,0.999874,10.1952270697,3628,377.207708412,-9.07251546132,218.325172778,220.465140896,180.261,1517.06156374,729.659491755,376.96
490.414,3110.36900797,378.073,-380.543,965.413571565,283.409,1550.96802332,4850.15725578,377.744941618,3629,0.99996,10.2569356735,3629,377.99086705,-6.14923642039,207.994637362,318.403912076,180.249,298.452381042,310.989662614,377.741
439.959,2261.59838592,377.845,-380.326,1037.27260894,283.417,886.133077921,3974.76493432,377.547699362,3630,0.999911,10.0684814102,3630,377.8069018,-7.72201693076,225.161299707,444.763066419,180.241,465.501669569,480.759458816,377.513
462.637,1992.10061305,378.149,-380.656,1314.37198915,283.461,1273.30368735,4726.92056511,377.791626385,3631,0.99992,10.2186075446,3631,378.043405242,-10.1751363711,224.797401343,555.860096962,180.269,444.332845717,444.452135973,377.794
489.53,1908.91149306,377.714,-380.181,596.138766721,283.519,635.263412247,3118.34781893,377.357033207,3632,0.999891,10.2380917315,3632,377.614675446,-8.85888884778,234.886955357,774.551825402,180.3,221.020944623,135.656522664,377.34
444.034,4041.0450818,378.608,-381.057,1801.10566974,283.592,1122.89608494,5141.68914574,378.307725302,3633,0.999902,10.0721969503,3633,378.54402973,199.698940682,232.406634582,948.358137952,180.311,665.761455092,864.941809487,378.293
434.049,3888.77826592,377.863,-380.271,681.091428827,283.636,851.096876165,5181.13908959,377.553807226,3634,0.999879,10.0460511286,3634,377.783159661,204.850891696,227.342282541,2267.29982628,180.308,207.153314629,392.415971471,377.548
436.322,3980.73157962,378.066,-380.55,2927.05552873,283.657,1091.0549558,5425.33714375,377.74233945,3635,0.999939,10.0542187793,3635,377.969950138,207.430526854,255.756937872,1692.35197589,180.341,1141.1368244,1753.61169494,377.737
464.312,3960.82453858,378.242,-380.616,1031.61942077,283.711,1183.58691729,5159.86803911,377.906633727,3636,0.999921,10.1126852771,3636,378.189591825,51.21478741,220.023943116,1141.90922429,180.346,368.283392414,401.652914131,377.915
432.737,3248.19198137,378.656,-380.95,1315.77763969,283.734,1389.03010475,4896.35123566,378.33292748,3637,0.999957,10.0198707915,3637,378.579438889,-7.77957655576,209.243081804,316.379096386,180.321,478.353895796,419.084151019,378.322
461.902,1244.46539435,378.729,-381.05,1207.88989009,283.761,1229.64601861,4084.21700993,378.403147749,3638,0.999981,10.1199827665,3638,378.636490801,-9.77942537196,168.555539192,187.022106048,180.331,477.99705628,555.5891952,378.4
450.454,3580.46102881,378.115,-380.543,1194.36001582,283.796,913.054996544,4798.47190583,377.777354695,3639,0.999931,10.1820338511,3639,378.040140459,-11.2891288301,224.715723108,1974.79786305,180.365,428.357469811,378.599507897,377.772
480.458,2197.81271563,378.556,-381.06,2325.74264059,283.828,1265.64874474,3994.94101996,378.242347085,3640,0.99996,10.259339354,3640,378.5027733,-11.0000843727,206.499983331,316.325564685,180.341,667.597324198,243.751198911,378.208
524.483,3329.63903015,378.967,-381.549,2181.39256517,283.864,1372.454246,4886.85709979,378.542113512,3641,0.999937,10.4632086867,3641,378.851002008,-11.9646162569,231.125314156,360.041224136,180.383,803.270280529,531.870118381,378.549
473.357,2421.87376745,378.939,-381.512,899.240645092,283.913,1187.40090951,3707.74884228,378.562507276,3642,0.999916,10.159224151,3642,378.844121872,-7.88115147023,206.923528001,616.571640502,180.412,303.817223424,400.429701134,378.565
456.036,1593.44473004,379.232,-381.729,1224.30810586,283.961,1132.2120831,3476.45218975,378.913029015,3643,0.999944,10.1323946963,3643,379.195508487,18.3067935235,178.590300054,257.50497463,180.412,517.524201556,651.610427011,378.876
430.787,1701.73427818,379.339,-381.688,950.808091613,283.983,1359.42077673,4009.91126383,378.928046932,3644,0.999983,10.1116568966,3644,379.23672054,174.301179569,165.07792872,16.5562081824,180.46,287.305753487,398.069747095,378.931
463.697,2536.55175275,379.101,-381.6,830.63113633,284.046,1146.240023,4055.00728095,378.712242462,3645,0.999954,10.1490136502,3645,379.005473194,-8.66897477749,195.570137066,315.909278062,180.465,243.575101289,210.92874419,378.711
453.93,1600.77086093,380.5,-382.918,2894.02635643,284.093,849.091349384,3219.50311808,380.082043572,3646,0.999874,10.1966695952,3646,380.418048021,247.553753512,209.085385852,77.2741144006,180.529,1323.23630146,1570.79005497,380.052
