AverageAbsQ,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageAction,AverageReturn,StdReturn,MinEsReturn,AverageDiscountedReturn,Iteration,AverageEsReturn,MaxReturn,AverageY,Epoch,AverageQLoss,QFunRegParamNorm,MinReturn,MaxEsReturn,AveragePolicySurr
0.895895,0.0,0.895859,0.0162753743574,0.895823284999,35.9775,0.916559,2147.32511486,858.232419264,967.915821066,185.37523686,117,967.915821066,2509.64904176,0.895815554275,117,0.00137618,30.7447,-424.143460743,967.915821066,-0.906676
0.900816,0.0,0.900816,0.0165029214511,0.90089471691,36.0856,0.930002,1408.07968848,1186.82326246,-341.068627682,171.491651422,118,-341.068627682,2706.6441765,0.90088904428,118,0.0012722,30.9137,-490.031417453,-341.068627682,-0.912048
0.901811,0.0,0.901811,0.0163421239733,0.901790972377,36.3756,0.956993,1513.65019656,1172.86647283,1887.98320917,206.855111935,119,1887.98320917,3020.80753982,0.901783553441,119,0.00115822,31.0366,-273.002635337,1887.98320917,-0.913495
0.915194,0.0,0.915179,0.0180397551244,0.915232177478,36.5843,0.973476,956.838310736,1126.29736598,1390.00680178,175.499192439,120,1390.00680178,2622.18938936,0.915223197839,120,0.00175646,31.1748,-311.422222683,1390.00680178,-0.928454
0.921787,0.0,0.921787,0.0162012040222,0.921811916462,36.7627,0.913065,2187.66862936,226.404629519,917.538080547,186.16542181,121,917.538080547,2365.4102881,0.921807492533,121,0.00111776,31.2821,1550.02291562,917.538080547,-0.934972
0.916088,0.0,0.916088,0.0171338737314,0.916130286186,36.8737,0.935821,2415.06800469,883.385689777,-255.641250678,213.126718649,122,-255.641250678,2802.14844294,0.916122886567,122,0.00161944,31.4414,-229.852901732,-255.641250678,-0.929802
0.932059,0.0,0.932056,0.0180987626774,0.932100646022,37.0031,0.962233,1756.25124807,1161.35212376,197.904658804,192.057754937,123,197.904658804,2811.07211138,0.932094033451,123,0.0017365,31.5844,-311.333775804,197.904658804,-0.944876
0.94153,0.0,0.941528,0.0171648614046,0.941561478066,37.1274,0.960112,1775.65917752,760.082836616,1668.67878783,208.883560486,124,1668.67878783,2663.5177326,0.941552985827,124,0.00136155,31.7571,252.317645135,1668.67878783,-0.954664
0.946274,0.0,0.946267,0.0168719724922,0.946289811852,37.2665,0.925052,2549.55866374,105.473984051,1311.00977733,196.923445058,125,1311.00977733,2745.30932337,0.946280035241,125,0.00134071,31.8994,2350.9845485,1311.00977733,-0.960133
0.957493,0.0,0.95747,0.0170388090324,0.957531706951,37.3724,0.913346,2495.92302403,273.830260823,1732.62030639,217.972732885,126,1732.62030639,2683.89904258,0.957516586519,126,0.00136211,32.0116,1775.45523603,1732.62030639,-0.969009
0.9655,0.0,0.965464,0.0173901811436,0.965526302583,37.4937,0.947475,1276.95650047,1164.46851578,1856.59502867,175.500872851,127,1856.59502867,2561.48049694,0.965501627027,127,0.00146259,32.168,-468.895426018,1856.59502867,-0.975843
0.967571,0.0,0.96749,0.0173368455507,0.967585865071,37.6996,0.968379,745.552859029,1022.80080309,997.297142249,161.859480059,128,997.297142249,2540.71417772,0.967521893399,128,0.00156505,32.316,-321.387903474,997.297142249,-0.978486
0.966029,0.0,0.965981,0.017122219769,0.966053590011,37.7783,0.938108,2511.58460275,205.895152075,1325.57385442,209.810818794,129,1325.57385442,2880.21459057,0.966004099478,129,0.00135588,32.407,2084.25903013,1325.57385442,-0.975857
0.974864,0.0,0.974808,0.0166029705763,0.974908988247,37.9371,0.959658,1981.49753776,933.562930719,690.574479304,196.307782271,130,690.574479304,2751.14697952,0.974843627095,130,0.001153,32.54,-56.7388383837,690.574479304,-0.987058
0.990446,0.0,0.990349,0.0185642568919,0.990442238196,38.0648,0.970681,2288.22131624,71.465046432,1603.05385849,180.434527882,131,1603.05385849,2377.7043344,0.990349647604,131,0.00204875,32.7262,2133.56457551,1603.05385849,-1.00364
0.995492,0.0,0.995364,0.0186084109878,0.995502708969,38.2294,0.966507,2441.84251544,902.658474087,1691.39788211,222.454113682,132,1691.39788211,2859.02428644,0.995430109416,132,0.00218255,32.8596,-262.040138349,1691.39788211,-1.01081
1.01003,0.0,1.00991,0.0188735312328,1.01008718064,38.4003,0.971966,1558.25202135,907.926400199,1606.60720832,181.621104261,133,1606.60720832,2793.80394314,1.00997293564,133,0.00183898,33.0177,-132.871599787,1606.60720832,-1.02263
1.02094,0.0,1.02076,0.019122846999,1.02097017637,38.5015,0.93797,2297.44453394,90.9265487577,1666.67814006,180.30155855,134,1666.67814006,2404.22233027,1.02080311204,134,0.00166556,33.1441,2074.56197025,1666.67814006,-1.03467
1.02378,0.0,1.02359,0.0191091258927,1.02383676693,38.6539,0.961035,2580.1532312,46.579451607,1532.41954112,213.025307118,135,1532.41954112,2640.53762672,1.02363613159,135,0.00162367,33.2565,2507.47484316,1532.41954112,-1.03846
1.03825,0.0,1.03807,0.0204939544411,1.03829671626,38.7484,0.951059,2655.15145681,552.249327529,1371.30522992,206.720641291,136,1371.30522992,3010.495274,1.03812496624,136,0.00245537,33.4007,1041.45927995,1371.30522992,-1.05032
1.04642,0.0,1.04621,0.0202708878351,1.04645145992,38.8019,0.989102,276.869657842,566.695611045,1576.76635719,181.112509758,137,1576.76635719,1618.27918728,1.04624571192,137,0.00217969,33.535,-473.784412097,1576.76635719,-1.0588
1.038,0.0,1.03776,0.0186919532173,1.03798841106,38.9,0.928826,2811.40828535,233.603397638,195.600554607,234.804717122,138,195.600554607,3042.26483644,1.03773178502,138,0.00176303,33.6343,2359.75585736,195.600554607,-1.04913
1.04688,0.0,1.04659,0.0190820641201,1.04691050308,39.0819,0.975238,866.304597389,952.307255317,247.919707173,160.683572878,139,247.919707173,2367.48440107,1.04662154835,139,0.00171676,33.7546,-453.430413678,247.919707173,-1.05975
1.05823,0.0,1.05799,0.0203715261625,1.05824817405,39.2119,0.93767,2552.59173565,587.71320543,1728.47144463,217.019605124,140,1728.47144463,2882.51027407,1.05800662618,140,0.00226976,33.8948,806.684976865,1728.47144463,-1.06944
1.05373,0.0,1.05346,0.0193674898486,1.05372511699,39.4286,0.941662,3054.85339688,121.024276554,1399.19460218,244.887627975,141,1399.19460218,3270.88249935,1.05346123099,141,0.0016952,34.0401,2904.95256328,1399.19460218,-1.06488
1.06544,0.0,1.06516,0.0206029830729,1.06547436977,39.5688,0.932073,2646.90093264,771.774754618,2010.94788459,236.532119307,142,2010.94788459,3145.81240953,1.06520112867,142,0.00237566,34.1912,390.8998844,2010.94788459,-1.07892
1.08204,0.0,1.08172,0.0200637872818,1.08204263169,39.7596,0.954153,2847.63446923,370.202948604,1768.97921737,234.68531135,143,1768.97921737,3153.42215771,1.08172617426,143,0.00234222,34.3304,2140.47706396,1768.97921737,-1.09364
1.08855,0.0,1.08814,0.0204479221755,1.08860501792,39.8872,0.985983,559.295578751,599.999276778,997.333128389,190.759922474,144,997.333128389,1626.50157619,1.08820517708,144,0.0024118,34.4682,-312.230691845,997.333128389,-1.1026
1.09607,0.0,1.09571,0.0216956717928,1.09618981315,40.0167,0.97665,915.981248972,888.205308155,1632.1396207,169.965102683,145,1632.1396207,2432.64787142,1.09583998458,145,0.00258177,34.6017,-292.87030641,1632.1396207,-1.11056
1.10762,0.0,1.10718,0.0213883325858,1.10763566785,40.1985,0.944448,2646.33583954,105.359605177,1357.99172493,207.505477985,146,1357.99172493,2770.2406635,1.10721101673,146,0.00218256,34.7219,2409.53864653,1357.99172493,-1.12365
1.11785,0.0,1.11743,0.021418846804,1.11795026986,40.3691,0.923377,2583.82719679,60.7802835821,2050.3338277,219.060124601,147,2050.3338277,2675.69751342,1.11754663853,147,0.00239036,34.8329,2490.84743858,2050.3338277,-1.13007
1.13315,0.0,1.13272,0.0217169510799,1.13313099302,40.554,0.965523,1768.8431197,1445.60894897,1682.9345627,209.73718111,148,1682.9345627,3178.80104971,1.13271371033,148,0.00260764,34.9648,-330.790229611,1682.9345627,-1.14616
1.14264,0.0,1.14223,0.0223198328269,1.14270081832,40.7318,0.954784,2041.29178537,1116.44367019,1865.65359485,219.523301755,149,1865.65359485,2968.9427,1.1423056604,149,0.00255313,35.1217,-79.4024599261,1865.65359485,-1.16
1.15397,0.0,1.15355,0.0216283041094,1.15399041512,40.9047,0.983775,714.903767034,904.643804661,1777.55783147,162.090643675,150,1777.55783147,2185.79760875,1.15360126052,150,0.0021467,35.2489,-402.699141746,1777.55783147,-1.16854
1.16206,0.0,1.16151,0.0223642081695,1.16208246615,41.0006,0.918461,2561.3603012,95.5219960454,1565.84523886,203.634536519,151,1565.84523886,2694.57997919,1.16155330362,151,0.0023994,35.3691,2431.590004,1565.84523886,-1.17467
1.18617,0.0,1.18575,0.0225007094807,1.18631360732,41.1115,0.957853,2776.22746513,814.47205379,1683.91106287,250.714296605,152,1683.91106287,3290.41165196,1.18591356098,152,0.00272839,35.4668,365.486171133,1683.91106287,-1.20037
1.18842,0.0,1.18785,0.0227671032344,1.18839597346,41.2441,0.964706,2653.6156255,999.88312409,1913.82451393,234.603036406,153,1913.82451393,3186.06770316,1.18783940277,153,0.00319991,35.6151,-283.930132313,1913.82451393,-1.19949
1.1894,0.0,1.18869,0.0209250760826,1.1894165842,41.3791,0.95427,2311.21489295,557.567233445,1621.02949273,209.378996311,154,1621.02949273,2905.02616058,1.18875368045,154,0.00195021,35.7122,845.341246331,1621.02949273,-1.20111
1.19696,0.0,1.19629,0.0223612625098,1.19696194105,41.4768,0.946861,2813.70309443,176.762389019,1488.86968939,232.008537124,155,1488.86968939,3124.42439608,1.19634332597,155,0.00254364,35.8375,2608.50830284,1488.86968939,-1.21166
1.21177,0.0,1.21087,0.0224401164051,1.21186066788,41.6635,0.956106,2484.16475113,552.242184685,1782.06396784,216.713989125,156,1782.06396784,3000.17413269,1.21099895318,156,0.00274855,35.9979,934.524768544,1782.06396784,-1.2258
1.21877,0.0,1.21792,0.0232362214211,1.21876095409,41.7543,0.927399,2453.71817851,54.9932237584,1884.48892445,188.001052455,157,1884.48892445,2541.97592678,1.21795798449,157,0.00353681,36.0761,2362.77699166,1884.48892445,-1.23265
1.22437,0.0,1.22342,0.0224503063879,1.22438300098,41.8641,0.940834,2793.19690408,176.994643753,1422.32297835,225.092413016,158,1422.32297835,3058.79402084,1.22350272944,158,0.00270324,36.2097,2509.41027635,1422.32297835,-1.23647
1.23764,0.0,1.23683,0.0215765510859,1.23764121072,41.9503,0.927731,2451.88775971,108.523187413,1757.19007531,190.54152569,159,1757.19007531,2656.26954333,1.23686856196,159,0.00219011,36.3195,2265.43855729,1757.19007531,-1.2535
1.2532,0.0,1.25231,0.0218487368196,1.25326975262,42.0929,0.924072,3056.36564388,79.4505581731,1865.51792273,248.637098267,160,1865.51792273,3150.73562143,1.25242980998,160,0.00243313,36.4132,2853.84851702,1865.51792273,-1.27037
1.26263,0.0,1.26162,0.0214442803992,1.26260413896,42.2374,0.879476,2614.26872675,94.1698346097,1509.66290011,202.660637036,161,1509.66290011,2847.85395787,1.26164129453,161,0.00261786,36.496,2508.47221097,1509.66290011,-1.27645
1.2842,0.0,1.28285,0.0219947217397,1.28406331464,42.4042,0.933627,2662.16722586,77.3466278767,1773.76752351,208.198930688,162,1773.76752351,2796.19308349,1.282926874,162,0.00278675,36.6524,2521.51234814,1773.76752351,-1.29797
1.28194,0.0,1.27982,0.0234141424741,1.28167287962,42.4555,0.902072,2460.09800573,43.0279784398,1919.44889704,206.224910345,163,1919.44889704,2524.54269073,1.27991596774,163,0.00366422,36.7852,2388.02512831,1919.44889704,-1.29488
1.29944,0.0,1.29674,0.021955907368,1.29904300235,42.5693,0.913814,2823.83690624,82.5840223182,1420.56057957,225.601308702,164,1420.56057957,2942.55578459,1.29678740155,164,0.00277232,36.8577,2662.38090403,1420.56057957,-1.30977
1.29754,0.0,1.29454,0.0223449020981,1.29730311185,42.6883,0.935491,1776.3454526,977.110705784,1849.9869426,191.473719018,165,1849.9869426,2550.09494418,1.29462499546,165,0.00326677,36.976,139.355823577,1849.9869426,-1.31097
1.31258,0.0,1.3091,0.021948557551,1.31231090126,42.7921,0.935084,2859.01236275,368.218103222,1589.72565546,220.64583608,166,1589.72565546,3147.90611703,1.30919668332,166,0.0029916,37.0819,1785.60229383,1589.72565546,-1.32438
1.33581,0.0,1.33113,0.0230119209748,1.33561196129,42.8836,0.899505,2928.55173322,58.7844676418,1581.41202909,243.610224415,167,1581.41202909,3001.47109069,1.33121427552,167,0.00323416,37.2009,2815.16833899,1581.41202909,-1.34627
1.34469,0.0,1.33929,0.0231660405532,1.34458729324,42.9945,0.969484,3001.90027825,97.2563000337,1698.87166376,242.182083324,168,1698.87166376,3109.61922934,1.33939705189,168,0.00376248,37.3108,2763.60351742,1698.87166376,-1.35589
1.35612,0.0,1.35016,0.0211442102794,1.35593300548,43.0691,0.876736,2337.41442905,65.0372859621,1652.97852435,194.657358736,169,1652.97852435,2423.61309193,1.35011802103,169,0.00237996,37.4273,2204.02569819,1652.97852435,-1.36451
1.35706,0.0,1.34919,0.0217916079219,1.3569779362,43.2284,0.900414,2728.65622354,95.0781525007,1847.93038167,218.854788036,170,1847.93038167,2890.66079794,1.34922796449,170,0.00313357,37.5313,2601.35568112,1847.93038167,-1.36353
1.36933,0.0,1.35971,0.0206901595773,1.36939336584,43.3669,0.91781,2091.23756202,103.687615435,1704.2695168,169.786132713,171,1704.2695168,2307.68351639,1.35977417955,171,0.00236157,37.6243,1977.77467824,1704.2695168,-1.37321
1.37997,0.0,1.36902,0.0217507747905,1.3800493714,43.5137,0.961989,1948.67713613,1142.20799331,1788.92675216,236.033395399,172,1788.92675216,3242.25302929,1.36906756232,172,0.00256639,37.7266,-180.094858564,1788.92675216,-1.38236
1.38842,0.0,1.37597,0.0226404213093,1.38838522753,43.679,0.925363,2621.28200866,129.676631032,1690.42356237,219.543464827,173,1690.42356237,2815.68467466,1.37603450281,173,0.00309744,37.8206,2382.37740516,1690.42356237,-1.38957
1.39514,0.0,1.38036,0.0215141281367,1.39515077962,43.7125,0.968693,1382.4213215,1267.10423747,1538.18906869,203.054230793,174,1538.18906869,3140.92070643,1.38039460052,174,0.00246355,37.9239,-373.468644099,1538.18906869,-1.39222
1.40482,0.0,1.38591,0.0227232961074,1.40495109015,43.8197,0.94632,2657.79453558,56.1182804512,1766.08585733,214.150252869,175,1766.08585733,2752.29706338,1.38600134255,175,0.00362705,38.033,2570.05020642,1766.08585733,-1.39976
1.40772,0.0,1.38574,0.0213569994839,1.40771844006,43.9514,0.954258,1733.57553197,1014.34203186,1607.66603529,187.315430051,176,1607.66603529,2764.9165264,1.38572979789,176,0.00284,38.1425,-426.722514592,1607.66603529,-1.40025
1.42103,0.0,1.39791,0.0229387382813,1.42114499912,44.1264,0.892268,2796.18984813,34.3253275292,1684.32299966,232.894385809,177,1684.32299966,2843.14316511,1.39800249464,177,0.00360707,38.2634,2713.82623341,1684.32299966,-1.41296
1.43353,0.0,1.40922,0.022777857217,1.43354213245,44.2311,0.952595,2746.30209011,104.854915249,1693.46482071,233.731854829,178,1693.46482071,2892.18251956,1.40923860363,178,0.00314064,38.3815,2599.12239873,1693.46482071,-1.42391
1.43851,0.0,1.4143,0.0217279658502,1.43853076655,44.3546,0.933724,2855.98837418,61.2047857658,1906.79880126,235.930307468,179,1906.79880126,2974.89529111,1.41429657304,179,0.00260303,38.477,2757.42821446,1906.79880126,-1.42748
1.44786,0.0,1.42232,0.022170712084,1.44794036399,44.4921,0.937789,2636.35006644,144.773218718,1763.04549365,200.843511078,180,1763.04549365,2917.23630985,1.42238772548,180,0.00290815,38.5781,2477.16797469,1763.04549365,-1.4356
1.4582,0.0,1.43025,0.0216872132313,1.45823017387,44.5767,0.918099,2730.3399163,78.4424205165,1922.96667809,217.924501853,181,1922.96667809,2887.27381313,1.43028058422,181,0.00283154,38.7091,2575.47851392,1922.96667809,-1.44348
1.48262,0.0,1.45411,0.0218554512977,1.48268291915,44.6981,0.941399,2508.56919817,131.926557059,1663.99722137,193.897927311,182,1663.99722137,2741.65716302,1.4541428985,182,0.00294537,38.7925,2336.09060173,1663.99722137,-1.46795
1.47802,0.0,1.44613,0.0225125758334,1.4780598541,44.8072,0.945251,2191.88668785,96.7685777628,1615.80619122,177.811921902,183,1615.80619122,2326.68894295,1.44617891671,183,0.00341809,38.8923,2005.89726887,1615.80619122,-1.45692
1.48401,0.0,1.45027,0.0232288064517,1.48410919112,44.9439,0.928593,2966.43131704,73.1399278297,1924.54535136,247.361972219,184,1924.54535136,3088.55746476,1.45033734796,184,0.00376852,38.9909,2824.87940975,1924.54535136,-1.46195
1.49232,0.0,1.45644,0.0234094187263,1.49235901562,45.0891,0.950665,3047.95243842,98.0269013307,1923.64766302,251.019302585,185,1923.64766302,3206.95806266,1.45646703702,185,0.00385514,39.0856,2857.27719963,1923.64766302,-1.46896
1.50652,0.0,1.47065,0.0218796003974,1.50661729014,45.2794,0.926573,2609.19046744,114.970102166,1796.21059775,210.907430217,186,1796.21059775,2743.75153834,1.47070691232,186,0.00326417,39.1424,2424.14156041,1796.21059775,-1.48439
1.5108,0.0,1.47328,0.0221887362726,1.51079040766,45.4624,0.95895,1970.06945521,704.153585974,1749.43251846,196.467121152,187,1749.43251846,2588.78926764,1.47325435247,187,0.00289075,39.2684,58.7170387114,1749.43251846,-1.4861
1.52662,0.0,1.48787,0.0232448538211,1.52681772962,45.5474,0.94524,2554.50586337,209.00619323,1867.65898755,216.387119404,188,1867.65898755,2818.27210006,1.48801933085,188,0.00353066,39.3528,2214.07697966,1867.65898755,-1.50155
1.52632,0.0,1.48527,0.0218546143468,1.52635560543,45.6861,0.951983,2395.00421621,174.514658673,1736.67414766,177.161294962,189,1736.67414766,2779.47542997,1.4852764698,189,0.00265123,39.4401,2215.4723646,1736.67414766,-1.49873
1.54389,0.0,1.50223,0.0232643713022,1.54401013721,45.8034,0.956322,2526.86921472,363.992709607,1822.11778758,208.149611886,190,1822.11778758,2845.5070392,1.50227974043,190,0.00410797,39.5596,1497.56442941,1822.11778758,-1.5145
1.54106,0.0,1.49612,0.0234419838603,1.54109384602,45.9065,0.947582,2658.4043894,156.067190816,1609.37511295,207.635558485,191,1609.37511295,2818.86149545,1.49615790209,191,0.00336954,39.6473,2248.43954018,1609.37511295,-1.50973
1.55592,0.0,1.50908,0.0235617316837,1.55595324507,46.0479,0.938891,2807.70423118,54.1253196331,1576.638971,235.170621728,192,1576.638971,2883.50696362,1.50907824789,192,0.00399552,39.7595,2728.87083992,1576.638971,-1.5222
1.56592,0.0,1.5172,0.0225968291097,1.56604914162,46.183,0.946015,1912.1295956,331.305967927,1596.00754064,162.971144572,193,1596.00754064,2367.58955712,1.51724105665,193,0.00325746,39.8466,1314.90319952,1596.00754064,-1.53063
1.56994,0.0,1.52047,0.023286246683,1.57006687833,46.3415,0.955744,2271.05504265,132.546443846,1893.10900548,183.164832248,194,1893.10900548,2459.86338984,1.52052910836,194,0.0040621,39.9412,2061.50231507,1893.10900548,-1.53316
1.58236,0.0,1.53309,0.0232979809636,1.58247716239,46.4364,0.94875,3088.48825098,117.773616349,1668.90273622,253.10525597,195,1668.90273622,3329.23659447,1.53316251141,195,0.00412803,40.0331,2930.64496926,1668.90273622,-1.54714
1.58734,0.0,1.5371,0.0221896577911,1.58740751293,46.5171,0.937476,2887.56264197,65.8906509684,1603.68058221,237.236039205,196,1603.68058221,2981.12516617,1.53711796615,196,0.00338715,40.0982,2775.98979435,1603.68058221,-1.55268
1.59838,0.0,1.54797,0.02421236232,1.59842863385,46.6848,0.935528,2830.71287249,100.137822115,1582.65431842,227.086907888,197,1582.65431842,3070.06256316,1.5479937391,197,0.00520486,40.1784,2697.03814083,1582.65431842,-1.56271
1.60413,0.0,1.55044,0.0209383726776,1.6042640658,46.9034,0.934518,2682.15997568,141.674326095,1606.15111704,208.876743973,198,1606.15111704,2958.83681249,1.55051215502,198,0.00282422,40.247,2482.50972866,1606.15111704,-1.56372
1.60793,0.0,1.55175,0.0225683147948,1.60806031573,47.0957,0.95743,2385.31360278,694.269651234,1954.31094198,226.196470784,199,1954.31094198,2876.45403667,1.55178685213,199,0.00378304,40.3346,353.540093894,1954.31094198,-1.56385
1.61843,0.0,1.56229,0.0223668559694,1.61862394504,47.174,0.950073,3168.37825008,71.8733121147,1927.25389874,243.533064068,200,1927.25389874,3306.13329329,1.56235800841,200,0.00386026,40.4382,3072.07878268,1927.25389874,-1.5753
1.63437,0.0,1.57779,0.0219091413499,1.63446866668,47.2928,0.955812,2629.47077117,201.63390482,1833.28166203,204.964310546,201,1833.28166203,2975.15573328,1.57779543145,201,0.00328416,40.536,2346.72455624,1833.28166203,-1.5905
