Gather_AverageReturn,StdEsReturn,PolicyRegParamNorm,Gather_MedianReturn,AverageAbsY,MinEsReturn,MaxEsReturn,wrapped_AverageForwardProgress,AverageY,Gather_MaxReturn,QFunRegParamNorm,AverageQLoss,AverageEsReturn,Epoch,wrapped_StdForwardProgress,wrapped_AverageReturn,StdReturn,MinReturn,AverageAction,AverageDiscountedReturn,AverageAbsQYDiff,AverageReturn,Gather_MinReturn,MaxReturn,AverageAbsQ,wrapped_MaxForwardProgress,AverageQ,Gather_StdReturn,wrapped_MinForwardProgress,AveragePolicySurr
0.0,0.0,21.8101,0.0,0.00350034537641,0.0,0.0,-0.197806423153,0.00350029733778,0,25.7727,5.79459e-07,0.0,181,0.156046465404,-7.55673231288,0.0,0.0,0.725523,0.0,0.000191462256937,0.0,0,0.0,0.00350065,0.154207903403,0.00350058,0.0,-0.399310782753,-0.00357654
0.0,0.0,21.8095,0.0,0.00348107835466,0.0,0.0,-0.371051586034,0.00348107835466,0,25.8628,6.63979e-07,0.0,182,0.15156853546,-10.8001594245,0.0,0.0,0.673585,0.0,0.000190244746795,0.0,0,0.0,0.00348191,0.0463755415968,0.00348133,0.0,-0.57566389643,-0.00362965
0.0,0.0,21.8566,0.0,0.00345975181181,0.0,0.0,-0.326021989264,0.00345974417874,0,25.9447,5.23236e-07,0.0,183,0.133699609402,-10.1036687246,0.0,0.0,0.717114,0.0,0.000168190787737,0.0,0,0.0,0.00345907,-0.0704450786998,0.00345904,0.0,-0.614704756993,-0.00353239
0.0,0.0,21.8481,0.0,0.00346640738518,0.0,0.0,0.0737923134882,0.00346640738518,0,26.0206,1.1549e-06,0.0,184,0.234758672938,-3.4906839251,0.0,0.0,0.991818,0.0,0.00019076868229,0.0,0,0.0,0.00346651,0.429102333042,0.00346649,0.0,-0.372789140104,-0.00333057
0.0,0.0,21.8565,0.0,0.00330112112773,0.0,0.0,-0.0795525301368,0.00330112112773,0,26.083,4.16113e-07,0.0,185,0.246958650816,-6.57755638976,0.0,0.0,0.999397,0.0,0.000182018659994,0.0,0,0.0,0.00330129,0.404198425796,0.00330127,0.0,-0.430513992823,-0.0032416
0.0,0.0,21.8681,0.0,0.00331137866557,0.0,0.0,0.0916823826394,0.00331137866557,0,26.1748,6.19404e-07,0.0,186,0.183698150982,-3.17645062016,0.0,0.0,0.999821,0.0,0.000184220359749,0.0,0,0.0,0.00331148,0.373730801704,0.00331123,0.0,-0.316611805007,-0.00335795
0.0,0.0,21.8731,0.0,0.00327697242185,0.0,0.0,0.0100202091699,0.00327697242185,0,26.2369,1.12897e-06,0.0,187,0.191823993217,-4.79973557793,0.0,0.0,0.999986,0.0,0.000201437482991,0.0,0,0.0,0.00327703,0.342358582905,0.00327703,0.0,-0.28794728794,-0.00322834
0.0,0.0,21.9324,0.0,0.00321120344007,0.0,0.0,0.0123740501032,0.00321120344007,0,26.2767,4.265e-07,0.0,188,0.213081367591,-4.75224880132,0.0,0.0,0.999804,0.0,0.000134652451673,0.0,0,0.0,0.00321096,0.501149516688,0.00321096,0.0,-0.328680800433,-0.00321557
0.0,0.0,21.9556,0.0,0.00322021288875,0.0,0.0,0.027603332225,0.00322021288875,0,26.3341,6.29356e-07,0.0,189,0.22305317442,-4.43576621175,0.0,0.0,0.999459,0.0,0.000167285219563,0.0,0,0.0,0.00322048,0.379274210309,0.00322048,0.0,-0.403183061742,-0.0032195
0.0,0.0,22.021,0.0,0.00315731246924,0.0,0.0,-0.00499890993707,0.00315731246924,0,26.3742,2.6864e-07,0.0,190,0.230267035404,-5.09963366183,0.0,0.0,0.996821,0.0,0.000138653601151,0.0,0,0.0,0.00315715,0.393336088066,0.00315714,0.0,-0.394253100886,-0.00317539
0.0,0.0,22.0783,0.0,0.00315587028593,0.0,0.0,0.112124194682,0.00315587028593,0,26.409,4.39003e-07,0.0,191,0.210277954598,-2.75279870863,0.0,0.0,0.998843,0.0,0.000164425893954,0.0,0,0.0,0.00315598,0.503786153458,0.00315598,0.0,-0.337573880104,-0.00317779
0.0,0.0,22.1376,0.0,0.00314163179874,0.0,0.0,-0.0793621891157,0.00314163179874,0,26.4507,1.56178e-07,0.0,192,0.233800014785,-6.56476339845,0.0,0.0,0.998773,0.0,0.000124421169227,0.0,0,0.0,0.00314171,0.250167597186,0.00314171,0.0,-0.650127743097,-0.00316121
0.0,0.0,22.2184,0.0,0.00318481961969,0.0,0.0,-0.100133912742,0.00318481961969,0,26.5424,3.8096e-07,0.0,193,0.219220946794,-6.61358454396,0.0,0.0,0.923542,0.0,0.000171267787465,0.0,0,0.0,0.00318449,0.452982303802,0.00318449,0.0,-0.491295114562,-0.00323389
0.0,0.0,22.2178,0.0,0.00324266973182,0.0,0.0,0.0331737549875,0.00324266973182,0,26.5757,7.8308e-07,0.0,194,0.227673849229,-4.33692953403,0.0,0.0,0.999596,0.0,0.000182747453507,0.0,0,0.0,0.00324299,0.464292629622,0.00324299,0.0,-0.322411658846,-0.00336214
0.0,0.0,22.2213,0.0,0.00324889736796,0.0,0.0,0.0186136031808,0.00324889543929,0,26.6372,1.31338e-06,0.0,195,0.249571667011,-4.63437811143,0.0,0.0,0.999711,0.0,0.00022250080999,0.0,0,0.0,0.00324904,0.429727283376,0.00324904,0.0,-0.39397592441,-0.00320641
0.0,0.0,22.4007,0.0,0.00316291781986,0.0,0.0,-0.112598302186,0.00316291781986,0,26.6848,3.29271e-07,0.0,196,0.301488979027,-7.23754736476,0.0,0.0,0.99934,0.0,0.000149808444676,0.0,0,0.0,0.00316306,0.406722152769,0.00316274,0.0,-0.537870461917,-0.00321503
0.0,0.0,22.457,0.0,0.00318151340325,0.0,0.0,-0.132478512108,0.00318151340325,0,26.7121,9.01033e-07,0.0,197,0.188826143466,-7.6357775721,0.0,0.0,0.998667,0.0,0.000189006960742,0.0,0,0.0,0.00318175,0.294801897551,0.00318175,0.0,-0.474406196325,-0.00317893
0.0,0.0,22.524,0.0,0.00313890942007,0.0,0.0,-0.136609858527,0.00313890942007,0,26.7504,5.17225e-07,0.0,198,0.170822233915,-7.29481507791,0.0,0.0,0.895236,0.0,0.000133886100882,0.0,0,0.0,0.00313866,0.181532003113,0.00313866,0.0,-0.428327540446,-0.00318172
0.0,0.0,22.5512,0.0,0.00322489182824,0.0,0.0,-0.111447143261,0.00322489182824,0,26.834,1.1686e-06,0.0,199,0.144441971583,-6.00752134045,0.0,0.0,0.746451,0.0,0.000217483822694,0.0,0,0.0,0.00322474,0.19851595594,0.00322474,0.0,-0.393231085008,-0.00335295
0.0,0.0,22.5405,0.0,0.00331402480937,0.0,0.0,-0.149631898257,0.00331402480937,0,26.8736,2.69317e-07,0.0,200,0.212513231557,-6.40155500901,0.0,0.0,0.678323,0.0,0.000142236495909,0.0,0,0.0,0.0033143,0.18070713964,0.0033143,0.0,-0.550357625619,-0.00347248
0.0,0.0,22.5261,0.0,0.00340371021692,0.0,0.0,-0.237578054814,0.00340371021692,0,26.9562,2.99271e-07,0.0,201,0.15387130043,-8.64131252164,0.0,0.0,0.775851,0.0,0.000152264689648,0.0,0,0.0,0.00340353,0.147839992517,0.00340353,0.0,-0.508776863199,-0.00362604
0.0,0.0,22.5204,0.0,0.00344723082332,0.0,0.0,-0.00848014648153,0.00344723082332,0,27.0213,4.90433e-07,0.0,202,0.136562121044,-5.11552814182,0.0,0.0,0.987491,0.0,0.000183902143256,0.0,0,0.0,0.00344741,0.233683924635,0.00344739,0.0,-0.287421725719,-0.00347484
0.0,0.0,22.5436,0.0,0.00353012172068,0.0,0.0,-0.11780138857,0.00353012172068,0,27.1606,2.1789e-06,0.0,203,0.198660797575,-6.6687072162,0.0,0.0,0.860054,0.0,0.000289852120531,0.0,0,0.0,0.00353019,0.207381220003,0.00353019,0.0,-0.529270092105,-0.00376305
0.0,0.0,22.5537,0.0,0.00373614473983,0.0,0.0,-0.151933986726,0.00373612415544,0,27.2108,6.46368e-07,0.0,204,0.156382455895,-6.84416541244,0.0,0.0,0.760351,0.0,0.000181204252345,0.0,0,0.0,0.00373636,0.0504678447667,0.00373636,0.0,-0.45803423152,-0.0038654
0.0,0.0,22.6131,0.0,0.00369743702202,0.0,0.0,0.0516507789904,0.00369743702202,0,27.293,7.12349e-07,0.0,205,0.254280886879,-3.10229940724,0.0,0.0,0.824607,0.0,0.000181833339745,0.0,0,0.0,0.0036975,0.531452425096,0.0036975,0.0,-0.390857762774,-0.00376862
0.0,0.0,22.5817,0.0,0.0036992054073,0.0,0.0,-0.0578776292363,0.0036992054073,0,27.3483,7.02363e-07,0.0,206,0.185439660459,-5.2273533441,0.0,0.0,0.810206,0.0,0.000177615645997,0.0,0,0.0,0.00369898,0.286425707098,0.00369898,0.0,-0.383012948574,-0.00370909
0.0,0.0,22.5697,0.0,0.00365133349062,0.0,0.0,0.125280534298,0.00365133349062,0,27.4034,3.07063e-07,0.0,207,0.087627702977,-2.06951431621,0.0,0.0,0.915755,0.0,0.000168050909948,0.0,0,0.0,0.00365132,0.414077046139,0.00365132,0.0,0.0227242638121,-0.00369805
0.0,0.0,22.6373,0.0,0.00368491587382,0.0,0.0,0.0174239708605,0.00368491587382,0,27.4648,4.45605e-07,0.0,208,0.231216834898,-4.65008110267,0.0,0.0,0.997245,0.0,0.000196095801328,0.0,0,0.0,0.00368518,0.468627018458,0.00368518,0.0,-0.447067565956,-0.00371554
0.0,0.0,22.6892,0.0,0.00365238408667,0.0,0.0,0.535205164413,0.00365238408667,0,27.5194,5.23421e-07,0.0,209,0.148442552579,7.79883135584,0.0,0.0,0.581257,0.0,0.000193612180836,0.0,0,0.0,0.00365202,0.769007378622,0.00365201,0.0,0.124680631861,-0.00370232
0.0,0.0,22.7109,0.0,0.00364828691966,0.0,0.0,-0.0687793068411,0.00364828691966,0,27.5966,2.70574e-07,0.0,210,0.177736015269,-6.3025002761,0.0,0.0,0.986851,0.0,0.000162513547915,0.0,0,0.0,0.00364828,0.415394080396,0.00364828,0.0,-0.33941375747,-0.00367145
0.0,0.0,22.6957,0.0,0.00356370507663,0.0,0.0,-0.0457020584207,0.00356370507663,0,27.665,1.68257e-06,0.0,211,0.250278211312,-5.90152609753,0.0,0.0,0.999384,0.0,0.000261418559862,0.0,0,0.0,0.00356533,0.438042882018,0.00356533,0.0,-0.368427973643,-0.00353267
0.0,0.0,22.7081,0.0,0.0035356395792,0.0,0.0,0.0279852681674,0.00353562832834,0,27.7421,3.48197e-07,0.0,212,0.204581588525,-4.42727765906,0.0,0.0,0.99743,0.0,0.000152021520985,0.0,0,0.0,0.00353394,0.375194032244,0.00353389,0.0,-0.287876032127,-0.00350097
0.0,0.0,22.6806,0.0,0.00364802965315,0.0,0.0,-0.0709636694011,0.00364802965315,0,27.8862,2.43961e-06,0.0,213,0.234018107114,-6.39975912758,0.0,0.0,0.999996,0.0,0.00031254591499,0.0,0,0.0,0.00364807,0.325578096264,0.00364807,0.0,-0.486521372087,-0.00381525
0.0,0.0,22.6787,0.0,0.0036959208008,0.0,0.0,0.0713409789994,0.0036959208008,0,27.9279,4.0805e-07,0.0,214,0.215422760031,-3.58252310234,0.0,0.0,0.999989,0.0,0.000147788847148,0.0,0,0.0,0.00369608,0.382197602197,0.00369608,0.0,-0.311599902452,-0.00368329
0.0,0.0,22.6805,0.0,0.00361754455925,0.0,0.0,0.0195455846443,0.00361754455925,0,27.9655,3.24417e-07,0.0,215,0.230856229309,-4.61216509391,0.0,0.0,0.999999,0.0,0.000162257381206,0.0,0,0.0,0.00361759,0.444358245666,0.00361757,0.0,-0.287790209294,-0.00357643
0.0,0.0,22.7566,0.0,0.00362716238789,0.0,0.0,0.0184476849949,0.00362716238789,0,28.0463,4.76786e-07,0.0,216,0.241206105806,-4.63559657238,0.0,0.0,0.999497,0.0,0.000189939221985,0.0,0,0.0,0.00362717,0.449957668879,0.00362696,0.0,-0.351162072512,-0.00363959
0.0,0.0,22.7895,0.0,0.00357992893178,0.0,0.0,0.0237773066417,0.00357992893178,0,28.0928,3.8045e-07,0.0,217,0.212966322801,-4.53190400218,0.0,0.0,0.999708,0.0,0.000196099543905,0.0,0,0.0,0.00358019,0.452572994137,0.00358019,0.0,-0.314192412714,-0.00357051
0.0,0.0,22.802,0.0,0.00350321631131,0.0,0.0,-0.0357575620826,0.00350321631131,0,28.1476,1.01066e-06,0.0,218,0.222578796091,-5.6263951987,0.0,0.0,0.982576,0.0,0.000193372041221,0.0,0,0.0,0.00350339,0.396586111378,0.00350339,0.0,-0.340167844339,-0.00353512
0.0,0.0,22.8265,0.0,0.00350446066181,0.0,0.0,-0.0521485608372,0.00350446066181,0,28.2139,4.05561e-07,0.0,219,0.206231199774,-6.02998412311,0.0,0.0,0.999823,0.0,0.000181823315095,0.0,0,0.0,0.00350426,0.415501747953,0.00350416,0.0,-0.333640620012,-0.00350575
0.0,0.0,22.8715,0.0,0.00348899002038,0.0,0.0,-0.0308777806166,0.00348899002038,0,28.2858,5.35933e-07,0.0,220,0.272046417664,-5.6049571702,0.0,0.0,0.998909,0.0,0.000196138680425,0.0,0,0.0,0.00348921,0.390236916814,0.00348911,0.0,-0.516227517964,-0.00352308
0.0,0.0,22.92,0.0,0.00339889475004,0.0,0.0,0.0152341165744,0.00339889475004,0,28.3496,3.2366e-07,0.0,221,0.254033422511,-4.7047882911,0.0,0.0,0.999402,0.0,0.000162278041792,0.0,0,0.0,0.00339902,0.441924397237,0.00339902,0.0,-0.436760374796,-0.00336104
0.0,0.0,22.9723,0.0,0.00343930052126,0.0,0.0,0.0699916015947,0.00343929625536,0,28.3829,4.61943e-07,0.0,222,0.250090269003,-3.61779343367,0.0,0.0,0.99955,0.0,0.000182565849807,0.0,0,0.0,0.00343819,0.473107580147,0.00343816,0.0,-0.351992175132,-0.00344745
0.0,0.0,23.0165,0.0,0.00339471170481,0.0,0.0,-0.0428593565983,0.00339464615126,0,28.436,8.33293e-07,0.0,223,0.266188471825,-5.79143551201,0.0,0.0,0.988615,0.0,0.00018156770962,0.0,0,0.0,0.00339555,0.363711119838,0.00339553,0.0,-0.45141886846,-0.00343165
0.0,0.0,23.0313,0.0,0.00332303229349,0.0,0.0,-0.0241727807962,0.00332302944109,0,28.4789,2.80326e-07,0.0,224,0.194696226091,-5.45906385782,0.0,0.0,0.994714,0.0,0.000156571420601,0.0,0,0.0,0.00332318,0.380629782059,0.00332316,0.0,-0.297052318767,-0.00330744
0.0,0.0,23.0778,0.0,0.00331536891358,0.0,0.0,-0.0059747694625,0.00331528728008,0,28.5333,1.8952e-07,0.0,225,0.215170348257,-5.02341511212,0.0,0.0,0.98127,0.0,0.000138413659179,0.0,0,0.0,0.00331533,0.455125965213,0.00331527,0.0,-0.390200424253,-0.00331132
0.0,0.0,23.0821,0.0,0.00322458024587,0.0,0.0,0.0623585494431,0.00322452064027,0,28.5839,4.74603e-07,0.0,226,0.215706239021,-3.76370455095,0.0,0.0,0.999326,0.0,0.000175599130922,0.0,0,0.0,0.00322448,0.420537088644,0.0032244,0.0,-0.378784966312,-0.0032287
0.0,0.0,23.0852,0.0,0.00323390309289,0.0,0.0,0.00374439285251,0.0032338978164,0,28.6273,3.37129e-07,0.0,227,0.172067747565,-4.92485723743,0.0,0.0,0.99986,0.0,0.000166576799266,0.0,0,0.0,0.00323392,0.329544540958,0.00323392,0.0,-0.324460334936,-0.0032568
0.0,0.0,23.0978,0.0,0.00326769574668,0.0,0.0,0.0363584226179,0.00326768521545,0,28.7362,9.97016e-07,0.0,228,0.199718071823,-4.27676665508,0.0,0.0,0.999853,0.0,0.000222803077397,0.0,0,0.0,0.00326792,0.412073746345,0.00326776,0.0,-0.219731203232,-0.00319651
0.0,0.0,23.0633,0.0,0.00321414129245,0.0,0.0,0.0711603489306,0.00321413731217,0,28.7887,6.72491e-07,0.0,229,0.19618090083,-3.51288854258,0.0,0.0,0.986683,0.0,0.000176133465477,0.0,0,0.0,0.00321416,0.336473693064,0.00321413,0.0,-0.330450007244,-0.00320764
0.0,0.0,23.1037,0.0,0.00327459146417,0.0,0.0,0.0166826546425,0.00327457356258,0,28.8021,4.03962e-07,0.0,230,0.231433345232,-4.66287049485,0.0,0.0,0.99926,0.0,0.000164167634087,0.0,0,0.0,0.0032748,0.469513459413,0.00327478,0.0,-0.320309898724,-0.00334339
0.0,0.0,23.1447,0.0,0.00323064794163,0.0,0.0,-0.009044425136,0.00323064794163,0,28.8804,7.46093e-07,0.0,231,0.269404697157,-5.18786237477,0.0,0.0,0.99982,0.0,0.000208389963121,0.0,0,0.0,0.00323067,0.406626294737,0.00323049,0.0,-0.558880015279,-0.00323367
0.0,0.0,23.1383,0.0,0.00323052909392,0.0,0.0,-0.0477377089658,0.00323052909392,0,28.9503,1.03243e-06,0.0,232,0.225389591437,-5.94084956987,0.0,0.0,0.998675,0.0,0.000175217961541,0.0,0,0.0,0.00323038,0.365804578623,0.00323027,0.0,-0.419914173078,-0.00324525
0.0,0.0,23.1674,0.0,0.00324306620012,0.0,0.0,-0.00798186802001,0.00324306620012,0,29.0055,9.05542e-07,0.0,233,0.260886299767,-5.15931245681,0.0,0.0,0.998968,0.0,0.000212777811756,0.0,0,0.0,0.00324327,0.456684331311,0.00324327,0.0,-0.442985539814,-0.00327679
0.0,0.0,23.1756,0.0,0.0032373118772,0.0,0.0,0.0877049902782,0.0032373118772,0,29.0355,5.43537e-07,0.0,234,0.203117570933,-3.2643859923,0.0,0.0,0.999774,0.0,0.000170620067681,0.0,0,0.0,0.00323722,0.39050391181,0.00323722,0.0,-0.301042336875,-0.00325041
0.0,0.0,23.1522,0.0,0.00320044711512,0.0,0.0,0.165758783125,0.00320044711512,0,29.0926,2.46984e-07,0.0,235,0.139190058334,-1.66846794637,0.0,0.0,0.998401,0.0,0.000144924754639,0.0,0,0.0,0.00320066,0.420413815846,0.00320066,0.0,-0.120303739279,-0.00319995
0.0,0.0,23.2799,0.0,0.00320906323542,0.0,0.0,-0.354329049139,0.00320906323542,0,29.1542,9.27977e-07,0.0,236,0.347898964171,-11.2719095634,0.0,0.0,0.825747,0.0,0.000230861066657,0.0,0,0.0,0.00320891,0.124891672768,0.00320887,0.0,-1.18972606679,-0.00323636
0.0,0.0,23.2777,0.0,0.00321342704082,0.0,0.0,-0.149641094694,0.00321335409401,0,29.1872,1.13358e-06,0.0,237,0.13638839682,-7.40811341448,0.0,0.0,0.87416,0.0,0.000228617636942,0.0,0,0.0,0.00321316,0.0313521354293,0.00321316,0.0,-0.416645884023,-0.00328536
0.0,0.0,23.3644,0.0,0.00327395418682,0.0,0.0,-0.0950192390896,0.00327391982908,0,29.3068,5.85559e-07,0.0,238,0.33800877757,-6.89501205233,0.0,0.0,0.998527,0.0,0.00021863962281,0.0,0,0.0,0.00327452,0.544907326151,0.00327452,0.0,-0.559232814441,-0.00338281
0.0,0.0,23.406,0.0,0.00336338713601,0.0,0.0,-0.229891900698,0.00336338713601,0,29.3603,7.37423e-07,0.0,239,0.269661340877,-9.52538903945,0.0,0.0,0.982501,0.0,0.000236816187269,0.0,0,0.0,0.00336336,0.299677607603,0.00336336,0.0,-0.579283808185,-0.00346471
0.0,0.0,23.4371,0.0,0.00344169421767,0.0,0.0,0.134764780044,0.00344164142388,0,29.4364,7.75828e-07,0.0,240,0.145458326732,-0.814559137855,0.0,0.0,0.704525,0.0,0.000263932501789,0.0,0,0.0,0.00344169,0.479279588725,0.00344153,0.0,-0.136559116325,-0.00361848
0.0,0.0,23.4539,0.0,0.00344811500053,0.0,0.0,0.0492245352134,0.00344811500053,0,29.5107,7.43101e-07,0.0,241,0.211889016522,-3.99558893968,0.0,0.0,0.992286,0.0,0.000240461366952,0.0,0,0.0,0.00344795,0.458207236378,0.00344795,0.0,-0.361173565945,-0.00349442
0.0,0.0,23.4813,0.0,0.00343818674157,0.0,0.0,-0.0136694514934,0.00343818674157,0,29.621,7.01092e-07,0.0,242,0.272504726471,-5.23968320728,0.0,0.0,0.99183,0.0,0.000226687474044,0.0,0,0.0,0.0034378,0.339142427228,0.00343771,0.0,-0.589542867222,-0.00350895
0.0,0.0,23.4708,0.0,0.00347145829642,0.0,0.0,-0.0196233961432,0.00347145829642,0,29.6733,1.51822e-06,0.0,243,0.250809868697,-5.39630286548,0.0,0.0,1.0,0.0,0.000267166110387,0.0,0,0.0,0.00347219,0.414838400966,0.00347216,0.0,-0.398523578272,-0.00355809
0.0,0.0,23.4435,0.0,0.00351865934566,0.0,0.0,-0.0404294910425,0.00351865934566,0,29.8104,1.45561e-06,0.0,244,0.209074354332,-5.80334591975,0.0,0.0,0.999996,0.0,0.000261999826338,0.0,0,0.0,0.00351866,0.269803674505,0.00351866,0.0,-0.431410648004,-0.00356197
0.0,0.0,23.4375,0.0,0.00357735574826,0.0,0.0,-0.0510739561632,0.00357735574826,0,29.8435,8.93717e-07,0.0,245,0.213268465914,-6.01833215719,0.0,0.0,0.999994,0.0,0.000240943541726,0.0,0,0.0,0.00357744,0.411264896876,0.00357731,0.0,-0.34678663275,-0.00365012
0.0,0.0,23.4371,0.0,0.00364407897308,0.0,0.0,0.0368842186201,0.00364407897308,0,29.9184,7.9272e-07,0.0,246,0.257035993235,-4.27604474167,0.0,0.0,1.0,0.0,0.000245283736589,0.0,0,0.0,0.00364413,0.460813684151,0.00364412,0.0,-0.430786520263,-0.00368828
0.0,0.0,23.4366,0.0,0.00363259148945,0.0,0.0,-0.0524572132143,0.00363259148945,0,29.9634,6.20388e-07,0.0,247,0.249209332051,-6.04385544435,0.0,0.0,1.0,0.0,0.000253381279034,0.0,0,0.0,0.00363307,0.359325682012,0.00363272,0.0,-0.459089068812,-0.00366689
0.0,0.0,23.4371,0.0,0.00361589965487,0.0,0.0,-0.0417046691337,0.00361589965487,0,30.0105,1.03976e-06,0.0,248,0.261304340656,-5.83622548019,0.0,0.0,1.0,0.0,0.000245226359915,0.0,0,0.0,0.00361568,0.488250930803,0.00361556,0.0,-0.39730690521,-0.00362849
0.0,0.0,23.4371,0.0,0.00364411645837,0.0,0.0,-0.0451661519875,0.00364411645837,0,30.0599,5.97789e-07,0.0,249,0.196683355583,-5.90217735025,0.0,0.0,1.0,0.0,0.00022497086484,0.0,0,0.0,0.0036443,0.275497298923,0.00364419,0.0,-0.294860244818,-0.00361763
0.0,0.0,23.4371,0.0,0.00357677243146,0.0,0.0,-0.015684509692,0.00357677243146,0,30.0949,5.81934e-07,0.0,250,0.252893604752,-5.32023584071,0.0,0.0,0.999998,0.0,0.000221495196131,0.0,0,0.0,0.00357699,0.470135723449,0.00357694,0.0,-0.363447749656,-0.00361359
0.0,0.0,23.4373,0.0,0.00364658344214,0.0,0.0,0.00617547411561,0.00364658344214,0,30.1438,5.97081e-07,0.0,251,0.209283763714,-4.88528949665,0.0,0.0,1.0,0.0,0.000236776058142,0.0,0,0.0,0.00364656,0.410645580653,0.00364635,0.0,-0.354676602064,-0.00370666
0.0,0.0,23.4366,0.0,0.00359669643337,0.0,0.0,-0.0131374042176,0.00359669643337,0,30.2091,9.44161e-07,0.0,252,0.188293459983,-5.27064355346,0.0,0.0,1.0,0.0,0.00023726683972,0.0,0,0.0,0.00359685,0.323591588945,0.00359685,0.0,-0.268037144406,-0.00363753
0.0,0.0,23.4359,0.0,0.00364292372685,0.0,0.0,0.00261786419725,0.00364292372685,0,30.2877,7.07495e-07,0.0,253,0.254794815807,-4.9514133289,0.0,0.0,1.0,0.0,0.000234635721578,0.0,0,0.0,0.00364285,0.338501184462,0.00364282,0.0,-0.439038402222,-0.00367207
0.0,0.0,23.4401,0.0,0.00368898420019,0.0,0.0,0.0476205156007,0.00368898420019,0,30.3254,9.12057e-07,0.0,254,0.224536351231,-4.0693238318,0.0,0.0,0.999997,0.0,0.000269283810172,0.0,0,0.0,0.003689,0.373406672826,0.00368896,0.0,-0.269155934184,-0.00372821
0.0,0.0,23.3756,0.0,0.00356012988433,0.0,0.0,0.0587308269972,0.00356012988433,0,30.3915,8.90182e-07,0.0,255,0.211100925594,-3.83601546714,0.0,0.0,0.999909,0.0,0.000218918495424,0.0,0,0.0,0.00356044,0.447383844592,0.00356037,0.0,-0.415216746997,-0.00345163
0.0,0.0,23.402,0.0,0.00341961752281,0.0,0.0,0.0516857799402,0.00341961752281,0,30.428,2.28223e-07,0.0,256,0.201885030369,-3.39019956264,0.0,0.0,0.881707,0.0,0.000146996654429,0.0,0,0.0,0.00341939,0.385661658394,0.00341936,0.0,-0.260421190902,-0.003442
0.0,0.0,23.4828,0.0,0.00338661314883,0.0,0.0,-0.0148251843924,0.00338661314883,0,30.4939,5.46313e-07,0.0,257,0.226156517761,-5.19084053523,0.0,0.0,0.977216,0.0,0.000226808924371,0.0,0,0.0,0.00338667,0.336645633514,0.00338655,0.0,-0.391224712345,-0.0034782
0.0,0.0,23.5193,0.0,0.00349251405152,0.0,0.0,0.0352764474999,0.00349251405152,0,30.5435,9.93568e-07,0.0,258,0.247151624645,-4.30310938733,0.0,0.0,0.99677,0.0,0.000230175213952,0.0,0,0.0,0.00349271,0.370382845854,0.00349269,0.0,-0.371440309789,-0.00354364
0.0,0.0,23.466,0.0,0.00349558763935,0.0,0.0,0.0523358548387,0.00349558763935,0,30.6195,5.11204e-07,0.0,259,0.214251629604,-3.95824192697,0.0,0.0,0.999497,0.0,0.000199699635797,0.0,0,0.0,0.00349545,0.529391345082,0.00349545,0.0,-0.313958601913,-0.00355345
0.0,0.0,23.4822,0.0,0.0035055014079,0.0,0.0,-0.0599640383447,0.0035055014079,0,30.6852,8.27818e-07,0.0,260,0.260903016557,-6.17777774016,0.0,0.0,0.995323,0.0,0.000217283309656,0.0,0,0.0,0.00350578,0.342987867092,0.00350578,0.0,-0.422361664717,-0.00355408
0.0,0.0,23.469,0.0,0.00351582265932,0.0,0.0,-0.059020379192,0.00351582265932,0,30.7424,7.03081e-07,0.0,261,0.221262895822,-6.17274659026,0.0,0.0,0.999947,0.0,0.000211125455982,0.0,0,0.0,0.00351563,0.314143994333,0.00351559,0.0,-0.436857621048,-0.00352979
0.0,0.0,23.4943,0.0,0.0034791222853,0.0,0.0,0.0928973661313,0.0034791222853,0,30.7663,3.665e-07,0.0,262,0.233984881515,-3.13034999026,0.0,0.0,0.992294,0.0,0.00018198653932,0.0,0,0.0,0.00347937,0.421298356372,0.00347934,0.0,-0.336855000005,-0.00355828
0.0,0.0,23.4958,0.0,0.00353958787407,0.0,0.0,-0.00875675724051,0.00353958787407,0,30.8281,4.84231e-07,0.0,263,0.261577356844,-5.13132599334,0.0,0.0,0.990125,0.0,0.000186734755727,0.0,0,0.0,0.0035396,0.448639723934,0.00353954,0.0,-0.44072975356,-0.00361675
0.0,0.0,23.5241,0.0,0.00357375077202,0.0,0.0,-0.0330170730305,0.00357375077202,0,30.8983,7.63769e-07,0.0,264,0.260779211296,-5.26787809204,0.0,0.0,0.921842,0.0,0.000211035160738,0.0,0,0.0,0.00357381,0.421054586378,0.00357377,0.0,-0.747607418471,-0.00360474
0.0,0.0,23.6055,0.0,0.00353647692412,0.0,0.0,-0.119303202758,0.00353647692412,0,30.9651,3.66411e-07,0.0,265,0.230164954076,-7.26955977343,0.0,0.0,0.979752,0.0,0.000199607206717,0.0,0,0.0,0.0035369,0.380382432651,0.0035369,0.0,-0.402560206041,-0.00357011
0.0,0.0,23.5676,0.0,0.00353796480101,0.0,0.0,0.218065085123,0.00353796480101,0,30.9957,3.92915e-07,0.0,266,0.207289771422,-0.645134609507,0.0,0.0,0.999436,0.0,0.000211365050417,0.0,0,0.0,0.00353761,0.533988254941,0.00353761,0.0,-0.283461400681,-0.00357281
