MaxEsReturn,AverageAction,AverageAbsQYDiff,MaxReturn,StdReturn,AverageDiscountedReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm,AverageAbsY,Iteration,AverageQ,AverageEsReturn
136.785410124,0.59547,6137.80758167,975.718519659,1.71701535831,80.3125997723,4767,969.742981656,2.52483562198,2.44192e+08,2086.81,973.167639464,22.6816757346,170911.0,-181308.0,170685.171088,195.803,170716.214709,4767,170643.0,14.1346242529
61.9941263366,0.608209,6404.34960928,977.879461805,2.11549199274,80.6525158248,4768,970.276162972,2.95484502112,2.7298e+08,2087.79,972.832031461,13.781597606,170539.0,-181285.0,170264.447002,195.801,170311.000084,4768,170245.0,11.5721619766
94.0499088142,0.586172,6348.550564,975.237762769,1.14467313753,79.8799517128,4769,971.945147652,2.9363070084,2.56437e+08,2088.87,973.758596818,17.0179473178,171015.0,-181807.0,170717.366597,195.809,170754.562511,4769,170723.0,12.9913120669
59.3773045398,0.562758,6393.47395509,974.471076946,0.940256731464,80.3911895644,4770,971.63183441,2.57675505963,2.65907e+08,2089.85,973.165110174,11.0461897407,171389.0,-182032.0,171124.396503,195.82,171159.138463,4770,171100.0,10.4818748107
79.6491529369,0.463018,6304.53258592,971.422278561,0.596646624151,77.7712985631,4771,969.432209904,2.07134273257,2.52847e+08,2090.83,970.324656534,16.3128228112,171190.0,-182187.0,170920.5326,195.857,170953.414463,4771,170904.0,12.4980159681
72.421533029,0.501076,6324.72922978,967.861804404,0.904135779209,76.0200376931,4772,964.575280907,2.92176095054,2.52995e+08,2091.84,965.528805333,14.9783979296,172305.0,-183202.0,172048.182295,195.902,172077.703186,4772,172034.0,12.1244285663
99.1609442206,0.562288,6107.13521338,973.120700126,1.145298785,77.1955534148,4773,969.359345273,3.02144716984,2.40457e+08,2092.87,970.943752755,19.3637676477,172548.0,-183190.0,172292.478774,195.931,172329.802183,4773,172260.0,15.3237885088
172.897045876,0.551864,6252.42626139,971.745125424,0.853846480879,78.2892215667,4774,968.729324175,2.97255763734,2.49341e+08,2093.81,970.442173182,27.356316326,172104.0,-183131.0,171813.850638,195.923,171852.259335,4774,171802.0,15.5442502468
71.0888630146,0.583219,6167.49045888,974.661600306,0.845488518277,80.244343644,4775,972.055286442,2.88555336154,2.38815e+08,2094.81,973.28587841,18.3325684276,172493.0,-183371.0,172224.394617,195.928,172263.96423,4775,172207.0,16.2637920744
197.098498251,0.58182,6125.39390093,972.629106274,0.827866972706,78.6533327539,4776,969.741349198,2.35465781006,2.33297e+08,2095.89,971.03412904,29.6249987686,172737.0,-183649.0,172499.512919,195.913,172536.721712,4776,172469.0,14.2276464656
48.2626212403,0.503474,6344.96996897,969.800690583,0.846218698884,76.4492485788,4777,966.951227324,2.54715898708,2.62063e+08,2096.87,968.080925472,10.9018718777,173615.0,-184263.0,173360.068421,195.933,173417.12205,4777,173342.0,11.8933472922
87.7951574535,0.486616,6415.34209339,972.324418131,0.84760754288,78.174628979,4778,969.354999612,3.09109311128,2.66947e+08,2097.85,971.214315104,14.7295973091,172909.0,-183925.0,172627.901146,195.939,172666.975879,4778,172636.0,11.4861268931
84.4142440542,0.544769,6471.31329575,973.008290595,1.11354746475,78.2881459517,4779,970.060783934,3.25988264296,2.70955e+08,2098.83,971.237752438,12.91896875,173160.0,-184314.0,172882.252658,195.98,172942.347961,4779,172845.0,11.1304581687
36.1135978795,0.526994,6272.53027572,971.561656078,0.790805218361,78.523308391,4780,968.459022436,2.91714664368,2.52534e+08,2099.77,969.720887646,6.76439394454,173399.0,-184203.0,173165.889886,195.966,173202.970267,4780,173140.0,7.98600350141
120.400750482,0.547926,6503.51554102,968.965947281,1.38429042066,77.3884274843,4781,964.883990282,2.89778005276,2.73099e+08,2100.8,967.055010313,19.8184468051,173634.0,-184737.0,173370.669228,195.982,173405.657173,4781,173356.0,12.8925810743
60.7240180593,0.506948,6264.83492291,970.018821879,0.769664141097,76.6065116363,4782,967.357060669,2.40234347159,2.60568e+08,2101.83,968.792510523,11.1932677221,174325.0,-185006.0,174023.826231,196.017,174075.026023,4782,174021.0,8.71275838638
74.9409708443,0.567916,6454.76314266,971.535443062,1.29146213931,78.2539933556,4783,967.653223135,3.01404178939,2.65485e+08,2102.85,970.10806577,11.763218846,173605.0,-184635.0,173334.567883,196.029,173378.425664,4783,173309.0,10.7268765364
34.501536431,0.590588,6364.07670431,977.792896726,1.39274655133,80.3896732629,4784,972.690045728,1.82659363329,2.61632e+08,2103.85,973.883984871,8.26587172555,173888.0,-184881.0,173599.889388,196.057,173648.678512,4784,173589.0,9.70342865898
58.7092340824,0.541678,6538.35620106,975.518532169,2.19752447261,78.7231597255,4785,968.785660629,3.00712137281,2.76335e+08,2104.82,971.826655432,14.2119287369,173848.0,-185057.0,173555.172322,196.063,173601.61836,4785,173552.0,14.0451514257
46.7206675282,0.540547,6248.77027736,973.09011932,1.20590075033,78.2389236798,4786,968.759439462,2.83506946062,2.55212e+08,2105.77,970.842275548,9.22582090916,174507.0,-185471.0,174269.553717,196.052,174302.179753,4786,174235.0,9.5222433569
66.288382969,0.553839,6373.27943959,972.995988002,0.927964134525,78.3376517974,4787,970.133229421,1.543883472,2.61037e+08,2106.8,971.628603233,13.0623555371,174723.0,-185730.0,174455.555462,196.091,174497.373821,4787,174456.0,12.283782123
43.4843314278,0.625932,6378.16225543,980.88678626,2.80067042134,81.8705368552,4788,971.596432393,0.766802683094,2.56323e+08,2107.78,974.91222306,10.1368294343,174014.0,-185131.0,173715.173976,196.101,173763.962142,4788,173679.0,11.5001446813
85.8655290311,0.628458,6467.1417079,978.382077833,1.29928221765,80.8873541366,4789,973.569975858,3.15401058948,2.73341e+08,2108.74,975.786005679,12.4778679481,174743.0,-185722.0,174483.272374,196.163,174527.954188,4789,174457.0,10.4539242959
66.4450301184,0.619042,6555.27962575,974.348178883,1.12001413782,78.3598684647,4790,969.782100688,2.86032481062,2.8018e+08,2109.72,972.121295828,13.5755502053,174842.0,-185957.0,174582.724107,196.17,174621.161454,4790,174578.0,11.9155259228
73.4662726672,0.606785,6560.32262732,975.150849297,1.3786316769,77.9264981418,4791,971.382979577,2.91019501403,2.73369e+08,2110.81,973.253023651,13.4916160388,175072.0,-186251.0,174812.445629,196.203,174843.170785,4791,174783.0,11.5418900265
72.1446848426,0.613525,6495.35762439,971.613950512,0.867753921262,76.9944950512,4792,968.621516468,2.70774843781,2.73519e+08,2111.81,970.143012777,14.8187024918,175252.0,-186189.0,174999.887677,196.215,175031.366269,4792,174992.0,11.8432765969
61.0424468328,0.600432,6437.25856442,977.518546305,1.45948548122,79.847041511,4793,972.223437822,2.4787938855,2.71275e+08,2112.74,974.17956168,13.1976309045,175660.0,-186631.0,175402.042979,196.227,175436.521208,4793,175393.0,11.4491691916
52.6028426328,0.579293,6447.01706638,974.667589611,1.27537781311,79.2225928645,4794,970.459908915,3.06844393568,2.68429e+08,2113.72,972.507583462,12.3267839218,175977.0,-187155.0,175723.209654,196.259,175761.358678,4794,175688.0,11.4652584839
105.908395176,0.590147,6401.80631651,972.364863809,0.948201705779,79.5800116345,4795,969.173800733,2.8540294654,2.68506e+08,2114.71,970.514434483,20.7392138228,175794.0,-186847.0,175518.642258,196.257,175560.91531,4795,175518.0,13.9364309156
87.3617919059,0.623307,6590.86302524,973.595398073,0.889259421975,79.4477092542,4796,971.081946296,2.40821546983,2.8671e+08,2115.69,972.42989288,15.3618629877,175575.0,-186704.0,175307.298264,196.263,175358.719417,4796,175301.0,11.62288288
68.3728952249,0.584957,6554.16476921,973.72092906,1.36784739864,78.6629880058,4797,969.265354854,2.55173594593,2.7451e+08,2116.61,971.246489208,14.1805484533,176309.0,-187583.0,176029.165494,196.318,176072.268005,4797,176010.0,11.6786273338
53.2402158815,0.558918,6435.62756281,978.365146405,2.66333992919,79.2287915002,4798,968.486305472,2.78537669092,2.6639e+08,2117.58,971.020167766,13.1373925874,176361.0,-187224.0,176085.154675,196.334,176129.941004,4798,176067.0,11.4912138302
100.069098786,0.595733,6492.6228886,976.038862317,1.49878117803,79.7423562241,4799,971.42499021,3.20135487694,2.77236e+08,2118.55,973.393869939,17.1109545594,176238.0,-187212.0,175954.626955,196.369,176000.783403,4799,175938.0,12.7512321823
46.2164945373,0.59597,6451.20595622,974.462140814,1.81728388876,80.1611313304,4800,968.61348068,3.20887706199,2.69664e+08,2119.57,970.603284799,9.64462097576,176557.0,-187630.0,176299.589216,196.354,176344.752032,4800,176283.0,10.0578552377
79.0615842152,0.550606,6411.04123714,973.450602273,1.5393358317,77.7977491422,4801,968.364850756,3.6132753877,2.68832e+08,2120.58,970.111923377,15.2200400275,176617.0,-187676.0,176351.55963,196.35,176406.330547,4801,176327.0,13.2339379484
39.5264744482,0.592363,6506.46009229,973.609073792,1.25524658449,78.0384726036,4802,969.633172594,3.13390489761,2.71797e+08,2121.66,971.53964921,8.13800696765,176686.0,-187957.0,176408.151338,196.36,176440.353977,4802,176394.0,9.2745270661
81.589112146,0.580856,6550.12477757,974.517386562,1.58631405935,78.834152139,4803,969.644992787,1.97368720564,2.77024e+08,2122.73,971.661065071,14.0057640406,176401.0,-187788.0,176119.617689,196.385,176162.868872,4803,176100.0,10.6413715797
105.426877501,0.579737,6467.16002628,971.790462128,1.01000530989,77.6551424866,4804,968.763951826,2.86719856345,2.67514e+08,2123.73,970.128582331,18.5654415906,177022.0,-188294.0,176727.260159,196.438,176770.561098,4804,176719.0,14.6819701912
44.4796953644,0.511875,6713.94969055,971.787654984,0.710316902972,78.2306501284,4805,969.069298992,3.08660037761,2.90067e+08,2124.79,970.748269658,9.98227569646,177194.0,-188708.0,176912.80885,196.446,176956.517243,4805,176887.0,10.634477649
70.0265240282,0.614344,6486.23237563,974.962304956,0.902493879395,80.7718911228,4806,972.31003056,3.40931431019,2.69507e+08,2125.74,973.735516326,18.0795987148,177700.0,-188994.0,177415.23976,196.457,177454.644359,4806,177402.0,14.6520746762
63.4219979832,0.598001,6384.70657619,976.269140584,1.67649916935,79.3754620882,4807,970.903170121,3.03040512181,2.63028e+08,2126.68,973.037576382,12.2263933061,178219.0,-189369.0,177962.031853,196.479,178001.026142,4807,177936.0,13.1784175106
98.9104729946,0.590849,6545.88053188,976.371560221,1.75368993033,81.2454331269,4808,971.397402134,3.32047796347,2.75828e+08,2127.74,974.09903496,22.3011455128,178439.0,-189574.0,178173.073307,196.491,178208.945898,4808,178144.0,16.3706990806
73.8628757002,0.530028,6707.26862123,977.29495057,1.22519546261,80.2277457877,4809,973.01968924,2.8725029243,2.83692e+08,2128.72,974.328878689,15.7235748804,178161.0,-189532.0,177898.734339,196.553,177935.941848,4809,177887.0,14.4428278136
58.3550107264,0.56262,6714.53405159,973.075801405,0.906155433555,78.6007759702,4810,969.815436351,3.0224984884,2.92342e+08,2129.7,971.778363747,13.6980986308,178487.0,-189701.0,178188.028375,196.58,178229.01312,4810,178193.0,14.9819365065
92.2743848852,0.530828,6364.63409948,971.521145727,0.762269349622,79.1273869893,4811,969.070343462,3.18572594911,2.57457e+08,2130.68,970.069819107,20.0138831007,179159.0,-190540.0,178908.920647,196.606,178944.949794,4811,178863.0,14.4287491079
83.3271759791,0.555909,6648.88680665,973.062230109,0.851337711251,79.5482135283,4812,970.327966684,2.82636729073,2.86641e+08,2131.74,971.421833749,13.5371234245,179302.0,-190630.0,178996.276446,196.595,179030.718679,4812,179005.0,10.0792848251
37.3387168328,0.570506,6625.11802809,974.091404251,1.48194987991,79.0867075697,4813,969.421370997,2.9285986731,2.86931e+08,2132.75,972.213683129,7.61169953286,178921.0,-190160.0,178646.26114,196.605,178677.040736,4813,178622.0,8.60014150526
74.7515572593,0.574269,6643.67577285,973.780059834,1.06348052537,79.5860254049,4814,970.556470595,3.57782772959,2.91763e+08,2133.69,972.621711699,16.3637793229,179515.0,-190776.0,179234.498988,196.629,179271.255787,4814,179213.0,14.8801368389
58.2414666811,0.586089,6589.6302108,974.253142579,0.975076388311,80.1476343255,4815,970.965438299,2.87430594102,2.87708e+08,2134.64,971.985795813,10.6645640001,179255.0,-190615.0,178987.602617,196.602,179022.647136,4815,178972.0,10.0832068448
64.1071367838,0.581655,6504.88716821,973.146975612,0.589700749388,78.825821706,4816,971.255369693,3.1060783027,2.66461e+08,2135.6,972.332119083,14.2673651346,179740.0,-191013.0,179493.013195,196.621,179532.075151,4816,179461.0,13.4985348629
85.4400469526,0.536056,6575.20700935,972.504276452,0.775046029714,79.2596993476,4817,970.58074317,3.10310449506,2.89187e+08,2136.51,971.522138139,16.3148278856,179848.0,-190948.0,179545.744924,196.625,179590.633764,4817,179542.0,11.976724707
99.4393222789,0.546456,6702.41088949,972.932379804,1.1416334478,79.7837746326,4818,968.983240707,3.31831397949,2.9282e+08,2137.51,970.614682275,19.4160391193,179858.0,-191290.0,179576.334278,196.638,179614.497218,4818,179561.0,17.8158477991
115.709280978,0.552169,6665.67678682,980.605687082,2.50667419432,82.831682873,4819,973.320294048,3.27956249105,2.91851e+08,2138.48,977.489422159,21.2644479647,180177.0,-191337.0,179896.445603,196.643,179939.217868,4819,179879.0,17.4168522525
74.2024231795,0.524478,6448.23403783,978.105275644,2.2086077851,80.7840684513,4820,971.538867176,3.23789171524,2.73708e+08,2139.32,974.513103409,13.8221791858,180418.0,-191661.0,180148.75963,196.686,180186.402612,4820,180135.0,13.9065282573
81.2510080676,0.557772,6625.16594512,975.554180537,1.5893384824,80.117368718,4821,970.446745514,3.73638752694,2.91866e+08,2140.18,972.634055255,16.4662440532,180712.0,-191736.0,180440.709986,196.713,180481.205054,4821,180422.0,18.7722310669
194.959577276,0.536574,6530.69221374,976.600909878,1.81296489211,81.409507434,4822,971.046746244,3.83573769457,2.72609e+08,2141.12,973.298374388,33.492720818,180578.0,-191762.0,180318.46391,196.722,180352.649448,4822,180282.0,21.310444822
54.2865705541,0.608863,6609.29298876,976.917573691,1.7047816574,82.4771580337,4823,971.777076322,3.36443038622,2.88874e+08,2142.0,974.100751689,12.0332930353,181050.0,-192282.0,180774.207966,196.739,180814.392194,4823,180765.0,13.7217350856
88.5220500578,0.589197,6702.90452883,976.445371571,1.57654291735,80.2938481066,4824,972.282630659,3.38562275587,2.99675e+08,2143.01,974.654244691,18.9417871249,180770.0,-192090.0,180492.060278,196.741,180540.135907,4824,180485.0,13.767761722
58.3714871321,0.580704,6589.17474502,974.46257381,1.30185132648,79.246785193,4825,969.146784682,3.45382437665,2.78302e+08,2144.03,971.729376812,14.560290998,181698.0,-192937.0,181412.333194,196.783,181456.602802,4825,181399.0,14.1850881609
72.1073402671,0.433879,6845.90836016,970.252614638,1.63345619879,77.6556419953,4826,965.369990878,3.29034219761,3.02636e+08,2145.04,967.975703727,17.4183831511,180749.0,-192219.0,180503.100146,196.775,180542.43455,4826,180468.0,16.2707834939
55.4508623674,0.563658,6691.27486554,972.689735247,0.706774731386,80.2487107095,4827,970.520508348,3.00516645985,2.91641e+08,2145.99,971.86013123,13.744790561,180925.0,-192501.0,180631.265144,196.792,180675.157874,4827,180629.0,13.5873987946
77.2628562904,0.594877,6519.83303365,977.368943563,1.98942713244,83.0373940573,4828,969.993374453,3.12194904468,2.68632e+08,2146.99,973.550497423,13.7587466263,180802.0,-192161.0,180522.494093,196.843,180574.883675,4828,180501.0,11.5531740528
157.006066893,0.661365,7001.22770454,985.551731012,3.61958194796,83.0903782239,4829,974.233968358,3.42953312075,3.12467e+08,2148.02,978.547267882,25.02803279,180943.0,-192953.0,180633.175543,196.887,180670.432789,4829,180617.0,16.1932658263
107.318601032,0.625902,6549.14943152,978.747346993,2.20652366799,82.8247371535,4830,972.373925565,3.32480144221,2.69906e+08,2148.91,975.22976671,23.6006842234,181421.0,-192827.0,181136.714097,196.888,181177.456979,4830,181127.0,17.5053348097
89.015919831,0.574754,6535.17316402,976.908185299,1.98485580082,82.8618169145,4831,971.038467704,3.37644605497,2.83374e+08,2149.8,973.681501835,13.0056979268,181929.0,-193038.0,181689.794825,196.857,181725.206597,4831,181656.0,11.3512925237
77.1012882973,0.603849,6723.61073725,979.631064694,1.93801246284,82.8685888457,4832,972.798639392,2.78013832571,2.88706e+08,2150.83,974.846057058,18.0302667904,181643.0,-193333.0,181383.958778,196.884,181420.427085,4832,181350.0,13.9167821741
54.2770998887,0.618931,6779.08853196,976.568313389,0.845592993531,82.5100149342,4833,974.476474736,3.54204256656,2.94342e+08,2151.85,975.70422706,12.0326323483,182402.0,-193840.0,182123.961335,196.903,182156.219695,4833,182102.0,12.073575838
138.192133906,0.591071,6630.21102092,975.957307675,1.24600320324,81.3707579548,4834,972.369801917,3.46849789587,2.85622e+08,2152.79,974.214419884,23.4911664204,182879.0,-194347.0,182623.815155,196.918,182659.799394,4834,182616.0,16.8431427024
54.5657157128,0.530262,6687.3337812,973.725945285,1.62828083723,78.2073080506,4835,967.986651775,2.69502525543,2.88922e+08,2153.75,970.147182187,13.267981272,182514.0,-194099.0,182215.597957,196.934,182257.386765,4835,182201.0,13.0624171002
50.6061072063,0.589829,6743.10473596,973.760731519,1.13597502705,79.9888713185,4836,969.387026837,0.965575324339,2.92008e+08,2154.73,971.100859549,10.3390603097,183402.0,-194980.0,183133.505839,196.95,183168.247152,4836,183114.0,9.77260556011
93.8032472705,0.637586,6926.41269744,975.545111865,1.30006558045,82.1678017084,4837,971.709141813,2.9847336468,3.01023e+08,2155.73,973.965906847,17.265979237,182709.0,-194421.0,182417.596235,196.954,182460.671914,4837,182399.0,15.7614922563
99.9165228077,0.60757,6756.40825269,974.855523039,1.14025434716,79.8685380278,4838,971.026558197,3.25408862175,2.80651e+08,2156.78,973.327103411,20.0541417326,182991.0,-194974.0,182686.984044,197.009,182737.809228,4838,182670.0,16.2440250707
53.3379927534,0.603303,6958.62694868,974.964091243,1.79065207605,79.623203125,4839,969.209984387,2.84128294912,3.11314e+08,2157.83,971.716441931,8.49648399676,183541.0,-195418.0,183305.23082,197.016,183357.936439,4839,183252.0,9.28156425254
64.8485385162,0.586955,6803.97021566,974.765249851,1.18399729222,81.1095311235,4840,971.271627655,3.04762913986,3.07587e+08,2158.79,972.891881749,11.31419913,184172.0,-195719.0,183861.904283,197.04,183903.340298,4840,183868.0,9.87534949549
50.7406342828,0.473636,6812.26329786,972.912250434,0.930102003558,79.730592596,4841,969.665959558,3.03441520228,2.94585e+08,2159.85,971.242389858,8.96291579346,184342.0,-195994.0,184037.368196,197.065,184089.492089,4841,184024.0,9.14426401893
143.296702262,0.572546,6968.93359307,973.347658248,1.16042031587,78.2485362219,4842,969.413653231,3.55555792132,3.02559e+08,2160.84,971.351837923,21.9915967872,184576.0,-196248.0,184304.515763,197.074,184350.945984,4842,184259.0,13.8460797256
67.5666740766,0.545703,6709.93275427,970.2908044,0.528983216683,78.2678539865,4843,968.534071254,3.064086608,2.84463e+08,2161.77,969.383934942,13.5009762922,185059.0,-196603.0,184777.642805,197.066,184814.383158,4843,184762.0,11.7932452842
64.7785893378,0.605058,6640.31028732,977.442217044,1.27054598506,79.5725181394,4844,972.710226138,2.66158108475,2.79399e+08,2162.7,974.516862345,14.0754343405,186088.0,-197632.0,185827.607768,197.073,185862.237041,4844,185817.0,11.5663092796
53.4692976506,0.52076,6703.32777323,973.340301997,1.26846735896,79.2332092931,4845,969.507219083,2.6429661734,2.92587e+08,2163.7,971.214908973,11.2519239267,186117.0,-197692.0,185845.217779,197.092,185893.08087,4845,185831.0,10.2241992324
78.1518230125,0.588998,6755.55459661,975.271914117,1.24452347667,79.2625236797,4846,970.426908543,2.7701688593,2.8988e+08,2164.69,972.848817123,13.783298301,185955.0,-197714.0,185635.352636,197.11,185690.579309,4846,185621.0,10.8850354406
74.7523965162,0.599884,6786.82257939,975.449553574,1.74286957107,79.2788573223,4847,969.71890258,2.62947333689,2.91648e+08,2165.65,971.999497232,16.018847848,186045.0,-197852.0,185727.963637,197.129,185779.487941,4847,185696.0,12.9649915696
108.72338023,0.630005,7010.84293746,976.438961215,1.39954350017,81.6135763634,4848,972.481388029,3.13272427904,3.17779e+08,2166.66,973.759138627,25.2644585061,186492.0,-198148.0,186164.458912,197.157,186220.338992,4848,186156.0,19.1948279146
80.9489948253,0.638726,6881.9820511,973.712395809,0.450666840374,81.0637849847,4849,972.012354141,3.83113309291,3.01218e+08,2167.71,972.991366865,16.8897301765,186631.0,-198513.0,186364.42424,197.179,186413.34486,4849,186333.0,15.3477982405
87.2976747248,0.643461,6867.91178195,993.220888344,2.75248700373,84.9253118565,4850,984.859191416,3.17748557948,3.01629e+08,2168.75,989.242500481,14.1633174257,186975.0,-198878.0,186685.099267,197.193,186724.816867,4850,186664.0,12.4037438638
77.005530543,0.599356,6859.64460257,975.78917819,1.57337716259,81.1188075708,4851,971.72841717,3.16567168063,2.97856e+08,2169.77,973.606622027,15.4808119484,186983.0,-198837.0,186686.056601,197.245,186722.730395,4851,186671.0,16.2475426158
51.7692196426,0.587706,6883.29945464,976.612442938,1.24196242573,81.2320409995,4852,972.18219781,3.19479067907,3.07992e+08,2170.74,974.264672499,13.8479625657,187566.0,-199295.0,187282.584385,197.271,187326.010385,4852,187271.0,14.0635182746
78.3530135812,0.61131,6870.43391788,979.371697862,1.73033120574,81.9882299704,4853,972.476042883,3.06838885707,2.99841e+08,2171.76,976.079982639,17.025283085,188588.0,-200521.0,188325.852311,197.274,188357.507443,4853,188281.0,15.6257400501
74.3143783981,0.559097,6927.85933784,971.634676947,1.02365589119,79.4179162589,4854,968.621558937,3.13972649122,2.99193e+08,2172.79,969.857055893,16.8338082193,188125.0,-200109.0,187812.198757,197.269,187854.307461,4854,187798.0,16.0089253065
128.56346798,0.582301,7039.71635029,973.932998105,1.15927510774,79.6464253273,4855,970.608084333,2.51253457427,3.08276e+08,2173.86,972.488413957,26.338964447,188186.0,-200216.0,187895.337358,197.283,187935.681261,4855,187867.0,17.2211532268
89.3119990458,0.594345,7045.60477735,976.844077364,1.89517976342,80.5318092307,4856,970.598592867,2.61241745549,3.28768e+08,2174.79,973.544375704,16.0838510217,189038.0,-200641.0,188753.457745,197.308,188785.045669,4856,188743.0,13.2668370772
39.4885956201,0.558499,7028.0061505,972.077238662,1.3206224262,77.9453790981,4857,967.208370805,2.79299896281,3.20676e+08,2175.87,969.165527936,7.30606369064,188942.0,-200660.0,188679.628012,197.306,188720.621472,4857,188655.0,9.07519660445
108.810789524,0.5145,7089.33493414,971.680796743,1.44184938813,77.4332583731,4858,966.216103877,3.17200477117,3.30034e+08,2176.92,968.070527686,17.4176730844,188564.0,-200408.0,188272.402046,197.351,188309.623913,4858,188246.0,12.6074272317
62.8705836724,0.56601,6941.24612767,968.879224355,0.623359807677,77.3018048254,4859,966.685325193,2.76331208587,3.05803e+08,2177.93,967.740905934,15.0346563106,188651.0,-200598.0,188331.136351,197.375,188371.779155,4859,188333.0,13.8785097137
78.7552351925,0.606686,7020.11238257,974.716179539,1.45201601565,80.0181103623,4860,969.438271208,3.52106599807,3.05615e+08,2178.93,971.495308151,16.4965856668,189438.0,-201497.0,189161.463738,197.39,189213.380603,4860,189119.0,13.1385448114
80.3018150952,0.486677,6950.11937926,970.114144357,1.13312580059,77.4406477347,4861,966.228555609,2.55538924015,3.1143e+08,2179.88,968.47951579,16.6185172279,189845.0,-201851.0,189539.148722,197.415,189587.274223,4861,189517.0,13.1410520122
54.3565688358,0.592598,6977.95981848,980.811548491,2.65964989413,80.3244127589,4862,970.868759747,3.29545234378,3.13364e+08,2180.92,973.985428357,11.7435882695,189824.0,-201717.0,189497.783069,197.448,189539.065293,4862,189485.0,11.5363553153
69.3252177451,0.613861,6907.71946469,974.999732648,1.05361875368,79.6552644236,4863,972.085725184,2.51084859772,3.02676e+08,2181.9,973.680406828,16.8836955461,190112.0,-201848.0,189785.585915,197.453,189834.94693,4863,189761.0,16.2495262613
91.8693738852,0.627601,6933.60006316,976.155909738,1.5546889127,81.0640238326,4864,971.179565464,2.54285349798,3.06144e+08,2182.91,973.59879254,13.9434823475,190280.0,-202414.0,189987.969723,197.485,190033.214819,4864,189965.0,11.2734463525
51.460516646,0.643942,6974.25761582,977.808006908,1.29124544887,83.5016206542,4865,973.544994382,2.91997301797,3.01989e+08,2183.95,975.772336229,11.0449566332,190496.0,-202599.0,190204.293656,197.51,190264.2689,4865,190169.0,9.93124236355
56.1531216564,0.628004,7058.38675694,978.933797302,1.93879099301,81.9664064273,4866,971.768169678,3.153760234,3.28655e+08,2184.85,975.168056833,13.8013897141,190699.0,-202775.0,190409.210298,197.522,190445.106955,4866,190384.0,14.0996427648
68.6899944092,0.583155,7054.99161945,973.278609987,1.23236585274,79.2094880887,4867,969.868738507,3.11768448323,3.13564e+08,2185.87,971.655184702,13.8057420497,190767.0,-203074.0,190462.782488,197.512,190498.562153,4867,190449.0,11.4141845428
102.600746112,0.619939,7049.15225326,978.618808071,1.64638018087,80.5536046749,4868,972.998160684,3.57631569361,3.10392e+08,2186.92,975.088675734,18.6647989412,191331.0,-203324.0,191024.777498,197.506,191071.260503,4868,191006.0,13.7120300997
104.618811395,0.595289,7002.96648781,976.507757124,1.67674427475,79.7387088739,4869,971.067640637,3.51919139046,3.31613e+08,2187.85,973.152073158,21.0088310631,191790.0,-203675.0,191481.741628,197.584,191525.140538,4869,191475.0,17.8282867011
100.362373536,0.617377,6980.48196846,974.276679055,1.36101890393,79.7037583382,4870,969.61058371,2.36917358518,3.10051e+08,2188.88,971.627670975,20.0911986314,191642.0,-203686.0,191365.671199,197.618,191411.798096,4870,191320.0,15.0366543773
55.4691207965,0.617917,7217.77913907,976.887497411,1.33836384995,81.7691376613,4871,972.005582335,3.66514855504,3.32013e+08,2189.93,974.535780681,12.7462178105,191465.0,-204107.0,191145.403776,197.633,191188.487306,4871,191135.0,11.7325470159
51.6492793061,0.640489,7099.5784049,978.729040576,1.78077969897,82.6720384369,4872,973.701676259,2.84344497442,3.29747e+08,2190.9,976.673428153,11.2058042527,192302.0,-204591.0,192034.617384,197.627,192078.884557,4872,192012.0,11.6254142305
78.7864693874,0.591962,6870.42834686,975.218680064,1.1261211062,80.0325236967,4873,970.56216862,1.66743842154,3.0763e+08,2191.79,972.571997841,17.5375390179,192713.0,-204655.0,192413.718762,197.647,192451.530911,4873,192406.0,15.3865691561
95.4478090079,0.606699,6862.75658304,974.783699106,1.06922669813,80.3715286589,4874,970.966793486,3.63005982094,2.98183e+08,2192.76,972.618969939,16.9652974647,193393.0,-205107.0,193109.367946,197.665,193146.396571,4874,193080.0,12.3075993238
165.357406046,0.621339,6946.93958083,979.184986657,2.05776063907,82.1783665848,4875,972.933366334,3.59652760121,3.06356e+08,2193.72,976.432255104,26.0193480544,192786.0,-204781.0,192506.970799,197.679,192559.428129,4875,192476.0,17.0923341036
92.7074623726,0.625889,7165.64502583,980.279359053,1.91298788969,81.8273450411,4876,973.499951039,3.29001761301,3.29034e+08,2194.68,976.945395691,19.7715879031,192669.0,-204836.0,192336.059487,197.737,192373.239027,4876,192336.0,15.7043678429
64.2888022488,0.614056,7107.12246843,975.928115771,1.38109076977,81.9583758006,4877,970.714223704,2.7491680997,3.21642e+08,2195.74,973.25414465,13.039940905,193441.0,-205650.0,193153.74887,197.76,193203.516183,4877,193107.0,13.0638629931
105.048384208,0.637127,7231.31616257,977.068698481,1.39569140294,82.3512781344,4878,972.512006418,1.95542916576,3.33382e+08,2196.77,974.554416253,21.8655400536,193127.0,-205626.0,192821.33724,197.794,192864.450987,4878,192814.0,17.7263544713
78.9301370299,0.630098,7029.86739735,978.656849475,1.83048657049,84.0982679942,4879,972.44522259,2.81250714542,3.18636e+08,2197.66,974.576479428,13.7999351049,194358.0,-206355.0,194057.604701,197.803,194105.007758,4879,194043.0,12.4289549745
