Iteration,StdReturn,MinReturn,AverageY,AverageAbsY,AverageQLoss,MaxEsReturn,AverageQ,MinEsReturn,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageAbsQ,StdEsReturn,AverageAbsQYDiff,PolicyRegParamNorm,QFunRegParamNorm,AverageEsReturn,AverageAction
2021,750.268896815,554.93073767,29.3850702288,29.3932644885,2.41215,1226.0837705,29.3826,101.139163709,2021,-29.6139,192.65086454,2998.9129985,1303.60379477,29.396,366.198476546,0.737202341596,132.452,117.317,583.847378785,0.997409
2022,822.390848044,169.308348431,29.4530161052,29.4630132863,2.3949,1966.20620304,29.4525,196.184135748,2022,-29.6755,195.583636646,3189.3837063,1306.55454394,29.4676,771.295720202,0.73019393733,132.47,117.34,890.493742796,0.997368
2023,581.475892677,242.024729633,29.5094039452,29.5178580841,1.99639,795.008764694,29.5074,224.349423231,2023,-29.7314,185.445713052,2691.64332295,977.383512788,29.5223,234.625455546,0.712801224748,132.516,117.372,527.510730539,0.995849
2024,851.853919601,441.38378202,29.5286737751,29.5365167032,2.28054,719.038167688,29.5279,239.683861209,2024,-29.7581,222.333658073,3621.18067308,1275.0285494,29.5382,180.134419702,0.725337048002,132.498,117.375,419.4399531,0.997648
2025,844.734154851,272.3112034,29.549148263,29.5577408861,2.6093,1127.17800027,29.549,889.168147728,2025,-29.7771,197.647334896,3339.07437382,1209.36742037,29.5627,102.215731669,0.746736812094,132.484,117.395,1030.60750605,0.997893
2026,1045.14627964,605.912800098,29.5449677373,29.554324603,2.32876,1175.70882952,29.5449,81.7943179404,2026,-29.7669,209.358049721,3499.58491425,1961.06890941,29.5593,386.305445413,0.721361960839,132.498,117.432,444.659184439,0.997638
2027,778.683330554,375.292954387,29.4238312607,29.4318428988,2.43677,909.068296262,29.4216,237.850507974,2027,-29.6469,204.837611801,3278.55048924,1212.4683039,29.4345,256.663384882,0.73441868104,132.509,117.446,508.156789385,0.997374
2028,631.54433242,341.396824537,29.4792668888,29.4891899137,2.32142,806.988304155,29.4803,167.237024788,2028,-29.7109,210.620618035,2560.16002043,1104.73668615,29.4958,220.785661624,0.730578840465,132.516,117.484,454.461389474,0.997292
2029,870.738911289,365.67427006,29.4854866749,29.4958060278,2.21418,1004.59905492,29.486,190.230183656,2029,-29.7052,214.632500797,3130.3113647,1377.21323493,29.502,299.888888953,0.720299199007,132.536,117.518,441.721518883,0.997212
2030,999.695548538,341.773687287,29.4472967029,29.4575625941,2.28249,1341.05130136,29.4437,34.9698188356,2030,-29.6592,201.519845103,3912.28250004,1358.87909492,29.4576,601.432306675,0.727179974413,132.533,117.53,884.749828776,0.997683
2031,804.469254259,230.264606956,29.5190947266,29.5306897529,2.41366,704.744679853,29.5189,54.7474906024,2031,-29.7323,223.137020835,3695.7276721,1199.50844802,29.5347,214.375591314,0.738232762399,132.545,117.55,425.820287052,0.99766
2032,1003.69122258,447.44938024,29.4753035851,29.484914891,2.39945,1836.02155328,29.4726,43.2915957833,2032,-29.705,231.106311406,3928.24399528,1657.89454042,29.4866,693.520040959,0.744555927592,132.604,117.568,660.811394501,0.99814
2033,723.121943067,431.387135263,29.5728580455,29.5841629326,2.23922,974.588987179,29.5708,93.5603930131,2033,-29.8038,217.980808077,3470.36093961,1277.53451097,29.5864,353.347041555,0.727221687841,132.585,117.609,507.217559824,0.997379
2034,678.068169441,388.405138703,29.5792472367,29.5903297908,2.34323,1770.81719406,29.5776,107.399437005,2034,-29.8034,228.463036183,2969.37488348,1428.1161612,29.5934,674.95918091,0.733830590632,132.63,117.618,610.338405918,0.997662
2035,765.115682853,350.578727594,29.5173664853,29.5306504425,2.18207,885.146076638,29.516,45.1339284161,2035,-29.7289,220.309513193,3391.52855211,1318.08752102,29.5318,319.304234,0.730044591142,132.627,117.67,357.840902465,0.99773
2036,1085.20396805,236.049936587,29.6099828105,29.6183084255,2.45455,1105.76369873,29.6083,238.491443743,2036,-29.8221,228.350828157,3788.52730681,1860.89028308,29.6199,357.714620265,0.742141061539,132.651,117.676,708.180001846,0.997893
2037,809.980937993,265.133476253,29.4931481379,29.5061179138,2.4269,1300.17484329,29.4917,858.865616948,2037,-29.7052,219.922775991,3588.75575307,1338.28653582,29.5086,191.570078324,0.731299437426,132.688,117.695,1033.47610618,0.997639
2038,1034.1051146,292.430921367,29.5443261541,29.5555476109,2.30657,1164.82818854,29.5423,-0.709892566162,2038,-29.7707,205.833984253,3569.79001411,1374.26224703,29.5583,399.700991526,0.737897919249,132.724,117.717,402.946628705,0.997663
2039,989.307869691,341.905487804,29.5997546687,29.6147500359,2.49343,1092.17194827,29.5985,264.657053461,2039,-29.8331,219.035700794,3411.05339488,1561.05763275,29.616,377.15612324,0.746752926974,132.722,117.777,559.846817431,0.997471
2040,952.602109164,312.216949369,29.5001201494,29.5154066545,2.29973,782.283611806,29.4997,367.188238087,2040,-29.7256,212.759484553,3442.43785677,1554.62413389,29.5184,207.547686859,0.736474769448,132.716,117.809,574.735924947,0.997703
2041,820.68814204,704.443611307,29.5294573907,29.5421174636,2.06731,2408.03194119,29.5277,253.131568356,2041,-29.7504,228.921106362,3165.7430426,1916.95183203,29.5458,795.563302287,0.718396726861,132.73,117.859,835.051718795,0.997928
2042,898.161859729,448.892535745,29.4927908907,29.5078010823,2.27176,1232.13206695,29.4899,57.5767522036,2042,-29.7196,220.354214842,3490.39038451,1834.66979494,29.5087,433.176011735,0.741685364036,132.753,117.916,465.388493659,0.99784
2043,1162.09086228,742.421960311,29.5025621116,29.5132995302,2.34722,991.645081067,29.5021,54.5447481613,2043,-29.7314,227.252031269,3846.21884032,2224.44077122,29.5162,367.689896235,0.739084392918,132.766,117.982,517.543388506,0.998028
2044,844.767815255,211.837314076,29.4973301424,29.5101951943,2.08043,529.320954842,29.4955,271.234974237,2044,-29.7241,197.333132422,3216.18735078,1482.63198185,29.5131,129.042990303,0.73202271481,132.824,118.025,400.27796454,0.997419
2045,816.258011313,529.052826051,29.7007979483,29.7141872725,2.22117,2080.16650213,29.6991,2080.16650213,2045,-29.9283,204.380337696,3489.91274737,1835.26405278,29.7168,0.0,0.732129402654,132.812,118.043,2080.16650213,0.997711
2046,835.463276481,248.134172172,29.5255388747,29.5385684026,2.39506,3177.50068755,29.5231,900.331298528,2046,-29.7499,214.497443291,3457.29074502,1296.5390464,29.5413,991.687350153,0.751149394235,132.85,118.088,1794.79130215,0.997639
2047,1065.8259548,327.159423244,29.6233293743,29.6379764841,2.2072,527.909399886,29.623,16.1301731701,2047,-29.8552,220.351917238,3828.28640334,1550.46215273,29.6385,189.011495923,0.736815217195,132.875,118.107,229.445541796,0.99818
2048,941.879892307,316.449168079,29.6142571686,29.6263730113,2.20832,1014.88635353,29.6115,161.483122716,2048,-29.8349,193.718258814,3051.41174925,1220.13272689,29.6269,342.6851072,0.732745768999,132.883,118.135,535.528779382,0.997853
2049,978.620208516,512.869940474,29.6509598574,29.66603112,2.17256,1707.5163317,29.6501,3.21418557222,2049,-29.8703,202.429838068,3601.28350367,1614.732796,29.6679,715.202435345,0.741049255533,132.942,118.164,738.303545631,0.997178
2050,762.394339083,318.895464974,29.6267322058,29.6420948208,2.3123,1932.49887287,29.626,419.492392134,2050,-29.8418,214.399109008,3206.01228399,1266.40296403,29.6447,686.97784857,0.733502746675,132.98,118.2,963.384333062,0.997821
2051,586.874118437,127.743216959,29.5825826397,29.5948157122,2.12298,735.981297406,29.5832,43.8888608504,2051,-29.8154,192.29916274,2917.14854204,982.916131783,29.6033,249.634927743,0.738736704141,133.001,118.233,477.081434174,0.998535
2052,658.899723422,455.994430033,29.6782680752,29.6900566645,2.61133,1413.90467839,29.6759,75.1566291287,2052,-29.9069,200.300267021,2801.35129925,1217.15359411,29.6933,565.787914842,0.750122101212,133.045,118.256,641.069933326,0.997859
2053,673.310124225,105.087324108,29.6586267435,29.6769971014,2.64769,1555.14811359,29.6565,1038.11571756,2053,-29.8796,170.213048371,2782.97460398,914.380745715,29.6782,258.516198013,0.759792635706,133.023,118.305,1296.63191558,0.997556
2054,862.420016354,271.881638599,29.5484818688,29.5669124494,2.40746,1362.4460318,29.5463,-5.56466606182,2054,-29.7758,225.567356325,3946.18258312,1860.85026459,29.5684,518.141882459,0.74013492946,133.049,118.324,659.174869442,0.997625
2055,741.290681219,95.5350819641,29.7001448175,29.7136094868,2.46505,1237.96622971,29.6992,231.624563096,2055,-29.9353,152.130536138,2657.04240362,930.539708328,29.7161,410.292044765,0.749562366507,133.092,118.351,596.270187712,0.995438
2056,640.601147197,146.222478406,29.5937152638,29.6104747688,2.39654,910.852365118,29.5933,111.033158061,2056,-29.8414,206.341090168,2421.52879834,1170.6836358,29.6149,299.801643374,0.750886165712,133.141,118.38,404.102740423,0.996708
2057,755.69258002,138.007450098,29.5832402887,29.6003170222,2.53034,184.841867756,29.582,184.841867756,2057,-29.8135,127.611897746,2784.42169597,676.283425227,29.6031,0.0,0.753293560516,133.193,118.424,184.841867756,0.997803
2058,705.823619657,111.903202765,29.6171206826,29.6321876171,2.43146,2924.77710858,29.6155,175.073710628,2058,-29.856,136.799712312,3049.49225317,645.976111935,29.6363,1024.44451774,0.743366367725,133.196,118.433,903.734208829,0.998225
2059,569.963853625,94.962393389,29.5938359946,29.6109301048,2.36645,405.437260756,29.5913,148.031951811,2059,-29.8226,125.500736699,2369.61793745,482.39021667,29.6119,93.4862771642,0.741816350781,133.24,118.473,229.772683996,0.997983
2060,815.242408726,41.3452802717,29.6578030379,29.6741984881,2.11281,716.472829246,29.6571,157.118933864,2060,-29.8872,106.094435711,3340.65684968,561.885532668,29.6771,259.427632913,0.713550367036,133.259,118.528,425.775071759,0.998191
2061,867.144780983,113.192983083,29.7139530456,29.7288480329,2.22902,1324.47037311,29.7116,-3.45842847891,2061,-29.9469,137.96067737,3156.89038618,1022.35031655,29.731,537.933275243,0.733891384951,133.357,118.558,461.663070065,0.997676
2062,738.034119774,94.9786021208,29.7146773298,29.7254192536,2.5117,1138.17455252,29.7132,314.11003379,2062,-29.9444,121.468545387,3086.59030879,537.043298826,29.7287,360.354803255,0.752517451084,133.352,118.572,634.83184544,0.998085
2063,681.309222705,90.6371382367,29.7436359812,29.7597712369,2.60889,928.725923962,29.7424,7.92844193591,2063,-29.9722,176.486353773,2613.86172253,995.430330797,29.7626,371.456873245,0.748447610064,133.379,118.614,408.115750062,0.998044
2064,805.912217233,251.163083883,29.7413102596,29.7560079877,2.35672,2133.08557017,29.7406,286.785808307,2064,-29.9775,193.91107082,2792.08151035,1132.75583069,29.7578,808.791467843,0.737328589914,133.368,118.626,1002.56343537,0.997672
2065,862.381161424,217.751801772,29.717554557,29.7328770404,2.3543,931.426619464,29.7168,-2.96571779092,2065,-29.9547,183.758925886,3754.57202519,1251.26781245,29.7381,403.878357253,0.738564122229,133.381,118.661,370.414440821,0.99793
2066,938.569472194,600.537858726,29.7758501416,29.7880564488,2.58982,1580.46487047,29.7733,1580.46487047,2066,-30.013,231.669565613,3538.42883687,1543.72015516,29.7887,0.0,0.749948644473,133.385,118.659,1580.46487047,0.997918
2067,864.462955977,406.434204742,29.656132431,29.6742531096,2.46959,2933.51670284,29.6566,583.816934962,2067,-29.8979,222.123472246,3195.13566001,1459.0929578,29.6811,985.681930705,0.752678919102,133.444,118.716,1598.37432273,0.997708
2068,925.822462709,162.291471523,29.7268714373,29.7427248118,2.508,1737.04366679,29.723,574.341961584,2068,-29.9617,172.03687144,3286.64618703,1085.11194281,29.7424,508.496624866,0.757820602847,133.451,118.746,1026.74267857,0.997644
2069,930.90136651,365.403518489,29.7128780965,29.7295196363,2.03645,986.878874361,29.7119,308.495288881,2069,-29.9403,222.484907509,3509.50444034,1654.93165926,29.7326,286.706505743,0.732203596227,133.493,118.794,582.535016479,0.997857
2070,780.940707616,567.904129431,29.7905388412,29.8087573497,2.2689,1104.59184353,29.7902,440.934359551,2070,-30.0243,222.385755843,3371.72236326,1394.31046478,29.8138,289.638732599,0.751426742233,133.539,118.818,700.362412956,0.997629
2071,962.931129223,235.192787909,29.785022606,29.8053756292,2.42868,1255.45119645,29.7853,56.175722633,2071,-30.0096,206.307443801,3593.53998521,1500.69884979,29.8092,481.641469719,0.754546024343,133.543,118.884,672.948711177,0.997852
2072,1147.16210053,295.586391237,29.8108664091,29.8315596118,2.41802,947.524226644,29.8099,69.5877257989,2072,-30.04,203.82063621,3486.3549697,1715.02310777,29.8348,412.003854761,0.743750366494,133.593,118.908,364.880833825,0.997718
2073,634.556410495,453.834108014,29.830971892,29.845867616,2.15306,2021.68466422,29.8296,1646.98876605,2073,-30.0725,233.882591651,2726.87538889,1518.20647952,29.8503,187.347949081,0.739789081514,133.564,118.953,1834.33671513,0.997941
2074,900.278261486,349.927827552,29.8050638204,29.8217797271,2.28772,1004.77918108,29.8041,401.48931989,2074,-30.0388,222.868321781,3445.99442674,1377.80754592,29.8245,234.440311209,0.748253653809,133.58,119.004,673.292664944,0.997895
2075,1249.38062516,278.137091899,29.8382074201,29.8586321069,2.29046,2102.06186997,29.8372,8.77947437438,2075,-30.072,220.457078677,3941.89945326,1931.3571024,29.8616,855.861940932,0.738566805865,133.592,119.023,1022.29617983,0.997687
2076,981.297242802,198.153085947,29.8783915253,29.8937277752,2.31365,936.335536958,29.8775,579.341910578,2076,-30.0985,170.457727453,3417.92507516,1092.39648401,29.897,131.39533039,0.738086639984,133.598,119.042,728.284727349,0.997736
2077,1134.8583153,148.568070029,29.9630451733,29.976848202,2.15548,1511.6179842,29.9602,150.74227789,2077,-30.1774,205.67159354,3515.64190985,2176.12628726,29.9795,584.925396022,0.739070948145,133.626,119.076,701.808693751,0.997052
2078,901.923348106,388.98464041,29.8735119761,29.8886100432,2.61155,1144.78683972,29.8744,-4.83143525724,2078,-30.1051,222.878372395,3743.37706335,1280.45380289,29.8953,395.193976162,0.75582402597,133.644,119.118,506.727902548,0.998028
2079,797.400242873,351.027214643,29.8044940057,29.814647852,2.72184,1533.1296026,29.804,481.218236031,2079,-30.0377,209.750253743,3390.371546,1156.07161071,29.8208,434.527328209,0.77889177357,133.651,119.144,960.299556523,0.997948
2080,731.974506373,229.294308027,29.8286021837,29.8431956847,2.51734,1318.4666134,29.8264,126.056873194,2080,-30.0519,198.629940845,2896.00612456,1136.97625744,29.8461,422.2785553,0.75947415949,133.719,119.169,746.025235154,0.997211
2081,855.602309696,423.991780823,29.927656565,29.9416213623,2.39971,923.69600903,29.9279,133.186567552,2081,-30.1592,222.847973404,3416.43228213,1548.61892232,29.9453,278.077935624,0.743546947313,133.765,119.202,379.519217348,0.997165
2082,923.66405822,395.732858075,29.8848547926,29.8968931207,2.3773,758.465390648,29.8847,388.637590363,2082,-30.1157,219.266277302,3878.72019913,1747.37037157,29.9007,151.070480159,0.75310065975,133.772,119.251,577.215936681,0.997016
2083,750.445639458,393.343487938,29.8761545445,29.8876751092,2.3253,1095.24874259,29.8733,730.369367795,2083,-30.0972,196.762587118,3138.75772176,1321.87252752,29.8907,182.439687396,0.749701331475,133.739,119.289,912.809055191,0.997584
2084,898.340409927,373.220176275,29.8634946476,29.8770718571,2.56286,2435.15146071,29.8617,19.632603196,2084,-30.083,227.64447535,3553.74814119,1822.18424432,29.8803,893.025241437,0.761722898057,133.773,119.323,688.456198198,0.997481
2085,934.947397142,665.233266859,29.9134775565,29.9279717978,2.2951,1217.30770734,29.9149,146.36492485,2085,-30.1467,226.964354067,3366.60768462,2030.42581272,29.9351,381.608682895,0.751531917568,133.81,119.335,697.04867162,0.997256
2086,884.878074749,545.98762441,29.8655928422,29.875531833,2.11106,1875.37063292,29.8638,113.529195185,2086,-30.0845,192.914847608,3427.83506827,2370.22289137,29.8787,745.144527237,0.746173975194,133.873,119.378,817.034188676,0.997005
2087,841.30873753,384.552996556,29.9219471318,29.9368854654,2.58995,1493.65502179,29.9209,258.610609057,2087,-30.1476,221.665870848,3267.45497243,1850.74882153,29.9399,559.442636644,0.771870020042,133.943,119.415,704.736179722,0.997342
2088,894.362113467,409.652012833,29.984313251,29.9954847995,2.27954,1685.53373456,29.9839,730.320671395,2088,-30.2177,199.949007148,3283.72835368,1892.48522993,30.0001,413.353940073,0.749080794382,133.994,119.468,1111.00073489,0.997656
2089,1295.17253768,497.006087737,29.9756516896,29.9883075339,2.50847,2640.39243577,29.977,92.7857955637,2089,-30.2088,213.27789802,4047.38591532,2318.26324803,29.9949,1053.31627459,0.765890237366,133.964,119.495,830.858993522,0.996998
2090,951.153320532,548.434691866,30.048664851,30.0634179858,2.12165,788.602558801,30.0461,6.29557190893,2090,-30.2732,233.120071396,3604.96629344,1835.70337916,30.0631,275.006599396,0.74526076042,133.984,119.531,441.603643277,0.996991
2091,675.22554312,719.556838299,29.9410920167,29.955471846,2.38235,978.026492817,29.9391,83.4681088657,2091,-30.1753,209.283241993,3119.23583416,1923.77536648,29.9577,373.65293394,0.75870849481,133.993,119.581,502.063388335,0.997293
2092,642.232012328,242.131682733,30.0029081714,30.0175180313,2.2527,922.113787416,30.0022,24.4818677774,2092,-30.225,215.517818965,3049.74477007,1056.85065067,30.0209,299.849133228,0.758143489085,134.021,119.609,510.803352517,0.997526
2093,692.134247704,886.419904648,30.009433335,30.0231465491,2.5485,927.293574596,30.0094,-0.809337650446,2093,-30.2425,243.316251378,3449.59348038,1866.32139266,30.0266,352.821263442,0.770866032763,134.068,119.649,474.969647005,0.996856
2094,753.445118584,584.363590891,30.0648129156,30.0761661259,2.37557,815.916696664,30.0633,67.3435169152,2094,-30.2993,204.800420137,3664.79404852,1866.28098857,30.0782,318.380049299,0.741207132563,134.112,119.653,407.947694652,0.998023
2095,977.55963919,53.6179510945,29.9809784741,29.9970059254,2.64142,1217.15020654,29.9775,121.665619277,2095,-30.2154,183.762373071,3739.26303854,1458.24397473,29.9975,398.762839881,0.777072664449,134.151,119.685,598.793902726,0.997658
2096,794.609951169,484.733883764,30.033212289,30.0433420632,2.43203,789.15552354,30.0303,35.3697357929,2096,-30.2673,221.193858049,3308.23041394,1631.86812192,30.0446,292.159053731,0.759811857276,134.164,119.726,485.858148401,0.997971
2097,940.318091984,399.203362771,29.9934532558,30.0062255423,2.86175,1050.56102016,29.9927,123.580396633,2097,-30.2205,214.865143667,3743.0207436,1555.16354866,30.0107,351.383610626,0.7855385599,134.198,119.776,541.011638323,0.997689
2098,1029.92557843,103.642352171,29.9749166957,29.9868959895,2.8147,1002.63026628,29.9727,149.56059439,2098,-30.2008,190.268833891,3281.73131354,1511.89059198,29.9886,345.614792326,0.775117678555,134.238,119.809,475.960783357,0.997362
2099,1265.72875661,83.459137713,30.0225122391,30.0328351064,2.4415,1072.03001504,30.021,100.360259585,2099,-30.2575,159.464916456,3725.94946341,1308.9443034,30.0341,390.531186269,0.754076194971,134.271,119.837,506.768451018,0.99814
2100,593.783040924,1135.06499997,30.0149788935,30.0256337489,2.68836,1203.39196262,30.0132,125.434887353,2100,-30.2396,205.24802951,3395.44036358,2945.55123436,30.0285,446.726803658,0.773525066618,134.326,119.881,431.487415674,0.99731
2101,1349.47770254,99.6146581341,29.9884569938,29.9995472409,2.44378,1059.36124387,29.9873,632.942371489,2101,-30.2257,176.24008215,3309.20307527,1597.21304345,30.0014,179.887346076,0.745205355353,134.355,119.92,748.308944186,0.997429
2102,1113.12256331,103.272729666,30.0351824672,30.0439086094,2.37877,1796.25088318,30.0307,156.944447262,2102,-30.2554,197.873480496,3482.48533723,2634.1529196,30.0421,819.653217958,0.757052372947,134.381,119.953,976.597665219,0.996886
2103,1135.36854332,108.293768939,30.0217483301,30.031979919,2.22277,1333.31427036,30.0222,822.737604117,2103,-30.2525,173.044552664,3203.96105872,1481.37658723,30.0364,215.657421328,0.747612992902,134.38,119.966,1038.91050109,0.997707
2104,1038.31718117,211.514345613,30.1266689468,30.1361230387,2.58346,917.428084449,30.1245,101.310268657,2104,-30.3537,202.980967962,3500.30531742,2018.19633465,30.1379,328.244670483,0.75781549431,134.414,119.971,483.843297721,0.99728
2105,820.862958446,526.607064807,30.0282808903,30.0371880446,2.4113,1851.28343414,30.0268,270.09777091,2105,-30.2607,218.723316331,3411.40545577,1701.67794211,30.0401,701.71088007,0.751752925828,134.441,120.015,866.131088571,0.998062
2106,531.729146539,710.958891318,29.9697106699,29.9806310526,2.4575,2143.56916161,29.9692,120.796695602,2106,-30.2057,239.627361237,2685.42677932,1689.5770404,29.9831,802.322093639,0.756333686489,134.471,120.035,774.014980626,0.996879
2107,861.913707104,619.175591479,30.100419515,30.1116431712,2.21915,1215.00990042,30.0989,195.26436618,2107,-30.3301,224.079805038,3595.6954357,1440.59600709,30.1147,509.872767119,0.737843739642,134.458,120.041,705.137133298,0.997695
2108,986.294766141,782.463021913,30.0787349434,30.0879296245,2.49055,1768.99287276,30.0777,276.968416806,2108,-30.3034,228.269291531,3871.20409317,1900.41981833,30.0909,523.748474336,0.751669391475,134.498,120.041,877.027750506,0.997616
2109,871.447917269,703.364135281,30.0857575391,30.0962425453,2.45494,1616.68867228,30.0836,4.59540403102,2109,-30.3096,244.195630476,3330.40413086,2086.89194893,30.0995,689.35995734,0.745493015332,134.532,120.064,955.687490563,0.998091
2110,933.173444981,570.054611173,30.0742503449,30.0823977531,2.45499,913.073195868,30.073,87.3914968039,2110,-30.311,213.183467787,3870.9724976,1818.35952555,30.0862,261.996343052,0.74206437341,134.598,120.073,519.33169116,0.997223
2111,950.916793248,473.682615565,30.1265391317,30.1351043607,2.65693,738.74436603,30.1257,89.3841354026,2111,-30.3576,216.660384867,3969.45993712,1626.63191201,30.1387,249.895732821,0.75367418634,134.608,120.096,490.562648013,0.997822
2112,1066.76703504,605.879253062,30.060801089,30.072468576,2.37758,913.722706529,30.0587,180.846179137,2112,-30.2836,205.250735736,3654.52211323,2315.46163354,30.0752,314.249723096,0.745858724265,134.641,120.105,565.717831328,0.99706
2113,950.318294501,539.379277301,30.0840694138,30.0944580862,2.28567,1429.47151697,30.0823,152.934219653,2113,-30.3094,236.969605087,3560.31784289,2074.28450981,30.0966,482.575285086,0.727604687801,134.678,120.103,626.415745599,0.997959
2114,1061.1237732,1028.382529,30.1562489411,30.1647978758,2.40612,1364.81453209,30.1546,234.265434853,2114,-30.3973,236.09514774,4018.92297387,2301.16591537,30.1679,417.125041744,0.733558038304,134.671,120.152,768.769130158,0.99827
2115,1015.11371372,878.779150935,30.0957297676,30.102547772,2.62775,1424.67995521,30.0963,153.173398695,2115,-30.3245,204.465878873,3698.47613782,2365.03513963,30.1077,543.764717425,0.752501511173,134.675,120.171,483.017356844,0.997698
2116,889.761891897,407.007663157,30.1259295393,30.1348008459,2.22621,1940.3269494,30.1254,750.25316614,2116,-30.3552,220.710010796,3342.04745728,1910.08608323,30.1396,520.399482035,0.734189740144,134.651,120.191,1213.43846322,0.998215
2117,1101.4912067,477.970842205,30.1567586545,30.1647355641,2.65047,2917.44949005,30.157,389.154816366,2117,-30.3888,232.581758738,3837.88296331,1941.13480645,30.1711,1264.14733684,0.759970825004,134.699,120.197,1653.30215321,0.998315
2118,818.389830655,107.932596386,30.1456918658,30.1523719524,2.19982,1530.10361785,30.142,98.5845059832,2118,-30.3689,170.358002268,2676.07504584,1062.52128521,30.1538,607.22547819,0.73030980671,134.741,120.212,794.273683076,0.997977
2119,963.20806445,452.152074845,30.1392492906,30.145714028,2.32296,1849.33740208,30.1381,5.406545789,2119,-30.3676,219.750943857,3269.68084718,1624.02628197,30.1489,818.376483765,0.735315225997,134.751,120.22,700.369879174,0.99776
2120,938.672088838,606.380720441,30.1263592819,30.1326434885,2.13406,1171.95978347,30.1253,154.877084542,2120,-30.354,220.712813865,3354.50611525,1975.73636576,30.1362,376.951615414,0.732737759536,134.758,120.251,629.485687733,0.997602
2121,1052.81866685,259.453597747,30.1451373773,30.1523111497,2.54624,2160.08615842,30.1433,165.425182567,2121,-30.3646,204.006764338,3612.99615125,1544.66798737,30.1531,848.204312056,0.740916664743,134.772,120.323,994.918715545,0.998329
2122,731.709578908,363.880561756,30.1559636109,30.1621823264,2.1582,947.72497355,30.1543,22.9614239625,2122,-30.3817,200.143455683,4105.83401445,1002.05298591,30.1658,352.788760936,0.725517824111,134.769,120.38,617.846227883,0.998485
2123,879.68148901,304.617437926,30.2091307501,30.2153143735,2.30897,742.451661924,30.2098,-5.41735284079,2123,-30.4217,215.238795328,3715.1211934,1436.01937995,30.2197,238.881002801,0.728304047954,134.79,120.39,288.920465305,0.998097
2124,979.000794567,431.453522604,30.1588296536,30.1662428485,2.44699,963.675810505,30.1559,67.1419684721,2124,-30.3823,222.536073268,3807.24396084,1661.37205065,30.1686,315.572175312,0.737878079546,134.816,120.426,399.781110814,0.998299
2125,652.571271869,537.279755577,30.1892991741,30.19592646,2.02667,473.192304501,30.1878,209.915674283,2125,-30.4121,222.814281418,3229.08286262,1326.03006718,30.1974,94.9933030998,0.703664194613,134.844,120.435,359.577778871,0.997989
2126,822.626674283,651.186345261,30.1558517411,30.1625374462,2.52121,1107.59105093,30.156,811.550373124,2126,-30.3846,224.572643944,3523.79759145,2015.65949696,30.1672,141.50043731,0.74548005495,134.845,120.481,954.049123902,0.998384
2127,1161.45147791,401.756099662,30.2510251661,30.2573956863,2.64269,2050.49508418,30.2491,18.5947461846,2127,-30.4874,207.754707781,3855.07454155,1803.10111015,30.2588,831.145110361,0.754029823085,134.877,120.527,997.809165888,0.998137
2128,734.48038176,1416.44503813,30.2683031418,30.2747143035,2.35945,1372.96185853,30.2653,102.288497877,2128,-30.5013,237.880947601,4203.94708339,3001.36498296,30.277,468.203520936,0.723578449912,134.895,120.545,725.797755999,0.99836
2129,1165.11457742,295.710816302,30.2161186476,30.2222894262,1.95888,775.897484367,30.216,1.45921173128,2129,-30.4458,215.061729107,3976.3491231,1722.67115246,30.2278,303.444322024,0.718313609957,134.921,120.566,359.066569587,0.998408
2130,945.974662865,159.15062463,30.2021596376,30.2107363657,2.44904,964.250830416,30.2011,17.6420021735,2130,-30.4262,213.096434404,3726.35237873,1937.47115654,30.2136,378.864082655,0.738751886812,134.941,120.614,663.45058778,0.99826
2131,909.65584424,531.907552273,30.3230023671,30.3289728745,2.36467,921.757941229,30.3213,465.670040741,2131,-30.5382,229.998258341,3805.05726494,1949.20240246,30.3314,198.969986161,0.732095329297,134.94,120.632,644.117150203,0.997905
2132,516.8560382,464.937056807,30.2406287252,30.247210737,2.41255,1321.24484265,30.2392,366.632276853,2132,-30.4668,219.084106203,2373.32950494,1283.75041909,30.251,349.78249116,0.73611370471,134.973,120.661,755.044115606,0.997951
2133,668.374151446,530.145938567,30.1731899897,30.1794921523,2.34176,1502.79193502,30.1715,7.54914262469,2133,-30.3889,220.449970405,3101.15102347,1283.72481582,30.1815,531.33457437,0.7399069033,135.014,120.703,460.058839208,0.997972
2134,775.750772725,244.78937235,30.240434507,30.2490607245,2.57083,725.113795247,30.2404,154.750172828,2134,-30.463,172.731308149,2783.90618141,1111.62887291,30.2549,183.740691492,0.751879902166,135.038,120.749,474.041670206,0.998007
2135,618.289410684,327.347083911,30.2852261757,30.2915099764,2.06109,841.191192877,30.2816,13.1742868832,2135,-30.5048,194.82811364,2818.20114121,1169.21948242,30.2915,289.562852926,0.722261685792,135.051,120.741,346.661872425,0.997822
2136,442.170039242,139.892751936,30.2738698659,30.279158029,2.50865,972.704118041,30.2739,386.369592938,2136,-30.4942,206.357549885,1882.87828223,852.30745421,30.2838,209.766991226,0.7419199633,135.076,120.778,648.500353234,0.998218
2137,793.024646102,462.435869407,30.3018272514,30.3083853357,2.69672,917.763782153,30.301,191.159363493,2137,-30.5267,218.599970688,4072.7859737,1219.00543166,30.3105,270.577414442,0.757745487038,135.076,120.787,570.899503682,0.998471
