PolicyRegParamNorm,MinEsReturn,AverageY,AverageAbsQ,MinReturn,AveragePolicySurr,MaxReturn,AverageQLoss,Epoch,QFunRegParamNorm,AverageDiscountedReturn,AverageEsReturn,AverageAction,AverageQ,AverageReturn,StdReturn,AverageAbsY,StdEsReturn,Iteration,MaxEsReturn,AverageAbsQYDiff
178.982,3.24566243792,330.444726937,330.769,705.58481766,-332.703,3997.20195434,345.888,4260,305.065,280.547887198,419.191067442,0.999934,330.448,2417.6226261,1132.24942962,330.716577515,247.474219087,4260,734.379436826,8.65067606888
179.002,38.4609316292,330.667050027,330.985,129.338131381,-332.968,4230.15819473,349.393,4261,305.11,254.409287424,288.79520401,0.999937,330.665,2319.44201793,1355.66705587,330.90417055,167.169379917,4261,516.88245448,8.7134442163
179.019,3.0149845644,330.874222077,331.146,3097.69094882,-333.114,4425.65664221,351.076,4262,305.123,302.98183102,381.62227306,0.99996,330.862,3905.46809979,330.776592327,331.084422857,512.455193603,4262,1264.22238785,8.71297434521
179.047,1012.73510331,331.240061131,331.506,1333.06331573,-333.506,4269.83505253,355.351,4263,305.135,237.285354084,1175.54237629,0.99994,331.232,2942.19358306,1191.92987086,331.441123607,162.807272976,4263,1338.34964926,8.63360508846
179.052,11.9902526137,331.138641417,331.372,859.113847681,-333.399,4357.82237704,369.765,4264,305.194,269.905892972,971.215076513,0.999943,331.127,2752.22732786,1182.32307105,331.35312154,682.323195332,4264,1541.7297285,8.7789313901
179.04,436.397645035,331.981228646,332.217,589.335306694,-334.241,4263.98630144,312.06,4265,305.208,274.600787959,850.783724961,0.99992,331.962,2417.88330391,1366.89888355,332.161167985,243.096789142,4265,1052.48502243,8.58588034094
179.027,172.789887264,331.365552343,331.611,935.75453477,-333.677,4039.39886313,360.938,4266,305.296,290.035399334,619.905168848,0.999961,331.336,3179.96922292,815.017380762,331.59944203,315.270475361,4266,1047.52342747,8.80662726642
179.057,2.22961150894,332.319532316,332.587,103.420315851,-334.664,4563.25001043,349.64,4267,305.304,238.3674091,952.631723278,0.999928,332.309,3096.45617429,1458.54286827,332.52144108,923.080777468,4267,2202.86119932,8.69044196913
179.087,173.803268787,331.964191323,332.195,1017.75850846,-334.361,3817.95447838,350.5,4268,305.357,240.791441703,950.32886143,0.999957,331.929,3065.35983274,880.402643332,332.173723589,797.13873984,4268,2046.33543823,8.67498782184
179.104,614.368597566,332.432653815,332.716,1822.14563499,-334.777,4376.49421252,341.406,4269,305.433,302.499788715,614.368597566,0.999959,332.449,3633.57512899,668.590220664,332.653110244,0.0,4269,614.368597566,8.59271304146
179.114,389.762674881,332.579731232,332.811,690.303615041,-334.874,4335.66438989,344.113,4270,305.463,309.390104047,1615.88818695,0.999959,332.545,3433.97069712,1159.92496768,332.753101371,1293.62202566,4270,3649.58468146,8.67793443823
179.109,327.85980997,332.786297609,333.026,1111.73037584,-335.147,4161.09549042,393.305,4271,305.49,318.05461454,933.290727691,0.999992,332.788,3525.30411504,937.481618359,332.995824229,605.430917721,4271,1538.72164541,8.86175074422
179.139,1399.17290618,333.125937817,333.36,495.369543783,-335.526,4286.01567191,348.028,4272,305.524,296.079340399,1666.73144591,0.99997,333.096,2460.829899,1501.65659898,333.356379244,206.905322564,4272,1903.09745771,8.63784574797
179.202,572.795213942,334.400620178,334.696,753.915824602,-336.853,4115.41671397,330.788,4273,305.558,231.672984446,1067.04205462,0.999932,334.412,2935.48271716,1124.34658942,334.623856857,387.108024811,4273,1518.05019648,8.47445290036
179.221,84.4946825116,333.698318973,333.949,372.523574287,-336.064,4002.66433689,351.104,4274,305.599,267.893243837,824.001621319,0.999908,333.673,2345.03028239,1360.49745866,333.92054493,667.499189108,4274,1701.86912003,8.73317183131
179.234,253.149820773,333.752327293,334.0,395.049532057,-336.128,4613.07397199,326.657,4275,305.617,256.39801191,672.987525939,0.999934,333.731,2273.27340736,1801.90371862,333.977092595,400.909359876,4275,1305.87029995,8.60719012269
179.231,227.047587004,334.420191029,334.708,379.951279888,-336.812,4871.69305849,386.354,4276,305.685,286.805677976,1169.38539772,0.999927,334.45,2704.69662604,1718.86264941,334.625727899,914.791080123,4276,2408.1894171,8.80345116049
179.226,3.11132425763,335.248512888,335.481,841.076871829,-337.564,3798.4070253,293.367,4277,305.706,264.889637576,389.52388461,0.99992,335.214,1960.31908352,1032.48388079,335.466726687,340.746981215,4277,1074.27094966,8.28333807955
179.288,27.6290341247,334.527656105,334.764,1525.36979258,-336.853,5045.51570138,339.211,4278,305.731,289.353227956,364.93832475,0.999929,334.506,3534.73997602,1040.76111711,334.74554576,214.87961179,4278,703.993969802,8.63406532656
179.267,7.2812565248,335.009307084,335.236,1329.74339831,-337.341,4905.17976754,346.316,4279,305.759,281.54059343,404.035360305,0.999907,335.003,3198.16770238,1060.14675568,335.178471972,274.617912135,4279,805.146292114,8.58911341459
179.323,128.168676345,335.402596589,335.643,129.38028966,-337.843,3960.37132048,321.471,4280,305.771,242.861277075,1176.10360688,0.99995,335.396,2444.20409409,1426.28531537,335.597899626,1337.51105728,4280,3063.80786073,8.60097070481
179.301,192.676610191,335.134219284,335.38,145.341495062,-337.443,4256.60552521,334.717,4281,305.81,263.068605867,921.501700173,0.999957,335.113,2649.07759357,1110.00038801,335.370849493,606.188770026,4281,1676.82053639,8.54414489688
179.321,102.125585893,335.549071121,335.795,737.087481048,-337.903,4500.69307887,355.13,4282,305.833,288.114346626,586.057699235,0.999926,335.543,3116.34166968,963.459482941,335.796807859,435.575579283,4282,1487.50856433,8.58576168426
179.34,3.59369688732,336.350028178,336.607,254.321180692,-338.697,4625.26336512,365.63,4283,305.914,313.275554354,671.384017382,0.999968,336.331,2418.04687224,1133.82329902,336.574131424,769.206503981,4283,1748.95923958,8.72570012483
179.381,295.652998912,335.766232288,336.008,966.337565194,-338.169,4022.50071557,383.594,4284,305.962,303.584887884,762.230642579,0.999959,335.776,2920.42636846,1045.75359132,335.982308783,480.965099818,4284,1401.44651315,8.63440888851
179.381,17.2225811457,336.323874314,336.583,582.779406488,-338.634,4937.99094756,340.698,4285,306.003,331.543615732,767.962562161,0.99995,336.32,2781.1185812,1275.01256235,336.538503611,888.977839527,4285,2284.03321697,8.49765291461
179.386,-4.51633221966,336.357420706,336.625,799.366523634,-338.778,4828.85115062,366.982,4286,306.033,326.354836057,265.862284675,0.999995,336.349,2838.78557436,1449.66587455,336.586380666,266.102840516,4286,715.259400379,8.71236534038
179.43,19.7821477004,337.328186414,337.568,517.647888833,-339.765,5022.29211529,360.139,4287,306.041,347.697374742,418.669309678,0.99992,337.315,2917.03903919,1411.83330659,337.501091386,409.74814356,4287,1130.48595321,8.69704621945
179.438,188.155630807,336.857211734,337.108,2410.39337699,-339.136,4776.06802783,307.307,4288,306.062,318.730330395,506.124729632,0.999921,336.862,3894.55111744,696.188029286,337.063916512,276.496641632,4288,1006.39765568,8.49300765426
179.454,234.854091776,336.955359645,337.272,420.611331108,-339.331,5222.40644184,373.026,4289,306.088,317.239233654,787.692106326,0.999945,336.961,3425.5859169,1366.99803711,337.200511448,524.630836545,4289,1412.13577072,8.7662574289
179.482,160.926059945,336.483273929,336.743,1204.05215994,-338.757,5156.62368798,321.526,4290,306.12,324.929757198,522.777775328,0.999979,336.474,2327.03845062,1135.29804648,336.70443323,226.420396026,4290,848.361880363,8.55612455046
179.462,148.718650378,337.161023252,337.478,80.6990623441,-339.361,5410.35981286,409.465,4291,306.161,263.308572579,390.344706543,0.999971,337.138,2498.17889837,1804.24772668,337.445821734,199.596550691,4291,784.617530167,8.96801936747
179.45,127.957839092,336.935822147,337.172,423.600166888,-339.258,4506.91874971,347.602,4292,306.168,262.744312317,991.260046809,0.99995,336.92,3313.58617437,1253.76403025,337.120918139,980.768199319,4292,2529.43271915,8.70858355017
179.494,49.0387845718,337.140004954,337.448,26.1069245589,-339.46,4564.52825037,362.936,4293,306.198,261.669657125,146.224120334,0.999933,337.133,3407.42625445,1253.37152839,337.403730294,88.7390214312,4293,286.840689342,8.84056050598
179.526,238.67278313,337.718205074,337.951,436.725353602,-340.076,4441.88038746,324.173,4294,306.242,245.905833924,804.80946784,0.999947,337.716,3411.38283621,1326.11293245,337.904576369,844.926883309,4294,2625.88839632,8.66062159413
179.523,33.3505247058,338.36769224,338.639,1704.55720627,-340.726,4426.07780646,356.85,4295,306.279,260.095592034,858.455437764,0.999963,338.34,3564.70240554,906.760948033,338.610053605,603.904126079,4295,1633.18527258,8.83191734522
179.503,359.837039053,338.447628574,338.686,22.2808114302,-340.833,3589.98535355,341.014,4296,306.311,228.84263358,1762.9853973,0.999943,338.441,2735.72087069,1086.75371122,338.658121246,1403.14835824,4296,3166.13375554,8.8820148453
179.521,1.42719975249,338.27707544,338.522,23.2606723589,-340.584,4293.76863328,367.49,4297,306.349,232.172808616,553.795734582,0.999956,338.239,3227.52228055,1034.31360043,338.53829237,580.257711994,4297,1515.82588276,9.01224580519
179.536,880.01507152,338.410556434,338.683,449.486961244,-340.717,3594.34737236,360.706,4298,306.365,275.996875575,956.037190313,0.999927,338.416,2244.44954333,902.122072721,338.626656785,76.0221187933,4298,1032.05930911,8.89793841192
179.576,85.3056254705,338.686971701,339.053,477.885834761,-340.97,4068.20666617,363.454,4299,306.391,278.570258222,644.64472769,0.99992,338.684,2832.8609391,1249.15716742,338.997972072,723.083451899,4299,2048.47191474,8.85508735692
179.581,22.8227548516,338.515593664,338.829,2329.96595929,-340.814,4712.78455761,356.095,4300,306.405,252.000352836,506.725430741,0.999935,338.512,3686.40040631,580.537970943,338.795567737,490.657929051,4300,1303.44875415,8.7275993594
179.599,-10.2318961274,338.347189603,338.672,1244.84892601,-340.586,4671.67815783,341.011,4301,306.425,298.736606988,348.603772178,0.999923,338.318,3786.87478998,937.502122471,338.632195427,282.612976476,4301,702.127507883,8.82743192946
179.589,81.0013847461,338.721397705,339.036,3554.69454379,-341.052,4770.43601072,330.936,4302,306.433,293.611702533,1064.67437654,0.999924,338.726,4105.6875878,292.427654935,338.996136557,1138.8440795,4302,2860.47619268,8.76971924775
179.65,386.95858291,338.634261347,338.98,787.127364435,-340.974,5015.10151721,372.724,4303,306.425,297.121433119,699.320606458,0.999985,338.605,3863.8906917,1206.42790004,338.949806097,318.718338551,4303,1210.24697452,8.91294211861
179.651,441.92989284,338.759193802,339.068,1473.7019357,-341.11,4901.60584329,359.72,4304,306.478,292.65511926,1329.695747,0.999953,338.764,3475.42295827,1001.75637435,339.018970689,701.257776546,4304,2156.39396229,8.82048238495
179.658,-2.1178539371,339.861146372,340.108,1222.9147971,-342.135,5075.56172358,348.107,4305,306.541,327.871950399,388.642026891,0.999931,339.859,3326.59171938,1154.09793461,340.072931925,338.019086648,4305,820.43326623,8.6547671139
179.629,-3.18497964844,339.274667106,339.615,718.359935069,-341.561,3314.97619441,371.985,4306,306.591,302.78524448,592.285586251,0.999974,339.248,2287.93403907,610.396451398,339.558061969,389.619253224,4306,1211.87113329,8.82968168726
179.634,15.1319738059,339.410862794,339.713,269.30471553,-341.557,3571.35361052,322.476,4307,306.58,267.619838,446.925660992,0.999959,339.415,2265.7923921,960.126118322,339.662231792,257.680072823,4307,747.299811357,8.50953640338
179.629,-6.49551574198,339.427534203,339.774,953.705798137,-341.686,5370.42431737,340.762,4308,306.604,277.257304311,745.759395042,0.999951,339.412,3178.23427409,1192.09497916,339.705582607,577.791494982,4308,1742.59879142,8.71910045889
179.648,6.73564671814,339.630732793,339.97,2033.87838287,-341.951,5491.15574467,378.55,4309,306.614,277.944963253,536.374438612,0.999981,339.626,4164.43572848,993.136917216,339.942840289,504.77533862,4309,1176.47017545,8.780443226
179.668,274.747978782,338.935099151,339.278,1569.31392367,-341.153,4271.63997279,336.699,4310,306.684,278.320067174,915.300905343,0.999923,338.909,2728.97791933,691.108743334,339.241694873,703.930934376,4310,1895.53729298,8.63926703427
179.688,514.306618248,339.428094832,339.75,274.933426865,-341.808,4325.0513549,323.691,4311,306.72,269.564101879,926.573299097,0.999945,339.43,2229.86908973,1159.07234568,339.691812596,301.30999281,4311,1318.84817296,8.55965588307
179.68,354.703323627,340.038980269,340.433,671.935176393,-342.361,5230.92287007,359.427,4312,306.735,284.392750692,656.155917709,0.999918,340.034,2634.64709123,1073.54041292,340.414398339,322.259212217,4312,1199.46008079,8.74769109288
179.682,878.871281669,339.469245742,339.818,271.86779716,-341.74,4862.14728085,387.274,4313,306.771,267.096880056,1080.030979,0.999948,339.449,3473.79361548,1346.8420367,339.799081952,167.774547971,4313,1289.57655874,8.79264641654
179.686,638.819068332,340.014359119,340.314,595.855896081,-342.379,4540.35305143,317.921,4314,306.82,258.969424935,1133.38846981,0.99997,340.004,3073.80290379,1204.85843383,340.234492249,329.106980203,4314,1505.20849392,8.47561151055
179.681,219.191402236,339.779305457,340.087,907.714430251,-342.12,4239.41628089,372.925,4315,306.865,246.785854229,733.660906461,0.999956,339.772,2999.1100204,1136.4421238,340.022832901,514.469504225,4315,1248.13041069,8.68468404651
179.681,2406.65775203,339.677840958,339.939,1732.01667931,-342.078,4771.97304394,347.749,4316,306.875,270.48190174,2504.9375151,0.999961,339.662,3395.15128104,1026.32853489,339.882766112,98.2797630688,4316,2603.21727817,8.63090187921
179.725,-0.807995483525,340.273139125,340.568,568.182829121,-342.444,4593.66942784,354.393,4317,306.959,243.802805039,522.142073022,0.999972,340.264,2122.46248985,1464.97313448,340.500371361,408.957213017,4317,1124.79929166,8.72943430637
179.729,0.978873856995,339.700577451,340.003,1327.86845565,-341.979,4414.38830307,396.161,4318,307.004,228.176200542,398.503727915,0.999931,339.706,2744.05222805,933.761791925,339.960154826,306.279631097,4318,869.594031016,8.85070490248
179.763,186.939359053,340.07823251,340.336,347.249503409,-342.377,4223.52979632,360.706,4319,307.045,203.863462399,917.647478763,0.999876,340.062,2303.91836567,1300.31571719,340.28200269,516.764521338,4319,1293.84536689,8.73752495539
179.813,446.725786326,339.498686199,339.816,301.766919374,-341.789,3736.47918553,380.666,4320,307.055,216.11456882,1157.4761541,0.999931,339.489,2396.67534112,1089.18450432,339.761315433,1004.19287284,4320,2577.61911775,8.81912814044
179.811,155.570701708,339.091279107,339.393,900.728599267,-341.462,3707.36780906,332.228,4321,307.09,224.134167046,595.002085852,0.999968,339.083,2345.43561596,1017.07461122,339.340813493,403.317365709,4321,1129.63425923,8.70583188795
179.821,224.121165406,340.244394161,340.51,505.377731031,-342.53,3326.32620929,341.457,4322,307.119,220.083211822,493.573981207,0.999964,340.238,2177.66676735,1003.34375715,340.482949696,292.117863152,4322,877.406404908,8.6138718338
179.849,298.374277165,340.813002086,341.089,1684.65060524,-342.896,4554.07217395,324.205,4323,307.184,250.004782481,934.187324431,0.999945,340.804,3404.12905756,1070.13954818,341.050116774,596.440160101,4323,1732.1122056,8.62992989137
179.812,175.883907362,340.097661102,340.297,824.974582009,-342.319,3643.341362,346.41,4324,307.274,222.262231791,857.308686952,0.999952,340.083,2890.51246691,763.52056914,340.280885797,505.780418597,4324,1601.3025708,8.66635646642
179.799,248.34905121,339.959027236,340.282,459.201202062,-342.201,3791.4166666,381.471,4325,307.301,245.035338718,783.504304659,0.999961,339.931,2984.54068042,993.617784638,340.236931016,364.486896656,4325,1274.55392138,8.72936157032
179.827,22.2029799926,340.171301078,340.415,2114.19565491,-342.404,3977.69074597,378.7,4326,307.327,275.99334831,581.641367496,0.999985,340.167,3317.9677211,458.982885404,340.345206561,728.346049001,4326,1806.13187954,8.78256582945
179.8,172.967676231,340.882915025,341.212,417.699714067,-343.284,3946.3080321,332.488,4327,307.343,200.025017564,702.779923393,0.999925,340.877,2987.6977314,1109.69291973,341.162493781,489.994392259,4327,1354.48831395,8.65249403674
179.826,1137.7482119,340.283893105,340.542,274.257557304,-342.631,3807.74169472,395.454,4328,307.405,198.004840399,2176.42388653,0.999922,340.269,3054.89627373,921.05655942,340.505389024,1038.67567462,4328,3215.09956115,8.88090124049
179.827,11.2976908357,339.858363859,340.137,438.985816298,-342.145,3295.59220865,376.493,4329,307.432,212.342747701,619.765445148,0.999896,339.842,1728.37291778,961.363502848,340.089557114,608.467754312,4329,1228.23319946,8.75774679026
179.846,90.6319112218,340.200482392,340.515,121.113450798,-342.335,3362.45202539,370.631,4330,307.471,187.255480866,642.127092622,0.999971,340.2,993.122556402,867.346708785,340.461975198,603.843543029,4330,1790.29395396,8.66767821731
179.871,18.2900577671,340.225385608,340.468,419.221744596,-342.561,4254.28955982,362.544,4331,307.503,294.319448001,561.323484996,0.999944,340.221,2020.75792361,1330.87087815,340.411407824,626.818236021,4331,1826.5617526,8.78707526725
179.881,44.7532814645,340.882643084,341.142,98.808452118,-343.426,4953.74251781,354.568,4332,307.564,244.339361497,713.020478401,0.999939,340.868,2973.9165234,1616.03108732,341.115868926,685.43271184,4332,1832.40907344,8.8177688487
179.887,299.567650535,341.430718343,341.688,564.923640696,-343.913,4273.68899132,360.105,4333,307.571,232.952211865,961.392360085,0.999953,341.422,3101.23069707,1186.53556,341.628803586,583.180122998,4333,1896.67402295,8.77184771097
179.918,47.4742470599,341.574003615,341.819,95.4471459994,-344.048,4080.99825655,339.522,4334,307.62,229.057335998,514.944448441,0.999976,341.559,2450.25765251,1307.00253691,341.773715941,583.935580681,4334,1595.13107911,8.6368729273
179.933,141.827402148,340.969187211,341.208,352.044554512,-343.45,4700.42173503,328.803,4335,307.657,246.806147718,532.857112361,0.999928,340.976,2291.04763743,1405.9982277,341.154077697,380.333381491,4335,1083.39120712,8.66687275836
179.949,25.2498213531,342.049299329,342.3,80.8263432453,-344.511,4517.27269691,371.084,4336,307.721,212.584587558,387.071538692,0.999985,342.022,1861.32600672,1614.06734016,342.260190482,312.662741646,4336,742.842338182,8.88243724378
179.952,2111.03204029,342.212078524,342.477,143.327650206,-344.642,3829.74036866,351.7,4337,307.777,210.428350064,2111.03204029,0.9999,342.223,3091.65397456,1024.33627012,342.413680446,0.0,4337,2111.03204029,8.83511156994
179.998,551.462237558,343.323909346,343.576,129.231166538,-345.782,4413.80184578,322.049,4338,307.775,222.049205931,1832.5771314,0.999926,343.289,1783.30530746,1344.84434191,343.568982566,1281.11489385,4338,3113.69202525,8.63747376933
180.015,59.2364679496,342.852936329,343.208,138.837822461,-345.203,4484.39541507,337.947,4339,307.819,192.459925932,965.824463969,0.999917,342.87,1978.3478235,1545.98862518,343.138926892,853.465787516,4339,2321.84803915,8.7699774632
180.014,25.6111784161,342.948787197,343.22,372.749934748,-345.203,4512.91965282,359.24,4340,307.822,240.467763414,656.629210598,0.99995,342.908,2364.3932615,1291.67554782,343.184548231,861.060344446,4340,2362.21119524,8.94103631869
180.008,79.9360971971,342.925823537,343.233,172.214028924,-345.16,4748.58170841,381.361,4341,307.849,272.082579903,490.187216299,0.999982,342.925,2787.16166792,1472.79583778,343.15682561,708.195954217,4341,1902.23451665,9.02468182374
180.021,101.521403972,343.711052247,343.942,107.6401325,-345.91,4933.77094261,328.607,4342,307.898,219.019515956,366.723380171,0.999919,343.713,1603.16967695,1475.07170176,343.908755173,183.391024837,4342,669.771464549,8.72231421918
180.035,18.590564412,343.567022563,343.826,126.890766067,-345.855,4667.11506785,372.768,4343,307.939,211.915716775,344.087555318,0.999978,343.552,1301.39373457,1312.86483925,343.789727537,266.907901339,4343,829.794260857,8.89163058645
180.032,840.507917485,343.707666285,343.98,31.5293644037,-346.072,3526.78552415,390.437,4344,308.007,139.538157819,1218.78855339,0.999927,343.678,1017.73487507,1121.84321256,343.953736275,387.213179247,4344,1750.82665444,8.95375940956
180.068,17.2909024854,343.790961016,344.121,19.6542392142,-345.833,3834.89070929,361.899,4345,308.061,58.4242401141,306.751288096,0.999959,343.784,289.605535967,758.146605636,344.086444571,281.458265025,4345,897.93434707,8.76662659011
180.037,-7.3682624614,342.306294205,342.71,29.167068587,-344.344,4634.12155189,358.739,4346,308.059,90.8261928803,64.6944722833,0.999964,342.298,405.19907839,834.723824581,342.621237213,156.977516592,4346,815.656384801,8.93592338304
180.067,-4.791739608,343.035565339,343.337,26.9110357476,-344.954,43.0975397259,403.698,4347,308.159,26.6484890326,193.85759713,0.999912,343.015,34.3311612282,3.4082225583,343.304882576,444.221632179,4347,1643.91249341,9.12295609727
180.052,-0.198105089556,342.950928954,343.257,72.1869001632,-344.874,4407.51699656,343.992,4348,308.211,172.698501477,147.661744436,0.99999,342.953,1293.51413977,1445.51773052,343.203030682,161.222172853,4348,498.948965648,8.87783592258
180.033,4.78150574627,342.733400685,343.039,72.2911755902,-344.87,4368.69797921,369.0,4349,308.226,142.345747024,473.38646826,0.999958,342.714,599.102461828,883.40312572,343.008195354,447.722369368,4349,1272.15382609,8.9865024868
180.057,87.3365808898,342.374530749,342.745,83.4326129002,-344.409,5036.71122205,390.978,4350,308.282,178.844278622,254.597972179,0.999955,342.357,1567.2341324,1805.82025228,342.719429213,164.230685499,4350,563.073407731,9.09905809078
180.084,-3.45443003769,343.294735215,343.64,79.5136864431,-345.362,4962.37198155,382.473,4351,308.336,147.416099133,357.006391061,0.999962,343.277,652.08433381,1034.26262354,343.610018581,561.268846179,4351,1776.13389506,9.04081908844
180.149,52.8794468256,342.607476803,342.926,79.2178853758,-344.675,1875.25499408,353.468,4352,308.375,101.39035202,444.082889933,0.999896,342.583,242.182829415,348.19853039,342.892851112,533.0660805,4352,1551.09775845,9.01139463794
180.125,31.0244875573,343.124700954,343.471,155.719820742,-345.208,3249.7395809,326.07,4353,308.386,224.284817479,216.064653735,0.999959,343.126,968.768145729,780.509062389,343.405107309,200.99390601,4353,534.822386953,8.86907732653
180.103,40.4955101329,342.197750155,342.545,189.920207108,-344.46,4164.09788737,364.753,4354,308.417,219.767309837,282.659188138,0.999972,342.198,1456.22320986,1091.00770964,342.466125927,267.708232273,4354,899.207863367,9.02211468609
180.147,35.9394989653,341.962248432,342.278,406.335289804,-344.15,5357.52211131,348.852,4355,308.417,233.626307315,411.731949901,0.999954,341.944,2347.41240425,1477.11979697,342.241411342,438.020351918,4355,1454.8594635,8.9939417509
180.162,2.4577136511,342.503286322,342.84,323.49428685,-344.688,5044.16143687,369.605,4356,308.411,242.427777039,513.687885651,0.999962,342.514,2664.5124437,1628.90867974,342.791357619,523.675415249,4356,1556.06567618,9.0845893033
180.163,74.0817081087,343.193024469,343.513,136.842788551,-345.271,4915.45557661,345.383,4357,308.45,269.71596168,408.979295779,0.999962,343.171,2862.43981367,1452.53530666,343.517130274,323.439118284,4357,1102.96924088,8.80072220571
180.19,137.026310535,342.571152732,342.954,700.057426101,-344.78,4342.34015651,380.062,4358,308.483,244.118179115,709.174745817,0.99994,342.566,2181.06568551,1151.57512741,342.859352451,622.799242817,4358,1743.69007404,8.96588966068
180.194,475.045864327,342.94345787,343.341,1247.24724609,-345.23,4759.13820952,350.537,4359,308.524,224.870304634,1019.11204072,0.999946,342.952,3084.6035729,1328.51800257,343.270350209,436.524667714,4359,1669.85118399,8.9054390866
180.196,30.4025215724,341.894638311,342.218,353.830934673,-344.254,4977.01502798,395.034,4360,308.549,185.545453308,415.716895212,0.999955,341.851,2038.91608676,1383.96747702,342.204461002,506.557644844,4360,1411.28094247,9.19910747457
180.213,87.0061764209,343.178557766,343.578,233.81669989,-345.517,4115.83991541,341.431,4361,308.601,202.2816936,555.168727831,0.999986,343.203,1910.40317081,1218.28485327,343.49132785,532.290230164,4361,1299.75681327,8.86674674634
180.21,142.746745848,342.645349275,342.935,269.371453219,-344.9,4500.63725695,390.193,4362,308.615,219.568547269,833.821468685,0.999981,342.61,2281.62580114,1539.5369537,342.945088063,619.921400906,4362,1883.45060114,9.1780941019
180.212,64.6268608383,342.993102268,343.371,48.5366965896,-345.331,3576.40166338,392.401,4363,308.642,174.11654486,529.696754488,0.999922,343.009,1314.31945104,1173.01727472,343.263963636,586.326032283,4363,1592.26957484,9.07641697295
180.254,109.0598059,342.281719779,342.565,63.035859965,-344.554,2788.5331148,376.895,4364,308.663,192.430925528,545.707138202,0.999963,342.285,994.148045027,677.098096957,342.52770071,558.677178712,4364,1505.3275569,9.13504276236
180.261,42.1606692776,342.054308291,342.431,129.34139823,-344.27,4344.41262463,330.612,4365,308.712,188.260615646,571.386760254,0.999951,342.029,1576.55616416,1412.34213827,342.393207249,481.973807282,4365,1166.21408076,8.88790230986
180.264,3.77216105217,342.533614714,342.911,134.323830797,-344.763,3681.06939714,341.041,4366,308.71,213.820763343,309.877810169,0.999969,342.536,1970.92112961,1004.49582526,342.883912562,353.532910243,4366,921.30356071,9.01951024003
180.263,3.03076622826,344.483120495,344.87,79.1872952731,-346.705,4271.68256813,354.15,4367,308.784,198.763400477,447.338094786,0.999982,344.49,2218.86879446,1501.25608129,344.81956523,405.023658082,4367,1134.79120766,9.04925710097
180.257,16.3562598338,342.742514058,343.203,300.947550222,-344.887,3938.1410755,335.695,4368,308.847,196.769028622,391.858122172,0.999951,342.722,2303.11576736,1309.74079768,343.135302803,384.17576013,4368,1080.9515237,8.94635704816
180.248,131.517709623,343.633192931,343.984,73.6504377493,-345.743,3834.94680166,364.027,4369,308.914,180.678622945,607.274724824,0.999957,343.624,1816.75617623,1302.6185467,343.961431752,315.362003675,4369,1128.84972752,9.05051989015
180.273,49.2222111659,342.989108188,343.446,82.1562486778,-345.166,3653.59592276,364.655,4370,308.981,175.219098932,424.278791332,0.999928,343.011,1267.39424932,953.576314068,343.373581633,256.187014755,4370,728.276488612,8.97452054719
180.244,150.388378835,341.810483584,342.225,47.3352140779,-343.749,2627.32633424,384.927,4371,309.065,240.643375378,408.208201143,0.99993,341.794,940.068602056,686.119599432,342.227162534,229.096629522,4371,761.237863839,9.19955902574
180.259,116.802692134,342.467236995,342.942,173.004498806,-344.52,3822.94585646,369.916,4372,309.098,260.27424748,621.233268396,0.999962,342.488,1270.08882883,836.769198078,342.87495886,462.246615713,4372,1372.46825259,9.16406437222
180.248,64.954873845,341.946069354,342.37,408.343183908,-344.093,2688.298086,379.919,4373,309.136,263.661719034,383.706861665,0.999932,341.939,1284.03816889,686.588337005,342.345185774,296.095125311,4373,843.365220161,9.10190697626
180.26,45.7756548426,341.025274143,341.448,389.401983114,-342.971,3510.30435766,394.841,4374,309.163,270.28171821,391.26320572,0.999987,341.005,1794.65412744,1088.91103925,341.408326009,271.979815822,4374,761.757193421,9.17457465071
180.287,76.4577760403,340.911640042,341.529,127.153389577,-342.914,3777.40226243,365.264,4375,309.243,162.837858736,568.3410717,0.999939,340.9,1403.46205577,1187.74880198,341.45310491,412.248920389,4375,1265.92169429,9.11262050833
180.283,19.2771948829,341.204837644,341.82,717.44918549,-343.277,3926.52147643,404.105,4376,309.318,283.555838018,255.150211281,0.999961,341.191,1972.60944358,998.916855049,341.795815307,316.41288693,4376,1114.93839183,9.27311332915
180.294,-0.875699897928,341.27760433,341.84,445.982451901,-343.408,4070.73941408,396.858,4377,309.328,286.260471348,716.582462573,0.999973,341.288,2393.65249138,1260.28468706,341.811198663,918.137946978,4377,2292.31978939,9.0988344631
180.294,157.803529028,341.706099589,342.16,210.715491229,-343.871,3762.88562707,359.617,4378,309.388,256.313092882,445.576476419,0.999954,341.707,1687.69866827,1173.41460414,342.141959067,333.945429149,4378,1151.66594513,8.97172246559
180.294,17.9765207936,341.188082976,341.617,68.0032602861,-343.181,3266.26737557,380.472,4379,309.441,191.666782179,394.462713049,0.999962,341.178,1177.66297464,884.106962741,341.586952086,379.208027342,4379,985.315400036,9.08620783905
180.313,63.4338423094,341.521394894,341.917,20.9217710802,-343.807,3591.56804692,377.64,4380,309.486,99.9628487831,434.001154594,0.999951,341.511,729.448906537,953.675124605,341.871602254,368.939250574,4380,1023.64913148,9.15497922654
