AverageQ,AverageReturn,AverageY,MaxReturn,PolicyRegParamNorm,AverageAbsQ,AverageAbsY,AverageDiscountedReturn,MaxEsReturn,Iteration,AverageEsReturn,AverageAction,StdReturn,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,Epoch,QFunRegParamNorm,AverageQLoss,StdEsReturn,MinReturn
377.866,1258.99601415,377.875395615,4273.20350273,202.663,378.231,378.18992278,148.35056281,383.11610633,4586,105.53256068,0.999922,1313.85681404,-380.108,10.0472317441,-11.7881712953,4586,305.357,432.577,128.911482846,202.532610529
377.964,1042.30334033,377.973320283,2662.61683741,202.667,378.316,378.294831681,216.182310932,3107.11901007,4587,1551.27001319,0.999987,614.988290186,-380.14,10.2580613916,-4.57898368543,4587,305.395,487.185,1555.84899688,450.194811122
377.757,1862.84360938,377.750088219,4469.59130691,202.683,378.078,378.034494941,258.277114595,992.101570328,4588,479.675354003,0.999979,1392.31073888,-380.022,10.1299715461,78.6320362817,4588,305.413,455.318,341.426228012,361.552920791
378.174,1506.36407924,378.174915516,4948.36598319,202.739,378.442,378.376340111,237.578196933,1762.35767135,4589,398.459359124,0.99994,1472.29703441,-380.336,10.2643125504,-11.8919795535,4589,305.494,452.779,566.310158447,313.549015848
377.405,2719.50766903,377.427894929,4900.57115876,202.761,377.769,377.706744195,265.077286613,2245.69760712,4590,794.517817722,0.999949,1655.8624963,-379.903,10.1980850498,-0.485459577061,4590,305.55,475.379,882.489328291,402.450789688
377.949,3163.74023524,377.948669804,4875.84247549,202.777,378.233,378.185597906,257.393231732,834.012128566,4591,379.285916426,0.999978,1491.20038637,-380.463,10.2367060328,-4.8786320641,4591,305.606,476.197,336.690018031,417.011292815
377.814,2314.75148381,377.817502001,4788.59361373,202.844,378.074,378.023490883,292.111264895,1436.6503232,4592,766.596593165,0.999973,1233.38486098,-380.218,10.2376453703,382.811907446,4592,305.619,464.311,413.424660279,527.76410105
377.382,2000.89736112,377.374100095,5216.51834595,202.85,377.618,377.568134225,263.43587909,768.989634012,4593,465.172798976,0.999935,1524.19651077,-379.753,10.2481215942,178.211458227,4593,305.615,457.194,214.1508897,203.681306765
378.038,2829.62003885,378.054322617,5270.96538159,202.851,378.32,378.281007312,267.078907893,2308.6741343,4594,1162.28494324,0.999982,1017.97178008,-380.422,10.1699063454,15.8957521699,4594,305.642,463.186,1146.38919107,695.118342034
378.523,3491.6230241,378.525712614,5014.52983844,202.805,378.834,378.804855345,273.109639946,1347.54334511,4595,514.97012678,0.999939,1191.24968362,-380.871,10.1475092856,-12.4976111188,4595,305.668,459.404,568.548543103,811.703769385
378.178,3643.97387545,378.180721716,5129.52985708,202.833,378.477,378.417303253,290.058128632,892.219390603,4596,394.242380545,0.99996,962.577307386,-380.449,10.0788719487,-10.5915757757,4596,305.73,465.946,331.52995139,1343.21124432
378.972,2669.25826723,378.980336814,4939.01944462,202.889,379.203,379.176709268,243.072758521,2731.99981828,4597,1687.66483605,0.999946,1195.87651349,-381.261,9.93006843525,643.329853825,4597,305.757,430.106,1044.33498223,1028.30506224
378.801,3350.64407692,378.819232968,4747.25869261,202.889,379.109,379.019264643,236.96034994,1142.74687115,4598,951.253965782,0.999921,1182.96258641,-381.122,9.90832572936,577.541299753,4598,305.773,454.876,264.281876496,1615.03279711
378.477,2598.64148456,378.4934327,4296.38701649,202.888,378.752,378.715278364,182.000448705,850.749647306,4599,416.561399288,0.999988,1552.72592427,-380.749,10.1061251054,-12.4639792294,4599,305.842,471.492,347.354716584,203.041283704
378.467,2624.33559471,378.473071181,4890.46103972,202.862,378.771,378.696128635,245.644976972,485.161131508,4600,191.204022914,0.999975,1329.64716346,-380.72,9.85994700658,-10.6946938792,4600,305.863,407.142,187.709170028,732.871659087
378.675,2307.78124727,378.677161843,4086.4009273,202.923,378.948,378.900384959,194.308971218,2277.70790019,4601,1120.29930982,0.999927,1153.35669267,-380.878,9.86502587336,-9.74068139539,4601,305.874,435.07,737.73809673,266.533892148
378.411,2939.44966429,378.406825599,4665.23367898,202.945,378.693,378.611676835,224.303990852,3039.84460207,4602,1518.24246395,0.999934,1476.51792502,-380.769,10.0145731551,-3.35967416897,4602,305.904,444.602,1521.60213812,277.773839933
378.712,1397.61825426,378.714569497,4111.47107243,202.991,378.962,378.93702019,147.631536639,1696.96491444,4603,627.0798211,0.999983,1474.49317403,-380.879,9.62224020608,-12.3535500499,4603,305.948,387.414,707.855602293,200.521478645
379.08,2147.38849845,379.074822501,4195.44121453,203.018,379.385,379.304325795,199.140878038,990.502939239,4604,645.513997751,0.999959,1218.28048508,-381.34,9.81984771548,-9.20459413246,4604,305.98,450.751,463.179684587,249.277159783
378.682,3491.14423584,378.697862442,4370.98029115,203.044,378.92,378.889170829,197.210025949,2708.29265705,4605,733.305446628,0.999892,1116.48224277,-381.006,9.62354702013,-5.67778495199,4605,306.021,409.747,880.249306498,229.248557396
379.054,3050.25402696,379.045052703,4719.74336364,203.078,379.324,379.256722411,193.902533397,1201.98794383,4606,706.811245858,0.999928,1581.84076207,-381.503,9.71324917545,234.694286023,4606,306.07,441.313,353.812851701,251.851100509
379.253,4236.84018329,379.25447171,5040.42865045,203.15,379.492,379.435188705,254.758225167,1498.39033538,4607,807.70861814,0.99995,860.768468129,-381.688,9.85146967875,207.545629742,4607,306.123,464.448,486.976733058,1848.53702476
379.708,3578.54459279,379.72566809,5184.90852108,203.176,380.007,379.964075547,283.430537813,1485.40912181,4608,596.206193288,0.999955,1409.53703991,-382.139,9.51074558868,-10.929335228,4608,306.165,398.47,499.989909625,1181.90894778
379.318,3794.6708966,379.315352442,4644.41065704,203.179,379.625,379.566876795,236.068944982,1444.93609728,4609,609.99026386,0.999917,1122.13985094,-381.802,9.72345519527,331.884293362,4609,306.226,425.104,422.042762731,318.962270775
379.643,3481.78268143,379.646920403,4529.32209372,203.191,379.893,379.860732766,198.718300573,2117.8622391,4610,567.624886423,0.999959,1122.57614166,-382.108,9.76392361502,-6.15106886045,4610,306.263,440.143,897.381828277,1389.7148381
380.129,4028.68995206,380.126050152,5006.03526042,203.221,380.381,380.318284795,227.103197739,1126.05746331,4611,409.824016032,0.999913,1284.68465292,-382.559,9.62185225626,-7.25004924987,4611,306.312,418.697,376.619690777,148.196791143
380.763,4512.23841133,380.774434574,5307.37400814,203.222,381.027,380.973260734,241.402341921,4294.1949105,4612,2530.22692625,0.999963,696.449956487,-383.221,9.51655905124,766.258942008,4612,306.318,413.366,1763.96798425,2920.65709326
380.344,3260.89109474,380.359867282,5318.88414935,203.215,380.625,380.558221731,245.54775544,2762.21090437,4613,1458.58135599,0.99996,1617.67088376,-382.792,9.86482314432,154.951807618,4613,306.345,457.382,1303.62954837,154.021915611
380.818,3674.48031668,380.818171636,5418.86194094,203.237,381.122,381.044443473,277.313531268,2591.07455133,4614,1782.42522744,0.999983,1226.45117732,-383.137,9.37956769096,973.775903549,4614,306.364,375.548,808.64932389,1578.14246147
380.74,2355.45801222,380.750788944,4515.05074862,203.275,381.003,380.967793667,273.058059096,1828.72251609,4615,1181.85876177,0.999935,776.941663359,-383.055,9.5303661762,181.970099238,4615,306.384,402.816,647.870470957,1212.45985332
380.594,2443.41155937,380.595414752,5293.30922563,203.248,380.877,380.808815033,252.752797674,960.791008943,4616,281.897408162,0.999948,1128.57693586,-382.904,9.80041030424,-6.62582221628,4616,306.425,464.939,312.124722215,148.630242331
380.942,2164.17131238,380.956659181,4904.51965692,203.268,381.22,381.175680165,250.442341696,2569.48931892,4617,1000.75189778,0.999876,1033.64868356,-383.132,9.51208221159,196.152242577,4617,306.465,421.929,1109.38785327,849.875935866
380.517,2159.64619248,380.522860328,4893.14318042,203.263,380.759,380.707590895,237.991468669,3106.69117984,4618,990.897041206,0.999965,1237.44932049,-382.807,9.64350899316,-9.29044682476,4618,306.492,428.358,1240.54338972,144.069531906
380.415,2844.37676573,380.407664471,5046.21696802,203.266,380.66,380.59642106,235.379920032,1175.39123848,4619,956.665578897,0.99992,1415.75819924,-382.73,9.60685757881,383.300340072,4619,306.55,426.041,331.691933304,109.007633314
381.283,3510.03078006,381.293807667,4778.24465222,203.269,381.553,381.509410082,226.815011738,2502.843624,4620,889.101954962,0.999985,1214.46065951,-383.591,9.50957912397,3.18145052423,4620,306.588,427.101,1142.91162712,1338.72319456
380.485,2836.27643984,380.481487291,5537.70835257,203.293,380.807,380.72640512,256.988352236,2335.30279697,4621,1422.65808848,0.999958,1536.68247144,-382.874,9.5439062222,525.937184696,4621,306.636,409.298,738.756231959,822.152683838
381.082,3605.9070293,381.105421417,5074.14103381,203.299,381.365,381.333385692,255.691617981,1099.1990093,4622,400.564733936,0.999941,1505.11879523,-383.356,9.67480615245,-6.28355674275,4622,306.674,424.159,359.297920753,120.96453804
380.682,3542.93561043,380.691349376,4600.79669852,203.311,380.985,380.92860899,226.085330529,869.035638865,4623,395.596927414,0.999936,1155.40298826,-383.016,9.47719091518,146.222977171,4623,306.722,419.566,238.744026812,564.755389772
381.318,3665.98020032,381.31215754,4574.19196679,203.266,381.591,381.526730457,211.483047368,1379.30328538,4624,1132.26042965,0.999896,668.389425112,-383.495,9.58154084803,885.217573924,4624,306.773,446.268,247.042855727,2252.9751619
380.129,3312.31984909,380.141255831,4369.48408782,203.285,380.407,380.371105277,211.072727538,1921.68459018,4625,1059.22934967,0.99994,1131.81494329,-382.334,9.64813245535,326.821531883,4625,306.813,457.101,657.561805862,1000.30962
379.781,3085.31260825,379.784152056,4623.79355899,203.352,380.069,380.000407518,236.618570469,911.394012089,4626,244.048307217,0.999917,1173.13256937,-381.987,9.62069828487,-9.59749339382,4626,306.853,443.783,272.527876182,1031.57219417
380.288,2321.50303803,380.281949165,4332.92359856,203.364,380.558,380.49275127,242.560791465,1389.94247192,4627,345.865517876,0.999952,1079.63016764,-382.475,9.56526197853,-8.72570231724,4627,306.905,443.106,446.889095767,1040.85596373
379.522,1199.8632309,379.53024799,4755.44161878,203.393,379.791,379.735862417,162.8094714,1303.75342347,4628,644.073697933,0.999923,1095.23202957,-381.787,9.66649212298,4.4313717169,4628,306.957,422.613,506.398104602,10.7211097001
379.629,1539.78364161,379.647324083,2958.65944912,203.415,379.917,379.872167775,259.591886656,1908.45914866,4629,950.066863249,0.999948,614.22756892,-381.971,9.61916647863,48.2707175781,4629,306.983,431.099,826.749395924,305.033555798
380.23,1561.27341767,380.227317247,3957.74053344,203.443,380.464,380.424257848,207.319478777,1682.96566071,4630,392.535819766,0.999984,833.004459967,-382.695,9.84906689675,-8.68151334208,4630,307.016,476.138,526.907450825,140.150622277
380.728,1153.36993786,380.733702502,2668.63769893,203.474,380.999,380.939108043,189.490076682,2097.89904082,4631,762.600482312,0.999958,828.828062931,-383.169,9.79049214588,-8.19211215363,4631,307.099,448.596,717.445681152,13.359514495
380.211,1613.74799281,380.218869514,2431.63271921,203.441,380.471,380.40972182,208.053779897,2000.49675853,4632,174.997005855,0.999912,652.452130377,-382.6,9.78739996429,-12.4548038652,4632,307.141,469.666,496.224681671,131.865394381
380.274,1097.79753105,380.260091407,4257.90779788,203.483,380.544,380.457227571,167.167859887,538.503319072,4633,101.892477387,0.999985,1154.47854084,-382.669,9.58129826695,-12.1674056273,4633,307.148,408.059,171.21254104,140.604095063
380.149,1444.3806384,380.171139803,3740.65582255,203.514,380.393,380.361699157,208.057180574,946.057786609,4634,247.82761751,0.999992,927.720378537,-382.486,9.79026815063,-8.75792480651,4634,307.187,449.495,265.863987667,161.188193226
380.457,989.492756901,380.461687341,3720.44016188,203.539,380.692,380.658011704,156.150512292,475.446491236,4635,143.5654942,0.999958,1123.66764341,-382.691,9.74353962058,-9.52713305063,4635,307.227,454.506,155.768591845,142.656789089
380.052,1359.34171417,380.050229458,4107.4187259,203.557,380.341,380.277078377,188.673444355,665.715549308,4636,286.102118202,0.999971,1022.72754143,-382.305,9.78707710579,-0.511502637701,4636,307.261,435.648,183.171497647,149.283652814
380.44,1299.65555548,380.447193103,4654.39901371,203.587,380.717,380.66260459,162.711380585,924.666854507,4637,449.548881483,0.999966,1280.94518812,-382.741,9.85706905793,-3.18977367689,4637,307.293,453.866,305.599828329,146.315929673
380.349,642.106214299,380.348668888,3705.12114222,203.595,380.591,380.540868907,70.8067105663,1546.30798691,4638,479.199601879,0.999929,1052.32752144,-382.489,9.74212464197,-2.19570269326,4638,307.36,453.687,523.190547707,12.2086213205
380.218,1801.5838587,380.243807422,3579.50145743,203.605,380.482,380.456379979,169.349579488,1541.47697673,4639,414.987549185,0.999944,1135.61420742,-382.297,9.74478121572,8.79414997436,4639,307.417,428.316,524.121313814,136.768647423
379.669,1668.90271452,379.666652703,3487.30982685,203.612,379.954,379.888243715,161.693933469,1202.06600875,4640,402.519608628,0.999923,1251.71356326,-381.768,9.90183812577,110.70727376,4640,307.456,450.056,412.000001072,216.249005764
379.726,1587.78061494,379.737764188,3482.55175417,203.648,380.013,379.954128788,124.81959298,2379.05729768,4641,655.305996163,0.999997,1266.76736698,-381.737,9.84424288693,22.8056634797,4641,307.495,446.876,996.485390401,135.963811119
378.954,1640.7490782,378.969899556,3210.68527294,203.659,379.238,379.177013668,146.111711996,878.642532628,4642,106.522222247,0.99992,942.145441079,-381.057,9.95584801943,-9.25929686004,4642,307.544,445.743,239.86780722,134.892161026
379.45,1900.01742483,379.434961242,3434.58031937,203.665,379.672,379.612824645,136.368173899,963.787773863,4643,389.530995352,0.999976,1226.79483399,-381.534,9.85016490089,-9.87843147629,4643,307.584,440.276,345.797597073,156.762362837
378.847,2846.5043878,378.851462162,4049.40499969,203.679,379.168,379.099916495,198.359889251,1010.18502694,4644,460.716593049,0.999993,904.571089686,-381.043,9.82124811912,180.498377244,4644,307.651,436.833,294.302065253,511.950348901
378.603,1960.54362127,378.624708762,4171.74655192,203.766,378.897,378.854487469,183.516353038,1272.20292488,4645,317.309180749,0.999958,1270.23425725,-380.883,9.84592327704,-5.29706609805,4645,307.728,443.864,460.962523507,222.760900944
378.845,3447.37095748,378.84226105,4289.77148306,203.74,379.122,379.051676829,189.497378187,1102.14005908,4646,736.102157762,0.999952,601.877494631,-381.159,9.83306488463,174.887122557,4646,307.751,452.208,369.937327339,2196.42043716
378.408,2436.09967419,378.407437864,4444.0400502,203.767,378.696,378.632846335,180.59319426,883.072291118,4647,181.808148858,0.999963,1354.86387241,-380.815,9.93144971858,-10.5350533913,4647,307.783,472.753,264.417095462,239.926513545
378.885,2681.7731673,378.889017597,4310.93610116,203.794,379.14,379.092221439,203.313077603,1637.7025207,4648,469.535840141,0.999998,1140.973783,-381.374,9.72137896941,141.677350753,4648,307.795,436.668,527.174552806,307.191884723
379.497,2656.29349391,379.493918637,4684.73495855,203.815,379.718,379.65459904,218.659263516,1704.10582838,4649,608.300360671,0.999956,1721.17563548,-382.049,9.61989699308,16.7703147428,4649,307.832,408.831,649.597734618,173.875468793
379.404,1644.00711441,379.402148765,4605.40080467,203.816,379.658,379.596304267,166.198075019,1008.62651879,4650,367.393527417,0.999986,1626.50293028,-381.939,9.68796581593,5.77467210784,4650,307.866,437.562,328.946530232,122.500866787
380.137,2997.45959995,380.129735011,4853.15506008,203.818,380.355,380.303274195,219.16333208,897.867040509,4651,373.725460932,0.999976,1645.73149353,-382.682,9.74594676999,45.5158185838,4651,307.93,453.49,366.30121536,219.677810025
380.201,3087.50941264,380.214848171,4971.4078071,203.785,380.488,380.453853955,330.315518639,807.019451817,4652,389.739530745,0.999945,1263.72180681,-382.825,9.68157185126,6.42172798101,4652,307.966,426.597,272.962184524,949.415694696
380.729,2311.05697496,380.743690429,5117.30591068,203.83,381.044,380.968501096,304.880908609,1372.87264726,4653,490.233559051,0.999983,1181.8573994,-383.297,9.75673857453,140.196056674,4653,308.001,435.422,472.740304387,249.514367905
380.648,3175.64113398,380.649372637,5286.89835874,203.864,380.931,380.885491974,304.121832351,742.208031609,4654,383.913176157,0.999961,1250.40504592,-383.149,9.73279577118,49.0676238163,4654,308.041,487.613,257.546005707,1305.25132958
380.295,3947.09123561,380.292422877,5199.07207354,203.87,380.584,380.526247688,319.45960412,1550.41246231,4655,896.705179216,0.999941,1340.73904361,-382.915,9.79006469634,12.5187431849,4655,308.074,451.258,648.649752838,1675.14215112
381.065,2531.33422574,381.083848276,5404.53193964,203.905,381.327,381.279654182,293.840123575,1851.91623172,4656,1246.07235691,0.99994,1340.32890844,-383.6,9.70351804148,147.103926677,4656,308.132,432.128,778.449364323,445.822626644
380.982,2253.25489417,380.971542145,4422.38116199,203.919,381.238,381.168930668,228.099163684,1422.45225478,4657,759.708297446,0.999947,1197.53527384,-383.479,9.8096268512,255.988206376,4657,308.135,462.518,494.589499763,466.270167797
381.254,2047.05624357,381.277697036,3973.40414544,203.917,381.504,381.473604407,263.049792833,790.840439329,4658,390.929605395,0.999991,840.361992571,-383.735,9.78758807368,93.8998768615,4658,308.186,469.796,275.619847179,478.051878117
381.559,2816.14339415,381.556059389,4093.62331861,203.923,381.776,381.721652961,231.239546187,1139.52063392,4659,469.480021441,0.999958,1045.86599685,-384.047,9.7103414864,-0.926055002219,4659,308.234,440.025,430.085202627,554.189085018
381.845,2821.93043949,381.866276298,4559.84771394,203.964,382.08,382.059764496,245.592285359,781.688542339,4660,400.313740101,0.999965,1462.03848106,-384.297,9.78739335747,48.6879710471,4660,308.268,468.07,294.415277726,830.824602108
381.551,1579.20755946,381.55108588,4017.97173512,203.997,381.778,381.731404198,220.926609846,1024.35025612,4661,375.293312508,0.999981,1529.19422983,-383.85,9.82834605954,1.19669462222,4661,308.305,465.177,390.907618797,225.987748073
381.309,874.187217142,381.30797097,3875.27489956,204.039,381.529,381.475356203,192.371884476,1185.89685195,4662,458.923965852,0.999985,1089.92633465,-383.595,9.7040985389,11.4490422206,4662,308.379,434.976,433.152666983,148.984599515
381.118,2004.61352397,381.128476547,4277.1066385,204.013,381.322,381.279660681,243.03794256,449.578658036,4663,203.157123872,0.999928,1510.41596514,-383.348,9.6839929915,-4.04035919888,4663,308.411,434.085,145.600568227,119.18252739
381.352,1606.88261288,381.367228057,4351.68265503,204.021,381.561,381.521917294,211.765853606,581.058544435,4664,185.517105494,0.999946,1555.7464955,-383.612,9.66005610761,-3.97614236506,4664,308.471,433.064,216.542936866,99.5534012074
381.339,1583.98285744,381.350556373,4384.73837921,204.082,381.578,381.504590615,255.029583466,1242.94080139,4665,270.040386012,0.999951,1148.62815031,-383.616,9.60036702896,0.275530659316,4665,308.465,433.556,333.967154618,155.756720077
380.979,1560.71092068,380.976100571,3959.15024337,204.058,381.272,381.208250744,253.876390041,445.810433634,4666,315.270516622,0.999909,1037.67673153,-383.253,9.75413647418,107.411034763,4666,308.511,454.411,126.109847645,328.618636657
379.648,2558.5015989,379.680056297,4804.6476638,204.071,379.914,379.887279648,272.328781825,717.315354708,4667,301.749173708,0.999917,1306.17813004,-382.021,9.78780539864,-2.02378399428,4667,308.533,454.898,204.882859296,970.062407511
380.092,3248.2608144,380.081190492,4852.2632483,204.044,380.36,380.30078413,274.424200887,585.142109657,4668,261.961648912,0.999944,1261.97545912,-382.451,9.7052538001,71.1741630388,4668,308.587,454.939,197.322671989,624.11609715
380.795,2475.5189809,380.819991237,5112.77266495,204.085,381.079,381.050424051,288.187721647,1866.38245448,4669,581.282545922,0.999927,1377.76155023,-383.079,9.71920548986,99.1838783865,4669,308.647,433.939,579.490748044,171.944825646
380.832,2408.03408566,380.826651665,4725.44907787,204.063,381.066,380.994941607,279.901737904,1396.63583937,4670,720.402286137,0.99998,1322.61336078,-383.077,9.68381305879,177.91247224,4670,308.689,436.965,458.702640021,173.512728078
380.313,965.282250089,380.324310693,2914.29734358,204.04,380.58,380.521149351,172.903250118,1230.39877415,4671,601.738970114,0.999979,754.80514134,-382.629,9.80722286271,49.3586952592,4671,308.759,468.715,427.542321089,184.437461063
379.936,1729.60244772,379.928585432,4289.47757216,204.083,380.236,380.158732857,215.634432625,2028.79497858,4672,871.658782424,0.999989,1096.54788056,-382.034,9.77369439264,276.565289295,4672,308.789,457.033,818.330096813,275.713068001
379.681,2232.62655356,379.680253458,4279.16211143,204.145,379.972,379.937887178,277.088456604,2803.9103099,4673,1187.25349446,0.999974,924.985017507,-382.041,9.94059640683,291.685011532,4673,308.847,457.108,1145.36610592,352.581331086
380.393,3813.63651852,380.397256214,5285.91871325,204.161,380.717,380.673991139,344.423671448,1354.90849146,4674,441.695357537,0.999975,1289.0291107,-382.938,9.90373173884,11.5063687806,4674,308.89,435.035,473.418658167,1773.26674865
379.672,3470.12101702,379.686867766,5593.505968,204.171,379.928,379.888110889,327.803347369,1238.79590129,4675,746.744964889,0.999985,1085.03619993,-382.307,9.91138426909,174.122701254,4675,308.915,475.76,422.592707726,2080.73476807
380.225,3628.3227617,380.239575746,5304.90801352,204.195,380.598,380.53961482,286.674515347,903.726343906,4676,568.206666453,0.999958,1559.04384083,-382.749,9.94722350371,278.692700825,4676,308.957,486.826,265.371619817,588.44719024
380.16,2836.47597698,380.150602819,4896.74470119,204.177,380.498,380.427546755,304.03132169,613.099885633,4677,355.063523997,0.999974,848.838595921,-382.642,9.78000300492,-9.94862423223,4677,308.977,452.685,202.869131184,1450.12810706
380.417,2834.29659657,380.425560817,5278.63244648,204.193,380.712,380.652961333,263.995507008,1550.45828195,4678,408.091315152,0.999966,1255.65028074,-382.869,9.72596802979,0.425657536105,4678,309.078,442.38,533.72173976,1309.87853515
380.29,3844.69277387,380.287735666,5705.53359455,204.184,380.592,380.527967166,267.850927891,1024.60289822,4679,468.324852924,0.999991,1567.21940524,-382.649,9.82376785808,128.35821107,4679,309.121,451.508,322.584844551,481.158051607
379.753,3239.33867886,379.755530094,5524.2844649,204.194,380.092,380.010821511,294.834363879,1060.83061078,4680,523.278844138,0.999974,1498.85487459,-382.177,9.80160505344,31.431667397,4680,309.179,448.378,366.395948926,1298.05317442
379.728,2058.93967512,379.743096833,5339.62416952,204.22,380.07,380.037523136,262.153819055,808.811697253,4681,420.739841932,0.999989,1396.8698573,-382.383,9.89858097687,-2.35392767625,4681,309.239,444.608,265.681491009,129.470236049
379.972,1497.65397832,379.968113122,3599.49621482,204.305,380.289,380.220433431,285.343278102,1215.1169661,4682,633.221865315,0.999902,873.878250254,-382.569,10.1643661921,181.896415319,4682,309.288,486.15,346.750001999,136.691548308
380.732,1408.32298038,380.737744326,2743.82151788,204.305,381.011,380.968448008,312.023232809,1339.0690862,4683,330.297968375,0.999941,431.175513156,-383.075,9.99034041253,-3.82649075164,4683,309.316,488.033,407.377100856,376.783233104
380.253,1541.95083223,380.244144597,3112.07308738,204.355,380.524,380.456031273,242.545654908,1755.14082168,4684,489.290597776,0.999915,609.404430851,-382.652,9.92054949142,17.2900995806,4684,309.38,478.478,540.697218629,165.288030908
380.317,1645.22328391,380.346593482,3748.4855527,204.35,380.6,380.569074027,240.858975504,767.645688901,4685,373.318995448,0.999949,717.07992897,-382.773,9.89518018689,-10.1776637846,4685,309.422,443.765,282.000752331,221.771722035
380.383,1208.18047512,380.37393861,2366.80579946,204.374,380.705,380.632223038,245.698996818,1171.81866502,4686,497.135567454,0.999953,561.434021451,-382.781,9.98665436137,25.5828382897,4686,309.467,476.205,384.726894008,180.527098779
380.392,1324.74387137,380.395235861,2591.39445292,204.361,380.631,380.58567383,267.124424899,1365.78106542,4687,429.870600724,0.999921,590.228241573,-382.721,9.80096567037,11.5619428076,4687,309.552,434.086,468.025316239,195.453374186
379.289,880.858270508,379.296478354,1964.3757419,204.378,379.585,379.514001823,247.695236242,1484.30082004,4688,410.941629513,0.999931,468.931971226,-381.63,10.0051866552,0.412184405271,4688,309.554,477.199,503.797898578,127.094320338
380.301,890.897864766,380.310030662,2832.24404194,204.371,380.549,380.507903561,264.737123027,815.005364146,4689,316.878413488,0.999965,488.840763767,-382.616,9.7937835199,4.545798413,4689,309.585,420.415,259.741568808,414.584865823
379.9,1053.56756665,379.900261278,1857.37866189,204.401,380.126,380.054161627,224.380351212,514.107964319,4690,196.537828901,0.999969,392.089564116,-382.179,9.83539953287,-7.54190508369,4690,309.609,431.841,181.932288309,346.823547888
380.379,838.249615402,380.388909937,1834.90767369,204.45,380.611,380.540134118,240.58213,1511.59149447,4691,294.401733746,0.999977,486.241649756,-382.657,9.93586430987,-4.20004647865,4691,309.691,470.531,440.053179879,126.293618271
379.941,913.668233898,379.944457168,1833.11454832,204.44,380.173,380.109441006,249.92131927,577.964594108,4692,225.119142657,0.999998,484.530995535,-382.172,9.74460803083,3.52257075478,4692,309.72,405.003,164.389184762,151.662466852
379.414,1232.9696064,379.416055871,3088.80465326,204.421,379.682,379.617077869,280.723172057,1110.94266656,4693,483.37100444,0.999953,615.522827099,-381.755,9.87678252406,-2.08410991341,4693,309.781,429.236,401.479630079,270.264074923
379.431,2010.67035341,379.434462237,4265.7940627,204.428,379.701,379.658160971,295.034943988,1535.96581788,4694,345.350472502,0.999888,918.416066215,-381.882,9.91239359804,-1.70502125281,4694,309.809,449.817,530.199472083,693.467478467
379.546,2085.92064021,379.561783203,4823.70609952,204.463,379.826,379.775576912,285.766860731,1537.28697035,4695,353.558058873,0.999938,1281.08094692,-381.971,9.90900110511,-2.51531617162,4695,309.852,445.635,483.692309257,162.039834097
379.461,1474.46185074,379.441109637,3696.44179478,204.497,379.768,379.701868809,248.936849843,1391.12665736,4696,649.196001662,0.999927,903.983060287,-381.893,9.72323008969,0.326024897024,4696,309.934,436.875,512.478088856,149.723242436
379.438,1632.97758162,379.437589235,4575.01571479,204.461,379.71,379.652776769,213.312107888,1771.62723928,4697,623.273822594,0.999973,1300.79091333,-381.821,9.69516052119,-2.60030846091,4697,309.98,411.432,627.604764846,137.550499242
379.618,1287.74858689,379.639540852,2668.10115274,204.476,379.883,379.84285255,257.951433622,799.842171245,4698,374.519381375,0.99998,576.33602635,-382.076,9.7717430557,142.073131892,4698,310.04,453.314,238.114502132,219.608458096
379.547,1523.64588199,379.542364777,5033.30754466,204.503,379.809,379.747201383,291.074640716,690.679204174,4699,248.633828794,0.999998,1061.88060205,-381.966,9.79657782051,25.9967964015,4699,310.057,462.635,211.997650248,262.451773724
379.476,803.665988468,379.477178292,4737.63401573,204.544,379.784,379.705002816,179.362349561,655.230212119,4700,141.284372194,0.999932,1062.79325861,-381.865,9.69691716539,-7.65821630756,4700,310.114,419.584,182.13109836,118.66686178
379.004,466.37165193,379.014131322,2151.23578283,204.527,379.287,379.242733583,156.324586872,750.88765313,4701,349.698869276,0.999971,529.010174101,-381.243,9.8416255883,59.4473118696,4701,310.173,476.703,284.942456593,114.758063313
379.009,1011.60849005,379.020634736,3520.08362815,204.549,379.263,379.229134227,236.639874739,843.289076569,4702,408.805283697,0.999963,770.003324239,-381.327,9.83920132691,-0.708796613838,4702,310.233,452.801,257.870564753,95.3340307455
378.778,1199.69072676,378.78384781,2314.77573624,204.553,379.035,378.97993031,225.661836,1181.77993802,4703,227.32657792,0.999956,567.622690625,-380.96,9.96848285487,-10.2869849267,4703,310.257,474.776,374.770994431,129.017421527
378.551,1487.46085203,378.558791301,3521.23508119,204.568,378.825,378.783241288,220.702003641,1429.03946996,4704,759.227035971,0.999965,745.507905117,-380.881,10.0751787288,95.3750805794,4704,310.348,496.058,499.43421146,191.196282991
378.52,1403.09310683,378.517160228,2948.51261375,204.561,378.789,378.751266156,286.599772405,483.177608944,4705,265.341390932,0.999942,710.020198704,-380.975,9.80582555268,87.9122251752,4705,310.391,434.595,147.439092772,127.19507931
379.093,1461.51460118,379.093528572,3829.97007412,204.618,379.369,379.296031504,272.769646183,1509.67255538,4706,424.856019306,0.99994,684.089616489,-381.591,9.80506790672,95.8322815101,4706,310.412,437.169,460.407208321,122.598926568
