PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAction,MinReturn,AverageAbsQ,AverageEsReturn,AverageY,AveragePolicySurr,MinEsReturn,StdReturn,MaxEsReturn,AverageDiscountedReturn,MaxReturn,Epoch,Iteration,AverageQ,AverageQLoss,AverageAbsY,StdEsReturn
229.453,4379.21049808,453.365,2.99279042706,0.992298,550.617546138,458.621,3510.57491317,458.622877115,-460.455,3510.57491317,1288.76448383,3510.57491317,409.797548834,5091.05193877,3817,3817,458.621,242.0,458.622973363,0.0
229.488,5248.91589682,453.428,2.92040464698,0.992188,3758.50263128,458.23,3009.93200811,458.224666345,-460.06,3009.93200811,534.541856085,3009.93200811,424.915095558,5779.17104883,3818,3818,458.23,216.939,458.22472684,0.0
229.517,4601.50832629,453.482,2.77457403607,0.990906,-58.701004125,458.378,3211.60071822,458.368135272,-460.182,3211.60071822,1603.77195805,3211.60071822,406.607846017,5398.25661389,3819,3819,458.378,174.529,458.368254763,0.0
229.539,4804.93065761,453.538,3.08608726487,0.983413,138.083610609,459.101,3235.58902075,459.100793437,-460.879,3235.58902075,1620.22666787,3235.58902075,421.317245052,5814.43351821,3820,3820,459.101,250.916,459.100836964,0.0
229.508,2970.48816777,453.612,2.89210407124,0.992155,-279.900808695,459.014,3622.90092033,458.999640762,-460.828,3622.90092033,2206.53442971,3622.90092033,358.242826559,5219.52063941,3821,3821,459.014,208.543,458.999654207,0.0
229.507,2488.58905703,453.682,3.06868083649,0.993393,-203.425796724,458.982,3024.10267502,458.984610445,-460.854,3024.10267502,1515.54547259,3024.10267502,372.969454254,5087.8363448,3822,3822,458.982,242.014,458.984622265,0.0
229.59,1492.54758295,453.724,2.93723681194,0.994652,-291.469296359,459.443,3164.88281333,459.445532201,-461.298,3164.88281333,1475.71673663,3164.88281333,274.431650063,4383.93271032,3823,3823,459.443,212.479,459.445622342,0.0
229.647,5172.31945527,453.877,3.16233075299,0.985632,4827.8374004,458.792,2957.32713121,458.802019093,-460.637,2957.32713121,217.682146581,2957.32713121,415.331084095,5476.66057038,3824,3824,458.792,253.985,458.802176605,0.0
229.629,5715.23489713,453.986,3.05644124,0.990241,5335.96153414,459.423,3458.08982839,459.413311165,-461.287,3458.08982839,222.088850968,3458.08982839,463.129367838,6108.14856688,3825,3825,459.423,217.551,459.413402616,0.0
229.614,3287.46561606,454.033,2.97233269942,0.993673,62.6377988526,459.662,3328.4372987,459.661742943,-461.525,3328.4372987,1891.80164758,3328.4372987,386.815240615,5419.46474481,3826,3826,459.662,225.595,459.661764469,0.0
229.627,2830.22938001,454.095,3.12005439257,0.991032,-146.09690416,459.692,2832.4513011,459.686126318,-461.53,2832.4513011,1318.71764534,2832.4513011,295.952934199,4025.92339679,3827,3827,459.692,253.422,459.68616287,0.0
229.694,3335.3600118,454.132,2.89254037673,0.995294,-279.09912326,459.854,2800.5846616,459.850848112,-461.716,2800.5846616,1732.29166323,2800.5846616,368.592745034,4917.73375877,3828,3828,459.854,196.155,459.850860114,0.0
229.715,3045.85095764,454.165,2.81628711892,0.992643,916.548446391,459.623,3299.7077097,459.626247624,-461.461,3299.7077097,982.358060832,3299.7077097,261.605944837,4073.51548376,3829,3829,459.623,178.491,459.626336492,0.0
229.711,5395.33150888,454.196,3.11728328413,0.989652,5073.77642573,460.045,3202.71875532,460.036366995,-461.559,3202.71875532,138.6066598,3202.71875532,428.706428788,5628.98139333,3830,3830,460.044,230.539,460.036394027,0.0
229.721,4395.64254222,454.299,3.1268991827,0.990195,3703.29568268,460.046,3022.4338218,460.046852316,-461.874,3022.4338218,396.859592779,3022.4338218,366.619715321,5176.00947253,3831,3831,460.046,256.096,460.046891796,0.0
229.756,4991.5352768,454.421,3.21188510578,0.987851,4556.70463546,459.425,3133.68694192,459.411056913,-461.183,3133.68694192,237.533940495,3133.68694192,392.752724886,5470.43050018,3832,3832,459.425,304.296,459.411142192,0.0
229.827,5620.17700062,454.473,2.96201752904,0.990791,5426.83409056,459.836,2850.02555493,459.841243208,-461.597,2850.02555493,98.4239010978,2850.02555493,448.909343376,5796.53757633,3833,3833,459.836,222.415,459.841330627,0.0
229.755,4868.83030346,454.54,3.02993483613,0.993304,4518.89371623,459.712,3033.46596704,459.715947861,-461.444,3033.46596704,209.266558392,3033.46596704,379.589671802,5288.86879131,3834,3834,459.711,246.801,459.716039066,0.0
229.709,5535.48035375,454.555,2.9173487069,0.993183,5088.95354092,459.587,3094.86639258,459.568170752,-461.313,3094.86639258,191.160135251,3094.86639258,416.336033208,5827.87266478,3835,3835,459.587,211.838,459.568186421,0.0
229.719,6046.74234869,454.583,2.87814684808,0.989851,5889.28166707,459.539,3069.60628417,459.537707751,-461.206,3069.60628417,133.822131953,3069.60628417,472.843072527,6284.83535457,3836,3836,459.539,204.757,459.537759203,0.0
229.775,5977.01739078,454.698,3.15691067704,0.991735,5703.55020252,459.214,3241.11838726,459.209751374,-460.938,3241.11838726,175.244573963,3241.11838726,476.622857714,6186.04676538,3837,3837,459.214,274.146,459.209851446,0.0
229.786,5453.11606857,454.779,2.97755332252,0.985384,5169.72897485,459.318,3116.23755216,459.320887531,-461.092,3116.23755216,159.183301825,3116.23755216,429.234504888,5667.75546559,3838,3838,459.318,229.784,459.320963913,0.0
229.864,6036.99648065,454.844,3.08222005281,0.991611,4786.22483104,459.595,3293.99818843,459.583272281,-461.356,3293.99818843,421.275583281,3293.99818843,466.840662388,6256.76147082,3839,3839,459.595,240.53,459.583407531,0.0
229.949,5910.0254533,454.896,2.92002823415,0.991118,5531.54817091,459.303,2656.93303525,459.303845013,-461.083,2656.93303525,181.366449541,2656.93303525,461.919616881,6181.65729237,3840,3840,459.303,205.095,459.304579081,0.0
230.009,5756.56885277,454.985,3.20525143772,0.995147,5188.20369497,459.289,3218.9003697,459.283724601,-461.053,3218.9003697,260.792314774,3218.9003697,469.87360923,6190.78394893,3841,3841,459.289,269.674,459.283822454,0.0
229.973,5101.62141691,455.071,2.88887621955,0.985765,4848.54767245,459.004,3430.27304312,459.005354487,-460.765,3430.27304312,136.796883655,3430.27304312,406.108074981,5286.27187172,3842,3842,459.002,192.178,459.005396804,0.0
230.101,6031.72058166,455.104,2.95531116061,0.992073,5894.74612866,459.334,2866.74101241,459.330630334,-461.037,2866.74101241,88.3762678027,2866.74101241,472.087043003,6193.82416783,3843,3843,459.334,221.329,459.331022784,0.0
230.126,5842.64678316,455.12,2.98289774666,0.988636,5624.53580568,459.259,3305.69975032,459.252526169,-461.062,3305.69975032,169.52042355,3305.69975032,459.766366089,6146.98054493,3844,3844,459.259,214.937,459.252627648,0.0
230.112,5604.71495335,455.12,2.96055698216,0.985668,5407.69382111,459.401,3612.78135966,459.396453619,-461.204,3612.78135966,158.111795769,3612.78135966,448.492176992,5969.37403452,3845,3845,459.4,210.589,459.396889632,0.0
230.141,5990.99565419,455.194,2.91794982413,0.988812,5873.41178726,459.804,3033.68018771,459.804637715,-461.737,3033.68018771,105.620005676,3033.68018771,472.576483582,6189.87704963,3846,3846,459.804,205.57,459.80469089,0.0
230.172,5740.00568868,455.274,2.88698416839,0.987488,5389.09751138,459.998,3094.87074976,459.988162422,-461.811,3094.87074976,168.952256566,3094.87074976,449.686157642,5984.18228536,3847,3847,459.998,193.178,459.988201071,0.0
230.291,5818.16932479,455.343,3.06409333629,0.993822,5639.6058248,459.742,2818.97135342,459.740906579,-461.538,2818.97135342,124.045027902,2818.97135342,462.274999241,6037.03424954,3848,3848,459.742,234.566,459.740975912,0.0
230.316,5159.91862729,455.439,3.05461585732,0.996095,666.454737281,460.102,3500.8841109,460.102409314,-461.905,3500.8841109,1505.39477513,3500.8841109,454.355629226,5849.86022659,3849,3849,460.102,241.713,460.102458978,0.0
230.354,5927.47883572,455.53,3.05547563924,0.990723,5660.36344468,459.891,3370.45707117,459.876047586,-461.638,3370.45707117,141.951886652,3370.45707117,465.289479314,6141.16051852,3850,3850,459.891,242.406,459.876081056,0.0
230.376,5972.86729856,455.668,3.1598854083,0.992539,5820.5395074,460.08,3423.40368305,460.0841243,-461.798,3423.40368305,113.442651199,3423.40368305,469.314258421,6192.59617778,3851,3851,460.08,259.393,460.084292585,0.0
230.375,5946.23475598,455.763,3.03874882712,0.991661,5701.96134571,459.457,3504.16959392,459.449018276,-461.227,3504.16959392,150.337518294,3504.16959392,465.349526236,6193.27445704,3852,3852,459.457,245.663,459.449057871,0.0
230.365,6016.1836111,455.882,3.13280561031,0.992976,5897.91287946,459.862,3185.71057339,459.854482047,-461.693,3185.71057339,85.6738823182,3185.71057339,464.748791228,6157.15337048,3853,3853,459.862,282.359,459.854554267,0.0
230.332,5261.16165868,455.922,3.0849685054,0.997251,5093.26940594,459.846,3344.14180067,459.842681975,-461.575,3344.14180067,91.4226066075,3344.14180067,418.65849462,5424.24154814,3854,3854,459.846,251.975,459.842729654,0.0
230.395,5967.82431713,455.975,2.88960615291,0.992184,5682.24092828,459.825,3242.83053991,459.833429701,-461.65,3242.83053991,120.752822888,3242.83053991,470.652695726,6125.813919,3855,3855,459.825,194.77,459.833536308,0.0
230.374,6107.21196245,456.052,2.96700911718,0.991813,5925.76329122,460.253,3334.78610137,460.248845853,-462.16,3334.78610137,92.1902997846,3334.78610137,463.314866182,6243.66095286,3856,3856,460.253,193.869,460.248900224,0.0
230.355,5658.46983705,456.1,2.92409558789,0.994102,5564.95280672,460.399,3396.97098024,460.394845355,-462.341,3396.97098024,68.2769479895,3396.97098024,454.729937319,5800.02749939,3857,3857,460.399,198.58,460.394945492,0.0
230.348,5842.02583425,456.199,3.14167499761,0.995001,5717.22086393,460.497,3555.23581949,460.490825282,-462.462,3555.23581949,85.0086667775,3555.23581949,462.14902736,6003.88171444,3858,3858,460.496,259.012,460.491032875,0.0
230.353,3652.20718874,456.23,2.99920571487,0.998425,-235.911834936,460.931,3288.80585409,460.927554462,-462.765,3288.80585409,1541.89518546,3288.80585409,370.86505792,4773.73691946,3859,3859,460.93,227.658,460.927749968,0.0
230.377,6137.68684724,456.351,3.14466178048,0.995111,5852.23135718,461.06,3256.72742606,461.06347815,-462.693,3256.72742606,155.37623371,3256.72742606,479.279255253,6373.03812984,3860,3860,461.06,238.152,461.063639976,0.0
230.367,6166.86315566,456.375,2.89156642021,0.990728,5989.74176111,460.985,3235.31492143,460.982054849,-462.835,3235.31492143,115.562399129,3235.31492143,476.385193419,6389.20521382,3861,3861,460.985,181.953,460.982184181,0.0
230.312,6373.72749593,456.435,2.99739338397,0.988763,6198.32613185,461.449,3413.64378972,461.439546287,-463.227,3413.64378972,148.584153794,3413.64378972,498.785157906,6685.91257405,3862,3862,461.449,221.523,461.439834431,0.0
230.402,6391.74392368,456.487,3.07217866128,0.992109,6204.69649485,460.93,3501.69390676,460.92077863,-462.685,3501.69390676,94.9760202276,3501.69390676,496.840674626,6565.21124629,3863,3863,460.93,238.273,460.920893944,0.0
230.45,4780.27424728,456.637,3.26873303553,0.992547,898.937871393,460.759,2807.76782931,460.769132282,-462.598,2807.76782931,1608.99990536,2807.76782931,456.919708116,5930.91070815,3864,3864,460.759,270.903,460.769132282,0.0
230.478,5794.80811605,456.695,2.85490277648,0.990733,2850.1913582,460.893,3421.54964538,460.892534466,-462.632,3421.54964538,993.186501905,3421.54964538,470.50986721,6445.25594503,3865,3865,460.892,191.974,460.893696369,0.0
230.486,4412.26454846,456.767,3.03165235733,0.995268,142.169043777,461.206,3507.92859922,461.206113224,-462.969,3507.92859922,1956.85441604,3507.92859922,416.128628338,5552.08821989,3866,3866,461.206,213.809,461.207036818,0.0
230.518,6187.33634602,456.829,2.99607500809,0.993051,5937.69573196,461.327,3432.25098942,461.319423731,-463.079,3432.25098942,107.894445869,3432.25098942,470.402123697,6344.42410828,3867,3867,461.327,212.049,461.319446574,0.0
230.477,5625.72512883,456.854,2.87356244557,0.994578,1096.76138088,461.155,3019.16106047,461.160775685,-462.964,3019.16106047,1514.08450078,3019.16106047,484.536918822,6367.72807825,3868,3868,461.155,184.263,461.160775685,0.0
230.614,5387.78113573,456.916,3.10847929196,0.98767,1082.91390302,461.009,3255.32204091,460.996943572,-462.831,3255.32204091,1444.39926246,3255.32204091,469.069480128,6117.30315081,3869,3869,461.009,230.217,460.997117463,0.0
230.586,5944.14321575,456.952,2.91272152903,0.987429,5820.78444104,461.265,3386.86195636,461.255017445,-463.109,3386.86195636,83.4025832608,3386.86195636,461.02745999,6075.82125218,3870,3870,461.265,193.225,461.255508211,0.0
230.639,5349.83920841,456.987,2.92455488212,0.993817,4969.1489148,461.297,3378.75776695,461.294885076,-463.236,3378.75776695,167.679215802,3378.75776695,438.658843014,5537.53755015,3871,3871,461.295,208.463,461.294964646,0.0
230.619,5856.46172491,457.033,3.00155100873,0.991713,5674.87966242,462.036,3461.83398396,462.032457732,-464.005,3461.83398396,140.798115091,3461.83398396,467.689969225,6085.43553301,3872,3872,462.036,216.76,462.032491792,0.0
230.663,4425.78053399,457.097,3.18333108445,0.992173,1429.49810707,462.214,3641.21688627,462.224286452,-464.143,3641.21688627,1161.94962658,3641.21688627,390.34148033,5396.60191459,3873,3873,462.214,257.219,462.224318603,0.0
230.733,5453.30262867,457.143,3.041929415,0.992582,4934.89906798,462.128,2851.7737181,462.124549445,-464.036,2851.7737181,226.964551001,2851.7737181,440.515065388,5717.43349683,3874,3874,462.128,229.415,462.124629793,0.0
230.688,5414.11844357,457.21,3.09542822938,0.991094,5123.50699609,462.144,3095.30987754,462.144166001,-463.966,3095.30987754,123.842136517,3095.30987754,423.778207827,5601.38217371,3875,3875,462.143,239.286,462.144256595,0.0
230.678,5481.68637494,457.277,3.02884639339,0.992266,5315.31566593,462.422,3157.58475189,462.418145797,-464.285,3157.58475189,104.017421574,3157.58475189,432.57167983,5704.56806,3876,3876,462.422,236.615,462.418206928,0.0
230.684,6268.90965892,457.328,2.98342325963,0.991104,6090.71568122,462.284,3040.53144708,462.28188574,-464.178,3040.53144708,154.906626776,3040.53144708,487.385744476,6589.60685905,3877,3877,462.284,221.014,462.284161181,0.0
230.687,5818.06201782,457.403,3.39429281815,0.987869,5464.08890813,462.408,3304.36418791,462.404431048,-464.355,3304.36418791,131.966513413,3304.36418791,462.475094277,5944.83026419,3878,3878,462.408,302.993,462.404497994,0.0
230.724,6067.29337965,457.463,2.85946474041,0.988226,3415.35846664,462.858,3430.03654288,462.855112291,-464.868,3430.03654288,889.949249824,3430.03654288,482.838042851,6523.90147546,3879,3879,462.858,181.104,462.8561366,0.0
230.768,6392.26271796,457.498,2.96694884555,0.988804,6162.2980507,462.614,3450.2272006,462.610677372,-464.563,3450.2272006,152.220829768,3450.2272006,492.654581714,6679.52960811,3880,3880,462.611,202.704,462.618939663,0.0
230.853,5043.47006805,457.517,3.17371431936,0.989739,1107.64965803,462.771,3221.62974189,462.773759849,-464.671,3221.62974189,1319.05637344,3221.62974189,442.249952297,5625.33114585,3881,3881,462.771,261.598,462.774963973,0.0
230.993,3935.09598821,457.586,3.04343786676,0.98686,322.171230329,463.235,3432.62881455,463.231259847,-465.131,3432.62881455,1213.347205,3432.62881455,355.334039544,4557.24135792,3882,3882,463.235,235.301,463.231315609,0.0
231.077,2796.39496749,457.656,3.039555386,0.989314,558.123600798,463.014,3247.16065347,463.004243645,-464.886,3247.16065347,1436.23554869,3247.16065347,337.467250804,4547.45420872,3883,3883,463.014,232.038,463.004437991,0.0
231.116,4370.81447632,457.733,2.90236953213,0.984443,1298.7445282,463.631,2692.89171636,463.631243145,-465.487,2692.89171636,1071.26203983,2692.89171636,343.323213759,5072.4861138,3884,3884,463.63,186.34,463.631564855,0.0
231.141,5336.527704,457.817,3.11124246137,0.981183,2760.88363167,463.641,3496.24041196,463.646148373,-465.603,3496.24041196,863.566843298,3496.24041196,430.923853985,5847.77603116,3885,3885,463.641,241.015,463.647024846,0.0
231.12,4441.75360054,457.908,2.99885005037,0.988485,726.807192388,463.689,3713.47681217,463.685102222,-465.679,3713.47681217,1841.39433856,3713.47681217,434.730387135,5675.10305239,3886,3886,463.688,220.642,463.686613776,0.0
231.182,4636.44626864,457.92,3.1764158875,0.993186,4468.21168785,463.875,3002.68925969,463.870379146,-465.762,3002.68925969,146.247909557,3002.68925969,387.914054298,4965.98129938,3887,3887,463.875,270.319,463.87045613,0.0
231.191,5007.29118797,458.005,3.17632684567,0.989222,4867.84388066,463.716,3340.65768891,463.720077963,-465.613,3340.65768891,94.6106574007,3340.65768891,394.55204416,5164.21026373,3888,3888,463.716,248.33,463.72041488,0.0
231.152,4709.22355961,458.061,3.10474978509,0.990828,4451.23773661,463.578,3142.68055667,463.569789256,-465.391,3142.68055667,153.959342683,3142.68055667,371.606590507,5021.86290668,3889,3889,463.577,234.612,463.570627582,0.0
231.13,4589.55461031,458.121,3.18563468393,0.991353,1795.22215674,463.487,3109.58238602,463.478454684,-465.152,3109.58238602,941.956563822,3109.58238602,390.092350065,5191.34283239,3890,3890,463.486,251.547,463.478815178,0.0
231.152,5141.77892155,458.23,3.11839545744,0.992064,4735.86789951,463.437,2456.84292511,463.443113439,-465.22,2456.84292511,157.222162116,2456.84292511,406.239744885,5285.45742857,3891,3891,463.436,234.453,463.443397854,0.0
231.108,5282.88287393,458.3,3.18756229119,0.989802,5139.60145041,463.367,3257.68397361,463.362746277,-465.149,3257.68397361,104.004537448,3257.68397361,418.67385504,5425.93711029,3892,3892,463.367,242.585,463.362882588,0.0
231.155,5670.69915685,458.366,3.0758954393,0.988753,5529.60262393,463.425,2942.56988539,463.429746782,-465.274,2942.56988539,97.9407869277,2942.56988539,445.212460282,5851.63017119,3893,3893,463.424,221.067,463.429912631,0.0
231.198,5796.9363593,458.408,3.22674233416,0.991997,5558.54921498,463.542,3108.05464216,463.544689023,-465.333,3108.05464216,110.778485539,3108.05464216,451.901148489,5933.49750103,3894,3894,463.542,267.199,463.544769337,0.0
231.241,4931.34001645,458.483,3.0532928886,0.988719,4328.90146232,463.451,3302.2665454,463.439288922,-465.276,3302.2665454,296.634364981,3302.2665454,403.012487825,5392.76431096,3895,3895,463.451,224.022,463.440052296,0.0
231.295,5671.01592878,458.557,2.9596691508,0.987494,5489.97528643,463.474,2764.64825114,463.45891737,-465.35,2764.64825114,101.99429006,2764.64825114,449.273768589,5812.71772343,3896,3896,463.474,222.325,463.45891737,0.0
231.345,5846.06375146,458.623,3.04983463995,0.985052,5199.711214,463.622,3338.27971293,463.621075979,-465.556,3338.27971293,289.72821935,3338.27971293,459.336553161,6290.37053714,3897,3897,463.621,232.672,463.621123185,0.0
231.391,4716.48834357,458.687,3.16576842195,0.98786,4311.13969458,463.635,3142.57928201,463.643269178,-465.478,3142.57928201,179.270056111,3142.57928201,368.36988155,4902.84487809,3898,3898,463.635,257.283,463.643378695,0.0
231.402,5334.07389625,458.753,3.03937858156,0.990616,5150.51870329,463.972,3149.66574179,463.970965358,-465.892,3149.66574179,112.132372279,3149.66574179,436.960684746,5525.17260837,3899,3899,463.971,225.387,463.971135366,0.0
231.459,5150.34842482,458.818,2.95151403026,0.991915,4726.98366003,463.779,3156.22826408,463.774021238,-465.738,3156.22826408,236.136222665,3156.22826408,399.651768135,5517.36802647,3900,3900,463.779,217.946,463.774241674,0.0
231.492,4802.76028569,458.841,3.02087227257,0.995546,4584.54258278,464.039,3229.83363272,464.036545467,-465.886,3229.83363272,135.188656096,3229.83363272,385.179395156,5029.48728104,3901,3901,464.039,213.396,464.038057732,0.0
231.515,5037.74542904,458.949,3.11175415707,0.988455,4911.43706202,463.914,3011.64986645,463.913896332,-465.801,3011.64986645,82.1697890465,3011.64986645,409.228203856,5125.79679042,3902,3902,463.914,237.206,463.914001571,0.0
231.554,5601.36425589,459.079,3.15892731065,0.993159,5490.55881237,463.921,3287.46939175,463.921794018,-465.809,3287.46939175,76.2775158109,3287.46939175,448.02499952,5732.89640116,3903,3903,463.921,254.741,463.922061796,0.0
231.577,5772.92416695,459.128,2.96967589069,0.994628,5619.69176366,464.049,2878.33866868,464.047035771,-465.904,2878.33866868,105.90616082,2878.33866868,460.78282803,5961.02905362,3904,3904,464.049,216.837,464.047168749,0.0
231.668,5890.84388591,459.179,3.00244837414,0.990599,5701.29886873,464.678,3328.6352039,464.675154945,-466.601,3328.6352039,104.183360874,3328.6352039,467.071366333,6022.13284843,3905,3905,464.678,226.757,464.675225378,0.0
231.672,6078.92892961,459.243,3.0415353016,0.989764,5884.36024586,464.8,3467.37257116,464.809136337,-466.68,3467.37257116,90.5005128008,3467.37257116,488.359780349,6210.16639339,3906,3906,464.799,228.643,464.80918623,0.0
231.738,5894.33654439,459.341,2.87488048934,0.982816,5629.15263473,464.505,3283.80360611,464.495312934,-466.354,3283.80360611,169.791137617,3283.80360611,467.693107511,6175.5425457,3907,3907,464.505,195.98,464.495707269,0.0
231.726,6013.40202684,459.442,2.96166717379,0.992554,5762.28980501,464.581,3077.27487446,464.577698935,-466.428,3077.27487446,182.675742936,3077.27487446,491.251616189,6264.64905536,3908,3908,464.58,225.755,464.577814074,0.0
231.728,5753.69028797,459.516,2.95131944589,0.988724,5414.83026457,464.206,3406.16311203,464.208486951,-466.044,3406.16311203,196.069741781,3406.16311203,447.494840852,6042.79217293,3909,3909,464.205,207.353,464.20862367,0.0
231.815,5772.1955541,459.594,3.09308674773,0.992495,5638.89134497,464.467,2938.14538592,464.462852421,-466.4,2938.14538592,97.1416602759,2938.14538592,455.431772906,5963.47131736,3910,3910,464.467,230.109,464.463183327,0.0
231.81,6118.7722613,459.698,3.03130396114,0.989861,5939.7163036,464.74,3496.28293146,464.735204409,-466.641,3496.28293146,111.956283546,3496.28293146,469.094462678,6309.9898413,3911,3911,464.74,257.807,464.735225359,0.0
231.711,6093.47777606,459.76,3.04329192532,0.985046,5977.74324722,464.921,3122.55807943,464.917281111,-466.821,3122.55807943,108.96190992,3122.55807943,472.507953748,6325.8954327,3912,3912,464.921,246.265,464.917316087,0.0
231.78,5692.63135279,459.875,3.08332402393,0.987538,4082.45522086,464.494,3594.33356918,464.481180854,-466.4,3594.33356918,571.114127358,3594.33356918,458.93860112,6129.76183817,3913,3913,464.491,245.187,464.482864494,0.0
231.734,6237.53004271,460.009,3.12034723394,0.98957,6043.16313255,465.108,3457.85604124,465.120034463,-467.032,3457.85604124,111.829651159,3457.85604124,484.304235994,6431.21669039,3914,3914,465.108,258.432,465.120090001,0.0
231.782,5860.52853791,460.065,3.01374709539,0.983856,5552.09523956,465.251,3441.82615838,465.241773788,-467.055,3441.82615838,138.034125476,3441.82615838,458.332173059,6047.00682471,3915,3915,465.251,234.2,465.241792178,0.0
231.832,5416.31518636,460.144,3.04048840988,0.994279,5305.29756516,465.112,3446.93047286,465.116270013,-466.936,3446.93047286,92.6771232547,3446.93047286,434.718646357,5593.16139663,3916,3916,465.112,233.593,465.116297193,0.0
231.814,5649.97810748,460.196,2.97084157454,0.985101,5546.35251096,465.16,3402.68034854,465.148727616,-466.954,3402.68034854,69.0281343175,3402.68034854,428.278470515,5777.88329709,3917,3917,465.159,182.175,465.148740094,0.0
231.774,5428.72801909,460.293,3.05780294082,0.98282,5308.87958135,465.494,3122.97946187,465.493539594,-467.235,3122.97946187,63.0517389482,3122.97946187,438.023591314,5552.25338247,3918,3918,465.494,210.201,465.494069034,0.0
231.799,5289.9801863,460.361,3.11514002322,0.989999,5052.97341904,465.377,3398.63871446,465.380908132,-467.224,3398.63871446,236.283023293,3398.63871446,438.1816306,5726.7543553,3919,3919,465.377,240.052,465.380941971,0.0
231.835,5104.43606417,460.409,2.91346273836,0.980958,4885.72072482,465.449,3478.42072081,465.435323708,-467.327,3478.42072081,169.950510257,3478.42072081,405.548006548,5388.46505985,3920,3920,465.449,209.926,465.435360262,0.0
231.897,5599.57668212,460.48,2.97385941011,0.983225,5324.63790481,465.739,2920.01455999,465.734821469,-467.566,2920.01455999,141.378480252,2920.01455999,464.404864068,5819.43564757,3921,3921,465.739,227.533,465.734861597,0.0
231.883,5418.33628141,460.526,2.88351741163,0.986408,4975.78698594,465.851,3088.33567025,465.855726162,-467.753,3088.33567025,202.574814005,3088.33567025,455.693906157,5650.61703536,3922,3922,465.851,196.803,465.855735554,0.0
231.997,5204.02254583,460.592,3.04148592153,0.988646,590.221148391,465.611,3361.82015596,465.616651309,-467.537,3361.82015596,1544.82638371,3361.82015596,452.680533523,6024.3013981,3923,3923,465.611,238.112,465.616704809,0.0
232.028,5847.50216181,460.701,3.14818846903,0.990009,5554.2648655,465.509,2812.45170964,465.50781455,-467.439,2812.45170964,168.287727832,2812.45170964,481.989368851,6070.71295873,3924,3924,465.507,271.327,465.508546421,0.0
232.033,4978.51961953,460.788,3.03907979601,0.996766,4658.85368182,466.114,3611.67226029,466.114887225,-467.964,3611.67226029,173.934448589,3611.67226029,416.521128433,5235.40159318,3925,3925,466.114,237.294,466.115621115,0.0
232.046,5530.80203952,460.862,3.07288573031,0.992073,5343.53127188,465.643,3274.11855302,465.633240345,-467.366,3274.11855302,158.03389223,3274.11855302,432.351950171,5828.36564616,3926,3926,465.643,225.59,465.633242347,0.0
232.028,5625.89281594,460.977,2.94201446727,0.988934,5337.06932578,466.115,3123.09293741,466.11458554,-467.918,3123.09293741,164.050717483,3123.09293741,441.582759406,5937.34510345,3927,3927,466.114,219.628,466.114622482,0.0
232.065,5635.65427835,461.027,2.928084845,0.990398,5430.95671093,465.881,3238.66486276,465.879248317,-467.671,3238.66486276,89.2683362604,3238.66486276,436.744904653,5742.79361182,3928,3928,465.881,198.168,465.8793115,0.0
232.112,5801.11988306,461.072,2.92864222279,0.989535,5581.92107263,465.769,3662.98819941,465.759051828,-467.439,3662.98819941,129.519066484,3662.98819941,448.377213139,5981.44420842,3929,3929,465.769,214.028,465.7590731,0.0
232.184,5493.30212529,461.211,2.95159099019,0.99368,5368.18406703,465.53,2939.00613756,465.53488084,-467.234,2939.00613756,66.2459181989,2939.00613756,422.582116074,5591.49603424,3930,3930,465.53,200.168,465.535025426,0.0
232.2,4845.64528536,461.262,2.89629039228,0.995107,4376.8806422,465.136,3151.63787416,465.127450248,-466.78,3151.63787416,234.678227459,3151.63787416,387.706537263,5174.4416147,3931,3931,465.135,212.383,465.127634962,0.0
232.164,5131.20057449,461.295,2.99064510389,0.989418,2143.13581886,465.398,3457.36721231,465.387498899,-467.109,3457.36721231,1028.41558062,3457.36721231,431.35223078,5781.62311301,3932,3932,465.398,235.301,465.38803778,0.0
232.173,3943.06180496,461.375,3.12126997683,0.990359,2862.7926327,464.893,3003.7251852,464.893592369,-466.716,3003.7251852,480.552809479,3003.7251852,351.02578395,4456.87641075,3933,3933,464.89,269.107,464.895372353,0.0
232.118,4874.22322082,461.429,3.11087884023,0.989687,3376.88411851,465.223,3389.18350708,465.223193768,-467.027,3389.18350708,538.327368204,3389.18350708,423.759731841,5328.48992373,3934,3934,465.223,268.334,465.223211631,0.0
232.216,4156.60486319,461.464,2.95536001076,0.986417,3725.65562595,465.184,3421.14696012,465.169927587,-467.023,3421.14696012,208.521029912,3421.14696012,338.171477301,4543.75005828,3935,3935,465.183,224.766,465.170043064,0.0
232.211,4778.99591843,461.573,3.02139575187,0.993923,3722.1777383,465.281,3033.98730644,465.295584139,-467.168,3033.98730644,380.167586954,3033.98730644,402.34809434,5057.59167196,3936,3936,465.281,234.016,465.295622715,0.0
232.335,3962.40394628,461.6,3.02790455161,0.990781,964.67048027,465.65,3386.2676314,465.627072004,-467.503,3386.2676314,1172.30790611,3386.2676314,364.561367623,4838.01864737,3937,3937,465.65,247.759,465.627930836,0.0
232.342,3936.77864413,461.688,3.21640912474,0.98946,2736.03524345,466.021,3569.80499686,466.026156235,-467.832,3569.80499686,592.827363523,3569.80499686,350.725400446,4840.08145275,3938,3938,466.021,300.861,466.026182763,0.0
