AverageAction,AverageQLoss,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,StdEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,AverageAbsY,PolicyRegParamNorm,MinReturn,Iteration,AveragePolicySurr,MaxEsReturn,AverageY,AverageReturn,Epoch,StdReturn,AverageAbsQ,AverageDiscountedReturn
0.424482,1.57259e+07,1461.60939506,3.59986954422,30.9986726788,32.353223011,46487.5,995.980055949,1368.45,46494.6161946,224.311,994.409322256,4029,-49410.5,125.814512116,46490.2822169,995.227504879,4029,0.524812893178,46563.2,96.4878514567
0.429274,1.62878e+07,1492.86549678,4.11421926975,19.4381202651,22.1511716574,46453.5,998.309109176,1369.43,46461.7254789,224.371,995.032220093,4030,-49440.1,101.327883283,46457.6942451,996.954009118,4030,0.910484674966,46531.7,98.7382585295
0.470564,1.56864e+07,1453.46623811,3.80715529858,16.9664275948,17.9799050469,46618.2,996.009607755,1370.37,46626.2976734,224.416,993.606428652,4031,-49545.3,89.3175246339,46621.999796,994.896332896,4031,0.841797914664,46694.3,97.5190828616
0.489461,1.58292e+07,1473.16384307,3.92343887162,17.5663414792,19.9404571258,46650.4,1000.2685916,1371.39,46656.7400923,224.416,997.924472198,4032,-49543.4,102.972339989,46652.8364721,998.647931781,4032,0.685100567326,46724.4,99.4442000158
0.329952,1.61019e+07,1480.87806566,3.39161632585,19.1547160537,21.6008605697,46751.0,995.286814365,1372.42,46758.278734,224.454,993.585052651,4033,-49634.9,89.4962936484,46753.4519825,994.508106468,4033,0.401008680115,46831.9,96.9525425537
0.489922,1.65077e+07,1487.65475187,3.51291384256,15.1871812147,15.8961896321,46778.2,999.208369118,1373.35,46785.8835445,224.426,997.658193446,4034,-49715.6,70.4577970102,46779.6789477,998.453509155,4034,0.460730555205,46856.3,97.5782389219
0.509523,1.59961e+07,1489.47644807,3.64050119147,17.2693155921,21.6916101521,46872.9,996.019140783,1374.37,46884.3858708,224.445,993.931597208,4035,-49872.9,112.626423079,46879.9745446,994.955743154,4035,0.684454222102,46953.2,96.7842047404
0.419394,1.66579e+07,1480.50556843,3.52823317864,20.9632156006,36.7906202771,46957.4,995.845394779,1375.36,46966.8845325,224.488,994.963036114,4036,-49925.5,244.805714454,46962.8858586,995.266229527,4036,0.271488357252,47033.6,96.7319440553
0.450963,1.65776e+07,1490.81034753,3.34070657023,22.4044355215,29.3510430085,47194.5,997.405098881,1376.29,47199.7441719,224.499,994.914112228,4037,-50108.7,148.511341731,47194.5572967,996.064448614,4037,0.827883752404,47270.0,97.4566356005
0.462004,1.68302e+07,1501.28134719,3.82012964469,16.9234192461,17.6837948488,47139.8,997.602851399,1377.29,47149.6835657,224.482,994.705573279,4038,-50133.3,104.642165387,47144.1096494,996.014914997,4038,0.816636688593,47218.6,96.7858883608
0.479916,1.59172e+07,1478.20943121,3.54430784658,18.5261350961,23.5376077066,47388.3,997.590446871,1378.27,47395.3441844,224.516,995.046601658,4039,-50310.8,123.575243387,47391.3306582,996.396559745,4039,0.947188700394,47466.0,97.0672425152
0.469672,1.68476e+07,1502.40600702,3.95931389043,19.8413115311,19.6669743545,47317.1,997.298666356,1379.22,47325.2622248,224.562,995.531083705,4040,-50282.4,95.5165665519,47320.5165625,996.160255455,4040,0.587557227461,47394.3,98.1519644933
0.489962,1.65791e+07,1499.23707086,4.01038415907,20.8479614059,21.669601143,47289.1,997.435318631,1380.26,47299.1024924,224.613,995.477055303,4041,-50275.0,102.629885935,47292.5368716,996.171824731,4041,0.596001371283,47373.6,97.0799624104
0.442118,1.71313e+07,1508.73551473,3.96472318021,22.5017257182,34.3805825492,47459.6,996.525228292,1381.21,47466.2117781,224.625,995.007083851,4042,-50463.9,170.140415739,47460.9149495,995.790944954,4042,0.502582872341,47542.8,98.3409843044
0.477622,1.68343e+07,1507.74239712,3.69634069521,25.0032310711,36.1017568752,47499.0,996.341675572,1382.2,47509.3165517,224.693,993.810688554,4043,-50436.5,177.832821741,47501.3747455,994.944840336,4043,0.722360864963,47581.6,97.4393014486
0.399682,1.67294e+07,1499.67919461,4.08007786537,19.7665632896,20.2322783584,47546.5,996.542324836,1383.26,47556.7809954,224.739,995.517692332,4044,-50541.7,93.8891459506,47549.2850694,996.014894977,4044,0.307089496053,47631.8,96.8686396396
0.436651,1.76501e+07,1554.53515609,4.04564136972,20.7313418366,23.4178879338,47595.4,994.276745413,1384.3,47607.3617129,224.772,991.171569748,4045,-50666.8,117.887903225,47601.8317692,992.884756715,4045,0.914960159692,47679.3,94.5044163837
0.440253,1.65125e+07,1521.26814236,3.73497791389,17.2777176673,20.923019558,47869.9,997.639941133,1385.27,47878.780987,224.839,994.285287812,4046,-50906.2,80.8939039623,47872.7099479,995.953801267,4046,1.11721312485,47948.1,96.9385404038
0.496846,1.66774e+07,1507.29814237,4.06013979697,23.4883263273,22.1427573373,47934.0,997.6701814,1386.23,47946.4149996,224.844,994.445110637,4047,-50956.1,87.833670515,47940.9757598,996.025401743,4047,0.984996760184,48015.3,98.8294429506
0.425581,1.67821e+07,1520.3096585,3.92669812886,22.0846483484,23.2823202166,47987.6,998.521426031,1387.25,47996.307356,224.871,995.7816186,4048,-51069.3,98.0350940279,47991.0477742,997.588451554,4048,0.913515744131,48066.8,99.5056417986
0.408243,1.73228e+07,1521.93878761,3.75318510112,22.9230186281,29.8550570826,48156.5,997.889518069,1388.22,48161.4204278,224.88,996.007494232,4049,-51172.8,167.235917753,48156.4240686,997.183457851,4049,0.624942194973,48235.7,99.1841438359
0.38866,1.76759e+07,1556.24563672,4.23081739886,16.9240800925,21.5088249744,48233.7,999.364470489,1389.23,48239.0035834,224.865,997.210166512,4050,-51314.0,133.741064702,48235.0949139,998.131414187,4050,0.670150869152,48310.1,100.174499073
0.482518,1.7954e+07,1558.49913594,3.28309647031,20.6504643626,23.6192910056,48305.4,995.751138145,1390.33,48313.3174322,224.934,993.955797731,4051,-51407.3,97.6524671092,48309.7209751,994.651492618,4051,0.558657349589,48385.0,97.4082494792
0.411925,1.75383e+07,1542.20756983,1.85270291591,19.309535173,25.1383932745,48423.2,998.827287816,1391.33,48432.2530951,224.921,995.397907786,4052,-51467.1,97.7465100729,48427.5343147,996.976095586,4052,0.958523327925,48502.0,97.789896539
0.429695,1.74446e+07,1545.144223,3.49145422789,19.4892323449,23.8886966784,48552.1,1000.05195391,1392.36,48560.3450423,224.934,998.079545585,4053,-51569.4,105.394765117,48556.041083,998.989976092,4053,0.71816276491,48635.1,99.2261808315
0.394574,1.78209e+07,1554.74971372,3.79985243627,18.8718131792,25.3453871639,48457.5,996.93063735,1393.4,48464.7040074,224.931,994.550723266,4054,-51506.0,121.552487004,48460.2012374,995.65875025,4054,0.86640406121,48537.5,97.1520986015
0.4213,1.74787e+07,1549.953683,3.68126658274,14.6824309244,16.703503978,48645.8,998.106755071,1394.43,48654.44057,224.929,995.473404051,4055,-51741.1,91.8786630706,48649.4096026,996.324987257,4055,0.778622567044,48726.7,97.5571582677
0.400546,1.69229e+07,1528.71013674,1.82467911162,18.5209316992,20.5799849672,48787.5,997.162953712,1395.47,48794.6175577,224.969,993.889270873,4056,-51836.2,110.773202996,48791.081535,995.457200047,4056,0.823289770179,48869.5,97.4643914033
0.451319,1.74619e+07,1550.76703056,3.83247828779,17.9495470724,19.1806887311,48804.5,996.376198847,1396.56,48813.0489634,224.985,994.317846325,4057,-51873.7,74.1481895231,48808.1542792,995.433950254,4057,0.593166716397,48886.8,98.5600287795
0.453802,1.77515e+07,1567.98590615,4.07096670776,21.466419183,23.9791078761,48939.9,998.039511172,1397.59,48951.3676431,225.052,996.925187865,4058,-52098.6,118.326948498,48944.8640564,997.473524971,4058,0.333931178755,49025.2,98.8431871284
0.420136,1.83704e+07,1567.12311947,4.07994287498,17.8857921162,23.7865223884,49052.1,996.018507197,1398.63,49058.6370396,225.067,993.827759681,4059,-52116.8,119.681422177,49053.8194595,995.281801552,4059,0.581534257641,49135.0,98.5392588897
0.406687,1.77461e+07,1549.75359395,3.86795413274,21.3076161855,21.2604196766,49207.5,1000.42241672,1399.63,49216.3235601,225.07,997.762506114,4060,-52248.1,89.0020976687,49210.7414257,998.595051428,4060,0.78947374547,49290.9,100.992183689
0.446551,1.78216e+07,1551.67371202,3.78047261246,17.0672714352,21.3983328906,49263.4,995.882242182,1400.65,49273.3794538,225.132,994.241247794,4061,-52365.7,84.3181987742,49266.8523362,995.017576238,4061,0.592086566525,49343.0,102.475380647
0.448425,1.78447e+07,1557.41401362,3.85734126702,23.0146467784,25.8171375532,49289.0,998.365517173,1401.7,49297.623975,225.191,996.205300703,4062,-52426.6,95.4073489698,49293.186343,997.065611708,4062,0.76430537064,49372.2,102.732225087
0.45377,1.85979e+07,1586.79300391,3.73247073973,20.6772590772,21.3779224406,49405.0,1001.6150843,1402.75,49417.7904414,225.22,996.544768548,4063,-52602.7,99.6664813615,49412.5072799,997.847958197,4063,1.42453334836,49486.4,103.202191388
0.415535,1.79269e+07,1555.24201799,3.37417892668,22.6091413211,29.8018139322,49552.6,995.721345624,1403.74,49559.8942219,225.293,992.681163631,4064,-52644.2,132.669512771,49554.6156855,994.640393716,4064,0.876731325535,49637.4,96.853987031
0.361571,1.8327e+07,1584.55224712,4.06482381232,20.5130099559,22.8405204904,49666.3,999.125055675,1404.8,49673.0462274,225.331,996.660463309,4065,-52816.7,98.9317150853,49669.0108811,997.678321409,4065,0.728669505481,49747.3,99.1857129282
0.437477,1.79837e+07,1559.11741325,4.01917111963,17.7298723587,25.0951414429,49771.3,999.640010635,1405.71,49782.6051794,225.395,997.085980457,4066,-52858.6,160.330723638,49777.0487498,998.58490915,4066,0.662930300638,49852.6,100.011417416
0.368135,1.76276e+07,1555.25327491,3.9019021673,15.4114776809,16.9862410586,49841.8,997.76912947,1406.77,49848.6070808,225.405,995.845348464,4067,-52957.8,81.3695216321,49843.7733688,997.075565663,4067,0.482631502685,49923.2,98.2816147043
0.463183,1.81284e+07,1568.77433048,4.02241167835,18.2417397701,18.2289685903,49976.3,992.45432278,1407.76,49984.8188452,225.397,989.428449044,4068,-53092.8,83.7952557363,49980.5776244,990.700358555,4068,1.01484190426,50057.9,95.2607577869
0.460052,1.84791e+07,1579.99022326,3.58034706484,12.770090465,14.8879564569,49935.2,998.009462684,1408.82,49943.033656,225.459,996.264568382,4069,-53102.4,78.4946365238,49938.7180554,997.162739059,4069,0.458833769654,50016.8,98.0216644277
0.438591,1.91604e+07,1609.11221018,3.61439081082,23.1000425529,24.0215586715,50123.3,997.030982663,1409.82,50132.5765051,225.509,995.360745311,4070,-53240.9,91.9226634714,50127.6952457,996.573505064,4070,0.446678921439,50204.1,96.523541997
0.471936,1.8951e+07,1609.16292415,3.9208026278,22.3443915425,25.2414153842,50220.3,997.096816492,1410.88,50229.5660766,225.563,993.230182665,4071,-53362.8,104.123485597,50224.6083023,995.069463562,4071,1.22382238476,50303.5,97.3546895287
0.426538,1.93042e+07,1625.06627695,4.02205562987,22.8064194533,24.5055785529,50397.2,993.681744677,1411.83,50400.5741449,225.579,991.617545376,4072,-53542.1,96.4104308173,50397.1655052,992.595818553,4072,0.615805113597,50477.2,95.2428967018
0.418966,1.88895e+07,1579.25117563,4.29422062259,16.8466466199,18.7232801825,50510.5,995.927338951,1412.86,50521.2001013,225.622,993.064611174,4073,-53652.4,107.753630525,50516.9366143,994.48616995,4073,0.815711322178,50591.6,96.1022196628
0.463271,1.85974e+07,1593.90616247,3.58318500686,13.6420323222,16.4747558432,50585.9,996.165134401,1413.8,50599.7781078,225.692,993.671260843,4074,-53763.0,80.9938566818,50593.4331136,995.250164229,4074,0.667769293892,50669.3,97.4650898049
0.473987,1.93346e+07,1616.70214538,2.6557270213,16.2870577747,20.6388712919,50600.2,998.374365376,1414.82,50609.1383762,225.742,997.27432259,4075,-53779.9,110.307604306,50601.4770418,997.763040791,4075,0.353670902377,50684.2,99.4159652191
0.451919,1.87979e+07,1611.23996428,4.03342689725,20.4031736193,22.4651459333,50707.3,999.727770772,1415.79,50715.8787747,225.76,997.17376612,4076,-53946.7,99.0081803826,50708.4480503,998.598689088,4076,0.864154056992,50793.3,99.6636020458
0.398498,1.94817e+07,1644.04593148,3.47929356041,18.4251966733,23.397706721,50741.5,998.279524286,1416.87,50753.6697884,225.768,995.048436606,4077,-53964.7,117.07579499,50746.573783,996.39813751,4077,1.00510517931,50832.0,98.7797811403
0.562767,1.96767e+07,1656.24297286,3.24578121864,16.99770247,18.2156544731,50874.4,1000.5279869,1417.93,50885.5494483,225.834,996.961162472,4078,-54126.1,89.8820298689,50877.6377359,998.820355697,4078,1.01098051067,50965.0,98.7433384985
0.415541,1.9315e+07,1611.93749145,1.88173278818,16.9436877273,21.3222269425,51145.2,999.256685772,1418.88,51153.9807329,225.832,997.186940022,4079,-54311.1,105.671597672,51149.2746392,998.171214732,4079,0.757394547212,51225.9,101.032411117
0.367514,2.04175e+07,1655.0582347,3.35309478866,13.9893587946,17.4155226605,51087.5,999.918798836,1419.88,51095.9363111,225.889,997.988335218,4080,-54328.6,81.3473679906,51090.2655117,999.016440478,4080,0.644972770144,51171.2,100.782128823
0.399778,2.03866e+07,1660.60456808,4.06123853957,21.7393162759,26.0749251339,51183.4,999.101187651,1420.9,51196.6194002,225.929,996.93913912,4081,-54458.6,141.613901636,51190.2730361,997.933449343,4081,0.615644080258,51275.3,99.3665602414
0.392156,1.96356e+07,1646.97904629,3.80636318182,28.2762848624,27.7809890848,51369.0,997.376025296,1421.9,51383.3909481,225.972,994.938168356,4082,-54601.8,141.811655694,51375.3264347,996.064933312,4082,0.687798471887,51457.2,97.7650545674
0.372213,1.89176e+07,1635.14931472,2.67287449692,16.8328112616,17.3084454885,51375.2,997.765658643,1422.98,51385.4654537,226.016,993.953997084,4083,-54659.0,73.4262010905,51377.3820828,995.461613633,4083,1.0702252822,51462.8,96.8658803236
0.433317,2.02808e+07,1662.01847525,3.84653376293,20.1691548966,22.1961426931,51503.4,996.182753405,1424.02,51509.7056714,226.05,993.926512525,4084,-54764.0,93.2969034153,51504.1037777,995.061752115,4084,0.726591236203,51594.0,96.0976242031
0.377954,2.01727e+07,1675.10790906,3.78947045609,15.2803776719,18.3854898173,51455.5,998.68804519,1425.08,51472.9017671,226.071,996.138132454,4085,-54756.1,96.3677713607,51467.8528647,997.552178644,4085,0.877628818099,51543.5,98.276488817
0.413462,2.01827e+07,1684.69996443,3.76077567757,21.4705602329,21.5991285162,51642.1,997.539608425,1426.12,51646.8743588,226.106,995.4832621,4086,-55043.4,102.195430275,51642.5105748,996.337809327,4086,0.526178285543,51726.4,97.6669714116
0.391904,2.02722e+07,1661.74220631,4.01314253294,21.4943956401,34.7430924269,51991.4,998.536847543,1427.15,51996.3312597,226.167,996.63221251,4087,-55241.8,165.719749667,51992.0673461,997.392655211,4087,0.618068788129,52080.7,98.5873399285
0.426992,1.99965e+07,1663.32120136,3.67240508923,18.1801393056,21.7043848523,52012.2,996.838045779,1428.23,52024.6734432,226.163,994.321457268,4088,-55349.1,112.792178175,52018.4584227,995.901016628,4088,0.767892808001,52099.3,97.3128097129
0.453968,2.06978e+07,1681.50321033,3.48931439494,17.3890359099,23.6478488464,52048.3,998.571602594,1429.21,52062.3655282,226.227,996.038876015,4089,-55359.5,101.070227709,52054.0990095,997.146978091,4089,0.692473455839,52138.4,98.6171064376
0.437358,2.01104e+07,1675.38310612,3.9377419054,24.8198008879,36.0022377868,52367.6,997.409185319,1430.29,52377.1507458,226.233,995.163371973,4090,-55609.0,178.637601753,52372.1268749,995.973356948,4090,0.73850244184,52454.4,98.4948261898
0.356591,2.033e+07,1651.34076352,3.28670272286,20.1390902077,25.3964696048,52559.6,1000.10905096,1431.25,52568.9740155,226.285,997.52263462,4091,-55734.2,94.3379525599,52565.4645974,998.737155998,4091,0.759470948041,52647.8,100.454063901
0.464635,1.98961e+07,1646.39867734,4.05295070271,21.685538876,45.2137967489,52484.1,998.516613267,1432.34,52492.7433026,226.299,995.419667751,4092,-55780.4,310.997092258,52487.587579,996.765358902,4092,0.868173624992,52570.1,98.4597658541
0.420046,2.13613e+07,1688.44719778,3.88159366728,17.7102845093,18.6080990679,52439.1,994.989272457,1433.29,52447.318887,226.309,992.883682314,4093,-55765.1,84.5829934581,52443.0138581,993.773843132,4093,0.700667985368,52525.2,96.8010739591
0.465616,2.10801e+07,1686.15032776,3.89941084257,18.6587917757,23.7177724156,52772.0,988.198089188,1434.33,52783.4357114,226.374,986.007010614,4094,-56060.3,84.9665346354,52777.1532794,987.188426205,4094,0.71298850669,52854.6,92.7653985442
0.426436,2.10313e+07,1703.10992581,3.5387934277,14.9353665576,16.0514227773,52741.3,1000.10782214,1435.37,52750.4507731,226.406,998.783917831,4095,-56120.8,66.8608575114,52743.230799,999.464741677,4095,0.416790133628,52827.6,100.843904125
0.39331,2.12711e+07,1716.95513244,3.74815756233,19.4050620428,20.3953908223,52786.6,999.327224838,1436.37,52800.7951095,226.444,997.26432094,4096,-56200.7,102.746763124,52796.0937955,998.149032747,4096,0.556310002113,52882.3,99.8756216155
0.476269,2.1378e+07,1703.6882161,3.55175889635,13.7704767399,15.4315779905,52996.3,1000.1573627,1437.41,53007.490324,226.54,998.429706248,4097,-56406.3,77.8377625293,53001.6363546,998.907692546,4097,0.506883227686,53087.4,100.445197328
0.339331,2.08329e+07,1686.27446947,3.63083349411,16.5547154197,19.0585397026,53262.9,996.337928973,1438.5,53270.2453424,226.525,994.68409853,4098,-56621.0,81.334541505,53264.481643,995.488702654,4098,0.548103625055,53345.1,97.2950154645
0.433007,2.13128e+07,1710.61799834,4.10923699296,18.9946024486,22.1938545886,53255.9,998.32371593,1439.58,53270.3654908,226.596,995.278081896,4099,-56627.6,107.974821554,53263.7610209,996.945789693,4099,0.983969417106,53344.5,98.1286350986
0.416122,2.11015e+07,1677.2021411,3.8914670064,19.1028430095,22.5219525828,53626.4,995.756870675,1440.65,53631.9548678,226.656,994.167287994,4100,-56877.2,85.7932137404,53627.0235422,994.720127152,4100,0.402691522844,53711.8,97.3689290322
0.491569,2.11518e+07,1682.38602577,4.01209072638,20.0254895609,22.1281917437,53574.9,997.659209786,1441.68,53586.8622481,226.748,995.763389239,4101,-56910.3,104.25520117,53582.7344293,996.700798327,4101,0.509415125944,53659.3,98.2081554416
0.371805,2.31208e+07,1747.44124365,2.5979590456,19.4728402602,20.6658028604,53610.4,998.224102261,1442.68,53616.7133435,226.717,996.815454982,4102,-56951.1,90.491957209,53612.7686313,997.423871024,4102,0.423767119711,53702.2,99.0919381128
0.410708,2.19429e+07,1705.08488929,3.71820930829,15.8448857729,16.8224899809,53631.8,999.789381484,1443.69,53639.8241397,226.779,994.741579815,4103,-56920.4,88.6912826767,53635.7035911,997.231344944,4103,1.75901161087,53722.2,101.083224574
0.336534,2.15988e+07,1718.90905407,3.92243940887,23.99871164,26.9583492804,53759.6,998.422601111,1444.69,53772.7344071,226.788,995.576569827,4104,-57140.8,103.823940463,53768.175159,996.820931746,4104,0.934878734785,53851.8,98.1574793051
0.327442,2.20848e+07,1722.12455045,4.06241276579,16.4696656689,19.766400687,53849.9,998.519527888,1445.79,53861.3287559,226.837,996.55494844,4105,-57238.3,89.829325405,53854.4298271,997.786127056,4105,0.529040161672,53945.0,97.9289056241
0.46184,2.1132e+07,1696.07760246,4.00147666215,20.0035084776,23.9387077059,54006.3,998.757778265,1446.86,54013.9677468,226.897,996.261366953,4106,-57415.3,89.0612271511,54008.8875322,997.466198974,4106,0.778980048399,54089.3,98.5118117219
0.449834,2.11614e+07,1685.17714834,4.05299774745,23.0969209622,29.2030799271,54225.7,996.870591279,1448.0,54235.5270435,226.887,994.285873536,4107,-57500.2,163.88148848,54229.9939438,995.448953554,4107,0.831611152418,54317.2,96.7323780187
0.392719,2.26353e+07,1784.33892425,2.65406625576,14.1806527207,14.7549699122,54097.0,1001.46579273,1449.09,54110.6823703,226.948,999.198062369,4108,-57570.7,74.0978693026,54103.8229408,999.924447815,4108,0.658945962194,54193.5,100.881963028
0.370578,2.1817e+07,1747.60309625,4.19214557924,17.4593228244,19.2819657774,54169.8,1000.95148391,1450.09,54181.4652131,227.014,998.661852466,4109,-57675.4,105.343883595,54175.14112,999.680034936,4109,0.637460643683,54263.1,100.587862556
0.386822,2.27809e+07,1761.07041318,1.7912017305,17.3533638617,21.8089143016,54422.2,999.181682985,1451.1,54431.2689992,227.042,997.393033626,4110,-57823.7,107.911218826,54423.7955191,998.434883814,4110,0.593506896652,54513.6,99.2231423748
0.355921,2.28779e+07,1758.53178767,3.65831477643,15.747052696,17.6601530132,54461.4,1002.38332905,1452.12,54468.1888672,227.078,998.726301523,4111,-57939.9,95.8216454812,54462.0643725,1000.69567112,4111,1.34044822771,54556.4,101.870055391
0.409105,2.25563e+07,1751.06045824,3.87887876251,19.4393975274,19.4430025193,54689.7,998.379449095,1453.21,54705.314133,227.108,996.213865816,4112,-58130.9,80.5523081975,54697.9961908,997.433108149,4112,0.750814868452,54778.4,99.4009650244
0.365892,2.17428e+07,1700.11266238,3.96506976142,21.3723852514,21.9514168916,54826.0,998.357790478,1454.2,54836.3221156,227.149,995.52394723,4113,-58142.6,76.211032961,54831.5891422,997.452799911,4113,0.872505432968,54912.7,98.9841859508
0.36568,2.25065e+07,1757.45127318,3.76687478443,24.9818147637,27.5360145886,54722.3,996.676511525,1455.27,54728.8816139,227.174,993.949701866,4114,-58256.2,117.283008385,54724.2364044,995.184476763,4114,0.851410008043,54810.0,96.8840972968
0.420479,2.2441e+07,1761.42883831,3.45568846767,20.2477212769,25.6641403501,54886.1,998.342797567,1456.39,54896.9579636,227.16,995.852382855,4115,-58351.0,99.9025053852,54892.2579635,997.389426558,4115,0.727295717744,54975.7,99.9858618171
0.396204,2.24176e+07,1757.30180349,3.70314876824,23.2174030813,28.4221444853,55044.7,1001.42500309,1457.4,55058.7956667,227.206,999.171499436,4116,-58543.0,119.891279685,55053.4900469,1000.72092316,4116,0.656921423069,55132.8,101.762743351
0.39465,2.34864e+07,1783.98696772,3.81291349832,14.9052191035,14.9322052463,55116.8,999.43744551,1458.56,55121.2537577,227.182,996.966672738,4117,-58604.7,68.2833194749,55116.9569719,998.109029484,4117,0.886303853323,55204.9,99.4768428218
0.440496,2.26553e+07,1780.7528494,1.89022773936,16.5598986716,23.6910600505,55158.8,996.665979584,1459.56,55168.2515675,227.245,995.221107465,4118,-58689.1,126.164845482,55163.6673318,996.024381692,4118,0.446009351811,55249.0,97.0010778718
0.400766,2.26317e+07,1758.4360964,3.67716343711,16.382538591,17.9329042258,55264.9,999.537624636,1460.56,55271.9299913,227.254,996.844353042,4119,-58700.7,73.0186449662,55264.8037845,998.065024387,4119,0.849902046423,55355.1,99.1305287855
0.34956,2.34633e+07,1788.83532173,4.20451874916,22.3584505675,21.534649723,55325.0,999.685621918,1461.62,55337.0810893,227.309,997.827020957,4120,-58867.6,89.3710538039,55329.2697454,998.696683691,4120,0.587196202668,55416.5,99.7429621338
0.285032,2.28202e+07,1792.8425434,4.38558363607,18.2476672649,20.9293210725,55482.2,1000.83746351,1462.69,55492.9029624,227.321,998.688175771,4121,-58983.1,85.5803439543,55486.7416751,999.798367559,4121,0.762298878223,55574.5,101.152040264
0.461435,2.31271e+07,1790.69572262,3.51497074608,18.4111285349,22.4870988243,55484.9,1004.30057789,1463.83,55493.4227478,227.339,1001.22853901,4122,-59022.5,120.975663938,55486.3168848,1002.59670827,4122,0.861226055992,55577.9,102.617385474
0.310157,2.37998e+07,1794.65486882,3.86277742718,15.924287265,18.2312189184,55713.1,998.230108586,1464.86,55723.5168876,227.39,996.303105361,4123,-59196.1,93.1557586121,55716.8752606,997.374189084,4123,0.562031641016,55806.1,100.282079916
0.34417,2.28056e+07,1771.96584465,3.8030200993,20.7808960102,21.6006863011,55933.6,998.901442525,1465.95,55951.3634541,227.436,996.485772726,4124,-59399.7,82.5702531987,55941.6027364,997.938274846,4124,0.757362208821,56030.2,100.107140951
0.38497,2.48949e+07,1856.97915667,3.92462139764,24.931180802,28.1217613373,55939.9,997.783086768,1467.04,55954.3133187,227.453,994.425146299,4125,-59499.8,105.942031648,55947.5122529,996.17573049,4125,1.04424404263,56031.3,97.2138129656
0.354962,2.40759e+07,1830.97943068,3.77786704499,11.0536693627,10.9903327072,55941.2,998.763566781,1468.19,55950.2274489,227.48,997.115241742,4126,-59499.5,56.3110247044,55945.4487317,997.925763561,4126,0.430769718152,56031.2,99.3066321787
0.345346,2.36479e+07,1788.81340295,3.92674209891,17.8406102908,19.3183289053,56088.2,998.110035346,1469.26,56095.6835429,227.519,995.876602086,4127,-59621.1,99.4714608984,56090.1292182,997.150471188,4127,0.591972847142,56179.8,99.7949618493
0.28887,2.52063e+07,1851.73378265,3.66676751281,13.2699839642,13.0425774533,56305.7,1002.73008326,1470.32,56318.7767431,227.59,1000.18636005,4128,-59838.1,61.9833097373,56312.6991631,1001.21884551,4128,0.677547487395,56399.8,101.435668149
0.366547,2.35533e+07,1804.57290099,4.30284325529,23.4234256409,22.3278123435,56416.9,1000.593588,1471.32,56426.5715721,227.59,998.437757435,4129,-59982.1,110.292173259,56419.7788423,999.530583512,4129,0.718587811392,56511.0,100.840107355
0.41999,2.43147e+07,1839.90094117,3.61460297715,19.2131805709,20.3512203479,56456.1,1000.44258395,1472.35,56468.1740618,227.624,998.407912518,4130,-60000.7,87.9253096779,56461.3063345,999.250390613,4130,0.573401557552,56552.9,99.5431682466
0.319441,2.37664e+07,1805.46033244,3.51310953053,21.7062380625,28.5791764719,56496.1,1000.4075484,1473.39,56505.579179,227.685,997.172526685,4131,-60115.6,159.666137816,56496.6491614,997.773564502,4131,0.94354791915,56594.9,100.856707818
0.456613,2.43202e+07,1852.01500881,2.7742243193,16.0378903845,17.716052586,56690.2,996.962258799,1474.47,56703.2849551,227.712,994.733479678,4132,-60315.3,81.5877965938,56694.3062539,995.551288624,4132,0.570388382493,56785.9,97.3989012411
0.430553,2.44029e+07,1852.68429407,3.47348723577,15.9318359148,19.1033110128,56782.9,999.756611305,1475.45,56799.1161897,227.744,996.824852618,4133,-60415.0,98.1913331949,56790.2002983,998.361536196,4133,0.816600706877,56878.9,99.0869596911
0.417617,2.55502e+07,1866.52146415,4.16499479057,22.2832357922,22.8213700241,56761.8,1000.51403487,1476.5,56774.2220097,227.8,998.657314777,4134,-60505.7,110.553987528,56764.5773574,999.579888992,4134,0.599663590036,56862.4,101.023843895
0.349965,2.40573e+07,1811.27945286,4.03338160977,17.9120154481,23.9849790488,57080.3,1001.33041373,1477.6,57096.1773403,227.833,998.095661157,4135,-60695.6,154.814453234,57087.3467734,999.836204892,4135,1.09410374521,57178.0,100.857786609
0.416831,2.41798e+07,1821.21502679,3.52706785999,21.0358470817,21.7396154544,57164.0,997.692686909,1478.63,57179.4306578,227.888,996.018484432,4136,-60652.8,87.9207176826,57170.1905449,996.967645349,4136,0.555965368481,57263.5,97.6280325724
0.430353,2.54576e+07,1864.82902523,4.03965710596,17.6455621883,19.6008524091,57144.8,999.064334218,1479.71,57153.6741251,227.925,997.165950305,4137,-60798.7,90.5168266637,57146.0052127,998.320159222,4137,0.590455805092,57241.1,98.7816617691
0.433403,2.44183e+07,1837.38985057,4.18644070545,17.2661670398,19.3284943755,57310.8,1001.63335586,1480.78,57327.2670736,227.952,999.417502452,4138,-60982.9,88.1300929663,57317.7793357,1000.65810542,4138,0.610072505972,57409.9,101.010668848
0.456731,2.47346e+07,1836.70178657,3.82828518303,15.6013057196,15.5914738099,57544.0,998.975984645,1481.81,57556.2737392,228.038,996.683017594,4139,-61050.0,59.7436678878,57547.912608,997.71379426,4139,0.734364488546,57642.6,98.617330875
