AverageReturn,AverageAbsQ,wrapped_AverageForwardProgress,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,wrapped_MaxForwardProgress,AverageQLoss,AverageAction,MaxEsReturn,AverageQ,wrapped_AverageReturn,Gather_MinReturn,Epoch,Gather_StdReturn,AverageEsReturn,MaxReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAbsY,MinEsReturn,StdReturn,AverageY,wrapped_StdForwardProgress,MinReturn,Gather_AverageReturn,wrapped_MinForwardProgress,AverageAbsQYDiff,Gather_MaxReturn,Gather_MedianReturn
0.0,0.00183541,0.0747293811489,6.37169,0.0,0.0,0.366278948028,7.97037e-10,1.0,0.0,0.00183541,-3.52025193031,0,180,0.0,0.0,0.0,-0.00183534,20.0633,0.0018354078676,0.0,0.0,0.0018354078676,0.201509794111,0.0,0.0,-0.260317521067,1.72192381124e-05,0,0.0
0.0,0.001817,-0.0543768094813,6.37169,0.0,0.0,0.431925831591,6.58287e-10,1.0,0.0,0.001817,-6.07878248675,0,181,0.0,0.0,0.0,-0.00181688,20.0633,0.00181699788694,0.0,0.0,0.00181699788694,0.212617826644,0.0,0.0,-0.387253488792,1.61193387842e-05,0,0.0
0.0,0.00179879,0.0550262677193,6.37159,0.0,0.0,0.388924466913,6.80478e-10,1.0,0.0,0.00179879,-3.9085017612,0,182,0.0,0.0,0.0,-0.00179876,20.0633,0.0017988028406,0.0,0.0,0.0017988028406,0.207709028234,0.0,0.0,-0.364110381845,1.92440033818e-05,0,0.0
0.0,0.00178092,-0.0245477813219,6.37155,0.0,0.0,0.473627015414,7.3897e-10,1.0,0.0,0.00178092,-5.48052566778,0,183,0.0,0.0,0.0,-0.0017809,20.0633,0.00178091327951,0.0,0.0,0.00178091327951,0.243049299132,0.0,0.0,-0.447260157656,1.882357345e-05,0,0.0
0.0,0.00176317,0.0188426667946,6.37151,0.0,0.0,0.3500252825,6.64252e-10,0.999999,0.0,0.00176317,-4.62471199431,0,184,0.0,0.0,0.0,-0.00176318,20.0633,0.00176317488329,0.0,0.0,0.00176317488329,0.244449118645,0.0,0.0,-0.347702419083,1.68760564555e-05,0,0.0
0.0,0.00174555,0.0356378760249,6.37141,0.0,0.0,0.397768087674,7.18745e-10,1.0,0.0,0.00174555,-4.28770355649,0,185,0.0,0.0,0.0,-0.00174549,20.0633,0.00174554768592,0.0,0.0,0.00174554768592,0.221524486865,0.0,0.0,-0.290811174967,1.77399314067e-05,0,0.0
0.0,0.00172814,-0.0884003946606,6.37142,0.0,0.0,0.25348393498,7.17012e-10,1.0,0.0,0.00172814,-6.75097426135,0,186,0.0,0.0,0.0,-0.00172805,20.0633,0.00172811306743,0.0,0.0,0.00172811306743,0.192704542738,0.0,0.0,-0.332507149232,1.92986659172e-05,0,0.0
0.0,0.00171087,-0.0122785426265,6.37135,0.0,0.0,0.38504220261,7.09737e-10,0.999998,0.0,0.00171087,-5.24156982548,0,187,0.0,0.0,0.0,-0.00171087,20.0633,0.00171089106227,0.0,0.0,0.00171089106227,0.220753045403,0.0,0.0,-0.36939044124,2.02478576806e-05,0,0.0
0.0,0.00169385,0.0259080927613,6.3713,0.0,0.0,0.321243336125,6.76991e-10,1.0,0.0,0.00169385,-4.48270760834,0,188,0.0,0.0,0.0,-0.00169383,20.0633,0.00169385212341,0.0,0.0,0.00169385212341,0.218226104396,0.0,0.0,-0.373677434243,1.88753553402e-05,0,0.0
0.0,0.00167698,0.0398065208501,6.37123,0.0,0.0,0.409080470727,7.10161e-10,0.999989,0.0,0.00167698,-4.20315239705,0,189,0.0,0.0,0.0,-0.00167696,20.0633,0.00167698549127,0.0,0.0,0.00167698549127,0.224438498921,0.0,0.0,-0.406442391169,1.72654676024e-05,0,0.0
0.0,0.00166026,-0.0290044162486,6.37129,0.0,0.0,0.365054322991,7.38488e-10,1.0,0.0,0.00166026,-5.58000884177,0,190,0.0,0.0,0.0,-0.00166024,20.0633,0.00166025975343,0.0,0.0,0.00166025975343,0.162212710999,0.0,0.0,-0.242501217613,1.69657174198e-05,0,0.0
0.0,0.00164374,-0.0521729657649,6.37128,0.0,0.0,0.346063716548,7.02679e-10,1.0,0.0,0.00164374,-6.03624461063,0,191,0.0,0.0,0.0,-0.0016437,20.0633,0.00164373268614,0.0,0.0,0.00164373268614,0.226202652764,0.0,0.0,-0.382536566394,1.36093133731e-05,0,0.0
0.0,0.00162738,-9.77562630703e-05,6.37127,0.0,0.0,0.440146555914,7.19547e-10,1.0,0.0,0.00162738,-5.00545758095,0,192,0.0,0.0,0.0,-0.00162736,20.0633,0.00162737718422,0.0,0.0,0.00162737718422,0.235330465993,0.0,0.0,-0.499453869831,1.31102944888e-05,0,0.0
0.0,0.00161125,-0.0169749518828,6.37121,0.0,0.0,0.429539662227,7.30784e-10,0.999992,0.0,0.00161125,-5.34152408606,0,193,0.0,0.0,0.0,-0.00161111,20.0633,0.0016111900419,0.0,0.0,0.0016111900419,0.217802850838,0.0,0.0,-0.372388289048,1.38102816214e-05,0,0.0
0.0,0.0015951,-0.0228154939033,6.37121,0.0,0.0,0.332563888678,7.62087e-10,1.0,0.0,0.0015951,-5.45118290546,0,194,0.0,0.0,0.0,-0.00159521,20.0633,0.00159516254221,0.0,0.0,0.00159516254221,0.195928513076,0.0,0.0,-0.316787057824,1.42477973981e-05,0,0.0
0.0,0.00157929,-0.00647102545433,6.37118,0.0,0.0,0.399067819112,7.34774e-10,1.0,0.0,0.00157929,-5.12573396365,0,195,0.0,0.0,0.0,-0.00157927,20.0633,0.00157929251463,0.0,0.0,0.00157929251463,0.235214385866,0.0,0.0,-0.382434373074,1.21802151174e-05,0,0.0
0.0,0.00156358,0.00713702986686,6.37117,0.0,0.0,0.376689428323,6.36223e-10,1.0,0.0,0.00156358,-4.85162787155,0,196,0.0,0.0,0.0,-0.00156356,20.0633,0.00156358148663,0.0,0.0,0.00156358148663,0.222055620717,0.0,0.0,-0.382397240108,1.27359106961e-05,0,0.0
0.0,0.00154803,-0.0196848528088,6.37121,0.0,0.0,0.281253387204,7.83847e-10,1.0,0.0,0.00154803,-5.3936450526,0,197,0.0,0.0,0.0,-0.00154801,20.0633,0.00154802851299,0.0,0.0,0.00154802851299,0.174911256518,0.0,0.0,-0.35465110366,1.36221084443e-05,0,0.0
0.0,0.00153263,0.0950314131558,6.3712,0.0,0.0,0.423211698016,7.13435e-10,1.0,0.0,0.00153263,-3.12010115883,0,198,0.0,0.0,0.0,-0.00153261,20.0633,0.00153262614438,0.0,0.0,0.00153262614438,0.221020186771,0.0,0.0,-0.347571333601,1.31778582038e-05,0,0.0
0.0,0.00151738,0.0796040153376,6.37116,0.0,0.0,0.410909443457,6.83908e-10,1.0,0.0,0.00151738,-3.4206107432,0,199,0.0,0.0,0.0,-0.00151736,20.0633,0.00151738084291,0.0,0.0,0.00151738084291,0.252003961239,0.0,0.0,-0.360951323853,1.29266633375e-05,0,0.0
0.0,0.00150229,-0.00979101263943,6.37115,0.0,0.0,0.379630149254,7.87125e-10,1.0,0.0,0.00150229,-5.19637334385,0,200,0.0,0.0,0.0,-0.00150226,20.0633,0.00150228351031,0.0,0.0,0.00150228351031,0.244711572731,0.0,0.0,-0.445047964273,1.36465850903e-05,0,0.0
0.0,0.00148733,-0.00878858814868,6.37115,0.0,0.0,0.411417715305,6.8262e-10,1.0,0.0,0.00148733,-5.17475052894,0,201,0.0,0.0,0.0,-0.00148733,20.0633,0.00148733931853,0.0,0.0,0.00148733931853,0.236868196259,0.0,0.0,-0.346220392332,1.18495577342e-05,0,0.0
0.0,0.00147254,0.0284114056758,6.37114,0.0,0.0,0.39666631001,6.95876e-10,1.0,0.0,0.00147254,-4.43187059087,0,202,0.0,0.0,0.0,-0.00147253,20.0633,0.00147254346433,0.0,0.0,0.00147254346433,0.210811862232,0.0,0.0,-0.277973719959,1.30431118031e-05,0,0.0
0.0,0.0014579,-0.00717709758023,6.37114,0.0,0.0,0.410871118947,7.16222e-10,1.0,0.0,0.0014579,-5.14313542295,0,203,0.0,0.0,0.0,-0.00145787,20.0633,0.00145789723609,0.0,0.0,0.00145789723609,0.221236823752,0.0,0.0,-0.306690431915,1.19177791421e-05,0,0.0
0.0,0.00144339,0.0749128364279,6.37112,0.0,0.0,0.522259224812,8.10678e-10,1.0,0.0,0.00144339,-3.50961050292,0,204,0.0,0.0,0.0,-0.00144338,20.0633,0.00144339496719,0.0,0.0,0.00144339496719,0.208279227013,0.0,0.0,-0.26320761539,1.36604059842e-05,0,0.0
0.0,0.00142903,-0.031003653666,6.37112,0.0,0.0,0.410284565898,6.69002e-10,1.0,0.0,0.00142903,-5.60916336654,0,205,0.0,0.0,0.0,-0.00142903,20.0633,0.00142903822632,0.0,0.0,0.00142903822632,0.25858139312,0.0,0.0,-0.39736976377,1.15894723544e-05,0,0.0
0.0,0.00141482,0.0373289171968,6.37111,0.0,0.0,0.311048715648,7.78738e-10,1.0,0.0,0.00141482,-4.25653911201,0,206,0.0,0.0,0.0,-0.00141481,20.0633,0.00141482325896,0.0,0.0,0.00141482325896,0.209638186536,0.0,0.0,-0.351159111143,1.07762387879e-05,0,0.0
0.0,0.00140075,-0.0162955002071,6.37111,0.0,0.0,0.310380827043,7.64801e-10,1.0,0.0,0.00140075,-5.32687301621,0,207,0.0,0.0,0.0,-0.00140073,20.0633,0.00140074997087,0.0,0.0,0.00140074997087,0.211975761544,0.0,0.0,-0.428737067818,1.34559060178e-05,0,0.0
0.0,0.00138684,-0.106745218865,6.37106,0.0,0.0,0.14494278472,7.34179e-10,1.0,0.0,0.00138684,-7.11165166264,0,208,0.0,0.0,0.0,-0.00138678,20.0633,0.00138681686785,0.0,0.0,0.00138681686785,0.190544166286,0.0,0.0,-0.440900766046,1.14326518978e-05,0,0.0
0.0,0.001373,-0.0594283850716,6.37111,0.0,0.0,0.434417621248,6.32378e-10,1.0,0.0,0.001373,-6.1729275377,0,209,0.0,0.0,0.0,-0.00137303,20.0633,0.00137302149267,0.0,0.0,0.00137302149267,0.226802727643,0.0,0.0,-0.402522887506,1.19466474866e-05,0,0.0
0.0,0.00135937,-0.00557518475522,6.37111,0.0,0.0,0.387844227685,7.55264e-10,1.0,0.0,0.00135937,-5.10637896798,0,210,0.0,0.0,0.0,-0.00135935,20.0633,0.00135936647384,0.0,0.0,0.00135936647384,0.231182511457,0.0,0.0,-0.40443634138,1.34109532208e-05,0,0.0
0.0,0.00134583,0.0230873294926,6.37103,0.0,0.0,0.416958848345,6.81119e-10,1.0,0.0,0.00134583,-4.53568277402,0,211,0.0,0.0,0.0,-0.00134585,20.0633,0.00134584420732,0.0,0.0,0.00134584420732,0.249577861759,0.0,0.0,-0.324582951172,1.18382809063e-05,0,0.0
0.0,0.00133247,0.0917005591469,6.37103,0.0,0.0,0.345891869744,7.24185e-10,1.0,0.0,0.00133247,-3.18286758898,0,212,0.0,0.0,0.0,-0.00133242,20.0633,0.00133245734409,0.0,0.0,0.00133245734409,0.184024873282,0.0,0.0,-0.25569313966,1.17349476514e-05,0,0.0
0.0,0.0013192,0.0158341476514,6.37103,0.0,0.0,0.413833626881,7.73784e-10,1.0,0.0,0.0013192,-4.67841482233,0,213,0.0,0.0,0.0,-0.00131919,20.0633,0.00131920362526,0.0,0.0,0.00131920362526,0.203410554117,0.0,0.0,-0.331692883805,1.06961692025e-05,0,0.0
0.0,0.00130608,0.0596521319472,6.37103,0.0,0.0,0.46979594065,8.33061e-10,1.0,0.0,0.00130608,-3.81215065897,0,214,0.0,0.0,0.0,-0.00130606,20.0633,0.001306079323,0.0,0.0,0.001306079323,0.269776997462,0.0,0.0,-0.484724405764,1.24606686014e-05,0,0.0
0.0,0.00129309,-0.0208825502144,6.37103,0.0,0.0,0.320958000721,6.0393e-10,1.0,0.0,0.00129309,-5.41880576269,0,215,0.0,0.0,0.0,-0.00129307,20.0633,0.00129308817171,0.0,0.0,0.00129308817171,0.221491479135,0.0,0.0,-0.317871887948,9.73669839563e-06,0,0.0
0.0,0.00128022,-0.0604965476077,6.37103,0.0,0.0,0.300434892808,7.42214e-10,1.0,0.0,0.00128022,-6.19968396763,0,216,0.0,0.0,0.0,-0.00128023,20.0633,0.00128022733172,0.0,0.0,0.00128022733172,0.213809084666,0.0,0.0,-0.462614627617,1.32333183243e-05,0,0.0
0.0,0.00126749,-0.0511034101852,6.37102,0.0,0.0,0.255167206379,8.03752e-10,1.0,0.0,0.00126749,-6.00970269782,0,217,0.0,0.0,0.0,-0.00126748,20.0633,0.00126749272402,0.0,0.0,0.00126749272402,0.187292889946,0.0,0.0,-0.417036735428,1.38002309758e-05,0,0.0
0.0,0.00125489,0.0701191661167,6.37103,0.0,0.0,0.38748816999,7.2947e-10,1.0,0.0,0.00125489,-3.60570719183,0,218,0.0,0.0,0.0,-0.00125487,20.0633,0.00125488519193,0.0,0.0,0.00125488519193,0.208090839253,0.0,0.0,-0.336987530157,1.3197309593e-05,0,0.0
0.0,0.0012424,0.0287715085754,6.37102,0.0,0.0,0.39059921884,6.89982e-10,1.0,0.0,0.0012424,-4.42366471852,0,219,0.0,0.0,0.0,-0.00124239,20.0633,0.00124240234923,0.0,0.0,0.00124240234923,0.235853538736,0.0,0.0,-0.330972137552,1.17731631538e-05,0,0.0
0.0,0.00123004,0.0469231633231,6.37101,0.0,0.0,0.474337789974,7.9959e-10,1.0,0.0,0.00123004,-4.06821990196,0,220,0.0,0.0,0.0,-0.00123003,20.0633,0.00123004413572,0.0,0.0,0.00123004413572,0.245431023009,0.0,0.0,-0.327495038649,1.22812238713e-05,0,0.0
0.0,0.00121779,-0.0240099870559,6.37102,0.0,0.0,0.396264899785,6.86562e-10,1.0,0.0,0.00121779,-5.4743602669,0,221,0.0,0.0,0.0,-0.00121782,20.0633,0.00121780921089,0.0,0.0,0.00121780921089,0.20020249852,0.0,0.0,-0.262990367889,1.26121394433e-05,0,0.0
0.0,0.00120572,-0.00461472462085,6.37101,0.0,0.0,0.503874585273,6.69812e-10,1.0,0.0,0.00120572,-5.09954544858,0,222,0.0,0.0,0.0,-0.00120566,20.0633,0.00120569529208,0.0,0.0,0.00120569529208,0.184661901615,0.0,0.0,-0.351175458549,1.20671318993e-05,0,0.0
0.0,0.00119371,0.0840341891354,6.37102,0.0,0.0,0.43038199769,7.93827e-10,1.0,0.0,0.00119371,-3.32944030163,0,223,0.0,0.0,0.0,-0.00119369,20.0633,0.00119370347199,0.0,0.0,0.00119370347199,0.238808255054,0.0,0.0,-0.392668277575,1.3704351403e-05,0,0.0
0.0,0.00118189,-0.027283680539,6.37102,0.0,0.0,0.388097943033,6.55342e-10,1.0,0.0,0.00118189,-5.53827785186,0,224,0.0,0.0,0.0,-0.00118175,20.0633,0.00118183180169,0.0,0.0,0.00118183180169,0.241813115067,0.0,0.0,-0.435384949223,1.18389268257e-05,0,0.0
0.0,0.00117001,-0.0197194083201,6.37102,0.0,0.0,0.34839273142,7.86814e-10,1.0,0.0,0.00117001,-5.38457319652,0,225,0.0,0.0,0.0,-0.00117013,20.0633,0.00117007530114,0.0,0.0,0.00117007530114,0.222221691188,0.0,0.0,-0.368636209545,1.32625185991e-05,0,0.0
0.0,0.00115844,0.0410117255031,6.37102,0.0,0.0,0.392143385244,6.55484e-10,1.0,0.0,0.00115844,-4.18137967631,0,226,0.0,0.0,0.0,-0.00115842,20.0633,0.00115843571196,0.0,0.0,0.00115843571196,0.209325862608,0.0,0.0,-0.387474234811,1.14638069408e-05,0,0.0
0.0,0.00114691,-0.00591377453499,6.37102,0.0,0.0,0.219250820218,7.95038e-10,1.0,0.0,0.00114691,-5.11672940172,0,227,0.0,0.0,0.0,-0.0011469,20.0633,0.00114691320692,0.0,0.0,0.00114691320692,0.190572556613,0.0,0.0,-0.376110601053,1.22573616625e-05,0,0.0
0.0,0.00113551,-0.0577035009013,6.37102,0.0,0.0,0.264177959433,6.89504e-10,1.0,0.0,0.00113551,-6.13808683966,0,228,0.0,0.0,0.0,-0.00113549,20.0633,0.00113550588716,0.0,0.0,0.00113550588716,0.217328858153,0.0,0.0,-0.40988655901,1.17069991189e-05,0,0.0
0.0,0.00112421,-0.0678248980087,6.37102,0.0,0.0,0.350038572437,7.37193e-10,1.0,0.0,0.00112421,-6.33760617944,0,229,0.0,0.0,0.0,-0.0011242,20.0633,0.00112420857153,0.0,0.0,0.00112420857153,0.219031746742,0.0,0.0,-0.399786736544,1.18904168099e-05,0,0.0
0.0,0.00111302,0.041307249525,6.37102,0.0,0.0,0.483707684817,8.14594e-10,1.0,0.0,0.00111302,-4.18864408232,0,230,0.0,0.0,0.0,-0.00111302,20.0633,0.00111302729278,0.0,0.0,0.00111302729278,0.214397951793,0.0,0.0,-0.269391699457,1.3798286922e-05,0,0.0
0.0,0.00110197,0.00692437509313,6.37102,0.0,0.0,0.458648572015,6.05435e-10,0.999999,0.0,0.00110197,-4.86360765013,0,231,0.0,0.0,0.0,-0.00110194,20.0633,0.00110195716691,0.0,0.0,0.00110195716691,0.25138119129,0.0,0.0,-0.359605515651,8.41648936717e-06,0,0.0
0.0,0.001091,-0.0194168823641,6.37102,0.0,0.0,0.364806654406,7.99369e-10,1.0,0.0,0.001091,-5.38619584265,0,232,0.0,0.0,0.0,-0.00109098,20.0633,0.00109099504699,0.0,0.0,0.00109099504699,0.204946493281,0.0,0.0,-0.33375401832,1.36013579217e-05,0,0.0
0.0,0.00108014,-0.021938902827,6.37102,0.0,0.0,0.289832615052,8.14104e-10,1.0,0.0,0.00108014,-5.43362014889,0,233,0.0,0.0,0.0,-0.00108013,20.0633,0.00108014332415,0.0,0.0,0.00108014332415,0.196376992387,0.0,0.0,-0.400379416676,1.23051564301e-05,0,0.0
0.0,0.0010694,0.00612768157212,6.37101,0.0,0.0,0.433667910674,6.91513e-10,1.0,0.0,0.0010694,-4.87796851836,0,234,0.0,0.0,0.0,-0.0010694,20.0633,0.001069400144,0.0,0.0,0.001069400144,0.214443707632,0.0,0.0,-0.411956494825,1.03450635141e-05,0,0.0
0.0,0.00105877,-0.025725648827,6.37101,0.0,0.0,0.407492475256,6.40786e-10,1.0,0.0,0.00105877,-5.50953987378,0,235,0.0,0.0,0.0,-0.00105875,20.0633,0.00105876430749,0.0,0.0,0.00105876430749,0.216543061323,0.0,0.0,-0.394951943944,1.00194504145e-05,0,0.0
0.0,0.00104826,-0.0433134860673,6.37101,0.0,0.0,0.344951908937,7.43396e-10,1.0,0.0,0.00104826,-5.85163471455,0,236,0.0,0.0,0.0,-0.00104819,20.0633,0.00104823052325,0.0,0.0,0.00104823052325,0.214632139062,0.0,0.0,-0.542952050694,1.07977073826e-05,0,0.0
0.0,0.00103778,0.010054827552,6.37101,0.0,0.0,0.329373126275,7.30484e-10,1.0,0.0,0.00103778,-4.806085324,0,237,0.0,0.0,0.0,-0.00103782,20.0633,0.00103779997702,0.0,0.0,0.00103779997702,0.192469100477,0.0,0.0,-0.296620521868,1.26291531178e-05,0,0.0
0.0,0.00102748,-0.0846729399973,6.371,0.0,0.0,0.392334956023,7.85378e-10,1.0,0.0,0.00102748,-6.67303374829,0,238,0.0,0.0,0.0,-0.00102747,20.0633,0.00102747841206,0.0,0.0,0.00102747841206,0.209584626846,0.0,0.0,-0.356141570102,1.07743065726e-05,0,0.0
0.0,0.00101728,-0.0205061038941,6.37101,0.0,0.0,0.368219868304,7.91528e-10,1.0,0.0,0.00101728,-5.39767011637,0,239,0.0,0.0,0.0,-0.00101723,20.0633,0.00101725809019,0.0,0.0,0.00101725809019,0.245396524259,0.0,0.0,-0.510231479989,1.18957560836e-05,0,0.0
0.0,0.00100713,0.0142778977088,6.37101,0.0,0.0,0.410678963667,7.46302e-10,1.0,0.0,0.00100713,-4.71898412858,0,240,0.0,0.0,0.0,-0.00100714,20.0633,0.00100714085429,0.0,0.0,0.00100714085429,0.253907036133,0.0,0.0,-0.427236065832,1.07367215392e-05,0,0.0
0.0,0.000997124,-0.0872020318806,6.37098,0.0,0.0,0.370611620775,6.83296e-10,1.0,0.0,0.000997124,-6.725409047,0,241,0.0,0.0,0.0,-0.000997115,20.0633,0.000997121234679,0.0,0.0,0.000997121234679,0.202882908866,0.0,0.0,-0.508274354152,1.12219724758e-05,0,0.0
0.0,0.000987174,0.0413452067826,6.37089,0.0,0.0,0.343748350448,8.5406e-10,1.0,0.0,0.000987174,-4.17877479803,0,242,0.0,0.0,0.0,-0.00098721,20.0633,0.000987202867171,0.0,0.0,0.000987202867171,0.178857767847,0.0,0.0,-0.221144711776,1.26721937306e-05,0,0.0
0.0,0.000977463,-0.0407508810785,6.37088,0.0,0.0,0.490514222826,7.1841e-10,1.0,0.0,0.000977463,-5.80974513873,0,243,0.0,0.0,0.0,-0.000977314,20.0633,0.000977382686953,0.0,0.0,0.000977382686953,0.273289716847,0.0,0.0,-0.437156874972,9.87172712747e-06,0,0.0
0.0,0.000967602,-0.0179696817279,6.37083,0.0,0.0,0.396976966646,6.38773e-10,1.0,0.0,0.000967602,-5.35163331136,0,244,0.0,0.0,0.0,-0.000967694,20.0633,0.000967659525074,0.0,0.0,0.000967659525074,0.227260927484,0.0,0.0,-0.316025935969,1.0838621899e-05,0,0.0
0.0,0.000958036,-0.0436747906203,6.37078,0.0,0.0,0.281527440436,7.84368e-10,1.0,0.0,0.000958036,-5.8545857776,0,245,0.0,0.0,0.0,-0.000958023,20.0633,0.000958034440932,0.0,0.0,0.000958034440932,0.243156128489,0.0,0.0,-0.501642449393,1.07061325395e-05,0,0.0
0.0,0.000948502,0.0419407165896,6.37078,0.0,0.0,0.466866678205,7.58346e-10,1.0,0.0,0.000948502,-4.16427791713,0,246,0.0,0.0,0.0,-0.000948493,20.0633,0.000948502412067,0.0,0.0,0.000948502412067,0.230257171227,0.0,0.0,-0.391862720722,1.21507611177e-05,0,0.0
0.0,0.000939122,0.0392479528786,6.37077,0.0,0.0,0.387497429661,6.62545e-10,1.0,0.0,0.000939122,-4.21242244475,0,247,0.0,0.0,0.0,-0.000938997,20.0633,0.000939067135279,0.0,0.0,0.000939067135279,0.190935290847,0.0,0.0,-0.345741634221,1.04443463676e-05,0,0.0
0.0,0.000929659,0.0353777394023,6.37077,0.0,0.0,0.443317037232,8.87462e-10,1.0,0.0,0.000929659,-4.29694534447,0,248,0.0,0.0,0.0,-0.000929779,20.0633,0.000929724997722,0.0,0.0,0.000929724997722,0.239579135881,0.0,0.0,-0.381174719436,1.21552149456e-05,0,0.0
0.0,0.000920488,0.0767490287704,6.37077,0.0,0.0,0.511026376602,6.70027e-10,1.0,0.0,0.000920488,-3.46825977984,0,249,0.0,0.0,0.0,-0.000920465,20.0633,0.00092047729078,0.0,0.0,0.00092047729078,0.270247896189,0.0,0.0,-0.481685508672,1.0348115549e-05,0,0.0
0.0,0.000911321,-0.0646020549447,6.37076,0.0,0.0,0.390052267198,6.60756e-10,1.0,0.0,0.000911321,-6.28132897941,0,250,0.0,0.0,0.0,-0.000911312,20.0633,0.000911320990144,0.0,0.0,0.000911320990144,0.260507904357,0.0,0.0,-0.477813575234,1.00374221519e-05,0,0.0
0.0,0.000902242,0.0414859603541,6.37076,0.0,0.0,0.453900951558,7.09218e-10,1.0,0.0,0.000902242,-4.1845015489,0,251,0.0,0.0,0.0,-0.000902266,20.0633,0.000902257330952,0.0,0.0,0.000902257330952,0.221341613298,0.0,0.0,-0.32638611672,1.20336705224e-05,0,0.0
0.0,0.000893302,-0.0165439947935,6.37071,0.0,0.0,0.416347740273,8.04789e-10,1.0,0.0,0.000893302,-5.31918132342,0,252,0.0,0.0,0.0,-0.000893263,20.0633,0.000893282503995,0.0,0.0,0.000893282503995,0.244800823756,0.0,0.0,-0.336811343564,1.52240665135e-05,0,0.0
0.0,0.000884391,-0.0205882795035,6.37061,0.0,0.0,0.461151384271,7.51004e-10,0.999999,0.0,0.000884391,-5.42170074927,0,253,0.0,0.0,0.0,-0.000884378,20.0633,0.000884395345754,0.0,0.0,0.000884395345754,0.218345136601,0.0,0.0,-0.36385260734,1.2789764416e-05,0,0.0
0.0,0.000875599,0.0202590383989,6.3706,0.0,0.0,0.457035590755,6.42507e-10,0.999999,0.0,0.000875599,-4.5940490224,0,254,0.0,0.0,0.0,-0.000875588,20.0633,0.000875597735913,0.0,0.0,0.000875597735913,0.25559447108,0.0,0.0,-0.403077114468,8.3967656088e-06,0,0.0
0.0,0.000866888,0.00797696663311,6.37061,0.0,0.0,0.387616276687,7.51583e-10,1.0,0.0,0.000866888,-4.83605173655,0,255,0.0,0.0,0.0,-0.00086688,20.0633,0.000866888322798,0.0,0.0,0.000866888322798,0.259500787996,0.0,0.0,-0.477894165447,1.20039625903e-05,0,0.0
0.0,0.000858289,0.0670481716657,6.3706,0.0,0.0,0.378477197297,8.08767e-10,1.0,0.0,0.000858289,-3.6656044122,0,256,0.0,0.0,0.0,-0.000858231,20.0633,0.000858264970208,0.0,0.0,0.000858264970208,0.191421207206,0.0,0.0,-0.399685851062,1.17931700153e-05,0,0.0
0.0,0.000849702,-0.0594751719838,6.37061,0.0,0.0,0.288841586039,7.46848e-10,1.0,0.0,0.000849702,-6.18566467694,0,257,0.0,0.0,0.0,-0.000849742,20.0633,0.000849725643125,0.0,0.0,0.000849725643125,0.146751813267,0.0,0.0,-0.266925047385,1.25878489557e-05,0,0.0
0.0,0.000841274,0.00393083107023,6.37061,0.0,0.0,0.30071984332,7.10506e-10,1.0,0.0,0.000841274,-4.921413905,0,258,0.0,0.0,0.0,-0.000841262,20.0633,0.000841271503325,0.0,0.0,0.000841271503325,0.169237224302,0.0,0.0,-0.298846962357,1.16797952849e-05,0,0.0
0.0,0.000832901,-0.00168866389458,6.37057,0.0,0.0,0.389552185455,7.65336e-10,1.0,0.0,0.000832901,-5.03250525089,0,259,0.0,0.0,0.0,-0.000832896,20.0633,0.000832903482918,0.0,0.0,0.000832903482918,0.198207938657,0.0,0.0,-0.338986040723,1.21549553605e-05,0,0.0
0.0,0.00082462,-0.0358757268351,6.37056,0.0,0.0,0.339396284379,6.78315e-10,1.0,0.0,0.00082462,-5.70296880671,0,260,0.0,0.0,0.0,-0.000824611,20.0633,0.000824619227233,0.0,0.0,0.000824619227233,0.224514668951,0.0,0.0,-0.445682312181,1.01337643006e-05,0,0.0
0.0,0.000816417,-0.0647316933673,6.37055,0.0,0.0,0.287553227803,7.08749e-10,1.0,0.0,0.000816417,-6.28177328217,0,261,0.0,0.0,0.0,-0.000816407,20.0633,0.00081641621659,0.0,0.0,0.00081641621659,0.175737515868,0.0,0.0,-0.307858967411,1.17747669973e-05,0,0.0
0.0,0.000808295,0.0717502280487,6.37055,0.0,0.0,0.39321782485,7.31791e-10,1.0,0.0,0.000808295,-3.5757962828,0,262,0.0,0.0,0.0,-0.000808286,20.0633,0.000808294603361,0.0,0.0,0.000808294603361,0.20407899309,0.0,0.0,-0.284388291801,1.19334758153e-05,0,0.0
0.0,0.000800251,0.0381733221526,6.37057,0.0,0.0,0.389616121556,6.90498e-10,1.0,0.0,0.000800251,-4.2362251084,0,263,0.0,0.0,0.0,-0.000800248,20.0633,0.000800253271419,0.0,0.0,0.000800253271419,0.248656959807,0.0,0.0,-0.389455667996,1.00890992894e-05,0,0.0
0.0,0.000792287,-0.0461325213648,6.37056,0.0,0.0,0.335617708095,8.63992e-10,1.0,0.0,0.000792287,-5.92004971968,0,264,0.0,0.0,0.0,-0.000792286,20.0633,0.000792292587064,0.0,0.0,0.000792292587064,0.18438165736,0.0,0.0,-0.39589341462,1.25117770902e-05,0,0.0
0.0,0.000784419,0.0134089033505,6.37054,0.0,0.0,0.389207288082,6.51756e-10,1.0,0.0,0.000784419,-4.7260014275,0,265,0.0,0.0,0.0,-0.0007844,20.0633,0.000784411755851,0.0,0.0,0.000784411755851,0.219995220358,0.0,0.0,-0.343994470683,1.01860797141e-05,0,0.0
