Epoch,AverageY,MinForwardProgress,StdReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsY,AverageQ,MaxEsReturn,MaxReturn,AverageReturn,AverageForwardProgress,QFunRegParamNorm,AverageQLoss,MinEsReturn,AveragePolicySurr,MinReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,MaxForwardProgress,PolicyRegParamNorm,StdForwardProgress
277,28.5595894412,0.0996577004546,13.0350667566,59.2190501298,28.5704,33.2187336366,28.5781047587,28.5475,88.4219826697,82.7258922976,52.9321952322,0.290561528392,116.822,33.2636,1.87638909004,-29.6144,24.2118490255,0.990111,22.5612349849,1.34867507552,0.497049478035,34.2521,0.094749702465
278,28.3936986729,0.0524358095618,13.6618637896,45.9332432253,28.4078,27.8834827484,28.4124980666,28.3842,77.9415676692,83.6393876928,41.1743599592,0.216789143919,117.08,51.4779,22.1345946017,-29.4573,18.2727846839,0.991584,19.6108988574,1.40722923868,0.511869164248,34.2937,0.0934573648804
279,28.4920767848,0.0273988210107,8.87248359389,37.8876489409,28.5026,25.4698055238,28.5130012091,28.4757,65.0441596451,81.9272288363,35.5628883125,0.183057600132,117.309,45.5915,5.96717087823,-29.5016,15.1754783126,0.991009,14.7298752164,1.41185056668,0.522880114639,34.3273,0.0660855035092
280,28.9906358593,0.0597124786713,6.11263748226,34.5216008301,29.0003,24.2764684637,29.0082755904,28.9765,56.2441284883,47.4595833524,33.5488025269,0.169551079657,117.516,16.607,0.256279430536,-30.0271,19.5799467417,0.9924,13.8649024827,1.32018349943,0.278381120414,34.351,0.0486693472507
281,29.846064025,0.061258874643,6.31624704567,33.5606968381,29.8611,24.8331103694,29.8665670584,29.8321,53.932428261,50.6085280281,34.38388779,0.176484948375,117.729,41.0602,17.8576518856,-30.8579,19.5645124067,0.99097,7.96640093783,1.41785090956,0.302715579095,34.3803,0.0495181616908
282,29.9680707207,0.0519203608012,6.46757010988,33.3014859242,29.9742,24.1065284981,29.9850811281,29.9556,46.3613083206,54.6153425613,33.5777405602,0.169561746548,117.893,7.48041,11.2047772679,-31.0618,18.2730163197,0.991583,8.28507614827,1.29077089225,0.308046073466,34.4071,0.0497502613577
283,30.0010828332,0.0480602117024,8.82020958288,36.721863099,30.0111,24.4910718441,30.014612291,29.9908,47.3536437027,84.6267424438,34.6669482435,0.174991908072,118.114,14.5607,26.8193215758,-31.0358,19.7469586951,0.987999,6.71279214442,1.32884037432,0.500889719629,34.4202,0.0641999122011
284,30.5937395608,0.0297835016156,8.07891771018,38.3414293914,30.6021,25.3955518139,30.6079872493,30.583,84.5223829476,73.2418165988,35.871993077,0.183981358294,118.413,57.8011,14.1937953965,-31.5528,15.4940252115,0.995949,14.7781287823,1.47227129116,0.435617423768,34.4308,0.0594362763088
285,30.7084857966,0.0111358657464,10.6573097936,36.2024328664,30.7047,26.1876030585,30.7217517868,30.6853,44.7829218486,79.3420716673,37.6904559978,0.195153356068,118.636,34.7621,24.9377371633,-31.8336,14.3353904619,0.99597,6.83507411836,1.41945382761,0.474330933629,34.4479,0.0757093798786
286,31.4180288608,0.0536349093543,16.7808100784,38.4351752313,31.4358,29.2296319628,31.4306830431,31.4165,68.5644008454,92.3605743535,45.0867168242,0.242460490317,118.904,33.7583,11.5247710364,-32.6583,18.5036382522,0.996299,11.6835765831,1.35048609475,0.578274508218,34.4503,0.111915846021
287,31.7578850315,-0.00899911722042,17.7533684774,45.2090848532,31.7438,28.0534845915,31.7686825104,31.7269,74.6844733227,94.6826908718,42.7907334802,0.226900806631,119.111,27.9453,33.9454782072,-32.958,14.4332788873,0.996824,12.0299271481,1.38519440334,0.589185204565,34.4631,0.120294491214
288,31.7920223336,0.0443759446711,13.2507708739,38.8992341618,31.7997,27.6122325254,31.8061686079,31.7796,89.7660324543,82.9852523275,40.6226802482,0.215251499202,119.359,44.396,8.32580645932,-32.827,17.4566542978,0.996735,18.2214437524,1.41753980358,0.510167583263,34.4855,0.0904985079543
289,31.4048287985,0.0565407365274,8.71928401139,31.9232434849,31.4169,25.8091974846,31.4186092852,31.3953,54.4794562236,70.6998495186,36.8344714272,0.190216644768,119.689,34.4532,4.14892951004,-32.4695,19.4116498882,0.995004,10.1366790194,1.34897946785,0.409819591925,34.4979,0.0617112980808
290,31.8520080958,0.0508117453837,7.29885999951,33.0476252182,31.8492,25.5305852463,31.8645330298,31.8264,44.8597846614,57.4368538044,35.6820903291,0.184151260206,119.971,38.8941,1.00090183134,-32.8591,19.9030497784,0.996306,10.4585080663,1.40629714355,0.355898009812,34.5174,0.0580107339313
291,31.7441575025,0.0271568912832,6.73121508841,34.4304598182,31.7492,25.2751960334,31.7562549394,31.7286,47.5419343377,70.3472202471,35.120047698,0.179975034857,120.293,59.3148,5.23099576682,-32.7683,15.4388370915,0.996072,8.70988566557,1.42807510894,0.416539143241,34.5426,0.0516716238515
292,31.6395601542,0.0117765803203,7.53099890559,31.7501051763,31.6471,26.4323468845,31.6528882254,31.6249,42.6904540462,53.0097035918,36.8512386404,0.193979919766,120.577,45.9698,6.91205753935,-32.6236,13.9981338368,0.993338,8.8276660724,1.38872355493,0.320052442351,34.5665,0.059377343992
293,32.0133690035,0.0578501656703,6.90416734308,36.6928188591,32.017,27.01495767,32.0269550275,31.994,50.0135225397,59.4559092103,37.6284103088,0.20212202215,120.799,48.973,22.4100105593,-33.0462,19.4022278557,0.992032,6.95654503744,1.34642637274,0.368002483016,34.5842,0.053722328704
294,32.0503895313,0.0707304935493,8.48390121899,41.6621912806,32.0578,27.4241494616,32.0632643538,32.0343,58.2888093587,64.1860669212,38.6818791394,0.205849550296,121.094,29.3241,20.9901012653,-33.0956,21.83571157,0.990267,9.01718035095,1.31207700448,0.359027059262,34.6135,0.0631861037303
295,31.82352128,0.075493323739,13.3937225188,39.8692973978,31.8267,30.9966119798,31.8345116685,31.8059,61.7079806776,88.2304892383,46.1634472644,0.252179994466,121.283,7.45362,25.3871762165,-32.8984,22.1520181849,0.988383,10.8700154259,1.21863277086,0.542302003017,34.6507,0.0953643407907
296,32.7843710322,0.00448538894336,12.6161610595,43.4185001087,32.7891,32.339822747,32.7953270699,32.7698,112.782121463,99.9391814182,48.6151955518,0.26929353072,121.582,38.7894,6.4576120831,-33.8531,15.2150281685,0.981306,22.0339176377,1.3209778024,0.619743154003,34.6855,0.0913722049883
297,32.7184276034,0.0926736310653,8.04264563933,44.9726285875,32.722,30.6459680354,32.7272659984,32.7036,77.0378935444,70.0290156876,44.070984082,0.247370258321,121.932,16.0335,12.5255534616,-33.7476,23.6316826173,0.98622,13.5088414353,1.24410536098,0.447440966357,34.7136,0.0598893437738
298,32.4632868478,0.0925418708158,9.29542332329,41.8400349971,32.4608,31.2661432426,32.4710723539,32.4458,61.817830997,86.6638404523,45.0394993569,0.255037980111,122.246,21.3054,12.6211914255,-33.4722,24.6494830766,0.982959,11.8192346863,1.30682021067,0.534857622787,34.739,0.0684740966126
299,32.539771853,0.0883731951274,8.05588292441,42.8905408949,32.5376,30.2446432522,32.5458981744,32.5239,59.5380973064,66.7054652916,43.219697406,0.241343946947,122.507,58.1505,3.91776080835,-33.6062,23.008257205,0.979923,12.5228082785,1.40026429833,0.420982319128,34.7748,0.0613566718339
300,32.4471360641,0.0770016952085,10.0467780897,42.5242353419,32.4429,32.7942305606,32.4537975825,32.4324,57.4086748256,92.3541690018,47.6570076929,0.270734969046,122.907,38.4251,33.0212794777,-33.4197,22.007056855,0.979955,5.78799616611,1.30222048893,0.574573732393,34.8192,0.0734958259717
301,32.9800829282,0.16453962042,11.3994947552,49.1389272951,32.9748,37.2146685805,32.9874498985,32.9655,85.1785544412,85.6816093922,56.0311163822,0.328051978762,123.241,51.2161,30.391251422,-33.9682,33.5260906252,0.979803,14.5520553302,1.33329804172,0.526620427104,34.8458,0.0825648638166
302,33.0930878746,0.0958994594274,14.2052105165,57.2918596459,33.087,33.4700920506,33.1000403805,33.0774,98.1738769125,92.3186732168,51.300488205,0.288576685667,123.492,37.3111,39.711502147,-34.0484,25.1201196715,0.981415,16.9741503071,1.2906209644,0.583652193834,34.8772,0.10133436556
303,32.5140883644,0.171771425996,11.6268950141,50.8153565276,32.5071,35.7119502811,32.5196601936,32.4984,77.14192438,95.3977868687,53.9623992254,0.312770016973,123.716,49.2842,21.1275128883,-33.4813,34.8541416052,0.980284,14.302102816,1.35120274619,0.594661924169,34.9135,0.0805203982942
304,32.7102657326,0.0845016319295,16.2168042697,48.1730065322,32.7015,35.7207605087,32.7157093182,32.6946,72.1533364926,105.133558361,55.3110754603,0.317436136685,123.95,9.06612,28.8731204652,-33.6562,24.9583152544,0.977164,11.2719497888,1.19404769015,0.666295706137,34.9563,0.115173057449
305,33.4405005388,0.123996570655,15.630114922,50.7073490627,33.4318,34.4127239959,33.4458940704,33.4235,76.4940610433,99.4269776526,53.6586219699,0.303275628037,124.191,22.8641,12.8346507417,-34.4087,28.4923992786,0.974163,17.3153067704,1.27813600594,0.625112111845,34.9911,0.108967918967
306,33.3506474574,0.131910176632,14.5189065868,56.9045761384,33.3447,37.9859857386,33.3556419108,33.3356,81.5506945201,92.3722745675,59.8846748244,0.350274528463,124.439,29.1192,2.62022493687,-34.4168,29.3989234044,0.970082,18.9146635352,1.2820755627,0.58735510004,35.0162,0.103172852462
307,34.1068341907,0.158131282872,14.6019400979,62.3148919691,34.0938,38.9722332681,34.1118642598,34.0858,96.1673613642,101.470954856,62.6158792763,0.367751465115,124.775,39.874,30.9202559892,-35.1967,33.5475168431,0.967057,18.5515008116,1.31013855299,0.642615086529,35.0458,0.103561463194
308,32.941974341,0.160895195473,15.671431448,64.5767199212,32.9369,38.7683689136,32.9471915996,32.9284,93.6713543415,108.576772544,62.2304403736,0.364479771535,125.084,68.1386,8.1602400789,-33.9419,34.2687232122,0.966585,22.6906044652,1.36875029215,0.700305291249,35.0764,0.11333657955
309,33.2534969651,0.154285907564,17.5919294116,51.1467628194,33.2443,39.4858149226,33.2573661552,33.2382,76.5929068586,121.904086923,64.5175037384,0.379797596843,125.349,26.4294,6.62374809047,-34.244,34.7646875572,0.969683,16.4426139829,1.27595444707,0.791314491314,35.1107,0.125278864393
310,33.5558134235,0.190295343501,21.6755123095,54.8905103133,33.5506,44.7052866237,33.5607035666,33.5417,92.0843225426,119.717101635,76.5588733041,0.464332950538,125.541,8.09778,7.91154990187,-34.5432,38.1601801639,0.972037,21.4020640096,1.18555188638,0.781602212255,35.1411,0.154683670283
311,33.921851624,0.22231221238,14.5447799491,84.7324761787,33.9115,48.9919776802,33.9265449882,33.903,118.529945538,119.234098591,86.6576407071,0.535099872246,125.681,8.56608,44.7376955836,-34.9773,41.5887792489,0.969509,21.9561016415,1.21033023265,0.768440158049,35.1729,0.106920285262
312,34.1108995433,0.161379311613,16.6298212483,76.6980654001,34.1063,48.2517438055,34.1158208229,34.0947,106.219372392,121.078554252,85.6601089024,0.526445841847,125.988,47.3327,5.2597038467,-35.1193,33.0422890978,0.964781,26.8894674623,1.31946333917,0.763264205904,35.208,0.118559811609
313,33.0933727279,0.214601184572,14.1169006938,78.5817059265,33.0885,45.8033400781,33.0977061621,33.0757,106.202102298,107.592369428,78.9186342109,0.479301579827,126.24,17.0486,52.8988700964,-34.0572,45.1189202844,0.961778,14.292098116,1.24278319954,0.69552877566,35.2356,0.10428233522
314,33.4313961171,0.0931332168569,16.9682717616,63.8450304972,33.4191,43.3672947126,33.4371105246,33.4111,96.839580063,116.670442889,73.9092195109,0.441334345446,126.487,36.3051,16.8102899466,-34.3648,26.7933586333,0.962458,24.9226939428,1.31959320042,0.756967335673,35.2594,0.121028119141
315,34.1858499207,0.200124782808,14.1529197491,71.9924370902,34.1763,41.841295799,34.1927103738,34.1665,103.631407449,103.014631004,69.5147841756,0.41072123273,126.766,30.0421,46.308657916,-35.3733,39.7614755229,0.964722,17.8335598088,1.27838889386,0.649152796779,35.2794,0.104332193427
316,33.7454802425,0.133612098974,11.1387550833,65.5348081597,33.7423,40.1614276594,33.7533835099,33.7303,103.759160529,96.8337145571,63.2586256748,0.375926319215,126.99,11.606,13.173019546,-35.1041,29.8219414622,0.967717,22.0559166499,1.24598616537,0.627231809206,35.3072,0.08081786141
317,34.3148176525,0.158243508211,11.0890998973,65.5586384355,34.3105,40.4985099475,34.3217088297,34.2985,85.540068557,90.2017615186,63.8157711814,0.380687909273,127.246,68.023,24.0396301742,-35.6,33.9072259905,0.96993,15.5045470421,1.37777128751,0.5806419521,35.3262,0.0824270655048
318,33.711650666,0.216714232134,9.311671082,65.8590074547,33.7057,41.2310342163,33.718936728,33.6912,84.3165958993,93.1344890874,66.4184559961,0.398354203942,127.581,165.963,52.6552239049,-34.9224,43.3946654108,0.968208,8.64024016729,1.58859801283,0.595761601093,35.349,0.0692356466319
319,34.0175249657,0.136757392315,13.3856480503,62.6723523571,34.0167,41.3869470247,34.025063238,34.003,77.458243818,111.454451825,68.5719278665,0.40802996444,127.861,32.4334,20.8084191046,-35.2814,33.3884685663,0.968722,15.4178630506,1.28791329273,0.730691211562,35.3635,0.10108132042
320,34.6342004642,0.154920282758,13.1334094006,52.7644468001,34.6383,35.6302824252,34.6453556401,34.6196,85.43187751,89.808634144,58.018025172,0.330616263013,128.082,9.4448,12.9677816601,-36.0122,32.0536799537,0.972211,16.9655841771,1.21564846891,0.565863795336,35.3929,0.097352868853
321,34.7458628352,0.0467204783564,9.63138694258,50.3707393376,34.7477,28.170347801,34.7548842461,34.7302,82.1031497328,75.2964277168,43.7522320064,0.229182711696,128.438,40.8568,16.2360542935,-36.1566,20.4375088249,0.974363,16.9905273111,1.34129914879,0.469777458945,35.4186,0.0714055037946
