Iteration,StdEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageEsReturn,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageAbsY,AverageAction,Epoch,AverageY
123,211.070080927,182.863724371,645.111270612,-2.37478,2.31071,2.31294,0.0578588875037,245.628585539,10.1914646729,42.8573,0.0176985,799.019559115,2482.62119278,42.7423,616.851128754,259.174343921,2.31174796224,0.858638,123,2.31095679207
124,270.342104728,158.651383425,657.503150079,-2.38831,2.32838,2.33059,0.0633899575453,333.175427015,7.98366941812,43.0765,0.022628,688.379009981,2143.79517002,42.8847,726.876695327,174.270433096,2.32972577485,0.833827,124,2.32875262921
125,142.715819079,102.803651156,2.88811447503,-2.40183,2.34101,2.34333,0.0602990756394,231.508138958,7.00914442022,43.2804,0.0195636,998.336538339,1003.66471726,43.0056,455.295246349,995.090855438,2.34238464175,0.665703,125,2.34135027518
126,153.782902337,209.828794887,198.076797759,-2.42314,2.35807,2.36056,0.0608015244115,149.433854383,19.8802434348,43.4695,0.019872,905.33670599,1285.56400255,43.1216,564.243906114,371.950352105,2.35927684399,0.828086,126,2.35830352213
127,280.168473271,155.540607003,246.478390698,-2.44124,2.37527,2.37753,0.0607862500555,302.852205046,22.4423605092,43.6403,0.0200999,676.64540945,1428.29918872,43.2836,758.430556117,381.490843004,2.37650308203,0.765202,127,2.37559354448
128,185.475019508,209.118617516,86.3361584731,-2.45009,2.38459,2.38698,0.0605123897104,332.941420139,34.294917814,43.7566,0.0201636,820.815383409,942.826168458,43.3601,524.960271607,553.260086668,2.38577800334,0.845869,128,2.38485339948
129,219.928496821,205.237342643,248.441477609,-2.46485,2.39949,2.40204,0.0649869127078,236.126590089,21.3275959355,43.9565,0.025473,593.657442516,1283.27940697,43.4937,749.34798401,362.050280671,2.40106475908,0.863252,129,2.39982462996
130,205.189369843,183.039959836,347.052927517,-2.49333,2.42996,2.43214,0.0599972651251,236.879374351,5.35063898546,44.1019,0.0196079,792.978780257,1306.50976583,43.5849,533.757027118,31.5319683499,2.4310801435,0.856434,130,2.43013414331
131,194.675644229,223.906534782,309.226591288,-2.50027,2.43567,2.43812,0.0607447922299,177.922720805,7.74317659373,44.2595,0.0192139,934.596754144,1690.80346101,43.757,633.572390938,440.751427611,2.43708659327,0.892291,131,2.4360005667
132,155.019098558,142.78967952,440.26561053,-2.51931,2.45236,2.45502,0.0600767271039,234.690970415,8.41537181289,44.4445,0.019882,655.720645376,1850.99715262,43.8821,512.027131755,25.4045715207,2.45385640057,0.869133,132,2.45267669387
133,273.60688177,195.972568504,75.5691426028,-2.53026,2.46706,2.46982,0.0645063853311,221.23862033,17.6740434879,44.54,0.0231352,462.643019512,671.799579018,44.015,802.152970641,73.9677115593,2.46847438002,0.830949,133,2.46734069844
134,245.516249359,212.125326185,52.955133324,-2.55551,2.48958,2.49228,0.063124388984,465.632013028,6.2331023211,44.7024,0.0227544,531.115979256,830.965490066,44.1326,793.183319646,446.838776931,2.49112227764,0.842122,134,2.48982281859
135,198.444997281,223.714243753,28.4996400695,-2.55773,2.49408,2.49686,0.0620143771254,269.783210711,13.4771634664,44.8345,0.0205605,603.712535106,673.027863311,44.3407,532.1594843,543.028775503,2.49552625424,0.852654,135,2.49438697342
136,151.73669643,238.149079459,106.170324163,-2.57959,2.51641,2.51892,0.0635376357937,140.993904784,8.13937665994,44.9537,0.0233487,844.271878709,1013.91157038,44.4322,461.896354431,705.2657514,2.51774536386,0.832693,136,2.51674354646
137,191.790506932,241.48301425,65.5589493376,-2.59546,2.53236,2.53469,0.0629607570885,183.120082654,13.1787931673,45.1,0.022246,849.374051329,1003.81154781,44.551,595.497394349,729.394432081,2.5333085706,0.829316,137,2.53241876878
138,265.190147929,225.479056023,105.140969387,-2.61297,2.54721,2.54956,0.0652567497445,330.339843782,22.5466816684,45.2476,0.0248578,712.288337662,897.617119084,44.6636,922.737937877,411.3386733,2.54842030493,0.864857,138,2.54755790893
139,166.536643205,213.104728715,193.296981249,-2.61573,2.55241,2.55458,0.0645008598369,231.245104916,34.8037122147,45.3737,0.0241018,815.450163302,1155.7368123,44.7628,522.593729671,264.938097311,2.55364285467,0.858568,139,2.55282051446
140,162.49899171,212.488059649,75.0894930507,-2.62861,2.56472,2.56698,0.0670489937452,131.479930798,7.90094031744,45.5637,0.0260655,541.915229808,670.342140342,44.9513,590.054808861,423.942425071,2.56551937592,0.897364,140,2.56491835864
141,182.877280334,110.92534256,160.699255539,-2.64421,2.58221,2.58424,0.0618882369896,217.478109406,12.085555524,45.6743,0.0210546,217.916087683,491.500114054,45.0535,551.233921892,21.1748199676,2.58313924175,0.867696,141,2.58243112565
142,236.788305221,236.683487322,72.8001009464,-2.64143,2.5822,2.58444,0.0664968501524,380.795194689,24.6877531174,45.8323,0.0265425,678.016298386,879.101663913,45.2169,803.824861157,499.973400883,2.58347236823,0.889608,142,2.58245007705
143,136.083255907,227.188019448,78.5944958742,-2.64529,2.58568,2.58791,0.0654425604007,296.431624378,113.176953976,45.956,0.0253356,696.213571652,1031.68016567,45.359,491.558958666,466.625378247,2.5871594694,0.865118,143,2.58619700635
144,271.845974232,203.644220655,67.0966217124,-2.65463,2.59468,2.59731,0.0661890892068,421.688875081,34.9912581548,46.1428,0.0269517,513.993718372,693.70324939,45.5218,756.354526732,420.436756582,2.59601738325,0.847627,144,2.59491754625
145,231.597977337,210.694159582,95.9380857364,-2.66039,2.60024,2.60292,0.0649361160334,276.235415916,21.4791086629,46.2875,0.0257522,551.378016709,874.70990089,45.6147,669.020438502,416.413346889,2.60196629773,0.894398,145,2.60059162278
146,150.514546001,180.831658308,21.5439725344,-2.67183,2.60435,2.60743,0.0642236155432,216.128653357,17.2973350993,46.4685,0.0248318,392.386992524,453.209750981,45.7424,545.868226391,354.350143113,2.60629292337,0.882305,146,2.60470098202
147,213.017967849,196.733776888,224.852183887,-2.67211,2.60931,2.61231,0.0648371133642,345.815263435,32.0596682154,46.625,0.0258172,544.668166509,771.422374167,45.8139,655.264820745,58.341957939,2.61067863547,0.907063,147,2.60943036542
148,196.190925618,217.100051367,86.5779212897,-2.68521,2.62852,2.63126,0.0617612695581,312.758221948,49.0782746914,46.789,0.0222448,589.453334062,758.805824138,45.9875,542.192880411,417.154157835,2.6301089665,0.907991,148,2.62880124194
149,189.723276782,149.174404346,294.788348854,-2.68785,2.62963,2.63202,0.0628685930968,190.185111492,9.81190193154,46.9483,0.022942,448.63700039,887.405975324,46.1314,553.092058183,32.8178168831,2.63095498402,0.936718,149,2.62988746105
150,254.816934672,221.039577737,25.2608689149,-2.68309,2.62573,2.62889,0.0648106545269,211.858268474,6.75902438426,47.099,0.0265406,673.591061091,744.448330846,46.1879,827.439156672,624.016035178,2.6275321758,0.937634,150,2.62593983652
151,264.539286568,217.531745742,23.5170107769,-2.69258,2.63424,2.63756,0.0612876261222,281.633423888,19.3302364906,47.2566,0.0225384,606.526203986,664.53423141,46.3193,668.194599488,539.520844566,2.63636280659,0.948532,151,2.6346258633
152,219.466090122,209.319134778,78.9251413782,-2.69932,2.64003,2.64286,0.0629107449021,271.864739051,17.6572926073,47.4083,0.0226517,550.234969425,671.288749267,46.4573,689.481891183,341.408559699,2.64148579018,0.931896,152,2.63991852568
153,209.856031633,145.736506636,206.455779646,-2.68773,2.63377,2.63686,0.0650928270853,298.511662442,30.7565129865,47.5491,0.0259105,490.275071824,708.023889891,46.5685,545.453133568,80.6210810875,2.63541705583,0.934066,153,2.63407547308
154,197.031585483,207.87017716,56.2673376216,-2.70471,2.64597,2.64909,0.0653053503053,313.876954212,12.7973682688,47.6811,0.0290792,542.395159763,682.77776575,46.6743,554.377130063,393.632108885,2.6480599563,0.959543,154,2.64620499391
155,205.378565635,212.469497578,130.033603639,-2.70057,2.64688,2.64999,0.0617032515539,220.234292941,8.88252943773,47.8277,0.0228947,604.497790495,705.747494744,46.7896,614.416456662,47.0786019468,2.64858829664,0.950038,155,2.64707158045
156,162.815817527,194.253083216,81.3352253863,-2.70145,2.64345,2.64684,0.0628503468217,241.881155327,37.9475931641,47.9755,0.0250889,470.948815216,687.874938312,46.9595,528.245382727,264.62681724,2.64553539582,0.965411,156,2.64365162259
157,139.86634619,124.130905988,220.808284325,-2.71394,2.65473,2.65792,0.061859698351,319.405889436,47.3300643017,48.1167,0.0233861,306.096330143,638.050472166,47.0645,492.69066421,30.1535884667,2.65647574027,0.961901,157,2.65495051843
158,209.735902066,153.280375659,80.1706234688,-2.71624,2.65871,2.66184,0.0629620067664,268.15838351,23.856145197,48.2453,0.0242122,365.958718418,542.931563598,47.1387,573.77460864,35.9908576179,2.66061504487,0.957568,158,2.65909629359
159,204.74745145,156.729677976,159.395863259,-2.7155,2.65966,2.66248,0.0629055250001,314.830354759,74.3546166305,48.4454,0.0241259,398.616912346,718.629102874,47.2094,726.858078857,32.4740174005,2.66154536441,0.952579,159,2.65986358052
160,161.631562218,184.193388609,139.681973135,-2.72493,2.66734,2.67015,0.0614933506759,297.167836666,85.8345865132,48.5709,0.0237854,595.846223521,854.019076907,47.3169,561.381280895,313.258656478,2.66881853737,0.94016,160,2.66738891146
161,92.6607164168,196.058242003,152.918216005,-2.72639,2.67465,2.67722,0.0631565373974,394.998070104,266.716614486,48.7178,0.0251988,583.79039642,844.033605409,47.3912,588.59496351,308.690530018,2.67608438658,0.943398,161,2.67487264473
162,139.957466068,208.117705191,105.029042355,-2.73816,2.68443,2.68713,0.0625647101476,351.940322009,72.0191938781,48.8567,0.0244725,710.113204846,946.606506034,47.485,470.483036034,418.547872822,2.68588959883,0.932662,162,2.68463932612
163,210.996335688,187.791515648,128.141204912,-2.74357,2.68545,2.68856,0.0650456787067,290.743221586,7.65576385538,49.0147,0.0256361,533.296663615,781.936151928,47.5541,625.656822651,317.345164982,2.68732042144,0.943232,163,2.68568061456
164,149.097756018,171.020089959,73.9764493998,-2.75936,2.70004,2.70303,0.0670784338207,148.532326218,8.73016555701,49.1273,0.0290012,369.429225486,691.270326854,47.6633,432.170325383,269.193239256,2.7017426033,0.924054,164,2.70023232578
165,178.936183117,190.077410352,237.454871673,-2.75542,2.69375,2.69696,0.0626317447182,310.241811065,5.24457178174,49.2435,0.022924,584.865774355,1190.4631083,47.7369,691.565106767,308.447094195,2.69532249569,0.946196,165,2.69381309968
166,376.328471572,176.600241264,382.596858455,-2.76889,2.70887,2.71236,0.0639758725005,387.338746744,16.6373427389,49.3371,0.0243345,625.044517795,1112.11133469,47.8424,1152.26304495,187.115982855,2.71099027019,0.949899,166,2.70913916619
167,267.808001711,242.546011035,124.11371441,-2.7776,2.71934,2.72257,0.0634734730297,247.525033211,9.98330785681,49.4232,0.0245362,967.624449171,1132.85654957,47.9784,772.643285391,752.843345809,2.72093498134,0.931889,167,2.71953547231
168,192.392378632,196.383402674,393.064856992,-2.77515,2.71773,2.72078,0.0646549792183,373.299716789,11.5514762316,49.5576,0.025568,979.886474641,1756.38257669,48.0725,661.235631235,23.0561585681,2.71938527308,0.92808,168,2.71806642601
169,202.795319321,180.211366056,846.985040259,-2.7829,2.7225,2.72517,0.0647642962173,175.407816987,16.3506290759,49.7034,0.0240505,1239.77855215,3076.74130359,48.2378,584.752779973,29.5349625362,2.72369722139,0.922683,169,2.72256333574
170,371.445276697,174.195570594,392.008442114,-2.79678,2.73453,2.73782,0.0654348368678,695.777571306,95.5002036635,49.849,0.0266915,600.289516059,1363.57934018,48.3784,1041.59689699,25.2731369895,2.73647226428,0.944843,170,2.7348526815
171,176.212834689,179.88396458,357.14995278,-2.81314,2.75491,2.75793,0.063197409912,108.523798752,7.35963216017,49.9739,0.0235059,602.191296854,1235.75416894,48.4724,613.754325122,173.397508547,2.75621048843,0.947054,171,2.75501014993
172,242.45778324,227.92265669,268.374238604,-2.80343,2.74284,2.74558,0.0661907057999,350.36830981,30.0748567239,50.1012,0.0269359,872.455068473,1085.18098782,48.535,651.766871681,36.9335989414,2.74415239732,0.935564,172,2.74321522932
173,188.635169756,232.568962069,216.386740281,-2.81125,2.75243,2.75552,0.0660125692963,309.667989938,54.1130194984,50.2306,0.0266743,1095.56741913,1689.81292039,48.6902,554.048806554,781.378001968,2.7536439435,0.940477,173,2.75242265035
174,288.871732083,213.947774633,139.486807009,-2.83219,2.77092,2.77341,0.0655190364189,323.867122606,12.1466107627,50.3643,0.0274886,711.818142544,793.466915308,48.7647,865.972267934,275.474037081,2.77203512647,0.916858,174,2.77110363829
175,226.836038286,193.007224984,320.125900776,-2.83771,2.78047,2.7829,0.0662280493135,295.865690769,33.5271197114,50.5046,0.0288307,717.290335113,1297.55762718,48.8941,747.404962437,263.685890427,2.78145717162,0.919881,175,2.78063015035
176,281.538473872,160.573639687,721.462528236,-2.81928,2.76719,2.77025,0.0639340445331,279.9472088,14.6219104624,50.636,0.0272406,1133.07458861,2584.88333131,49.0036,723.146968819,309.256068057,2.76856704071,0.923885,176,2.76726448958
177,205.889246953,187.825665379,250.217721802,-2.81607,2.76172,2.76444,0.0646461376552,170.053618366,8.18877018687,50.772,0.0267735,684.805030448,1375.27443966,49.064,694.038455497,431.195793884,2.76309571557,0.940307,177,2.76179229906
178,200.90185274,188.085413976,452.549408338,-2.82659,2.77223,2.77515,0.0657815229598,228.085557815,18.719164275,50.8547,0.0280971,729.716501033,1371.82112424,49.1208,677.773346268,270.672300847,2.77339120075,0.923595,178,2.77223762202
179,293.022939987,116.895440751,123.036119644,-2.8308,2.7779,2.78067,0.0642999740746,199.495240445,5.59962849428,51.0322,0.025266,224.593840365,930.33126419,49.1897,973.831563949,37.0245650276,2.77927847672,0.911357,179,2.77815775686
180,343.939281056,140.832484956,354.879341647,-2.84125,2.78837,2.79161,0.0640529407061,366.851904852,14.1537668398,51.175,0.0248842,559.570533246,1622.14093923,49.2979,989.265114217,261.882322569,2.78979061814,0.903891,180,2.78857297188
181,389.201096263,178.845882479,640.98538809,-2.8296,2.77757,2.78087,0.0656875849876,634.376114627,189.408142778,51.3216,0.0274703,921.731935469,2234.28058012,49.445,1259.91125566,257.545615394,2.77917862645,0.901385,181,2.77776145246
182,285.779321717,154.670169467,590.080731237,-2.82602,2.77351,2.77662,0.0646953222723,290.13178659,8.37231413031,51.454,0.0267688,579.946238615,2654.76370474,49.5494,1034.29290881,237.116103902,2.77493880615,0.9016,182,2.77362690143
183,180.058837165,170.281382824,514.149975947,-2.83565,2.7804,2.78361,0.0636510478187,199.632145009,8.59534273793,51.5893,0.0266679,851.031711362,1758.75406284,49.6272,588.345980925,227.92453067,2.78194265301,0.920428,183,2.7805610793
184,149.177869655,162.84812925,272.682459848,-2.83737,2.78212,2.78515,0.0677088598554,257.769945493,5.01568872986,51.718,0.0304251,462.193403749,1173.12461618,49.7491,432.948253256,245.51960367,2.78405618526,0.918105,184,2.78243382184
185,117.120919479,204.238053193,426.283986526,-2.85128,2.79543,2.79869,0.0634713156118,180.980731063,6.97506349229,51.8197,0.0254165,932.81638889,1799.54347476,49.8371,426.119753311,304.551441632,2.7969004028,0.918268,185,2.79552127628
186,215.615542682,142.735784364,449.632981552,-2.85334,2.79754,2.80055,0.0658850808182,241.812538883,29.0396646298,51.985,0.0266399,460.234521424,1969.30406938,49.9756,523.23002865,209.866624275,2.79895288205,0.908079,186,2.79771098043
187,183.217696471,161.920148292,82.0644804267,-2.85073,2.79465,2.79758,0.0653278597893,326.692759305,7.19153554015,52.0757,0.0269559,424.303615167,610.7709634,50.0372,610.793502949,318.95072705,2.79637522114,0.908582,187,2.79485211368
188,108.49898119,151.607119518,164.787870886,-2.8577,2.79864,2.80232,0.0635516587425,269.36095462,77.8048096254,52.1962,0.0237637,454.784469833,891.458460663,50.1241,417.401443083,269.772744791,2.80018621923,0.918191,188,2.79884001537
189,108.87578274,133.866460199,11.6486770959,-2.86258,2.80627,2.80949,0.0665982881339,218.833994532,17.2784440966,52.3138,0.0292671,248.881694706,277.956854462,50.2436,327.704822173,218.633775356,2.8072951865,0.902416,189,2.80596527654
190,193.628214559,163.175331348,717.792467766,-2.85731,2.79915,2.80237,0.0657454919726,179.698193783,9.98792410224,52.389,0.0281235,804.258367998,2439.0210652,50.3297,641.310106465,188.613474696,2.80070563574,0.872974,190,2.79946082469
191,191.21992235,177.189712116,194.743023865,-2.87739,2.8241,2.82732,0.0632149000232,262.5745878,19.5880047315,52.495,0.0242686,465.997371496,1026.09213679,50.4039,620.851286308,299.284582467,2.82568155015,0.838824,191,2.82440878547
192,177.85814797,164.426410938,76.2233760892,-2.89019,2.83166,2.83475,0.0635179458336,159.493343012,8.67103190064,52.573,0.0233981,366.503055845,709.562823806,50.5358,486.622641067,298.65853853,2.83275186977,0.896334,192,2.83154447958
193,235.474201757,133.826901072,151.795557223,-2.89737,2.84043,2.84325,0.0658580144168,214.404081957,7.33369463959,52.6789,0.028779,287.308088795,625.895560231,50.6578,629.583759858,28.304061684,2.84160203799,0.902946,193,2.84047117772
194,226.655731701,129.616195949,42.9679224814,-2.90019,2.84094,2.84443,0.0662176987411,357.90738035,18.3500313747,52.8212,0.0282335,392.630536327,483.53241103,50.7167,584.285132145,311.949663826,2.84265220397,0.88211,194,2.84120436387
195,198.31731816,154.6241997,85.8459317271,-2.89326,2.83873,2.84212,0.0667344154678,178.413775341,8.42168346056,52.9337,0.0316419,438.632035685,714.114500403,50.8615,632.874872813,321.049608972,2.83992707938,0.918313,195,2.83851306288
196,198.308178335,176.923865576,121.682939281,-2.89749,2.84267,2.84624,0.0641329834467,205.685093867,10.2185950688,53.0611,0.0279984,429.095117695,776.414250178,50.9567,548.510308575,306.575487833,2.84462787331,0.904694,196,2.84275271864
197,219.792291675,171.163756144,143.42338373,-2.89879,2.84485,2.8482,0.0635588894399,199.415724597,5.75359524485,53.1634,0.0276343,415.484124228,1028.90144204,51.0924,605.452201326,296.968716733,2.84645281838,0.897879,197,2.84500270186
