AverageAction,MaxReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageEsReturn,MaxEsReturn,Iteration,AverageQLoss,AverageQ,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageY,StdReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,PolicyRegParamNorm,Epoch
0.999937,4657.02917526,111.357190796,170.746432021,-30.9386,452.735679659,919.724489993,4246,3.59794,30.7342,30.7792,234.416,30.7744151968,30.7342255864,1918.55612471,2368.5833468,0.942658972401,330.163444168,100.690348591,176.882,4246
0.999965,4646.11966937,473.305651359,172.171497695,-30.9496,365.113205904,1242.66897432,4247,3.76054,30.7438,30.7774,234.468,30.7743903072,30.743117208,1200.01400683,1795.80477281,0.950138499629,379.87049111,-2.23916821477,176.847,4247
0.999976,3534.40154834,49.7901805195,87.5786643045,-30.9273,643.276856629,2250.32860016,4248,3.34833,30.7186,30.7564,234.443,30.7504992009,30.7176910675,893.699995857,753.028535318,0.932808009601,930.473405735,1.43842719088,176.838,4248
0.999941,3520.70084511,39.6904637046,95.1107614724,-31.0134,119.346486907,296.282350809,4249,3.53624,30.8014,30.8417,234.457,30.8387247038,30.8043217475,601.685641562,457.913930412,0.937952329043,95.6743835418,-49.5433567908,176.879,4249
0.99993,1690.98211267,49.3213372354,85.9486760925,-31.0289,142.580607922,437.74401925,4250,3.35034,30.8203,30.868,234.514,30.8565293667,30.8181291101,247.377298996,212.878309993,0.921722085057,123.976646812,5.14162574654,176.894,4250
0.999995,1710.91920175,63.1062588326,89.6967199438,-31.0219,365.405280647,824.363948678,4251,3.20406,30.8127,30.8555,234.547,30.8507176203,30.8119069372,341.881996469,274.216768068,0.923623146457,315.227772986,92.8529110619,176.894,4251
0.999997,294.314601468,54.8506068669,52.1459254014,-31.1041,137.994913074,575.459533783,4252,3.35228,30.8971,30.9411,234.554,30.9389265734,30.9004471615,36.3132171187,91.2192199956,0.943490385112,141.852553808,-1.18092350651,176.898,4252
0.999952,505.798514012,67.3552080682,69.7214698177,-31.0025,136.5911735,490.436581072,4253,3.63502,30.8234,30.8647,234.589,30.8600126655,30.8256893451,73.5055372816,135.488331299,0.946342466477,141.489973069,-16.4186143019,176.894,4253
0.999912,1225.96399547,27.351122195,72.5495358855,-30.9914,89.5666300817,219.750137984,4254,3.61489,30.8114,30.8486,234.624,30.8378126437,30.8072658004,289.005063751,249.149735784,0.944845072028,71.1016924923,-8.80804214312,176.886,4254
0.999963,2128.10724499,43.2387655728,74.7456530935,-30.9752,240.687697962,829.661475439,4255,3.3964,30.7864,30.8263,234.615,30.8247853788,30.7881465587,286.656494385,175.314300484,0.949374035349,275.204829925,-0.498248468581,176.933,4255
0.999968,2821.15617922,80.0659707302,133.437063685,-30.9136,115.244133928,304.734359152,4256,4.05593,30.7126,30.7533,234.644,30.751059773,30.7146102066,546.112620572,494.605772724,0.97158691479,103.263670964,-2.94800636754,176.96,4256
0.999974,2023.73591248,67.7345272861,83.3756062254,-30.8954,201.827546622,556.551419992,4257,3.36605,30.7046,30.749,234.662,30.7410312428,30.7040931116,366.496089485,231.550796541,0.926006238198,156.032090576,32.3010932035,176.974,4257
0.99992,2770.60192031,258.95472609,168.854453545,-30.9067,155.591788884,370.893097681,4258,3.85621,30.7114,30.7568,234.685,30.753357638,30.711905709,525.591851813,701.661169887,0.951881275109,129.373619135,11.9888914622,176.992,4258
0.999938,4560.54055935,235.925594622,174.98397006,-30.8406,391.041389595,1264.23966936,4259,3.49042,30.6378,30.6858,234.718,30.6823711094,30.6388974783,1061.46214568,1005.7989758,0.943106446109,411.341432571,98.0547759913,176.983,4259
0.999957,4332.16757178,287.654972472,184.347236124,-30.8122,645.882505665,2085.04184321,4260,3.21904,30.6211,30.658,234.717,30.6496239192,30.6182180141,1120.03301936,1489.89065816,0.920810478218,737.100193483,94.0093783821,176.967,4260
0.999944,4387.73007496,141.02919032,196.77124884,-30.8108,251.407119566,670.635533252,4261,3.45135,30.622,30.6608,234.734,30.6584869589,30.6261724463,1559.60952001,3024.76613787,0.936668627238,227.947009824,2.52525320299,176.926,4261
0.999956,4611.27574533,1841.66739855,223.704248257,-30.859,298.967483465,1031.19680912,4262,3.50843,30.6602,30.6987,234.761,30.6916327129,30.6585920467,883.174225666,3877.57527042,0.930745148637,314.358141937,33.9635565218,176.953,4262
0.999922,4389.0168463,57.4715176682,128.389630411,-30.8455,1000.19748017,2675.29943535,4263,3.86966,30.6328,30.6774,234.773,30.6689803478,30.6324294452,1827.03506585,1752.28441809,0.95308328034,1184.50111088,153.191222216,176.923,4263
0.999916,4268.30633696,102.368144546,186.826405571,-30.8815,274.113732219,1251.35322334,4264,3.46737,30.6715,30.7119,234.801,30.7094133743,30.6740052612,1513.34613308,2929.24949146,0.921223681906,439.255030349,8.31090805213,176.935,4264
0.999988,4333.03387105,1177.08468822,196.05891749,-30.9114,242.261805803,638.660657031,4265,3.23696,30.7122,30.7545,234.811,30.7469915235,30.7104993321,844.956535424,3496.29901344,0.927720545281,248.548330875,15.9351226807,176.932,4265
0.999931,4218.88611067,18.2827251308,207.457818235,-30.8722,912.205312677,1664.32752423,4266,3.61711,30.6743,30.7223,234.831,30.7177884391,30.6756265056,1504.02165844,2880.59274993,0.945754116513,752.122211555,160.083101121,176.943,4266
0.999973,4298.29688183,534.075925878,216.209160327,-30.8888,1630.33550638,3216.88178906,4267,3.68698,30.6817,30.7308,234.803,30.7276461884,30.6832948959,1147.73470566,3313.05453802,0.947585363311,1168.41899792,437.115366372,176.987,4267
0.99997,3934.27196198,-118.439660329,85.9834882968,-30.898,640.2220461,1086.87318033,4268,3.64544,30.6909,30.7345,234.806,30.7300526504,30.692082671,1762.85172585,2244.27711751,0.953747552731,306.119883431,282.285637069,176.995,4268
0.999959,3694.90214442,-101.592945135,106.851706565,-30.7875,514.323426678,1982.87913083,4269,4.09334,30.5949,30.6448,234.826,30.6363950542,30.5955604202,1314.10990934,1277.62325922,0.980179783342,752.601211421,-13.8506031524,176.984,4269
0.999941,3984.76811047,846.300396193,199.852761928,-30.7414,511.966805047,1911.79744046,4270,3.29248,30.5799,30.6276,234.836,30.6167053166,30.5801391787,1086.55466953,2951.24240859,0.933681645069,707.066537585,36.6348314198,177.003,4270
0.999969,2347.21043545,-85.8038107632,97.1938891756,-30.6786,93.9434267947,338.772663782,4271,3.91592,30.5396,30.586,234.874,30.5833662368,30.5415113977,621.987184977,558.059189549,0.977512558982,103.674640256,-8.45728763151,176.975,4271
0.999983,3517.82218451,-88.3618638075,114.260210136,-30.5429,582.622241879,984.078685241,4272,3.59339,30.4033,30.4528,234.914,30.4471145816,30.4042011552,958.989542401,994.184812505,0.970992794742,375.211417594,161.050322706,177.01,4272
0.999939,1918.5651967,-65.6082476613,84.7586335297,-30.5216,349.179108704,716.930033307,4273,3.66767,30.3715,30.4268,234.931,30.4179210096,30.3691329744,480.249087361,491.87818604,0.968907465072,325.991968286,18.7506591267,177.018,4273
0.99997,1900.28069192,-53.827797671,122.249645675,-30.3537,714.395290013,1311.82638226,4274,3.90163,30.2004,30.2559,234.908,30.2548753771,30.2035711634,527.315409662,577.139893099,1.00233147834,440.569176977,262.516866314,177.027,4274
0.99993,3514.40254645,-244.489889367,46.6025088946,-30.4033,317.530955032,1252.36562914,4275,3.60577,30.2541,30.3063,234.91,30.2977474419,30.255818587,1416.64366447,942.402560814,0.977426725808,479.914069877,-40.3464635219,177.057,4275
0.999935,3856.07284561,-173.5826297,101.176138601,-30.3854,80.5693423871,272.396439778,4276,4.3469,30.2249,30.2817,234.935,30.2698219122,30.2242132984,1531.22795512,1738.43585962,0.997525352629,122.926806167,-27.7223445318,177.031,4276
0.999957,3868.94714242,-108.644039989,83.1894917983,-30.3515,136.151213445,590.675490096,4277,3.66293,30.1659,30.2281,234.964,30.2239663111,30.1689785967,1522.52311813,1741.93990287,0.980048529134,214.461426341,-51.1912782962,177.046,4277
0.999961,4313.00074941,-69.6487661958,164.399551427,-30.3446,183.597561402,1101.76782932,4278,3.97421,30.1418,30.1898,234.999,30.1877534903,30.144342467,1593.12904418,2508.84672011,1.00025632165,383.60454184,-49.6158830043,177.094,4278
0.999967,4497.65927858,1979.67368315,194.227864017,-30.2748,924.386024932,1827.9553686,4279,3.72101,30.0846,30.1276,235.019,30.1243440164,30.0838109704,782.398701943,3714.24186478,0.990905116134,903.56934367,20.8166812628,177.084,4279
0.999971,4745.0189419,-32.9519249857,118.793513209,-30.3757,432.878555127,1557.91557235,4280,3.7061,30.1678,30.2121,235.025,30.2083005041,30.1669633991,1636.66938725,1664.89687216,0.977331513742,578.255012238,-14.0345067674,177.088,4280
0.999949,4692.6627213,-17.6876236327,145.686148968,-30.4048,340.158140113,796.175247009,4281,3.36047,30.197,30.2402,235.01,30.2336412838,30.1946106518,1498.57739186,2195.46063089,0.949047980803,258.028322627,39.0871137092,177.088,4281
0.999967,5126.95386796,78.7875660432,202.863070657,-30.4644,685.897298643,789.874004591,4282,3.73,30.2872,30.3297,235.039,30.3270165705,30.2882585724,1674.47829793,2026.74850532,0.96479795057,78.2381639555,592.325945745,177.065,4282
0.99993,4627.99101863,676.272083748,241.72478583,-30.3492,412.83033125,682.195012374,4283,3.78933,30.1843,30.2385,235.079,30.22876367,30.1842485692,1329.09242008,3340.48952194,0.961931243845,245.875755167,-61.4341974975,177.038,4283
0.999967,4738.47851623,524.431445292,266.419278681,-30.3029,747.126757668,1378.05887004,4284,3.91535,30.135,30.1862,235.109,30.180919828,30.1343867297,1270.44858933,3674.07916491,0.971727003022,630.932112368,116.1946453,177.06,4284
0.999928,4486.72949334,236.866559092,234.058719569,-30.3777,626.954213905,1837.66892333,4285,3.73847,30.1976,30.2466,235.16,30.2431463827,30.1997463012,1065.60945951,1727.25337568,0.947110281247,578.15355564,164.311626352,177.079,4285
0.99994,4455.35807353,437.022197458,247.214425521,-30.3,205.911214801,963.971881144,4286,3.57218,30.1308,30.172,235.18,30.165773987,30.1306904875,952.526009582,1770.15470269,0.944684207835,281.542390916,-1.67849270663,177.052,4286
0.999988,4563.41294351,424.360560157,266.305199905,-30.2822,323.107435878,484.230374063,4287,3.34892,30.1033,30.1604,235.207,30.1567649815,30.1057024503,1059.87652264,1698.12454786,0.954041709667,124.224951378,128.069564377,177.122,4287
0.999972,3234.52314881,394.434283292,257.713172519,-30.277,504.619381555,1259.73129925,4288,3.25802,30.0918,30.1392,235.18,30.1367032973,30.0927728177,634.80690517,1317.94851768,0.944380373823,385.051459266,191.735591501,177.095,4288
0.999922,4150.13336846,110.267085834,217.230711392,-30.3417,549.539509544,812.156924536,4289,3.52643,30.1607,30.2135,235.211,30.2091373491,30.161239238,1018.0158296,1420.67389823,0.94261428113,300.587964976,155.224333097,177.109,4289
0.999944,2233.15452396,110.075008761,199.157647895,-30.334,269.795060817,549.926128133,4290,3.4149,30.1474,30.1933,235.26,30.1903016301,30.1484829105,506.161271195,812.440992371,0.94159012273,146.720471435,111.186967482,177.104,4290
0.999958,2112.18979991,95.7009698684,158.318738623,-30.269,424.558765994,856.841506698,4291,4.0945,30.0614,30.1111,235.275,30.1062044659,30.0623685006,437.388001864,597.69869861,0.984982497673,299.211905813,80.6830443994,177.114,4291
0.99991,2470.3596831,118.929608142,201.957292436,-30.3034,357.469285454,758.196590993,4292,3.71353,30.1108,30.1514,235.28,30.1424925447,30.1078970966,468.287044326,719.563779617,0.962794253593,245.081116413,0.043826591604,177.105,4292
0.999945,1820.6457281,131.011017218,181.285895333,-30.2442,304.635385978,887.535355007,4293,3.31863,30.058,30.0995,235.327,30.097583606,30.0618247957,499.785967737,659.656854028,0.930618721256,248.956126434,117.232309623,177.108,4293
0.999985,3088.0028417,139.270226232,196.520167895,-30.297,287.349641781,585.017708213,4294,3.5948,30.1103,30.1544,235.35,30.1463313456,30.1087757723,888.17222647,1101.01716098,0.954941906139,192.659813902,7.21314171765,177.093,4294
0.999975,2223.33936809,208.600794711,193.143698163,-30.2528,604.630900899,1476.53660292,4295,3.57594,30.0897,30.1285,235.344,30.1228138242,30.088576139,566.457243962,927.555041451,0.959180907744,635.933906314,-22.2492527335,177.076,4295
0.999935,3590.43501245,215.984228946,173.688418244,-30.2514,417.447097455,753.430761288,4296,3.46043,30.0866,30.1257,235.371,30.124163051,30.0868718433,620.769104558,862.489134451,0.948184230401,268.018982996,8.68245139168,177.086,4296
0.999935,2956.60423643,169.028029851,201.797149527,-30.1692,322.380980253,786.577586912,4297,3.74153,30.0106,30.0577,235.411,30.0560474743,30.0118165,725.31138955,899.61146253,0.969602295229,248.457137031,46.990563363,177.116,4297
0.999941,4466.08001231,1447.86920487,260.860258403,-30.0614,219.237672474,408.653667539,4298,3.53623,29.9026,29.9583,235.421,29.9514533644,29.9017063695,933.446490246,3545.34521632,0.960193296336,123.772380799,6.94004777125,177.173,4298
0.999941,4587.8589308,1319.56672383,261.24209801,-30.0794,317.506884916,886.613806372,4299,3.66425,29.8854,29.9292,235.478,29.9236496204,29.8858553717,1152.45160468,3404.70067555,0.97499062201,295.383281994,28.0208133201,177.24,4299
0.999975,4492.97501401,370.819310751,235.414340445,-30.1123,372.467090129,922.599949597,4300,3.67618,29.9202,29.9663,235.514,29.9606898273,29.9192011928,1463.10498034,2149.27307385,0.960696495449,292.305753022,87.4476462591,177.248,4300
0.999948,3132.09041676,181.734622608,205.661110155,-30.0372,492.939141966,820.701366528,4301,3.65586,29.8597,29.9038,235.487,29.8992321825,29.8585915909,979.806753781,1471.60420318,0.955991679082,331.214114184,6.31029530884,177.27,4301
0.999989,4027.23759808,311.013422859,220.278902733,-30.1344,578.913024007,948.550444332,4302,3.28301,29.9433,29.9852,235.486,29.9782239822,29.9408652962,1431.68047738,2158.29965222,0.943410847045,227.90695045,337.85357489,177.303,4302
0.999983,3760.84670535,321.196770906,195.486318446,-30.2089,180.522904027,413.898553426,4303,3.53693,30.0274,30.065,235.481,30.0602404444,30.027533822,1493.39530934,2139.12344119,0.946678273831,133.372083277,5.48357722843,177.27,4303
0.999947,4002.59992933,311.889998912,222.69257435,-30.1244,861.647637809,1943.98257178,4304,3.35663,29.9444,29.9831,235.464,29.9742090807,29.9412360404,1065.30223715,3185.58438194,0.942045681897,613.807472213,252.749668555,177.322,4304
0.999937,3866.08421579,686.011005156,231.420174523,-30.1321,226.447114079,581.431213365,4305,3.46391,29.9352,29.9774,235.456,29.9736309975,29.9362114609,1113.68950533,3060.67710412,0.939530601069,187.744767977,0.500387492566,177.334,4305
0.999932,4106.79426802,2840.79163814,253.063132794,-30.0751,528.597498816,925.732208055,4306,3.5526,29.8867,29.9259,235.47,29.9195583409,29.8857525804,356.680255722,3697.50483009,0.946783699862,397.134709239,131.462789576,177.344,4306
0.999944,4132.87501179,1204.9441733,255.968088991,-30.0289,1139.71346406,3480.87178775,4307,3.21661,29.8465,29.8879,235.481,29.8810833201,29.8438172317,1019.26080925,2786.33480444,0.933938515907,1221.02205985,59.3367011483,177.364,4307
0.999948,4121.00635147,1003.429889,240.0410484,-30.1555,884.727312961,1977.2765106,4308,3.17922,29.9744,30.0145,235.475,30.0035599808,29.9723878394,1050.33913716,3053.17645361,0.93772656717,807.362842365,51.2170497377,177.381,4308
0.999944,3863.51212156,1224.4351347,238.720688509,-30.0528,299.426435204,533.608728727,4309,3.74743,29.8609,29.9079,235.47,29.8968810278,29.8579649426,973.639364629,2963.37695663,0.953296399085,184.726001431,-0.0180258692406,177.378,4309
0.999963,4081.90341999,111.683061449,240.772960801,-30.0763,938.427926726,1389.80819939,4310,3.67677,29.8854,29.9261,235.48,29.9226095131,29.8860296303,1384.19491262,2641.45533681,0.960107905497,317.715970132,505.462032137,177.389,4310
0.999935,3837.83730697,240.264094554,234.667139791,-30.0839,1081.42555825,1827.25156304,4311,3.30919,29.9026,29.9441,235.485,29.9391240997,29.902778969,1239.14580388,2145.43478664,0.939865212535,634.661400376,276.077222392,177.362,4311
0.999957,3711.4457357,406.022063876,225.795244736,-30.0031,429.746775928,1087.70167091,4312,3.47485,29.8339,29.8762,235.526,29.8668265159,29.8307709388,1379.45156598,2383.64369716,0.952622261574,470.770810099,12.6827199631,177.381,4312
0.999951,3476.25813047,575.154589486,207.598851712,-29.9775,654.704820482,1461.51866983,4313,3.83489,29.8042,29.8378,235.532,29.8344172761,29.8073008455,1114.01579642,1905.29715856,0.972890013367,455.870233337,214.796808491,177.388,4313
0.999955,3090.15396321,551.706179982,197.768033901,-29.9885,752.690801522,1258.32651418,4314,3.28999,29.8203,29.864,235.568,29.8570588577,29.8190481568,901.924167673,1700.62539498,0.935602506667,371.037044353,378.414610817,177.404,4314
0.999978,3448.1266225,493.366064588,206.181881282,-29.9129,397.187804113,985.015903175,4315,3.87848,29.7576,29.7963,235.607,29.7910334186,29.7571563084,1119.04242182,1832.08453862,0.980672910286,335.031372522,5.3475052322,177.415,4315
0.999953,2948.70188364,390.383744825,168.017292709,-29.7484,486.049475528,881.805855441,4316,3.57828,29.6044,29.6605,235.668,29.6555331469,29.6054654058,739.199422266,2406.44476126,0.970677627503,315.024159727,23.4460376593,177.422,4316
0.999966,2843.59899826,217.113093613,160.269287293,-29.8132,441.929299694,1273.46349755,4317,3.50186,29.6754,29.7239,235.707,29.7190986076,29.6763185725,950.320306442,1747.73532841,0.969725586618,459.633454121,-4.24820094349,177.428,4317
0.999976,3356.78607641,4.36879167954,96.8947750913,-29.7756,282.629287961,653.442029604,4318,3.44989,29.6259,29.6745,235.729,29.6633973994,29.6225799802,1237.16349518,1469.9003693,0.966585739396,273.528356326,1.82860101863,177.451,4318
0.999953,2766.21710819,1.35718228654,96.5327093303,-29.8426,1201.45949944,1259.77373355,4319,3.70019,29.6705,29.7158,235.772,29.7077663006,29.6709224834,837.530391454,1274.69351555,0.982247947787,58.3142341127,1143.14526533,177.516,4319
0.999913,3107.06805086,71.995873818,137.765018353,-29.7227,390.850530357,1199.04206021,4320,3.84564,29.5621,29.6114,235.806,29.6047191494,29.56164353,1036.0952814,1723.01337915,0.992498131158,477.595876873,-2.80508666477,177.539,4320
0.999955,2723.48175086,-26.2656829986,60.4715677921,-29.6682,309.36000447,722.325337579,4321,3.38654,29.5173,29.5688,235.824,29.5622967886,29.5178200614,685.030901317,437.140358085,0.967454336746,310.859966572,0.491401673957,177.557,4321
0.999932,2730.45646143,-3.17459697261,56.2558827752,-29.5709,305.789569871,1509.33143701,4322,3.43883,29.4246,29.4786,235.84,29.4710318371,29.4224893119,565.185948107,298.181146814,0.976528570233,543.499791681,-6.58925271529,177.566,4322
0.99998,2548.03276751,-4.08517725308,26.8423387515,-29.5807,221.416603608,560.882787531,4323,3.47437,29.4511,29.4986,235.876,29.4921096288,29.4505787593,502.110688786,203.44941571,0.991038244304,211.638570366,-1.91156834717,177.576,4323
0.999942,3470.65560749,-2.07388244041,43.8581894428,-29.5947,358.306521431,664.675624289,4324,3.94049,29.4534,29.4912,235.865,29.4831357769,29.4511184445,909.206957332,418.865066292,1.00887585578,191.044120969,49.6692998927,177.583,4324
0.99995,3194.68007331,113.223668363,163.469860343,-29.4875,220.716576601,728.794831526,4325,3.92773,29.339,29.3818,235.89,29.3753657134,29.3388449224,1067.4555838,2076.46506878,1.01342627045,215.459431303,42.1950310081,177.633,4325
0.999953,3357.63598417,-6.70894659245,178.685524173,-29.5613,446.979208024,1130.9121054,4326,3.84313,29.3852,29.4202,235.877,29.4161907556,29.382936583,1135.14469057,2479.99603826,1.02625990282,489.694678464,10.788765096,177.622,4326
0.999912,3304.8445315,28.5517502817,112.991520649,-29.5202,284.954910191,1068.12291275,4327,3.67687,29.3419,29.3761,235.882,29.3739905445,29.3415750005,1148.51506922,1119.68097075,1.00285521359,362.404126379,-9.12151808243,177.625,4327
0.999949,3652.40602939,22.2808716491,137.867689215,-29.5036,291.063563642,616.116655105,4328,4.11637,29.3102,29.34,235.888,29.3320827126,29.3103954442,1372.32994536,2223.02285053,1.02013124064,240.544714908,-0.176285584173,177.641,4328
0.999964,3393.35704834,196.819775269,160.122447013,-29.5446,116.557584019,588.878960149,4329,3.88107,29.3557,29.3854,235.896,29.3854010068,29.357530398,892.249265817,2797.32189061,1.01528931772,178.871856726,-7.04286112873,177.673,4329
0.999938,4200.37368208,565.162373161,226.728154507,-29.395,106.363689439,280.559594884,4330,3.95332,29.215,29.2447,235.937,29.237048825,29.2122449908,983.930397557,3184.4816357,1.02463914094,101.274805569,-4.18876456568,177.699,4330
0.999963,4068.96795584,1276.94934227,217.776873528,-29.4393,770.093463485,1755.00576863,4331,3.83254,29.1949,29.2334,235.935,29.232475773,29.2001550414,846.639334888,3465.92877448,1.01271718287,580.079411318,254.68220353,177.736,4331
0.999981,4142.24292828,496.008037693,183.300254965,-29.5328,647.662007501,925.70180059,4332,3.63019,29.2871,29.3243,235.933,29.3145634463,29.283715619,1367.61869886,2858.82947915,1.00409831994,311.499759212,139.28190165,177.747,4332
0.999975,4394.46524175,652.80691779,209.653554669,-29.5268,365.988594948,644.449461144,4333,3.78817,29.2855,29.3242,235.944,29.3212061362,29.2876986731,1068.74274601,3175.84711989,1.00376883649,166.928954295,176.843709644,177.775,4333
0.999957,3937.22697423,639.217802877,178.343446299,-29.6404,755.104429274,1167.25219816,4334,3.1162,29.401,29.435,235.937,29.4310955628,29.4027711976,1016.04229033,2867.23091534,0.961226971787,412.147768885,342.956660388,177.774,4334
0.999941,3966.29014624,2657.73193282,218.689129728,-29.6724,1369.47956154,1562.41020716,4335,3.36649,29.4518,29.4851,235.968,29.4802160395,29.4525622838,374.073669833,3512.54522648,0.952664094945,192.930645611,1176.54891593,177.813,4335
0.999972,3044.67004257,978.989409473,193.65049646,-29.7472,590.146203198,1753.88864733,4336,3.56291,29.5393,29.5718,235.95,29.5694797576,29.5409839406,674.826628052,2415.2348534,0.967965901194,717.252972209,-10.7142671237,177.811,4336
0.999926,3605.19815709,182.912831435,187.349093972,-29.8174,1226.56123865,2364.57860352,4337,3.36585,29.6225,29.6586,235.987,29.6527654907,29.6213084572,971.346752494,2224.46067424,0.943927106499,1138.01736488,88.5438737676,177.808,4337
0.999963,3320.27451291,130.813376002,167.292699174,-29.8122,700.282674396,2654.31793184,4338,3.20225,29.6129,29.642,236.025,29.6347391282,29.6120368246,880.602854276,2099.34085759,0.934468879229,949.928851073,11.7608601117,177.846,4338
0.999943,3288.0349266,12.5162694363,137.454207533,-29.8077,258.298227259,646.743945129,4339,3.22316,29.6225,29.6493,235.992,29.6470671277,29.6236062258,958.331698326,1152.15105063,0.932231728444,210.871965026,-1.03589647757,177.856,4339
0.999989,3506.06210387,234.57314945,184.488113885,-29.7846,232.347072307,602.987147515,4340,3.05469,29.5861,29.6149,236.037,29.6094781025,29.5875568489,1062.74812604,2618.21210889,0.929024215147,265.643958449,-6.07211762965,177.837,4340
0.999984,4039.29860342,276.333663174,240.043657918,-29.7787,1289.49681036,2694.25819517,4341,3.6241,29.5816,29.6092,236.045,29.6055287338,29.5808874214,1175.23385399,2568.15307973,0.96628347415,1238.21915945,-8.96629814833,177.909,4341
0.999969,3814.91356827,1011.77743108,253.905984948,-29.7681,495.578575602,652.040559069,4342,3.15673,29.5877,29.6161,236.041,29.6093554665,29.5867878837,995.952705436,2843.27648563,0.925610299931,156.461983467,339.116592135,177.911,4342
0.99997,3878.18952778,73.8554792847,168.422828563,-29.7721,949.023397614,2391.89208173,4343,3.59354,29.5897,29.621,236.078,29.6171305866,29.5904878229,1395.25991019,1832.64818126,0.955612301679,1020.39521242,207.413461433,178.008,4343
0.999966,3761.2043317,137.183948155,158.857598151,-29.6354,424.536801246,2150.40368511,4344,3.67788,29.4542,29.4801,236.094,29.4734736199,29.4526828505,990.519695272,1144.59335085,0.951111881702,667.012953659,8.14397892107,178.041,4344
0.999917,3674.4270173,74.5646413894,137.545245208,-29.5684,1091.15055773,3011.92145263,4345,3.27587,29.4216,29.4581,236.097,29.4575016901,29.4248261579,1302.1469727,1061.34965421,0.939760049118,1359.08270307,70.4487138471,178.04,4345
0.999986,3847.32634017,-10.8351249676,37.2122683685,-29.5904,140.860522972,747.038936375,4346,3.33861,29.4414,29.4765,236.113,29.4735743666,29.4414667949,800.411753504,301.833430603,0.95076510455,238.786188414,-16.1246187746,178.12,4346
0.999968,-8.99071629353,-13.1682779745,-11.4002956765,-29.4869,58.0195723304,345.874519273,4347,3.77569,29.3571,29.3908,236.142,29.3848827011,29.3586120577,0.918305179216,-12.2290857757,0.976694589037,99.4788748254,-16.4360564464,178.136,4347
0.999981,3873.39681077,5.38831394594,114.432472093,-29.3849,54.4242201486,253.153313682,4348,3.12915,29.2557,29.2948,236.143,29.2858862726,29.252850152,1446.98857297,1219.6735377,0.945090345721,90.9295052048,-13.4726875614,178.173,4348
0.999981,4039.79093527,23.137431816,153.460502477,-29.3337,103.993931197,872.075308141,4349,3.13202,29.1755,29.213,236.174,29.2085939089,29.1754570957,1526.64161034,2347.67840629,0.955012097926,244.895683907,-11.2652999885,178.228,4349
0.999939,4070.44211151,14.483999473,150.033942357,-29.3959,449.912489447,2023.25267116,4350,3.55161,29.2272,29.2725,236.242,29.267797853,29.2298659077,1653.82977571,2420.86382316,0.982007866994,703.95556916,3.69695678369,178.24,4350
0.999988,4278.68293642,216.396955795,198.02493084,-29.2982,257.546281376,1043.620303,4351,3.3512,29.1353,29.178,236.281,29.1696656959,29.1336171222,1401.05162785,3249.4661267,0.957006807638,354.987291728,-10.8474483569,178.278,4351
0.999923,4341.10307592,548.856215212,218.164404825,-29.2767,320.696739715,528.838860665,4352,3.42958,29.1047,29.1516,236.353,29.1439489665,29.1024880936,1274.96633058,1817.0586529,0.968434907881,194.441398296,12.6594600666,178.306,4352
0.999938,4205.63756556,280.553991627,216.732981108,-29.2284,484.159050252,1344.97981705,4353,3.39588,29.023,29.0669,236.381,29.0618418087,29.0254525707,1450.65623386,2103.91635772,0.964478266075,447.445041061,67.4135695255,178.316,4353
0.999954,4328.29718942,98.7175815003,208.273038743,-29.3048,769.174458732,2421.97773579,4354,3.21467,29.1166,29.1577,236.379,29.1480144915,29.1127310929,1569.36992494,2800.86001484,0.949960051081,963.452123906,23.3787542637,178.312,4354
0.99999,4264.33829814,238.308658725,193.063610378,-29.3362,630.460794835,1051.7314183,4355,3.14412,29.1518,29.1887,236.386,29.1886120625,29.1531847912,1432.3759708,2170.95062035,0.935187484988,347.798063814,278.109766319,178.306,4355
0.999981,3779.62713677,159.540208786,188.463089958,-29.2748,518.891818566,1652.70433689,4356,3.37997,29.0806,29.1154,236.444,29.1070576177,29.0782157582,1310.23755111,1697.1969352,0.950091389023,548.396866621,8.43348466011,178.129,4356
0.999957,4013.11939393,612.394569475,211.779227806,-29.2954,338.971666689,958.388832007,4357,3.22344,29.1105,29.1546,236.463,29.147246548,29.1094314834,996.774182217,3161.55301236,0.943580407919,323.242523003,19.819417896,178.154,4357
0.999985,4299.19109899,85.0199848662,193.888631219,-29.2788,327.726127057,926.53892066,4358,3.44027,29.1011,29.1395,236.494,29.13619595,29.1037723952,1568.33260106,1961.10889712,0.945588168295,295.376869823,14.295469989,178.165,4358
0.999969,3984.7718136,235.488322153,206.189464303,-29.2877,399.246739485,1432.39098618,4359,3.39181,29.0832,29.1221,236.54,29.116135811,29.0829785816,1103.5750664,1451.34271405,0.953463064336,472.97017727,15.0215496323,178.172,4359
0.999947,4345.70693958,598.265034308,210.251850742,-29.2952,635.361578424,2070.58888865,4360,3.26009,29.0978,29.1406,236.567,29.1343983183,29.0975557233,1194.45955227,2781.86392531,0.934399210735,741.499157579,93.2827759633,178.153,4360
