AveragePolicySurr,PolicyRegParamNorm,AverageReturn,StdReturn,MaxReturn,AverageQ,AverageAction,StdEsReturn,AverageEsReturn,MinEsReturn,AverageY,AverageQLoss,MaxEsReturn,Iteration,AverageAbsQ,MinReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsY,Epoch,AverageAbsQYDiff
-30.9426,179.488,1501.8060102,794.20577226,2978.63606797,30.6967,0.999331,228.792257354,695.548744048,356.272198683,30.6983928092,2.95404,910.433904437,4133,30.7185,588.169054897,207.209379216,162.928,30.7144180065,4133,0.800090656626
-30.8644,179.522,2637.05991219,750.323431357,3370.68651904,30.621,0.999345,184.32203086,385.96699207,203.443083206,30.622762192,3.64822,726.595252298,4134,30.6524,1088.99468193,233.429236374,162.971,30.6443894589,4134,0.837626281298
-30.8972,179.509,2080.44480541,935.925549666,3340.04897911,30.6664,0.999432,217.229442147,259.979391179,7.20799597989,30.6663259942,3.22652,761.644828356,4135,30.6861,666.405086358,231.724468423,162.977,30.680745982,4135,0.806094859627
-30.8242,179.519,1649.7999821,984.725958416,3290.62931117,30.5799,0.999244,1105.33339969,1330.02820437,224.694804676,30.5805689481,3.12624,2435.36160406,4136,30.6035,293.533556586,203.22938513,163.0,30.5969004695,4136,0.814769326718
-30.7737,179.529,1198.19141866,434.888158506,2639.04591585,30.5445,0.999066,319.960860528,741.398829802,242.847519422,30.5469388224,3.2065,1100.28869659,4137,30.5759,497.968690064,193.956217414,162.989,30.569219629,4137,0.800721655345
-30.7694,179.537,805.177115575,417.180204133,2278.84325313,30.5512,0.999259,244.387826307,413.405977887,6.79378685644,30.5510375492,3.4951,760.718576082,4138,30.5829,357.155553025,177.889571801,163.008,30.5785172722,4138,0.81879404003
-30.8331,179.562,1645.77133594,949.835833054,3062.4763552,30.6001,0.999197,345.251343531,602.960076809,147.985979105,30.600129,3.51158,983.896345693,4139,30.6247,222.653920853,169.121502417,163.043,30.6203485381,4139,0.817684471944
-30.7593,179.617,1339.69796575,846.13387243,3025.05422916,30.5086,0.999176,174.889318143,613.053676211,339.297511831,30.5083755455,3.4954,786.697195854,4140,30.5367,101.630566844,177.260823478,163.071,30.5301669867,4140,0.808080974499
-30.7435,179.655,1052.96475549,899.512807692,3055.03606939,30.5044,0.999398,321.529362649,402.720342806,29.0118936618,30.5053086395,2.79078,1008.70685335,4141,30.533,100.079020084,157.767906539,163.093,30.530829755,4141,0.773577439437
-30.7581,179.666,1164.02567961,728.365544132,2648.55072283,30.5172,0.999076,396.528437359,469.256188406,17.1155312179,30.5208122063,3.24541,1084.64086872,4142,30.5466,263.862087419,168.0898949,163.121,30.5453339947,4142,0.800471775886
-30.712,179.739,1108.13911183,555.40598989,2239.20102311,30.4629,0.999218,234.897654615,291.329568776,28.5398810412,30.462217332,3.26938,695.5425768,4143,30.5003,299.579485891,170.014705265,163.134,30.4928858366,4143,0.802235225127
-30.7491,179.738,1195.8458143,643.79678713,2856.64701214,30.5081,0.999022,255.334660897,223.877849439,17.9434493676,30.5083893232,3.18785,738.693754545,4144,30.5391,398.00297258,191.404661426,163.147,30.5377479061,4144,0.791969937274
-30.688,179.761,1026.38578027,569.697386896,2944.26874102,30.4476,0.999374,367.667495533,252.314675278,2.83958126224,30.4492419559,3.32077,1165.26177346,4145,30.481,290.219454306,217.378787749,163.118,30.477205147,4145,0.80704695961
-30.7027,179.773,1718.84013423,821.769500637,3399.63891938,30.4449,0.999244,278.803460135,500.980362633,253.477830795,30.4463778168,3.31938,973.37431509,4146,30.4744,478.874242258,224.385998671,163.162,30.4721977989,4146,0.81114723319
-30.7,179.774,880.65414107,583.180475036,2547.66018034,30.451,0.99918,205.753272279,583.583412518,236.392316736,30.4528571665,2.89238,812.183333926,4147,30.487,211.684769369,194.819264438,163.202,30.4815675103,4147,0.792017048512
-30.6851,179.77,794.257154884,361.92924664,1937.36336442,30.4552,0.999395,155.087296886,178.95231645,16.7436482182,30.4543640667,3.09026,486.509613377,4148,30.4939,16.6379421729,215.857845545,163.226,30.4843063839,4148,0.795938563404
-30.6949,179.76,1634.40429049,730.306980031,3252.56566509,30.4466,0.999134,275.201876046,509.719430374,175.455804816,30.4477678113,3.52932,828.042435272,4149,30.4762,689.480985855,235.569024063,163.255,30.469225333,4149,0.819989063499
-30.6699,179.745,1233.49789148,641.549471856,2851.431759,30.4082,0.999179,406.433683665,298.291814661,10.6677910352,30.410133023,3.34454,1255.33622146,4150,30.4471,259.516075695,205.200090927,163.242,30.4430689489,4150,0.806733885581
-30.6657,179.783,1328.02011418,1124.26586312,3361.36536248,30.4273,0.999241,341.98975497,370.802005679,51.5380025691,30.428030539,3.24988,1079.26872102,4151,30.4612,60.9135356223,146.938270907,163.267,30.4563328367,4151,0.79963702102
-30.6573,179.788,1852.90335579,1013.21055833,3149.79609798,30.422,0.999116,333.514143362,646.46991407,120.355140933,30.4246240584,3.01812,1036.31166312,4152,30.4539,238.465366505,202.899692523,163.278,30.4502701557,4152,0.785275811296
-30.6833,179.827,3020.57005179,390.848189482,3251.78430425,30.4521,0.999248,355.028528605,471.605792493,11.4215230359,30.4535681868,3.11629,1013.64772198,4153,30.4836,1807.87793102,211.450734779,163.316,30.4797359246,4153,0.781535881073
-30.6916,179.834,2591.27037346,753.642517527,3193.68950136,30.4462,0.999105,500.645576465,662.999162891,49.561416588,30.4424782871,3.37123,1235.26374745,4154,30.4675,540.337885321,214.187423541,163.36,30.4579684083,4154,0.793503501682
-30.6505,179.824,1177.62439627,654.955346627,2499.6183054,30.3946,0.999157,791.395649618,680.641015277,7.86096981602,30.3973944991,3.21552,1791.61858579,4155,30.4194,412.562767673,212.84280634,163.378,30.4142666038,4155,0.791176769624
-30.6329,179.822,1495.31312896,899.132489748,2984.90295825,30.3867,0.999082,172.590563134,290.467953118,10.8565990492,30.3886838033,3.17436,512.053849986,4156,30.4135,357.904000098,183.045350279,163.399,30.4107370984,4156,0.789773418391
-30.6604,179.844,1131.64054455,606.78266152,2330.33630438,30.4189,0.999023,353.718986048,300.38252914,17.7118443786,30.420180855,3.32805,1122.48004489,4157,30.4422,377.561762301,176.802732167,163.41,30.438023591,4157,0.799216351949
-30.5679,179.847,1561.64400066,846.348385811,3501.72459747,30.3241,0.999278,236.951999154,357.751205244,38.1301230638,30.3253434802,3.07688,789.263891836,4158,30.3524,425.957415992,225.541489209,163.401,30.3473274671,4158,0.790689231325
-30.694,179.844,1351.91523918,813.822040642,3659.37933236,30.4568,0.999376,475.247010213,494.401315955,14.7067206976,30.4579457489,2.89054,1191.42355984,4159,30.4858,401.584998374,212.19723117,163.415,30.4782982024,4159,0.773683449561
-30.6192,179.863,828.131975225,446.790782206,1912.96571366,30.3872,0.999289,353.992265056,531.975093653,122.186332552,30.3874606397,3.28099,895.097580675,4160,30.4116,170.735820813,198.065986548,163.436,30.4041072016,4160,0.798200127352
-30.5411,179.883,1024.65074558,396.204424953,1997.83600168,30.312,0.99941,336.528448456,347.874449448,12.3841238644,30.3115019241,3.19818,959.581643916,4161,30.3432,278.593106557,204.779517091,163.424,30.337591294,4161,0.790159555227
-30.5791,179.879,862.480305145,649.759164942,2880.68588732,30.3258,0.999246,99.7078842319,204.872835111,12.3289320936,30.3287100124,2.86113,340.189267295,4162,30.3573,147.599762658,184.921333542,163.46,30.3565403945,4162,0.786830163251
-30.6707,179.871,879.306484165,766.562630859,3250.91393898,30.4286,0.999337,158.246737521,339.648808913,130.37547151,30.4293208498,2.895,572.27187755,4163,30.4577,205.133698544,174.90349413,163.453,30.4521018096,4163,0.769933926892
-30.5435,179.903,1621.39083163,767.401267109,3200.49442021,30.3008,0.999406,694.723540626,447.038672727,0.0227024567437,30.3023628478,3.39166,1974.48747634,4164,30.3321,292.049088912,210.250228516,163.45,30.326844704,4164,0.800711285895
-30.6537,179.879,1516.43372961,1056.22202773,3736.10647699,30.4056,0.999348,265.272530665,466.806391752,210.669992467,30.4052732949,2.7727,975.539645934,4165,30.4323,231.452496152,188.889905132,163.444,30.427018818,4165,0.771335628049
-30.6378,179.903,1790.34405404,995.124863763,3673.64467062,30.3864,0.999295,298.5754665,361.667538508,33.4727806738,30.3890380645,3.27001,836.275845285,4166,30.4156,53.2630845491,181.647972018,163.432,30.4110152964,4166,0.794009761045
-30.6601,179.917,1226.59209856,943.683552616,2914.50892441,30.4121,0.999397,122.26993526,253.333812782,8.65747664175,30.4103079223,3.21289,474.959445969,4167,30.4416,257.416577039,165.967186839,163.447,30.4339388905,4167,0.803801490161
-30.6618,179.953,1198.54957145,732.802453818,2787.99240849,30.4137,0.999349,161.843127162,334.785028554,63.9176318473,30.4149783734,3.2942,527.750984887,4168,30.4419,256.004381656,173.402003896,163.48,30.4381297332,4168,0.786395338584
-30.5546,179.968,1027.18035465,684.336666726,3090.33335684,30.3124,0.999479,115.4207809,255.144780808,136.61664712,30.3126894976,3.38403,487.455203375,4169,30.3401,115.601477939,182.923969289,163.484,30.3371212921,4169,0.806448853441
-30.6857,179.996,649.219556174,548.725568187,2111.62128081,30.4365,0.999066,272.05445987,337.213143666,1.65503409144,30.4360367649,3.22176,852.442730682,4170,30.4662,12.5559469337,140.387464855,163.54,30.4600846982,4170,0.806876908587
-30.6223,179.992,1011.47992389,798.270548658,3067.18130456,30.371,0.999118,153.621844693,208.878048234,5.04508960614,30.3703490349,3.09931,397.99085374,4171,30.4012,65.0480620315,185.722067196,163.501,30.3948841834,4171,0.795931837497
-30.5893,180.024,798.938973451,414.446550209,1909.11442472,30.3419,0.999057,281.457267269,251.69058316,20.8814910058,30.3402230079,3.2959,834.510777408,4172,30.3684,324.721112333,168.182577707,163.542,30.3614393538,4172,0.81453207393
-30.6003,180.06,1104.39515104,751.35137285,2723.85834332,30.3539,0.99945,512.548040176,599.126794925,52.7006930417,30.3559561513,3.41298,1284.79848212,4173,30.3849,281.7075297,194.022174754,163.563,30.3818309547,4173,0.816328570699
-30.5689,180.086,2471.80676571,897.468503025,3891.16176449,30.3273,0.999227,739.467402997,645.672694221,254.03371103,30.3278326112,3.07062,2124.30313048,4174,30.3602,803.281357921,203.044315887,163.558,30.3556801733,4174,0.782925793943
-30.6345,180.09,1265.80452831,894.111965783,3230.8547978,30.3938,0.999141,287.742226085,486.026572798,21.9213762377,30.3927757439,3.01993,865.404291237,4175,30.4144,125.973593572,175.534069517,163.572,30.4102964664,4175,0.791529302545
-30.6286,180.126,837.171303814,848.148809315,2963.42920895,30.3866,0.999193,314.311912898,316.012101025,13.9940707476,30.3885643631,3.01288,832.927148846,4176,30.4216,157.191707499,157.074454667,163.567,30.4152065993,4176,0.78158768199
-30.6148,180.175,188.809349423,151.83644888,1494.99886974,30.3531,0.99958,222.96615457,318.778383191,36.221089747,30.3552502799,3.28071,622.449534621,4177,30.3813,137.328476986,109.143356867,163.569,30.376507537,4177,0.792184465647
-30.5869,180.158,843.779334304,568.231655277,1793.48528486,30.3457,0.998722,256.346323768,395.802686392,158.080468848,30.3432840353,2.87377,890.792851953,4178,30.3734,160.972151937,161.108919506,163.576,30.3677660728,4178,0.778417129359
-30.6131,180.159,1108.32676836,1113.5352758,3213.05829065,30.3495,0.999088,207.382289922,380.160805531,189.668134383,30.3531240857,3.21831,673.944369264,4179,30.3789,113.221447688,141.925102784,163.587,30.3764214883,4179,0.80763552164
-30.6459,180.174,2631.55143475,831.990493927,3205.03775229,30.3975,0.999228,139.166193783,331.718822323,152.463084936,30.3977074298,3.00892,531.322381518,4180,30.4316,149.822774951,185.122835496,163.623,30.4245385752,4180,0.786428793096
-30.61,180.212,2384.90891171,835.248089144,3299.54180157,30.3617,0.999344,185.226531724,280.664587418,16.6318308457,30.3617751639,3.31451,590.869675819,4181,30.3914,322.39038459,201.917809006,163.676,30.3858302041,4181,0.791423283633
-30.6234,180.277,2063.49491184,917.348492498,3246.25004406,30.3512,0.999014,280.757230888,272.319971342,1.89290716727,30.3521463472,3.21048,951.806647082,4182,30.3776,144.679058697,181.073684145,163.71,30.3732628037,4182,0.799078950471
-30.6038,180.298,1722.39178643,547.662904899,2213.84802727,30.3399,0.998898,561.526950499,460.806699339,-3.86316089078,30.3405175618,3.22926,1573.4504832,4183,30.3698,585.249893168,170.72893592,163.74,30.3652740439,4183,0.806409575998
-30.6482,180.321,1963.48687305,969.695258151,3358.37092036,30.3842,0.9989,381.459155513,297.301524663,8.53958725278,30.3853468662,3.52678,1119.51530579,4184,30.4161,323.998534073,186.576685691,163.762,30.4115334567,4184,0.819009489497
-30.5994,180.334,1661.98943623,636.336931097,2546.38190024,30.3511,0.998975,345.587179429,491.207223929,14.208506802,30.3510733166,2.8683,1084.66829289,4185,30.3847,627.983276,165.191732573,163.811,30.3762113051,4185,0.780664495865
-30.5979,180.357,1706.8291148,571.479227875,2347.40953634,30.3509,0.998997,212.165066568,265.475417737,6.27989364355,30.3521470479,3.00674,766.118878125,4186,30.3845,317.939548418,153.502316536,163.832,30.3806053996,4186,0.806837793695
-30.6002,180.427,1980.61817932,751.573668696,3198.73177424,30.3611,0.998937,223.951404962,248.812774218,8.03486964238,30.3638805318,3.02466,679.588412039,4187,30.3978,199.651789249,171.316475255,163.828,30.3927607857,4187,0.794170527875
-30.6478,180.439,1634.41930615,1051.69816268,3231.24678282,30.4012,0.998976,278.179350983,404.945662239,171.658953716,30.4030383134,2.86676,857.928370027,4188,30.4327,209.48539108,169.359090001,163.839,30.428045946,4188,0.790633909622
-30.6943,180.464,2126.75026672,712.337206113,3348.87436743,30.4347,0.999084,381.911634108,471.965495954,23.7616965418,30.4298045235,3.4428,978.511385082,4189,30.467,833.613943785,177.067141452,163.852,30.4537567335,4189,0.82172048442
-30.6292,180.464,1332.49892163,896.479699101,3011.73698991,30.3757,0.999093,480.818976485,449.461297672,25.1790194591,30.3759146228,2.91713,1340.13639914,4190,30.4095,158.014090075,187.616121636,163.869,30.4013323107,4190,0.793606057425
-30.6438,180.51,2192.97738105,731.847556794,3220.12733258,30.3892,0.999075,341.26082955,402.537973309,12.0768337316,30.3910227139,3.2915,769.411672886,4191,30.4187,661.383877486,183.481975907,163.881,30.4132797291,4191,0.815942175713
-30.6971,180.577,1950.06736122,942.789151344,3542.67326435,30.4414,0.999204,483.657795857,705.168696754,39.1850627384,30.4435341202,3.03266,1356.17279154,4192,30.4691,387.194211459,178.30199806,163.907,30.4625322949,4192,0.798393034201
-30.707,180.612,1247.90743956,823.331877942,2953.49380957,30.4366,0.999049,284.47692847,375.032321051,9.89315262305,30.4368794474,3.10149,697.179809566,4193,30.4628,259.511223538,183.248748565,163.935,30.4559024908,4193,0.799964286662
-30.6486,180.618,1466.25643914,948.27223841,2875.71682617,30.3969,0.999183,325.312127472,320.422987406,14.2653419922,30.3985844565,3.45133,1068.98373611,4194,30.4284,190.773927336,165.828316447,163.978,30.4236583348,4194,0.815363325261
-30.6922,180.6,1239.0194081,927.385654833,2732.85279615,30.4326,0.999192,143.612796147,283.95567438,95.2425342209,30.4340039353,3.29714,564.776949735,4195,30.4649,88.2833938054,146.142774355,163.992,30.4589594338,4195,0.801945598898
-30.7405,180.599,1691.65680283,841.82384234,2634.03312493,30.4733,0.999161,199.457247119,238.277113988,-4.70092782569,30.4731238984,3.34908,545.415473998,4196,30.5007,380.296406346,166.912633387,163.986,30.4944552977,4196,0.808582459946
-30.6617,180.6,1837.10966532,959.522212597,3082.32398709,30.4194,0.999103,539.746049396,228.018069701,0.0548269405395,30.418892502,3.18376,1832.64849077,4197,30.4501,207.267963294,173.747643814,163.985,30.4414610139,4197,0.811149449342
-30.6329,180.625,2232.09935798,373.986084674,2656.75785522,30.3773,0.999027,124.268197218,232.774102907,10.5608899502,30.3770171949,3.31579,431.522597235,4198,30.4009,1293.00645704,164.206609108,163.992,30.39548636,4198,0.811864019507
-30.726,180.658,1585.39461866,1065.43714343,2871.78362101,30.4734,0.999252,224.148222663,204.238470351,-3.93712387242,30.4727363315,3.03053,707.517198608,4199,30.4955,112.96082627,144.268773871,163.986,30.4888149248,4199,0.794533717958
-30.6434,180.671,1608.09608523,791.476335097,2754.90336599,30.3978,0.999162,188.895682952,356.346620357,126.671103761,30.4013755239,3.32022,683.807536533,4200,30.4304,326.526001301,171.600107682,163.987,30.4264941677,4200,0.809817429507
-30.6679,180.704,1553.07876108,737.707113947,2971.02307931,30.4192,0.999067,110.108024908,198.372800771,14.1643393956,30.4200087857,3.22731,396.622704871,4201,30.4461,589.527297883,172.741341457,164.029,30.4418320781,4201,0.81517890193
-30.768,180.715,800.824785127,1157.99865862,3265.64274814,30.5075,0.999322,351.484849642,292.532001086,-2.41034002417,30.5089985865,2.91797,966.822444737,4202,30.5337,13.0914563234,85.0435913184,164.014,30.5309937138,4202,0.784500211227
-30.6814,180.778,1488.47318808,947.627593854,3010.75213277,30.4345,0.999238,498.535381284,600.284994087,33.7017362849,30.4334714297,3.50063,1389.12561084,4203,30.4555,232.907741993,169.36179122,164.005,30.447590475,4203,0.82659231583
-30.6665,180.799,985.086710721,819.002683552,3197.0047881,30.4166,0.999369,266.194745659,464.327859424,86.4450285619,30.4185732261,3.27815,829.530395473,4204,30.446,128.773179749,143.391164176,164.016,30.4387952928,4204,0.812919404341
-30.73,180.836,504.326247525,581.713255062,2539.01493021,30.4897,0.999215,176.485109917,238.030623284,15.3553241076,30.4921413445,3.2712,555.315233896,4205,30.5142,19.6056193368,127.572515236,164.021,30.5089973341,4205,0.806691833011
-30.6699,180.841,688.748905565,980.146892663,3576.41351132,30.4246,0.999358,493.189892854,411.740412026,14.9908808348,30.4242248238,3.06315,1455.58633109,4206,30.4481,16.3271189738,104.564522533,164.058,30.4396348824,4206,0.808531790308
-30.7028,180.839,544.105686328,525.18468773,2085.22523409,30.4853,0.999413,311.533180224,291.139281955,15.9506463893,30.4884054739,3.22071,1092.83690625,4207,30.5036,92.207704894,138.292370333,164.052,30.5021547038,4207,0.817412307518
-30.5621,180.838,583.943320923,497.373354764,2451.80082829,30.3157,0.999448,189.473138004,294.505858476,107.334727295,30.3148661412,3.18691,600.353772401,4208,30.3367,138.231793224,147.330858453,164.054,30.3309471114,4208,0.816761557351
-30.6449,180.839,776.745226493,448.604816557,1941.78450631,30.3931,0.999165,386.675829501,423.002501271,15.5181882934,30.3915309135,2.99358,917.101513998,4209,30.4174,176.336260025,172.877859193,164.114,30.4091948484,4209,0.797104130388
-30.6446,180.842,1173.92843106,791.747539295,2742.13688084,30.4102,0.999134,419.890508011,751.698834476,47.7583241812,30.4111517045,3.38682,1121.0400812,4210,30.4331,320.530165831,162.787514662,164.113,30.4253140599,4210,0.828317616792
-30.6031,180.885,1098.7651794,722.581813138,3206.56494496,30.3659,0.999117,198.586205666,272.20029269,46.6071551423,30.3664391534,3.22482,646.83104187,4211,30.3919,324.190359103,190.915889489,164.12,30.3853818087,4211,0.808958850659
-30.5086,180.904,802.265455862,590.081134408,2598.77675164,30.2615,0.999176,263.752271549,338.737880029,4.53114180098,30.2603196935,3.53408,814.555431218,4212,30.2871,219.856397917,176.549929226,164.124,30.2775957888,4212,0.826176217582
-30.5898,180.919,1786.41679293,909.562792734,3388.91736278,30.345,0.999125,219.137186185,269.097237037,30.6587336332,30.3472846821,3.3516,643.76458591,4213,30.3693,411.908128538,198.550951591,164.136,30.368502493,4213,0.812615001426
-30.5959,180.967,835.839199594,577.853758474,2617.59869616,30.3411,0.999245,255.481661551,580.678087526,357.738173039,30.3421189868,3.00319,1011.96052393,4214,30.3702,162.697848101,177.768007964,164.143,30.3632599683,4214,0.794776350379
-30.6242,180.957,1408.32036815,952.095546695,3385.23867044,30.3687,0.999334,844.917628809,713.083897401,193.819319892,30.368091704,3.17057,2175.70273244,4215,30.3919,422.696382143,206.859776783,164.141,30.3878153213,4215,0.812352122589
-30.524,181.012,531.63506672,554.753083489,3594.73431671,30.2879,0.999291,280.626900216,386.55576489,26.6971211221,30.2896455201,3.4244,795.937190304,4216,30.314,159.394508307,169.838006515,164.158,30.3070468677,4216,0.820798141554
-30.5954,181.013,607.988289679,373.871376065,1705.21469059,30.3588,0.999277,190.169366269,331.712753044,27.95863083,30.3604916746,3.15114,536.28084916,4217,30.3839,142.559836894,172.913029442,164.198,30.3776125342,4217,0.810021111029
-30.5781,181.016,755.987509845,542.676691113,2619.96443402,30.3416,0.999426,219.51239269,442.932585149,49.0262675764,30.3436051277,3.20625,712.999999896,4218,30.3611,128.921711432,180.861415195,164.179,30.3575894738,4218,0.805923424472
-30.536,181.027,695.502487221,581.942942236,2351.81339715,30.2867,0.999354,196.272068733,251.864100279,67.1583025935,30.282715404,3.14003,700.282947227,4219,30.3137,114.908572241,163.916379843,164.207,30.300396781,4219,0.801700706797
-30.544,181.049,993.960526692,787.341588066,3262.27490366,30.2777,0.999417,299.84592472,602.365011505,251.718076309,30.2811793749,3.19394,943.70780201,4220,30.3044,150.029103977,148.516201969,164.222,30.2963434738,4220,0.81610302268
-30.5068,181.036,999.896138219,627.408559769,3061.82329121,30.2504,0.999122,224.647237948,351.962229031,80.9820485363,30.2516007394,2.70761,762.627372308,4221,30.2731,242.149941412,184.888549819,164.24,30.267044366,4221,0.781865873149
-30.5881,181.041,1808.71100326,924.032865803,3160.08357622,30.3566,0.999509,272.313771586,284.567566709,12.5676423093,30.3542076022,3.12923,756.637922936,4222,30.3788,556.237184733,190.282735143,164.256,30.3699088012,4222,0.800553572737
-30.4669,181.056,1592.46853154,696.253396787,2763.1743007,30.2319,0.999034,258.413873644,536.994480817,275.805089949,30.2341392875,3.40727,924.955963764,4223,30.253,224.573636162,188.675954164,164.273,30.2527163419,4223,0.828996391561
-30.4604,181.086,1890.65845787,883.81910255,3040.81881907,30.2293,0.999248,245.348604869,286.089082251,-2.22117408041,30.2317590152,3.10735,717.150573546,4224,30.254,737.844046485,182.964294909,164.281,30.2511904688,4224,0.804749218673
-30.4513,181.122,1690.49170263,1053.21428624,3227.09566427,30.2316,0.999289,483.471676861,411.665843384,47.7052184405,30.2317145922,3.0939,1446.76256105,4225,30.2551,193.291351892,182.994857854,164.285,30.249147719,4225,0.791357257422
-30.4357,181.124,1581.65778924,952.648451917,3234.17448122,30.1994,0.999281,242.454086092,381.463507139,31.601832211,30.1993514579,3.38642,771.093283051,4226,30.2273,170.251755831,186.636291543,164.321,30.220424456,4226,0.814280637279
-30.3414,181.141,2195.03828312,809.05929653,3419.28820767,30.1199,0.999354,649.410129672,650.414030987,220.839673844,30.1208942144,3.35064,1770.71263537,4227,30.1504,454.446839896,195.294051565,164.302,30.1432948037,4227,0.812429382062
-30.4039,181.17,2553.6157763,1005.29660537,3549.02809115,30.1866,0.999237,429.604537756,415.811476666,146.491816646,30.1853994672,3.18379,1272.41421118,4228,30.2106,349.539737165,194.701932859,164.335,30.2045222025,4228,0.799680334136
-30.3237,181.172,1672.44593105,1006.70077467,3291.30615034,30.1049,0.999423,280.041786299,467.974649594,135.5228654,30.1065606107,3.2682,905.188372891,4229,30.1275,195.731859371,191.114525791,164.354,30.123542014,4229,0.814722843605
-30.29,181.216,1524.10143127,872.87013906,3200.32229716,30.0628,0.999417,215.270128899,251.558825363,18.5901427279,30.0639510602,3.28514,531.659680233,4230,30.0891,349.742049835,183.805024286,164.374,30.0826457787,4230,0.811351787256
-30.3045,181.26,1900.9383835,752.569965118,3169.94603891,30.0912,0.999362,755.433538204,707.298482559,47.9921411063,30.092745209,3.19383,2017.89599102,4231,30.1174,441.578574354,197.228293942,164.396,30.1132669142,4231,0.789856952332
-30.2525,181.25,1515.82563274,925.456342823,3600.78248158,30.0395,0.999463,205.900661221,302.252519481,99.7120091604,30.0362389352,2.92471,611.350577889,4232,30.07,111.822067877,174.170965409,164.408,30.0568276823,4232,0.790293444953
-30.2266,181.3,1888.35796734,727.140638433,2944.1165437,29.999,0.999384,224.028204506,241.374968086,13.5263008096,29.9973454621,3.19306,545.947389144,4233,30.0256,514.319928576,173.119242713,164.456,30.0170616633,4233,0.799631307316
-30.2644,181.353,1461.36873833,1169.49668134,3234.86820287,30.0385,0.999385,639.147091587,367.595830518,18.0551540739,30.0392604274,3.0192,2316.42628866,4234,30.0663,19.0283880946,146.729206321,164.442,30.0615651172,4234,0.796638106501
-30.1803,181.383,172.426801883,400.186259266,2192.66499418,29.9342,0.999388,447.339509278,356.865229021,3.75082749281,29.9371298779,3.37823,1310.14891693,4235,29.9648,12.0771894054,47.8505285888,164.488,29.961392066,4235,0.820027240811
-30.2742,181.411,1129.88149812,932.895639644,3113.48428192,30.0273,0.99928,131.972370454,148.241973478,11.2333160817,30.0254336326,3.18077,423.360570211,4236,30.0575,38.4871707982,157.326137296,164.503,30.049156655,4236,0.799939638907
-30.1604,181.386,1226.08110388,921.213633835,3607.2293582,29.908,0.999095,459.177044861,456.003331143,3.31285447782,29.908595023,3.14651,1348.669703,4237,29.9299,28.0869444913,168.521354466,164.491,29.9227111015,4237,0.808438753589
-30.2331,181.404,10.2720296586,1.4859064511,15.9871616498,29.9991,0.999728,322.02151885,453.138744391,23.8240886264,30.0003084968,3.08996,875.578462622,4238,30.0265,6.3421289332,8.41180085977,164.483,30.0218852612,4238,0.801339221649
-30.2888,181.432,1897.53623447,925.832360598,3441.69179384,30.0352,0.999379,158.562035541,147.297917502,6.46166940069,30.036299993,3.47213,514.425867793,4239,30.0632,697.513368876,214.333029392,164.478,30.0532134212,4239,0.824916819328
-30.195,181.431,677.646412685,860.737950013,3335.17030784,29.9533,0.999409,381.938705472,705.156717707,107.927311667,29.9535703445,3.08833,1053.48791954,4240,29.9857,181.089010832,149.915417856,164.478,29.9788992377,4240,0.808161978145
-30.2368,181.437,829.81672497,894.475779665,3535.16485914,29.9978,0.999388,190.403846638,218.248576535,-2.61738481068,29.999534743,3.32371,583.745235465,4241,30.0266,210.905184528,162.942803148,164.496,30.0236503824,4241,0.810203328611
-30.2589,181.454,1289.37249408,823.409677259,3529.67565127,30.0129,0.99924,293.551018653,285.534111128,10.7605082243,30.0148157555,3.0064,897.284770979,4242,30.0461,355.284826148,193.958081447,164.522,30.0402502205,4242,0.802328917727
-30.2461,181.469,1302.49275327,1057.4765216,3282.34508901,30.0012,0.999325,672.470595792,525.649807189,5.32326531845,30.0014406362,3.32082,1679.28265316,4243,30.0358,104.881529546,161.187191788,164.554,30.0313961481,4243,0.816638124754
-30.2509,181.459,1443.18494993,1135.14555018,3330.94053278,30.0102,0.999211,966.056783219,856.730432964,3.33753997514,30.0074299384,3.36869,2495.77123973,4244,30.0456,224.507794873,165.824342947,164.561,30.037321274,4244,0.818090691933
-30.1902,181.476,1353.64863,976.218541787,3152.89548443,29.9544,0.999396,691.686629612,650.605298234,6.19816828793,29.9566119289,3.25837,1816.28341798,4245,29.9924,172.516624444,161.567202868,164.637,29.9915325537,4245,0.806610911929
-30.2536,181.539,2099.16475216,967.673988902,3135.58816101,30.0223,0.999403,261.547048245,416.58391702,42.2127972408,30.0215343013,3.32099,773.895034344,4246,30.0534,343.439766116,175.692893357,164.636,30.0465865066,4246,0.805331163735
-30.1879,181.521,1873.91667293,985.000797481,3244.3070033,29.9317,0.999309,604.545988029,630.58175528,18.3454411755,29.9324586548,3.38344,1570.778971,4247,29.962,470.556577507,192.332473601,164.649,29.9551978039,4247,0.806283059967
-30.2483,181.53,1667.29512832,961.738374273,3319.87146065,29.9906,0.999276,491.639363471,722.747012386,85.846828795,29.9902027749,3.07929,1282.71835103,4248,30.0168,16.792293783,173.885739585,164.64,30.0082322623,4248,0.795876001861
-30.2086,181.568,1922.54447621,1060.96326565,3435.18650972,29.9583,0.999214,247.328862114,532.582518574,303.66307155,29.9596516871,3.09248,892.750571695,4249,29.9893,15.0405901457,172.299475569,164.637,29.9843721023,4249,0.7971168672
