MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageQLoss,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageY,Iteration,AverageQ,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,Epoch,AverageReturn,AveragePolicySurr
3169.25334911,277.645106494,185.692,233.436,696.757741041,0.999956,-7.21954449681,231.458,-9.02675762248,698.611482966,8.42520998795,230.709353979,4589,230.717,231.441994181,115.337939888,366.896714563,330.441,4589,609.227269843,-232.448
3380.3191701,236.98872239,185.679,252.677,721.853646181,0.999983,-11.7535244676,231.221,-9.09406468949,751.442171367,8.6613090889,230.441274889,4590,230.445,231.179862344,109.38321302,141.416367526,330.465,4590,594.908547419,-231.783
3317.96594697,104.457213578,185.705,270.435,1110.42799853,0.999986,-12.4215936254,231.012,-9.11847380922,399.12181312,8.82319680906,230.28981886,4591,230.293,230.966846317,99.4777723445,53.8085702245,330.521,4591,788.007390369,-231.855
3633.35267921,481.060375748,185.735,284.969,1185.06638557,0.999985,-11.529744335,230.513,198.870932698,1291.57058725,8.93122373291,229.774837006,4592,229.761,230.488653014,214.880136887,363.459919558,330.586,4592,1775.14290542,-231.396
3393.44455569,347.923039062,185.799,236.98,871.90926738,0.999955,-11.1497000362,230.805,246.055394579,939.139384343,8.60969255324,230.001194699,4593,230.002,230.770940194,221.347538843,283.99327832,330.591,4593,1375.5228941,-231.951
3520.45167004,281.264661414,185.921,227.669,738.970113587,0.999962,-8.82228257869,231.008,136.761915574,801.850788457,8.42855736396,230.318409723,4594,230.296,231.008858686,194.102082974,451.277513338,330.635,4594,897.361693392,-232.425
2723.5544346,422.153461366,185.881,272.218,541.787892234,0.999959,-6.21540371246,231.38,246.642919415,1236.52532451,8.74969901824,230.689436959,4595,230.697,231.33125739,217.351112956,648.230553312,330.638,4595,1034.99989204,-232.717
3807.06447562,211.207252776,185.858,263.022,967.016584205,0.999949,-6.4033701931,231.353,122.255961456,672.766665252,8.56397354262,230.747146928,4596,230.735,231.340504316,145.142392261,339.273473193,330.658,4596,614.127631925,-232.854
3756.03672855,221.248908476,185.849,236.635,870.068334042,0.999994,-9.55159760514,231.373,125.17270937,671.624411029,8.38956978979,230.755360384,4597,230.748,231.319093756,148.791295348,242.824483807,330.685,4597,603.38187386,-232.817
2326.99069988,206.189948002,185.862,253.693,453.287572014,0.999924,-10.4605179341,231.924,229.936950914,628.938217753,8.41955959774,231.361166112,4598,231.343,231.896206052,205.375608229,325.373259088,330.724,4598,827.664145792,-233.239
3295.98125348,160.221449569,185.892,218.533,734.192227793,0.99999,180.926782616,231.918,244.069797809,637.113466701,8.26248340347,231.333809869,4599,231.336,231.864427513,173.188009716,335.751264884,330.757,4599,723.944166512,-233.202
1265.57150446,215.585394314,185.881,231.2,162.27300573,0.999949,346.377221238,231.623,223.091727163,924.831805373,8.26593296307,231.139586734,4600,231.124,231.594842689,158.691985365,530.921935376,330.817,4600,409.67551981,-232.749
2137.18670198,150.163359378,185.873,245.215,486.207287377,0.999973,285.520079682,231.849,182.857011049,733.405985303,8.41270550346,231.269244597,4601,231.253,231.820534389,177.806402511,492.224259671,330.839,4601,664.888661837,-233.205
1327.89067727,149.758252907,185.85,234.667,218.412748353,0.999949,126.917509606,232.626,281.620387772,509.907950888,8.22926440691,232.130901358,4602,232.118,232.585716421,181.6583786,322.799312125,330.818,4602,504.098222814,-234.091
1753.56866106,324.803961425,185.852,220.922,498.294334408,0.999949,74.7229784946,232.295,135.041356311,883.697818704,8.18489302813,231.732146301,4603,231.705,232.273401463,196.155828979,504.16636794,330.855,4603,847.308350673,-233.815
2140.28063904,249.368103664,185.882,238.018,609.115957997,0.999947,-3.23923228152,232.178,126.240262034,641.008380757,8.25559253599,231.662998026,4604,231.673,232.155302247,197.78149428,470.056552597,330.879,4604,880.509203562,-233.813
3530.89340735,210.11183723,185.855,234.485,856.850960058,0.999919,6.08006293793,233.493,356.617373922,674.623243163,8.23244629153,232.979235138,4605,232.985,233.418384969,197.029793045,317.104570763,330.909,4605,994.788876323,-235.137
3472.3435075,432.571118915,185.867,233.897,907.744688698,0.99997,140.055196956,232.934,145.668228869,1283.8424565,8.20356965594,232.385145795,4606,232.383,232.897457679,199.322607932,622.571855006,330.934,4606,1245.39696287,-234.45
3399.37472197,284.216229652,185.847,231.473,1140.71568594,0.999949,-10.159694945,233.477,114.476972599,813.66851975,8.26718275567,232.960003031,4607,232.947,233.447097487,166.71469601,274.305620653,330.987,4607,1157.00808234,-235.114
3264.56920596,286.71925796,185.918,233.363,882.401524441,0.999954,18.9479370305,234.114,179.495388788,914.176445782,8.24527097785,233.571283342,4608,233.571,234.035717704,185.694060238,333.737601394,331.025,4608,1058.83125549,-235.643
3240.59249526,145.556550656,185.937,214.306,983.957069476,0.999974,-11.4023021958,233.957,190.437845684,426.045303167,8.13351518173,233.362703411,4609,233.351,233.899305077,214.250131726,150.481512155,331.03,4609,2087.98118027,-235.516
3207.80377611,337.866259204,185.906,221.849,1160.67308218,0.999934,193.039080819,235.693,140.310323502,1106.94561836,8.08812394984,235.136157855,4610,235.12,235.655025451,170.683459114,675.023929286,331.061,4610,1567.68075002,-237.177
3155.64400956,395.188890167,185.957,280.144,894.516631111,0.999981,-9.80160504025,234.665,133.559485997,1165.76313693,8.45159488885,234.066048289,4611,234.058,234.62141555,187.503290674,354.653350125,331.099,4611,1231.93699989,-236.064
3145.21231422,487.31428198,185.983,250.479,918.416469538,0.999938,65.2040720473,234.244,115.318682613,1195.64381579,8.31296648408,233.639698332,4612,233.622,234.204071891,164.853328027,741.08756422,331.126,4612,1130.73150066,-235.614
3159.91682115,193.656272699,185.968,244.219,996.657459085,0.999961,-9.63861640296,235.069,141.912422085,544.392366161,8.2366690785,234.502661983,4613,234.504,235.03409243,151.123370246,261.028675935,331.072,4613,1020.16830589,-236.434
3034.47912279,226.941085939,185.992,233.214,952.089304128,0.999929,32.5808549161,234.926,189.351416929,627.816009869,8.15791524933,234.382564105,4614,234.374,234.872872658,212.723013015,245.784980921,331.12,4614,1539.8845777,-236.262
3118.45999787,377.701218251,186.004,236.859,848.742001437,0.999939,-6.02588360429,234.12,52.3725225264,1231.07740877,8.19046344792,233.464829401,4615,233.48,234.043764406,153.263033765,437.72651452,331.193,4615,1037.74040895,-235.389
2582.48623559,375.49740779,186.031,230.945,568.734498662,0.999929,14.9865310733,234.829,342.272042766,1150.44076101,8.14712256364,234.146151178,4616,234.121,234.768906559,178.500426497,363.15161083,331.198,4616,1124.10897546,-235.823
3323.54892124,355.593132444,186.058,240.645,797.664909247,0.999947,73.1697105812,234.448,186.574679142,934.66217365,8.18064023924,233.826531023,4617,233.821,234.399834917,207.952133287,433.407821814,331.228,4617,2618.90772976,-235.728
3203.01385897,135.676605551,186.051,239.965,957.053849808,0.999919,343.179825313,234.61,318.369769034,694.706136298,8.18855790195,234.093281334,4618,234.079,234.583906682,198.736236434,480.19672998,331.292,4618,1735.29090268,-236.122
3399.56107731,181.195906784,186.111,226.973,1014.1817653,0.999972,-4.66293861585,235.98,669.334800574,581.493284607,7.97544664482,235.332547147,4619,235.339,235.933674629,205.186235625,277.553559283,331.34,4619,2085.66077952,-237.505
3285.15651501,174.784249198,186.154,226.044,863.743014814,0.999957,-7.83660895214,235.713,132.566051516,453.764718151,8.06041064009,235.095231087,4620,235.072,235.694078525,177.33665555,161.563053507,331.405,4620,1949.9501765,-237.114
3295.78739383,252.264183508,186.146,220.107,709.107132382,0.999952,-8.80787585914,236.145,217.569159333,794.53331605,7.97340561659,235.566381868,4621,235.544,236.126799634,171.983339922,420.697521068,331.388,4621,925.281522184,-237.742
3132.64590386,388.709398148,186.166,232.554,699.748089966,0.999905,-8.55999479445,236.282,189.415818111,1095.34284812,7.98124896585,235.729671019,4622,235.718,236.25133339,207.758306097,334.254353401,331.414,4622,1011.66607005,-237.904
2124.76584144,183.193094662,186.176,216.454,456.268307544,0.999971,56.3007904713,236.372,222.118980049,603.355538327,7.85453119091,235.721588443,4623,235.693,236.319559716,202.411184685,285.034393314,331.421,4623,758.188510035,-237.799
2339.2226811,86.69344153,186.176,234.575,692.495810221,0.999981,178.200342905,237.006,130.799888746,449.279391202,7.97280421345,236.39747738,4624,236.409,236.946746863,184.971749194,300.070177681,331.491,4624,815.057814864,-238.65
2745.11526629,240.147787324,186.18,221.12,596.939256641,0.999981,-9.06120657336,236.897,128.595166128,728.279114959,7.9494138656,236.335950424,4625,236.32,236.845197357,147.349024817,186.822652567,331.554,4625,535.622084341,-238.28
1452.30112308,185.588574404,186.156,223.654,307.775995042,0.999999,-9.43047381206,236.24,131.782923671,625.187217504,7.93895220135,235.663906393,4626,235.666,236.189073535,152.212057407,204.512337471,331.623,4626,402.048060756,-237.656
1561.07371197,408.974178051,186.256,204.367,281.576033191,0.999981,-9.58707689734,237.622,143.417685618,1104.29405261,7.74423617514,237.114893083,4627,237.094,237.593226688,167.754673606,440.198598971,331.619,4627,448.351288879,-239.17
2323.05138712,451.027467561,186.3,232.842,516.034584348,0.999946,-11.1870330791,237.685,144.069293165,1331.2859729,7.88802142143,237.107832319,4628,237.114,237.628063717,182.774961686,359.746193801,331.704,4628,666.459055505,-239.053
1080.66154029,268.910255828,186.283,239.843,251.773651725,0.999949,109.158020565,237.601,143.291040721,901.329550394,8.00612871105,237.026871903,4629,237.012,237.557697989,181.576122194,348.028402595,331.746,4629,502.390320041,-239.166
1493.63613589,178.799821292,186.35,239.65,297.725723012,0.99997,-10.2429511992,237.305,146.646206275,551.203357626,8.0542133169,236.679586443,4630,236.671,237.272484756,201.498253339,303.601417929,331.802,4630,702.620194347,-238.729
1885.84991728,252.519933196,186.357,227.682,376.807735552,0.999963,-10.1794658983,238.163,277.120818632,859.688047879,7.91634814372,237.642853069,4631,237.613,238.132689367,210.288299594,324.878950913,331.817,4631,848.335634628,-239.623
2710.34430482,374.204568671,186.336,221.849,685.803602967,0.999985,-9.48992338771,238.581,321.635420506,959.469735277,7.90307271593,238.003506317,4632,237.996,238.532281929,213.253980033,291.118369123,331.842,4632,1227.46983645,-239.97
2108.14659552,367.091906254,186.349,235.424,474.711042382,0.999968,-10.7482108651,238.319,125.742574536,1214.28453098,8.02222590438,237.696031146,4633,237.714,238.255682899,202.027257351,144.342811777,331.909,4633,907.823287494,-239.521
1848.63826965,304.591124921,186.349,231.034,393.185048793,0.999944,-11.948828956,238.511,340.45634084,798.848799099,7.93197672279,237.899041537,4634,237.897,238.458984096,202.989265012,222.268116787,331.94,4634,863.191503735,-239.823
2111.82124087,195.715224771,186.329,247.45,543.516863297,0.999998,-11.1645654014,238.14,179.146930237,576.998073224,8.12578739301,237.52786441,4635,237.523,238.093555536,197.825547158,201.044158354,332.007,4635,948.722772825,-239.304
3375.83662751,341.149585081,186.364,239.065,979.417698441,0.999982,-12.4676223505,238.359,142.906433478,983.985768068,8.06543150627,237.759833512,4636,237.754,238.307664788,212.414667501,241.711187688,332.04,4636,1628.70497967,-239.747
2955.0857698,118.877894817,186.399,245.85,678.483124803,0.999968,-12.947563661,238.338,156.501281471,416.950881348,8.184930072,237.700770511,4637,237.718,238.285856375,203.914852836,82.0111447087,332.09,4637,1038.76256968,-239.476
1899.41292537,100.140194622,186.393,226.104,541.393298471,0.999948,-10.6909939121,237.497,175.531436027,285.715864363,8.03698673898,236.82754603,4638,236.813,237.450731232,179.162765014,69.56788934,332.13,4638,759.851821642,-238.59
3410.82531009,327.140122051,186.406,226.818,694.076944178,0.999935,-10.9941977389,237.615,148.140365894,830.009309885,8.06051167355,236.887650687,4639,236.899,237.541408106,153.700373882,418.003536966,332.185,4639,586.763056937,-238.694
1818.38513343,401.553433955,186.417,247.186,205.390185657,0.999942,-11.5152728599,237.758,128.363795642,1569.88884714,8.27131671433,237.078118318,4640,237.06,237.73259702,112.144984768,239.702025689,332.218,4640,206.449735775,-238.798
578.760198903,190.677420216,186.47,233.967,42.5291571554,0.999947,-10.4695435786,237.446,102.672316918,562.003346325,8.20743969039,236.714005831,4641,236.704,237.376175156,103.206070115,141.335189943,332.227,4641,159.4353266,-238.647
398.883673169,158.551094805,186.514,245.691,28.0310928583,0.999956,-11.707458808,237.574,129.855697198,480.21760125,8.35342652735,236.824590013,4642,236.826,237.523885571,102.751253617,121.513867243,332.28,4642,157.035643453,-238.673
3220.40983364,251.291900665,186.579,240.788,655.50531202,0.999969,-11.5857309949,236.619,123.938136301,955.489435372,8.3664964728,235.794451302,4643,235.79,236.570011045,117.338595607,129.704269071,332.3,4643,434.162207556,-237.539
773.742329859,168.517317589,186.604,229.852,107.151971308,0.999981,-11.4518808869,237.701,-8.31126726638,666.687038045,8.36994910637,236.949838903,4644,236.945,237.650483719,99.6253216694,151.214331163,332.346,4644,173.567028945,-238.548
2092.41526445,310.864840136,186.618,239.525,343.707226838,0.999935,-9.0124547146,237.187,128.614688575,1040.04597337,8.33510525496,236.295720604,4645,236.299,237.139094253,123.971150813,228.160887351,332.373,4645,285.72473306,-238.157
2216.21072905,136.691526294,186.598,243.436,317.888706715,0.999965,-9.95278750748,237.134,138.617415916,529.166176092,8.48346858863,236.288281156,4646,236.274,237.081745121,158.116122943,171.593675722,332.409,4646,377.101385095,-238.309
627.166784318,151.093257948,186.584,220.517,137.626367607,0.999984,-9.10444387512,237.553,-9.62294868206,501.769072873,8.19375114138,236.700859757,4647,236.71,237.462902147,126.363652297,215.260300679,332.462,4647,260.522567866,-238.458
911.548543475,141.43369973,186.575,222.294,74.4035864618,0.999962,-12.3644260792,237.464,140.111644965,384.358921341,8.25405693057,236.684009113,4648,236.67,237.463476178,100.84543654,121.311003791,332.514,4648,159.074793078,-238.455
1357.44128256,181.290605615,186.601,224.255,276.198145648,0.99993,-11.2862072932,237.505,127.712100381,536.370791403,8.2209379102,236.665011206,4649,236.667,237.4325052,125.198400819,136.013215378,332.552,4649,287.27644088,-238.383
2714.99174755,387.115533857,186.599,240.814,340.100729029,0.999982,-9.02034098242,237.565,127.855415254,1138.13052999,8.27366489659,236.667440244,4650,236.652,237.557050924,107.710369969,295.242952213,332.581,4650,226.863767527,-238.378
2256.16264034,118.784994991,186.627,226.455,589.240861864,0.999963,-12.011514702,238.594,117.905056985,415.924452607,8.25068886129,237.811333656,4651,237.814,238.537973596,152.810078432,78.0517028615,332.572,4651,560.805815024,-239.717
2040.76942904,366.626448409,186.633,243.047,304.082566063,0.999977,-9.51097708227,237.868,-9.83331149589,1024.46388838,8.3389729916,237.139354417,4652,237.101,237.86444254,17.8797555337,279.422956078,332.604,4652,87.7217563333,-238.978
2000.34902379,225.174539812,186.635,240.406,492.063873984,0.999976,-11.9825524552,237.105,119.120599216,799.957986831,8.30314965563,236.270679754,4653,236.273,237.052579112,163.967843985,210.231510688,332.64,4653,592.302891038,-238.052
2873.2498135,178.041126115,186.62,252.272,442.581663429,0.999945,-11.9019460038,237.512,-10.5891291879,556.038244886,8.37974413765,236.738346778,4654,236.727,237.476157685,7.03011444638,105.893898193,332.668,4654,101.117414392,-238.551
2720.03138769,310.643909102,186.645,273.418,219.302878178,0.99998,-10.3782966109,238.005,-10.6145802882,878.254646046,8.47874659487,237.263073619,4655,237.253,237.968801995,0.768983118098,204.818248008,332.713,4655,29.3362150192,-239.057
2238.92978877,196.642302916,186.725,261.635,172.589908517,0.99999,-12.5649862921,236.463,-10.6707481432,540.788025696,8.46057699856,235.784917889,4656,235.773,236.423607417,-0.255919502098,121.034985286,332.765,4656,18.0641325388,-237.595
2080.9941983,188.905478642,186.71,276.232,215.695152927,0.999931,-12.6189974831,237.448,-10.7512316452,763.180328005,8.50841751758,236.725929757,4657,236.724,237.379204047,3.38648032876,86.3790422357,332.801,4657,37.1384927717,-238.764
1734.83448137,257.610072362,186.757,252.918,311.112410033,0.999973,-11.665161656,236.038,-10.8660427582,884.937955966,8.44857049149,235.335692899,4658,235.327,236.003760372,12.227741244,153.619169516,332.876,4658,90.5237162033,-237.34
2467.73357619,590.572638944,186.72,259.184,356.443535822,0.999966,-10.9610171982,236.95,-10.8536155717,1752.07848121,8.41045609498,236.265430645,4659,236.257,236.906360949,11.9764379004,493.480481876,332.901,4659,89.574149098,-238.424
2060.41887782,222.610529374,186.74,239.357,276.657323717,0.999981,-9.79152524966,237.464,-10.8604580408,647.711449101,8.40481429463,236.859391099,4660,236.831,237.431322019,12.5848545263,227.3705791,332.96,4660,69.7355514242,-238.849
2147.20918272,229.02172447,186.773,248.049,251.741910144,0.99998,-11.7666983447,236.904,-10.6412803798,594.734851755,8.45636360913,236.216281419,4661,236.22,236.862481379,4.09515177214,265.291549555,333.003,4661,49.6423779409,-238.291
1600.87262627,265.983162253,186.755,251.348,280.964041695,0.999959,-12.6264148493,237.463,-10.580330694,825.782137473,8.39303520785,236.878870634,4662,236.86,237.409474829,9.98545948059,267.293954366,332.996,4662,73.2691071514,-238.899
1708.91699707,427.951416381,186.762,225.98,289.686999577,0.999991,-10.4088693758,237.661,-10.6455231076,1174.70019131,8.16986555294,237.089441599,4663,237.079,237.616356338,9.16057235502,390.234274293,333.031,4663,73.5196368695,-239.065
3133.00892291,236.129481376,186.763,245.71,743.310491081,0.999983,-10.8808894326,236.788,142.858429928,714.287152456,8.35524281182,236.280242109,4664,236.266,236.758656864,174.085355396,150.414037811,333.111,4664,764.622045147,-238.187
3210.38972635,362.216913792,186.771,244.92,644.260826541,0.999979,-12.030694019,237.506,150.892419492,1196.10324533,8.27490168177,236.967956473,4665,236.96,237.460126521,166.156807716,199.245133735,333.154,4665,566.312190645,-238.94
2123.96945974,336.451991179,186.755,215.945,464.292421025,0.999965,-11.3736896775,237.11,130.949402097,910.926409571,8.11777672479,236.686223547,4666,236.678,237.094152398,157.178706255,242.679518449,333.19,4666,466.326614865,-238.554
1591.13501161,362.948296142,186.728,247.36,388.154301559,0.999972,-11.1235192202,237.472,147.042500606,1084.93530714,8.42075789669,237.062085114,4667,237.058,237.441332653,164.747434697,313.395499296,333.203,4667,482.922001663,-238.837
3310.23999425,276.293463267,186.783,241.28,527.53280305,0.999983,-9.29083423628,237.345,152.294194647,837.679200956,8.23737046179,236.925950284,4668,236.918,237.290174836,182.124935429,274.993411766,333.26,4668,633.519518669,-238.76
1974.98425047,182.77373521,186.799,238.73,412.050596455,0.999945,-10.2000030864,236.482,184.378182475,572.955342477,8.19944676516,236.067433955,4669,236.058,236.462753635,199.557178998,194.011092846,333.305,4669,787.052135045,-237.991
2452.32094756,188.55812149,186.815,243.186,478.649343307,0.999977,-9.79168946846,236.794,261.325393785,472.916569091,8.19354171678,236.376973985,4670,236.364,236.753676015,209.034780024,223.934071067,333.357,4670,891.140123903,-238.225
2705.84277288,350.680627569,186.771,236.024,575.232433933,0.999963,-10.5783114731,236.836,262.960955842,1198.13599918,8.20930637428,236.417261231,4671,236.418,236.808661188,214.626141122,215.452616554,333.395,4671,864.246889444,-238.139
2261.04016403,152.582372248,186.813,248.65,475.942099288,0.999913,-12.0643307334,236.214,142.575154181,443.671666084,8.32037218996,235.731236401,4672,235.727,236.183549583,169.899166712,153.444721583,333.438,4672,549.231372796,-237.387
3093.24538435,181.590441784,186.814,245.729,713.09492449,0.999997,-11.892021974,235.446,143.586088149,481.011172714,8.35377812482,234.981984842,4673,234.952,235.424809349,189.969508536,156.639640659,333.463,4673,769.108800418,-236.648
2132.98267455,189.747773924,186.812,218.69,544.882067452,0.999947,122.343038247,235.023,139.62977599,699.619077041,8.16915062063,234.525133252,4674,234.529,234.949798085,200.969791052,460.933485996,333.472,4674,818.305025852,-236.371
2937.56550838,122.187288019,186.767,240.347,681.065027347,0.999966,-11.3879475454,235.158,149.233063311,386.493733698,8.31199925266,234.737509208,4675,234.728,235.104516597,196.480036341,81.6216451813,333.5,4675,734.682481473,-236.19
3148.34065753,167.227921473,186.757,233.397,366.704613258,0.999982,-12.1208872703,235.421,137.876165705,552.911391516,8.19642333274,234.914108071,4676,234.913,235.359231814,144.274770334,111.615282186,333.542,4676,327.23822989,-236.48
1409.36915496,190.543272521,186.771,245.053,241.817976252,0.999955,-9.53062206677,234.843,154.605462686,705.31749732,8.33466103798,234.37090341,4677,234.365,234.801674089,150.584321988,136.25937981,333.602,4677,336.111164298,-236.034
1685.77717534,283.722598072,186.801,233.059,371.680659942,0.999972,-10.5660791943,235.27,139.849970876,995.242454929,8.235632764,234.713077885,4678,234.7,235.214902404,148.24615112,163.271166861,333.625,4678,401.453978877,-236.239
2145.06228363,185.353892945,186.816,228.418,379.910031612,0.999956,-9.74897714547,235.2,142.799024267,651.148660389,8.29940918566,234.745712485,4679,234.726,235.172475125,141.660105767,185.540054508,333.638,4679,355.522366279,-236.396
2027.10130922,196.778175452,186.814,203.967,321.568104696,0.999995,-12.4251074581,234.384,-10.6340571453,563.66445521,8.13821993554,233.911930106,4680,233.915,234.313176892,14.939745986,131.951338467,333.681,4680,96.2358975744,-235.577
1947.28274726,211.225283839,186.842,230.63,457.5505146,0.999964,-11.5186791062,235.168,226.263526937,697.107100544,8.22145839984,234.743675611,4681,234.73,235.120157631,176.23849825,125.981799021,333.673,4681,586.698847442,-236.529
2070.3608336,359.632117051,186.859,265.777,378.355105749,0.999963,-10.1522663788,234.648,215.889209565,986.346327987,8.53659120349,234.08733931,4682,234.1,234.573177471,187.665063152,280.034694398,333.746,4682,627.239524531,-236.155
2493.67001736,155.786043878,186.87,235.907,388.037462041,0.999975,-10.8637811182,235.517,149.32068295,354.28626564,8.15682378732,235.023104172,4683,235.006,235.455290469,145.910230534,135.900911617,333.745,4683,362.923981098,-237.037
2566.4627493,159.488313025,186.853,234.667,488.529305051,0.999974,-8.7896077084,234.514,139.016360391,588.45779061,8.13536741427,234.025699565,4684,234.013,234.470917794,143.540720104,202.863142726,333.778,4684,408.447225602,-235.92
3343.65772892,156.08855608,186.887,237.494,721.549103664,0.999961,-11.6509914965,233.99,162.314771462,513.757469448,8.27190591017,233.522292145,4685,233.512,233.933841226,187.422979272,165.193375218,333.843,4685,797.450288294,-235.361
3247.54474516,254.24979775,186.897,230.966,797.805445999,0.999964,-6.03819859841,234.622,158.704355427,787.421370056,8.20219695647,234.143110109,4686,234.134,234.589215029,187.433903241,309.749878973,333.888,4686,918.109369352,-236.058
3188.79872309,179.331336396,186.893,227.11,777.039574716,0.999975,-4.74813982611,233.915,244.778329454,595.265715764,8.23509205324,233.388277969,4687,233.367,233.878657909,199.363993442,188.919141173,333.867,4687,1031.60291667,-235.343
2431.61414236,229.867080028,186.884,237.787,490.116370291,0.999978,-10.3335853866,233.571,233.978369503,633.366511132,8.1253098656,233.035064825,4688,233.027,233.492405321,186.22874482,211.468227373,333.928,4688,752.01727326,-234.959
2819.88253225,88.206699141,186.936,230.481,646.007288849,0.999967,101.663847996,234.522,241.526215214,368.932813406,8.14629693813,234.054435247,4689,234.044,234.480867448,214.00067982,242.933288333,333.936,4689,1161.49155242,-235.906
1519.89118144,233.64262527,186.917,230.428,305.630498263,0.999997,-4.12186411149,234.663,141.840661948,674.841883737,8.12977985688,234.156889488,4690,234.174,234.598435886,143.127700214,269.272350374,333.988,4690,356.139503756,-235.974
1495.79196065,212.367237823,186.931,263.642,370.01318957,0.999968,-8.92845802468,234.569,143.182428269,707.361581106,8.41625997081,234.009456585,4691,234.008,234.49816887,183.89802959,187.791702228,334.023,4691,586.114390753,-235.938
1180.18317876,247.070209826,186.922,213.74,248.895256429,0.99996,-12.5228108174,234.649,129.589823384,824.218921081,8.05337356758,234.17796889,4692,234.166,234.643539793,161.5857908,203.435484123,334.123,4692,399.61563804,-236.041
1417.28906807,182.43148589,186.95,240.177,382.823351505,0.999991,-10.8671847093,234.334,131.76806528,486.101051399,8.2187281555,233.769085381,4693,233.746,234.311544254,173.954733017,221.556388446,334.147,4693,584.068471792,-235.798
3234.32674515,245.199991809,186.959,244.246,705.132594418,0.999966,-10.7109700473,234.177,260.096132887,765.090943829,8.27192216024,233.617913976,4694,233.625,234.122764799,216.945283039,184.360482664,334.176,4694,1187.56343467,-235.657
3325.11386586,278.955788579,187.003,242.391,868.961757891,0.999986,-4.7042537183,233.415,460.61580857,637.948250374,8.22864726569,232.829714825,4695,232.814,233.379993207,221.932903598,323.928656431,334.234,4695,1456.92912987,-234.865
2388.17036972,210.795511786,186.981,226.229,601.642892076,0.999985,-11.7623923265,234.659,423.148045274,694.048308558,8.26428589649,234.172526532,4696,234.156,234.59037667,218.582331065,200.883927892,334.252,4696,1143.23606687,-236.046
3417.00955388,222.053146805,186.984,235.473,1022.44220456,0.999981,-10.8676401405,234.487,545.01689549,674.567820006,8.27850854432,233.961782636,4697,233.971,234.433305211,220.117446282,197.998615205,334.285,4697,1854.02670741,-235.903
3176.06561941,244.353895582,186.97,215.236,962.041051912,0.999946,-10.238024975,234.235,149.984603749,875.380337667,8.1557682429,233.72891916,4698,233.701,234.216262313,212.742829595,136.530734431,334.309,4698,1418.30165693,-235.665
3488.94281126,155.889134293,187.05,259.682,889.199228419,0.999986,-12.8034733189,234.846,383.953448156,493.849152376,8.35756659145,234.39701645,4699,234.385,234.808025423,227.127858687,119.731842162,334.368,4699,1498.29973682,-236.322
3676.13823422,237.561240625,187.049,228.575,954.741051143,0.999928,-6.54695978619,234.215,291.338261477,730.182286691,8.23757743175,233.714349366,4700,233.722,234.177131537,216.280362615,235.197128839,334.414,4700,1660.58170031,-235.701
3268.55247128,117.319056592,187.049,247.14,628.056812968,0.999984,-7.7152395211,233.886,421.714271872,381.017720569,8.33841311559,233.42063801,4701,233.405,233.834855846,218.355119389,167.171456304,334.453,4701,1138.37754604,-235.354
2085.25117978,229.435546376,187.018,261.003,472.36012824,0.99998,-12.7482747029,234.205,127.052666241,799.599929436,8.4267803427,233.595674837,4702,233.611,234.088966009,130.15116114,172.275428905,334.512,4702,381.350107299,-235.56
2345.71207655,184.340792838,187.054,235.234,537.516680113,0.999975,-11.9046511936,234.734,128.706396685,694.532034781,8.3474020466,234.288721581,4703,234.259,234.696936632,165.081965609,146.274515922,334.571,4703,595.858428534,-236.105
3103.10490632,170.628792989,187.086,237.417,769.552391556,0.999985,-12.0369043583,234.095,144.543050553,588.604275481,8.49592008842,233.607428943,4704,233.604,234.045692823,151.990688683,136.439570647,334.651,4704,708.983077385,-235.423
2498.75735824,159.04170156,187.099,239.914,494.878741556,0.999947,-10.6486628623,234.256,108.188703375,514.670227004,8.37335607899,233.782854957,4705,233.77,234.225517397,127.300464902,174.2224636,334.66,4705,357.046525696,-235.492
2964.52366805,125.685673955,187.099,265.006,448.116812695,0.999997,-10.3274673824,233.709,138.146518046,447.082503166,8.64460006838,233.193913045,4706,233.218,233.637723212,118.052219913,123.489166158,334.736,4706,292.217254619,-234.98
2579.6216895,298.54117699,187.154,264.722,536.140592167,0.999955,-11.9079564488,233.724,294.847745581,857.742722165,8.59553496487,233.172009592,4707,233.144,233.703838576,195.619340519,246.420567798,334.766,4707,999.973952393,-234.801
1714.22006238,236.233785458,187.187,247.923,359.68071841,0.999908,180.988866706,233.354,222.182718037,927.743916594,8.60091731581,232.681846752,4708,232.703,233.274113817,185.983490942,406.519409325,334.803,4708,783.04540517,-234.349
2864.86134835,388.608812473,187.194,259.559,761.305788471,0.999942,-6.56008806598,233.378,396.224387657,1227.74639471,8.58897204736,232.805756052,4709,232.794,233.351486315,204.259758445,222.034257205,334.841,4709,1316.7449318,-234.574
2353.72875137,283.979996122,187.232,239.643,540.931277705,0.999903,-1.3617587874,232.935,268.642180453,882.619149013,8.6099684703,232.173131049,4710,232.167,232.884652854,204.884788431,322.503491701,334.844,4710,1151.54183252,-233.94
