AverageEsReturn,Iteration,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageAction,StdReturn,AverageY,MinEsReturn,AverageQ,MaxEsReturn
2661.20035109,127,127,-199.241,287.993790801,4170.32818237,3078.66750686,49.6107,561.031353194,2.62194338811,196.98,64.2248,50.7257,196.992634318,0.0,0.921073,1154.66358044,196.99244431,2661.20035109,196.98,2661.20035109
2797.54730539,128,128,-201.041,289.364863751,3749.83381547,2601.87762175,53.3429,930.952434972,2.65663058734,198.766,64.5382,50.8759,198.789427051,0.0,0.914285,988.849005008,198.788969662,2797.54730539,198.766,2797.54730539
2510.55898133,129,129,-203.631,276.766375285,3691.37505006,2373.91082221,69.5337,111.569157932,2.79816483335,201.341,64.8236,51.0857,201.357614878,0.0,0.915414,1360.86833572,201.357361643,2510.55898133,201.341,2510.55898133
2887.83640953,130,130,-205.308,266.924564284,3732.68101044,2333.32911482,43.3817,211.834579901,2.58389725399,203.034,65.1054,51.2878,203.050765187,0.0,0.911738,1169.50647576,203.05027131,2887.83640953,203.034,2887.83640953
2630.03976267,131,131,-207.492,271.146247127,3853.33875803,1781.60291174,56.9534,72.7811683372,2.73752974879,205.195,65.4188,51.4452,205.211795685,0.0,0.892886,1349.79754703,205.21140824,2630.03976267,205.195,2630.03976267
2869.57806665,132,132,-210.223,298.952825271,3673.4902079,2331.0990438,54.1316,972.229500647,2.68495650466,207.914,65.7516,51.6628,207.93036785,0.0,0.892149,987.712937152,207.930103126,2869.57806665,207.914,2869.57806665
2565.60866102,133,133,-212.059,288.114029899,3916.35293258,2650.28038482,53.6142,227.720194619,2.73123461396,209.761,66.101,51.8263,209.779902071,0.0,0.92704,1270.37438451,209.779448786,2565.60866102,209.761,2565.60866102
2990.51220218,134,134,-213.771,281.454267398,3807.72904978,2472.4923445,55.8889,279.793162622,2.66901045977,211.571,66.3177,52.0172,211.587700901,0.0,0.907673,1226.18648383,211.587358679,2990.51220218,211.571,2990.51220218
3070.9486376,135,135,-216.172,261.353406861,4353.30304042,2492.26905962,53.5126,189.138694362,2.65671979029,213.92,66.5747,52.1166,213.934712463,0.0,0.917488,1465.00253068,213.934398266,3070.9486376,213.92,3070.9486376
2817.32969862,136,136,-218.766,273.763770781,4482.66747489,2381.12840421,48.4364,27.6871259276,2.62322629775,216.461,66.842,52.2931,216.477516826,0.0,0.919377,1682.47821382,216.477198768,2817.32969862,216.461,2817.32969862
3049.80081357,137,137,-220.558,312.683627022,4169.71802816,3866.55356073,55.0915,3267.66251836,2.71124106508,218.243,67.0899,52.5241,218.263697198,0.0,0.931943,261.191307579,218.263336196,3049.80081357,218.243,3049.80081357
3060.10305506,138,138,-222.672,331.455820904,4706.2432814,3695.24847573,53.7687,630.236582266,2.65482940957,220.392,67.3427,52.719,220.405046217,0.0,0.925076,1459.44444818,220.404800129,3060.10305506,220.392,3060.10305506
2647.4344462,139,139,-225.122,341.844295374,4418.57939325,3435.08907057,54.7035,805.627693788,2.7081653403,222.843,67.5833,52.8836,222.860469248,0.0,0.925825,1186.74395329,222.860163317,2647.4344462,222.843,2647.4344462
2960.98024045,140,140,-226.958,321.778553831,4529.39054011,3212.7435242,70.1365,326.280385462,2.84435779655,224.618,67.9769,53.128,224.634614221,0.0,0.908267,1568.52509778,224.634350699,2960.98024045,224.618,2960.98024045
2684.04685001,141,141,-228.693,286.199051399,4288.88591502,2922.64715458,80.8788,263.748295796,2.94304584455,226.292,68.2623,53.3028,226.315618558,0.0,0.912531,1501.87378695,226.315359868,2684.04685001,226.292,2684.04685001
2634.66797929,142,142,-230.231,334.547599145,4349.22165814,3173.43338116,76.9901,614.684856843,2.89029767281,227.839,68.5633,53.463,227.851809693,0.0,0.941098,1384.82869835,227.8514239,2634.66797929,227.839,2634.66797929
2793.29826249,143,143,-233.359,304.321087837,4506.27971982,1990.27055956,61.3115,-66.9936765139,2.78382199929,230.92,68.829,53.6845,230.940369241,0.0,0.930824,1631.99526006,230.939976059,2793.29826249,230.92,2793.29826249
3174.13413428,144,144,-235.019,343.902776261,4566.14699231,4152.15196886,64.1079,3818.63941273,2.802288168,232.626,69.0835,53.8182,232.647162726,0.0,0.931337,265.056618085,232.64684012,3174.13413428,232.626,3174.13413428
3107.60099405,145,145,-238.082,300.978837102,4253.98608661,3230.74325277,63.4063,778.176344658,2.76139058929,235.665,69.3361,54.0176,235.675742256,0.0,0.93003,1000.14688104,235.675405661,3107.60099405,235.665,3107.60099405
2907.66352548,146,146,-238.85,328.798616784,4471.36969975,2567.52587782,69.0159,93.2410861464,2.8335818451,236.412,69.5849,54.2169,236.433417117,0.0,0.920016,1593.29437903,236.433156451,2907.66352548,236.412,2907.66352548
2956.5802906,147,147,-241.77,345.183379797,4755.53717995,3728.28806216,59.993,1690.08494195,2.71234995819,239.267,69.8437,54.3775,239.284328728,0.0,0.940816,927.167557046,239.284053529,2956.5802906,239.267,2956.5802906
2879.10039084,148,148,-244.4,278.919350153,3532.28388799,2164.02058073,78.3214,363.482855918,2.96117238299,241.956,70.1411,54.568,241.975634628,0.0,0.933398,1018.38179221,241.975264067,2879.10039084,241.956,2879.10039084
2581.8949063,149,149,-245.396,277.749459646,4045.88525725,2213.53750467,79.6999,121.913266589,2.9699164732,242.932,70.4072,54.8152,242.950724825,0.0,0.921883,1526.69539419,242.95052473,2581.8949063,242.932,2581.8949063
2647.47868144,150,150,-246.782,332.151282464,4247.93089781,3641.30279894,78.0292,770.101216044,2.9559645707,244.373,70.6262,54.9928,244.394265787,0.0,0.93227,976.777676454,244.393994231,2647.47868144,244.373,2647.47868144
2950.1748063,151,151,-249.669,342.472089092,4448.52422345,2630.87185783,69.4185,213.618160024,2.92464768304,247.142,71.0132,55.2075,247.159793709,0.0,0.93226,1470.04180587,247.159379206,2950.1748063,247.142,2950.1748063
2756.71867234,152,152,-251.196,329.419115637,4217.48021038,3134.31468416,59.3532,1713.54905853,2.76286149432,248.718,71.277,55.3752,248.732004801,0.0,0.936949,966.157939091,248.731737405,2756.71867234,248.718,2756.71867234
2945.22270816,153,153,-253.993,322.968209973,4777.00116896,2811.42974468,82.7684,117.404785651,3.03118515973,251.584,71.6046,55.5111,251.600368473,0.0,0.936555,1699.63691976,251.600022261,2945.22270816,251.584,2945.22270816
3178.99095277,154,154,-255.984,352.65249801,4585.19585162,4418.26557379,70.7377,3988.52062712,2.87957030739,253.522,71.8826,55.69,253.540785799,0.0,0.945219,189.261216952,253.540508741,3178.99095277,253.522,3178.99095277
2845.61484455,155,155,-257.925,340.799291215,4754.41926137,2720.58749404,75.8814,509.161374719,2.94450793763,255.463,72.076,55.8732,255.481724924,0.0,0.937081,1495.47164307,255.481326832,2845.61484455,255.463,2845.61484455
3208.8459066,156,156,-259.204,335.874951127,4587.50981651,3388.39667744,67.3253,403.919821235,2.79649229579,256.803,72.3173,56.0741,256.818108001,0.0,0.932639,1403.01594583,256.817808022,3208.8459066,256.803,3208.8459066
2820.55566417,157,157,-261.405,303.958226031,4465.73591639,2842.43095675,69.0596,-112.040595124,2.84611408787,258.957,72.5684,56.3147,258.970726754,0.0,0.925518,1600.48292221,258.97041898,2820.55566417,258.957,2820.55566417
2959.7645468,158,158,-263.519,314.920502561,3952.48842394,2906.28181363,79.3583,1157.40672356,2.85741419426,261.021,72.8308,56.4956,261.038066303,0.0,0.942751,971.00225866,261.037963807,2959.7645468,261.021,2959.7645468
2429.63573432,159,159,-265.215,303.01547546,4060.05462113,2571.33957552,96.0847,-111.047026018,3.12418400926,262.743,73.1873,56.713,262.767982099,0.0,0.943391,1478.74831987,262.767708765,2429.63573432,262.743,2429.63573432
2762.86616186,160,160,-266.505,282.254809578,4571.79538543,2141.93446076,65.8764,-85.6801068501,2.7561986322,263.983,73.4211,56.9069,263.996949475,0.0,0.942084,1713.99283649,263.996531342,2762.86616186,263.983,2762.86616186
3367.4704489,161,161,-268.772,304.676872496,3605.4599453,3453.91941254,98.8624,3175.00030877,3.18158008636,266.187,73.7788,57.0874,266.207592884,0.0,0.949726,109.328237207,266.207242259,3367.4704489,266.187,3367.4704489
2942.09468768,162,162,-269.806,228.208268106,3344.6377258,1139.48137504,79.3842,-253.489014158,2.96331148723,267.294,74.0185,57.2946,267.31231471,0.0,0.927611,1210.38985448,267.312113351,2942.09468768,267.294,2942.09468768
-2.55841471563,163,163,-270.439,206.901370546,4044.20049737,583.80841242,73.6215,-67.0085054724,2.94263634002,267.95,74.3156,57.4248,267.964149351,0.0,0.948573,1177.53688946,267.96383997,-2.55841471563,267.95,-2.55841471563
425.812234568,164,164,-271.197,318.145671926,4259.91071216,3608.2277912,87.1446,189.288993147,3.02195859054,268.713,74.6413,57.643,268.733490491,0.0,0.944612,1159.95673994,268.733102967,425.812234568,268.713,425.812234568
3197.8626997,165,165,-274.251,331.916216453,4266.71059828,4146.52978416,90.1103,3994.37756223,3.07684136427,271.675,74.9208,57.8065,271.691851623,0.0,0.951966,69.1555959014,271.691516503,3197.8626997,271.675,3197.8626997
3014.84125772,166,166,-276.131,318.009144502,4280.50665157,1901.7484829,69.9512,172.64998201,2.8547991498,273.698,75.1643,57.996,273.712973751,0.0,0.941521,1379.19973344,273.712645841,3014.84125772,273.698,3014.84125772
3088.67075033,167,167,-277.129,350.906406368,4435.53909367,3360.63624064,98.2291,801.240489053,3.17213543026,274.557,75.4345,58.1808,274.571549848,0.0,0.94564,1209.73204719,274.571172027,3088.67075033,274.557,3088.67075033
3060.10766471,168,168,-278.574,245.380709581,4156.78063932,1506.10066882,98.5476,-154.784919801,3.09466434375,276.102,75.66,58.3109,276.131924354,0.0,0.948116,1591.12579585,276.131655563,3060.10766471,276.102,3060.10766471
3329.59769787,169,169,-280.382,355.079584779,4539.73193046,4399.21511901,86.5655,4180.279025,3.01184159056,278.039,75.9777,58.48,278.045623206,0.0,0.936715,115.176227391,278.045370184,3329.59769787,278.039,3329.59769787
2662.85264522,170,170,-282.396,348.299058413,4637.71063105,4086.99292789,85.4669,531.030035886,3.01109311022,280.009,76.2688,58.6635,280.02996401,0.0,0.936818,1190.56017043,280.029748938,2662.85264522,280.007,2662.85264522
2846.1448702,171,171,-284.148,340.669245253,4371.21005466,2444.78221198,83.4707,797.873881504,2.96982971582,281.729,76.4198,58.8814,281.736921366,0.0,0.935374,1208.80449454,281.736691545,2846.1448702,281.729,2846.1448702
2571.35388121,172,172,-286.086,318.115635056,4472.2559679,3013.91100796,76.9388,188.784318867,2.94042310106,283.66,76.6555,58.9667,283.67716586,0.0,0.951403,1615.07748349,283.676907632,2571.35388121,283.66,2571.35388121
2937.5687783,173,173,-286.592,335.264508899,4634.48178641,3142.95939632,100.155,805.311756765,3.06902974602,284.244,76.9173,59.1413,284.263394331,0.0,0.937637,1222.62688841,284.263280392,2937.5687783,284.244,2937.5687783
2879.8137182,174,174,-288.611,321.463495408,4286.14226076,1960.05514765,110.319,239.133548325,3.24923074648,286.196,77.2499,59.353,286.2143324,0.0,0.933476,1205.90051304,286.213926224,2879.8137182,286.196,2879.8137182
2826.3685279,175,175,-290.151,297.05221442,4316.11298169,2029.33530005,96.3732,33.2092135092,3.12129279859,287.795,77.5334,59.4711,287.808987357,0.0,0.943798,1520.93457699,287.808812586,2826.3685279,287.795,2826.3685279
2900.00912411,176,176,-291.734,367.719246588,4919.36696047,3395.09663457,98.97,1127.46616934,3.11725993521,289.345,77.9254,59.6332,289.345204424,0.0,0.944687,1500.02913589,289.344851154,2900.00912411,289.345,2900.00912411
2962.2980227,177,177,-292.87,311.811616785,4176.20981222,3897.02056068,97.9184,3647.89544456,3.10513159866,290.468,78.2131,59.8126,290.507367345,0.0,0.9445,133.88154974,290.507178392,2962.2980227,290.468,2962.2980227
2935.42018902,178,178,-294.073,370.803471378,4625.03754288,4013.92052279,102.214,2060.88503224,3.11632856261,291.712,78.5684,60.0347,291.724691883,0.0,0.939819,712.626448059,291.724393499,2935.42018902,291.712,2935.42018902
2813.79344667,179,179,-296.433,256.213690102,2633.41617768,946.349059096,122.732,-45.5726129755,3.35052717153,293.978,78.9007,60.2326,294.004074995,0.0,0.958461,777.301208161,294.00375599,2813.79344667,293.978,2813.79344667
2942.26976001,180,180,-298.038,363.271704742,4567.05596683,4409.47302928,107.29,4137.82704023,3.17646707598,295.572,79.1694,60.389,295.5792841,0.0,0.926292,131.813413782,295.57898551,2942.26976001,295.572,2942.26976001
3046.91695052,181,181,-300.044,341.348777835,4628.50394937,3949.70228095,112.689,1707.31662997,3.24908215489,297.65,79.4204,60.5364,297.668603789,0.0,0.931023,858.366049919,297.668345235,3046.91695052,297.65,3046.91695052
3165.75520042,182,182,-300.917,293.897490623,4232.0305351,1624.18362686,105.83,-274.750722739,3.16707402666,298.499,79.6497,60.6845,298.523750696,0.0,0.930546,1089.74614253,298.523372783,3165.75520042,298.499,3165.75520042
3084.75023688,183,183,-301.795,345.431589973,5004.55094279,3356.19879805,74.3478,206.131326889,2.94873180972,299.406,79.8808,60.904,299.413166634,0.0,0.941777,1592.87180106,299.412982268,3084.75023688,299.406,3084.75023688
2984.81750152,184,184,-304.075,360.932138868,4588.87121026,4391.57227656,103.668,4158.12626688,3.22630469985,301.74,80.1611,61.0887,301.764178516,0.0,0.943446,140.38777521,301.763791977,2984.81750152,301.74,2984.81750152
2997.90761734,185,185,-305.217,294.221350167,3858.50382469,1577.84699095,107.25,554.479674079,3.2346309297,302.895,80.4426,61.2754,302.910357525,0.0,0.931671,1018.65416377,302.910077959,2997.90761734,302.895,2997.90761734
3083.95455699,186,186,-306.536,301.853490354,3872.7365537,3683.87334498,99.5363,3386.76465061,3.16160213646,304.225,80.6886,61.3373,304.238586626,0.0,0.935876,130.353353356,304.238214844,3083.95455699,304.225,3083.95455699
2036.00661591,187,187,-307.404,370.135656628,4697.64937523,4132.13584506,102.316,1248.94248728,3.20259428875,305.135,80.9285,61.5316,305.150288287,0.0,0.935311,1026.00121001,305.149984545,2036.00661591,305.135,2036.00661591
2844.39215425,188,188,-309.002,338.810159603,4739.7215575,3803.92252503,117.899,286.408189913,3.2775161125,306.685,81.2747,61.6732,306.701682521,0.0,0.941776,1363.91075478,306.701393355,2844.39215425,306.685,2844.39215425
3149.82387965,189,189,-309.096,399.930822667,5098.24524982,4908.56903628,95.6857,4641.92662153,3.09950160956,306.849,81.6158,61.8721,306.863004995,0.0,0.943328,145.88927648,306.86287019,3149.82387965,306.849,3149.82387965
3041.60730635,190,190,-310.668,304.767442623,4688.87760921,2382.09892505,137.857,20.3955109469,3.43688515617,308.333,81.8888,62.0794,308.351583369,0.0,0.945192,1838.44374253,308.351328431,3041.60730635,308.333,3041.60730635
2937.83473606,191,191,-313.178,285.985361793,4027.77561912,3201.31780938,100.378,-142.358808716,3.03090386657,310.876,82.0831,62.1823,310.888987995,0.0,0.937265,1517.37087737,310.88886157,2937.83473606,310.876,2937.83473606
2790.80651993,192,192,-313.723,342.302866011,4614.04090841,3867.19864118,112.131,7.91093342843,3.21670307884,311.46,82.2908,62.3524,311.473975782,0.0,0.939596,1292.61680715,311.473762135,2790.80651993,311.46,2790.80651993
3015.16472063,193,193,-314.414,367.803957043,4737.76510229,4384.7194032,124.695,2119.8783465,3.3255882217,312.124,82.5495,62.5209,312.135444882,0.0,0.940317,760.411120979,312.135146983,3015.16472063,312.124,3015.16472063
2631.56978971,194,194,-316.452,351.019874175,4418.72347773,4305.89265301,118.321,4010.01101812,3.25017088723,314.036,82.8508,62.657,314.05937917,0.0,0.948129,110.858201287,314.059099108,2631.56978971,314.036,2631.56978971
3121.00185445,195,195,-317.848,337.494821194,4540.13330428,3731.14021824,124.104,319.311944121,3.35425700308,315.513,83.0866,62.8233,315.530401123,0.0,0.929903,1306.22523277,315.530148537,3121.00185445,315.511,3121.00185445
3189.45693286,196,196,-318.83,308.143672487,3978.96689352,3824.79951099,132.333,3736.20020621,3.41100571683,316.457,83.3765,62.9764,316.471186604,0.0,0.94272,64.0045577319,316.470870251,3189.45693286,316.457,3189.45693286
3094.23772571,197,197,-319.809,343.270624259,4420.96518766,4198.33076368,97.5164,3851.45513009,3.16368454728,317.444,83.6156,63.121,317.46306028,0.0,0.942877,168.666813936,317.46281707,3094.23772571,317.444,3094.23772571
2966.0781534,198,198,-322.097,294.126415314,4335.96797245,3154.78941633,107.865,9.79643137579,3.20556220088,319.72,83.9094,63.2554,319.733332232,0.0,0.940748,1633.30401595,319.733014788,2966.0781534,319.72,2966.0781534
3025.00794699,199,199,-322.293,347.157328798,4372.42917989,4237.37959661,139.371,4039.6555426,3.45027391338,319.938,84.1151,63.4521,319.954810516,0.0,0.934082,99.3902505253,319.95454017,3025.00794699,319.938,3025.00794699
3231.50805348,200,200,-323.838,370.23803176,4954.85319208,4093.68276567,98.9461,2173.51201729,3.15594570867,321.559,84.3604,63.6445,321.572145207,0.0,0.918308,999.848032043,321.571832745,3231.50805348,321.559,3231.50805348
3121.32240955,201,201,-325.393,388.059179761,4929.38466326,4776.15698641,120.159,4666.55716638,3.35291925352,323.163,84.5482,63.7917,323.1866637,0.0,0.93146,79.5654624352,323.186476067,3121.32240955,323.161,3121.32240955
2639.83078689,202,202,-325.702,334.457985877,4024.20860471,2150.22549382,111.309,101.253977311,3.26263040894,323.286,84.7671,63.9479,323.297622944,0.0,0.933141,1178.39687761,323.297355818,2639.83078689,323.286,2639.83078689
3125.15837606,203,203,-327.591,334.110933335,4412.92416181,4166.34208114,123.259,3964.26066954,3.31174288229,325.266,85.017,64.0689,325.281379042,0.0,0.943238,110.334520191,325.281157242,3125.15837606,325.266,3125.15837606
2937.36399955,204,204,-328.883,384.127801215,5094.02829235,3571.70226308,119.787,1000.83647502,3.25577341045,326.509,85.136,64.2639,326.52390911,0.0,0.948298,1671.92618034,326.523590993,2937.36399955,326.509,2937.36399955
3100.75125772,205,205,-329.218,362.366550555,4692.51776162,4017.44053155,156.734,725.787233726,3.51346725403,326.815,85.3632,64.4121,326.832080641,0.0,0.93154,1158.40913142,326.831889356,3100.75125772,326.815,3100.75125772
3048.7375239,206,206,-330.872,351.836309851,4404.27272055,4339.49366307,145.812,4235.02003191,3.39182860913,328.509,85.6793,64.5561,328.533800063,0.0,0.939529,50.9709806976,328.533563203,3048.7375239,328.509,3048.7375239
3293.3616822,207,207,-331.302,342.646446778,4430.35649729,4337.57346828,105.743,4272.073743,3.03829268284,329.021,85.9126,64.6706,329.028242157,0.0,0.932588,51.3336583537,329.028080868,3293.3616822,329.021,3293.3616822
2328.01580525,208,208,-331.969,364.567901992,4714.78276973,3998.30637532,143.628,719.134302952,3.41845995986,329.652,86.2146,64.7855,329.671968605,0.0,0.941515,1152.8926815,329.671701926,2328.01580525,329.652,2328.01580525
3326.67244094,209,209,-333.651,317.588579425,4029.81052965,3896.89003925,121.854,3809.88138122,3.29533878799,331.335,86.4456,64.9398,331.353264722,0.0,0.939357,56.2925762089,331.353000976,3326.67244094,331.335,3326.67244094
