Iteration,Epoch,MinEsReturn,MaxReturn,StdReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageReturn,AverageY,PolicyRegParamNorm,AverageEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageAction
4115,4115,72.7791229652,347.143674719,8.95283288419,309.635396031,6.74864131523,362.03906727,323.14253924,205.514767644,162.294,284.594609381,207.273,342.276,158.365152707,101.761195814,205.524,165.326,207.215941053,-205.563,0.999967
4116,4116,127.081451989,345.317530832,10.1055690908,312.400034607,6.78395002339,372.522851739,326.443084252,202.538607725,162.241,299.90604761,204.473,342.287,158.116448868,90.9245263792,202.544,172.047,204.39581198,-202.586,0.999952
4117,4117,150.723970058,350.032526528,2.93487119127,338.169809476,6.75545045222,345.82457654,345.163139797,198.852499843,162.267,285.241714235,200.954,342.333,157.209261807,74.1782691151,198.855,168.402,200.883245074,-198.745,1.0
4118,4118,5.60751438529,358.316163192,3.80806944025,344.360202589,6.77705779154,386.993586573,352.017162044,195.729804902,162.318,272.378729942,197.971,342.374,155.687366061,123.293175042,195.731,175.338,197.91439402,-195.632,0.999948
4119,4119,214.204977922,350.841870339,2.63841331903,339.415625081,6.81770387432,356.486519835,345.269109251,192.591344209,162.277,312.539153653,194.927,342.394,156.990460636,46.5284101209,192.593,160.568,194.830505157,-192.404,0.999999
4120,4120,157.22978547,323.717114523,5.92061956529,294.236851508,6.68018761987,361.767717145,310.810642597,188.844164935,162.285,306.579443847,191.464,342.426,154.082090488,67.5907507161,188.859,157.202,191.406335472,-188.72,0.999963
4121,4121,158.837286393,352.490346642,5.21138814861,333.204774621,6.60547819753,333.282121748,344.429237727,186.317127226,162.291,252.518753137,188.921,342.501,155.037285809,62.1525060454,186.31,150.79,188.874674935,-186.071,0.999905
4122,4122,71.0347397788,476.544591662,21.465286886,361.794700308,6.64197907964,392.576949052,385.758753678,183.806339282,162.356,243.020385729,186.358,342.575,149.426394546,116.218591586,183.811,150.2,186.306755421,-183.819,0.999966
4123,4123,75.6876200995,378.340332588,16.0037267939,320.100773552,6.64082934156,374.573626708,341.584369922,179.711511124,162.424,224.573210299,182.533,342.62,146.466478348,116.707530604,179.717,160.178,182.500561621,-179.505,0.999953
4124,4124,151.828122325,438.26506772,27.6391903398,324.151519288,6.6254971266,361.812664714,374.274743022,177.772013173,162.417,272.477179521,180.567,342.652,144.827576203,76.0862786319,177.781,148.335,180.530518784,-177.769,0.999908
4125,4125,273.29710447,391.161114527,15.282611827,320.55334907,6.57200888891,525.723872643,339.962804399,174.534856314,162.451,409.747786066,177.441,342.692,149.261214492,103.266042961,174.543,145.401,177.402382087,-174.561,0.999924
4126,4126,117.462859716,369.213435146,7.37474154585,319.068598958,6.61581119331,350.436170174,332.319059426,173.324197436,162.431,270.642495617,176.108,342.745,152.967107175,82.4384590463,173.325,152.183,176.074043502,-173.359,0.999904
4127,4127,30.4995778459,332.292921999,10.6935154802,291.987622546,6.5911564428,369.815695575,318.390611695,170.08131019,162.43,288.378472457,172.793,342.824,154.471996342,110.267414919,170.088,147.649,172.739033925,-170.271,0.999972
4128,4128,83.4951439761,610.069467608,77.9828190303,296.516839138,6.57799303927,331.494637279,384.733761712,167.843577799,162.467,232.988883206,170.614,342.91,142.399220043,73.1919276532,167.85,139.904,170.567561689,-168.302,0.999987
4129,4129,267.364388401,1100.15532807,201.429760852,318.864502402,6.64562962789,477.942785179,584.123158614,165.999509624,162.601,344.705742369,168.682,342.922,132.636664322,71.1753635947,166.004,144.624,168.617138914,-166.383,0.999945
4130,4130,129.138735113,1119.81220459,78.4385781071,863.186395213,6.71978851596,409.321582241,1047.60313903,163.754293051,162.564,235.132213746,166.311,342.923,129.522787916,106.386269162,163.755,150.542,166.246123823,-164.054,0.999883
4131,4131,244.827707562,1113.82328121,9.22700045858,1078.23333078,6.66400392598,391.168227706,1085.64342855,161.240011747,162.544,322.069876565,163.654,342.966,128.831810403,57.5455805319,161.244,144.932,163.594634869,-161.797,0.99992
4132,4132,76.0407195952,1122.89027297,104.83465877,722.901661717,6.71429850575,1092.00459274,1051.97871535,160.153598065,162.559,584.02265617,162.335,343.018,130.437932739,507.981936575,160.166,143.255,162.270671284,-160.808,0.999911
4133,4133,113.634115285,1084.18691687,261.757101802,378.681447407,6.68826129091,617.10421768,794.443798936,158.64551786,162.653,267.092943424,160.707,343.096,132.012886129,205.38290771,158.65,146.875,160.641276119,-160.014,0.999903
4134,4134,124.770743961,501.239799991,43.676786631,294.086052677,6.76724883688,475.964776965,392.642306313,158.094807039,162.657,265.20553949,159.928,343.189,136.547386987,116.511046145,158.101,149.518,159.835459685,-159.589,0.999905
4135,4135,29.8107482984,447.754303416,28.568858764,310.840364621,6.67620808674,370.779541316,388.490793632,157.300521333,162.686,258.111858384,159.063,343.224,142.771787615,111.756017346,157.293,146.1,159.019228524,-158.943,0.999977
4136,4136,108.905705549,667.018995046,78.6417999523,341.282807375,6.55855308289,477.692792495,465.349497659,156.208285734,162.744,311.280826107,157.802,343.254,138.52614078,127.898806592,156.206,135.911,157.71756286,-158.141,0.999942
4137,4137,126.095778961,568.133859371,53.2462044317,348.293900877,6.48372694421,507.079634636,429.321622725,156.750745073,162.818,303.045178287,158.106,343.301,140.713678294,122.243817176,156.755,139.339,158.01803466,-159.2,0.999978
4138,4138,103.395661911,1143.53256733,228.509853503,354.85386821,6.42189392055,432.508526658,609.19037657,157.502370983,162.889,324.133345867,158.63,343.382,133.961438954,107.011024484,157.5,130.452,158.543912215,-160.123,0.999972
4139,4139,19.8451309964,1062.95403194,1.93442897338,1056.12664188,6.38366404239,581.532794829,1060.3376813,157.830392486,162.87,282.968773557,158.804,343.423,121.353413942,239.326581381,157.833,132.448,158.708334854,-160.365,0.999884
4140,4140,63.1996680091,1024.12661176,4.718066152,1009.40336961,6.44608356588,421.505709516,1016.68502942,158.250283747,162.931,141.432358415,159.206,343.483,105.997569766,126.040841849,158.257,141.074,159.086655379,-160.401,0.999992
4141,4141,249.209717135,1030.4624315,2.98402702369,1018.90654992,6.43187126901,1016.45837077,1023.51670177,158.329062492,162.929,632.834043951,159.295,343.549,106.334212635,383.624326816,158.326,130.732,159.210848961,-160.664,0.999979
4142,4142,3.86929085435,1018.74998924,5.3749702682,1001.17445115,6.41951148704,290.147562758,1012.83053116,158.822070924,162.941,134.297066203,159.748,343.62,105.369206873,118.247052976,158.833,131.478,159.649947091,-161.122,0.999941
4143,4143,55.2658348846,1012.06162753,5.78155959673,994.302499991,6.44288416783,564.900097153,1003.99505147,159.028719237,162.956,304.940924909,159.948,343.642,102.084901321,186.58165774,159.037,136.926,159.825084669,-161.344,0.999868
4144,4144,252.058214982,989.289380937,2.06289077303,983.152662347,6.37745925799,372.73175526,985.657241317,159.613786078,162.922,312.394985121,160.508,343.721,96.8311330824,60.3367701388,159.614,135.481,160.40901644,-161.826,0.999997
4145,4145,51.4637492881,991.860097109,2.89400742549,980.884656557,6.42765306778,728.426526158,986.19078507,160.275382739,162.903,251.163523125,161.206,343.746,96.7112466176,234.737224593,160.282,132.487,161.102609718,-162.237,0.999974
4146,4146,10.7149217187,60.8782306244,15.2408864292,8.31591280431,6.44054726593,342.412295357,33.7735897091,160.017984321,162.956,75.6080419337,160.93,343.784,26.0940211406,89.8070294635,160.015,130.877,160.847271238,-162.365,0.999923
4147,4147,8.05101288567,84.1608872403,12.5894798927,27.5635830036,6.36898952285,93.5799880333,54.3468019335,160.695422087,162.951,39.865730871,161.649,343.801,38.271601285,26.0783442205,160.698,130.282,161.547744175,-163.7,0.999983
4148,4148,9.10552132241,85.1518746512,13.4743288927,24.7354986865,6.39633508203,86.7761050419,54.3111349519,162.656136886,162.957,41.3472674724,163.597,343.783,38.1837262763,21.9520589252,162.652,131.275,163.525565896,-165.933,0.999983
4149,4149,13.4470329493,989.944414577,201.81071954,324.189622058,6.31102400469,89.3853406023,796.783243524,163.387870221,162.933,46.8803226388,164.358,343.819,94.888702633,22.9059389636,163.387,132.026,164.278308051,-166.525,0.999992
4150,4150,128.293126765,980.32702475,207.94512226,452.26797986,6.36211753326,520.615606142,700.169663613,164.621767968,162.956,297.883370686,165.489,343.844,95.6773085623,164.51400225,164.614,140.639,165.399694076,-167.809,0.999977
4151,4151,69.1752596065,356.633585354,40.2566471909,133.032710617,6.33649572379,309.939153669,188.574918724,166.468365193,162.939,173.036415332,167.317,343.849,78.5404085647,80.4213613574,166.458,137.609,167.22332454,-169.893,0.999962
4152,4152,15.9847191599,64.8923123722,8.18714615934,14.6067875117,6.32946047274,206.022350028,55.084857611,167.780569543,162.945,90.9262076035,168.588,343.878,39.0030110671,62.3253598229,167.776,133.144,168.494913187,-170.831,0.999964
4153,4153,10.4073310028,320.990638443,32.0149870627,97.7371110202,6.28573415169,340.26156008,142.347724037,169.269987216,162.951,63.5093249565,169.945,343.903,70.8895219929,89.1403456669,169.259,133.138,169.874277018,-173.091,0.999945
4154,4154,10.3086191956,123.577273929,7.19003431923,79.9207613125,6.13527850187,219.086885267,92.2203647515,171.012463731,162.932,79.1780399568,171.598,343.896,57.1423208281,63.1783628156,171.006,127.692,171.522284187,-174.729,0.999969
4155,4155,14.8972728833,341.55972775,48.6439094162,175.060809401,6.11121980266,464.590173354,279.660380844,172.935562889,162.901,174.243051737,173.446,343.848,88.5015506517,172.851958204,172.927,127.543,173.369457551,-176.57,0.999986
4156,4156,140.729486664,320.842593137,39.1990298451,127.25347688,6.15967805926,303.546519153,169.812667427,174.818868753,162.951,215.427835179,175.266,343.833,75.3660347295,54.1836954223,174.809,132.607,175.202863575,-178.033,0.999954
4157,4157,15.1608185427,1001.1521431,0.919732815257,998.098016805,6.28158202261,222.10696789,999.99773699,175.231896187,162.857,111.985272305,175.669,343.813,101.562653538,68.2901280647,175.22,140.113,175.591213518,-178.512,0.999998
4158,4158,26.740123488,1011.76295832,1.01793721115,1008.51686133,6.18554387056,808.452219555,1010.33380411,177.592223944,162.829,326.805761912,177.951,343.802,107.649552697,343.993358188,177.578,132.635,177.906740915,-180.691,0.999932
4159,4159,19.8926125036,1011.15519325,0.786249098988,1008.48482586,6.28339059177,680.94884286,1009.9931923,178.500451855,162.939,256.809452677,178.895,343.817,107.280434744,300.597235902,178.498,138.9,178.810958589,-181.457,0.999943
4160,4160,31.4463940979,1028.37225359,4.18859393633,1013.51877362,6.48467813995,416.399468578,1015.94635039,178.949567595,162.938,198.346686981,179.327,343.811,109.244409948,136.212733184,178.937,153.365,179.231780937,-181.63,0.999965
4161,4161,115.555722881,1005.96751524,1.02180602803,1002.91974569,6.4442557564,853.1685768,1004.43264894,180.192671551,162.957,385.250979721,180.53,343.854,105.14008222,278.984105798,180.183,150.448,180.463885141,-182.623,0.999988
4162,4162,37.5220764693,1010.61356049,0.706167717035,1008.60321948,6.48054303973,37.5220764693,1009.54759051,180.473214739,162.914,37.5220764693,180.812,343.843,107.064630876,0.0,180.465,148.877,180.727539122,-182.517,1.0
4163,4163,109.225899714,1015.7050564,1.03181925084,1012.76105279,6.48721209383,1010.75143942,1014.30525789,180.692509128,162.98,417.702462646,181.041,343.882,108.208630673,349.066107994,180.691,142.338,180.960668994,-182.485,0.999992
4164,4164,104.86171957,1015.91623385,0.887676214377,1013.03812382,6.56873368146,477.388157547,1014.28177177,180.291779839,162.953,242.757471168,180.679,343.891,109.045696545,166.757753349,180.287,149.138,180.571161371,-182.108,0.9999
4165,4165,12.2786555676,1020.66197455,1.70294483818,1015.09725402,6.55405416425,707.044269561,1018.10549252,180.801665535,162.985,276.943901024,181.203,343.9,109.129179229,231.633222166,180.799,143.586,181.108618651,-182.923,0.999863
4166,4166,13.5207548781,1024.22706228,4.79138957765,1010.25382621,6.71190728979,773.912866425,1018.7250661,181.14215414,162.894,393.716810652,181.529,343.894,110.853139186,380.196055774,181.138,154.989,181.44267222,-183.439,0.999933
4167,4167,42.4541905998,1037.46246083,2.87293123859,1027.15325223,6.7510642281,689.194040454,1030.48892541,182.4817446,162.911,245.443584493,182.873,343.892,111.759252867,235.108697151,182.474,148.514,182.7722405,-185.267,0.999919
4168,4168,72.5053724033,1017.36150453,2.57060978514,1009.35513606,6.96685914998,296.098597418,1013.77993529,182.982712907,162.996,182.385714489,183.453,343.945,107.651385158,98.412832582,182.981,163.041,183.348297297,-186.335,0.999956
4169,4169,153.399343509,1001.23208819,2.47395338827,993.612665606,6.93608623947,584.007841636,996.953141149,185.16719039,163.053,364.858283655,185.629,343.966,102.059780116,175.87927463,185.162,162.381,185.559982351,-189.163,0.999941
4170,4170,311.471400472,1007.1641575,1.06345917654,1003.51581797,6.9614939066,365.2286925,1004.93169264,187.519420351,163.011,338.350046486,187.948,343.928,106.545525143,26.8786460143,187.52,152.027,187.878833731,-191.503,0.999958
4171,4171,15.5326447512,1008.60056083,2.0360344518,1001.28970915,7.1331049838,652.433853328,1004.39538726,189.482414402,163.039,403.105194478,189.872,343.929,104.023065251,235.841942449,189.472,170.405,189.783573857,-193.832,0.999989
4172,4172,44.2864287615,1007.71341957,3.97494681964,992.926497541,7.25595308092,44.2864287615,1001.03761551,192.249140028,163.041,44.2864287615,192.648,343.927,103.339270383,0.0,192.234,175.788,192.570949758,-196.858,0.999913
4173,4173,1020.26578493,1007.61081316,2.23496365508,1000.8393176,7.30613031513,1020.26578493,1003.22047438,194.744217433,162.977,1020.26578493,195.145,343.934,103.590021599,0.0,194.744,169.641,195.044808641,-199.698,0.999977
4174,4174,89.381965424,1012.22155389,2.08133928863,1006.15122522,7.51957389344,1014.3087936,1009.18478565,198.823334181,162.948,328.725524101,199.225,343.933,105.485038656,323.388434183,198.823,189.435,199.113998394,-203.716,0.999954
4175,4175,71.132342661,1022.99339384,1.4506655124,1017.55078592,7.66108576313,163.453895373,1019.3679692,201.490892721,162.974,103.617061636,201.914,343.941,110.077629863,42.3628839923,201.488,199.622,201.836550683,-206.092,0.999923
4176,4176,219.380015641,1034.85109246,2.82655705655,1025.67264613,7.72819327006,796.586669175,1029.55175522,204.270708743,162.914,438.791493372,204.743,343.975,110.485322776,236.467363193,204.276,206.838,204.640181235,-208.777,0.999919
4177,4177,45.6455020437,1015.15282164,1.35419019397,1010.25912253,7.90773303914,45.6455020437,1012.00965029,206.064649399,162.942,45.6455020437,206.607,344.002,105.516284653,0.0,206.081,227.708,206.50462865,-209.713,0.999992
4178,4178,19.570026838,1019.78938001,2.17784596172,1012.85111997,8.0152211872,1018.96154806,1017.49023727,207.57733427,162.889,327.633962709,208.164,344.041,106.90282869,327.433094789,207.56,214.299,208.113072143,-210.461,0.999941
4179,4179,48.4818648169,1032.98923557,1.92127503097,1026.7918108,8.14260544569,841.594612799,1029.21711498,208.278188606,162.881,255.668046712,209.031,344.097,111.011086033,338.593808727,208.276,227.205,208.990709021,-209.937,0.99999
4180,4180,67.9097784907,1036.66207468,1.51202977783,1031.23015711,8.5090933197,354.701056839,1034.8692614,207.523381964,162.826,172.11927363,208.399,344.133,112.988737715,129.534991379,207.529,239.72,208.387734755,-208.355,0.999925
4181,4181,24.9515983624,1010.25124408,1.63588243265,1004.09763427,8.97454800259,630.996239897,1006.75045641,206.684891999,162.961,268.674816227,207.736,344.158,104.036813866,237.168966624,206.689,263.201,207.753745928,-206.967,0.999934
4182,4182,47.93629299,1010.93171297,1.89200807305,1003.86859339,9.48780250743,371.335389567,1006.85169086,204.550001222,162.958,176.661046893,205.963,344.176,104.395893928,126.653357602,204.567,294.446,205.912172779,-204.019,0.999935
4183,4183,107.791191127,1010.19462068,1.32141551637,1005.84538337,9.6719628234,373.004608419,1008.15309782,201.647590242,162.946,279.587815387,203.076,344.232,105.233017234,103.387411927,201.655,265.281,203.025651993,-200.491,0.999945
4184,4184,11.4008484674,996.288491114,0.775283399421,993.74096209,10.1020271342,461.633779187,994.889368482,198.074867068,162.928,125.636472825,199.868,344.265,99.3118384403,140.377268053,198.067,288.863,199.850232354,-196.396,0.999967
4185,4185,20.0117001795,991.410399447,1.69193776118,985.566666449,10.3698746639,419.098548879,988.032316428,194.151930665,162.961,168.543392045,196.489,344.271,96.2304106097,133.262816322,194.172,297.427,196.481066052,-192.083,0.999973
4186,4186,94.9095800036,996.984152404,2.1730800005,989.386558277,10.5960627401,414.572266036,992.42722239,190.890860259,162.953,299.310435477,193.98,344.305,98.7807336905,144.926147934,190.901,309.44,194.029771583,-188.594,0.999941
4187,4187,134.533062254,997.53977854,2.43536648395,988.461313552,10.7071886471,508.123823587,993.273107959,187.952536841,163.004,278.048849369,191.807,344.36,99.0048884075,164.340873172,187.97,318.861,191.884731116,-185.881,0.999981
4188,4188,16.1352135831,1019.37601896,3.47872403637,1008.70226918,10.8146302492,353.085527941,1014.2988867,183.972485452,163.056,159.683729797,189.821,344.413,105.511522475,111.60467195,183.976,311.85,189.973243709,-181.832,0.999936
4189,4189,169.377021286,1009.06417256,1.78616908548,1002.64743815,10.836501018,440.665329232,1005.53536091,180.282184502,163.079,305.021175259,188.247,344.487,104.007023367,135.644153973,180.307,317.649,188.410222101,-178.659,0.999927
4190,4190,72.3172264681,1006.43308346,2.62468162365,998.436645832,11.0134937196,541.343980889,1003.17979828,177.084212926,163.124,233.415153533,188.228,344.551,103.473085784,217.816450329,177.115,349.003,188.408906154,-174.758,0.999984
4191,4191,94.2307830836,999.424596019,3.24764194878,988.502892187,10.954113038,850.10644895,993.48386441,173.965111233,163.071,472.168616017,189.667,344.595,100.145036162,377.937832933,174.01,346.241,190.010774694,-171.213,0.999975
4192,4192,101.883892166,994.743016262,2.26180216314,988.804963947,10.9562304768,904.082544589,991.548114935,170.066338205,163.088,434.662598934,189.909,344.624,99.4621061199,341.225648214,170.088,358.299,190.230642489,-166.911,0.999942
4193,4193,39.8552640501,986.792278362,1.84884559736,979.976526847,10.9764660089,542.124848896,983.531856736,164.226244172,163.069,201.70393491,190.527,344.651,95.6059642393,190.420531356,164.265,359.697,190.906938662,-160.244,0.999844
4194,4194,15.3185076733,995.86297298,2.3129025508,988.661504977,11.1208540399,411.247447184,993.260581169,159.895118912,163.187,144.660002974,192.026,344.705,101.436702629,151.987888588,159.947,387.039,192.307374989,-155.211,0.999907
4195,4195,6.62575440534,998.446226068,2.60862179295,989.189170656,11.0766016819,429.998909355,994.152254337,155.168077677,163.178,237.210929769,193.467,344.738,101.133404612,150.948456487,155.217,359.362,193.806920454,-151.281,0.999903
4196,4196,241.722415138,998.522580572,2.01542106375,990.667574482,11.359857948,364.286965022,994.321839874,149.303660572,163.173,304.113414113,195.099,344.798,101.075352976,44.1886540972,149.329,391.365,195.416428159,-145.134,0.999867
4197,4197,28.0818324522,985.871943526,2.35690646779,978.502161429,11.4268800324,533.893159075,982.473521521,145.673458321,163.217,209.905401529,196.668,344.829,94.9890666528,229.665360757,145.734,394.616,196.859504007,-141.312,0.999828
4198,4198,23.0712727853,994.889617902,2.51817267532,984.733245323,11.4461160693,508.891380237,989.079966029,139.765864113,163.197,311.487537553,198.779,344.829,98.0279014782,178.810438996,139.822,395.095,198.904047264,-135.383,0.999975
4199,4199,85.6943115292,985.819589067,2.26636626798,978.535008893,11.6918808426,517.01554712,981.863397794,135.61399557,163.183,257.10096776,199.007,344.877,95.8734849458,179.964749323,135.657,429.675,199.140999347,-131.746,0.99988
4200,4200,24.6056572799,990.401228722,2.58471905291,982.258258124,11.7726741909,252.423238376,984.664342605,131.84317099,163.173,140.375832226,198.242,344.918,96.0702735593,87.6462269588,131.896,425.256,198.339350204,-128.059,0.999799
4201,4201,138.280246561,991.595450184,1.95707709126,983.614160257,11.7976303395,519.9954244,988.386287461,129.195064128,163.14,375.970585637,198.145,344.961,97.1855095858,169.325207239,129.225,425.176,198.280670806,-126.045,0.999987
4202,4202,16.8197575694,1000.3151399,1.37202062331,995.709599481,11.7724136429,561.176340857,997.960452512,124.206319993,163.105,248.06785642,197.608,344.979,101.830528975,218.56074571,124.245,404.606,197.690605909,-122.315,0.999924
4203,4203,4.56271595297,1001.80174213,1.47980872436,997.486295125,11.8763368349,264.320292325,999.361333737,121.510817213,163.165,142.678499932,195.905,345.045,102.520448939,105.456653543,121.534,431.15,196.016801834,-119.769,0.999923
4204,4204,298.1259155,1033.53510254,1.53612859487,1028.45052995,11.8033203153,904.833057455,1030.81885743,120.451973538,163.108,601.479486478,194.003,345.093,114.476433754,303.353570977,120.474,412.019,194.080292375,-119.593,0.999961
4205,4205,134.24606901,1036.05300979,2.9696654633,1024.61014575,11.7796460121,134.24606901,1029.5097179,118.734460226,163.116,134.24606901,191.778,345.128,114.131748928,0.0,118.73,421.674,191.866524027,-119.519,0.999969
4206,4206,1037.77067521,1025.19248561,1.43422763693,1020.8542764,11.5634255902,1037.77067521,1022.94292884,119.082051432,163.152,1037.77067521,189.6,345.196,111.227594606,0.0,119.078,398.996,189.701109069,-120.263,0.999958
4207,4207,131.075639847,1026.30785244,1.24703180694,1022.67636369,11.2403560689,1026.49126777,1024.17915798,120.204047964,163.122,578.78345381,185.168,345.231,112.188779092,447.707813963,120.2,368.018,185.169818275,-122.123,0.999935
4208,4208,51.3437487405,1048.862137,2.90065297987,1039.78616944,10.9663187682,921.081173203,1043.49274411,121.938573821,163.041,500.567952887,181.747,345.27,116.585919312,311.287531367,121.912,335.62,181.850704861,-125.005,0.999825
4209,4209,52.4711995771,1054.053257,1.32700763279,1050.18594757,10.7441148725,552.691727252,1051.99687249,125.014314852,163.008,292.646454945,178.423,345.308,124.776135271,204.696942261,125.009,327.469,178.460336957,-129.596,0.999916
4210,4210,197.793072258,1064.27299989,160.056539564,318.271253204,10.4699320158,766.123466058,409.128940396,128.951269071,163.067,379.231304281,175.255,345.304,133.57989525,229.034695744,128.942,303.571,175.249924896,-134.865,0.999925
4211,4211,87.5704110485,304.057582669,4.66683179421,280.946333864,10.1884326382,354.514947641,292.440113255,133.950781128,163.007,232.440761811,172.685,345.332,137.031974631,83.4008115763,133.929,290.435,172.708795663,-141.134,0.999875
4212,4212,72.711019203,299.587369301,3.48542250343,282.238052787,9.93261612127,296.249098134,292.093318054,140.632394333,163.039,211.774557883,171.33,345.352,135.478298371,67.0170543149,140.606,270.91,171.40833326,-148.729,0.999987
4213,4213,78.0998303297,1063.19960268,221.884902649,288.466891713,9.89142101444,318.300813361,990.116565366,147.928127822,163.093,163.985734711,169.803,345.374,125.69442836,70.4198273646,147.903,279.294,169.893558211,-155.857,0.999941
4214,4214,71.541015761,1054.35511181,1.2881117273,1050.51726715,9.66681655085,584.318836516,1052.40936366,153.195635237,163.102,211.490212942,168.996,345.383,122.723294243,172.768847192,153.177,267.653,169.096821793,-161.33,0.999976
4215,4215,132.000632715,182.317365613,5.40065591989,153.483451224,9.50182922776,467.863441224,161.44047222,160.247555605,163.06,210.951985412,169.837,345.365,98.1440592227,108.83481338,160.224,258.335,169.943273256,-168.111,0.999968
4216,4216,12.7957852696,186.922460132,6.36027456964,161.439607499,9.34819175602,218.778554414,172.935372589,166.768919439,163.084,122.249694894,172.21,345.38,104.07687347,73.8434708424,166.747,243.442,172.310234703,-174.779,0.999961
4217,4217,106.666093493,172.2790929,3.63258740432,152.955599538,9.23398346576,234.955846668,159.830719112,172.495343475,163.131,164.778566261,175.581,345.338,99.7457799758,29.8609784225,172.471,241.969,175.621739689,-180.109,0.999943
4218,4218,14.3724824719,174.899723445,4.29622382668,155.464071923,9.21306517389,177.089437971,166.962991179,178.460746665,163.15,115.124093319,180.543,345.356,103.018401855,59.1985549162,178.456,251.827,180.557944012,-185.095,0.999887
4219,4219,46.6967685818,172.36020295,4.5509351381,154.501035673,9.31408505302,233.515236253,164.500219507,182.436260298,163.143,153.158337485,184.078,345.357,101.931207476,43.0854480652,182.404,262.302,184.144817319,-188.669,0.999919
4220,4220,13.412415186,169.896014454,4.45956665397,148.040325927,9.376389753,178.822833797,157.241762215,186.592448574,163.16,130.260493109,188.031,345.354,98.7550789168,59.7814112286,186.593,266.964,188.007414392,-191.644,0.999906
4221,4221,10.1813726501,247.571866726,6.65334934172,214.480978087,9.29426870686,217.754572861,224.069343943,188.795844795,163.224,111.228397299,190.4,345.338,124.517576902,85.2530974427,188.777,267.15,190.382698554,-193.208,0.99993
4222,4222,6.00943575346,260.862873663,11.5241895527,216.591115316,9.32078674802,270.426215065,241.480675528,189.927686324,163.25,143.859164686,191.593,345.334,130.554919066,104.215196447,189.93,268.265,191.551460075,-193.593,0.999924
4223,4223,20.5950806993,273.279248468,4.98641819866,245.345173282,9.11657199117,277.674194468,258.877451261,191.291394954,163.189,204.526817413,192.971,345.327,136.271258401,94.1030116148,191.303,256.16,192.908028762,-194.254,0.999943
4224,4224,24.4277835502,267.978551732,8.11329356408,236.605352969,8.89521514647,270.738410393,257.672228765,191.50775314,163.111,218.105685477,193.285,345.319,136.621455413,75.9443767905,191.5,248.335,193.264777365,-193.734,0.999949
4225,4225,16.3597667978,268.443491994,4.02465010801,249.449320437,8.78199408989,265.712798399,257.170248459,191.795281832,163.092,191.003857141,193.688,345.307,135.372058964,88.7118656324,191.782,252.342,193.642348108,-193.354,0.999898
4226,4226,13.9309970815,270.747700966,6.05276102733,246.775298374,8.62206334436,278.309082589,258.0027382,190.424170101,163.069,160.491634264,192.328,345.29,136.214854957,116.92995412,190.426,234.036,192.253652162,-191.549,0.999951
4227,4227,16.0550443624,262.781880899,7.03927376067,229.655688576,8.58313209068,269.6211104,242.664365523,188.52647183,163.054,159.396141532,190.607,345.306,131.798959189,114.570511035,188.523,243.325,190.520085765,-189.07,0.999966
4228,4228,15.9851736112,246.162323073,4.32948419477,227.20027095,8.45732063436,273.735198043,238.060115431,187.22153201,163.101,183.045863552,189.273,345.267,129.638086308,88.4892599841,187.218,233.052,189.189961194,-187.513,0.999992
4229,4229,57.2694326671,267.639556379,4.85657257578,246.719382196,8.29878232341,273.357818613,254.688837087,184.354426785,163.023,230.00085843,186.474,345.279,135.43771142,62.1014053799,184.343,222.561,186.428738347,-184.081,0.999914
4230,4230,29.9701535224,270.267747483,101.11172986,15.9773939285,8.18897306115,278.688602979,202.168664423,182.488540673,163.086,219.531094092,184.692,345.257,108.267985581,74.1725007009,182.492,213.277,184.610667829,-182.366,0.999963
4231,4231,16.7592316913,268.018395443,27.4102392042,16.9633226953,8.02187625365,262.625749247,255.003904348,179.262674752,163.101,185.778037276,181.597,345.226,134.394945949,91.7835956243,179.272,204.436,181.546824168,-178.805,0.999996
4232,4232,11.9641131987,13.9614753517,0.715005688505,11.0425396497,7.91430465867,264.354507965,12.7853746641,176.296719611,163.231,79.5060112631,178.792,345.236,11.8963677244,97.4583552634,176.309,194.204,178.720613269,-175.652,1.0
4233,4233,7.2195452264,12.253920716,0.984921919738,8.86481207258,7.83321781257,244.235889777,10.366306961,174.269993935,163.212,32.6004920655,176.655,345.241,9.74331292401,58.5617435951,174.28,201.75,176.623205081,-173.632,0.999987
4234,4234,7.78569057759,14.1057408968,0.757735163032,10.2391220407,7.68136560318,264.827400283,12.2123081826,172.004710326,163.213,28.2368909033,174.503,345.233,11.4249770353,57.5592209143,172.016,179.489,174.446344554,-171.18,0.999998
4235,4235,9.78320055803,14.6985124106,0.763112923563,8.64354000261,7.63520991156,236.466141946,9.86626060018,168.752686907,163.226,31.3070665214,171.465,345.209,9.27426658702,54.394821921,168.756,184.505,171.432509466,-167.789,0.999957
4236,4236,4.37017181067,20.7886364923,0.993177502623,15.0452779751,7.62359090144,222.855323606,17.3571031344,165.78400618,163.249,19.6944352758,168.702,345.224,15.7010146302,36.747532833,165.807,186.794,168.68912128,-164.851,0.999955
