AverageReturn,AverageAbsQ,StdEsReturn,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MinReturn,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageAbsY,MaxReturn,AveragePolicySurr,AverageEsReturn,StdReturn,AverageQ,Epoch,PolicyRegParamNorm,AverageY,MinEsReturn,MaxEsReturn
1792.190732,310.727,475.013389445,3523,252.811,8.01069628209,257.039469392,0.999789,197.650627232,300.3,310.64285185,3862.03531435,-312.55,378.970551146,926.938649062,310.477,3523,193.974,310.487322556,-8.30306972935,1343.57933796
1514.72486854,310.71,503.366542875,3524,252.86,7.9758321669,175.92368547,0.999834,166.129534682,307.853,310.630313446,3757.78701036,-312.529,794.238257546,1017.3713904,310.419,3524,193.999,310.432734302,268.465701025,1611.67244333
1052.90860384,310.537,431.041306786,3525,252.915,7.95076345232,121.311021061,0.999865,154.328872221,304.808,310.443200111,3262.27205463,-312.442,502.15517023,821.33738315,310.266,3525,194.016,310.260984203,1.06508986054,1135.87834913
1189.30245225,310.697,454.50928492,3526,252.929,8.11056794187,128.595284185,0.999768,202.484736375,333.337,310.627034903,2562.2022852,-312.548,304.27001442,560.117453712,310.447,3526,194.026,310.451568817,-1.40780834447,1314.78985524
1287.26186081,310.731,311.783169557,3527,252.958,7.86240292437,302.884280018,0.999785,222.93032933,287.036,310.659768253,3397.64804646,-312.576,553.486822563,608.263679043,310.481,3527,194.058,310.485887197,64.7722300821,935.521862127
921.846378822,310.365,436.491602094,3528,252.992,7.85709864193,123.854002383,0.999823,192.28728741,284.306,310.274287356,2262.01584335,-312.214,610.837936501,537.215201919,310.104,3528,194.08,310.111311892,3.11875178286,1194.29064995
854.240382934,310.568,179.469611714,3529,253.068,8.01419238685,196.271402624,0.999776,208.632184824,312.186,310.488099342,1841.92146202,-312.316,228.382526551,497.015935306,310.336,3529,194.108,310.337940808,-11.7439305525,655.521331459
931.960191023,310.401,240.829179229,3530,253.127,7.96661991689,148.32135287,0.999827,196.276275266,294.9,310.329521836,2336.41834968,-312.205,178.533221255,563.25134336,310.18,3530,194.149,310.189779546,-9.44929342577,801.286168988
771.428016224,310.247,190.335540182,3531,253.166,7.82976471334,138.132214525,0.999802,164.612302006,277.956,310.165556614,2289.34381058,-312.1,189.689766415,512.04374277,310.016,3531,194.169,310.019262675,-9.61358821537,484.784551949
820.508095619,310.359,368.460022184,3532,253.187,7.91214571766,111.797509382,0.99978,171.606624154,293.82,310.276958477,2792.7731156,-312.172,448.533557706,575.363526433,310.121,3532,194.183,310.124075388,42.1782293711,1094.40107017
1149.77070112,310.429,584.72268457,3533,253.217,8.038671083,126.825098274,0.999671,180.363231109,305.187,310.333297338,3463.85695134,-312.152,674.450056076,690.80261824,310.164,3533,194.214,310.172388547,112.142847456,1605.01494136
943.968963089,310.222,449.028177211,3534,253.243,8.05893142742,139.017790038,0.999804,150.744721485,312.434,310.155234286,2385.88833652,-312.031,248.406420595,542.09049454,309.978,3534,194.236,309.98054865,-3.79404849728,1502.90799181
891.448602532,310.083,332.384957748,3535,253.257,8.03530428392,100.033427957,0.999767,157.169968087,294.392,310.004810454,4195.9697936,-311.815,222.329292488,871.337888541,309.83,3535,194.251,309.841442142,-10.3103975847,1096.50587441
1090.44661468,310.368,480.6722347,3536,253.281,7.97472413417,164.868740904,0.999798,202.917637413,283.106,310.282993646,2911.28830425,-312.211,437.729220466,795.778453115,310.114,3536,194.258,310.112610478,-3.59338706544,1154.97495744
1292.7824459,310.307,257.030306845,3537,253.294,8.09578724433,206.693808199,0.999696,234.575837819,308.384,310.220714037,2457.02041021,-312.229,778.616133038,559.861385822,310.017,3537,194.279,310.009860982,366.497011095,1015.16648478
1115.4314453,310.538,433.456083901,3538,253.31,8.09464049535,319.998050991,0.999827,212.271560404,311.072,310.453238181,2966.92767411,-312.449,630.374106794,625.007712932,310.273,3538,194.328,310.279251494,-1.09283059224,1207.0146121
1382.97407356,310.606,212.10858014,3539,253.344,8.03393825817,350.571717789,0.999828,219.191364179,306.037,310.520890857,3271.6110381,-312.477,322.462768572,748.313617141,310.322,3539,194.341,310.327699659,-0.165251219671,595.342524138
1177.85884639,310.325,767.617052223,3540,253.392,8.05792339619,168.133458345,0.999834,199.975879245,306.062,310.234946037,2724.49926807,-312.237,821.342707628,701.749961709,310.038,3540,194.342,310.042717627,-2.75220305919,2079.71526567
1727.61715896,310.406,262.61214753,3541,253.41,7.97536898569,409.483823404,0.999736,253.066298891,301.547,310.329257214,3834.80824368,-312.375,294.396163881,949.51801389,310.149,3541,194.383,310.152115477,6.32854524149,821.072374564
1175.4877307,310.519,241.120249549,3542,253.43,7.97990444431,189.087669039,0.999865,215.634310027,290.195,310.425099876,3521.47116809,-312.438,684.524681458,776.686854938,310.234,3542,194.383,310.237815917,380.026330812,973.982832749
1482.39316911,310.606,355.889568879,3543,253.466,7.98219101925,314.514400631,0.999832,236.163433245,296.307,310.514972967,3491.99222219,-312.547,424.723064318,744.307663122,310.343,3543,194.395,310.35077682,1.97520571899,1052.69809075
1096.26611868,310.737,283.638938678,3544,253.514,8.00904908281,235.702456154,0.999827,216.45508268,316.043,310.651329907,2779.06669807,-312.655,648.71001163,693.28870744,310.486,3544,194.453,310.48709355,329.170569528,958.647454494
1284.67837533,310.232,517.063463615,3545,253.541,7.93246429958,158.471155542,0.999894,221.153661637,303.277,310.153121243,3831.86139385,-312.084,399.727947423,824.736415268,309.974,3545,194.46,309.981719637,-12.1696201758,1485.07254756
973.291411405,310.378,204.728251313,3546,253.605,7.99091004687,178.477281603,0.999909,205.758002018,302.691,310.287045576,2812.16878463,-312.155,184.367156697,693.066460966,310.1,3546,194.477,310.101713256,-12.5831046577,541.722549844
1439.4780505,310.441,354.9831834,3547,253.651,7.97841154838,198.901317996,0.999758,215.155809202,311.262,310.363801103,3674.59087368,-312.317,282.69385785,957.550904238,310.209,3547,194.491,310.210666736,-3.65374927413,776.088701088
2026.43917202,310.645,207.202251449,3548,253.665,7.89892653006,191.354337164,0.999873,205.478772222,291.118,310.552342673,4301.60049217,-312.58,204.03984788,1303.26375799,310.38,3548,194.522,310.381520467,-7.83316377715,628.989636433
1791.73889941,310.489,271.112179593,3549,253.714,7.87682464669,231.542011597,0.999776,226.869269279,281.002,310.383662334,3823.18116331,-312.343,336.605565159,1155.0391879,310.216,3549,194.555,310.210507299,0.546366417025,767.305080619
1995.23383752,310.477,395.170766787,3550,253.767,7.88920275118,191.137319043,0.999837,232.495950437,292.072,310.392116062,4775.26472048,-312.461,403.047188104,1293.70632797,310.235,3550,194.549,310.243394417,18.285192871,1221.44581486
1581.61372646,310.707,285.536218284,3551,253.757,7.90039518593,344.264601394,0.999771,217.060130112,288.073,310.604998138,4237.63940382,-312.607,492.571480121,1063.36540488,310.449,3551,194.553,310.457699576,15.4508764652,976.087634966
1169.56959395,311.272,839.815922474,3552,253.77,7.87963896423,337.028803335,0.999903,200.297204354,285.429,311.197054163,3413.03660214,-313.229,875.373293266,745.902391061,311.034,3552,194.58,311.034899157,151.220260583,2052.70312264
2131.30514317,310.946,808.045851333,3553,253.792,7.96578941679,246.972705891,0.999806,219.449092695,298.987,310.862867068,4322.50232095,-312.964,735.834236069,1247.92570474,310.707,3553,194.623,310.711436933,-8.60173144344,2252.67602554
1560.82281656,310.724,1023.28546009,3554,253.825,7.9283443386,298.830172413,0.999825,220.140736606,287.804,310.643999057,4656.43310466,-312.705,963.31971561,983.226416486,310.475,3554,194.603,310.483213847,91.4703443483,2399.5337117
1425.42952144,311.321,1072.88916233,3555,253.836,7.93037241879,112.926880628,0.999737,194.344363252,291.801,311.217291116,4043.84219671,-313.243,1168.84065559,1106.41610079,311.058,3555,194.661,311.05690001,326.099886619,2682.9039197
1236.99161917,311.447,313.440835343,3556,253.871,7.90640947463,145.310543047,0.999775,201.44210333,288.097,311.36515959,2491.13982011,-313.357,409.552376319,724.284882995,311.213,3556,194.664,311.222509582,5.72844498499,809.042985691
1028.05475074,311.174,218.765891835,3557,253.905,7.93767820817,311.693127942,0.999731,217.506309954,294.306,311.095077361,2186.41407687,-312.958,539.601465827,550.773128647,310.937,3557,194.686,310.943349272,249.904366018,859.325526469
741.364281027,311.103,235.31563985,3558,253.924,8.10454217613,313.662820917,0.999844,198.458682282,311.965,311.027017935,2115.35613572,-312.813,197.179280381,459.142744367,310.858,3558,194.722,310.860763206,-7.13014109778,811.300902867
1059.82775415,310.972,198.216637427,3559,253.954,8.0875655563,99.0246231227,0.999831,178.257477821,312.992,310.893482067,2500.24051462,-312.72,274.051716719,645.627056218,310.706,3559,194.732,310.711539009,107.25274191,686.811375842
1015.21822343,310.858,279.509974982,3560,253.997,7.93498221513,220.917650297,0.999803,173.158735922,285.369,310.784760619,2354.34041683,-312.662,667.932345396,627.38293354,310.598,3560,194.739,310.611299808,318.88806243,1049.90366254
1604.73846681,310.886,208.16604842,3561,254.027,7.9496908068,112.376823909,0.999812,224.735175681,291.901,310.773620952,3573.41814263,-312.669,706.246013843,1053.00380643,310.602,3561,194.746,310.606895194,352.215380529,876.846207433
1495.96854778,310.755,429.803364567,3562,254.058,8.05139116607,376.250584097,0.99984,249.960346574,307.478,310.656258761,4366.06469983,-312.595,526.76122387,1086.42888021,310.486,3562,194.754,310.478499841,11.1238436928,1358.52335284
1204.3432968,311.07,182.14113703,3563,254.083,7.99163130648,279.988108403,0.999795,245.17162357,300.686,311.001904254,4494.38954244,-312.846,337.192518659,928.800619714,310.806,3563,194.807,310.815238952,131.114180057,579.224267027
1325.10066987,310.756,665.737068188,3564,254.094,8.00930298798,353.468158874,0.999861,264.537233329,293.417,310.674755169,3488.37624936,-312.514,650.578023105,840.445619944,310.459,3564,194.802,310.475513294,157.978860492,1944.04774099
1016.55545179,310.902,493.568986945,3565,254.114,7.98809550823,235.593777954,0.999744,219.782668371,292.772,310.786155106,4079.5309125,-312.603,473.973899442,747.914817651,310.623,3565,194.829,310.607257316,2.92375332709,1337.79919854
1100.05669603,310.633,291.758992581,3566,254.151,8.02206984306,167.054773013,0.999785,221.087561436,301.181,310.551170513,2876.8969437,-312.481,240.388234524,665.415214518,310.354,3566,194.865,310.361182568,-2.86850281936,969.554058394
1161.26112897,310.402,308.815598335,3567,254.174,8.0773403737,117.171940924,0.999893,211.534853701,304.783,310.314987983,4398.39333126,-312.202,185.082352957,984.597489683,310.121,3567,194.889,310.124805862,-10.1102945328,939.247869571
1257.25550878,310.528,228.311424921,3568,254.212,8.08981144002,146.777797409,0.999688,227.702525881,310.287,310.456355703,3525.11336017,-312.356,520.142947742,806.579760826,310.278,3568,194.881,310.285478258,208.26962626,787.221233798
1461.90095543,310.816,677.91018943,3569,254.234,8.06965285239,447.334750372,0.999694,246.578548135,290.693,310.722203628,4125.09091623,-312.547,914.504089574,942.879649412,310.517,3569,194.94,310.520802669,163.523512365,1735.88834207
1570.46221356,310.782,309.603520581,3570,254.245,8.12452007151,301.410609206,0.999849,224.406226441,303.5,310.705480393,4025.4784854,-312.593,558.821250092,1197.80410394,310.491,3570,194.977,310.500935452,68.5625348598,910.005975621
1646.69811619,310.918,1239.90620323,3571,254.242,8.11366589997,281.302561801,0.99983,229.272452734,311.417,310.822937835,4131.93961468,-312.723,1699.9122639,1047.98172426,310.636,3571,195.01,310.641511115,460.006060666,2939.81846713
1686.78621054,310.832,350.436905795,3572,254.24,8.08148364237,125.854322502,0.999816,204.384501849,303.548,310.719435624,3666.88928201,-312.608,324.704661178,1121.19036804,310.525,3572,195.02,310.51607826,43.2213646526,1044.2915099
1520.21616183,310.469,181.196482788,3573,254.248,8.13091008272,445.004349148,0.99986,238.382794641,304.817,310.400316465,3913.31474535,-312.317,609.528098659,854.779347087,310.212,3573,195.072,310.218454502,399.934367547,898.976279826
1321.99636544,310.761,366.726335463,3574,254.253,8.1579458171,340.393425488,0.999731,224.090447509,312.811,310.686610829,4323.97837576,-312.522,466.027127121,869.077554544,310.479,3574,195.078,310.49403364,-11.3393793447,952.426226271
1927.40028735,310.647,339.390605732,3575,254.288,8.00568393746,372.487702014,0.999788,243.52025996,283.481,310.572353998,4418.96920538,-312.495,341.548401932,1286.52603765,310.348,3575,195.086,310.353447824,0.317560121952,1027.24777963
1167.62771566,310.863,465.388047187,3576,254.267,8.02607503135,216.89890466,0.999831,219.73909829,284.53,310.773460985,4151.0328369,-312.763,1037.27399742,961.661892967,310.572,3576,195.115,310.574772393,307.102597105,1600.59690182
1472.0213765,310.795,476.415401202,3577,254.29,8.07738708362,296.051484396,0.999812,244.002611009,304.38,310.709786695,3779.4155221,-312.661,773.770624724,942.890453164,310.505,3577,195.154,310.510622413,0.432800632045,1244.73919783
1914.15816925,310.972,426.271581142,3578,254.317,7.98521114926,157.281639872,0.999861,251.064867128,290.704,310.892483142,4485.53358162,-312.875,414.32789118,1309.00358101,310.698,3578,195.175,310.704845956,-9.41710126376,968.858132381
1949.35441166,310.985,346.418664106,3579,254.362,8.12425056223,417.104512106,0.999857,224.393878953,311.362,310.904175757,4185.45135957,-312.836,453.403002993,1328.87979812,310.692,3579,195.24,310.698410435,24.6232792813,952.215854869
1554.60360527,311.392,181.289810491,3580,254.394,8.00625110827,214.540880453,0.999825,223.844831781,294.028,311.309570482,4368.09148621,-313.265,273.399829575,1006.63074292,311.103,3580,195.274,311.102869219,7.97039996499,542.531634399
1170.71249363,311.418,379.167599587,3581,254.411,8.03937215043,210.926460052,0.999837,211.346473325,299.511,311.33765349,3660.39260853,-313.325,520.049590652,830.68339007,311.157,3581,195.307,311.168738824,-6.17826598813,939.096090135
1279.27503236,311.451,542.65077692,3582,254.473,8.02949520189,229.993803174,0.999823,221.588048114,298.076,311.381193889,3314.30909459,-313.318,505.980326854,736.123728006,311.217,3582,195.347,311.225597197,-5.46845255176,1533.81115459
1193.82802247,311.266,335.462584798,3583,254.512,8.07495692212,159.63222234,0.99983,194.953054758,309.744,311.183738606,4028.97655749,-313.152,397.249732006,995.8361288,311.015,3583,195.358,311.01612342,119.503946759,1043.42298769
1253.78819728,311.157,275.004358506,3584,254.552,8.1836674898,349.054078628,0.999823,222.226070685,319.947,311.055493489,2811.20335542,-313.087,343.641603909,651.903348162,310.898,3584,195.374,310.904977225,-10.387466741,795.510261456
1135.44028599,311.178,336.835156901,3585,254.559,8.09857597804,242.141028596,0.999812,209.273070957,310.82,311.100958816,3266.82076778,-312.947,329.596135279,803.96305358,310.941,3585,195.383,310.947885307,-6.12200644334,892.637680899
1349.45267422,311.488,530.258018196,3586,254.589,8.08355419584,227.376252604,0.999858,193.810315531,312.126,311.391396453,3661.31135747,-313.244,406.614142625,1117.48765052,311.241,3586,195.393,311.233099006,-6.92309656865,1574.03713972
1703.99211498,311.176,560.002716624,3587,254.629,7.97691840088,158.183866009,0.999832,192.490786274,296.676,311.101461121,3821.49973189,-313.001,478.217881118,1151.73155451,310.949,3587,195.427,310.955321006,-10.4539333214,1631.86711579
1671.59830312,311.268,542.366888482,3588,254.643,7.99085328996,429.227457467,0.999852,214.66607002,301.337,311.169693243,3840.58512635,-313.14,687.493009114,1097.16931307,311.035,3588,195.47,311.045402254,5.62734494312,1332.62507624
1886.24950169,311.343,319.27150084,3589,254.681,7.92794042574,154.880014588,0.999924,212.802606571,292.852,311.247456503,4697.18098953,-313.186,541.568013759,1400.78582701,311.102,3589,195.502,311.09342141,-6.17743085606,914.157523544
2413.39603734,311.135,309.477773148,3590,254.699,7.88928029007,239.739222103,0.999789,218.459039205,287.305,311.045657063,4092.38924986,-312.98,430.96078256,1199.76375672,310.897,3590,195.535,310.911224488,61.0224167584,881.516400152
2326.69397179,311.217,715.47966965,3591,254.749,7.95156585788,426.213639044,0.999864,238.225173053,305.4,311.129264486,4798.24707637,-313.032,732.666050768,1319.43219618,310.992,3591,195.559,310.991443107,-4.96164295031,1701.3096865
1760.96174748,311.059,810.596325052,3592,254.776,8.00277420115,499.885125134,0.999822,259.847817433,304.516,310.973349459,4290.85808722,-312.906,1203.52752268,1073.67455409,310.837,3592,195.581,310.835570858,255.00476598,2235.30844176
1761.97625422,310.908,484.917672528,3593,254.805,7.91931490502,345.754711619,0.999834,270.730383799,291.377,310.82351412,4494.34866803,-312.778,339.186001549,1162.16865085,310.667,3593,195.585,310.679858822,-7.94139340409,1484.56722282
1796.21857638,311.378,271.484379506,3594,254.87,7.78999325454,522.348739453,0.999882,276.80143946,273.003,311.298616806,4494.51328357,-313.26,213.339079079,956.739851375,311.154,3594,195.605,311.161429782,-8.60808251213,881.408947635
2504.14837214,310.877,258.086195918,3595,254.889,8.01882163558,116.654368401,0.999831,230.432069463,314.435,310.790944441,4819.77305966,-312.745,598.540529171,1540.87901187,310.645,3595,195.623,310.6435054,187.563476585,896.287392848
1160.57155474,311.072,412.624317474,3596,254.928,7.9379288813,87.775430563,0.99988,205.016165262,293.562,310.996816294,4739.51576875,-312.94,358.964785903,962.3219765,310.851,3596,195.679,310.852883828,-6.73677772064,1051.71726966
877.440330612,310.813,592.143930926,3597,254.968,7.98228429438,101.768393699,0.999896,223.874213826,300.282,310.732628982,2783.3538169,-312.618,513.488211555,550.285765628,310.569,3597,195.694,310.578163192,-9.69086219543,1560.75785885
868.669847397,310.723,270.245703671,3598,255.012,8.07065087367,4.30556791163,0.999834,211.383143614,315.461,310.625656788,2502.6099704,-312.445,262.420718972,589.88458437,310.465,3598,195.744,310.465552872,-9.52587220309,895.136161678
956.903219691,310.643,267.002234175,3599,255.07,8.04447069884,295.011835619,0.999828,248.576385505,302.912,310.555239314,2125.67509592,-312.495,124.012575952,471.544331405,310.371,3599,195.805,310.371089168,-11.0268407343,927.266782869
1328.94175821,311.077,295.864416082,3600,255.128,8.09512720278,578.108296746,0.999806,251.392656907,316.284,310.987495461,2135.6222907,-312.99,296.888240233,437.500103304,310.835,3600,195.808,310.842444049,-10.392708874,1000.46668121
1409.33754427,310.891,442.64862073,3601,255.128,7.93830821384,98.4490057988,0.999789,188.392792255,290.356,310.803717033,4289.07521426,-312.841,589.886858343,1290.18797686,310.62,3601,195.793,310.623044922,137.294651288,1322.82241392
1252.66194726,310.628,372.642515454,3602,255.177,7.91314323929,101.025509172,0.999825,174.071925707,295.687,310.55286964,4608.08190216,-312.553,435.112623885,1432.34868272,310.396,3602,195.801,310.408599586,-8.10695464755,1047.82595504
2250.01259296,311.283,365.751492548,3603,255.226,7.94292155413,109.063336199,0.999805,205.130324652,294.298,311.196187184,4842.382589,-313.23,281.012844009,1804.36390443,311.022,3603,195.809,311.019997101,16.4277117109,910.384032392
1982.15781326,311.369,532.028379064,3604,255.291,7.92660131452,120.797294823,0.999811,222.819428472,299.292,311.289601079,4777.86362713,-313.327,1386.04346697,1410.76064313,311.129,3604,195.805,311.140138139,668.059822616,1939.85805226
356.341628694,311.18,720.548798782,3605,255.342,7.89009953534,3.69401072515,0.999758,81.5411432937,291.511,311.090510944,4658.13011448,-313.022,729.572796346,798.013644591,310.931,3605,195.809,310.926863423,4.67013945324,1704.18824469
1929.07714136,310.994,149.345984426,3606,255.364,7.94649212581,450.547111846,0.999747,249.593262129,305.682,310.924018891,4379.20905781,-312.883,132.734890404,1109.39072745,310.764,3606,195.868,310.777755036,-9.18196564949,406.796114424
993.44631534,311.218,653.609923869,3607,255.436,8.08253117139,5.38648519633,0.999853,138.043144759,325.396,311.152961705,4496.92002302,-313.182,322.750097865,1370.40983537,311.009,3607,195.902,311.016777473,-3.94411087396,2038.3435467
276.130949859,311.284,540.292106607,3608,255.435,7.94090158699,4.33948180178,0.999852,61.4720435798,290.958,311.182780154,3111.95113148,-313.082,338.565384673,622.20276853,311.039,3608,195.914,311.0401196,-10.0669981924,1517.28164024
1774.96458542,311.3,247.804797413,3609,255.478,8.05097747902,118.637579433,0.999834,205.6311297,313.98,311.220875985,4937.81402637,-313.1,120.638038966,1623.17389876,311.045,3609,195.914,311.046911112,-11.7664437075,757.124689833
1759.94759666,311.149,384.519280703,3610,255.474,8.09119277698,109.177941424,0.999822,206.697425725,311.727,311.077289888,4716.99590399,-313.027,345.211597443,1470.18109581,310.892,3610,195.97,310.897519585,6.76024203711,1134.23097929
1698.20692312,310.912,820.587499379,3611,255.52,8.184317549,130.528717946,0.999831,245.043224043,322.687,310.822243813,4658.53018157,-312.78,569.045795524,1269.22940907,310.649,3611,195.959,310.655454252,4.12531030335,2298.34499153
866.89928795,311.137,422.353478569,3612,255.559,8.07785155103,115.043286552,0.999832,160.828763091,313.922,311.029499029,3969.58836809,-313.053,411.352361875,1081.6852849,310.884,3612,195.936,310.883023676,54.3656417347,1344.98502792
2763.94164806,311.009,410.897208281,3613,255.547,7.94792739181,407.891876906,0.999778,277.183271828,292.406,310.934718901,5059.68414564,-312.898,395.678744955,1351.63182055,310.773,3613,195.947,310.777717611,3.41202744941,1238.01076749
1550.5641207,311.436,251.513848928,3614,255.627,7.94023713029,159.683844302,0.999808,198.826126241,295.813,311.371619557,4064.18937848,-313.307,166.312319995,1176.52008321,311.181,3614,195.968,311.187463734,-6.08243927229,687.514823791
2334.59225892,311.185,0.0,3615,255.645,7.89944756825,246.133602217,0.999826,228.413209304,282.57,311.083896471,4440.08117047,-312.994,716.70026509,1458.13711506,310.916,3615,196.005,310.91225898,716.70026509,716.70026509
1356.08946452,311.48,1243.65111864,3616,255.706,8.02462419938,167.512653113,0.999785,232.068734798,306.28,311.393457316,4352.86727603,-313.283,1018.50332295,1177.389104,311.211,3616,196.033,311.213508467,94.6803209341,3608.59738808
1797.74234705,311.218,287.457326132,3617,255.717,7.93188532322,136.64606348,0.999831,243.580167943,289.085,311.126405856,4115.11149231,-313.014,411.199758008,1167.17452643,310.94,3617,196.05,310.930686666,125.184803387,915.773369562
867.364535239,311.526,409.409485786,3618,255.757,8.04264066779,157.427300079,0.999829,213.26106229,307.086,311.440003196,1900.20375494,-313.368,687.537166446,454.926887539,311.268,3618,196.082,311.278304931,164.051076609,1422.67685406
733.647526412,311.149,450.121968127,3619,255.796,8.05042781666,115.726633381,0.999805,187.969161441,302.258,311.060205526,2221.766818,-312.949,344.533678638,532.489322646,310.88,3619,196.091,310.890799087,1.82713178431,1501.40763894
886.805271985,311.395,285.139112879,3620,255.817,8.03091330855,127.431087235,0.99986,180.352572651,296.387,311.314163951,2719.85070473,-313.272,284.055501629,772.980092433,311.139,3620,196.093,311.137678126,-1.90261085446,750.398617197
1042.66063315,311.648,755.50492844,3621,255.862,8.00866576017,119.948391096,0.99981,204.315498134,311.56,311.558231763,2239.90384969,-313.474,996.967610054,535.954502473,311.354,3621,196.161,311.363619427,51.9180842635,2129.92394318
1289.54785405,311.113,295.073216542,3622,255.881,7.94268760305,163.695272937,0.999765,219.102118556,295.868,311.018636565,3956.90345152,-313.04,516.407761269,1074.60279607,310.852,3622,196.195,310.853227741,136.251714013,958.973318117
1883.62299426,311.312,312.611004884,3623,255.899,8.07788696204,468.076769436,0.999806,261.192043538,315.191,311.243995769,3825.20124233,-313.272,335.921818402,815.55495537,311.062,3623,196.165,311.068834817,-3.54112502013,847.838476528
1764.1234274,311.375,520.203385506,3624,255.945,7.97343974918,130.000258149,0.999819,216.335389134,295.164,311.253448157,4433.74674374,-313.373,423.110592071,1514.27526943,311.118,3624,196.236,311.113466582,-6.00504815765,1597.54466841
2256.57331233,311.28,468.898703351,3625,256.003,8.16600460961,211.245365975,0.999898,235.330103342,321.725,311.202672524,4768.30498795,-313.191,596.937559973,1511.95299733,311.012,3625,196.253,311.018532014,120.187614452,1328.94340493
1486.11690063,311.48,597.610395902,3626,256.035,8.02701183507,307.358239722,0.999777,242.840176229,301.95,311.39343267,4188.96289366,-313.323,510.484764041,1053.58402193,311.195,3626,196.298,311.20606399,-8.83480871233,1413.51978069
2460.99503453,311.293,383.288375411,3627,256.075,8.05140224293,327.716410705,0.999878,260.782381851,290.72,311.184582266,4701.91193662,-313.17,270.813635206,1253.48763002,311.011,3627,196.324,311.006938059,-9.40402567317,1127.49229942
1575.25230749,311.502,418.556138218,3628,256.093,8.06961624221,125.015315327,0.999762,217.173787905,294.669,311.415810766,4645.90239869,-313.435,492.964851131,1253.85544532,311.224,3628,196.335,311.231439623,2.6882264225,1062.99973884
1333.1921446,311.734,552.298440637,3629,256.091,8.12269966514,437.950477663,0.999812,230.774117395,316.99,311.651790105,2679.08575937,-313.667,1008.35082737,567.768697162,311.472,3629,196.36,311.485015981,366.687067494,1714.86530446
1069.39108792,312.145,119.48468725,3630,256.123,8.08963891764,153.478714296,0.999806,214.298638301,300.145,312.063406585,2266.56175784,-314.125,1459.78498921,440.126516406,311.902,3630,196.388,311.908095607,1300.33413522,1587.95063299
2084.16261789,311.993,263.73950963,3631,256.156,8.03100614884,155.88717747,0.999731,234.594880779,305.446,311.896779199,4580.95600574,-313.915,234.605413233,1024.45194941,311.72,3631,196.439,311.718593581,-9.35084705344,829.700455787
2220.38567977,311.945,659.199395378,3632,256.159,7.99913745772,264.273884482,0.99982,184.515789203,290.904,311.843044386,3672.92113668,-313.906,839.443124038,906.531600699,311.671,3632,196.506,311.676699426,246.388054992,1855.97208313
3155.91755374,312.134,597.076176237,3633,256.188,8.0610299245,341.246449584,0.999722,264.678245613,309.328,312.036313688,4214.22788309,-313.995,490.937976452,1150.75022285,311.875,3633,196.574,311.874092577,-6.23123270375,1653.91579434
2624.26662209,312.191,817.58521725,3634,256.208,7.94853734575,346.379626475,0.999847,270.954183711,291.165,312.120560722,4137.08467459,-314.066,688.092125347,1074.37497369,311.948,3634,196.561,311.960174462,151.054993731,2286.5176072
2009.4251224,312.305,502.820035297,3635,256.22,7.96294370722,663.553698029,0.999824,234.491338565,292.49,312.216100013,3637.90374139,-314.205,330.004336607,941.958092279,312.035,3635,196.616,312.045401156,-2.27568461936,1419.07869594
2163.1112832,311.98,376.157249179,3636,256.266,7.96294573192,133.897398428,0.999908,239.357727546,294.63,311.880942049,4947.91409286,-313.871,575.027513166,1567.4816762,311.722,3636,196.638,311.714665761,0.526592388013,1273.96424669
3319.40567032,312.461,69.7425964661,3637,256.281,7.93581193709,1831.4753766,0.999832,251.015436878,289.274,312.381551037,4488.91709964,-314.413,137.770929751,901.592983589,312.206,3637,196.661,312.205985519,52.7731792534,264.912356425
2463.09902678,312.394,651.260308376,3638,256.305,7.96564597081,1079.34539086,0.999842,266.549444364,294.285,312.310893196,4122.34627151,-314.336,2069.94254192,727.695309597,312.174,3638,196.694,312.184591658,1187.89417557,2740.53805054
2154.0697909,312.726,640.828237298,3639,256.337,8.02404199963,313.688739262,0.999824,229.490488987,297.142,312.640824619,4762.71309682,-314.755,447.564925631,1537.1703392,312.499,3639,196.746,312.507294918,-2.53745583969,1696.69695974
2149.76304378,312.564,810.676186939,3640,256.372,7.96564233435,601.648914775,0.999852,243.094004363,297.126,312.483702762,3888.68458514,-314.465,466.4484269,1080.95923074,312.325,3640,196.734,312.326850814,-10.8655333181,2418.90458666
1876.33869143,313.153,246.921190875,3641,256.41,7.9354868421,723.340058826,0.99985,266.533375219,286.402,313.083496129,3520.18554512,-315.104,252.372264469,738.931930437,312.899,3641,196.775,312.911206781,-6.46608280999,824.284315049
1248.17337497,312.797,315.813144284,3642,256.435,8.07124445374,148.532901149,0.999763,264.235399012,314.202,312.696351215,2711.81224546,-314.727,280.851251128,628.910983774,312.543,3642,196.749,312.53784271,-11.5482954764,837.446542571
1561.28233621,312.945,1337.90262056,3643,256.469,8.1039484433,160.08337487,0.999874,250.065877047,317.938,312.883428714,4660.72812321,-314.943,1495.48423626,995.514404327,312.7,3643,196.78,312.717297927,157.581615694,2833.38685682
520.663448957,312.943,982.456947996,3644,256.514,8.15289786759,121.935989869,0.999843,150.3831471,325.296,312.849994899,2545.44497686,-314.838,1267.10051235,677.629503827,312.697,3644,196.799,312.697398435,-10.6537964874,2742.20863854
