QFunRegParamNorm,AverageQ,AverageEsReturn,AverageReturn,AveragePolicySurr,PolicyRegParamNorm,Iteration,AverageAbsQ,StdEsReturn,StdReturn,MinReturn,Epoch,MaxEsReturn,AverageAction,MinEsReturn,MaxReturn,AverageAbsY,AverageDiscountedReturn,AverageAbsQYDiff,AverageY,AverageQLoss
140.128,116.848,13.0405405405,1000.0,-130.237,48.5113,135,117.175,13.6336618281,0.0,1000.0,135,66.0,0.241548,3.0,1000.0,116.954664709,99.9956828753,3.45572575661,116.855897174,84.6161
140.804,117.898,16.6290322581,1000.0,-131.294,48.5538,136,118.223,15.1968097999,0.0,1000.0,136,70.0,0.151392,3.0,1000.0,117.986308884,99.9956828753,3.39437362722,117.89833541,81.4676
141.359,118.808,16.75,1000.0,-132.693,48.685,137,119.139,14.2952497938,0.0,1000.0,137,63.0,0.140348,3.0,1000.0,118.904528638,99.9956828753,3.35104889324,118.80315036,79.7916
141.889,120.164,13.8285714286,1000.0,-133.862,48.7747,138,120.53,14.7056562768,0.0,1000.0,138,72.0,0.125599,3.0,1000.0,120.303418393,99.9956828753,3.46022159327,120.169813944,84.8835
142.451,121.013,13.72,1000.0,-134.964,48.974,139,121.375,11.523379134,0.0,1000.0,139,55.0,0.196557,3.0,1000.0,121.116052513,99.9956828753,3.4664117556,121.012695362,85.8104
142.904,122.213,13.6164383562,1000.0,-136.379,49.0597,140,122.582,13.2774710178,0.0,1000.0,140,61.0,0.183408,3.0,1000.0,122.329695633,99.9956828753,3.58846992103,122.217713397,88.7995
143.496,123.13,16.75,1000.0,-137.159,49.1925,141,123.495,12.2183263993,0.0,1000.0,141,55.0,0.16667,3.0,1000.0,123.258582046,99.9956828753,3.40630578408,123.130738209,83.4856
144.024,124.2,15.7142857143,1000.0,-138.366,49.3413,142,124.556,11.318517727,0.0,1000.0,142,57.0,0.22282,3.0,1000.0,124.311938676,99.9956828753,3.52765875142,124.201085704,90.0975
144.712,125.27,14.0277777778,1000.0,-139.452,49.3982,143,125.654,11.7461249192,0.0,1000.0,143,53.0,0.150444,3.0,1000.0,125.391076151,99.9956828753,3.5549210493,125.277565749,88.318
145.009,126.625,11.8235294118,1000.0,-140.926,49.4678,144,126.976,11.5597440136,0.0,1000.0,144,53.0,0.210509,3.0,1000.0,126.730652206,99.9956828753,3.58529395903,126.620861151,91.9478
145.548,127.413,12.5569620253,1000.0,-141.979,49.5937,145,127.772,13.3176829583,0.0,1000.0,145,66.0,0.149312,3.0,1000.0,127.555590968,99.9956828753,3.5461854956,127.416287382,90.4816
145.943,128.643,12.7307692308,1000.0,-143.174,49.7795,146,129.083,10.944701419,0.0,1000.0,146,51.0,0.218253,3.0,1000.0,128.790445306,99.9956828753,3.70736340775,128.642246373,98.1464
146.536,130.071,14.2,1000.0,-144.412,49.8694,147,130.452,12.7924084631,0.0,1000.0,147,82.0,0.184436,3.0,1000.0,130.18760317,99.9956828753,3.65228176938,130.08272959,93.8796
147.109,130.721,13.1351351351,1000.0,-145.724,50.0216,148,131.109,10.0583759964,0.0,1000.0,148,55.0,0.17781,3.0,1000.0,130.834164191,99.9956828753,3.63371795452,130.723469467,97.3979
147.785,131.736,12.380952381,1000.0,-146.616,50.1362,149,132.104,11.1674535209,0.0,1000.0,149,56.0,0.188066,3.0,1000.0,131.856361745,99.9956828753,3.58471678573,131.740636314,97.7549
148.265,132.902,15.2153846154,1000.0,-147.782,50.254,150,133.28,14.2023749993,0.0,1000.0,150,79.0,0.202805,3.0,1000.0,133.03906584,99.9956828753,3.73513024396,132.905185697,102.43
148.857,134.033,11.5568181818,1000.0,-148.757,50.3782,151,134.423,9.1798419903,0.0,1000.0,151,39.0,0.12578,3.0,1000.0,134.178777374,99.9956828753,3.80552901308,134.033918363,108.577
149.342,134.592,12.5125,1000.0,-149.817,50.463,152,135.019,9.51708168243,0.0,1000.0,152,60.0,0.154156,3.0,1000.0,134.735537812,99.9956828753,3.80554775271,134.587544356,105.308
149.883,135.777,13.5,1000.0,-151.087,50.5481,153,136.23,13.5100063016,0.0,1000.0,153,64.0,0.17279,3.0,1000.0,135.955872401,99.9956828753,3.85368111388,135.791686369,110.651
150.437,136.642,12.7088607595,1000.0,-152.174,50.7457,154,137.04,11.8665063148,0.0,1000.0,154,52.0,0.151718,3.0,1000.0,136.776101518,99.9956828753,3.83122828144,136.638643262,108.871
150.922,137.567,11.6746987952,1000.0,-153.103,50.8512,155,138.0,10.4479299082,0.0,1000.0,155,50.0,0.143076,2.0,1000.0,137.712173396,99.9956828753,3.94374243747,137.573835898,113.884
151.287,138.493,12.725,1000.0,-154.19,50.9976,156,138.879,10.6524351676,0.0,1000.0,156,58.0,0.170391,3.0,1000.0,138.605985228,99.9956828753,3.76575167286,138.492675344,105.703
151.693,139.761,12.5,1000.0,-155.501,51.1671,157,140.154,11.0306391474,0.0,1000.0,157,69.0,0.164554,3.0,1000.0,139.884355611,99.9956828753,3.96305617167,139.767258243,119.7
152.053,141.002,10.8152173913,1000.0,-156.689,51.4124,158,141.364,11.6683605531,0.0,1000.0,158,86.0,0.206313,3.0,1000.0,141.111262594,99.9956828753,3.83134275254,141.008007207,115.756
152.598,141.598,13.8450704225,1000.0,-157.723,51.4943,159,142.004,13.4945454681,0.0,1000.0,159,68.0,0.127077,3.0,1000.0,141.736286417,99.9956828753,3.96325008811,141.606761724,115.72
153.138,142.864,15.223880597,1000.0,-158.931,51.5994,160,143.274,15.3728010397,0.0,1000.0,160,74.0,0.125847,3.0,1000.0,142.962647649,99.9956828753,3.9644462267,142.858692149,115.104
153.594,143.995,14.2112676056,1000.0,-160.154,51.7197,161,144.39,13.7951976671,0.0,1000.0,161,72.0,0.154045,3.0,1000.0,144.117477975,99.9956828753,3.98264970103,144.007441013,121.818
154.001,145.411,12.8311688312,1000.0,-161.018,51.8494,162,145.797,9.66504291134,0.0,1000.0,162,46.0,0.134259,3.0,1000.0,145.488011925,99.9956828753,3.91688687905,145.407330296,112.326
154.448,145.943,12.675,1000.0,-162.041,51.9855,163,146.351,9.78235017774,0.0,1000.0,163,50.0,0.139069,3.0,1000.0,146.053185049,99.9956828753,4.01106705869,145.953814976,119.672
154.887,146.612,13.7397260274,1000.0,-163.032,52.1009,164,147.031,12.4361684154,0.0,1000.0,164,57.0,0.213727,3.0,1000.0,146.74066926,99.9956828753,4.0345618305,146.625125863,130.201
155.295,147.863,13.8055555556,1000.0,-164.155,52.2467,165,148.263,15.0652643972,0.0,1000.0,165,91.0,0.213807,3.0,1000.0,147.952947878,99.9956828753,4.10872493011,147.857615351,128.319
155.749,148.81,12.3703703704,1000.0,-165.286,52.3866,166,149.205,10.9301310175,0.0,1000.0,166,51.0,0.124147,3.0,1000.0,148.90555098,99.9956828753,4.06253218062,148.815978181,124.011
156.229,149.781,12.1234567901,1000.0,-166.071,52.5045,167,150.216,10.9998683674,0.0,1000.0,167,49.0,0.128152,3.0,1000.0,149.901961888,99.9956828753,4.08870518393,149.786881571,123.572
156.822,150.417,11.4545454545,1000.0,-167.071,52.6327,168,150.817,10.3010470462,0.0,1000.0,168,47.0,0.154136,3.0,1000.0,150.530233639,99.9956828753,3.92403329426,150.415081547,123.532
157.237,151.81,13.8194444444,1000.0,-168.116,52.7025,169,152.256,11.9563167741,0.0,1000.0,169,53.0,0.12447,3.0,1000.0,151.936059749,99.9956828753,4.22770736677,151.81034431,134.821
157.658,152.712,12.7692307692,1000.0,-169.107,52.8517,170,153.142,11.8645378495,0.0,1000.0,170,67.0,0.262472,3.0,1000.0,152.841939029,99.9956828753,4.0226718877,152.722343689,122.385
158.13,153.187,14.1285714286,1000.0,-169.872,52.8778,171,153.602,10.207730164,0.0,1000.0,171,51.0,0.125949,3.0,1000.0,153.313299062,99.9956828753,4.11795492381,153.19259004,135.286
158.782,154.085,15.1818181818,1000.0,-171.009,53.0348,172,154.542,14.8832925354,0.0,1000.0,172,71.0,0.11109,3.0,1000.0,154.218252177,99.9956828753,4.17873745157,154.079787004,136.917
159.299,155.107,13.5526315789,1000.0,-172.054,53.1683,173,155.574,12.5335284409,0.0,1000.0,173,55.0,0.102836,3.0,1000.0,155.252498564,99.9956828753,4.26774250366,155.114843512,139.403
159.749,156.349,13.6164383562,1000.0,-172.943,53.2955,174,156.793,11.4576410312,0.0,1000.0,174,61.0,0.101428,3.0,1000.0,156.493465628,99.9956828753,4.15731228853,156.347856651,131.55
160.216,156.576,11.8674698795,1000.0,-173.723,53.4149,175,157.067,12.046867397,0.0,1000.0,175,56.0,0.115593,3.0,1000.0,156.728386784,99.9956828753,4.33511387741,156.584303751,141.893
160.899,157.548,16.4098360656,1000.0,-174.629,53.5184,176,157.995,14.1286559745,0.0,1000.0,176,58.0,0.305575,3.0,1000.0,157.698217444,99.9956828753,4.06028775639,157.555250376,132.443
161.442,158.369,20.625,1000.0,-175.668,53.6517,177,158.845,23.9301283253,0.0,1000.0,177,145.0,0.440094,3.0,1000.0,158.51354491,99.9956828753,4.15641516776,158.362373192,134.52
162.016,158.937,13.2987012987,1000.0,-176.71,53.7645,178,159.457,12.0260161005,0.0,1000.0,178,48.0,0.117117,3.0,1000.0,159.111146924,99.9956828753,4.48556356569,158.951682267,147.558
162.362,160.739,11.1111111111,1000.0,-178.132,53.8938,179,161.174,10.0193639679,0.0,1000.0,179,51.0,0.11169,3.0,1000.0,160.837168454,99.9956828753,4.16698113685,160.729694523,138.365
162.779,161.488,17.2931034483,1000.0,-178.95,53.9999,180,161.957,20.5753523628,0.0,1000.0,180,134.0,0.271058,3.0,1000.0,161.605402044,99.9956828753,4.40495495927,161.49399763,148.259
163.189,162.085,15.1212121212,1000.0,-179.318,54.0873,181,162.555,13.8624357818,0.0,1000.0,181,55.0,0.0947316,3.0,1000.0,162.218087039,99.9956828753,4.22490061509,162.096597669,142.042
163.688,163.097,13.5,1000.0,-180.686,54.2046,182,163.574,11.6888142418,0.0,1000.0,182,52.0,0.11674,3.0,1000.0,163.212638032,99.9956828753,4.38484969981,163.099422618,142.234
164.05,163.644,12.55,1000.0,-181.636,54.3316,183,164.122,11.4639652826,0.0,1000.0,183,56.0,0.0914194,3.0,1000.0,163.769969879,99.9956828753,4.33514352082,163.650641791,145.673
164.372,164.479,16.1451612903,1000.0,-182.51,54.4606,184,164.923,15.655409015,0.0,1000.0,184,82.0,0.103724,3.0,1000.0,164.574734761,99.9956828753,4.30972295473,164.470399548,149.687
164.758,165.292,12.1341463415,1000.0,-183.023,54.5985,185,165.753,10.3308231617,0.0,1000.0,185,46.0,0.110578,3.0,1000.0,165.40417196,99.9956828753,4.42133673215,165.299982113,157.03
165.339,166.482,11.1,1000.0,-184.34,54.7142,186,166.94,10.0973593908,0.0,1000.0,186,48.0,0.128263,3.0,1000.0,166.597191371,99.9956828753,4.35719679651,166.483435071,148.721
165.625,167.65,15.5230769231,1000.0,-185.39,54.8503,187,168.093,12.39368039,0.0,1000.0,187,56.0,0.112056,3.0,1000.0,167.780034731,99.9956828753,4.43620062272,167.66254295,156.871
165.943,168.959,13.8333333333,1000.0,-186.743,54.9265,188,169.397,11.5108644332,0.0,1000.0,188,60.0,0.0990243,3.0,1000.0,169.064896432,99.9956828753,4.28643526321,168.960716349,148.712
166.311,169.476,14.5362318841,1000.0,-187.497,55.0833,189,169.933,13.310755932,0.0,1000.0,189,79.0,0.106413,3.0,1000.0,169.589255397,99.9956828753,4.400674274,169.476946097,161.123
166.85,170.371,11.1818181818,1000.0,-188.255,55.2026,190,170.803,11.3643636131,0.0,1000.0,190,57.0,0.103293,3.0,1000.0,170.464301755,99.9956828753,4.45758291055,170.367657523,164.205
167.325,170.484,17.5740740741,1000.0,-189.051,55.272,191,170.992,13.6145372357,0.0,1000.0,191,55.0,0.102109,3.0,1000.0,170.601558593,99.9956828753,4.73052167926,170.486089849,166.432
167.689,171.796,14.0131578947,1000.0,-190.033,55.4058,192,172.288,12.0432263349,0.0,1000.0,192,71.0,0.110829,3.0,1000.0,171.91324574,99.9956828753,4.57630092599,171.803317822,161.395
168.243,172.843,12.8461538462,1000.0,-190.931,55.5482,193,173.333,10.9369720216,0.0,1000.0,193,49.0,0.119647,3.0,1000.0,172.968226694,99.9956828753,4.52501807472,172.844587366,170.804
168.872,173.494,14.7058823529,1000.0,-191.968,55.6124,194,173.979,11.4481681344,0.0,1000.0,194,62.0,0.10981,3.0,1000.0,173.630978451,99.9956828753,4.43253760782,173.488064177,159.0
169.193,174.277,14.8181818182,1000.0,-192.773,55.7007,195,174.754,14.4693082607,0.0,1000.0,195,57.0,0.0904395,3.0,1000.0,174.411211823,99.9956828753,4.56845221702,174.28694047,171.036
169.608,175.146,12.2530120482,1000.0,-193.657,55.7928,196,175.609,9.3123099945,0.0,1000.0,196,41.0,0.107093,3.0,1000.0,175.274043227,99.9956828753,4.35532959181,175.149251185,160.315
169.889,176.472,14.7611940299,1000.0,-194.971,55.8771,197,176.949,14.4801351856,0.0,1000.0,197,64.0,0.0839401,3.0,1000.0,176.585251085,99.9956828753,4.44149033258,176.474945046,157.55
170.356,176.93,11.632183908,1000.0,-195.752,56.0319,198,177.461,12.0068131449,0.0,1000.0,198,66.0,0.11594,3.0,1000.0,177.044319497,99.9956828753,4.65194251979,176.934576502,173.921
170.857,178.31,11.8095238095,1000.0,-197.011,56.1031,199,178.789,10.1142005198,0.0,1000.0,199,54.0,0.136917,3.0,1000.0,178.425450363,99.9956828753,4.68370030239,178.302533082,171.517
171.124,179.284,12.1772151899,1000.0,-198.146,56.1993,200,179.786,12.2668220779,0.0,1000.0,200,76.0,0.112574,3.0,1000.0,179.423161092,99.9956828753,4.69527487914,179.294984735,179.698
171.533,179.956,15.1044776119,1000.0,-198.85,56.3227,201,180.471,13.947807112,0.0,1000.0,201,70.0,0.0979093,3.0,1000.0,180.068178214,99.9956828753,4.79024211106,179.958777687,176.206
171.96,180.813,12.1071428571,1000.0,-199.913,56.4291,202,181.345,11.0054292415,0.0,1000.0,202,49.0,0.0848345,3.0,1000.0,180.920323517,99.9956828753,4.78431146918,180.814312214,182.906
172.439,182.018,15.7936507937,1000.0,-201.174,56.5785,203,182.496,14.5003105935,0.0,1000.0,203,52.0,0.0791798,3.0,1000.0,182.126874265,99.9956828753,4.55200772633,182.022297256,172.572
172.783,182.811,16.564516129,1000.0,-201.828,56.6907,204,183.297,15.9045752879,0.0,1000.0,204,75.0,0.0766155,3.0,1000.0,182.932837395,99.9956828753,4.4980316504,182.817775516,176.544
173.238,183.988,13.7916666667,1000.0,-203.053,56.8272,205,184.548,10.8435048403,0.0,1000.0,205,52.0,0.112497,3.0,1000.0,184.124159558,99.9956828753,5.02073488504,183.996142705,198.766
173.556,184.023,14.9253731343,1000.0,-203.619,56.8803,206,184.571,13.77355614,0.0,1000.0,206,67.0,0.117562,3.0,1000.0,184.150330077,99.9956828753,4.88902444592,184.017740336,184.634
174.022,185.642,15.0461538462,1000.0,-205.204,57.0216,207,186.146,15.8283395011,0.0,1000.0,207,91.0,0.11994,3.0,1000.0,185.750389144,99.9956828753,4.70543898677,185.649420128,181.266
174.542,186.366,14.6142857143,1000.0,-205.791,57.1116,208,186.909,11.0547893398,0.0,1000.0,208,45.0,0.107084,3.0,1000.0,186.504857269,99.9956828753,4.90809476327,186.375562649,191.876
174.899,188.341,14.3142857143,1000.0,-208.067,57.2303,209,188.842,12.0718596711,0.0,1000.0,209,47.0,0.18216,3.0,1000.0,188.463147214,99.9956828753,4.63799960646,188.332081104,171.021
175.393,188.636,14.552238806,1000.0,-208.588,57.3174,210,189.169,15.9329599072,0.0,1000.0,210,104.0,0.169351,3.0,1000.0,188.769856836,99.9956828753,4.87982815753,188.642793791,190.12
175.748,189.671,12.675,1000.0,-209.643,57.4036,211,190.268,11.4856160044,0.0,1000.0,211,56.0,0.069983,3.0,1000.0,189.838685702,99.9956828753,4.94490744792,189.681324202,193.987
176.187,191.019,13.5066666667,1000.0,-210.932,57.5125,212,191.585,14.6545768353,0.0,1000.0,212,72.0,0.0600523,3.0,1000.0,191.145704673,99.9956828753,4.9189221765,191.01651036,198.233
176.435,192.183,13.2533333333,1000.0,-212.227,57.6282,213,192.723,10.3680192044,0.0,1000.0,213,49.0,0.0796213,3.0,1000.0,192.319292482,99.9956828753,5.00663911628,192.205067822,207.665
176.945,193.483,14.2112676056,1000.0,-213.142,57.732,214,194.006,15.4006726513,0.0,1000.0,214,100.0,0.0965107,3.0,1000.0,193.601456486,99.9956828753,4.8722866567,193.480315788,201.264
177.391,194.12,12.7066666667,1000.0,-214.552,57.8638,215,194.678,11.6970347619,0.0,1000.0,215,55.0,0.0948364,2.0,1000.0,194.251603768,99.9956828753,4.889450703,194.117916625,197.267
177.771,194.889,12.1511627907,1000.0,-215.408,58.0065,216,195.429,10.9687902301,0.0,1000.0,216,55.0,0.197278,3.0,1000.0,195.01461738,99.9956828753,5.12737229779,194.896082602,216.38
178.122,196.621,14.4264705882,1000.0,-217.028,58.1267,217,197.188,16.4328546234,0.0,1000.0,217,100.0,0.186587,3.0,1000.0,196.724115869,99.9956828753,5.18948613322,196.620268665,214.704
178.464,197.666,12.4268292683,1000.0,-218.204,58.1982,218,198.209,13.5475949515,0.0,1000.0,218,73.0,0.222813,3.0,1000.0,197.792736979,99.9956828753,5.00388172142,197.674774907,204.104
178.81,198.405,13.4459459459,1000.0,-219.249,58.3059,219,198.996,13.0437329799,0.0,1000.0,219,60.0,0.200937,3.0,1000.0,198.540985012,99.9956828753,5.1708518006,198.410872499,211.529
179.302,199.1,11.2727272727,1000.0,-220.097,58.4278,220,199.66,10.1910469539,0.0,1000.0,220,49.0,0.181252,3.0,1000.0,199.267152678,99.9956828753,5.01304691739,199.103785535,215.067
179.662,200.337,10.0808080808,1000.0,-221.571,58.4958,221,200.889,10.3344835798,0.0,1000.0,221,61.0,0.219046,3.0,1000.0,200.474293653,99.9956828753,5.05858903794,200.345046857,216.395
180.063,201.911,11.7093023256,1000.0,-222.955,58.5789,222,202.415,11.6468044116,0.0,1000.0,222,80.0,0.236458,3.0,1000.0,202.004352153,99.9956828753,4.9307438507,201.918830104,211.164
180.325,202.303,15.0149253731,1000.0,-223.667,58.6736,223,202.843,14.8690729191,0.0,1000.0,223,79.0,0.274597,3.0,1000.0,202.394955711,99.9956828753,5.13242147104,202.30017499,217.127
180.807,203.527,12.9350649351,1000.0,-224.644,58.7485,224,204.101,11.4566803088,0.0,1000.0,224,58.0,0.118774,2.0,1000.0,203.622741288,99.9956828753,5.10336784965,203.540953273,215.968
181.142,204.734,13.9014084507,1000.0,-226.032,58.8207,225,205.281,10.9185911096,0.0,1000.0,225,54.0,0.108435,3.0,1000.0,204.833036934,99.9956828753,5.19689178601,204.733860079,230.864
181.664,205.489,14.3802816901,1000.0,-226.908,58.9093,226,206.013,12.8844990362,0.0,1000.0,226,66.0,0.0900887,3.0,1000.0,205.587929543,99.9956828753,5.24734558892,205.502239943,225.345
182.064,206.699,11.8815789474,1000.0,-228.168,58.973,227,207.239,12.8574851282,0.0,1000.0,227,71.0,0.0716897,2.0,1000.0,206.79806087,99.9956828753,5.23487226713,206.706070456,231.954
182.472,207.67,10.7450980392,1000.0,-229.3,59.1132,228,208.166,12.3690682155,0.0,1000.0,228,99.0,0.0766394,3.0,1000.0,207.769170247,99.9956828753,4.98435185212,207.671194221,219.878
182.982,207.942,14.6617647059,1000.0,-229.962,59.205,229,208.5,13.4815890734,0.0,1000.0,229,57.0,0.0998435,3.0,1000.0,208.056455047,99.9956828753,5.20895942383,207.946614495,228.439
183.538,209.091,9.69607843137,1000.0,-231.108,59.2941,230,209.668,8.28628587733,0.0,1000.0,230,40.0,0.0662689,3.0,1000.0,209.20913744,99.9956828753,5.32937043038,209.088909008,235.912
183.927,210.395,11.0879120879,1000.0,-232.276,59.4217,231,210.959,10.2909843736,0.0,1000.0,231,57.0,0.0448393,3.0,1000.0,210.528549178,99.9956828753,5.1733867455,210.420052342,223.764
184.18,210.747,12.0722891566,1000.0,-233.163,59.5196,232,211.333,12.8567483874,0.0,1000.0,232,54.0,0.0213617,3.0,1000.0,210.850285944,99.9956828753,5.56009628519,210.754338494,256.025
184.645,212.816,11.880952381,1000.0,-234.549,59.639,233,213.328,12.3436939384,0.0,1000.0,233,49.0,0.0858769,3.0,1000.0,212.890335352,99.9956828753,5.3465799735,212.809024643,233.765
184.954,212.627,12.4303797468,1000.0,-234.929,59.7349,234,213.178,12.7950579307,0.0,1000.0,234,65.0,0.0451944,3.0,1000.0,212.709766665,99.9956828753,5.29160597218,212.618777549,233.735
185.446,214.331,11.8352941176,1000.0,-236.717,59.8422,235,214.857,10.5950566263,0.0,1000.0,235,53.0,0.052325,2.0,1000.0,214.437429158,99.9956828753,5.41422838464,214.348133268,249.833
185.612,214.975,12.835443038,1000.0,-237.475,59.9436,236,215.601,11.8090615065,0.0,1000.0,236,52.0,0.103128,3.0,1000.0,215.067863976,99.9956828753,5.52005675851,214.983720538,249.486
186.056,216.023,11.987654321,1000.0,-238.517,60.0729,237,216.588,11.5411168631,0.0,1000.0,237,64.0,0.151083,3.0,1000.0,216.104857904,99.9956828753,5.46055260599,216.024952444,242.478
186.49,216.759,12.2976190476,1000.0,-239.575,60.1599,238,217.308,13.507299404,0.0,1000.0,238,72.0,0.136423,2.0,1000.0,216.853920255,99.9956828753,5.5741185177,216.759115908,263.368
186.861,218.139,9.76237623762,1000.0,-240.203,60.2979,239,218.718,8.68268849505,0.0,1000.0,239,45.0,0.0998067,2.0,1000.0,218.25442223,99.9956828753,5.23847534746,218.153045469,249.016
187.252,218.754,11.4827586207,1000.0,-241.032,60.4319,240,219.336,11.2952660911,0.0,1000.0,240,68.0,0.0887649,3.0,1000.0,218.848868233,99.9956828753,5.48449667196,218.749544843,246.465
187.727,219.191,10.9130434783,1000.0,-241.774,60.5126,241,219.842,10.7619015755,0.0,1000.0,241,66.0,0.097371,3.0,1000.0,219.329709579,99.9956828753,5.71570495367,219.196567704,269.967
188.003,220.295,12.8552631579,1000.0,-242.715,60.5346,242,220.839,12.201923864,0.0,1000.0,242,63.0,0.0635951,3.0,1000.0,220.399971408,99.9956828753,5.28473796773,220.296998529,239.011
188.455,220.882,13.4933333333,1000.0,-243.305,60.694,243,221.458,10.8926560377,0.0,1000.0,243,55.0,0.0566191,3.0,1000.0,220.991253286,99.9956828753,5.23099600033,220.889436702,242.787
188.769,221.378,13.0641025641,1000.0,-244.246,60.8133,244,221.962,10.5251100775,0.0,1000.0,244,41.0,0.0638996,3.0,1000.0,221.482206347,99.9956828753,5.51680874141,221.371195926,268.762
189.225,221.532,12.2592592593,1000.0,-244.832,60.9123,245,222.121,9.48654378747,0.0,1000.0,245,48.0,0.0950992,3.0,1000.0,221.669138462,99.9956828753,5.48650533519,221.541652972,253.081
189.691,222.568,13.25,1000.0,-245.746,60.9935,246,223.165,15.7046129663,0.0,1000.0,246,114.0,0.0729048,3.0,1000.0,222.707747923,99.9956828753,5.4560081054,222.578607657,256.082
190.043,223.71,17.7142857143,1000.0,-246.731,61.0946,247,224.279,16.2290681514,0.0,1000.0,247,72.0,0.0777709,3.0,1000.0,223.835822811,99.9956828753,5.50812132448,223.710887468,266.589
190.464,224.428,12.9358974359,1000.0,-247.722,61.2071,248,225.059,12.4048581711,0.0,1000.0,248,74.0,0.188293,3.0,1000.0,224.563104445,99.9956828753,5.61372031001,224.430651741,257.596
