AverageReturn,AverageEsReturn,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,MinReturn,MinEsReturn,Epoch,AveragePolicySurr,MaxEsReturn,AverageAction,AverageAbsQ,Iteration,StdEsReturn,AverageDiscountedReturn,AverageQ,PolicyRegParamNorm,AverageY,StdReturn,AverageAbsY,MaxReturn
904.151838444,338.488507691,130.614,1.87924,0.487724204311,704.361576209,34.3644646576,1096,-29.2521,795.976936419,0.997732,29.0542,1096,251.65767582,229.540620275,29.0386,100.75,29.0381090603,135.921133976,29.043461974,1345.20351856
1095.65814024,423.017455291,130.667,2.10723,0.506311566372,942.675384714,20.8077437157,1097,-29.1518,796.368168163,0.997848,28.9317,1097,268.977727127,251.179068929,28.9129,100.759,28.9161995902,172.622872852,28.9257868617,1673.72137444
229.237405181,396.258466377,130.733,2.28577,0.500303968005,202.351126536,279.965084994,1098,-29.0892,539.390053434,0.996838,28.9005,1098,89.9986937156,129.818939439,28.8841,100.837,28.8853795439,109.854784948,28.8964248128,1085.89179138
1135.53849529,302.654437068,130.769,2.04909,0.494229822194,705.57511254,32.6782939065,1099,-29.0614,666.773690931,0.997039,28.8608,1099,200.774619999,239.852824849,28.844,100.911,28.8451189247,352.96433284,28.8541693067,2412.93754231
1159.53819203,387.918799459,130.791,1.60358,0.46593863005,748.521854307,12.6332129285,1100,-29.0285,685.391502453,0.997758,28.8374,1100,271.60306872,251.277095679,28.8182,100.923,28.8189202679,388.36058837,28.8288562835,2913.04408773
425.343711723,389.113379765,130.847,1.85306,0.481072842321,5.77978210787,10.0945876366,1101,-28.9779,1025.52598449,0.997671,28.7907,1101,388.940106615,112.064291211,28.775,100.93,28.7754619805,489.1153409,28.7818588369,1325.31950691
677.449911198,234.384346489,130.907,2.14642,0.510516674708,489.41613473,5.64744978517,1102,-28.9405,755.369315333,0.997788,28.7719,1102,279.83689136,242.090129574,28.7495,100.954,28.7510606857,98.0745595074,28.7627819478,775.06766391
2729.8562768,248.967325234,130.938,2.17123,0.505451572997,1062.60203546,19.0010940195,1103,-28.9177,582.24015096,0.997876,28.7507,1103,216.954925873,274.205190517,28.7319,100.985,28.7332454025,1066.29209122,28.7417519163,3662.83025252
2615.74576451,434.734146998,131.014,2.07272,0.493036143138,475.168780451,181.64970656,1104,-28.9953,790.38640001,0.998067,28.7978,1104,181.604027829,265.45907965,28.7774,100.955,28.7793129796,866.822801777,28.7919827598,3542.94558222
1912.83150008,442.411970326,131.074,2.04306,0.505166240752,809.182497573,199.990138559,1105,-28.9079,694.503638494,0.998086,28.7143,1105,152.992587771,263.685653763,28.6904,101.062,28.6926515101,720.523204087,28.7040355984,3275.0288615
1669.73611296,392.360865018,131.117,1.98974,0.483379168936,681.186132643,7.40905948456,1106,-28.96,816.575616989,0.997551,28.7633,1106,254.319237541,239.392713439,28.7449,101.104,28.7458049617,770.080975001,28.7528648367,3124.7181046
2469.34431824,391.573463994,131.177,1.98763,0.497899018108,1491.52649359,40.2626495589,1107,-28.985,754.782184797,0.997317,28.7845,1107,267.359369222,250.485358512,28.7668,101.139,28.7679328439,638.837607676,28.7752095702,3298.28242873
1463.93680588,345.631337867,131.186,1.73821,0.479953248181,427.906319555,11.3627041328,1108,-29.0808,657.011337875,0.998218,28.8813,1108,213.111143697,236.904073822,28.8623,101.18,28.8627408635,1085.22626447,28.8723183549,3561.87000133
1150.44140791,264.520908276,131.239,1.58158,0.458406970977,431.471587905,8.46022597833,1109,-28.9858,650.244307776,0.998037,28.8079,1109,196.786925972,244.245164249,28.7866,101.254,28.7881968366,605.609563193,28.8008113719,3436.47313547
1256.53359563,216.412325705,131.261,2.20332,0.509853603019,675.103192121,5.37979054491,1110,-28.8986,450.521231423,0.997977,28.7109,1110,171.696012152,246.612920645,28.6929,101.323,28.6929607514,213.965844284,28.7029308077,1592.05737952
7.43052727273,573.446014447,131.332,2.14866,0.502888510106,6.05945617857,36.2061733838,1111,-28.9287,1263.50008801,1.0,28.7403,1111,461.065714393,7.16714275062,28.7264,101.342,28.7268464432,0.120635073762,28.733592694,7.67244023712
5.83655762539,9.49190146184,131.412,2.27681,0.522792675521,5.70981013049,5.44952827014,1112,-28.8772,288.871952251,1.0,28.7529,1112,25.3072098178,5.67781463728,28.7372,101.329,28.7382944074,0.0603229910364,28.7496651477,6.02787536524
59.2064464441,35.6684425311,131.448,2.54579,0.569936929744,51.3324672434,2.70502267295,1113,-28.8718,423.83184503,0.998503,28.6936,1113,74.6067497224,49.7239227501,28.6753,101.344,28.6761892306,13.2103727798,28.6865185747,162.152038462
834.308786517,193.503711507,131.49,2.12295,0.526802704163,589.756072929,25.8651727231,1114,-28.8459,447.260554697,0.998223,28.6443,1114,134.813113581,227.244651775,28.6233,101.345,28.6257701723,121.155569434,28.6358465518,1091.91387698
709.774278972,256.439136061,131.536,1.96397,0.506831878468,480.945484278,31.3356474232,1115,-28.8962,687.413828208,0.998726,28.6877,1115,231.345859199,205.604782183,28.6745,101.406,28.6757625724,144.051129631,28.6804323386,1110.41102007
821.763598511,544.308938722,131.594,2.0519,0.502791644152,481.817464517,145.929284327,1116,-28.8687,744.34061974,0.997519,28.6587,1116,219.910199317,202.026434308,28.6425,101.428,28.6434356518,176.09633896,28.6512601301,1188.7227576
1203.53403871,193.9780144,131.631,2.07078,0.510303814886,194.712793413,14.1648682712,1117,-28.8931,639.597037917,0.997802,28.7204,1117,226.824106556,229.16456956,28.7036,101.496,28.7054605629,369.493948213,28.7110219274,2318.22551957
614.502085511,140.780986528,131.615,2.38045,0.535892178268,12.6758450792,10.2797067614,1118,-28.7859,731.630242666,0.998282,28.6227,1118,222.096298432,200.426044208,28.6029,101.537,28.6038581543,223.340958683,28.6135699208,967.229396304
309.59239749,251.017375192,131.652,2.38217,0.537412587403,8.91507293102,10.3372345049,1119,-28.8081,705.493927733,0.998639,28.6004,1119,260.679412466,85.7651955888,28.5876,101.599,28.5894619613,505.718933149,28.5954412494,3439.6205275
2682.931381,578.064051542,131.66,1.99838,0.514484333006,1077.33151678,112.014834298,1120,-28.8013,1355.37635191,0.998759,28.564,1120,451.871230071,234.494872669,28.5484,101.79,28.5495770372,729.735995679,28.5554827929,3276.77564317
2127.48254989,663.408007711,131.643,1.72687,0.473642032297,1020.87515884,63.0368056477,1121,-28.9004,1500.16303741,0.998232,28.6777,1121,565.920567117,254.190192353,28.6676,101.814,28.6692788823,867.882116041,28.6727061478,3451.5289463
2773.50492125,352.940072862,131.726,1.86291,0.477014788866,865.361409818,120.900293929,1122,-28.9598,712.822986853,0.998129,28.7279,1122,171.659233659,261.109770598,28.7156,101.89,28.7161016749,995.696454712,28.7210259063,3597.75762597
1604.48851827,305.430595097,131.805,1.88644,0.483417875726,419.950206929,14.0549221318,1123,-28.8542,593.364291787,0.998032,28.6498,1123,194.640787485,214.421786741,28.6357,101.93,28.638046053,707.189423019,28.6418975113,2677.56136856
232.777137732,394.588957137,131.862,2.11331,0.493302635234,14.8894767778,18.2004185363,1124,-28.935,2131.4461425,0.997712,28.7435,1124,712.465634123,93.9182668374,28.7279,101.88,28.7295538373,302.052471355,28.7367965248,1334.04350361
1484.86940789,209.240780994,131.911,1.90471,0.47882883896,182.260779136,16.2407449662,1125,-28.8405,658.162896066,0.998241,28.6355,1125,170.089731996,234.396170423,28.62,101.898,28.6197619914,1040.70134613,28.625184007,3390.71053208
9.41578954302,58.0040370099,131.962,2.10675,0.502594310929,7.73390674489,7.15254038051,1126,-28.8999,404.881195204,0.998538,28.7177,1126,103.126612607,8.96818003081,28.6993,101.932,28.7012173541,0.345394549208,28.7065464283,11.545277688
2758.73159753,219.525597269,132.019,2.01817,0.501353639133,1030.58112733,7.26149711689,1127,-28.8625,843.911525288,0.997819,28.6705,1127,246.084954174,258.753509196,28.6558,101.915,28.6572504438,768.285794184,28.6627727175,3297.06233906
1305.8428171,291.492361785,132.055,2.28369,0.518987933881,18.2221964083,12.3555553258,1128,-28.704,800.336721893,0.998667,28.5212,1128,302.26922564,203.224121242,28.5042,101.944,28.506437174,930.994252052,28.5129635127,2986.16875378
976.19950075,398.726661501,132.093,2.29263,0.505355534765,89.4322099345,29.3492724434,1129,-28.7931,820.940740473,0.998641,28.5925,1129,292.151972201,217.359762122,28.5757,102.02,28.5789514556,403.822204714,28.5870402227,2324.85411994
459.313841617,317.157356473,132.132,2.1868,0.521376848383,84.8734547529,81.4869775367,1130,-28.7637,905.26961782,0.998181,28.55,1130,297.05872608,119.834182922,28.5336,102.094,28.5339574715,693.452651202,28.5395823408,3016.78610903
837.027007764,573.700974619,132.195,1.98583,0.490454874027,80.3733505239,102.275058529,1131,-28.7188,1202.37184175,0.998298,28.5144,1131,357.607343436,207.980071993,28.5015,102.094,28.502740431,339.322086245,28.5069197398,1285.87513625
1021.19489891,349.015608123,132.251,1.98239,0.492738969452,654.692651167,38.8829259374,1132,-28.8018,917.133544518,0.998475,28.5937,1132,281.286733587,243.990463763,28.5799,102.134,28.5819523539,393.094846324,28.5869485013,2864.77282871
1579.56780054,307.35624242,132.291,1.9102,0.489355463257,886.399249498,41.2262440069,1133,-28.7313,667.216918592,0.997812,28.5206,1133,219.591981639,235.100424802,28.507,102.245,28.5078708395,830.575509089,28.5132115794,2905.37673653
1420.21223557,901.08311317,132.32,1.9408,0.471230945223,1061.04000975,542.914830349,1134,-28.7669,1443.72290056,0.998469,28.5545,1134,352.398480207,232.097788201,28.5394,102.279,28.5392594082,289.777863732,28.5438633719,2225.55782907
55.2951265137,176.014469293,132.354,2.16315,0.486724354573,48.7568547909,17.0089230282,1135,-28.7764,740.252884434,0.999448,28.5851,1135,233.339038629,46.602817549,28.5716,102.185,28.5745677719,3.14514050802,28.5797138204,61.576975391
88.8075040122,111.983140983,132.413,1.80078,0.471257323618,60.2969811446,7.5030185035,1136,-28.7422,536.420422594,0.999425,28.5751,1136,135.668426981,57.9700089868,28.5585,102.206,28.5582229018,164.781448871,28.5665815412,1572.51775864
765.444799584,75.5143739686,132.431,2.49234,0.531256792382,64.3076827546,5.75275498892,1137,-28.6705,635.127552023,0.998385,28.491,1137,144.081024997,186.547338008,28.4737,102.247,28.4752624046,560.676693601,28.4797666481,2389.96904718
893.472961063,335.340349167,132.498,2.13865,0.492284707154,593.888563575,22.2830873807,1138,-28.7179,652.456406408,0.998583,28.5178,1138,249.555670187,219.766849502,28.5009,102.326,28.5021451368,399.003907051,28.5082148809,2238.66667828
1343.70851641,242.861377173,132.534,2.0686,0.492724313102,622.793668331,76.0726259848,1139,-28.7372,377.65717862,0.998158,28.5075,1139,100.712817096,231.525122836,28.4913,102.365,28.4930989085,751.030092477,28.4983504273,3082.31863975
2419.18930935,406.253615896,132.578,1.8182,0.485411795859,1007.27409033,116.865849319,1140,-28.7238,802.569898867,0.997921,28.4864,1140,264.935588021,245.062568333,28.4725,102.428,28.4727597297,855.682609704,28.4778059982,3171.60065498
3016.70426791,474.059174614,132.641,2.05769,0.4756660319,2942.67623463,159.475248128,1141,-28.6999,1012.37642192,0.998086,28.4901,1141,347.545514747,242.943541402,28.4733,102.451,28.4748941581,50.1318218692,28.4818433943,3093.6232386
1868.50434554,762.084587672,132.696,1.42827,0.432833660407,188.610679911,141.50316887,1142,-28.7246,1814.01326589,0.998629,28.5302,1142,631.792985679,206.000426663,28.5124,102.443,28.5134186718,1234.48521674,28.5209968268,3043.26308827
392.686448183,195.848025966,132.793,2.34698,0.502539735469,67.8898189729,6.88788566873,1143,-28.6398,587.107520193,0.998113,28.438,1143,165.021663313,84.7270824335,28.4164,102.553,28.4184009805,819.867830586,28.4250384561,2958.54244984
1802.48596628,130.525600518,132.825,1.99598,0.472643703399,78.4700737773,7.04895173982,1144,-28.7038,604.154475185,0.997947,28.512,1144,150.240797086,184.076665358,28.4996,102.563,28.5005527836,1318.42712561,28.504061577,3079.63788005
1082.83606824,232.087195725,132.855,2.23313,0.493273131635,196.336474599,77.3214672267,1145,-28.5761,646.230390287,0.998194,28.3789,1145,192.596839731,196.776725021,28.3634,102.607,28.3631087432,923.36934123,28.3686602247,2996.99825673
551.637988435,118.183895506,132.909,2.00224,0.476683282755,201.371426436,3.36761930976,1146,-28.6737,372.130774881,0.998113,28.4827,1146,115.277716848,200.392164041,28.4678,102.678,28.4695082999,279.341549172,28.4757984716,2021.45197733
1148.01092845,118.78171585,132.962,1.97474,0.488483665963,418.767626397,4.33001509881,1147,-28.5541,431.333944929,0.998085,28.3844,1147,114.931727993,221.163035476,28.366,102.678,28.3672023207,742.592899352,28.3735203803,3024.47703052
198.001101653,167.873651026,133.006,1.58566,0.44735285402,114.76488722,8.78056811776,1148,-28.6464,457.787484473,0.997996,28.4702,1148,151.861016156,114.50128567,28.4556,102.701,28.4579942572,161.226499713,28.4633207225,1754.86379672
147.751864274,175.823450272,133.056,1.91805,0.485018704297,108.851257506,18.688338664,1149,-28.5954,479.257888629,0.998505,28.4251,1149,127.154834423,98.7697841642,28.4091,102.781,28.4091497498,38.6603353664,28.4150332701,203.45654006
179.851911872,251.353528091,133.089,1.9473,0.490283201703,93.3760081385,108.432663526,1150,-28.4992,570.421585578,0.99837,28.3167,1150,155.811572935,99.5221229978,28.2966,102.841,28.2985628163,175.389997881,28.3067054348,752.302263874
129.04135779,180.172959422,133.154,1.80066,0.469969085055,85.3698922593,10.9926263147,1151,-28.5606,451.224820222,0.998598,28.3599,1151,142.574724213,75.9801835046,28.3431,102.841,28.3432385313,278.326513814,28.3512232477,3241.86710547
1205.16073241,468.882270644,133.24,1.92289,0.479855514721,568.121104189,83.6273832493,1152,-28.6405,1100.26655948,0.998396,28.4464,1152,414.748161436,215.769519357,28.4318,102.865,28.4334406994,660.21660252,28.4406052017,2847.87729428
15.1289825999,126.169087687,133.305,1.77329,0.471988507355,12.6872222942,7.49844098633,1153,-28.585,583.72589155,1.0,28.3844,1153,171.352983323,14.1653999782,28.3691,102.919,28.3704605202,1.36543683963,28.375010152,17.5001496379
1456.5688684,219.77464642,133.316,1.80122,0.476790658761,82.8259241436,12.5347029945,1154,-28.6112,819.1527018,0.99833,28.4159,1154,222.249852453,168.034286195,28.3987,102.92,28.4008951689,1070.74886042,28.4086909432,2619.0379461
2056.00260526,264.75866978,133.414,2.00257,0.486730763832,86.2202115527,27.7732585524,1155,-28.5406,824.719492487,0.9984,28.3344,1155,231.696652562,230.152883628,28.3191,102.964,28.3201246205,832.561582094,28.3264594894,3022.82346035
612.911302669,247.498949047,133.462,1.94765,0.489771986161,406.082840519,5.2857615182,1156,-28.4607,677.277509192,0.998908,28.2787,1156,240.614458649,196.928239204,28.2617,103.025,28.2617871069,354.900910771,28.2701924608,1949.64560631
872.189829893,307.437849541,133.534,1.99453,0.481879962726,399.958012182,90.0196456807,1157,-28.5357,608.689807755,0.998765,28.3278,1157,177.031483529,197.956637941,28.3124,103.063,28.3138158958,791.548279772,28.3220580671,3040.10558235
1874.8349439,350.491659127,133.593,2.17968,0.484082665026,21.2436786676,117.212268034,1158,-28.4771,745.452791662,0.99855,28.2763,1158,218.680144628,201.774010282,28.2605,103.108,28.261395602,1200.02099608,28.2680206768,3186.76846378
598.790769818,171.692577611,133.664,2.03143,0.482069315951,415.686955712,25.7255438898,1159,-28.604,437.78129545,0.999014,28.404,1159,138.642994371,196.374753912,28.3882,103.217,28.3905752701,398.562314475,28.3984789898,2502.40248406
653.637786967,215.400678148,133.735,1.76988,0.467365024415,432.416568076,12.5535861421,1160,-28.4727,512.295248266,0.998639,28.2717,1160,136.676835147,215.864324151,28.255,103.254,28.2540953057,210.451237286,28.2651481062,1470.01855076
2603.29649321,378.621681252,133.763,1.92107,0.467935759149,1512.4338513,118.563661628,1161,-28.6217,651.673264698,0.998648,28.4291,1161,175.580692889,234.082529604,28.4121,103.297,28.4146973353,483.893521317,28.4242962443,3078.78773761
3083.65025833,717.127264613,133.812,2.05523,0.485978299789,1281.13274892,78.6713388147,1162,-28.4871,2101.44419235,0.998636,28.2768,1162,821.334004574,247.752053483,28.2581,103.306,28.2573903823,571.345037988,28.2674617135,3333.52680061
2103.53041457,369.57565133,133.844,1.89704,0.461020430537,697.858923784,64.6350228125,1163,-28.4709,543.853138474,0.999015,28.2895,1163,188.231040827,249.20910576,28.272,103.314,28.2737257777,1173.05250168,28.2833748053,3461.58398104
1640.5796989,268.393994462,133.89,1.95815,0.4825053558,993.648961708,29.635922522,1164,-28.4369,497.048651725,0.998637,28.2291,1164,163.383444022,240.140479076,28.2076,103.361,28.2091570363,548.14533727,28.2217497048,3026.60815179
2668.61353265,222.109131577,133.964,1.80269,0.470511395864,1403.45056421,10.7901424983,1165,-28.5707,767.228863363,0.998476,28.3634,1165,257.990843774,246.333654506,28.3465,103.37,28.3480789807,706.705938562,28.3564068829,3264.77421171
1595.87724606,285.323960833,134.032,2.10446,0.496754861895,12.8311610339,8.88933612358,1166,-28.4737,697.65916916,0.998796,28.2687,1166,266.400765151,139.702078931,28.2511,103.406,28.252595314,1359.50553507,28.2606124124,2947.79590972
2628.27519413,364.361575069,134.044,2.11508,0.500871014809,868.10876317,4.17053172658,1167,-28.5322,881.640880084,0.998777,28.334,1167,284.884564834,230.28797444,28.3144,103.461,28.3156593502,558.002959491,28.3237150788,2859.23985184
2788.7931163,616.859325601,134.085,1.8002,0.471373554788,1010.27320672,7.55113434675,1168,-28.533,1753.53071662,0.998142,28.3314,1168,689.769176454,236.861033733,28.3187,103.45,28.3183808444,564.743171705,28.324719351,3057.16960605
2331.28585873,298.178305501,134.165,1.96363,0.488053806256,584.380124311,85.803676026,1169,-28.5176,605.036815122,0.998405,28.2903,1169,200.080183498,242.659131813,28.2735,103.403,28.2757658491,1176.16863644,28.284195002,3262.47133038
1898.12046358,251.292823962,134.206,1.63466,0.463022258768,1151.11924129,69.7222080185,1170,-28.6251,939.840750705,0.998003,28.4028,1170,277.381361152,230.166154173,28.3893,103.441,28.3896213998,581.459460572,28.394273528,2691.99682643
2700.57747252,454.966674638,134.289,1.93379,0.481858956138,1589.0269799,20.5210924612,1171,-28.575,1393.49139447,0.998087,28.3622,1171,476.626908994,235.271179445,28.3446,103.503,28.3466968665,355.330661036,28.3529994513,2909.37377246
2048.87980889,488.715758304,134.291,2.16344,0.489216264662,613.255792925,50.2910398702,1172,-28.5547,1110.69185628,0.998246,28.3434,1172,389.73584115,240.475768154,28.3274,103.527,28.3300261654,993.957716509,28.3347134657,3366.15302405
1976.19464696,470.941486953,134.342,2.04387,0.485532736545,723.550366222,194.474728713,1173,-28.4505,736.974893916,0.998769,28.2327,1173,204.272131795,242.20072545,28.2188,103.524,28.2206487469,857.968768751,28.2241286193,3197.53545082
2587.52922106,438.184600944,134.405,1.80244,0.463350395691,1874.89216388,121.441334804,1174,-28.5907,621.734799538,0.998434,28.3825,1174,163.024856659,228.343785052,28.3671,103.554,28.3686809627,265.278998903,28.3761240581,2769.53694233
1285.81621398,355.749285452,134.466,1.79626,0.457305518329,521.847097136,42.685420853,1175,-28.5099,1365.51821436,0.999075,28.3098,1175,411.0201549,235.063635409,28.2943,103.617,28.2944844916,1032.51241153,28.2991481996,3312.62840746
1829.2356793,407.176473643,134.571,2.02604,0.48908513456,619.445232008,85.4170178789,1176,-28.4999,692.783728259,0.998912,28.2812,1176,260.980648586,242.214438045,28.2641,103.72,28.2648789791,803.936815033,28.2713092582,3038.65056721
1909.53568982,316.037448979,134.636,2.06205,0.491157013733,586.321211716,10.4170367043,1177,-28.533,981.821821244,0.998575,28.3278,1177,296.871783588,242.790814187,28.3118,103.737,28.31278816,1159.92406849,28.3177545279,3303.98411213
1986.88612441,291.592982029,134.652,1.95225,0.471922619365,836.369144666,69.4817190962,1178,-28.4838,915.96557991,0.997646,28.2899,1178,249.307285974,229.515952673,28.276,103.823,28.277535058,828.182259729,28.2833492226,2798.22246076
1013.21806684,774.716215744,134.698,1.94249,0.468893928739,278.887450905,102.8138449,1179,-28.5177,1576.4912264,0.998443,28.3197,1179,608.594793009,218.657938612,28.3082,103.839,28.3116870528,268.513864131,28.3154700469,1604.7615793
1168.78112102,461.206994463,134.75,1.84358,0.468279852158,268.987242202,8.8427187721,1180,-28.4352,1718.21378206,0.997991,28.2516,1180,594.972423078,200.820407152,28.2396,103.875,28.2393587742,691.561334881,28.2428886383,2323.77354695
5.92225509012,22.6061127937,134.845,2.12791,0.499762500819,5.78415784548,5.51935081089,1181,-28.4134,567.999625794,1.0,28.2697,1181,77.920696246,5.75854430668,28.2581,103.871,28.2590904732,0.062690586551,28.2630470337,6.10050591452
7.42805150974,27.9897715972,134.893,2.50054,0.544824690721,6.05735341581,5.74212414809,1182,-28.2725,381.211639102,1.0,28.1129,1182,62.9141300549,7.16499822421,28.0986,103.91,28.0982263306,0.13421689556,28.1033442343,7.68967362796
179.360383164,144.294677784,134.944,2.10648,0.500083072069,172.152229596,6.90808087824,1183,-28.339,532.246570362,0.998383,28.1316,1183,133.066465997,114.189996699,28.1192,103.899,28.1210855424,3.36681512865,28.1249609917,188.340672408
185.275715735,209.74453923,134.971,1.71144,0.468091343477,178.700623844,5.25952875636,1184,-28.288,452.580849172,0.998973,28.0835,1184,145.771178644,116.246078921,28.0695,103.884,28.0710764835,3.51972441869,28.0764542613,196.172279928
1429.86679529,168.559509415,135.032,2.08318,0.4910282702,192.565331769,71.7136562794,1185,-28.3086,536.726970722,0.998618,28.1061,1185,128.228247576,208.254200097,28.0946,103.961,28.0955412822,753.678548293,28.0987784566,2516.46163152
2365.35882565,319.056766824,135.081,1.94201,0.46906539513,184.893999489,82.3167047799,1186,-28.2759,788.9224533,0.998401,28.086,1186,248.177336119,223.381646776,28.0727,104.008,28.0742275658,833.656862647,28.0800139576,2929.79505619
1075.94919417,129.256503037,135.115,2.07023,0.492471180363,87.436824824,17.0820177519,1187,-28.2544,446.80409557,0.998674,28.0657,1187,111.446796224,139.247402137,28.0501,104.082,28.052172757,1242.52313412,28.0572629918,2928.54019863
2160.58842746,214.263926459,135.198,2.00292,0.499589189273,97.5628358489,7.69593027222,1188,-28.177,847.765534863,0.998463,27.9891,1188,259.479947644,236.681900597,27.9732,104.106,27.9746618105,1126.73191313,27.9813191713,3313.59388521
2041.3893935,296.584986881,135.273,1.95126,0.480137946807,716.887326669,50.9556564524,1189,-28.2204,703.781115638,0.99855,28.0341,1189,273.17796933,248.699539653,28.0226,104.179,28.0223707385,1190.76589491,28.0271065187,3439.51991502
2628.21413711,296.328037219,135.269,1.6871,0.470644094061,1302.51157023,64.3342045652,1190,-28.1527,945.681809179,0.998492,27.9883,1190,272.028040694,241.52154347,27.9705,104.216,27.9721765134,659.071230676,27.9783338699,3043.70051262
2516.47961691,441.329236358,135.307,2.00657,0.485905039634,2178.03427905,43.4684769683,1191,-28.2438,986.496874522,0.998458,28.0514,1191,398.831733148,215.355180147,28.0378,104.214,28.0382518783,130.825114042,28.04264683,2649.46062947
2514.75365347,541.042758331,135.39,2.14979,0.501475090294,1324.76698324,7.21837191427,1192,-28.2129,1598.86019072,0.99848,28.0101,1192,486.711934327,223.973421937,27.9966,104.299,27.9982996409,385.762069769,28.0030093638,2729.81381953
2607.09501765,329.345344427,135.46,2.08701,0.492570103855,1155.19902016,34.4633126986,1193,-28.1634,665.789032013,0.998805,27.9556,1193,228.965257007,239.23045174,27.9425,104.333,27.9436130173,628.550340879,27.94693016,3036.14925449
1337.00462084,406.023460278,135.496,2.03158,0.482468057336,627.883172623,25.2041783479,1194,-28.2233,989.853172273,0.998865,28.0321,1194,332.501382801,241.757387301,28.0172,104.366,28.0179988717,983.658389269,28.0224320322,3432.51389659
1816.17507397,403.299602579,135.55,1.72371,0.448227345764,627.048854965,93.4310129058,1195,-28.1985,645.233467666,0.998781,28.0119,1195,172.034279249,230.622353018,27.995,104.438,27.9962733477,904.470875752,28.0014251361,3099.5353356
2066.05538384,347.485187076,135.578,1.93903,0.464458191022,196.524387687,36.6072065017,1196,-28.1624,637.581943963,0.998452,27.9866,1196,198.503890641,216.747527517,27.9718,104.521,27.9735722137,861.718281839,27.9779568045,2775.02292239
1782.37427677,295.214695252,135.592,1.55355,0.442468112843,479.973314103,87.8293787281,1197,-28.1159,623.833772123,0.99915,27.9298,1197,144.341293235,236.886928486,27.9171,104.535,27.9180008966,896.626931681,27.9220391229,3219.53758169
1899.39175804,403.223908182,135.597,1.74234,0.453868833538,711.622345494,25.4924323598,1198,-28.0882,988.949159292,0.999164,27.9202,1198,283.539145158,249.778682792,27.9078,104.557,27.9093550686,1000.39874892,27.9142050343,3503.12145595
912.335660741,411.438568895,135.669,1.9151,0.470546460093,291.50587788,25.3167735864,1199,-28.0754,596.634422619,0.998911,27.9153,1199,224.68511208,213.334917068,27.8988,104.558,27.8998117598,534.818278918,27.9046785802,3131.39610164
402.491459068,313.061466354,135.7,2.15104,0.493621707198,189.595798482,7.42987056216,1200,-28.0687,1021.12398438,0.998854,27.8938,1200,285.077653317,142.324365048,27.8782,104.536,27.8778354612,490.482657979,27.882140449,2381.42777171
1207.58206964,176.477469364,135.747,1.7085,0.453170027248,110.520271501,10.2399163644,1201,-28.0078,473.449243456,0.998259,27.8246,1201,146.298434561,165.461899367,27.8082,104.554,27.8108053745,1172.69947491,27.817692178,2940.52192804
1893.6819565,333.185887664,135.781,2.05536,0.48024965164,1110.63759194,56.974893544,1202,-28.0432,632.791360096,0.998671,27.8604,1202,188.529259237,243.331755657,27.8472,104.636,27.847986773,754.412356808,27.8515420873,3191.25741804
938.050952164,601.751510243,135.802,1.84112,0.450663492865,494.558654977,95.6690099908,1203,-28.0281,1698.47880145,0.998871,27.8225,1203,578.702167411,234.326093221,27.8105,104.719,27.8113796517,708.614368125,27.8145504689,3472.88674918
5.83785534895,91.5681216033,135.816,1.98478,0.469324876676,5.7345024503,5.47918857396,1204,-27.9323,616.452966694,1.0,27.761,1204,172.789211622,5.67532752528,27.7496,104.75,27.7515828276,0.0454552503314,27.7556404077,6.00008506321
8.58707708554,20.8518215901,135.866,2.49199,0.529481134329,7.31391607272,3.67195909948,1205,-27.7738,521.740561006,0.999779,27.6687,1205,81.447497571,7.4746775594,27.6501,104.771,27.6512164233,35.5190635614,27.6589863168,1234.8683098
1293.40629919,295.648469684,135.916,2.53209,0.51666437887,187.610100595,5.93227471357,1206,-27.847,972.911565902,0.998862,27.6747,1206,270.06345551,206.316097798,27.6594,104.78,27.6611495726,897.077835544,27.6675719245,2778.4095674
1540.8409548,439.638528439,135.908,1.58018,0.44815694347,266.355503881,215.060246832,1207,-27.8246,850.43816727,0.998464,27.6088,1207,215.21579152,242.985739452,27.5942,104.851,27.5940913933,801.27062698,27.5990041039,3149.31158178
2291.81368939,396.002987341,135.987,2.05755,0.483418177059,304.34060514,218.649690788,1208,-27.8724,642.376290276,0.998876,27.6722,1208,125.277634425,251.211706677,27.656,104.884,27.6571337293,897.437382531,27.6621891667,3335.14470127
833.921426214,664.190684446,136.056,1.94094,0.479025691867,273.46665602,332.839421562,1209,-27.8553,1519.2795534,0.998902,27.6514,1209,458.379574972,225.017192212,27.638,104.922,27.6386048045,467.674150772,27.6440418636,2721.91073368
1273.0208958,427.999371919,136.112,1.76014,0.462808199884,268.344865972,34.2176287024,1210,-27.864,864.907530138,0.998567,27.6916,1210,280.996664742,222.833165303,27.6762,104.979,27.6764488285,980.512324049,27.6826551925,3496.24527864
1127.57047843,479.655422234,136.131,1.81012,0.454128100504,518.964340459,28.2237967026,1211,-27.8643,898.124129802,0.998914,27.6707,1211,302.141771592,229.823800474,27.6561,104.98,27.6580176649,755.96575339,27.6661493687,2976.76309706
2623.2952172,493.281661763,136.199,1.96927,0.477884447402,1103.54070465,182.462882318,1212,-27.8328,771.677900971,0.998798,27.6557,1212,218.539315928,240.481276175,27.639,104.993,27.6410466769,649.737975078,27.6491997833,3076.21021865
