AverageAbsQYDiff,AverageY,MinReturn,AverageQ,Iteration,AverageAction,StdReturn,Epoch,AverageAbsQ,MaxEsReturn,AverageEsReturn,MinEsReturn,AverageReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsY,PolicyRegParamNorm,AveragePolicySurr,StdEsReturn,AverageDiscountedReturn
0.321568644854,7.42415380541,-21.7304579571,7.42205,86,0.860577,0.998446409408,86,7.43625,16.4329544087,-12.6527658866,-22.1472998921,-16.4089993925,0.339654,33.6488,-14.3445089929,7.4356878813,32.3816,-7.99607,6.7256578703,-15.0360961653
0.317982758109,7.49203153088,-20.2299639941,7.48975,87,0.866785,1.2079075191,87,7.50405,1.56157029357,-13.9212587114,-19.9218976622,-16.8033027708,0.331082,33.8974,-14.2219942366,7.50402657808,32.6079,-8.05928,5.27845937728,-14.7903846902
0.324620191872,7.5672403448,-21.3511801763,7.56543,88,0.896769,1.07629241728,88,7.57899,46.9826316844,-10.4190757569,-42.6335417535,-19.2132629548,0.364917,34.1497,-16.2689572323,7.57851967589,32.7843,-8.14446,16.6933223578,-16.3981608544
0.323889464157,7.63555506761,-21.1350062974,7.63365,89,0.856521,1.25853950598,89,7.647,-1.73544317447,-13.2018088075,-19.3088345686,-18.4717839836,0.361269,34.4065,-15.3026707945,7.64648130026,32.9657,-8.1979,4.86390123604,-15.6880082948
0.32214296266,7.67612198368,-20.922258194,7.67444,90,0.875512,1.46956936013,90,7.68798,44.9187534202,-10.2916305746,-21.7372271042,-18.4160251116,0.329583,34.6684,-14.661672403,7.68744695102,33.1548,-8.22726,13.6645202634,-15.718104516
0.321263668476,7.74495896484,-19.0455616218,7.74277,91,0.843292,1.52480999129,91,7.75676,206.605435962,7.07526611507,-18.5616759713,-16.4813231817,0.350053,34.9296,-12.2028272211,7.75611900933,33.3601,-8.29635,54.9227245395,-13.3035769663
0.320752435457,7.77062448074,119.923924116,7.76915,92,0.83874,144.595625501,92,7.78303,459.258698398,122.603224992,-42.7558856533,374.786299532,0.334558,35.1762,940.957410951,7.78186014972,33.6229,-8.30079,192.796555666,112.766307669
0.323270063341,7.81533904342,40.7678602698,7.81397,93,0.874965,293.815776523,93,7.82741,202.587930383,84.2834465581,-13.5389594392,298.262731091,0.334012,35.4281,955.349512083,7.82649457715,33.8505,-8.38777,78.7822582198,77.3713399888
0.328861240229,7.93037812667,214.019543113,7.92798,94,0.905608,282.106707709,94,7.94158,300.342875685,106.620220345,0.63828708373,575.448488194,0.343925,35.6688,1003.26400923,7.94093504384,34.066,-8.47783,119.705099469,101.898289799
0.34013603288,7.95429779909,245.493437505,7.95287,95,0.91808,275.132167604,95,7.96822,367.044772487,196.413201272,38.0110697408,733.548321413,0.398452,35.9235,991.70957878,7.96635539299,34.3166,-8.51986,148.913470843,84.3197189169
0.33246253778,8.08719440853,70.1031624686,8.08555,96,0.902671,255.490480362,96,8.10382,479.894746595,196.581417988,23.8203806988,869.107228466,0.324124,36.1695,996.789998914,8.10092231409,34.567,-8.64921,178.348001261,81.8833338166
0.341658481854,8.17737154482,23.395347092,8.17613,97,0.822753,135.749243035,97,8.19465,248.657380194,168.560935521,71.8278081938,260.800371704,0.38747,36.4399,480.47037377,8.19350347094,34.841,-8.71296,70.0776070764,98.832388679
0.350306073307,8.20569657078,66.9671410344,8.20346,98,0.716853,346.37158412,98,8.2238,277.99354745,142.145539194,33.5804768392,571.938220988,0.403745,36.6558,942.696725353,8.22226015548,35.0189,-8.75737,97.8231900574,66.5709245588
0.364734652529,8.32485477714,-14.5640140772,8.32197,99,0.865104,77.1383548989,99,8.34117,410.987547464,200.622684139,-0.219349188249,291.368048437,0.455545,36.9562,414.319407044,8.33984218924,35.2574,-8.87842,161.744727333,118.693388356
0.348012828539,8.41316869895,-137.257426478,8.41094,100,0.882396,74.4314576064,100,8.43,363.910772937,166.709023022,5.98600354559,147.807455538,0.379895,37.2162,342.4660702,8.42781329872,35.4275,-8.97677,125.715919892,71.3730986188
