MaxReturn,AverageAbsQYDiff,AverageQLoss,Iteration,PolicyRegParamNorm,Epoch,MinReturn,AverageReturn,QFunRegParamNorm,AverageAction,AverageY,MaxEsReturn,StdEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQ,AverageAbsQ
1407.46125383,12.8168038994,1465.41,1805,146.575,1805,224.725108684,441.65477773,371.513,0.569362,489.324489259,142.937628592,31.2314873711,489.641392404,291.596299954,3.86962503559,28.625112819,-511.85,134.761970367,489.312,490.545
1002.22975273,12.9218759083,1458.94,1806,146.582,1806,320.499988234,871.521719553,371.639,0.147842,489.054283022,105.915373861,22.9573051862,489.405119129,211.360912379,4.52968506199,20.3006548483,-511.921,117.624146607,489.02,490.287
437.169742538,13.3025463332,1518.37,1807,146.616,1807,164.261094381,233.983090881,371.84,0.43611,488.907050728,193.854515188,39.0362464913,489.253808523,26.6421173876,3.97692446457,30.4928721609,-512.014,117.308580797,488.901,490.219
986.258709211,13.8738343357,1687.03,1808,146.652,1808,984.519489343,985.342424039,371.966,0.238401,487.942732665,169.175281152,28.1995514762,488.267197522,0.562824960861,4.12725248727,20.5759543918,-510.938,93.2457963424,487.954,489.217
1054.79998542,13.6107212916,1601.48,1809,146.751,1809,255.489320016,417.327347573,372.088,0.496365,488.897225623,222.596255454,36.2352208951,489.243357304,182.110163195,4.30880094576,27.9147874934,-511.758,128.270454591,488.863,490.098
1002.28880191,13.2194272611,1518.99,1810,146.738,1810,999.906668234,1001.0137785,372.208,0.0405073,487.621287133,193.837198117,37.5417441777,487.938961892,0.864260719241,4.00600167522,28.4622336855,-510.834,100.339882537,487.637,488.878
995.360469168,13.144501463,1469.68,1811,146.802,1811,992.850965366,994.364897153,372.29,0.240822,488.992980843,505.87759711,76.8741881622,489.32883368,0.682173573858,3.38520710102,29.5639489951,-511.471,99.1005927526,488.962,490.246
1003.06299539,13.4848751054,1619.02,1812,146.79,1812,1000.66905141,1001.53579759,372.482,0.062683,488.774175093,140.068882316,26.1332011725,489.173035329,0.720700215725,4.8284908189,26.6423037663,-511.849,100.531888006,488.772,490.039
1334.39098636,12.9650511975,1468.19,1813,146.772,1813,262.34014429,383.194299043,372.594,0.576526,488.819667834,202.09438923,32.018772827,489.179627229,225.819119322,2.58556954095,23.0575880546,-511.52,138.444591996,488.778,490.013
322.005756409,13.0343477503,1539.56,1814,146.799,1814,187.890701962,292.362373364,372.753,0.61223,489.844101978,222.536766446,37.4661019912,490.234636233,18.0897911084,4.16243041735,23.093981598,-511.997,133.988400302,489.852,491.144
994.262170986,13.2406359222,1538.06,1815,146.828,1815,992.641395685,993.342317453,372.899,0.0631017,489.049511467,93.6459035551,18.8067372539,489.436380085,0.578632147004,3.48440820092,17.0315561925,-511.537,94.7048192326,489.041,490.388
326.857642558,13.4963488699,1586.57,1816,146.869,1816,273.403575694,294.215464789,373.07,0.597863,487.929534676,130.942771385,25.5014647105,488.342670369,12.7953641168,4.09168880422,22.4700191963,-511.173,128.709880685,487.895,489.202
1000.57552166,13.3991896565,1584.79,1817,146.853,1817,998.389266302,999.707897785,373.273,0.0109043,489.209441159,600.038997725,104.123330834,489.667159993,0.602622796784,4.02433592649,34.1095505172,-512.503,99.8997479483,489.227,490.56
1006.24887154,13.2182095118,1526.7,1818,146.864,1818,1004.0455967,1005.23718183,373.396,0.0691328,488.289792429,247.107228642,58.9755608592,488.740570293,0.670620377251,4.77809230552,35.8134727289,-511.449,103.169725297,488.234,489.632
1459.56109057,13.2457159267,1494.99,1819,146.88,1819,161.960045818,439.908362215,373.583,0.664768,489.054605487,275.979913482,65.7206029359,489.484862165,270.92497557,4.23699700212,44.884383396,-511.7,150.339919427,489.075,490.428
1436.12546327,13.3956214354,1561.97,1820,146.826,1820,324.712052659,620.914676067,373.705,0.810343,487.548204217,550.934734216,120.064142635,487.977525946,298.826351267,4.18825176292,54.6849141829,-510.982,204.049518442,487.534,488.835
2206.70394956,13.330056413,1619.14,1821,146.818,1821,213.033795414,807.721117795,373.84,0.748054,488.68470946,319.96490722,53.8011737509,489.051979766,508.3521386,4.13768415433,26.4932188679,-511.797,176.062527821,488.698,489.966
2388.4951358,12.8761652406,1420.34,1822,146.873,1822,191.006177762,722.772202379,373.984,0.916699,487.708419944,357.537079688,89.7431554713,488.085563129,482.50633546,4.68663999807,56.8554055708,-511.126,202.886482068,487.629,488.994
590.766088091,13.3490816633,1555.99,1823,146.877,1823,107.992438461,277.576643737,374.136,0.686434,488.863943212,549.809713996,95.9977343728,489.276469548,161.057706776,4.05495871028,45.5530392072,-511.767,132.44697714,488.866,490.149
212.267087675,13.0996569019,1496.83,1824,146.921,1824,146.902233071,165.90848083,374.247,0.329959,488.46783317,132.703863122,22.1787972347,488.936674331,20.5421032966,3.76313961661,17.150235035,-511.644,95.4114100512,488.463,489.857
900.797031384,13.641850369,1577.51,1825,146.962,1825,396.669033357,598.859088378,374.465,0.281874,488.89476181,238.411271068,36.7242949197,489.345641987,128.710482267,3.87605144786,19.7241372888,-512.4,102.129405031,488.884,490.223
1148.42717127,12.9747878741,1483.15,1826,147.004,1826,101.538377763,376.302051587,374.63,0.851708,490.049305464,384.758219867,72.5641232883,490.44772642,165.422860202,4.39657644641,42.7517100659,-512.239,170.51489712,490.029,491.323
191.79272296,13.5168880334,1587.15,1827,147.003,1827,132.147196468,152.981684065,374.742,0.398262,488.309630188,446.429743488,82.459122977,488.759209899,16.1683031494,4.11022538934,39.1365854781,-511.778,92.6428467462,488.349,489.769
848.955988926,13.1329067095,1493.63,1828,147.062,1828,33.2610433087,393.798149829,374.864,0.840237,489.265296004,561.581732709,118.07792296,489.643676081,259.92391345,4.00141161329,61.350817951,-512.806,155.581032072,489.184,490.578
845.292050413,13.6612882194,1627.35,1829,147.096,1829,289.859256403,518.819634978,374.974,0.867191,489.630859703,469.373281088,121.089035022,490.052977937,130.105769563,5.07401223253,65.0211879929,-512.704,193.161917201,489.643,490.947
1193.75036692,13.2291548894,1541.83,1830,147.104,1830,167.229103374,657.98813521,375.091,0.799477,490.638857446,330.793624663,65.7143784297,491.059035534,282.944748009,4.08328222906,30.1043465289,-513.187,177.952347832,490.643,491.956
1131.87620101,13.5245316263,1593.05,1831,147.085,1831,170.912062214,547.876462021,375.2,0.547924,489.319678226,232.215280511,49.4124236913,489.743318941,174.184105673,4.1714673159,31.8451716657,-512.786,127.154571819,489.254,490.636
1001.86525662,13.6569042691,1612.37,1832,147.145,1832,999.828110648,1000.73924687,375.346,0.0716015,490.036444669,633.600165348,154.988908698,490.495446933,0.814216756825,3.5177192423,68.4265096678,-514.103,101.047149116,490.051,491.451
756.617795268,13.4118318462,1546.69,1833,147.156,1833,178.689703221,354.450785807,375.504,0.482826,489.553802697,196.466619862,38.893847034,490.061417854,85.0467738216,3.82182920115,27.0381172644,-513.14,125.237909518,489.504,490.959
806.138132388,13.3358884988,1603.95,1834,147.175,1834,127.077965571,441.816287593,375.634,0.932148,490.70283245,570.756026065,118.041983926,491.149204931,116.444816775,3.34626571259,48.0251315508,-512.823,175.498295505,490.705,491.98
1018.88415001,13.1864792846,1510.85,1835,147.271,1835,104.391073199,593.951134691,375.782,0.9329,490.013881725,554.048695568,205.594664359,490.507125656,142.604081227,5.13785935297,111.997910955,-513.052,188.143159757,490.03,491.451
1793.82297932,13.6852146423,1596.93,1836,147.313,1836,123.293607368,736.405277521,375.965,0.93884,489.612774981,331.924115506,67.528648525,490.080562415,333.714478994,4.16958216693,42.0634503122,-513.114,198.410093963,489.586,490.943
1149.72971845,13.4114158176,1604.08,1837,147.346,1837,180.230727858,658.534813754,376.066,0.755229,492.201429312,521.234085049,123.574192968,492.671973242,272.896163414,4.66603179423,64.5501794624,-515.589,158.202291283,492.148,493.503
1002.16706243,13.2622864203,1519.48,1838,147.389,1838,793.983111203,982.063775542,376.161,0.123195,489.344325225,355.715755891,59.4773120817,489.845095892,59.4805861415,3.86566339156,29.8690794103,-512.773,103.693388602,489.393,490.803
1003.14895788,13.6007737226,1609.2,1839,147.454,1839,155.49241192,529.859495853,376.286,0.826914,491.761005285,252.345929627,44.0259572196,492.171806599,264.596649812,4.08090590352,26.9775103784,-514.883,169.676535734,491.707,493.055
1370.33677774,13.9335835041,1729.98,1840,147.5,1840,131.738677791,439.408178573,376.407,0.83319,492.097885419,345.484654545,72.0536932614,492.568973966,347.920798429,4.31005414367,34.9247206281,-515.497,145.288418306,492.132,493.435
1126.06988776,13.8425122001,1698.79,1841,147.519,1841,147.229805557,240.552484238,376.541,0.712469,491.956419601,382.741486601,55.8897863535,492.373930055,198.801543772,3.88942829872,25.8238617001,-515.581,110.764818862,491.918,493.372
1001.04668293,13.3485140412,1573.3,1842,147.544,1842,187.368744829,772.302346398,376.652,0.0475745,492.425718691,215.326018184,37.7835235153,492.871164569,359.054122856,4.19099938727,22.192426237,-515.503,100.994129694,492.405,493.798
1404.84159493,13.775506277,1604.57,1843,147.52,1843,164.595004527,404.056824433,376.787,0.714851,492.099362416,337.410827842,67.9530478385,492.530953318,207.916190147,3.62131126022,30.9174846278,-515.638,147.385706682,492.095,493.492
755.572116914,13.8296677275,1578.93,1844,147.516,1844,141.78506495,168.494415909,376.931,0.605486,492.896945705,358.827891611,74.5256068588,493.358188084,69.9415722372,3.84912386814,42.1470356439,-516.81,101.509352083,492.882,494.275
1000.67417728,13.5031663112,1562.23,1845,147.492,1845,998.458580308,999.3179937,377.014,0.068422,494.495780277,169.530185722,38.5598476936,494.919040463,0.681936105926,3.96222655941,26.0672207186,-517.636,99.5619194691,494.479,495.811
2585.67732732,13.8571117006,1592.06,1846,147.53,1846,742.264909973,1102.78668705,377.119,0.378403,493.652219739,320.44088319,67.7421666746,494.104145231,435.639004102,4.41946070637,35.6469629887,-517.46,134.508000987,493.643,495.101
993.553524964,13.2866296329,1503.21,1847,147.567,1847,991.380473634,992.500723604,377.206,0.373448,495.263988457,428.388215784,62.0535009589,495.650804341,0.599344301433,4.015534722,25.4804165511,-518.973,98.1490238673,495.234,496.624
1198.15818819,13.8982891975,1677.11,1848,147.572,1848,204.798824286,677.653970359,377.337,0.870319,495.824416793,509.260822187,94.8531300332,496.243485367,194.400549475,4.12381261585,40.1456123303,-519.382,202.165011562,495.847,497.177
2340.66910994,13.5984441662,1590.51,1849,147.539,1849,411.744768504,778.404732483,377.473,0.797406,495.698389043,268.412663709,41.6886108417,496.117854805,384.972627978,4.33041458084,24.2857740535,-519.811,185.335979719,495.636,497.026
761.977146588,13.435432974,1604.85,1850,147.562,1850,296.790093785,507.840962057,377.597,0.798079,495.877484656,230.388742351,38.1511726771,496.320344746,94.2026312996,3.94785838667,25.9941783944,-519.802,183.156888672,495.932,497.348
703.168029968,13.8895439142,1702.27,1851,147.576,1851,344.563206623,527.015428821,377.711,0.770744,497.273579875,254.922236702,37.8097298086,497.708301553,81.4786620334,4.20413771671,24.3301334628,-520.708,192.748022276,497.227,498.569
901.719885045,13.7562143678,1636.45,1852,147.586,1852,399.287896624,513.585953831,377.85,0.78695,497.164853933,339.244766148,60.2171535127,497.618270675,136.876122199,4.03173077869,31.6225700826,-521.491,174.155992686,497.165,498.546
998.229302155,13.5347509963,1577.99,1853,147.59,1853,417.115654038,688.17041794,377.976,0.211588,498.306002554,198.203170399,44.4576805196,498.7316874,264.82587852,3.93436836826,28.1650329068,-522.37,125.369826234,498.256,499.704
972.668776415,13.8395790631,1675.47,1854,147.596,1854,225.938725039,439.518284931,378.127,0.706698,498.355624631,383.251883906,75.5778957982,498.835445278,109.738921723,3.24640601904,41.2636301023,-522.394,171.616291877,498.378,499.669
1248.56448651,13.9845191795,1698.61,1855,147.626,1855,326.133030848,611.400712064,378.272,0.788251,499.52360058,123.491665901,23.767996426,500.006017743,224.439439231,4.1578327392,18.8266130065,-523.581,191.772966495,499.525,500.982
1640.02012333,13.7138136167,1603.04,1856,147.678,1856,321.487069964,460.84446931,378.457,0.678285,499.023882131,95.1294420147,22.4187167842,499.496278007,198.227999144,4.08143374578,18.2764474879,-523.462,157.893250298,498.959,500.376
651.729050593,13.8406036941,1662.54,1857,147.704,1857,286.017916995,446.18784133,378.623,0.702647,500.101883723,662.630954401,146.712571661,500.552977714,99.209924241,4.11746364409,76.7744351031,-525.385,166.908452859,500.096,501.547
684.695555042,13.5578119272,1586.2,1858,147.751,1858,276.41892849,321.929746014,378.792,0.648734,501.96245212,97.8950907582,15.8370476489,502.465749282,50.4107338454,3.89295900044,15.4326187234,-525.721,145.159246521,501.912,503.319
629.326194997,13.7450369506,1669.84,1859,147.756,1859,283.508501477,325.646462389,378.898,0.633365,501.072241376,699.682321397,112.840001965,501.553884983,52.1521782309,4.17247539285,39.297065224,-525.684,137.76173308,501.111,502.613
440.401918007,14.1005167639,1735.7,1860,147.769,1860,286.113134325,319.106915399,378.994,0.678926,503.063883035,70.7061274194,13.3413999074,503.599448567,32.576295506,3.837802438,15.6738270487,-527.509,141.052802364,503.054,504.453
488.578963516,14.1805713754,1745.67,1861,147.761,1861,333.524256292,393.36251438,379.117,0.717757,502.375900766,157.8398059,26.1860710885,502.834829358,34.0167178153,3.87948439301,22.0662561782,-527.031,148.766003195,502.347,503.906
619.881349689,13.429017338,1567.03,1862,147.819,1862,342.966920473,463.282657811,379.263,0.534363,504.49144462,401.359480206,64.4426567221,504.941767161,76.2073471334,4.17644416512,32.326164739,-528.923,150.933700551,504.477,505.908
391.124168198,14.1512470145,1706.23,1863,147.864,1863,277.90900656,323.945065457,379.433,0.553922,504.086747769,71.0400020812,12.1152871754,504.578495296,25.5884467188,4.01270056185,14.6623380432,-528.798,143.461302523,504.039,505.491
774.623729112,13.9184755586,1709.81,1864,147.891,1864,311.886354268,396.768091004,379.545,0.62547,505.260528806,549.278866929,76.2586538572,505.685698263,87.4783131253,3.78968161974,25.017054599,-529.467,148.74881333,505.235,506.566
297.489472907,13.6611580413,1634.45,1865,147.915,1865,191.957193496,251.81891609,379.745,0.553099,505.390750336,113.433836824,20.0632595379,505.796861203,37.2217805658,3.49864772636,18.6816231939,-529.844,128.078846783,505.4,506.802
299.617943974,13.934682268,1703.08,1866,147.974,1866,209.316790402,234.22045081,379.883,0.375559,505.76153267,238.586479983,40.1650768775,506.2756399,22.90791396,4.17623118349,24.9302760755,-530.103,116.210493617,505.788,507.23
327.458332197,14.019894431,1743.14,1867,147.966,1867,189.080826737,223.414055637,380.063,0.532372,504.879396398,183.053603248,32.9822704365,505.375850473,36.1260906522,3.48142468969,22.5304728431,-529.717,120.622581926,504.846,506.28
266.525722405,14.1778270169,1722.52,1868,148.002,1868,203.896313948,211.835408019,380.171,0.356032,505.178841955,302.258808627,50.9705375327,505.593415624,11.4709940258,3.94056905515,24.6114426383,-530.097,112.057436961,505.164,506.672
221.998867717,13.8444162766,1681.86,1869,148.054,1869,198.805237215,208.83947221,380.269,0.402658,507.228047606,413.467047094,84.567355681,507.689713132,5.72959506981,3.87013604215,43.7471610983,-531.936,112.113974172,507.195,508.589
323.44920721,13.8444544164,1640.82,1870,148.123,1870,211.085902181,278.898478839,380.413,0.59974,508.029749574,335.642450545,58.4519707324,508.483669126,38.1843759601,3.86788624475,29.2002583217,-533.111,138.53618605,508.056,509.473
346.938277716,14.578553195,1807.61,1871,148.172,1871,226.651024255,248.94398707,380.567,0.431534,508.073557752,321.018134139,61.7792645188,508.534515926,24.4030402767,4.35634998958,34.2063379558,-532.62,120.669124207,508.026,509.519
347.995752924,14.3424739802,1779.43,1872,148.228,1872,180.905919604,248.659075388,380.689,0.516832,509.73450232,463.714234798,70.4764337728,510.249963629,51.6299411966,3.92908272626,29.8798149316,-534.411,128.181486646,509.741,511.205
352.689974334,14.6876009079,1828.53,1873,148.21,1873,233.836709463,273.795463052,380.807,0.426388,508.316357548,183.559315706,29.7723371594,508.839712132,20.7509269301,4.32459269719,20.7798352206,-533.786,121.196805045,508.279,509.806
290.058888355,14.9912459802,1870.11,1874,148.317,1874,203.926757937,233.340512835,381.005,0.450923,509.397635475,358.979284422,57.6134427964,509.827629224,21.8853168053,4.22897377869,30.8771212946,-534.94,122.840001331,509.376,510.845
286.847074884,14.4431846587,1755.22,1875,148.369,1875,222.836600891,252.180742357,381.179,0.618321,510.742504526,326.911745897,67.4004643069,511.173527845,20.7365721575,3.77964025223,46.730801735,-536.776,128.384698954,510.763,512.172
344.01148213,14.7419747853,1827.34,1876,148.414,1876,251.85301083,289.987198959,381.255,0.595223,511.390306696,318.238709903,50.0773689141,511.792216391,20.4301838304,4.06829635676,27.1155373666,-537.231,128.415236584,511.351,512.839
369.058168552,14.8063442185,1832.55,1877,148.406,1877,265.01947768,298.973605762,381.388,0.524593,512.116215072,86.9877674604,24.3993490426,512.566182142,23.552462826,4.51891757518,25.2809770279,-538.291,137.859785447,512.076,513.507
334.729862446,14.9262858319,1862.25,1878,148.502,1878,256.472008395,298.543610612,381.583,0.421573,513.115361237,106.722021345,25.7952009796,513.518120789,16.1306402726,4.35714432884,21.1841830988,-538.78,127.65479746,513.093,514.495
347.704044877,14.264905967,1724.86,1879,148.533,1879,295.883919739,321.665008246,381.751,0.559937,514.259466731,91.1219587956,18.9133504806,514.6668759,10.9278698488,3.87776602708,17.0351409333,-540.284,128.189947488,514.266,515.627
903.251685036,14.5416244471,1800.13,1880,148.529,1880,560.375070298,769.223495484,381.902,0.263393,516.029289332,388.813007797,65.2589233064,516.463783373,101.421745099,3.88196556683,36.0683640618,-541.471,102.968580459,516.033,517.448
356.492093279,14.6683182617,1844.93,1881,148.547,1881,305.326319037,324.122926356,382.086,0.497604,517.189395551,285.861142913,47.7624000927,517.601053111,8.42098738823,4.20942211051,28.4382480444,-543.442,135.10409576,517.142,518.511
371.76079595,14.2550472616,1766.99,1882,148.54,1882,279.580785988,310.127348005,382.201,0.527582,518.389650212,152.664383703,28.2041999733,518.851928786,21.1288934076,4.04815269622,23.1883422833,-543.826,141.724224252,518.362,519.768
435.76800681,14.8151358645,1839.02,1883,148.646,1883,349.179499808,367.433665442,382.414,0.620419,518.93422134,361.69490753,53.5932478834,519.384595028,15.6813431616,4.17079929827,26.1907488164,-544.862,136.147402818,518.912,520.349
461.281109963,14.3883797407,1742.43,1884,148.69,1884,326.467660293,365.711351305,382.512,0.666385,519.03422035,278.37841855,56.687396218,519.485857332,30.5530392411,3.86760838323,36.8134931933,-544.927,159.573395943,519.051,520.574
997.717099104,14.6269246903,1850.73,1885,148.701,1885,464.39198677,574.927462521,382.636,0.255063,521.060862086,288.602164239,53.8763150661,521.511757631,189.824131266,3.97831955768,33.0097841945,-546.607,114.565916982,520.984,522.366
379.689939876,14.8487494713,1841.8,1886,148.733,1886,169.813462943,205.181918117,382.741,0.410098,520.777724318,410.201688692,64.5409833,521.226994671,61.9821222981,4.65457668987,32.5097219212,-545.93,102.107552233,520.796,522.278
385.591321883,14.5591950776,1829.68,1887,148.751,1887,306.055908379,331.390119662,382.877,0.561511,521.254841339,118.189968668,22.5115698293,521.688507189,14.1194859306,3.95319818684,20.6911267855,-546.92,144.81430338,521.219,522.711
378.129077374,14.6434429057,1834.81,1888,148.771,1888,334.33116489,354.59327902,383.082,0.386549,521.635026719,188.203171781,27.5233654608,522.07648584,7.6951251569,3.99071052813,19.219425018,-548.366,129.120607946,521.632,523.125
995.98257795,14.7732283921,1924.23,1889,148.813,1889,994.050146566,994.866405162,383.19,0.0119226,523.823360037,168.565086499,29.2608970595,524.294244988,0.700084153879,4.04298638043,23.5937069452,-549.621,96.7770542823,523.808,525.22
997.121473118,14.8409902708,1899.11,1890,148.841,1890,392.887191861,761.890766481,383.325,0.103166,522.505919908,438.756877111,64.4283818171,522.94873232,287.311427159,4.02975127373,26.5964767509,-549.239,109.373440127,522.546,523.987
796.095857009,14.8393730307,1873.11,1891,148.887,1891,300.213127776,497.450828154,383.508,0.673917,524.058971528,318.560037013,55.4860564353,524.532791277,156.789941873,4.02633138573,31.4800415907,-550.419,162.074560626,524.008,525.407
465.82666003,14.8206642953,1876.02,1892,148.939,1892,355.39338667,402.681820128,383.645,0.586699,525.646126041,252.904768261,45.7851184229,526.052553257,23.6096999067,4.22205351909,29.5596234539,-552.512,146.788093819,525.618,527.089
1119.41871946,15.1475995066,1967.3,1893,148.951,1893,406.517579653,687.766332666,383.755,0.549323,525.707477054,110.333210331,16.6002005809,526.094121601,228.43582873,3.63412389808,14.2566603499,-552.215,127.6222302,525.67,527.12
895.527586131,14.9430001731,1910.37,1894,148.964,1894,297.221650445,454.518738837,383.881,0.697318,525.10593423,335.226022093,56.500843084,525.503685745,151.926971196,3.97782222072,31.5380844051,-551.492,161.951621212,525.108,526.482
997.096484479,14.8471262694,1836.37,1895,149.022,1895,995.571256571,996.296572715,384.044,0.287321,526.767204428,146.179516643,29.5652406462,527.173769177,0.495365559909,4.76466335749,26.9037278858,-553.489,98.2231109682,526.764,528.215
709.326846475,14.5500645945,1821.47,1896,149.102,1896,341.246786479,457.674661032,384.242,0.721555,527.397784437,85.8011441849,19.6876089663,527.783827082,90.913335882,3.87371510489,19.1003310432,-554.386,170.423597045,527.356,528.758
591.008323409,14.7280811766,1831.98,1897,149.122,1897,324.804972361,469.423059951,384.406,0.633599,529.193031192,187.334293333,30.8067817532,529.575139908,87.4931114056,3.6266140148,21.0406341309,-555.443,164.203330279,529.161,530.522
996.652209459,14.4374854377,1775.96,1898,149.224,1898,387.374957972,527.547918613,384.567,0.270725,529.130878941,132.385803611,19.6438580705,529.56475165,174.907218631,3.69444820472,15.9501029129,-555.81,121.052944246,529.083,530.585
552.401752715,14.8221733499,1851.97,1899,149.182,1899,338.400894359,473.278929227,384.748,0.645521,530.096397618,76.4750026668,15.1249804339,530.525975819,68.4235246917,4.03551601847,16.6540193929,-557.225,167.625699192,530.109,531.506
523.38139568,15.3916667728,1998.49,1900,149.196,1900,326.194229754,413.686538833,384.906,0.663954,529.778538391,129.220537189,29.2488321823,530.177462714,55.6473145992,4.44087427409,26.004468263,-557.415,163.96831855,529.765,531.252
990.116852239,14.9748269529,1921.64,1901,149.258,1901,987.789853354,988.989502254,385.059,0.168735,530.961641906,179.979323629,28.5338155057,531.406913458,0.721666933897,4.05781937515,20.09023881,-557.615,93.0567192298,530.938,532.442
562.905190148,14.7016188163,1847.6,1902,149.303,1902,313.386880914,448.22214283,385.191,0.534788,531.541420854,87.2181595203,15.4590123761,532.02681363,80.4038522539,4.11747155143,12.5099670061,-558.066,147.85874645,531.52,533.109
540.501502146,14.5575867408,1823.44,1903,149.35,1903,278.037324705,372.732379663,385.34,0.63232,532.688161167,65.9675996397,12.9633660167,533.172078403,71.3445017624,4.0615362287,14.5677396101,-559.888,153.147760827,532.669,534.171
335.452112694,14.5112562344,1800.4,1904,149.385,1904,285.320698122,313.930652048,385.549,0.450993,533.810866968,107.779788945,19.7084777077,534.302636227,11.3214902283,4.03632511369,15.6942005028,-560.854,128.947259216,533.847,535.41
565.236598909,15.0932040367,1963.65,1905,149.44,1905,272.455389042,355.976600316,385.725,0.58948,534.105842513,104.854956535,18.7044157086,534.564142255,77.8863440289,4.11004242503,16.0711475391,-561.48,141.643502172,534.054,535.631
514.43881187,14.796767044,1921.99,1906,149.442,1906,270.422006795,444.973462126,385.869,0.694033,534.21155904,132.503083222,20.4810010533,534.660200568,72.919149143,3.93651922651,15.3064823679,-561.411,167.697397975,534.208,535.746
519.957157097,15.2294577327,2061.16,1907,149.469,1907,266.811354577,344.879377729,385.966,0.565543,534.412394335,243.799275447,41.3679515815,534.891005157,79.3897845216,4.10677149687,27.8530211554,-561.618,148.38511841,534.412,535.854
566.539649317,15.3213376585,2047.09,1908,149.49,1908,308.335653434,449.859549965,386.168,0.577742,536.225293098,608.587862617,93.597222838,536.679963034,76.5533226181,4.00799395805,35.7799063301,-562.771,153.197275839,536.216,537.64
991.257596385,15.2575256114,2027.75,1909,149.511,1909,989.004779935,990.315627315,386.318,0.073555,535.053780298,316.619437352,48.1109454776,535.410858213,0.600721475338,3.90586881125,24.7940026156,-562.66,92.4680236567,535.01,536.448
349.012575223,15.0237619892,1947.1,1910,149.54,1910,168.891192409,300.916662235,386.452,0.436461,536.204919325,143.070069295,26.5002704484,536.60597679,26.2493783158,4.08360861214,17.8938747254,-563.147,134.371909826,536.2,537.492
372.854734586,14.9544069679,1909.0,1911,149.605,1911,302.359186643,323.538683985,386.67,0.560227,536.815143951,230.751371061,39.9552333867,537.154889238,13.7581733765,4.35301416665,28.4958387845,-564.551,134.214611657,536.767,538.174
577.222724739,14.9377542542,1896.5,1912,149.609,1912,189.291330184,346.509265922,386.877,0.400158,537.194356421,156.706883058,28.9331635598,537.574182804,79.2055706697,3.43252302397,24.2046753143,-564.115,120.48392277,537.213,538.656
458.181479624,14.9624902824,1877.82,1913,149.628,1913,127.467860943,279.378785522,387.005,0.556042,537.366081443,141.651846388,26.0252317659,537.697299791,59.7153995096,4.39016496633,20.5315295209,-564.776,133.503054819,537.329,538.755
636.079979848,15.1709469817,1911.29,1914,149.648,1914,310.274081525,351.978826738,387.22,0.472914,537.36311749,437.673964657,75.6979617497,537.808917181,43.6535152056,3.83918327419,37.1561037442,-564.355,138.686178468,537.379,538.963
343.206563435,15.0931198091,1933.7,1915,149.682,1915,292.50032672,308.151546044,387.4,0.556671,538.652376554,306.651745493,48.8144438644,539.03391045,13.7036060213,3.703107878,25.827456331,-565.799,141.532153172,538.603,540.002
998.70631027,15.293073364,1995.5,1916,149.694,1916,996.796512372,997.926880202,387.551,0.0273319,538.09142289,197.915422822,27.9844706239,538.478938354,0.544094169215,4.02454232134,17.1876859781,-565.182,99.3318264175,538.121,539.515
995.870693965,15.3386008218,1988.12,1917,149.697,1917,993.07077474,994.350472119,387.675,0.195718,538.474442996,157.684419642,29.834098518,538.842163381,0.759821652147,1.88582117028,21.6396279023,-564.376,97.9828131021,538.456,539.891
995.882103045,14.8021925415,1890.02,1918,149.772,1918,994.002205731,995.016765403,387.825,0.0119161,537.737284659,156.401530664,29.5087821019,538.104040715,0.67165858316,3.89725586904,19.2550954522,-565.225,98.1964246702,537.735,539.178
316.228913114,15.4835932325,2066.26,1919,149.795,1919,267.002981713,286.608407669,387.935,0.505408,537.799309725,148.776270376,31.5315008625,538.199546832,11.2962250518,3.63910787628,27.5891206628,-566.22,137.841893451,537.768,539.266
345.635868686,15.3757019147,2048.03,1920,149.814,1920,296.486820973,312.648755348,388.079,0.298334,538.775865978,246.017110579,52.43432424,539.190833516,9.83011185054,3.56844740215,39.3329452472,-567.477,121.927808446,538.731,540.247
989.701416801,15.6621794357,2101.7,1921,149.831,1921,987.904597237,988.81878087,388.198,0.0149676,539.707446129,72.7666011259,15.9711509615,540.07521977,0.522785269981,4.39267172473,16.2415547149,-567.262,90.8073483498,539.757,541.227
313.537807252,15.5464916935,2074.39,1922,149.85,1922,165.703128689,288.805139461,388.341,0.430259,541.400778025,268.633991292,43.1978256543,541.808886975,18.4338481221,4.60374046199,24.6479234008,-569.112,131.311740008,541.343,542.803
500.592614931,15.2448684397,1971.67,1923,149.875,1923,359.034745449,401.840090765,388.509,0.526788,541.620365762,228.116391192,40.1516847422,542.048628097,26.7898860276,4.28488890295,25.4762819074,-567.638,116.627806134,541.618,543.137
991.818078199,15.6180102652,2111.58,1924,149.865,1924,990.193925984,991.062189916,388.687,0.0378872,539.660858756,151.538303101,29.6012049674,540.07215731,0.615683277185,4.79266825291,23.1460734907,-566.317,92.3783143474,539.638,541.114
999.35231728,15.5735879081,2068.89,1925,149.9,1925,997.03068779,998.111679946,388.828,0.170452,540.735377834,120.841010224,25.506647802,541.133806473,0.821395121577,3.71947383694,21.5047707051,-568.092,98.8781021692,540.727,542.241
