MaxEsReturn,AverageQ,AverageDiscountedReturn,StdReturn,AverageAction,AverageY,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,AverageReturn,StdEsReturn,Epoch,AverageQLoss,Iteration,AverageAbsQ,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,MaxReturn,AverageAbsQYDiff,MinReturn
820.231647725,10.7463,85.5124725323,71.4202818051,0.965099,10.7464522211,96.6648,820.231647725,-10.7899,968.257276191,0.0,1072,0.119508,1072,10.7463,100.942,10.7464889776,820.231647725,1056.50802411,0.096037174798,813.030112816
770.240781176,10.7456,87.8858407995,67.6431488336,0.968907,10.7458726749,96.6806,770.240781176,-10.7931,1035.34162491,0.0,1073,0.121937,1073,10.7456,100.931,10.7459169725,770.240781176,1154.33094156,0.0965821451839,913.898708176
763.319094773,10.7413,52.6875910905,49.0116351044,0.971059,10.7416500639,96.7305,763.319094773,-10.785,886.777053281,0.0,1074,0.128112,1074,10.7413,100.951,10.7416960447,763.319094773,986.508636472,0.0956013852146,803.232023853
723.030192667,10.741,80.1381922769,58.4825336022,0.975867,10.7410812458,96.7648,723.030192667,-10.786,1060.56631298,0.0,1075,0.125834,1075,10.741,100.938,10.7411272866,723.030192667,1126.34348841,0.0958114325467,946.289435115
766.761072055,10.7363,90.2699705045,31.1387319252,0.966578,10.7365091715,96.7885,766.761072055,-10.7819,1054.56238528,0.0,1076,0.111501,1076,10.7363,101.007,10.7365235109,766.761072055,1093.88883008,0.092421513468,986.626485911
798.960519734,10.7337,88.7996310355,57.6413752614,0.968462,10.7332745952,96.7759,798.960519734,-10.774,1020.19613469,0.0,1077,0.116135,1077,10.7337,101.076,10.7333178829,798.960519734,1091.60185038,0.0950168426278,908.188478001
742.065974414,10.7269,90.7039309926,70.8234037575,0.962366,10.7278274634,96.8007,742.065974414,-10.7669,974.685127727,0.0,1078,0.128207,1078,10.7269,101.156,10.7278676588,742.065974414,1085.70137968,0.0970927776354,835.982033862
743.993191003,10.7173,96.8218401216,73.7625439977,0.961139,10.7166018987,96.8421,743.993191003,-10.7625,1096.91189133,0.0,1079,0.145943,1079,10.7173,101.13,10.7166740438,743.993191003,1223.66253965,0.0995057749732,969.288324184
776.823417185,10.7197,91.1867870402,47.9960740677,0.964601,10.7204052332,96.8672,776.823417185,-10.7615,1070.61246094,0.0,1080,0.115796,1080,10.7197,101.222,10.7204539046,776.823417185,1135.84664783,0.0947032231772,990.891426209
780.085174529,10.7072,99.4345921787,51.848049276,0.959136,10.7074669491,96.9117,780.085174529,-10.7505,1209.94834618,0.0,1081,0.162705,1081,10.7072,101.217,10.7075233942,780.085174529,1294.94691429,0.103208046968,1133.02257097
851.813481866,10.6983,86.485892975,29.877018511,0.973243,10.6982424851,96.9456,851.813481866,-10.7431,965.615940232,0.0,1082,0.177813,1082,10.6983,101.254,10.6983073785,851.813481866,1011.59432103,0.103352564882,926.999516782
771.59965734,10.6987,89.8446091978,50.8267448844,0.963626,10.6991109991,96.9975,771.59965734,-10.743,1056.76383884,0.0,1083,0.126342,1083,10.6987,101.282,10.6991604604,771.59965734,1150.91326052,0.0963157538866,1002.21887863
828.285113826,10.6945,87.093542429,75.2630842705,0.966431,10.694699335,96.9971,828.285113826,-10.7399,1064.91299752,0.0,1084,0.123534,1084,10.6945,101.309,10.6947558528,828.285113826,1203.56766738,0.0956339878193,989.691221625
829.616925961,10.6913,103.64340922,58.6224473341,0.964829,10.6915250636,97.0268,829.616925961,-10.7328,1110.34363304,0.0,1085,0.0978183,1085,10.6913,101.395,10.6915407838,829.616925961,1252.07204278,0.0899233055148,1019.41213166
700.359847522,10.6926,93.9801286298,60.4253028476,0.96007,10.6923217542,97.0338,700.359847522,-10.7389,1063.84620411,0.0,1086,0.134264,1086,10.6926,101.437,10.6923557181,700.359847522,1147.10211594,0.0977062024874,935.868752342
843.98718575,10.695,98.8499249513,62.3701795664,0.964654,10.6953061238,97.0685,843.98718575,-10.7412,1098.06606434,0.0,1087,0.115184,1087,10.695,101.492,10.6953307888,843.98718575,1186.72091705,0.0941316034948,967.884799626
750.146948488,10.6871,107.646962845,53.6701345555,0.958114,10.6873335961,97.0933,750.146948488,-10.735,1188.70088225,0.0,1088,0.121313,1088,10.6871,101.453,10.6873589292,750.146948488,1263.46818441,0.0981487908418,1114.80663101
800.263300582,10.6816,97.3565218083,386.597566601,0.962241,10.6816832727,97.0726,800.263300582,-10.726,1037.7293078,0.0,1089,0.13023,1089,10.6816,101.504,10.6817205851,800.263300582,1241.25321476,0.0968814657773,-112.885299135
707.219174882,10.6771,99.8536493044,45.7981069838,0.959731,10.6773259398,97.081,707.219174882,-10.7223,1177.87938748,0.0,1090,0.128727,1090,10.6771,101.56,10.6773604608,707.219174882,1264.41512926,0.0976773273866,1097.10909768
686.099327861,10.681,76.8172318982,48.9243684244,0.96971,10.6812023256,97.1226,686.099327861,-10.7328,911.278322508,0.0,1091,0.144451,1091,10.681,101.549,10.6812458493,686.099327861,995.348954536,0.099043292279,841.960792884
682.301754823,10.6824,96.5594976886,48.5253243766,0.951531,10.6826601938,97.1528,682.301754823,-10.728,1166.48561127,0.0,1092,0.102123,1092,10.6824,101.668,10.6826828873,682.301754823,1234.03918125,0.0930960380026,1091.70503176
741.750706827,10.6895,99.5340864595,38.7433697087,0.9589,10.689739077,97.1594,741.750706827,-10.7404,1106.15887669,0.0,1093,0.124331,1093,10.6895,101.729,10.6897920932,741.750706827,1180.89400114,0.0968523981007,1044.76128825
768.109607361,10.6868,89.8781138474,174.064150142,0.960689,10.6869094023,97.2169,768.109607361,-10.7321,1027.85355789,0.0,1094,0.12486,1094,10.6868,101.793,10.6869700428,768.109607361,1149.01754106,0.098373831897,528.941489296
715.008849466,10.6775,52.2793149724,538.766956318,0.961703,10.6778530594,97.2517,715.008849466,-10.7191,656.488447918,0.0,1095,0.126848,1095,10.6775,101.83,10.6778936422,715.008849466,980.649950255,0.0964621883907,-425.521419395
713.913452964,10.6755,81.5805793895,51.8756130947,0.967002,10.6755235124,97.3375,713.913452964,-10.7194,1000.02475998,0.0,1096,0.140129,1096,10.6755,101.825,10.6755894115,713.913452964,1109.74940051,0.0956167200175,941.277481058
706.450142448,10.6768,85.7101143123,69.6548606895,0.964302,10.6769642159,97.3783,706.450142448,-10.7212,1073.75112354,0.0,1097,0.0978041,1097,10.6768,101.938,10.6769824422,706.450142448,1155.18021699,0.0887878060224,954.615344195
706.88443361,10.6689,80.5071433368,48.1465295381,0.960583,10.6690941557,97.4116,706.88443361,-10.7103,968.337526142,0.0,1098,0.135003,1098,10.6689,101.941,10.6691518128,706.88443361,1036.86205657,0.100197059518,889.31447044
662.723844089,10.6564,95.5458226922,74.1177104293,0.966786,10.6565202286,97.4303,662.723844089,-10.697,1045.8800224,0.0,1099,0.123252,1099,10.6564,102.023,10.6565505517,662.723844089,1164.01820727,0.0968650794511,919.442433099
716.535376818,10.6494,66.3910549395,80.6185487121,0.979289,10.6496549606,97.4972,716.535376818,-10.6913,759.736266012,0.0,1100,0.158233,1100,10.6494,102.013,10.6497114743,716.535376818,882.950514015,0.103214587328,584.402523406
728.008615399,10.6436,84.6781459411,38.9599316828,0.971834,10.6437467709,97.4585,728.008615399,-10.6864,1049.28017133,0.0,1101,0.124272,1101,10.6436,102.04,10.6437766536,728.008615399,1127.39505464,0.0985182434838,994.808272545
819.867966965,10.6363,81.2359759322,125.74639237,0.977512,10.6362073437,97.4536,819.867966965,-10.6788,889.351455951,0.0,1102,0.148198,1102,10.6363,102.004,10.6362708509,819.867966965,1004.89772445,0.0995477170687,553.321095583
737.289473175,10.64,71.3804770457,90.5568896652,0.965703,10.6405583204,97.4516,737.289473175,-10.6841,795.360265348,0.0,1103,0.0961103,1103,10.64,102.023,10.6405968923,737.289473175,896.998905666,0.091046596885,628.286155349
756.417754698,10.6364,85.6675225973,67.6964412819,0.969798,10.6368539294,97.4881,756.417754698,-10.6823,1002.14823053,0.0,1104,0.130769,1104,10.6364,101.998,10.6368748335,756.417754698,1125.62029661,0.0991029540166,892.493927167
596.776760379,10.65,82.687627671,42.7637835406,0.974634,10.6496558108,97.539,596.776760379,-10.6994,869.586917112,0.0,1105,0.0860552,1105,10.65,102.097,10.6496735616,596.776760379,944.487112266,0.090130399895,804.519106339
828.82353241,10.6444,78.7966192899,51.9155038735,0.958862,10.6444155777,97.5435,828.82353241,-10.6865,900.48315918,0.0,1106,0.129557,1106,10.6444,102.169,10.6444654328,828.82353241,980.850057675,0.0986952724092,819.327387212
615.659948735,10.6422,85.9401072223,37.0287804434,0.969125,10.6426180074,97.5668,615.659948735,-10.6864,927.257418972,0.0,1107,0.122378,1107,10.6422,102.192,10.6426379709,615.659948735,991.992108921,0.099253139473,866.701126583
660.089215623,10.6368,61.8800991432,29.115685659,0.972949,10.6366776372,97.6238,660.089215623,-10.6854,693.767270322,0.0,1108,0.165221,1108,10.6368,102.184,10.6367295226,660.089215623,734.865931918,0.104515742476,641.010240042
700.960667689,10.6393,92.6491670605,46.8618572676,0.97365,10.639521024,97.6519,700.960667689,-10.6857,1071.70006852,0.0,1109,0.166705,1109,10.6393,102.276,10.6395978686,700.960667689,1128.89895414,0.104312720882,969.027794453
613.343918894,10.6413,94.2269480146,66.0108411588,0.975554,10.6415030451,97.689,613.343918894,-10.6875,1077.43757386,0.0,1110,0.113987,1110,10.6413,102.291,10.6415519781,613.343918894,1223.19858095,0.0953883736328,995.508129634
654.513196535,10.6435,97.551621731,48.2881170502,0.968412,10.6436854603,97.7303,654.513196535,-10.6929,1083.13917943,0.0,1111,0.141571,1111,10.6435,102.339,10.6437142279,654.513196535,1179.72425516,0.0997117431619,993.889497967
895.492156428,10.6444,95.6269312105,71.7980532808,0.963048,10.6448764941,97.79,895.492156428,-10.6923,1178.33679126,0.0,1112,0.140233,1112,10.6444,102.435,10.6449323504,895.492156428,1322.20880833,0.0985210131691,1077.56356246
780.552500353,10.6459,95.755334447,60.5834064207,0.975039,10.6458523922,97.8123,780.552500353,-10.6904,1003.52770625,0.0,1113,0.114815,1113,10.6459,102.45,10.6458904916,780.552500353,1081.38163554,0.0954098298865,884.880228448
761.187699684,10.64,89.5927037677,53.5206734486,0.978108,10.6398759476,97.83,761.187699684,-10.6898,1072.0841395,0.0,1114,0.143986,1114,10.64,102.41,10.6399181254,761.187699684,1153.51516907,0.100595546566,962.221869927
774.004558988,10.6482,95.0366963452,52.566066736,0.970804,10.6489256348,97.8442,774.004558988,-10.6959,1074.50260277,0.0,1115,0.13608,1115,10.6482,102.5,10.6489692622,774.004558988,1130.02891643,0.0970714159682,931.200579087
818.52213979,10.6554,98.4202972528,69.5794517752,0.973247,10.6552957404,97.843,818.52213979,-10.707,1100.82249089,0.0,1116,0.110547,1116,10.6554,102.516,10.6553261712,818.52213979,1224.78677111,0.0962677485431,959.237074681
809.997385577,10.6568,90.38373537,350.37326535,0.979212,10.6570319264,97.8808,809.997385577,-10.702,926.353035042,0.0,1117,0.149684,1117,10.6568,102.527,10.6570703102,809.997385577,1108.79717481,0.102735554935,-118.86779904
931.966210209,10.6593,85.4384221874,88.9999946224,0.971833,10.6594928733,97.9044,931.966210209,-10.7075,1104.269874,0.0,1118,0.128404,1118,10.6593,102.577,10.6595340677,931.966210209,1255.48966154,0.0990043621758,941.436156946
800.958647061,10.6691,94.1161764258,38.7644093977,0.971705,10.669214249,97.9289,800.958647061,-10.719,1171.15022736,0.0,1119,0.0785296,1119,10.6691,102.658,10.6692516694,800.958647061,1257.83579998,0.0916540069892,1110.41518546
817.602022747,10.665,96.7196054086,53.9191453375,0.973057,10.665470214,97.9335,817.602022747,-10.7113,1053.13736107,0.0,1120,0.155435,1120,10.665,102.667,10.6655037895,817.602022747,1166.76035339,0.104255791761,978.658616509
768.559184666,10.6597,88.2839079905,55.5797075825,0.962846,10.6597405148,97.9583,768.559184666,-10.7001,984.950589909,0.0,1121,0.156729,1121,10.6597,102.681,10.6597927292,768.559184666,1055.43283808,0.10561770578,890.966218265
767.033437589,10.649,100.461941277,255.176190745,0.964296,10.6489855497,97.9607,767.033437589,-10.6893,1025.79032756,0.0,1122,0.132945,1122,10.649,102.692,10.6490077459,767.033437589,1170.36889639,0.0998914518004,275.162327428
841.230900963,10.6522,86.7628564079,44.5991464574,0.971156,10.6525558584,98.0188,841.230900963,-10.6986,1091.39383074,0.0,1123,0.108364,1123,10.6522,102.7,10.6526023591,841.230900963,1192.0776501,0.0952177819638,1033.80515239
865.509724765,10.6443,92.0463018364,44.1206660046,0.957488,10.6445770992,98.0491,865.509724765,-10.6878,1034.77408558,0.0,1124,0.140471,1124,10.6443,102.746,10.6446223172,865.509724765,1107.63770126,0.102553677764,976.298033536
787.101590829,10.6421,92.5639498322,49.4905941524,0.970727,10.6421819524,98.088,787.101590829,-10.6847,1130.49616857,0.0,1125,0.130577,1125,10.6421,102.852,10.6422236744,787.101590829,1204.00370465,0.0987810816419,1040.82820814
771.771279373,10.6497,101.436478582,46.6961626633,0.970247,10.6495931115,98.124,771.771279373,-10.6916,1175.15587877,0.0,1126,0.0978724,1126,10.6497,102.937,10.6496235974,771.771279373,1269.48920109,0.0910115722466,1094.81752249
639.20323768,10.6441,94.6440759869,54.1384738499,0.969186,10.6442547937,98.1529,639.20323768,-10.6875,1052.7520608,0.0,1127,0.107574,1127,10.6441,102.951,10.6442749635,639.20323768,1128.68766372,0.0943668562564,957.760336578
667.832042036,10.6438,96.0060829692,71.2316566931,0.96856,10.644033388,98.1834,667.832042036,-10.6883,1120.66584962,0.0,1128,0.0971979,1128,10.6438,102.958,10.644067457,667.832042036,1203.44648001,0.0924707086094,969.593677089
728.109795474,10.6423,104.678417927,59.4983426963,0.968735,10.6425790252,98.2043,728.109795474,-10.6886,1172.11820344,0.0,1129,0.133709,1129,10.6423,102.989,10.6426309154,728.109795474,1261.33689728,0.100124959147,1055.2104629
845.289688403,10.6408,96.614097078,76.3665102989,0.96994,10.6412704338,98.2405,845.289688403,-10.687,1061.21137925,0.0,1130,0.160728,1130,10.6408,103.014,10.6413194291,845.289688403,1169.87184083,0.10307039744,893.987273863
831.168596004,10.6476,102.909926802,57.9843580623,0.970625,10.6474463095,98.2464,831.168596004,-10.6935,1095.84313069,0.0,1131,0.104797,1131,10.6476,103.041,10.6474894569,831.168596004,1202.46551031,0.0940772551549,983.719864281
949.551850481,10.6445,101.306641895,94.5643887401,0.976052,10.6451952075,98.3095,949.551850481,-10.6918,1098.87036781,0.0,1132,0.112968,1132,10.6445,103.087,10.6452296517,949.551850481,1232.42157415,0.0968603004989,916.623047284
802.177661655,10.6473,88.4198029721,59.6602981041,0.967662,10.6473880677,98.336,802.177661655,-10.6885,1059.46531688,0.0,1133,0.0727791,1133,10.6473,103.054,10.6474067837,802.177661655,1203.81171984,0.088309685386,987.13165475
645.841983049,10.642,89.7839049105,54.128892454,0.953475,10.641959522,98.3501,645.841983049,-10.6801,1088.90280365,0.0,1134,0.111388,1134,10.642,103.126,10.6420041283,645.841983049,1207.6511318,0.0963193268196,1015.49846996
697.700080024,10.6353,102.981207118,47.0282509009,0.967246,10.6355302411,98.4173,697.700080024,-10.6814,1154.71881284,0.0,1135,0.127016,1135,10.6353,103.256,10.6355486896,697.700080024,1238.39597076,0.0994278630947,1082.73898317
700.51885148,10.6352,97.2752624984,50.9381456086,0.95989,10.6351578403,98.458,700.51885148,-10.6753,1072.96289605,0.0,1136,0.110266,1136,10.6352,103.297,10.6351775089,700.51885148,1161.04377846,0.0954320472064,997.351813606
764.946206849,10.6282,82.6914452829,64.2961360911,0.966219,10.6284374556,98.4745,764.946206849,-10.67,1045.09951139,0.0,1137,0.137694,1137,10.6282,103.315,10.6284944432,764.946206849,1160.9628148,0.101753845452,912.025570243
736.322295228,10.6281,95.0322882302,53.9002120893,0.96352,10.6284735135,98.4954,736.322295228,-10.673,1010.99063453,0.0,1138,0.138319,1138,10.6281,103.334,10.628528325,736.322295228,1087.63691297,0.101161482097,905.46976666
685.156697681,10.6355,86.1810956217,45.6744600865,0.966781,10.6356131662,98.4825,685.156697681,-10.6812,995.828175558,0.0,1139,0.0920491,1139,10.6355,103.459,10.6356326796,685.156697681,1052.84260002,0.0934450651825,905.980802754
770.354893913,10.6252,87.1997278606,95.8816359362,0.979362,10.6254308164,98.5289,770.354893913,-10.6722,942.84257531,0.0,1140,0.143742,1140,10.6252,103.468,10.6254677164,770.354893913,1127.87150154,0.103317561594,805.973886265
739.342624772,10.6273,88.8775130574,39.3734086175,0.971428,10.6275885672,98.5467,739.342624772,-10.6744,1034.47056792,0.0,1141,0.148269,1141,10.6273,103.489,10.6276411255,739.342624772,1115.37250132,0.101496444314,977.916391962
732.168239799,10.6232,81.9216204024,145.306320081,0.96903,10.6232787548,98.5569,732.168239799,-10.6689,945.828974669,0.0,1142,0.150425,1142,10.6232,103.557,10.6233360885,732.168239799,1083.32565603,0.101272111704,536.149463093
768.317448317,10.6279,93.0043919175,51.260901443,0.966156,10.6282293794,98.5684,768.317448317,-10.6715,1173.94827395,0.0,1143,0.117765,1143,10.6279,103.553,10.6282674509,768.317448317,1267.3176448,0.0965589046296,1062.47705749
734.07095375,10.6272,84.6362771211,409.851792713,0.975203,10.6273197543,98.5671,734.07095375,-10.6714,906.560539654,0.0,1144,0.136143,1144,10.6272,103.536,10.6273587308,734.07095375,1095.40609381,0.0982660528366,-319.066378558
797.162172961,10.635,93.1143935734,44.1231450973,0.962224,10.6350614487,98.6002,797.162172961,-10.683,1055.16997615,0.0,1145,0.0923479,1145,10.635,103.617,10.6350795492,797.162172961,1129.69915299,0.09092964493,987.766734124
856.131194793,10.6339,85.232085841,56.3051849074,0.97009,10.6339516068,98.6347,856.131194793,-10.682,1059.90359331,0.0,1146,0.103424,1146,10.6339,103.608,10.6339941788,856.131194793,1172.35713844,0.0959299781003,987.204486089
780.512210202,10.6342,90.4994233991,37.4791925716,0.971005,10.6345432148,98.6427,780.512210202,-10.6811,1084.27765016,0.0,1147,0.127681,1147,10.6342,103.676,10.634554893,780.512210202,1157.52412694,0.100953727838,1020.06106656
728.252463712,10.6414,104.762535458,58.3370581211,0.97138,10.641311313,98.6652,728.252463712,-10.6916,1125.9351106,0.0,1148,0.150096,1148,10.6414,103.662,10.6413581447,728.252463712,1201.32854184,0.100523847878,1024.06537748
786.128108386,10.6341,90.1542595379,35.1792430435,0.968165,10.6343513199,98.6769,786.128108386,-10.6768,896.097327723,0.0,1149,0.145642,1149,10.6341,103.777,10.6343988266,786.128108386,949.572710885,0.102726224848,821.310135828
746.964753624,10.6339,77.7309883241,362.017280029,0.961699,10.6340994455,98.7117,746.964753624,-10.6765,781.403533511,0.0,1150,0.141516,1150,10.6339,103.858,10.6341549532,746.964753624,1006.69993493,0.106255664928,-291.347551148
675.62522818,10.631,92.9312357526,432.171209207,0.968656,10.6313007379,98.7476,675.62522818,-10.676,848.430527644,0.0,1151,0.101279,1151,10.631,103.872,10.6313165643,675.62522818,1183.13432951,0.10030214141,-412.749489382
727.152873093,10.6346,105.336495983,38.4308884983,0.971822,10.6345776523,98.7824,727.152873093,-10.6863,1176.18124661,0.0,1152,0.141733,1152,10.6346,103.865,10.6345915732,727.152873093,1250.23252862,0.106183603225,1106.22569889
753.8583487,10.6385,94.6357746393,65.4209226982,0.971253,10.6388714053,98.8085,753.8583487,-10.691,1093.22142766,0.0,1153,0.109008,1153,10.6385,103.921,10.6389130856,753.8583487,1161.15619115,0.100449343236,940.617092202
657.334960915,10.6504,95.3946027965,44.990108919,0.965395,10.6506461393,98.8322,657.334960915,-10.7037,1143.8630907,0.0,1154,0.127092,1154,10.6504,103.989,10.6506872987,657.334960915,1226.27857706,0.101400592101,1085.4914251
751.474130758,10.6561,87.3849543073,60.6835621307,0.976186,10.6563526367,98.8513,751.474130758,-10.7056,1072.21812026,0.0,1155,0.136371,1155,10.6561,104.023,10.6563720366,751.474130758,1130.9389245,0.103983050181,970.846301493
878.991669457,10.6674,100.995179544,72.5978706461,0.953061,10.6674997568,98.8613,878.991669457,-10.7147,1139.60793133,0.0,1156,0.12105,1156,10.6674,104.093,10.6675619316,878.991669457,1242.16684048,0.100888341156,1052.32512713
740.622522156,10.6574,99.7878385087,63.13363435,0.960401,10.6575786136,98.8854,740.622522156,-10.7025,1101.91686479,0.0,1157,0.146567,1157,10.6574,104.099,10.6576100883,740.622522156,1195.24941096,0.110278365677,994.364584276
807.884591408,10.6633,95.7995749905,66.8000127058,0.973351,10.6626491475,98.9138,807.884591408,-10.714,1138.29981948,0.0,1158,0.134909,1158,10.6633,104.132,10.662667742,807.884591408,1235.38219925,0.105463058744,1017.3239849
856.782283357,10.6612,87.0485832473,59.5868387078,0.970018,10.6621238563,98.9427,856.782283357,-10.7098,1027.92600025,0.0,1159,0.146035,1159,10.6612,104.211,10.6621897072,856.782283357,1144.8385631,0.108710526328,970.899490098
862.712885329,10.6628,89.8627236075,53.2099427301,0.959694,10.6632452192,98.9714,862.712885329,-10.7125,1107.17434341,0.0,1160,0.12194,1160,10.6628,104.258,10.6632980656,862.712885329,1201.6705085,0.10364635811,1023.61652895
775.431337423,10.6677,92.9225787925,33.1270639707,0.968074,10.6680747399,99.0018,775.431337423,-10.718,1131.64643805,0.0,1161,0.160869,1161,10.6677,104.235,10.6681135558,775.431337423,1180.13781837,0.110220405129,1079.50198854
796.253100546,10.6647,93.1161407149,48.5968522516,0.960518,10.6649838798,99.0065,796.253100546,-10.7118,1123.33521986,0.0,1162,0.123524,1162,10.6647,104.307,10.6650294698,796.253100546,1181.90269876,0.102037823006,1025.70113603
833.564370251,10.6679,94.0074796379,53.4650392331,0.97028,10.6679469015,99.0119,833.564370251,-10.7232,1148.13766627,0.0,1163,0.131288,1163,10.6679,104.311,10.6679694568,833.564370251,1222.68813227,0.10450035797,1055.34106068
801.560444479,10.6645,82.9118350149,43.677326443,0.966646,10.6645587549,99.0344,801.560444479,-10.7134,1045.05070206,0.0,1164,0.153988,1164,10.6645,104.289,10.6646022039,801.560444479,1111.7869369,0.107947870983,992.752151687
729.944539296,10.6652,93.6882218551,40.6755192784,0.975664,10.6654572059,99.0384,729.944539296,-10.7081,1122.4892922,0.0,1165,0.116349,1165,10.6652,104.358,10.6654890954,729.944539296,1232.31506896,0.103252399678,1087.8674102
656.514164849,10.6607,94.148932265,53.5148160621,0.959933,10.6608766627,99.0535,656.514164849,-10.708,1093.19339842,0.0,1166,0.133092,1166,10.6607,104.359,10.6609026498,656.514164849,1182.08361246,0.103552889784,999.787424901
708.435100167,10.6653,85.0052717353,55.7463155386,0.961728,10.6657101619,99.099,708.435100167,-10.7146,1054.73486081,0.0,1167,0.120473,1167,10.6653,104.344,10.6657320823,708.435100167,1170.42117093,0.0989793858118,975.549693927
862.593057698,10.6655,89.554671384,41.9736591918,0.956695,10.6655200813,99.1057,862.593057698,-10.7084,1022.1760335,0.0,1168,0.127265,1168,10.6655,104.405,10.6655634898,862.593057698,1082.04805433,0.100229076944,913.866644455
743.555769026,10.6627,82.3693094886,46.0508832873,0.958537,10.6629441524,99.1383,743.555769026,-10.7035,974.896534194,0.0,1169,0.105169,1169,10.6627,104.401,10.6629791293,743.555769026,1045.18534406,0.0954203015688,905.755093388
648.933837919,10.6538,85.6992117003,58.9657690002,0.965454,10.6539470218,99.1669,648.933837919,-10.6945,1036.22048525,0.0,1170,0.137131,1170,10.6538,104.486,10.6539958071,648.933837919,1167.02050099,0.100106540909,944.195520753
639.470585083,10.6532,90.1019129632,36.282793998,0.95024,10.6532729057,99.1623,639.470585083,-10.6951,1090.34260252,0.0,1171,0.103393,1171,10.6532,104.531,10.6533049973,639.470585083,1156.8156435,0.0940685974216,1022.18217575
718.964410263,10.6432,92.3076068875,32.4656276752,0.951103,10.6433999945,99.213,718.964410263,-10.6877,1126.08730144,0.0,1172,0.137173,1172,10.6432,104.557,10.6434341651,718.964410263,1189.35064231,0.100813059288,1086.10849069
652.804330724,10.648,102.052379796,51.8607051295,0.965783,10.6481561155,99.2638,652.804330724,-10.6945,1155.86441389,0.0,1173,0.118196,1173,10.648,104.607,10.6481874463,652.804330724,1252.80444122,0.0974464743018,1100.25465436
793.533602894,10.6536,96.5021405222,63.6089952399,0.964167,10.6540342936,99.2872,793.533602894,-10.6983,1103.1440101,0.0,1174,0.141059,1174,10.6536,104.594,10.654076273,793.533602894,1207.88191419,0.102767799036,1018.08351456
831.580678025,10.6469,86.1165582948,34.1787349043,0.945075,10.6471126801,99.3088,831.580678025,-10.6894,981.684969518,0.0,1175,0.121502,1175,10.6469,104.556,10.647153779,831.580678025,1034.03112045,0.095600728618,919.121698053
724.314847533,10.6452,65.4729432971,73.9932814301,0.9612,10.6452950157,99.3498,724.314847533,-10.6867,906.412730218,0.0,1176,0.1236,1176,10.6452,104.557,10.6453285626,724.314847533,1049.75985106,0.095157209078,802.910955994
676.114614378,10.6392,92.3030888263,48.4833069585,0.936087,10.6394152409,99.34,676.114614378,-10.6757,1046.62908025,0.0,1177,0.124038,1177,10.6392,104.639,10.6394507247,676.114614378,1135.58657849,0.0972269503794,986.096296857
556.925788949,10.6344,75.539844959,40.6927988501,0.959521,10.6344768166,99.3838,556.925788949,-10.6783,909.787756834,0.0,1178,0.103783,1178,10.6344,104.746,10.6345158478,556.925788949,991.599902043,0.0928178332099,860.999845934
570.576632457,10.6378,82.2031721635,29.6755803411,0.966734,10.6381287961,99.4063,570.576632457,-10.6917,1028.68851198,0.0,1179,0.139267,1179,10.6378,104.801,10.6381825067,570.576632457,1104.85271002,0.0993055054612,1001.47770323
677.589766211,10.6363,78.3111395873,55.3756398276,0.972112,10.6367156245,99.4166,677.589766211,-10.6786,991.017890864,0.0,1180,0.12927,1180,10.6363,104.876,10.6367627055,677.589766211,1056.74485983,0.0990040449038,893.772717536
720.15859184,10.6355,86.0810984146,43.6776793242,0.971107,10.635398431,99.4716,720.15859184,-10.6796,966.579389627,0.0,1181,0.132103,1181,10.6355,104.958,10.6354432218,720.15859184,1029.9878957,0.1004683141,903.933228292
808.612466473,10.6313,87.9551876093,45.1659809697,0.983487,10.6313859155,99.4858,808.612466473,-10.68,1000.03778749,0.0,1182,0.143389,1182,10.6313,105.0,10.6314280094,808.612466473,1048.48082179,0.100389159457,903.153649122
815.510157345,10.6396,83.1022199257,73.5647425919,0.97743,10.6397265692,99.5089,815.510157345,-10.6895,932.734609158,0.0,1183,0.110233,1183,10.6396,105.031,10.6397604491,815.510157345,1050.08007088,0.0929619359647,834.66501422
-257.701930206,10.6346,86.7984917431,55.392422158,0.963953,10.6348744122,99.5222,-257.701930206,-10.6805,963.444577448,0.0,1184,0.163258,1184,10.6346,105.068,10.6349496735,-257.701930206,1067.99668904,0.104709791498,851.385082194
830.882955176,10.6388,91.2899083622,40.9479132365,0.97783,10.6390711295,99.5357,830.882955176,-10.6864,1011.12076486,0.0,1185,0.102915,1185,10.6388,105.067,10.6391011968,830.882955176,1072.03782201,0.094272709643,964.936112052
719.008967988,10.6421,89.9189921547,33.9007541912,0.974592,10.6421935943,99.5808,719.008967988,-10.6899,1057.90928868,0.0,1186,0.141482,1186,10.6421,105.124,10.64226413,719.008967988,1129.23950919,0.101302693384,1006.74364616
797.862760299,10.649,89.4198916413,59.3124474839,0.979993,10.6490107508,99.6212,797.862760299,-10.6954,1105.682568,0.0,1187,0.10454,1187,10.649,105.131,10.6490484834,797.862760299,1207.75622428,0.0966169062217,999.265149347
755.674196603,10.6528,92.4258094896,54.0811488274,0.973845,10.6530641203,99.6506,755.674196603,-10.7043,950.620723438,0.0,1188,0.101131,1188,10.6528,105.155,10.6530960631,755.674196603,1078.57765471,0.0967525453778,862.801081404
