MaxEsReturn,MaxReturn,AverageQ,AverageAbsQ,Iteration,AverageAction,AveragePolicySurr,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,Epoch,StdReturn,PolicyRegParamNorm,AverageAbsY,MinEsReturn,AverageEsReturn,AverageQLoss,MinReturn
578.005643971,1787.91077924,304.055,304.702,2404,0.997648,-314.999,399.401,786.087057368,213.402086063,7.5796768041,304.028885899,175.750246893,2404,390.405475485,164.361,304.325237712,18.4321426181,307.587601569,497.67,315.451112287
694.115757728,2339.53832106,302.736,303.3,2405,0.996583,-313.865,399.433,1412.63664845,210.615448795,7.41023177626,302.737365703,160.365445947,2405,619.574758078,164.36,302.966566169,235.613602919,465.238576591,479.12,253.57202848
869.639656287,2009.71976346,302.354,302.972,2406,0.997354,-313.086,399.49,1276.69819471,273.11556579,7.25183299098,302.340251355,171.051390857,2406,517.164914624,164.383,302.579699167,42.1364418301,261.352332293,453.492,249.488739215
719.23639806,2119.53263893,301.51,302.13,2407,0.997816,-312.685,399.518,1167.08762441,232.211173243,7.6367528399,301.52807735,186.6993944,2407,468.299377309,164.375,301.812805732,27.8423093324,248.906833551,515.51,499.484332914
1197.00399623,2207.86077049,301.043,301.673,2408,0.997584,-311.742,399.57,854.775755858,427.577424785,7.60761934935,301.032153115,185.959201402,2408,485.343988451,164.394,301.300622667,15.3984866209,415.239914378,491.087,372.345743472
611.225662082,2545.04707717,300.988,301.536,2409,0.997205,-311.504,399.629,669.437522607,172.172091742,7.28586244199,300.990438671,174.88800617,2409,517.179945834,164.409,301.229912629,207.801862548,416.018671704,463.164,305.91741355
765.519335683,2427.52758471,299.93,300.468,2410,0.997188,-310.704,399.668,773.413808427,241.81769194,7.26310057261,299.924075652,188.445782397,2410,445.632509058,164.405,300.132720819,14.2167780838,371.724255202,482.72,357.582190587
738.473839567,2598.31518544,299.343,299.904,2411,0.996798,-310.17,399.719,1185.20881444,228.693225726,7.63226913514,299.327540523,183.436862151,2411,630.634952559,164.445,299.540096375,27.4336993876,264.350420089,502.056,372.685130019
717.790779916,2356.70396278,299.427,299.986,2412,0.997014,-310.277,399.755,1110.27073506,226.83859929,7.48006636049,299.429855669,200.681875689,2412,482.688522525,164.467,299.63949442,50.7133837841,412.631247091,499.432,136.63670983
709.122496302,2169.25100864,298.418,299.022,2413,0.996212,-308.967,399.812,1728.24432393,235.047301615,7.30483205277,298.429862956,183.73044262,2413,493.781875354,164.46,298.680105989,6.61780484775,242.720201384,468.608,790.507027743
557.116945375,2481.66596403,297.806,298.456,2414,0.997064,-308.773,399.911,1181.00294611,215.975134326,7.45134742062,297.775501487,212.90836002,2414,601.593796018,164.504,298.068522467,6.00493880713,266.261384892,493.212,445.386448739
710.129221695,2347.71599711,297.496,298.105,2415,0.996727,-308.645,399.944,1386.74019471,208.841983726,7.17359363101,297.512133227,197.383839199,2415,493.254754604,164.547,297.800150453,193.580918279,397.605436207,475.213,645.426243583
430.888438651,2309.6737,297.241,297.881,2416,0.99718,-307.933,400.041,1487.59310865,117.401803806,7.50622915281,297.245230881,201.958719984,2416,524.085558565,164.583,297.556592883,112.919496929,270.111752235,495.698,686.843161861
786.487322274,2196.22548931,296.932,297.573,2417,0.997565,-307.575,400.127,1521.32188157,277.950523116,7.10923166404,296.920699013,201.050590434,2417,436.220953903,164.559,297.242450779,13.3890832265,278.716679711,445.402,944.03844979
599.707330139,2406.36477567,296.065,296.675,2418,0.997059,-306.974,400.173,1522.59339032,177.135696885,7.32034734523,296.045559574,202.338563276,2418,633.553987669,164.605,296.3095625,6.68130398005,228.784470322,480.999,364.656547853
739.063664029,2696.08886569,295.437,296.039,2419,0.998547,-306.448,400.224,990.052964021,217.999381077,7.2798291812,295.436469048,223.675354534,2419,615.183326695,164.634,295.681125484,17.5003945321,282.056503778,470.874,367.477049649
785.366260719,1782.86904748,295.443,296.081,2420,0.998666,-306.335,400.25,631.443431743,265.604485204,7.14861631662,295.430209736,219.246178113,2420,259.924092009,164.639,295.703004498,17.8310291908,311.661112689,452.31,385.031339361
601.95284879,2459.57617512,294.129,294.805,2421,0.998618,-304.806,400.269,641.37451233,224.507337433,7.47097297945,294.1301631,214.710761056,2421,335.473034347,164.65,294.456604893,7.30074394868,231.283428949,495.158,388.246726138
855.995125471,2512.01380396,293.695,294.393,2422,0.99712,-304.256,400.277,1481.92034064,264.221478533,7.35998235909,293.700818434,220.414720678,2422,757.994505909,164.621,294.036235008,7.96875835432,189.966855588,498.86,311.509821647
607.161822523,1360.22023556,293.384,294.004,2423,0.999031,-304.277,400.361,826.227975121,189.864937346,7.10977257842,293.362105211,230.721626528,2423,243.016559317,164.623,293.697819742,13.9260306673,131.460242823,474.662,369.086576588
622.790077372,2002.12262025,292.968,293.622,2424,0.998347,-303.369,400.42,656.018100201,228.803086245,7.01494454927,292.969786618,201.681541762,2424,349.141289059,164.667,293.279218225,5.92308329162,256.868614443,454.63,330.76136931
831.981712567,2649.51515522,292.388,292.998,2425,0.997669,-302.891,400.44,1182.49533511,259.209860054,7.22601403085,292.372834635,203.296042568,2425,631.00546299,164.604,292.641522063,14.7581765506,315.318968944,462.77,398.265218412
634.691783399,2608.34915866,291.804,292.496,2426,0.99778,-301.955,400.512,1687.45780465,194.04860859,7.09781312404,291.800118352,203.300871835,2426,695.517280521,164.657,292.138381796,4.75445021697,159.850476109,444.853,560.425702491
641.963414691,2211.83163689,290.735,291.387,2427,0.997376,-301.41,400.502,1719.63514753,206.877070978,7.071786237,290.738250199,185.79480644,2427,677.423075527,164.702,291.032076669,10.6051049143,246.847370247,456.816,225.572803622
414.238367902,2286.59667105,290.107,290.763,2428,0.997093,-300.868,400.549,1232.57333962,154.126290799,7.20882072473,290.086539017,171.001503103,2428,830.239779964,164.703,290.410886763,13.4156218109,195.269956213,465.099,220.968018233
1243.38297692,2469.40191875,289.668,290.29,2429,0.996876,-300.09,400.647,2218.49532215,404.975938,7.17305654361,289.70433316,196.372259283,2429,249.85054892,164.699,289.956584,9.62766487719,301.110421753,460.083,1595.87926557
795.942763068,2042.84091183,289.497,290.1,2430,0.998153,-299.38,400.683,880.916464173,332.47744639,6.86977747973,289.47914447,168.725918661,2430,526.736960953,164.699,289.705154345,4.72096814122,232.745835517,424.753,17.4809601247
955.457995094,2337.73926575,288.655,289.294,2431,0.997818,-298.601,400.715,1432.37272599,326.05571532,7.10278225485,288.65522266,200.25291931,2431,679.138081058,164.7,288.927627864,10.5854949003,250.493759059,454.668,414.175363111
936.130719427,2540.13819273,287.471,288.084,2432,0.997888,-296.415,400.74,1210.26040568,261.961761977,7.17298055586,287.456905523,178.377187339,2432,768.871273555,164.782,287.722313838,6.35395932143,137.329187219,457.936,14.4960644542
1149.02482918,2615.10692217,286.753,287.337,2433,0.997739,-296.798,400.736,1917.42505621,390.813649094,7.2927104567,286.747745101,206.784535464,2433,758.367658416,164.823,286.974294099,117.500958991,426.9080025,462.354,228.747179054
648.126616206,2063.73396868,285.893,286.455,2434,0.996963,-296.02,400.796,1622.72921675,270.922429864,6.99438870841,285.864886076,196.517920093,2434,564.866111575,164.827,286.096520866,14.3483182404,351.443301796,460.235,594.362926147
723.843765094,1955.287609,284.97,285.543,2435,0.99709,-295.112,400.818,1214.79932492,245.779868119,7.10512840431,284.966004636,168.61406655,2435,621.874290884,164.803,285.217060551,27.3771478793,333.843115788,462.216,232.30005494
768.665188227,2058.54980213,284.328,284.946,2436,0.996934,-294.973,400.86,1820.53443341,293.689076088,6.77738691133,284.325598822,193.114270488,2436,401.099140545,164.813,284.604325241,15.58133676,435.882910057,408.277,824.115606822
780.664852806,2490.950934,283.422,284.01,2437,0.996948,-293.844,400.916,1851.62076985,274.571734973,6.78707105112,283.420548451,205.334833305,2437,440.592732963,164.8,283.69038114,9.68633370463,209.326479378,410.319,1003.03679592
767.50105605,2210.04241543,283.068,283.69,2438,0.996957,-293.312,400.969,1908.94597665,302.483253978,7.03347174728,283.05351156,194.456915155,2438,325.695826659,164.867,283.339573204,33.977283165,357.762604045,454.225,1023.93700249
1199.83264661,2429.33093929,283.469,284.05,2439,0.99707,-293.386,401.049,1911.38778092,447.800895367,6.59615980463,283.464102073,208.527540023,2439,630.042885645,164.824,283.733748321,6.40493977716,357.39568921,391.09,654.199743021
713.862859427,2480.43847544,282.63,283.18,2440,0.997426,-292.217,401.076,1632.21123923,233.064259375,6.93243252013,282.614635493,196.296389,2440,696.274478895,164.867,282.857889455,12.5972291715,316.129040456,444.951,186.192342962
1049.94605674,2601.63987417,281.721,282.321,2441,0.9979,-292.024,401.133,1932.33085731,332.834952932,7.00421857847,281.719545407,201.35498173,2441,567.730894785,164.923,282.000187895,194.646582784,504.340920817,423.364,377.278451291
601.043430127,2629.20087853,281.53,282.194,2442,0.997898,-291.442,401.181,1502.11087882,210.182008425,6.87077291218,281.523111559,214.804121655,2442,624.481122238,164.989,281.799766061,9.42119381623,267.874317417,417.371,424.953433888
888.809971195,2527.28584635,281.082,281.592,2443,0.997654,-291.17,401.197,1795.04173229,254.507799941,7.01128315877,281.069934523,206.441525753,2443,775.738913445,164.992,281.264695694,131.846667892,464.906965821,436.086,241.468096763
889.540673084,2613.77625278,279.943,280.467,2444,0.997122,-289.898,401.247,1425.46038597,250.457869972,6.63922918964,279.952568533,189.864207079,2444,730.182188674,164.962,280.167083995,8.77960378106,224.698280646,399.703,206.532178081
759.705116914,1440.29305795,280.383,280.9,2445,0.996617,-289.702,401.288,593.397816934,299.90762384,6.85670922514,280.383910214,157.709493417,2445,366.245684169,164.958,280.567811066,12.6982424575,289.475185012,429.165,190.723452037
752.37954667,2355.6379524,279.166,279.721,2446,0.997143,-288.561,401.384,1176.05733653,235.606618955,6.66636084067,279.15244748,197.084708808,2446,478.617252727,164.954,279.387172576,6.87341787408,235.376981764,395.245,388.286812687
555.380837486,2983.18464271,278.593,279.131,2447,0.996761,-287.995,401.388,1728.09884687,182.088192413,6.63270292184,278.613385026,189.215013119,2447,952.85903968,165.013,278.829373698,119.319906393,434.120026433,393.297,382.91751576
984.497727524,2228.6431737,277.813,278.383,2448,0.99735,-287.004,401.471,485.685927031,326.496298964,6.68625657056,277.793590465,140.439083356,2448,477.42028258,165.001,278.074757888,6.61280353756,307.37850935,404.415,161.007980052
607.471013217,2590.1421087,277.074,277.67,2449,0.997521,-286.147,401.467,936.23663587,240.217464177,6.85923422058,277.059283066,157.526236355,2449,955.895508946,165.022,277.353277979,5.37366207279,262.727131531,434.231,213.933704486
562.458201301,2226.74739141,276.905,277.482,2450,0.998218,-286.137,401.52,673.362280795,164.582858865,6.63763701696,276.876019235,176.486221788,2450,453.511544763,165.024,277.163766921,4.71747086628,180.256237733,409.637,231.619527375
663.641451979,2218.04277834,275.789,276.413,2451,0.997202,-285.238,401.585,975.393971737,171.469086774,6.69292084102,275.806199068,165.857917345,2451,862.43634609,165.035,276.119992632,15.583220028,272.568424106,423.581,219.968419423
757.905636124,2276.71559616,274.646,275.246,2452,0.997196,-283.983,401.628,1529.56399958,300.684831169,6.64113193766,274.644513177,185.04528542,2452,786.921829813,165.051,274.967872368,10.2918852668,271.540601386,397.274,207.079517346
714.696170214,2358.43509176,273.917,274.52,2453,0.997783,-283.09,401.689,1638.96675188,222.343037868,6.63328002116,273.896947115,201.378567155,2453,532.667817481,165.055,274.175863685,6.70638488108,322.842188908,402.635,642.837254918
581.251483319,1315.00312004,273.93,274.547,2454,0.998326,-283.137,401.765,487.706692689,146.987388833,6.29938367409,273.925881728,201.572965231,2454,129.61363088,165.104,274.244021796,142.230464446,350.527864998,364.281,399.302885428
809.265668724,1979.98886395,272.887,273.435,2455,0.998307,-282.052,401.802,754.220493025,212.968171797,6.52454838989,272.865684823,196.970803152,2455,445.001100129,165.105,273.113932699,172.302278334,464.134437094,393.93,47.7860945932
848.146774957,1062.4670621,271.762,272.35,2456,0.998189,-281.246,401.845,490.142043833,298.960750478,6.51810159113,271.782975545,196.078058344,2456,140.442890321,165.179,272.04700306,5.22781315346,257.488433823,378.842,336.77015824
832.797968729,1035.06026099,271.603,272.122,2457,0.998396,-281.01,401.927,488.362457364,345.341466101,6.40425825606,271.579926244,194.964153859,2457,120.377350733,165.194,271.820332205,25.5478280042,329.435672908,379.277,367.300400555
874.607468242,934.675956632,271.398,272.006,2458,0.998837,-280.994,401.955,490.823898976,278.307698606,6.33021713263,271.402607776,197.971847262,2458,158.090428226,165.204,271.688067039,21.0306803823,476.217791822,366.171,394.846685602
560.868319186,908.040987557,270.363,270.966,2459,0.998053,-279.499,401.983,445.871113876,197.648718175,6.46586186753,270.349117291,189.043812097,2459,82.6394228211,165.27,270.589968702,22.5014893388,336.782840282,385.264,363.775113799
617.75780243,1200.70907815,270.523,271.103,2460,0.997754,-279.17,402.003,495.93941369,220.44006758,6.46318913256,270.532431117,189.883012069,2460,159.802342104,165.276,270.782191222,5.57989680649,245.139650042,378.712,371.997184848
720.445168934,1670.09060939,269.926,270.453,2461,0.998504,-278.812,402.047,486.73183692,210.13111634,6.44763530095,269.906098251,191.100693804,2461,208.459207191,165.276,270.136504609,9.87037344613,362.897367021,381.672,362.772373237
701.364136385,1958.98193202,269.084,269.587,2462,0.997898,-278.288,402.087,629.329362386,183.474065381,6.49272832804,269.088080438,199.602053434,2462,313.888184539,165.27,269.311635888,145.073122874,346.821405896,386.952,374.381425482
695.475061715,1310.5646848,267.982,268.536,2463,0.998657,-277.187,402.143,519.664013531,140.383917238,6.43142235611,267.979114712,192.356532787,2463,178.425780101,165.231,268.208064673,346.501613108,534.789446333,380.964,372.706372382
630.605278151,971.125497944,267.464,268.039,2464,0.998535,-276.493,402.139,551.510190481,225.209854434,6.45141626534,267.467038492,196.996883231,2464,171.567508283,165.291,267.725749804,15.3017227604,274.56484102,384.696,390.209025685
719.736706861,684.190019401,267.574,268.099,2465,0.998714,-276.246,402.181,461.489537067,209.615141789,6.23350599569,267.561223629,189.76007175,2465,88.4317456248,165.361,267.795956379,19.382035212,324.355223868,350.6,380.67063404
604.508296932,669.150604636,266.421,266.971,2466,0.998778,-275.18,402.22,427.537533296,199.170386263,6.76314184907,266.422626884,189.750351507,2466,35.6193158973,165.379,266.685095423,3.1098420138,280.14785505,417.406,381.445011862
659.415457276,944.834449291,266.523,267.057,2467,0.998543,-275.409,402.301,502.127095064,288.334046866,6.32813978513,266.500425267,197.534714178,2467,129.450380523,165.394,266.76335986,11.6294852988,358.704751911,370.818,389.12889704
583.462555455,1425.22728887,265.162,265.796,2468,0.998673,-274.091,402.328,594.076367635,157.502638546,6.22524833671,265.166649595,200.05340144,2468,239.473749738,165.422,265.486503938,13.9501506204,209.391927955,336.761,379.828862389
617.654765978,2011.70713378,264.705,265.264,2469,0.998528,-273.47,402.366,816.483563581,204.57487007,6.36866923639,264.694261029,187.480222117,2469,409.220019677,165.373,264.983848463,24.76324944,253.180262559,365.948,317.836096592
944.770823024,1648.17041453,264.086,264.644,2470,0.998064,-273.161,402.436,762.378779573,291.09207482,6.17339408893,264.098338239,196.304844986,2470,265.378660455,165.406,264.354716846,5.87708515649,280.852813809,338.151,372.773042872
700.568236797,1221.33677197,263.368,263.915,2471,0.998533,-271.793,402.482,757.043860804,224.813740218,6.2702896024,263.353395111,201.44555801,2471,205.788502636,165.446,263.613448827,10.6296420815,325.331429413,375.745,360.334712238
530.749063154,1781.20392057,262.777,263.366,2472,0.998759,-271.562,402.535,752.301544453,188.26914478,6.15509114525,262.793409271,203.694399947,2472,340.755436352,165.441,263.059233384,4.68781782901,198.244122572,350.321,349.824851122
1202.45317939,1361.02392712,262.13,262.773,2473,0.998568,-270.546,402.572,628.126886817,381.991448642,6.38395765495,262.117985365,202.210553378,2473,232.366493235,165.477,262.420811873,44.2506846527,405.163006996,359.501,356.601771491
884.060929245,2209.14188772,261.138,261.727,2474,0.998631,-269.594,402.592,1491.7762379,267.801845413,6.53321387638,261.141031412,196.094453393,2474,515.953585815,165.486,261.4225993,18.5404290413,350.649604212,391.341,511.083888679
452.425421176,1675.86641923,260.597,261.188,2475,0.998752,-269.386,402.595,870.949089668,161.23822849,6.15108091484,260.585211484,203.991783435,2475,320.595898265,165.513,260.846232123,4.21054642672,229.248831113,335.412,341.874192752
950.070705186,1734.669781,259.647,260.278,2476,0.998379,-268.176,402.605,801.86593506,292.322323404,6.3647799225,259.656752337,191.002769581,2476,397.440641258,165.525,259.935999102,14.4555391,428.052668877,359.799,312.191145604
547.92731154,1418.83634302,259.678,260.212,2477,0.998482,-267.971,402.626,745.794912278,201.978897687,6.15278852041,259.65937342,221.748734222,2477,165.809488762,165.554,259.914978501,16.107114837,256.346050046,346.613,422.927629176
514.307333134,980.639717942,258.491,259.088,2478,0.998581,-267.297,402.65,552.289957852,151.246669753,6.53337864187,258.492125628,197.809476521,2478,155.512246361,165.596,258.778799641,17.7727902037,311.442804386,388.639,332.988615758
583.701118823,942.809630267,258.117,258.677,2479,0.998371,-266.626,402.677,568.47117686,206.71502474,6.31842646069,258.110195796,204.756712822,2479,119.721624029,165.617,258.349769503,5.73351490298,285.447736632,361.443,414.109204616
618.108147154,840.267533814,257.434,258.03,2480,0.998807,-265.945,402.699,671.293666568,238.041358559,6.36551695204,257.435556333,225.562660252,2480,53.3563769957,165.641,257.72356152,5.63715390753,269.517149384,375.011,454.992949918
536.556811418,1144.44891432,256.68,257.202,2481,0.99821,-265.066,402.718,567.65806057,166.063909618,6.62779727449,256.67935194,195.538400481,2481,199.775772683,165.612,256.939856448,17.3848212092,344.027359465,399.615,310.58372603
535.918237937,1458.19121538,256.377,256.96,2482,0.997368,-264.371,402.772,780.749828353,162.649801838,6.10912317065,256.366377045,201.809904122,2482,236.377947674,165.625,256.649685094,4.7220145169,338.848814613,342.136,493.088853042
617.451451598,2417.7049877,255.548,256.115,2483,0.998367,-263.934,402.793,1049.50230166,131.881314595,6.24675033935,255.520259364,210.164189588,2483,498.704781676,165.648,255.795420875,267.763020977,420.98789304,341.24,456.294691656
722.237465555,2371.01967243,255.073,255.66,2484,0.998379,-262.972,402.846,968.65634369,222.678995607,6.14861054227,255.081784827,207.915706662,2484,446.136290134,165.693,255.374961738,6.85769607937,314.247475948,354.374,475.443344162
962.223945474,2401.45343598,254.273,254.817,2485,0.998501,-262.585,402.852,1080.94985481,326.435524561,6.29959908251,254.274774198,228.493101666,2485,430.380632802,165.704,254.526297776,19.1580206739,318.609704173,362.316,619.3065182
703.389945902,2209.73001696,254.303,254.854,2486,0.998224,-262.212,402.928,842.919610125,231.92121039,6.12212213077,254.28483399,230.365386955,2486,348.56428353,165.685,254.550818342,65.7959111454,445.070826437,346.844,467.898840839
697.080558528,1180.93228485,253.342,253.871,2487,0.998,-261.234,402.959,806.201517437,190.259116867,5.98281260655,253.350883929,230.581985976,2487,144.016369596,165.65,253.58916356,16.0569293277,429.302486025,325.488,485.24098108
1442.07510459,2479.03747281,252.417,252.995,2488,0.998692,-260.462,403.016,856.850021019,483.925333292,5.88286281557,252.42689505,215.921491592,2488,386.499115444,165.662,252.715960034,22.5242787113,455.549391077,320.51,273.015432578
877.798466416,2682.60746892,251.737,252.24,2489,0.998602,-259.619,403.008,578.613826585,286.407618488,6.26627180336,251.735723217,140.911118577,2489,602.58597616,165.684,251.95536876,6.13533606641,310.365263821,358.42,16.1692777182
659.081736177,1609.80778073,250.869,251.444,2490,0.998492,-258.706,403.031,799.715648985,216.626202177,6.14043022559,250.854262941,222.429326856,2490,290.459221483,165.714,251.127204152,6.84398984971,189.436871528,332.63,259.243633996
1084.7015285,2709.47099012,250.599,251.134,2491,0.998452,-258.622,403.061,898.338035345,317.145255819,6.16664112968,250.606700351,232.372480698,2491,379.633930197,165.757,250.813270209,265.995636014,622.159525901,344.141,291.363397147
828.080255522,2824.5510066,249.697,250.203,2492,0.99898,-257.512,403.089,1087.04929995,274.575475046,6.19059417646,249.683258667,230.093554615,2492,703.534042243,165.788,249.894886864,22.6545171764,413.403827493,353.372,448.289670341
739.549389001,2759.62190033,249.228,249.768,2493,0.998757,-256.868,403.141,745.800420434,293.229289992,6.1214063448,249.218667418,220.42190696,2493,516.207352557,165.728,249.462279474,6.92489639599,281.223679362,335.812,435.429326684
620.335851547,1890.61428445,248.415,248.959,2494,0.999019,-255.813,403.101,703.956880766,245.85223606,6.36048936319,248.417655588,227.475321383,2494,294.744490538,165.744,248.65115352,12.7142912705,366.605190487,369.965,83.5397521619
647.798715236,1710.11968975,247.994,248.488,2495,0.998659,-254.754,403.152,823.442185731,251.253192946,6.51008815755,247.975859167,244.240873523,2495,255.201129152,165.825,248.244690041,11.9784377776,253.663337513,383.658,435.340684003
765.540131596,2599.2056085,246.834,247.384,2496,0.998858,-254.435,403.212,1029.73542078,306.460904503,6.45557149651,246.838306189,230.432952699,2496,633.244653402,165.822,247.094542018,15.1001721442,339.92092725,347.888,17.5590554248
689.542714495,2940.97194775,246.904,247.396,2497,0.998671,-254.636,403.276,1178.46455733,246.77239956,6.0689790342,246.888760436,225.397508744,2497,679.404918734,165.888,247.115002548,6.42956431025,315.844221662,316.842,279.708643225
668.711581406,2722.84604399,245.845,246.404,2498,0.998787,-253.912,403.328,1117.63903531,228.832732828,6.31763859655,245.855430167,228.079691337,2498,574.136019834,165.89,246.14447802,44.4936342185,491.946472871,359.103,287.117276977
700.19570624,2262.53466123,246.006,246.579,2499,0.998821,-253.971,403.335,1081.94226059,191.550497122,6.00858291125,245.991289675,232.775503613,2499,524.782878454,165.88,246.256547667,22.9011555536,363.910379452,308.725,534.165977533
882.716410924,2725.2940064,246.048,246.511,2500,0.99867,-253.802,403.377,1296.87192434,278.3817007,5.73797620915,246.039635359,225.814282612,2500,747.887476007,165.89,246.259595597,36.1232696576,413.674667567,295.382,316.027121259
774.643517429,2648.7672002,245.025,245.603,2501,0.998551,-252.928,403.433,1197.19957039,301.492484692,6.02840187854,245.014321571,218.259583666,2501,736.541158978,165.883,245.311593887,37.8968348535,368.062360991,325.836,297.007294539
1749.07257568,2335.78643972,244.779,245.348,2502,0.998669,-252.647,403.478,873.281752299,640.752627435,5.92145426783,244.773581999,151.579717367,2502,733.50299744,165.893,245.060800937,16.3595995565,711.466649169,304.313,129.87190282
701.679246654,2623.07793022,244.866,245.348,2503,0.999123,-252.545,403.497,1023.7691884,194.803415575,5.94564537833,244.865330299,200.203326139,2503,632.826609354,165.91,245.093721128,20.6596951933,325.085377465,334.418,242.696631449
1193.2996689,2897.48915755,243.992,244.591,2504,0.998538,-251.477,403.549,1403.0854162,369.908872682,5.73460662924,243.983531023,239.087842265,2504,656.439691484,165.916,244.277480147,12.1851346031,283.17028966,284.681,788.854977286
1081.90287781,2893.0393733,243.417,243.941,2505,0.998782,-250.851,403.525,1587.90221255,318.756750132,5.90467628472,243.398732036,237.557052576,2505,895.426373714,165.913,243.651323948,179.926308428,465.027003516,315.577,790.42306212
859.22870348,2702.70594931,242.624,243.238,2506,0.998733,-250.616,403.548,1434.48822654,73.5622526111,5.87437657662,242.609413824,228.667261415,2506,597.410376463,165.905,242.943201147,685.345075345,758.645915834,300.027,784.709319035
1285.80475147,2467.6352935,243.108,243.655,2507,0.998289,-250.352,403.558,1117.83553007,429.023125206,5.62538821052,243.107517705,244.023036663,2507,306.221099286,165.876,243.377953427,114.262114435,549.940452635,282.805,839.747612443
1134.11177134,1324.15305299,242.447,242.983,2508,0.999027,-250.025,403.591,696.815623512,370.777521545,5.96708209156,242.458376898,213.702106199,2508,260.627078781,165.863,242.723953047,4.87384361322,614.51551559,316.414,382.078260017
649.996884974,1761.11311305,242.533,243.09,2509,0.99873,-250.362,403.609,841.485891625,203.915272626,5.94846840397,242.523897575,215.223140709,2509,259.712080803,165.874,242.795851908,39.8413560278,404.367756229,320.293,374.632281432
855.361321965,2541.53298147,241.761,242.289,2510,0.99874,-249.549,403.675,1315.301224,280.064793551,5.75313297987,241.76792301,233.856050709,2510,553.377959912,165.843,242.030670055,72.4797836724,525.439100058,291.625,783.385883953
984.643764264,2376.32723631,241.551,242.138,2511,0.998903,-249.231,403.714,1170.34636793,319.273095939,5.99713360296,241.53900921,225.846670431,2511,485.525295849,165.882,241.846483591,22.6789066718,330.294467104,324.078,693.604106998
742.970242453,1828.89367621,241.708,242.299,2512,0.998996,-249.121,403.767,841.375168187,295.675499104,5.86875526629,241.715006648,197.084023394,2512,384.804570052,165.895,242.01094803,12.6574224753,377.228953763,308.964,298.882408343
771.322807932,2551.06162635,240.854,241.427,2513,0.999091,-248.379,403.804,1294.92035866,255.285410237,5.93272508117,240.862238519,223.701222764,2513,605.372560093,165.925,241.12098857,12.7950988292,428.299621824,301.082,674.559300381
874.559342452,2446.34431105,240.089,240.621,2514,0.998574,-247.77,403.827,1094.86950518,270.413244557,5.87503493488,240.086248411,218.59745176,2514,361.057965274,165.931,240.359439637,13.5204612662,436.346639088,310.629,699.154716939
702.675912577,1479.55580136,239.656,240.208,2515,0.999118,-247.529,403.851,965.31678756,258.408588449,5.95060020779,239.649969764,220.866872766,2515,222.396342095,166.022,239.92393633,16.5435545499,381.455212522,321.839,699.554784565
856.389540917,1191.35717723,240.283,240.862,2516,0.99916,-247.849,403.882,548.970559137,196.631239634,5.97759762578,240.268174949,193.214312874,2516,163.503141306,166.084,240.57347319,356.090070504,518.498805501,313.194,350.750635518
1181.95464897,1023.80040086,239.797,240.292,2517,0.998957,-247.321,403.917,541.711076447,346.437483324,5.69638451419,239.806441999,179.475358745,2517,199.372868056,166.078,240.034728548,255.501823169,542.223981096,290.727,222.818239728
791.800905448,532.863532718,240.367,240.874,2518,0.999091,-247.164,403.926,222.842620294,212.385753786,5.68644105462,240.365650145,127.73173908,2518,52.0765915964,166.061,240.604716681,100.513212789,292.999039211,294.078,179.010181306
346.236717019,447.563337015,239.439,239.994,2519,0.99926,-246.988,403.902,182.117679685,89.7724393828,6.0070520924,239.41811874,113.31774744,2519,57.4062786964,166.063,239.689282294,36.9402254279,206.508755895,314.397,97.7616290067
542.490401502,985.501347962,239.621,240.22,2520,0.999414,-246.894,403.945,275.340751913,116.869869616,6.04501489949,239.640525637,140.734582939,2520,129.539948555,166.083,239.940371226,165.953289188,274.933242684,319.576,196.257984345
538.461354419,768.293647203,239.143,239.625,2521,0.999344,-246.68,403.979,416.640130635,139.975910348,5.73426293327,239.133273686,169.835704822,2521,149.48912938,166.109,239.363105131,112.858095159,313.064467337,291.883,193.021274488
896.798571166,622.310593293,238.689,239.247,2522,0.999159,-245.895,403.983,355.936800194,256.446849929,5.8778074639,238.690049063,165.555894088,2522,63.314095343,166.158,238.951320843,176.864150022,450.799720685,300.023,281.152517993
727.162774784,2197.6102538,238.071,238.65,2523,0.999204,-245.735,404.035,532.433108109,199.029218556,5.8192682261,238.079041068,181.092429978,2523,409.354807272,166.125,238.386092735,44.1463924314,329.343377503,297.23,275.898291044
716.311028967,2001.49039131,237.536,238.09,2524,0.999106,-245.046,404.1,805.882212183,240.821074051,5.68614190764,237.542221417,183.122936333,2524,512.100684893,166.145,237.827182028,7.26575429955,417.036027664,291.319,177.321491945
744.1187882,2330.29246566,237.001,237.566,2525,0.998609,-244.235,404.083,1469.46501043,237.559167657,5.84478744737,236.999422675,210.361227112,2525,600.934996151,166.138,237.254470112,28.0936939287,307.255267819,300.476,489.01827992
1302.52840622,2258.1263842,236.822,237.314,2526,0.998888,-244.159,404.13,671.959103907,393.62335585,5.70227395662,236.786825685,201.671065517,2526,396.919588436,166.162,237.019625362,449.282304124,746.288237321,302.396,413.341420023
856.16548,2146.27973214,236.599,237.142,2527,0.998993,-243.875,404.144,861.512500896,239.471271707,5.67349424394,236.604345397,195.380580713,2527,443.491803924,166.172,236.87224195,143.012227234,448.367862827,285.326,294.107638727
