Epoch,AverageY,AverageQLoss,AveragePolicySurr,Iteration,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,AverageQ,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY
134,94.7879182061,47.3577,-105.281,134,94.968,75.3226308499,10.2054052554,2.35198426629,463.0,12.7215189873,169.6,87.9956817122,94.7856,47.0,41.0,132.306,0.171632,55.4912,3.0,94.8307576201
135,95.8422893822,47.5884,-106.079,135,96.0177,73.5924157744,9.44974024616,2.36754288513,323.0,11.9146341463,137.575342466,36.2419260005,95.8361,43.0,47.0,132.795,0.161016,55.6243,2.0,95.8833683644
136,96.3994190285,45.9674,-106.857,136,96.5648,96.2537415705,10.315680522,2.27016912433,1000.0,11.6436781609,424.666666667,215.843243016,96.4008,42.0,205.0,133.233,0.162995,55.8541,3.0,96.4413702527
137,97.0244461708,47.7328,-107.624,137,97.2094,87.9483620508,10.2268792548,2.35813349193,615.0,11.0659340659,263.973684211,127.16886553,97.0159,56.0,121.0,133.491,0.153768,56.069,3.0,97.0695655535
138,97.8890244169,46.8902,-108.519,138,98.0475,75.0182881651,10.8771995195,2.30015700271,227.0,14.1714285714,141.549295775,29.2718144163,97.8866,42.0,93.0,134.013,0.176604,56.2035,3.0,97.9348553459
139,98.8757881045,49.1256,-109.427,139,99.0655,74.7713974516,12.662241824,2.38209911982,228.0,14.8955223881,140.902777778,30.8982019084,98.8775,53.0,119.0,134.492,0.205512,56.3536,3.0,98.9186483233
140,99.7544397873,48.9233,-110.305,140,99.9131,99.9706541349,10.004498988,2.41122960431,1000.0,12.6,962.272727273,119.304111725,99.7523,48.0,585.0,134.983,0.159594,56.5607,3.0,99.7944417273
141,100.27905281,46.8729,-111.011,141,100.454,82.4856528847,8.1052530516,2.30891846791,323.0,10.2448979592,186.740740741,54.0305761121,100.276,35.0,119.0,135.366,0.14766,56.7028,3.0,100.316482739
142,101.027871516,51.7094,-111.765,142,101.195,83.1103841559,7.95161471985,2.4600957652,303.0,11.3522727273,188.314814815,48.5942475159,101.022,45.0,125.0,135.751,0.161209,56.9467,3.0,101.062998315
143,101.643002866,52.0497,-112.725,143,101.832,99.6389380794,11.5111261003,2.47683373582,1000.0,12.0,812.230769231,235.042763326,101.641,56.0,382.0,136.252,0.16653,57.1341,3.0,101.680191045
144,102.457144117,52.8338,-113.343,144,102.632,73.6739226208,11.4140254723,2.41915435448,315.0,13.6575342466,142.056338028,48.1423614592,102.451,50.0,53.0,136.739,0.212966,57.2574,3.0,102.502092827
145,103.275298675,49.6307,-114.158,145,103.471,99.9956828753,13.3021614785,2.36859964034,1000.0,12.55,1000.0,0.0,103.27,95.0,1000.0,137.238,0.154806,57.3706,3.0,103.316346622
146,103.98261277,55.4824,-114.952,146,104.164,99.9956828753,12.7901505127,2.43949746129,1000.0,13.1315789474,1000.0,0.0,103.986,80.0,1000.0,137.596,0.166797,57.5094,3.0,104.025726753
147,104.648531123,53.6906,-115.676,147,104.833,99.9956828753,12.584598925,2.47222759239,1000.0,17.8035714286,1000.0,0.0,104.638,48.0,1000.0,138.089,0.12727,57.6429,3.0,104.699886298
148,105.090141929,56.9066,-116.446,148,105.324,77.2182329024,10.7473741159,2.57239808966,331.0,13.7605633803,154.846153846,46.072595148,105.089,44.0,129.0,138.464,0.293351,57.7961,3.0,105.132629175
149,105.764372563,55.5109,-116.996,149,105.974,80.9493536776,11.1816936748,2.49065937051,300.0,16.03125,175.947368421,49.2332155218,105.762,50.0,119.0,138.961,0.248885,57.9373,4.0,105.809314621
150,106.122918843,55.8042,-117.452,150,106.319,99.9956828753,21.9107000177,2.45998461053,1000.0,16.9137931034,1000.0,0.0,106.119,123.0,1000.0,139.494,0.195528,58.1513,3.0,106.184801839
151,106.540134554,56.0587,-117.8,151,106.737,98.3656827853,13.4884619442,2.4914752855,1000.0,16.3548387097,645.875,300.385143399,106.54,54.0,290.0,139.955,0.185927,58.2984,3.0,106.60354888
152,107.251601478,56.3846,-118.61,152,107.484,86.6077415363,12.3086238964,2.498736024,395.0,13.4666666667,213.255319149,53.9938799074,107.249,63.0,123.0,140.393,0.189836,58.4846,3.0,107.318333482
153,107.729486579,62.8595,-118.946,153,107.944,92.0077254472,11.3533929814,2.59168261266,525.0,14.8955223881,279.108108108,85.7292355393,107.732,58.0,135.0,140.83,0.182201,58.671,3.0,107.791523895
154,108.264235559,60.2175,-119.502,154,108.487,96.7514919351,12.9745709029,2.55372171702,559.0,15.8225806452,377.222222222,87.7717297494,108.257,52.0,207.0,141.281,0.164801,58.8595,4.0,108.331058377
155,108.739270927,59.2611,-120.055,155,108.96,83.2067753564,12.0890596269,2.52343430016,325.0,17.4655172414,186.907407407,43.6239267165,108.739,45.0,125.0,141.686,0.239928,58.977,3.0,108.794695614
156,109.361435987,57.4057,-120.563,156,109.589,72.2306964919,9.09576008225,2.55037752896,248.0,11.7976190476,136.0,40.9607942631,109.357,53.0,82.0,142.088,0.146323,59.1661,3.0,109.413265649
157,109.614270609,61.6339,-120.902,157,109.837,62.0683709303,12.1027985137,2.59195758928,128.0,15.2878787879,96.7788461538,8.34007555164,109.617,49.0,90.0,142.474,0.142072,59.2888,3.0,109.674210304
158,110.022376144,60.5835,-121.16,158,110.234,71.0990300945,12.1155579963,2.5447645297,202.0,15.3692307692,126.3375,25.1117222378,110.021,53.0,94.0,142.881,0.178522,59.4936,3.0,110.078178516
159,110.325106307,61.8105,-121.777,159,110.543,90.0288395346,12.6364065433,2.54174632687,395.0,14.8059701493,244.414634146,56.7927235161,110.321,65.0,132.0,143.262,0.160044,59.6553,3.0,110.37927305
160,110.538032643,63.122,-122.172,160,110.774,81.4212634572,12.3213053682,2.65548996471,246.0,16.2950819672,177.578947368,45.5334646045,110.534,61.0,124.0,143.51,0.181694,59.8102,3.0,110.586661565
161,111.304141619,64.6409,-122.584,161,111.542,74.1732873983,10.5519085211,2.6275869851,231.0,15.96875,137.410958904,26.3047657625,111.305,44.0,122.0,143.928,0.236223,60.0037,3.0,111.35862383
162,111.665887617,58.5635,-123.05,162,111.87,74.1990952456,15.0141264915,2.46332088909,232.0,18.8301886792,138.109589041,28.8137912393,111.658,63.0,122.0,144.379,0.181673,60.174,3.0,111.720808821
163,111.878457187,57.5703,-123.284,163,112.09,84.9327137062,11.5491101148,2.46659075432,422.0,13.75,205.265306122,62.6730341096,111.876,64.0,125.0,144.729,0.1389,60.2953,3.0,111.928259853
164,112.41859295,65.7488,-123.765,164,112.665,92.2958593044,12.8471314277,2.71733195942,393.0,15.1044776119,268.763157895,55.85245328,112.421,74.0,209.0,145.156,0.143119,60.4381,3.0,112.468560209
165,112.75548977,62.2138,-124.02,165,112.994,98.2330862288,11.570449694,2.62063452597,1000.0,14.1571428571,576.842105263,271.370646351,112.753,52.0,290.0,145.526,0.214381,60.6946,3.0,112.794673914
166,112.995414736,61.0896,-124.388,166,113.205,78.7993010975,10.0219629609,2.53951737652,232.0,15.0895522388,162.806451613,42.7987935878,112.994,45.0,111.0,145.919,0.204869,60.8427,4.0,113.034238099
167,113.607249424,55.671,-125.044,167,113.802,77.7083604741,9.74757404947,2.41486887389,234.0,13.3287671233,157.125,42.3089455671,113.604,51.0,120.0,146.296,0.159112,60.9954,3.0,113.651853353
168,113.749899897,60.8448,-125.169,168,113.963,72.4498219001,9.99412072068,2.5593655324,135.0,14.6571428571,128.320512821,3.15616445959,113.751,44.0,122.0,146.602,0.1599,61.1734,3.0,113.789373555
169,114.333237668,65.1178,-125.946,169,114.579,75.0407851422,13.6148857772,2.67096979891,254.0,14.9104477612,140.305555556,24.121589505,114.335,82.0,126.0,146.902,0.231023,61.378,3.0,114.377069251
170,114.681849104,58.7264,-126.024,170,114.884,76.0908642654,12.5307985407,2.49072425134,234.0,15.6507936508,148.205882353,37.2126476063,114.68,58.0,121.0,147.329,0.140308,61.574,3.0,114.722531017
171,114.980168155,63.2344,-126.512,171,115.21,78.2482167944,9.83660060052,2.55786240816,311.0,12.4358974359,161.322580645,47.3772690132,114.978,38.0,118.0,147.737,0.157992,61.6765,3.0,115.033332329
172,115.433883771,59.0691,-127.089,172,115.652,95.4262307381,12.0577123757,2.53448656683,789.0,16.046875,378.777777778,152.478130389,115.433,49.0,214.0,148.11,0.153457,61.8388,3.0,115.482225659
173,115.539619202,65.0151,-127.278,173,115.772,99.9956828753,9.83812014733,2.56070681576,1000.0,13.3815789474,1000.0,0.0,115.54,39.0,1000.0,148.516,0.220148,62.0865,3.0,115.603171073
174,116.326351763,68.3538,-127.912,174,116.571,90.7169063909,11.3873559266,2.71387610279,817.0,15.375,296.205882353,139.028515783,116.316,67.0,130.0,148.909,0.271407,62.2071,3.0,116.39383329
175,116.44435491,60.8774,-128.228,175,116.677,85.2053234728,8.67829577366,2.5704610872,309.0,12.156626506,201.48,47.7762451434,116.448,35.0,126.0,149.428,0.200508,62.3738,3.0,116.518657766
176,117.347230554,62.1773,-128.908,176,117.576,99.4259386408,14.42699651,2.57623151979,1000.0,17.2931034483,890.666666667,245.049088053,117.344,71.0,303.0,149.775,0.20913,62.6181,3.0,117.403615746
177,117.255362799,66.3825,-129.072,177,117.516,98.181055966,11.4695504661,2.70841647713,1000.0,12.0602409639,563.263157895,262.687295008,117.25,58.0,275.0,150.167,0.220905,62.7324,3.0,117.321339935
178,117.785593586,63.2352,-129.689,178,118.033,97.3566165096,12.2237800577,2.59101841994,1000.0,15.1363636364,766.928571429,307.858145507,117.795,64.0,151.0,150.55,0.283372,62.8474,3.0,117.855344435
179,118.214642996,64.1964,-130.105,179,118.454,96.7232302403,9.16798029413,2.62031101964,1000.0,13.5945945946,567.5,275.732005558,118.213,46.0,133.0,150.794,0.296343,63.0453,3.0,118.277528385
180,118.821973558,67.8367,-130.698,180,119.081,99.9956828753,10.4774731769,2.73980442812,1000.0,13.6849315068,1000.0,0.0,118.821,51.0,1000.0,151.088,0.240791,63.1264,3.0,118.888881987
181,119.245555644,66.0502,-131.014,181,119.51,99.9956828753,13.7024736988,2.66853587586,1000.0,14.6470588235,1000.0,0.0,119.242,76.0,1000.0,151.459,0.232803,63.3294,3.0,119.316575288
182,120.03221704,64.6745,-131.693,182,120.259,99.9956828753,15.9790278203,2.61661694975,1000.0,13.7671232877,1000.0,0.0,120.033,102.0,1000.0,151.738,0.241971,63.4398,3.0,120.093312394
183,120.02658599,70.1775,-132.239,183,120.293,99.9956828753,10.3699726219,2.76182745487,1000.0,14.5882352941,1000.0,0.0,120.025,38.0,1000.0,151.986,0.148422,63.5738,3.0,120.091797527
184,120.636395689,69.4329,-132.881,184,120.881,99.9956828753,10.8593014999,2.75370040295,1000.0,11.8705882353,1000.0,0.0,120.633,56.0,1000.0,152.434,0.150915,63.7692,3.0,120.702159813
185,121.145805727,73.0679,-133.276,185,121.399,99.9956828753,11.4802847863,2.74770771577,1000.0,14.2142857143,1000.0,0.0,121.142,50.0,1000.0,152.782,0.136356,63.8945,2.0,121.213477952
186,121.893157147,70.8552,-134.021,186,122.142,99.9956828753,10.9476365609,2.72393012637,1000.0,15.0,1000.0,0.0,121.892,55.0,1000.0,153.148,0.290193,64.0063,3.0,121.956361074
187,122.377994224,69.8514,-134.512,187,122.598,99.9956828753,7.99831118242,2.64937971003,1000.0,10.28125,1000.0,0.0,122.379,41.0,1000.0,153.46,0.1702,64.1356,2.0,122.436707663
188,123.281109602,66.1772,-135.363,188,123.543,99.9956828753,8.93133727077,2.67603375415,1000.0,10.9456521739,1000.0,0.0,123.273,43.0,1000.0,153.902,0.150706,64.2777,3.0,123.344498158
189,123.353781732,75.3735,-135.709,189,123.619,99.9956828753,10.2190145123,2.83774840663,1000.0,10.623655914,1000.0,0.0,123.352,57.0,1000.0,154.371,0.191376,64.4167,3.0,123.418139087
190,123.843879872,73.9173,-136.368,190,124.101,99.9956828753,11.5919961611,2.77031776126,1000.0,12.525,1000.0,0.0,123.843,67.0,1000.0,154.739,0.200751,64.5524,3.0,123.897846488
191,124.419122114,78.9391,-136.987,191,124.69,99.9956828753,11.1000903821,2.92731532844,1000.0,11.7906976744,1000.0,0.0,124.42,74.0,1000.0,155.03,0.199287,64.7586,3.0,124.485373203
192,125.060276188,71.9425,-137.628,192,125.3,99.9956828753,10.0874576936,2.74307551959,1000.0,11.9285714286,1000.0,0.0,125.056,49.0,1000.0,155.337,0.181087,64.8693,3.0,125.121412278
193,125.849375945,76.2959,-138.473,193,126.091,99.9956828753,11.5943263179,2.81679052359,1000.0,12.987012987,1000.0,0.0,125.842,55.0,1000.0,155.872,0.138588,64.9978,2.0,125.927129991
194,126.414992646,76.9046,-139.273,194,126.694,99.9956828753,12.0184907453,2.85829275489,1000.0,13.3513513514,1000.0,0.0,126.413,58.0,1000.0,156.223,0.165893,65.1541,2.0,126.485466314
195,127.03381347,73.979,-139.612,195,127.305,99.9956828753,13.0345549633,2.75325580366,1000.0,13.9577464789,1000.0,0.0,127.04,51.0,1000.0,156.572,0.119318,65.26,3.0,127.110816509
196,127.230396758,79.816,-140.283,196,127.55,99.9956828753,9.09049608732,2.98849342135,1000.0,10.6842105263,1000.0,0.0,127.223,42.0,1000.0,156.953,0.136792,65.4399,3.0,127.322415447
197,128.304873495,75.4416,-141.192,197,128.583,99.9956828753,11.4417272989,2.80347776107,1000.0,11.9404761905,1000.0,0.0,128.305,68.0,1000.0,157.231,0.116973,65.5525,3.0,128.380264648
198,128.734980974,82.7415,-141.877,198,129.031,99.9956828753,12.0867416029,2.94836378071,1000.0,13.7260273973,1000.0,0.0,128.731,54.0,1000.0,157.669,0.153597,65.7046,3.0,128.801016225
199,129.501231861,72.3851,-142.39,199,129.757,99.9956828753,11.7407159909,2.76974940506,1000.0,13.4864864865,1000.0,0.0,129.488,54.0,1000.0,158.067,0.166804,65.8971,3.0,129.578535141
200,130.115421639,79.4989,-143.395,200,130.391,99.9956828753,10.337248694,2.87624303669,1000.0,12.0740740741,1000.0,0.0,130.116,53.0,1000.0,158.367,0.157505,66.007,3.0,130.196993411
201,130.63866198,82.0729,-143.932,201,130.918,99.9956828753,12.6330358089,2.95187521281,1000.0,12.7375,1000.0,0.0,130.637,67.0,1000.0,158.649,0.133769,66.0796,3.0,130.702137871
202,131.397991647,83.2484,-144.653,202,131.646,99.9956828753,11.2372970243,2.91912623525,1000.0,13.4864864865,1000.0,0.0,131.389,51.0,1000.0,159.139,0.115877,66.1839,3.0,131.467279452
203,131.89784015,79.762,-145.44,203,132.191,99.9956828753,8.97886559844,2.87925081717,1000.0,11.8518518519,1000.0,0.0,131.896,45.0,1000.0,159.437,0.21803,66.2919,3.0,131.961457374
204,132.695106476,81.559,-146.074,204,132.954,99.9956828753,10.4611973259,2.86686869677,1000.0,12.0114942529,1000.0,0.0,132.697,50.0,1000.0,159.818,0.188164,66.4553,3.0,132.749697575
205,133.082440198,83.3641,-146.905,205,133.373,99.9956828753,10.892576871,2.89821619095,1000.0,11.010989011,1000.0,0.0,133.072,60.0,1000.0,160.241,0.173534,66.5783,3.0,133.160589921
206,134.230875761,87.8462,-147.613,206,134.526,99.9956828753,14.3545957524,3.03366723716,1000.0,13.5616438356,1000.0,0.0,134.229,62.0,1000.0,160.66,0.227865,66.7,2.0,134.312038486
207,134.646764583,89.2777,-148.307,207,134.943,99.9956828753,9.14066653743,3.04351930607,1000.0,11.523255814,1000.0,0.0,134.645,50.0,1000.0,160.995,0.133899,66.8372,3.0,134.723669856
208,135.092540259,83.0327,-148.791,208,135.401,99.9956828753,10.8142338758,3.00537400674,1000.0,11.3111111111,1000.0,0.0,135.087,61.0,1000.0,161.379,0.197487,66.9448,2.0,135.159501355
209,135.723549545,82.4424,-149.643,209,136.019,99.9956828753,11.5089790723,2.89456575361,1000.0,11.5172413793,1000.0,0.0,135.72,50.0,1000.0,161.926,0.169657,67.0488,3.0,135.81707625
210,136.753346117,91.4014,-150.089,210,137.062,99.9956828753,10.4306826969,3.01268719656,1000.0,11.1797752809,1000.0,0.0,136.747,54.0,1000.0,162.242,0.11975,67.2,2.0,136.842968659
211,136.833428804,88.5949,-150.484,211,137.148,99.9956828753,19.7920257061,3.02458403093,1000.0,19.8979591837,1000.0,0.0,136.825,79.0,1000.0,162.416,0.0980416,67.2962,3.0,136.923034135
212,137.547702219,90.4607,-151.194,212,137.846,99.9956828753,11.7544641349,2.98307577848,1000.0,14.338028169,1000.0,0.0,137.552,44.0,1000.0,162.84,0.0704655,67.352,3.0,137.614280531
213,137.911865031,93.3749,-151.724,213,138.243,99.9956828753,10.2840406796,3.14043545295,1000.0,11.488372093,1000.0,0.0,137.912,55.0,1000.0,163.302,0.0773531,67.502,3.0,137.997022965
214,138.503202833,93.1514,-152.141,214,138.782,99.9956828753,10.3788686343,3.00164819432,1000.0,13.4473684211,1000.0,0.0,138.499,50.0,1000.0,163.54,0.100471,67.6241,3.0,138.585806734
215,138.607576735,92.6312,-152.633,215,138.937,99.9956828753,10.3425765111,3.10886528561,1000.0,12.8666666667,1000.0,0.0,138.61,50.0,1000.0,163.876,0.0788022,67.7539,3.0,138.675541026
216,139.235932998,92.3812,-153.197,216,139.504,99.9956828753,11.5123397448,3.00443546116,1000.0,13.9189189189,1000.0,0.0,139.218,43.0,1000.0,164.255,0.0921042,67.8279,3.0,139.323881762
217,139.734788307,87.3174,-153.537,217,140.072,99.9956828753,12.430359642,2.98948353835,1000.0,14.4705882353,1000.0,0.0,139.737,71.0,1000.0,164.491,0.100722,67.953,3.0,139.83065354
218,140.047381334,88.9194,-153.914,218,140.329,99.9956828753,11.9749126108,2.95829731818,1000.0,14.1549295775,1000.0,0.0,140.045,51.0,1000.0,164.769,0.135232,68.0671,3.0,140.11381146
219,140.345226098,92.9715,-154.216,219,140.7,99.9956828753,13.0182074529,3.15590613317,1000.0,16.2419354839,1000.0,0.0,140.349,62.0,1000.0,165.175,0.129032,68.2306,4.0,140.423244003
220,140.452124519,95.6187,-154.53,220,140.742,99.9956828753,12.107198145,3.10917789014,1000.0,12.987012987,1000.0,0.0,140.443,62.0,1000.0,165.403,0.115432,68.3654,3.0,140.526070824
221,140.932902759,86.7533,-154.886,221,141.235,99.9956828753,12.327738053,2.93854008677,1000.0,16.1639344262,1000.0,0.0,140.929,52.0,1000.0,165.84,0.135348,68.4712,3.0,140.987663329
222,141.242941198,92.4716,-155.149,222,141.551,99.9956828753,12.0828960622,3.01988608763,1000.0,11.2637362637,1000.0,0.0,141.236,64.0,1000.0,165.979,0.145094,68.629,3.0,141.317346704
223,141.289559953,100.223,-155.424,223,141.614,99.9956828753,14.8263525422,3.15233007649,1000.0,11.2359550562,1000.0,0.0,141.291,120.0,1000.0,166.248,0.0992893,68.7577,2.0,141.352701704
224,141.599098408,92.5686,-155.569,224,141.94,99.9956828753,13.4172291688,3.16780841379,1000.0,15.0909090909,1000.0,0.0,141.599,61.0,1000.0,166.533,0.199698,69.0451,2.0,141.68769834
225,141.899625269,87.1319,-155.678,225,142.192,99.9956828753,11.681903005,2.87809405924,1000.0,12.8831168831,1000.0,0.0,141.895,61.0,1000.0,166.744,0.114909,69.205,3.0,141.967284109
226,142.14416176,90.5778,-155.871,226,142.451,99.9956828753,10.0119574554,2.98231485349,1000.0,12.256097561,1000.0,0.0,142.15,49.0,1000.0,167.08,0.097009,69.4416,3.0,142.221435253
227,142.027302935,95.0791,-156.197,227,142.348,99.9956828753,12.2574836875,3.08689862146,1000.0,15.3050847458,1000.0,0.0,142.027,50.0,1000.0,167.315,0.108315,69.6176,3.0,142.100333105
228,142.440369199,92.6859,-156.361,228,142.745,99.9956828753,14.1571874168,3.03985441433,1000.0,14.6933333333,1000.0,0.0,142.441,106.0,1000.0,167.563,0.102148,69.7625,3.0,142.527177541
229,142.826005655,94.6759,-156.629,229,143.149,99.9956828753,15.6420336733,3.08379981736,1000.0,15.8412698413,1000.0,0.0,142.824,73.0,1000.0,167.949,0.151714,69.8544,4.0,142.90134597
230,142.150097563,92.5211,-156.188,230,142.455,99.9956828753,10.5973448423,3.00627609256,1000.0,14.4347826087,1000.0,0.0,142.144,39.0,1000.0,168.28,0.143546,69.9623,3.0,142.22807156
231,142.192783695,92.2748,-156.279,231,142.557,99.9956828753,10.4861559719,3.04597219763,1000.0,13.7671232877,1000.0,0.0,142.196,59.0,1000.0,168.42,0.152236,70.0163,3.0,142.295417164
232,142.711130628,98.8147,-156.558,232,143.046,99.9956828753,9.54474075733,3.09533296568,1000.0,14.4705882353,1000.0,0.0,142.71,45.0,1000.0,168.646,0.177116,70.1714,3.0,142.79431934
233,142.657793375,91.8508,-156.444,233,143.014,99.9956828753,14.9455181279,3.03214805149,1000.0,14.8823529412,1000.0,0.0,142.659,92.0,1000.0,168.955,0.202746,70.2999,3.0,142.748171427
234,142.789651611,90.835,-156.722,234,143.137,99.9956828753,10.322221983,3.01558680496,1000.0,13.28,1000.0,0.0,142.794,52.0,1000.0,169.221,0.262521,70.406,3.0,142.890351393
235,143.321564822,100.232,-156.818,235,143.684,99.9956828753,9.50625796216,3.11940952307,1000.0,13.3026315789,1000.0,0.0,143.315,51.0,1000.0,169.605,0.174834,70.5834,3.0,143.420692941
236,142.925924562,93.4659,-156.656,236,143.249,99.9956828753,11.843857618,2.99051057386,1000.0,12.0120481928,1000.0,0.0,142.924,61.0,1000.0,169.922,0.271227,70.7315,2.0,143.013782234
237,142.792568024,87.8973,-156.51,237,143.129,99.9956828753,12.2056090891,2.90250369341,1000.0,12.6623376623,1000.0,0.0,142.79,62.0,1000.0,170.222,0.2703,70.9105,3.0,142.898194775
238,143.08636428,92.8925,-156.655,238,143.427,99.9956828753,12.3424326521,2.94596334169,1000.0,14.7971014493,1000.0,0.0,143.087,58.0,1000.0,170.382,0.210967,70.9677,3.0,143.197996454
239,142.868814768,95.7214,-156.643,239,143.227,99.9956828753,10.3163591762,3.1121063134,1000.0,14.9253731343,1000.0,0.0,142.872,55.0,1000.0,170.497,0.270397,71.0624,4.0,142.970593303
240,142.70764408,89.3529,-156.632,240,143.064,99.9956828753,12.0250625852,2.99700181935,1000.0,15.3692307692,1000.0,0.0,142.706,62.0,1000.0,170.783,0.239793,71.2267,4.0,142.821060867
241,142.981721447,100.817,-156.698,241,143.374,99.9956828753,10.1782982419,3.21510015468,1000.0,14.1285714286,1000.0,0.0,142.979,43.0,1000.0,171.043,0.255021,71.2918,3.0,143.093028232
242,143.267754043,85.7344,-156.871,242,143.615,99.9956828753,8.89583062278,2.89217036397,1000.0,12.5555555556,1000.0,0.0,143.267,47.0,1000.0,171.382,0.315902,71.4023,3.0,143.391357942
243,143.882300776,96.5975,-157.162,243,144.286,99.9956828753,10.2340756237,3.10927725595,1000.0,13.4864864865,1000.0,0.0,143.883,55.0,1000.0,171.62,0.309559,71.4537,4.0,144.017627305
244,143.242384299,101.421,-156.964,244,143.599,99.9956828753,9.07603299906,3.06682274951,1000.0,12.525,1000.0,0.0,143.237,45.0,1000.0,171.767,0.364012,71.5349,3.0,143.360855777
245,143.317904632,91.9395,-157.074,245,143.658,99.9956828753,11.2915897906,2.9205299542,1000.0,13.5,1000.0,0.0,143.325,67.0,1000.0,172.024,0.319284,71.7022,3.0,143.437109635
