StdEsReturn,MaxReturn,MaxForwardProgress,StdReturn,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,AverageAction,AverageQ,AverageAbsQ,Epoch,MinForwardProgress,MinEsReturn,QFunRegParamNorm,MinReturn,AverageReturn,MaxEsReturn,AverageForwardProgress,StdForwardProgress,AverageAbsQYDiff,AverageEsReturn,AverageDiscountedReturn,PolicyRegParamNorm
28.4228489532,160.10769337,0.981780540107,30.1808758136,0.566584,9.91336285143,-10.1644,9.89840684332,0.940813,9.89738,9.91636,189,-0.444485537219,-12.6074437635,65.5816,-30.2599788701,34.6749293975,89.7708109245,0.121045494413,0.219175326113,0.498571999401,29.4842788759,18.9261207202,36.5497
15.6067752459,138.776442266,0.914754157819,29.5642992943,0.564589,9.88127055922,-10.1233,9.86401487761,0.953993,9.86228,9.88399,190,-0.883280558289,0.987527330634,65.74,-82.234532467,28.7132095575,57.5465137704,0.0712616475078,0.232413248724,0.493717131963,28.9537687491,18.5310021858,36.6214
33.7387727014,110.958681402,0.692002996606,18.7687043425,0.530533,9.89414375134,-10.1554,9.87795569569,0.955267,9.87736,9.89799,191,-0.179691330672,-10.0603728853,65.9571,8.83688617177,39.0257781664,89.1285757209,0.178144017971,0.136818372558,0.490655320318,36.2222456039,26.3909569575,36.6942
29.6245740288,166.682235371,1.04693460663,26.8493193706,0.557373,9.92656816293,-10.1948,9.91172595735,0.956508,9.91006,9.92893,192,-0.264143142256,12.9952429647,66.1335,-13.5910137001,30.2039900628,115.309353113,0.0997414427212,0.209954091949,0.490384100058,57.8302614197,19.2729368436,36.782
41.3217842678,78.9006390551,0.482627925289,17.1496187108,0.579588,9.93315374927,-10.2131,9.91806404441,0.959544,9.91636,9.93643,193,-0.311583383713,-37.4171511185,66.3696,-22.6864427426,9.98527792289,103.687000061,-0.0470276434296,0.133120212336,0.496476017355,53.8901492891,7.07684970296,36.8559
55.9102089831,238.846884887,1.62153575939,33.7027931026,0.571129,9.97014818554,-10.267,9.95419133029,0.952987,9.9531,9.97281,194,-0.288029710199,-6.49403910118,66.608,-6.29109101504,26.8540643686,191.205675351,0.113041884852,0.231357599027,0.495368115593,59.6464896847,16.1204863752,36.9406
26.7131930841,325.220300826,2.26383362543,67.4297297333,0.584028,10.0312536527,-10.3448,10.0161612312,0.955626,10.0154,10.0349,195,-0.449674768827,-25.5667833878,66.836,-30.783641877,98.5927089001,80.4227261728,0.594589845945,0.519004978638,0.497461021463,28.8066394454,48.7899710049,37.019
51.0681859883,209.623231827,1.38185261446,38.1409966724,0.535868,10.07104151,-10.3886,10.0581524152,0.956548,10.0576,10.0758,196,-0.121727662127,-6.76519285615,67.0785,-1.76630200064,40.3195880653,147.300901957,0.206254243541,0.264169595116,0.492201331112,64.409557071,22.8920665335,37.0997
24.562228749,125.232756825,0.817766108184,19.6267431937,0.591509,10.0962319069,-10.4128,10.0818002263,0.95587,10.0803,10.0997,197,-0.0356372142536,-10.9948504523,67.2557,4.34904454879,37.0569657198,72.2986541112,0.187716283415,0.139629715069,0.499319292021,37.3935734418,23.3509830592,37.1886
35.2573406073,162.386667302,1.00766572166,32.8193464052,0.565751,10.1468351029,-10.4592,10.1326754773,0.956438,10.1313,10.1503,198,-0.11941584223,-54.4309190986,67.4854,-6.35282662744,52.8746125597,75.8942037952,0.284093053029,0.227840197721,0.495233451732,23.3744805485,29.6823372651,37.2771
39.435776192,164.613064031,1.14373364211,38.0350722245,0.59113,10.1725194809,-10.4603,10.1587676064,0.949646,10.1582,10.1767,199,-0.402342703058,-49.1413630972,67.7052,-20.9991012703,65.0584069324,125.338489868,0.356129192274,0.273547098201,0.498642525912,41.4577034197,35.4633415295,37.3561
31.9258200265,110.375620831,0.666288034223,20.8731023221,0.55556,10.1388118843,-10.4231,10.1242534254,0.949646,10.123,10.1424,200,-0.166029681213,11.1546434534,67.9207,-1.51378267493,41.128674237,114.759126143,0.194587924008,0.155503321681,0.493162164608,48.365742133,24.6901879803,37.443
46.9556010076,136.095892015,0.854906959714,16.1594850683,0.562982,10.1680374007,-10.4416,10.1550405921,0.941693,10.154,10.1711,201,-0.0706153294782,2.28518567545,68.1526,4.02335755799,31.6185121546,140.600044673,0.129500024944,0.116791144033,0.492173379629,70.4032763141,19.7569646149,37.5256
23.8587076247,151.229325349,0.981359418824,34.6555977526,0.605322,10.1591262993,-10.4377,10.1461524086,0.954825,10.1454,10.1634,202,-0.552716807455,-12.98991754,68.3689,-45.4571092112,34.1830787446,69.2477030483,0.102975013812,0.263513266186,0.500732744796,24.5510023027,18.8604892122,37.6002
35.7409853853,114.827482138,0.68791343605,16.3514651066,0.583437,10.1367694983,-10.4253,10.1231968666,0.951522,10.1215,10.1397,203,-0.409109993688,-10.9606433002,68.6111,-27.6139907429,53.8497732329,109.433075206,0.301789435065,0.126673165376,0.498084164199,51.4694782521,33.7236321241,37.6723
21.5246586976,106.562625799,0.6648873338,25.9653964404,0.552714,10.1802537946,-10.4471,10.1653523921,0.940347,10.1646,10.1849,204,-0.897223056657,3.000438456,68.8105,-79.6911642822,45.6656523747,73.674845189,0.211248545966,0.210763694764,0.490140031758,41.9766160073,26.526088016,37.7608
21.9329934262,180.478686345,1.08997496452,45.0214536588,0.541534,10.163388854,-10.4322,10.1493592219,0.960936,10.1491,10.1682,205,-0.234988327442,16.5548948381,69.0162,-7.14007305713,76.6366246764,78.3718441462,0.383588439967,0.336687357308,0.487616490496,49.8333515344,33.2832869345,37.8324
36.8565808834,173.905691404,1.15389954095,44.8492946952,0.527183,10.1637658872,-10.4406,10.1485829338,0.96219,10.1485,10.168,206,-0.600444676976,-44.2958525029,69.228,-50.6224206032,51.3443914175,90.7412766896,0.246897095072,0.327763300965,0.485309364736,37.0826418386,25.019588981,37.9033
28.0239536234,128.000135295,0.770441805713,27.7323369167,0.528635,10.1860432159,-10.4721,10.1701390449,0.962585,10.1692,10.1899,207,-0.532038660107,2.94700705978,69.4722,-41.2910677024,54.0324080035,99.0514841079,0.244676560512,0.210760843685,0.490150891878,34.6661591755,25.4412286659,37.9614
28.1110338394,144.736132627,0.902387631016,26.2047725505,0.574938,10.2400321148,-10.5077,10.2255450565,0.954199,10.2247,10.2442,208,-0.0379274761814,-4.09652551333,69.664,6.03126037663,45.4404391171,98.7808643636,0.223527235944,0.177253552652,0.49392987384,24.9334326872,25.4275176855,38.0425
23.8326622664,160.91677379,0.99084610693,24.9878964903,0.558784,10.1879637559,-10.4541,10.1732924972,0.957621,10.1726,10.1913,209,-0.0527807560176,3.57993426513,69.8217,3.55509851018,43.9788767602,90.8103078911,0.220696472352,0.169378234464,0.491374761898,32.908136659,25.0468784315,38.1345
25.899886784,160.958132905,1.05981927899,25.7371881356,0.565432,10.2189248711,-10.4975,10.2054062349,0.954512,10.2047,10.2225,210,-0.248144563923,-12.1965874896,70.0228,-5.23337109224,44.6787754566,100.201802586,0.216536493529,0.184891597778,0.486298646479,33.8169162584,24.3352919368,38.2079
14.6634655878,174.198899241,1.13759368863,34.2785484789,0.527897,10.2001338081,-10.4844,10.1870419955,0.965974,10.1861,10.2035,211,-0.411945457723,6.90276021194,70.2289,-30.9759432928,46.0310411155,61.4585773024,0.198709694472,0.257493792541,0.479010791874,28.977795346,26.144737796,38.2803
27.3038444732,177.695844508,1.16745393615,30.451760201,0.587346,10.2119360279,-10.4792,10.1995719973,0.942209,10.1985,10.2162,212,0.0369883186934,-1.87581992697,70.4512,28.9225223648,80.2201666242,100.440200836,0.475937906863,0.218869015915,0.493653459267,39.5202677536,43.1705091809,38.343
31.5775266419,88.3884709164,0.538070383636,17.2443362799,0.550963,10.1655708953,-10.4252,10.150905785,0.937483,10.1507,10.1698,213,-0.0600484750397,0.874620174012,70.6391,10.6216473003,44.3561370257,110.03037184,0.199418733583,0.133709427143,0.482082512022,47.0011506415,24.7196252633,38.4259
25.3264200524,137.542059386,0.893776759091,25.4288775104,0.53904,10.147540017,-10.4249,10.1340574781,0.930917,10.133,10.1513,214,0.0379078651668,0.678676023655,70.8426,17.1366870703,60.2137625428,97.8577073715,0.336355308637,0.179285309157,0.485719991701,45.7343654081,33.6040878146,38.5072
21.1383898305,285.65658381,2.03276777771,34.7430005218,0.560117,10.1837672179,-10.4567,10.1721305922,0.945731,10.172,10.1884,215,0.0909718912517,9.97192406732,71.0285,31.5759684032,69.1086245791,81.3472309341,0.400106414813,0.257516349845,0.485093388019,45.1586302194,37.8829094246,38.5617
45.862789069,138.693136206,0.857775510031,33.2165377358,0.549711,10.1865505466,-10.4476,10.1743759026,0.935145,10.1732,10.1895,216,-0.429212877051,3.52581046018,71.1904,-30.8296910252,68.9169374106,178.332496633,0.392329800077,0.248307647578,0.481692496414,59.0446552762,37.4279140885,38.6321
29.7987849479,179.201618327,1.12893724703,37.784397259,0.539079,10.1560157222,-10.4217,10.1438261809,0.938598,10.1436,10.1594,217,-0.739137122779,-13.0744900192,71.391,-66.6105343958,17.6171670256,82.7593300623,-0.0422474394437,0.285539710037,0.483638581323,40.2280572692,9.22542652123,38.6803
57.4777397442,179.624185653,1.19562516503,19.9121834841,0.543093,10.1419151554,-10.4056,10.130036442,0.948408,10.1299,10.1459,218,-0.0394494173303,-3.62453471795,71.5738,12.4137769032,50.7620384774,190.852887964,0.267417021857,0.140646916824,0.486413489788,60.9143666343,30.0759020103,38.7358
25.1807184309,134.873356261,0.909111419799,28.6457029424,0.545215,10.1496929687,-10.4082,10.1399906244,0.940765,10.1393,10.1526,219,-0.483840222983,5.31550096549,71.7841,-30.4246929451,52.0846204487,84.3527240762,0.242383909811,0.228009209225,0.48163414913,47.4407941208,28.9338870412,38.8141
34.8997097965,227.785781121,1.59992559805,27.7399558406,0.53821,10.1459751067,-10.3984,10.1358344953,0.952132,10.1355,10.1495,220,0.0771602704647,26.9635079698,71.9547,26.391046841,80.0389081105,161.187185695,0.475032282237,0.200646692781,0.483787002843,62.0263955449,41.6513038253,38.8791
21.4274910587,151.20290324,0.950410464143,35.3569446303,0.526278,10.0951294214,-10.3615,10.0847397984,0.93985,10.0841,10.098,221,-0.410712805719,19.9750737973,72.1324,-23.6423256224,53.9762837622,89.071547149,0.270854499162,0.251099119064,0.482243193103,47.2834916408,27.8749701245,38.9551
33.9771832624,189.728853497,1.19378399511,38.109148133,0.546751,10.0650160704,-10.3233,10.0542333719,0.940924,10.0533,10.0678,222,-0.371067655413,-15.7272086386,72.3181,-23.1986631789,71.3334369619,97.5531554986,0.378940664837,0.276071885138,0.481385313215,43.0796493871,32.6614787457,39.0388
33.7806296342,102.320432122,0.525378938312,29.9369590223,0.537884,10.0449083041,-10.3009,10.0350805611,0.943589,10.0346,10.0473,223,-0.825575821235,-33.3560838361,72.4871,-79.4555685325,4.97468362931,74.7587933643,-0.087875223262,0.22572186834,0.477228109728,28.9869390887,4.51253557152,39.1195
37.2948281817,140.286221795,0.887661654494,22.2856228804,0.545306,10.0140188079,-10.2546,10.0037055072,0.936677,10.0045,10.018,224,-0.108758517857,-32.0071889595,72.6932,6.87381889095,62.7884572987,83.1424164462,0.329724970489,0.16542427421,0.482348261326,28.4658110108,32.5002954191,39.1979
35.0213723146,81.5250063757,0.461326072465,35.5992314434,0.505219,9.97206196568,-10.2303,9.9628319431,0.947788,9.9617,9.97501,225,-0.76843752313,-9.54600632062,72.9122,-74.7120013559,10.6444689324,135.116748887,-0.102145248129,0.281111734884,0.47233763858,35.0328913854,5.71648455349,39.2687
43.5530478652,183.640939528,1.1653811107,44.0420813209,0.57115,9.97958291437,-10.2342,9.97134215456,0.94139,9.97095,9.9828,226,-0.493621708651,-5.43475474936,73.0792,-39.0923543628,63.3407588483,138.526918566,0.318366015497,0.319494585318,0.479768186897,44.2419864223,31.6746695636,39.3475
49.8326026391,172.456120274,1.07181117728,27.7978689081,0.490822,9.95593076099,-10.1959,9.94655438323,0.940219,9.94623,9.95886,227,-0.684056599893,0.286130730568,73.2626,-51.8850266911,1.63470771484,183.747706691,-0.128663397738,0.21143215995,0.467445555785,47.9243788873,2.19090908567,39.4258
28.9481703162,161.903325822,0.83793021705,35.1722380844,0.515383,9.9053903961,-10.1516,9.89822737818,0.913977,9.89812,9.90816,228,-0.780576769198,-15.2979318279,73.4848,-58.9941147831,32.6451813136,72.005168265,0.0824192285371,0.252199493382,0.467693728866,30.0001470234,15.7954553377,39.5165
35.8024919752,212.952672938,1.37658681446,45.8977581036,0.521242,9.88856232913,-10.1326,9.88044223708,0.924264,9.88004,9.89099,229,-0.263708351361,-24.8705573315,73.6565,-4.42172384352,66.8307144109,107.815144111,0.324582610361,0.345504069287,0.466764146027,16.6434413319,34.1049097409,39.596
31.2585573245,193.5068053,1.22676926445,31.7128326616,0.487588,9.90245371976,-10.1485,9.89392409647,0.917731,9.89361,9.90571,230,-0.122272036724,2.13075972351,73.8484,8.45766794636,67.1021997334,107.940927695,0.357345707784,0.230070042289,0.463278750389,54.014230784,33.3101119127,39.6658
18.7346379034,190.615252743,1.24740559674,29.3647737294,0.50413,9.87776394488,-10.1252,9.86862132943,0.925269,9.86825,9.88075,231,0.0398544833681,8.76595880628,74.0138,18.9950012663,75.7552925811,76.3587539442,0.448360778084,0.208703223999,0.459465232771,39.6741565358,41.8853039624,39.7371
45.6100754715,143.534570774,0.867641417869,33.472283321,0.496718,9.82118597253,-10.0642,9.81153555233,0.926791,9.81124,9.82389,232,-0.418248730288,-29.5745827924,74.1917,-20.3335795916,59.4202029659,98.2688048966,0.321239117889,0.243636750186,0.459368881687,32.080339664,33.5805693965,39.7984
42.7314948417,147.223088846,0.932950091091,25.3607018943,0.487512,9.83898503795,-10.0675,9.82938292407,0.933542,9.8285,9.84153,233,-0.176734741897,-40.728855369,74.3632,1.90287041361,43.8533224063,118.280138323,0.215727557432,0.17903638367,0.452215291216,26.5101277291,25.4684619213,39.8726
24.6993868797,150.117223615,0.973057457963,22.4205087302,0.478578,9.81006414797,-10.0313,9.80014143869,0.927175,9.79988,9.8126,234,0.0388810543679,12.0225822197,74.5637,15.882401679,73.3031313782,85.987612308,0.427261488979,0.159684180599,0.450807271389,55.9937525552,40.3353997598,39.9676
34.2686139014,109.395629997,0.707735754338,16.3461363328,0.471178,9.7610703988,-10.0051,9.7496298801,0.921944,9.74976,9.76498,235,0.0972197265276,9.82692356783,74.7163,24.3889078331,64.9453649816,112.140721839,0.38503260857,0.116815015891,0.4451810464,53.8976455355,38.9427233769,40.0357
24.7540322188,158.343053181,1.06696647048,21.5369196899,0.469313,9.73713728665,-9.98536,9.72591187722,0.930939,9.72521,9.74034,236,0.171193459523,23.8220061974,74.9137,37.0492891323,75.3870837211,120.508543279,0.445635656809,0.153766112554,0.441941635515,54.8707762107,41.6619310769,40.111
30.8362994215,142.745891081,0.927642898716,24.8257099168,0.440919,9.73443424753,-9.98652,9.72296931848,0.93548,9.72225,9.73658,237,0.0431535854969,10.9430768662,75.0773,15.0490263879,60.1043836927,127.813590844,0.351950234782,0.171031869873,0.436296819744,48.1698244867,37.5073722457,40.1783
25.4682858407,118.952181301,0.708568724522,19.3442285443,0.459436,9.7744216997,-10.0022,9.76264674013,0.933797,9.76274,9.7777,238,-0.29683289341,15.938029761,75.2682,-15.2237826641,42.7971307888,114.82042449,0.194857188506,0.134942664109,0.437584555397,51.8888177585,22.4687305154,40.2449
19.089814371,73.6256602413,0.434272303013,14.823007443,0.487356,9.70550353408,-9.92904,9.69263647087,0.946912,9.69235,9.709,239,-0.0645889260996,9.33683712669,75.4499,4.95150408723,41.8320884392,85.1987527744,0.20615604962,0.107317998147,0.441920820833,47.478666783,28.3914279755,40.3195
12.8168943059,76.9948110008,0.468440070333,14.5621444379,0.452736,9.65935535199,-9.88173,9.64652388936,0.944027,9.64575,9.66224,240,-0.105736351862,10.4905863497,75.6373,-3.40442712872,36.9474461355,64.4307410173,0.182204631828,0.105933127087,0.433875651531,39.8621064277,25.4126054843,40.3797
14.4753025851,94.9620890563,0.57190704349,13.3028523327,0.465408,9.65337490472,-9.8813,9.63994375811,0.951553,9.64057,9.65842,241,0.0238404016651,0.780373883054,75.7655,14.758467219,48.952639844,55.6432487633,0.266572404249,0.0961134709175,0.435742857114,33.8971551964,31.4636276338,40.449
17.9137475367,49.1790371226,0.269464470451,7.78929911555,0.458448,9.62296402383,-9.84678,9.60935438675,0.941865,9.60871,9.62619,242,-0.0759974207917,-4.31963795847,75.9691,0.754651481154,14.8960861902,66.8095593112,0.0340500765114,0.0565035111214,0.435039492923,34.1519614327,10.9555454639,40.4959
18.7463247336,67.3330246142,0.405872562012,9.55143880836,0.451896,9.68814876463,-9.91621,9.67650117074,0.942848,9.67676,9.69259,243,0.0516216247633,4.53870164164,76.1584,16.9098948487,32.9033559783,69.7907095874,0.164177905967,0.0645517874683,0.429286358866,29.4484231029,22.9615823462,40.5858
21.7515532413,108.781034783,0.60613749532,23.8573437984,0.437191,9.64444795864,-9.86259,9.63030173685,0.941262,9.62991,9.64826,244,-0.487770787638,9.55229373109,76.2658,-21.5170121657,57.5381665681,82.0088309486,0.276031782845,0.191801239361,0.424433404744,43.3899441384,28.493431039,40.6903
21.9294734075,116.043178036,0.748500423714,18.3609452889,0.448579,9.56054652185,-9.76941,9.54446432617,0.943995,9.54465,9.56422,245,0.113562669935,13.2692058074,76.4553,28.5198105459,67.2199337482,82.6000635654,0.390188210715,0.133008562154,0.427762591479,35.9482533099,38.8022602627,40.7639
20.1551695487,104.417940924,0.654222895018,14.5504536169,0.417349,9.53269841666,-9.7475,9.51826090327,0.930841,9.51804,9.53648,246,0.0624678312101,20.4172587111,76.6484,25.627827383,69.6286179044,84.8219490216,0.409169230651,0.109781990159,0.424190875005,45.913668829,40.4692745045,40.8431
12.551675461,82.2502885667,0.516309957448,9.56248544451,0.453916,9.53595358166,-9.76203,9.52137393568,0.944185,9.52171,9.5404,247,0.192250075013,40.3748334606,76.8071,37.4303192224,60.3075419901,87.0701772342,0.356580943837,0.0668934328578,0.430611187466,59.0063745427,38.3857894534,40.8975
21.8600236794,69.3184313601,0.414395667021,12.6130147916,0.452835,9.53357222713,-9.76174,9.5184302259,0.945256,9.5183,9.53763,248,-0.129492870321,8.82123124826,76.9979,-4.78393127555,39.3745718985,84.7047552714,0.19508356621,0.0886530232881,0.429682365126,49.7805176745,25.3985713838,40.9489
26.9995978244,114.785035688,0.723140001756,21.9066426195,0.438356,9.51503472728,-9.7249,9.50003134069,0.951928,9.4996,9.51776,249,-0.0399282590647,9.35877974809,77.1706,6.30670633798,59.7841201691,115.257226861,0.321427258347,0.153342356834,0.424754020695,49.7183207124,32.7738316725,41.0086
18.2750718547,104.170609751,0.672822230628,15.3544898881,0.434968,9.45638434701,-9.6704,9.44220069362,0.948438,9.44197,9.45993,250,0.0583849003098,2.84980615127,77.3582,19.4020842127,56.3489719503,62.436983602,0.322969353913,0.110099838431,0.422737512466,43.3393809334,34.5648215545,41.067
14.02351244,74.9951197217,0.420262877226,26.5620049984,0.402266,9.46902251741,-9.6821,9.45492153208,0.952786,9.45517,9.4729,251,-0.65432468199,31.0646081508,77.5547,-61.8821830932,-1.50516381957,77.4673792282,-0.156947597294,0.220618507508,0.419052509515,58.5902988789,0.74912800435,41.1177
46.4825990581,64.9334156181,0.332338892316,25.1147201059,0.415662,9.43766541675,-9.66151,9.42500888332,0.940766,9.42472,9.44055,252,-0.7340863373,-78.3635220335,77.7029,-68.3596626107,-12.47845941,95.6630712226,-0.251640408365,0.192613966753,0.418362375036,21.6404000548,-3.25309301703,41.1802
29.6646628446,148.353536561,0.953508714222,33.0772810485,0.437716,9.3963826499,-9.6103,9.38433789537,0.936232,9.38412,9.39958,253,-0.578635146311,-14.6965984664,77.8435,-46.9968894991,45.8768618073,71.9009382387,0.178126046443,0.249262198637,0.420495752691,18.8164364168,21.573917481,41.255
18.891752514,70.718767071,0.42563138094,19.2483033834,0.414205,9.33484801766,-9.53704,9.32086975877,0.922032,9.32112,9.33759,254,-0.13299181878,29.5869520975,78.0408,-8.5469738904,18.7221844517,91.9750793188,0.0601241395964,0.133412026935,0.422890564697,52.0355866341,12.6107733566,41.3404
41.0167911933,122.895102235,0.767009874853,27.1854475431,0.47096,9.32064987905,-9.53209,9.30813106279,0.942585,9.30769,9.32336,255,-0.582703326057,2.03599963429,78.2256,-36.1632121446,41.1972613902,170.153905985,0.15697609085,0.213387232612,0.426857546295,64.9337351061,22.2148448031,41.4036
27.0551813448,178.850358165,1.21517904652,35.061023748,0.435945,9.31415682007,-9.53216,9.30266802687,0.934406,9.30185,9.31675,256,-0.0146019019812,-26.4649078406,78.3698,8.7264739784,59.9780063689,70.8674693343,0.34946970686,0.250009109803,0.425789339758,39.0787342176,34.5117028287,41.4521
33.2335489706,117.229297088,0.641649452719,36.9584613524,0.442768,9.28426427148,-9.50328,9.27142218425,0.93112,9.27105,9.28671,257,-0.730582474832,-29.6436489975,78.57,-64.6941397824,9.32202449566,89.154898146,-0.112728445347,0.297421177889,0.427430362998,38.8327780192,5.62942129026,41.5114
46.8830612667,107.845641947,0.673572449556,24.4626184236,0.44638,9.25550276297,-9.46712,9.24352173321,0.932862,9.24335,9.25832,258,-0.120270863004,-32.0470151614,78.7066,-2.94392313806,38.2908012394,109.411915778,0.175386024862,0.17398716768,0.427131283431,32.0328737604,21.5051199028,41.577
29.5886097466,110.110880137,0.674495419609,24.0534726484,0.436619,9.26465144394,-9.47557,9.2545401119,0.933149,9.25391,9.2672,259,-0.238018194398,-1.18330376197,78.9468,-19.280808542,31.5013379354,105.256271442,0.119585475567,0.168715175033,0.423356276347,38.1994303578,17.9634896522,41.619
24.5285860011,111.163664264,0.638803376044,34.932236106,0.43958,9.19477646674,-9.40073,9.18476438931,0.934316,9.1846,9.19816,260,-1.52132306215,-23.0967111387,79.1431,-158.557474441,19.6392647672,69.9145233777,0.0120031219719,0.276062320099,0.423618016027,23.6755836987,10.7859475555,41.6714
40.0500421635,179.53506565,1.17922535871,36.3718266014,0.426906,9.18899523386,-9.3934,9.17711598652,0.941257,9.17671,9.19128,261,-0.330568306238,-75.8480049777,79.3306,-21.1888328101,55.570341367,89.7971853125,0.292517026602,0.271954935775,0.423292125987,19.6746183883,31.4867648347,41.7199
25.0380585608,147.460644572,0.959274429765,26.8520798117,0.417376,9.1055674619,-9.32156,9.09359399713,0.94238,9.09281,9.10768,262,-0.554097767106,4.30964279192,79.5125,-50.7788834327,24.1520421428,90.5966634573,0.0504392133441,0.209457747315,0.421043221094,39.0741692445,15.7361004132,41.7979
51.2182284858,204.677788707,1.30853049387,35.0548780558,0.456554,9.16046470768,-9.38481,9.14882459479,0.932906,9.14925,9.16397,263,-0.153543957914,-22.298217153,79.6903,6.17184199489,70.7200712356,149.658431361,0.383079129804,0.251807127841,0.428537924862,57.4622910486,33.6942560851,41.8515
25.652493487,134.474249275,0.769032403939,38.6809800403,0.418335,9.13066873791,-9.34653,9.12015249277,0.936951,9.11995,9.13349,264,-0.854456687675,-10.8470350345,79.863,-76.5207336219,20.4308015391,73.923728569,-0.0149567525964,0.305448095598,0.421987153144,34.5119824712,10.5076650923,41.9412
31.8054759525,113.138228532,0.628634798015,27.1894399646,0.439575,9.06873025043,-9.27023,9.05787516708,0.942525,9.05713,9.07087,265,-0.452967240003,-25.1646914656,80.0053,-37.4633588266,49.8641843538,88.8683471587,0.249942734957,0.210195493887,0.422988862824,24.1635735743,30.2430116146,42.0175
26.9572097978,144.669545259,0.929052312508,20.6178633657,0.419218,9.06371395136,-9.26921,9.05312487227,0.941956,9.05318,9.06655,266,-0.0871751578209,-14.9318990767,80.1562,11.4363473463,39.5262465466,77.702998129,0.190286345296,0.146716857011,0.419803115048,32.6873427913,24.4979377444,42.0938
29.7621203637,131.040834275,0.808252389933,30.6042106594,0.438152,8.99412288765,-9.19251,8.9829966701,0.939457,8.98201,8.99663,267,-0.218174636103,-9.47554240516,80.3526,-5.29710248723,72.1056865641,112.624746198,0.394098453295,0.215299059658,0.421035774642,25.619132241,35.875674143,42.1493
24.4992507739,128.501379319,0.806989377242,31.4300417336,0.418922,9.00387693739,-9.18722,8.99196427216,0.936659,8.99175,9.00661,268,-0.356723249241,-2.61304746019,80.5451,-25.3112607591,23.7886934931,77.1710187957,0.0558989243699,0.222978474156,0.416242498186,34.1221404467,10.7663332163,42.1967
23.3738791545,77.3939291834,0.418208183638,30.4958230427,0.415431,8.94792037012,-9.14353,8.93684337915,0.949993,8.93679,8.95095,269,-0.811376873895,-18.5066899152,80.7007,-77.105069072,-5.46355619547,57.3161924165,-0.219635480475,0.242298051878,0.417519288776,18.98018897,-1.94116844206,42.2572
35.438774367,100.179262554,0.565864391848,28.7636433811,0.429372,8.8805977586,-9.07209,8.86935594148,0.938015,8.869,8.88357,270,-0.676897077586,-29.5243663181,80.8968,-64.6497341179,14.8509404314,98.3096593677,-0.0418397666282,0.223472019107,0.417808482408,27.4956079478,8.09530548379,42.3432
36.2582318604,101.051390291,0.478792363617,23.7840584276,0.402043,8.84505574869,-9.03314,8.83310017239,0.938263,8.83286,8.84796,271,-0.488459868229,-12.6616173234,81.1,-36.2558852595,23.4618552898,99.5395187402,0.0309528993125,0.172382668944,0.413856460281,31.0599264001,11.2823247599,42.3998
41.5988610752,149.260305305,0.783141472568,37.3444385395,0.427992,8.82712234933,-9.01088,8.81472710532,0.937577,8.81479,8.83074,272,-0.513638081546,-23.0009399715,81.2461,-41.5631323396,20.9443966069,110.936773089,-0.00815183005976,0.272294312769,0.413986913924,33.2475865372,10.7722431312,42.4594
35.0303935069,152.037629858,0.82628347383,30.1077556975,0.396855,8.83006766619,-9.01952,8.81726729352,0.944291,8.81614,8.83235,273,-0.697887041684,-31.2581685769,81.4535,-61.5140404895,30.2128780225,68.8869582331,0.0682757212922,0.227980104564,0.411242193882,30.739723964,15.3101333011,42.5188
26.9077626897,108.676269098,0.655876003876,16.226113303,0.393279,8.7001549514,-8.89212,8.68950591303,0.943073,8.69,8.7048,274,0.0894690148125,13.3934266912,81.6266,25.1163568815,68.4171493414,86.9212040383,0.38959337958,0.112334377698,0.407537205094,42.2594224043,37.2788581921,42.5873
30.1277202769,96.9248708591,0.541505400822,23.3942296947,0.384088,8.77176082243,-8.96312,8.76086829837,0.942361,8.75982,8.77404,275,-0.333168835117,-32.8064174187,81.7801,-6.21929848935,35.6468166191,77.3582771708,0.149948204119,0.170643796339,0.40195823231,44.9251850953,20.8986213682,42.6578
29.7678850971,102.690095538,0.582376854565,44.5052417571,0.407775,8.68487976894,-8.85906,8.67403171769,0.936984,8.67407,8.68824,276,-0.78678681817,6.53215031236,81.9464,-65.1347418654,5.99176116888,107.723098369,-0.145156843394,0.348236757987,0.404516951855,56.3629603065,2.55259267925,42.7111
30.8729513921,105.93236275,0.585380800853,22.0720325855,0.398314,8.66185090588,-8.84249,8.64940133394,0.94185,8.64878,8.66436,277,-0.747427683184,-17.3487955601,82.165,-66.5246749485,5.83673552043,89.1680346937,-0.076425041341,0.191792013899,0.404255728985,38.7254381141,8.23254140026,42.7897
30.4225061162,154.206052565,0.972755852963,35.9347891211,0.382718,8.60740521846,-8.77677,8.59517914346,0.936999,8.59547,8.61093,278,-0.739297376179,-18.6566875363,82.33,-43.399055195,84.6811386403,72.53517681,0.47170944003,0.289880671286,0.39961241878,26.5522044523,40.831957029,42.8915
31.5223473156,127.973717979,0.748381470576,23.7537195444,0.392912,8.57914478402,-8.75201,8.56560889914,0.938892,8.56506,8.582,279,-0.492272279657,2.29814741753,82.5525,-37.88568561,28.5527526608,138.172431541,0.100055539574,0.172966980685,0.398382938211,55.5180782042,16.07081439,42.9645
