MaxReturn,QFunRegParamNorm,Epoch,AverageEsReturn,MinReturn,AverageQ,AverageY,StdReturn,AverageAction,AveragePolicySurr,Iteration,AverageAbsY,AverageAbsQYDiff,AverageReturn,AverageQLoss,AverageAbsQ,StdEsReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm
6564.79333035,346.042,2483,4292.01496238,306.27411976,605.08,605.072420183,2368.75280675,0.985504,-607.469,2483,605.767316111,4.9082567579,4157.99396583,430.259,605.776,0.0,4292.01496238,453.454863442,4292.01496238,204.297
6491.57570638,346.188,2484,3856.2078036,-113.003269943,605.158,605.175189811,2563.42245091,0.994302,-607.536,2484,605.946246232,4.89816503678,2458.51342076,399.736,605.927,0.0,3856.2078036,370.814672858,3856.2078036,204.337
6324.9087425,346.316,2485,4458.80432892,-176.347599073,604.787,604.79566604,2229.13383804,0.988163,-607.189,2485,605.560787997,5.00978977242,4173.20084416,462.075,605.549,0.0,4458.80432892,439.144522251,4458.80432892,204.398
6471.26807688,346.419,2486,4570.68671323,1564.87155608,604.661,604.664804718,1657.86982862,0.988562,-606.968,2486,605.432221741,4.81947672898,5143.21530449,403.999,605.426,0.0,4570.68671323,482.824358957,4570.68671323,204.39
6524.460684,346.515,2487,4299.99012132,938.765898597,604.76,604.766732568,2012.15216626,0.987697,-607.07,2487,605.525825621,4.84433305083,4048.46765929,417.721,605.521,0.0,4299.99012132,455.790484192,4299.99012132,204.454
6564.93534324,346.622,2488,4189.82732165,512.489799402,604.445,604.455500798,2537.7087574,0.988682,-606.748,2488,605.229230744,4.58565214857,4128.11576833,323.419,605.217,0.0,4189.82732165,451.407534649,4189.82732165,204.506
6837.29457717,346.713,2489,4430.42400824,93.1621551673,604.701,604.707004097,2367.50214399,0.993694,-607.069,2489,605.441638526,4.86654306425,2276.68347718,423.207,605.438,0.0,4430.42400824,435.694393655,4430.42400824,204.542
6061.90174585,346.757,2490,4630.41360874,-292.176594012,604.25,604.245431886,2155.06720074,0.992263,-606.606,2490,604.932165175,4.59724580281,3179.68834239,352.918,604.94,0.0,4630.41360874,394.060029131,4630.41360874,204.528
6358.41263608,346.921,2491,3905.34095679,2284.69434664,605.364,605.383944361,1134.96692,0.985999,-607.831,2491,606.035319882,5.11802813241,5627.66556367,504.165,606.011,0.0,3905.34095679,452.85044193,3905.34095679,204.591
6335.43339224,346.997,2492,1353.73049959,1226.98883616,604.692,604.70159336,1999.56674929,0.990159,-607.085,2492,605.422063093,4.80329693049,4406.35441743,393.444,605.413,0.0,1353.73049959,458.415988619,1353.73049959,204.673
6221.72078283,347.118,2493,4366.0366079,692.299681374,604.378,604.380638055,1873.20207142,0.990982,-606.78,2493,605.023668314,4.99545996189,4246.48684695,458.246,605.021,0.0,4366.0366079,446.958684826,4366.0366079,204.76
6605.77231018,347.159,2494,4454.92077663,847.159985411,605.117,605.117299879,2178.28285649,0.990343,-607.525,2494,605.798106701,4.79039559661,4544.31384885,387.582,605.798,0.0,4454.92077663,462.594328926,4454.92077663,204.706
6546.04240122,347.252,2495,4351.55564332,244.606894388,605.212,605.225049592,2473.48361372,0.988408,-607.665,2495,605.881688247,4.92297791831,4653.56521611,419.2,605.869,0.0,4351.55564332,473.121854902,4351.55564332,204.701
6770.16161109,347.34,2496,4489.81929212,50.4989973396,604.013,604.026748173,2775.30626897,0.992226,-606.456,2496,604.722305525,4.91167506748,3778.77247365,435.592,604.714,0.0,4489.81929212,430.095674432,4489.81929212,204.747
6512.9074895,347.433,2497,4422.51841834,340.456529922,604.291,604.303106945,2129.99432097,0.99053,-606.683,2497,604.97867617,4.84642522374,4066.27121348,376.92,604.972,0.0,4422.51841834,446.401026351,4422.51841834,204.737
6368.07713272,347.462,2498,4137.44342577,-22.9843325555,604.44,604.429493786,2071.49105863,0.987066,-606.692,2498,605.060973155,4.7514250785,4825.26525765,383.198,605.071,0.0,4137.44342577,436.62228657,4137.44342577,204.766
6742.046211,347.548,2499,4086.6125637,5933.7926129,604.355,604.3575148,209.412622794,0.985126,-606.637,2499,604.99435152,4.51251425177,6291.20093945,294.808,604.993,0.0,4086.6125637,487.1494722,4086.6125637,204.725
6249.0102687,347.663,2500,4700.44053156,1212.06507749,604.783,604.79816999,1594.48235072,0.990059,-607.046,2500,605.463908693,4.74682887477,4381.68294829,383.326,605.45,0.0,4700.44053156,448.405506559,4700.44053156,204.73
6498.77040477,347.859,2501,4235.26635469,159.74988408,604.961,604.978316045,1981.89626465,0.989978,-607.354,2501,605.665705378,4.93837466607,4319.97428718,458.781,605.65,0.0,4235.26635469,461.593361226,4235.26635469,204.835
6729.920422,347.99,2502,4113.66309668,1996.22717376,605.011,605.008852087,1830.85570436,0.989432,-607.34,2502,605.753386964,4.83455778445,4960.71765103,391.21,605.754,0.0,4113.66309668,470.988861725,4113.66309668,204.929
6525.30425695,348.034,2503,4309.5691363,938.719421127,603.802,603.812352006,1590.60818094,0.98605,-606.212,2503,604.537155393,4.69909098551,5677.12301291,369.81,604.522,0.0,4309.5691363,471.497289205,4309.5691363,205.014
5968.86518604,348.141,2504,3923.03133409,5340.63205093,604.25,604.249803593,190.848421193,0.985849,-606.585,2504,604.95286996,4.97720122375,5632.89461087,439.159,604.958,0.0,3923.03133409,431.918835151,3923.03133409,205.056
6433.90491875,348.237,2505,4607.58189092,1747.03323068,603.938,603.943752093,1346.01006898,0.988222,-606.365,2505,604.648713168,4.86116870717,5739.48664845,392.336,604.63,0.0,4607.58189092,470.557944866,4607.58189092,205.076
6749.38153635,348.269,2506,3902.84323123,1746.9571817,605.328,605.351997418,1835.86683904,0.987442,-607.693,2506,605.96905828,4.62639115513,5609.90263231,349.099,605.956,0.0,3902.84323123,498.555732645,3902.84323123,205.069
7092.37001548,348.361,2507,4454.88811019,379.945765683,605.3,605.292431982,1868.21893483,0.987265,-607.659,2507,605.916475403,4.93689768234,5921.51621241,481.598,605.927,0.0,4454.88811019,498.023685877,4454.88811019,205.078
6860.11108744,348.521,2508,4205.28204918,2619.7326038,603.928,603.945986247,1178.80041581,0.987815,-606.347,2508,604.588878812,5.01675335525,6109.81790773,473.345,604.574,0.0,4205.28204918,468.338355959,4205.28204918,205.105
6566.98548141,348.596,2509,3811.02533258,562.683926963,604.882,604.896615767,1997.57610891,0.988441,-607.219,2509,605.568719584,4.65856978203,4991.51586702,359.732,605.557,0.0,3811.02533258,459.65407016,3811.02533258,205.199
6899.77291381,348.744,2510,4553.73810477,1726.57728463,604.749,604.745266184,1931.73880363,0.986828,-607.135,2510,605.415380303,4.80820677811,5301.03254563,410.535,605.42,0.0,4553.73810477,496.641924236,4553.73810477,205.275
6584.7734548,348.832,2511,4870.37497795,133.97743455,604.365,604.382960896,2654.96834213,0.991102,-606.755,2511,605.062196321,5.01014470633,4181.9880954,487.425,605.052,0.0,4870.37497795,443.787508951,4870.37497795,205.313
6579.48148571,348.964,2512,3691.25125629,-508.853264509,604.182,604.193562453,2550.38322174,0.993644,-606.637,2512,604.925389238,4.60455331371,3383.51089227,328.439,604.92,0.0,3691.25125629,409.661873534,3691.25125629,205.306
6693.47313085,349.062,2513,4737.8705847,292.759863436,604.575,604.576605918,2424.04067943,0.992004,-607.0,2513,605.262792032,4.67021651912,3721.58212911,337.924,605.255,0.0,4737.8705847,462.469300244,4737.8705847,205.32
6404.37557944,349.092,2514,4202.46556924,264.603306051,604.814,604.831435232,1782.60216782,0.988177,-607.173,2514,605.547077384,4.79962255858,5312.91499452,397.28,605.52,0.0,4202.46556924,449.033613934,4202.46556924,205.379
6797.33390753,349.217,2515,4462.30069356,2846.78749864,604.956,604.953460098,1349.18598814,0.987461,-607.375,2515,605.686914397,4.92786586304,5721.12590713,450.14,605.698,0.0,4462.30069356,481.258732721,4462.30069356,205.418
6451.42542491,349.366,2516,4351.77264011,317.842483508,604.933,604.935331386,2296.08201,0.9883,-607.32,2516,605.630492401,4.71224949706,5113.87957315,397.425,605.628,0.0,4351.77264011,465.062168098,4351.77264011,205.493
6358.71299855,349.434,2517,3978.84746258,4978.25788885,604.873,604.9012437,400.350162694,0.987207,-607.377,2517,605.592367033,4.83496649646,6016.18010946,421.717,605.563,0.0,3978.84746258,468.676386128,3978.84746258,205.543
6876.81943162,349.486,2518,4423.68107876,5030.94107296,605.367,605.361780189,554.105574644,0.985775,-607.821,2518,605.979464419,4.61778208186,5999.85944301,353.744,605.983,0.0,4423.68107876,450.658794326,4423.68107876,205.56
6493.42788089,349.554,2519,4166.95682179,-290.52395169,605.95,605.958199871,2229.78970298,0.991405,-608.351,2519,606.570329785,4.66769771165,3777.42979684,379.925,606.571,0.0,4166.95682179,409.816549328,4166.95682179,205.528
6197.21358297,349.623,2520,4320.36933013,-485.526262645,605.884,605.869228793,2610.0749103,0.991045,-608.291,2520,606.514055859,4.9151879223,3850.77125581,427.358,606.529,0.0,4320.36933013,356.861489663,4320.36933013,205.677
6454.81827222,349.728,2521,4329.21708824,-517.396054615,605.213,605.24007843,2415.01712017,0.991827,-607.608,2521,605.877082246,4.74075917675,4205.41431465,389.193,605.85,0.0,4329.21708824,426.47039197,4329.21708824,205.706
6663.69576697,349.819,2522,4592.36776295,834.074355879,605.751,605.745806235,1664.47373045,0.98885,-608.146,2522,606.38548411,4.91222931096,5567.68882615,454.923,606.401,0.0,4592.36776295,464.905150474,4592.36776295,205.682
6612.65468466,349.872,2523,4602.15834299,545.817214392,605.979,606.002389742,2171.33021096,0.989362,-608.427,2523,606.63406998,4.5557758931,4579.48044625,347.698,606.609,0.0,4602.15834299,473.059340633,4602.15834299,205.688
6882.23926801,349.97,2524,3961.18375837,1322.11875944,605.685,605.695129833,1870.90957536,0.98958,-608.092,2524,606.292534501,4.89025101172,4912.73925569,459.082,606.285,0.0,3961.18375837,495.385950714,3961.18375837,205.803
5930.84302059,349.976,2525,4193.21166471,-588.396698989,605.683,605.695922453,1944.35258883,0.995209,-608.042,2525,606.307028288,4.5623432161,2084.18959233,352.991,606.295,0.0,4193.21166471,386.907860389,4193.21166471,205.865
6697.63654355,350.118,2526,4486.0972491,869.404800919,605.023,605.027379664,1982.08944133,0.992872,-607.347,2526,605.708700206,4.96470187198,3548.99675024,440.234,605.704,0.0,4486.0972491,468.48218969,4486.0972491,205.857
6639.80632422,350.244,2527,4532.88066111,480.994778825,605.346,605.356034052,1806.98688099,0.98576,-607.79,2527,605.992310392,5.13675098178,5363.51373139,524.478,605.997,0.0,4532.88066111,445.390151014,4532.88066111,205.89
6191.66773685,350.384,2528,4499.01376442,1361.34799194,604.752,604.774168776,1361.53865692,0.989314,-607.067,2528,605.426023303,5.01527205437,5397.68386212,473.468,605.396,0.0,4499.01376442,449.924178327,4499.01376442,205.947
6411.37169584,350.429,2529,3913.35088631,3895.60588293,606.194,606.186246335,712.516742714,0.988393,-608.352,2529,606.765314433,4.52144508254,5979.09626274,325.284,606.771,0.0,3913.35088631,491.204712485,3913.35088631,205.994
6349.37883148,350.513,2530,3803.17641748,2076.86495798,605.986,606.002834757,1658.31563602,0.990488,-608.371,2530,606.645045037,4.9654934947,4785.93417508,445.534,606.625,0.0,3803.17641748,474.081898431,3803.17641748,206.016
6445.45219025,350.638,2531,3437.24346695,1058.3598547,605.881,605.878564056,1542.55570465,0.986859,-608.18,2531,606.509947709,5.04583431422,5591.23370494,500.646,606.508,0.0,3437.24346695,459.963311261,3437.24346695,205.996
6446.8219001,350.774,2532,4086.95093023,2078.03169703,605.559,605.576696818,1516.7890461,0.984661,-607.897,2532,606.23011342,4.76074991941,5229.38963717,373.915,606.204,0.0,4086.95093023,490.93062688,4086.95093023,206.063
6359.76992476,350.874,2533,3752.86711821,3944.01310783,605.032,605.029786497,811.362293212,0.987014,-607.47,2533,605.69197712,5.01317334941,5489.61759181,465.919,605.701,0.0,3752.86711821,471.953510596,3752.86711821,206.181
6565.21523523,350.983,2534,4223.35604688,914.147723636,604.917,604.92320161,1942.50141126,0.989538,-607.332,2534,605.51697573,4.57300666083,4327.01680803,328.749,605.518,0.0,4223.35604688,483.464126049,4223.35604688,206.128
6584.67913098,351.166,2535,3856.38578647,3293.714328,604.747,604.753031502,1122.01391921,0.985939,-607.143,2535,605.424480097,4.84960382675,5689.69641731,392.458,605.43,0.0,3856.38578647,473.351509198,3856.38578647,206.165
6656.63331562,351.304,2536,4472.74585464,431.50748003,604.727,604.736702109,1966.62678916,0.987798,-607.006,2536,605.313995045,4.99263881359,5015.6594425,434.985,605.309,0.0,4472.74585464,440.445264663,4472.74585464,206.208
6354.29986365,351.38,2537,3650.10609708,-240.563592812,604.779,604.805144487,2325.4489063,0.98852,-607.168,2537,605.457027512,4.82310094748,4401.48719991,411.525,605.425,0.0,3650.10609708,410.437315343,3650.10609708,206.208
6366.9707593,351.472,2538,4382.6943621,240.394462816,605.206,605.208837744,2091.05332024,0.988017,-607.536,2538,605.750044286,4.97812444256,4211.85723301,431.226,605.752,0.0,4382.6943621,448.461741023,4382.6943621,206.253
6488.79131795,351.579,2539,3655.58835959,86.5539128567,604.829,604.828638315,2173.07390475,0.991769,-607.208,2539,605.345191409,5.16723828954,3792.35002728,532.09,605.347,0.0,3655.58835959,410.712278943,3655.58835959,206.32
6471.97457003,351.656,2540,3841.42134486,469.592809514,604.582,604.58476867,2197.3743576,0.991397,-606.863,2540,605.124952282,5.18755688754,4198.30692353,520.626,605.126,0.0,3841.42134486,451.443329893,3841.42134486,206.337
6651.1345288,351.793,2541,4172.32152559,2003.61544659,604.202,604.227980072,1537.79747107,0.987988,-606.649,2541,604.819284739,4.86310310097,4839.58728016,411.27,604.801,0.0,4172.32152559,441.072068672,4172.32152559,206.405
6623.87493417,351.852,2542,4297.04487946,702.851179842,604.696,604.67565595,2499.4485426,0.991322,-607.114,2542,605.255484931,4.79321180222,4176.94278245,396.801,605.285,0.0,4297.04487946,434.561732628,4297.04487946,206.426
5772.73608489,351.948,2543,3908.24821602,429.442597923,605.031,605.052657347,1539.59662403,0.990373,-607.499,2543,605.634244204,5.07093246645,5024.47327937,483.316,605.611,0.0,3908.24821602,404.496395002,3908.24821602,206.42
6342.39749428,352.044,2544,3991.51292371,425.581584726,605.188,605.199659105,2167.57479328,0.989741,-607.744,2544,605.765732693,5.05919104413,4253.80644678,476.271,605.762,0.0,3991.51292371,450.756704115,3991.51292371,206.367
5907.80000888,352.08,2545,4297.33046193,369.812946771,605.253,605.272795837,1787.76103657,0.991126,-607.789,2545,605.895606575,4.85591867799,4380.73277128,389.784,605.877,0.0,4297.33046193,392.718855598,4297.33046193,206.433
6000.08645937,352.207,2546,4135.14341897,440.87692783,605.222,605.211498698,1888.01189184,0.989166,-607.671,2546,605.807009499,4.87708380862,4213.0928467,422.809,605.823,0.0,4135.14341897,413.746110196,4135.14341897,206.442
6019.9754253,352.265,2547,4765.16562289,-14.2283293884,604.872,604.883702224,2115.57992789,0.993137,-607.395,2547,605.503582706,4.7245811331,3231.6372124,368.258,605.5,0.0,4765.16562289,389.479726874,4765.16562289,206.518
5961.23324299,352.373,2548,4411.30723554,1124.28712126,605.34,605.359296976,1900.54777651,0.992162,-607.829,2548,605.999096104,5.09573819733,3769.0318767,489.371,605.974,0.0,4411.30723554,438.865719671,4411.30723554,206.598
5731.1844872,352.425,2549,4330.32022779,192.976089253,605.675,605.677546222,2019.00066939,0.993758,-608.113,2549,606.354646432,4.57283340548,2301.5651791,328.077,606.357,0.0,4330.32022779,408.902320336,4330.32022779,206.719
4034.7149218,352.59,2550,3868.67612441,96.2333415434,605.18,605.192124362,1240.88079371,0.996061,-607.569,2550,605.851556449,5.15648015941,1578.98644436,501.51,605.836,0.0,3868.67612441,393.405863861,3868.67612441,206.762
3567.89117766,352.617,2551,4365.092123,-63.6262758301,605.425,605.431204808,1268.50369356,0.99567,-607.827,2551,606.095332969,4.56263996538,1713.91820091,334.931,606.097,0.0,4365.092123,397.359023302,4365.092123,206.699
6062.97930451,352.659,2552,4306.76727063,1130.72976032,605.688,605.696625518,1683.01432842,0.992547,-608.18,2552,606.284984033,4.82442961755,2996.29667204,410.823,606.273,0.0,4306.76727063,428.578078738,4306.76727063,206.713
6089.76148571,352.78,2553,4370.73469846,-167.5705034,605.262,605.264795866,2024.5710674,0.992819,-607.69,2553,605.947346294,4.98979371181,3154.74491539,476.167,605.945,0.0,4370.73469846,382.445177988,4370.73469846,206.715
6025.57492172,352.846,2554,4518.51911876,-305.354713462,604.99,604.990225896,2319.85945293,0.990462,-607.381,2554,605.706116729,4.64991108759,4003.18074706,383.301,605.705,0.0,4518.51911876,408.541474432,4518.51911876,206.802
5934.33476365,352.979,2555,3966.92301037,635.907092983,605.331,605.350607773,1925.75140018,0.990623,-607.64,2555,606.027407359,5.01683802824,3603.5141091,476.133,606.0,0.0,3966.92301037,394.229239274,3966.92301037,206.786
6167.79304659,353.038,2556,3716.25850099,211.166359084,605.415,605.420080381,2055.04709457,0.9907,-607.858,2556,606.157813278,4.88388081122,3586.10129764,430.366,606.152,0.0,3716.25850099,426.742636028,3716.25850099,206.799
6037.80750417,353.071,2557,3957.79602691,1154.03194947,605.702,605.69512817,1346.26565001,0.992276,-608.169,2557,606.462129711,4.84112140001,5131.97086526,426.986,606.465,0.0,3957.79602691,421.897488531,3957.79602691,206.826
6652.7168031,353.142,2558,4211.94735876,2693.44883232,606.407,606.434455004,1591.89231014,0.989307,-608.749,2558,607.118892798,5.07307156399,4532.09991375,465.728,607.097,0.0,4211.94735876,490.81299765,4211.94735876,206.859
6543.74858002,353.261,2559,3317.01781484,303.944947564,605.877,605.891193588,2010.90162902,0.993325,-608.327,2559,606.631431933,4.70270431597,3366.33514345,359.78,606.618,0.0,3317.01781484,429.572989238,3317.01781484,206.877
6356.41232122,353.337,2560,3403.0913644,-125.343491477,606.233,606.230450958,2121.89105135,0.993807,-608.697,2560,606.966538807,4.8517385186,2690.70377128,386.266,606.969,0.0,3403.0913644,404.167048015,3403.0913644,206.903
6450.4693588,353.394,2561,3786.96841052,-288.499350884,606.285,606.289501011,2237.78981837,0.994923,-608.783,2561,607.019978223,4.82590818381,1954.28027513,389.071,607.021,0.0,3786.96841052,362.343701841,3786.96841052,207.038
5404.00919681,353.419,2562,4437.18316096,345.30485034,606.505,606.510094151,1428.63952807,0.994658,-608.992,2562,607.299236888,4.63354381032,2008.07814551,338.419,607.292,0.0,4437.18316096,367.293470199,4437.18316096,207.132
5816.13060027,353.48,2563,3551.810646,-276.700258895,606.892,606.902125844,1797.47166692,0.993881,-609.235,2563,607.619741084,4.93315093223,2095.6567007,412.274,607.609,0.0,3551.810646,337.579141507,3551.810646,207.145
5805.74853235,353.583,2564,3709.84788655,52.7814769714,606.157,606.166390353,1626.03294015,0.994617,-608.495,2564,606.983148386,4.82455676822,1881.88682112,405.846,606.965,0.0,3709.84788655,379.896904788,3709.84788655,207.218
5979.56749283,353.715,2565,237.884694137,-506.444752808,605.491,605.498747994,2370.83675701,0.992191,-607.887,2565,606.29632963,5.14047018749,3065.87741877,491.91,606.285,0.0,237.884694137,348.570273136,237.884694137,207.292
6354.87952402,353.706,2566,3595.97384053,831.773116922,606.704,606.713483205,1937.13527362,0.992292,-609.157,2566,607.429686992,4.89047081739,3153.37005599,414.303,607.423,0.0,3595.97384053,448.063588344,3595.97384053,207.343
6490.21340158,353.789,2567,4480.40111246,442.590175899,606.813,606.833103901,2334.99612366,0.987459,-609.304,2567,607.524776639,4.91218392741,4101.91278961,427.093,607.509,0.0,4480.40111246,415.407319008,4480.40111246,207.342
6515.68210021,353.857,2568,4436.24852134,3111.76862421,606.218,606.198727543,1008.45893312,0.986601,-608.775,2568,606.913653878,4.8008486186,5620.65490834,346.045,606.93,0.0,4436.24852134,449.99825002,4436.24852134,207.309
6690.97481606,353.891,2569,532.06423994,519.444705052,606.311,606.336433876,2067.25101995,0.990819,-608.73,2569,607.075535279,4.78669902748,4115.10681564,363.171,607.051,0.0,532.06423994,467.467539778,532.06423994,207.34
6799.01845091,353.98,2570,3525.03652207,-171.432612668,605.417,605.429410648,2328.69303209,0.989974,-607.843,2570,606.226608242,4.9554724066,4564.31176623,452.603,606.214,0.0,3525.03652207,410.798922957,3525.03652207,207.337
7054.17223303,353.981,2571,4497.13444216,308.627556446,606.611,606.614989099,2336.66233206,0.990886,-609.016,2571,607.331916124,4.73804113006,3878.74195336,356.146,607.331,0.0,4497.13444216,471.418691292,4497.13444216,207.377
7296.33886901,354.087,2572,4437.40664708,1888.69607956,605.682,605.692547602,1881.67750824,0.989511,-608.11,2572,606.409372802,5.16678547179,4690.08757369,507.509,606.402,0.0,4437.40664708,482.57235832,4437.40664708,207.366
6866.48161896,354.237,2573,4465.28508311,221.582190426,606.72,606.712607861,2494.49765986,0.989587,-609.146,2573,607.491824901,4.96708993006,4546.59529715,475.665,607.493,0.0,4465.28508311,463.941916561,4465.28508311,207.405
6726.60102515,354.332,2574,4071.08297272,2331.66136391,605.774,605.789331631,1464.62522629,0.98737,-608.283,2574,606.552683374,5.07427906791,5586.05939915,483.372,606.54,0.0,4071.08297272,469.158801209,4071.08297272,207.511
6603.76285348,354.439,2575,4088.33637807,121.170477007,606.41,606.417164718,2252.07869277,0.990352,-608.916,2575,607.162483678,4.8313875743,3586.70324854,414.896,607.159,0.0,4088.33637807,443.514363668,4088.33637807,207.544
6789.91874468,354.533,2576,4143.5466246,722.763352174,606.112,606.121401955,2120.58998084,0.990202,-608.602,2576,606.913235449,4.85238485342,4692.78333542,414.027,606.902,0.0,4143.5466246,465.157266474,4143.5466246,207.609
6730.97409598,354.64,2577,4143.61025342,864.983628823,606.297,606.293009198,1902.63706903,0.988798,-608.78,2577,607.124874093,4.75201758331,5242.70571065,403.232,607.131,0.0,4143.61025342,465.864230202,4143.61025342,207.592
6496.70732669,354.698,2578,4414.16321187,3623.33229076,605.702,605.71821559,785.661524713,0.98616,-608.141,2578,606.548802411,5.0126300289,5773.49291098,468.445,606.534,0.0,4414.16321187,470.14890091,4414.16321187,207.553
6386.50424973,354.819,2579,3796.52957473,89.3227715496,605.848,605.862962817,2760.30752676,0.990572,-608.343,2579,606.694323835,4.87906796022,3968.7017393,425.487,606.68,0.0,3796.52957473,440.389254541,3796.52957473,207.601
6653.918503,354.904,2580,4171.91951415,1518.74753533,606.321,606.323127643,1852.70788885,0.988448,-608.853,2580,607.165316474,5.14248292661,4682.59240692,513.287,607.162,0.0,4171.91951415,490.334224902,4171.91951415,207.647
6742.06040994,355.014,2581,4321.17441254,491.666383957,606.31,606.316026172,2451.07838858,0.991654,-608.873,2581,607.114617265,4.82798295079,4011.05998636,407.237,607.107,0.0,4321.17441254,429.520112908,4321.17441254,207.682
6211.58312998,355.051,2582,4521.31740527,112.802935293,607.342,607.358474222,2049.39460076,0.992316,-609.787,2582,608.11920341,4.82168354066,3225.57077266,396.548,608.107,0.0,4521.31740527,453.995436373,4521.31740527,207.739
6197.70118993,355.164,2583,4259.24811919,1154.71929814,606.107,606.106665962,1840.11923355,0.991009,-608.489,2583,606.905398446,5.05496092931,4842.59666393,464.773,606.907,0.0,4259.24811919,446.438641198,4259.24811919,207.805
6275.78675808,355.239,2584,4317.17768683,602.788624645,606.73,606.734891753,1963.87207962,0.99113,-609.165,2584,607.537151683,4.80118884986,4383.43985683,396.418,607.534,0.0,4317.17768683,413.822648753,4317.17768683,207.868
6500.53574604,355.367,2585,4446.60752538,2928.60916118,606.936,606.937567378,984.952691849,0.987309,-609.441,2585,607.765753917,4.66189029662,5849.18378069,380.443,607.766,0.0,4446.60752538,464.993436064,4446.60752538,207.847
5985.91869286,355.431,2586,4227.3565688,1250.0767353,607.151,607.179108926,1368.01922218,0.987941,-609.543,2586,608.022137,4.77947940328,5013.82029107,391.686,607.996,0.0,4227.3565688,443.323518646,4227.3565688,207.875
6668.72278312,355.524,2587,3645.42254359,825.734950651,607.856,607.869114565,2327.498291,0.991427,-610.228,2587,608.654369129,5.06453527705,3958.93124592,475.551,608.646,0.0,3645.42254359,447.506511186,3645.42254359,207.899
6087.32522838,355.636,2588,4014.13879282,1303.31876975,607.244,607.225033608,1560.74071992,0.989056,-609.686,2588,608.062270647,5.0080065773,5018.12746449,474.578,608.081,0.0,4014.13879282,475.993140507,4014.13879282,207.924
6161.80071585,355.709,2589,4158.9492839,1279.28453488,607.466,607.493460586,1601.26156585,0.990412,-609.904,2589,608.326182222,4.66756085945,4614.08631807,352.723,608.3,0.0,4158.9492839,478.846004824,4158.9492839,207.957
6228.48437887,355.81,2590,4290.32968874,12.3726612449,607.547,607.552597004,2318.96613059,0.990366,-609.949,2590,608.367155815,4.76720832068,4015.60832066,388.614,608.363,0.0,4290.32968874,418.214616287,4290.32968874,207.935
6537.50512777,355.873,2591,4450.33449419,94.9776103613,606.81,606.821600511,2571.50095454,0.989048,-609.155,2591,607.634985758,4.83694173372,4688.57639351,402.934,607.631,0.0,4450.33449419,454.957638743,4450.33449419,208.004
5813.45220752,356.002,2592,4047.59545522,172.125465881,607.777,607.775594415,1708.19445805,0.991765,-610.124,2592,608.581519672,4.88784352402,3507.40448708,402.842,608.591,0.0,4047.59545522,484.262811118,4047.59545522,208.071
6581.61062421,356.092,2593,-369.248604957,2444.56365912,606.027,606.057351606,1521.09772185,0.988009,-608.38,2593,607.010158455,4.8606321403,4782.31169818,410.039,606.981,0.0,-369.248604957,496.027601892,-369.248604957,208.09
6557.11197107,356.175,2594,4418.48741437,546.472703224,606.695,606.689078584,2155.55210479,0.98704,-608.992,2594,607.531699282,5.00213035576,4318.43753728,461.776,607.527,0.0,4418.48741437,469.036677611,4418.48741437,208.011
6587.94293059,356.316,2595,4488.93725275,642.489496722,605.449,605.455324221,2200.8795736,0.989894,-607.776,2595,606.339875077,5.00531783184,3982.64181212,443.624,606.33,0.0,4488.93725275,473.513735211,4488.93725275,208.043
6509.59233928,356.407,2596,4256.82484213,364.111145729,606.211,606.222233307,2196.24150428,0.990752,-608.661,2596,607.090362393,4.84814677627,3714.41789941,411.794,607.081,0.0,4256.82484213,458.936035607,4256.82484213,208.095
6291.00192884,356.486,2597,3982.93711345,1613.41954333,605.466,605.479621529,1870.05627331,0.989026,-607.872,2597,606.40598706,4.56579801226,4513.58909924,334.098,606.395,0.0,3982.93711345,462.825691579,3982.93711345,208.109
6936.48977334,356.58,2598,4493.23718927,-75.8147012309,606.609,606.621075707,2669.8029562,0.989465,-609.033,2598,607.441500935,4.74210155425,4269.15549295,371.927,607.436,0.0,4493.23718927,453.900096616,4493.23718927,208.109
4841.72737369,356.692,2599,4237.47796024,571.418307068,605.974,605.973081424,1405.27914053,0.99445,-608.418,2599,606.794877361,5.10489791447,2407.18967171,470.606,606.796,0.0,4237.47796024,446.601972292,4237.47796024,208.151
6391.89598707,356.735,2600,4329.04322912,1268.66136705,605.856,605.856280985,1982.90513746,0.991385,-608.263,2600,606.683615664,4.87183628809,4937.8924228,404.608,606.692,0.0,4329.04322912,451.951032873,4329.04322912,208.197
6670.55918667,356.842,2601,4049.11740867,522.6355687,605.601,605.620025888,2171.39164541,0.991426,-607.945,2601,606.426170304,4.83902586897,3853.02289282,389.566,606.407,0.0,4049.11740867,461.077565689,4049.11740867,208.272
6472.80393373,356.993,2602,4626.61227309,302.674043949,606.169,606.168754389,2337.17381385,0.990835,-608.563,2602,606.966359107,5.09042162272,4057.76173883,508.73,606.968,0.0,4626.61227309,454.748632436,4626.61227309,208.332
6305.82012872,357.092,2603,4411.85839061,176.751611921,606.75,606.761819931,1895.5878334,0.989047,-609.146,2603,607.484553095,4.7519615883,5112.8974929,369.674,607.479,0.0,4411.85839061,454.291914985,4411.85839061,208.39
6408.03510252,357.156,2604,3500.25785231,-88.1204452123,606.492,606.504889073,2402.55879892,0.993861,-608.955,2604,607.241124708,4.90158226826,2021.55921704,400.444,607.231,0.0,3500.25785231,382.889225795,3500.25785231,208.425
