AverageQLoss,Iteration,AverageAction,MaxReturn,AverageAbsQ,AverageEsReturn,StdEsReturn,MaxEsReturn,AverageDiscountedReturn,AverageQ,StdReturn,AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,QFunRegParamNorm,Epoch,MinEsReturn,AverageY,AverageReturn,MinReturn,AverageAbsY
4.09951e-05,376,0.00952259,1000.0,0.102097,24.756097561,16.5319800768,61.0,99.9956828753,0.101746,0.0,-0.106908,0.00172787902967,58.3005,26.5322,376,3.0,0.101744832191,1000.0,1000.0,0.101814412598
3.40386e-05,377,0.27463,49.0,0.101781,21.8260869565,15.4037041675,58.0,38.3184697628,0.101445,0.266469355011,-0.106722,0.00155259787856,58.384,26.5514,377,3.0,0.101443970778,48.0769230769,48.0,0.101524217347
4.21562e-05,378,0.00532583,1000.0,0.10216,21.5555555556,16.1775641012,66.0,99.9956828753,0.101762,0.0,-0.106646,0.00181666057473,58.4254,26.541,378,4.0,0.101758270693,1000.0,1000.0,0.101833284968
4.67592e-05,379,0.184523,43.0,0.101895,17.1333333333,13.0441131891,72.0,34.8386054497,0.101473,0.494789509915,-0.106196,0.00192077813242,58.4391,26.5401,379,4.0,0.101473504587,42.6170212766,41.0,0.101551375252
3.64728e-05,380,0.00747738,1000.0,0.10122,18.3148148148,15.6534507781,74.0,99.9956828753,0.100924,0.0,-0.106147,0.00167127249915,58.5644,26.5432,380,4.0,0.100930939513,1000.0,1000.0,0.100998084917
4.26127e-05,381,0.0275836,1000.0,0.101527,25.8461538462,19.5271519863,97.0,99.9956828753,0.101163,0.0,-0.105935,0.00183346418207,58.6105,26.5533,381,6.0,0.101147227161,1000.0,1000.0,0.101219671027
4.56751e-05,382,0.0199958,1000.0,0.100997,21.2553191489,16.563826371,79.0,99.9956828753,0.100673,0.0,-0.105628,0.00185079791386,58.6198,26.5742,382,6.0,0.10068574338,1000.0,1000.0,0.10074014531
4.18798e-05,383,0.0213134,1000.0,0.100459,18.6481481481,12.2884429406,50.0,99.9956828753,0.100087,0.0,-0.105198,0.00182638765155,58.6529,26.5884,383,3.0,0.100085578344,1000.0,1000.0,0.100146422863
3.70715e-05,384,0.0427942,1000.0,0.100824,23.4761904762,19.7511158157,88.0,99.9956828753,0.100536,0.0,-0.105319,0.0016364287089,58.6672,26.5917,384,3.0,0.100536210113,1000.0,1000.0,0.100567868709
4.42365e-05,385,0.0154473,1000.0,0.10048,17.7142857143,12.1827077182,55.0,99.9956828753,0.100153,0.0,-0.105115,0.00188966911907,58.6962,26.5988,385,3.0,0.100148634497,1000.0,1000.0,0.100169603764
3.95823e-05,386,0.0157405,1000.0,0.100066,22.9302325581,14.5160622325,69.0,99.9956828753,0.0997152,0.0,-0.104654,0.00184060523145,58.744,26.6052,386,3.0,0.0997162805548,1000.0,1000.0,0.0997526015471
4.43736e-05,387,0.0156988,1000.0,0.099561,23.0222222222,17.7994867453,82.0,99.9956828753,0.099185,0.0,-0.104289,0.00192603515126,58.8599,26.6091,387,3.0,0.0991880708103,1000.0,1000.0,0.0992113495924
3.71572e-05,388,0.0102411,1000.0,0.0998395,22.7209302326,19.4975556982,102.0,99.9956828753,0.0995267,0.0,-0.104303,0.00168022124537,58.9123,26.6177,388,3.0,0.0995348910973,1000.0,1000.0,0.0995640556282
3.5852e-05,389,0.0039864,1000.0,0.099686,21.125,15.8503746013,69.0,99.9956828753,0.0993946,0.0,-0.104245,0.0016796289611,59.0066,26.625,389,3.0,0.099380613256,1000.0,1000.0,0.0994145817698
3.66624e-05,390,0.274949,50.0,0.0992298,28.5142857143,30.9112752693,175.0,39.1863085921,0.0989687,0.499848311092,-0.103738,0.00162140867483,59.0668,26.6319,390,4.0,0.0989756849577,49.4876847291,49.0,0.0989925192515
3.81713e-05,391,0.00239223,1000.0,0.0987745,16.0952380952,12.4335877489,58.0,99.9956828753,0.098428,0.0,-0.103601,0.00182693118611,59.1804,26.6289,391,3.0,0.0984242131467,1000.0,1000.0,0.0984497741748
4.64911e-05,392,5.82729e-05,1000.0,0.0988351,23.3333333333,19.4895169217,98.0,99.9956828753,0.0984871,0.0,-0.103459,0.00198986082243,59.1935,26.6555,392,2.0,0.0984932200172,1000.0,1000.0,0.0985166990213
3.67637e-05,393,0.256994,1000.0,0.0990237,24.0,20.6291292984,105.0,99.9956828753,0.0987078,0.0,-0.103505,0.00178963800501,59.1997,26.6643,393,3.0,0.0987026995404,1000.0,1000.0,0.0987190786226
3.80962e-05,394,0.0552711,1000.0,0.0987995,34.2333333333,25.8117329049,101.0,99.9956828753,0.0985036,0.0,-0.103267,0.00181610475126,59.2457,26.6612,394,4.0,0.0985028221185,1000.0,1000.0,0.098513258235
3.30389e-05,395,0.0242435,1000.0,0.098274,27.75,18.3445041725,68.0,99.9956828753,0.0980314,0.0,-0.103,0.00158586963482,59.2754,26.6545,395,5.0,0.0980363984012,1000.0,1000.0,0.0980468876613
3.55025e-05,396,0.0151888,1000.0,0.0980699,25.1025641026,20.02536196,72.0,99.9956828753,0.0977297,0.0,-0.102774,0.00174045383266,59.3029,26.6656,396,3.0,0.0977270457756,1000.0,1000.0,0.0977377976216
4.06323e-05,397,0.010516,1000.0,0.0983215,23.976744186,21.7880790663,93.0,99.9956828753,0.0979635,0.0,-0.10292,0.00189049777713,59.3806,26.6631,397,3.0,0.0979611348696,1000.0,1000.0,0.0979845139463
3.67743e-05,398,0.272569,1000.0,0.0982202,30.59375,27.0761188308,122.0,99.9956828753,0.0979485,0.0,-0.102704,0.00177370409212,59.4484,26.6819,398,2.0,0.0979512637543,1000.0,1000.0,0.0979698758893
3.84943e-05,399,0.272511,1000.0,0.0983778,27.3714285714,22.783560131,104.0,99.9956828753,0.0980871,0.0,-0.102641,0.00168892352129,59.4739,26.6827,399,3.0,0.0980839969864,1000.0,1000.0,0.0980952198909
3.53837e-05,400,0.391334,1000.0,0.0975439,36.3103448276,39.1769667097,196.0,99.9956828753,0.0972582,0.0,-0.102082,0.00165700150195,59.5784,26.69,400,4.0,0.0972609267916,1000.0,1000.0,0.0972767168118
3.38298e-05,401,0.087765,1000.0,0.0977977,47.4761904762,42.3000833587,143.0,99.9956828753,0.0974927,0.0,-0.102237,0.00161674363039,59.6388,26.6927,401,3.0,0.0974827371412,1000.0,1000.0,0.0974916273041
4.04435e-05,402,0.0101755,1000.0,0.0975467,25.3714285714,17.0312078496,67.0,99.9956828753,0.0972303,0.0,-0.102058,0.00182586509487,59.7269,26.6988,402,3.0,0.0972299151191,1000.0,1000.0,0.0972502200325
2.96583e-05,403,0.0035589,1000.0,0.097481,44.48,49.1773281096,238.0,99.9956828753,0.0972311,0.0,-0.101921,0.00146942124473,59.7735,26.7105,403,3.0,0.0972373868484,1000.0,1000.0,0.0972451969229
3.59528e-05,404,0.0178873,1000.0,0.0973628,37.48,35.8910796717,186.0,99.9956828753,0.0971006,0.0,-0.101659,0.00160441772561,59.8276,26.7035,404,7.0,0.097094930641,1000.0,1000.0,0.0971057791104
3.85853e-05,405,0.0115446,1000.0,0.0972075,44.0,35.0750747621,114.0,99.9956828753,0.0968817,0.0,-0.101652,0.00174615784408,59.8537,26.7111,405,5.0,0.0968854967677,1000.0,1000.0,0.0968993290941
3.00062e-05,406,0.00833037,1000.0,0.0970101,37.8214285714,33.4451080893,147.0,99.9956828753,0.096691,0.0,-0.101461,0.00165601318652,59.8996,26.7182,406,4.0,0.0966920448117,1000.0,1000.0,0.0967066876658
4.31826e-05,407,0.0503479,1000.0,0.096534,18.2641509434,15.2205805847,59.0,99.9956828753,0.0961997,0.0,-0.101195,0.00184660693736,59.9232,26.7278,407,3.0,0.0961999020398,1000.0,1000.0,0.0962239276734
3.50717e-05,408,0.000128382,1000.0,0.0966526,36.3571428571,28.9756231114,122.0,99.9956828753,0.0963933,0.0,-0.101163,0.00165292036753,59.9418,26.7327,408,5.0,0.0963897374628,1000.0,1000.0,0.0964116898235
3.90833e-05,409,0.000339664,1000.0,0.0968472,40.68,28.3446220649,117.0,99.9956828753,0.0965085,0.0,-0.101057,0.00182905920649,59.9555,26.7233,409,8.0,0.0965084558536,1000.0,1000.0,0.0965251175303
3.53257e-05,410,0.000525134,1000.0,0.0965276,25.4615384615,18.9734580521,81.0,99.9956828753,0.0962328,0.0,-0.100764,0.00168337503962,60.0208,26.7227,410,3.0,0.0962346336176,1000.0,1000.0,0.0962417698887
3.65966e-05,411,0.000676866,1000.0,0.0961035,29.5588235294,18.5046753654,68.0,99.9956828753,0.0958177,0.0,-0.100527,0.00164964085038,60.0732,26.7239,411,3.0,0.0958109676993,1000.0,1000.0,0.095819236741
2.78353e-05,412,0.000539511,1000.0,0.0964034,31.34375,27.5744553153,147.0,99.9956828753,0.0961651,0.0,-0.100702,0.00141224700033,60.119,26.7368,412,3.0,0.0961706129336,1000.0,1000.0,0.0961820217418
3.32679e-05,413,0.000597509,1000.0,0.0961187,30.0625,31.4174886608,113.0,99.9956828753,0.0958342,0.0,-0.100457,0.00157782925708,60.1559,26.7578,413,3.0,0.0958285424991,1000.0,1000.0,0.0958494775133
3.89287e-05,414,0.000550854,1000.0,0.0957427,31.65625,24.5631957599,109.0,99.9956828753,0.0954222,0.0,-0.100248,0.0017980089483,60.2264,26.745,414,5.0,0.0954268328854,1000.0,1000.0,0.0954424699085
3.58797e-05,415,0.0985308,1000.0,0.0953647,21.5957446809,19.2405374084,99.0,99.9956828753,0.0950901,0.0,-0.0999449,0.00163806652249,60.2059,26.7442,415,3.0,0.0950953055374,1000.0,1000.0,0.0951119103225
3.50147e-05,416,0.110221,1000.0,0.0952448,13.6901408451,10.1128722175,49.0,99.9956828753,0.0949628,0.0,-0.0996761,0.00169736849411,60.2657,26.7384,416,3.0,0.0949679099103,1000.0,1000.0,0.0949833058898
3.40314e-05,417,0.00772214,1000.0,0.0953363,24.7142857143,19.0128849972,66.0,99.9956828753,0.0950682,0.0,-0.0998475,0.00161691868188,60.3198,26.754,417,3.0,0.0950573020781,1000.0,1000.0,0.0950800935623
3.49301e-05,418,0.00519382,1000.0,0.0953693,24.2682926829,18.5617287755,80.0,99.9956828753,0.0950682,0.0,-0.0997959,0.00173367763972,60.402,26.7677,418,3.0,0.0950707701497,1000.0,1000.0,0.0950856029975
3.62105e-05,419,0.0856891,1000.0,0.0953231,23.0465116279,18.5007271867,103.0,99.9956828753,0.0950606,0.0,-0.0995854,0.00162956365654,60.4537,26.7809,419,3.0,0.0950594461604,1000.0,1000.0,0.0950795110766
3.31822e-05,420,0.07651,1000.0,0.09515,28.4857142857,23.7563482386,96.0,99.9956828753,0.0948441,0.0,-0.0993619,0.00167425146792,60.4837,26.7794,420,3.0,0.0948387176184,1000.0,1000.0,0.094859348621
3.75922e-05,421,0.00331598,1000.0,0.0949502,23.1363636364,16.1380280832,66.0,99.9956828753,0.0946477,0.0,-0.0990682,0.00169454573591,60.5421,26.7963,421,3.0,0.0946496311196,1000.0,1000.0,0.0946724979578
3.35969e-05,422,0.140947,51.0,0.0946798,25.641025641,29.1067770587,174.0,39.550818802,0.0944036,0.278881695348,-0.0990504,0.00157409990192,60.577,26.8015,422,2.0,0.0944105224103,50.085,50.0,0.0944424913501
3.53949e-05,423,0.00415206,1000.0,0.0947321,28.5142857143,22.3739279757,87.0,99.9956828753,0.094438,0.0,-0.0989944,0.00161012094288,60.6221,26.7912,423,2.0,0.0944356381308,1000.0,1000.0,0.0944598977017
4.16766e-05,424,0.134116,48.0,0.094783,20.0833333333,15.3484979359,56.0,38.2232519042,0.0944452,0.265884095492,-0.0990046,0.00195331656181,60.718,26.7947,424,3.0,0.0944350275623,47.9234449761,47.0,0.0944512878466
3.32443e-05,425,0.00528644,1000.0,0.0946441,21.1632653061,16.585396747,64.0,99.9956828753,0.0944105,0.0,-0.0988517,0.00153383850657,60.775,26.7954,425,3.0,0.0944187200201,1000.0,1000.0,0.0944460597695
3.20423e-05,426,0.106666,1000.0,0.0943496,19.5,15.2568017618,71.0,50.1407496171,0.0940913,178.128198322,-0.0987581,0.00165808048079,60.8425,26.809,426,3.0,0.094088269418,100.79245283,56.0,0.0941037270375
3.30535e-05,427,0.00453527,1000.0,0.0943647,26.9736842105,17.0316838524,79.0,95.3598412843,0.0941377,268.21864154,-0.0986535,0.0015409187132,60.9639,26.8148,427,3.0,0.0941416968214,915.181818182,67.0,0.0941572257092
3.40026e-05,428,0.00164484,1000.0,0.0943544,18.320754717,18.2185615331,102.0,99.9956828753,0.0940318,0.0,-0.0985046,0.00165879138434,61.0053,26.8234,428,3.0,0.0940293971911,1000.0,1000.0,0.0940429269772
3.28053e-05,429,0.0211828,1000.0,0.0944972,15.1029411765,13.9137465943,69.0,91.7024142794,0.0942635,346.779819274,-0.0985721,0.00160879056961,61.0772,26.8153,429,3.0,0.0942594424465,844.916666667,66.0,0.094264676654
3.89343e-05,430,0.00184669,1000.0,0.0937703,19.9591836735,17.0209464996,76.0,99.9956828753,0.0935288,0.0,-0.0981326,0.00169677719517,61.0926,26.8108,430,3.0,0.0935328603858,1000.0,1000.0,0.0935464249172
3.18971e-05,431,0.0013336,1000.0,0.0939614,20.48,17.1397082822,97.0,99.9956828753,0.093679,0.0,-0.0982671,0.00163435770726,61.1393,26.8121,431,3.0,0.0936788696481,1000.0,1000.0,0.0936868629126
3.62046e-05,432,0.00712745,1000.0,0.0936589,18.5471698113,16.4104959944,70.0,99.9956828753,0.0934362,0.0,-0.0979621,0.00160837170212,61.1636,26.8167,432,3.0,0.0934336881548,1000.0,1000.0,0.0934414335615
3.35974e-05,433,0.00167615,1000.0,0.0934979,16.8833333333,12.1038446601,69.0,99.9956828753,0.0932427,0.0,-0.0979814,0.00158420531591,61.2402,26.8258,433,3.0,0.093246350311,1000.0,1000.0,0.0932552732748
3.58229e-05,434,0.00181391,1000.0,0.0934845,17.4736842105,15.0788631699,56.0,99.9956828753,0.0931992,0.0,-0.0978237,0.00168862537401,61.2699,26.8286,434,3.0,0.0931972770305,1000.0,1000.0,0.093209136509
3.37677e-05,435,0.00215495,1000.0,0.0934605,18.8076923077,16.0971073148,81.0,99.9956828753,0.0931511,0.0,-0.0977006,0.00164034842399,61.3141,26.8387,435,3.0,0.0931548107837,1000.0,1000.0,0.0931734817664
3.31866e-05,436,0.0710876,1000.0,0.0937089,23.3488372093,18.9882261206,77.0,48.8475403857,0.0934374,210.689527673,-0.097766,0.00158487690054,61.4267,26.8554,436,3.0,0.0934333921327,111.287234043,57.0,0.0934501864107
3.39383e-05,437,0.0229237,1000.0,0.0933591,17.6206896552,14.3848910034,56.0,77.9547847767,0.0930721,461.451861053,-0.09756,0.00159455303262,61.4537,26.8713,437,3.0,0.0930704590137,613.941176471,56.0,0.0930950771414
3.39516e-05,438,0.0570005,46.0,0.0931855,12.8076923077,10.929913895,48.0,36.5944727781,0.092932,0.471935072309,-0.0975737,0.00155737294067,61.4884,26.8727,438,3.0,0.0929313593221,45.334841629,45.0,0.0929509847588
3.31733e-05,439,0.269137,54.0,0.0932355,14.3768115942,10.4799345187,58.0,38.2645807463,0.0929253,1.4377015149,-0.0973718,0.00162307270123,61.5348,26.8811,439,3.0,0.0929233965238,48.0,46.0,0.0929562783844
3.01842e-05,440,0.00507319,1000.0,0.0931445,19.2884615385,16.2129299521,69.0,99.9956828753,0.0929012,0.0,-0.0973331,0.00152899695951,61.5859,26.8863,440,3.0,0.0929032303519,1000.0,1000.0,0.0929391139691
3.33501e-05,441,0.00657785,1000.0,0.0927781,17.5454545455,13.2415574226,51.0,99.9956828753,0.0925155,0.0,-0.0971712,0.00157258276857,61.6899,26.8958,441,3.0,0.092514172405,1000.0,1000.0,0.092544571294
3.20295e-05,442,0.00346318,1000.0,0.0930133,20.9,16.5230142529,63.0,99.9956828753,0.0927125,0.0,-0.0971367,0.0016012874648,61.698,26.9016,442,3.0,0.0927150847314,1000.0,1000.0,0.092729526753
3.24138e-05,443,0.0162279,1000.0,0.0927675,16.7796610169,15.5095026055,67.0,99.9956828753,0.0925054,0.0,-0.0968936,0.00164137541392,61.696,26.8831,443,3.0,0.0925050402805,1000.0,1000.0,0.0925238665421
3.91453e-05,444,0.0226303,82.0,0.0925433,15.380952381,17.4723623678,117.0,55.0267813261,0.0922539,1.07448124792,-0.0967267,0.00165135169928,61.7214,26.8876,444,3.0,0.092255063401,79.5158730159,78.0,0.0922816793441
3.61795e-05,445,0.00369824,1000.0,0.0924093,16.3333333333,13.6637627577,62.0,99.9956828753,0.0921147,0.0,-0.0965849,0.00171694269685,61.7559,26.8936,445,3.0,0.0921176019248,1000.0,1000.0,0.0921371903691
3.40349e-05,446,0.00219203,1000.0,0.0921378,19.76,16.7231097587,68.0,99.9956828753,0.0919062,0.0,-0.0964157,0.00153496807321,61.7955,26.915,446,3.0,0.0919031312075,1000.0,1000.0,0.091925361742
3.29542e-05,447,0.0428393,1000.0,0.0920608,20.0588235294,15.5757626757,68.0,99.9956828753,0.0918362,0.0,-0.0963711,0.00152794561636,61.8167,26.9155,447,3.0,0.0918386696154,1000.0,1000.0,0.0918555726776
3.48108e-05,448,0.0557582,1000.0,0.0919704,18.9803921569,17.1069189031,92.0,99.9956828753,0.0917091,0.0,-0.0964388,0.00165465099198,61.8581,26.927,448,3.0,0.0917042921386,1000.0,1000.0,0.0917185711433
3.34335e-05,449,0.00277554,1000.0,0.0921853,17.9107142857,13.408788144,60.0,99.9956828753,0.0919317,0.0,-0.0962388,0.0016085101013,61.882,26.9561,449,3.0,0.0919301580713,1000.0,1000.0,0.091950973477
3.43597e-05,450,0.000875406,1000.0,0.0921259,15.4153846154,12.4454406946,50.0,99.9956828753,0.0918086,0.0,-0.096105,0.00162715733138,61.9248,26.9745,450,3.0,0.0918152014693,1000.0,1000.0,0.0918389121731
3.5755e-05,451,0.00577987,1000.0,0.0919077,21.375,20.496569835,123.0,99.9956828753,0.0916564,0.0,-0.0960524,0.00163188353144,62.0434,26.9828,451,3.0,0.0916549613573,1000.0,1000.0,0.0916720985893
3.54238e-05,452,0.00235514,1000.0,0.091754,20.6382978723,14.8931306911,60.0,99.9956828753,0.0915003,0.0,-0.0958764,0.00169726323904,62.1088,26.9928,452,3.0,0.0914975041529,1000.0,1000.0,0.0915025021453
3.02749e-05,453,0.00188058,1000.0,0.091559,24.9,16.4252853856,82.0,99.9956828753,0.0913101,0.0,-0.0957226,0.00148708932409,62.1369,26.9988,453,3.0,0.0913053221373,1000.0,1000.0,0.0913188309158
3.39324e-05,454,0.00105987,1000.0,0.091285,31.3939393939,25.2021396325,121.0,99.9956828753,0.0910263,0.0,-0.0955612,0.00161632154031,62.2124,27.0254,454,3.0,0.0910330389415,1000.0,1000.0,0.0910483168731
3.84558e-05,455,0.00187044,1000.0,0.0914125,24.525,24.9889850734,121.0,99.9956828753,0.0911189,0.0,-0.0956649,0.0016004007321,62.2377,27.0141,455,3.0,0.0911216209052,1000.0,1000.0,0.0911433563517
2.77526e-05,456,0.00285991,1000.0,0.091284,23.9047619048,26.5274426853,119.0,99.9956828753,0.0910907,0.0,-0.095449,0.001406509328,62.283,27.0432,456,3.0,0.0910875073392,1000.0,1000.0,0.0911019172488
3.31101e-05,457,0.00185963,1000.0,0.0913962,27.6111111111,23.213116237,93.0,99.9956828753,0.0911169,0.0,-0.0956377,0.00163944466246,62.3629,27.0389,457,4.0,0.0911164673662,1000.0,1000.0,0.091133752242
3.3563e-05,458,0.00525013,1000.0,0.0911376,25.4,13.9208476753,61.0,99.9956828753,0.0908555,0.0,-0.0952974,0.0016847553422,62.3773,27.048,458,4.0,0.0908523495614,1000.0,1000.0,0.0908738294455
3.39331e-05,459,0.00395944,1000.0,0.0908322,26.4210526316,18.6005540084,65.0,99.9956828753,0.0905913,0.0,-0.0951737,0.00147417821281,62.4352,27.0626,459,3.0,0.09058921259,1000.0,1000.0,0.0906107957768
3.27383e-05,460,0.008413,1000.0,0.0910099,22.1627906977,18.5697055525,102.0,99.9956828753,0.0907363,0.0,-0.095184,0.00156684222065,62.526,27.0742,460,3.0,0.0907364869989,1000.0,1000.0,0.0907727137198
3.23279e-05,461,0.00192631,1000.0,0.0912668,24.9523809524,19.1894717922,84.0,99.9956828753,0.0910109,0.0,-0.0952984,0.00156780849992,62.6382,27.077,461,3.0,0.0910120938903,1000.0,1000.0,0.0910393250567
3.67298e-05,462,0.0229314,1000.0,0.0905831,15.59375,15.200451011,94.0,99.9956828753,0.0902899,0.0,-0.0949674,0.00168905910518,62.6766,27.0893,462,3.0,0.0902922716604,1000.0,1000.0,0.0903133840917
3.15191e-05,463,3.11429e-06,1000.0,0.0905096,14.75,11.9464183655,59.0,99.9956828753,0.0902845,0.0,-0.0948694,0.0015067891748,62.7081,27.0933,463,3.0,0.0902835303725,1000.0,1000.0,0.0902969057692
3.12436e-05,464,8.18365e-06,1000.0,0.0903746,23.3,19.6662146841,86.0,99.9956828753,0.090143,0.0,-0.0946278,0.00151870910724,62.754,27.1107,464,2.0,0.0901429671231,1000.0,1000.0,0.0901577841584
3.23604e-05,465,0.0377053,1000.0,0.090675,24.0909090909,17.4874216898,70.0,99.9956828753,0.0904113,0.0,-0.0947227,0.00153624410556,62.7788,27.1004,465,3.0,0.0904136975345,1000.0,1000.0,0.090428158948
3.17169e-05,466,0.0121556,1000.0,0.0905024,20.2244897959,17.3855033514,78.0,99.9956828753,0.0902116,0.0,-0.0945879,0.00153700268888,62.8194,27.1108,466,3.0,0.0902111352924,1000.0,1000.0,0.0902279636451
3.23722e-05,467,0.00144757,1000.0,0.0904544,19.3921568627,14.6422413791,59.0,99.9956828753,0.0902037,0.0,-0.094766,0.00161680594948,62.8314,27.1293,467,3.0,0.0902058864917,1000.0,1000.0,0.0902258659857
3.20338e-05,468,0.0138664,1000.0,0.0903953,28.1111111111,27.0768225792,153.0,99.9956828753,0.0901633,0.0,-0.0945815,0.00159539043778,62.8614,27.1332,468,4.0,0.0901600084847,1000.0,1000.0,0.0901905135186
3.36167e-05,469,0.0295576,1000.0,0.0902275,24.6097560976,19.5296872813,94.0,99.9956828753,0.0899613,0.0,-0.094362,0.00158675333519,62.8845,27.1455,469,4.0,0.089961717303,1000.0,1000.0,0.0899874446284
2.95519e-05,470,0.0126627,1000.0,0.0902967,29.1470588235,22.5351129325,92.0,99.9956828753,0.0900402,0.0,-0.0944399,0.00148988480294,62.9857,27.1556,470,4.0,0.0900347412791,1000.0,1000.0,0.0900590112153
3.41095e-05,471,0.00853951,1000.0,0.089981,24.875,23.4512126552,120.0,99.9956828753,0.089689,0.0,-0.094156,0.00161212759614,63.0438,27.1615,471,3.0,0.0896870773332,1000.0,1000.0,0.0897070144044
2.7563e-05,472,0.0419045,199.0,0.0898826,20.14,19.2738268125,90.0,86.0269465221,0.0896639,1.31150462397,-0.0943374,0.00147035212012,63.0713,27.1655,472,3.0,0.0896681957964,195.826923077,193.0,0.0896811307181
2.99378e-05,473,0.0124319,89.0,0.090071,16.724137931,14.1028159373,84.0,58.6494529892,0.089835,0.669028595287,-0.0943649,0.00153893740121,63.1168,27.1784,473,3.0,0.089837415679,87.8684210526,86.0,0.0898553634215
3.5168e-05,474,0.00657941,1000.0,0.0899916,22.3260869565,18.4308983808,77.0,99.9956828753,0.0896873,0.0,-0.0939878,0.00172384460153,63.1508,27.1895,474,4.0,0.0896832429055,1000.0,1000.0,0.0896979852847
3.00969e-05,475,0.0122601,1000.0,0.089755,23.0681818182,16.8190878134,74.0,99.9956828753,0.089518,0.0,-0.0939501,0.00155508172871,63.1909,27.2093,475,4.0,0.0895230818593,1000.0,1000.0,0.0895346913763
3.0706e-05,476,0.0129796,1000.0,0.0898432,25.2368421053,18.7636746072,77.0,99.9956828753,0.0896265,0.0,-0.093953,0.00150663916588,63.2785,27.2031,476,4.0,0.0896246461141,1000.0,1000.0,0.0896324290767
3.53861e-05,477,0.0042009,1000.0,0.0897416,27.6216216216,25.7685659664,132.0,99.9956828753,0.089459,0.0,-0.0938173,0.00166414541067,63.3411,27.2161,477,3.0,0.0894547458326,1000.0,1000.0,0.0894670249093
3.52988e-05,478,0.00639403,1000.0,0.0897197,33.0333333333,22.8085997427,101.0,99.9956828753,0.0895184,0.0,-0.0939376,0.00151334576785,63.3912,27.2319,478,4.0,0.0895191592403,1000.0,1000.0,0.089528852944
3.55141e-05,479,0.0203014,1000.0,0.0895426,24.0,23.1475597809,95.0,99.9956828753,0.0892497,0.0,-0.0937044,0.00162544555117,63.4461,27.2281,479,3.0,0.0892531078487,1000.0,1000.0,0.0892578774443
2.85126e-05,480,0.0922166,1000.0,0.0894145,27.5135135135,27.6753589509,147.0,99.9956828753,0.0891927,0.0,-0.0936718,0.00151821677515,63.4475,27.2474,480,4.0,0.0891914129594,1000.0,1000.0,0.0892052460633
3.20755e-05,481,0.00729748,1000.0,0.0895996,19.6078431373,16.4329635619,68.0,99.9956828753,0.0893196,0.0,-0.0936817,0.00155251061706,63.4751,27.2612,481,3.0,0.0893209357622,1000.0,1000.0,0.0893436950237
3.363e-05,482,0.00621535,1000.0,0.0894675,18.9433962264,14.3005674704,53.0,99.9956828753,0.0891909,0.0,-0.0935863,0.0016715393098,63.4561,27.2508,482,3.0,0.0891888619229,1000.0,1000.0,0.0892004373113
2.8247e-05,483,0.0564635,1000.0,0.0896284,24.1463414634,27.0902385224,132.0,99.9956828753,0.0893917,0.0,-0.0935011,0.00147862772714,63.4661,27.2523,483,2.0,0.0893886472391,1000.0,1000.0,0.0893963633287
3.25343e-05,484,0.044837,1000.0,0.089471,25.3947368421,18.5196047953,71.0,99.9956828753,0.0891831,0.0,-0.0936062,0.00169494583897,63.4553,27.258,484,4.0,0.0891900699371,1000.0,1000.0,0.0892009818531
3.18668e-05,485,0.158465,1000.0,0.089374,31.3448275862,23.3508116407,89.0,99.9956828753,0.0891243,0.0,-0.0933464,0.00152097701381,63.4534,27.2669,485,5.0,0.0891203996104,1000.0,1000.0,0.0891363099853
3.01556e-05,486,0.0762374,1000.0,0.0891781,29.1315789474,26.5043899568,138.0,99.9956828753,0.0889409,0.0,-0.0933473,0.00148422292176,63.4545,27.2853,486,4.0,0.0889386419185,1000.0,1000.0,0.0889455234107
3.70253e-05,487,0.0691215,1000.0,0.089093,28.5277777778,21.2857361096,72.0,99.9956828753,0.0888412,0.0,-0.0932971,0.00163735773706,63.4983,27.3019,487,4.0,0.0888436860485,1000.0,1000.0,0.0888521631907
2.68353e-05,488,0.0845753,1000.0,0.0889415,26.3157894737,27.4332733653,141.0,99.9956828753,0.0887524,0.0,-0.0930876,0.00137461336953,63.5604,27.3077,488,3.0,0.0887522631169,1000.0,1000.0,0.0887638195762
3.56272e-05,489,0.030275,1000.0,0.0889783,25.7105263158,19.1213684474,69.0,99.9956828753,0.0886964,0.0,-0.093222,0.00166293803739,63.6286,27.3166,489,3.0,0.0886928172592,1000.0,1000.0,0.0887097209758
2.78448e-05,490,0.0678244,1000.0,0.0892979,22.3023255814,16.4126084314,82.0,99.9956828753,0.0890677,0.0,-0.0931961,0.0014583889391,63.6956,27.3165,490,3.0,0.0890742151005,1000.0,1000.0,0.0890920606463
3.12804e-05,491,0.103903,1000.0,0.089048,25.875,16.8496105296,68.0,99.9956828753,0.0887958,0.0,-0.0931821,0.00161897714148,63.7655,27.3255,491,5.0,0.0887923828766,1000.0,1000.0,0.0888055253867
3.01439e-05,492,0.0444957,1000.0,0.0892359,25.6052631579,16.2521892836,62.0,99.9956828753,0.0889575,0.0,-0.09305,0.00153094817326,63.8084,27.3441,492,3.0,0.088958877304,1000.0,1000.0,0.0889769097817
3.03783e-05,493,0.0419647,1000.0,0.0891192,30.1142857143,21.965910509,86.0,99.9956828753,0.0889114,0.0,-0.0931299,0.0014652453546,63.8501,27.3695,493,4.0,0.0889087839134,1000.0,1000.0,0.0889296631415
