MaxEsReturn,StdEsReturn,MaxReturn,MinReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQLoss,AverageAbsQYDiff,AverageY,AverageAbsY,QFunRegParamNorm,AverageAbsQ,Epoch,AverageAction,AverageEsReturn,AverageReturn,PolicyRegParamNorm,StdReturn,Iteration,AverageQ,MinEsReturn
2506.76716787,0.0,4260.11402833,4148.44516132,-35.1193,350.028981494,1.16344,0.270203285302,34.9992587899,35.3557749956,281.013,35.3556,4600,0.999954,2506.76716787,4226.452711,210.207,30.084144518,4600,34.9993,2506.76716787
2523.35012309,0.0,4381.32963793,4203.30014423,-35.1325,355.713769464,1.3594,0.277050379736,35.0041965958,35.3589207468,281.039,35.3582,4601,0.999995,2523.35012309,4306.07066096,210.188,55.4538915297,4601,35.0043,2523.35012309
2316.5350783,0.0,3794.43917749,3375.58379921,-35.2612,301.750906721,1.4641,0.278721469616,35.1278604573,35.4600381166,281.09,35.4597,4602,0.999995,2316.5350783,3619.27651022,210.115,139.880685108,4602,35.1275,2316.5350783
2611.01054983,0.0,3924.30519247,3570.67994667,-35.1828,303.909598,1.08644,0.268207616567,35.0456836937,35.3939619831,281.111,35.3953,4603,0.99991,2611.01054983,3704.46864698,210.091,99.5339614221,4603,35.0478,2611.01054983
2279.71139123,0.0,3740.02205334,3464.58399814,-35.1905,301.705192744,1.17208,0.277061821384,35.0516602055,35.392485029,281.136,35.3896,4604,0.99996,2279.71139123,3600.32394025,210.113,100.065517005,4604,35.0496,2279.71139123
2290.41604598,0.0,3952.83137019,3652.78953355,-35.1673,318.268357264,1.57809,0.288258734717,35.0578999131,35.3974196025,281.16,35.3972,4605,0.999998,2290.41604598,3787.40752104,210.171,105.566473492,4605,35.0576,2290.41604598
2431.09947737,0.0,4108.69066373,3825.55731509,-35.1376,327.016740653,1.14359,0.26690749829,35.0289956153,35.3753070916,281.194,35.3766,4606,0.999983,2431.09947737,3922.08174734,210.198,79.6539341672,4606,35.0305,2431.09947737
2583.65287076,0.0,4509.09237398,4308.93601262,-35.1441,361.884227063,1.4068,0.277906573265,35.0198004492,35.3655520374,281.222,35.3629,4607,0.999946,2583.65287076,4437.67314929,210.143,53.7465782389,4607,35.019,2583.65287076
2400.9032719,0.0,4561.36948174,4226.0624435,-35.1721,342.854285549,1.14947,0.266337906011,35.0314592152,35.3747575246,281.236,35.3738,4608,0.999995,2400.9032719,4397.2049539,210.135,83.2279329087,4608,35.0302,2400.9032719
2715.42493447,0.0,4610.25405258,4272.80081034,-35.1302,358.405335856,1.2128,0.264589898199,34.9883581006,35.3388985724,281.239,35.3402,4609,0.99999,2715.42493447,4438.09387927,210.116,90.238699447,4609,34.9903,2715.42493447
2795.0047901,0.0,4447.72784485,4184.66888356,-35.1566,359.527216386,1.44251,0.28032318233,35.0131807651,35.3611482349,281.284,35.3599,4610,0.999979,2795.0047901,4335.04911684,210.078,65.3564135508,4610,35.0121,2795.0047901
2625.97872034,0.0,4165.70857404,4058.17961369,-35.1914,347.59260003,1.35471,0.272751617653,35.0607044659,35.3993585439,281.328,35.3975,4611,0.999963,2625.97872034,4122.25744814,210.05,35.8695240747,4611,35.0594,2625.97872034
2612.30892008,0.0,4405.06556324,4248.92469163,-35.2072,352.216221025,1.10053,0.259665222743,35.0835348797,35.4234422382,281.338,35.4241,4612,0.999961,2612.30892008,4322.53331066,210.049,48.2064924432,4612,35.0843,2612.30892008
2465.76408759,0.0,4471.12259513,4277.70571104,-35.2523,359.062760479,1.20453,0.273533066905,35.1152999041,35.454076684,281.331,35.4517,4613,0.999963,2465.76408759,4374.62781183,210.038,58.5093028453,4613,35.1144,2465.76408759
2334.48792906,0.0,4625.35831256,4376.18678978,-35.2407,376.474782731,1.57697,0.285406355588,35.1105156854,35.4499086953,281.342,35.4497,4614,0.999962,2334.48792906,4455.41627246,210.049,69.0129355539,4614,35.1107,2334.48792906
2673.91802475,0.0,4377.82208483,4083.20098562,-35.2484,347.725427428,1.3755,0.278947517388,35.120276636,35.4680493951,281.335,35.4675,4615,0.999967,2673.91802475,4287.51763615,210.046,80.2293532512,4615,35.1205,2673.91802475
2600.50411794,0.0,4646.16569415,4338.9009401,-35.1768,345.054311283,1.56959,0.289709008219,35.0399715485,35.398746344,281.39,35.399,4616,0.999914,2600.50411794,4481.80824195,210.102,92.0893422571,4616,35.0403,2600.50411794
2604.85536424,0.0,4524.61073299,1993.63367226,-35.2465,361.659390396,1.38913,0.28207989769,35.1084380567,35.4589342105,281.421,35.4569,4617,0.99998,2604.85536424,4222.14002154,210.081,743.441008144,4617,35.1071,2604.85536424
2245.86642644,0.0,4343.3090961,4246.77503778,-35.3528,346.839046653,1.286,0.269426448036,35.2104328746,35.546551723,281.445,35.5475,4618,0.999985,2245.86642644,4309.96872509,210.073,31.5159858032,4618,35.2118,2245.86642644
2662.60534954,0.0,4438.53627503,4284.2449088,-35.2866,351.308044128,1.71426,0.294245613078,35.1541252437,35.4999725154,281.482,35.4999,4619,0.999984,2662.60534954,4360.80748652,210.053,42.2937309288,4619,35.1539,2662.60534954
2809.85026316,0.0,4238.81210271,4143.59183887,-35.2012,349.590716077,1.26675,0.267575089793,35.0828808922,35.4488258711,281.519,35.4493,4620,0.999992,2809.85026316,4193.15550993,210.06,30.0098681275,4620,35.0836,2809.85026316
2563.41826722,0.0,4018.46206115,3851.92294952,-35.3148,333.566983719,1.55752,0.293292079642,35.1845317027,35.5238768097,281.605,35.5217,4621,0.999961,2563.41826722,3936.46429664,210.088,57.9123621129,4621,35.183,2563.41826722
2672.85548414,0.0,4078.4396396,3906.83365502,-35.2325,331.875714901,1.3196,0.276944330996,35.1302288911,35.4758947052,281.644,35.4762,4622,0.999988,2672.85548414,3997.72283916,210.13,51.4788770048,4622,35.1307,2672.85548414
2580.26024253,0.0,4044.62141087,3939.60049718,-35.2958,331.493227521,1.89838,0.303246655154,35.1740333216,35.5066927044,281.676,35.5053,4623,0.999973,2580.26024253,3981.61049099,210.139,33.4028444837,4623,35.1735,2580.26024253
2390.81434848,0.0,4048.7536646,3879.10801395,-35.2293,323.531937187,1.40732,0.286578472367,35.1197307682,35.4641577017,281.682,35.4643,4624,0.999985,2390.81434848,3953.06150941,210.168,59.9379459826,4624,35.1205,2390.81434848
2126.81601228,0.0,4143.33349317,4029.45733133,-35.238,344.106720879,1.3539,0.293572777931,35.1385729597,35.4700335769,281.706,35.4698,4625,0.999985,2126.81601228,4091.42468,210.174,40.5582198028,4625,35.1386,2126.81601228
2345.86507373,0.0,4406.4743405,4270.41424602,-35.2732,356.896445631,1.59265,0.315896748504,35.1456532552,35.4743674173,281.72,35.4732,4626,0.999959,2345.86507373,4358.16047456,210.152,44.3931987235,4626,35.1449,2345.86507373
2720.72913223,0.0,4502.07691341,1243.48913003,-35.188,361.638244473,1.82311,0.309934605222,35.0567428282,35.4115975827,281.734,35.4115,4627,0.99999,2720.72913223,4086.65266742,210.185,949.691434317,4627,35.0571,2720.72913223
2645.98408577,0.0,4494.4201981,4291.9598243,-35.2262,360.396937472,1.19055,0.282021725893,35.084270065,35.4303529122,281.75,35.4309,4628,0.999985,2645.98408577,4433.22941547,210.176,58.1832609973,4628,35.0847,2645.98408577
2358.77311174,0.0,4799.28698765,155.168483265,-35.279,351.306158442,1.34338,0.293873526594,35.1362904834,35.468844152,281.775,35.4685,4629,0.999971,2358.77311174,4127.20078058,210.156,1333.66319683,4629,35.1362,2358.77311174
2654.80890757,0.0,4781.03805719,860.612713391,-35.2211,341.542789338,1.34392,0.284248273898,35.0508002803,35.4050481874,281.823,35.4039,4630,0.999895,2654.80890757,3915.1154369,210.156,1167.21411708,4630,35.0498,2654.80890757
2753.34069256,0.0,4586.71616346,1540.46601133,-35.3961,338.907269475,1.34125,0.285814539863,35.2408185532,35.5708373653,281.843,35.5698,4631,0.999995,2753.34069256,3784.56896967,210.128,875.16248776,4631,35.2403,2753.34069256
2107.39556075,0.0,4627.77831869,502.049309331,-35.3197,344.777727179,1.25401,0.28342517564,35.1621590997,35.5041644915,281.89,35.5031,4632,0.999974,2107.39556075,3739.50522088,210.157,1206.65976339,4632,35.1617,2107.39556075
2928.93536176,0.0,5151.2043125,4553.31177522,-35.3668,392.595690817,1.3686,0.28130276853,35.2024897041,35.5453486444,281.91,35.5452,4633,0.999992,2928.93536176,4842.71401602,210.246,155.216779401,4633,35.2021,2928.93536176
2810.70433583,0.0,4885.83092319,4367.79183734,-35.364,371.83614948,1.36664,0.285407497876,35.1933767994,35.5433623645,281.918,35.5413,4634,0.999907,2810.70433583,4568.00776822,210.277,142.231978041,4634,35.192,2810.70433583
2786.43816794,0.0,4994.66312417,2890.35520451,-35.4373,386.214425211,1.72755,0.305053874949,35.264814452,35.6121006941,281.974,35.6121,4635,0.999966,2786.43816794,4561.97985164,210.245,579.342793061,4635,35.2656,2786.43816794
2680.46600425,0.0,4979.69731136,871.99258573,-35.4935,358.17295499,1.28935,0.279865150523,35.3360435756,35.6755020727,282.018,35.674,4636,0.999916,2680.46600425,4392.29283359,210.259,1179.76726223,4636,35.3347,2680.46600425
2855.44523784,0.0,4607.71965551,889.456984413,-35.5533,313.416519376,1.26641,0.271102338146,35.3923575161,35.7339169344,282.054,35.7347,4637,0.999949,2855.44523784,3863.15378854,210.34,1039.33695967,4637,35.3936,2855.44523784
2997.49951608,0.0,4875.43646856,1358.5008799,-35.5541,367.09701885,1.43256,0.286758334469,35.3780416858,35.7267716339,282.102,35.7241,4638,1.0,2997.49951608,4323.31819503,210.419,1002.4204416,4638,35.3761,2997.49951608
2817.28500044,0.0,4677.70355564,3945.18955562,-35.6058,347.546697651,1.63821,0.29863820059,35.4282781709,35.7734983406,282.124,35.7739,4639,0.999972,2817.28500044,4422.86756854,210.381,198.055645603,4639,35.4285,2817.28500044
2980.74387407,0.0,4816.43298022,1639.50526822,-35.6883,368.120060799,1.08585,0.268947025857,35.511661186,35.8619284033,282.165,35.8597,4640,0.999983,2980.74387407,3963.86871764,210.423,1099.45874921,4640,35.5101,2980.74387407
2757.72369442,0.0,4838.10200007,4289.35784044,-35.7372,362.605282038,1.05888,0.274685885588,35.5707081789,35.9196777362,282.205,35.9185,4641,0.999985,2757.72369442,4531.50010153,210.355,156.948968303,4641,35.5699,2757.72369442
2880.47354552,0.0,4894.59706499,289.304193024,-35.6744,321.076839024,1.74937,0.310105674268,35.5112333173,35.8828486236,282.23,35.8823,4642,0.999956,2880.47354552,4013.65879313,210.349,1259.20889055,4642,35.511,2880.47354552
2934.91561883,0.0,4762.025509,4197.62540937,-35.7351,364.433922037,0.998704,0.271061998083,35.5682329339,35.9402585364,282.225,35.939,4643,0.999985,2934.91561883,4575.97128161,210.351,147.553179353,4643,35.5671,2934.91561883
3013.31572568,0.0,4491.60686357,4141.12924648,-35.8528,350.549634462,1.26701,0.283445926047,35.6985116035,36.0546374245,282.239,36.0533,4644,0.999964,3013.31572568,4311.87193728,210.314,90.8324282355,4644,35.6977,3013.31572568
2515.89629774,0.0,4933.28889861,1264.78522989,-35.7914,372.947184881,1.19286,0.277542429293,35.6408131663,36.02094295,282.258,36.0198,4645,0.999962,2515.89629774,4143.2356379,210.342,979.206612097,4645,35.6403,2515.89629774
2888.0009722,0.0,4638.05395496,4183.59508267,-35.818,359.723090991,1.1961,0.275473720767,35.6574324885,36.0429931855,282.249,36.0432,4646,0.999971,2888.0009722,4457.63268979,210.38,126.745527238,4646,35.6581,2888.0009722
2875.54609974,0.0,4462.92587363,1392.65598086,-35.9245,350.108338283,1.05329,0.277390730298,35.7562006448,36.1310617236,282.269,36.1297,4647,0.999998,2875.54609974,3419.92775181,210.458,917.72864624,4647,35.7547,2875.54609974
2705.33820819,0.0,4242.9921746,1219.28451992,-35.8942,287.078724686,1.22681,0.284964040251,35.7265602228,36.1160574755,282.283,36.1159,4648,0.999987,2705.33820819,3057.57799033,210.49,986.887127462,4648,35.7265,2705.33820819
2876.09141103,0.0,3929.99729642,-314.023908916,-35.9858,263.639549694,1.47826,0.30021688161,35.8300230962,36.2085680938,282.305,36.2063,4649,0.999992,2876.09141103,2964.99886233,210.546,1567.30899565,4649,35.8282,2876.09141103
2719.35216152,0.0,4662.64349582,-504.66167579,-35.9671,289.532171723,1.78842,0.310436831355,35.8000824067,36.1792323982,282.324,36.1811,4650,0.999987,2719.35216152,2769.97900176,210.532,1770.64706914,4650,35.8025,2719.35216152
2756.37860294,0.0,4404.6510468,-298.875720172,-36.0936,282.222713744,1.02695,0.278673324301,35.9326578496,36.3044402362,282.368,36.3025,4651,0.999941,2756.37860294,2597.64537169,210.5,1754.18233135,4651,35.931,2756.37860294
2589.8734538,0.0,4101.4834391,-112.066940939,-36.0433,285.743103087,1.80513,0.311673367435,35.8801419512,36.2563172218,282.418,36.2557,4652,0.999974,2589.8734538,2240.22230693,210.511,1394.6046103,4652,35.8805,2589.8734538
2533.06324543,0.0,4459.30557678,-445.532438497,-36.1108,277.469618335,1.75415,0.308289611342,35.9540472845,36.3220411992,282.461,36.3218,4653,0.999992,2533.06324543,2837.67916454,210.504,1566.43882592,4653,35.9536,2533.06324543
2922.59290869,0.0,4471.62215625,20.1334701707,-36.1377,319.131158159,1.51537,0.29684554848,35.9764525274,36.3413226738,282.484,36.3411,4654,0.999967,2922.59290869,2410.66201756,210.557,1925.96224326,4654,35.9768,2922.59290869
2667.51021636,0.0,4876.47769511,4338.78540749,-36.1632,385.013669778,1.47653,0.302070644889,35.9899532026,36.3630630117,282.527,36.3632,4655,0.999977,2667.51021636,4685.42361931,210.53,143.728561876,4655,35.9906,2667.51021636
2836.13377835,0.0,4889.77545331,998.539870816,-36.2226,371.45991392,1.11841,0.286020477991,36.0573095108,36.4196720996,282.548,36.4189,4656,0.999978,2836.13377835,4308.9488904,210.578,1113.51212238,4656,36.0565,2836.13377835
2596.78333686,0.0,4835.66748127,-491.886432942,-36.142,325.798579354,1.64753,0.318484100957,35.9819408351,36.3602990609,282.565,36.3592,4657,0.999981,2596.78333686,3158.41316851,210.562,1824.76060126,4657,35.9814,2596.78333686
2864.31098717,0.0,4828.6268303,184.041954886,-36.1861,353.377199283,1.87359,0.315168294427,36.0301677445,36.4056502139,282.569,36.4053,4658,0.999994,2864.31098717,3677.61101935,210.539,1408.2374778,4658,36.03,2864.31098717
2588.83595835,0.0,4694.36396639,-471.419620807,-36.1104,276.438336841,1.13719,0.286491335695,35.9533682559,36.3505216131,282.569,36.3497,4659,1.0,2588.83595835,1788.21655836,210.527,1793.0003019,4659,35.9533,2588.83595835
2841.8875795,0.0,4840.31741078,4403.39953669,-36.1971,352.750683323,1.20492,0.295710756316,36.0316816083,36.4104185025,282.592,36.4102,4660,0.999966,2841.8875795,4655.23441721,210.516,138.727781547,4660,36.0318,2841.8875795
2789.07957508,0.0,4863.20309049,-300.302109208,-36.2895,332.832308487,1.44119,0.314154398955,36.1424746241,36.5021569532,282.592,36.5005,4661,0.999985,2789.07957508,3411.84425657,210.556,1772.93189184,4661,36.1418,2789.07957508
2467.45061778,0.0,4676.86227487,-323.138351706,-36.2744,295.346022742,1.6368,0.320161668763,36.1336951364,36.4953377223,282.614,36.4939,4662,0.999996,2467.45061778,1891.02880739,210.555,2068.48170355,4662,36.1338,2467.45061778
2632.81423087,0.0,4488.44032306,71.0391410411,-36.4326,314.387605486,1.38444,0.308890534066,36.2644425071,36.6031603783,282.659,36.603,4663,1.0,2632.81423087,1593.36904654,210.591,1544.64287195,4663,36.2642,2632.81423087
2845.66711213,0.0,4946.89573697,1574.90434373,-36.4739,376.800944883,1.64376,0.319876967186,36.2997129274,36.6391132024,282.68,36.64,4664,0.999961,2845.66711213,4171.98220353,210.576,1166.96854714,4664,36.3002,2845.66711213
2728.49519108,0.0,4817.34325386,454.751158383,-36.3668,359.638864123,1.56594,0.322822576336,36.2049251939,36.5700883877,282.724,36.5683,4665,0.99998,2728.49519108,3397.9053765,210.561,1622.75166543,4665,36.2036,2728.49519108
2911.2058922,0.0,4784.61371277,-99.8539828346,-36.3935,330.771495973,1.01848,0.29798824433,36.2223392922,36.5879088195,282.769,36.5869,4666,0.999951,2911.2058922,2986.96296498,210.604,1831.86850997,4666,36.2219,2911.2058922
2632.47277032,0.0,4898.20172154,1685.68979509,-36.5131,371.899889713,1.77031,0.338762803181,36.3322528933,36.680698877,282.819,36.6803,4667,0.999961,2632.47277032,4425.83663649,210.579,921.036652454,4667,36.3322,2632.47277032
2681.42840383,0.0,5037.99842921,2000.11419433,-36.5513,381.603951356,1.67813,0.327530253911,36.3658453831,36.7104940515,282.82,36.71,4668,0.999991,2681.42840383,4519.561686,210.574,849.460936506,4668,36.3652,2681.42840383
3097.72932512,0.0,4826.05300667,1234.40509897,-36.5088,343.08471809,1.65819,0.317570971175,36.3178622831,36.678450137,282.843,36.6773,4669,0.999986,3097.72932512,3894.47498032,210.592,977.734493951,4669,36.317,3097.72932512
2561.46438617,0.0,4673.65118507,-70.8598437925,-36.6031,347.504243223,1.813,0.327556590992,36.412982028,36.7698482891,282.847,36.7676,4670,0.999967,2561.46438617,2861.1476997,210.579,1858.16470599,4670,36.4112,2561.46438617
2925.44461735,0.0,4803.75230003,-457.6271052,-36.6204,275.072287667,1.59693,0.312249607168,36.4499577909,36.8051915955,282.854,36.8046,4671,0.999969,2925.44461735,2502.51646831,210.559,2138.89836663,4671,36.4499,2925.44461735
2841.64732622,0.0,4537.88291476,269.407689331,-36.7636,316.986662647,1.4924,0.32166625114,36.5825471686,36.9182699895,282.872,36.9172,4672,0.999987,2841.64732622,2056.43680579,210.557,1115.29183899,4672,36.5815,2841.64732622
2689.0683941,0.0,2570.27994489,-242.490545277,-36.7208,233.744846296,1.62173,0.322367762276,36.5621921006,36.9087754688,282.923,36.9088,4673,0.999988,2689.0683941,641.579664923,210.562,812.130901585,4673,36.5625,2689.0683941
-145.549441967,0.0,2698.59485407,-470.934204629,-36.6577,218.446593759,1.74012,0.338005671247,36.4927825549,36.8486418555,282.918,36.8481,4674,0.999988,-145.549441967,829.341863276,210.597,1079.30721458,4674,36.4928,-145.549441967
2631.44517872,0.0,4507.18223937,-301.302780042,-36.7346,308.505883062,1.47859,0.320598345842,36.5544335376,36.9193872884,282.972,36.919,4675,0.999982,2631.44517872,2288.9690342,210.47,1723.71982824,4675,36.5536,2631.44517872
2773.13338404,0.0,4408.41980571,-416.128530454,-36.6672,277.592658989,1.60405,0.330151121662,36.4801407332,36.8601400047,283.007,36.8595,4676,0.99998,2773.13338404,1719.5633312,210.52,1619.14209691,4676,36.4796,2773.13338404
441.436340143,0.0,4013.28728997,-270.36583185,-36.7844,297.295544453,1.63392,0.33781477641,36.61146422,36.9694935639,283.014,36.9676,4677,0.999971,441.436340143,1919.91282102,210.508,1384.91371026,4677,36.6105,441.436340143
2890.43090065,0.0,4388.13784016,31.5161077907,-36.7889,340.255109635,1.398,0.324542892105,36.6218017084,36.9850574855,283.044,36.9847,4678,0.999976,2890.43090065,3267.66578063,210.533,1374.71121142,4678,36.6217,2890.43090065
2738.82929824,0.0,4411.029161,891.988432475,-36.7328,334.279589227,1.58579,0.328428697463,36.560273031,36.9463713816,283.048,36.945,4679,0.999974,2738.82929824,3498.49251872,210.523,1120.08100386,4679,36.5587,2738.82929824
2464.12642282,0.0,4614.08437092,-27.9769549572,-36.7973,335.784337894,1.7702,0.343641487238,36.6200618462,37.0000266318,283.032,36.9991,4680,0.999983,2464.12642282,3533.65334886,210.534,1429.71153977,4680,36.6195,2464.12642282
2872.68582296,0.0,4550.22519809,1464.02584474,-36.8832,353.452354989,1.22919,0.31033632048,36.7057021007,37.0759028781,283.072,37.0749,4681,0.99996,2872.68582296,3905.83894021,210.581,847.086797315,4681,36.7048,2872.68582296
2828.70014854,0.0,4251.26229683,-347.693076822,-36.9527,289.000992698,1.43225,0.311119720965,36.7712640497,37.1325701044,283.094,37.1322,4682,0.999994,2828.70014854,2890.94345277,210.595,1506.18742193,4682,36.7712,2828.70014854
2809.66233697,0.0,4525.42502937,881.785692112,-36.9903,326.021029954,1.63653,0.327387929022,36.8184092197,37.1793813816,283.113,37.1778,4683,0.999928,2809.66233697,3371.86666859,210.552,1197.44779554,4683,36.8168,2809.66233697
2871.79291163,0.0,4466.17635996,719.867316329,-37.0129,347.644112472,1.52677,0.319150366719,36.8277319675,37.1815906389,283.175,37.1805,4684,0.999996,2871.79291163,2544.9167298,210.548,1440.90620064,4684,36.8272,2871.79291163
2775.97161399,0.0,4424.73636881,1239.90471236,-37.0009,352.30241403,1.68094,0.320295321173,36.8241643584,37.1937613722,283.196,37.1917,4685,0.999994,2775.97161399,3411.31954074,210.548,1056.64604547,4685,36.8228,2775.97161399
2714.49854266,0.0,4233.51225494,1949.66203131,-37.128,340.477939315,1.31388,0.309980430152,36.9469260941,37.29675245,283.184,37.2962,4686,0.999986,2714.49854266,3473.20767393,210.631,724.027836674,4686,36.9466,2714.49854266
2759.98104311,0.0,4231.34635554,1.35501689417,-37.0953,265.839541246,1.53454,0.317144173218,36.9213678648,37.2776516142,283.198,37.2766,4687,0.999978,2759.98104311,2316.81956873,210.669,1463.18530313,4687,36.9206,2759.98104311
3097.10959371,0.0,3343.90522427,864.389789856,-37.2009,273.188073275,1.4047,0.310629451941,37.0233246682,37.3663862435,283.217,37.3674,4688,0.999992,3097.10959371,2595.32699481,210.744,896.405686918,4688,37.0248,3097.10959371
2836.90299256,0.0,3455.87222208,-474.03928289,-37.179,256.433685527,1.8652,0.337085063847,37.0053078263,37.3550680576,283.24,37.3529,4689,0.999999,2836.90299256,2156.36843172,210.789,1189.86050834,4689,37.0033,2836.90299256
2639.03671285,0.0,3237.61571083,-263.423416617,-37.1916,209.643447203,1.13849,0.297334311877,37.023824492,37.3753099838,283.246,37.3738,4690,0.999966,2639.03671285,1461.01903441,210.837,1384.81767538,4690,37.0232,2639.03671285
3143.98356645,0.0,4115.4393645,-195.785840637,-37.2008,260.410796031,1.6619,0.327977380263,37.0349368644,37.3905947457,283.279,37.3889,4691,0.999985,3143.98356645,2742.04006946,210.841,1125.04408177,4691,37.0334,3143.98356645
2706.16367827,0.0,3791.95284436,-299.587347717,-37.2111,248.448815143,1.70894,0.324875851539,37.0584046705,37.4141227235,283.283,37.4142,4692,0.999998,2706.16367827,1677.51260473,210.759,1558.50617328,4692,37.0588,2706.16367827
2697.14132101,0.0,2581.12113593,-433.816197003,-37.2969,208.129873349,1.77615,0.330211334728,37.1254172672,37.4623061962,283.325,37.4624,4693,0.999999,2697.14132101,684.723959876,210.841,977.306971039,4693,37.1257,2697.14132101
2452.72866269,0.0,2921.32948925,15.8596778251,-37.3054,242.493381814,1.52539,0.318191024758,37.128794602,37.4708105841,283.346,37.4684,4694,0.999972,2452.72866269,1696.21476201,210.971,895.817280651,4694,37.1267,2452.72866269
2432.75436489,0.0,3136.76642548,-240.897621027,-37.336,205.29463781,1.29763,0.311332440257,37.179125035,37.5189709722,283.374,37.5183,4695,0.999998,2432.75436489,1645.72333629,210.969,1025.68721158,4695,37.179,2432.75436489
2645.95555666,0.0,2849.13812916,-289.247895807,-37.2603,201.344513018,1.52426,0.325173767717,37.109369819,37.4622321934,283.414,37.463,4696,0.999998,2645.95555666,1737.20876687,210.96,1111.63203656,4696,37.1095,2645.95555666
2441.26244375,0.0,2459.95579375,-421.215221076,-37.3097,171.963411011,1.68496,0.329876886989,37.1520271668,37.5006859633,283.46,37.5016,4697,1.0,2441.26244375,610.803207741,211.028,1065.26274382,4697,37.1531,2441.26244375
2443.8266071,0.0,2377.94916506,-458.189251357,-37.3451,159.137542278,1.29056,0.321811715632,37.1996675146,37.539753152,283.502,37.5399,4698,0.999995,2443.8266071,687.470959324,210.944,979.237356284,4698,37.1998,2443.8266071
2478.11663235,0.0,3234.68804959,-259.085850451,-37.3745,248.892252958,1.30564,0.320790836086,37.2154988405,37.5592101223,283.508,37.5588,4699,0.999975,2478.11663235,1425.08475757,210.901,1216.88565119,4699,37.2153,2478.11663235
2426.27181766,0.0,2538.52756005,-483.835281055,-37.3952,194.720162199,1.80794,0.346376759139,37.2294947487,37.5697764572,283.51,37.568,4700,0.99999,2426.27181766,904.835692971,210.968,1122.30403434,4700,37.2284,2426.27181766
2380.76239793,0.0,2180.91519246,-419.278988806,-37.4855,176.086123559,1.74311,0.340828572485,37.3128981979,37.6399107611,283.553,37.6408,4701,0.999981,2380.76239793,789.827723678,210.994,872.518342683,4701,37.3142,2380.76239793
2559.8233444,0.0,2879.16398352,-189.258488996,-37.5612,212.820727271,1.86388,0.353044073558,37.3810792985,37.688550368,283.584,37.6863,4702,0.99998,2559.8233444,1218.36821044,210.999,1070.31173892,4702,37.3797,2559.8233444
2275.08757204,0.0,2573.59567892,-494.315234175,-37.4453,200.383969415,1.7862,0.342932032834,37.2822646014,37.611896875,283.628,37.6131,4703,0.999997,2275.08757204,811.804935875,211.03,947.615208099,4703,37.2837,2275.08757204
2450.52110005,0.0,2027.44996351,-478.066210093,-37.417,219.458849716,1.85347,0.351278644566,37.2512347903,37.5840118532,283.656,37.5806,4704,0.999992,2450.52110005,422.652982195,210.989,699.141950878,4704,37.2481,2450.52110005
2805.55769732,0.0,3408.7847705,-168.921677941,-37.4948,206.431106224,1.67312,0.340235988661,37.3390795018,37.6628861155,283.713,37.6604,4705,0.999994,2805.55769732,707.891323946,210.976,1193.94468353,4705,37.3379,2805.55769732
2711.20746213,0.0,3633.48156035,-412.716838701,-37.5566,215.062014307,1.81298,0.347428983929,37.4028701815,37.7156301426,283.723,37.7158,4706,1.0,2711.20746213,601.267330983,210.972,1120.68468413,4706,37.4039,2711.20746213
2598.93060537,0.0,3842.66650095,-428.821884839,-37.5219,227.306016112,1.98804,0.362786810573,37.3668170213,37.6876827089,283.803,37.6862,4707,0.999979,2598.93060537,951.733458063,211.034,1238.87313562,4707,37.3659,2598.93060537
2568.75993735,0.0,2927.63434154,-295.035489073,-37.5795,253.69831431,1.71192,0.346799414451,37.4231365649,37.7269835836,283.838,37.7295,4708,0.999962,2568.75993735,1570.26866786,211.04,1142.28444558,4708,37.4253,2568.75993735
2690.71258369,0.0,1672.30372868,-302.600227687,-37.5699,213.435871391,1.90104,0.353118990898,37.3961351154,37.7081746274,283.883,37.7056,4709,0.999998,2690.71258369,596.562508684,211.086,642.934482623,4709,37.3942,2690.71258369
2734.76457421,0.0,3714.81695459,-479.46007895,-37.6939,207.17248586,1.63373,0.344299312636,37.5269725693,37.8152222422,283.915,37.8135,4710,0.999968,2734.76457421,1138.38056176,211.096,1412.08561241,4710,37.5262,2734.76457421
2368.56505971,0.0,2921.43629545,-393.690559638,-37.6284,223.310928684,2.14362,0.368082367919,37.4612801367,37.7626539744,283.951,37.7602,4711,0.999969,2368.56505971,829.850433488,211.065,967.906819619,4711,37.4602,2368.56505971
2545.61726901,0.0,2321.28182163,-18.3399398154,-37.6086,223.727857981,1.69492,0.348433596667,37.4408056699,37.7499458178,283.997,37.7503,4712,0.999993,2545.61726901,760.646777491,211.098,706.150127874,4712,37.4414,2545.61726901
2351.07219288,0.0,3221.75059982,-296.962446199,-37.7276,216.554510036,1.61921,0.347099311406,37.5636672558,37.8540653356,284.022,37.8541,4713,0.999996,2351.07219288,1432.54663765,211.154,1162.23038031,4713,37.5638,2351.07219288
2607.84317007,0.0,3057.589617,175.573605541,-37.7115,212.608519243,1.99206,0.369520312638,37.5529928778,37.8478606019,284.048,37.8463,4714,0.999992,2607.84317007,2243.04814929,211.194,956.552649428,4714,37.552,2607.84317007
2362.60951171,0.0,3124.94209301,149.927993105,-37.6463,260.582899934,1.49636,0.349660327554,37.4814376175,37.7862866314,284.092,37.7859,4715,0.999982,2362.60951171,2197.12889577,211.21,948.713246002,4715,37.4812,2362.60951171
