AverageQLoss,AverageDiscountedReturn,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageQ,MinReturn,AverageReturn,AveragePolicySurr,AverageY,StdReturn,Epoch,Iteration,MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQYDiff,AverageAbsQ
0.00501636,164.526893428,123.779,391.587031381,444.324778982,1.32959820043,500.044006293,1.32216,511.165972595,540.357577325,-1.3318,1.32215370265,13.3721474659,4535,4535,564.826054628,41.6097709923,148.317,0.999999,0.0282848872794,1.33003
0.00503416,166.533530082,123.775,397.526107222,487.577646275,1.33301374935,568.324134169,1.32645,547.667171746,571.326558323,-1.33627,1.32643054441,13.6945752045,4536,4536,599.966676767,58.2953947877,148.31,0.999983,0.0285701982175,1.33349
0.00536666,165.612119823,123.765,44.1161377225,322.207510964,1.32609338398,601.792367295,1.31953,535.937733363,568.506190042,-1.3294,1.31958006376,19.8524246215,4537,4537,611.182562469,226.249263967,148.296,0.999987,0.0283650380988,1.32672
0.00542649,159.404395387,123.772,33.3179090722,430.865382016,1.33108146525,599.642037388,1.32453,544.401705458,580.003907782,-1.33475,1.32446550018,31.7740209228,4538,4538,693.951327795,230.827644993,148.334,0.99996,0.0288653785382,1.33158
0.00527936,156.609507608,123.771,48.3536832531,221.757411606,1.33027816096,497.122845407,1.32282,448.434226806,555.729553492,-1.33326,1.32292109295,41.7482057915,4539,4539,671.750265001,181.131989311,148.262,1.0,0.0290442765225,1.33082
0.00521585,161.492338179,123.758,241.828121617,449.569087665,1.3311789189,582.05271205,1.32449,527.833239131,563.979483945,-1.33481,1.32440827749,15.9226725473,4540,4540,593.885382633,114.362795637,148.277,0.999988,0.0285734534097,1.33181
0.00449594,167.917392911,123.783,42.6015806604,430.174100582,1.33309287631,710.588141959,1.32595,569.36509695,637.773286918,-1.33601,1.32601432698,30.0010713433,4541,4541,684.9269948,283.035588059,148.327,0.999997,0.0282639997328,1.33376
0.00509135,166.417093878,123.791,407.854710996,553.545362514,1.32941611675,735.86977474,1.32252,585.224331906,630.294342693,-1.33279,1.32264818486,27.8772454484,4542,4542,722.638189689,118.363145878,148.33,0.999999,0.0287662674818,1.32987
0.00474103,169.43822609,123.764,113.58426274,475.309730155,1.33481441902,609.157689846,1.32762,591.911959381,639.688871822,-1.33789,1.32756166789,18.8947993004,4543,4543,683.075126006,209.199670415,148.312,0.999961,0.0280373585726,1.3353
0.00557194,165.029076427,123.774,14.3667113809,397.695067108,1.33976387965,622.364914423,1.33212,527.833479681,555.799038914,-1.34286,1.33216689214,14.3031303201,4544,4544,602.341206275,218.925601322,148.241,0.999998,0.029330762923,1.34025
0.00485009,162.629746,123.797,12.5373718698,401.060286973,1.33667819423,551.9989077,1.32972,482.581212504,517.035624908,-1.33974,1.3296988133,12.7232048329,4545,4545,545.434939016,196.799734622,148.226,0.999982,0.0281495815542,1.3373
0.00513171,160.421336012,123.813,20.4226343516,258.59154807,1.3417811744,541.012239051,1.33401,480.733251886,522.132660949,-1.34366,1.33402903045,25.9457350734,4546,4546,671.608388985,234.705934088,148.199,0.999982,0.0289353221156,1.34221
0.00485939,161.361640284,123.824,234.892223273,411.571365039,1.34381823494,485.067575056,1.33601,473.617464044,518.94255567,-1.34623,1.33601866037,20.6861477662,4547,4547,610.198367886,89.9953326901,148.199,0.999974,0.0286317970283,1.3444
0.00558477,153.193186211,123.811,93.3022042828,400.709910464,1.33923004512,688.565486898,1.33161,470.861253682,521.577609038,-1.34147,1.33154545159,12.5229123741,4548,4548,542.136252494,210.454253345,148.154,0.999956,0.0294701776607,1.33991
0.00614192,169.043886595,123.825,114.126261496,375.320833792,1.34459679913,642.176861659,1.33714,529.548656347,561.4701744,-1.34657,1.33726583709,13.5179088917,4549,4549,581.247250453,200.360457088,148.167,0.999991,0.0300491016057,1.34493
0.00490634,168.448937423,123.813,374.674147562,494.088137788,1.34063756935,549.118464881,1.33312,531.63446163,562.32849623,-1.34337,1.33303000547,14.7327522924,4550,4550,589.967745409,65.1314988823,148.174,0.999991,0.0288499084199,1.34113
0.0050571,167.428341474,123.838,71.3917278936,395.791498157,1.34607669989,518.005993279,1.33888,522.594574035,543.768812921,-1.34841,1.33888609035,9.77763424665,4551,4551,559.193973225,164.691537193,148.176,0.999951,0.0294197361268,1.34671
0.00536673,171.976334711,123.853,316.826072819,513.009492476,1.34644840761,614.665824991,1.3391,573.718431613,591.089865777,-1.34923,1.33909463263,11.1963875607,4552,4552,623.449357424,116.034929138,148.172,0.99999,0.0299431020192,1.34698
0.00616363,172.970246728,123.859,280.93245726,462.574079561,1.3460198739,548.913967011,1.33855,560.626518377,592.130058643,-1.3484,1.33860757594,18.3498990107,4553,4553,632.52241678,94.2736802195,148.149,0.999955,0.0303434137347,1.34647
0.00558341,175.824710852,123.866,59.2609389682,376.032064342,1.3450370166,551.392336278,1.33731,574.858425019,604.482594178,-1.34814,1.33721083607,19.5953215171,4554,4554,659.798362948,154.314182339,148.177,0.999961,0.0300059511465,1.34557
0.00511104,176.208189629,123.878,110.74407735,353.136460595,1.344597994,575.582347248,1.33713,566.210982189,608.091628766,-1.34748,1.33719079508,27.6197658583,4555,4555,685.432077978,175.924766426,148.139,0.999933,0.0298846562918,1.34508
0.00628021,171.716612328,123.855,24.5098063984,362.741379,1.34453833823,931.274786678,1.3367,547.923764691,574.922187769,-1.34743,1.33679249488,12.3831821798,4556,4556,597.785912069,324.910423886,148.174,0.99999,0.0315483823006,1.34506
0.00570779,174.956731525,123.87,17.363522999,261.581269905,1.34621892393,549.341513721,1.33887,541.831983103,560.256181685,-1.34951,1.33892067937,12.8748351373,4557,4557,595.097557562,198.812256583,148.197,0.999984,0.0303646400244,1.34654
0.00438126,160.564978425,123.869,22.192395629,345.465276545,1.35101419185,481.060028005,1.34402,425.567683883,450.557918654,-1.35421,1.34400398586,13.5290888827,4558,4558,478.892887645,163.789782895,148.218,0.999989,0.0284953616718,1.35174
0.00589179,150.99227591,123.872,294.779768209,371.021560563,1.34467568707,424.114259183,1.33715,371.113388795,402.036585188,-1.34704,1.33713631852,7.2153479229,4559,4559,424.424450213,46.9546774056,148.244,0.99999,0.0307891228921,1.3452
0.00486242,150.82315108,123.879,207.062180973,311.762616632,1.35100787263,364.825525524,1.34378,364.131021827,397.93882698,-1.35499,1.34393947136,8.8481503841,4560,4560,409.943176099,56.0261471503,148.244,0.999985,0.0292620285613,1.35125
0.00533458,143.138395215,123.915,288.502352294,368.772072759,1.34799849097,420.751885895,1.34105,358.973770229,381.820658983,-1.35193,1.34110274972,15.6966697985,4561,4561,487.214211165,44.2155905847,148.273,0.999955,0.0309300921873,1.34854
0.00530969,135.303017577,123.928,160.176456818,335.197861742,1.35167366298,464.339882394,1.3447,323.279810776,397.168566377,-1.35536,1.34468493805,33.1138250899,4562,4562,518.354769662,91.5662419842,148.305,0.99999,0.0302205434357,1.35228
0.00514078,144.568759658,123.935,44.791767309,311.56473254,1.35758956159,518.188144885,1.34957,358.984039309,386.347186276,-1.36084,1.34950286881,19.8815380288,4563,4563,484.197884479,165.131991896,148.279,0.999971,0.0300530548192,1.35805
0.00532334,142.23307595,123.944,33.119360046,295.939252821,1.35267335481,387.381574058,1.34528,363.313239735,380.030099639,-1.35537,1.34529886978,7.99021456705,4564,4564,396.374149036,126.052433975,148.333,0.999998,0.0299343766975,1.35293
0.0061559,146.143530662,123.968,35.7559482237,319.662552227,1.35392576398,416.74392711,1.34672,369.878179996,382.830113065,-1.35629,1.34674892252,7.54682635537,4565,4565,399.82257823,134.068021893,148.35,1.0,0.031036260767,1.35455
0.00590407,154.946823038,123.977,244.720451563,300.000918003,1.35156706573,388.317598739,1.34499,383.20404856,411.012933478,-1.35674,1.34499684424,13.1633886884,4566,4566,444.441152754,46.4381986323,148.357,0.999999,0.0306245155651,1.35212
0.00582832,155.054454022,123.985,115.386576799,296.307048509,1.36101834423,405.857135742,1.35365,394.60385914,412.121402209,-1.36558,1.35368463979,12.4833111585,4567,4567,444.814421667,107.168542391,148.357,0.999982,0.0306173155038,1.36166
0.00569719,154.966528454,123.986,33.131232567,366.639263336,1.36048165348,478.294926724,1.35343,392.172517429,409.83007438,-1.3648,1.35353641715,11.4890843145,4568,4568,445.046139993,152.632470408,148.358,0.999927,0.0301006779283,1.36079
0.00528934,159.183838273,123.972,35.7813334086,326.944761779,1.36030915207,459.122828183,1.35351,413.061649725,424.204136664,-1.36401,1.3535734939,7.09983670724,4569,4569,442.707567163,132.796808503,148.348,0.999986,0.0295372205978,1.36086
0.00569388,143.074500738,123.946,14.3303399787,313.266564503,1.35832430686,457.643544522,1.35196,342.179511945,367.157742221,-1.36305,1.35197182594,12.0798561353,4570,4570,385.186580245,159.935823084,148.364,0.999972,0.0305523815162,1.3587
0.00507147,141.321273697,123.967,29.9993005796,294.481856924,1.36583019694,438.585647228,1.35903,350.594634688,363.16302774,-1.37005,1.35895099209,5.64095311035,4571,4571,373.728288759,158.294010692,148.326,1.0,0.02941767562,1.36645
0.00578953,143.875458108,123.949,163.853913938,335.227109348,1.36496190193,460.78359367,1.3585,357.31954031,370.473683851,-1.36932,1.35852520145,6.40236077635,4572,4572,381.816049148,106.552295271,148.331,0.999963,0.0305850853177,1.36546
0.00534643,144.605141953,123.962,318.893392504,347.741286779,1.36225921466,378.308955068,1.35561,356.015494532,373.221714166,-1.36607,1.3557078667,6.89672402768,4573,4573,387.19523503,20.3236565862,148.335,0.999992,0.0295055478618,1.36273
0.00531782,137.650578803,123.978,101.664127377,348.164395302,1.35882123154,528.316885575,1.35254,310.745109097,381.031424831,-1.36337,1.35247046079,25.9532419787,4574,4574,494.504144292,140.072951268,148.299,0.999982,0.0299604795532,1.3595
0.00578983,137.572727029,123.988,173.625824218,306.321221981,1.36644591407,401.641341107,1.35988,356.7676317,393.128636758,-1.37058,1.35999054395,53.4599342005,4575,4575,606.367962541,90.2403858878,148.297,0.999972,0.0302754437773,1.3668
0.00558453,132.440494434,123.995,68.7650430194,333.257108152,1.36500881631,559.850910819,1.3587,253.459383365,496.489867259,-1.36875,1.35864896225,228.583487099,4576,4576,1292.13868406,156.789710634,148.283,0.999993,0.0307643256014,1.36572
0.00562727,132.068363053,124.005,20.3654340596,282.149577695,1.36580987109,443.248690772,1.35938,298.459165454,322.746745942,-1.36996,1.35940324774,17.3995233475,4577,4577,385.492409126,142.023526741,148.284,0.999982,0.0304100839035,1.36639
0.00685131,142.639146252,124.016,142.805540282,303.994372796,1.3636730531,552.208512208,1.35687,317.926530646,370.337204635,-1.36695,1.35692827552,19.1891446617,4578,4578,400.87122772,124.467827675,148.271,0.999995,0.031427797419,1.36421
0.00546903,147.775976829,124.041,9.22537730441,257.347280511,1.36058931477,377.570815873,1.35345,370.880068578,386.621554248,-1.36502,1.35340448954,6.37402034507,4579,4579,400.038889565,130.536717379,148.297,0.999997,0.0303313819336,1.36118
0.00563741,150.137399823,124.051,67.9849629308,293.069471537,1.35926770879,413.361532339,1.35246,363.610299174,378.838438466,-1.36335,1.35253306555,5.11125262995,4580,4580,387.719869243,116.554376358,148.188,0.99999,0.0303298953265,1.3598
0.00534995,159.151475035,124.067,103.494134106,297.889744287,1.36599623763,386.758549458,1.36011,395.93701257,414.805698682,-1.37072,1.36008462308,12.9145853976,4581,4581,442.016712638,120.280030901,148.185,0.999956,0.0292880218699,1.36655
0.00627209,160.031490262,124.103,63.8800706751,341.254407421,1.36840043251,436.953486629,1.36184,404.269174949,422.050547494,-1.37291,1.36186814935,10.7729278272,4582,4582,455.487736079,119.409669388,148.204,0.999971,0.0308736318087,1.36883
0.00588387,141.66575894,124.123,54.7089996464,334.253828452,1.37122026253,513.593787861,1.36483,67.4550535969,400.07025261,-1.37571,1.36483580807,174.35238211,4583,4583,509.95197717,186.520630583,148.268,0.999981,0.0302109350801,1.37164
0.00538919,127.049908187,124.133,61.2371475604,286.942705855,1.36947098955,485.182802269,1.36347,65.0815655573,349.831860969,-1.37506,1.36349135332,197.365282519,4584,4584,514.004725093,179.197973123,148.263,0.999942,0.0299893545926,1.37016
0.00531433,109.95968757,124.125,65.1604842874,369.081368358,1.36707648923,760.000863061,1.36047,65.8256804728,290.998839398,-1.37238,1.36048708654,213.8594484,4585,4585,513.96451736,243.847267699,148.287,0.999976,0.030229195807,1.36767
0.00505802,103.551983676,124.107,3.67908634663,199.179089519,1.37196115615,853.414670861,1.36677,64.4331899735,265.356980795,-1.37759,1.36683074677,210.790905133,4586,4586,521.809619312,256.312662263,148.287,0.999963,0.0296853739916,1.37252
0.00455305,45.2323322421,124.137,5.92488123776,76.5454125581,1.37237945996,190.955793463,1.36593,48.1744698194,64.2790700044,-1.3762,1.36595302347,9.25420179311,4587,4587,84.6622928386,55.8576095143,148.32,0.999984,0.0298334573117,1.37271
0.00521511,45.9989858509,124.16,14.4436283701,48.2624957024,1.37380820057,197.939900277,1.36769,49.9586672809,65.8464564929,-1.37808,1.36771413742,11.1529364786,4588,4588,98.3182645817,41.8707176831,148.3,0.999983,0.0304465868671,1.37431
0.00534732,45.255040149,124.175,2.55068098316,109.685893862,1.37404491612,393.246882016,1.36765,48.8393828518,64.4491514985,-1.37797,1.36764040765,10.0601141716,4589,4589,91.5060963928,117.653697947,148.278,0.999998,0.0307389886018,1.37473
0.00582129,44.8993191359,124.18,13.3570647193,98.2722575488,1.3704439729,468.088410065,1.36431,48.3566275773,63.7770240817,-1.37456,1.36437277537,9.78091672988,4590,4590,88.1762873099,133.719330662,148.265,0.999991,0.0314326944737,1.37104
0.00580748,75.7843653539,124.199,0.754675737921,138.959781811,1.37143769523,452.417274606,1.365,53.8708546762,169.751084955,-1.37673,1.36495066664,173.929280657,4591,4591,515.071295787,160.333843174,148.229,0.999984,0.0321319564396,1.37187
0.00651997,47.7600678172,124.207,15.3747758118,130.754938464,1.3730333776,392.862818264,1.36572,47.8792798029,71.9880449924,-1.37628,1.36575418815,48.7667441983,4592,4592,465.567033318,126.713313594,148.202,1.0,0.0323313645953,1.37365
0.00553291,41.5664839932,124.222,7.07575776196,58.2749698296,1.37210471034,318.127783841,1.36565,43.1072493733,59.9806419136,-1.37527,1.36575136171,34.9026785008,4593,4593,465.978266657,74.8937052861,148.219,1.0,0.0320629064944,1.37261
0.00600874,42.4689768479,124.213,-1.25218145463,44.3102357472,1.37310244025,190.380116107,1.36599,44.9594758211,60.636639674,-1.37369,1.36601279927,26.1351421447,4594,4594,318.437955657,46.9963291478,148.21,0.999999,0.0336450425512,1.37398
0.00631432,42.3477692934,124.263,-1.23499170399,46.4514934492,1.37385393804,293.255196803,1.36581,44.567282926,63.6229840283,-1.37185,1.3658359152,53.0953431874,4595,4595,620.177731733,65.4937189758,148.211,0.999991,0.0347535390027,1.37445
0.00763514,42.1684514883,124.293,-0.816617463103,23.6863385664,1.36904453582,201.601404993,1.35918,45.739106258,58.6203962167,-1.36477,1.35929602982,8.41161000145,4596,4596,78.0273199906,38.3555105352,148.191,1.0,0.0363654902911,1.36954
0.0077738,40.8146780692,124.319,2.16812065334,33.571705814,1.36262373494,452.824861438,1.35353,44.6397217359,56.0977781827,-1.35771,1.35354284513,6.85600102495,4597,4597,72.8678721074,84.1838185834,148.235,1.0,0.0379071967158,1.36319
0.0083683,40.7024172029,124.336,2.01337602156,33.4724752823,1.35711231678,339.672572698,1.34808,42.0358230265,69.1233433294,-1.35236,1.34830815146,115.289823406,4598,4598,1060.85610993,64.8568066007,148.213,0.999986,0.0387348116249,1.35734
0.00676821,30.0956629454,124.342,0.841146529268,21.6103361885,1.35112516328,69.0290188007,1.34176,31.4580907479,37.7849013008,-1.34273,1.34159868926,2.99917780124,4599,4599,42.9115577932,20.0199587143,148.235,1.0,0.0371579218045,1.35206
0.0076159,29.9195622012,124.356,-0.0684051149553,21.2719546157,1.34174686011,73.8196703539,1.33106,31.5077191844,37.5285637507,-1.32988,1.33110447991,2.88818934486,4600,4600,43.3062850591,20.9025001682,148.232,1.0,0.0387262042296,1.34254
0.0075625,30.1626661159,124.401,0.764913551488,18.699781866,1.33077300653,154.000204042,1.31901,31.6859273384,37.874431514,-1.31535,1.31906879548,2.96689520946,4601,4601,43.0049659822,26.2573629331,148.232,1.0,0.0389881676192,1.33164
0.00781172,30.2021448266,124.386,0.520952639067,25.1259629942,1.31545156161,96.5775446254,1.30227,31.343686245,37.9292246978,-1.2972,1.30226738927,2.94356198262,4602,4602,43.9385441586,21.6204020397,148.253,1.0,0.0412885232201,1.31667
0.00778937,30.1927677545,124.404,2.76221125966,20.5047963715,1.30499251652,50.2946735117,1.29199,30.547913039,37.9350467417,-1.28508,1.29207401918,3.05162146644,4603,4603,42.8872260647,14.3205651382,148.25,1.0,0.0421821830696,1.30617
0.00908444,30.5782666399,124.441,0.052548010525,31.2617958099,1.28566187928,264.578745774,1.26991,31.0755325207,38.5470800917,-1.26182,1.26977843086,3.61203355492,4604,4604,52.3619040271,54.5813908945,148.222,0.999995,0.045406030475,1.28686
0.00958299,32.2040951194,124.428,0.929482910648,21.6696144202,1.27398439219,141.159605133,1.25699,31.6168320268,41.2939129418,-1.24835,1.25706012291,6.63680580527,4605,4605,65.3306436343,27.336542808,148.207,0.999998,0.0465375834152,1.27506
0.0106687,38.9050921454,124.457,2.10405276268,45.1969366797,1.25928153397,406.879427898,1.24042,38.5554669951,54.0036390564,-1.22841,1.24012131574,25.3458900186,4606,4606,259.003315657,85.856135967,148.252,1.0,0.0487568529182,1.26082
0.0093164,39.5055825307,124.507,1.4134928213,31.5830382129,1.24073536249,282.024749284,1.22101,41.4909353921,54.0769004626,-1.20594,1.22099927602,12.9182199132,4607,4607,204.273871761,62.189574236,148.215,1.0,0.0484817024572,1.24205
0.0104049,42.3015579868,124.537,-0.0237525625,44.4346242839,1.21449177994,300.09975494,1.19381,44.1667771703,58.93237499,-1.17986,1.19385951972,8.60627744088,4608,4608,83.3612200818,62.6769322897,148.218,0.999983,0.0507523687394,1.21548
0.0101382,43.8537880536,124.578,1.68032904406,35.4623763195,1.1924350347,397.894333571,1.17049,45.0662112049,61.985219217,-1.15592,1.17030024541,13.7707287896,4609,4609,190.91474615,78.3074656599,148.218,1.0,0.0515206809524,1.19363
0.0106501,45.0428330748,124.635,0.139266897611,25.8179853626,1.17728702698,161.21340715,1.15424,44.4154835333,65.8151514369,-1.1397,1.1542335751,38.8703963643,4610,4610,386.773424317,38.7203676455,148.225,1.0,0.0534525371144,1.1782
0.0119269,76.7768665067,124.647,-0.904697735894,58.6413789411,1.15983458751,421.35037918,1.13161,48.2133754838,158.674785508,-1.11787,1.13132234847,147.987112935,4611,4611,397.680592607,109.253175691,148.195,0.99999,0.0547509691234,1.16102
0.011197,136.661916432,124.705,4.26194962115,96.5579073197,1.14440219574,397.669172266,1.11479,58.1160486694,333.910927059,-1.10521,1.1149560449,119.38874854,4612,4612,417.052068751,121.559456464,148.111,0.99998,0.0550563511334,1.1449
0.0127064,152.249039953,124.754,0.23299266173,99.1322694953,1.13145991129,373.669153625,1.09879,372.704963622,383.117511454,-1.09573,1.09874686188,5.85578047001,4613,4613,398.705378048,117.029251129,148.065,0.999969,0.058092707244,1.13198
0.0125157,152.305864067,124.756,33.7726616904,278.814807904,1.12680960649,465.066240215,1.09222,371.497023437,386.302540355,-1.09422,1.0921287762,5.82283656288,4614,4614,403.106492796,142.038919941,148.073,0.999962,0.0582443403642,1.12684
0.014199,153.552906665,124.776,6.52633280814,190.104907355,1.12537222928,400.799068451,1.0886,374.390521811,388.899588707,-1.09936,1.08847746367,7.97836951285,4615,4615,406.557801439,149.4027906,148.056,0.999996,0.0628800817586,1.12572
0.0127455,57.8517219651,124.775,123.901682748,298.292567794,1.13091658342,456.304581001,1.09294,46.934629885,102.895579658,-1.10049,1.09313360072,108.64414234,4616,4616,447.988819449,124.636939855,148.157,0.999984,0.0608824092783,1.13031
0.011887,50.0650730024,124.78,3.22875912914,94.4535206558,1.11803568579,434.813720105,1.08146,47.5129959896,81.0060455912,-1.08575,1.08138935521,79.7429965449,4617,4617,468.416384251,141.087319878,148.159,1.0,0.0582641674688,1.11792
0.0100205,46.4782431181,124.805,0.0183696293126,42.4820684462,1.11394517933,177.0119659,1.07904,46.1057621519,69.8547897449,-1.08135,1.07890676447,49.1172031053,4618,4618,463.289435213,41.5543407721,148.175,0.999993,0.0549481132294,1.1135
0.0105517,47.234034768,124.803,2.92226360286,106.833931899,1.10514607461,406.956345244,1.07056,47.4289465499,72.3922191651,-1.07278,1.07038572579,52.9202279127,4619,4619,452.177857686,123.195547576,148.184,0.999999,0.0558038666359,1.10521
0.0096774,47.6429196727,124.806,-0.837489554281,76.6174543926,1.09886673662,467.37578692,1.06872,48.7844363861,73.3235787287,-1.06999,1.06874576694,63.0629805689,4620,4620,456.366351442,126.729667712,148.183,0.999973,0.053339301577,1.09855
0.00929269,69.0793285152,124.808,1.30238137838,69.7629018669,1.09048624599,478.241446034,1.06089,50.7395566472,139.753417497,-1.06126,1.06089468971,148.188642185,4621,4621,466.986067298,109.514842331,148.199,0.999984,0.053216049789,1.09034
0.00974704,165.714759035,124.797,2.50454597047,150.538622922,1.07876053527,438.813942616,1.05108,433.199413693,452.647818538,-1.05373,1.05096438199,7.43381095653,4622,4622,469.19202648,152.758385638,148.186,0.999989,0.0537155588251,1.07918
0.00919812,156.468830554,124.763,34.0131623558,332.369546071,1.07409555124,497.457548799,1.0466,70.1452337656,423.759962547,-1.0476,1.04646395084,101.730876652,4623,4623,469.007550082,153.458111759,148.183,0.999994,0.0530570774859,1.07452
0.00902304,159.221622012,124.739,25.2679826977,249.124044702,1.06889193473,460.861597353,1.04496,75.6849239698,440.298107499,-1.0463,1.04470827464,81.7496328912,4624,4624,476.357554743,172.452307826,148.192,0.999973,0.0508658499076,1.06952
0.00782053,99.9501052335,124.727,4.65576213556,128.04813504,1.06055891662,368.023999384,1.03567,54.0754868746,240.609992264,-1.03511,1.03565912101,193.552784246,4625,4625,467.112702717,135.127219171,148.21,0.999995,0.0490420951745,1.06087
0.0082196,104.810722372,124.7,2.37471538027,128.339099239,1.05701972978,532.293481978,1.03117,53.4717929244,256.978395786,-1.02828,1.03125180935,195.875392282,4626,4626,474.790805776,164.658662286,148.215,0.999993,0.0489269517549,1.05747
0.00767846,113.956090333,124.697,0.582976057021,142.316466877,1.04326303177,477.262513375,1.0188,53.6426173262,285.887445138,-1.0171,1.01855506147,193.744105933,4627,4627,469.70731637,160.890617393,148.215,0.999982,0.0480533356024,1.0439
0.0082797,158.429924497,124.686,0.0595353299273,123.074153064,1.04028560972,488.984942909,1.01553,74.8808140922,439.96066813,-1.01282,1.01556548301,82.5618523401,4628,4628,472.672226798,186.938941179,148.217,0.999946,0.0485659399141,1.04073
0.0075401,159.782817465,124.676,19.8052171496,273.636450995,1.02646644678,487.570801795,1.00156,69.4113502946,439.337294081,-1.00014,1.00151875782,84.2283790459,4629,4629,480.658796172,182.875933464,148.216,0.999981,0.0479562371654,1.02694
0.0079716,158.932552007,124.655,22.4024970209,197.818436195,1.02661939676,476.658989166,1.00352,403.739540589,422.044262689,-1.00226,1.00334371027,8.91153660027,4630,4630,442.539611843,183.733948707,148.267,0.99999,0.0481375513385,1.02702
0.00725938,165.593414092,124.647,12.476334959,281.669595616,1.02361668025,473.120923347,1.00213,320.22050509,454.283176443,-1.00086,1.00219489478,19.8580696649,4631,4631,487.08790012,172.572423421,148.274,0.999987,0.0457899193737,1.02393
0.00670805,166.153775265,124.654,18.5348564223,207.907146433,1.01346215831,450.76640213,0.992279,432.123646614,455.238766606,-0.991055,0.992203130702,7.63241559021,4632,4632,473.457474122,171.617631392,148.262,0.999983,0.0449904395113,1.01366
0.00701541,150.47023647,124.626,9.02554512253,241.904954596,1.00353580537,437.115918843,0.983902,366.836943613,391.712983545,-0.982182,0.983787937061,10.5167449074,4633,4633,414.384548174,160.95669538,148.254,0.999968,0.0457820881461,1.00393
0.00711287,151.266736285,124.622,7.18766214781,332.477294688,1.00105451708,460.729217511,0.981728,378.195203958,394.862124581,-0.980643,0.981631042001,8.22762396583,4634,4634,410.560560404,146.334776029,148.273,0.999998,0.0451541947289,1.0017
0.0069085,149.512122481,124.598,22.4472301452,300.770133694,0.992905773699,463.585498256,0.97364,375.976966828,393.750567441,-0.972597,0.973737575708,10.1378224336,4635,4635,420.058307261,146.760587422,148.279,0.999981,0.0449299323165,0.9932
0.00721834,149.014533553,124.616,11.7978825449,233.232989078,0.994393075183,436.544995351,0.975698,373.60253895,395.900701247,-0.975762,0.975564142983,10.747583521,4636,4636,422.154114137,166.305745531,148.274,0.999985,0.0448937894629,0.99493
0.00676209,150.730392922,124.62,129.838222735,281.285061733,0.990554232439,372.50941231,0.972325,385.68696715,396.109382929,-0.972672,0.972349495477,6.97721006475,4637,4637,418.405073305,95.7169490013,148.266,0.999995,0.0437559695292,0.990923
0.00701373,153.719626429,124.612,192.713510022,327.13354302,0.984189980156,418.155312661,0.965277,384.401288284,396.433733813,-0.966865,0.965211031099,8.51248124047,4638,4638,418.300382837,75.0835100653,148.286,0.999975,0.0444898708406,0.98452
0.00676137,152.447145637,124.606,21.3207528147,268.874390364,0.984931603875,416.27224191,0.967417,371.770502361,386.719461068,-0.96881,0.967219679309,8.38241598049,4639,4639,408.696081941,128.784529855,148.285,0.999978,0.0439305318546,0.985839
0.00638304,152.142175148,124.622,2.9907610519,164.863779897,0.98293597278,390.347997293,0.96456,370.631398105,383.494428312,-0.966528,0.964477444353,5.88951528475,4640,4640,407.098665744,161.062275703,148.284,1.0,0.0426517729378,0.983313
0.00713601,152.712258243,124.623,22.3487474988,262.938301061,0.977589417514,467.129204613,0.959901,387.540688733,403.628159994,-0.962256,0.960043391829,9.22790092317,4641,4641,430.993386793,173.515718756,148.409,0.999987,0.0434003507145,0.977835
0.00671448,151.737127443,124.619,74.3513131343,273.660156479,0.979341577363,416.452790242,0.96258,378.206840558,387.564109116,-0.965855,0.962551632308,5.44353286083,4642,4642,414.541052709,120.939094387,148.442,0.999976,0.0422008683455,0.979978
0.00662951,152.60760993,124.623,4.56158738938,181.958496036,0.97528368775,389.519273525,0.96036,384.461069693,393.077248983,-0.964254,0.960404847206,4.23613285619,4643,4643,403.502088909,153.881243667,148.467,0.999975,0.0424226214024,0.975658
0.00614662,154.339900232,124.654,40.8322581497,315.287634867,0.98312403179,465.912613283,0.967569,387.361006498,406.427151704,-0.971107,0.967437981446,11.4461068546,4644,4644,426.516650052,126.086015997,148.491,0.999999,0.0417356381427,0.98371
0.00667413,155.31858854,124.628,91.5074907582,306.880168233,0.98691931156,400.319668235,0.971891,389.076851438,411.770363279,-0.977612,0.971842809299,11.3933692497,4645,4645,435.011812996,107.522437222,148.496,0.999968,0.0423839118593,0.987532
0.00662719,155.079969849,124.632,38.6893854625,276.113880921,0.985397715223,430.920864428,0.971735,382.135439777,407.042559487,-0.977079,0.97170372563,12.0677188379,4646,4646,427.86391927,122.15294694,148.482,0.999987,0.0417768308859,0.985922
0.00598977,155.947287793,124.63,8.80580149419,301.486753312,0.993520480734,545.508982585,0.981712,386.607319791,415.340525464,-0.987732,0.981701989906,14.5387845462,4647,4647,436.161851473,178.433436926,148.493,0.999999,0.0413438268161,0.994132
0.00586158,151.070045859,124.65,41.180761898,302.988524164,0.991400112788,530.455799949,0.97907,370.44430927,378.502357723,-0.985348,0.979121370326,5.08672845308,4648,4648,395.232500779,148.571617078,148.532,0.999981,0.0406022997329,0.991886
0.00627913,155.447630008,124.651,30.97692172,192.983408079,0.995224839808,407.082510237,0.983541,403.053459653,422.665141124,-0.990567,0.983506856389,9.47627643265,4649,4649,442.253746456,156.779943053,148.592,0.999997,0.0411437037096,0.995801
