AveragePolicySurr,AverageEsReturn,MinReturn,MaxReturn,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,AverageDiscountedReturn,AverageReturn,AverageQ,AverageAbsY,StdReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsQ,Epoch,AverageY,AverageAction,QFunRegParamNorm,Iteration,AverageQLoss
-437.786,20.9583982777,84.5160104033,1011.90763044,14.3730351212,135.237848468,27.623799934,90.8702988873,339.936917247,420.943,421.107271126,346.621391747,3.1425994875,136.664,421.702,1831,420.985802808,0.50589,337.445,1831,1306.89
-438.561,28.2954405395,188.644021157,721.727305677,14.6579784421,135.843965112,33.9161989433,115.761153471,286.351709466,421.945,422.048294427,133.344144761,3.23035870217,136.709,422.74,1832,421.941795179,0.670527,337.487,1832,1344.81
-438.135,29.5722629234,151.065826031,953.915013512,14.1978534094,194.770005418,43.7280506155,156.25840407,455.288355379,421.66,421.788556297,211.486674591,2.94710561063,136.755,422.466,1833,421.636826728,0.854527,337.567,1833,1232.11
-438.346,32.1255958675,33.2819406886,948.940665215,14.821132268,323.239408195,62.5530670596,72.4656475205,212.638424763,421.186,421.423749204,264.343814635,2.78098980811,136.741,422.08,1834,421.20844303,0.783212,337.656,1834,1356.07
-439.423,32.721616952,215.550686619,536.857811045,14.799283762,526.151519377,88.3122007039,138.923935276,340.89048613,422.741,422.875888919,65.9966088517,2.99511189245,136.747,423.56,1835,422.713671621,0.66144,337.763,1835,1332.84
-441.513,22.4946711838,85.1951082016,513.077549208,14.4326659594,167.789104954,36.4769534864,113.177946179,237.147433025,423.768,423.863941262,79.6774928071,2.57262186598,136.768,424.608,1836,423.71532745,0.630179,337.804,1836,1275.95
-437.952,49.6292067108,91.5265563654,750.96425761,13.9892092283,412.767233927,88.7659219853,103.579979139,188.352208038,422.414,422.476585754,79.1837216921,3.10587950934,136.759,423.238,1837,422.342999048,0.676608,337.922,1837,1207.06
-438.524,60.8150874092,108.024606424,1235.85217139,14.5550716323,454.914791813,113.882494265,129.973575529,404.184878886,422.859,423.023411093,269.336728887,2.79551803019,136.797,423.688,1838,422.865824296,0.778358,337.979,1838,1347.57
-436.9,67.7939649734,78.6979384683,1109.47392663,13.8232912547,543.915806639,117.315200193,120.098749115,347.853218024,421.013,421.12608462,218.465107922,2.29933968833,136.812,421.849,1839,420.97702555,0.944327,338.077,1839,1206.57
-435.336,201.319178671,208.741026086,1050.85417218,14.2140573279,485.32167862,168.935937195,135.040248438,387.960603682,419.124,419.283599924,204.732135337,3.42956853476,136.847,419.947,1840,419.138152352,0.825683,338.188,1840,1282.5
-435.759,53.8606261901,941.324491941,1552.00513585,14.2376703414,179.922029758,65.6072836674,108.913480081,1056.92658448,419.778,419.95257725,158.083601921,3.31630364701,136.883,420.645,1841,419.773308053,0.425131,338.269,1841,1319.65
-435.23,115.496851037,78.6348524716,962.607172889,14.0705443661,663.605155752,173.079954443,152.441018671,497.830685842,419.077,419.277126026,190.853252128,3.11910596936,136.893,419.899,1842,419.093887527,0.989297,338.369,1842,1222.39
-433.231,122.0999663,298.032917642,1998.18621926,14.6254032396,659.675354002,158.239074911,158.926495086,825.856839147,417.925,418.096357213,462.313237521,4.08833129548,136.934,418.675,1843,417.958662919,0.968642,338.406,1843,1328.9
-432.917,62.4291928007,227.448592917,1769.79424887,14.8136251582,343.297178056,88.0573171923,156.340808792,402.727983377,416.707,416.790797153,254.539809851,3.83303286645,136.973,417.64,1844,416.652223887,0.982921,338.439,1844,1399.58
-433.573,104.357540816,131.605451011,1790.41152761,14.4257757584,444.115373065,136.108449934,149.034925981,714.886926815,417.454,417.558701755,462.791943805,0.138646953169,136.987,418.227,1845,417.437768642,0.97438,338.529,1845,1332.62
-433.782,197.877931673,315.706680253,2243.55119984,13.9821441211,745.919717106,258.349757754,190.183849377,1161.50871762,418.88,418.984376483,581.767984027,3.50619265381,137.002,419.641,1846,418.852446397,0.985213,338.613,1846,1273.88
-431.314,95.6107744896,77.468704966,2182.84329505,13.7547322587,665.201140544,165.430120023,153.482554982,993.280166991,415.743,415.87899906,702.616857698,3.10597898276,137.048,416.484,1847,415.732311787,0.958345,338.698,1847,1209.35
-432.128,110.072680696,305.293579441,2826.0374641,13.8505807416,528.52251548,145.986319732,183.11282614,1276.94123585,416.732,416.918516257,742.060800671,3.06747139422,137.059,417.501,1848,416.745969735,0.931857,338.747,1848,1241.88
-431.233,219.888943645,606.223097538,2509.28345864,14.0085656308,1158.2874745,369.109927594,179.095855421,1651.58806521,416.075,416.156230674,628.57827239,4.16477929777,137.098,416.855,1849,416.021437962,0.956873,338.786,1849,1286.74
-429.753,76.1291522318,314.642017958,2195.69501306,13.5050303549,329.78353726,99.6576723228,154.296992901,1066.30407079,414.296,414.462286849,518.4159428,2.88743189397,137.136,415.216,1850,414.294201626,0.784288,338.848,1850,1183.52
-430.175,37.1014497127,747.108495685,1977.8098431,13.6118382204,164.654274603,41.9849678029,171.872103607,971.856449494,414.619,414.766823772,231.903680845,3.77538573148,137.174,415.497,1851,414.608179525,0.759973,338.917,1851,1199.77
-427.288,48.5482664569,279.270359216,2315.51210655,13.878237423,558.762730246,97.2372849266,164.372825482,1228.85897172,412.374,412.473734714,537.486833594,3.9438039776,137.202,413.111,1852,412.316165951,0.809878,339.028,1852,1293.21
-427.872,56.9146584119,463.813940077,3026.70062012,13.3232089575,628.226186914,119.711167505,175.542367485,1129.00257024,412.543,412.630471898,620.143525485,4.03322311091,137.221,413.31,1853,412.492714748,0.785827,339.138,1853,1117.16
-427.792,59.5296275332,763.476043959,2887.22323516,13.1340768829,601.843507253,127.190652932,168.981472182,1212.26430397,412.854,412.946854007,459.873832927,4.3151710833,137.31,413.619,1854,412.830175652,0.808245,339.213,1854,1150.93
-428.967,56.9718017762,224.326919378,2541.72948779,13.2920444889,513.028699777,117.279359635,141.13038909,1408.51691796,413.652,413.755919125,574.032021388,3.83818741706,137.322,414.461,1855,413.639892591,0.675937,339.275,1855,1152.97
-427.688,53.4028666804,712.902460996,2609.15981011,13.2443367315,451.511807983,91.6428472507,164.708352079,1131.96171015,412.478,412.578351812,480.099751187,3.51212925442,137.324,413.283,1856,412.453898703,0.608788,339.379,1856,1124.11
-428.544,30.1522455049,612.840246786,2983.40097972,13.3938545431,153.678027648,39.4168264214,202.665178342,1065.42679793,413.115,413.245853591,620.198575301,4.34826684413,137.312,413.817,1857,413.135979722,0.79412,339.513,1857,1203.44
-428.33,33.9682912094,1506.09703593,2892.25785374,13.4559414639,407.229679196,70.123378644,200.724980397,2317.0661662,412.63,412.685892186,447.826114662,3.30324311774,137.357,413.427,1858,412.577470451,0.867028,339.625,1858,1180.98
-428.355,32.3190427806,779.943390802,2745.08400109,13.5458523249,224.727656026,49.5416750818,201.318172908,1244.27327404,412.381,412.534396948,536.393770232,4.08069106029,137.388,413.222,1859,412.413535268,0.825543,339.754,1859,1187.94
-428.334,47.2764306524,991.03636748,995.253956866,14.0038494446,247.066977083,66.9322791587,100.217592691,992.942595153,413.468,413.58083321,1.15444756419,3.64900337022,137.483,414.164,1860,413.479208686,0.248466,339.852,1860,1301.65
-427.528,31.9893847536,282.776688072,1619.87327851,13.8345551297,299.062884237,56.2696990679,167.491034615,775.825730408,411.688,411.745905695,380.474756828,3.95155319313,137.469,412.379,1861,411.664143979,0.752893,339.954,1861,1239.28
-428.696,23.3559742358,991.662705025,993.852315147,13.7166987764,175.169027669,36.5681872018,96.6095211715,992.923553828,412.339,412.452025949,0.79796777812,3.96010789854,137.495,413.107,1862,412.330124395,0.254165,340.042,1862,1198.13
-429.068,37.8280275657,274.290374326,2589.08864224,13.5839041081,502.291064857,86.125494139,166.377105113,862.757425487,413.143,413.233694048,568.889455332,3.38947058924,137.519,413.934,1863,413.099255678,0.766264,340.139,1863,1186.56
-429.639,22.3734106585,301.648110555,1746.48299096,13.9146723552,301.669034237,41.2444139632,183.456703381,764.012665395,413.115,413.247741308,376.184341103,3.57008637268,137.511,413.86,1864,413.078047995,0.779244,340.225,1864,1233.46
-430.054,24.0500246031,288.98314605,2697.68445916,13.9093629276,102.019054757,24.1312704977,156.64228038,1144.17044115,413.942,414.085356412,658.839605395,4.19701181593,137.512,414.713,1865,413.968070109,0.70283,340.318,1865,1313.47
-429.988,37.783375485,263.897443918,2694.90943007,13.3461468,247.013243808,49.5061081419,143.477668578,751.252604086,413.986,414.099830414,571.157685763,4.2926235205,137.55,414.851,1866,413.980921357,0.637246,340.437,1866,1181.71
-431.055,35.6679686969,265.253714946,1510.5743507,13.459053255,231.56222852,54.244609693,154.759211897,701.913343393,414.493,414.677371215,371.054560215,3.2258779413,137.594,415.364,1867,414.504225291,0.727675,340.53,1867,1132.88
-431.812,37.7533932625,283.112575689,2515.31782291,13.8778188821,254.802191717,62.5252897292,132.937185113,959.145110037,415.065,415.177759421,583.019223441,3.50049711875,137.632,415.952,1868,415.020121217,0.459605,340.625,1868,1229.1
-431.969,36.8478544746,271.867348868,1643.11364976,13.7394113287,544.027202251,88.8320706266,156.456986869,722.052755807,415.388,415.557844196,397.269706831,3.13151257108,137.659,416.192,1869,415.420970479,0.77626,340.679,1869,1177.44
-432.983,37.7929096513,396.12550092,2402.69374751,14.1637228249,399.097065205,71.3365455096,178.975841188,942.271717185,416.072,416.222480487,479.797551175,3.88962229192,137.644,416.933,1870,416.045365132,0.793832,340.784,1870,1288.5
-434.092,38.5107425016,248.891560037,2553.0614659,14.0250828895,689.27543376,110.377918875,155.695151387,847.254590559,416.711,416.887296165,647.92438094,3.71161962084,137.656,417.639,1871,416.746047243,0.795247,340.936,1871,1236.55
-434.051,48.9807466621,213.485930634,1051.76829001,14.0191150611,501.937118712,101.263477443,123.456134256,259.609926061,416.83,416.973458617,99.0122170838,3.89269508067,137.684,417.691,1872,416.778151725,0.696244,341.053,1872,1258.6
-436.621,32.6229341818,276.186704108,2494.30285226,13.6809661038,472.791960372,74.4831570502,166.684613836,1088.291127,418.792,418.971600156,606.182911089,2.85378484717,137.736,419.647,1873,418.816847407,0.74546,341.132,1873,1196.62
-437.715,23.2637918318,315.328689725,679.178952502,14.0975475375,165.738407071,36.4007180723,151.805875653,457.144567254,420.68,420.792268187,103.158065991,3.13531225248,137.759,421.588,1874,420.625093339,0.754096,341.251,1874,1313.97
-439.049,32.9116175244,337.839012524,1043.21540603,14.0361563828,317.964485442,63.7364478604,159.06911021,540.795139683,420.759,420.921149725,154.590817247,3.62429473661,137.766,421.64,1875,420.766514567,0.758148,341.346,1875,1279.0
-440.257,42.6246241111,269.579987843,696.548577466,13.7386823466,541.866063775,96.0117748139,154.588436288,480.592845876,422.712,422.874535601,103.184335269,4.15582031457,137.815,423.595,1876,422.726966973,0.754886,341.409,1876,1210.99
-442.813,23.1410959919,234.063693677,1091.55488669,14.3396153367,269.980004552,40.6626361574,144.821633711,516.525052605,424.765,424.935563654,260.124301861,3.04279595569,137.837,425.563,1877,424.78137207,0.703072,341.5,1877,1320.8
-443.938,26.3618835962,239.797910574,759.063831646,13.9925557772,246.79521667,41.3233487571,142.05390299,438.332173943,427.44,427.548915905,109.292602129,3.87642769391,137.876,428.154,1878,427.419463805,0.700462,341.571,1878,1322.9
-445.362,30.7420662167,999.988763511,1033.42205783,13.9759403328,213.521022161,39.8521773015,111.005574623,1007.7995148,427.348,427.473116452,8.79925725763,3.30280286343,137.919,428.122,1879,427.362009373,0.149611,341.661,1879,1263.93
-447.16,56.1053718801,269.441069749,399.20887543,14.3381308522,312.147897299,83.3715901612,132.886868368,318.708121293,429.178,429.336491418,30.9488981684,3.42566113002,137.964,429.979,1880,429.181600487,0.645682,341.765,1880,1368.63
-447.045,32.8900847678,45.8621259727,995.021717274,14.297059184,286.260366938,48.3859282483,91.211346097,907.779995675,429.313,429.455779244,272.563710985,3.11938102146,137.971,430.086,1881,429.321033878,0.262978,341.845,1881,1362.57
-447.796,20.8107236459,279.008428745,492.036462396,13.9261950683,119.696792294,26.1138006216,141.219625048,394.334848743,430.271,430.470006322,51.142390429,3.172546724,138.01,431.09,1882,430.338596486,0.672436,341.962,1882,1229.84
-448.685,35.742095448,269.651478241,414.439790972,14.6191705786,260.790705759,54.2742856649,136.355333268,315.165714286,430.936,431.082842719,29.0556772555,4.16574627452,138.026,431.733,1883,430.935873191,0.731468,342.098,1883,1386.79
-450.569,33.5245219157,125.536537209,497.270425336,14.6492547744,410.708515242,74.8366147519,94.7583290893,168.420246521,432.182,432.3473988,59.4878807829,3.41945321352,138.053,432.965,1884,432.232917019,0.42276,342.214,1884,1345.6
-452.224,27.528008687,341.657957447,1017.38671222,14.7355173864,267.654057164,43.7341609287,132.104263623,567.874306861,434.89,434.991454759,254.558457584,3.14636466519,138.09,435.666,1885,434.884215964,0.512493,342.268,1885,1399.99
-451.751,25.5417540203,270.66460795,404.557984073,14.9304977034,219.890821286,36.8600913739,135.823575373,314.025642584,433.907,434.051151384,29.3256113014,1.8009051392,138.1,434.873,1886,433.915284135,0.707583,342.365,1886,1499.21
-451.576,21.0113557399,286.562982859,500.863916658,14.6976706124,112.642339451,24.5595586083,131.322325156,338.646811607,434.043,434.210114258,40.3709712657,3.60424277205,138.12,434.879,1887,434.059210696,0.648956,342.483,1887,1420.52
-454.263,17.5061476702,251.639091739,488.950687249,14.9239066626,68.6237036842,15.2914126023,133.229576402,342.802909378,436.675,436.778316314,48.944476672,3.95788722193,138.132,437.45,1888,436.678909169,0.654882,342.543,1888,1453.61
-456.188,37.2623762649,271.38331777,414.567092528,14.4542364887,426.56853516,79.4744784785,131.608313691,314.228181045,438.324,438.474882198,28.0645470451,3.54227132223,138.158,439.168,1889,438.360384886,0.66997,342.61,1889,1367.97
-456.975,44.204224615,270.696195784,430.265757127,14.7412420725,328.033941987,73.7040021308,135.324764159,340.124906555,438.405,438.551363377,34.451175133,3.89410400783,138.187,439.197,1890,438.424635236,0.693746,342.621,1890,1433.03
-457.439,24.2397740522,301.054027771,1017.56878207,14.7261128555,141.33095698,30.5729687297,134.840515381,376.743705263,439.083,439.194163873,110.234774626,3.36297756138,138.213,439.908,1891,439.076978865,0.660763,342.761,1891,1427.78
-459.123,45.8861763254,290.361069397,1856.57668365,14.8874482364,349.78764993,77.7448157282,127.810258428,996.980578009,439.885,440.10610501,335.345151554,4.0968359981,138.328,440.807,1892,439.945609965,0.459976,342.886,1892,1447.24
-460.738,67.6364634905,354.601502276,2644.72508216,14.7840617563,886.901116672,171.661302476,163.671080419,1885.23094636,441.949,442.027490143,851.540154928,3.27304340828,138.294,442.777,1893,441.895144502,0.782701,342.939,1893,1406.26
-460.642,39.2253350309,243.869135471,2779.85924654,14.8284606943,351.315110304,65.0231170856,159.698968047,1325.74955225,442.249,442.516116849,1035.3487773,4.20489958047,138.309,443.084,1894,442.360731862,0.780386,343.067,1894,1407.22
-460.727,37.0132247994,333.791889095,2782.29131189,14.6896876518,301.165298135,54.1069523764,166.860267468,1365.86447944,442.736,442.850163702,877.548258662,3.13673711649,138.329,443.587,1895,442.686089985,0.786404,343.191,1895,1347.04
-462.256,35.2871293359,519.451209647,2475.98222945,15.2563713825,247.928073675,59.9060638992,170.307888156,1255.71671176,443.302,443.493081951,578.876059816,3.48072798702,138.33,444.134,1896,443.307836909,0.72996,343.305,1896,1500.19
-463.361,21.6110921303,304.205162718,2375.81999278,14.9341731275,87.9936993094,21.6863677205,156.352126936,811.405573419,444.572,444.828282527,538.983900479,3.66626908719,138.38,445.425,1897,444.60091635,0.704147,343.384,1897,1410.02
-464.696,37.7641986064,520.035399645,1487.73001987,15.0935990424,310.932156605,58.6436089503,162.43156631,799.169055129,445.845,446.041263537,266.130437064,4.03499690699,138.376,446.772,1898,445.8632871,0.599306,343.477,1898,1461.98
-465.439,28.0583778369,546.504033187,2567.42441441,14.9896027709,226.781142521,43.6179156454,179.668557636,1181.967443,445.76,445.969471833,660.944918233,4.00377915358,138.419,446.688,1899,445.744612432,0.741383,343.576,1899,1395.32
-466.13,40.5151238529,489.615926966,1315.66922859,15.3285698172,295.568766448,64.6243202059,184.243097843,595.576171288,446.946,447.170307534,173.881611264,4.15223127976,138.459,447.835,1900,446.998300938,0.731523,343.775,1900,1492.59
-466.448,24.3317416685,534.13270056,1235.1072668,15.1705704643,156.431515875,29.9128802147,184.361604714,592.816469358,447.719,447.927628818,135.994309754,3.87572630765,138.457,448.723,1901,447.64970652,0.740529,343.899,1901,1471.36
-468.908,23.0608650908,56.9300609102,2454.22949362,15.5864678779,246.801676976,38.9086393275,154.807150856,1124.04839162,450.101,450.343686378,619.830427523,4.11893340806,138.477,451.002,1902,450.134766364,0.657816,344.008,1902,1556.38
-469.779,30.0828172369,305.794574985,2142.55376461,15.6785879516,257.937389873,52.0693268117,157.201999641,723.226088967,450.142,450.42773936,425.264833914,3.78809320018,138.506,451.169,1903,450.247092132,0.668661,344.087,1903,1586.93
-470.455,39.0458103076,55.0384499727,565.063277055,15.3868002401,435.344284133,71.7343741179,108.387370793,269.567814734,450.816,451.022498901,222.213103645,4.16621875005,138.513,451.746,1904,450.829492701,0.675299,344.208,1904,1504.56
-471.534,41.3591045193,304.421372978,1243.16219519,15.7956518366,308.44333488,63.5465335758,154.93353194,559.484327472,451.522,451.717489709,215.960817729,3.45940596359,138.532,452.44,1905,451.527534401,0.691001,344.269,1905,1601.04
-473.089,19.14469744,278.033022161,1790.2768272,15.6187801049,132.860593668,21.9917121057,154.203896505,611.890227007,453.214,453.414530179,321.427474774,3.49580746476,138.588,454.187,1906,453.235103411,0.648697,344.365,1906,1525.39
-475.027,20.7163510487,227.400979403,766.975039897,14.8132276013,99.3801768731,25.4090665018,154.549204048,393.573028753,455.725,455.915799446,135.413946602,3.40709047167,138.594,456.597,1907,455.755028814,0.723034,344.439,1907,1385.38
-474.733,25.5880944415,291.984794762,1017.3329688,14.958114929,251.188415969,39.7820121766,129.241213167,745.061661857,456.264,456.398567651,297.071202553,4.47469745247,138.596,457.065,1908,456.263449431,0.450325,344.511,1908,1393.81
-475.373,23.5612287074,362.520018266,829.604875511,15.5716795292,105.68054411,24.5500310014,171.129695058,437.095957775,455.776,455.914321899,85.0232180082,1.8023042521,138.609,456.64,1909,455.808475162,0.691924,344.596,1909,1592.46
-475.073,34.1285322643,206.142345421,1037.22442859,15.6859844473,322.992005032,55.7093168649,163.439817577,449.322823135,456.306,456.389939315,159.546822063,4.30822707312,138.591,457.111,1910,456.281032354,0.724072,344.683,1910,1548.25
-476.526,36.0457618753,374.60141519,1016.32727816,15.3557187857,506.8958349,76.1550085237,157.113955709,634.277668475,457.711,457.845141613,203.564261078,4.3279187769,138.632,458.518,1911,457.718110808,0.681292,344.789,1911,1466.35
-476.521,34.4387501218,311.840387561,1016.29123774,15.3587180672,377.976029362,62.0903129426,137.449350594,607.732597275,457.901,458.037458688,281.878137434,3.46208316157,138.625,458.742,1912,457.854929701,0.510694,344.856,1912,1501.74
-475.717,52.7034002037,281.760623364,1017.21567802,15.5702391561,575.288873941,107.349841557,125.18049036,440.15403656,457.078,457.261741596,264.253465877,4.08349504292,138.613,457.985,1913,457.120401332,0.515942,344.934,1913,1475.97
-475.963,41.3447305763,256.820453808,1016.79185685,15.6578688875,243.263672674,60.5048804604,121.616530617,572.875748555,456.843,456.953601898,362.191352155,3.53924469632,138.667,457.765,1914,456.793359147,0.477622,345.088,1914,1542.69
-476.122,27.8390560156,201.224104287,1101.17655484,15.9020240332,271.779062649,50.9289254702,146.585757498,422.928587757,456.621,456.768744925,220.034469009,2.64712244659,138.71,457.553,1915,456.63947552,0.8154,345.232,1915,1555.3
-475.847,22.4579086084,5.84241361279,343.535876731,15.5844691592,108.944480767,23.8600402743,31.0384634277,45.5140642009,457.121,457.226467997,67.4278543743,4.23348628733,138.706,457.997,1916,457.085623905,0.611607,345.358,1916,1541.45
-477.086,35.1459878749,190.08718234,1026.88354501,16.0668928405,212.232990723,41.2182190128,125.908341614,248.982583338,458.018,458.184753714,95.8623041135,4.4089296222,138.717,458.831,1917,458.064042383,0.795705,345.494,1917,1693.97
-477.32,28.2490066014,188.47818657,736.511213313,15.3465710317,232.393060972,48.0368490737,127.958706275,251.841367209,458.558,458.611615504,86.1687662276,4.11004410827,138.71,459.345,1918,458.506453885,0.811047,345.61,1918,1445.46
-475.669,45.5871074467,238.257352202,578.888900429,15.6548725315,318.348405066,70.9978630015,135.618622543,298.716655526,456.939,457.094389034,69.4222266056,3.59357448229,138.71,457.79,1919,456.980157522,0.739349,345.737,1919,1574.97
-475.435,51.674627293,240.684471688,1078.34416029,15.2879528781,341.863706747,77.4978900189,141.863154143,349.636521067,457.32,457.422693352,162.801290638,4.36370708045,138.696,458.219,1920,457.301801883,0.72329,345.812,1920,1500.22
-475.232,29.2947027614,199.360294177,1234.9274032,15.6797007975,211.233207175,36.3278015669,139.546991911,310.306460851,456.616,456.805519974,157.864232999,3.55383357619,138.725,457.362,1921,456.652573016,0.792994,345.956,1921,1570.35
-474.288,49.873570613,61.7132011247,1070.44004448,15.7516343899,264.047282113,73.6479332221,146.06363406,360.518976622,455.729,455.855673727,198.755523641,4.33166773636,138.771,456.618,1922,455.733280798,0.808021,346.092,1922,1599.21
-474.215,48.9969963112,208.856355804,1214.37082041,15.7138517463,289.367589327,75.7913991482,139.451367163,285.363712171,455.237,455.394490525,131.664520194,3.98673421825,138.83,456.119,1923,455.257249128,0.835122,346.158,1923,1571.26
-474.319,22.9456318292,208.130021897,1587.00637712,14.8847111133,121.428629414,23.3649806876,144.039192394,377.411671761,456.105,456.239587639,278.736405924,3.27729835905,138.855,456.983,1924,456.090949625,0.81409,346.199,1924,1368.61
-473.82,29.9349615196,220.500574441,1391.64251895,15.3206415927,263.60612584,46.8840731904,180.358737874,565.209452608,454.892,455.026092893,191.088836957,3.48443092746,138.871,455.775,1925,454.88003992,0.800112,346.29,1925,1491.48
-473.913,31.1481348192,228.028025733,1760.22198869,15.9619359181,401.627949107,66.1006078854,177.605257058,636.388139216,454.666,454.734704868,332.14744731,4.515575585,138.913,455.539,1926,454.583877501,0.80347,346.402,1926,1640.93
-474.226,47.0210091619,199.256993423,1373.60794374,15.1533972371,621.18748544,113.486673428,162.847102601,535.129569929,455.197,455.346433104,292.332083294,4.43949655079,138.929,455.998,1927,455.219998168,0.792496,346.61,1927,1468.71
-474.23,31.9584062559,173.954463046,518.397863863,15.5938947326,372.984858528,62.5913028065,120.997697884,214.197020745,455.183,455.330502021,37.5039866082,3.23753779849,138.937,456.041,1928,455.205698415,0.797397,346.734,1928,1633.48
-472.145,41.5261450975,169.718490054,773.470062927,15.4987864469,477.670275997,84.9993342999,132.926424966,271.834301148,453.248,453.438411356,137.581897491,3.19758159534,138.963,454.191,1929,453.290158647,0.771531,346.856,1929,1557.31
-472.223,40.9446722815,200.000014688,1286.35544153,15.1164667947,335.86727852,75.2294351997,149.680462719,397.718516221,454.29,454.478287614,271.550476827,3.25984989575,138.972,455.223,1930,454.324260807,0.815608,346.961,1930,1473.06
-470.55,31.2855164437,188.859634241,1148.0365372,15.5566858294,309.190312757,54.9176513226,159.478584591,505.018071309,451.98,452.107954221,290.143403855,3.91872223497,138.999,452.877,1931,451.928509928,0.812007,347.05,1931,1539.84
-471.966,37.4429356829,190.032746597,1265.20363839,15.1522537709,368.24090969,71.6662055756,134.310826638,277.986280269,453.932,454.063275633,149.589864288,3.48020683521,139.027,454.822,1932,453.917358658,0.799743,347.114,1932,1420.52
-470.709,29.8527087336,206.65787579,998.40189817,15.6305233586,241.007487305,50.2300228359,142.040815649,337.557630309,451.711,451.756483973,178.407536093,3.21419109514,139.059,452.505,1933,451.664128998,0.796014,347.184,1933,1526.63
-470.315,33.6705233662,206.6804878,1114.53938263,15.1672909102,183.846833065,47.7921674967,160.643588191,465.940796941,451.852,451.960537048,236.033629495,3.60110240447,139.086,452.701,1934,451.821233818,0.834476,347.303,1934,1385.75
-469.467,51.5541201635,206.109260813,1399.01025671,15.5009977596,439.414734354,96.071854278,171.623145823,504.545679316,450.179,450.370844438,238.080567582,3.80712691961,139.093,451.145,1935,450.219637392,0.799038,347.422,1935,1472.92
-470.132,50.4694214812,25.902783855,1415.43936903,15.7676303054,633.713467498,117.035423275,152.920839959,685.664622261,451.044,451.197974788,356.949605231,3.55388578674,139.121,452.034,1936,450.978750796,0.778146,347.495,1936,1496.52
-469.002,47.1388398605,206.412375865,1348.64331171,15.3262140108,433.143002772,88.8186540788,167.449748141,545.169983023,450.269,450.41620092,265.722304067,4.09825965606,139.156,451.19,1937,450.268514616,0.820644,347.58,1937,1439.79
-468.926,31.1822448915,125.08092286,365.421494903,15.5952226435,396.160425828,69.6012667577,99.50290083,160.829989868,449.91,449.985847465,27.5767735053,3.7421611052,139.185,450.647,1938,449.868525794,0.853984,347.653,1938,1537.2
-467.051,70.2933918993,185.833070583,1387.45162283,15.7623428025,403.42451317,96.7595753689,148.24649394,374.169110386,448.778,448.915717098,248.547831922,4.29933892323,139.221,449.698,1939,448.76312091,0.878316,347.79,1939,1580.38
-468.952,40.5837227088,196.858116292,1605.35467492,15.6615013099,356.064967869,76.7285966593,168.628430461,575.707211143,450.067,450.246410476,379.689603574,3.63057276009,139.257,450.932,1940,450.05024031,0.867239,347.855,1940,1543.11
-467.694,50.5562427074,193.920663158,1761.62523682,15.5502275386,726.901997879,120.588432874,171.508066811,601.257584885,449.68,449.870478483,380.435894447,3.93244159625,139.26,450.518,1941,449.685262702,0.876258,347.974,1941,1591.01
-466.896,33.5430263276,373.614574693,1628.27030769,15.5018530527,342.207238924,60.9573611765,195.677234274,774.613780867,448.838,449.028170681,301.306037684,3.81380424465,139.274,449.747,1942,448.856501605,0.888514,348.042,1942,1505.08
-466.881,34.7415531556,389.505862384,1475.03832868,15.2909042729,720.398690808,105.219810796,189.027439435,750.105822,448.186,448.408277131,307.628453856,3.53240759654,139.365,449.091,1943,448.198024554,0.885636,348.138,1943,1449.6
-468.28,45.6670243399,218.870548682,2610.48846147,15.5234315317,478.173213084,96.5497144124,190.10196392,918.854736345,449.121,449.230360057,553.439141139,3.43176200701,139.392,450.076,1944,449.07260093,0.859278,348.249,1944,1485.51
-468.172,24.2344729329,232.718046491,2652.8833242,14.938640153,232.383432941,39.1185947842,186.704953322,825.830512681,449.086,449.234946782,652.771441117,1.86815346216,139.443,449.982,1945,449.074310523,0.835307,348.325,1945,1391.48
-468.034,25.1403881296,446.332772168,2465.08147846,15.0839688175,192.46622528,40.814472963,205.807514592,1254.68413072,448.62,448.775807107,666.152815324,1.89375793853,139.503,449.673,1946,448.603536564,0.843716,348.455,1946,1421.8
-468.308,63.0662260707,258.509914682,2567.75885083,15.062228717,632.061885908,127.224097956,179.794793272,655.352615921,450.083,450.257480001,429.28799844,3.6715948456,139.486,450.97,1947,450.097388717,0.868115,348.523,1947,1391.79
-467.111,26.2111029228,316.620325608,2226.67156471,15.1974936412,125.152425845,34.1308026924,178.232101502,755.039083732,448.274,448.423158298,482.532278992,3.29397493026,139.504,449.252,1948,448.235603108,0.815895,348.617,1948,1480.3
-468.756,22.2754146092,145.369035752,2933.09750124,14.90303222,133.386784273,26.1948345671,187.233982692,728.834975918,449.106,449.368219156,490.572656222,3.91888763521,139.576,450.19,1949,449.129389963,0.799493,348.727,1949,1409.35
-468.385,43.2962956528,289.555032613,2504.58588381,14.7308949969,373.469777964,84.3394113656,197.958778174,1033.36199534,450.338,450.534123541,657.912322185,3.32524364187,139.574,451.205,1950,450.352122958,0.819565,348.82,1950,1427.95
-467.369,69.8676633194,115.652276049,1334.02947024,15.3461947569,420.024223538,97.8269131343,154.471412412,450.377862269,448.486,448.539455284,286.75556552,4.13386754248,139.565,449.501,1951,448.401525198,0.926592,348.885,1951,1495.89
