AverageAction,StdEsReturn,AverageEsReturn,AverageReturn,AverageY,AverageAbsQ,AverageDiscountedReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,StdReturn,MaxEsReturn,Iteration,Epoch,AverageQ,MinReturn
0.37993,8.85483004483,8.62608695652,1000.0,1.53846992307,1.54546,99.9956828753,0.0126141,109.412,1000.0,0.0338227303891,1.53899172103,3.0,-1.73056,97.9531,0.0,59.0,2207,2207,1.53844,1000.0
0.290897,8.87652753169,8.81739130435,1000.0,1.54010267576,1.54675,99.9956828753,0.0127673,109.402,1000.0,0.0328674937911,1.54051591477,3.0,-1.73875,97.97,0.0,48.0,2208,2208,1.53996,1000.0
0.301486,8.41866285535,8.74561403509,1000.0,1.54679850321,1.55332,99.9956828753,0.0143337,109.372,1000.0,0.0345824556849,1.54715528723,3.0,-1.73437,97.9966,0.0,51.0,2209,2209,1.5467,1000.0
0.312106,9.71848238525,8.91964285714,1000.0,1.5386258053,1.54459,99.9956828753,0.0119108,109.354,1000.0,0.0315237325664,1.53902307824,2.0,-1.73261,98.0306,0.0,71.0,2210,2210,1.53857,1000.0
0.280683,10.1681135194,9.61538461538,1000.0,1.54302470139,1.55104,99.9956828753,0.0144322,109.355,1000.0,0.0353737028628,1.54377119503,3.0,-1.73642,98.0644,0.0,58.0,2211,2211,1.54299,1000.0
0.425902,12.0446357943,10.7608695652,1000.0,1.54136849295,1.54871,99.9956828753,0.0129778,109.37,1000.0,0.0332028978831,1.54215532184,3.0,-1.73398,98.0873,0.0,72.0,2212,2212,1.54148,1000.0
0.248545,11.6315788978,10.3673469388,1000.0,1.544099843,1.55119,99.9956828753,0.0125049,109.374,1000.0,0.032350411137,1.54453892011,3.0,-1.73701,98.1175,0.0,67.0,2213,2213,1.54415,1000.0
0.310715,9.28567412739,7.984,1000.0,1.54334963423,1.55051,99.9956828753,0.014466,109.361,1000.0,0.03610667794,1.54381677491,2.0,-1.73614,98.1574,0.0,66.0,2214,2214,1.5432,1000.0
0.370517,9.07615933721,8.41176470588,1000.0,1.5407845199,1.54816,99.9956828753,0.0123252,109.355,1000.0,0.0323985277953,1.54125703367,2.0,-1.7367,98.2103,0.0,51.0,2215,2215,1.54094,1000.0
0.288032,8.30491886255,7.51127819549,1000.0,1.54116630813,1.54821,99.9956828753,0.013859,109.381,1000.0,0.0345775124899,1.54171702094,2.0,-1.73471,98.2432,0.0,53.0,2216,2216,1.54107,1000.0
0.359619,11.6732867277,10.8764044944,1000.0,1.53515814168,1.54316,99.9956828753,0.0156418,109.369,1000.0,0.0358065647295,1.53546837413,3.0,-1.72975,98.2997,0.0,63.0,2217,2217,1.53509,1000.0
0.433945,11.4568313653,9.48623853211,483.0,1.539414685,1.5457,54.0325573073,0.0130043,109.38,1000.0,0.0328107792347,1.53982311756,3.0,-1.73287,98.3328,492.94015864,80.0,2218,2218,1.53935,13.0
0.270071,12.2668107283,9.89898989899,1000.0,1.53841156243,1.54584,99.9956828753,0.0141121,109.388,1000.0,0.035050200069,1.53882042435,2.0,-1.73406,98.3381,0.0,55.0,2219,2219,1.5385,1000.0
0.445884,14.6070267906,11.2247191011,1000.0,1.55134516158,1.55855,99.9956828753,0.01434,109.41,1000.0,0.0348412180918,1.5516529533,3.0,-1.74027,98.3977,0.0,107.0,2220,2220,1.55128,1000.0
0.312605,9.85658613565,9.72380952381,1000.0,1.54270566914,1.54981,99.9956828753,0.0133235,109.437,1000.0,0.0335472417659,1.54318704959,2.0,-1.73567,98.4412,0.0,66.0,2221,2221,1.54261,1000.0
0.337054,8.09628868954,8.39495798319,1000.0,1.53958437508,1.54802,99.9956828753,0.014642,109.423,1000.0,0.0357782636042,1.54013770088,2.0,-1.73261,98.4394,0.0,44.0,2222,2222,1.53966,1000.0
0.441736,13.6163299809,10.4318181818,1000.0,1.53783538663,1.54466,99.9956828753,0.0135335,109.44,1000.0,0.0335289990244,1.53834670389,2.0,-1.72661,98.4816,0.0,83.0,2223,2223,1.53774,1000.0
0.39639,11.4555030918,10.1886792453,1000.0,1.53444522385,1.54032,99.9956828753,0.0131726,109.442,1000.0,0.0318598097522,1.53499036385,3.0,-1.72968,98.5035,0.0,85.0,2224,2224,1.5345,1000.0
0.45949,10.1274889809,9.08181818182,1000.0,1.53054981938,1.53671,99.9956828753,0.0135234,109.452,1000.0,0.0332385256135,1.53117085071,3.0,-1.72396,98.5197,0.0,61.0,2225,2225,1.53049,1000.0
0.426306,12.7963340814,11.032967033,1000.0,1.53352691563,1.54094,99.9956828753,0.0126043,109.465,1000.0,0.0335026089013,1.53394445327,3.0,-1.72215,98.5946,0.0,90.0,2226,2226,1.53349,1000.0
0.534257,12.9071573456,9.07272727273,1000.0,1.52934295158,1.53645,99.9956828753,0.0109928,109.485,1000.0,0.0315616877275,1.5297285485,2.0,-1.72037,98.6179,0.0,96.0,2227,2227,1.52935,1000.0
0.467133,10.2558324267,9.27777777778,1000.0,1.53191702077,1.5387,99.9956828753,0.0128812,109.537,1000.0,0.0330076291486,1.53222725114,2.0,-1.72119,98.6281,0.0,65.0,2228,2228,1.532,1000.0
0.463128,11.2475267819,9.25925925926,1000.0,1.52644200434,1.53355,99.9956828753,0.0140633,109.585,1000.0,0.0337573306199,1.52684262262,2.0,-1.71764,98.6974,0.0,57.0,2229,2229,1.52648,1000.0
0.395365,11.7249983961,9.33644859813,1000.0,1.52420930404,1.53214,99.9956828753,0.0136852,109.601,1000.0,0.0343565372942,1.52472051369,2.0,-1.71488,98.7497,0.0,99.0,2230,2230,1.52421,1000.0
0.495229,17.2193222433,13.8732394366,1000.0,1.52288265581,1.52947,99.9956828753,0.0116675,109.61,1000.0,0.0311280445878,1.52327787969,3.0,-1.71228,98.7839,0.0,97.0,2231,2231,1.5228,1000.0
0.368804,8.4695106136,8.88596491228,1000.0,1.52295041363,1.52969,99.9956828753,0.013176,109.689,1000.0,0.0335570939771,1.52338191239,3.0,-1.70759,98.8029,0.0,46.0,2232,2232,1.52292,1000.0
0.367811,7.98519336884,8.74107142857,222.266666667,1.5120102439,1.52038,79.1561948972,0.0134467,109.71,790.0,0.0343211775994,1.5123132766,3.0,-1.70416,98.8242,157.392135904,39.0,2233,2233,1.51186,64.0
0.272166,9.6313709193,8.98181818182,143.457142857,1.51854913792,1.52621,64.4232451858,0.0140093,109.715,469.0,0.0345339409298,1.51895091112,3.0,-1.70085,98.8442,112.132534557,42.0,2234,2234,1.51867,34.0
0.591347,10.7834268856,9.65420560748,755.928571429,1.51183158723,1.51909,97.2456618172,0.0132334,109.727,1000.0,0.0327520239315,1.51228755036,3.0,-1.70416,98.8911,317.309552395,70.0,2235,2235,1.51198,155.0
0.467743,8.06023721735,8.024,1000.0,1.51550983642,1.522,99.9956828753,0.0121982,109.77,1000.0,0.0317819625955,1.51610702648,2.0,-1.69907,98.8804,0.0,36.0,2236,2236,1.51556,1000.0
0.308849,7.04380843767,7.15827338129,801.076923077,1.50479425764,1.51163,98.6733546103,0.012929,109.788,1000.0,0.033022458285,1.50538828584,2.0,-1.69824,98.9123,268.95480362,37.0,2237,2237,1.50462,194.0
0.455043,7.48120278175,7.37777777778,1000.0,1.50693822823,1.516,99.9956828753,0.0141614,109.799,1000.0,0.0355739892258,1.50750348309,3.0,-1.69083,98.9642,0.0,46.0,2238,2238,1.50697,1000.0
0.542012,9.10869564963,9.89108910891,821.384615385,1.5072760386,1.51506,95.0222676286,0.0132218,109.824,1000.0,0.0334118805605,1.50776944826,3.0,-1.69226,98.9986,322.405033951,52.0,2239,2239,1.50733,83.0
0.296383,7.95991725589,7.65354330709,1000.0,1.50024296312,1.50739,99.9956828753,0.0118706,109.835,1000.0,0.0321093150795,1.5007916408,2.0,-1.68863,99.0221,0.0,51.0,2240,2240,1.50009,1000.0
0.351064,9.57506450146,9.97115384615,673.8,1.50933179014,1.51701,97.9612706963,0.0141844,109.844,1000.0,0.0339542329532,1.50976224939,3.0,-1.68823,99.0448,289.528167887,57.0,2241,2241,1.50951,184.0
0.43435,6.81320077945,6.9375,1000.0,1.50310080204,1.50887,99.9956828753,0.0120588,109.872,1000.0,0.0316662700665,1.50342762841,3.0,-1.68169,99.0555,0.0,36.0,2242,2242,1.50308,1000.0
0.567047,14.4516400453,10.01,1000.0,1.49364660654,1.50071,99.9956828753,0.0153832,109.889,1000.0,0.0351559224772,1.49394699646,3.0,-1.68714,99.0787,0.0,88.0,2243,2243,1.49372,1000.0
0.438743,8.08115311284,8.77876106195,1000.0,1.49674405923,1.50302,99.9956828753,0.0124707,109.916,1000.0,0.0319387383548,1.49725287217,3.0,-1.68448,99.1047,0.0,41.0,2244,2244,1.49674,1000.0
0.432377,9.87090769823,9.66346153846,1000.0,1.4972726234,1.50368,99.9956828753,0.010504,109.944,1000.0,0.0299700955818,1.497863865,2.0,-1.68048,99.1194,0.0,52.0,2245,2245,1.49733,1000.0
0.298078,9.44423623329,8.77192982456,1000.0,1.48639702627,1.49505,99.9956828753,0.0141899,109.942,1000.0,0.0362890246532,1.48692680531,3.0,-1.67293,99.1417,0.0,53.0,2246,2246,1.48634,1000.0
0.456549,7.46543178307,7.23913043478,1000.0,1.49475414166,1.50096,99.9956828753,0.0116122,109.996,1000.0,0.0305660571419,1.49512705229,3.0,-1.68147,99.1689,0.0,50.0,2247,2247,1.49479,1000.0
0.559008,8.32208225252,9.35514018692,1000.0,1.48715199322,1.49463,99.9956828753,0.012567,110.018,1000.0,0.032425047256,1.48749991328,2.0,-1.67512,99.203,0.0,35.0,2248,2248,1.48719,1000.0
0.575883,6.37257855788,7.53383458647,993.090909091,1.48140115965,1.48729,99.9952329241,0.0130973,110.044,1000.0,0.0320701016579,1.48188991264,3.0,-1.66921,99.2162,21.8484638339,33.0,2249,2249,1.48138,924.0
0.362263,8.37854703338,7.92063492063,1000.0,1.48166783665,1.48931,99.9956828753,0.0130569,110.066,1000.0,0.0336797749296,1.48233971606,3.0,-1.66278,99.2707,0.0,61.0,2250,2250,1.48174,1000.0
0.34822,12.7992025979,9.65048543689,727.857142857,1.47603028216,1.48405,82.270534738,0.0142213,110.076,1000.0,0.0351171518368,1.47652767865,3.0,-1.6626,99.2761,430.295887757,75.0,2251,2251,1.47618,47.0
0.483015,6.77073409485,7.46616541353,1000.0,1.48009004609,1.48646,99.9956828753,0.0132672,110.126,1000.0,0.0341143503222,1.48045262604,2.0,-1.66588,99.2938,0.0,42.0,2252,2252,1.48021,1000.0
0.388882,9.82410177973,9.32352941176,1000.0,1.48437077566,1.4903,99.9956828753,0.0129678,110.177,1000.0,0.0324063365801,1.48478607191,3.0,-1.66401,99.2907,0.0,49.0,2253,2253,1.48437,1000.0
0.527689,11.3462266637,9.56363636364,1000.0,1.48170400854,1.48879,99.9956828753,0.0126505,110.194,1000.0,0.0340646831784,1.48227400898,3.0,-1.66425,99.3238,0.0,69.0,2254,2254,1.48175,1000.0
0.446748,8.66652118706,8.57627118644,1000.0,1.4765346718,1.48406,99.9956828753,0.0129718,110.225,1000.0,0.0345401341494,1.47697406444,2.0,-1.66274,99.3179,0.0,50.0,2255,2255,1.47671,1000.0
0.325995,10.2541812577,8.49152542373,1000.0,1.47822083968,1.4846,99.9956828753,0.0133699,110.289,1000.0,0.0348236015364,1.47855002652,3.0,-1.66711,99.3019,0.0,70.0,2256,2256,1.47813,1000.0
0.405071,10.4943622365,9.15596330275,1000.0,1.48307656497,1.49104,99.9956828753,0.0135137,110.287,1000.0,0.0349656320114,1.48351846616,2.0,-1.66677,99.3018,0.0,58.0,2257,2257,1.48316,1000.0
0.205262,15.184596915,8.97272727273,1000.0,1.47609119256,1.48152,99.9956828753,0.0112181,110.325,1000.0,0.0308668762352,1.47642681493,3.0,-1.66533,99.3233,0.0,144.0,2258,2258,1.47603,1000.0
0.389968,10.5932242495,10.06,580.777777778,1.4896336847,1.4969,74.8522228863,0.0140388,110.322,1000.0,0.0363811360385,1.49007474954,3.0,-1.6756,99.3635,468.712249509,61.0,2259,2259,1.48969,53.0
0.319176,6.47264671951,6.64666666667,729.214285714,1.47907792581,1.48429,83.0910358357,0.0117547,110.343,1000.0,0.0321094155709,1.47959879624,3.0,-1.66819,99.3722,428.152372505,46.0,2260,2260,1.47911,50.0
0.236809,7.47899959874,7.65648854962,1000.0,1.47872158797,1.48622,99.9956828753,0.0142386,110.348,1000.0,0.036068808121,1.47911034729,2.0,-1.6688,99.3934,0.0,40.0,2261,2261,1.47884,1000.0
0.308418,7.13255744298,7.63358778626,1000.0,1.48428793574,1.49231,99.9956828753,0.0135672,110.401,1000.0,0.0357761073913,1.48458506025,3.0,-1.67004,99.4217,0.0,38.0,2262,2262,1.48439,1000.0
0.427835,7.26583600705,8.5,1000.0,1.48343772204,1.49082,99.9956828753,0.0145782,110.406,1000.0,0.0363537796925,1.48381183417,3.0,-1.67352,99.4322,0.0,32.0,2263,2263,1.48349,1000.0
0.385626,10.7513055446,8.85840707965,1000.0,1.48344123718,1.48992,99.9956828753,0.0133206,110.415,1000.0,0.0338871648139,1.48419422602,3.0,-1.67338,99.4508,0.0,71.0,2264,2264,1.48342,1000.0
0.361893,10.5525825568,10.0618556701,45.7351598174,1.48371046943,1.49008,36.8233232007,0.0116601,110.421,51.0,0.0319138857188,1.48423726093,3.0,-1.6709,99.4886,2.88013133057,57.0,2265,2265,1.48373,41.0
0.319203,9.38620329002,8.03937007874,844.083333333,1.48359237381,1.4908,91.2220894202,0.0135737,110.446,1000.0,0.0341165956901,1.48417055702,2.0,-1.67502,99.5115,348.671874961,73.0,2266,2266,1.48346,53.0
0.294744,8.8954610812,8.40170940171,1000.0,1.49144634077,1.49782,99.9956828753,0.0121358,110.474,1000.0,0.0322972472338,1.49183892634,3.0,-1.68112,99.5373,0.0,59.0,2267,2267,1.4914,1000.0
0.291294,8.87301802117,8.39344262295,1000.0,1.49185496279,1.49917,99.9956828753,0.0123458,110.507,1000.0,0.0341112085124,1.49223006849,3.0,-1.68619,99.5542,0.0,55.0,2268,2268,1.49187,1000.0
0.281909,8.76369048375,8.20491803279,683.933333333,1.49673385293,1.50379,80.1872866568,0.013042,110.544,1000.0,0.034642853769,1.49717530043,3.0,-1.69191,99.5934,446.987466889,53.0,2269,2269,1.4967,50.0
0.36135,8.53510586781,8.38983050847,1000.0,1.49710800963,1.50424,99.9956828753,0.0139182,110.551,1000.0,0.0341214881465,1.49739137306,2.0,-1.69161,99.6195,0.0,35.0,2270,2270,1.49717,1000.0
0.386338,10.95917579,8.1393442623,914.363636364,1.51028800329,1.51742,94.9209286271,0.0132695,110.562,1000.0,0.0348190845447,1.51050831561,2.0,-1.7005,99.6618,270.805959625,108.0,2271,2271,1.51022,58.0
0.519086,8.11310695825,7.50381679389,1000.0,1.51324352968,1.51997,99.9956828753,0.0136191,110.577,1000.0,0.0346159860787,1.51354782977,3.0,-1.706,99.673,0.0,60.0,2272,2272,1.51319,1000.0
0.277788,8.53321232168,9.00877192982,1000.0,1.50893778379,1.51663,99.9956828753,0.0144611,110.622,1000.0,0.0360402626685,1.50929963503,3.0,-1.70397,99.6787,0.0,52.0,2273,2273,1.50892,1000.0
0.158792,9.49353756303,8.55555555556,1000.0,1.50842576395,1.51562,99.9956828753,0.0131823,110.63,1000.0,0.0349422402158,1.50894766352,2.0,-1.70492,99.7171,0.0,70.0,2274,2274,1.50834,1000.0
0.189602,8.90156363835,7.38970588235,1000.0,1.51881328198,1.52477,99.9956828753,0.0126227,110.644,1000.0,0.0327363609872,1.51943233705,3.0,-1.70567,99.7159,0.0,61.0,2275,2275,1.51874,1000.0
0.304769,8.50253706762,7.88188976378,1000.0,1.5185838028,1.52467,99.9956828753,0.0131088,110.633,1000.0,0.0334169302761,1.51883965426,3.0,-1.70868,99.7224,0.0,63.0,2276,2276,1.51842,1000.0
0.378553,12.9007811355,9.63366336634,1000.0,1.52123080352,1.52947,99.9956828753,0.0163089,110.653,1000.0,0.0388620757331,1.52153449212,2.0,-1.71644,99.7519,0.0,87.0,2277,2277,1.5213,1000.0
0.137297,11.3721357433,8.63025210084,1000.0,1.52261367676,1.52948,99.9956828753,0.0141818,110.645,1000.0,0.0354011813534,1.52284155555,3.0,-1.71864,99.8066,0.0,73.0,2278,2278,1.52249,1000.0
0.162782,18.2231121745,9.67961165049,1000.0,1.52535194336,1.53296,99.9956828753,0.0144713,110.639,1000.0,0.0341262451276,1.52573409581,2.0,-1.72066,99.8317,0.0,151.0,2279,2279,1.52544,1000.0
0.26849,6.60143581168,6.8698630137,1000.0,1.52477884844,1.5302,99.9956828753,0.0137226,110.63,1000.0,0.0337556158851,1.52520709997,2.0,-1.72291,99.8368,0.0,51.0,2280,2280,1.52456,1000.0
0.235277,13.702038789,9.80392156863,1000.0,1.52184917107,1.5291,99.9956828753,0.0136041,110.635,1000.0,0.0338174656615,1.5221371553,2.0,-1.72745,99.8709,0.0,73.0,2281,2281,1.52197,1000.0
0.369252,7.17886011313,7.23134328358,1000.0,1.52644126933,1.53324,99.9956828753,0.0134982,110.62,1000.0,0.034936227458,1.52660645539,2.0,-1.72302,99.9128,0.0,44.0,2282,2282,1.52632,1000.0
0.478261,12.8255339923,8.96460176991,1000.0,1.53078073919,1.53787,99.9956828753,0.0127866,110.643,1000.0,0.033128281709,1.53097032698,2.0,-1.72927,99.9396,0.0,100.0,2283,2283,1.53084,1000.0
0.372633,11.6687803124,8.92105263158,1000.0,1.53188437338,1.53843,99.9956828753,0.0125687,110.659,1000.0,0.0330391117978,1.53208555148,2.0,-1.73297,99.9695,0.0,86.0,2284,2284,1.53182,1000.0
0.332276,15.7227190396,11.3488372093,1000.0,1.54115614097,1.54687,99.9956828753,0.0113365,110.682,1000.0,0.0305455754126,1.54131158347,3.0,-1.73279,100.005,0.0,123.0,2285,2285,1.541,1000.0
0.805358,9.33507857575,8.75213675214,1000.0,1.53477827284,1.5431,99.9956828753,0.0137858,110.688,1000.0,0.0350349431865,1.53508254147,2.0,-1.72975,100.012,0.0,59.0,2286,2286,1.53473,1000.0
0.754656,24.0450672595,11.6941176471,1000.0,1.53105952407,1.53824,99.9956828753,0.0138017,110.676,1000.0,0.0338089381607,1.53126413535,3.0,-1.72417,100.057,0.0,202.0,2287,2287,1.53098,1000.0
0.826412,11.1340442854,8.0,1000.0,1.53398470821,1.54064,99.9956828753,0.0142492,110.669,1000.0,0.034000971541,1.53410908771,3.0,-1.731,100.09,0.0,107.0,2288,2288,1.53407,1000.0
0.805537,11.6706763221,10.2871287129,1000.0,1.53543222449,1.54181,99.9956828753,0.0125295,110.646,1000.0,0.0327971730091,1.53553798224,3.0,-1.72417,100.074,0.0,61.0,2289,2289,1.53548,1000.0
0.420798,9.17999981995,8.98181818182,1000.0,1.52685958717,1.53404,99.9956828753,0.0131954,110.626,1000.0,0.0342079760158,1.52697719568,2.0,-1.7243,100.089,0.0,59.0,2290,2290,1.5268,1000.0
0.758009,8.21592265309,8.84210526316,1000.0,1.52112039361,1.53013,99.9956828753,0.015069,110.65,1000.0,0.0368247579285,1.52138559977,3.0,-1.71813,100.107,0.0,41.0,2291,2291,1.521,1000.0
0.720182,10.9318152909,8.99065420561,1000.0,1.53465842831,1.54092,99.9956828753,0.0127172,110.666,1000.0,0.0321061224768,1.53500550112,3.0,-1.72657,100.12,0.0,94.0,2292,2292,1.53469,1000.0
0.681506,8.59162885352,9.30630630631,1000.0,1.52690763439,1.5345,99.9956828753,0.015749,110.679,1000.0,0.0369578636914,1.52725004884,3.0,-1.72195,100.116,0.0,44.0,2293,2293,1.52691,1000.0
0.523915,8.76883983118,8.73043478261,1000.0,1.52699780197,1.53422,99.9956828753,0.012006,110.679,1000.0,0.0318052952637,1.52760769581,2.0,-1.72019,100.121,0.0,60.0,2294,2294,1.52707,1000.0
0.47071,10.1024990236,8.53846153846,1000.0,1.52239463822,1.53152,99.9956828753,0.0143413,110.721,1000.0,0.0353166911856,1.52290770402,2.0,-1.71725,100.137,0.0,61.0,2295,2295,1.5223,1000.0
0.283931,10.4054439544,8.29166666667,1000.0,1.52408165683,1.53108,99.9956828753,0.0134323,110.725,1000.0,0.0317324736527,1.52463563589,3.0,-1.71167,100.166,0.0,68.0,2296,2296,1.52401,1000.0
0.665406,8.70219286414,8.33884297521,1000.0,1.5177574516,1.5251,99.9956828753,0.0122631,110.771,1000.0,0.0314233492722,1.51837220353,2.0,-1.71302,100.207,0.0,49.0,2297,2297,1.51798,1000.0
0.71083,10.6416093012,9.75490196078,1000.0,1.52121483177,1.52824,99.9956828753,0.014092,110.788,1000.0,0.0332033147951,1.5217342805,3.0,-1.70698,100.198,0.0,64.0,2298,2298,1.52108,1000.0
0.540984,11.0588544612,8.44915254237,1000.0,1.51828583355,1.52452,99.9956828753,0.0117814,110.799,1000.0,0.0309129452399,1.51886284241,2.0,-1.70598,100.175,0.0,73.0,2299,2299,1.51814,1000.0
0.535464,8.9892424809,8.6724137931,1000.0,1.51071923439,1.51827,99.9956828753,0.0132162,110.803,1000.0,0.0328720428393,1.51112271671,3.0,-1.70128,100.213,0.0,56.0,2300,2300,1.51072,1000.0
0.638466,11.1161132724,8.37606837607,1000.0,1.51026798831,1.51773,99.9956828753,0.0125312,110.833,1000.0,0.0315328437667,1.51059695252,3.0,-1.69631,100.266,0.0,91.0,2301,2301,1.5103,1000.0
0.643121,10.2938944544,9.3619047619,1000.0,1.49370109289,1.50017,99.9956828753,0.0131733,110.848,1000.0,0.0315015004341,1.49409249007,3.0,-1.68793,100.29,0.0,60.0,2302,2302,1.49359,1000.0
0.654414,10.4085834233,9.36036036036,1000.0,1.50318479961,1.51057,99.9956828753,0.0125019,110.888,1000.0,0.0322165397248,1.50381717945,2.0,-1.68624,100.338,0.0,61.0,2303,2303,1.5032,1000.0
0.630228,6.69302203791,7.384,1000.0,1.49421745486,1.50078,99.9956828753,0.0124846,110.917,1000.0,0.0317542427099,1.49465824958,3.0,-1.68386,100.368,0.0,34.0,2304,2304,1.49411,1000.0
0.714306,11.0086316725,9.41964285714,48.347826087,1.49040186851,1.49671,38.4775466126,0.0115758,110.906,56.0,0.0299772081878,1.49084132217,3.0,-1.67811,100.351,1.69534247141,81.0,2305,2305,1.49064,46.0
0.629785,13.6422925444,10.1287128713,1000.0,1.48842883641,1.4963,99.9956828753,0.0144252,110.909,1000.0,0.0334039203665,1.48878509607,3.0,-1.67843,100.385,0.0,105.0,2306,2306,1.48843,1000.0
0.664083,16.8420271212,13.9428571429,1000.0,1.48170105895,1.48961,99.9956828753,0.0131957,110.921,1000.0,0.0341899135079,1.48209246218,3.0,-1.66887,100.436,0.0,93.0,2307,2307,1.48181,1000.0
0.418897,7.57769672152,8.45454545455,1000.0,1.47834701805,1.48479,99.9956828753,0.0120284,110.905,1000.0,0.0311205421133,1.47883450265,3.0,-1.65838,100.466,0.0,47.0,2308,2308,1.47827,1000.0
0.66995,12.2081817643,9.90099009901,1000.0,1.46750777618,1.47416,99.9956828753,0.0117339,110.945,1000.0,0.030457061521,1.467919392,3.0,-1.65301,100.468,0.0,82.0,2309,2309,1.46757,1000.0
0.633016,10.5632744185,9.47619047619,1000.0,1.4660986625,1.47352,99.9956828753,0.0122695,110.971,1000.0,0.0315403980432,1.46666696329,2.0,-1.65402,100.49,0.0,75.0,2310,2310,1.46615,1000.0
0.426774,9.12404605474,8.63793103448,1000.0,1.46361641753,1.47034,99.9956828753,0.0111241,110.974,1000.0,0.0303183216877,1.46426641377,3.0,-1.64523,100.506,0.0,52.0,2311,2311,1.46376,1000.0
0.533838,9.74581389263,11.2954545455,1000.0,1.44644573235,1.45417,99.9956828753,0.0124333,111.016,1000.0,0.0323390632648,1.44717097512,3.0,-1.63992,100.535,0.0,42.0,2312,2312,1.4465,1000.0
0.385856,11.565100368,11.3370786517,1000.0,1.45075041417,1.45791,99.9956828753,0.0120534,111.038,1000.0,0.0312447075838,1.45125470197,3.0,-1.63713,100.569,0.0,72.0,2313,2313,1.45074,1000.0
0.447253,14.7356360586,13.4459459459,1000.0,1.44808259105,1.45422,99.9956828753,0.010888,111.068,1000.0,0.0293150626058,1.44864745643,3.0,-1.63126,100.571,0.0,83.0,2314,2314,1.44823,1000.0
0.346614,10.7575177388,10.967032967,1000.0,1.44674206267,1.4545,99.9956828753,0.0122917,111.073,1000.0,0.0322717295244,1.44728373924,3.0,-1.62866,100.587,0.0,52.0,2315,2315,1.4467,1000.0
0.581268,7.9141073899,8.65486725664,1000.0,1.44535198739,1.45235,99.9956828753,0.0118735,111.102,1000.0,0.0315002369661,1.44563071061,2.0,-1.62855,100.603,0.0,43.0,2316,2316,1.44539,1000.0
0.495384,8.30203854482,8.43801652893,1000.0,1.44324140696,1.44901,99.9956828753,0.0106554,111.135,1000.0,0.0285805210528,1.44367707275,3.0,-1.62,100.637,0.0,46.0,2317,2317,1.44322,1000.0
0.381901,11.4407472217,9.9801980198,1000.0,1.43704284166,1.44513,99.9956828753,0.0111918,111.156,1000.0,0.0303704394876,1.43767498022,3.0,-1.61585,100.636,0.0,82.0,2318,2318,1.43731,1000.0
0.444161,11.4759646842,11.1460674157,1000.0,1.43531433311,1.442,99.9956828753,0.0118322,111.216,1000.0,0.0316028225737,1.4358701611,3.0,-1.61492,100.635,0.0,62.0,2319,2319,1.43531,1000.0
0.409064,11.8790026092,10.202020202,1000.0,1.43124774668,1.43723,99.9956828753,0.0112151,111.25,1000.0,0.0302623825227,1.43179316095,3.0,-1.61209,100.675,0.0,64.0,2320,2320,1.43125,1000.0
0.388748,11.1420835071,11.6046511628,1000.0,1.42748713535,1.43408,99.9956828753,0.0116866,111.271,1000.0,0.0312797261657,1.42790838739,2.0,-1.60501,100.691,0.0,51.0,2321,2321,1.42735,1000.0
0.235151,9.60864667767,9.52884615385,729.214285714,1.42321434978,1.43024,83.0960934181,0.010994,111.297,1000.0,0.0308261167886,1.42362711502,3.0,-1.60431,100.712,428.150370543,70.0,2322,2322,1.42344,51.0
0.38959,9.90486294054,10.2959183673,1000.0,1.42434469892,1.43126,99.9956828753,0.0115799,111.326,1000.0,0.0305892868708,1.42495734826,3.0,-1.59952,100.714,0.0,48.0,2323,2323,1.42438,1000.0
0.454711,7.06435862399,7.2700729927,988.363636364,1.41618847497,1.42301,99.9946546587,0.0105538,111.373,1000.0,0.030132593147,1.41668073465,3.0,-1.59505,100.721,36.7974127729,54.0,2324,2324,1.41628,872.0
0.363264,10.8491497158,9.66346153846,1000.0,1.41822467469,1.42484,99.9956828753,0.0117251,111.401,1000.0,0.0307124564365,1.41860448398,2.0,-1.59662,100.757,0.0,70.0,2325,2325,1.41827,1000.0
0.47656,15.5420879752,9.21296296296,1000.0,1.41152907678,1.4182,99.9956828753,0.0116461,111.428,1000.0,0.0318701679241,1.41190272351,3.0,-1.59234,100.752,0.0,156.0,2326,2326,1.41141,1000.0
0.274502,10.606828265,9.8431372549,841.083333333,1.40618539336,1.41299,89.5518271786,0.0110113,111.454,1000.0,0.0306204778579,1.40684665321,3.0,-1.58718,100.763,355.348528052,61.0,2327,2327,1.40637,46.0
0.232907,7.53096269319,8.19672131148,1000.0,1.41386158322,1.42096,99.9956828753,0.0128198,111.49,1000.0,0.0326200707188,1.41468882391,2.0,-1.59114,100.801,0.0,39.0,2328,2328,1.41384,1000.0
0.330291,10.4340356526,9.97,1000.0,1.40904957712,1.41621,99.9956828753,0.0100505,111.511,1000.0,0.030149938005,1.40962168361,2.0,-1.58582,100.776,0.0,60.0,2329,2329,1.40927,1000.0
0.25883,8.28219020285,9.53846153846,1000.0,1.4074946677,1.41422,99.9956828753,0.0127731,111.536,1000.0,0.032621116391,1.40775104397,2.0,-1.58633,100.76,0.0,42.0,2330,2330,1.40745,1000.0
