AverageAction,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,MinReturn,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdEsReturn,AverageQ,QFunRegParamNorm,AverageReturn,PolicyRegParamNorm,Iteration,Epoch,MaxReturn,AverageAbsY,MinEsReturn,AverageY,AverageEsReturn,StdReturn
0.999833,-243.193,4.40794594236,241.394,598.792795641,256.290135565,150.778,545.589825784,196.745629935,241.196,310.411,1192.9327298,171.906,4406,4406,3208.44247826,241.255200603,50.5692102297,241.186994079,341.454098436,478.802984167
0.999881,-242.587,4.23266214364,240.804,450.58689989,251.525426639,134.774,615.168996374,125.213377506,240.601,310.446,1263.73720666,171.911,4407,4407,2904.16043592,240.71953294,294.10412526,240.614192334,457.768715407,585.582456724
0.999787,-243.138,4.39752777137,241.27,716.510403626,252.293514301,153.17,746.445494447,240.067337925,241.09,310.417,1423.01326087,171.944,4408,4408,3397.01080871,241.181586928,71.8660728239,241.088154586,465.922740682,843.592363269
0.999866,-243.556,4.34344542568,241.858,264.114129369,206.08234766,144.791,629.175923323,150.742249469,241.682,310.464,854.620422624,171.982,4409,4409,2774.26031647,241.788468358,176.822365466,241.689999895,438.321689041,684.896580953
0.999875,-242.835,4.4891390424,241.064,255.891078744,210.073195372,155.732,721.273373902,233.194150169,240.853,310.493,961.435308317,172.039,4410,4410,2619.0689755,240.960420274,89.3657755617,240.854342862,494.696283454,618.441786548
0.999894,-242.697,4.39366747309,240.852,1230.86791124,255.05257241,147.243,1203.43656891,284.048178491,240.62,310.484,2177.92392588,172.033,4411,4411,3336.71770273,240.740829823,537.087879752,240.634855717,826.984500527,682.909310099
0.999782,-243.046,4.50064162673,241.344,704.539992625,235.256691536,156.376,1072.2261278,337.476558295,241.154,310.514,1462.87746725,172.128,4412,4412,3008.97704163,241.23644811,175.518430143,241.151515139,547.215584691,708.525282443
0.999925,-243.659,4.33782202077,242.105,307.08512506,223.919496197,141.699,843.659842409,174.314473021,241.9,310.558,1413.25335952,172.154,4413,4413,2902.27759314,242.003897252,320.65052473,241.897318256,531.976125702,749.541992498
0.999855,-242.942,4.55497905624,241.091,319.097564447,233.568121145,157.763,748.395809542,183.128927188,240.88,310.592,1518.92643243,172.188,4414,4414,2878.54164414,240.998385242,300.164361366,240.898878632,491.533596778,719.105441759
0.999946,-243.062,4.21475828317,241.335,814.033804709,240.253662226,132.628,1020.55393188,211.404853703,241.13,310.607,1791.95823994,172.217,4415,4415,2907.51693642,241.248870372,373.459852973,241.137035399,676.800017025,714.924920745
0.999812,-242.125,4.62235768208,240.522,213.725656365,185.001945072,175.264,830.509396363,295.931949798,240.301,310.656,603.372729519,172.232,4416,4416,1170.42454315,240.405340324,6.88365025577,240.312863076,445.235549287,309.219335372
0.999951,-241.902,4.47524052067,240.233,218.462649532,136.531331675,150.082,959.200486117,294.045219779,240.014,310.719,247.245794006,172.191,4417,4417,1011.99585126,240.104376201,21.9746397115,240.013741931,446.862330351,92.1146958819
0.999893,-242.505,4.48503126539,240.893,230.381358295,148.258274916,140.055,811.710960497,222.522695712,240.709,310.761,313.323034189,172.183,4418,4418,2016.36806879,240.788755333,60.3798724925,240.706354264,362.256293364,244.380806593
0.999909,-241.897,4.54822147836,240.286,263.730800499,233.216316697,155.185,1164.65787269,359.202608395,240.052,310.8,1048.33570336,172.195,4419,4419,2706.38707588,240.179041971,150.268972662,240.077126248,568.98121369,414.949849936
0.999877,-242.419,4.67664227777,240.67,796.253270898,250.490617882,159.508,1022.508268,337.720959338,240.444,310.772,1418.95438142,172.112,4420,4420,2977.00495355,240.518507778,69.9646728281,240.432619579,470.111755626,674.36087227
0.999932,-241.667,4.6511483837,239.88,871.401145314,251.098980927,166.022,1150.23151307,360.582678009,239.657,310.807,1788.93597147,172.123,4421,4421,3112.44273826,239.758629713,87.2159481433,239.662929784,460.279039446,811.319553352
0.999759,-242.297,4.62700331354,240.379,640.029439334,229.977526974,156.851,1444.82045482,529.08259322,240.174,310.828,1009.9289327,172.233,4422,4422,2012.67999429,240.278080681,8.48940512665,240.175873597,780.722751567,334.925321602
0.999945,-241.887,4.46766219111,240.012,354.725751775,219.190546059,145.298,938.688523552,328.822321232,239.788,310.885,724.040866731,172.305,4423,4423,883.977780976,239.882235661,16.3554695972,239.786804345,382.416325474,107.662144727
0.999789,-242.206,4.60760343057,240.351,372.207556249,225.614958053,171.961,598.322122969,182.549843142,240.126,310.913,786.45172364,172.278,4424,4424,1118.20727792,240.253353236,15.5912106679,240.135532762,296.230281815,172.956515949
0.999787,-242.251,4.53023762633,240.39,381.139175459,225.738914651,156.94,852.334579678,277.575429608,240.148,310.899,753.015190209,172.301,4425,4425,1131.37898602,240.266030388,122.350400827,240.140694448,536.356489043,161.432415278
0.999802,-242.896,4.45029499759,241.11,643.408043584,243.341413303,133.523,647.503040875,205.186871005,240.886,310.939,730.302984031,172.282,4426,4426,762.379563103,241.016545569,11.7498522334,240.906876595,439.74398255,28.4492879862
0.999816,-242.797,4.66650538879,240.963,734.398494726,244.538589936,154.905,712.436181491,147.65972935,240.745,310.979,814.807764075,172.286,4427,4427,1240.75527784,240.855460829,293.199207367,240.744739756,462.563531449,93.5114547764
0.999945,-243.014,4.62326280445,241.024,745.140387383,247.157003692,155.938,717.062312023,196.993638937,240.837,310.988,1152.67235216,172.297,4428,4428,1949.62879646,240.911387558,26.7125901281,240.840559102,284.866510545,345.999598016
0.999873,-243.354,4.43602399948,241.531,681.00942051,244.809506304,143.736,698.162377683,203.296574467,241.346,311.04,756.118979741,172.255,4429,4429,1068.61891957,241.434461958,70.8452753538,241.347424599,438.762586174,71.5748806037
0.999768,-243.157,4.63162235853,241.383,535.047653582,246.783847533,158.439,741.42789536,159.263332826,241.169,311.069,816.130737144,172.256,4430,4430,1281.50914973,241.252505713,230.044562848,241.177417497,392.741903494,154.145726216
0.999889,-243.327,4.80160401566,241.521,627.902457501,245.707115503,170.259,673.763876289,216.678345913,241.315,311.07,870.75399301,172.317,4431,4431,1571.00602139,241.426624475,7.31787673393,241.331867323,419.43531672,218.851422512
0.999923,-242.967,4.39314587482,241.172,493.462632585,230.096094595,147.369,806.71536115,238.422613697,240.987,311.105,645.331393445,172.32,4432,4432,940.283054266,241.072967884,81.3565804233,240.986858601,501.384216414,111.374194533
0.999873,-243.465,4.31735416191,241.696,499.224850791,242.099243376,125.463,764.323394793,254.554341068,241.496,311.121,774.543601817,172.368,4433,4433,1735.82227612,241.604066846,146.20876803,241.502375348,511.068439689,179.372956497
0.999853,-243.945,4.42943886163,241.911,176.764274025,144.827749543,138.839,572.935529576,134.959717271,241.668,311.14,536.211079856,172.375,4434,4434,3122.62107659,241.766777103,178.314634023,241.685599463,284.040064765,766.750291559
0.999908,-244.75,4.44311297812,242.616,182.245676135,134.858519984,157.873,806.025537457,201.043945299,242.452,311.195,365.404978476,172.394,4435,4435,3119.97296594,242.549488557,145.6519965,242.461497989,331.382446995,563.524389891
0.99991,-244.057,4.42632510117,242.017,179.451488435,135.779569836,160.366,763.027700462,224.589530274,241.829,311.245,406.20380396,172.388,4436,4436,3109.06899162,241.93294457,55.1383762627,241.834653994,301.61911773,633.621229414
0.999892,-244.478,4.57628685706,242.444,180.233133453,120.747355147,175.47,870.45118119,358.10138187,242.2,311.253,203.700951083,172.414,4437,4437,1531.53910696,242.323913867,24.6097779419,242.212326477,485.29026962,126.135907403
0.999855,-244.119,4.53435753739,242.173,175.788486833,116.089388002,155.56,560.342806251,162.48898896,241.936,311.267,183.865103757,172.425,4438,4438,192.505990587,242.048603255,50.4538658754,241.928434752,242.42730785,4.23492334229
0.999894,-244.403,4.40411256931,242.348,194.385362378,222.053148871,138.14,732.168296839,226.277172859,242.19,311.306,1336.04490783,172.482,4439,4439,3038.36984841,242.272959006,66.9024932194,242.198188072,302.813467209,893.845038286
0.999923,-244.571,4.62065230102,242.697,787.006146299,235.811112968,182.835,1119.56411395,391.614933828,242.464,311.326,1148.90885381,172.504,4440,4440,2898.16137912,242.568223618,54.4636245926,242.474016865,439.47712985,497.955466723
0.9999,-244.969,4.24376433094,242.917,776.507024138,233.100222999,122.361,900.648447013,284.357113624,242.719,311.369,1313.80972171,172.503,4441,4441,2249.93412592,242.824988738,64.0625327709,242.73214347,520.118514058,432.35112509
0.999845,-245.831,4.51774017639,243.861,969.628896642,235.434215371,168.519,970.654980351,246.100642067,243.626,311.427,1424.61680807,172.571,4442,4442,2920.16806153,243.744998396,293.0360736,243.640931448,652.691794117,529.886519209
0.999787,-245.804,4.423181792,243.653,1208.62483677,245.549929699,157.949,1189.01448695,199.17501715,243.412,311.461,2265.15197245,172.571,4443,4443,3116.7512906,243.526291725,636.352037298,243.417138141,874.664375265,725.658752747
0.999822,-245.323,4.37001713637,243.26,685.401619566,246.295394997,152.089,716.799653883,183.42593583,243.025,311.444,2846.52486943,172.58,4444,4444,3152.61060981,243.150636931,224.204909204,243.029085506,518.634813534,684.401635869
0.999766,-246.005,4.23829809202,244.004,318.199066486,220.501139889,136.618,836.655237978,257.169856452,243.738,311.456,1413.13153528,172.589,4445,4445,2842.87293553,243.876026499,70.1400219737,243.750455628,490.33697581,781.579543103
0.999882,-246.38,4.32717403452,244.449,297.047699404,183.771355558,149.997,969.272950481,281.345982527,244.232,311.453,667.085614162,172.598,4446,4446,2821.36526055,244.3245164,282.600122689,244.240835258,678.18708872,558.203320775
0.999865,-246.546,4.30691235893,244.52,329.792937145,192.138096929,148.832,1113.8394363,314.775304937,244.26,311.455,522.729814987,172.61,4447,4447,1522.84316444,244.384086673,142.239253849,244.265996995,525.215329147,242.829319368
0.999885,-246.79,4.30537271903,244.683,318.267990979,212.267919202,145.832,601.44385863,199.019955757,244.517,311.533,849.481685262,172.638,4448,4448,2764.52373084,244.580831627,10.2198868288,244.519784946,337.021235163,449.292478611
0.999927,-247.454,4.33708101712,245.579,295.2685614,203.592342346,149.63,1110.17991007,329.048805555,245.354,311.526,786.489239623,172.655,4449,4449,1480.63584226,245.503437591,157.549743972,245.363864825,594.813441764,314.800550661
0.999905,-246.659,4.48614761268,244.724,274.565632361,176.525710322,166.285,766.804246347,303.295174793,244.494,311.595,594.488987707,172.603,4450,4450,1914.066431,244.608573654,29.6111527504,244.505536213,432.562434335,452.658670001
0.999899,-247.324,4.47164514141,245.437,281.153258605,185.137065091,170.068,1447.86479814,471.377137003,245.236,311.643,671.557091397,172.631,4451,4451,2539.3527945,245.298212753,312.06033001,245.23278498,820.013528835,512.079008469
0.999871,-246.728,4.44377878573,244.94,300.708831831,216.279969999,165.252,849.743431762,250.167038744,244.674,311.639,942.893632991,172.647,4452,4452,1648.79545077,244.832919832,183.622875621,244.688719562,517.717984172,357.963230932
0.999894,-247.338,4.4784360122,245.423,290.494596949,198.457075773,168.636,676.755209869,192.415082426,245.176,311.686,653.121874931,172.659,4453,4453,1302.58529644,245.284332273,88.0071795239,245.198294845,335.160018577,250.778563373
0.999972,-246.94,4.5289496474,244.949,300.41778509,158.523108945,160.41,1144.52508685,316.878307417,244.697,311.685,312.658736898,172.665,4454,4454,339.144653504,244.815983673,225.315168762,244.700465428,471.962200292,8.13634878056
0.999913,-247.619,4.40396590059,245.795,297.970796653,159.95687214,144.499,652.49998025,219.040987291,245.567,311.713,319.090487633,172.723,4455,4455,334.815266398,245.653089954,7.86946100942,245.556868905,296.530787678,8.97089540895
0.99986,-247.057,4.52753569834,245.116,314.088005328,180.283084296,151.705,587.959539173,180.220362681,244.912,311.744,448.76329443,172.765,4456,4456,1268.36202816,245.004095633,118.38770112,244.911040708,312.557058329,205.96186677
0.999949,-247.748,4.71195829021,245.835,308.011520596,162.155853276,189.987,671.329391425,173.469415239,245.588,311.824,327.503910526,172.756,4457,4457,337.718013819,245.756268442,72.5308333483,245.617309667,370.133299367,5.6864167868
0.9999,-248.355,4.43353158609,246.382,312.86862965,173.379856168,142.157,574.083784426,150.264310087,246.175,311.842,399.461736128,172.722,4458,4458,659.069249401,246.268043697,46.9698487075,246.17293745,338.544052083,133.497038512
0.999892,-247.49,4.71098896898,245.817,299.330376974,156.155240647,174.142,593.252459643,177.073370838,245.548,311.85,306.773573472,172.703,4459,4459,316.764154521,245.700065066,100.031396003,245.561837422,364.071883245,4.10001146274
0.999846,-247.813,4.75271051838,246.135,303.596094619,187.751199073,188.971,1004.19674041,290.036049561,245.86,311.881,496.800026821,172.718,4460,4460,651.006079034,245.983127592,19.3007677098,245.856065725,429.296549549,161.683184713
0.999912,-247.799,4.60676339167,245.976,306.322622839,172.544968556,159.132,625.648261421,187.478942034,245.73,311.916,398.942780251,172.732,4461,4461,662.853229663,245.840532733,4.50443636272,245.721010202,314.480215588,139.544567748
0.999961,-248.49,4.57252286259,246.75,338.736876201,220.991595828,165.75,672.17702926,117.006630623,246.518,311.93,854.347687096,172.796,4462,4462,1763.6503189,246.633079849,345.229601151,246.534013909,569.438377934,334.579662933
0.999861,-248.023,4.49517133204,246.216,638.057478133,232.766723051,142.552,1418.27667359,459.233021222,245.94,311.935,1357.50335009,172.716,4463,4463,2908.7368895,246.086159816,24.8296713373,245.945527424,656.176110495,605.687800988
0.999872,-247.382,4.75727746705,245.382,656.300900025,241.776338552,175.343,880.703461445,296.095917178,245.143,311.986,1954.12402522,172.803,4464,4464,3262.08317964,245.274572064,53.0532104843,245.153565258,466.554639161,1136.8587545
0.99985,-248.355,4.52545448027,246.36,666.115249768,249.019267563,150.581,905.522304149,314.761649499,246.074,312.015,2168.28425854,172.804,4465,4465,3296.15925976,246.261458412,58.7798391413,246.080279118,550.587043855,1050.00233662
0.999894,-248.991,4.68881409299,247.101,1087.98083496,241.350842067,179.141,969.159575233,334.603674641,246.834,312.058,1836.96704321,172.805,4466,4466,3001.22180623,246.970817524,86.1754635321,246.820932775,575.80723257,706.800032167
0.999881,-248.68,4.55501664158,246.777,633.805929698,220.224821884,144.479,2088.05787117,771.270155525,246.51,312.089,786.289129061,172.853,4467,4467,1508.6122895,246.644915243,36.4290712066,246.539349226,570.831483705,267.656213879
0.999938,-248.796,4.53323765588,246.855,654.766480591,230.703456294,150.934,1386.84905587,425.115369751,246.582,312.082,838.539581109,172.847,4468,4468,1495.45992959,246.700409369,176.729548151,246.58377711,452.341956475,225.967837208
0.999835,-249.008,4.66808675722,246.975,793.105938258,250.970865128,155.861,922.467877991,253.263964404,246.708,312.115,1025.31732263,172.83,4469,4469,1612.02614008,246.828019879,251.031696752,246.711811776,483.443113487,197.087402614
0.999961,-249.423,4.83902820002,247.32,929.204247675,255.297808761,194.762,847.393289913,235.142057626,247.084,312.162,2083.05577166,172.827,4470,4470,3304.72250224,247.223825099,74.2821851597,247.088756759,305.38842654,947.240708901
0.999872,-249.152,4.66654303597,247.193,722.84825325,246.911260723,172.557,492.106945408,128.133370542,246.927,312.18,964.971558435,172.87,4471,4471,1763.59608927,247.076271109,83.462310539,246.945142325,291.907775034,241.682262711
0.99985,-249.4,4.57912095691,247.506,362.603355138,237.707329131,165.065,576.201397885,159.977232028,247.271,312.207,844.734844117,172.9,4472,4472,1284.02907442,247.394959243,81.2710805978,247.27403412,247.054431917,212.247538319
0.999861,-249.345,4.71726672435,247.529,714.256521819,245.596391773,166.911,851.18847349,188.903719513,247.29,312.265,810.355316584,172.877,4473,4473,1096.84336142,247.378362351,299.82750305,247.288507624,575.145138334,117.72171425
0.999878,-249.249,4.79226787515,247.27,363.042731123,207.837516767,182.565,515.971201069,148.644463217,247.018,312.31,614.745228688,172.942,4474,4474,1195.87925382,247.140271811,18.0601540319,247.028187802,230.840941488,278.629379756
0.999887,-249.522,4.7975816232,247.458,370.223857906,222.323906667,179.743,628.496615314,159.264187347,247.225,312.356,730.667509826,172.939,4475,4475,1242.95486111,247.337326926,140.556494891,247.237539822,345.56950543,282.542576009
0.999815,-249.477,4.58817182538,247.483,768.944285495,246.102220224,165.444,774.793524699,212.271545315,247.28,312.401,887.187136537,172.926,4476,4476,1072.62831149,247.38956454,221.065012216,247.287063351,460.904353246,110.12697397
0.999829,-249.558,4.61907934921,247.459,62.4919369922,239.588916439,155.337,847.522861696,259.198496914,247.217,312.403,836.95742972,172.951,4477,4477,1069.1540172,247.328411849,64.5046659309,247.217306572,317.940554066,144.458454575
0.999855,-249.967,4.7077516914,247.905,60.5865681546,246.793349024,173.844,524.761114903,162.864916037,247.659,312.439,1023.401334,172.955,4478,4478,1457.12403551,247.811410137,55.1791367387,247.675078294,261.664417166,261.198105233
0.999842,-250.51,4.75280099319,248.67,828.789322476,253.062550053,176.278,681.491240075,230.014923295,248.399,312.467,1252.73759003,172.895,4479,4479,3271.44244696,248.547280808,20.8167511189,248.404375654,262.2967554,528.375433718
0.999813,-250.112,4.63198993069,248.353,758.666960653,254.137110977,152.562,880.526093055,234.901373759,248.067,312.45,1073.87824386,172.904,4480,4480,1654.57458683,248.223913802,87.1379292665,248.087801444,420.010152372,287.336257152
0.999726,-250.265,4.92351181506,248.45,791.139382325,246.591474733,180.975,826.411429652,254.165451119,248.139,312.542,1168.96776152,172.913,4481,4481,3114.63936794,248.277451659,26.6142904517,248.127159382,311.351369764,533.283565984
0.999819,-250.215,4.74783430655,248.391,963.308436144,245.391305864,156.316,673.734049716,123.36875771,248.145,312.526,2042.34889002,172.952,4482,4482,3038.2027068,248.285819229,346.812413793,248.169709453,544.007438342,908.31174348
0.999835,-250.354,5.00105561484,248.526,1009.64927787,247.008869662,187.491,789.549848924,282.585714821,248.254,312.578,1745.70285706,172.932,4483,4483,3020.28144547,248.426971466,80.7149782353,248.276985764,350.249886237,720.917110388
0.999814,-250.96,4.75119825499,248.901,796.530388788,254.193049256,150.991,916.488257397,303.394602997,248.649,312.608,1951.0138609,172.955,4484,4484,3218.87209263,248.771398335,68.3356307443,248.655259237,465.835939671,1019.81657719
0.999896,-250.515,5.07120449686,248.734,727.793765589,242.46238455,186.539,733.386811129,264.921035792,248.467,312.675,838.199211622,173.009,4485,4485,1269.51331646,248.61797784,13.6536809417,248.454212458,306.496012351,140.275055869
0.999879,-251.192,5.21792859881,249.324,17.2486595416,203.583513937,178.271,775.847941495,203.59063208,249.095,312.688,749.549913177,173.044,4486,4486,2077.05506458,249.238317746,49.2707344929,249.127559075,304.344524875,430.02144673
0.9999,-251.16,5.47071378186,249.064,736.680737695,244.120335575,219.816,768.640621155,156.541718117,248.882,312.74,817.981140987,173.088,4487,4487,1153.30228892,248.966946996,254.498929658,248.888701556,573.495022616,102.167190487
0.999768,-250.891,5.54286658101,248.74,689.106287859,239.781160125,211.106,673.803407783,231.700303574,248.502,312.749,740.742229731,173.105,4488,4488,992.781747119,248.582055935,12.9601786734,248.492906337,448.978923025,51.3128827132
0.999865,-250.985,5.74488050786,248.843,526.199028832,237.623852555,234.179,523.822512765,186.425036397,248.625,312.771,679.826717429,173.119,4489,4489,759.241291557,248.727318269,6.40667523074,248.632993717,304.152572602,34.494659503
0.999907,-251.192,5.63016493909,248.92,703.032235542,238.214193226,209.579,704.219056355,286.828792668,248.699,312.775,740.021706849,173.124,4490,4490,1018.5151665,248.821221783,17.9540323329,248.710923144,304.713692733,57.1976575296
0.999899,-251.757,5.63142135237,249.598,675.505254679,243.760243081,209.455,692.025352032,257.833744257,249.432,312.757,879.389892272,173.144,4491,4491,2401.70635708,249.521492342,13.8241571048,249.444436729,249.863190475,328.782479396
0.999806,-252.055,5.83315959127,249.92,684.205587975,242.573576445,227.803,794.995813761,303.148477488,249.749,312.737,799.968568387,173.121,4492,4492,1132.97110397,249.848969981,17.2666398821,249.774612653,294.66383152,116.656194754
0.999792,-251.885,5.82689391414,249.764,674.997673242,241.718802605,218.528,679.158782892,276.560576971,249.56,312.77,799.883465389,173.103,4493,4493,1291.73821955,249.621380924,11.621664116,249.555316099,333.023853168,126.50887254
0.999783,-251.789,5.73273889476,249.962,688.06068788,243.886467047,214.674,659.023820834,263.218880547,249.759,312.78,859.34448618,173.118,4494,4494,1473.08964275,249.863752781,14.5462766621,249.753955785,363.436069861,148.326760403
0.999892,-251.532,5.8972864201,249.796,687.851870885,234.892616379,235.464,677.813829202,232.65211061,249.624,312.804,701.112285105,173.065,4495,4495,760.154184853,249.705396134,17.559110634,249.620874871,263.717186813,10.4203471509
0.999785,-251.54,5.87367380431,249.599,719.481800246,240.615591023,217.475,626.791082314,218.553303152,249.328,312.759,762.306994775,173.022,4496,4496,1008.57506015,249.461518989,17.2709360292,249.343350099,235.227215084,68.0017305067
0.999948,-251.738,5.88882101227,250.101,14.466881385,43.1195585254,217.242,779.44621588,264.935945439,249.916,312.79,105.292810478,173.04,4497,4497,919.982887159,249.996944798,17.5123944615,249.922701011,409.729288134,234.767127524
0.999948,-251.155,5.89902178437,249.319,716.755200407,246.685622306,213.499,586.166213341,196.304994842,249.159,312.791,853.66341827,173.044,4498,4498,1825.34538649,249.248614225,11.4424122791,249.168984663,171.087245899,257.115832975
0.999942,-251.332,5.78387509276,249.588,368.798853282,229.905588539,205.067,736.634097692,181.181303225,249.401,312.78,741.282004757,173.112,4499,4499,997.467212308,249.500563232,123.113842833,249.412500639,328.644405949,196.899145628
0.999864,-250.886,5.90424187313,249.016,604.989173938,239.116635878,212.382,672.617515621,181.456937747,248.785,312.804,979.078630063,173.061,4500,4500,1621.01411175,248.927662252,192.332981742,248.78630463,553.947845365,261.016776624
0.999896,-252.102,5.82194291673,250.292,612.812639178,219.972910034,205.848,623.648902456,159.042855407,250.083,312.83,724.793986316,173.154,4501,4501,885.065573116,250.193728431,94.9532971016,250.097994991,334.49102565,62.9960794848
0.999832,-251.816,5.9015028057,249.753,614.256762219,216.876411181,227.957,1166.45036057,376.592069757,249.499,312.848,789.74677029,173.177,4502,4502,898.706436316,249.619057075,154.246150761,249.520116161,557.124965,60.2906489379
0.999965,-251.071,5.80955427456,249.254,560.828260851,217.844561409,210.38,892.472966039,322.608745051,249.019,312.91,795.134111143,173.164,4503,4503,1217.08529936,249.153693966,92.5014796694,249.025645803,643.303172652,159.710390775
0.999947,-252.192,5.78322112261,250.236,628.105342412,223.401356596,206.131,1093.43454268,353.159714548,249.993,312.941,805.250262865,173.114,4504,4504,1073.34363465,250.127006408,102.325774854,250.009731643,416.985822335,79.2947098191
0.999793,-251.595,5.8401308891,249.742,640.647672634,228.273604106,223.981,854.738175612,312.454822828,249.511,313.004,789.961727811,173.108,4505,4505,926.878825632,249.627511811,26.3160049548,249.5228144,448.136085169,65.9034926783
0.999941,-251.403,5.65445926251,249.434,659.403686551,232.595483797,216.214,900.030955884,266.616076032,249.173,313.068,839.751355554,173.122,4506,4506,1017.54226921,249.326960666,137.340109333,249.173392864,460.392941662,80.6630277227
0.999877,-251.595,5.65983123337,249.512,749.386113509,229.20470001,216.085,658.609871026,105.803191109,249.286,313.113,785.457720157,173.103,4507,4507,890.005956592,249.409583023,348.976156502,249.303807598,502.696208778,28.6253816209
0.99989,-252.447,5.46973302921,250.273,660.134857107,238.04731839,197.847,801.521767461,211.353739401,250.02,313.109,806.91625843,173.111,4508,4508,925.359600285,250.133926249,240.066426118,250.029899238,563.548623308,66.8524587187
0.99999,-253.414,5.29068877717,251.107,726.97472625,252.359523197,182.483,703.016943395,222.321338198,250.952,313.159,974.344952462,173.034,4509,4509,1501.64787275,251.053153051,148.381637758,250.964752373,417.157669683,192.057954426
0.99995,-253.307,5.31658027931,250.952,750.554544966,244.23636155,182.729,633.300914621,212.826437629,250.779,313.208,891.613859564,173.049,4510,4510,1198.94384699,250.858728332,68.6708257599,250.790939376,320.558960536,107.554427218
0.999947,-253.545,5.18825071927,251.229,767.412101367,249.3283757,169.757,1138.77429813,307.41946234,251.036,313.254,1171.31323542,173.071,4511,4511,2730.97933665,251.126981476,180.137214377,251.052597477,488.605102936,464.826759658
0.999927,-254.42,5.16804541397,251.998,768.955093517,250.278240546,178.096,802.915073346,270.873487566,251.849,313.281,1206.50463914,173.069,4512,4512,3127.17129789,251.919906312,42.9617387986,251.848713538,411.859849679,484.71256031
0.999984,-255.127,5.26007719065,252.853,787.305171025,247.98832662,194.416,818.69722369,182.660169606,252.612,313.345,1022.08593112,173.119,4513,4513,2115.79779485,252.736359464,335.524256111,252.632542518,551.025638482,304.031458791
0.99991,-254.991,5.07508784386,252.79,752.512502801,245.396243888,167.667,688.27557433,241.969164466,252.554,313.362,905.52087976,173.118,4514,4514,1153.55862813,252.665723825,32.7909652896,252.557487454,346.613525233,86.6199147151
0.999816,-255.612,4.97498216235,253.353,729.322073638,229.676938199,163.428,636.93835455,193.089730748,253.166,313.38,761.496867005,173.165,4515,4515,814.20634223,253.283474593,87.4108758224,253.179193011,434.913139011,21.6871093707
0.999942,-254.991,4.93270006804,252.756,290.406420564,207.627385595,167.844,793.402383182,161.133939498,252.516,313.414,1268.66082378,173.219,4516,4516,2447.35418497,252.630148404,311.056932445,252.519914455,615.83133126,553.989086115
0.999781,-255.948,5.0682022876,253.563,293.497934956,210.26700298,181.485,983.709816649,386.226438725,253.39,313.479,1058.77261331,173.217,4517,4517,2529.33263902,253.520214801,106.448595879,253.400394804,507.467949331,549.587726256
0.999914,-256.056,4.91389553082,253.717,733.026219161,220.126945654,157.453,768.514265689,273.192095436,253.501,313.557,1021.1176291,173.257,4518,4518,2551.48665428,253.617846788,83.9350751891,253.520210771,527.506224829,459.005606352
0.999869,-255.855,4.96365278799,253.684,651.012383567,210.288598181,180.949,1137.31085638,317.828324381,253.455,313.583,942.806975947,173.259,4519,4519,1978.49012871,253.580771892,166.644941177,253.450775462,640.474800093,398.619142862
0.999946,-256.46,4.92343567341,254.402,298.68411162,212.409365668,171.666,454.387709622,115.042750862,254.181,313.645,1287.24210935,173.243,4520,4520,2508.97123816,254.338585481,116.007633204,254.217546085,273.815879624,604.232133308
0.999854,-256.502,5.1059710143,254.317,309.313835598,212.322230741,204.951,1034.98245192,358.972864925,254.113,313.685,1035.14010254,173.204,4521,4521,2159.07213871,254.218548565,65.6876937889,254.107662089,495.890047708,409.238457571
0.999887,-257.54,4.91330686982,255.462,314.216929454,223.227927837,186.019,620.344257946,209.075861311,255.247,313.742,1318.29633136,173.19,4522,4522,2531.27827702,255.350551725,59.6630482168,255.267022833,304.053618804,498.80790952
0.999939,-256.596,4.78732588646,254.393,58.0573912142,167.739586898,163.881,671.709431478,210.268654954,254.171,313.825,695.676611546,173.212,4523,4523,2454.86559429,254.290234964,61.494445538,254.169890868,326.338945709,639.458117027
0.999902,-257.06,4.72110148615,254.955,768.231730356,230.574451117,158.877,700.0006999,188.656765257,254.727,313.873,1782.29706079,173.19,4524,4524,2814.56261509,254.856644035,59.2127908089,254.731639634,242.392983932,644.470169667
0.999847,-256.962,4.9576682986,254.891,768.060699374,231.304326414,177.539,901.473647358,233.953417089,254.655,313.915,1638.41509192,173.191,4525,4525,2788.2274076,254.808321,281.71471576,254.678953334,612.701041149,611.164668796
0.999909,-256.554,4.86850062039,254.58,738.469341219,221.832872816,179.892,747.404691836,84.5519393309,254.353,313.974,774.282038888,173.191,4526,4526,913.060879639,254.465194619,548.908841779,254.364169805,642.218378568,40.6974384563
0.999936,-256.579,4.89077626312,254.476,755.732595608,228.017937152,176.16,1793.60602416,680.40300974,254.229,313.99,803.50469204,173.132,4527,4527,1079.31667302,254.394932417,72.7867306372,254.244445685,674.006227935,76.1483797709
0.999965,-257.108,4.83363843051,255.281,865.88375342,248.600239949,177.299,745.35004813,268.085194546,255.049,314.013,1423.6365163,173.081,4528,4528,2973.95436471,255.177784601,119.168205798,255.049854686,509.652847322,635.786076139
0.999939,-256.763,4.86110508326,255.151,754.26344501,229.981032891,174.854,890.533194719,313.406133975,254.946,314.042,819.536930008,173.058,4529,4529,1777.67137456,255.087089272,53.6346018526,254.959945073,489.590608757,170.912500386
