StdEsReturn,AverageAbsY,AverageAbsQ,AverageQ,AveragePolicySurr,Epoch,Iteration,QFunRegParamNorm,AverageDiscountedReturn,AverageAction,MaxReturn,StdReturn,MinEsReturn,PolicyRegParamNorm,MinReturn,AverageEsReturn,AverageQLoss,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageY
169.565820213,22.1859937608,22.1969,22.1798,-22.7006,125,125,42.2119,224.545525035,0.79877,834.642421229,45.6251421872,43.0952088162,45.5607,567.878108718,316.276416844,1.46123,599.709718112,0.515736004864,673.514754507,22.1808323427
124.715588261,22.3696153932,22.3794,22.3611,-22.8896,126,126,42.4364,170.400986036,0.774889,507.120803538,56.2794577303,134.134634553,45.6317,195.756098427,323.027624473,1.59983,487.276435355,0.533578311433,355.879175672,22.3623369068
211.755692609,22.4185189496,22.429,22.4079,-22.9399,127,127,42.5967,142.906397116,0.771903,285.505567704,16.4917626826,12.8553500166,45.7293,217.588716377,257.133965592,1.65039,674.05830491,0.537980173088,248.139382569,22.4104215115
100.463363604,22.4568788744,22.4666,22.4467,-22.9866,128,128,42.7574,165.057577476,0.74919,367.89114222,60.5779517647,12.1598091166,45.8864,132.037623501,154.441559685,1.62666,367.36190881,0.542287977909,323.85941081,22.449310921
156.89269656,22.4907983563,22.4995,22.4827,-23.0106,129,129,42.902,218.778066392,0.797039,722.507768585,109.922849341,6.52129697333,45.935,437.031479385,193.207900495,1.74239,565.249674818,0.547888942263,609.113856773,22.4849354305
158.230812448,22.6626310886,22.6711,22.6546,-23.189,130,130,43.0974,215.203145861,0.798316,679.748043477,48.8560808239,10.7380103578,46.0579,479.553734408,196.397031108,1.49404,530.664716305,0.523488724273,560.228002315,22.6572483646
113.651908585,22.8315935003,22.8394,22.8237,-23.336,131,131,43.2827,135.267750805,0.73239,316.479366759,60.3069153957,24.8522582055,46.1563,146.997941196,168.591424326,1.57597,370.830119956,0.534994464752,234.421409775,22.827638519
118.68462227,22.8091428803,22.8202,22.8024,-23.3454,132,132,43.474,117.316209283,0.677395,352.292604088,70.9043142826,67.4332862686,46.2827,136.627429411,187.173058355,1.72769,491.445888398,0.558257615366,190.303852619,22.8051841577
169.411256707,22.8902535865,22.9004,22.8807,-23.4029,133,133,43.6756,182.28037166,0.777653,561.361752712,65.6665667587,121.245214962,46.358,326.641486017,266.876454189,1.75252,695.887243554,0.555224721054,388.317048156,22.8838841493
189.737657275,23.0056002504,23.0161,22.9985,-23.5136,134,134,43.8871,161.834382067,0.758169,476.775458919,50.7048140683,77.4827510895,46.5559,147.590675937,329.20803427,1.84777,600.593470299,0.548670825004,308.861878844,22.9997092522
162.884922376,23.0022438445,23.0114,22.9936,-23.4972,135,135,44.0788,124.683514102,0.700923,341.262780723,75.8498905085,16.7916717852,46.6588,138.330952608,257.438139667,1.56518,494.81149367,0.53327640813,210.220082979,22.9962479317
163.2336675,23.1395644244,23.1509,23.1328,-23.645,136,136,44.2431,115.347711542,0.716789,310.983137478,51.513904369,104.614603577,46.8015,144.694847063,278.348086147,1.60906,557.52032214,0.522954228319,184.582629339,23.1340365191
149.039077904,23.1903455799,23.1998,23.1828,-23.6919,137,137,44.3639,173.25844973,0.810165,358.886527006,9.41821398147,6.80658918963,46.912,307.0316039,186.612455063,1.58982,556.202217037,0.533195036743,341.388039816,23.185478294
162.520400254,23.1459748127,23.1567,23.1363,-23.6695,138,138,44.5098,204.779457106,0.781588,522.862195646,24.0043514841,15.2579966208,47.0171,424.471689565,204.02954754,1.85181,534.023986806,0.553374206177,469.919013857,23.1384246952
123.513141326,23.2777021736,23.2873,23.2688,-23.7855,139,139,44.6763,196.030785642,0.742491,558.461726486,85.8264797427,87.9092943208,47.1817,64.5328520221,303.352270755,1.60529,478.966893996,0.534140229429,499.290928456,23.2719122819
268.065870609,23.3958147793,23.4066,23.3867,-23.9278,140,140,44.8845,138.777374923,0.727551,1293.81304419,352.108512901,10.2629830405,47.2943,143.161286626,348.096047752,1.79085,841.639915152,0.578464382699,351.876143955,23.388795093
215.08894444,23.4405847861,23.4556,23.4284,-23.9819,141,141,45.0557,226.37270187,0.73014,1119.3430404,123.721987233,11.3387036389,47.414,546.130575436,186.394705644,1.78941,733.701016316,0.559600948442,748.854598368,23.4292807445
221.791707242,23.5467461967,23.5541,23.5312,-24.0755,142,142,45.1785,191.517276931,0.677264,491.040042387,58.7261813692,7.11915032031,47.5285,336.548162894,210.83042341,1.78487,758.610346444,0.550762649088,428.328737744,23.5355687221
174.900817357,23.5805997022,23.5929,23.5643,-24.1479,143,143,45.3547,141.376977212,0.664849,776.746103154,201.62619609,15.2123715826,47.6673,177.648992296,256.903426248,1.83701,549.127120702,0.561024173273,305.069722707,23.5653521395
193.974643218,23.7152167419,23.7253,23.697,-24.2838,144,144,45.5406,189.84758455,0.718038,1405.95258983,217.816407156,8.12001349501,47.787,223.94031202,291.715439968,1.77351,710.162121766,0.560214910401,605.386394938,23.7002080296
348.611796733,23.8662957333,23.8762,23.8528,-24.4631,145,145,45.6457,155.594823344,0.757985,630.333744293,128.741676448,9.74172892528,47.8952,235.94785225,339.500514164,1.84458,1151.8379039,0.558269650648,329.267658466,23.8552131285
111.46507861,24.0226106729,24.0347,24.0115,-24.5979,146,146,45.7963,115.645734489,0.678182,698.311417379,139.712639366,7.97286261781,47.9418,131.595942429,113.552791325,1.85395,378.100449011,0.559799664871,229.156700715,24.0136116719
141.238368369,24.1033315959,24.1127,24.0891,-24.6559,147,147,45.9815,136.947170117,0.674219,687.758898467,141.033087648,11.3456285924,48.0773,132.482319574,174.110098234,1.93894,481.873077388,0.563538794779,266.844117876,24.0919272042
159.19766306,24.2777092691,24.2888,24.2668,-24.8378,148,148,46.1462,111.086310572,0.664325,789.408846323,202.723155866,14.2736479797,48.124,71.0061520867,203.836501747,1.7329,618.040995694,0.554470852504,225.756974317,24.2695324036
87.9646892656,24.1841135748,24.193,24.1732,-24.7531,149,149,46.305,187.51533073,0.764025,1142.55359518,244.886459946,9.43117593239,48.2548,269.920847848,141.092707393,1.84453,277.166824009,0.573194311402,579.715117069,24.1767500914
188.733945074,24.2628789768,24.2768,24.2575,-24.842,150,150,46.4844,173.568198771,0.761102,2409.29489949,522.975158981,14.2968765261,48.3148,242.77302189,162.464189131,2.07047,675.712716265,0.581904402976,732.925959074,24.258618429
156.010978924,24.5464500021,24.5545,24.5363,-25.095,151,151,46.6408,151.59286919,0.792535,1498.87606178,280.63742374,253.93341751,48.4028,237.827931761,444.724543649,1.88872,692.346037285,0.581855111105,378.696267667,24.5409450268
167.288565366,24.58090266,24.591,24.5709,-25.1333,152,152,46.767,199.094859664,0.758149,947.294493306,189.653880401,27.8206933085,48.4434,264.816417793,224.332601588,1.89829,575.016110733,0.573148927362,612.823526282,24.5749069859
184.566808194,24.657815672,24.667,24.6513,-25.2233,153,153,46.9007,143.488344607,0.733198,304.497170183,29.0537058596,10.7308912731,48.5532,21.3792333917,300.028151912,2.1015,562.404158266,0.588440847167,270.661965012,24.6529698299
191.424288197,24.7961003714,24.8079,24.7854,-25.3608,154,154,47.0297,156.346374944,0.712415,735.987202515,136.600737565,10.9873384804,48.6744,199.704972659,246.918106221,2.29588,616.428764951,0.609082909618,336.653932288,24.7889716535
198.999238913,24.7990022819,24.8069,24.7859,-25.3596,155,155,47.1508,210.584232436,0.700121,667.00718721,87.9758072095,12.8916738138,48.7921,329.837394007,230.968418812,2.11182,631.052116347,0.598463166575,527.260889629,24.7887701622
183.120620669,24.9590731042,24.9707,24.9482,-25.517,156,156,47.2666,234.566825387,0.749506,1398.1811756,213.206634014,12.153594348,48.9261,456.4070263,186.428261526,2.03948,661.654301224,0.58854360287,854.21624019,24.9505757986
154.358469368,25.1099056225,25.1235,25.0966,-25.6696,157,157,47.4376,208.67282171,0.726854,817.564709896,121.566538676,210.289677978,49.0014,204.880240612,516.118783494,1.98697,666.131115412,0.591323461808,684.246718155,25.0993377933
231.023124089,25.2220361097,25.2314,25.2085,-25.7501,158,158,47.6637,223.106459784,0.786795,1354.00062653,167.943019124,20.8874110169,49.1165,530.06298091,252.179566136,1.89277,710.229650042,0.560478630865,768.158021519,25.2113287073
188.297672738,25.2404984029,25.2511,25.2249,-25.7808,159,159,47.8601,230.353977494,0.741235,1130.84680787,140.333254238,42.4649094437,49.2165,494.121625148,358.011931903,1.88456,659.370691557,0.579289020296,792.483861134,25.227573673
181.913731131,25.2988482633,25.3098,25.2825,-25.8348,160,160,48.0303,166.537059194,0.72412,368.101644326,17.5930784476,98.6636109583,49.2798,267.238071919,271.437678687,1.93193,736.284022997,0.588696048138,339.86325693,25.2845353368
179.835236034,25.4332650573,25.4454,25.4139,-25.9507,161,161,48.1969,166.03284573,0.765666,479.563241481,72.3621039984,10.0951482048,49.3912,24.9375954728,250.796640134,1.93323,446.100505823,0.577735518911,339.988296795,25.4152056118
127.370914168,25.5290595284,25.5361,25.5066,-26.0483,162,162,48.3216,191.716911037,0.766423,734.498926858,114.710059413,52.6779999964,49.4852,349.637099365,277.961764578,1.8847,456.95008052,0.581259064418,492.038570099,25.5112997231
229.912616192,25.56425192,25.5747,25.5444,-26.0994,163,163,48.5086,209.45289955,0.748347,599.668417684,21.8020245911,28.1218081017,49.5909,461.062800385,304.979851589,1.98144,663.08635891,0.592502254212,529.772629135,25.5457347107
179.934903059,25.5990389243,25.6079,25.5761,-26.1648,164,164,48.7043,174.564960942,0.697778,581.589341519,83.3641816279,12.6925169226,49.6673,281.167881263,188.124585288,2.38906,547.807121094,0.62410829459,381.161891063,25.5784655507
144.955664296,25.6863060632,25.6977,25.6622,-26.2362,165,165,48.9066,178.328578987,0.733516,665.4696673,117.777522001,15.6653853871,49.7255,233.071594111,205.002811963,2.17547,477.102607227,0.610649459294,411.996484164,25.6643819068
170.559888918,25.7964928748,25.8087,25.7711,-26.3662,166,166,49.0499,136.074540265,0.7266,246.78872306,3.52927084973,8.1737700155,49.8076,229.329705781,205.984865189,2.16847,510.651394364,0.611261512831,238.98021893,25.7746758449
204.018884109,25.9034705023,25.9143,25.8828,-26.4712,167,167,49.1527,177.144923296,0.729863,558.032118228,56.2698724298,7.7314760598,49.9325,263.831211163,319.751520728,2.05295,655.478078241,0.612588464876,370.176944208,25.8848742704
244.87271754,26.008440619,26.0181,25.9873,-26.5729,168,168,49.3293,196.09243348,0.715859,1334.12198108,293.144189682,12.4339700742,50.076,336.560017782,249.056386872,2.19859,796.270552125,0.624902935912,678.902237725,25.990848184
194.682489645,25.9466453536,25.9551,25.9218,-26.4891,169,169,49.4682,174.437588831,0.657035,655.59831811,79.0869969118,8.18552139558,50.089,293.093994084,190.494340202,1.95946,539.063743894,0.585332535022,410.674149848,25.9241668348
174.917456103,26.0978430429,26.1084,26.0715,-26.6761,170,170,49.5924,151.711995034,0.673162,395.526735086,48.2719452888,13.5359470373,50.153,229.650615848,291.509204117,2.23128,543.911494206,0.630252489879,275.35050221,26.072803353
145.971425784,26.2732176551,26.2812,26.2479,-26.8327,171,171,49.7277,199.844462542,0.691202,493.062822596,60.229413603,12.3047884094,50.2148,259.765906734,172.30192641,2.04158,485.603106148,0.597794702414,439.080774247,26.2526775681
249.769484535,26.2991926103,26.3102,26.2781,-26.8694,172,172,49.9338,224.654695805,0.735291,893.922932985,74.1310138998,14.0564771634,50.3652,472.830716429,326.442725944,2.02852,744.661771848,0.604564648748,623.903974719,26.2793665185
213.741383492,26.2837417139,26.2974,26.2638,-26.8658,173,173,50.1353,160.014364185,0.726893,498.695449976,68.5367570628,8.82478384968,50.4169,260.429808783,261.899097318,2.16593,651.052358184,0.619810317855,307.49587807,26.2669253336
270.364560177,26.4350854605,26.4477,26.4151,-26.9813,174,174,50.2669,202.902894484,0.718118,523.07499875,19.8305648926,11.7703964468,50.5253,416.768436047,229.901961334,2.45708,892.869331631,0.625726644794,447.519219754,26.4170752594
244.857442455,26.3676061315,26.3777,26.3491,-26.9582,175,175,50.4737,234.945993128,0.740226,1076.64150051,153.858314158,192.801023099,50.632,509.982795622,554.033198074,2.24076,822.190426108,0.63029830021,750.176162883,26.3518283715
252.8590329,26.4818466827,26.4892,26.4621,-27.0642,176,176,50.6257,207.378764231,0.753036,1473.23368454,191.659779861,8.54657082075,50.7274,252.111482917,286.45375143,2.22666,723.686165553,0.618700703991,527.364712189,26.4657343305
153.122740365,26.6248081311,26.6325,26.6108,-27.1709,177,177,50.7663,201.24114303,0.74866,505.042136616,12.3900833938,9.71215155042,50.8424,428.931946003,136.708281054,2.29217,537.131313679,0.616515836708,440.385501203,26.6131702677
184.609109089,26.4957049018,26.5074,26.4823,-27.0601,178,178,50.9432,199.394722381,0.761337,730.145589372,106.819078357,10.8191593823,50.9746,308.728230037,203.152639632,2.48526,577.037222576,0.640120247111,466.716832291,26.4840940457
345.243970063,26.6523790791,26.6598,26.6331,-27.2209,179,179,51.0993,192.423941951,0.750261,428.767667322,5.5489832267,9.43034099224,51.0466,386.685383965,315.376281471,2.57159,807.581701739,0.64760036833,401.941675848,26.6368469723
262.994474302,26.7400377516,26.7495,26.7198,-27.2995,180,180,51.2867,187.197254702,0.799592,568.322343709,56.6739689033,16.3249565484,51.1669,347.886134474,343.199581811,2.27831,850.661005458,0.623204836302,401.863671621,26.7221424276
109.008212031,26.8331235332,26.844,26.8143,-27.4207,181,181,51.451,192.803305233,0.814299,737.610831761,62.0931835116,136.544125973,51.3219,371.221811365,336.687845127,2.22032,504.692909565,0.613087853203,414.486844608,26.8168262402
196.276764503,26.839867935,26.8516,26.8202,-27.4319,182,182,51.6233,195.213093329,0.733092,1548.02147579,235.012736035,26.1381185928,51.3738,364.649125033,255.869740076,2.164,573.964763244,0.61072990815,694.428401307,26.8220038916
171.443687495,26.8852606644,26.898,26.8665,-27.4788,183,183,51.8008,208.431486638,0.777476,507.284334426,14.7103518517,11.2130003877,51.4716,437.24639806,197.523329691,2.3764,453.878457813,0.643591108756,486.88572955,26.8689446199
134.071772702,26.9242868953,26.9368,26.9062,-27.5367,184,184,51.9834,204.775886461,0.78587,998.628298975,154.36686372,13.0474754046,51.5801,338.172907301,229.951232492,2.56924,435.413341344,0.652823983235,569.403860407,26.9102188004
167.777770783,26.9824381327,26.9946,26.9652,-27.5867,185,185,52.1464,178.937599168,0.791527,948.926904137,93.8796914372,7.72443894722,51.7291,301.985022421,259.195919559,2.55354,456.44118655,0.651474817789,452.609881082,26.9684469824
210.483918944,27.086133053,27.0992,27.0736,-27.6779,186,186,52.3576,149.369548119,0.756499,902.541552591,135.424892764,16.8521235673,51.8456,294.180693122,246.063616832,2.4214,745.41748889,0.636534220221,605.061968373,27.0749199788
170.178349387,27.0993086297,27.1157,27.0809,-27.6847,187,187,52.5181,162.114009552,0.71797,571.145668974,73.9948561626,8.44590678846,51.9744,228.522400424,126.993301298,2.45887,584.414325875,0.639888463964,393.668048471,27.0831129666
255.489939499,27.3649282488,27.3765,27.3441,-27.9625,188,188,52.6337,214.790847486,0.789875,755.825851753,63.8006388629,17.2089767844,52.0536,462.815544604,254.850424268,2.15767,727.31591122,0.626684424808,582.795459958,27.3463821519
221.890290439,27.1835519674,27.1952,27.1597,-27.7863,189,189,52.867,212.796423279,0.77907,810.032556555,85.8498609554,10.4456975708,52.1214,521.211369938,224.533498847,2.50175,754.14895217,0.648650046813,641.247734178,27.1622498499
152.067320883,27.339725763,27.3531,27.3168,-27.9693,190,190,53.0047,232.343774051,0.823784,1881.28583413,255.85983021,11.3901779489,52.2232,639.937461437,162.510984846,2.29665,488.496175576,0.638792495357,913.223407116,27.3191486752
250.493013591,27.3835528486,27.3981,27.3559,-27.9731,191,191,53.1346,218.706307442,0.757025,646.479276538,11.3378629973,8.964583575,52.2866,585.337133897,313.044368849,2.62782,808.099736526,0.65799790717,609.837814108,27.3583069393
195.451290098,27.4864023789,27.5009,27.4623,-28.0611,192,192,53.2564,173.973607354,0.736531,1554.0512277,180.296889451,11.7286508332,52.3589,258.469757978,185.003886434,2.14698,537.1278781,0.620621718917,428.997901139,27.4650098959
226.794508713,27.5581456855,27.5746,27.5361,-28.1628,193,193,53.3786,185.415583096,0.800076,1276.00757738,284.236085651,8.6103975617,52.5415,206.474152137,298.129504224,2.50797,653.444608494,0.651986040798,568.057789947,27.5376757971
258.92203331,27.6453985041,27.6581,27.6206,-28.2303,194,194,53.5276,219.719436717,0.780295,813.801027366,66.8457870258,7.63750475999,52.7332,289.423226188,254.445274131,2.46075,694.471532008,0.646442505633,648.025850272,27.6231307362
223.669030565,27.5096671305,27.5241,27.48,-28.1252,195,195,53.7481,225.771380834,0.794803,1077.02257329,96.965668484,7.70079377332,52.8483,573.690599901,209.327438692,2.67093,619.951386799,0.663812388368,665.025884337,27.4832929159
204.760127011,27.5749460819,27.5871,27.5453,-28.1699,196,196,53.9019,180.358958429,0.745799,1186.40576055,176.996569605,132.994907117,52.8897,322.445580076,419.308429564,2.493,728.152565207,0.662909011502,591.631995744,27.5470123909
241.050225007,27.6983284869,27.7114,27.6682,-28.3314,197,197,53.9727,207.315267222,0.788394,1015.01732636,217.288484562,17.0960351547,52.982,199.935500106,339.14312474,2.63048,652.064143082,0.662432772076,610.100772498,27.6692734115
156.679393382,27.7876351597,27.8031,27.761,-28.3949,198,198,54.1391,135.367700308,0.746127,1329.91234972,206.039494432,16.5788163926,53.069,205.563086737,148.215054104,2.70305,477.090475316,0.665844871182,351.809375483,27.7634290604
215.37838818,27.8332599129,27.8405,27.811,-28.4442,199,199,54.273,179.64872221,0.78475,887.147177578,213.710148887,16.9113182487,53.2029,153.348903225,238.990905207,2.68308,603.117125602,0.682843309631,559.509535205,27.8154523748
190.573991285,27.9250315799,27.9383,27.91,-28.5078,200,200,54.4267,156.707379294,0.747002,1407.82348369,332.640983883,41.1713656548,53.3145,253.660795236,276.24204883,2.38276,649.153451681,0.656451716264,567.872892021,27.9114492388
