AverageAbsQ,MinReturn,MinEsReturn,MaxEsReturn,AverageEsReturn,AverageAbsY,Iteration,MaxReturn,AverageReturn,AverageAction,StdReturn,AveragePolicySurr,Epoch,AverageAbsQYDiff,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY
33.6789,1379.5291398,-3.55379865158,952.540632308,297.984490515,33.6701310438,3973,4763.31256604,3767.63034065,0.999926,1284.57324078,-33.9215,3973,1.12749820816,327.07380473,262.601014483,420.314,33.6373,435.039,4.66299,33.63879551
33.832,1541.39050796,8.4398999391,905.68232391,273.707844764,33.823625333,3974,5313.18370555,4485.7988626,0.999955,1019.71279746,-34.0889,3974,1.11691693515,269.348262059,288.102380435,420.347,33.797,435.093,4.62966,33.797981292
33.7366,1304.5417362,6.72821498212,986.964365733,332.605606841,33.7280687355,3975,4946.06184832,3073.11714155,0.999951,1209.63029534,-33.9891,3975,1.11068647518,345.809579042,276.567837221,420.44,33.7008,435.128,4.64398,33.7010737267
33.7944,1148.16759658,14.0756756719,1893.84711092,590.494325437,33.7885537763,3976,5291.05482029,3614.47817071,0.999962,1262.79871693,-34.0526,3976,1.10860682576,770.169137635,279.538626518,420.461,33.7613,435.197,4.65246,33.7618129523
33.9201,936.83254572,544.084864241,1826.00203338,1071.27601461,33.9033226733,3977,4614.69522222,3529.95458112,0.999976,1175.69874772,-34.1857,3977,1.11061511081,547.513771141,276.742150654,420.538,33.8818,435.222,4.5919,33.8816976141
33.974,3023.29376548,105.85181419,1537.06300763,530.420680022,33.9639078519,3978,4852.83449591,4236.88041593,0.999936,473.110516306,-34.2295,3978,1.14223312685,538.134521075,252.187023956,420.519,33.9435,435.255,5.44484,33.9405251868
34.0739,115.40884418,178.651295961,3363.20912273,1770.93020935,34.0647581909,3979,4407.66398482,3476.2593362,0.999936,1288.85178743,-34.3205,3979,1.10295657487,1592.27891338,224.404266008,420.518,34.0335,435.306,4.49463,34.03947968
34.131,308.733055475,-1.28718540807,1306.4323459,402.145571524,34.1197955182,3980,4920.11787804,2876.18275772,0.999922,1599.26195952,-34.3842,3980,1.09379879461,531.797798562,187.140492413,420.526,34.0962,435.371,4.29627,34.094959889
34.1959,187.492350637,56.9655293957,1096.23225349,553.535918045,34.1842047865,3981,4604.12022713,2090.35266357,0.999935,1469.89894985,-34.4467,3981,1.09007424846,457.001277594,186.01098243,420.541,34.1662,435.428,4.29028,34.1652237325
34.0076,206.060285789,303.964985728,884.497424559,591.210369081,34.0026257188,3982,3918.26029162,1555.54235175,0.99997,1033.89165209,-34.2469,3982,1.10480078796,237.427693381,174.004828222,420.493,33.9776,435.497,4.49773,33.9806939302
34.1441,845.651182499,64.6649058528,1336.51713132,544.019499052,34.1366176316,3983,4359.18255353,2777.38461709,0.999934,1325.8087784,-34.3851,3983,1.1310831939,467.927963295,180.132325542,420.592,34.116,435.532,5.13545,34.117206962
34.2196,180.48280454,45.2454408233,2791.65207612,827.093222479,34.2108343762,3984,4660.71793346,2607.39907224,0.999941,1682.5479494,-34.474,3984,1.13258231894,1144.23732768,163.917568494,420.612,34.1944,435.554,5.32752,34.1943085875
34.2307,482.675495342,12.7507433522,559.923340549,373.868879131,34.224623627,3985,4283.47332109,2863.3201767,0.99994,1165.75535039,-34.4862,3985,1.09758381034,212.723938153,194.489461921,420.734,34.2046,435.61,4.63119,34.2059720701
34.2445,470.953097213,21.826301724,1397.95333408,514.898658714,34.2362459579,3986,4702.2736415,3224.32764572,0.999949,1409.49113969,-34.5024,3986,1.11295825716,500.924733519,176.210950363,420.753,34.2191,435.689,4.91124,34.2202550864
34.1906,47.5231222009,484.551677684,1174.14857593,789.102202524,34.1779840193,3987,3915.57220744,2744.18499153,0.999964,1247.66411124,-34.4393,3987,1.09951104598,250.708460404,168.009040377,420.756,34.1643,435.772,4.68552,34.1631789854
34.2823,60.0369571373,49.3830538643,1474.37017551,406.298184248,34.2721502603,3988,4437.62158144,2686.01429036,0.999877,1556.20299401,-34.5399,3988,1.08931068978,495.117198797,186.624663048,420.78,34.2584,435.792,4.464,34.2583681127
34.3044,647.18138424,8.51466386673,1185.7013803,633.982852718,34.2991119098,3989,4174.51173336,2980.54244406,0.999923,1257.40523025,-34.5527,3989,1.10951131732,471.779615757,202.496998757,420.812,34.2786,435.842,4.65964,34.2808355027
34.4685,393.171166672,54.5969117448,2529.11139212,976.783159922,34.4614256122,3990,3364.06543096,1939.54598933,0.999877,1072.42553587,-34.7046,3990,1.09979601575,1104.11794914,181.518726081,420.85,34.4438,435.887,4.57951,34.445897697
34.364,307.802019173,70.0970095271,2536.05561971,605.407262335,34.3548646953,3991,3601.06325643,1944.03062583,0.999958,1343.19514204,-34.599,3991,1.10903036212,965.768325956,184.952790569,420.982,34.3351,435.951,4.78757,34.3340032969
34.3358,280.667224413,19.966112694,1214.88524555,392.431783513,34.3298193165,3992,4363.61778155,2062.93303695,0.999932,1505.42402323,-34.5868,3992,1.12466433498,385.306152032,195.872322058,421.002,34.303,435.993,5.13118,34.306999834
34.434,204.377658201,107.379883658,679.525018259,343.554003345,34.4282842433,3993,4485.78710102,1550.79019215,0.99993,1548.59487245,-34.7007,3993,1.11271941373,244.004206227,191.701519109,421.043,34.4093,436.027,4.98229,34.4112239184
34.4194,166.391055709,208.419936876,3036.44926314,1776.68367379,34.4081346336,3994,4512.0553107,1826.78215675,0.999935,1725.9482688,-34.6821,3994,1.10752545232,1174.96547406,160.949611581,421.033,34.3905,436.101,4.49162,34.3895855731
34.4216,540.355140895,419.03984178,804.9259014,553.911459817,34.4160974415,3995,3928.8149968,2237.54719833,0.99993,1416.2601773,-34.6504,3995,1.11846180039,148.282516383,237.094140763,421.108,34.3934,436.178,4.90159,34.3988475438
34.5074,493.188964479,27.0888022536,512.800492547,293.195673851,34.4969966869,3996,3814.69227234,2521.50148473,0.999953,1102.29505949,-34.7362,3996,1.1001279482,198.966711419,210.245649137,421.181,34.4783,436.219,4.53585,34.4758069165
34.5529,290.346355438,476.946571961,1562.55912186,949.682496797,34.5445769721,3997,4880.02129562,2033.89003655,0.99988,1646.72558898,-34.7842,3997,1.11766092912,453.299277467,236.305212697,421.294,34.5203,436.275,4.7905,34.52279828
34.5934,210.497621177,232.89473333,2264.0852678,804.29707205,34.5870791492,3998,4664.392451,1677.26427221,0.999956,1447.22060603,-34.8328,3998,1.08745151006,847.680870597,208.777843281,421.282,34.5672,436.315,4.6606,34.5691649412
34.6933,278.76499599,18.9257331097,1032.69246602,405.973642995,34.6890818011,3999,4265.31333904,2163.54215636,0.999936,992.685235736,-34.9296,3999,1.08414738315,340.815168968,252.984665889,421.367,34.6633,436.345,4.3214,34.6661096227
34.5647,119.352315741,82.1020599395,569.138764946,317.627793549,34.5508158811,4000,3012.02240002,1463.67050869,0.999969,883.937478282,-34.7806,4000,1.10424053192,176.962888765,241.744251353,421.372,34.5326,436.431,4.74536,34.5310096307
34.5794,95.5950807074,79.3619078904,527.885677153,215.786105915,34.5729274633,4001,1421.20943797,246.191498955,0.999954,237.670036079,-34.7875,4001,1.0939359503,141.975999068,124.021960254,421.355,34.5495,436.485,4.7208,34.5521726127
34.4946,90.8375242279,34.8516898658,907.258826073,319.213240203,34.4814466319,4002,2351.43585696,1171.93216101,0.999954,523.778769259,-34.7,4002,1.09820781157,303.497887845,246.787816012,421.472,34.4618,436.548,4.66632,34.460314986
34.5861,384.225806529,114.710032075,858.282490703,403.631296751,34.5841653701,4003,2452.81419275,1218.95049322,0.99996,473.193804597,-34.7934,4003,1.07582906294,306.080462949,253.030480726,421.506,34.5529,436.596,4.43792,34.5590860761
34.6378,111.34905175,123.142481503,1108.05913282,559.146671524,34.6266262808,4004,2939.5453219,801.158407041,0.999994,714.254866215,-34.8535,4004,1.0737609964,417.449467071,177.958024456,421.527,34.6062,436.665,4.20711,34.6061316663
34.4922,135.896960028,18.128004904,420.32711259,186.987500716,34.4825570186,4005,2158.60398315,860.29369452,0.999952,419.92846573,-34.7163,4005,1.10814561072,158.545110269,246.010381262,421.624,34.4544,436.743,4.70199,34.4552250161
34.6001,102.526909097,65.9844069244,818.706141443,334.178346281,34.5942555453,4006,1370.17090854,572.51421918,0.99995,233.910964863,-34.8464,4006,1.10721230275,259.635634456,173.952019318,421.662,34.5679,436.798,5.00231,34.5698164704
34.527,135.303569901,83.1431296283,871.227362743,351.783222523,34.519306476,4007,1639.08227479,546.573822741,0.999927,292.339821321,-34.7803,4007,1.10467966455,244.661915992,169.11995547,421.657,34.4928,436.851,4.81522,34.4934025918
34.479,91.6106833669,3.07440324286,498.70806663,203.91927169,34.4749003595,4008,854.781990887,395.051982478,0.99988,177.708124761,-34.7263,4008,1.11283089279,175.663217393,148.008707304,421.695,34.4435,436.874,4.64578,34.4478518294
34.6344,85.4751302246,9.35860833896,607.372567024,237.836690256,34.6260326732,4009,848.544010786,411.352756171,0.999948,151.276794891,-34.875,4009,1.13052185678,204.38957834,140.419366016,421.708,34.6067,436.913,4.7691,34.6056127605
34.599,175.400427855,-6.6732446203,633.286115669,260.363307345,34.5925228422,4010,944.297720474,324.890642121,0.99992,159.278119635,-34.8313,4010,1.12388021489,199.168133715,108.187725615,421.698,34.5654,436.969,4.90084,34.5683464175
34.6571,153.791299618,0.202814071889,545.650754588,300.424874159,34.650613057,4011,1590.91014602,458.93773974,0.999936,258.166976701,-34.8947,4011,1.11061461997,215.61857331,175.704984343,421.824,34.6223,437.004,4.70873,34.6238628183
34.6129,202.360901186,54.5926060867,703.720125356,292.587159314,34.6038461088,4012,2236.6306978,836.788936553,0.999938,554.1921373,-34.846,4012,1.1229617277,263.397351243,180.299611924,421.843,34.5749,437.059,4.9239,34.5764986289
34.6269,290.917486851,91.2282798494,1301.57316835,586.552916122,34.6218994263,4013,2206.7168815,836.897328907,0.999947,591.105771875,-34.8741,4013,1.15098899378,445.860104726,157.554824808,421.866,34.5956,437.143,4.97568,34.5980644611
34.6452,449.000615838,-0.612789492355,2349.92714341,477.997204076,34.6362734131,4014,2131.98193031,630.967831685,0.999973,291.753814047,-34.8748,4014,1.12440612896,838.656535404,211.094942139,421.885,34.6097,437.178,4.55624,34.6089637067
34.7266,110.538488228,39.807564026,292.424463585,172.817191673,34.723759864,4015,2795.3031325,611.783911821,0.999945,664.662092188,-34.9494,4015,1.15005989959,103.871054393,124.387263002,422.02,34.6913,437.256,5.12715,34.6937240586
34.6169,110.669617036,-6.57510393509,2193.73851853,709.055011722,34.6069592475,4016,2289.70313451,748.849912149,0.99996,604.645659667,-34.8576,4016,1.16602414563,701.101800305,182.213855962,422.089,34.5805,437.311,4.99768,34.5835020091
34.6664,238.709630634,144.020363879,1631.98920692,622.157512418,34.6560519219,4017,2201.71975668,742.678985641,0.999954,505.585417223,-34.9142,4017,1.16983431011,591.842097663,185.097121044,422.144,34.6324,437.297,5.36419,34.6325867072
34.7465,292.240814645,-0.402474017146,651.28735354,334.367667756,34.7409149737,4018,2801.62938622,965.935804005,0.999939,498.816218381,-34.9836,4018,1.14274006055,208.505404319,185.918696668,422.147,34.7124,437.35,4.64363,34.7149072049
34.7743,163.27478143,199.487192092,1326.06142725,581.553358636,34.7672339397,4019,4488.93654794,2112.73481588,0.999949,929.205281591,-34.9925,4019,1.15289651332,405.746316761,197.464258868,422.208,34.7409,437.423,4.84563,34.7410587439
34.6796,105.345946614,6.23674568241,2179.89571894,653.786565792,34.6775477432,4020,4993.89143532,2645.3688019,0.99997,1561.81390536,-34.9113,4020,1.15837159188,787.692992736,202.69486353,422.314,34.6502,437.53,5.37712,34.652028092
34.6733,122.341225335,-6.49583077668,448.059123743,182.889911549,34.6662650139,4021,4150.79776091,2819.08143406,0.999948,1283.63721014,-34.9161,4021,1.16803344511,165.937528846,230.17380933,422.406,34.6433,437.617,4.88228,34.6424119915
34.796,219.845810037,25.4093382973,625.729927273,243.076908681,34.7833962254,4022,3879.84427862,1783.56190692,0.999976,1353.784243,-35.0256,4022,1.1757695368,173.734153923,182.144304926,422.456,34.7612,437.671,5.37254,34.7600739474
34.809,405.176489861,-5.20247185458,886.975392479,314.133470194,34.8001708562,4023,3742.09764217,2331.48710321,0.999913,1033.72468015,-35.0305,4023,1.12164182143,317.150798462,209.570827997,422.535,34.7732,437.708,4.39601,34.7739550016
34.8388,-0.198258103006,-4.46033202983,1898.82779491,444.407232578,34.830649441,4024,5.21995743783,2.484385701,0.999999,1.09486548169,-35.0542,4024,1.18432670927,647.319054294,1.85722792481,422.498,34.8053,437.748,5.37776,34.8060754494
34.7168,1.32029624159,-10.3987926928,730.661707198,85.544947157,34.705843492,4025,3509.57992362,1169.66259211,0.999963,1430.14992184,-34.9355,4025,1.16862600319,189.020597413,141.49855986,422.541,34.6786,437.81,4.69674,34.677801878
34.6986,346.389127937,255.177213848,516.068056738,385.622635293,34.6888042362,4026,3922.39561972,2653.34807106,0.999945,1466.47328683,-34.9182,4026,1.16938315003,130.445421445,219.209556687,422.625,34.6578,437.88,4.92817,34.6588620851
34.7736,-6.44957274392,184.753316436,2717.78233052,1728.94974388,34.763037725,4027,3.96533263636,2.0087242988,0.999986,1.28246334777,-34.99,4027,1.17537668195,1106.15874186,1.45402854537,422.694,34.733,437.928,5.05185,34.7327870058
34.7077,-10.1242618866,-11.4986325222,1910.67988109,388.803435305,34.7066056326,4028,5.47512586494,-6.43111285818,0.999931,2.70439707639,-34.9277,4028,1.18735502537,657.736970992,-5.37982967513,422.774,34.6653,437.996,5.406,34.6696836316
34.8203,-85.2136408183,-9.44346084039,280.950360921,34.3766222285,34.8116630939,4029,29.5513463053,-4.01802808554,0.999918,8.60907844393,-35.0484,4029,1.18050806265,89.071113011,-2.975276189,422.794,34.7728,438.005,5.32638,34.772184818
34.6635,-59.3278624957,-66.2236022679,11.3860879455,-9.7076970374,34.6569189514,4030,4412.0921874,327.630962102,0.999965,1078.64072454,-34.8866,4030,1.19679026779,22.0274038624,17.2370929507,422.812,34.6216,438.056,5.54177,34.6211832935
34.7811,-61.8637118316,-29.4666957073,1485.68692124,150.687954326,34.776524324,4031,2337.26994327,59.5990279096,0.999969,318.43715726,-35.0113,4031,1.15925445894,427.893979283,7.52126743404,422.846,34.7349,438.097,4.89049,34.7416567091
34.741,-5.48027754352,-41.1902346294,645.2041471,61.6605786597,34.7312449935,4032,775.798839599,8.33841243023,0.999964,67.6100270365,-34.9508,4032,1.17280783834,195.365558401,4.57241722283,422.829,34.6944,438.174,5.40443,34.6946349249
34.7484,-68.2707085722,-117.05310184,171.223833945,2.89004840303,34.7462642616,4033,4215.89568079,123.853451043,0.99997,578.185885937,-34.9573,4033,1.16270842367,60.8697612894,12.5690091306,422.839,34.7041,438.192,5.12176,34.7054927706
34.6587,-67.0412497781,-31.0099211201,142.883682718,13.3632165683,34.6500549208,4034,4552.9103554,77.7786467431,0.999953,488.497572638,-34.8428,4034,1.15944238751,42.8509380855,8.68092759522,422.792,34.6034,438.252,5.05234,34.6028450349
34.7019,-59.8732818308,-3.39925795724,526.785665132,113.023124256,34.6930933966,4035,13.0008734792,-3.24293920785,0.999942,13.5938226035,-34.9087,4035,1.14602341876,182.328354234,-0.957403923634,422.808,34.6543,438.289,4.83627,34.6529394485
34.7857,-64.3129077439,-68.4925856741,12.5383908956,-23.8457560136,34.781125496,4036,126.708953051,-5.45000237608,0.999927,21.8761729844,-34.995,4036,1.15414408301,27.946534661,-1.16520956723,422.968,34.7399,438.346,5.02952,34.7417077041
34.7552,-68.9448254203,-36.5418577514,13.5950820965,-3.94111693026,34.7479121762,4037,2968.60072523,451.771030341,0.99993,915.628108384,-34.9475,4037,1.13599932032,15.5070339795,30.9916043454,422.966,34.7029,438.423,4.72205,34.7057741977
34.6127,-56.1745321749,-17.7596892196,259.377251195,64.2935892942,34.603267988,4038,4855.82651986,524.23730869,0.999879,1154.97602201,-34.8187,4038,1.14812517759,104.207935148,34.0606942319,422.992,34.5621,438.486,4.66709,34.5615490109
34.731,-111.288496952,-51.3735140442,744.788543074,82.2913021197,34.7204229372,4039,3216.95868937,187.206227917,0.99998,657.351815642,-34.9466,4039,1.14152601556,227.231106665,7.57193957561,422.979,34.681,438.531,4.75872,34.6760797329
34.6801,-105.861688062,-21.6926645856,988.4420996,159.612096288,34.674266263,4040,4391.25722372,502.74567005,0.999942,1193.12826957,-34.8799,4040,1.14728307071,370.762000515,30.5233060358,422.963,34.6261,438.602,5.01822,34.628650175
34.5351,-69.4253258406,-3.44770521939,1024.02015327,230.58805554,34.5318611457,4041,4386.76756777,656.879062348,0.999965,1399.71872713,-34.7312,4041,1.1443434946,348.792527396,37.4277159926,422.972,34.4845,438.647,4.73678,34.4870259002
34.6549,-97.9419310745,-5.13833414314,1022.5087729,382.713436181,34.6444780824,4042,1340.93564524,13.0244278928,0.999945,91.9837544891,-34.8154,4042,1.13085195956,443.275107161,6.51031235677,423.047,34.5958,438.7,4.72653,34.5924591999
34.6075,-59.5337626453,-53.365176741,1441.21965269,398.588172826,34.6070549241,4043,4665.8920892,861.202609806,0.999953,1560.7104047,-34.7749,4043,1.14578243418,656.718404929,39.8353455387,423.062,34.5518,438.783,4.84558,34.5588809953
34.528,7.38830601176,-8.56018822544,3109.55376895,461.892322198,34.5135605074,4044,5067.39064533,771.477251763,0.999932,1571.78964672,-34.7142,4044,1.14120099138,1081.04316579,62.8915241033,423.067,34.4615,438.812,4.77347,34.4611243441
34.546,996.035265233,4.21436509613,1371.25126275,360.713129963,34.5358530547,4045,4958.97052819,3613.80864417,0.999968,1573.88214445,-34.742,4045,1.15983656835,583.751207953,251.256050805,423.125,34.4857,438.887,5.51435,34.4819781326
34.5601,298.824659597,17.6937709678,1193.23554958,670.527155921,34.5541263997,4046,5198.02810283,3302.86710481,0.999932,1612.9545829,-34.7647,4046,1.14222285094,511.012795022,248.982235352,423.15,34.5012,438.944,5.01838,34.5011830055
34.4905,79.9560730371,86.1910370637,2015.94547362,712.548735325,34.4829376134,4047,5093.24844332,2235.98739879,0.999962,1575.45412833,-34.6747,4047,1.16421137188,812.475130717,210.356949883,423.19,34.4199,438.97,5.19608,34.4217437046
34.5909,2940.49343498,-2.33493648567,792.893295239,208.432645927,34.5829900345,4048,4774.16609866,4192.13113643,0.999909,560.278687285,-34.7794,4048,1.13440910474,223.235927432,222.586263094,423.302,34.5204,439.0,4.70784,34.5220209606
