AverageAbsQ,QFunRegParamNorm,AverageReturn,MinEsReturn,StdEsReturn,MaxReturn,PolicyRegParamNorm,MinReturn,AveragePolicySurr,AverageAbsQYDiff,MaxEsReturn,AverageY,Epoch,StdReturn,Iteration,AverageQLoss,AverageEsReturn,AverageAction,AverageDiscountedReturn,AverageAbsY,AverageQ
3882.82,1087.56,1000.0,3.0,9.4149219935,1000.0,212.001,1000.0,-4352.04,71.285853383,57.0,3870.71282163,4505,0.0,4505,61110.1,8.74782608696,0.0300441,99.9956828753,3874.86883582,3870.94
3878.77,1087.74,1000.0,2.0,8.00396248913,1000.0,212.057,1000.0,-4342.04,74.3255958427,60.0,3864.87299003,4506,0.0,4506,64908.7,7.8046875,0.03326,99.9956828753,3869.72187681,3865.05
3863.52,1087.89,1000.0,3.0,9.06064340801,1000.0,212.106,1000.0,-4334.98,69.0201711401,68.0,3851.42069629,4507,0.0,4507,56380.8,8.52991452991,0.0141325,99.9956828753,3856.10371737,3851.58
3858.85,1088.07,1000.0,3.0,7.41652547277,1000.0,212.131,1000.0,-4322.42,71.4712522678,42.0,3846.57178775,4508,0.0,4508,61311.4,7.94444444444,0.0654988,99.9956828753,3851.05561347,3846.55
3843.58,1088.17,1000.0,3.0,5.84490861144,1000.0,212.194,1000.0,-4313.75,75.5800136339,41.0,3831.31180358,4509,0.0,4509,71182.0,6.2049689441,0.0860148,99.9956828753,3835.18504287,3831.63
3825.47,1088.25,1000.0,3.0,5.61220767613,1000.0,212.237,1000.0,-4300.99,75.0730968429,37.0,3814.3564758,4510,0.0,4510,69108.1,6.125,0.0183012,99.9956828753,3818.28079546,3814.39
3825.57,1088.35,1000.0,2.0,7.8296186466,1000.0,212.265,1000.0,-4287.73,79.4971887623,35.0,3813.19626708,4511,0.0,4511,75062.3,8.30894308943,0.0242182,99.9956828753,3816.85351857,3813.46
3829.03,1088.5,1000.0,3.0,9.35668210425,1000.0,212.306,1000.0,-4289.79,77.3573536251,46.0,3816.46164647,4512,0.0,4512,73876.1,9.85,0.449951,99.9956828753,3820.51160537,3816.48
3817.59,1088.73,1000.0,3.0,5.99099564418,1000.0,212.31,1000.0,-4277.92,76.512007734,41.0,3803.55422327,4513,0.0,4513,69111.3,7.8515625,0.142451,99.9956828753,3809.22132536,3803.9
3805.83,1088.91,1000.0,3.0,8.21500997497,1000.0,212.333,1000.0,-4262.44,72.6341792473,48.0,3792.79806103,4514,0.0,4514,66707.6,8.38333333333,0.608419,99.9956828753,3798.46535098,3792.93
3791.87,1089.07,1000.0,3.0,7.13178223854,1000.0,212.338,1000.0,-4246.9,72.0788551511,39.0,3778.42081083,4515,0.0,4515,62251.6,7.97580645161,0.229773,99.9956828753,3783.29782758,3778.64
3804.75,1089.24,1000.0,3.0,12.8268677909,1000.0,212.38,1000.0,-4260.16,73.5273140316,70.0,3792.40971189,4516,0.0,4516,64718.7,10.3854166667,0.273797,99.9956828753,3797.0070676,3792.53
3787.49,1089.33,1000.0,3.0,6.89546278883,1000.0,212.397,1000.0,-4248.06,71.643677562,45.0,3773.9065163,4517,0.0,4517,59068.6,7.21985815603,0.141877,99.9956828753,3778.31498598,3774.13
3775.89,1089.51,1000.0,2.0,8.83709839459,1000.0,212.393,1000.0,-4242.37,71.9900020812,40.0,3763.67697321,4518,0.0,4518,64375.3,8.9375,0.0123204,99.9956828753,3767.87039154,3763.77
3774.08,1089.61,1000.0,2.0,8.11080955087,1000.0,212.465,1000.0,-4233.95,71.3891430488,42.0,3760.80723422,4519,0.0,4519,60489.2,7.86614173228,0.171846,99.9956828753,3765.11426753,3760.88
3763.83,1089.78,1000.0,2.0,9.55878132175,1000.0,212.544,1000.0,-4226.21,71.8620107631,97.0,3750.08263093,4520,0.0,4520,61004.7,7.14492753623,0.249243,99.9956828753,3755.17420241,3750.5
3765.01,1089.86,1000.0,3.0,8.64991933494,1000.0,212.582,1000.0,-4230.3,70.6442683943,65.0,3751.77659241,4521,0.0,4521,58989.9,7.78294573643,0.00604907,99.9956828753,3757.40869298,3751.78
3756.03,1089.94,1000.0,2.0,8.72323718417,1000.0,212.62,1000.0,-4215.21,69.7630187139,51.0,3743.40710359,4522,0.0,4522,60281.4,8.22950819672,0.00410119,99.9956828753,3748.3543911,3743.56
3760.02,1090.05,1000.0,2.0,14.1275524037,1000.0,212.609,1000.0,-4218.79,71.8744645497,107.0,3748.21596039,4523,0.0,4523,59980.3,9.33644859813,0.371529,99.9956828753,3752.56535698,3748.28
3755.52,1090.1,1000.0,3.0,7.86985892661,1000.0,212.626,1000.0,-4202.59,70.0821265114,46.0,3743.2244103,4524,0.0,4524,61710.4,7.24087591241,0.116089,99.9956828753,3747.17563065,3743.23
3741.45,1090.14,1000.0,2.0,8.41783990208,1000.0,212.607,1000.0,-4199.21,66.0057223194,36.0,3730.01849194,4525,0.0,4525,51380.3,9.2752293578,0.281934,99.9956828753,3733.78766098,3730.01
3738.0,1090.23,1000.0,3.0,8.95131881752,1000.0,212.668,1000.0,-4204.43,73.2792213675,51.0,3725.67367604,4526,0.0,4526,67504.3,8.17213114754,0.443047,99.9956828753,3729.05687215,3725.82
3742.58,1090.31,1000.0,2.0,9.03842554595,1000.0,212.713,1000.0,-4204.4,66.2220151278,57.0,3731.9754544,4527,0.0,4527,53599.3,8.71929824561,0.0718824,99.9956828753,3734.62313941,3732.1
3731.17,1090.34,1000.0,3.0,5.51446678318,1000.0,212.757,1000.0,-4201.4,69.0083549633,44.0,3720.41832306,4528,0.0,4528,57766.4,6.4025974026,0.00462442,99.9956828753,3723.07203303,3720.37
3734.98,1090.44,1000.0,2.0,9.95072579336,1000.0,212.813,1000.0,-4201.01,68.0259119274,81.0,3724.57600797,4529,0.0,4529,55512.3,8.15079365079,0.299538,99.9956828753,3727.00997321,3724.71
3725.85,1090.55,1000.0,3.0,8.87986716209,1000.0,212.818,1000.0,-4193.77,69.404378919,47.0,3715.52876028,4530,0.0,4530,58897.4,8.92857142857,0.302443,99.9956828753,3718.55107167,3715.4
3729.88,1090.71,915.727272727,2.0,8.53510571148,1000.0,212.812,73.0,-4188.88,68.5527273778,39.0,3719.41193657,4531,266.493762816,4531,57200.8,8.14049586777,0.00803816,95.6311530087,3722.48485366,3719.33
3715.99,1090.81,1000.0,3.0,8.14786579936,1000.0,212.858,1000.0,-4178.07,67.5350475394,62.0,3704.82119412,4532,0.0,4532,53562.2,7.87596899225,0.00684674,99.9956828753,3708.09981767,3704.9
3731.7,1090.89,1000.0,2.0,8.23432512728,1000.0,212.857,1000.0,-4185.14,70.4442469577,45.0,3719.96082073,4533,0.0,4533,61916.9,8.04838709677,0.00812889,99.9956828753,3723.34180099,3720.02
3721.44,1091.01,1000.0,3.0,8.01199609542,1000.0,212.863,1000.0,-4176.21,68.002809505,64.0,3709.96261439,4534,0.0,4534,56735.3,7.77235772358,0.00816648,99.9956828753,3713.32564866,3710.17
3711.6,1091.09,1000.0,2.0,9.85040773397,1000.0,212.89,1000.0,-4178.74,67.0749063815,56.0,3699.79049464,4535,0.0,4535,54000.8,9.22321428571,0.006303,99.9956828753,3703.62055118,3699.81
3710.19,1091.2,1000.0,3.0,7.80195575373,1000.0,212.89,1000.0,-4176.15,65.6290736175,35.0,3699.46448036,4536,0.0,4536,50784.4,8.21951219512,0.0297839,99.9956828753,3702.92177572,3699.4
3705.8,1091.3,1000.0,3.0,8.48789196555,1000.0,212.907,1000.0,-4172.46,67.3646316794,42.0,3694.77604536,4537,0.0,4537,58011.9,8.67826086957,0.0257053,99.9956828753,3698.34389068,3694.82
3713.67,1091.38,1000.0,2.0,10.1903458489,1000.0,212.964,1000.0,-4165.99,68.4723555097,71.0,3702.96275486,4538,0.0,4538,55586.5,8.49152542373,0.0251652,99.9956828753,3705.92608135,3703.05
3714.32,1091.49,1000.0,3.0,8.4501421757,1000.0,212.981,1000.0,-4155.23,65.8177027584,44.0,3703.88746079,4539,0.0,4539,52548.8,10.8461538462,0.00913873,99.9956828753,3707.33236666,3703.87
3692.26,1091.5,1000.0,3.0,8.95296936091,1000.0,213.033,1000.0,-4153.41,68.5225828114,54.0,3680.0058875,4540,0.0,4540,55668.6,9.5,0.444028,99.9956828753,3683.53824925,3680.41
3687.43,1091.6,1000.0,3.0,10.4688289905,1000.0,213.017,1000.0,-4145.59,69.5061759316,68.0,3676.23029898,4541,0.0,4541,59174.4,9.67961165049,0.00812471,99.9956828753,3679.41829149,3676.12
3677.65,1091.63,1000.0,3.0,7.27511910927,1000.0,213.026,1000.0,-4131.95,67.690398426,37.0,3666.34011587,4542,0.0,4542,54719.4,7.84552845528,0.0127458,99.9956828753,3669.46414949,3666.52
3672.97,1091.71,1000.0,2.0,9.44839809373,1000.0,213.089,1000.0,-4130.71,66.2691585725,53.0,3662.06571537,4543,0.0,4543,55058.5,8.73109243697,0.0531397,99.9956828753,3665.90050685,3662.17
3672.19,1091.75,1000.0,2.0,7.00743600119,1000.0,213.093,1000.0,-4119.32,66.5650517597,32.0,3660.00483279,4544,0.0,4544,52928.7,8.44537815126,0.385843,99.9956828753,3664.02001129,3660.09
3668.4,1091.92,1000.0,3.0,7.78784557503,1000.0,213.154,1000.0,-4120.45,68.3495565729,41.0,3655.75022325,4545,0.0,4545,54831.0,8.08943089431,0.0261359,99.9956828753,3660.04284407,3655.82
3649.82,1092.03,1000.0,2.0,11.1073367981,1000.0,213.18,1000.0,-4103.91,66.6766666409,115.0,3636.95191621,4546,0.0,4546,53700.2,7.92913385827,0.010406,99.9956828753,3642.2860855,3636.86
3639.71,1092.2,1000.0,2.0,8.1488454267,1000.0,213.194,1000.0,-4083.38,65.1763564464,38.0,3625.53956341,4547,0.0,4547,53663.4,8.48717948718,0.015031,99.9956828753,3632.10627318,3625.98
3649.39,1092.39,1000.0,2.0,7.34166540228,1000.0,213.23,1000.0,-4084.11,66.0168175669,47.0,3634.73247285,4548,0.0,4548,53311.3,7.56390977444,0.312798,99.9956828753,3642.68550358,3634.88
3629.69,1092.58,1000.0,2.0,7.27413396236,1000.0,213.275,1000.0,-4071.63,68.3375023354,50.0,3612.44963117,4549,0.0,4549,53022.6,7.8203125,0.300559,99.9956828753,3621.16724983,3612.56
3611.69,1092.68,1000.0,2.0,10.040533554,1000.0,213.301,1000.0,-4055.62,65.4121945863,74.0,3593.49720305,4550,0.0,4550,50269.7,8.73636363636,0.319256,99.9956828753,3604.24048726,3593.68
3605.34,1092.83,1000.0,3.0,9.25049101399,1000.0,213.37,1000.0,-4045.22,66.8612214772,41.0,3586.46720177,4551,0.0,4551,53652.9,8.304,0.520798,99.9956828753,3598.15273098,3586.82
3613.9,1092.99,1000.0,3.0,8.9520291499,1000.0,213.451,1000.0,-4047.83,69.7792775605,71.0,3593.48898324,4552,0.0,4552,53861.9,7.93650793651,0.495934,99.9956828753,3605.84580908,3593.58
3593.02,1093.1,1000.0,2.0,8.61967973946,1000.0,213.435,1000.0,-4029.24,70.609180146,43.0,3573.16310017,4553,0.0,4553,54698.8,7.89682539683,0.235567,99.9956828753,3584.85618464,3573.23
3581.12,1093.28,1000.0,3.0,8.61461534652,1000.0,213.464,1000.0,-4014.28,65.965189651,43.0,3563.62891388,4554,0.0,4554,51604.7,8.10743801653,0.00896538,99.9956828753,3574.14819827,3563.85
3576.85,1093.42,1000.0,3.0,11.3822107227,1000.0,213.489,1000.0,-4012.61,64.5858477824,76.0,3560.59667826,4555,0.0,4555,50718.3,9.43925233645,0.669681,99.9956828753,3569.43054362,3560.68
3569.15,1093.64,924.363636364,2.0,8.09705981411,1000.0,213.534,168.0,-3997.39,66.2080780664,43.0,3552.48159008,4556,239.183183024,4556,52668.6,8.7610619469,0.391963,98.3160338507,3561.70154003,3552.7
3561.14,1093.84,1000.0,3.0,17.0271798274,1000.0,213.566,1000.0,-3991.9,66.8546841036,138.0,3543.88089941,4557,0.0,4557,52579.8,10.8936170213,0.600228,99.9956828753,3553.47745072,3544.28
3548.36,1093.99,1000.0,3.0,11.370194252,1000.0,213.584,1000.0,-3978.37,67.0852075622,96.0,3531.02497993,4558,0.0,4558,55184.9,8.56140350877,0.493292,99.9956828753,3541.56117613,3531.16
3542.12,1094.14,1000.0,3.0,8.6354604173,1000.0,213.598,1000.0,-3965.85,63.5813765481,58.0,3524.20616275,4559,0.0,4559,50991.9,8.12698412698,0.417405,99.9956828753,3535.68579723,3524.3
3541.52,1094.28,1000.0,3.0,7.85535843173,1000.0,213.593,1000.0,-3967.73,64.0209445156,42.0,3522.05498567,4560,0.0,4560,48503.5,8.13008130081,0.00913677,99.9956828753,3534.81241411,3522.19
3528.84,1094.44,1000.0,2.0,10.5991424647,1000.0,213.644,1000.0,-3957.74,67.5032890304,72.0,3510.35173169,4561,0.0,4561,55371.2,9.19444444444,0.00887231,99.9956828753,3521.56029826,3510.59
3511.52,1094.6,1000.0,3.0,7.29123092076,1000.0,213.657,1000.0,-3943.58,67.4651738651,46.0,3495.59814276,4562,0.0,4562,55724.1,7.8671875,0.0159285,99.9956828753,3504.27177943,3495.69
3505.78,1094.71,1000.0,2.0,6.89648493042,1000.0,213.66,1000.0,-3930.78,66.4977808562,33.0,3490.69694941,4563,0.0,4563,49927.9,7.82113821138,0.312712,99.9956828753,3497.22153345,3490.93
3503.82,1094.8,1000.0,3.0,10.9915820191,1000.0,213.691,1000.0,-3931.37,65.4500551886,69.0,3490.5031463,4564,0.0,4564,49105.9,9.81904761905,0.05142,99.9956828753,3495.67644923,3490.61
3493.15,1094.86,1000.0,2.0,8.33007914262,1000.0,213.689,1000.0,-3927.08,63.5531434755,65.0,3480.64723348,4565,0.0,4565,48363.2,7.64516129032,0.0370064,99.9956828753,3485.35893213,3480.73
3478.48,1094.91,1000.0,3.0,11.5005708981,1000.0,213.714,1000.0,-3916.36,63.5926219387,75.0,3466.25967697,4566,0.0,4566,47213.7,9.04273504274,0.27705,99.9956828753,3471.1245562,3466.49
3492.08,1095.0,1000.0,3.0,8.46267448884,1000.0,213.745,1000.0,-3919.32,63.8658335919,40.0,3479.2221713,4567,0.0,4567,46234.7,8.96363636364,0.220605,99.9956828753,3484.26379648,3479.24
3475.19,1095.12,1000.0,3.0,7.9192099141,1000.0,213.795,1000.0,-3900.83,62.2148268411,53.0,3461.87742744,4568,0.0,4568,46825.0,7.88429752066,0.162229,99.9956828753,3467.96359366,3461.96
3469.73,1095.19,1000.0,2.0,10.1299747724,1000.0,213.842,1000.0,-3905.12,63.4411326097,64.0,3455.56462308,4569,0.0,4569,49677.8,8.48333333333,0.294301,99.9956828753,3462.25158432,3455.74
3474.79,1095.37,1000.0,3.0,9.04278994539,1000.0,213.875,1000.0,-3896.03,61.4050609622,46.0,3460.1406413,4570,0.0,4570,44686.3,8.7731092437,0.119303,99.9956828753,3467.49287594,3460.31
3480.02,1095.51,1000.0,2.0,7.92433976307,1000.0,213.933,1000.0,-3897.68,63.3267017089,36.0,3463.95711058,4571,0.0,4571,48504.5,8.66956521739,0.259104,99.9956828753,3472.71621079,3463.96
3463.95,1095.62,1000.0,2.0,8.23317035587,1000.0,213.92,1000.0,-3880.85,64.4903321488,56.0,3446.195986,4572,0.0,4572,50169.1,7.64885496183,0.134716,99.9956828753,3456.63557426,3446.34
3459.64,1095.83,1000.0,2.0,9.5401866084,1000.0,213.964,1000.0,-3878.26,61.4875979613,55.0,3440.98318369,4573,0.0,4573,46918.5,8.60344827586,0.00605766,99.9956828753,3452.40792977,3441.05
3458.1,1096.02,1000.0,2.0,7.94833438936,1000.0,213.971,1000.0,-3879.17,60.9506643857,57.0,3439.5657845,4574,0.0,4574,46788.1,8.13821138211,0.129596,99.9956828753,3451.36976442,3439.63
3443.72,1096.25,1000.0,3.0,13.4741524955,1000.0,214.005,1000.0,-3867.25,69.8703193571,116.0,3422.77351671,4575,0.0,4575,55480.3,8.71929824561,0.0124831,99.9956828753,3435.2699279,3422.96
3441.17,1096.47,43.7598253275,3.0,11.5311217132,1000.0,214.087,28.0,-3856.28,67.114368034,84.0,3423.3058131,4576,110.245375199,4576,52078.7,9.94059405941,0.382102,27.7202117733,3432.94894898,3423.52
3427.57,1096.56,1000.0,3.0,7.58312898577,1000.0,214.168,1000.0,-3839.04,70.6590187853,49.0,3412.48008193,4577,0.0,4577,57236.2,7.7421875,0.041035,99.9956828753,3419.66820693,3412.52
3427.43,1096.59,1000.0,2.0,10.9579157153,1000.0,214.16,1000.0,-3841.15,68.8611282477,79.0,3412.68726785,4578,0.0,4578,54728.7,8.68695652174,0.0208683,99.9956828753,3418.05307421,3412.93
3424.33,1096.65,1000.0,3.0,6.3584890799,1000.0,214.167,1000.0,-3844.2,63.2924846229,33.0,3412.50523176,4579,0.0,4579,48112.4,7.62878787879,0.0602187,99.9956828753,3416.85579349,3412.81
3411.5,1096.76,1000.0,2.0,6.16752106414,1000.0,214.2,1000.0,-3834.46,61.7095060119,26.0,3399.79278897,4580,0.0,4580,44848.0,7.90551181102,0.00990636,99.9956828753,3403.56709752,3399.7
3403.76,1096.87,1000.0,3.0,8.06285539919,1000.0,214.212,1000.0,-3830.39,62.9106002705,56.0,3391.52275517,4581,0.0,4581,46561.5,7.88095238095,0.0091206,99.9956828753,3395.25864001,3391.54
3408.94,1096.99,1000.0,2.0,7.75487022948,1000.0,214.212,1000.0,-3829.52,64.3269420893,47.0,3396.89127858,4582,0.0,4582,47860.0,7.83464566929,0.00699088,99.9956828753,3399.96880922,3396.84
3389.81,1097.05,1000.0,3.0,7.868477632,1000.0,214.203,1000.0,-3817.82,63.2421400132,48.0,3379.23901925,4583,0.0,4583,48411.1,7.57894736842,0.0125578,99.9956828753,3381.99543648,3379.58
3388.7,1097.14,1000.0,2.0,6.72626356366,1000.0,214.203,1000.0,-3819.78,63.1111317108,39.0,3377.76635517,4584,0.0,4584,45073.3,6.97916666667,0.0960802,99.9956828753,3380.41129005,3377.63
3411.88,1097.23,1000.0,2.0,7.45470944243,1000.0,214.2,1000.0,-3827.04,59.702254208,34.0,3401.65472305,4585,0.0,4585,42648.6,7.7890625,0.0442255,99.9956828753,3404.2230011,3401.66
3393.65,1097.29,1000.0,2.0,8.64248484978,1000.0,214.186,1000.0,-3819.47,63.3336939499,63.0,3382.74825279,4586,0.0,4586,47339.2,7.72307692308,0.0124627,99.9956828753,3386.00199383,3382.84
3392.03,1097.36,1000.0,3.0,7.3287921974,1000.0,214.191,1000.0,-3813.03,65.8092689542,43.0,3380.50173926,4587,0.0,4587,47935.9,7.1726618705,0.328364,99.9956828753,3383.18900796,3380.57
3391.53,1097.45,1000.0,3.0,8.71082405027,1000.0,214.176,1000.0,-3809.49,59.7724412225,58.0,3380.38675607,4588,0.0,4588,41451.5,8.87610619469,0.00597433,99.9956828753,3383.22213694,3380.47
3388.75,1097.53,1000.0,2.0,7.54277242293,1000.0,214.166,1000.0,-3810.28,61.4711226129,59.0,3378.37776737,4589,0.0,4589,44436.6,7.01418439716,0.161881,99.9956828753,3381.06876555,3378.46
3376.84,1097.68,1000.0,3.0,7.18599976425,1000.0,214.238,1000.0,-3796.8,59.0265241488,36.0,3366.86255843,4590,0.0,4590,42385.3,8.12096774194,0.434143,99.9956828753,3370.1148769,3366.74
3376.99,1097.8,1000.0,3.0,11.1050657453,1000.0,214.286,1000.0,-3800.09,61.7257209033,66.0,3365.52627278,4591,0.0,4591,47809.5,9.65384615385,0.162809,99.9956828753,3369.75204099,3365.72
3372.53,1097.91,1000.0,3.0,8.59016010687,1000.0,214.321,1000.0,-3782.41,63.5107077937,53.0,3359.27215298,4592,0.0,4592,45583.2,8.70434782609,0.419996,99.9956828753,3364.96825385,3359.3
3366.8,1098.02,1000.0,2.0,9.23313546427,1000.0,214.367,1000.0,-3778.79,63.6169219766,77.0,3352.81045136,4593,0.0,4593,48675.5,7.84251968504,0.351751,99.9956828753,3359.65090047,3352.94
3357.31,1098.15,1000.0,3.0,7.09495068851,1000.0,214.375,1000.0,-3768.91,62.1712023635,44.0,3342.06305985,4594,0.0,4594,47929.6,7.5572519084,0.0474405,99.9956828753,3349.6878508,3342.38
3353.2,1098.31,1000.0,3.0,13.0926165198,1000.0,214.414,1000.0,-3776.94,60.8141542933,127.0,3338.86658829,4595,0.0,4595,45186.9,9.55660377358,0.346092,99.9956828753,3346.8437286,3338.75
3354.9,1098.48,1000.0,3.0,5.88355479622,1000.0,214.398,1000.0,-3772.28,61.9063349759,40.0,3339.33281972,4596,0.0,4596,46711.0,6.16049382716,0.00872573,99.9956828753,3347.25409545,3339.61
3354.43,1098.64,1000.0,3.0,7.11326364936,1000.0,214.402,1000.0,-3771.17,60.7708424327,50.0,3339.9110568,4597,0.0,4597,42570.4,7.1654676259,0.00877457,99.9956828753,3346.98707547,3339.95
3347.76,1098.72,1000.0,3.0,9.12440443221,1000.0,214.419,1000.0,-3758.4,63.0898437705,63.0,3335.73307107,4598,0.0,4598,45405.8,8.6724137931,0.025133,99.9956828753,3339.85730866,3335.79
3344.71,1098.79,1000.0,3.0,6.54661211637,1000.0,214.448,1000.0,-3764.34,60.1796874443,27.0,3333.18225829,4599,0.0,4599,43647.1,8.61206896552,0.0278029,99.9956828753,3337.1620237,3333.57
3344.2,1098.95,1000.0,3.0,9.11350646019,1000.0,214.473,1000.0,-3759.66,62.0109982751,80.0,3332.9903228,4600,0.0,4600,45076.6,8.0,0.0272288,99.9956828753,3336.57387183,3332.88
3347.84,1099.07,1000.0,3.0,8.99437263703,1000.0,214.519,1000.0,-3764.06,59.8570259138,54.0,3336.69436456,4601,0.0,4601,43053.2,8.74336283186,0.0335898,99.9956828753,3340.51549926,3336.86
3337.27,1099.1,1000.0,3.0,8.37375197998,1000.0,214.523,1000.0,-3756.96,60.9673154034,41.0,3327.28869033,4602,0.0,4602,45602.9,8.28333333333,0.00748833,99.9956828753,3330.07992422,3327.29
3339.95,1099.17,1000.0,2.0,9.05592997147,1000.0,214.56,1000.0,-3751.14,60.9772705392,49.0,3328.96743661,4603,0.0,4603,44748.5,8.91150442478,0.0788746,99.9956828753,3331.93294452,3328.93
3326.86,1099.19,1000.0,3.0,7.80260168996,1000.0,214.594,1000.0,-3742.13,59.7968460795,45.0,3316.62081755,4604,0.0,4604,42298.7,8.08064516129,0.031379,99.9956828753,3319.16209878,3316.82
3333.15,1099.28,1000.0,3.0,6.26611596403,1000.0,214.578,1000.0,-3753.03,61.7230284647,37.0,3323.57939125,4605,0.0,4605,45972.9,6.93103448276,0.0109565,99.9956828753,3325.79314692,3323.65
3342.73,1099.33,1000.0,3.0,8.38767862441,1000.0,214.626,1000.0,-3747.06,60.9140256791,56.0,3332.78461375,4606,0.0,4606,43002.1,7.84251968504,0.0108304,99.9956828753,3334.87850093,3332.74
3318.88,1099.43,1000.0,3.0,8.02733883965,1000.0,214.663,1000.0,-3745.98,59.4136227096,41.0,3308.8606518,4607,0.0,4607,44262.6,8.68965517241,0.0546823,99.9956828753,3311.25073605,3309.07
3315.07,1099.52,1000.0,3.0,7.48384924218,1000.0,214.699,1000.0,-3727.37,60.2156916498,39.0,3305.04218137,4608,0.0,4608,44922.5,7.99193548387,0.33622,99.9956828753,3307.50425125,3305.17
3326.01,1099.62,1000.0,3.0,7.2798329657,1000.0,214.718,1000.0,-3737.07,59.6816815516,40.0,3314.99732502,4609,0.0,4609,42892.0,8.21138211382,0.103267,99.9956828753,3317.79431338,3315.07
3310.79,1099.72,1000.0,3.0,7.62136419236,1000.0,214.718,1000.0,-3720.86,61.8464014271,36.0,3299.76044206,4610,0.0,4610,48534.1,8.11475409836,0.324447,99.9956828753,3302.93025708,3299.81
3310.23,1099.81,1000.0,3.0,6.10527640002,1000.0,214.713,1000.0,-3717.9,60.9315777276,31.0,3299.2242725,4611,0.0,4611,46517.8,7.11971830986,0.0195884,99.9956828753,3302.96558836,3299.37
3297.85,1099.97,1000.0,2.0,6.56349988263,1000.0,214.716,1000.0,-3709.54,59.209210253,39.0,3286.55457344,4612,0.0,4612,41864.6,7.03676470588,0.0180112,99.9956828753,3290.20147504,3286.43
3302.4,1100.12,1000.0,3.0,8.6791970349,1000.0,214.768,1000.0,-3705.94,58.8600581342,45.0,3291.22297868,4613,0.0,4613,41398.3,8.61157024793,0.0191243,99.9956828753,3294.67045931,3291.26
3290.44,1100.25,1000.0,3.0,6.14965233881,1000.0,214.803,1000.0,-3703.6,58.6962849936,34.0,3279.33291646,4614,0.0,4614,42088.5,6.80272108844,0.0665851,99.9956828753,3282.98813639,3279.53
3297.88,1100.43,1000.0,3.0,8.92508624391,1000.0,214.817,1000.0,-3703.66,59.942381577,46.0,3286.01265698,4615,0.0,4615,42545.4,8.53913043478,0.592163,99.9956828753,3290.41814171,3286.07
3294.51,1100.56,1000.0,3.0,10.0258514727,1000.0,214.865,1000.0,-3704.89,59.2727060537,58.0,3282.77938808,4616,0.0,4616,43428.7,8.71929824561,0.0258424,99.9956828753,3287.53292215,3282.74
3298.66,1100.66,1000.0,3.0,10.6209919415,1000.0,214.882,1000.0,-3702.67,59.7087377127,70.0,3285.92643683,4617,0.0,4617,42652.8,9.49074074074,0.623299,99.9956828753,3290.64440202,3286.15
3286.18,1100.72,1000.0,2.0,8.09957262418,1000.0,214.9,1000.0,-3694.2,62.5720154713,42.0,3275.03942133,4618,0.0,4618,47756.8,8.59482758621,0.528176,99.9956828753,3278.73991937,3274.94
3275.85,1100.79,1000.0,2.0,8.79085842183,1000.0,214.923,1000.0,-3689.91,60.3478395749,40.0,3264.27020662,4619,0.0,4619,45622.1,8.7610619469,0.422397,99.9956828753,3268.25619322,3264.43
3284.8,1100.83,1000.0,2.0,7.18891024406,1000.0,214.912,1000.0,-3692.29,59.5926558866,38.0,3274.00974923,4620,0.0,4620,42920.1,7.32846715328,0.173101,99.9956828753,3277.55795512,3274.1
3276.91,1100.87,1000.0,3.0,9.06026197786,1000.0,214.903,1000.0,-3685.69,59.8348261146,62.0,3265.37766954,4621,0.0,4621,41598.3,9.17272727273,0.396045,99.9956828753,3269.22589896,3265.44
3279.4,1101.03,1000.0,2.0,8.12015625577,1000.0,214.952,1000.0,-3689.09,58.5200696218,47.0,3267.90542232,4622,0.0,4622,42668.4,8.49565217391,0.0266418,99.9956828753,3272.1988595,3267.91
3271.74,1101.11,1000.0,3.0,7.28122639353,1000.0,215.0,1000.0,-3682.38,59.4423527118,33.0,3259.90755343,4623,0.0,4623,42803.6,7.77099236641,0.253112,99.9956828753,3263.88653509,3260.03
3276.88,1101.2,1000.0,3.0,8.29376606781,1000.0,215.012,1000.0,-3676.16,59.810340104,54.0,3265.34619293,4624,0.0,4624,43310.3,8.42372881356,0.256271,99.9956828753,3269.4011725,3265.38
3272.63,1101.25,1000.0,3.0,8.05959123815,1000.0,215.062,1000.0,-3678.62,62.1496974199,57.0,3260.1110598,4625,0.0,4625,45637.0,8.13709677419,0.0752839,99.9956828753,3264.26922718,3260.18
3264.35,1101.28,1000.0,3.0,7.20276464936,1000.0,215.078,1000.0,-3678.37,59.5675854523,29.0,3252.86703162,4626,0.0,4626,41704.7,7.90476190476,0.0694656,99.9956828753,3256.76724506,3252.93
3276.76,1101.32,1000.0,2.0,6.98548117876,1000.0,215.123,1000.0,-3680.59,55.7547746255,40.0,3266.11547976,4627,0.0,4627,37974.9,7.70542635659,0.0260121,99.9956828753,3269.89267143,3266.27
3257.21,1101.39,879.416666667,2.0,6.82001238053,1000.0,215.155,365.0,-3665.09,61.7744413117,39.0,3246.10158091,4628,189.484149879,4628,47325.6,7.65909090909,0.520879,99.7674490738,3250.189308,3246.13
3263.88,1101.48,845.0,3.0,9.02441057813,1000.0,215.135,69.0,-3661.57,60.4257302267,52.0,3252.37934178,4629,346.59077695,4629,43500.2,9.2037037037,0.0238091,91.7486748719,3256.51673812,3252.45
