MaxEsReturn,Epoch,StdEsReturn,AverageReturn,QFunRegParamNorm,Iteration,AverageQLoss,AverageAction,AverageAbsQ,AverageAbsY,MinReturn,AverageQ,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,MinEsReturn,AverageEsReturn,StdReturn,MaxReturn,PolicyRegParamNorm,AveragePolicySurr
1497.84734217,2777,570.340310711,1313.93472667,356.96,2777,234.979,0.999666,248.2,248.142349624,242.520668373,247.434,6.65583213879,247.418339104,172.8817528,19.896561638,541.369379642,1062.41437986,2625.00212118,160.664,-248.728
734.919872611,2778,266.951250884,341.601078507,356.967,2778,233.261,0.999731,247.557,247.518019509,220.31667779,246.753,6.67228529216,246.73827794,133.23534387,16.1379601964,340.358573115,425.344661977,2188.21069294,160.743,-247.906
1417.88628513,2779,499.861438591,344.343506665,356.945,2779,234.742,0.999733,246.561,246.46397276,249.291350446,245.748,6.65901421517,245.736322864,141.330089459,177.504386113,562.167225326,384.210666127,2528.28683227,160.758,-247.005
1089.89061796,2780,321.864790102,556.203493521,356.964,2780,231.611,0.999835,245.183,245.099944187,256.227961592,244.44,6.62157231714,244.418959564,154.87582105,149.681169283,601.888226713,672.087423676,2906.41933494,160.771,-245.7
1201.7078776,2781,426.834389876,359.650980963,357.005,2781,225.58,0.99979,244.678,244.616583293,224.528912938,243.999,6.53826391766,243.999630558,143.263891971,36.2415686372,674.247516166,424.074578848,2597.39378288,160.755,-245.515
1204.80661343,2782,423.808118284,762.199807885,357.021,2782,225.001,0.999812,244.621,244.568036929,269.240064903,243.925,6.44191893723,243.914026527,203.201234257,122.813453286,509.455868863,293.231501693,1579.53586988,160.742,-245.296
898.288246202,2783,260.043768991,506.694644449,357.065,2783,225.613,0.999785,244.494,244.468828642,269.946113259,243.857,6.36870891299,243.843474173,181.801935179,235.947369717,634.414727864,314.395059905,1184.15007604,160.738,-245.172
623.859907317,2784,193.953409869,516.767917052,357.103,2784,227.561,0.999839,243.421,243.377891093,278.485540745,242.775,6.29550119248,242.768036996,188.181060212,17.7610422077,334.319689328,266.714796838,1151.42088394,160.67,-244.123
586.164890027,2785,167.293014288,586.654618679,357.111,2785,217.26,0.99981,242.609,242.559676699,276.348282659,241.961,6.26982743135,241.959570651,211.656092843,90.0552203235,377.658141316,130.317023268,862.286302372,160.72,-243.326
763.922823427,2786,260.659362973,749.215984241,357.139,2786,217.96,0.999871,242.661,242.621962373,565.978849312,241.945,6.25287982691,241.933068687,233.57141504,10.2795199695,269.796632642,129.314953924,1014.96442224,160.775,-243.474
595.567014,2787,201.811487884,274.298553746,357.155,2787,207.855,0.99982,242.431,242.419515118,255.849597236,241.559,6.21161193419,241.556259644,148.834732682,16.4977397239,240.791257573,11.4923483231,312.475863378,160.779,-243.13
541.899352632,2788,176.640553297,296.169133259,357.137,2788,218.988,0.999579,240.86,240.861847872,275.542777246,239.892,6.40847223866,239.881813291,155.845510367,9.62618394358,196.055283423,9.77831870083,318.773868492,160.825,-241.341
498.731904215,2789,154.322101613,287.135262856,357.136,2789,242.081,0.999804,240.844,240.82967191,270.440728948,239.737,6.48504952271,239.743617789,152.891949262,4.70960337838,131.290572494,8.14360104602,305.13821931,160.899,-240.93
543.088366042,2790,188.35406423,260.146393211,357.175,2790,244.553,0.999634,240.172,240.202483424,240.926724131,239.005,6.62998829346,239.004247864,143.216992192,8.57858835923,288.442306065,10.2974036389,293.455173442,160.9,-240.498
443.503538681,2791,66.5888529311,32.9626586782,357.201,2791,247.348,0.999641,239.759,239.809938639,25.5653348477,238.373,6.58622520116,238.374437374,28.6899834536,5.99195911286,38.6456111348,3.02287426292,40.2521156035,160.916,-239.317
292.68533196,2792,61.2785944898,90.2222829469,357.189,2792,227.76,0.999608,238.941,238.994474659,33.941929857,237.213,6.59400264868,237.210881615,59.182585102,2.42990529934,38.7102462091,93.9432437306,282.9276752,161.003,-238.198
509.16508477,2793,164.477146522,299.965693516,357.184,2793,246.349,0.999819,237.883,237.902917688,259.411404247,236.021,6.71746710764,236.005237101,156.641768839,10.3368767025,136.2985091,44.2519671584,567.400773522,161.024,-236.883
626.131651842,2794,196.029514252,556.427439804,357.191,2794,252.3,0.99987,237.451,237.489948569,308.591984293,235.116,6.82639992478,235.122744444,215.326703845,35.8782023066,253.704343966,106.314062186,727.263929789,161.007,-236.006
432.941203425,2795,118.240300067,593.030991668,357.185,2795,248.545,0.999874,236.656,236.715575606,341.809356044,233.913,6.71934256462,233.910954618,222.113114752,78.490337615,305.640621063,87.9938027221,822.676511451,161.022,-234.866
513.341658467,2796,153.119159862,707.031984401,357.169,2796,264.377,0.999846,235.689,235.756287853,368.058207733,232.655,6.8199874453,232.675712429,233.68767007,47.8672005279,331.202076653,142.189771294,1048.739152,161.095,-233.866
571.043368042,2797,167.452743693,856.867057796,357.136,2797,259.95,0.999834,235.21,235.311737518,588.181790906,231.687,6.82511217975,231.686136952,228.01718482,23.0890004287,317.460169546,428.563159934,2859.52986928,161.067,-233.067
604.131968031,2798,99.1679253781,1044.32218301,357.119,2798,239.525,0.999751,234.93,235.053974753,601.245954164,231.067,6.68643227634,231.066484474,240.148203911,282.388323384,483.038674878,260.698722094,1684.243016,161.149,-232.618
614.620582017,2799,127.355699585,738.701723418,357.118,2799,248.337,0.999791,234.509,234.60389288,636.67088962,229.802,6.79120076645,229.795995303,227.255103335,258.597343159,399.096947062,65.0745874074,886.683121228,161.16,-231.347
640.666674563,2800,179.056548489,572.082418218,357.093,2800,266.797,0.999697,234.473,234.563513985,428.298512129,229.472,6.83691789588,229.481767571,208.964774494,51.7003545073,410.975250343,54.2312402114,763.252613818,161.194,-231.398
568.675662055,2801,190.271507224,447.498061515,357.074,2801,234.236,0.999628,235.681,235.687955917,334.84527393,231.237,6.50421695215,231.233906402,191.923596672,58.6231679772,315.653931565,68.2876605358,592.775335883,161.224,-233.279
548.082181427,2802,190.564777533,641.265448522,357.046,2802,230.608,0.999679,234.975,234.984331226,353.465313418,230.238,6.42015476605,230.239687012,221.810742816,53.4788269646,317.04302744,101.319674692,825.12882012,161.237,-232.255
445.338327873,2803,118.979887803,343.325132517,357.022,2803,234.415,0.999767,234.528,234.544193223,243.92763965,229.912,6.36498474391,229.898776186,167.298055466,83.6959239313,265.089352905,76.4909441373,631.323837229,161.272,-232.093
432.378282724,2804,122.738247226,400.048669762,356.993,2804,226.151,0.999815,235.061,235.049993372,239.544492363,230.302,6.26987772818,230.300313184,175.819032667,56.7771391967,253.975572287,127.901888357,637.794040605,161.268,-231.962
533.346772486,2805,71.8906325237,371.723769595,356.976,2805,224.415,0.999678,234.19,234.211930125,296.583163701,229.154,6.32216384209,229.158798206,171.044979728,325.592461423,428.81736764,69.932444914,542.850521588,161.3,-230.905
540.66946197,2806,144.394343315,446.503669531,356.971,2806,224.395,0.999701,234.477,234.480272575,269.221803016,229.674,6.30898336716,229.66767041,187.409108177,5.40672217848,285.720577855,96.9452641268,644.117307267,161.356,-231.655
341.861683594,2807,120.517170163,476.040391832,356.972,2807,220.215,0.999787,234.253,234.290220719,289.462487489,229.132,6.21350717856,229.136700003,192.911207091,12.0438043471,193.998686922,114.047520932,661.603810244,161.344,-231.076
422.409919302,2808,119.112984847,282.000906577,356.979,2808,236.367,0.999774,234.472,234.484596396,231.697336435,229.403,6.28170389184,229.396538022,148.850513439,43.1989571177,254.57661342,81.6058751665,601.918791492,161.323,-231.525
330.871254819,2809,102.964950933,313.27564766,356.999,2809,214.058,0.999884,234.384,234.3851404,225.354133725,229.448,6.13800489737,229.451589849,154.379463247,33.177014532,204.959194267,102.024071506,578.437631731,161.417,-231.706
472.326343573,2810,68.2464634878,255.229193087,356.965,2810,218.047,0.999921,234.917,234.921152916,232.027643294,230.387,6.08452896164,230.391414529,141.820541945,260.908710977,315.721015813,12.6152776521,282.10176915,161.432,-232.909
341.114187704,2811,96.3100541867,250.857153253,356.972,2811,236.634,0.999893,234.547,234.514126465,233.511596191,230.446,6.17665608159,230.444191823,140.53715206,37.6594536752,237.596167369,9.6433532821,270.860997556,161.466,-233.111
291.957129894,2812,88.8246406142,258.883243984,356.985,2812,215.355,0.999789,235.065,235.078180406,232.74873445,231.058,5.99318295794,231.047939262,144.64198267,66.3651561759,192.655462083,12.3814684439,284.978289688,161.554,-233.455
302.323513941,2813,84.944881218,258.072640887,357.021,2813,208.265,0.999788,233.956,234.000889003,244.841340576,230.349,5.92285392501,230.359317241,144.613906489,45.4582655787,220.491405826,5.68077940318,269.94153707,161.558,-232.674
420.965528154,2814,89.6095569039,247.114845829,357.003,2814,192.603,0.999788,234.18,234.148485928,231.519569906,231.081,5.82379017494,231.076143905,140.716442473,77.5598705456,275.334691076,8.27296662323,277.019663168,161.556,-233.453
328.336788402,2815,92.2924286119,403.807864741,357.008,2815,214.462,0.999855,233.795,233.786905288,262.261154752,230.816,5.99741306511,230.806050458,184.238170118,44.773945511,220.537119058,93.3981448423,670.354085415,161.466,-232.814
509.245058744,2816,132.829296468,453.602814773,356.991,2816,200.132,0.999793,234.105,234.047548047,63.4123407139,231.449,5.91543657656,231.458827187,189.286088762,50.8016989357,322.68026587,146.392485568,699.547040036,161.527,-233.414
492.8046857,2817,160.844926455,408.032326232,357.063,2817,218.423,0.99984,233.247,233.25322758,237.322134794,230.719,6.03896149753,230.715188776,172.164008284,7.2804058205,142.531164661,196.574362377,755.401080288,161.538,-232.782
586.384863843,2818,196.027926599,290.464845973,357.091,2818,201.676,0.999881,233.294,233.288304871,216.434897039,230.998,5.87866721347,231.003518798,147.851139966,9.05560310449,284.550952084,116.334674749,631.156731865,161.566,-233.046
614.73066587,2819,153.735487796,689.454592262,357.127,2819,205.488,0.999791,232.973,232.899029435,648.114482207,230.904,5.86922339523,230.894583021,231.044871684,11.0881798494,274.311976205,33.2953993156,837.614593664,161.633,-232.917
609.185913652,2820,210.6095268,1003.47255669,357.157,2820,195.851,0.999767,232.752,232.686817195,675.342386042,230.99,5.83403910121,230.989457845,238.545463932,24.235139433,233.345763712,400.432022164,2367.05232857,161.685,-232.921
679.469655851,2821,231.293040157,769.749408191,357.184,2821,210.677,0.99993,232.532,232.485723789,502.348240935,230.763,5.90420544173,230.763880173,227.106701829,46.3497827681,392.919176021,197.045235977,1484.12989284,161.694,-232.97
676.271208031,2822,226.004195109,568.129766514,357.226,2822,199.877,0.999933,232.837,232.783762471,227.093688554,231.245,5.79486738711,231.235128759,205.0649313,9.767807048,347.16364244,217.190410641,747.218451368,161.71,-233.435
616.895391069,2823,205.124478076,934.116903693,357.234,2823,185.064,0.999812,232.428,232.363008559,543.916316632,231.107,5.55456573038,231.110028846,232.935455025,27.7605078348,294.201980206,274.556577103,1696.55405027,161.732,-233.18
459.092635242,2824,106.395940814,234.460395841,357.235,2824,193.279,0.999936,232.645,232.612376223,202.164954419,231.426,5.67410785859,231.446203677,133.686504815,90.3690967198,273.430421872,74.471527713,935.743901622,161.724,-233.766
601.390398446,2825,202.565460107,391.233722459,357.234,2825,184.152,0.999818,232.944,232.878338013,210.109703445,231.791,5.60320056096,231.792435064,159.386746988,7.75277827801,302.486988722,254.237301221,1248.39967628,161.767,-234.194
689.287819099,2826,250.853020892,367.081301422,357.251,2826,193.622,0.999754,232.77,232.694515085,219.788113958,231.826,5.53226313905,231.82960634,159.800420541,28.1417475811,303.539450047,211.094752339,1197.44715661,161.802,-234.275
906.75270808,2827,279.44671146,1568.4616047,357.314,2827,178.743,0.999834,233.567,233.470868346,898.941947273,232.753,5.38806910851,232.754885118,232.50837084,12.5312077733,351.767758386,600.891154509,2844.09238604,161.822,-235.115
603.70188493,2828,223.088236368,776.047707788,357.322,2828,170.004,0.999798,233.51,233.439994316,583.582689387,232.845,5.33810826753,232.846846631,224.465103067,46.5895134302,284.734159275,161.736973418,1217.29500723,161.887,-235.233
754.401544961,2829,269.170491454,751.727865841,357.348,2829,197.374,0.999865,233.12,233.008495674,582.184000508,232.5,5.47948004447,232.487896735,221.955797935,72.6084192445,509.075912787,125.183812939,1003.55099232,161.897,-234.827
688.485288108,2830,269.928728274,805.745255846,357.354,2830,175.6,0.99976,233.795,233.680389653,495.437471254,233.318,5.28907769403,233.330027487,220.152198238,8.19628286165,361.769176114,228.16406038,1528.05300041,161.948,-235.693
710.079065492,2831,270.143058392,1209.63344163,357.375,2831,167.073,0.999818,234.069,233.987792235,882.657944376,233.68,5.13718426663,233.670608014,238.109600488,32.9311472085,306.633141831,271.844060663,1908.37193768,162.048,-235.926
1190.5779072,2832,334.08853565,1244.59448672,357.435,2832,165.581,0.999692,234.433,234.318603478,740.020171219,234.075,5.18810539192,234.075908017,233.040360471,301.222205322,541.444074224,301.146628095,2145.60165043,162.044,-236.273
650.989427938,2833,227.236113593,1118.30301488,357.419,2833,175.16,0.999873,234.117,233.987901981,849.94347198,233.709,5.16016331037,233.714042087,233.057355356,43.7672982787,306.03373852,245.602926051,1854.6450363,162.002,-235.933
952.6690279,2834,366.362267715,1445.44325977,357.383,2834,158.05,0.999921,234.519,234.432776926,887.165509404,234.192,4.99586786644,234.195628992,225.662477979,91.5208725254,547.881502259,501.864345401,2713.34440981,162.026,-236.565
913.179558046,2835,252.869219771,1485.06765814,357.428,2835,168.245,0.99984,234.766,234.668998362,870.675816473,234.482,5.0251402821,234.479156456,233.397782987,175.787296628,428.607107931,536.691049607,2686.54788717,162.063,-236.867
691.935367407,2836,245.664848088,2190.24807665,357.422,2836,139.901,0.999843,235.063,234.9581211,1021.23319226,234.774,4.68349614301,234.768908746,216.659312548,24.5630261046,269.420810081,543.183885335,2797.75967889,162.06,-237.054
1109.09379783,2837,367.719882507,2052.05430389,357.412,2837,162.834,0.999898,235.415,235.346419305,950.365443977,235.186,4.86024232659,235.191797463,219.233150684,12.6282246598,405.59369695,649.786432235,2777.20181648,162.034,-237.461
857.741402591,2838,308.426010889,642.87975835,357.445,2838,158.782,0.999766,235.172,235.059002617,294.684460517,234.93,4.79966730714,234.925174349,198.339611004,57.012486743,368.040602052,253.386695132,1096.88082457,162.036,-237.135
727.929669129,2839,242.721598627,712.832350787,357.466,2839,149.121,0.999887,235.584,235.479888525,299.622314904,235.374,4.69636932548,235.376845526,204.197789205,28.401134073,362.470259057,221.006025877,1309.8539294,162.044,-237.656
668.37742112,2840,205.764604657,585.827073093,357.477,2840,151.947,0.999809,235.447,235.372051812,291.982334265,235.243,4.78530026413,235.242432119,203.309589259,71.8770913938,381.5633686,140.468945851,846.525106469,162.015,-237.51
515.749402059,2841,153.919502717,659.36602144,357.499,2841,155.806,0.999793,235.945,235.8390998,305.051729981,235.754,4.71082578293,235.746404428,197.814153499,48.3395841581,267.396506329,215.794121096,1245.37010588,162.011,-238.007
558.534538537,2842,185.029236572,385.530660014,357.51,2842,169.023,0.999906,235.837,235.77134232,296.08300117,235.673,4.82507482684,235.681227973,167.067445582,9.12400248289,216.653882796,103.725878914,771.268584685,161.988,-237.82
645.640058427,2843,171.666486985,353.679260478,357.488,2843,153.684,0.999742,236.842,236.72641861,317.072592613,236.634,4.63580041451,236.629180587,156.628270784,34.4041740807,307.214897377,41.8185775374,630.886247117,161.959,-238.727
747.178660183,2844,234.637294827,533.854469156,357.532,2844,147.623,0.999832,236.081,235.991987179,337.833267852,235.863,4.60768658065,235.874119662,200.502262825,17.9797646802,311.909627115,119.18311548,985.267015095,161.971,-238.006
361.9899137,2845,102.601648293,101.355423036,357.542,2845,163.648,0.999859,235.991,235.891790297,38.8824970845,235.763,4.77685450409,235.760833693,57.9394783447,7.27372586238,106.0830114,134.245055986,584.372917931,162.009,-237.604
532.019647834,2846,205.954065366,483.516015674,357.552,2846,156.682,0.999826,235.974,235.861302302,331.231844294,235.746,4.66335077914,235.73961368,178.654803508,34.8876570554,363.208225888,138.562078334,817.078222666,162.069,-237.617
725.872534135,2847,254.578681527,406.56114237,357.485,2847,151.404,0.999731,235.923,235.848657672,47.7894213201,235.736,4.57804227229,235.740021493,150.063635389,12.4803155703,250.319607837,242.460857344,994.853656117,162.074,-237.796
492.989567053,2848,173.233781884,540.113395571,357.496,2848,145.817,0.999859,235.879,235.795980051,359.273248658,235.658,4.56768257473,235.665057728,187.628791828,5.81018530881,256.903200606,129.985525405,1093.41167293,162.115,-237.359
494.594092377,2849,63.0976009068,803.953759858,357.51,2849,166.926,0.999884,235.187,235.06623932,448.596897752,234.906,4.70873386391,234.907775478,220.369132567,317.51610397,380.397863616,231.607751134,1417.95403886,162.142,-236.812
713.778081015,2850,216.753107621,441.592904254,357.518,2850,149.486,0.999864,235.993,235.902484873,341.723670251,235.763,4.53842972142,235.754719966,183.178224526,45.6490508223,390.666947146,83.7081076512,604.714213076,162.245,-238.013
812.490291744,2851,263.870220984,667.741723049,357.543,2851,143.897,0.999793,235.77,235.677224304,366.426693965,235.548,4.45716671295,235.553725018,213.529636407,10.9729063836,379.373973792,154.993982147,1100.56755891,162.28,-237.72
729.553222908,2852,221.611584354,422.064883363,357.523,2852,144.86,0.999713,235.46,235.35009399,331.663842589,235.261,4.44617990919,235.261539859,186.022965149,53.0020204626,428.123441739,85.7220916926,601.995489051,162.286,-237.433
574.875319288,2853,191.13489205,382.184007333,357.52,2853,158.195,0.999915,235.981,235.885156511,306.130501897,235.813,4.50873651716,235.812446719,174.708298881,5.6082724441,176.197435941,84.20070238,627.175262418,162.274,-237.509
619.390606683,2854,247.671466814,476.892529147,357.546,2854,171.747,0.999764,235.637,235.547499162,317.707677044,235.467,4.66062878905,235.462845491,193.683123961,5.31566259235,326.557293355,110.132710758,864.663057626,162.292,-237.146
651.059342608,2855,235.434480482,695.549959754,357.559,2855,155.856,0.999799,235.445,235.359207012,419.306908941,235.269,4.57881800077,235.282106908,220.132116623,21.9961292164,347.180266847,163.443125465,1088.33209375,162.35,-237.601
857.931788728,2856,227.787258972,625.979708406,357.557,2856,161.116,0.999848,235.109,235.00370764,415.588310145,234.929,4.54238509102,234.924559475,212.386352322,105.889925177,476.67956482,108.962908277,953.960179154,162.395,-237.132
809.698322859,2857,205.892079069,611.744059124,357.593,2857,148.423,0.999706,236.338,236.244425472,362.944516537,236.173,4.33374949722,236.17341846,215.446774194,221.193735443,507.945612583,61.0259067329,707.994546401,162.332,-238.498
614.028188569,2858,218.646248373,512.96723186,357.617,2858,142.816,0.99985,235.919,235.83170303,332.872754928,235.756,4.32315552361,235.751449034,195.234883526,15.2855656176,404.011721048,82.6354044896,641.934264737,162.256,-238.009
649.747374326,2859,263.883364498,636.069036808,357.667,2859,155.385,0.999769,236.042,235.952254451,557.563005126,235.873,4.3576141254,235.874850465,212.286612971,34.651801892,399.710518582,79.5480044826,879.577896478,162.313,-237.845
590.025551706,2860,241.262484805,617.458970768,357.686,2860,133.914,0.999867,235.673,235.581196481,396.809321628,235.5,4.2258706708,235.504370107,212.793364177,7.13778275658,314.197547289,82.3714601701,921.532975824,162.308,-237.523
578.135464123,2861,91.462724373,669.20827961,357.691,2861,145.956,0.999729,235.375,235.261040543,583.255000062,235.192,4.23359538907,235.183945519,221.208830229,282.52852164,439.028398198,51.4551661195,878.860142434,162.371,-237.38
639.252628234,2862,162.012640242,651.971961956,357.679,2862,127.15,0.999786,235.978,235.891491356,593.196639364,235.816,4.08480080789,235.81830996,216.563426261,165.988772948,498.775467544,67.5488622606,979.691565118,162.379,-237.843
559.181044461,2863,180.10943803,652.623958968,357.731,2863,136.17,0.999789,236.163,236.065117827,588.869018521,235.98,4.1751968198,235.985004944,219.603735976,64.0214148924,299.284157292,50.8529139559,831.256776351,162.385,-237.994
989.95059545,2864,321.994771253,673.206169289,357.741,2864,151.06,0.999767,235.591,235.472825936,578.157418701,235.409,4.24870946363,235.396954111,220.554794705,11.5213610227,459.591655996,73.5331990139,1015.17322137,162.421,-237.505
542.40811974,2865,170.338444033,1147.1801833,357.743,2865,132.992,0.999915,235.75,235.649270255,668.464307584,235.544,4.16859525815,235.541788484,222.195698541,30.8163183334,269.594237439,376.056173527,2012.96960759,162.463,-237.836
926.085862306,2866,214.035163014,1181.00834438,357.789,2866,144.906,0.999786,235.817,235.713087773,584.866678699,235.618,4.17191682834,235.612679662,217.966353529,354.154288996,564.689227166,369.116624189,1855.27633183,162.516,-237.595
1155.86123812,2867,410.215366775,918.568727994,357.841,2867,135.033,0.999862,235.638,235.561088822,607.754184833,235.434,4.14769023333,235.432167638,215.044551973,241.937005701,592.12768464,315.51923056,2142.4878448,162.494,-237.546
972.57259453,2868,357.088719344,1431.69833783,357.84,2868,151.359,0.99963,235.689,235.600042473,840.232932934,235.521,4.17430587298,235.513629017,225.214827932,21.6270669282,428.643143515,408.895696929,2276.60337107,162.521,-237.748
1024.96611024,2869,359.033434691,1448.57959871,357.84,2869,152.159,0.999874,235.712,235.626892084,928.8897833,235.54,4.17621080379,235.546170664,233.137219275,13.0897235481,347.256631505,528.692886354,3019.90857994,162.519,-237.751
899.847416805,2870,347.821668054,1021.89862518,357.856,2870,149.117,0.999813,236.623,236.516298056,309.911888269,236.466,4.19526302296,236.446508643,214.085304092,7.27009518952,358.827490751,485.235437622,2538.60660186,162.517,-238.503
773.80232719,2871,256.268581014,1666.58544604,357.892,2871,141.498,0.999786,236.057,235.977745307,610.14848212,235.889,4.23057577605,235.890874464,229.423050174,8.42808767825,309.628824546,491.325139531,2946.57185123,162.545,-237.65
939.954291159,2872,305.510676659,1011.60492981,357.896,2872,142.404,0.999699,236.12,236.026167122,291.64072937,235.921,4.29808880546,235.92273956,201.605458314,24.6103587161,369.558406593,602.303001729,2846.72981137,162.549,-238.113
811.543531645,2873,268.151490606,475.187395142,357.893,2873,148.521,0.999854,236.272,236.181487766,265.846439702,236.065,4.331619041,236.052679934,168.351483198,5.90165558807,303.673925888,341.118501431,1549.83183014,162.624,-238.334
582.968230864,2874,208.545579403,263.817326179,357.908,2874,154.926,0.999702,236.44,236.34544048,223.905217552,236.242,4.47575267756,236.255593358,141.257898455,7.32939273028,235.38338372,18.699033066,293.524554962,162.7,-238.438
714.615704484,2875,208.173538615,273.113805874,357.913,2875,143.178,0.999828,236.223,236.13921098,229.570126621,236.051,4.42714804443,236.056495423,139.03271812,15.7029619519,265.792407959,89.1148349034,829.472389598,162.647,-238.434
253.881770655,2876,59.2990956358,159.511479291,357.9,2876,158.478,0.99988,236.682,236.591919278,131.623376146,236.507,4.37224744306,236.507219242,102.214843343,6.94959806544,167.466821795,10.6081301726,180.98603263,162.73,-238.764
335.331640272,2877,89.01510121,165.857876271,357.892,2877,147.659,0.999894,236.734,236.647601433,152.214199419,236.537,4.41455497684,236.535615514,104.637764023,8.67953600163,160.057473126,7.31570628767,180.602378333,162.715,-238.685
428.055221541,2878,125.862225628,184.556581791,357.871,2878,173.485,0.99982,236.72,236.629551858,160.314185724,236.513,4.65687365978,236.504010798,110.80403476,36.3301043143,205.073952341,17.3137186254,228.041332231,162.703,-238.776
1042.00510022,2879,404.589309532,211.276641912,357.837,2879,152.64,0.999923,237.882,237.821240999,178.669262406,237.698,4.54300841302,237.707987307,120.550386097,119.99825623,491.022728338,34.7100378107,496.019904276,162.739,-240.231
512.151821773,2880,167.831596111,792.164111799,357.847,2880,146.293,0.999851,237.735,237.635191792,230.260238904,237.53,4.42321773321,237.533719764,169.190808811,23.1024344351,226.954459598,599.163102137,2390.16319602,162.783,-240.317
1132.29946721,2881,457.143895807,1594.08157703,357.865,2881,147.128,0.999821,239.137,239.049914051,248.334021259,238.936,4.29591374466,238.946040518,192.624334285,72.6095612595,497.995370672,699.779011345,2436.83935703,162.774,-241.601
1078.73849192,2882,391.040328175,1720.29539384,357.856,2882,154.881,0.999847,238.942,238.84094121,254.427514113,238.764,4.32618339824,238.758378501,187.839454832,55.9353482662,613.45076797,778.503886949,2357.95707782,162.849,-241.369
915.1336924,2883,328.930481878,1211.67417528,357.88,2883,139.945,0.999909,239.457,239.34775262,233.370725694,239.281,4.2017382446,239.270080911,176.017803514,43.6874852319,404.785209701,974.831358747,2607.75502282,162.876,-241.794
986.230862976,2884,239.100594026,1632.20547635,357.927,2884,144.309,0.999749,240.312,240.229108328,280.746155435,240.152,4.20742541673,240.156333829,201.727371353,508.029674925,747.130268951,962.956851549,3014.56364896,162.88,-242.674
2053.84595548,2885,585.469071168,1650.93832844,357.974,2885,146.095,0.999837,240.55,240.461094554,268.2666842,240.387,4.14515697701,240.39126397,191.707633851,42.2441731997,403.169921805,1137.76886966,3139.85292649,162.893,-242.935
1581.80217094,2886,524.240483963,295.957812525,358.024,2886,149.217,0.999839,240.679,240.565653826,206.057728903,240.511,4.23706498034,240.506495255,139.325621819,213.108933475,536.719140088,192.350662252,1455.21522054,162.906,-243.003
622.882549024,2887,175.957791352,1280.70640451,358.083,2887,145.826,0.999818,240.742,240.651915872,297.115711108,240.566,4.21893894641,240.569734435,183.355362569,5.46927460503,118.77728866,669.116582419,2303.59277946,162.914,-242.878
464.196013467,2888,141.771890245,165.197184791,358.131,2888,143.792,0.999878,241.362,241.258976846,33.9620446811,241.21,4.18963953301,241.207200381,89.141508359,6.34474313431,197.407764168,130.427081572,647.151930649,162.899,-243.602
419.472401751,2889,129.272271147,1733.64034291,358.139,2889,141.708,0.999643,241.696,241.58162201,693.689866016,241.537,4.23392197316,241.532514173,199.825602497,6.25912141056,143.405929413,686.913585879,2392.71884868,162.99,-243.904
709.925992963,2890,262.311396206,1257.31484581,358.2,2890,152.818,0.99961,241.844,241.719254362,375.479924471,241.674,4.28082947666,241.66622687,199.568488522,6.87273523384,332.756374194,748.867400163,2386.6567044,162.937,-244.127
610.130831317,2891,199.784659521,1244.59140951,358.251,2891,134.993,0.999659,242.01,241.920073695,459.283099131,241.854,4.1779412534,241.854133295,199.766867847,54.7598113351,318.921174217,648.352513831,2348.72130919,163.039,-244.201
672.032408068,2892,184.464047741,720.892750143,358.325,2892,136.559,0.99974,242.522,242.437775381,307.941560168,242.386,4.18571073478,242.378401818,176.531828245,8.27160232002,352.878446335,588.902642292,2303.47595359,163.035,-244.687
485.609762179,2893,185.055092075,1952.08204244,358.357,2893,141.009,0.999899,242.916,242.833348813,538.703110578,242.779,4.19962388557,242.781562582,207.031617882,33.8606533089,232.120122087,692.027009858,2478.99553829,163.027,-245.108
1504.95019003,2894,532.958174454,2071.83392962,358.416,2894,152.821,0.999767,243.028,242.927888772,1059.60349009,242.886,4.28326430154,242.875134959,202.109455252,22.2566183154,521.218798829,496.856468932,2529.01374909,163.086,-245.216
718.758088068,2895,211.207481138,2398.03592646,358.425,2895,132.748,0.999837,243.072,242.998084153,1618.7083855,242.936,4.12859439479,242.94445006,205.054094591,106.991818279,472.32243521,250.84330979,2559.20222566,163.113,-245.339
1757.03680192,2896,783.757727116,1931.32856486,358.459,2896,137.648,0.999807,243.785,243.700486566,715.020397786,243.665,4.180350622,243.656090995,219.362781522,85.1488664298,648.688756247,760.758352138,2905.79275352,163.125,-245.797
714.110579807,2897,231.111994375,927.241766625,358.53,2897,140.899,0.999726,242.947,242.878188866,91.6797050517,242.817,4.19715602441,242.826045182,170.821931798,33.3320465114,252.242153536,719.275138865,2576.23878627,163.118,-245.026
840.12750509,2898,304.233282086,2644.97655258,358.595,2898,146.682,0.999883,243.854,243.764576336,1307.02666619,243.726,4.21096990449,243.719851646,227.043537396,37.6438734587,374.578906956,707.309837723,3350.76768534,163.116,-245.927
602.037606785,2899,203.496744361,1885.63566178,358.634,2899,154.58,0.999838,243.501,243.412171806,549.021629435,243.375,4.30260848589,243.372158595,209.162919024,42.2061529802,279.569950282,962.406012935,2886.57012,163.151,-245.49
640.86410239,2900,185.784737488,875.211629199,358.705,2900,156.848,0.999921,243.469,243.363097754,308.685374885,243.322,4.2295278155,243.32274821,177.442278973,8.28092653147,211.346427794,1073.06455533,3371.35467901,163.137,-245.454
