StdReturn,StdEsReturn,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageAbsY,AverageAction,PolicyRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageQ,AverageAbsQYDiff,MaxEsReturn,AverageEsReturn,AverageAbsQ,AverageQLoss,MinEsReturn,Iteration,MinReturn,AverageY
1255.95310824,0.0,5345.73787937,-506.116,476.619,4268,505.077742721,0.982431,233.67,384.218788079,4199.44513594,504.164,3.66283065393,3189.90332826,3189.90332826,505.069,247.139,3189.90332826,4268,1201.88707056,504.17522241
1085.79684222,0.0,4965.61806381,-505.775,476.748,4269,504.734102648,0.985262,233.709,368.455518132,3907.17564372,503.841,3.9219669696,3311.15409073,3311.15409073,504.734,332.005,3311.15409073,4269,1456.12707847,503.842373356
617.694864312,0.0,4079.68433429,-505.572,476.782,4270,504.601533143,0.983448,233.776,329.305102542,3458.82784855,503.67,3.60079319946,3386.83752856,3386.83752856,504.595,230.043,3386.83752856,4270,2460.70975498,503.676756304
1543.70540353,0.0,4518.60672062,-504.387,476.905,4271,503.540081514,0.987439,233.835,301.326386352,3204.7079475,502.539,4.05583223701,3614.89286895,3614.89286895,503.53,344.303,3614.89286895,4271,-66.2940393538,502.554914273
269.368340278,0.0,4599.32215154,-506.365,476.927,4272,505.241041467,0.985116,233.898,340.493770574,4185.0530191,504.397,3.57133308633,2245.2172616,2245.2172616,505.235,238.84,2245.2172616,4272,3836.89392363,504.403146701
898.256519179,0.0,4790.54095164,-505.189,477.001,4273,504.140282404,0.984082,233.946,352.813309675,4096.01146259,503.219,3.65866157779,3426.73750721,3426.73750721,504.136,252.273,3426.73750721,4273,1482.46064502,503.221295938
175.898843988,0.0,4857.60831431,-505.365,477.108,4274,504.39007046,0.98086,234.025,377.537474306,4650.06528796,503.47,3.70480884665,2879.17313429,2879.17313429,504.38,296.248,2879.17313429,4274,4250.17924701,503.479363668
279.677624893,0.0,4554.67326221,-504.794,477.216,4275,503.738440784,0.989546,234.011,316.088544989,3920.33366106,502.787,3.65831175797,3054.45009959,3054.45009959,503.723,270.72,3054.45009959,4275,3666.88614516,502.797951847
488.734268498,0.0,4615.41232064,-505.201,477.307,4276,503.9678932,0.985381,234.095,317.032402637,3862.3234463,503.095,3.9635936479,3546.79892966,3546.79892966,503.974,301.438,3546.79892966,4276,3007.09364995,503.091122948
464.942980601,0.0,5521.48229309,-505.695,477.406,4277,504.486311336,0.97965,234.092,383.652556734,4972.59064103,503.637,4.12442984329,3538.97026014,3538.97026014,504.476,374.973,3538.97026014,4277,3899.55705669,503.647315052
1739.20645347,0.0,5139.57462532,-504.813,477.476,4278,503.727687648,0.986847,234.06,363.960577976,3288.3292417,502.853,3.9503234447,3217.86297398,3217.86297398,503.726,337.853,3217.86297398,4278,-59.7865129561,502.851595163
160.500328996,0.0,5744.07615933,-505.868,477.517,4279,504.593768089,0.980515,234.109,415.466391146,5446.09543609,503.779,3.73105983451,3381.47992718,3381.47992718,504.585,288.428,3381.47992718,4279,5191.96041027,503.787534412
2344.37637315,0.0,7095.70344316,-505.146,477.553,4280,503.936232402,0.982501,234.115,436.684506801,5435.27534074,503.048,3.80148254945,3695.80354863,3695.80354863,503.917,275.37,3695.80354863,4280,-545.846588642,503.068279487
1785.01945999,0.0,6284.95958295,-505.406,477.628,4281,504.120577463,0.98021,234.15,451.582689416,5351.20184346,503.264,3.66832671005,3622.89951107,3622.89951107,504.107,249.921,3622.89951107,4281,219.933324756,503.277485828
1707.66727638,0.0,6448.91925493,-505.773,477.724,4282,504.438996034,0.987411,234.134,455.29690109,4799.52473781,503.634,3.93202195948,3663.40316082,3663.40316082,504.437,301.468,3663.40316082,4282,590.386219425,503.63621599
1229.11218936,0.0,4687.22275058,-505.946,477.757,4283,504.733703467,0.985505,234.25,374.162677956,3636.96438935,503.928,3.52770165742,3808.97581492,3808.97581492,504.722,212.026,3808.97581492,4283,1146.62646162,503.94083581
908.316289873,0.0,3292.52139793,-505.839,477.913,4284,504.816885329,0.994901,234.285,275.386909733,1188.91880372,504.026,3.71169923098,3434.8037021,3434.8037021,504.817,254.784,3434.8037021,4284,252.952371178,504.028689268
221.586101762,0.0,5747.03960475,-505.734,478.019,4285,504.694415267,0.981534,234.259,426.486871288,5368.69291336,503.906,4.16611594918,3289.29394963,3289.29394963,504.681,386.862,3289.29394963,4285,4937.71212318,503.919436934
243.613604605,0.0,5990.60902316,-505.664,478.112,4286,504.549886447,0.979973,234.263,426.257328078,5644.81979378,503.763,3.69521586106,3429.10164843,3429.10164843,504.549,244.239,3429.10164843,4286,5030.78490325,503.764590819
103.608027691,0.0,6128.66465102,-506.011,478.175,4287,504.762870265,0.982651,234.338,461.337703714,5911.3927103,503.987,3.61416942252,1527.6320633,1527.6320633,504.768,255.312,1527.6320633,4287,5760.55668042,503.984977065
64.4622589116,0.0,6456.67024998,-505.305,478.284,4288,504.239026826,0.974848,234.407,490.473950978,6377.72156554,503.419,4.07046455225,3885.70053926,3885.70053926,504.223,361.748,3885.70053926,4288,6274.23707523,503.436507085
104.645606303,0.0,6054.06299125,-505.054,478.341,4289,503.935189842,0.980441,234.427,452.854015326,5873.28940719,503.083,3.62987984022,3470.57237251,3470.57237251,503.938,268.604,3470.57237251,4289,5763.820518,503.078881805
104.263693192,0.0,6566.62381541,-504.929,478.316,4290,503.806491425,0.982473,234.46,475.392685479,6411.51500772,502.949,3.51210095684,3971.64883314,3971.64883314,503.789,248.716,3971.64883314,4290,6300.92350948,502.969585925
59.7872883614,0.0,5216.21941224,-505.596,478.312,4291,504.379155221,0.969858,234.524,407.959947763,5126.73533218,503.565,3.68695924341,3622.6141109,3622.6141109,504.373,257.552,3622.6141109,4291,5019.51744012,503.567322644
110.165135658,0.0,6519.46122562,-504.631,478.354,4292,503.477335648,0.987097,234.479,476.771101892,6354.10270421,502.579,3.8246015605,3696.30159668,3696.30159668,503.46,331.563,3696.30159668,4292,6202.27446379,502.597036848
117.344444017,0.0,6850.67567038,-505.198,478.321,4293,504.098121457,0.983681,234.495,502.165291465,6630.42746995,503.271,3.32191229908,3964.514467,3964.514467,504.103,175.094,3964.514467,4293,6440.34131575,503.265519294
243.83746744,0.0,7085.98935996,-504.591,478.382,4294,503.509302215,0.985594,234.51,504.702902777,6810.81948217,502.624,3.74325513032,3653.2868749,3653.2868749,503.503,254.449,3653.2868749,4294,6278.60509288,502.629806804
132.823724969,0.0,6769.66260874,-505.121,478.445,4295,503.972245162,0.976045,234.479,478.175908193,6497.17290282,503.104,3.72001450457,3259.15025765,3259.15025765,503.968,278.206,3259.15025765,4295,6314.35016802,503.107979435
112.379927723,0.0,6547.99378005,-504.65,478.486,4296,503.686965496,0.98256,234.517,481.276903086,6377.48837727,502.788,3.87681835281,3739.30400988,3739.30400988,503.687,312.667,3739.30400988,4296,6142.67538584,502.790042414
125.28108467,0.0,6025.89547255,-505.793,478.591,4297,504.784060386,0.992766,234.508,447.344224656,5865.85916974,503.974,3.73774932321,4037.54476297,4037.54476297,504.764,290.179,4037.54476297,4297,5581.53393553,503.993404425
77.5823119879,0.0,5849.97731575,-504.133,478.659,4298,503.187169965,0.980256,234.54,434.409621161,5735.67148803,502.327,3.66850667023,3893.42738552,3893.42738552,503.189,257.136,3893.42738552,4298,5634.63130301,502.324524952
99.2740661836,0.0,6150.05074406,-505.058,478.704,4299,504.017113828,0.994933,234.562,453.310206571,5946.15506927,503.171,3.55516575759,3701.41614785,3701.41614785,504.006,244.145,3701.41614785,4299,5826.50356432,503.181953338
95.7350190874,0.0,6183.2359804,-504.63,478.771,4300,503.638272879,0.994894,234.645,462.344762663,6000.59980715,502.804,3.82908256503,3649.32269783,3649.32269783,503.64,293.514,3649.32269783,4300,5865.72821882,502.796092328
77.9099596687,0.0,5896.34943968,-503.978,478.861,4301,502.921934616,0.993634,234.689,443.79413253,5797.61041939,502.031,3.7806647261,4016.02913734,4016.02913734,502.914,324.857,4016.02913734,4301,5652.40121707,502.038780109
87.1887303012,0.0,5589.10636057,-504.939,478.944,4302,504.005985867,0.991263,234.631,414.61863957,5430.80492317,503.186,3.5000856062,3942.4342585,3942.4342585,504.0,212.366,3942.4342585,4302,5304.17025317,503.194193018
97.5716104278,0.0,5862.08655717,-504.204,479.032,4303,503.306229025,0.99607,234.573,425.286564916,5714.72258664,502.435,3.77050096027,3386.23716859,3386.23716859,503.307,288.639,3386.23716859,4303,5592.70786988,502.435071693
87.738593146,0.0,5758.09199777,-503.492,479.141,4304,502.68760664,0.996399,234.556,431.877223826,5658.85101127,501.791,3.82581230587,3691.74804064,3691.74804064,502.677,317.233,3691.74804064,4304,5500.99542512,501.798653681
73.8496845393,0.0,5827.59298436,-504.026,479.183,4305,503.048816453,0.985234,234.589,439.401419657,5704.52889498,502.215,3.36442532739,3783.31416376,3783.31416376,503.061,192.716,3783.31416376,4305,5588.3371346,502.203393931
110.635129117,0.0,5421.28932667,-503.675,479.284,4306,502.815243143,0.996459,234.579,412.128490985,5171.95035971,501.957,3.7939492708,3518.68351057,3518.68351057,502.801,285.277,3518.68351057,4306,5010.65697287,501.970189243
106.935020002,0.0,4562.29287947,-503.084,479.358,4307,502.217857991,0.994141,234.523,350.63766338,4387.40753677,501.328,3.77763567137,3542.52946392,3542.52946392,502.212,298.312,3542.52946392,4307,4245.32488547,501.336511476
139.59200871,0.0,4801.13739339,-502.899,479.424,4308,502.085868129,0.994096,234.547,360.553074956,4566.75916911,501.243,3.76375370422,3257.62136937,3257.62136937,502.1,263.309,3257.62136937,4308,4386.49365351,501.223714341
86.1989175884,0.0,6037.30324331,-502.554,479.476,4309,502.111791077,0.989163,234.608,439.469542418,5872.07746656,501.211,3.67621354178,3462.73811522,3462.73811522,502.068,255.426,3462.73811522,4309,5757.56960042,501.248875494
110.771695986,0.0,5905.58775901,-502.06,479.597,4310,501.285060741,0.992265,234.718,422.746368507,5737.52797075,500.369,3.82580275162,3028.99206477,3028.99206477,501.287,294.02,3028.99206477,4310,5475.02643506,500.373283606
64.2312849433,0.0,5964.69286761,-503.068,479.633,4311,502.058041136,0.991278,234.667,442.128849842,5873.33197467,501.265,3.66989987479,3410.7048197,3410.7048197,502.052,252.691,3410.7048197,4311,5733.60496085,501.268191218
100.188753891,0.0,6334.25991318,-502.009,479.674,4312,501.106511998,0.987698,234.658,464.431717955,6163.22012932,500.27,3.69162801509,3436.90414553,3436.90414553,501.11,246.482,3436.90414553,4312,5988.17015768,500.265886982
93.9806244421,0.0,5839.53541909,-502.689,479.721,4313,501.778423843,0.986417,234.671,439.647634222,5634.91095798,500.962,3.51461019078,3732.84228556,3732.84228556,501.767,218.475,3732.84228556,4313,5542.48888742,500.971889026
114.559760563,0.0,5869.76189412,-502.577,479.826,4314,501.568309639,0.988609,234.78,435.971825786,5699.79216672,500.753,3.85023344435,3474.12283856,3474.12283856,501.564,302.686,3474.12283856,4314,5484.2943655,500.7539864
134.726680144,0.0,6621.51677901,-503.111,479.857,4315,501.962149995,0.980786,234.838,463.293997549,6363.10945027,501.193,3.77448752741,3284.54598663,3284.54598663,501.942,268.746,3284.54598663,4315,6204.9290778,501.211998261
165.216312301,0.0,6984.8308625,-502.719,479.942,4316,501.534414572,0.987652,234.847,495.300719415,6712.65236129,500.77,3.90366369485,3566.78612986,3566.78612986,501.548,317.219,3566.78612986,4316,6417.96486406,500.75674185
237.850878363,0.0,5456.2847522,-502.552,479.989,4317,501.312660538,0.990135,234.887,388.977337635,5172.86488291,500.489,3.7837858485,3525.58003391,3525.58003391,501.298,285.398,3525.58003391,4317,4749.20125328,500.50406958
1290.69780371,0.0,5731.58842809,-501.576,480.06,4318,500.501269681,0.986043,234.949,429.227989951,5170.54794663,499.644,3.75686903797,3594.36706715,3594.36706715,500.491,270.557,3594.36706715,4318,1305.57802781,499.653018681
147.411594648,0.0,5469.61041128,-502.835,480.147,4319,501.646552289,0.981428,234.983,392.966399092,5265.53293024,500.848,3.73398845825,2762.10997632,2762.10997632,501.622,268.804,2762.10997632,4319,5015.99648464,500.861287836
1425.41563941,0.0,5550.42434535,-502.785,480.247,4320,501.535785268,0.987169,235.078,392.779864599,4514.80521605,500.78,3.75711283869,3439.68587978,3439.68587978,501.555,267.46,3439.68587978,4320,418.75149605,500.763068384
212.119926895,0.0,6139.88910052,-502.255,480.35,4321,500.946599066,0.981147,235.109,414.636381924,5712.75803467,500.124,4.26480462133,3425.81770456,3425.81770456,500.911,391.588,3425.81770456,4321,5361.51425259,500.158057013
226.947534835,0.0,4222.34557273,-502.89,480.44,4322,501.65202702,0.982319,235.121,302.449927262,3868.77259906,500.895,3.81070346172,3952.97190961,3952.97190961,501.644,288.1,3952.97190961,4322,3496.53807536,500.900161168
1380.29171575,0.0,4339.60261698,-502.257,480.5,4323,501.160014197,0.982187,235.15,320.748232773,3441.67283711,500.344,3.47829902101,3284.42772016,3284.42772016,501.162,234.229,3284.42772016,4323,404.490277478,500.348384109
138.271493446,0.0,5477.05260645,-502.106,480.566,4324,501.158788227,0.975761,235.163,410.370479093,5161.68860539,500.355,3.77780895815,3628.35738288,3628.35738288,501.151,279.255,3628.35738288,4324,4963.99551247,500.361941747
255.941282588,0.0,2942.2337907,-501.637,480.635,4325,500.739801951,0.99131,235.201,214.923797139,2663.89005859,499.892,3.95676141189,2452.17627688,2452.17627688,500.72,315.672,2452.17627688,4325,2231.35317554,499.909366339
239.313947678,0.0,4223.91735027,-501.66,480.743,4326,500.644397825,0.983712,235.257,327.460575616,3805.02980921,499.818,4.00543097743,3188.41543269,3188.41543269,500.64,332.749,3188.41543269,4326,3474.88560164,499.827334998
197.53076488,0.0,6013.19029176,-501.825,480.79,4327,500.770092749,0.979928,235.211,417.489539297,5640.65051528,500.008,3.70033618981,2641.9307178,2641.9307178,500.775,279.268,2641.9307178,4327,5297.21020209,500.000741036
143.768796127,0.0,6265.8543261,-502.13,480.851,4328,500.8468369,0.978503,235.084,451.668310549,5980.55001539,500.057,3.74074780971,3553.19485055,3553.19485055,500.84,294.098,3553.19485055,4328,5748.4610521,500.065168461
144.93369728,0.0,5803.8230797,-503.376,480.943,4329,501.82450293,0.981923,235.094,421.572114977,5606.26947162,501.114,3.79316615904,3654.30949383,3654.30949383,501.805,316.334,3654.30949383,4329,5412.2097444,501.133289315
206.739273784,0.0,5714.23488008,-502.815,480.984,4330,501.334498974,0.980182,235.124,418.698487033,5459.7056592,500.591,3.66428464366,3288.50231131,3288.50231131,501.337,280.636,3288.50231131,4330,5104.06293589,500.587991368
360.251866422,0.0,4488.38420359,-503.052,481.101,4331,501.630168357,0.990533,235.169,313.434507611,4003.07015639,500.852,3.6352671478,3349.62757425,3349.62757425,501.623,267.193,3349.62757425,4331,3408.5475056,500.856577289
204.541496102,0.0,4625.47381999,-502.968,481.255,4332,501.755081854,0.979131,235.329,331.741539409,4250.86277378,500.961,3.79585666591,3786.42535811,3786.42535811,501.734,281.606,3786.42535811,4332,3969.49644181,500.985038383
229.025248252,0.0,4616.9488491,-503.3,481.327,4333,502.048356937,0.982433,235.322,335.136975878,4171.98027537,501.291,3.82329825444,3019.4527773,3019.4527773,502.045,291.539,3019.4527773,4333,3915.48426978,501.296002823
226.557098765,0.0,4682.40649459,-503.086,481.437,4334,502.042641093,0.98602,235.32,357.883644082,4322.44699988,501.308,3.77744066443,2991.49565265,2991.49565265,502.046,307.122,2991.49565265,4334,3842.49860593,501.308707573
1479.47072346,0.0,5862.59165912,-502.699,481.53,4335,501.657078689,0.990709,235.257,437.08955266,4884.82529102,500.917,3.81663716617,3162.38263517,3162.38263517,501.658,311.153,3162.38263517,4335,857.641934033,500.916307229
543.972971561,0.0,5121.51220454,-502.224,481.579,4336,501.092072259,0.985547,235.318,380.560364881,4694.40016968,500.312,3.5986989109,3071.26379038,3071.26379038,501.095,244.064,3071.26379038,4336,3125.29046183,500.306266171
837.27284271,0.0,4375.16926133,-502.967,481.734,4337,501.793189323,0.992909,235.354,325.62324465,3641.29959558,501.089,3.78796531085,3704.52805803,3704.52805803,501.792,309.024,3704.52805803,4337,1621.18140955,501.092388753
317.754562329,0.0,3484.61396886,-502.692,481.825,4338,501.798637906,0.989729,235.41,234.460365925,3020.45123147,501.098,3.74351841982,2863.27351179,2863.27351179,501.81,277.711,2863.27351179,4338,2515.28298711,501.085589912
245.539371808,0.0,4897.86498933,-501.619,481.855,4339,500.655488736,0.988699,235.411,337.647851232,4481.64577301,499.831,3.55247944376,2615.47361161,2615.47361161,500.624,233.767,2615.47361161,4339,4124.36603751,499.862113923
969.674435152,0.0,5309.37247782,-501.588,481.924,4340,500.435788433,0.988187,235.487,411.27270068,4677.63151926,499.648,3.59986823771,3274.75005323,3274.75005323,500.437,234.482,3274.75005323,4340,2351.60616496,499.651765222
206.709153496,0.0,4748.33656981,-501.327,482.012,4341,500.34487744,0.984199,235.504,340.888962958,4380.38523492,499.521,3.84075986822,3507.75785623,3507.75785623,500.324,302.4,3507.75785623,4341,4055.53084888,499.54054626
1164.28298684,0.0,4662.28140943,-502.293,482.042,4342,501.143564206,0.988345,235.549,323.908555907,3657.36271841,500.427,3.37548051711,3102.64176691,3102.64176691,501.157,189.133,3102.64176691,4342,258.040531415,500.405269028
767.100590714,0.0,4083.6465291,-501.989,482.139,4343,500.879553492,0.992417,235.59,323.105800337,3571.36973032,500.098,3.98236157624,3187.39308493,3187.39308493,500.838,322.141,3187.39308493,4343,1313.22119281,500.136984821
342.143932461,0.0,5937.8749992,-501.769,482.304,4344,500.622242383,0.977955,235.642,415.056057386,5455.74909165,499.872,3.83681794505,3626.47176302,3626.47176302,500.643,314.515,3626.47176302,4344,4766.89553094,499.85156846
166.479890757,0.0,5390.06135199,-501.936,482.28,4345,500.885732313,0.985814,235.631,411.5883385,5117.83271947,500.115,3.36831945037,-36.6268675626,-36.6268675626,500.868,199.844,-36.6268675626,4345,4895.71216295,500.130436914
69.3779691842,0.0,6015.33313891,-501.779,482.357,4346,500.55109868,0.978785,235.618,439.191400752,5875.57876092,499.785,3.51108122411,3075.60764494,3075.60764494,500.547,204.026,3075.60764494,4346,5774.41545917,499.788852637
78.2745912853,0.0,5533.04508647,-502.309,482.482,4347,501.14358148,0.982751,235.694,429.120580144,5432.72660355,500.388,3.73107032696,3214.47134963,3214.47134963,501.136,255.658,3214.47134963,4347,5309.30632417,500.397838493
48.0203613577,0.0,5809.2349674,-501.623,482.526,4348,500.498023421,0.984549,235.673,443.505101366,5719.98822509,499.714,3.83340276124,3923.42489982,3923.42489982,500.494,273.901,3923.42489982,4348,5644.37589846,499.713086197
113.464279427,0.0,5868.32377005,-501.364,482.664,4349,500.339449257,0.975084,235.692,436.867954851,5690.64040048,499.537,4.08246758064,3943.67315119,3943.67315119,500.331,336.297,3943.67315119,4349,5408.64654898,499.548425981
930.96854753,0.0,4024.9649602,-501.892,482.845,4350,500.668979434,0.990101,235.761,332.861606543,3594.1874976,499.928,3.99150114668,3639.14587149,3639.14587149,500.669,351.986,3639.14587149,4350,812.450163523,499.926850114
1793.71890683,0.0,5737.05664543,-501.783,482.892,4351,500.561542563,0.987267,235.654,419.549553655,4553.37010143,499.791,3.75583743413,3802.09733484,3802.09733484,500.557,281.312,3802.09733484,4351,585.702208308,499.797750144
160.377935513,0.0,5702.91997426,-501.172,482.994,4352,500.016821635,0.980353,235.605,374.586085652,5380.53953429,499.228,3.97134683298,3535.47284639,3535.47284639,499.994,347.997,3535.47284639,4352,5168.85595359,499.252027429
101.418818955,0.0,5341.0916842,-501.761,483.055,4353,500.564589505,0.970865,235.703,402.36464037,5201.43069922,499.779,3.65904654267,3482.09706774,3482.09706774,500.568,242.865,3482.09706774,4353,4975.29824006,499.776230208
1189.25929357,0.0,5403.77421771,-501.791,483.099,4354,500.535958098,0.986269,235.696,359.453180284,4539.98121749,499.745,3.55920320525,3311.09323922,3311.09323922,500.535,236.346,3311.09323922,4354,1195.7885443,499.748802516
319.98575965,0.0,6330.66920783,-501.501,483.229,4355,500.33407493,0.981251,235.716,475.612246698,5943.73547513,499.539,3.76096351622,3694.52734189,3694.52734189,500.323,260.226,3694.52734189,4355,5105.91225426,499.549978858
201.141842574,0.0,5967.50171152,-501.936,483.293,4356,500.766810307,0.981475,235.782,427.165730898,5637.49849527,499.982,3.59134874214,3432.71715307,3432.71715307,500.756,251.965,3432.71715307,4356,5239.89320582,499.992401863
101.773038169,0.0,6428.65854667,-501.43,483.333,4357,500.259266748,0.97431,235.733,475.885665186,6291.14730282,499.445,3.90851913393,3450.47270423,3450.47270423,500.241,317.815,3450.47270423,4357,6123.65282419,499.458716146
1077.29835313,0.0,6087.68124011,-500.942,483.454,4358,499.910323187,0.97493,235.742,453.71911876,5279.93523066,499.055,3.79750492259,3360.70818079,3360.70818079,499.903,317.791,3360.70818079,4358,2327.62720469,499.05784476
135.970732405,0.0,5508.62605691,-501.141,483.521,4359,500.005550788,0.981783,235.772,365.144094289,5224.68864049,499.212,3.75630999776,3564.43091463,3564.43091463,500.003,295.026,3564.43091463,4359,5057.68802828,499.213175745
118.584926392,0.0,6239.31951144,-501.526,483.638,4360,500.446359691,0.982498,235.768,444.944947601,6055.33971382,499.687,3.51150972199,3712.2939803,3712.2939803,500.448,227.644,3712.2939803,4360,5873.03965306,499.684490689
768.543282695,0.0,6316.97404835,-500.409,483.798,4361,499.316247955,0.991617,235.785,445.800286379,5845.41410296,498.435,3.72765820861,3661.72838805,3661.72838805,499.312,297.63,3661.72838805,4361,3555.37215725,498.43990514
196.847560613,0.0,6490.50071839,-501.009,483.94,4362,500.013775428,0.989311,235.842,477.472447251,6253.05490752,499.197,3.65034719072,3729.13262331,3729.13262331,500.0,276.339,3729.13262331,4362,5905.53721206,499.213844651
348.058249497,0.0,6076.873551,-501.412,484.045,4363,500.36676799,0.991769,235.896,432.795232023,5462.33283077,499.582,3.73851073334,3617.6409842,3617.6409842,500.356,250.418,3617.6409842,4363,5060.50316684,499.591503594
200.458670392,0.0,6523.77101647,-501.329,484.148,4364,500.234226973,0.987165,235.952,470.092906128,6160.25818756,499.44,3.86791205871,3326.37605833,3326.37605833,500.217,319.23,3326.37605833,4364,5950.8108547,499.457827281
1539.05650892,0.0,7134.50341684,-500.823,484.257,4365,499.747265221,0.987571,235.986,515.819234611,6424.96757316,498.924,3.63913507186,3645.39317394,3645.39317394,499.738,269.069,3645.39317394,4365,1815.93599742,498.929978525
2219.73804539,0.0,5935.83520701,-500.66,484.408,4366,499.572777338,0.984714,236.125,399.605807799,4540.96419245,498.733,3.73066438787,3828.85127773,3828.85127773,499.576,275.078,3828.85127773,4366,-193.446164642,498.739467745
1783.36519344,0.0,6434.56679258,-500.9,484.46,4367,499.715429942,0.986838,236.084,468.581536859,5298.48551701,498.882,3.48915796771,3678.26573824,3678.26573824,499.714,211.239,3678.26573824,4367,484.136068941,498.884088622
1776.84675472,0.0,6153.74390053,-501.292,484.553,4368,500.06746813,0.985235,236.109,415.583047423,5321.33491079,499.267,3.72275161646,3598.36798312,3598.36798312,500.064,272.014,3598.36798312,4368,10.8710689638,499.273662052
144.326400092,0.0,5692.59674358,-501.48,484.687,4369,500.277378755,0.981389,236.113,418.843776626,5404.68921944,499.488,3.99840545211,3600.29328941,3600.29328941,500.263,346.407,3600.29328941,4369,5226.54334491,499.499769584
131.25010843,0.0,5811.95197355,-501.667,484.79,4370,500.481328449,0.97364,236.151,433.118328211,5555.03060118,499.74,3.90079490876,3443.43905375,3443.43905375,500.483,331.745,3443.43905375,4370,5407.47173848,499.739175672
1782.54624785,0.0,6631.61661345,-501.02,484.855,4371,499.996447108,0.97843,236.207,481.380161262,5419.23825944,499.185,3.71268655292,3486.99927065,3486.99927065,499.975,264.637,3486.99927065,4371,583.193400044,499.209830572
1354.09163333,0.0,6010.56109741,-501.172,484.898,4372,500.007666825,0.98198,236.252,419.765852877,4795.34009386,499.254,3.74849870199,3335.8509495,3335.8509495,500.017,292.378,3335.8509495,4372,905.197577481,499.242000383
230.759822525,0.0,4862.37397166,-502.052,484.988,4373,500.655899282,0.977431,236.284,369.116354396,4439.64624084,499.958,4.00446333345,3968.73029064,3968.73029064,500.655,347.657,3968.73029064,4373,3963.39575927,499.955024464
340.132330931,0.0,5221.78453893,-500.929,485.078,4374,499.787859353,0.977092,236.288,387.011581565,4529.00649775,498.968,3.72483177124,3647.37531252,3647.37531252,499.754,284.949,3647.37531252,4374,3815.45094559,499.002733812
171.063434758,0.0,5860.93363936,-500.609,485.203,4375,499.522957254,0.975831,236.295,452.145591919,5659.38030414,498.704,3.38408956682,3408.30050309,3408.30050309,499.526,202.368,3408.30050309,4375,5319.57404202,498.700405262
80.8042770304,0.0,4267.53004261,-501.284,485.322,4376,500.169675183,0.973109,236.312,337.569549684,4154.97795942,499.424,3.8374773303,3242.19356711,3242.19356711,500.172,320.622,3242.19356711,4376,3992.36258491,499.420528196
182.755343213,0.0,6229.40309221,-500.593,485.361,4377,499.50355717,0.974934,236.278,453.346120211,6026.11065913,498.744,3.95327476199,3683.92792824,3683.92792824,499.5,357.787,3683.92792824,4377,5672.20992978,498.748914302
2464.10355319,0.0,6006.28029024,-501.027,485.431,4378,499.869776786,0.984262,236.321,399.815455984,4213.11924836,499.092,3.49174257427,3666.88304249,3666.88304249,499.858,228.946,3666.88304249,4378,-139.604469433,499.1021928
158.084145608,0.0,6174.04970443,-501.436,485.498,4379,500.283782403,0.974844,236.379,448.62978796,5930.56737743,499.52,3.45298094349,3426.72002464,3426.72002464,500.279,229.713,3426.72002464,4379,5581.41105738,499.521168616
188.247352386,0.0,6453.62294673,-500.677,485.652,4380,499.594480144,0.985772,236.437,473.874332372,6238.29237977,498.796,3.71729038806,3838.04200565,3838.04200565,499.593,291.114,3838.04200565,4380,5926.70368422,498.796257924
1527.54995112,0.0,6518.43905328,-500.771,485.752,4381,499.611639191,0.986935,236.432,473.018029232,5781.62382938,498.834,3.81181292982,3693.5872186,3693.5872186,499.618,330.385,3693.5872186,4381,1213.4332219,498.826909733
124.829130083,0.0,6871.11702937,-500.284,485.845,4382,499.214557649,0.974918,236.371,499.570448427,6666.65239725,498.356,3.51796204838,3825.89356889,3825.89356889,499.192,245.491,3825.89356889,4382,6443.63704328,498.379334167
225.453693424,0.0,6881.92203837,-501.042,485.891,4383,499.913782403,0.980008,236.368,486.440079862,6430.63161109,499.121,4.00321148123,3664.0645349,3664.0645349,499.9,361.347,3664.0645349,4383,5956.96851682,499.129390766
1138.97614958,0.0,6486.74987147,-501.161,485.905,4384,500.063783311,0.985588,236.331,484.32330526,5991.18857708,499.287,3.62821452688,3740.93656336,3740.93656336,500.047,262.129,3740.93656336,4384,2587.71319346,499.303747858
935.038019223,0.0,5937.20246365,-501.087,485.993,4385,499.833461993,0.991199,236.329,451.36048724,5423.4687552,499.028,3.58978662151,3709.60497005,3709.60497005,499.838,248.182,3709.60497005,4385,2669.07897003,499.030459256
75.0193809533,0.0,5845.91993405,-501.37,486.038,4386,500.193234935,0.982911,236.318,450.585142463,5724.10669453,499.432,3.67486683087,3926.27229469,3926.27229469,500.182,276.215,3926.27229469,4386,5598.98059044,499.440471525
68.7873841815,0.0,6340.96820011,-500.282,486.144,4387,499.296211185,0.983849,236.342,477.284368027,6228.9922987,498.427,3.55999755556,3607.66046072,3607.66046072,499.296,264.927,3607.66046072,4387,6105.39645512,498.433427176
218.588631719,0.0,5845.16463547,-500.678,486.201,4388,499.66827717,0.977188,236.396,406.250515115,5326.3988287,498.866,3.57105970316,3881.06560907,3881.06560907,499.681,238.092,3881.06560907,4388,5056.01146654,498.852283659
226.247490823,0.0,6319.58820142,-500.914,486.309,4389,499.755572303,0.973093,236.384,450.839470375,5986.56441609,498.947,3.69804364776,3609.19974471,3609.19974471,499.738,276.874,3609.19974471,4389,5529.8870366,498.965400735
