QFunRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageAction,AverageQLoss,MinEsReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,StdEsReturn,MaxReturn,MinReturn,Epoch,StdReturn,AverageAbsQ,AverageY,Iteration,PolicyRegParamNorm
66.6066,250.60432267,2705.04413552,2101.72128184,22.3769368024,2101.72128184,0.963026,0.646847,2101.72128184,22.3755,0.249265539261,-22.4911,0.0,3235.73770978,482.84523626,351,822.318194921,22.3755,22.3769000383,351,67.0695
66.7264,225.398070152,2914.00300745,2097.16175859,22.4129940421,2097.16175859,0.918664,0.639874,2097.16175859,22.4123,0.24792319116,-22.5157,0.0,2970.5289684,2751.51949471,352,66.1296458395,22.4123,22.412982952,352,67.1148
66.8024,227.355207319,2483.59123615,1924.25504746,22.2415886334,1924.25504746,0.935976,0.651279,1924.25504746,22.2409,0.252302904359,-22.356,0.0,2845.92144341,1666.75172338,353,321.301823956,22.2409,22.2415596425,353,67.2058
66.8747,267.646505459,3222.76896625,1986.92202384,22.439978258,1986.92202384,0.962032,0.728609,1986.92202384,22.4383,0.250842747811,-22.5673,0.0,3305.47612838,3158.32199795,354,44.1253759294,22.4383,22.4399533465,354,67.2787
67.0007,263.158787497,3189.88695719,2030.24406832,22.4276793695,2030.24406832,0.9651,0.737637,2030.24406832,22.4266,0.252360235479,-22.541,0.0,3388.04361505,2795.75050567,355,155.885847845,22.4266,22.4276632229,355,67.3876
66.998,255.828532606,3126.91714604,2025.98366072,22.4264719241,2025.98366072,0.943117,0.90024,2025.98366072,22.4254,0.261747953602,-22.5361,0.0,3278.65504621,3027.0449354,356,73.3018879374,22.4254,22.4264352553,356,67.5143
67.0728,239.548967939,2748.38640137,2037.53281448,22.5377348226,2037.53281448,0.974886,0.331986,2037.53281448,22.5373,0.213836458416,-22.6545,0.0,2864.89719645,2490.27886264,357,114.905871182,22.5373,22.5377228658,357,67.6561
67.1632,241.561657854,2250.56456771,2079.69660231,22.4760260353,2079.69660231,0.94558,0.762004,2079.69660231,22.476,0.254873198905,-22.5851,0.0,3056.46468738,530.103426042,358,1051.8367768,22.476,22.4760033971,358,67.6869
67.2555,212.151581553,2687.21266547,2031.73751642,22.6245070267,2031.73751642,0.939496,0.633956,2031.73751642,22.6224,0.247049332673,-22.73,0.0,2859.67271873,2436.19416407,359,120.402926556,22.6224,22.6244465506,359,67.7166
67.3762,271.88759824,3350.87698273,1830.82522292,22.5315151691,1830.82522292,0.947334,0.657832,1830.82522292,22.5302,0.253916856699,-22.6435,0.0,3409.31245745,3291.31543941,360,33.4830293518,22.5302,22.5314800529,360,67.8533
67.4932,235.146732316,2827.8974518,2177.29063985,22.5562083528,2177.29063985,0.890592,0.658567,2177.29063985,22.5558,0.240387470989,-22.6717,0.0,2938.21538811,2716.35301693,361,64.2449967024,22.5558,22.556161116,361,67.9873
67.5577,253.779508068,3124.43397377,2068.11123007,22.5340646002,2068.11123007,0.95834,0.660754,2068.11123007,22.5334,0.243010727413,-22.6581,0.0,3249.28703843,3024.90052918,362,85.9221926228,22.5334,22.5340359938,362,68.0254
67.6703,202.816452324,2259.15183289,1901.12403911,22.7015301998,1901.12403911,0.959732,0.6332,1901.12403911,22.7,0.248648571291,-22.8266,0.0,2858.05981053,126.463937959,363,779.665977418,22.7001,22.7015015107,363,68.1093
67.7613,247.894354794,2749.84608715,2063.60260435,22.6836149287,2063.60260435,0.901395,0.627441,2063.60260435,22.6826,0.249922569781,-22.7921,0.0,3094.69595822,47.1606061535,364,901.322854806,22.6826,22.6835672455,364,68.1198
67.8269,238.998180857,2730.13764199,1855.83281172,22.7054922924,1855.83281172,0.966353,0.838247,1855.83281172,22.705,0.257781645666,-22.8088,0.0,3099.15708468,927.215101134,365,605.802295471,22.7052,22.7053353705,365,68.2788
67.8785,247.224568993,2881.54449884,53.6935124172,22.6662360195,53.6935124172,0.948168,0.597154,53.6935124172,22.6645,0.245182595693,-22.7769,0.0,3271.53360886,286.653356281,366,868.806770964,22.6648,22.6659609638,366,68.4259
67.9429,260.852086013,3269.54099414,1853.43566451,22.7268225521,1853.43566451,0.94557,0.507563,1853.43566451,22.7265,0.241534835348,-22.842,0.0,3335.171318,3156.17456265,367,50.9234165508,22.7265,22.7267231971,367,68.4757
68.0143,226.501775285,2739.74457591,1971.55233122,22.7215983246,1971.55233122,0.894239,0.731423,1971.55233122,22.7201,0.260146673801,-22.8186,0.0,2892.34060549,2568.86035255,368,91.5301777729,22.7202,22.7215372229,368,68.5144
68.095,252.885737698,3195.53711662,2082.93755443,22.6632704408,2082.93755443,0.932214,0.662522,2082.93755443,22.6623,0.24668672539,-22.7654,0.0,3293.53244411,3109.27455715,369,60.5967777429,22.6624,22.6632239244,369,68.6202
68.1836,240.165912452,2929.1598191,1868.77768625,22.6427861541,1868.77768625,0.955474,0.642505,1868.77768625,22.6411,0.246951123417,-22.7496,0.0,3014.16618547,2780.36522452,370,65.7068341975,22.6413,22.6426273785,370,68.7248
68.225,220.601680145,2475.49393238,2083.00282799,22.7130444123,2083.00282799,0.939979,0.458294,2083.00282799,22.7128,0.236271421954,-22.8128,0.0,2810.03084662,1851.1487143,371,258.002106415,22.713,22.7129187492,371,68.7646
68.2655,175.445992255,2072.8967556,1974.84024361,22.7455248988,1974.84024361,0.909033,0.556354,1974.84024361,22.7445,0.241479533277,-22.8319,0.0,2176.954201,1916.16821504,372,86.4692614176,22.7446,22.7454262345,372,68.9349
68.344,221.37553266,2669.50667089,1773.17835883,22.6870395459,1773.17835883,0.934545,0.643709,1773.17835883,22.6856,0.251721613987,-22.7939,0.0,2756.24801236,2509.93842393,373,73.7627105821,22.6861,22.6866475989,373,68.8938
68.4594,186.916290734,2210.19864451,1662.27555726,22.842884272,1662.27555726,0.941435,0.710262,1662.27555726,22.8421,0.257869623525,-22.9457,0.0,2267.83145542,2129.20674235,374,34.5793460184,22.8427,22.8423265222,374,68.9928
68.5612,263.03144651,3307.48680883,1982.97027978,22.7208463774,1982.97027978,0.933008,0.97603,1982.97027978,22.7191,0.276346587616,-22.8214,0.0,3427.67084101,3240.47492968,375,63.2516163535,22.7197,22.7204095185,375,69.0775
68.6065,225.774761052,2836.61074845,1868.63044673,22.8643617271,1868.63044673,0.951501,0.684172,1868.63044673,22.8629,0.247581502534,-22.96,0.0,3066.28164885,2713.03669375,376,118.461416929,22.8637,22.8637331769,376,69.2486
68.7201,181.070036464,2142.53926088,1385.48055909,22.7872984319,1385.48055909,0.938557,0.569916,1385.48055909,22.7852,0.238847606128,-22.8927,0.0,2194.09251413,2040.9306305,377,53.5514891954,22.7869,22.7860113262,377,69.2782
68.8316,256.133995996,3164.25109767,1922.27055661,22.8156111542,1922.27055661,0.898725,0.561977,1922.27055661,22.8123,0.246839430572,-22.9213,0.0,3255.78580894,3067.78671617,378,57.1883790885,22.8148,22.8131563143,378,69.4524
68.902,108.424185038,952.422631439,1806.14687005,22.799931215,1806.14687005,0.939364,0.739183,1806.14687005,22.7964,0.253756144788,-22.9022,0.0,1608.15345106,239.539133741,379,366.681280859,22.7992,22.7970362443,379,69.5576
68.9898,171.435116921,1486.6116684,1743.73217426,22.8689729426,1743.73217426,0.940213,0.682041,1743.73217426,22.8645,0.258041552638,-22.9602,0.0,2520.71597168,-49.7533411593,380,946.405381282,22.8681,22.8653845025,380,69.5267
69.1296,152.199931261,1328.39984617,1102.20517777,22.8584485297,1102.20517777,0.934988,0.703585,1102.20517777,22.8535,0.272292533564,-22.9545,0.0,2041.81040669,36.7213896522,381,632.33252406,22.857,22.8547930878,381,69.5688
69.1686,263.882505638,3215.39840579,1443.17747208,22.977481541,1443.17747208,0.936598,0.816177,1443.17747208,22.9729,0.269549988397,-23.0857,0.0,3306.14478402,3157.09352642,382,42.1711791382,22.9772,22.9731282456,382,69.6679
69.216,253.018225156,3103.15931773,2118.49890235,22.923515632,2118.49890235,0.950548,0.683519,2118.49890235,22.9174,0.252605891012,-23.0368,0.0,3304.25722064,2893.2271905,383,118.26338647,22.9225,22.9184205958,383,69.7007
69.2543,170.428323726,1501.76579855,1948.75725795,22.9251744208,1948.75725795,0.957333,0.487531,1948.75725795,22.9197,0.236664372816,-23.0403,0.0,2424.34339288,403.41731679,384,662.998681943,22.9248,22.9200545243,384,69.8141
69.307,165.52735114,1300.21219788,1977.31736754,23.0059618429,1977.31736754,0.974876,0.752504,1977.31736754,22.9987,0.258780122089,-23.0829,0.0,2528.26647729,202.573180092,385,747.19256725,23.0052,22.9994836158,385,69.8963
69.3681,266.974974205,3179.95761782,1391.08623246,22.9623730064,1391.08623246,0.932874,0.504583,1391.08623246,22.9552,0.249143018855,-23.0496,0.0,3266.6809476,3092.46781033,386,47.7893974581,22.9619,22.9556765617,386,69.9329
69.4268,276.396656768,3400.41716181,1977.00356601,22.9653077318,1977.00356601,0.948756,0.700427,1977.00356601,22.9562,0.255309428184,-23.0624,0.0,3479.07665778,3297.48147752,387,55.061305134,22.9639,22.9574398861,387,69.9876
69.5013,270.058329987,3257.37463491,2049.56684578,23.0630902376,2049.56684578,0.962124,0.58026,2049.56684578,23.0523,0.249559247132,-23.1586,0.0,3338.86568585,3154.25614433,388,54.4404267638,23.0622,23.0530369645,388,69.9312
69.5988,263.334857117,3321.3538025,2009.05121587,23.0766452986,2009.05121587,0.961219,0.637292,2009.05121587,23.0655,0.243660661548,-23.1747,0.0,3386.45728062,3265.12403511,389,41.5666354284,23.0763,23.0660418976,389,70.0462
69.716,267.469618554,3305.36610174,2063.42315226,22.9519827835,2063.42315226,0.967351,0.79863,2063.42315226,22.939,0.257453286902,-23.0529,0.0,3426.25452833,3190.50302868,390,68.785693482,22.9511,22.939766193,390,70.1534
69.8277,258.590633247,3278.76092506,2096.49429354,23.0129402201,2096.49429354,0.962269,0.644617,2096.49429354,22.9985,0.255703041514,-23.1183,0.0,3415.28577313,2900.79563196,391,135.289466105,23.0117,22.9997099719,391,70.1953
69.8936,248.781113378,3037.97578095,2042.40118321,23.0591258943,2042.40118321,0.978386,0.753609,2042.40118321,23.0469,0.261310183745,-23.1625,0.0,3094.88726462,2960.90998642,392,44.1816015576,23.0586,23.0474752011,392,70.2218
69.8979,224.257240985,2582.2563353,2039.06750935,23.1271982943,2039.06750935,0.945462,0.823049,2039.06750935,23.1125,0.258047033017,-23.2155,0.0,2995.51665048,1349.48297861,393,447.062520769,23.1258,23.1136563993,393,70.4025
69.9546,208.273284636,2657.23450318,2003.91489705,23.1424681967,2003.91489705,0.966591,0.819636,2003.91489705,23.1258,0.255053547705,-23.2304,0.0,2937.84570445,2119.37231262,394,220.776610626,23.1412,23.1271374115,394,70.4505
70.0254,205.173146171,1888.64756074,2235.10158857,23.1243150709,2235.10158857,0.967152,0.523519,2235.10158857,23.1103,0.236799365133,-23.2206,0.0,2632.48082965,473.85717331,395,703.21031278,23.1239,23.1105084059,395,70.6217
70.1443,213.8211723,2512.34579545,2056.80848377,23.1532141292,2056.80848377,0.954843,0.736444,2056.80848377,23.1339,0.254102706497,-23.237,0.0,2781.09878933,2189.57394706,396,196.772573665,23.1522,23.1350836155,396,70.7299
70.2693,203.573888463,1602.23386855,1493.13053473,23.2579440991,1493.13053473,0.975508,0.975216,1493.13053473,23.2427,0.275978559487,-23.3654,0.0,2602.63352251,152.376361692,397,807.757163114,23.257,23.2434079826,397,70.8057
70.3544,193.142594181,1420.11189448,1871.06648085,23.160024469,1871.06648085,0.974769,0.783359,1871.06648085,23.1451,0.260398461068,-23.2619,0.0,2717.41537271,135.141473933,398,946.428824678,23.1592,23.1457962465,398,70.8591
70.4402,195.945401871,2082.84949054,1709.35028879,23.1693602165,1709.35028879,0.93166,0.754515,1709.35028879,23.1506,0.259008869816,-23.2749,0.0,2590.03026932,1345.74289642,399,356.528724982,23.1682,23.1515724967,399,71.0223
70.4979,207.995976496,1884.86773097,1964.62924423,23.2638147885,1964.62924423,0.945471,0.637743,1964.62924423,23.2424,0.245812733063,-23.3528,0.0,2841.19190553,83.0587410483,400,862.742015631,23.2625,23.2435205296,400,71.1338
70.5773,210.336731303,2352.89640305,1704.53162144,23.2441992888,1704.53162144,0.9287,0.69374,1704.53162144,23.2271,0.256875274402,-23.3265,0.0,2733.98522237,1596.055381,401,337.698573908,23.2434,23.2278044239,401,71.159
70.6251,237.776220193,2826.59331801,1902.24949898,23.2027355326,1902.24949898,0.902927,0.550385,1902.24949898,23.1817,0.243374223026,-23.2823,0.0,3065.15805013,2697.9583398,402,116.239482935,23.2018,23.1823869438,402,71.2197
70.7103,240.620673934,2931.65606906,2085.84504441,23.2457804247,2085.84504441,0.901961,0.560207,2085.84504441,23.2247,0.238626304845,-23.3281,0.0,3045.07147497,2826.04629238,403,55.6014704312,23.2463,23.2242062745,403,71.2509
70.8022,248.048493823,3002.21679119,2155.85805639,23.2894385134,2155.85805639,0.927786,0.671242,2155.85805639,23.2699,0.250858340569,-23.3726,0.0,3095.04305106,2947.67169358,404,46.4067126263,23.2881,23.2711196308,404,71.3465
70.8522,248.672696245,2667.55497329,1889.25208769,23.3627902724,1889.25208769,0.942845,0.676191,1889.25208769,23.3425,0.249229915722,-23.441,0.0,3175.40743136,537.775675859,405,768.562206272,23.3614,23.3435014544,405,71.3919
70.9251,245.814079204,2923.98658116,1661.61916502,23.248558247,1661.61916502,0.930734,0.746895,1661.61916502,23.2253,0.251431373366,-23.3332,0.0,3265.76793638,990.790701686,406,651.242860615,23.2485,23.2252776785,406,71.529
70.9416,237.075602157,2966.38086329,2010.11026803,23.3474112316,2010.11026803,0.911207,0.611083,2010.11026803,23.3218,0.2412137807,-23.432,0.0,3086.53930191,2814.28545215,407,77.7777850624,23.3451,23.3238083843,407,71.5808
71.039,237.366614628,2922.83016918,2207.47747673,23.3003921609,2207.47747673,0.922745,0.713451,2207.47747673,23.2725,0.248948396423,-23.3885,0.0,3027.34246035,2846.19410972,408,61.4932521611,23.3001,23.2726625993,408,71.6108
71.0913,263.202694203,3273.75574238,2021.4592759,23.3344638315,2021.4592759,0.912278,0.608241,2021.4592759,23.3078,0.238339113903,-23.4314,0.0,3385.21940048,3164.41262801,409,68.5846734475,23.3334,23.3087970615,409,71.7092
71.1337,252.590532304,3126.66562409,2040.15100831,23.2726917735,2040.15100831,0.91976,0.59594,2040.15100831,23.2446,0.234609605363,-23.3656,0.0,3223.71670044,2957.90407716,410,69.6875041995,23.272,23.2450929672,410,71.7467
71.1592,265.677094828,3170.92764056,1795.91435117,23.2462269935,1795.91435117,0.931564,0.580156,1795.91435117,23.2152,0.230710441715,-23.3104,0.0,3259.39796131,3090.82491329,411,43.1503369667,23.2451,23.2159812553,411,71.7453
71.2203,257.698422948,3174.6317244,1824.84692555,23.3700427104,1824.84692555,0.933245,0.719871,1824.84692555,23.3388,0.248623655673,-23.4442,0.0,3215.37390714,3110.33348271,412,34.0987384607,23.3693,23.3394483575,412,71.8294
71.2859,252.676353931,3115.09651214,2069.37559857,23.3895396804,2069.37559857,0.946714,0.750153,2069.37559857,23.3603,0.249758005797,-23.4698,0.0,3237.08555664,3024.7299658,413,74.430362175,23.3876,23.3619662937,413,71.8987
71.3719,242.195533318,2903.40826493,2013.31831271,23.3640962631,2013.31831271,0.903229,0.793135,2013.31831271,23.3389,0.253532816614,-23.4387,0.0,3052.93159463,2634.967654,414,140.856934663,23.3637,23.339236993,414,72.0056
71.4287,248.515616689,2836.74110776,2095.37492892,23.4765492257,2095.37492892,0.920654,0.687356,2095.37492892,23.4509,0.24367272212,-23.5584,0.0,2952.46457621,2530.49740459,415,130.857077382,23.4755,23.4516157972,415,72.0858
71.4854,188.595467717,1762.80235512,1902.43084989,23.3216103559,1902.43084989,0.929685,0.807963,1902.43084989,23.2921,0.249259284461,-23.4053,0.0,2580.98669809,382.288564018,416,805.351213886,23.3211,23.2924151923,416,72.1744
71.5554,241.423781219,2802.73160679,2039.94123157,23.4541806917,2039.94123157,0.906798,0.599252,2039.94123157,23.4248,0.237540394332,-23.5378,0.0,3181.16191497,1343.18673881,417,506.764864986,23.453,23.4257385863,417,72.2866
71.6297,236.737110641,2859.00550789,2107.96779875,23.4531890832,2107.96779875,0.924503,0.657403,2107.96779875,23.4254,0.237380414952,-23.5339,0.0,3130.05770656,1847.85146046,418,358.708651411,23.4521,23.4262383569,418,72.3551
71.6871,274.289813669,3005.0367718,2220.81535672,23.4924496068,2220.81535672,0.893678,0.440416,2220.81535672,23.4634,0.226248878101,-23.5778,0.0,3335.91249104,853.88290095,419,723.066225208,23.4912,23.4643289374,419,72.3798
71.7673,273.817084873,3319.62102695,1824.70148988,23.4766280187,1824.70148988,0.916881,0.532369,1824.70148988,23.4487,0.231763687792,-23.5645,0.0,3449.0130234,3139.68332629,420,93.0854436737,23.4763,23.448944983,420,72.4345
71.8424,254.88534706,3164.35017308,2097.60555499,23.5109256134,2097.60555499,0.976149,0.594849,2097.60555499,23.4884,0.23576856314,-23.6068,0.0,3290.86351455,3083.37075325,421,62.8292763015,23.5105,23.488726327,421,72.482
71.8917,256.359895933,3171.12520893,2069.37939995,23.592067538,2069.37939995,0.964582,0.602916,2069.37939995,23.5674,0.233628298919,-23.684,0.0,3249.83917216,3081.27727681,422,46.1614676287,23.5908,23.5683865154,422,72.5461
71.9654,184.049319187,2352.679082,1999.34657862,23.5813056499,1999.34657862,0.939388,0.625984,1999.34657862,23.5513,0.235400004381,-23.6628,0.0,2564.91003615,2136.55317077,423,173.042115711,23.5804,23.5521632734,423,72.6038
72.07,249.394248133,3077.25088275,2051.93123435,23.5829683266,2051.93123435,0.958485,0.861363,2051.93123435,23.5542,0.251733930482,-23.6678,0.0,3239.74511397,2920.86690835,424,115.257903152,23.5826,23.5545581104,424,72.731
72.105,219.131752322,2572.47601004,2021.36624178,23.584658484,2021.36624178,0.937571,0.823661,2021.36624178,23.5591,0.244915421168,-23.672,0.0,2855.56938071,1262.04643976,425,449.143433703,23.5837,23.5599324218,425,72.7564
72.1954,216.402937294,2574.0794925,1914.58060212,23.5477176612,1914.58060212,0.921639,0.588582,1914.58060212,23.5186,0.233097096665,-23.6319,0.0,2924.72196482,2095.77845885,426,205.329057671,23.547,23.5191386673,426,72.8576
72.3084,226.819290654,2437.5491834,1661.31836564,23.7233270252,1661.31836564,0.934348,0.643081,1661.31836564,23.6938,0.239364738394,-23.7977,0.0,2864.62492615,1293.47761649,427,523.439520152,23.7227,23.6943864425,427,72.9138
72.4025,243.86966607,2860.69253663,1887.80917378,23.5343226016,1887.80917378,0.971096,0.803165,1887.80917378,23.507,0.251450956715,-23.6234,0.0,3139.72532512,2706.57771972,428,147.755471831,23.5332,23.5081682169,428,73.019
72.445,252.655304958,2670.50161173,2022.45392342,23.5573985155,2022.45392342,0.940999,0.683258,2022.45392342,23.5281,0.241373993345,-23.641,0.0,3202.87878097,1219.97539657,429,689.274767258,23.5562,23.5289973779,429,73.0668
72.4832,248.647574136,3088.47398367,2012.12282286,23.6089947683,2012.12282286,0.951421,0.714243,2012.12282286,23.58,0.246531741978,-23.6858,0.0,3180.84955295,2996.45109554,430,67.2446695618,23.6083,23.5805616381,430,73.1001
72.5331,247.233156145,3072.39057229,1820.49728161,23.6202333425,1820.49728161,0.974054,0.752065,1820.49728161,23.5915,0.242937554582,-23.697,0.0,3196.16689593,2872.50980737,431,77.1167662842,23.6193,23.5925470983,431,73.2093
72.5983,214.838052056,2804.23295167,1843.627963,23.5937523521,1843.627963,0.97755,0.714484,1843.627963,23.5676,0.240889848434,-23.6721,0.0,2980.56285026,2483.58439373,432,137.75401553,23.594,23.567138137,432,73.3603
72.6443,160.378957398,1339.23125483,1759.39381557,23.6514706835,1759.39381557,0.962315,0.546118,1759.39381557,23.6219,0.238874918972,-23.7387,0.0,2196.00503462,87.9994373373,433,799.534000076,23.6491,23.6239314606,433,73.4632
72.7237,196.606458368,2411.74339195,2002.02469814,23.6559274461,2002.02469814,0.90489,0.748547,2002.02469814,23.6323,0.244385644113,-23.7471,0.0,3101.28941294,-90.2653423718,434,864.499584643,23.6559,23.6324103186,434,73.5033
72.7619,238.062919316,2624.40030506,1896.23312554,23.678540909,1896.23312554,0.952704,0.730229,1896.23312554,23.6519,0.244323899761,-23.7611,0.0,3116.32904477,724.572373337,435,647.326364867,23.6768,23.6535921491,435,73.5373
72.8015,227.625567701,2631.12464127,1929.150475,23.7155080481,1929.150475,0.946855,0.773272,1929.150475,23.6906,0.247459407388,-23.7987,0.0,2947.15440338,724.529463501,436,639.150454416,23.7147,23.6912168744,436,73.6471
72.8979,255.471722081,3119.11607226,2025.8155894,23.6770872384,2025.8155894,0.944333,0.683453,2025.8155894,23.6554,0.240874278638,-23.7629,0.0,3264.17095495,3014.83066873,437,79.3222040357,23.6769,23.6554363969,437,73.6805
72.9207,202.752287309,1581.0745278,1892.98592979,23.7716487037,1892.98592979,0.96128,0.643944,1892.98592979,23.7477,0.234826677814,-23.8596,0.0,2648.24303485,575.952568573,438,681.802527774,23.7709,23.7483425948,438,73.7288
72.9959,229.194994637,2775.36285029,1735.60731703,23.8178691227,1735.60731703,0.975388,0.746438,1735.60731703,23.7911,0.240863497568,-23.9011,0.0,2957.86044334,2519.43042798,439,142.027107222,23.8156,23.7932545608,439,73.8118
73.099,227.003501813,2624.76770512,1640.55497659,23.7318249416,1640.55497659,0.952482,0.590817,1640.55497659,23.7067,0.230126919689,-23.8196,0.0,2898.9053355,2186.68347121,440,208.014297709,23.7308,23.7075691362,440,73.8563
73.2155,242.266998992,3027.99412202,1813.61323991,23.7082518633,1813.61323991,0.95176,0.576627,1813.61323991,23.6781,0.236397628057,-23.7848,0.0,3110.18432739,2869.05601907,441,67.4186516084,23.7071,23.6791973369,441,73.9057
73.233,257.639442547,3180.67159296,1593.62745843,23.7784613331,1593.62745843,0.969415,0.775611,1593.62745843,23.75,0.253133653815,-23.8471,0.0,3275.35383983,3107.20295003,442,52.6994513657,23.7785,23.7499190335,442,74.0586
73.3145,261.979933402,3242.59384837,1702.77379469,23.8192126409,1702.77379469,0.947778,0.797157,1702.77379469,23.7913,0.254479426339,-23.8999,0.0,3323.3595699,3178.49560032,443,42.4330893505,23.8184,23.7919704935,443,74.1969
73.3569,228.913350835,2263.14516606,1883.01591944,23.7319171517,1883.01591944,0.951237,0.734195,1883.01591944,23.7068,0.242320402343,-23.8164,0.0,2827.06329251,562.726420331,444,795.215253038,23.7309,23.7075842835,444,74.2953
73.4252,263.264294511,3228.2305542,2058.48299405,23.7590435612,2058.48299405,0.94598,0.807543,2058.48299405,23.734,0.252035964541,-23.8432,0.0,3363.06808069,3084.3148535,445,88.173184178,23.7581,23.7348961195,445,74.3732
73.4682,258.940036537,3143.00446996,2024.95351147,23.9265549942,2024.95351147,0.954527,0.561512,2024.95351147,23.9002,0.228773653964,-24.0013,0.0,3223.86728023,3091.30017609,446,45.0851027633,23.9251,23.9013893656,446,74.4416
73.5257,224.946928315,2466.57557972,1925.25162268,23.9070107708,1925.25162268,0.962662,0.809427,1925.25162268,23.8802,0.256408574866,-23.9833,0.0,2664.06749722,1702.41349761,447,268.40633443,23.9061,23.8809130561,447,74.4855
73.5875,258.181622545,3168.38292948,2121.76757667,23.8270220545,2121.76757667,0.943479,0.526367,2121.76757667,23.8049,0.227753601335,-23.905,0.0,3226.14294417,3041.95233531,448,57.886149559,23.8261,23.8057959535,448,74.5142
73.647,248.398420545,2989.75763028,1995.73441357,23.937120447,1995.73441357,0.963037,0.577294,1995.73441357,23.9179,0.225921066798,-24.021,0.0,3117.89461245,2703.11107356,449,109.340116188,23.9373,23.9176891181,449,74.5046
73.6703,231.78872092,2717.30126339,1918.67430148,23.9147221179,1918.67430148,0.951823,0.70668,1918.67430148,23.8898,0.232612574231,-23.9935,0.0,2806.21783117,2618.34892784,450,61.7224336887,23.9145,23.8897552321,450,74.5247
73.711,265.167468716,3154.72760659,1715.8962407,23.8237840097,1715.8962407,0.958004,0.694642,1715.8962407,23.8,0.237740264962,-23.8999,0.0,3255.67341381,2988.46905898,451,79.7452946798,23.8216,23.8022848737,451,74.6657
73.7456,252.650951004,3068.93938446,1865.38991482,23.7826903893,1865.38991482,0.956905,0.76845,1865.38991482,23.7625,0.232527729667,-23.8676,0.0,3139.70491246,2987.77477425,452,44.7091854463,23.7821,23.7629332271,452,74.7712
73.8306,195.434224564,1455.95467787,1937.50843345,23.8118745353,1937.50843345,0.941948,0.718415,1937.50843345,23.7877,0.231990240223,-23.8965,0.0,2807.88890079,-432.283075823,453,1193.35901846,23.8119,23.7876300116,453,74.8647
73.9166,172.130348249,1075.84607022,1788.22641615,23.9733544037,1788.22641615,0.961283,0.826741,1788.22641615,23.9506,0.246692607966,-24.0574,0.0,2558.4653603,-436.698242539,454,1282.56963806,23.971,23.9528158494,454,74.8611
74.0174,225.075404971,2185.91989436,2104.0778673,23.9457445154,2104.0778673,0.937221,0.719332,2104.0778673,23.9232,0.245095970075,-24.0313,0.0,3142.22014466,299.225129825,455,1049.58645883,23.9449,23.924068865,455,74.9243
74.09,204.829094772,1497.59465755,1817.20790677,23.9850357548,1817.20790677,0.960282,0.739579,1817.20790677,23.9602,0.244948202566,-24.0781,0.0,2816.55414244,-49.1132886329,456,1154.65287036,23.9843,23.9609201183,456,75.0207
74.1366,207.466309991,2159.499366,1853.62418103,23.9372589011,1853.62418103,0.961919,0.613501,1853.62418103,23.9162,0.233817323372,-24.0301,0.0,2903.44213109,191.509427202,457,898.867295873,23.9364,23.9169701423,457,75.1536
74.2236,230.577112133,2787.42639821,2120.40976935,23.9544641704,2120.40976935,0.954637,0.560104,2120.40976935,23.9339,0.234309379764,-24.0469,0.0,3201.2485543,335.232623841,458,827.43019314,23.9534,23.93500367,458,75.1988
74.2873,250.178230051,3134.68326824,2069.31134066,24.0379249016,2069.31134066,0.946789,0.654263,2069.31134066,24.0133,0.2378437217,-24.1275,0.0,3207.62765622,3057.11094958,459,46.5347984503,24.0366,24.0147683573,459,75.2539
74.3707,251.259736284,3133.31193834,2125.93845392,23.8619142416,2125.93845392,0.952532,0.81838,2125.93845392,23.8388,0.247156809053,-23.9467,0.0,3231.77815172,2877.74297849,460,98.3898633877,23.862,23.838571651,460,75.2599
74.4138,252.959179698,2996.96696041,2025.10874671,24.0323428544,2025.10874671,0.94518,0.787559,2025.10874671,24.0119,0.245300365861,-24.1259,0.0,3219.16998295,2611.31397779,461,166.439862157,24.0315,24.0125820587,461,75.3692
74.46,238.320926454,2907.83719069,2036.58558261,24.0546178199,2036.58558261,0.916208,0.53495,2036.58558261,24.0313,0.224111239707,-24.1364,0.0,3091.71494305,2565.03037475,462,131.377833554,24.0534,24.0324881297,462,75.4372
74.5625,240.830292666,2979.95403545,2167.79996836,24.017562363,2167.79996836,0.928103,0.790905,2167.79996836,23.9966,0.245281513786,-24.0963,0.0,3122.66997293,2821.14499813,463,100.766203505,24.0168,23.9971970553,463,75.4417
74.6052,271.345880948,3279.56594159,1815.24584832,24.0275320526,1815.24584832,0.892464,0.725623,1815.24584832,24.0039,0.23887660873,-24.1046,0.0,3379.03805303,3159.75786152,464,62.0958614633,24.0267,24.0046443308,464,75.5648
74.6628,235.687799788,2843.71206281,1968.83520919,24.0036750429,1968.83520919,0.923863,0.818713,1968.83520919,23.9817,0.239972504358,-24.0901,0.0,2923.25113054,2775.20959479,465,48.9559849768,24.0027,23.9827184302,465,75.6123
74.7308,228.709678336,2149.45591656,1723.38718023,24.0538959506,1723.38718023,0.942555,0.717435,1723.38718023,24.0305,0.234238267101,-24.1387,0.0,3070.45780008,-165.423992986,466,1194.32564633,24.0534,24.0307576391,466,75.7328
