Epoch,AveragePolicySurr,MinEsReturn,MinReturn,MaxEsReturn,AverageAbsQ,PolicyRegParamNorm,StdReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageAction,QFunRegParamNorm,Iteration,AverageAbsQYDiff,AverageY,AverageAbsY
122,-24.4077,5.54545594027,672.732190726,624.981846397,23.8152,92.6219,87.4386520548,2.02432,228.771968153,198.847774754,23.8018,752.97032151,961.020499869,211.068016603,0.872751,79.8314,122,0.639616881659,23.8062304417,23.8089521347
123,-24.6962,20.4667188078,301.852123028,665.264993344,24.087,92.9704,193.76147901,2.16707,234.514314833,222.766279951,24.0718,1038.85513984,1570.42324584,202.243982376,0.855258,80.1747,123,0.648328321675,24.0743879063,24.0783155904
124,-24.9106,88.344908303,211.030452448,729.902157495,24.3144,93.1495,616.26151914,2.32925,156.602324851,377.403676394,24.2986,561.15475426,2573.76926462,221.104012443,0.888626,80.5536,124,0.658090003989,24.3009829219,24.3047834518
125,-25.2174,45.8127188992,245.990738229,522.852360219,24.6101,93.328,378.653317282,1.92455,197.384022109,228.023649572,24.5911,728.392662872,2206.19756733,179.391168807,0.890224,80.8787,125,0.628566798866,24.5941481776,24.5991988446
126,-25.4422,99.1901047515,230.846303733,564.88806176,24.8409,93.6155,830.838114005,2.01329,195.314828202,318.213709447,24.8208,993.508065229,2783.52154402,134.776995009,0.890779,81.2453,126,0.632482455373,24.8234386027,24.8309157127
127,-25.6059,11.4850595637,230.014504685,714.294025702,25.0076,93.8969,386.232628015,2.26751,197.201769714,301.222388036,24.9891,756.264766617,1590.58312605,230.78825974,0.84071,81.5597,127,0.666482439642,24.9916988481,24.9975812594
128,-25.871,27.2598056383,524.600027977,898.963050201,25.2479,94.1853,621.768546322,2.43283,219.606716127,219.262328531,25.2281,1395.5342904,2722.2752047,234.678093558,0.840386,81.9495,128,0.681934819323,25.2310831525,25.2373382976
129,-26.0292,43.1886165515,315.453455373,605.856261356,25.3829,94.424,592.807472681,2.5678,198.742208561,247.306973736,25.3613,1344.64158309,2540.21961827,180.615521194,0.861127,82.2897,129,0.682440790635,25.3650834913,25.3712534777
130,-26.315,6.46437211149,225.332312622,772.945067201,25.6925,94.6956,440.308146356,2.13172,190.060965717,265.091832177,25.6721,709.80412579,1765.91891291,286.948696208,0.879058,82.6343,130,0.663416452622,25.6754846396,25.6833379152
131,-26.5527,12.4476672745,265.579032899,664.047406812,25.9093,94.9567,384.429110782,1.98644,211.443146374,296.468381003,25.8893,1010.64912144,1650.88584782,253.882175079,0.877878,82.9201,131,0.651485998346,25.8936005468,25.9000953698
132,-26.9113,11.8835363288,247.671312003,403.085678491,26.2745,95.1612,818.940510308,2.20498,174.974675825,210.960724744,26.2544,1247.14076124,2389.82874854,142.878955611,0.885816,83.2422,132,0.676809825918,26.2572147683,26.2653178044
133,-27.0095,104.620868034,906.88374221,1087.74230083,26.3883,95.4442,471.554080027,2.54138,203.897890171,485.761414167,26.3662,1966.7448428,2497.49110745,307.990076833,0.863044,83.5837,133,0.715062976647,26.3691571926,26.3771537769
134,-27.357,15.638880161,898.002017629,786.340102118,26.7107,95.7034,391.082552244,2.51954,227.933129459,390.025202309,26.6865,1517.67929928,2375.61969484,275.819603728,0.898613,84.0026,134,0.712058047887,26.6889382613,26.6958989256
135,-27.6385,110.935452158,916.532446702,1539.87384061,27.0049,95.9512,260.390726739,2.37262,229.099444151,667.03615362,26.9828,1273.85069687,1846.59930777,565.756453704,0.894651,84.3199,135,0.708664729108,26.9880181057,26.9958720229
136,-27.7477,33.5574710785,428.352770133,887.299073058,27.0917,96.1321,240.197729882,2.96153,222.657806803,417.600680013,27.0671,701.736133339,1321.69238975,336.004006168,0.861966,84.7138,136,0.743458217251,27.0701101954,27.0782519664
137,-28.0162,9.24380812708,755.667849551,665.953465194,27.364,96.3018,111.164850809,2.73774,227.516558524,198.635774327,27.3421,1029.90471765,1257.81922083,203.581899277,0.897566,85.0752,137,0.737788066874,27.34484729,27.3510943397
138,-28.1911,36.0102010425,651.722874279,759.268851508,27.5517,96.5227,143.165388637,2.48958,224.920500991,280.651356413,27.5317,783.054159314,977.699307916,274.06814117,0.879096,85.347,138,0.711489276184,27.5346125683,27.540944305
139,-28.4713,69.2010640083,320.409917058,530.480234767,27.8366,96.6791,243.649962255,2.69049,201.401054212,264.159078788,27.8151,628.842471051,1216.99467836,150.678583423,0.871713,85.6492,139,0.735468137565,27.8215840323,27.8277559713
140,-28.605,12.5050002229,257.617373457,732.181768722,27.9712,96.954,36.9460957876,2.57309,160.19115803,262.880364373,27.9524,330.157780483,444.742604884,224.724708218,0.894114,85.9656,140,0.724078419207,27.9555016674,27.9613049178
141,-28.7103,38.8677605012,31.4256051874,606.427625023,28.0679,97.087,114.387322725,2.69139,84.6098034875,350.012348682,28.0469,135.141806686,353.634802193,207.199262903,0.89763,86.301,141,0.729584861149,28.0494370251,28.0565614878
142,-28.9632,7.93987391286,166.655937177,487.124494431,28.3275,97.3862,36.0726961184,3.05137,169.924726656,164.085595263,28.3071,326.731437992,394.920941838,145.47803837,0.866081,86.6135,142,0.773783372604,28.311645272,28.3191122251
143,-29.1234,6.69320451683,193.615200832,372.296252533,28.4788,97.6291,57.1340055698,2.94834,159.091277187,176.930842282,28.4546,299.446121256,383.034312419,125.531594076,0.854333,86.9656,143,0.748033536738,28.4584303781,28.4659435466
144,-29.1417,161.152235768,453.423753477,374.809875526,28.5075,97.89,34.3235549238,2.88164,207.990165028,295.063444189,28.4853,505.050797037,609.133826514,70.6113522317,0.831775,87.2019,144,0.744695627747,28.4893741118,28.4955871317
145,-29.3747,14.7740949531,252.170625737,534.792006358,28.732,98.075,25.9249784854,2.8745,157.532425656,291.398139642,28.7076,300.066046592,416.848176363,164.080666306,0.830831,87.5064,145,0.749216410414,28.7108150698,28.7181869622
146,-29.5537,7.78611318492,217.164326905,447.988908078,28.9283,98.1759,52.4068045955,3.07124,140.444660771,156.884931597,28.9065,261.141354074,414.124430973,116.177917124,0.823991,87.8016,146,0.772192560215,28.9119559621,28.9187148583
147,-29.7593,13.3230190469,261.196750153,501.332051355,29.0994,98.3602,29.8122350926,3.05682,169.417352971,247.45112972,29.0798,338.714000223,387.130137116,168.423258905,0.792344,88.1101,147,0.768780527323,29.081817257,29.0874167685
148,-29.8714,173.24969378,338.368872319,469.61497633,29.237,98.5397,28.4941996542,2.70667,186.156167322,303.94449773,29.2184,401.419862754,478.377977356,94.7140510655,0.849014,88.3933,148,0.729903168663,29.2226773106,29.2283376217
149,-29.9694,6.90325869147,291.795791858,471.403647863,29.2989,98.7025,39.332020597,2.83059,172.912248776,194.678087136,29.2764,354.168203535,443.439460419,166.2650974,0.896887,88.6809,149,0.748201478016,29.281257091,29.2904722783
150,-30.1971,143.286794649,209.341918587,367.635172206,29.5609,98.8289,42.2334527511,3.11108,173.545178533,244.429820594,29.541,342.940070297,463.693714263,70.5185009942,0.938774,88.9227,150,0.763524575325,29.5445245046,29.5531378228
151,-30.1991,95.9772374346,123.506036745,373.635865856,29.551,99.0353,68.5532853897,2.99974,150.49462441,261.022698914,29.5232,288.929188644,534.487765139,97.2665928202,0.935214,89.2912,151,0.764550711725,29.5272556661,29.5376106518
152,-30.3645,147.623871545,245.220975583,405.796296331,29.7273,99.3479,41.9755617962,3.15452,176.969177217,243.976119574,29.7029,380.59385945,454.37019474,89.4743761266,0.856499,89.529,152,0.780002600018,29.7082954968,29.7167714488
153,-30.4823,12.7950629818,210.79655844,360.801874972,29.8511,99.5038,66.8117289753,3.04296,169.797872959,174.548394092,29.8312,343.954656996,513.794024399,126.02573179,0.870874,89.8416,153,0.753404598616,29.8331860551,29.8414890067
154,-30.5983,29.2934513905,103.700345099,361.05852681,29.9812,99.6954,157.281870112,3.02568,162.648024739,227.582237742,29.9573,354.631050466,632.176406392,99.2865950437,0.90114,90.0958,154,0.762773992624,29.9622052495,29.969156618
155,-30.8411,11.1064627754,356.338000544,440.652065791,30.1872,99.9774,54.8479850741,2.71816,200.56557557,184.034850686,30.166,494.820147656,559.194023642,132.116841701,0.920801,90.3319,155,0.731235247267,30.1714660841,30.179177497
156,-30.7826,4.31889190758,145.180113754,485.38390275,30.1767,100.18,61.7720559266,3.0264,142.655127483,144.145789433,30.1522,251.531173636,388.30830006,150.460837072,0.958871,90.5577,156,0.757498819672,30.1548046072,30.1651670091
157,-30.822,40.8102249709,299.933603171,404.607485204,30.2021,100.411,67.0732554621,3.20199,199.747990328,205.50105232,30.1759,491.993510865,655.756333555,103.998875087,0.926913,90.8466,157,0.793853138457,30.1800004528,30.1893726172
158,-30.8685,26.2063034691,366.696599928,470.944503637,30.2731,100.593,28.1535359389,3.17749,193.505756302,237.126020253,30.2442,459.055952552,593.966036637,140.55965828,0.880081,91.0424,158,0.785725106481,30.250185788,30.2601931261
159,-31.0674,47.2579906931,280.158328366,444.176927068,30.4694,100.812,134.260046796,2.81611,200.864769937,242.12798024,30.4431,489.563232785,1099.36938117,122.011645984,0.911096,91.3202,159,0.741936964037,30.4448897339,30.453648542
160,-31.0175,37.5151617087,125.55583057,343.664398421,30.4217,100.989,79.50051589,2.9049,170.355851187,193.09462146,30.3934,348.443509397,428.798834933,79.1996962486,0.889688,91.6185,160,0.758551516298,30.3962171108,30.4088818779
161,-30.9688,12.6967784292,116.307401898,422.775776513,30.3962,101.211,201.087775572,3.39615,192.089721157,244.400640106,30.3634,500.715149061,1004.36384244,124.652206446,0.884385,91.8842,161,0.802741981616,30.3686702698,30.3828621604
162,-31.1685,75.0081060856,189.072649864,469.292426446,30.5521,101.288,52.8687547211,2.73927,162.98198122,247.699726724,30.5246,313.702794513,516.670922489,129.261503678,0.895367,92.138,162,0.744675003897,30.5280035029,30.5401469123
163,-31.2686,11.2074229843,284.072921105,459.956200817,30.6306,101.471,68.0875736015,3.05357,185.243076381,156.934417823,30.6029,401.141739541,533.908164513,119.255660618,0.889317,92.3833,163,0.766152404267,30.6067467756,30.6200075126
164,-31.3152,8.22182292764,98.012438381,482.466104361,30.6995,101.624,87.9429472091,3.00508,144.100566897,229.868749015,30.6717,261.759009914,368.042916883,145.678168728,0.938754,92.6862,164,0.760253187016,30.6731559204,30.6866211452
165,-31.2715,57.7359406982,83.6202521251,514.084477142,30.6457,101.787,105.775111804,3.42858,131.641460976,206.968309886,30.613,234.221713183,400.799820089,159.247810633,0.954106,92.9888,165,0.818445435572,30.618524461,30.6339731518
166,-31.5303,92.5100561023,98.6439626583,485.929375619,30.9206,102.041,83.8766176512,3.24803,165.149901472,249.710106984,30.8913,329.742320127,540.97965782,131.349553721,0.928256,93.297,166,0.795153538686,30.8941533405,30.9059987431
167,-31.5507,58.4576309048,218.324424743,371.140231472,30.941,102.153,44.9666655514,2.54937,160.711870841,302.660512622,30.9105,307.899415936,434.246055271,94.7832628833,0.950387,93.4837,167,0.741251617522,30.9134777921,30.9277954936
168,-31.6187,43.9524078094,63.1382886708,510.893287792,30.9991,102.285,208.641275105,3.42431,149.395875824,205.928758489,30.965,328.233468263,1221.75341059,161.714298051,0.944813,93.8543,168,0.809268662681,30.9696042532,30.9841783149
169,-31.6303,8.04886345025,58.4427705744,480.556500219,31.0087,102.439,120.12328554,2.8495,112.668353034,174.946164224,30.9781,195.460667604,495.632956384,141.152942101,0.887428,94.1079,169,0.75426447276,30.9791425956,30.9934427031
170,-31.6217,17.1999608806,257.044846538,638.136419267,31.0158,102.62,53.3415486213,2.89305,168.88779928,209.959627599,30.9858,335.740017432,441.394616466,176.748942258,0.846408,94.3194,170,0.767966199877,30.9885593628,31.0016711586
171,-31.8736,17.8711752933,324.981825407,751.850003437,31.2773,102.763,171.433900288,3.0612,193.791167303,253.994191321,31.2492,465.409075688,1329.36078088,213.540160105,0.846454,94.5891,171,0.770996335548,31.251364469,31.2668146308
172,-31.9285,41.9388088274,77.6090681886,352.035538759,31.3105,102.948,82.746039283,2.83817,164.521938482,185.840140285,31.2796,332.064538083,440.40961093,111.022774844,0.873029,94.8274,172,0.767310861423,31.2850656693,31.3013743129
173,-32.1196,48.4718090059,322.111370802,857.179383079,31.5167,103.106,162.193542117,3.11518,195.535659703,254.169613088,31.4929,498.534342065,1244.88758405,221.88701334,0.897927,95.0856,173,0.769480105209,31.4941228422,31.5069118981
174,-31.93,11.9496614595,51.5062453066,649.156764438,31.3119,103.194,184.728546997,3.79129,120.557881176,196.333463579,31.2827,246.552694605,783.604603141,196.948714007,0.856745,95.3099,174,0.821386597932,31.285689137,31.3009521161
175,-32.0701,56.3956170746,117.388844489,997.527545083,31.4537,103.413,48.6099931981,3.14302,150.028926677,335.407148991,31.4207,283.505131885,371.347762055,280.140350496,0.884097,95.5775,175,0.774868163951,31.4232754039,31.4408638585
176,-32.0973,10.8394834143,632.440026498,740.988248275,31.5137,103.476,270.941231621,3.30784,220.972251576,323.124531003,31.4813,907.828308772,1601.04377167,239.866879396,0.83653,95.7861,176,0.785698234416,31.4849357835,31.5045613504
177,-32.2216,24.3728178982,218.957017988,687.776229588,31.5906,103.726,58.8729930668,3.0375,181.951814783,229.103956253,31.5541,403.023050042,492.518596309,212.452176854,0.800492,96.0135,177,0.759614149876,31.5568283662,31.5779046177
178,-32.1707,35.950282067,235.927100178,489.264754216,31.5739,103.962,27.9416824032,3.17645,153.329569174,293.46332797,31.5368,298.231628945,380.866856201,129.296684965,0.863507,96.2454,178,0.758592308427,31.5379182838,31.5597075474
179,-32.3022,17.5285870212,245.12765256,499.87225094,31.7095,104.114,23.7106815266,3.57239,144.005744488,219.297460839,31.6734,268.336985779,366.497422519,161.720834454,0.872144,96.4609,179,0.793415815982,31.6764817131,31.6977773842
180,-32.3697,35.9873363663,228.983140363,418.338307446,31.7857,104.243,97.4070197541,3.49142,166.566370466,293.484033287,31.7485,351.196061177,690.438168282,121.389262325,0.809751,96.7691,180,0.800998646734,31.7506315962,31.7711628423
181,-32.36,111.910744068,273.325917548,471.785400929,31.7636,104.422,128.747747655,3.56537,171.009666984,273.777941299,31.7303,385.863053395,857.980530443,130.122887226,0.775414,96.9739,181,0.79411850979,31.7314649444,31.7513049407
182,-32.4242,7.64891464199,300.424343535,528.961259512,31.8413,104.547,79.6098775603,2.87358,189.441813895,222.515848595,31.8067,481.156614009,668.450716941,162.88966995,0.851496,97.2134,182,0.759181469278,31.809479342,31.8302189793
183,-32.5067,8.4851986192,256.530421549,429.797046841,31.9339,104.702,122.531727757,3.45587,160.033092909,195.141806012,31.8999,363.656933101,893.657808539,158.753643426,0.833367,97.4097,183,0.783951218252,31.902445474,31.9230960153
184,-32.5187,9.10369215642,199.800426301,426.831014278,31.8945,104.949,176.327511839,3.38481,175.373898183,209.98280375,31.8556,453.401687658,1122.66831778,151.771995937,0.822347,97.7343,184,0.792845373502,31.8576370457,31.880316989
185,-32.6333,8.69096107402,230.731350547,484.962893007,32.0306,105.048,76.8519103773,3.26572,151.786478848,246.507004227,31.9904,309.356626429,695.648495886,161.423858171,0.824731,97.9701,185,0.783750627671,31.9928488719,32.0136480514
186,-32.6252,14.110325278,239.100997995,873.558716919,32.0338,105.207,12.2634163074,3.34687,145.296574338,285.30491936,31.999,271.832648175,302.907099902,271.032170743,0.839991,98.1937,186,0.776567226551,32.0022968235,32.0242372857
187,-32.6941,11.4387520154,351.171606008,474.888743198,32.0921,105.39,64.0936027612,3.42867,203.454349676,172.189909814,32.0531,491.7057847,594.623134796,138.214907124,0.832351,98.4228,187,0.80711705037,32.059541726,32.0801667519
188,-32.9084,28.2849198988,243.328668352,413.667028848,32.2669,105.652,67.25820757,3.14754,156.318511028,192.979537242,32.2357,314.953960322,622.475134676,132.852363807,0.800024,98.5977,188,0.77801639533,32.2362100194,32.2527051282
189,-32.8768,45.3975924792,238.064649957,544.716820215,32.286,105.69,40.7551729245,3.41377,149.972053529,261.582836514,32.2524,293.807192997,379.842667008,152.964624891,0.797116,98.8425,189,0.76340932524,32.2545407877,32.2732901119
190,-32.9854,6.77999835211,226.991398017,521.401267366,32.3545,105.826,18.6965468337,3.62026,141.805573298,139.699439094,32.3215,257.630695408,346.220550234,162.203623839,0.875582,99.0268,190,0.805318240233,32.3251766838,32.3441508401
191,-32.9993,5.68301703409,285.769787293,509.333798966,32.3612,106.067,46.0240376188,4.06588,167.168349803,231.573931545,32.3283,356.659459865,494.274859424,185.340032339,0.814637,99.297,191,0.830466013018,32.3315248837,32.349057199
192,-33.3169,11.8682748526,270.795364447,435.855499098,32.6823,106.332,50.9544823172,2.95092,159.094276162,132.846067572,32.6488,323.263078986,502.652043341,123.63151788,0.796147,99.479,192,0.75266098873,32.6502703836,32.6703082388
193,-33.298,11.2870136305,413.933741497,607.5607024,32.7059,106.478,45.8924389962,3.55885,204.518031424,192.912635084,32.669,536.904399753,665.164901454,182.141839529,0.819214,99.6948,193,0.78298249694,32.6721202607,32.6951729293
194,-33.3355,44.8042161914,96.2091342458,539.811832331,32.7446,106.633,235.955569752,3.35974,147.475782928,304.645771623,32.7127,361.75461991,921.363831344,139.123337687,0.851289,99.9586,194,0.771510786396,32.7139862706,32.7318180199
195,-33.2956,10.8737447383,522.295133359,409.153995901,32.6537,106.9,90.6842573457,4.23176,209.097905961,133.90036761,32.6132,634.483111348,924.518354139,118.403979858,0.785515,100.172,195,0.823169884008,32.6179471853,32.640648253
196,-33.4972,8.15425021807,110.821424442,497.342386791,32.8436,107.112,147.122534851,3.15502,113.339159027,242.635398092,32.8058,213.802748998,549.944079807,162.565753958,0.864898,100.405,196,0.777493725031,32.8079078729,32.8286082127
197,-33.5288,75.3146698642,571.512239159,468.934903449,32.8751,107.329,68.3800608591,3.20733,225.026676179,273.613904133,32.8407,756.54588602,920.026483362,150.247262256,0.851004,100.632,197,0.780327802887,32.8435835769,32.8635076165
198,-33.6662,11.254276679,27.3575286304,462.304980832,33.011,107.415,233.446965052,3.99681,205.429156563,146.070733398,32.9787,642.782271795,975.582682677,148.256633839,0.8297,100.859,198,0.809563804932,32.9817678119,32.9997268795
199,-33.6567,34.1394378532,267.889225369,481.941059361,33.0061,107.534,45.8758975484,3.49541,150.471315008,247.762319721,32.9737,302.533239488,613.787934608,132.183631454,0.854838,101.047,199,0.806886059111,32.9767904323,32.9929471558
200,-33.8544,13.0654293983,331.133169889,572.206558128,33.2132,107.643,333.38779426,3.27737,215.783646654,187.818855811,33.1748,813.950077252,1692.40703198,187.095571828,0.841017,101.318,200,0.786791415276,33.1769988464,33.1996705834
