MaxEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAction,AverageAbsY,AverageEsReturn,AverageQ,AverageAbsQYDiff,StdReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Iteration,MinReturn,QFunRegParamNorm,AverageY,MaxReturn,Epoch,AverageQLoss,AverageDiscountedReturn,AverageReturn
2562.89859769,-557.123,251.632,0.993765,557.843150849,2562.89859769,554.909,5.11156158249,2030.46178624,0.0,2562.89859769,557.848,4034,-89.5497291989,473.971,554.910379288,6087.76148926,4034,358.67,426.896943036,2947.70883606
3928.47005161,-557.408,251.657,0.993341,557.942318424,3928.47005161,555.061,5.26170723009,2392.6161027,0.0,3928.47005161,557.939,4035,254.131471198,474.077,555.074612014,6211.40189111,4035,387.696,432.366610982,3423.88648914
3904.00083677,-555.836,251.607,0.995135,556.542476697,3904.00083677,553.555,5.17606804786,1792.66974115,0.0,3904.00083677,556.549,4036,-507.963917672,474.088,553.55200859,5736.83010435,4036,395.375,386.587136346,2522.63197365
4223.14625459,-556.674,251.722,0.993141,557.305447407,4223.14625459,554.358,5.1983918591,2541.56289326,0.0,4223.14625459,557.284,4037,-275.089783529,474.157,554.3635082,6146.86302619,4037,400.86,404.91309149,3069.33631224
1322.43364856,-557.471,251.755,0.993371,557.971048324,1322.43364856,555.094,5.08778929523,1689.45179998,0.0,1322.43364856,557.961,4038,-373.047311271,474.179,555.100611962,6204.77126617,4038,365.143,460.168122962,3145.31960608
4559.06779774,-557.204,251.828,0.994165,557.909102569,4559.06779774,554.977,4.98202217186,1953.84854356,0.0,4559.06779774,557.912,4039,165.744866922,474.241,554.980529858,6295.96902469,4039,329.759,442.020161426,3674.47814875
3725.73456822,-557.242,251.821,0.993634,557.88240254,3725.73456822,554.977,5.16589299524,2426.69390199,0.0,3725.73456822,557.892,4040,-112.24702157,474.301,554.975090468,6355.4249737,4040,374.204,429.555658979,2968.50679886
3004.87856565,-557.65,251.857,0.996732,558.180467945,3004.87856565,555.222,4.96327047657,1523.90544972,0.0,3004.87856565,558.181,4041,97.1898354279,474.362,555.236172609,5683.03233262,4041,313.033,427.640936608,1366.09133125
4442.6164717,-557.27,251.827,0.994669,558.010063688,4442.6164717,555.039,4.9769902578,2324.51220993,0.0,4442.6164717,558.009,4042,-26.3948902762,474.434,555.041410246,5931.49385657,4042,333.987,413.236479946,2585.72796704
3756.28442841,-556.461,251.877,0.995017,557.143722932,3756.28442841,554.107,5.16352869642,1719.55830997,0.0,3756.28442841,557.131,4043,-835.972858606,474.481,554.120735557,5588.11285166,4043,361.02,429.938583441,2118.69552163
4163.34389894,-558.283,251.884,0.996524,558.897697229,4163.34389894,555.943,5.02543052116,2069.90250259,0.0,4163.34389894,558.893,4044,-1438.83155837,474.552,555.94258294,5010.37787834,4044,365.932,424.501187919,1560.46834093
4279.62306491,-556.018,251.856,0.994316,556.85825009,4279.62306491,553.71,4.89172678552,2205.48394285,0.0,4279.62306491,556.857,4045,-1369.80751293,474.628,553.717114374,5783.28179373,4045,311.073,418.281282773,2313.5173839
4592.19203197,-557.851,251.84,0.992729,558.680735097,4592.19203197,555.636,4.91910179646,2600.29820089,0.0,4592.19203197,558.682,4046,-114.588059539,474.707,555.639878708,6258.26911072,4046,306.56,412.529176121,3271.99923596
4517.31825483,-557.358,251.896,0.9937,558.068268166,4517.31825483,554.993,5.09857517662,2570.09533333,0.0,4517.31825483,558.073,4047,-346.370252872,474.816,554.997546921,6340.9564394,4047,375.052,446.045630964,3564.06446657
4317.01093348,-557.324,251.881,0.991705,558.110769449,4317.01093348,555.002,5.03294040496,2510.64454275,0.0,4317.01093348,558.111,4048,-386.84605388,474.908,555.014742144,6386.9543975,4048,340.665,430.733888572,3783.79927171
3858.90052009,-558.723,251.866,0.993405,559.48612291,3858.90052009,556.455,4.99909484085,2363.81614693,0.0,3858.90052009,559.485,4049,83.5099215907,475.022,556.45556718,6229.04175344,4049,346.244,433.260902858,2619.43452777
4321.20120273,-558.24,251.897,0.994265,558.985114501,4321.20120273,555.894,5.08502578272,2460.64850815,0.0,4321.20120273,558.994,4050,-65.0585830152,475.074,555.897548327,6188.27541125,4050,356.629,440.814282669,3224.5881099
3980.79039011,-557.493,251.976,0.992139,558.233313721,3980.79039011,555.106,5.08514795573,1516.48611521,0.0,3980.79039011,558.233,4051,1960.67769723,475.162,555.110362513,6320.19145,4051,333.04,455.581383112,4994.69323657
4597.32929907,-557.878,252.016,0.992591,558.627057626,4597.32929907,555.504,5.31776837541,1890.5156297,0.0,4597.32929907,558.628,4052,168.894244556,475.268,555.50933525,6263.50305062,4052,428.706,461.347891966,3099.20626516
3922.43470676,-557.429,252.083,0.992772,558.29054432,3922.43470676,555.151,5.22467623337,2633.8355419,0.0,3922.43470676,558.288,4053,-24.8659654423,475.335,555.152598135,6439.96694899,4053,365.493,425.320184532,3499.07533391
4220.76726157,-558.965,252.173,0.991901,559.75896923,4220.76726157,556.697,5.18630301705,2140.23093967,0.0,4220.76726157,559.766,4054,459.66396758,475.423,556.704425894,6273.57343325,4054,397.734,455.34733221,3286.18168212
4670.09923057,-559.911,252.147,0.991133,560.687899706,4670.09923057,557.672,5.15691040102,2197.477924,0.0,4670.09923057,560.68,4055,-71.7172540575,475.554,557.685486303,5972.0272296,4055,364.107,438.91784838,3989.93191349
4362.97119747,-558.851,252.229,0.993011,559.72560897,4362.97119747,556.621,5.15483910582,2129.90426785,0.0,4362.97119747,559.723,4056,242.182087848,475.585,556.624121197,6185.35737163,4056,364.688,458.888847489,3502.6717264
4240.46115035,-558.178,252.226,0.992963,559.005599935,4240.46115035,555.822,5.21081487416,1664.98531502,0.0,4240.46115035,559.012,4057,428.502369719,475.637,555.824882261,5813.41058486,4057,396.236,456.74038271,2662.50182317
4017.31744611,-559.005,252.249,0.993682,559.799291704,4017.31744611,556.653,5.03302210133,2418.52083084,0.0,4017.31744611,559.801,4058,85.929888885,475.705,556.663566407,6366.15405973,4058,320.104,453.136090566,3270.38019773
911.341195776,-558.887,252.348,0.989213,559.723168999,911.341195776,556.563,5.1133372622,1697.4213523,0.0,911.341195776,559.727,4059,99.5340506009,475.761,556.572545845,5893.72597509,4059,350.53,444.583618073,4093.67899945
4374.30936466,-558.122,252.43,0.993695,559.055059411,4374.30936466,555.834,5.07218381956,2207.10315537,0.0,4374.30936466,559.057,4060,228.192958319,475.864,555.851235172,6411.05639866,4060,326.402,426.577680917,3357.23604801
4319.67800492,-559.142,252.417,0.994576,559.90362863,4319.67800492,556.728,5.16751239821,2222.45224443,0.0,4319.67800492,559.919,4061,-353.065663592,475.986,556.715046746,6160.31214333,4061,376.715,439.249637934,3781.18311424
1790.81302984,-558.772,252.453,0.991721,559.645134396,1790.81302984,556.412,5.29996746631,2552.45539885,0.0,1790.81302984,559.635,4062,-683.991558044,476.057,556.426471788,6339.82643504,4062,406.52,402.109875205,3335.8306943
4192.64791257,-558.446,252.432,0.996615,559.417572091,4192.64791257,556.157,5.20139285341,2182.90601992,0.0,4192.64791257,559.412,4063,-222.769711749,476.111,556.16336788,5591.18297336,4063,379.942,337.029638119,2618.69190326
4104.30289771,-559.636,252.407,0.994072,560.482724425,4104.30289771,557.302,5.2791207876,1978.81653401,0.0,4104.30289771,560.51,4064,-524.410560004,476.263,557.292891684,6090.85068436,4064,389.932,392.407068238,2035.47334197
3934.93466394,-557.962,252.44,0.991836,559.013402318,3934.93466394,555.673,5.22386895114,2019.95499121,0.0,3934.93466394,559.002,4065,-451.002825554,476.331,555.679242715,6136.36375586,4065,379.718,431.617709639,4292.1650961
4268.461626,-559.317,252.452,0.992248,560.346110683,4268.461626,557.031,5.39470780906,2588.02754629,0.0,4268.461626,560.36,4066,-515.149996058,476.457,557.032156223,6013.66380844,4066,418.643,389.352172716,2820.84007328
3897.67303072,-558.894,252.467,0.991724,559.963068429,3897.67303072,556.57,4.9559468552,2502.63972764,0.0,3897.67303072,559.95,4067,10.4869187493,476.515,556.585637999,6316.92589239,4067,307.665,418.68548547,3121.62280402
4143.41674226,-558.786,252.57,0.994301,559.83529295,4143.41674226,556.437,5.16908967118,1921.52990981,0.0,4143.41674226,559.838,4068,81.1779478613,476.565,556.438979551,6322.51425626,4068,359.677,453.544083083,2209.95134054
4314.04376891,-559.195,252.577,0.991045,560.288187036,4314.04376891,556.886,5.21519273985,1942.21840451,0.0,4314.04376891,560.285,4069,1285.98125768,476.65,556.90201368,6240.05892604,4069,377.239,436.205287985,4175.76015457
4407.98586921,-558.788,252.527,0.991741,559.8756546,4407.98586921,556.433,5.27805983991,2334.78633471,0.0,4407.98586921,559.864,4070,-44.3378554234,476.743,556.439900752,6276.74970061,4070,362.814,413.958864728,3530.62412029
2810.01785215,-560.792,252.495,0.994322,561.710256994,2810.01785215,558.412,5.24083174574,2703.3429127,0.0,2810.01785215,561.713,4071,-1573.78677639,476.84,558.419466724,5999.8868875,4071,364.282,357.275390254,1889.99417869
2930.61868425,-558.774,252.477,0.995678,559.905775125,2930.61868425,556.444,5.3252740588,2180.16753943,0.0,2930.61868425,559.912,4072,-609.84183712,476.907,556.445007693,5814.76596855,4072,423.78,372.00835385,1859.62340739
4467.11512002,-559.528,252.449,0.993281,560.714645887,4467.11512002,557.305,5.32601817828,1947.26282732,0.0,4467.11512002,560.71,4073,254.134775002,476.905,557.313786132,6003.88303959,4073,377.566,431.303754221,4160.17059166
4541.81256152,-558.765,252.495,0.995364,559.940370913,4541.81256152,556.48,5.36191070187,2186.78139305,0.0,4541.81256152,559.939,4074,-100.209311346,476.943,556.485343547,6179.37004171,4074,397.977,397.960870683,1698.96530002
3636.21908726,-558.05,252.486,0.99577,559.366880299,3636.21908726,555.858,5.40560809725,2453.05194216,0.0,3636.21908726,559.381,4075,-641.533824783,477.093,555.859270208,6078.90080662,4075,406.819,397.615115872,3000.76113823
3944.94731379,-558.213,252.544,0.99316,559.56992911,3944.94731379,556.041,5.25643260574,2181.87977338,0.0,3944.94731379,559.562,4076,-124.547273433,477.185,556.053111205,6149.29055606,4076,371.134,434.459917517,3406.45991309
3121.69151979,-558.418,252.521,0.99234,559.736049899,3121.69151979,556.23,5.21694550322,2222.46576324,0.0,3121.69151979,559.746,4077,-473.249287206,477.292,556.220694417,6411.07962477,4077,361.529,438.173993898,2888.00361443
4102.71322521,-557.141,252.513,0.990508,558.596853787,4102.71322521,554.942,5.47559098195,2410.22568022,0.0,4102.71322521,558.583,4078,-110.720795343,477.404,554.961696286,6552.79629727,4078,404.307,463.969103065,4526.77920706
3778.04245464,-558.48,252.569,0.993458,559.952386752,3778.04245464,556.425,5.35071252216,2341.2034547,0.0,3778.04245464,559.962,4079,-117.988370935,477.422,556.419790739,6214.11170057,4079,366.995,450.567109784,3124.73435162
3610.9493059,-557.412,252.666,0.993576,558.839684364,3610.9493059,555.191,5.35201299788,2395.66550262,0.0,3610.9493059,558.828,4080,-135.356783333,477.496,555.213116427,6065.03687803,4080,370.547,415.444239286,2823.04994846
-402.860870123,-556.458,252.671,0.990294,558.052223964,-402.860870123,554.294,5.35169689407,2453.35794839,0.0,-402.860870123,558.048,4081,107.527965981,477.552,554.299691795,6600.06376685,4081,400.008,432.753798513,3493.14935692
4492.74625659,-556.73,252.738,0.995074,558.292409854,4492.74625659,554.547,5.43066798502,1864.4240698,0.0,4492.74625659,558.277,4082,436.382594586,477.61,554.556515192,5726.15993105,4082,397.653,414.303730708,2422.96656847
4036.08325896,-556.77,252.78,0.993894,558.273120646,4036.08325896,554.488,5.43915955624,2656.97239827,0.0,4036.08325896,558.271,4083,-813.767396405,477.727,554.483695582,6203.08812446,4083,391.252,414.335310071,2950.73260485
4023.82249853,-558.289,252.845,0.993629,559.733918122,4023.82249853,555.983,5.26753662892,2536.30505698,0.0,4023.82249853,559.724,4084,-80.0868053802,477.784,555.998270041,6582.67746205,4084,365.46,434.413864939,3161.09158885
4116.76886431,-556.637,252.863,0.992156,558.150892006,4116.76886431,554.312,5.4637643783,2106.46498641,0.0,4116.76886431,558.143,4085,-220.568425914,477.855,554.32371717,6269.44252445,4085,447.723,443.303359105,4248.47965552
4157.89737806,-557.405,252.943,0.9943,558.875953298,4157.89737806,555.075,5.12951866705,2006.07280327,0.0,4157.89737806,558.862,4086,-250.717458612,477.965,555.082743288,5661.25652654,4086,320.856,395.943621226,3261.59252648
4205.22053863,-557.05,252.912,0.996191,558.593727782,4205.22053863,554.792,5.28132403686,2377.49804327,0.0,4205.22053863,558.598,4087,-162.713069427,478.032,554.795623641,5975.35878117,4087,388.966,403.636321301,2363.1934033
3388.95408689,-559.354,252.926,0.993121,560.705471767,3388.95408689,557.102,5.30780610106,2194.90106544,0.0,3388.95408689,560.706,4088,72.3550516341,478.139,557.101091907,5842.85819502,4088,385.451,414.132106628,3650.99999596
4407.37009931,-557.884,252.831,0.995718,559.419113203,4407.37009931,555.654,5.32380922817,1805.59483792,0.0,4407.37009931,559.414,4089,-363.314835931,478.257,555.661969025,5716.56619216,4089,387.93,404.169971811,1995.17821496
3435.00880735,-557.637,252.766,0.993033,559.134334262,3435.00880735,555.305,5.37849321026,1850.12878328,0.0,3435.00880735,559.112,4090,325.189642243,478.291,555.328472374,5983.5991959,4090,406.338,427.474781773,3192.69518998
4274.88128452,-557.545,252.784,0.994313,559.08460614,4274.88128452,555.254,5.06207555642,1998.98247864,0.0,4274.88128452,559.083,4091,147.720074488,478.315,555.25193788,5981.90553965,4091,333.27,419.882573486,2038.48751706
4513.28738325,-558.548,252.831,0.990839,560.100604117,4513.28738325,556.33,5.30427288761,2137.17864633,0.0,4513.28738325,560.094,4092,595.013908222,478.407,556.347549599,6060.48688392,4092,404.248,421.125014122,3659.34909559
4096.26325021,-557.051,252.82,0.993685,558.665239563,4096.26325021,554.795,5.18058478715,2178.33345197,0.0,4096.26325021,558.658,4093,211.917346667,478.468,554.792396071,5647.61111599,4093,346.317,373.543208898,3217.65258152
4364.03315276,-557.074,252.84,0.992373,558.773537948,4364.03315276,554.889,5.51512218354,1014.25667027,0.0,4364.03315276,558.746,4094,2190.04978507,478.557,554.899820726,5221.88241005,4094,442.283,391.422539182,3919.92896903
2055.24750669,-556.607,252.851,0.997787,558.382393676,2055.24750669,554.478,5.41685913515,1816.00286772,0.0,2055.24750669,558.39,4095,-137.619219709,478.664,554.474853643,5296.61695493,4095,433.7,331.193458043,2351.70264579
3424.13643834,-558.08,252.923,0.990686,559.664324614,3424.13643834,555.866,5.20799845466,1793.80436916,0.0,3424.13643834,559.664,4096,49.2342789833,478.713,555.87286215,5883.65671526,4096,359.572,431.347066454,4671.655458
4062.10344185,-558.025,252.941,0.990218,559.490494949,4062.10344185,555.703,5.43833795375,2232.71698362,0.0,4062.10344185,559.486,4097,-48.9471717823,478.877,555.701945021,6203.40445821,4097,441.546,431.092476616,4544.62829645
4438.74766901,-558.954,252.913,0.98927,560.40187707,4438.74766901,556.626,5.19916382176,1691.06747321,0.0,4438.74766901,560.385,4098,1216.51963958,479.014,556.635613271,6394.59524991,4098,355.822,455.53008073,4725.50745905
4228.79848351,-556.992,252.955,0.991011,558.604047642,4228.79848351,554.698,5.21004983247,2202.77998219,0.0,4228.79848351,558.621,4099,499.820792785,479.128,554.678066847,6325.58975391,4099,341.1,467.01983828,4060.69878842
4802.1140114,-557.092,252.939,0.992577,558.7259925,4802.1140114,554.804,5.39352693928,2583.17382853,0.0,4802.1140114,558.715,4100,-165.562067322,479.208,554.829936356,6090.9035406,4100,378.599,395.569888197,3436.18592064
4541.59682637,-558.325,252.959,0.989302,559.939909457,4541.59682637,556.092,5.33664906055,2136.71146837,0.0,4541.59682637,559.935,4101,242.850676531,479.298,556.095811221,6279.45339852,4101,408.962,432.120490293,4017.92198341
4296.94803477,-557.943,253.013,0.993408,559.494550399,4296.94803477,555.588,5.13529865363,2377.40017416,0.0,4296.94803477,559.481,4102,-282.962744434,479.348,555.601395288,6241.42799388,4102,324.186,398.617788609,3039.82944377
4102.70670731,-558.071,252.999,0.98995,559.621762817,4102.70670731,555.739,5.40626245508,2110.9072647,0.0,4102.70670731,559.617,4103,721.666543881,479.465,555.745045941,6333.66192867,4103,421.211,438.952302402,5098.15821716
4344.9515817,-557.808,253.075,0.988108,559.365584381,4344.9515817,555.433,5.11125531365,1854.74103539,0.0,4344.9515817,559.376,4104,432.618839636,479.432,555.428493409,6400.02593432,4104,322.177,469.383864652,4639.52292462
4184.3436566,-557.216,253.113,0.994152,558.783763484,4184.3436566,554.807,5.35055537755,2264.53222567,0.0,4184.3436566,558.773,4105,869.962992002,479.539,554.821675462,6462.73525023,4105,391.075,432.567541535,3795.2202172
4161.978746,-557.393,253.196,0.994084,558.967760363,4161.978746,555.045,5.31749736352,2368.73401424,0.0,4161.978746,558.961,4106,-60.5825119839,479.602,555.050461129,6281.05541296,4106,383.354,430.301616416,2680.2189992
4023.40664321,-558.816,253.195,0.995908,560.230629899,4023.40664321,556.432,5.40246541674,1999.00616012,0.0,4023.40664321,560.23,4107,-293.958705877,479.65,556.427326312,6049.99519146,4107,398.292,387.871001128,2602.04917556
-383.669811766,-558.73,253.237,0.991288,560.227888522,-383.669811766,556.348,5.18231050597,2096.51537255,0.0,-383.669811766,560.21,4108,-562.871145276,479.665,556.361630392,6571.84544116,4108,354.211,429.033703717,4496.34702297
3862.32195881,-557.705,253.276,0.993327,559.268796262,3862.32195881,555.324,5.15160306027,2290.36003957,0.0,3862.32195881,559.261,4109,326.564786193,479.754,555.333740562,6468.24584929,4109,305.718,463.034677864,3969.17086555
2758.31045526,-557.219,253.187,0.990411,558.92860058,2758.31045526,554.961,5.48839083203,1998.25939135,0.0,2758.31045526,558.927,4110,855.246523237,479.882,554.970924979,6258.73436143,4110,451.708,437.669466638,4473.7336962
3355.09742153,-556.65,253.191,0.991363,558.318224728,3355.09742153,554.344,5.36249537609,2296.11760871,0.0,3355.09742153,558.315,4111,719.080835067,479.913,554.348195735,6704.84748969,4111,388.342,455.652825844,4161.97132796
4267.04283691,-558.188,253.247,0.995922,559.7148992,4267.04283691,555.818,5.45786235445,2061.40481081,0.0,4267.04283691,559.706,4112,-122.800433873,479.962,555.835391703,6008.87645302,4112,428.244,425.986324091,2323.65890461
4202.25899864,-557.279,253.196,0.994442,558.825022721,4202.25899864,554.906,5.53890815701,2280.51272995,0.0,4202.25899864,558.831,4113,186.800769846,480.085,554.890785501,6273.49522187,4113,481.232,426.140972285,3343.34080136
4089.24776988,-556.62,253.227,0.993287,558.299230524,4089.24776988,554.326,5.09528431085,1961.64187719,0.0,4089.24776988,558.296,4114,666.588979076,480.091,554.333275719,6553.68527727,4114,323.53,447.288805124,3513.65497059
3821.58790247,-557.391,253.226,0.992475,559.106743213,3821.58790247,555.174,5.1756278295,2460.45563275,0.0,3821.58790247,559.107,4115,726.943807319,480.14,555.187632913,6374.8785451,4115,334.897,452.507092865,3619.45633631
16.0289183165,-557.535,253.226,0.994848,559.169802744,16.0289183165,555.265,5.30206925473,2036.93719499,0.0,16.0289183165,559.162,4116,548.694570861,480.216,555.272843759,6349.89899444,4116,378.811,438.824849341,2440.19023163
4723.22457948,-558.879,253.17,0.995663,560.390683774,4723.22457948,556.578,5.48509329259,2072.28156303,0.0,4723.22457948,560.374,4117,-515.879821014,480.294,556.58668618,5811.65464381,4117,449.364,382.217012281,2103.26648495
4181.80917162,-558.653,253.189,0.99232,560.130227154,4181.80917162,556.262,5.17356872114,1938.25872831,0.0,4181.80917162,560.125,4118,76.8256382453,480.394,556.271918517,6426.3320169,4118,317.986,465.00160332,3829.60868262
3656.54160156,-557.748,253.209,0.994832,559.286744812,3656.54160156,555.337,5.33303117875,2781.05980257,0.0,3656.54160156,559.266,4119,-535.256319528,480.449,555.350935701,6350.80093042,4119,342.343,400.203752443,2412.16780273
4235.29843589,-557.466,253.149,0.993967,558.960232335,4235.29843589,554.971,5.23143850717,2709.91542655,0.0,4235.29843589,558.945,4120,-270.464330854,480.501,554.987427132,6500.25340803,4120,332.609,438.372930275,3091.46412407
4061.96644315,-558.51,253.157,0.992425,559.902940152,4061.96644315,556.003,5.36064566878,2193.73656675,0.0,4061.96644315,559.904,4121,80.7527207375,480.546,556.002683307,6517.22298172,4121,368.367,475.823338378,4010.03756248
4113.21807397,-559.259,253.225,0.995277,560.631119732,4113.21807397,556.779,5.35704225412,1787.2227792,0.0,4113.21807397,560.614,4122,-38.9920602044,480.627,556.793667466,6023.96784943,4122,378.387,422.634111487,2138.65213592
3418.82880998,-558.513,253.288,0.994052,559.948529904,3418.82880998,556.066,5.38202572341,2344.96388261,0.0,3418.82880998,559.956,4123,-811.519382461,480.712,556.058871093,5654.70064897,4123,406.605,370.792913089,3082.45439421
4195.80982221,-559.687,253.379,0.994829,561.080121266,4195.80982221,557.279,5.22116425525,2221.22450429,0.0,4195.80982221,561.074,4124,-407.518981274,480.729,557.28865024,6529.87248508,4124,330.665,432.737551927,2425.27526593
4097.16376242,-559.017,253.385,0.994925,560.446566486,4097.16376242,556.619,5.41158544208,1570.67218653,0.0,4097.16376242,560.427,4125,370.279931921,480.783,556.637371298,5603.13015746,4125,405.21,442.193154414,2398.71587965
3998.94727346,-559.313,253.403,0.996055,560.759487163,3998.94727346,557.009,5.15191439507,954.540449733,0.0,3998.94727346,560.755,4126,-500.675257432,480.845,557.020828891,2435.02983285,4126,353.106,381.170592074,996.490089487
3638.97068847,-560.027,253.401,0.995609,561.341398707,3638.97068847,557.641,5.21047652568,2132.94855933,0.0,3638.97068847,561.335,4127,-366.269970764,480.92,557.63506239,5934.80769888,4127,345.025,375.825254125,1666.3651812
4292.02503327,-558.387,253.375,0.996259,559.976144921,4292.02503327,556.12,5.24942580015,2273.57203832,0.0,4292.02503327,559.969,4128,-327.407909021,481.032,556.132371612,5876.36788933,4128,365.44,425.054441363,2297.742402
4315.14375625,-559.028,253.415,0.99528,560.429065407,4315.14375625,556.653,5.40336077813,2289.67436604,0.0,4315.14375625,560.404,4129,-967.745490446,481.105,556.667010854,6360.33315107,4129,411.398,395.555486857,1794.22301177
3631.64853356,-558.271,253.455,0.994138,559.891852748,3631.64853356,556.056,5.56516426242,2069.31447381,0.0,3631.64853356,559.89,4130,-524.94530425,481.224,556.059929467,5766.50203382,4130,446.386,390.618042927,2090.77007148
2726.10743015,-559.693,253.493,0.994614,561.17748914,2726.10743015,557.433,5.29437428731,2438.63776501,0.0,2726.10743015,561.187,4131,-805.272028709,481.285,557.430949468,6211.40239654,4131,370.658,390.890798464,1803.85259357
3734.51043163,-558.043,253.523,0.996354,559.635033757,3734.51043163,555.714,5.37743114094,2041.33947135,0.0,3734.51043163,559.614,4132,-276.134388524,481.354,555.73372801,6581.64343414,4132,413.784,390.748696399,1175.25454335
4514.08708499,-559.581,253.543,0.994459,561.132622868,4514.08708499,557.284,5.33602146844,1473.20692957,0.0,4514.08708499,561.144,4133,-222.898728608,481.485,557.283775004,4237.42782622,4133,373.392,402.477256534,2157.74589743
4349.9265653,-557.909,253.623,0.993115,559.538074896,4349.9265653,555.504,5.56207531136,2389.58639861,0.0,4349.9265653,559.53,4134,-613.038073788,481.584,555.516988047,5890.6989144,4134,459.492,408.431448102,3069.99334021
4024.32999584,-560.114,253.649,0.997551,561.567327299,4024.32999584,557.69,5.43129622468,2278.51252788,0.0,4024.32999584,561.602,4135,-117.203551861,481.675,557.671538595,6230.45406858,4135,398.714,404.06381814,2352.846822
4291.7115982,-559.301,253.711,0.994837,560.912452483,4291.7115982,556.911,5.60624556259,2157.03481201,0.0,4291.7115982,560.898,4136,-576.454508474,481.735,556.92948801,5977.53277217,4136,443.97,364.218559892,2411.12447308
2728.66902977,-560.575,253.695,0.997132,562.008485281,2728.66902977,558.135,5.27092902955,2329.18511317,0.0,2728.66902977,561.999,4137,-747.513183447,481.791,558.138730015,5827.33686803,4137,366.336,354.581963392,1181.50307851
4001.99461032,-559.436,253.728,0.996941,561.058856344,4001.99461032,557.086,5.47277926177,1136.40531291,0.0,4001.99461032,561.041,4138,-617.704393508,481.837,557.103952992,2931.49712164,4138,436.588,355.494205249,524.947809561
2021.27342395,-558.71,253.687,0.994369,560.51507843,2021.27342395,556.453,5.06721644677,1579.36611174,0.0,2021.27342395,560.519,4139,723.133660236,481.858,556.453653739,4974.03881424,4139,290.369,424.928991913,2551.70718877
3695.32013879,-560.173,253.76,0.996216,561.835590451,3695.32013879,557.828,5.37131928126,1770.2770541,0.0,3695.32013879,561.818,4140,-342.389011318,481.941,557.845853143,6040.01317325,4140,394.872,398.172224481,1558.85697204
4577.92231064,-559.857,253.845,0.995708,561.588612593,4577.92231064,557.59,5.32000703003,1863.15992381,0.0,4577.92231064,561.582,4141,-733.025789013,481.948,557.591901462,6166.11331189,4141,372.289,388.077854211,1639.39421172
2221.87676764,-560.629,253.84,0.994547,562.33108175,2221.87676764,558.367,5.41002868346,2071.25272047,0.0,2221.87676764,562.341,4142,-73.7427364362,482.014,558.364325399,6189.48466861,4142,391.511,440.392018301,2159.77407219
4426.0599314,-562.054,253.849,0.993518,563.700462488,4426.0599314,559.78,5.2254024558,2597.64355798,0.0,4426.0599314,563.683,4143,-49.5455425327,482.075,559.794076607,6257.98579007,4143,368.96,435.846780905,3031.94823717
4540.33512131,-558.88,253.864,0.992002,560.828350795,4540.33512131,556.654,5.16413169472,2551.78116631,0.0,4540.33512131,560.819,4144,-455.7494406,482.107,556.664461582,6393.01308276,4144,326.869,426.940122845,3394.21330049
3904.77099949,-560.032,253.864,0.994847,561.868244951,3904.77099949,557.759,5.35367912638,2452.90639286,0.0,3904.77099949,561.856,4145,-201.442177101,482.211,557.775167243,6650.64736129,4145,441.656,413.689370967,2300.64661347
4468.63621872,-560.196,253.882,0.994348,562.008361064,4468.63621872,557.917,5.29073090982,2457.60493696,0.0,4468.63621872,562.006,4146,-32.7643360529,482.328,557.921119961,6313.69926375,4146,388.875,436.482965857,2887.76216976
4101.32077411,-560.573,253.868,0.990612,562.390607249,4101.32077411,558.338,5.18457609854,2574.34110195,0.0,4101.32077411,562.392,4147,-255.057793517,482.334,558.335806409,6584.25988087,4147,358.963,457.144270029,4163.24203019
3833.96130961,-559.037,253.97,0.994556,561.012525869,3833.96130961,556.85,5.13763038728,2148.56436125,0.0,3833.96130961,561.008,4148,-312.014257042,482.42,556.859490755,6108.60358882,4148,351.245,407.010202093,2303.54423316
3988.26671595,-559.864,253.989,0.99526,561.706150736,3988.26671595,557.635,5.43062923027,2080.01444872,0.0,3988.26671595,561.71,4149,-109.909142669,482.516,557.627613869,5998.52761184,4149,506.068,371.309866193,2319.9364432
4444.89617912,-559.809,254.02,0.993786,561.70079156,4444.89617912,557.562,4.92855512407,2462.03874058,0.0,4444.89617912,561.69,4150,51.9357158278,482.543,557.577540903,6427.21930123,4150,302.701,419.544629809,2837.26461645
4275.67289448,-559.231,254.034,0.992288,561.168385649,4275.67289448,557.018,5.34439324657,2575.47813808,0.0,4275.67289448,561.137,4151,-89.0286617325,482.675,557.034879648,6541.60827438,4151,409.807,445.372251012,3296.13404726
3983.91915971,-560.322,254.036,0.995011,562.054944334,3983.91915971,558.051,5.08670640365,2160.0796367,0.0,3983.91915971,562.05,4152,-222.285170692,482.806,558.048201889,6015.22317015,4152,341.592,423.232795161,1934.77987732
3722.85237827,-560.854,254.039,0.99248,562.517987521,3722.85237827,558.544,5.13147441548,2129.85056334,0.0,3722.85237827,562.515,4153,-321.561943788,482.872,558.545765611,5972.71704292,4153,375.548,442.91114167,2827.30211602
4470.35579871,-560.284,254.091,0.993076,562.011157985,4470.35579871,557.969,5.0326106278,2732.77980145,0.0,4470.35579871,562.006,4154,-685.83900289,482.966,557.971791024,6220.66720507,4154,317.941,413.974942276,2809.64176471
