Iteration,StdReturn,AverageEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,AverageReturn,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageQLoss,AverageAction,AverageAbsQ,AverageY,PolicyRegParamNorm,MaxReturn,AveragePolicySurr,AverageQ,AverageAbsY,Epoch
4396,843.072905978,2769.22551047,3.2219038646,0.0,504.919,4168.78302979,1665.36785227,2769.22551047,360.733302973,2769.22551047,249.294,0.998747,427.722,425.503382628,254.648,4591.22507691,-427.232,425.499,427.727540359,4396
4397,1506.2184409,2864.51969037,3.00201402331,0.0,504.992,2983.7743292,634.394211226,2864.51969037,358.184301966,2864.51969037,203.3,0.99829,426.533,424.104963406,254.658,4608.98108314,-425.819,424.106,426.53323534,4397
4398,924.708557653,2822.84274963,3.11639727842,0.0,505.131,4230.5415844,1542.19411938,2822.84274963,379.18332074,2822.84274963,217.464,0.999419,426.87,424.505185947,254.692,4743.16836158,-426.193,424.499,426.877706464,4398
4399,1438.02328691,2988.43147945,2.95685718586,0.0,505.193,3680.71208455,-31.4340225457,2988.43147945,363.860096985,2988.43147945,187.298,0.998971,427.213,424.935958992,254.796,4730.26745188,-426.626,424.933,427.217393951,4399
4400,397.25989021,3063.74835406,2.98099954471,0.0,505.287,4669.43622599,3576.7731579,3063.74835406,383.741270868,3063.74835406,192.441,0.997445,426.939,424.539921828,254.901,5007.89678958,-426.332,424.545,426.933608581,4400
4401,46.0437127592,346.154475224,3.09004203613,0.0,505.356,4810.79790273,4736.83166538,346.154475224,386.753518882,346.154475224,203.494,0.998217,426.66,424.223343988,254.893,4895.70143968,-426.05,424.209,426.670637037,4401
4402,74.4670968936,3036.48675734,2.885092508,0.0,505.4,4467.24889431,4347.95653235,3036.48675734,352.62396458,3036.48675734,180.033,0.999039,426.902,424.458213513,254.824,4607.30453042,-426.294,424.456,426.904178901,4402
4403,64.0948543772,2810.64101177,3.05176393132,0.0,505.476,4389.05949937,4215.1105254,2810.64101177,356.941504058,2810.64101177,211.827,0.999276,427.249,424.855301461,254.812,4450.42450695,-426.688,424.852,427.249496356,4403
4404,1811.0251365,3157.92430105,2.95087176569,0.0,505.507,3629.34541548,129.651136054,3157.92430105,366.518430585,3157.92430105,188.159,0.999001,427.041,424.592079745,254.877,5020.97263135,-426.428,424.591,427.042590426,4404
4405,282.294908093,3070.61883303,2.98429302916,0.0,505.655,4699.25156833,3891.3282076,3070.61883303,388.953694362,3070.61883303,183.638,0.997863,427.79,425.438132437,254.88,4942.87582686,-427.194,425.428,427.798600097,4405
4406,1742.76793136,3054.80692977,3.07804591841,0.0,505.686,2912.55170947,-219.743673184,3054.80692977,325.599862431,3054.80692977,216.427,0.998528,427.313,424.8891025,254.913,4710.52261481,-426.629,424.883,427.324302326,4406
4407,1551.16567769,3054.98727587,3.05503149321,0.0,505.82,3300.37943634,323.449748736,3054.98727587,356.127981874,3054.98727587,215.354,0.998377,427.631,425.258129586,254.919,4569.82955137,-427.094,425.251,427.638909491,4407
4408,1132.32501392,3151.34595022,2.98291624583,0.0,505.894,4004.36515374,1131.86209851,3151.34595022,375.978623945,3151.34595022,185.812,0.995471,427.11,424.627552388,255.007,4929.33633219,-426.42,424.624,427.11818891,4408
4409,1104.33752032,3111.22573041,2.83562392591,0.0,505.959,3851.31771778,1672.31384871,3111.22573041,383.775118864,3111.22573041,166.92,0.998281,427.805,425.385475524,255.025,4928.59279796,-427.191,425.388,427.806836162,4409
4410,1729.08805695,3187.31094431,2.97198897798,0.0,506.043,3478.5468277,156.615446982,3187.31094431,347.662135836,3187.31094431,189.427,0.997744,427.715,425.299940477,255.106,4753.78081758,-427.057,425.292,427.724512631,4410
4411,1632.09330068,2826.92076123,2.90743073287,0.0,506.186,3809.86264675,392.914587688,2826.92076123,378.095592493,2826.92076123,182.337,0.998429,427.358,424.836671114,255.121,4938.27076379,-426.548,424.837,427.358582691,4411
4412,89.0759583039,2863.55427081,3.01486269204,0.0,506.274,4895.5936103,4720.09788691,2863.55427081,385.953105654,2863.55427081,195.65,0.99654,427.131,424.597210566,255.201,5087.31645206,-426.337,424.59,427.141512765,4412
4413,951.854001203,3096.49552217,3.04883175069,0.0,506.367,4309.64139935,1524.56485872,3096.49552217,381.156285316,3096.49552217,224.782,0.999304,427.437,424.922881452,255.136,4919.59254345,-426.702,424.923,427.435739278,4413
4414,196.750023492,3125.42303691,2.75912450271,0.0,506.404,4197.14221459,3880.53149122,3125.42303691,336.145649837,3125.42303691,150.966,0.998138,427.266,424.680609946,255.181,4510.14518894,-426.44,424.671,427.277351627,4414
4415,1818.85555988,3054.9621296,2.86321971567,0.0,506.482,2093.66616606,-174.628672802,3054.9621296,295.215891582,3054.9621296,177.498,0.998671,428.093,425.639103366,255.197,4594.51500607,-427.425,425.642,428.092180336,4415
4416,1447.98212348,2949.90071327,2.90342549917,0.0,506.579,1498.29296703,-192.673618083,2949.90071327,299.866967976,2949.90071327,188.297,0.999124,427.786,425.26199592,255.177,4073.78600011,-427.056,425.247,427.805986216,4416
4417,1763.21317415,2988.67520428,2.95958684228,0.0,506.631,1603.66640743,-345.729583533,2988.67520428,263.74457407,2988.67520428,201.976,0.999105,428.309,425.854131225,255.302,4727.41469695,-427.669,425.847,428.315762612,4417
4418,1452.41080955,2967.28450201,2.75797260626,0.0,506.687,3515.8012816,77.9969400413,2967.28450201,331.512517668,2967.28450201,152.512,0.998953,428.378,425.897535221,255.332,4675.60779405,-427.634,425.897,428.381718437,4418
4419,1469.9169232,3186.46752718,2.91513397103,0.0,506.732,2411.57124681,-12.1017644513,3186.46752718,277.99262943,3186.46752718,171.716,0.998953,428.434,425.938361859,255.353,3795.21345359,-427.615,425.937,428.440924869,4419
4420,1388.09186754,2585.59235296,3.00655686341,0.0,506.851,2272.69438029,400.005234607,2585.59235296,323.603894911,2585.59235296,204.747,0.999354,427.809,425.211199955,255.389,4201.9757291,-426.865,425.214,427.806347139,4420
4421,1377.42582809,3021.7277648,2.95083454073,0.0,506.949,3704.68970051,230.535503728,3021.7277648,339.977393183,3021.7277648,188.381,0.999334,427.963,425.404352072,255.347,4543.93920118,-427.085,425.393,427.975167525,4421
4422,128.703186326,627.933387136,3.02136200107,0.0,507.053,4284.25525364,4048.21926744,627.933387136,337.422890982,627.933387136,204.214,0.998566,428.208,425.703840663,255.38,4440.88020088,-427.265,425.708,428.208916844,4422
4423,1134.45041076,2959.98391398,3.03050536341,0.0,507.082,3891.72200458,1401.60493092,2959.98391398,365.209195146,2959.98391398,209.111,0.998907,427.499,424.874975194,255.545,4864.96286594,-426.501,424.871,427.505893418,4423
4424,1512.89630774,2998.05402636,3.0408449872,0.0,507.194,3726.5704764,-153.147148283,2998.05402636,353.533099061,2998.05402636,230.866,0.998574,427.314,424.693998798,255.569,4926.10543202,-426.306,424.688,427.323968787,4424
4425,1654.92551963,2969.20418046,2.83674398893,0.0,507.276,2315.87467843,39.3231646377,2969.20418046,337.452503567,2969.20418046,172.145,0.999327,428.014,425.523699643,255.643,4423.86507771,-427.131,425.52,428.015639276,4425
4426,64.8846244145,3100.86903617,2.92547323272,0.0,507.324,4716.96685241,4609.17990516,3100.86903617,371.532899359,3100.86903617,187.583,0.997655,427.652,425.105031392,255.629,4813.05409993,-426.857,425.104,427.654588743,4426
4427,73.5346281507,2971.86098345,3.01045519041,0.0,507.439,4670.87480354,4577.10647909,2971.86098345,373.189759631,2971.86098345,213.085,0.998997,427.455,424.858989893,255.729,4845.84412425,-426.624,424.851,427.464488043,4427
4428,822.455676504,2731.87369068,2.94520539927,0.0,507.547,3861.64397095,1944.12393745,2731.87369068,375.625241817,2731.87369068,197.631,0.998963,427.752,425.192090403,255.674,4722.82228122,-426.93,425.191,427.755172269,4428
4429,1547.49643634,2958.43662417,2.79980674294,0.0,507.582,3043.86895269,830.913263849,2958.43662417,368.158689562,2958.43662417,179.851,0.998088,428.018,425.504471355,255.729,4836.8863331,-427.293,425.494,428.028749139,4429
4430,1794.68288958,2917.91711899,2.80147436907,0.0,507.577,2186.30023267,42.435824669,2917.91711899,350.135768338,2917.91711899,166.13,0.999763,427.888,425.324181657,255.708,4980.29855258,-427.099,425.317,427.897190306,4430
4431,954.187729159,3185.6602121,3.03253923078,0.0,507.679,1388.88280547,32.4140455785,3185.6602121,330.03384123,3185.6602121,217.593,0.999824,427.788,425.222841586,255.811,3295.06933897,-426.972,425.221,427.791740372,4431
4432,2140.39421896,3172.22712983,2.7464498679,0.0,507.723,2973.54153193,-361.215049764,3172.22712983,335.528889152,3172.22712983,157.512,0.999268,427.858,425.256397647,255.85,5001.18616961,-426.977,425.265,427.852997905,4432
4433,1478.70163651,3111.14235417,3.0409283416,0.0,507.824,2131.05694783,-270.194207936,3111.14235417,300.280890621,3111.14235417,220.17,0.998586,427.311,424.648352756,255.934,4080.71603918,-426.321,424.634,427.327678331,4433
4434,1245.53971145,3078.86291539,2.79903489469,0.0,507.889,1922.62422261,-461.174721807,3078.86291539,292.941832328,3078.86291539,148.46,0.999333,427.997,425.432408343,255.887,3509.13665112,-427.157,425.431,427.997075558,4434
4435,1768.54357457,2924.40680911,2.7423023339,0.0,507.958,2749.45782994,-280.452555457,2924.40680911,289.255394646,2924.40680911,137.759,0.997843,428.751,426.29494771,255.865,4369.70664227,-427.978,426.285,428.762743458,4435
4436,746.681319199,2829.54307431,2.99217439135,0.0,507.965,1006.03478143,-261.494364767,2829.54307431,250.059668624,2829.54307431,192.958,0.999444,427.989,425.406389236,255.89,2431.77810183,-427.117,425.403,427.994718325,4436
4437,1741.1658505,2766.42660697,2.92622626797,0.0,508.058,3029.05608017,-153.439963892,2766.42660697,336.229171975,2766.42660697,184.042,0.998955,427.808,425.151308405,255.874,4781.49804164,-426.931,425.144,427.813506637,4437
4438,2296.37511245,299.370439501,3.10590353799,0.0,508.179,2733.9445204,-586.52693196,299.370439501,291.372590909,299.370439501,231.566,0.998952,427.926,425.279719136,255.9,4843.85011821,-427.042,425.28,427.927207888,4438
4439,184.271199579,3054.23504485,2.8893981149,0.0,508.238,4920.92841522,4617.64162664,3054.23504485,405.15851632,3054.23504485,190.311,0.999242,428.012,425.411329988,255.871,5261.52846479,-427.211,425.405,428.017361892,4439
4440,774.037400705,3224.08264233,2.82948122967,0.0,508.305,4688.77421639,2406.91575297,3224.08264233,402.629558662,3224.08264233,167.302,0.99902,428.431,425.825271465,255.911,5127.27152376,-427.655,425.821,428.438607942,4440
4441,1566.38719371,3254.99825287,2.72136861512,0.0,508.362,3941.7817872,210.111527103,3254.99825287,373.267892555,3254.99825287,154.792,0.998729,428.288,425.628955657,255.947,5041.21134493,-427.442,425.631,428.287926632,4441
4442,1435.15797507,3208.22642326,2.96060874466,0.0,508.419,3961.34109325,1045.13104311,3208.22642326,380.768570827,3208.22642326,182.933,0.998937,428.306,425.64624141,255.894,5041.07501501,-427.419,425.637,428.314097263,4442
4443,1674.82699251,1572.17600415,3.14971138826,0.0,508.563,2752.08092355,-326.380962821,1572.17600415,348.837607366,1572.17600415,246.545,0.998866,427.907,425.221568093,255.936,4510.82375765,-427.036,425.215,427.916775528,4443
4444,304.757157471,3055.42472991,3.02291427457,0.0,508.658,4608.68448555,3802.93505364,3055.42472991,387.840800699,3055.42472991,210.617,0.999437,428.413,425.80252623,255.859,4999.93008128,-427.588,425.799,428.416323979,4444
4445,1687.91855701,3149.22337913,3.0463992404,0.0,508.732,3297.20019186,26.9989595715,3149.22337913,326.355835453,3149.22337913,227.472,0.998959,428.28,425.592146549,255.876,4723.68999775,-427.407,425.593,428.280012531,4445
4446,1610.8598478,3167.67191794,3.00210752451,0.0,508.8,2153.37537671,-187.193555498,3167.67191794,307.009935835,3167.67191794,216.271,0.999188,428.276,425.592152799,255.924,4442.65831502,-427.386,425.583,428.285415311,4446
4447,1606.15406947,2810.38664037,2.7769273814,0.0,508.858,2773.44844051,0.741011406674,2810.38664037,343.640012833,2810.38664037,148.968,0.999288,428.585,425.941175521,255.843,4350.65439992,-427.719,425.944,428.584536369,4447
4448,1694.10364393,2930.14413918,3.14778028549,0.0,508.969,3684.44492898,135.576659179,2930.14413918,361.02031328,2930.14413918,234.823,0.998718,428.106,425.39408548,255.866,4813.8195435,-427.153,425.378,428.125010084,4448
4449,1348.56815935,2900.70119494,2.97699039099,0.0,509.048,2814.55161303,105.45197135,2900.70119494,331.748468464,2900.70119494,198.04,0.997478,428.521,425.857898571,256.018,4191.30299119,-427.593,425.862,428.514997061,4449
4450,357.762538953,2916.68048177,2.83653805921,0.0,509.093,4138.5133105,3174.8580538,2916.68048177,355.193370302,2916.68048177,184.98,0.998178,428.554,425.897725857,255.984,4543.55204981,-427.604,425.889,428.569219338,4450
4451,1674.98433344,3084.65975465,2.98244871593,0.0,509.186,3094.64449983,-213.748411078,3084.65975465,320.962345331,3084.65975465,208.752,0.998592,427.978,425.213637554,255.937,4646.5820892,-426.974,425.205,427.986163862,4451
4452,236.455635103,2936.51820476,2.8461115485,0.0,509.209,4419.20790819,3770.16801025,2936.51820476,372.802120631,2936.51820476,167.871,0.999476,428.514,425.820294693,255.927,4627.98574002,-427.552,425.818,428.516245434,4452
4453,132.120135298,3206.38942667,3.17164418712,0.0,509.327,4568.74994348,4357.31091544,3206.38942667,364.841995072,3206.38942667,250.686,0.998704,428.098,425.374917943,256.037,4762.54048054,-426.995,425.375,428.106730576,4453
4454,127.237951802,3211.66471368,2.9180702457,0.0,509.343,4595.51027959,4386.0842897,3211.66471368,366.119836572,3211.66471368,192.334,0.99942,428.192,425.473435691,256.081,4776.8101591,-427.176,425.467,428.20363607,4454
4455,53.5292888148,2054.51118927,2.87068312371,0.0,509.399,4573.07879847,4489.53132108,2054.51118927,372.82735049,2054.51118927,189.198,0.99942,428.331,425.668879414,256.053,4674.52323407,-427.362,425.669,428.333552932,4455
4456,923.162254481,3159.99488637,2.87564686136,0.0,509.48,3800.71439016,2388.08398514,3159.99488637,369.814852692,3159.99488637,179.856,0.998587,428.141,425.495150589,256.161,4815.83857741,-427.184,425.491,428.1466228,4456
4457,1318.87224644,3245.6981089,2.95519148225,0.0,509.526,3789.12991926,336.500136848,3245.6981089,355.639399771,3245.6981089,196.533,0.999114,428.537,425.909898247,256.179,4931.10089757,-427.562,425.912,428.536363995,4457
4458,1838.13933613,2985.26937922,3.05218261775,0.0,509.643,2765.25550289,-495.198960304,2985.26937922,319.391968674,2985.26937922,213.102,0.999143,428.264,425.688731382,256.233,4585.1000169,-427.32,425.671,428.285817682,4458
4459,1800.31025687,3106.3290787,2.98669358527,0.0,509.754,3289.6771437,-59.6365360348,3106.3290787,336.024580875,3106.3290787,215.108,0.9984,427.84,425.15862688,256.215,4739.07890714,-426.76,425.166,427.832768486,4459
4460,501.833641803,3242.32493899,2.93408492042,0.0,509.817,4380.2733551,2905.7530495,3242.32493899,369.627415438,3242.32493899,196.938,0.998783,428.018,425.419208179,256.287,4686.52299713,-427.061,425.417,428.024853534,4460
4461,1531.13660462,2853.99439091,3.02710126089,0.0,509.935,3652.83189769,530.263683529,2853.99439091,355.396266123,2853.99439091,234.703,0.998474,428.237,425.713730481,256.206,4666.35922322,-427.331,425.715,428.237228901,4461
4462,827.966010757,2980.33655531,2.8850966569,0.0,509.971,4147.45042451,1790.53128618,2980.33655531,362.049417065,2980.33655531,176.467,0.999261,428.185,425.618353211,256.189,4734.39892312,-427.243,425.603,428.195675561,4462
4463,1258.86426295,2982.13108587,2.85709829392,0.0,509.983,3667.21686775,629.362124463,2982.13108587,362.190461661,2982.13108587,175.279,0.99907,428.095,425.528018535,256.194,4634.52747077,-427.148,425.527,428.097277623,4463
4464,1532.31876418,2897.2854655,2.96271160482,0.0,510.086,1964.13052709,32.1925013421,2897.2854655,329.106908242,2897.2854655,201.973,0.999329,427.701,425.08905751,256.265,4089.61941363,-426.736,425.081,427.711581026,4464
4465,1557.47854584,3256.74743949,2.79054710498,0.0,510.111,1300.35515039,-212.071103955,3256.74743949,277.879494924,3256.74743949,167.675,0.999009,427.889,425.295688871,256.314,4324.08711321,-426.929,425.29,427.897542524,4465
4466,1234.2900755,3137.05020926,3.04598886954,0.0,510.25,3914.72941388,1002.36769019,3137.05020926,354.210400114,3137.05020926,225.094,0.997459,427.563,424.956803319,256.278,4810.53412025,-426.607,424.954,427.558336351,4466
4467,208.788816064,3098.49338242,2.7714389398,0.0,510.286,4642.6132337,4342.19659344,3098.49338242,368.880592548,3098.49338242,162.548,0.998929,428.09,425.536433261,256.252,5041.84986986,-427.249,425.544,428.08454994,4467
4468,1655.77799649,3048.3417593,2.86318563116,0.0,510.342,2630.71773678,434.412215292,3048.3417593,323.332423886,3048.3417593,191.567,0.998341,428.318,425.853750914,256.483,4509.09740812,-427.531,425.837,428.335462805,4468
4469,666.454700016,2919.60035869,2.88733293228,0.0,510.452,3730.5202308,2337.8246269,2919.60035869,328.508139582,2919.60035869,194.496,0.997985,427.582,424.97937858,256.445,4275.44974513,-426.701,424.977,427.581542334,4469
4470,901.536124557,2343.70012633,2.89753125314,0.0,510.554,3965.79322571,1297.16348478,2343.70012633,346.350231248,2343.70012633,174.26,0.998266,427.758,425.219152309,256.44,4488.09547396,-426.885,425.212,427.765796048,4470
4471,1523.86142769,3190.37518133,2.78725010549,0.0,510.564,1880.28531333,-346.001643416,3190.37518133,253.069459445,3190.37518133,161.698,0.998917,427.341,424.680139473,256.53,3811.66688171,-426.335,424.681,427.33964632,4471
4472,956.05373559,3128.9481255,2.87320554249,0.0,510.556,3608.40593287,978.223821871,3128.9481255,309.812294536,3128.9481255,175.384,0.998042,427.99,425.479719593,256.557,4302.37973782,-427.134,425.476,427.995050709,4472
4473,1626.89086628,3043.00389018,2.94734499969,0.0,510.66,3045.78151631,-195.536934515,3043.00389018,300.604606033,3043.00389018,197.139,0.999097,427.248,424.607606704,256.415,4396.98025863,-426.275,424.609,427.245362924,4473
4474,1291.75013864,3110.42691601,3.08041562918,0.0,510.737,3350.73066373,-27.6991067548,3110.42691601,325.948567135,3110.42691601,214.322,0.998991,427.614,425.046076349,256.417,4591.6137249,-426.781,425.04,427.618044335,4474
4475,1128.66262584,3049.0872849,2.9471890853,0.0,510.833,4178.82542038,823.853302021,3049.0872849,365.791450552,3049.0872849,190.003,0.999621,427.175,424.541876215,256.416,4837.1668027,-426.192,424.538,427.177000338,4475
4476,1437.64731677,2901.93800558,2.99057944194,0.0,510.906,3937.85893823,-76.7513416159,2901.93800558,328.02171967,2901.93800558,197.935,0.998544,427.168,424.524825923,256.538,4841.09348591,-426.23,424.526,427.165278382,4476
4477,1555.01866095,3101.3607213,2.94193231579,0.0,510.94,3931.63702332,818.894142088,3101.3607213,372.666102274,3101.3607213,181.23,0.9987,427.286,424.701653117,256.57,4841.66939479,-426.42,424.688,427.297923936,4477
4478,73.0155167897,2954.19717557,3.09278103215,0.0,511.002,4566.68608505,4439.32845343,2954.19717557,370.174372197,2954.19717557,237.619,0.999755,427.483,424.9630321,256.6,4663.99392609,-426.767,424.956,427.490444295,4478
4479,211.668073477,3098.38524101,3.07875168376,0.0,511.092,4912.55577768,4598.41492468,3098.38524101,386.958802881,3098.38524101,234.822,0.996798,426.969,424.369084618,256.672,5364.46970731,-426.156,424.361,426.973967822,4479
4480,191.308025527,2981.7359514,2.82915850246,0.0,511.1,4638.86096172,4199.02253276,2981.7359514,374.382067771,2981.7359514,151.451,0.998692,427.643,425.042264595,256.626,4892.14962386,-426.88,425.045,427.639307534,4480
4481,1442.03931088,2755.713504,2.77456235068,0.0,511.163,3747.88179395,354.283404526,2755.713504,373.31610253,2755.713504,150.55,0.998427,428.048,425.449250327,256.641,4802.5985944,-427.297,425.439,428.056354716,4481
4482,1330.6174243,3282.26084907,3.17254887521,0.0,511.225,3647.85754778,487.807628995,3282.26084907,368.172055269,3282.26084907,220.129,0.998747,428.166,425.634827918,256.681,4584.25664417,-427.459,425.637,428.16255025,4482
4483,1383.62049197,3069.91193776,2.96386491309,0.0,511.26,3358.00325496,1162.09606829,3069.91193776,354.679306209,3069.91193776,192.239,0.998206,428.291,425.753081369,256.704,4787.75911693,-427.552,425.744,428.299960258,4483
4484,1308.66721456,3114.43476692,2.81538788362,0.0,511.376,3631.54356287,330.093096542,3114.43476692,350.789987806,3114.43476692,154.197,0.998538,428.613,426.07545495,256.695,4633.99490842,-427.879,426.074,428.613138655,4484
4485,371.202327829,3189.38072813,2.98355690873,0.0,511.469,4286.54585937,3258.67818323,3189.38072813,358.768631394,3189.38072813,191.44,0.999102,428.828,426.319297272,256.664,4677.61866056,-428.143,426.316,428.828524048,4485
4486,334.249860099,2803.58429279,2.82300591135,0.0,511.545,4438.86386029,3521.25517956,2803.58429279,368.634105711,2803.58429279,155.628,0.998391,428.688,426.10334532,256.809,4820.16474066,-427.871,426.101,428.688479997,4486
4487,1875.28086691,2886.02427005,2.98406304108,0.0,511.602,3100.7766685,-288.665350309,2886.02427005,337.724102362,2886.02427005,189.435,0.997948,429.099,426.631788772,256.832,4713.16301164,-428.41,426.633,429.096617999,4487
4488,1368.31351472,2580.17322133,3.1339629259,0.0,511.717,4091.15909934,16.7423461792,2580.17322133,351.282962824,2580.17322133,226.096,0.998225,428.768,426.225058442,256.865,4748.18284527,-428.031,426.224,428.767392472,4488
4489,1773.38959504,3124.40661833,3.12385353142,0.0,511.834,2023.89301035,-433.687274032,3124.40661833,277.3540279,3124.40661833,214.734,0.998017,428.8,426.269446004,256.882,4336.37940751,-428.174,426.259,428.80868437,4489
4490,1601.60650915,3018.51125865,3.20142734385,0.0,511.935,2809.35777213,-369.80247351,3018.51125865,336.910624603,3018.51125865,239.93,0.998737,428.882,426.335043001,256.947,4483.75379269,-428.115,426.334,428.880714235,4490
4491,1361.22983032,2975.53691876,3.18234161502,0.0,512.009,3836.77564417,571.602334425,2975.53691876,349.571722948,2975.53691876,220.768,0.999233,428.582,426.010971261,256.947,4799.25276035,-427.825,425.997,428.59298783,4491
4492,137.488597569,2756.17661623,2.96765071365,0.0,512.043,4716.71540691,4442.98105153,2756.17661623,375.131917103,2756.17661623,173.654,0.998409,428.689,426.082131263,257.021,4991.29545812,-427.9,426.084,428.692123291,4492
4493,879.822403683,2924.97469685,2.96296915122,0.0,512.163,4186.99865737,1723.41079122,2924.97469685,374.675906398,2924.97469685,178.889,0.997723,429.395,426.861703527,257.132,4772.12843096,-428.693,426.862,429.393018312,4493
4494,116.587530896,2982.27524739,2.92878508003,0.0,512.218,4662.20046564,4403.91931118,2982.27524739,373.856637415,2982.27524739,157.955,0.998916,429.625,427.125080171,257.15,4783.5571424,-428.972,427.115,429.6395302,4494
4495,1691.54015844,3070.69454809,2.95926245391,0.0,512.273,3814.65459419,-433.08132175,3070.69454809,343.760855305,3070.69454809,169.227,0.998602,429.484,426.937371119,257.126,4891.87209817,-428.83,426.924,429.499404632,4495
4496,105.021796618,3175.19642961,3.00036546972,0.0,512.335,4674.52016228,4457.58533794,3175.19642961,382.244118577,3175.19642961,198.517,0.998407,429.755,427.212334531,257.099,4790.50802991,-429.099,427.207,429.759433593,4496
4497,215.854655481,3266.99583072,2.98675449667,0.0,512.434,4653.70446024,4337.66444669,3266.99583072,374.444815051,3266.99583072,187.063,0.997703,430.066,427.552920843,257.177,5030.10675338,-429.436,427.56,430.058547611,4497
4498,855.482854777,2769.96230041,2.99055111979,0.0,512.479,4389.82815743,1851.16131677,2769.96230041,371.300871637,2769.96230041,195.291,0.997378,430.293,427.777583619,257.19,4887.07871438,-429.576,427.773,430.298460162,4498
4499,137.263803719,3122.65997824,3.04804569824,0.0,512.549,4791.27323511,4561.92895549,3122.65997824,384.679133599,3122.65997824,204.5,0.996636,430.333,427.802970943,257.266,5021.09495188,-429.554,427.792,430.346219024,4499
4500,641.363859727,3025.58435401,3.07989157278,0.0,512.647,4332.9766366,3167.80223534,3025.58435401,376.95218755,3025.58435401,208.776,0.997101,430.349,427.811262359,257.408,5357.64699846,-429.649,427.815,430.343616248,4500
4501,2020.84054723,2245.55823691,3.15020297489,0.0,512.764,2541.86056181,-522.870622338,2245.55823691,317.770654716,2245.55823691,213.261,0.998899,429.885,427.315867618,257.47,4858.35096011,-429.193,427.306,429.896753967,4501
4502,1711.67989627,2899.35279981,3.06135918002,0.0,512.882,3088.8673536,-60.2203390533,2899.35279981,343.761690613,2899.35279981,202.559,0.998848,430.073,427.461209896,257.477,4710.58657025,-429.308,427.461,430.074131584,4502
4503,146.748580929,3060.54032987,3.0230741449,0.0,512.97,4605.3587726,4383.07375341,3060.54032987,371.20268068,3060.54032987,182.788,0.997924,430.215,427.619786252,257.584,4806.61482004,-429.437,427.611,430.222729285,4503
4504,136.064660788,2933.43052102,3.17854158599,0.0,513.088,4628.78357503,4388.67847888,2933.43052102,369.557285713,2933.43052102,230.578,0.998415,430.572,428.061635262,257.603,4838.96848777,-429.915,428.063,430.570842047,4504
4505,128.238833848,2977.36442715,3.00114222941,0.0,513.17,4602.46348041,4377.95362081,2977.36442715,355.109662902,2977.36442715,173.612,0.998239,430.393,427.779195761,257.63,4820.76096897,-429.608,427.768,430.401356063,4505
4506,90.7985263371,95.7299364735,3.24142148294,0.0,513.266,4521.10008275,4385.00942852,95.7299364735,365.423912537,95.7299364735,235.338,0.996894,430.08,427.417456811,257.621,4686.48503962,-429.198,427.414,430.082394932,4506
4507,123.007699364,2984.47592063,3.11924810524,0.0,513.368,4735.46763204,4590.46125233,2984.47592063,381.094097789,2984.47592063,198.713,0.999118,430.089,427.387370517,257.583,4954.76676136,-429.233,427.388,430.085486665,4507
4508,130.297151541,3015.53655139,3.11993673489,0.0,513.422,4705.95605913,4448.12541338,3015.53655139,373.690523903,3015.53655139,203.982,0.998945,430.843,428.298706596,257.604,4890.95835958,-430.225,428.293,430.848957813,4508
4509,72.2986526367,3204.09097155,3.0870388061,0.0,513.457,4450.72398918,4356.37403649,3204.09097155,356.077523126,3204.09097155,215.289,0.998906,430.458,427.776810912,257.652,4619.95234458,-429.7,427.78,430.460525326,4509
4510,110.420763226,3258.20836773,3.10714531795,0.0,513.564,4512.2249961,4321.21307861,3258.20836773,371.423674249,3258.20836773,207.766,0.998981,430.976,428.387397657,257.669,4679.81511739,-430.29,428.373,430.991381611,4510
4511,195.971019784,3083.95850871,3.01432500781,0.0,513.617,4598.8284347,4182.09811856,3083.95850871,368.983777213,3083.95850871,192.643,0.998605,430.898,428.253599601,257.719,4933.29718472,-430.143,428.255,430.894926759,4511
4512,1386.65773558,2960.65432697,3.10663349494,0.0,513.695,4041.22081963,-113.268351417,2960.65432697,340.336956948,2960.65432697,207.296,0.999042,431.062,428.397806499,257.738,4607.57751848,-430.31,428.393,431.062573442,4512
4513,806.874748208,3070.67502558,2.9128576194,0.0,513.766,4208.98193955,2399.37626657,3070.67502558,377.932332127,3070.67502558,159.56,0.997886,431.628,429.000041077,257.82,4728.14442068,-430.933,428.992,431.639494733,4513
4514,1907.50519688,3112.0104268,3.00608439372,0.0,513.875,2160.66014058,-68.0246496564,3112.0104268,322.672571077,3112.0104268,198.205,0.998739,431.623,428.960543086,257.886,4614.61535603,-430.86,428.955,431.62220329,4514
4515,1688.56482648,668.136091412,3.18198353145,0.0,514.033,2260.41179501,-298.129035802,668.136091412,326.384748739,668.136091412,218.739,0.999173,431.096,428.335578558,257.812,4769.02910396,-430.182,428.327,431.108400029,4515
4516,1628.49409677,3098.81032923,3.02349297821,0.0,514.051,2028.67261947,-230.077224283,3098.81032923,326.000910556,3098.81032923,192.491,0.998923,431.599,428.867104664,257.84,4555.7045857,-430.749,428.867,431.603161682,4516
