AverageDiscountedReturn,AverageAbsQYDiff,AverageY,MaxReturn,AverageQ,AverageEsReturn,AverageAbsY,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAction,AverageAbsQ,StdEsReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,QFunRegParamNorm,StdReturn,Epoch,Iteration,MinReturn
140.826800342,0.141491131595,13.3148052056,1815.09562548,13.316,882.699386227,13.3148361804,882.699386227,-13.3731,882.699386227,0.985966,13.316,0.0,1446.69227454,0.218047,309.247,221.289,246.445395704,3446,3446,1122.71303918
141.539196209,0.13631198665,13.3100732117,1750.64981957,13.3111,799.21468757,13.3101140815,799.21468757,-13.3674,799.21468757,0.984057,13.3111,0.0,1210.79409102,0.176361,309.283,221.342,523.673048435,3447,3447,-192.480601236
136.434669716,0.140058137834,13.2875320977,1740.7291338,13.2892,958.178981583,13.2875578927,958.178981583,-13.3491,958.178981583,0.980767,13.2892,0.0,1374.57316542,0.198494,309.257,221.35,219.534176679,3448,3448,1146.13601116
155.436812253,0.141163740964,13.3099445083,1719.79836215,13.3106,775.320937924,13.3099541083,775.320937924,-13.3713,775.320937924,0.976682,13.3106,0.0,1288.04660237,0.197607,309.336,221.38,239.492100246,3449,3449,927.151591866
145.462607928,0.143331477331,13.2948935683,1834.29920527,13.2963,1003.25444435,13.2949231805,1003.25444435,-13.3578,1003.25444435,0.986048,13.2963,0.0,1457.16943221,0.215078,309.388,221.43,206.729370743,3450,3450,1110.24829113
150.401622821,0.14155409322,13.3021900441,1863.07897115,13.3031,849.576144146,13.3022294676,849.576144146,-13.3625,849.576144146,0.988132,13.3031,0.0,1578.82085765,0.214716,309.433,221.452,266.722875658,3451,3451,1151.78939718
150.870339336,0.135586721495,13.3061354534,1786.35764343,13.3076,881.130466683,13.3061652722,881.130466683,-13.3679,881.130466683,0.981812,13.3076,0.0,1434.4765388,0.161065,309.405,221.488,216.712313252,3452,3452,1186.74664042
147.014700072,0.136622822305,13.3214844347,1781.59272003,13.3224,865.055952138,13.3215069749,865.055952138,-13.3818,865.055952138,0.982535,13.3224,0.0,1286.65966368,0.179758,309.468,221.501,184.08226357,3453,3453,1142.80052324
136.790186217,0.139600637288,13.3067541902,1906.06959335,13.308,1099.90881829,13.3067822551,1099.90881829,-13.3659,1099.90881829,0.980453,13.308,0.0,1358.40596657,0.186463,309.467,221.531,221.35990237,3454,3454,1153.180888
131.707910584,0.141978222417,13.3167952543,1523.6592012,13.3176,831.944093228,13.3168209443,831.944093228,-13.3753,831.944093228,0.96925,13.3176,0.0,1362.57578861,0.223113,309.429,221.577,64.59931497,3455,3455,1302.03974968
123.88744799,0.14444267799,13.3105911302,1533.41402742,13.3117,827.788176692,13.3106263599,827.788176692,-13.3719,827.788176692,0.980814,13.3117,0.0,1144.92592448,0.210499,309.548,221.619,372.31460812,3456,3456,130.848519973
156.036056071,0.136371406308,13.3244145938,1655.08809072,13.3256,852.609382716,13.3244406206,852.609382716,-13.388,852.609382716,0.987419,13.3256,0.0,1374.16197318,0.178929,309.643,221.635,148.929171747,3457,3457,1188.60225148
147.539909485,0.150090793942,13.3103158213,1817.89040292,13.3114,810.712373449,13.3103633977,810.712373449,-13.3726,810.712373449,0.984283,13.3114,0.0,1510.97487255,0.252447,309.719,221.676,192.859628574,3458,3458,1278.0185762
154.086953795,0.131965921274,13.3147823755,1780.36790559,13.3159,959.36743102,13.3147998195,959.36743102,-13.375,959.36743102,0.979514,13.3159,0.0,1512.27260245,0.143174,309.704,221.644,131.75389867,3459,3459,1337.64373982
142.199849229,0.139486021418,13.3064945756,1628.70639049,13.308,901.711756737,13.306525751,901.711756737,-13.3671,901.711756737,0.979611,13.308,0.0,1364.12615978,0.215886,309.709,221.652,134.143036395,3460,3460,1181.86048317
140.885082619,0.141231447484,13.3096114737,1791.26082065,13.3108,880.24119757,13.3096854735,880.24119757,-13.3713,880.24119757,0.989082,13.3108,0.0,1405.98543449,0.224266,309.772,221.672,228.277820574,3461,3461,1131.8310803
144.118254607,0.141303512343,13.2892333038,1603.08155161,13.2899,918.969026524,13.2892779106,918.969026524,-13.3478,918.969026524,0.992913,13.2899,0.0,1399.65479784,0.221574,309.796,221.696,136.505307282,3462,3462,1146.24404336
143.568547175,0.138586578419,13.3113993153,1662.54811558,13.3126,833.489679932,13.3114381945,833.489679932,-13.3732,833.489679932,0.988321,13.3126,0.0,1414.86331307,0.195041,309.87,221.734,195.64202593,3463,3463,1056.27452547
142.832572674,0.143457282539,13.2961639309,1694.13442823,13.2973,796.70811129,13.2961937211,796.70811129,-13.3546,796.70811129,0.9805,13.2973,0.0,1366.27220133,0.239136,309.822,221.752,140.248129338,3464,3464,1211.22534801
135.209396262,0.134862740959,13.2948884083,1538.678178,13.2959,899.508675297,13.294913001,899.508675297,-13.3513,899.508675297,0.98303,13.2959,0.0,1344.48453553,0.179026,309.857,221.795,127.72964537,3465,3465,1174.48358821
142.879137841,0.135681109622,13.3007833194,1696.39017535,13.3016,889.770662733,13.3007981017,889.770662733,-13.3615,889.770662733,0.983922,13.3016,0.0,1253.7221132,0.192409,309.921,221.817,167.810224002,3466,3466,1071.49069333
134.68354419,0.146031561455,13.2899915871,1689.48263046,13.2913,891.845857001,13.2900476484,891.845857001,-13.3485,891.845857001,0.978832,13.2913,0.0,1213.26048801,0.263318,309.972,221.834,185.963128149,3467,3467,1067.81129882
154.248309447,0.140935548045,13.2988576063,1877.00656138,13.3001,827.924767514,13.298869347,827.924767514,-13.3546,827.924767514,0.985197,13.3001,0.0,1423.11156075,0.221824,309.983,221.824,234.90045599,3468,3468,1157.09589635
131.144676082,0.133396465537,13.3058237878,1807.13042053,13.3068,650.209288907,13.3058497709,650.209288907,-13.364,650.209288907,0.981982,13.3068,0.0,1311.10264588,0.16509,309.938,221.833,202.746872357,3469,3469,1096.09069825
144.779687607,0.136555530166,13.2728165694,1645.93067797,13.2741,995.442615294,13.2728575436,995.442615294,-13.3349,995.442615294,0.978356,13.2741,0.0,1290.0368834,0.187583,309.994,221.819,169.780410699,3470,3470,1088.83988509
145.006747707,0.138442854629,13.2762919207,1694.04032102,13.2771,916.493854734,13.2763122773,916.493854734,-13.3359,916.493854734,0.973088,13.2771,0.0,1305.17461535,0.20673,310.087,221.877,172.119036524,3471,3471,1114.859676
148.048301517,0.142679448687,13.2736449808,1386.82548984,13.2754,978.562810531,13.2736595514,978.562810531,-13.3334,978.562810531,0.976213,13.2754,0.0,1228.6683968,0.22784,310.044,221.901,119.753735831,3472,3472,961.254830863
138.212720817,0.137594611303,13.2888889855,1814.23203238,13.2893,1007.21966992,13.288921675,1007.21966992,-13.347,1007.21966992,0.977781,13.2893,0.0,1258.36283552,0.187464,310.052,221.939,255.384996134,3473,3473,990.309645562
152.87377664,0.141398937222,13.266989729,1894.03850625,13.2682,894.200150966,13.2670234257,894.200150966,-13.3217,894.200150966,0.984158,13.2682,0.0,1498.95812246,0.214236,310.147,222.021,258.309914125,3474,3474,1097.85341202
138.163301401,0.129197952602,13.3047390146,1565.182586,13.306,950.745222285,13.3047620708,950.745222285,-13.367,950.745222285,0.972329,13.306,0.0,1340.31957376,0.148152,310.209,222.084,111.009252653,3475,3475,1199.59235894
144.98204608,0.134215412603,13.2835042059,1439.85852822,13.2851,749.625929291,13.2835274838,749.625929291,-13.3462,749.625929291,0.968133,13.2851,0.0,1268.23339979,0.174621,310.191,222.097,122.860104344,3476,3476,1086.9575545
124.677941055,0.138137801026,13.2994272189,1654.43587641,13.2998,954.089273063,13.2994523341,954.089273063,-13.3615,954.089273063,0.983664,13.2998,0.0,1092.83610636,0.191594,310.225,222.117,445.256062126,3477,3477,-120.932815043
134.721485647,0.145363354453,13.2959984022,1379.88529816,13.2976,949.163111377,13.2960355464,949.163111377,-13.3566,949.163111377,0.972092,13.2976,0.0,1247.27433693,0.24281,310.26,222.147,73.3474856351,3478,3478,1129.60962326
135.875919715,0.137656821625,13.2836378298,1369.99669087,13.2843,760.35918945,13.2836656406,760.35918945,-13.3387,760.35918945,0.967041,13.2843,0.0,1302.87850098,0.186602,310.283,222.11,52.3518527707,3479,3479,1215.98740864
129.409636721,0.138046979414,13.2495971995,1387.99331601,13.251,795.313144826,13.2496436195,795.313144826,-13.308,795.313144826,0.976982,13.251,0.0,1247.09606066,0.199452,310.337,222.138,96.1061079521,3480,3480,1051.3912974
129.79516997,0.135226542127,13.2859760149,1408.05477378,13.287,802.339060663,13.2860052287,802.339060663,-13.3447,802.339060663,0.97663,13.287,0.0,1219.72852151,0.175762,310.342,222.122,102.380493517,3481,3481,1057.53943888
137.357917361,0.135184230346,13.280966266,1441.02323565,13.2822,751.838621189,13.280983886,751.838621189,-13.3423,751.838621189,0.975078,13.2822,0.0,1210.490748,0.187576,310.392,222.138,136.756178254,3482,3482,1005.42107418
129.666490307,0.144530266232,13.2997502259,1701.88067498,13.3011,756.686816396,13.2997771449,756.686816396,-13.3629,756.686816396,0.975069,13.3011,0.0,1139.1964571,0.224425,310.416,222.217,209.911383661,3483,3483,918.043932353
155.5143145,0.135680310961,13.2754375442,1874.13217364,13.2761,823.70352614,13.2754778935,823.70352614,-13.3357,823.70352614,0.988732,13.2761,0.0,1487.49667105,0.184497,310.461,222.216,267.539201673,3484,3484,1124.2918548
139.325983274,0.13064446198,13.2878442101,1910.36605811,13.2888,1044.62490443,13.2878570778,1044.62490443,-13.3468,1044.62490443,0.985068,13.2888,0.0,1471.21493076,0.149429,310.527,222.252,278.770243478,3485,3485,1127.96998218
138.315085887,0.123289538268,13.2953559191,1745.02294592,13.2965,997.350314916,13.2953779577,997.350314916,-13.3571,997.350314916,0.98656,13.2965,0.0,1433.91711517,0.109406,310.518,222.283,200.074133523,3486,3486,1134.84032621
152.135944684,0.139440229601,13.29580955,1748.04694897,13.2968,829.761656745,13.2958498621,829.761656745,-13.3548,829.761656745,0.989491,13.2968,0.0,1505.44007557,0.232805,310.549,222.295,223.658811734,3487,3487,1133.21928054
133.962955095,0.141610590522,13.2900125632,1572.84540585,13.2911,995.300942846,13.2900332832,995.300942846,-13.3498,995.300942846,0.986745,13.2911,0.0,1080.3884018,0.23988,310.573,222.349,450.883788561,3488,3488,208.965126667
138.484904117,0.132727830914,13.2717291105,1607.07228868,13.2727,1049.20150053,13.2717615619,1049.20150053,-13.3257,1049.20150053,0.985289,13.2727,0.0,1380.12042536,0.183968,310.619,222.376,138.962324405,3489,3489,1196.09807282
156.289577061,0.1446409571,13.2665041607,1738.70948253,13.2675,824.603399653,13.2665462911,824.603399653,-13.3228,824.603399653,0.994125,13.2675,0.0,1316.54868879,0.254071,310.659,222.457,513.616285213,3490,3490,-37.5809469805
109.453468832,0.13904005849,13.2700311722,1469.13466309,13.2711,864.351246736,13.2700612575,864.351246736,-13.3285,864.351246736,0.980283,13.2711,0.0,1067.90065357,0.213843,310.722,222.471,542.976842894,3491,3491,-534.207605757
148.802916592,0.139654810684,13.2613381605,1861.27772445,13.2626,985.198907598,13.261383097,985.198907598,-13.32,985.198907598,0.987573,13.2626,0.0,1473.36122746,0.213961,310.781,222.538,259.12220605,3492,3492,1123.38061911
149.675119709,0.134254761189,13.2761189756,1744.02216891,13.2771,570.48770102,13.2761516929,570.48770102,-13.3354,570.48770102,0.99219,13.2771,0.0,1549.02660684,0.179613,310.793,222.561,144.986618848,3493,3493,1187.8818153
138.211172115,0.133564758341,13.2528580729,1694.55844941,13.2536,986.729643141,13.2528931569,986.729643141,-13.3107,986.729643141,0.986727,13.2536,0.0,1431.59118844,0.170097,310.861,222.561,226.575012848,3494,3494,1123.15981245
129.332325358,0.142052225181,13.2697247397,1642.03867937,13.2705,-149.589257461,13.2697689747,-149.589257461,-13.3292,-149.589257461,0.978445,13.2705,0.0,1170.3609181,0.214893,310.849,222.588,524.028090156,3495,3495,-358.463843219
129.135186431,0.142638575754,13.2553772205,1732.49118274,13.2564,1037.11294859,13.2554053779,1037.11294859,-13.3168,1037.11294859,0.984438,13.2564,0.0,1432.4683572,0.226685,310.93,222.611,155.200059733,3496,3496,1257.99589895
157.166741492,0.146109182108,13.2313393975,1679.09403401,13.2334,-369.035969959,13.2313964434,-369.035969959,-13.2893,-369.035969959,0.988512,13.2334,0.0,1500.86438626,0.267435,311.013,222.621,134.018011683,3497,3497,1262.70480236
159.827949829,0.132821274544,13.2631656128,1849.84028778,13.2635,1006.19980621,13.2631880966,1006.19980621,-13.322,1006.19980621,0.988543,13.2635,0.0,1634.37463549,0.159907,311.082,222.643,147.620618296,3498,3498,1366.04403126
147.679918377,0.142428749325,13.2479399819,1754.66584872,13.2489,892.719325501,13.2479644514,892.719325501,-13.3073,892.719325501,0.985078,13.2489,0.0,1464.80871959,0.221483,311.139,222.64,173.965035132,3499,3499,1195.42540863
154.756789431,0.137855772529,13.2545407486,1806.8853894,13.2559,904.804845979,13.2545953292,904.804845979,-13.3133,904.804845979,0.989461,13.2559,0.0,1481.83160322,0.195389,311.164,222.617,349.964813446,3500,3500,644.300765079
131.334390076,0.137470853138,13.2280860305,1898.75460826,13.2291,384.715280029,13.2281152668,384.715280029,-13.2874,384.715280029,0.985962,13.2291,0.0,1415.46534705,0.183856,311.171,222.712,233.015887492,3501,3501,1068.24987306
115.539580127,0.131909341985,13.2388952594,1710.52102461,13.2403,1186.1277238,13.2389052242,1186.1277238,-13.3003,1186.1277238,0.979978,13.2403,0.0,1286.83750257,0.16564,311.149,222.738,221.757065431,3502,3502,992.450714808
120.508469264,0.141059880183,13.2423171807,1613.71903225,13.2432,-421.551059856,13.2423513068,-421.551059856,-13.2981,-421.551059856,0.981538,13.2432,0.0,1312.21902444,0.20249,311.181,222.776,149.50161271,3503,3503,1111.7281366
139.614121198,0.134401316617,13.2398985552,1754.8569348,13.2409,878.63897526,13.2399444433,878.63897526,-13.2958,878.63897526,0.992898,13.2409,0.0,1434.77701726,0.182529,311.188,222.82,233.44968494,3504,3504,965.743458627
148.61900494,0.139836221676,13.2139418855,1723.11752794,13.2152,927.682654148,13.2139697511,927.682654148,-13.27,927.682654148,0.988872,13.2152,0.0,1423.71588017,0.212916,311.234,222.832,180.34522295,3505,3505,1176.89134305
125.99562727,0.133114701986,13.2268913966,1818.98192645,13.2281,936.847944345,13.2269395317,936.847944345,-13.2853,936.847944345,0.978755,13.2281,0.0,1297.93017989,0.16317,311.239,222.858,178.019328016,3506,3506,1137.2113049
130.941686612,0.133964877012,13.22443502,1524.2042614,13.2259,864.9639929,13.2244691552,864.9639929,-13.284,864.9639929,0.984865,13.2259,0.0,1231.53038329,0.156566,311.225,222.879,255.484737581,3507,3507,561.91276211
138.908752843,0.14478450119,13.2127769668,1493.66227719,13.2133,693.131800806,13.2128085703,693.131800806,-13.2671,693.131800806,0.97905,13.2133,0.0,1339.13692348,0.240868,311.383,222.92,82.5084666027,3508,3508,1201.77610269
138.114357968,0.13168829947,13.2251439796,1703.0641794,13.2265,860.633300024,13.2251552091,860.633300024,-13.2814,860.633300024,0.986375,13.2265,0.0,1506.13660733,0.150333,311.448,222.924,208.461444488,3509,3509,1079.05505337
149.596171733,0.14365173077,13.2152815936,1787.47873277,13.2163,1066.23586942,13.2153282395,1066.23586942,-13.2717,1066.23586942,0.984187,13.2163,0.0,1450.2972066,0.246417,311.461,222.934,214.162213236,3510,3510,1192.28955343
123.701574263,0.131722513514,13.221160744,1678.72662648,13.2224,807.489327813,13.2212018377,807.489327813,-13.2788,807.489327813,0.980816,13.2224,0.0,1089.44883178,0.161439,311.447,222.941,503.682776881,3511,3511,-332.309597396
146.113099398,0.142705458095,13.2346896906,1725.59995755,13.2363,853.115261887,13.2347118421,853.115261887,-13.2949,853.115261887,0.987926,13.2363,0.0,1435.10178986,0.22737,311.451,222.988,202.452067928,3512,3512,1061.05668915
137.667488586,0.149783819173,13.2052162932,1706.17074286,13.2056,824.440316544,13.2052706772,824.440316544,-13.2638,824.440316544,0.985719,13.2056,0.0,1440.31931155,0.271015,311.534,223.032,133.215502197,3513,3513,1278.00947515
137.616259811,0.142818920597,13.2401538322,1695.59618111,13.2415,1023.08529481,13.240184477,1023.08529481,-13.3014,1023.08529481,0.984799,13.2415,0.0,1323.94070199,0.22525,311.623,223.068,249.098041532,3514,3514,816.677027474
109.773906411,0.142103007649,13.2069630869,1373.94603883,13.2083,1158.1246694,13.2070120006,1158.1246694,-13.2711,1158.1246694,0.981891,13.2083,0.0,1048.97610334,0.234446,311.645,223.123,447.114679803,3515,3515,-265.21680349
141.556848251,0.137028838963,13.2282596532,1682.21354863,13.2293,929.898935702,13.2282880099,929.898935702,-13.2889,929.898935702,0.978765,13.2293,0.0,1362.58626549,0.190103,311.687,223.13,119.374361197,3516,3516,1232.46198136
150.456985949,0.142767957549,13.2321224227,1819.74584919,13.2333,929.008174409,13.2321711741,929.008174409,-13.2918,929.008174409,0.991672,13.2333,0.0,1486.28946177,0.212655,311.784,223.154,158.111495509,3517,3517,1282.0624246
151.439942293,0.139522561531,13.2190443841,1842.81313889,13.2198,996.56183756,13.21909312,996.56183756,-13.28,996.56183756,0.982228,13.2198,0.0,1384.97345189,0.190782,311.889,223.192,191.183947069,3518,3518,1140.21825212
136.283694688,0.137990358022,13.2342290568,1624.77202146,13.235,841.089809827,13.2342509817,841.089809827,-13.2934,841.089809827,0.974861,13.235,0.0,1241.89407807,0.179161,311.954,223.167,183.958617318,3519,3519,1036.12968908
108.21236752,0.153521065459,13.2350974182,1541.20781925,13.2359,1045.7525209,13.235145717,1045.7525209,-13.2894,1045.7525209,0.976351,13.2359,0.0,991.165741164,0.276566,311.938,223.238,594.338762175,3520,3520,-368.076903194
150.037986991,0.139493719959,13.2182675535,1486.62248327,13.2196,1072.71372452,13.2182804157,1072.71372452,-13.2729,1072.71372452,0.9761,13.2196,0.0,1329.07978533,0.19179,312.014,223.285,106.291994219,3521,3521,1170.17895216
147.428199777,0.143499014661,13.1933638534,1714.15330422,13.1947,782.592763877,13.1934097006,782.592763877,-13.245,782.592763877,0.987143,13.1947,0.0,1518.38599163,0.227409,312.114,223.311,178.139017399,3522,3522,1220.21928415
162.809119803,0.14785729112,13.1881887417,1883.74184284,13.1893,741.544966801,13.1882076028,741.544966801,-13.2425,741.544966801,0.992169,13.1893,0.0,1613.23888259,0.25855,312.129,223.318,221.525466168,3523,3523,1162.80521714
139.333925935,0.141283543756,13.1874537235,1954.77307594,13.1883,991.123836183,13.1874831648,991.123836183,-13.2449,991.123836183,0.979704,13.1883,0.0,1429.95646077,0.223807,312.181,223.324,237.105229703,3524,3524,1016.85528985
135.685785213,0.14692973262,13.1613482924,1796.30352504,13.1624,851.896414229,13.1613798709,851.896414229,-13.2183,851.896414229,0.984245,13.1624,0.0,1382.09061548,0.264817,312.165,223.33,222.304691252,3525,3525,1139.36095238
154.227647007,0.133814710816,13.1422632344,1966.84322788,13.1435,-367.544160753,13.1422759634,-367.544160753,-13.1996,-367.544160753,0.991718,13.1435,0.0,1587.92791171,0.17702,312.196,223.355,181.637493602,3526,3526,1320.39128486
136.771955265,0.135116381395,13.1611314776,1785.9022627,13.1625,1014.16468693,13.1611722034,1014.16468693,-13.2211,1014.16468693,0.989492,13.1625,0.0,1480.25704457,0.166308,312.177,223.408,194.121255016,3527,3527,1192.68309719
156.415517522,0.144901327088,13.1635866506,1629.24857247,13.1652,1078.52964681,13.1636267299,1078.52964681,-13.2216,1078.52964681,0.983653,13.1652,0.0,1467.53635055,0.225295,312.226,223.458,115.436963865,3528,3528,1224.0563337
127.506788896,0.141266957306,13.1466208988,1739.98811373,13.1478,1016.48570518,13.1466594008,1016.48570518,-13.204,1016.48570518,0.990691,13.1478,0.0,1466.06511664,0.204496,312.32,223.49,164.061922558,3529,3529,1212.38709588
122.655846778,0.146149522666,13.1509526239,1822.12275127,13.1516,793.001005075,13.1510182784,793.001005075,-13.209,793.001005075,0.991647,13.1516,0.0,1324.18233864,0.224797,312.337,223.499,353.679941071,3530,3530,443.95480948
135.802308111,0.140021106426,13.1462414695,1769.80202321,13.1474,964.85181455,13.1462553138,964.85181455,-13.2032,964.85181455,0.983283,13.1474,0.0,1497.09848452,0.172766,312.36,223.483,163.363363293,3531,3531,1300.73400853
152.290056674,0.138304459951,13.1620669251,2019.60621594,13.163,924.853748846,13.1621157062,924.853748846,-13.2194,924.853748846,0.987573,13.163,0.0,1451.49723798,0.185395,312.412,223.521,270.462963547,3532,3532,1086.52417372
150.412667866,0.139650601833,13.1612390551,1897.04121397,13.1625,1047.40995517,13.1612545211,1047.40995517,-13.2138,1047.40995517,0.989847,13.1625,0.0,1405.43534955,0.18266,312.456,223.559,276.360986666,3533,3533,1047.11769439
130.943050414,0.134161839521,13.1485226354,2086.07675133,13.1495,731.665294631,13.1485428929,731.665294631,-13.2086,731.665294631,0.989735,13.1495,0.0,1354.57206823,0.174895,312.514,223.548,547.114295809,3534,3534,-55.1892667873
145.876382049,0.143590500261,13.1442509312,1944.5388471,13.1454,1133.37878863,13.1442786023,1133.37878863,-13.2036,1133.37878863,0.995693,13.1454,0.0,1546.17045629,0.226327,312.532,223.614,233.632307196,3535,3535,1204.15913862
138.122373978,0.136244115844,13.1313721718,1937.26842403,13.1327,831.260670716,13.1313978269,831.260670716,-13.189,831.260670716,0.991,13.1327,0.0,1450.2774322,0.17412,312.589,223.655,275.39226498,3536,3536,1053.07498324
134.745970793,0.143477026113,13.1658782111,1633.11934156,13.1669,941.967304422,13.1658990351,941.967304422,-13.221,941.967304422,0.995116,13.1669,0.0,1371.70256499,0.218302,312.58,223.706,172.817420782,3537,3537,1100.62367734
128.376196665,0.132742850339,13.1509774563,1700.17082328,13.1518,1016.32303618,13.1509940146,1016.32303618,-13.2069,1016.32303618,0.98917,13.1518,0.0,1242.43906713,0.150488,312.599,223.723,620.620605056,3538,3538,-523.960749178
141.129347305,0.145135073139,13.1451570461,1721.02946034,13.1463,957.825506099,13.1451992007,957.825506099,-13.2074,957.825506099,0.996755,13.1463,0.0,1578.84752667,0.250489,312.675,223.795,203.976426687,3539,3539,1082.00817275
124.994646915,0.130324574,13.1657226406,1789.66139668,13.1668,1006.49835677,13.1657271797,1006.49835677,-13.2248,1006.49835677,0.993074,13.1668,0.0,1201.60042722,0.129827,312.717,223.862,727.700698344,3540,3540,-455.171914675
161.60211291,0.133459187882,13.160303881,1871.91466035,13.1615,964.145518256,13.1603524007,964.145518256,-13.2206,964.145518256,0.99398,13.1615,0.0,1639.45097361,0.154752,312.709,223.885,181.32936197,3541,3541,1321.8345905
151.982389173,0.139938003695,13.1968940039,1805.32567233,13.1977,928.791926973,13.1969417618,928.791926973,-13.2517,928.791926973,0.994704,13.1977,0.0,1563.7289701,0.18282,312.624,223.895,161.455791135,3542,3542,1235.99880227
117.195914506,0.13900862313,13.156612077,1494.6011553,13.1579,1005.75313644,13.1566369692,1005.75313644,-13.2125,1005.75313644,0.98075,13.1579,0.0,1184.55082717,0.179425,312.608,223.918,137.389072052,3543,3543,1005.37191867
117.176863283,0.147688456753,13.1657468197,1232.91202381,13.1668,1011.48088001,13.1657624138,1011.48088001,-13.2229,1011.48088001,0.972763,13.1668,0.0,1138.81331206,0.247972,312.578,223.952,60.8702843128,3544,3544,1033.68861678
130.440927793,0.149825170349,13.1416267651,1343.22369057,13.1426,845.069204995,13.1416755525,845.069204995,-13.1945,845.069204995,0.982114,13.1426,0.0,1194.52255451,0.253745,312.623,224.001,92.888958514,3545,3545,1037.48901228
145.689127254,0.136160832744,13.1490248296,1714.47732041,13.1502,791.67773541,13.1490523653,791.67773541,-13.2043,791.67773541,0.987341,13.1502,0.0,1382.96195742,0.173662,312.67,224.024,197.475795059,3546,3546,1068.90489759
122.698170821,0.139662781504,13.1286482066,1372.52668819,13.1298,920.290155502,13.1286944765,920.290155502,-13.1868,920.290155502,0.977237,13.1298,0.0,1205.59317244,0.185024,312.753,223.996,249.314717845,3547,3547,493.508826237
132.252913791,0.139019588402,13.1563056104,1408.55601353,13.1573,1049.14757373,13.1563165976,1049.14757373,-13.2152,1049.14757373,0.971881,13.1573,0.0,1253.91012437,0.184414,312.788,224.033,81.2528251694,3548,3548,1147.50269731
131.305167663,0.14495611129,13.1454991979,1537.21552927,13.1464,961.271467668,13.1455247493,961.271467668,-13.2064,961.271467668,0.980208,13.1464,0.0,1332.44901422,0.202799,312.866,224.056,127.643406683,3549,3549,1179.10424161
142.56016436,0.138795248066,13.1782713272,1403.25579934,13.1799,952.670032574,13.1783227867,952.670032574,-13.2376,952.670032574,0.973982,13.1799,0.0,1157.26797845,0.176634,312.927,224.088,297.104943676,3550,3550,298.575785368
145.285704232,0.144722090041,13.1748822147,1703.4023365,13.1752,802.219533157,13.174900912,802.219533157,-13.2324,802.219533157,0.982526,13.1752,0.0,1316.56821349,0.204985,312.903,224.146,181.580809244,3551,3551,1024.53161571
133.097233225,0.14182807238,13.1444289557,1835.18966028,13.1458,1095.10058226,13.1444566042,1095.10058226,-13.2024,1095.10058226,0.988548,13.1458,0.0,1310.47785323,0.204087,312.966,224.204,427.185849899,3552,3552,265.918650774
144.817712949,0.145014468394,13.1770696398,1630.82488212,13.1781,775.308743598,13.1771205195,775.308743598,-13.2336,775.308743598,0.97522,13.1781,0.0,1387.34055388,0.202224,313.009,224.255,149.167393705,3553,3553,1183.14468781
162.546402297,0.142013458118,13.1708680084,1918.70004779,13.1718,1024.99141142,13.1708995094,1024.99141142,-13.2276,1024.99141142,0.996679,13.1718,0.0,1700.69658197,0.181289,313.042,224.307,180.176425282,3554,3554,1304.02958767
162.641429794,0.131836406036,13.1786935343,2077.16225085,13.1797,1057.18851087,13.1787209133,1057.18851087,-13.2385,1057.18851087,0.988963,13.1797,0.0,1473.16771178,0.123427,313.146,224.316,358.39365807,3555,3555,669.091042671
163.771747042,0.148111027856,13.1637187001,1953.78073417,13.1646,966.519153972,13.1637522098,966.519153972,-13.2218,966.519153972,0.989293,13.1646,0.0,1356.60441002,0.208264,313.182,224.325,588.133788004,3556,3556,-90.1918857034
157.303284578,0.151451187387,13.1840795459,2063.80603692,13.185,936.257367915,13.1841198486,936.257367915,-13.2391,936.257367915,0.99175,13.185,0.0,1492.41422614,0.24293,313.196,224.309,606.470129996,3557,3557,-133.447662719
149.431457852,0.13503654779,13.168261531,1992.96694894,13.1695,-8.93904577103,13.1682834967,-8.93904577103,-13.2255,-8.93904577103,0.988066,13.1695,0.0,1605.21550172,0.143895,313.212,224.303,300.578618288,3558,3558,1148.16170854
150.86694578,0.138396225476,13.1690748654,1845.55559181,13.17,1025.79023283,13.1691018281,1025.79023283,-13.2255,1025.79023283,0.992928,13.17,0.0,1557.91791017,0.167611,313.257,224.31,252.771503056,3559,3559,1099.62217526
150.613720842,0.141621902088,13.1798398559,1787.38999171,13.1811,1123.38166661,13.1798699778,1123.38166661,-13.2371,1123.38166661,0.987468,13.1811,0.0,1365.385209,0.194405,313.256,224.356,331.344909301,3560,3560,565.743481509
140.152520166,0.134265197151,13.2188624402,1929.53871292,13.2199,1096.80763453,13.2188881415,1096.80763453,-13.2771,1096.80763453,0.99388,13.2199,0.0,1351.34087797,0.141266,313.262,224.357,613.799192823,3561,3561,-401.635486206
165.545530014,0.141565327358,13.1921972352,1836.22035438,13.1929,1070.38535106,13.1922275032,1070.38535106,-13.2515,1070.38535106,0.991038,13.1929,0.0,1671.62119523,0.202482,313.333,224.416,122.660571301,3562,3562,1481.91535949
155.567100136,0.147339803947,13.1901851705,1867.5185924,13.1913,1086.51300485,13.1902057709,1086.51300485,-13.2483,1086.51300485,0.985838,13.1913,0.0,1557.31836959,0.235521,313.415,224.394,197.269231843,3563,3563,1310.65209242
