MaxEsReturn,AverageEsReturn,MinReturn,AverageY,QFunRegParamNorm,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageAction,AverageAbsQYDiff,AverageAbsQ,Iteration,PolicyRegParamNorm,Epoch,AverageReturn,StdReturn,AverageDiscountedReturn,MaxReturn,AverageQ,AverageQLoss,StdEsReturn
99.0291715481,93.7993174959,93.8476325905,68.4315687658,256.432,68.4315687658,89.3021926717,-68.6544,0.880199,0.24020443168,68.4309,2677,69.2116,2677,94.0867166126,0.197689576137,47.1694379619,94.4796143337,68.4309,1.05918,2.66260298211
97.0611271712,94.15834826,93.8307749913,68.3267604992,256.464,68.3267604992,90.0769933952,-68.5476,0.863961,0.228564873607,68.3268,2678,69.2268,2678,94.1772485348,0.207086624966,47.1409584938,94.5232300316,68.3268,0.846092,1.73651548488
96.7456053198,92.650560315,93.8208894742,68.3852939396,256.491,68.3852939396,87.1523136603,-68.6016,0.88045,0.246762464584,68.3855,2679,69.2417,2679,94.0879879959,0.199657221572,47.1917954926,94.4704665595,68.3855,0.992798,2.67961933991
95.3582204328,93.5727344432,93.6920871883,68.2945725321,256.56,68.2945725321,88.8749384517,-68.5073,0.9083,0.238649826129,68.2941,2680,69.231,2680,93.9277110755,0.165745941017,47.2072741229,94.220815871,68.2941,1.0656,1.8099450791
95.0716125788,92.5961007063,93.8277019758,68.4937565621,256.654,68.4937565621,90.0605932114,-68.6987,0.880449,0.24884927174,68.4938,2681,69.238,2681,94.1027549929,0.164546237054,47.2735581248,94.4320978226,68.4938,1.07031,1.61815996881
96.3083653639,93.6876401272,93.8045271871,68.4871919312,256.681,68.4871919312,90.1426716856,-68.6878,0.894492,0.266965175409,68.4866,2682,69.2706,2682,94.0319505944,0.138135852561,47.3473459557,94.2725868058,68.4866,1.34769,1.9328648489
95.2323463615,93.6784617683,93.7012207778,68.3323730642,256.727,68.3323730642,90.12979632,-68.5416,0.918559,0.242106916676,68.3317,2683,69.2792,2683,93.8876266058,0.123845500218,47.3201463786,94.1510907576,68.3317,1.2553,1.47821011352
98.1449671103,93.7647775372,93.8172223122,68.1469616453,256.818,68.1469616453,90.7250586925,-68.3459,0.889268,0.254136675126,68.1474,2684,69.2935,2684,94.0602812807,0.153315951274,47.3367633104,94.3823569408,68.1474,1.27434,2.0522387886
95.1335850748,93.3300051658,93.920520332,68.2650572368,256.904,68.2650572368,88.1821882653,-68.4815,0.891422,0.254380718972,68.2642,2685,69.2956,2685,94.0209380345,0.0841173346376,47.1674957537,94.2375241929,68.2642,1.35824,2.23465246641
94.6347914699,93.7601341028,93.9537324427,68.4300794615,256.984,68.4300794615,91.0064748057,-68.6346,0.877309,0.235843972691,68.4306,2686,69.3076,2686,94.1243703052,0.0775498459183,47.2909492166,94.24589626,68.4306,0.998287,1.03016859323
98.9672559817,93.4366764718,93.8995297513,68.3021730145,257.038,68.3021730145,88.196059855,-68.526,0.890727,0.251329319735,68.3014,2687,69.3223,2687,94.0333176848,0.0732174513682,47.2203683678,94.2056729241,68.3014,1.18019,2.73815179538
98.7751507236,93.7258731245,93.8816652572,68.3010682049,257.063,68.3010682049,89.050253881,-68.532,0.884852,0.271270604051,68.3012,2688,69.3392,2688,94.0536737953,0.0751330072406,47.1332897149,94.2028223773,68.3012,1.29207,2.39323375268
98.029905906,93.0557730506,93.994496375,68.4210753114,257.093,68.4210753114,88.4206222947,-68.6397,0.860135,0.262368474621,68.4206,2689,69.3377,2689,94.1830456557,0.138204851291,47.0359852535,94.5003690959,68.4206,1.51455,2.56511623381
98.9593038431,93.7667120722,93.9229302176,68.4141366491,257.13,68.4141366491,89.7437533779,-68.6344,0.876225,0.245101918289,68.4141,2690,69.3535,2690,94.1374710743,0.160508970158,47.3500174703,94.4455291687,68.4141,1.20444,2.54554440432
96.6614583596,93.4080277126,93.750517489,68.4068214938,257.117,68.4068214938,89.3440397887,-68.6253,0.91746,0.298952351847,68.4066,2691,69.3681,2691,93.8973729635,0.084176998382,47.3310731817,94.0304144833,68.4066,1.81302,2.46077668497
94.9971327328,93.2985169998,93.8663656366,68.3446095941,257.194,68.3446095941,89.9970184855,-68.5529,0.884797,0.264824849883,68.3444,2692,69.4128,2692,94.0765781301,0.145515238234,47.2751116253,94.3715653931,68.3444,1.31271,1.54085930885
96.8591713624,94.5425805764,93.9167552531,68.5021884819,257.228,68.5021884819,92.2336706417,-68.7266,0.872688,0.252555653319,68.5019,2693,69.4277,2693,94.1289793841,0.162637521912,47.1585976044,94.4696518006,68.5019,1.28771,1.06749941106
99.0380035352,94.1790359807,93.8437036924,68.4294511235,257.245,68.4294511235,91.3304026202,-68.6483,0.873222,0.2582143442,68.4296,2694,69.4431,2694,94.1189369287,0.168320027746,47.1189473975,94.433453039,68.4296,1.23226,1.79400619375
99.1902069066,93.7959144785,93.8271848642,68.3982130856,257.326,68.3982130856,89.2464979095,-68.6072,0.885468,0.263069049132,68.3978,2695,69.4552,2695,94.0809385425,0.167432729755,47.330353364,94.3940537332,68.3978,1.32735,2.44536717156
98.2489157615,93.5174758575,93.7242102791,68.4788592042,257.36,68.4788592042,87.8018219003,-68.6803,0.915577,0.285784899388,68.4785,2696,69.4683,2696,93.8882169501,0.0854597856779,47.2180175838,94.0484276695,68.4785,1.83513,2.35236314999
99.056912511,93.616827467,93.8048020761,68.4737831468,257.353,68.4737831468,90.1507367917,-68.673,0.86487,0.259832014045,68.4731,2697,69.47,2697,94.1539455872,0.197454982766,47.0292727653,94.4704488562,68.4731,1.37593,2.42060155716
94.7533521814,93.1560605809,93.8343222508,68.5065565764,257.384,68.5065565764,90.0626766252,-68.7179,0.866745,0.259670712916,68.5074,2698,69.4882,2698,94.1377571078,0.213786483364,47.0019798042,94.5947753829,68.5074,1.22004,1.77564166726
99.0656877925,93.4248843777,93.8535384913,68.3654142533,257.474,68.3654142533,90.5185638078,-68.5825,0.881334,0.272879088422,68.3649,2699,69.4949,2699,94.0743581996,0.150873403597,47.133478579,94.4499572548,68.3649,1.63246,2.59996408454
99.0713938362,92.9910889639,93.9033078649,68.4792977271,257.5,68.4792977271,88.1973528341,-68.6913,0.867125,0.260234186726,68.48,2700,69.5215,2700,94.1454504702,0.173932542116,47.0573066242,94.5571390814,68.48,1.43741,2.99984510964
98.1780894879,93.0709089635,93.7054253616,68.3952691904,257.494,68.3952691904,90.4555639455,-68.6127,0.891665,0.266639722899,68.3934,2701,69.5353,2701,93.9535505137,0.180457894226,46.7656658816,94.26914027,68.3934,1.54776,2.20299159182
97.7011053791,93.32970232,93.9053846062,68.5331600582,257.527,68.5331600582,88.0181259557,-68.7435,0.866312,0.241654605016,68.5339,2702,69.5513,2702,94.1436153643,0.188276676584,47.0153000684,94.5388513368,68.5339,0.960301,2.41397372397
97.6151611676,92.7267723481,93.799614339,68.4679485317,257.561,68.4679485317,87.5998799825,-68.688,0.882606,0.231648282466,68.4673,2703,69.5686,2703,94.0758791732,0.158116243877,47.192193564,94.4259611573,68.4673,0.784493,3.25680137545
94.9948147984,93.2083269388,93.8709727138,68.3674397342,257.57,68.3674397342,90.8616886875,-68.5818,0.846591,0.243240727816,68.3673,2704,69.5675,2704,94.2080514417,0.241125542409,46.6823986235,94.692934005,68.3673,1.196,1.37994148687
95.2619154013,93.5939198447,93.8359689642,68.3129514866,257.625,68.3129514866,90.9671509091,-68.5349,0.885456,0.260593534041,68.3132,2705,69.5988,2705,94.0833855137,0.162671374177,47.3394319396,94.4493096397,68.3132,1.33374,1.48782731868
96.8626372948,94.2815065603,93.8323331456,68.4021069232,257.646,68.4021069232,91.2441774534,-68.6145,0.867236,0.245108165947,68.401,2706,69.6072,2706,94.1361967878,0.229678597149,47.0050127051,94.6993155466,68.401,1.06799,1.30871967998
97.574388868,93.5004576654,93.7696789314,68.459325152,257.689,68.459325152,90.3580056213,-68.6738,0.881265,0.272087925632,68.4604,2707,69.6305,2707,94.0647667834,0.210699315539,47.0764877163,94.5833961804,68.4604,1.26035,2.06088205345
97.3163391778,93.2150492549,93.8197845428,68.2834059437,257.751,68.2834059437,90.3824474047,-68.4957,0.854548,0.244618536976,68.2827,2708,69.6491,2708,94.2035107068,0.279819613823,46.9636794008,94.7199752795,68.2827,1.04697,1.9464844821
98.6824673559,93.3998098489,93.708396549,68.5115973086,257.786,68.5115973086,89.1486006308,-68.7181,0.873311,0.252754186027,68.5117,2709,69.6814,2709,94.0317837982,0.272251538703,46.5925259013,94.5947106928,68.5117,1.21337,2.60372826169
97.2646913826,93.9235046976,93.7300511904,68.4579877744,257.788,68.4579877744,90.729428361,-68.6737,0.91109,0.261603645715,68.4581,2710,69.6846,2710,93.9343127722,0.117545534049,47.3376828377,94.2089284654,68.4581,1.21227,1.83572536337
95.5979061711,93.6357199194,93.7847967035,68.4162722881,257.816,68.4162722881,91.2581629832,-68.6424,0.894052,0.27138552652,68.4161,2711,69.6869,2711,94.0289268485,0.114526082558,47.3150676179,94.2457033382,68.4161,1.6809,1.37417310457
98.8291521141,93.6453632159,93.8264378435,68.4142959637,257.812,68.4142959637,87.4945191797,-68.6232,0.896853,0.237430088057,68.414,2712,69.6986,2712,93.9922793062,0.159762370814,47.1938231956,94.390914204,68.414,1.10702,2.68689167128
99.4695355052,93.6355937876,93.7251934421,68.4610016557,257.797,68.4610016557,90.7430154753,-68.6743,0.89979,0.276003763118,68.4611,2713,69.7123,2713,93.9696049353,0.174778830738,47.1634877331,94.346626511,68.4611,1.61129,2.44449932063
99.3888177242,93.5264734014,93.725103259,68.4358226888,257.847,68.4358226888,90.1095368943,-68.6392,0.899745,0.243332413062,68.435,2714,69.7047,2714,93.9825042917,0.175511674948,47.2412481594,94.3817492043,68.435,1.09206,2.527970708
95.2903768242,94.1164817903,93.6793618848,68.5674350012,257.882,68.5674350012,91.163511933,-68.7735,0.894962,0.281878005077,68.5675,2715,69.7073,2715,94.0025597708,0.219433051175,47.1880277036,94.435265408,68.5675,1.68144,1.16961178247
95.5023998613,94.2050913642,93.834827418,68.4505893099,257.886,68.4505893099,92.1005785437,-68.6695,0.89102,0.232191667253,68.4502,2716,69.7323,2716,93.990694886,0.0955538930366,46.975296662,94.2040932775,68.4502,0.968391,0.785819891627
95.2036944716,93.3060310588,93.6910112767,68.3527595514,257.938,68.3527595514,90.7124166067,-68.566,0.919912,0.246980834316,68.3537,2717,69.762,2717,93.8286140368,0.100041681913,47.0127546364,94.1339311627,68.3537,1.21378,1.76823407896
96.6456035805,93.8609924827,93.6590832817,68.3353164765,257.957,68.3353164765,90.9763773402,-68.5411,0.932331,0.246007276712,68.335,2718,69.7619,2718,93.7972200723,0.0707790043883,47.2551698869,93.9534877579,68.335,1.02507,1.46815593131
94.8964517933,92.8069992972,93.6086064532,68.3441898423,258.037,68.3441898423,87.3008662055,-68.5527,0.904232,0.247772545169,68.3441,2719,69.7585,2719,93.925261078,0.198517243803,47.0518757494,94.3054689929,68.3441,1.17109,2.09308768271
98.6329886707,94.2091650828,93.82470797,68.3906672019,258.04,68.3906672019,91.5302258874,-68.5997,0.888,0.226576829578,68.3912,2720,69.778,2720,94.0515828825,0.188678671068,47.2406078411,94.4746197348,68.3912,1.10198,1.93761848948
96.6714853143,94.4269009611,93.5654150921,68.3006687377,258.003,68.3006687377,91.4173445807,-68.5139,0.919229,0.27247352626,68.3,2721,69.7987,2721,93.8472910982,0.204510891708,47.1070775845,94.260665449,68.3,1.7209,1.11119057571
99.6742641062,94.0558140923,93.749123614,68.3513499824,258.074,68.3513499824,90.1555717931,-68.5696,0.890198,0.269009882072,68.3521,2722,69.8164,2722,94.0332982503,0.221189423018,47.2114723082,94.4406006822,68.3521,1.18515,2.6286887291
95.1992998629,93.8460419232,93.6504485533,68.3867926485,258.083,68.3867926485,90.8839229468,-68.6053,0.913362,0.249267563162,68.3873,2723,69.8431,2723,93.9228139861,0.183832884751,47.3541662521,94.3639033368,68.3873,1.25928,1.1560387926
98.8237152033,93.2454355695,93.8817970663,68.2908521021,258.135,68.2908521021,89.941065151,-68.4975,0.851709,0.268121528862,68.2904,2724,69.834,2724,94.2049009357,0.190449815394,46.861280583,94.6086093491,68.2904,1.51764,2.5435882583
98.0389987715,93.5624372198,93.8373281534,68.2816465944,258.159,68.2816465944,91.381424134,-68.4915,0.879805,0.219270722833,68.2822,2725,69.8369,2725,94.0651554845,0.116912076276,47.0255848809,94.2894969581,68.2822,0.858845,1.84608123501
95.0823758533,93.9569787055,93.8590907492,68.2762761079,258.144,68.2762761079,91.7073511468,-68.4835,0.878181,0.219514775455,68.2763,2726,69.8571,2726,94.0657506291,0.186469788563,46.9696649393,94.5034086193,68.2763,0.986002,0.994059770459
95.156058837,93.2327074707,93.7049448974,68.2505034746,258.162,68.2505034746,88.9942534521,-68.4704,0.923627,0.296937314439,68.2507,2727,69.8831,2727,93.8375637433,0.0920665498554,47.1946518312,94.0381540769,68.2507,1.69534,1.56296953548
95.9283089362,92.9405112128,93.8143460059,68.2542750583,258.146,68.2542750583,89.8372792854,-68.4688,0.882622,0.237653372208,68.2535,2728,69.8873,2728,94.0751791575,0.160271259869,47.1915667032,94.3990212811,68.2535,0.962561,2.15855878713
99.2598337808,93.4784701627,93.7149506893,68.4542024095,258.158,68.4542024095,90.2251075816,-68.6549,0.854386,0.218114846537,68.4544,2729,69.9049,2729,94.0788131215,0.199804740126,46.1561843868,94.4976528623,68.4544,0.763099,2.45205157177
96.0890350216,93.7124659268,93.8067661083,68.3301797869,258.126,68.3301797869,90.1137270365,-68.5332,0.876206,0.216140373876,68.33,2730,69.9339,2730,94.0767284051,0.177053880175,46.9639983185,94.5109259187,68.33,0.910146,1.84847151179
96.7497341918,93.4421984876,93.7268323605,68.3690759156,258.147,68.3690759156,88.584612941,-68.5751,0.887098,0.264756652253,68.3697,2731,69.9239,2731,94.0481664084,0.15371346973,47.1905951587,94.3113523185,68.3697,1.13665,2.20776426602
98.6733193291,92.5042563768,93.5639458367,68.3998864398,258.159,68.3998864398,90.067578084,-68.6175,0.802515,0.263429280893,68.399,2732,69.9115,2732,94.1631558011,0.319918093347,44.6432887391,94.6855129819,68.399,1.30846,2.5286629845
96.0611842281,93.4848772006,93.8457904846,68.2041916401,258.191,68.2041916401,89.8766669838,-68.412,0.862026,0.217457180449,68.2042,2733,69.9367,2733,94.1650183417,0.188624946011,46.9938704673,94.5437779489,68.2042,0.935849,1.7562778109
95.9015708492,93.0870749959,93.706187126,68.2520933681,258.191,68.2520933681,88.8668551462,-68.469,0.839367,0.248172746497,68.252,2734,69.968,2734,94.1390039528,0.295052834277,45.9604285528,94.7189950871,68.252,1.18549,1.91569303474
98.9499384694,93.9933524743,93.7160524637,68.2702814955,258.227,68.2702814955,90.9616036191,-68.4723,0.869301,0.242142969693,68.2706,2735,69.9884,2735,93.9589638137,0.211463083261,45.970638023,94.3984065518,68.2706,0.930457,1.91552066864
94.8510956037,93.727793896,93.8479421904,68.2849660076,258.245,68.2849660076,91.7380725278,-68.5078,0.839882,0.281438330397,68.285,2736,69.9771,2736,94.2030778715,0.257991832691,46.3899663571,94.7299657971,68.285,1.58159,1.11230644089
93.8483784573,91.3498701097,93.79827638,68.2411387453,258.286,68.2411387453,88.1054793493,-68.4489,0.834041,0.23829905903,68.2407,2737,69.9988,2737,94.0971029209,0.20481033511,45.482349948,94.6238076548,68.2407,1.09298,1.50420939019
95.4559699724,92.6079264395,93.6307938067,68.2968747344,258.291,68.2968747344,87.6525405068,-68.4957,0.85379,0.214031211685,68.2968,2738,70.0229,2738,94.0019763979,0.253362369235,45.6633442386,94.4685084132,68.2968,0.773902,2.62643980256
95.2094473548,93.5228210337,93.6450860608,68.265076347,258.385,68.265076347,90.8412193398,-68.483,0.924255,0.264348609076,68.2656,2739,70.064,2739,93.8198121573,0.0881905222629,47.1123418735,93.9434952378,68.2656,1.36975,1.46429490424
96.0025790904,93.0123884758,93.5598980258,68.2531600878,258.436,68.2531600878,88.8147358454,-68.4673,0.895399,0.259296413988,68.2535,2740,70.0676,2740,93.8832692303,0.239154310347,46.4809509791,94.4320196675,68.2535,1.41938,2.09146275457
96.8634430023,92.8718035811,93.8309969978,68.2303961008,258.517,68.2303961008,87.7416445847,-68.4392,0.850555,0.239758496605,68.2295,2741,70.0473,2741,94.2386407257,0.244021392787,47.0335873347,94.6533002418,68.2295,1.0749,2.486519871
98.1520396327,93.8418810077,93.5209113758,68.3056857925,258.571,68.3056857925,88.6487393494,-68.5182,0.896589,0.232434827227,68.306,2742,70.0488,2742,93.7568772495,0.198691395163,45.7530082402,94.2121607965,68.306,1.32683,2.24768207678
94.7148200774,92.7486749835,93.6501970445,68.3139046362,258.623,68.3139046362,90.1447900908,-68.5191,0.878143,0.234910357526,68.3129,2743,70.0398,2743,94.0262384728,0.272011154392,46.7314415502,94.4523803843,68.3129,0.985506,1.46624142976
98.0986464675,93.2466357215,93.5271026728,68.3075977221,258.629,68.3075977221,90.0150712688,-68.5208,0.865381,0.253503944242,68.3081,2744,70.0544,2744,93.822655322,0.252243559182,44.9923845849,94.3568981202,68.3081,1.3523,2.34116443265
97.8120878721,93.1438365545,93.7545652726,68.1934387435,258.664,68.1934387435,89.8407400919,-68.3983,0.853524,0.277110410673,68.1929,2745,70.0834,2745,94.1410811611,0.247464340299,46.5191876994,94.6336998942,68.1929,1.47765,2.14703678393
97.7157672215,93.3920612621,93.6842107677,68.2726800658,258.684,68.2726800658,90.5307031522,-68.4955,0.902029,0.234971583767,68.2732,2746,70.0923,2746,93.9436932282,0.190686758934,47.0811141246,94.2958393169,68.2732,1.07801,1.96504173997
99.7311236833,94.2169134611,93.7873494552,68.2263270335,258.645,68.2263270335,91.2728470113,-68.44,0.863097,0.268742290434,68.2253,2747,70.0887,2747,94.0741890978,0.191280819887,46.465434916,94.5273438572,68.2253,1.50399,2.01551206813
99.7,92.9116426813,93.6162455201,68.2358612912,258.608,68.2358612912,90.9323373553,-68.4513,0.865957,0.267957141623,68.2358,2748,70.1213,2748,93.8675613646,0.194987024068,45.2850427873,94.2731916976,68.2358,1.4918,2.6862815941
95.4875438702,93.1988215169,93.7388719322,68.2418698528,258.643,68.2418698528,90.4098254615,-68.4503,0.895078,0.256094533905,68.2417,2749,70.1323,2749,93.9567244438,0.167627030308,46.9153870862,94.3227643691,68.2417,1.35293,1.56472082591
98.1315688511,93.2799351021,93.786372306,68.3444437894,258.65,68.3444437894,89.7612285382,-68.5668,0.884962,0.244891541223,68.3445,2750,70.148,2750,94.0297729322,0.182496400422,47.0008631936,94.3527558723,68.3445,1.3081,2.36647638841
97.3670170833,94.1157159462,93.6693891098,68.2537178552,258.731,68.2537178552,91.9629793329,-68.4655,0.903275,0.296914862443,68.2525,2751,70.1848,2751,93.9110776003,0.123611590587,46.9269782933,94.2018312485,68.2525,1.89182,1.53708070811
94.7431770717,92.9139062085,93.7992418507,68.2918765205,258.736,68.2918765205,90.2513299176,-68.4932,0.864879,0.275282557267,68.293,2752,70.1926,2752,94.1047002212,0.158816383918,46.7210821301,94.4423007852,68.293,1.69525,1.67319215538
99.4848254295,93.4789866547,93.863659034,68.4168868194,258.719,68.4168868194,90.5771126904,-68.6186,0.862051,0.248928130461,68.4161,2753,70.1993,2753,94.1502837837,0.227541962744,46.9108147119,94.5967721939,68.4161,1.57778,2.44805193503
98.2293190212,93.0570719914,93.839470925,68.2523491122,258.702,68.2523491122,89.7031566869,-68.4627,0.851617,0.259790211221,68.2525,2754,70.1984,2754,94.2072770002,0.205305945282,46.8722780921,94.5880065982,68.2525,1.38051,2.45190772295
95.760917065,93.1534446839,93.4388701144,68.2736021422,258.727,68.2736021422,85.8554768005,-68.4937,0.948122,0.248309458583,68.2753,2755,70.2192,2755,93.6024011769,0.184773691415,46.6444401519,94.0797655533,68.2753,1.36763,2.72083842914
95.0453908105,93.8347225974,93.4377662417,68.3381552933,258.682,68.3381552933,88.6947617091,-68.5508,0.966564,0.262020701831,68.3362,2756,70.2181,2756,93.6047799228,0.0609322618708,47.2762039647,93.7121322988,68.3362,1.46457,1.60971200643
95.0454200867,92.0881302855,93.6277971883,68.353731749,258.736,68.353731749,82.3891093831,-68.5735,0.920171,0.247436104401,68.3541,2757,70.2143,2757,93.8689782191,0.140477464269,47.2653774994,94.1869716416,68.3541,1.28482,3.86058740328
99.1301209779,94.2059229205,93.7959945233,68.3799077777,258.782,68.3799077777,88.7248468086,-68.6001,0.884032,0.262927502495,68.3799,2758,70.2003,2758,94.0763951706,0.202537344096,47.2524616835,94.4532640231,68.3799,1.50993,2.21696041721
95.9682081056,92.9198262244,93.7256551547,68.1832619233,258.787,68.1832619233,89.730323674,-68.3902,0.895972,0.278995214846,68.1819,2759,70.229,2759,93.9987788546,0.183502839381,47.1956133641,94.3819735596,68.1819,1.76191,1.90090841357
99.0392198327,93.095889486,93.7805453154,68.3698960752,258.844,68.3698960752,87.8435350488,-68.591,0.895748,0.264661963488,68.3701,2760,70.2248,2760,93.9883388375,0.1684343259,47.132010801,94.3658006688,68.3701,1.3771,3.07734049686
99.3305145879,92.5150517274,93.8033352393,68.2098112099,258.856,68.2098112099,90.037665546,-68.4119,0.872627,0.234299791712,68.2098,2761,70.2412,2761,94.1170902653,0.196787589318,47.0870151307,94.5198341039,68.2098,0.999735,3.04103644145
98.4848532816,93.3775149561,93.8029988029,68.4075922355,258.875,68.4075922355,90.0104893391,-68.6088,0.891576,0.211501485504,68.4076,2762,70.2497,2762,94.0193101034,0.157579259841,47.1709183201,94.3733340555,68.4076,0.798985,2.63184787228
95.1688814619,93.1310074458,93.6557845308,68.3037814049,258.912,68.3037814049,91.1146342766,-68.5134,0.911096,0.257900447591,68.304,2763,70.2356,2763,93.9276336249,0.0999884799068,47.3021792752,94.0556537595,68.304,1.17214,1.38728313836
98.5680525492,93.5514526639,93.7120278603,68.2057577392,258.915,68.2057577392,90.409953727,-68.4183,0.901338,0.22747755245,68.2061,2764,70.2423,2764,93.9820663197,0.114485046335,47.2911553203,94.1109685216,68.2061,1.04797,2.0181274985
97.2655583204,93.4027198406,93.6760435156,68.3413417053,258.931,68.3413417053,88.6938555509,-68.5553,0.894934,0.26421834721,68.3422,2765,70.2326,2765,93.9787133454,0.1330128004,47.0437340052,94.230701972,68.3422,1.27464,2.32958068086
98.5410621593,93.982130772,93.7513976859,68.3532733768,258.928,68.3532733768,90.1815947137,-68.5677,0.894547,0.238355948212,68.3508,2766,70.2471,2766,93.9945253551,0.131679131365,47.124706927,94.3034501919,68.3508,1.06599,1.83752995448
95.1257331266,94.2734929904,93.8040820869,68.4020829136,258.946,68.4020829136,91.4134363788,-68.621,0.91014,0.205928534648,68.4029,2767,70.2486,2767,93.9208702823,0.0787963254347,47.2222391196,94.0589545758,68.4029,0.638117,0.887035658403
98.0253873246,93.5839650167,93.8043508329,68.2114737468,259.0,68.2114737468,90.6584029465,-68.4327,0.855024,0.268178856943,68.211,2768,70.2737,2768,94.2066380428,0.202061935005,47.0038716931,94.5967426098,68.211,1.28933,2.02732939899
99.8451742058,94.2497971608,93.7971312225,68.3042173499,259.042,68.3042173499,90.7912581792,-68.5233,0.882954,0.259426656738,68.3045,2769,70.2589,2769,94.0634666191,0.203776343546,47.1406021392,94.4210086658,68.3045,1.21713,2.40438447068
95.2608277978,93.055661916,93.8743009511,68.348190378,259.099,68.348190378,89.9725403571,-68.5673,0.885562,0.268744721862,68.3484,2770,70.28,2770,94.0714595837,0.105601467095,47.2759297491,94.2655856205,68.3484,1.5288,1.70046580765
95.2320322054,94.2865400855,93.8791303092,68.3571720874,259.118,68.3571720874,90.5945160457,-68.5675,0.880275,0.239016948605,68.3572,2771,70.3021,2771,94.1003995783,0.112831692327,47.2581868774,94.4133859925,68.3572,0.716412,1.14358386427
97.4158973837,93.6668835463,93.6061184999,68.1571209075,259.172,68.1571209075,90.2783441444,-68.3676,0.886397,0.248053576304,68.1561,2772,70.317,2772,94.0486464961,0.151656934243,47.1609994479,94.2251855761,68.1561,1.24878,2.10125731548
94.8143310005,93.011141685,93.4472550872,68.2815419599,259.209,68.2815419599,86.9144472628,-68.5095,0.935536,0.247920015099,68.2814,2773,70.3385,2773,93.7506227263,0.236533383061,47.0798167284,94.0945418391,68.2814,1.28449,2.42490054363
95.0484417506,92.866106362,93.7396524123,68.4176807404,259.294,68.4176807404,89.0539795688,-68.6424,0.909933,0.237323391959,68.4174,2774,70.3306,2774,93.9307467767,0.113176524675,47.2770605117,94.0715608994,68.4174,1.11666,1.88109789721
95.1011344106,93.1821725666,93.9065833994,68.3584406933,259.346,68.3584406933,85.0731600566,-68.5714,0.861863,0.245165417698,68.3578,2775,70.34,2775,94.1960144417,0.137044486756,47.181761789,94.4974378504,68.3578,1.06895,2.8816471956
96.2709721715,94.0702897243,93.8874515643,68.3436678754,259.388,68.3436678754,89.853375757,-68.5547,0.868981,0.250036069273,68.3441,2776,70.3393,2776,94.1550828417,0.128864184507,47.1896405023,94.4451127719,68.3441,1.20556,1.48481887388
97.4430001438,93.9308892465,93.7950144701,68.2778402754,259.451,68.2778402754,91.0851765669,-68.4958,0.888553,0.241802511013,68.2769,2777,70.3424,2777,94.0490631389,0.149769555483,47.2426272256,94.3398650038,68.2769,0.967576,1.49883540375
96.1386491614,92.6799107405,93.5679298388,68.3585310217,259.509,68.3585310217,87.9292085376,-68.5777,0.933674,0.250122801299,68.3592,2778,70.3282,2778,93.7814839305,0.135124530449,47.2026139098,93.9499146839,68.3592,1.27362,2.36861103599
96.1702495297,93.9902586158,93.7215145098,68.237675047,259.565,68.237675047,92.5488351796,-68.4434,0.887424,0.266179305013,68.237,2779,70.3795,2779,94.050120423,0.163858669295,47.2057226232,94.2669999811,68.237,1.29113,1.01784770581
95.5703287018,94.2106716242,93.7127594722,68.2361564739,259.597,68.2361564739,93.0954380251,-68.4379,0.903755,0.223871855055,68.236,2780,70.3776,2780,93.9532772328,0.162854789624,47.1998427697,94.259118161,68.236,0.949269,0.521934307813
99.0349140661,93.778347001,93.7383630974,68.2411782675,259.666,68.2411782675,90.18304721,-68.4441,0.887849,0.258849247867,68.2419,2781,70.3739,2781,94.0400908345,0.212934187266,47.1655787947,94.450973357,68.2419,1.21767,2.42025741101
97.0263538454,93.7920222569,93.7956076432,68.3779151833,259.677,68.3779151833,90.1654584539,-68.581,0.873774,0.234521990617,68.377,2782,70.3897,2782,94.109353321,0.226922603207,47.0812654267,94.6036711795,68.377,1.14728,1.8531838362
94.7965793708,93.0924492877,93.5765050995,68.4437498378,259.748,68.4437498378,87.7511409596,-68.657,0.907639,0.241446228032,68.4436,2783,70.4593,2783,93.9023736721,0.173517983781,47.0227709768,94.1602642012,68.4436,1.2655,2.02802360431
97.0635273723,93.8022069172,93.8424194305,68.3256377953,259.736,68.3256377953,90.3857357186,-68.5387,0.896124,0.244094167712,68.3257,2784,70.4589,2784,93.9755234429,0.06802178148,47.0586745331,94.1159870382,68.3257,1.16963,1.69294256082
98.8836731703,93.7975744617,93.7893992616,68.2103792226,259.769,68.2103792226,90.3627530754,-68.4309,0.873969,0.220431846216,68.21,2785,70.4651,2785,94.1074547913,0.212242847421,47.0819151225,94.5033115926,68.21,0.903772,2.21755426354
99.3346450688,93.6860658484,93.7049923071,68.4325118367,259.808,68.4325118367,88.6513571546,-68.6427,0.892458,0.231006335711,68.4324,2786,70.4928,2786,93.9893854865,0.20210428936,47.0242547104,94.3398582821,68.4324,0.824308,2.80551604402
95.2218970542,93.4754605021,93.7852980829,68.2708742882,259.833,68.2708742882,88.440338301,-68.4859,0.879097,0.275075202816,68.2709,2787,70.5066,2787,94.0846828175,0.211578739358,47.1223483543,94.4812280981,68.2709,1.35657,2.15725412801
